aturar	stand	aturar	stand	V	N;NOM;INDF;MASC+FEM;SG
taylor	taylor	taylor	tayla	PROPN	N;NOM;INDF;MASC+FEM;PL
quinto	femtedel	quinto	femtedel	ADJ	N;NOM;INDF;MASC+FEM;SG
quinto	femma	quinto	femma	ADJ	N;NOM;INDF;MASC+FEM;SG
quinto	fifth	quinto	fifth	ADJ	N;NOM;INDF;MASC+FEM;SG
quinto	hell	quinto	hell	ADJ	N;NOM;INDF;MASC+FEM;SG
quinto	helvete	quinto	helvete	ADJ	N;NOM;INDF;NEUT;SG
quinto	helvetet	quinto	helveten	ADJ	N;NOM;DEF;NEUT;SG
mandei	skickat	mander	skicka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mandei	skickad	mander	skicka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
divino	gudomligt	divino	gudomlig	N	ADJ;NOM;INDF;NEUT;SG
divino	gudomlig	divino	gudomlig	N	ADJ;NOM;INDF;MASC+FEM;SG
divino	gudomliga	divino	gudomlig	N	ADJ;NOM;PL
viñetas	tecknat	viñeta	teckna	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
arquivos	arkiverar	arquivo	arkivera	N	V;IND;PRS;FIN;ACT
cambiaron	ha	cambiar	ha	V	INTJ
cambiaron	förändrad	cambiar	förändra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cambiaron	ändrat	cambiar	ändra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cambiaron	bytt	cambiar	byta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
encargo	beställa	encargo	beställa	N	V;NFIN;ACT
encargo	ta	encargo	ta	N	V;IMP;FIN;ACT
empece	strike	empecer	strike	V	N;NOM;INDF;MASC+FEM;SG
empece	strejk	empecer	strejk	V	N;NOM;INDF;MASC+FEM;SG
empece	ut	empecer	ut	V	ADV
empece	out	empecer	out	V	N;NOM;INDF;MASC+FEM;SG
empece	ute	empecer	ute	V	ADV
asiáticos	asiatiskt	asiático	asiatisk	ADJ	N;NOM;INDF;NEUT;SG
asiáticos	asiater	asiático	asiat	ADJ	N;NOM;INDF;MASC+FEM;PL
labor	arbeta	labor	arbeta	N	V;IMP;FIN;ACT
labor	jobba	labor	jobba	N	V;IMP;FIN;ACT
queimado	bränt	queimar	bränt	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
queimado	bränd	queimar	bränd	V	ADJ;NOM;INDF;MASC+FEM;SG
queimado	brända	queimar	brända	V	ADJ;NOM;PL;PST;V.PTCP
déronlle	de	déronle	de	PROPN	PRO;NOM;DEF;PL
déronlle	dom	déronle	de	PROPN	PRO;NOM;DEF;PL
déronlle	var	déronle	var	PROPN	PRO;INDF;MASC+FEM;SG
perpetua	evig	perpetuar	evig	N	ADJ;NOM;INDF;MASC+FEM;SG
aparencia	titta	aparencia	titta	N	V;IMP;FIN;ACT
aparencia	framträdande	aparencia	framträdande	N	ADJ;NOM;PRS;V.PTCP
abraham	abraham	abraham	abraham	PROPN	PROPN;NOM
temer	fruktan	temer	fruktan	ADV	N;NOM;INDF;MASC+FEM;SG
temer	skräck	temer	skräck	ADV	N;NOM;INDF;MASC+FEM;SG
temer	rädsla	temer	rädsla	ADV	N;NOM;INDF;MASC+FEM;SG
temer	frukta	temer	frukt	ADV	V;IMP;FIN;ACT
temer	rädd	temer	rädd	ADV	ADJ;NOM;INDF;MASC+FEM;SG
camiñamos	promenerade	camiñar	promenera	V	ADJ;NOM;PL;PST;V.PTCP
camiñamos	promenad	camiñar	promenad	V	N;NOM;INDF;MASC+FEM;SG
camiñamos	walk	camiñar	walk	V	N;NOM;INDF;MASC+FEM;SG
lectura	läser	lectura	läsa	N	V;IND;PRS;FIN;ACT
lectura	läsa	lectura	läsa	N	V;IMP;FIN;ACT
lectura	läs	lectura	läsa	N	V;IMP;FIN;ACT
lectura	läst	lectura	läsa	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lectura	läser	lectura	läsa	N	V;IND;PRS;FIN;ACT
lectura	läsa	lectura	läsa	N	V;IMP;FIN;ACT
lectura	läste	lectura	läsa	N	V;IMP;FIN;ACT
bendiga	välsigna	bendiga	välsigen	PROPN	N;NOM;INDF;MASC+FEM;SG
bendiga	ni	bendiga	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
bendiga	dig	bendiga	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
bendiga	du	bendiga	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
bonitos	vackra	bonito	vacker	N	ADJ;NOM;PL
bonitos	vacker	bonito	vacker	N	ADJ;NOM;INDF;MASC+FEM;SG
bonitos	vackert	bonito	vacker	N	ADJ;NOM;INDF;NEUT;SG
bonitos	snyggt	bonito	snygga	N	ADJ;NOM;INDF;NEUT;SG
bonitos	trevligt	bonito	trevlig	N	ADJ;NOM;INDF;NEUT;SG
bonitos	fint	bonito	fin	N	ADJ;NOM;INDF;NEUT;SG
bonitos	fina	bonito	fin	N	ADJ;NOM;PL
bonitos	snygg	bonito	snygg	N	ADJ;NOM;INDF;MASC+FEM;SG
bonitos	snygga	bonito	snygg	N	ADJ;NOM;PL
esperade	vänta	esperade	vänta	N	V;IMP;FIN;ACT
esperade	för	esperade	för	N	ADP
usaba	begagnad	usar	begagnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
usaba	begagnade	usar	begagnad	V	ADJ;NOM;PL;PST;V.PTCP
ida	ida	ida	ida	PROPN	PROPN;NOM
matamos	döda	matar	död	V	ADJ;NOM;PL
matamos	dödande	matar	dödande	V	ADJ;NOM;PRS;V.PTCP
matamos	killing	matar	killing	V	N;NOM;INDF;MASC+FEM;SG
matamos	dödade	matar	döda	V	ADJ;NOM;PL;PST;V.PTCP
matamos	dödat	matar	döda	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
matamos	dödad	matar	dödad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
matamos	mördad	matar	mörda	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sentou	lör	sentar	löra	V	N
mates	döda	mate	död	N	ADJ;NOM;PL
carl	carl	carl	carl	PROPN	PROPN;NOM
numerosos	många	numeroso	mången	ADJ	PRO;INDF;PL
reforma	reformera	reforma	reformera	N	V;IMP;FIN;ACT
estuda	studier	estudar	studie	V	N;NOM;INDF;MASC+FEM;PL
estuda	studie	estudar	studium	V	N;NOM;INDF;MASC+FEM;SG
reportaxe	anmäla	reportaxe	anmäla	N	V;IMP;FIN;ACT
reportaxe	rapportera	reportaxe	rapportera	N	V;IMP;FIN;ACT
ooh	ooh	ooh	ooh	PROPN	V;IMP;FIN;ACT
móvese	rörliga	móvese	rörlig	V	ADJ;NOM;PL
móvese	flytt	móvese	flytt	V	N;NOM;INDF;MASC+FEM;SG
hola	hallå	hola	hallå	PROPN	N;NOM;INDF;MASC+FEM;SG
hola	hello	hola	hello	PROPN	N;NOM;INDF;MASC+FEM;SG
hola	hej	hola	hej	PROPN	N;NOM;INDF;MASC+FEM;SG
hola	hejsan	hola	hejsa	PROPN	N;NOM;INDF;MASC+FEM;SG
elvis	elvis	elvis	elvis	PROPN	N;NOM;INDF;MASC+FEM;SG
europea	europé	europeo	europé	ADJ	N;NOM;INDF;MASC+FEM;SG
mona	mana	mona	mana	N	V;IMP;FIN;ACT
mona	mona	mona	mona	N	PROPN;NOM
ruína	förstöra	ruína	förstöra	N	V;NFIN;ACT
ruína	pank	ruína	pank	N	ADJ;NOM;INDF;MASC+FEM;SG
ruína	bröt	ruína	bryta	N	V;IND;PST;FIN;ACT
remedio	har	remedio	ha	N	V;IND;PRS;FIN;ACT
remedio	ha	remedio	ha	N	INTJ
marco	marco	marco	marco	N	PROPN;NOM
viena	wien	viena	wien	PROPN	PROPN;NOM
viena	vienna	viena	vienna	PROPN	N;NOM;INDF;MASC+FEM;SG
modesto	blygsam	modesto	blygsam	N	ADJ;NOM;INDF;MASC+FEM;SG
modesto	blygsamt	modesto	blygsam	N	ADJ;NOM;INDF;NEUT;SG
modesto	anspråkslös	modesto	anspråkslös	N	ADJ;NOM;INDF;MASC+FEM;SG
modesto	blygsamma	modesto	blygsam	N	ADJ;NOM;PL
burguesa	borgerliga	burguesa	borgerlig	N	ADJ;NOM;PL
voa	flugor	voar	fluga	V	N;NOM;INDF;MASC+FEM;PL
higgs	higgs	higgs	higga	PROPN	PROPN;NOM
chegado	come	chegar	come	V	N;NOM;INDF;MASC+FEM;SG
chegado	med	chegar	med	V	ADP
cosmos	kosmos	cosmo	kosmos	V	N;NOM;INDF;NEUT;SG
usou	begagnad	usar	begagnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
usou	begagnade	usar	begagnad	V	ADJ;NOM;PL;PST;V.PTCP
actuando	tillförordnad	actuar	tillförordnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
actuando	skådespeleri	actuar	skådespeleri	V	N;NOM;INDF;MASC+FEM;SG
paulo	paulo	paulo	paulo	PROPN	PROPN;NOM
atopaba	var	atopar	var	V	PRO;INDF;MASC+FEM;SG
permitirei	inte	permitir	inte	V	PART;NEG
permitirei	ej	permitir	ej	V	PART;NEG
permitirei	let	permitir	leta	V	N;NOM;INDF;NEUT;SG
permitirei	vunna	permitir	vunna	V	ADJ;NOM;PL
permitirei	won	permitir	won	V	N;NOM;INDF;NEUT;SG
permitirei	hennes	permitir	hon	V	PRO;DEF
permitirei	her	permitir	her	V	N;NOM;INDF;MASC+FEM;SG
permitirei	henne	permitir	hon	V	PRO;ACC;DEF;MASC+FEM;SG
iii	iii	iii	iii	PROPN	N;NOM
levareite	take	levareite	take	PROPN	N;NOM;INDF;MASC+FEM;SG
levareite	tagning	levareite	tagning	PROPN	N;NOM;INDF;MASC+FEM;SG
levareite	ta	levareite	ta	PROPN	V;IMP;FIN;ACT
levareite	ni	levareite	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
levareite	dig	levareite	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
levareite	du	levareite	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
prométocho	lova	prométocho	lova	N	V;IMP;FIN;ACT
prométocho	lovar	prométocho	lova	N	V;IND;PRS;FIN;ACT
prométocho	ni	prométocho	ni	N	PRO;NOM;DEF;MASC+FEM;SG
prométocho	dig	prométocho	du	N	PRO;ACC;DEF;MASC+FEM;SG
prométocho	du	prométocho	du	N	PRO;NOM;DEF;MASC+FEM;SG
virei	come	virei	come	V	N;NOM;INDF;MASC+FEM;SG
choras	är	chora	vara	N	V;IND;PRS;FIN;ACT
choras	ni	chora	ni	N	PRO;NOM;DEF;MASC+FEM;SG
choras	dig	chora	du	N	PRO;ACC;DEF;MASC+FEM;SG
choras	du	chora	du	N	PRO;NOM;DEF;MASC+FEM;SG
choras	gråta	chora	gråta	N	V;IMP;FIN;ACT
choras	gråtande	chora	gråta	N	ADJ;NOM;PRS;V.PTCP
choras	gråter	chora	gråta	N	V;IND;PRS;FIN;ACT
choras	gråta	chora	gråta	N	V;IMP;FIN;ACT
choras	gråter	chora	gråta	N	V;IND;PRS;FIN;ACT
pagalo	betalar	pagalo	betala	PROPN	V;IND;PRS;FIN;ACT
pagalo	betala	pagalo	betala	PROPN	V;IMP;FIN;ACT
pagalo	för	pagalo	för	PROPN	ADP
peste	pest	peste	pest	PROPN	N;NOM;INDF;MASC+FEM;SG
peste	pesten	peste	pest	PROPN	N;NOM;DEF;MASC+FEM;SG
peste	pest	peste	pest	PROPN	N;NOM;INDF;MASC+FEM;SG
peste	skadedjur	peste	skadedjur	PROPN	N;NOM;INDF;NEUT;PL
vente	come	vente	come	PROPN	N;NOM;INDF;MASC+FEM;SG
vente	kommer	vente	komma	PROPN	V;IND;PRS;FIN;ACT
vente	kom	vente	komma	PROPN	V;IMP;FIN;ACT
calmo	lugna	calmo	lugna	N	ADJ;NOM;PL
calmo	lugn	calmo	lugn	N	ADJ;NOM;INDF;MASC+FEM;SG
afecto	förtjust	afecto	förtjust	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
coide	take	coidar	take	V	N;NOM;INDF;MASC+FEM;SG
coide	tagning	coidar	tagning	V	N;NOM;INDF;MASC+FEM;SG
coide	skötsel	coidar	skötsel	V	N;NOM;INDF;MASC+FEM;SG
coide	omsorg	coidar	omsorg	V	N;NOM;INDF;MASC+FEM;SG
coide	vård	coidar	vård	V	N;NOM;INDF;MASC+FEM;SG
coide	care	coidar	care	V	N;NOM;INDF;MASC+FEM;SG
disparan	fire	disparar	fire	V	N;NOM;INDF;NEUT;SG
disparan	brand	disparar	brand	V	N;NOM;INDF;MASC+FEM;SG
disparan	eld	disparar	eld	V	N;NOM;INDF;MASC+FEM;SG
entendiches	förstår	entendiches	förstå	N	V;IND;PRS;FIN;ACT
entendiches	förstå	entendiches	förstå	N	V;IMP;FIN;ACT
entendiches	fick	entendiches	få	N	V;IND;PST;FIN;ACT
pálida	bleka	pálida	blek	ADJ	V;IMP;FIN;ACT
pálida	blekt	pálida	blikt	ADJ	ADV
continúe	fortsätt	continuír	fortsätt	V	N;NOM;INDF;MASC+FEM;SG
fresca	fräsch	frescar	fräsch	N	ADJ;NOM;INDF;MASC+FEM;SG
fresca	coolt	frescar	coolt	N	ADJ;NOM;INDF;NEUT;SG
alice	alice	alice	alice	PROPN	PROPN;NOM
volverás	ni	volver	ni	V	PRO;NOM;DEF;MASC+FEM;SG
volverás	dig	volver	du	V	PRO;ACC;DEF;MASC+FEM;SG
volverás	du	volver	du	V	PRO;NOM;DEF;MASC+FEM;SG
volverás	igen	volver	igen	V	ADV
volverás	återigen	volver	återigen	V	ADV
las	de	la	de	N	PRO;NOM;DEF;PL
las	den	la	den	N	PRO;DEF;MASC+FEM;SG
honrado	ärad	honrar	ärad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
honrado	hedrad	honrar	hedra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
honrado	ärlig	honrar	ärlig	V	ADJ;NOM;INDF;MASC+FEM;SG
honrado	ärliga	honrar	ärlig	V	ADJ;NOM;PL
braun	braun	braun	braun	PROPN	PROPN;NOM
levarei	take	levar	take	V	N;NOM;INDF;MASC+FEM;SG
levarei	tagning	levar	tagning	V	N;NOM;INDF;MASC+FEM;SG
valen	är	valar	vara	V	V;IND;PRS;FIN;ACT
valen	are	valar	are	V	N;NOM;INDF;MASC+FEM;SG
valen	värt	valar	värd	V	ADJ;NOM;INDF;MASC+FEM;SG
valen	värd	valar	värd	V	ADJ;NOM;INDF;MASC+FEM;SG
valen	worth	valar	worth	V	PROPN;NOM
strand	strand	strand	strand	PROPN	N;NOM;INDF;MASC+FEM;SG
garrett	garrett	garrett	garrett	PROPN	N;NOM;INDF;NEUT;SG
víchelo	såg	víchelo	se	PROPN	V;IMP;FIN;ACT
víchelo	honom	víchelo	han	PROPN	PRO;ACC;DEF;MASC+FEM;SG
víchelo	ni	víchelo	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
víchelo	dig	víchelo	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
víchelo	du	víchelo	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
walter	walter	walter	walter	PROPN	PROPN;NOM
bebo	drick	bebo	drick	N	V;IMP;FIN;ACT
bebo	dricker	bebo	drick	N	V;IND;PRS;FIN;ACT
bebo	supa	bebo	supa	N	V;IMP;FIN;ACT
bebo	dricka	bebo	dricka	N	V;IMP;NFIN;ACT
dicides	say	dicidir	say	V	N;NOM;INDF;NEUT;SG
dicides	ni	dicidir	ni	V	PRO;NOM;DEF;MASC+FEM;SG
dicides	dig	dicidir	du	V	PRO;ACC;DEF;MASC+FEM;SG
dicides	du	dicidir	du	V	PRO;NOM;DEF;MASC+FEM;SG
paras	ni	para	ni	N	PRO;NOM;DEF;MASC+FEM;SG
paras	dig	para	du	N	PRO;ACC;DEF;MASC+FEM;SG
paras	du	para	du	N	PRO;NOM;DEF;MASC+FEM;SG
paras	stanna	para	stanna	N	V;IMP;FIN;ACT
paras	sluta	para	sluta	N	V;IMP;FIN;ACT
paras	stoppa	para	stoppa	N	V;IMP;FIN;ACT
pagaron	betald	pagar	betald	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pagaron	betalt	pagar	betala	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pagaron	betalat	pagar	betala	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pagaron	betalda	pagar	betala	V	ADJ;NOM;PL;PST;V.PTCP
pagaron	betalade	pagar	betala	V	ADJ;NOM;PL;PST;V.PTCP
chamaches	ni	chamaches	ni	N	PRO;NOM;DEF;MASC+FEM;SG
chamaches	dig	chamaches	du	N	PRO;ACC;DEF;MASC+FEM;SG
chamaches	du	chamaches	du	N	PRO;NOM;DEF;MASC+FEM;SG
chamaches	ringde	chamaches	ringa	N	V;IND;PST;FIN;ACT
chamaches	ringt	chamaches	ringa	N	V;V.CVB;ACT
chamaches	kallas	chamaches	kalla	N	V;NFIN;PASS
chamaches	kallad	chamaches	kalla	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
peggy	peggy	peggy	peggy	PROPN	PROPN;NOM
semellas	ni	semella	ni	N	PRO;NOM;DEF;MASC+FEM;SG
semellas	dig	semella	du	N	PRO;ACC;DEF;MASC+FEM;SG
semellas	du	semella	du	N	PRO;NOM;DEF;MASC+FEM;SG
semellas	titta	semella	titta	N	V;IMP;FIN;ACT
estragar	ruin	estragar	ruin	V	N;NOM;INDF;MASC+FEM;SG
debiches	ni	debiches	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
debiches	dig	debiches	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
debiches	du	debiches	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
debiches	har	debiches	ha	PROPN	V;IND;PRS;FIN;ACT
debiches	ha	debiches	ha	PROPN	INTJ
debiches	bör	debiches	böra	PROPN	V;IND;PRS;FIN;ACT
debiches	ska	debiches	skola	PROPN	V;IND;PRS;FIN;ACT
debiches	borde	debiches	böra	PROPN	V;IND;PST;FIN;ACT
debiches	måste	debiches	måste	PROPN	V;IND;PRS;FIN;ACT
debiches	must	debiches	must	PROPN	N;NOM;INDF;MASC+FEM;SG
patrulla	patrullera	patrulla	patrullera	N	V;IMP;NFIN;ACT
£	kvartalet	£	kvartal	PROPN	N;NOM;DEF;NEUT;SG
£	kvartal	£	kvartal	PROPN	N;NOM;INDF;NEUT;SG
£	kvart	£	kvart	PROPN	N;NOM;INDF;MASC+FEM;SG
£	fjärdedel	£	fjärdedel	PROPN	N;NOM;INDF;MASC+FEM;SG
£	miljon	£	miljon	PROPN	N;NOM;INDF;MASC+FEM;SG
£	miljoner	£	miljon	PROPN	N;NOM;INDF;MASC+FEM;PL
salta	hoppa	salta	hoppa	N	V;IMP;FIN;ACT
salta	hoppar	salta	hoppa	N	V;IND;PRS;FIN;ACT
rematará	slutet	rematar	slut	V	N;NOM;DEF;NEUT;SG
rematará	end	rematar	end	V	N;NOM;INDF;MASC+FEM;SG
rematará	slut	rematar	slut	V	N;NOM;INDF;NEUT;SG
alabama	alabama	alabamar	alabam	PROPN	PROPN;NOM
desexas	ni	desexa	ni	V	PRO;NOM;DEF;MASC+FEM;SG
desexas	dig	desexa	du	V	PRO;ACC;DEF;MASC+FEM;SG
desexas	du	desexa	du	V	PRO;NOM;DEF;MASC+FEM;SG
desexas	want	desexa	want	V	N;NOM;INDF;MASC+FEM;SG
morrese	die	morrer	du	V	N;NOM;INDF;NEUT;SG
morrese	dött	morrer	döda	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
norton	norton	norton	norton	PROPN	PROPN;NOM
serea	blåsa	ser	blåsa	N	V;IMP;FIN;ACT
prepara	ni	preparar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
prepara	dig	preparar	du	V	PRO;ACC;DEF;MASC+FEM;SG
prepara	du	preparar	du	V	PRO;NOM;DEF;MASC+FEM;SG
gustouche	ni	gustouche	ni	V	PRO;NOM;DEF;MASC+FEM;SG
gustouche	dig	gustouche	du	V	PRO;ACC;DEF;MASC+FEM;SG
gustouche	du	gustouche	du	V	PRO;NOM;DEF;MASC+FEM;SG
gustouche	som	gustouche	som	V	CONJ
arrestado	anhållen	arrestar	anhåll	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
arrestado	gripen	arrestar	grip	V	N;NOM;DEF;MASC+FEM;SG
arrestado	arresterad	arrestar	arrestera	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
arrestado	häktad	arrestar	häktad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
arrestado	arresterade	arrestar	arrestera	V	ADJ;NOM;PL;PST;V.PTCP
facela	gör	facelar	göra	N	V;IMP;FIN;ACT
facela	göra	facelar	göra	N	V;IMP;FIN;ACT
facela	hennes	facelar	hon	N	PRO;DEF
facela	henne	facelar	hon	N	PRO;ACC;DEF;MASC+FEM;SG
varón	manliga	varón	manlig	N	ADJ;NOM;PL
varón	manligt	varón	manlig	N	ADJ;NOM;INDF;NEUT;SG
probábel	troligtvis	probábel	troligtvis	ADJ	ADV
probábel	förmodligen	probábel	förmodligen	ADJ	ADV
probábel	troligen	probábel	troligen	ADJ	ADV
probábel	antagligen	probábel	antagligen	ADJ	ADV
giuseppe	giuseppe	giuseppe	giuseppe	PROPN	PROPN;NOM
indio	indiska	indio	indisk	N	ADJ;NOM;PL
indio	indisk	indio	indisk	N	ADJ;NOM;INDF;MASC+FEM;SG
indio	indiskt	indio	indisk	N	ADJ;NOM;INDF;NEUT;SG
dáte	skynda	dáte	skynd	PROPN	V;IMP;FIN;ACT
benditos	välsignat	bendito	välsignad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
benditos	välsignade	bendito	välsignad	N	ADJ;NOM;PL;PST;V.PTCP
benditos	välsignad	bendito	välsignad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
benditos	hur	bendito	hur	N	ADV
benditos	är	bendito	vara	N	V;IND;PRS;FIN;ACT
boden	boden	boder	bod	V	PROPN;NOM
estuardo	stuart	estuardo	stua	N	PROPN;NOM
putos	jävla	puto	jävla	N	V;IMP;FIN;ACT
dios	gud	dio	gud	N	PROPN;NOM
dios	jesus	dio	jesus	N	PROPN;NOM
celoso	svartsjuk	celoso	svartsjuk	ADJ	N;NOM;INDF;MASC+FEM;SG
celoso	avundsjuk	celoso	avundsjuk	ADJ	N;NOM;INDF;MASC+FEM;SG
serventes	tjänare	servente	tjänare	ADJ	N;NOM;INDF;MASC+FEM;PL
rhodia	rhodia	rhodia	rhodi	PROPN	N;NOM;INDF;MASC+FEM;SG
punishment	bestraffning	punishment	bestraffning	PROPN	N;NOM;INDF;MASC+FEM;SG
punishment	straff	punishment	straff	PROPN	N;NOM;INDF;NEUT;SG
anano	man	anano	man	N	PRO;NOM;INDF;MASC+FEM;SG
drummer	trummis	drummer	trummis	PROPN	N;NOM;INDF;MASC+FEM;SG
asger	asger	asger	asg	PROPN	N;NOM;INDF;MASC+FEM;SG
esmeralda	esmeralda	esmeraldar	esmerald	N	ADJ;NOM;SG;PST;V.PTCP
mali	mali	mali	mali	PROPN	PROPN;NOM
mali	tillbaks	mali	tillbaks	PROPN	ADV
mali	tillbaka	mali	tillbaka	PROPN	ADV
mali	bakåt	mali	bakåt	PROPN	ADV
mali	rygg	mali	rygg	PROPN	N;NOM;INDF;MASC+FEM;SG
mali	backa	mali	backa	PROPN	V;IMP;FIN;ACT
impulso	uppmanar	impulso	uppmana	N	V;IND;PRS;FIN;ACT
impulso	yrka	impulso	yrka	N	V;IMP;FIN;ACT
dígolles	berätta	dígolle	berätta	N	V;IMP;FIN;ACT
dígolles	ni	dígolle	ni	N	PRO;NOM;DEF;MASC+FEM;SG
dígolles	dig	dígolle	du	N	PRO;ACC;DEF;MASC+FEM;SG
dígolles	du	dígolle	du	N	PRO;NOM;DEF;MASC+FEM;SG
clínicas	kliniker	clínico	klinik	ADJ	N;NOM;INDF;MASC+FEM;PL
clínicas	klinisk	clínico	klinisk	ADJ	N;NOM;INDF;MASC+FEM;SG
clínicas	kliniskt	clínico	klinisk	ADJ	ADV
lombo	tillbaks	lombo	tillbaks	N	ADV
lombo	tillbaka	lombo	tillbaka	N	ADV
lombo	bakåt	lombo	bakåt	N	ADV
lombo	backa	lombo	backa	N	V;IMP;FIN;ACT
parei	stoppad	parei	stoppa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
parei	stoppade	parei	stoppa	V	ADJ;NOM;PL;PST;V.PTCP
parei	slutat	parei	sluta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
custo	kosta	custo	kosta	N	V;IMP;FIN;ACT
chiste	skämta	chistir	skämta	N	V;IMP;FIN;ACT
crecen	få	crecer	få	V	ADJ;NOM;INDF;PL
crecen	get	crecer	ge	V	N;NOM;INDF;MASC+FEM;SG
crecen	de	crecer	de	V	PRO;NOM;DEF;PL
crecen	dom	crecer	de	V	PRO;NOM;DEF;PL
crecen	äldre	crecer	gammal	V	ADJ;NOM;CMPR
cáncer	cancer	cáncer	cancer	PROPN	N;NOM;INDF;MASC+FEM;SG
empezan	de	empezar	de	V	PRO;NOM;DEF;PL
empezan	dom	empezar	de	V	PRO;NOM;DEF;PL
empezan	start	empezar	star	V	N;NOM;INDF;MASC+FEM;SG
conectados	anslutet	conectar	ansluta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
conectados	ansluten	conectar	ansluta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
conectados	anslutna	conectar	ansluta	V	ADJ;NOM;PL;PST;V.PTCP
cuxo	vilkas	cuxo	vilka	N	PRO;DEF
cuxo	vars	cuxo	vars	N	PRO;DEF
cuxo	vems	cuxo	vema	N	PRO;DEF
pintar	färg	pintar	färg	V	N;NOM;INDF;MASC+FEM;SG
pintar	målarfärg	pintar	målarfärg	V	N;NOM;INDF;MASC+FEM;SG
colectivo	kollektivt	colectivo	kollektiv	N	ADJ;NOM;INDF;NEUT;SG
colectivo	kollektiva	colectivo	kollektiv	N	ADJ;NOM;PL
básicos	basic	básico	basic	ADJ	N;NOM;INDF;MASC+FEM;SG
doulle	ge	doulle	ge	PROPN	V;IMP;FIN;ACT
doulle	giv	doulle	giv	PROPN	V;IMP;FIN;ACT
doulle	give	doulle	give	PROPN	N;NOM;INDF;MASC+FEM;SG
loitas	slåss	loita	slåss	N	V;FIN;PASS
loitas	strida	loita	strida	N	V;IMP;NFIN;ACT
loitas	kämpa	loita	kämpa	N	V;IMP;FIN;ACT
básico	basic	básico	basic	ADJ	N;NOM;INDF;MASC+FEM;SG
camboxa	kambodja	camboxa	kambodja	PROPN	PROPN;NOM
pausa	pausa	pausa	pausa	N	V;IMP;FIN;ACT
botarlle	ta	botarlle	ta	N	V;IMP;FIN;ACT
agardade	vänta	agardade	vänta	N	V;IMP;FIN;ACT
xenéticas	gene	xenético	gene	ADJ	PROPN;NOM
xenéticas	gen	xenético	gen	ADJ	N;NOM;INDF;MASC+FEM;SG
xenéticas	genen	xenético	gen	ADJ	N;NOM;DEF;MASC+FEM;SG
asociados	associerade	asociar	associera	V	ADJ;NOM;PL;PST;V.PTCP
asociados	associerat	asociar	associerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
asociados	associerad	asociar	associerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
asociados	med	asociar	med	V	ADP
