kristus	kriste	kristus	krist	N;NOM;SG	V;IMP;SG;1;POS;FIN
tuodaan	dovezené	tuoda	dovezený	V;IND;PRS;FIN;PASS	ADJ;NOM;MASC;PL;POS
tuodaan	dovážené	tuoda	dovážený	V;IND;PRS;FIN;PASS	ADJ;NOM;MASC;PL;POS
luoja	stvořiteli	luoja	stvořitel	N;NOM;SG	N;ANIM;DAT;MASC;SG;POS
mongolian	mongolské	mongolia	mongolský	N;GEN;SG	ADJ;NOM;MASC;SG;POS
mongolian	mongolsko	mongolia	mongolský	N;GEN;SG	PROPN;NOM;NEUT;SG;POS
kirkkoja	kostely	kirkko	kostel	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kirkkoja	církve	kirkko	církev	N;PRT;PL	N;NOM;FEM;SG;POS
mccartney	mccartney	mccartney	mccartney	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
karen	karen	karen	kárný	N;NOM;SG	PROPN;NOM;FEM;SG;POS
milton	milton	milton	milton	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
brysselin	bruselu	brysseli	brusel	N;GEN;SG	PROPN;INAN;GEN;MASC;SG;POS
brysselin	brusel	brysseli	brus	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
ella	ella	ella	ello	N;NOM;SG	PROPN;NOM;FEM;SG;POS
toukokuu	májový	toukokuu	májový	N;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
toukokuu	května	toukokuu	květen	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
teorioita	teorie	teoria	teorie	N;PRT;PL	N;NOM;FEM;SG;POS
eugene	eugene	eugene	eugene	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
yritin	zkoušela	yrittää	zkoušet	V;IND;SG;1;PST;FIN;ACT	V;IPFV;POS;PST;V.PTCP;ACT
yritin	zkusila	yrittää	zkusit	V;IND;SG;1;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
yritin	zkoušeli	yrittää	zkoušet	V;IND;SG;1;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
talojen	rody	talo	rod	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
talojen	domy	talo	dům	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
virginian	virginie	virginia	virginie	N;GEN;SG	N;NOM;FEM;SG;POS
virginian	virginia	virginia	virginium	N;GEN;SG	PROPN;NOM;FEM;SG;POS
virginian	virginii	virginia	virginie	N;GEN;SG	PROPN;ACC;FEM;SG;POS
versailles	versailles	versas	versailles	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
lukko	zamknout	lukko	zamknout	N;NOM;SG	V;PFV;POS;NFIN
morsian	nevěstu	morsia	nevěsta	N;PRT;PL	N;ACC;FEM;SG;POS
morsian	nevěstou	morsia	nevěsta	N;PRT;PL	N;INS;FEM;SG;POS
morsian	nevěsta	morsia	nevěsta	N;PRT;PL	N;NOM;FEM;SG;POS
jumalatar	bohyni	jumalatar	bohyně	N;NOM;SG	N;ACC;FEM;SG;POS
syyttää	obviňování	syyttää	obviňování	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
syyttää	obviňování	syyttää	obviňování	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
kuula	ball	kuula	ballo	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kampanjan	kampaň	kampanja	kampaň	N;GEN;SG	N;NOM;FEM;SG;POS
kampanjan	kampaně	kampanja	kampaň	N;GEN;SG	N;NOM;FEM;PL;POS
kampanjan	tažení	kampanja	tažení	N;GEN;SG	N;NOM;NEUT;SG;POS
puhdasta	čisté	puhdas	čistý	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;POS
puhdasta	vyčistit	puhdas	vyčistit	ADJ;PRT;SG	V;PFV;POS;NFIN
puhdasta	čistý	puhdas	čistý	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
puhdasta	čistá	puhdas	čistý	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
puhdasta	čistá	puhdas	čistý	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
puhdasta	čistý	puhdas	čistý	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
puhdasta	čisté	puhdas	čistý	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;POS
vahvistettu	potvrzené	vahvistaa	potvrzený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
vahvistettu	potvrzen	vahvistaa	potvrzený	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
vahvistettu	potvrzena	vahvistaa	potvrzený	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
vahvistettu	potvrzeno	vahvistaa	potvrzený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
vahvistettu	ověřených	vahvistaa	ověřený	V;NOM;SG;V.PTCP;PASS	ADJ;GEN;MASC;PL;POS
vahvistettu	ověřeny	vahvistaa	ověřený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
vahvistettu	ověřeno	vahvistaa	ověřený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
vahvistettu	ověřené	vahvistaa	ověřený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
vahvistettu	posílena	vahvistaa	posílený	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
vahvistettu	posílené	vahvistaa	posílený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
suvi	letní	suvi	letní	PROPN;NOM;SG	ADJ;NOM;MASC;SG;POS
suvi	léto	suvi	léto	PROPN;NOM;SG	N;NOM;NEUT;SG;POS
kaliforniaan	kalifornie	kalifornia	kalifornie	N;IN+ALL;SG	PROPN;NOM;FEM;SG;POS
kaliforniaan	californie	kalifornia	californie	N;IN+ALL;SG	N;NOM;FEM;SG;POS
kaliforniaan	california	kalifornia	californium	N;IN+ALL;SG	PROPN;NOM;FEM;SG;POS
prahassa	praha	praha	praha	N;IN+ESS;SG	PROPN;NOM;FEM;SG;POS
muslimien	muslim	muslimi	muslit	N;GEN;PL	N;ANIM;NOM;MASC;SG;POS
muslimien	muslimské	muslimi	muslimský	N;GEN;PL	ADJ;NOM;MASC;PL;POS
muslimien	muslimy	muslimi	muslim	N;GEN;PL	N;ANIM;ACC;MASC;PL;POS
muslimien	muslimové	muslimi	muslim	N;GEN;PL	N;ANIM;NOM;MASC;PL;POS
benny	bennyho	benny	benný	PROPN;NOM;SG	N;ANIM;ACC;MASC;SG;POS
benny	benny	benny	benna	PROPN;NOM;SG	N;ANIM;NOM;MASC;PL;POS
joulukuu	prosince	joulukuu	prosinec	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
joulukuu	prosinci	joulukuu	prosinec	N;NOM;SG	N;INAN;DAT;MASC;SG;POS
joulukuu	dec	joulukuu	dec	N;NOM;SG	PROPN;NOM;MASC;SG;POS
petra	petra	petra	petra	N;NOM;SG	PROPN;NOM;FEM;SG;POS
fin	fin	fin	fin	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
fyysinen	fyzické	fyysinen	fyzický	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
hullu	blázen	hullu	blázen	ADJ;NOM;SG	N;ANIM;NOM;MASC;SG;POS
hullu	mad	hullu	mada	ADJ;NOM;SG	PROPN;NOM;MASC;SG;POS
vaihteli	rozmanité	vaihdella	rozmanitý	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;MASC;PL;POS
vaihteli	různorodé	vaihdella	různorodý	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS
lyon	lyon	lyoda	lyon		PROPN;INAN;NOM;MASC;SG;POS
neuvoa	poradenství	neuvo	poradenství	N;PRT;SG	N;NOM;NEUT;SG;POS
neuvoa	poradní	neuvo	poradní	N;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
neuvoa	poradit	neuvo	poradit	N;PRT;SG	V;POS;NFIN
neuvoa	poraďte	neuvo	poradit	N;PRT;SG	V;PFV;IMP;PL;2;POS;FIN
yhdistyvät	kombinuje	yhdistyä	kombinovat	V;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
helge	helge	helge	helge	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
foster	fosterová	foster	fosterový	PROPN;NOM;SG	ADJ;NOM;FEM;SG;POS
foster	foster	foster	foster	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sotilaallinen	armáda	sotilaallinen	armáda	ADJ;NOM;SG	N;NOM;FEM;SG;POS
sotilaallinen	vojenské	sotilaallinen	vojenský	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
kokonainen	celou	kokonainen	celý	ADJ;NOM;SG	ADJ;ACC;FEM;SG;POS
kuninkaat	kings	kuningas	kings	N;NOM;PL	PROPN;INAN;NOM;MASC;SG;POS
kuninkaat	králové	kuningas	král	N;NOM;PL	PROPN;NOM;FEM;SG;POS
kuninkaat	králů	kuningas	král	N;NOM;PL	N;ANIM;GEN;MASC;PL;POS
kuori	peel	kuori	peel	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
muokattu	upraveno	muokata	upravený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
muokattu	upravené	muokata	upravený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
muokattu	upravený	muokata	upravený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
muokattu	změněno	muokata	změněný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
muokattu	modifikované	muokata	modifikovaný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
muokattu	upraveno	muokata	upravený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
muokattu	upravené	muokata	upravený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
muokattu	upravená	muokata	upravený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
tammikuu	lednu	tammikuu	leden	N;NOM;SG	N;INAN;DAT;MASC;SG;POS
tammikuu	ledna	tammikuu	leden	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
eronnut	rozvedený	erota	rozvedený	V;NOM;SG;V.PTCP;ACT	ADJ;ANIM;NOM;MASC;SG;POS
eronnut	rozvedená	erota	rozvedený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;POS
suoja	ochranu	suoja	ochrana	N;NOM;SG	N;ACC;FEM;SG;POS
irina	irina	irina	irina	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
jälkiä	tratě	jälki	trať	N;PRT;PL	N;NOM;FEM;PL;POS
jälkiä	stopy	jälki	stopa	N;PRT;PL	N;NOM;FEM;PL;POS
jälkiä	skladby	jälki	skladba	N;PRT;PL	N;NOM;FEM;PL;POS
jälkiä	koleje	jälki	kolej	N;PRT;PL	N;NOM;FEM;PL;POS
alexandre	alexandre	alexandre	alexandre	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
azerbaidžanin	ázerbájdžánu	azerbaidžan	Ázerbájdžán	N;GEN;SG	PROPN;INAN;GEN;MASC;SG;POS
edustajien	představitele	edustaja	představitel	N;GEN;PL	N;ANIM;ACC;MASC;PL;POS
edustajien	zástupci	edustaja	zástupce	N;GEN;PL	N;ANIM;NOM;MASC;PL;POS
edustajien	představitelé	edustaja	představitel	N;GEN;PL	N;ANIM;NOM;MASC;PL;POS
kuvioita	vzory	kuvio	vzor	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kuvioita	vzorce	kuvio	vzorec	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kiova	kyjev	kiova	kyjev	PROPN;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
osallisena	zapojena	osallinen	zapojený	ADJ;FRML;SG	ADJ;POS;V.PTCP;PASS
osapuoli	párty	osa#puoli	párt	N;NOM;SG	N;NOM;FEM;PL;POS
osapuoli	party	osa#puoli	part	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
vertaa	porovnání	vertaa	porovnání	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG;POS
une	une	uni	une		PROPN;MASC;SG;POS
yritetty	zkusil	yrittää	zkusit	V;NOM;SG;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
yritetty	zkoušela	yrittää	zkoušet	V;NOM;SG;V.PTCP;PASS	V;IPFV;POS;PST;V.PTCP;ACT
yritetty	zkusila	yrittää	zkusit	V;NOM;SG;V.PTCP;PASS	V;PFV;POS;PST;V.PTCP;ACT
yritetty	zkoušeli	yrittää	zkoušet	V;NOM;SG;V.PTCP;PASS	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
yritetty	zkoušel	yrittää	zkoušet	V;NOM;SG;V.PTCP;PASS	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
gregory	gregory	gregory	gregor	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
lil	lil	lil	liliten	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kehittyivät	vyvinutý	kehittyä	vyvinutý	V;IND;PL;3;PST;FIN;ACT	ADJ;INAN;NOM;MASC;SG;POS
velho	čaroději	velho	čaroděj	N;NOM;SG	N;ANIM;DAT;MASC;PL;POS
martínez	martínez	martínez	martínez	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kaivos	důlní	kaivos	důlní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
kaivos	těžební	kaivos	těžební	N;NOM;SG	ADJ;NOM;MASC;SG;POS
kaivos	můj	kaivos	můj	N;NOM;SG	DET;NOM;MASC;SG;1
kaivos	mé	kaivos	můj	N;NOM;SG	DET;NOM;SG;1
kaivos	moje	kaivos	můj	N;NOM;SG	DET;NOM;SG;1
isompi	větších	iso	velký	ADJ;NOM;CMPR;SG	ADJ;GEN;CMPR;MASC;PL;POS
italialaiset	italské	italia#lainen	italský	N;NOM;PL	ADJ;NOM;NEUT;SG;POS
italialaiset	itálie	italia#lainen	itálie	N;NOM;PL	PROPN;NOM;FEM;SG;POS
italialaiset	italská	italia#lainen	italský	N;NOM;PL	ADJ;NOM;FEM;SG;POS
italialaiset	italský	italia#lainen	italský	N;NOM;PL	ADJ;ANIM;NOM;MASC;SG;POS
italialaiset	italsky	italia#lainen	italsky	N;NOM;PL	ADV;POS
esp	esp	esp	esp	N;NOM;SG	PROPN;NOM;MASC;SG;POS
alessandro	alessandro	alessandro	alessandro	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
virheellinen	nesprávně	virheellinen	správně	ADJ;NOM;SG	ADV;NEG
kokemuksia	svědectví	kokemus	svědectví	N;PRT;PL	N;NOM;NEUT;SG;POS
kokemuksia	posudky	kokemus	posudek	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kokemuksia	zkušenosti	kokemus	zkušenost	N;PRT;PL	N;NOM;FEM;PL;POS
kokemuksia	zážitky	kokemus	zážitek	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kokemuksia	zkušenost	kokemus	zkušenost	N;PRT;PL	N;NOM;FEM;SG;POS
kokemuksia	zkušenosti	kokemus	zkušenost	N;PRT;PL	N;NOM;FEM;PL;POS
kokemuksia	zážitek	kokemus	zážitek	N;PRT;PL	N;INAN;NOM;MASC;SG;POS
työntekijä	zaměstnance	työ#tekijä	zaměstnanec	N;NOM;SG	N;ANIM;ACC;MASC;PL;POS
työntekijä	pracovníka	työ#tekijä	pracovník	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
julkiset	veřejné	julkinen	veřejný	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
julkiset	veřejně	julkinen	veřejně	ADJ;NOM;PL	ADV;POS
julkiset	veřejnost	julkinen	veřejnost	ADJ;NOM;PL	N;NOM;FEM;SG;POS
julkiset	veřejný	julkinen	veřejný	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
julkiset	veřejná	julkinen	veřejný	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
henkilökohtaista	osobní	henkilö#kohtainen	osobní	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
henkilökohtaista	osobního	henkilö#kohtainen	osobní	ADJ;PRT;SG	ADJ;ANIM;GEN;MASC;SG;POS
tsaari	car	tsaari	car	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tsaari	car	tsaari	car	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hal	hal	hal	hala	PROPN;NOM;SG	N;GEN;FEM;PL;POS
hal	hale	hal	hala	PROPN;NOM;SG	N;DAT;FEM;SG;POS
romaaneja	romány	romaani	román	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
romaaneja	novely	romaani	novela	N;PRT;PL	N;NOM;FEM;PL;POS
häät	svateb	häät	svatba	N;NOM;PL	N;GEN;FEM;PL;POS
häät	svatba	häät	svatba	N;NOM;PL	N;NOM;FEM;SG;POS
häät	svatbu	häät	svatba	N;NOM;PL	N;ACC;FEM;SG;POS
häät	svatební	häät	svatební	N;NOM;PL	ADJ;NOM;MASC;SG;POS
freeman	freeman	freema	freeman	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
virus	virové	virus	virový	N;NOM;SG	ADJ;NOM;NEUT;SG;POS
virus	virová	virus	virový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
virus	viru	virus	vir	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
virus	viry	virus	vir	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
hienoa	skvělý	hieno	skvělý	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
hienoa	super	hieno	super	ADJ;PRT;SG	N;MASC;SG;POS
hyväksytään	přijímá	hyväksyä	přijímat	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
hyväksytään	přijetí	hyväksyä	přijetí	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG;POS
hyväksytään	přijaté	hyväksyä	přijatý	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;PL;POS
hyväksytään	přijato	hyväksyä	přijatý	V;IND;PRS;FIN;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
hyväksytään	přijatá	hyväksyä	přijatý	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;POS
hyväksytään	přijat	hyväksyä	přijatý	V;IND;PRS;FIN;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
hyväksytään	přijata	hyväksyä	přijatý	V;IND;PRS;FIN;PASS	ADJ;POS;V.PTCP;PASS
legendan	legend	legenda	legenda	N;GEN;SG	N;GEN;FEM;PL;POS
legendan	legenda	legenda	legenda	N;GEN;SG	N;NOM;FEM;SG;POS
ehdokkaat	nominace	ehdokas	nominace	N;NOM;PL	N;NOM;FEM;SG;POS
ehdokkaat	kandidátů	ehdokas	kandidát	N;NOM;PL	N;ANIM;GEN;MASC;PL;POS
ehdokkaat	zájemce	ehdokas	zájemce	N;NOM;PL	N;ANIM;NOM;MASC;SG;POS
paineen	tlak	paine	tlak	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
paineen	nátlak	paine	nátlak	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
saatavissa	dostupný	saada	dostupný	V;IN+ESS;PL;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
saatavissa	dostupná	saada	dostupný	V;IN+ESS;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
saatavissa	dostupné	saada	dostupný	V;IN+ESS;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
arvostelut	recenze	arvostelu	recenze	N;NOM;PL	N;NOM;FEM;SG;POS
esitelty	doporučené	esitellä	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
esitelty	doporučeno	esitellä	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
esitelty	předložené	esitellä	předložený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
esitelty	předkládané	esitellä	předkládaný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
esitelty	předložila	esitellä	předložit	V;NOM;SG;V.PTCP;PASS	V;PFV;POS;PST;V.PTCP;ACT
valmentaa	trénování	valmentaa	trénování	V;IND;SG;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
sisäistä	vnitřní	sisäinen	vnitřní	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
sisäistä	interní	sisäinen	interní	ADJ;PRT;SG	ADJ;NOM;MASC;SG;POS
matias	matias	matias	matias	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
timothy	timothy	timothy	timoth	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
pelkää	strachu	pelätä	strach	V;IMP;SG;2;FIN;ACT	N;INAN;GEN;MASC;SG;POS
pelkää	strach	pelätä	strach	V;IMP;SG;2;FIN;ACT	N;INAN;NOM;MASC;SG;POS
valokuvan	fotografie	valo#kuva	fotografie	N;GEN;SG	N;NOM;FEM;SG;POS
valokuvan	fotografii	valo#kuva	fotografie	N;GEN;SG	N;ACC;FEM;SG;POS
kruunu	korunu	kruunu	koruna	N;NOM;SG	N;ACC;FEM;SG;POS
kruunu	koruny	kruunu	koruna	N;NOM;SG	N;NOM;FEM;PL;POS
kruunu	crown	kruunu	crown	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
bart	bart	bart	barta	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
schmidt	schmidt	schmidt	schmidt	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
esityksiä	výkony	esitys	výkon	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
esityksiä	prezentace	esitys	prezentace	N;PRT;PL	N;NOM;FEM;SG;POS
esityksiä	prezentací	esitys	prezentace	N;PRT;PL	N;INS;FEM;SG;POS
puhkesi	praskla	puhketa	prasknout	V;IND;SG;3;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
arne	arne	arne	arne	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
montenegron	černohorské	montenegto	černohorský	N;GEN;SG	ADJ;NOM;NEUT;SG;POS
suhteellinen	příbuzná	suhteellinen	příbuzná	ADJ;NOM;SG	N;NOM;FEM;SG;POS
suhteellinen	relativně	suhteellinen	relativně	ADJ;NOM;SG	ADV;POS
suhteellinen	příbuzný	suhteellinen	příbuzný	ADJ;NOM;SG	N;ANIM;NOM;MASC;SG;POS
uros	mužské	uros	mužský	N;NOM;SG	ADJ;NOM;MASC;PL;POS
uros	mužský	uros	mužský	N;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
beck	beck	beck	beck	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
täydet	plné	täysi	plný	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
täydet	plný	täysi	plný	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
täydet	plná	täysi	plný	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
olosuhteet	podmínkami	olo#suhteet	podmínka	N;NOM;PL	N;INS;FEM;PL;POS
epäillään	podezření	epäillä	podezření	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG;POS
epäillään	podezřelý	epäillä	podezřelý	V;IND;PRS;FIN;PASS	ADJ;ANIM;NOM;MASC;SG;POS
epäillään	podezřelá	epäillä	podezřelý	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;POS
epäillään	podezřelý	epäillä	podezřelý	V;IND;PRS;FIN;PASS	ADJ;ANIM;NOM;MASC;SG;POS
happea	kyslík	happea	kyslík	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
happea	kyslíku	happea	kyslík	N;PRT;SG	N;INAN;GEN;MASC;SG;POS
olennainen	nedílnou	olennainen	nedílný	ADJ;NOM;SG	ADJ;INS;FEM;SG;POS
sijoitti	investovala	sijoittaa	investovat	V;IND;SG;3;PST;FIN;ACT	V;POS;PST;V.PTCP;ACT
tehtävien	úkoly	tehtävä	úkol	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
tehtävien	úlohy	tehtävä	úloha	N;GEN;PL	N;NOM;FEM;PL;POS
lentävä	létání	lentää	létání	V;NOM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
lentävä	létající	lentää	létající	V;NOM;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
lentävä	lítání	lentää	lítání	V;NOM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
häviää	prohra	hävitä	prohra	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG;POS
liiketoiminnan	obchod	liike#toiminta	obchod	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
liiketoiminnan	obchodní	liike#toiminta	obchodní	N;GEN;SG	ADJ;NOM;MASC;SG;POS
liiketoiminnan	podnikání	liike#toiminta	podnikání	N;GEN;SG	N;NOM;NEUT;SG;POS
liiketoiminnan	byznys	liike#toiminta	byznys	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
kyle	kyle	kyle	kyla	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
mann	mann	manta	mann	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
gmbh	gmbh	gmbh	gmbh	PROPN;NOM;SG	PROPN;FEM;POS
yksityiskohtia	podrobnosti	yksityis#kohta	podrobnost	N;PRT;PL	N;NOM;FEM;PL;POS
yksityiskohtia	detaily	yksityis#kohta	detail	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kulmassa	roh	kulma	roh	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
kulmassa	rohu	kulma	roh	N;IN+ESS;SG	N;INAN;GEN;MASC;SG;POS
kulmassa	zatáčka	kulma	zatáčka	N;IN+ESS;SG	N;NOM;FEM;SG;POS
kulmassa	kout	kulma	kout	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
kulmassa	koutek	kulma	koutek	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
saatavana	dostupný	saada	dostupný	V;FRML;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
saatavana	dostupná	saada	dostupný	V;FRML;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
saatavana	dostupné	saada	dostupný	V;FRML;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
panaman	panamská	panama	panamský	N;GEN;SG	ADJ;NOM;FEM;SG;POS
jaarli	earl	jaarli	earl	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
jaarli	earle	jaarli	earle	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
jaarli	jarl	jaarli	jarlo	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sevilla	sevilla	sevilla	sevilla	N;NOM;SG	PROPN;NOM;FEM;SG;POS
tupla	dvojité	tupla	dvojitý	N;NOM;SG	ADJ;NOM;NEUT;SG;POS
tupla	double	tupla	double	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
tupla	zdvojnásobit	tupla	zdvojnásobit	N;NOM;SG	V;PFV;POS;NFIN
