berkeley	berkeley	berkeley	berkeley	PROPN	PROPN
diusir	exmatriculat	diusir	exmatricula	V;SG;PASS	ADJ;INDF;MASC;SG
diusir	evacuata	diusir	evacuat	V;SG;PASS	N;DEF;FEM;SG
diusir	evacuat	diusir	evacua	V;SG;PASS	ADJ;INDF;MASC;SG
kader	kader	kader	kader	N;SG	PROPN
dicari	cautat	dicari	cauta	V;SG;PASS	ADJ;INDF;MASC;SG
dicari	cautate	dicari	cautate	V;SG;PASS	ADJ;INDF;FEM;PL
dicari	cautata	dicari	cautată	V;SG;PASS	ADJ;DEF;FEM;SG
dicari	dorit	dicari	dorit	V;SG;PASS	ADJ;INDF;MASC;SG
dicari	dorita	dicari	dorita	V;SG;PASS	
dicari	cautat	dicari	cauta	V;SG;PASS	ADJ;INDF;MASC;SG
dicari	cautat	dicari	cauta	V;SG;PASS	ADJ;INDF;MASC;SG
tekstil	textile	tekstil	textile	N;SG	N;INDF;FEM;PL
tekstil	textile	tekstil	textile	N;SG	N;INDF;FEM;PL
orchestra	orchestra	orchestra	orchestră	PROPN	N;DEF;FEM;SG
orchestra	orchestra	orchestra	orchestră	PROPN	N;DEF;FEM;SG
jutaan	milioane	jutaan	milion	N;SG	NUM;INDF;FEM;PL
berorientasi	orientate	berorientasi	orienta	V;SG;ACT	ADJ;INDF;FEM;PL
berorientasi	orientat	berorientasi	orientat	V;SG;ACT	ADJ;INDF;MASC;SG
berorientasi	orientata	berorientasi	orientată	V;SG;ACT	ADJ;DEF;FEM;SG
berorientasi	orientat	berorientasi	orientat	V;SG;ACT	ADJ;INDF;MASC;SG
alonso	alonso	alonso	alonso	PROPN	PROPN
pemilih	alegatorii	penpilih	alegatoriu	N;SG	N;DEF;MASC;PL
pemilih	alegatorilor	penpilih	alegator	N;SG	N;DEF;MASC;PL
pemilih	alegatori	penpilih	alegator	N;SG	N;INDF;MASC;PL
alien	alien	alien	alien	PROPN	PROPN
alien	extraterestrul	alien	extraterestru	PROPN	N;DEF;MASC;SG
alien	extraterestru	alien	extraterestru	PROPN	N;INDF;MASC;SG
alien	extraterestra	alien	extraterestră	PROPN	N;DEF;FEM;SG
alien	strain	alien	strain	PROPN	ADJ;INDF;MASC;SG
alien	extraterestrii	alien	extraterestru	PROPN	N;DEF;MASC;PL
alien	extraterestri	alien	extraterestru	PROPN	N;INDF;MASC;PL
kenneth	kenneth	kenneth	kenneth	PROPN	PROPN
false	fals	false	fals	PROPN	ADJ;INDF;MASC;SG
false	falsa	false	fals	PROPN	ADJ;DEF;FEM;SG
false	falsa	false	fals	PROPN	ADJ;DEF;FEM;SG
false	false	false	fals	PROPN	ADJ;INDF;FEM;PL
lloyd	lloyd	lloyd	lloyd	PROPN	PROPN
terbalik	inversat	terbalik	inversa	V;SG;PASS	ADJ;INDF;MASC;SG
terbalik	inversata	terbalik	inversat	V;SG;PASS	ADJ;DEF;FEM;SG
terbalik	inversa	terbalik	inversa	V;SG;PASS	
terbalik	inversa	terbalik	inversa	V;SG;PASS	
terbalik	invers	terbalik	invers	V;SG;PASS	ADV
terbalik	reverse	terbalik	reverse	V;SG;PASS	
terbalik	rasturnat	terbalik	rasturnat	V;SG;PASS	ADJ;INDF;MASC;SG
terbalik	inversat	terbalik	inversa	V;SG;PASS	ADJ;INDF;MASC;SG
terbalik	inversata	terbalik	inversat	V;SG;PASS	ADJ;DEF;FEM;SG
diidentifikasi	identificate	diidentifikasi	identificat	V;SG;PASS	ADJ;INDF;FEM;PL
diidentifikasi	identificat	diidentifikasi	identifica	V;SG;PASS	ADJ;INDF;MASC;SG
diidentifikasi	identificata	diidentifikasi	identificat	V;SG;PASS	ADJ;DEF;FEM;SG
wayne	wayne	wayne	waynă	PROPN	PROPN
sai	sai	sai	său	PROPN	
penjajah	invadatori	penjajah	invadator	N;SG	N;INDF;MASC;PL
penjajah	invadatorii	penjajah	invadator	N;SG	N;DEF;MASC;PL
lorenzo	lorenzo	lorenzo	lorenzo	PROPN	PROPN
artistik	artistice	artistik	artistic	ADJ;SG	ADJ;INDF;FEM;PL
ariel	ariel	ariel	ariel	PROPN	
yale	yale	yale	yale	PROPN	PROPN
jenewa	geneva	jenewa	genevă	PROPN;SG	PROPN
merapi	merapi	menrapi	merap	PROPN	
eko	eco	eko	eco	PROPN	
eko	eko	eko	eko	PROPN	
diputuskan	decisa	diputuskan	decisa	V;SG;PASS	N;DEF;FEM;SG
diputuskan	decis	diputuskan	decide	V;SG;PASS	N;INDF;MASC;SG
diputuskan	hotarat	diputuskan	hotarat	V;SG;PASS	ADJ;INDF;MASC;SG
diputuskan	deconectat	diputuskan	deconectat	V;SG;PASS	ADJ;INDF;MASC;SG
kejam	crude	kejam	crudă	ADJ;SG	ADJ;INDF;FEM;PL
sejajar	aliniate	sejajar	alinia	;SG	ADJ;INDF;FEM;PL
sejajar	aliniat	sejajar	alinia	;SG	ADJ;INDF;MASC;SG
ppp	ppp	ppp	ppp	PROPN	N;INDF;MASC;SG
menanyakan	intreband	mentanyakan	intreband	V;SG;ACT	
terry	terry	terry	terry	PROPN	PROPN
berbakat	talentat	berbakat	talentat	V;SG;ACT	ADJ;INDF;MASC;SG
berbakat	dotat	berbakat	dota	V;SG;ACT	ADJ;INDF;MASC;SG
berbakat	inzestrat	berbakat	inzestra	V;SG;ACT	ADJ;INDF;MASC;SG
berbakat	talentat	berbakat	talentat	V;SG;ACT	ADJ;INDF;MASC;SG
berbakat	talentata	berbakat	talentat	V;SG;ACT	ADJ;DEF;FEM;SG
berbakat	talentati	berbakat	talentati	V;SG;ACT	ADJ;INDF;MASC;PL
berbakat	talentata	berbakat	talentat	V;SG;ACT	ADJ;DEF;FEM;SG
ant	furnica	ant	furnică	PROPN	N;DEF;FEM;SG
ant	furnica	ant	furnică	PROPN	N;DEF;FEM;SG
ishak	isaac	ishak	isaac	PROPN	PROPN
ishak	ishak	ishak	ishak	PROPN	N;INDF;MASC;SG
must	trebuie	must	trebui	PROPN	V;IND;3;PRS;FIN
logistik	logistice	logistik	logistic	N	ADJ;INDF;FEM;PL
logistik	logistic	logistik	logistic	N	ADJ;INDF;MASC;SG
chiang	chiang	chiang	chiang	PROPN;SG	PROPN
bos	sefi	bos	sef		N;INDF;MASC;PL
bos	bos	bos	bos		N;INDF;MASC;SG
bos	boss	bos	boss		N;INDF;MASC;SG
kegelapan	intunecat	kegelapan	intunecat	N;SG	ADJ;INDF;MASC;SG
goryeo	goryeo	goryeo	goryeo	PROPN	N;INDF;MASC;SG
reporter	reporterilor	reporter	reporter	N;SG	N;DEF;FEM;PL
reporter	reporteri	reporter	reporter	N;SG	N;INDF;MASC;PL
reporter	reporterii	reporter	reporter	N;SG	N;DEF;MASC;PL
copyright	copyright	copyright	copyright	PROPN	ADJ;INDF;MASC;SG
wisconsin	wisconsin	wisconsin	wisconsin	PROPN	PROPN
dikelompokkan	grupate	dikelompokkan	grupat	V;SG;PASS	ADJ;INDF;FEM;PL
ward	ward	ward	ward	PROPN	PROPN
debat	dezbateri	debat	dezbatere	N;SG	N;INDF;FEM;PL
debat	dezbaterile	debat	dezbatere	N;SG	N;DEF;FEM;PL
debat	dezbateri	debat	dezbatere	N;SG	N;INDF;FEM;PL
jerusalem	ierusalimul	jerusalem	ierusalim	PROPN	N;DEF;MASC;SG
jerusalem	ierusalim	jerusalem	ierusalim	PROPN	N;INDF;MASC;SG
genoa	genova	genoa	genovă	PROPN	PROPN
ing	ing	ing	ing	PROPN	N;INDF;MASC;SG
kemiripan	asemanatoare	kemiripan	asemanator	N;SG	ADJ;INDF;FEM
harold	harold	harold	harold	PROPN	PROPN
pretty	frumusica	pretty	frumusica	PROPN	ADJ;DEF;FEM;SG
aires	aires	aires	aires	PROPN	PROPN
cameo	cameo	cameo	cameo	PROPN	N;INDF;MASC;SG
trust	incredere	trust	incredere	PROPN	N;INDF;FEM;SG
trust	incredere	trust	incredere	PROPN	N;INDF;FEM;SG
puy	puy	puy	puy	PROPN	PROPN
storm	furtuna	storm	furtună	PROPN	N;DEF;FEM;SG
storm	furtuna	storm	furtună	PROPN	N;DEF;FEM;SG
storm	storm	storm	storm	PROPN	N;INDF;MASC;SG
#efefef	#efefef	#efefef	#efefef	PROPN	
teolog	teologi	teolog	teolog	N;SG	N;INDF;MASC;PL
opsi	optiuni	opsi	optiune	N;SG	N;INDF;FEM;PL
opsi	optiuni	opsi	optiune	N;SG	N;INDF;FEM;PL
altar	altare	altar	altare	N;SG	N;INDF;FEM;PL
dublin	dublin	dublin	dublin	PROPN	PROPN
dimodifikasi	modificata	dimodifikasi	modificat	V;SG;PASS	N;DEF;FEM;SG
dimodifikasi	modificate	dimodifikasi	modificat	V;SG;PASS	ADJ;INDF;FEM;PL
dimodifikasi	modificat	dimodifikasi	modificat	V;SG;PASS	ADJ;INDF;MASC;SG
diperkuat	consolidat	diperkuat	consolidat	V;SG;PASS	ADJ;INDF;MASC;SG
diperkuat	intarit	diperkuat	intarit	V;SG;PASS	ADJ;INDF;MASC;SG
diperkuat	amplificat	diperkuat	amplifica	V;SG;PASS	ADJ;INDF;MASC;SG
diperkuat	armat	diperkuat	armat	V;SG;PASS	ADJ;INDF;MASC;SG
diperkuat	intarit	diperkuat	intarit	V;SG;PASS	ADJ;INDF;MASC;SG
diperkuat	intarita	diperkuat	intarita	V;SG;PASS	ADJ;DEF;FEM;SG
hussein	hussein	hussein	hussein	PROPN	PROPN
sui	sui	sui	sui	PROPN	
vision	viziune	vision	viziune	PROPN	N;INDF;FEM;SG
vision	viziunea	vision	viziune	PROPN	N;DEF;FEM;SG
akustik	acustice	akustik	acustic	N;SG	ADJ;INDF;FEM;PL
akustik	acustic	akustik	acustic	N;SG	ADJ;INDF;MASC;SG
hugh	hugh	hugh	hugh	PROPN	PROPN
madison	madison	madison	madison	PROPN	N;INDF;MASC;SG
buenos	buenos	buenos	buenos	PROPN	N;INDF;MASC;SG
inisiatif	initiative	inisiatif	initiativă	N;SG	N;INDF;FEM;PL
minh	minh	minh	minh	PROPN	PROPN
stuart	stuart	stuart	stuart	PROPN	PROPN
karen	karen	karen	karen	PROPN	PROPN
umpan	furaje	umpan	furaj	N;SG	N;INDF;FEM;PL
umpan	hrani	umpan	hran	N;SG	V;IND;SG;3;PRS;FIN
umpan	momeli	umpan	momel	N;SG	N;INDF;FEM;PL
kemasan	ambalaje	kemasan	ambalaj	N;SG	N;INDF;FEM;PL
rahim	uter	rahim	uter	PROPN;SG	N;INDF;MASC;SG
rahim	uterul	rahim	uter	PROPN;SG	N;DEF;MASC;SG
rahim	rahim	rahim	rahim	PROPN;SG	
rahim	pantece	rahim	pantec	PROPN;SG	
rahim	pantecul	rahim	pantec	PROPN;SG	N;DEF;MASC;SG
rahim	uter	rahim	uter	PROPN;SG	N;INDF;MASC;SG
kakao	cacao	kakao	cacao	PROPN	
perhiasan	bijuteriile	perhiasan	bijuterie	N;SG	N;DEF;FEM;PL
perhiasan	bijuterii	perhiasan	bijuterie	N;SG	N;INDF;FEM;PL
perhiasan	bijuteriile	perhiasan	bijuterie	N;SG	N;DEF;FEM;PL
perhiasan	bijuterii	perhiasan	bijuterie	N;SG	N;INDF;FEM;PL
dikurangi	redus	dikurangi	redus	V;SG;PASS	ADJ;INDF;MASC;SG
dikurangi	redusa	dikurangi	redus	V;SG;PASS	ADJ;DEF;FEM;SG
dikurangi	reduse	dikurangi	redus	V;SG;PASS	ADJ;INDF;FEM;PL
dikurangi	dedus	dikurangi	deduce	V;SG;PASS	ADJ;INDF;MASC;SG
dikurangi	minus	dikurangi	minus	V;SG;PASS	N;INDF;MASC;SG
praha	praga	praha	pragă	PROPN	PROPN
kehakiman	judiciar	kehakiman	judiciar	N;SG	ADJ;INDF;MASC;SG
memancing	pescuit	menpancing	pescuit	V;SG;ACT	N;INDF;MASC;SG
memancing	pescuiesc	menpancing	pescui	V;SG;ACT	V;IND;PL;3;PRS;FIN
memancing	pescuitul	menpancing	pescuit	V;SG;ACT	N;DEF;MASC;SG
perspektif	perspective	perspektif	perspectivă	N;SG	N;INDF;FEM;PL
hye	hye	hye	hye	PROPN	N;INDF;MASC;SG
penguin	pinguini	penguin	pinguine	PROPN	N;INDF;MASC;PL
penguin	pinguinii	penguin	pinguin	PROPN	N;DEF;MASC;PL
penguin	pinguin	penguin	pinguin	PROPN	N;INDF;MASC;SG
penguin	pinguinul	penguin	pinguin	PROPN	N;DEF;MASC;SG
missile	racheta	missile	rachetă	PROPN	N;DEF;FEM;SG
qin	qin	qin	qin	PROPN	N;INDF;MASC;SG
relasi	relatii	relasi	relatie	N;SG	N;INDF;FEM;PL
relasi	relatiile	relasi	relatie	N;SG	N;DEF;FEM;PL
relasi	relatii	relasi	relatie	N;SG	N;INDF;FEM;PL
ghost	ghost	ghost	ghost	PROPN	N;INDF;MASC;SG
ghost	stafie	ghost	stafie	PROPN	N;INDF;FEM;SG
ghost	fantoma	ghost	fantomă	PROPN	N;DEF;FEM;SG
ghost	fantoma	ghost	fantomă	PROPN	N;DEF;FEM;SG
stade	stade	stade	stad	PROPN	PROPN
progresif	progresive	progresif	progresiv	ADJ;SG	ADJ;INDF;FEM;PL
progresif	progresiv	progresif	progresiv	ADJ;SG	ADV
florence	florenta	florence	florent	PROPN	N;DEF;FEM;SG
florence	florenta	florence	florent	PROPN	N;DEF;FEM;SG
florence	florence	florence	florenc	PROPN	PROPN
florence	florenta	florence	florent	PROPN	N;DEF;FEM;SG
moldova	moldovan	moldova	moldovan	PROPN	PROPN
moldova	moldova	moldova	moldova	PROPN	PROPN
tunas	boboci	tunas	bobocă	N;SG	N;INDF;MASC;PL
tunas	muguri	tunas	mugură	N;SG	N;INDF;MASC;PL
caroline	caroline	caroline	carolină	PROPN	N;INDF;FEM;PL
ngc	centaurus	ngc	centaurus	PROPN	N;INDF;MASC;SG
ngc	ngc	ngc	ngc	PROPN	N;INDF;MASC;SG
dibayar	platite	dibayar	platit	V;SG;PASS	ADJ;INDF;FEM;PL
dibayar	platit	dibayar	platit	V;SG;PASS	ADJ;INDF;MASC;SG
dibayar	platit	dibayar	platit	V;SG;PASS	ADJ;INDF;MASC;SG
dibayar	platita	dibayar	platită	V;SG;PASS	N;DEF;FEM;SG
rico	rico	rico	rico	PROPN	PROPN
terungkap	dezvaluit	terungkap	dezvalui	V;SG;PASS	ADJ;INDF;MASC;SG
terungkap	dezvaluita	terungkap	dezvaluita	V;SG;PASS	ADJ;DEF;FEM;SG
terungkap	dezvaluit	terungkap	dezvalui	V;SG;PASS	ADJ;INDF;MASC;SG
dimas	dimas	dimas	dimas	PROPN;SG;PASS	PROPN
dimas	danny	dimas	danny	PROPN;SG;PASS	PROPN
ronde	rotund	ronde	rotund	N	ADJ;INDF;MASC;SG
ronde	rotunde	ronde	rotund	N	ADJ;INDF;FEM;PL
bak	cada	bak	cădea	N;SG	
bak	cada	bak	cădea	N;SG	
bak	bak	bak	bak	N;SG	PROPN
kerang	scoica	kerang	scoica	PROPN	N;DEF;FEM;SG
kerang	scoica	kerang	scoica	PROPN	N;DEF;FEM;SG
kerang	scoica	kerang	scoica	PROPN	N;DEF;FEM;SG
kerang	shell	kerang	shell	PROPN	
kerang	cochilie	kerang	cochilie	PROPN	N;INDF;FEM;SG
kerang	coaja	kerang	coajă	PROPN	N;DEF;FEM;SG
kerang	scoici	kerang	scoic	PROPN	N;INDF;FEM;PL
kerang	coji	kerang	coj	PROPN	N;INDF;FEM;PL
mengindikasikan	indicati	menindikasikan	indica	V;SG;ACT	
berkomentar	comentat	berkomentar	comenta	V;SG;ACT	ADJ;INDF;MASC;SG
kamal	kamal	kamal	kamal	PROPN	
advent	adventist	advent	adventist	PROPN	N;INDF;MASC;SG
menyertakan	inclusa	menyertakan	inclus	V	ADJ;DEF;FEM;SG
menyertakan	inclus	menyertakan	include	V	ADJ;INDF;MASC;SG
menyertakan	incluse	menyertakan	inclus	V	ADJ;INDF;FEM;PL
surut	downs	surut	downs	PROPN;SG;ACT	PROPN
saul	saul	saul	saul	PROPN	PROPN
wajar	rezonabile	wajar	rezonabil	ADJ;SG	ADJ;INDF;FEM;PL
wajar	rezonabil	wajar	rezonabil	ADJ;SG	ADV
samsung	samsung	samsung	samsung	PROPN	N;INDF;MASC;SG
baba	baba	baba	babă	PROPN	N;DEF;FEM;SG
baba	baba	baba	babă	PROPN	N;DEF;FEM;SG
problem	problema	problem	problemă	PROPN	N;DEF;FEM;SG
problem	problema	problem	problemă	PROPN	N;DEF;FEM;SG
akademis	academica	akademis	academică	ADJ;SG	N;DEF;FEM;SG
akademis	academice	akademis	academic	ADJ;SG	ADJ;INDF;FEM;PL
merak	merak	merak	merak	PROPN	
merak	pauni	merak	paune	PROPN	N;INDF;MASC;PL
merak	paun	merak	paun	PROPN	PROPN
pengeluaran	cheltuit	penkeluaran	cheltui	N;SG	ADJ;INDF;MASC;SG
pengeluaran	cheltuite	penkeluaran	cheltui	N;SG	ADJ;INDF;FEM;PL
pengeluaran	petrecut	penkeluaran	petrece	N;SG	ADJ;INDF;MASC;SG
pengeluaran	cheltuielile	penkeluaran	cheltuială	N;SG	N;DEF;FEM;PL
pengeluaran	cheltuieli	penkeluaran	cheltuială	N;SG	N;INDF;FEM;PL
pengeluaran	cheltuieli	penkeluaran	cheltuială	N;SG	N;INDF;FEM;PL
pengeluaran	cheltuie	penkeluaran	cheltui	N;SG	V;IND;3;PRS;FIN
cannes	cannes	cannes	cannes	PROPN	N;INDF;MASC;SG
ubah	schimbare	ubah	schimbare	V;SG;ACT	N;INDF;FEM;SG
ubah	schimbarea	ubah	schimbare	V;SG;ACT	N;DEF;FEM;SG
charter	carta	charter	cartă	PROPN	N;DEF;FEM;SG
charter	carta	charter	cartă	PROPN	N;DEF;FEM;SG
charter	charter	charter	charter	PROPN	N;INDF;MASC;SG
samaria	samaritean	samaria	samaritean	PROPN;SG	ADJ;INDF;MASC;SG
samaria	samaria	samaria	samaria	PROPN;SG	N;DEF;FEM;SG
atlanta	atlanta	atlanta	atlanta	PROPN;SG	PROPN
kontributor	colaboratori	kontributor	colaborator	N;SG	N;INDF;MASC;PL
kontributor	contribuabili	kontributor	contribuabil	N;SG	N;INDF;MASC;PL
kontributor	colaboratorii	kontributor	colaborator	N;SG	N;DEF;MASC;PL
dieksekusi	executate	dieksekusi	executa	V;SG;PASS	ADJ;INDF;FEM;PL
dieksekusi	executata	dieksekusi	executat	V;SG;PASS	N;DEF;FEM;SG
dieksekusi	executat	dieksekusi	executa	V;SG;PASS	ADJ;INDF;MASC;SG
smart	inteligent	smart	inteligent	PROPN	ADJ;INDF;MASC;SG
smart	destept	smart	destept	PROPN	
smart	smart	smart	smart	PROPN	N;INDF;MASC;SG
smart	inteligenta	smart	inteligent	PROPN	N;DEF;FEM;SG
rongga	carii	rongga	care	N;SG	N;INDF;MASC;PL
tanaka	tanaka	tanaka	tanakă	PROPN	PROPN
sumba	sumba	sumba	sumba	PROPN	
rob	rob	rob	rob	PROPN	N;INDF;MASC;SG
disepakati	convenit	disepakati	convenit	V;SG;PASS	ADJ;INDF;MASC;SG
disepakati	convenite	disepakati	conveni	V;SG;PASS	ADJ;INDF;FEM;PL
ultra	ultra	ultra	ultra	PROPN	
randy	randy	randy	randy	PROPN	PROPN
biarawan	monk	biarawan	monk	N	PROPN
mikhail	mikhail	mikhail	mikhail	PROPN	PROPN
mikhail	mihail	mikhail	mihail	PROPN	PROPN
dipecat	demis	dipecat	demite	V;SG;PASS	N;INDF;MASC;SG
dipecat	concediata	dipecat	concediat	V;SG;PASS	N;DEF;FEM;SG
dipecat	concediat	dipecat	concediat	V;SG;PASS	ADJ;INDF;MASC;SG
celana	pantaloni	celana	pantalon	N;SG	N;INDF;MASC;PL
celana	pantaloni	celana	pantalon	N;SG	N;INDF;MASC;PL
celana	pantalonii	celana	pantalon	N;SG	N;DEF;MASC;PL
pemberi	datator	penberi	datator	N;SG	ADJ;INDF;MASC;SG
memulihkan	restaurat	menpulihkan	restaurat	V;SG;ACT	ADJ;INDF;MASC;SG
memulihkan	restaurata	menpulihkan	restaurata	V;SG;ACT	ADJ;DEF;FEM;SG
memulihkan	restabilit	menpulihkan	restabili	V;SG;ACT	ADJ;INDF;MASC;SG
memulihkan	restabilirea	menpulihkan	restabilire	V;SG;ACT	N;DEF;FEM;SG
morris	morris	morris	morri	PROPN	PROPN
bintik	pistrui	bintik	pistrui	N;SG	
gandhi	gandhi	gandhi	gandhi	PROPN	PROPN
ling	ling	ling	ling	PROPN	V;IND;PL;3;PRS;FIN
ralph	ralph	ralph	ralph	PROPN	PROPN
rgb	rgb	rgb	rgb	PROPN	N
nampak	vizibila	nampak	vizibil	V	ADJ;DEF;FEM;SG
nampak	vizibile	nampak	vizibil	V	ADJ;INDF;FEM;PL
nampak	vizibil	nampak	vizibil	V	ADV
felix	felix	felix	felix	PROPN	PROPN
devil	devil	devil	devil	PROPN	N;INDF;MASC;SG
devil	diavolul	devil	diavol	PROPN	N;DEF;MASC;SG
devil	diavol	devil	diavol	PROPN	N;INDF;MASC;SG
devil	drac	devil	drac	PROPN	N;INDF;MASC;SG
brooklyn	brooklyn	brooklyn	brooklyn	PROPN	PROPN
abdi	abdi	abdi	abdi	PROPN	
bubuk	pulberi	bubuk	pulber	N;SG	N;INDF;FEM;PL
bubuk	prafuri	bubuk	praf	N;SG	N;INDF;FEM;PL
marcel	marcel	marcel	marcel	PROPN	PROPN
pembacaan	citesc	penbacaan	citi	N;SG	V;IND;PL;3;PRS;FIN
pembacaan	citind	penbacaan	citi	N;SG	V;V.MSDR
nyi	nyi	nyi	nyi	PROPN	
active	active	active	activ	PROPN	ADJ;INDF;FEM;PL
active	activi	active	activ	PROPN	ADJ;INDF;MASC;PL
active	activ	active	activ	PROPN	ADJ;INDF;MASC;SG
active	activa	active	activa	PROPN	ADJ;DEF;FEM;SG
kid	copile	kid	copil	PROPN	N;INDF;FEM;PL
kid	kid	kid	kid	PROPN	N;INDF;MASC;SG
itunes	itunes	itunes	itunes	N;SG	
jurnalistik	jurnalistice	jurnalistik	jurnalistic	N;SG	ADJ;INDF;FEM;PL
mclaren	mclaren	mclaren	mclaren	PROPN	N;INDF;MASC;SG
kelinci	bunny	kelinci	bunny	N	PROPN
bombay	bombay	bombay	bombay	PROPN	N;INDF;MASC;SG
teen	teen	teen	teen	PROPN	N;INDF;MASC;SG
teen	adolescent	teen	adolescent	PROPN	N;INDF;MASC;SG
disambut	salutat	disambut	saluta	V;SG;PASS	ADJ;INDF;MASC;SG
disambut	intampinat	disambut	intampinat	V;SG;PASS	ADJ;INDF;MASC;SG
paradise	paradisul	paradise	paradis	PROPN	N;DEF;MASC;SG
paradise	paradis	paradise	paradis	PROPN	N;INDF;MASC;SG
paradise	paradise	paradise	paradis	PROPN	PROPN
berwenang	autoritati	berwenang	autoritati	V;SG;ACT	
berwenang	autoritatile	berwenang	autoritate	V;SG;ACT	N;DEF;FEM;PL
berwenang	autoritatile	berwenang	autoritate	V;SG;ACT	N;DEF;FEM;PL
siwa	shiva	siwa	shiva	PROPN	PROPN
diketuai	prezidat	diketuai	prezida	V;SG;PASS	ADJ;INDF;MASC;SG
wings	aripile	wings	aripile	PROPN	N;DEF;FEM;PL
wings	aripi	wings	aripă	PROPN	N;INDF;FEM;PL
wings	aripioare	wings	aripioară	PROPN	N;INDF;FEM;PL
missouri	missouri	missouri	missou	PROPN	PROPN
schmidt	schmidt	schmidt	schmidt	PROPN	PROPN
mitchell	mitchell	mitchell	mitchell	PROPN	PROPN
menghukum	pedepsi	menhukum	pedeaps	V;SG;ACT	
drastis	drastic	drastis	drastic	ADJ;SG	ADV
drastis	drastice	drastis	drastic	ADJ;SG	ADJ;INDF;FEM;PL
drastis	drastic	drastis	drastic	ADJ;SG	ADV
yatim	orfane	yatim	orfan	PROPN	N;INDF;FEM;PL
yatim	orfani	yatim	orfan	PROPN	N;INDF;MASC;PL
yatim	orfanii	yatim	orfan	PROPN	N;DEF;MASC;PL
yatim	orfan	yatim	orfan	PROPN	N;INDF;MASC;SG
adventures	aventurile	adventures	avent	PROPN	N;DEF;FEM;PL
adventures	aventuri	adventures	avent	PROPN	N;INDF;FEM;PL
prototipe	prototipuri	prototipe	prototip	N;SG	N;INDF;FEM;PL
mad	mad	mad	mad	PROPN	N;INDF;MASC;SG
helsinki	helsinki	helsinki	helsinki	PROPN	PROPN
ppi	ppi	ppi	ppi	PROPN	N
sukarela	voluntare	sukarela	voluntar	N;SG	ADJ;INDF;FEM;PL
sukarela	voluntara	sukarela	voluntar	N;SG	ADJ;DEF;FEM;SG
sukarela	voluntar	sukarela	voluntar	N;SG	ADJ;INDF;MASC;SG
kolektif	colectivul	kolektif	colectiv	ADJ	N;DEF;MASC;SG
classic	clasica	classic	clasică	PROPN	ADJ;DEF;FEM;SG
classic	clasic	classic	clasic	PROPN	ADV
classic	clasica	classic	clasică	PROPN	ADJ;DEF;FEM;SG
classic	classic	classic	classic	PROPN	PROPN
leonardo	leonardo	leonardo	leonardo	PROPN	PROPN
rpm	rpm	rpm	rpm	PROPN	
garcía	garcía	garcía	garcha	PROPN	PROPN
brussels	bruxelles	brussels	bruxelles	PROPN	PROPN
pin	fixeaza	pin	fixează	PROPN	V;IND;SG;3;IPFV;FIN
pin	pin	pin	pin	PROPN	N;INDF;MASC;SG
ester	esther	ester	esther	N	PROPN
nacional	nacional	nacional	nacional	PROPN	PROPN
gregorius	grigore	gregorius	grigore	PROPN	PROPN
gregorius	gregory	gregorius	gregory	PROPN	PROPN
oral	oral	oral	oral	PROPN	N;INDF;MASC;SG
oral	orala	oral	orală	PROPN	N;DEF;FEM;SG
communications	comunicatii	communications	comunicat	PROPN	
communications	comunicari	communications	comunicar	PROPN	N;INDF;FEM;PL
tabloid	tabloid	tabloid	tabloid	PROPN	N;INDF;MASC;SG
tabloid	tabloide	tabloid	tabloid	PROPN	N;INDF;FEM;PL
dawn	dawn	dawn	dawn	PROPN	PROPN
dawn	zorii	dawn	zori	PROPN	N;DEF;MASC;PL
dawn	zori	dawn	zori	PROPN	
heroes	heroes	heroes	heroes	PROPN	N;INDF;MASC;SG
heroes	eroilor	heroes	erou	PROPN	N;DEF;MASC;PL
heroes	eroi	heroes	erou	PROPN	N;INDF;MASC;PL
heroes	eroii	heroes	erou	PROPN	N;DEF;MASC;PL
explorer	explorer	explorer	explorer	PROPN	N;INDF;MASC;SG
explorer	explorator	explorer	explorator	PROPN	N;INDF;MASC;SG
hobi	pasiuni	hobi	pasiune	N;SG	N;INDF;FEM;PL
tun	tun	tun	tun	PROPN	N;INDF;MASC;SG
jeremy	jeremy	jeremy	jeremy	PROPN	PROPN
ren	ren	ren	ren	PROPN	N;INDF;MASC;SG
georg	georg	georg	georg	PROPN	PROPN
amazon	amazoane	amazon	amazoană	PROPN	N;INDF;FEM;PL
amazon	amazon	amazon	amazon	PROPN	
amazon	amazonian	amazon	amazonian	PROPN	N;INDF;MASC;SG
jamaika	jamaica	jamaika	jamaică	N;SG	PROPN
jamaika	jamaican	jamaika	jamaican	N;SG	ADJ;INDF;MASC;SG
balasan	raspunde	balasan	raspunde	N;SG;ACT	
balasan	raspunsuri	balasan	raspuns	N;SG;ACT	N;INDF;FEM;PL
balasan	raspunsurile	balasan	raspuns	N;SG;ACT	N;DEF;FEM;PL
trinidad	trinidad	trinidad	trinidad	PROPN	N;INDF;MASC;SG
essonne	essonne	essonne	essonn	PROPN	N;INDF;MASC;SG
yehezkiel	ezekiel	yehezkiel	ezekiel	PROPN	PROPN
tempe	tempe	tempe	tempe	PROPN	N;INDF;MASC;SG
conan	conan	conan	conan	PROPN	PROPN
fiji	fiji	fiji	fiji	PROPN	PROPN
beli	cumpara	beli	cumpară	PROPN;SG;ACT	V;IND;SG;3;IPFV;FIN
