terry	테리	terry	테리	PROPN;NOM;MASC;SG	
jugendlicher	십대	jugendlich	십대	ADJ	N
jugendlicher	청소년	jugendlich	청소년	ADJ	N
jugendlicher	젊음	jugendlich	젊음	ADJ	
blind	블라인드	blind	블라인드	ADJ	
verfehlt	놓쳤다	verfehlen	놓치+었+다	ADJ;V.PTCP	
mohr	무어	mohr	무어	PROPN;NOM;MASC;SG	
mohr	무어인	mohr	무어이+ㄴ	PROPN;NOM;MASC;SG	V
gonzález	곤잘레스	gonzález	곤격레스	PROPN;NOM;MASC;SG	
leidenschaft	열정	leidenschaft	열정	ADJ	N
leidenschaft	열정적인	leidenschaft	열정+적+이+ㄴ	ADJ	V
leidenschaft	열정	leidenschaft	열정	ADJ	N
leidenschaft	열정	leidenschaft	열정	ADJ	N
vereinbarung	각서	vereinbarung	각서	ADJ	
vereinbarung	동의	vereinbarung	동의	ADJ	
vereinbarung	협정	vereinbarung	협정	ADJ	N
vereinbarung	합의	vereinbarung	합의	ADJ	N
vereinbarung	mou	vereinbarung	mou	ADJ	
vereinbarung	편곡	vereinbarung	편곡	ADJ	N
thriller	thriller	thriller	thriller	ADJ	
thriller	스릴러	thriller	스릴러	ADJ	
sachverhalt	팩트	sachverhalt	팩트	ADJ	
sachverhalt	사실	sachverhalt	사실	ADJ	N
sachverhalt	사실적	sachverhalt	사실+적	ADJ	N
dokumenten	문서	dokument	문서	V;NFIN	N
dokumenten	문서	dokument	문서	V;NFIN	N
amerikanisches	아메리칸	amerikanisch	아메리칸	ADJ;NOM;NEUT;SG	
amerikanisches	미국인	amerikanisch	미국인	ADJ;NOM;NEUT;SG	N
nirgends	어디든	nirgends	어디든	ADV	
nirgends	아무데나	nirgends	아무데+나	ADV	
zusammenstellung	컴파일러	zusammenstellung	컴파일러	N;NOM;FEM;SG	
zusammenstellung	컴파일	zusammenstellung	컴파+이+ㄹ	N;NOM;FEM;SG	
neutralen	중성	neutral	중성	ADJ	N
neutralen	중립성	neutral	중립성	ADJ	N
neutralen	중립	neutral	중립	ADJ	
täglichen	매일	täglich	매일	ADJ	ADV
täglichen	일상	täglich	일상	ADJ	N
verhältnismäßig	비례	verhältnismäßig	비례	ADJ	
verhältnismäßig	상대적으로	verhältnismäßig	상대+적+으로	ADJ	ADV
geologischen	지질학	geologisch	지질학	ADJ;NOM;MASC;PL	N
geologischen	지질	geologisch	지질	ADJ;NOM;MASC;PL	N
geologischen	지질학	geologisch	지질학	ADJ;NOM;MASC;PL	N
geologischen	지질	geologisch	지질	ADJ;NOM;MASC;PL	N
linda	린다	linda	리+ㄴ다	PROPN;NOM;SG	
rita	리타	rita	리타	PROPN;NOM;FEM;SG	
angelo	젤로	angelo	젤로	PROPN;NOM;MASC;SG	
angelo	안젤로	angelo	안젤+로	PROPN;NOM;MASC;SG	ADV
lebewesen	미생물	lebewesen	미생물		N
brechen	브레이크	brechen	브레이크	V;NFIN	
brechen	휴식	brechen	휴식	V;NFIN	N
brechen	break	brechen	break	V;NFIN	
brechen	깨짐	brechen	깨+ㅁ	V;NFIN	V
brechen	브레이킹	brechen	브레이킹	V;NFIN	
isabella	이사벨라	isabella	이사벨+이+라	PROPN;NOM;FEM;SG	PROPN
isabella	이사벨	isabella	이사벨	PROPN;NOM;FEM;SG	PROPN
isabella	이자벨라	isabella	이자벨라	PROPN;NOM;FEM;SG	
künstliche	인조	künstlich	인조	ADJ;NOM;FEM;PL	
künstliche	인공	künstlich	인공	ADJ;NOM;FEM;PL	
motorsport	모터스포츠	motorsport	모터스포츠	PROPN	N
motorsport	모터스포츠	motorsport	모터스포츠	PROPN	N
treiben	드리프트	treiben	드리프트	V;NFIN	
treiben	드리프트	treiben	드리프트	V;NFIN	
flache	얕은	flach	얕+ㄴ	ADJ;NOM;FEM;PL	
gesetzlich	법적으로	gesetzlich	법+적+으로	ADJ	ADV
trust	신뢰	trusen	신뢰	PROPN	
trust	신탁	trusen	신탁	PROPN	N
pays	지불	pays	지불	PROPN	
müll	쓰레기	müll	쓰레+기	ADV	N
müll	쓰레기통	müll	쓰레기통	ADV	
müll	휴지통	müll	휴지통	ADV	N
müll	쓰레기	müll	쓰레+기	ADV	N
müll	쓰레기	müll	쓰레+기	ADV	N
müll	쓰레기	müll	쓰레+기	ADV	N
höchster	슈프림	hoch	슈프림	ADJ	
höchster	최고	hoch	최고	ADJ	N
palermo	팔레르모	palermo	팔레르모	PROPN;SG	PROPN
verwandtschaft	친척	verwandtschaft	친척	ADJ	N
verwandtschaft	친족	verwandtschaft	친족	ADJ	N
beute	먹이	beuten	먹이		N
kompromiss	타협	kompromiss	타협	N	
elektrisch	전기	elektrisch	전기	ADJ	N
elektrisch	전기	elektrisch	전기	ADJ	N
kunstwerke	아트	kunstwerk	아트	N;NOM;PL	
kunstwerke	아트워크	kunstwerk	아트워크	N;NOM;PL	
arbeitsgruppe	워크그룹	arbeitsgruppe	워크그룹	N;NOM;FEM;SG	
rechtschreibung	철자	rechtschreibung	철자	ADJ	N
rechtschreibung	맞춤법	rechtschreibung	맞춤법	ADJ	N
rechtschreibung	철자법	rechtschreibung	철자법	ADJ	
rechtschreibung	철자	rechtschreibung	철자	ADJ	N
professionelle	프로페셔널	professionell	프로+시럽+네	ADJ;NOM;FEM;PL	
professionelle	프로	professionell	프로	ADJ;NOM;FEM;PL	
professionelle	전문	professionell	전문	ADJ;NOM;FEM;PL	N
professionelle	전문가	professionell	전문가	ADJ;NOM;FEM;PL	
moral	도덕	moral	도덕		N
moral	도덕	moral	도덕		N
moral	도덕성	moral	도덕성		N
moral	도덕	moral	도덕		N
never	절대	never	절대	PROPN	
never	never	never	never	PROPN	
never	절대로	never	절대로	PROPN	
judentum	유대교	judentum	유대교	ADJ	N
romeo	romeo	romeo	romeo		
kasachstan	카자흐스탄	kasachstan	카자흐스탄	PROPN;NOM;SG	PROPN
kasachstan	카자흐어	kasachstan	카자흐+어	PROPN;NOM;SG	
kasachstan	카자흐스탄	kasachstan	카자흐스탄	PROPN;NOM;SG	PROPN
nils	닐스	nils	닐스	PROPN;NOM;MASC;SG	PROPN
scottish	스코틀랜드	scottish	스코틀랜드	PROPN	PROPN
scottish	스코틀랜드인	scottish	스코틀랜랜인	PROPN	V
überlebt	생존	überleben	생존	V;V.PTCP	N
überlebt	살아남기	überleben	살아남+기	V;V.PTCP	V
überlebt	생존	überleben	생존	V;V.PTCP	N
überlebt	살아남은	überleben	살아남+ㄴ	V;V.PTCP	V
märtyrer	순교자	märtyrer	순교자	ADJ	N
märtyrer	순교	märtyrer	순교	ADJ	
märtyrer	순교자	märtyrer	순교자	ADJ	N
kroatischen	크로아티아어	kroatisch	크로아티아어	ADJ;NOM;PL	PROPN
kroatischen	크로아티아	kroatisch	크로아티아	ADJ;NOM;PL	PROPN
kroatischen	크로아티아인	kroatisch	크로아티아인	ADJ;NOM;PL	PROPN
geschäftsmann	사업가	geschäftsmann	사업가		N
beinhalten	포함	beinhalten	포함	V;NFIN	
larven	라바	larven	라바	N;PL	
rangers	레인저스	rangers	레인저스	PROPN;NOM;SG	N
rangers	레인저	rangers	레인저	PROPN;NOM;SG	N
halbwegs	하프웨이	halbwegs	하프웨이	ADV	
drogen	약물	drogen	약물		N
drogen	의약품	drogen	의약품		N
drogen	약품	drogen	약품		N
drogen	마약	drogen	마약		N
drogen	마약	drogen	마약		N
drogen	약물	drogen	약물		N
drogen	의약품	drogen	의약품		N
drogen	마약	drogen	마약		N
arabisch	아랍인	arabisch	아랍인	ADJ	
arabisch	아랍	arabisch	아랍	ADJ	PROPN
arabisch	아라비아어	arabisch	아라비아어	ADJ	
arabisch	아라비아	arabisch	아라비아	ADJ	PROPN
arabisch	아랍어	arabisch	아랍어	ADJ	
arabisch	아라비아어	arabisch	아라비아어	ADJ	
arabisch	아라비아	arabisch	아라비아	ADJ	PROPN
gewässern	워터스	gewäßtern	워터스	V;NFIN	
kurse	강좌	kürsen	강좌	ADJ	N
kurse	코스	kürsen	코스	ADJ	N
kurse	과정	kürsen	과정	ADJ	N
argentinischen	아르헨티나	argentinisch	아르헨티나	ADJ;NOM;MASC;PL	PROPN
argentinischen	아르헨티나인	argentinisch	아르헨티나인	ADJ;NOM;MASC;PL	V
argentinischen	아르헨티나	argentinisch	아르헨티나	ADJ;NOM;MASC;PL	PROPN
argentinischen	아르헨티나인	argentinisch	아르헨티나인	ADJ;NOM;MASC;PL	V
osteuropa	동부	osteuropa	동부	ADJ	N
osteuropa	동방	osteuropa	동방	ADJ	
präsenz	존재	präsenz	존재	ADJ	N
terror	테러리즘	terror	테러리즘	PROPN	N
terror	공포	terror	공포	PROPN	N
terror	테러	terror	테러	PROPN	N
bewahren	보존	bewahren	보존	V;NFIN	N
bewahren	유지	bewahren	유지	V;NFIN	N
bewahren	아껴	bewahren	아끼+어	V;NFIN	
novelle	소설	novell	소설	ADJ;NOM;FEM;SG	N
tibet	티베트	tiben	티베트	PROPN;NOM;SG	PROPN
sparen	저축	sparen	저축	V;NFIN	N
sparen	저장	sparen	저장	V;NFIN	
sparen	절약	sparen	절약	V;NFIN	
sparen	저장	sparen	저장	V;NFIN	
homo	호모	homo	호모	PROPN	
booten	부트	booen	부트	V;NFIN	N
booten	부츠	booen	부츠	V;NFIN	N
booten	부팅	booen	부팅	V;NFIN	N
booten	부팅	booen	부팅	V;NFIN	N
womöglich	아마도	womöglich	아마도	ADJ	ADV
womöglich	아마	womöglich	아마	ADJ	ADV
womöglich	아마도	womöglich	아마도	ADJ	ADV
womöglich	아마	womöglich	아마	ADJ	ADV
algebra	대수	algebra	대수		N
algebra	대수학	algebra	대수학		N
pascal	파스칼	pascal	파스칼	PROPN;NOM;MASC;SG	
homosexualität	lgbt	homosexualität	lgbt	ADJ	
homosexualität	동성애	homosexualität	동성애	ADJ	N
homosexualität	동성애자	homosexualität	동성+애자	ADJ	
zeuge	증인	zeuge	증인		N
zeuge	목격자	zeuge	목격자		N
zeuge	목격자	zeuge	목격자		N
zeuge	증인	zeuge	증인		N
zeuge	증언	zeuge	증언		N
hope	희망	hopen	희망	PROPN	N
billboard	간판	billboard	간판	PROPN	N
billboard	빌보드	billboard	빌보드	PROPN	N
militärisch	군사	militärisch	군사	ADJ	N
bowl	사발	bowl	사발	PROPN;NOM;SG	
bowl	그릇	bowl	그릇	PROPN;NOM;SG	
edwards	에드워즈	edwards	에드워즈	PROPN;NOM;MASC;SG	PROPN
aufträge	계약	aufträg	계약	ADJ	N
aufträge	계약서	aufträg	계약서	ADJ	
aufträge	주문	aufträg	주문	ADJ	N
oberseite	인기	oberseite	인기	ADJ	N
oberseite	top	oberseite	top	ADJ	
opfern	희생	opfern	희생	V;NFIN	N
opfern	희생자	opfern	희생자	V;NFIN	N
opfern	피해자	opfern	피하+어자	V;NFIN	
jenny	jenny	jenny	jenny	PROPN;NOM;MASC;SG	
jenny	제니	jenny	제+니	PROPN;NOM;MASC;SG	
birgit	테레사	birgit	테레사	PROPN;NOM;FEM;SG	
birgit	베드로	birgit	베드+로	PROPN;NOM;FEM;SG	ADV
birgit	피터	birgit	피터	PROPN;NOM;FEM;SG	
rumänische	루마니아	rumänisch	루마니아	ADJ;NOM;FEM;PL	PROPN
rumänische	루마니아인	rumänisch	루마니아인	ADJ;NOM;FEM;PL	N
rumänische	루마니아어	rumänisch	루마니아어	ADJ;NOM;FEM;PL	PROPN
entdecker	탐험	entdecker	탐험	ADJ	N
entdecker	탐험가	entdecker	탐험가	ADJ	N
entdecker	익스플로러	entdecker	익스플로러	ADJ	
entdecker	탐색기	entdecker	탐색기	ADJ	N
entdecker	탐험	entdecker	탐험	ADJ	N
telekom	텔레콤	telekom	텔레콤	PROPN;NOM;SG	
telekom	통신	telekom	통신	PROPN;NOM;SG	N
wöchentlich	주간	wöchentlich	주간	ADJ	N
wöchentlich	매주	wöchentlich	매주	ADJ	
ideal	아이디얼	ideal	아이디얼	ADJ	N
ideal	이상	ideal	이상	ADJ	N
communes	코뮌	communes	코뮌	ADJ	N
erzeugung	세대	erzeugung	세대	N;SG	
erzeugung	프로덕션	erzeugung	프로덕션	N;SG	
künstlich	인조	künstlich	인조	ADJ	
künstlich	인공	künstlich	인공	ADJ	
spencer	스펜서	spencer	스펜서	PROPN;NOM;MASC;SG	
hardy	하디	hardy	하디	PROPN;NOM;MASC;SG	
unsicher	불안	unsich	불안	ADJ	N
unsicher	불안해	unsich	불안+하+어	ADJ	V
angestellte	점원	angestellt	점원	ADJ;NOM;FEM;SG	
angestellte	직원	angestellt	직원	ADJ;NOM;FEM;SG	N
angestellte	직원들	angestellt	직원+들	ADJ;NOM;FEM;SG	N
ram	ram	ram	ram		
brauch	커스텀	brauch	커스텀	V;IND;SG;3;PRS;FIN	
brauch	맞춤	brauch	맞추+ㄴ	V;IND;SG;3;PRS;FIN	
verkürzt	단축	verkürzen	단축	ADJ;V.PTCP	N
verkürzt	깎은	verkürzen	깎+ㄴ	ADJ;V.PTCP	V
verkürzt	단축	verkürzen	단축	ADJ;V.PTCP	N
verkürzt	단축	verkürzen	단축	ADJ;V.PTCP	N
innovation	혁신	innovation	혁신	PROPN	N
aufruf	calling	aufruf	calling	N;SG	
öffnet	열립니다	öffnen	열+어+지+ㅂ니다	V;IND;SG;3;PRS;FIN	
öffnet	열기	öffnen	열+기	V;IND;SG;3;PRS;FIN	
craig	크레이그	craig	크레이그	PROPN;SG	
zivilen	민간	zivil	민간	ADJ;PL	N
zivilen	민간인	zivil	민간인	ADJ;PL	N
einheitlichen	통합	einheitlich	통합	ADJ	N
einheitlichen	단일	einheitlich	단일	ADJ	
musikalisch	뮤지컬	musikalisch	껍지+ㄴ	ADJ	N
boten	messenger	bieten	messenger	V;IND;PL;3;PST;FIN	
boten	메신저	bieten	메신저	V;IND;PL;3;PST;FIN	
boten	택배	bieten	택배	V;IND;PL;3;PST;FIN	N
schräg	이상한	schräg	이상+하+ㄴ	ADJ	V
flüssigkeit	음료	flüssigkeit	음료	ADJ	N
flüssigkeit	액체	flüssigkeit	액체	ADJ	N
flüssigkeit	수분	flüssigkeit	수분	ADJ	
flüssigkeit	수액	flüssigkeit	수액	ADJ	N
flüssigkeit	액체	flüssigkeit	액체	ADJ	N
flüssigkeit	액체	flüssigkeit	액체	ADJ	N
flüssigkeit	리퀴드	flüssigkeit	리퀴드	ADJ	N
flüssigkeit	액체	flüssigkeit	액체	ADJ	N
flüssigkeit	수분	flüssigkeit	수분	ADJ	
persischen	페르시아	persisch	페르시아	ADJ	PROPN
persischen	페르시아인	persisch	페르시아인	ADJ	
persischen	페르시안	persisch	페르시안	ADJ	
persischen	페르시아어	persisch	페르시아어	ADJ	PROPN
bausteine	차단	bausteine	차단	ADJ;NOM;SG	N
bausteine	블록	bausteine	블록	ADJ;NOM;SG	
bausteine	블럭	bausteine	블럭	ADJ;NOM;SG	
bausteine	모듈	bausteine	모듈	ADJ;NOM;SG	N
privater	비공개	privat	비공개	ADJ	N
häfen	포트	häfen	포트	N;NOM;PL	
entschuldigung	사과	Entschuldigung	사과	ADJ	
entschuldigung	미안	Entschuldigung	미안	ADJ	
entschuldigung	사과	Entschuldigung	사과	ADJ	
entschuldigung	사과	Entschuldigung	사과	ADJ	
editor	편집기	editor	편집기		N
editor	편집자	editor	편집자		N
ordentlich	정돈	ordentlich	정돈	ADJ	
ordentlich	깔끔하게	ordentlich	깔끔하+게	ADJ	CONJ
ordentlich	깔끔한	ordentlich	깔끔하+ㄴ	ADJ	V
mix	섞어	mixen	섞+어		V
aka	aka	aka	aka		
umfrage	설문조사	umfragen	설문조사		N
umfrage	설문	umfragen	설문		N
umfrage	설문	umfragen	설문		N
umfrage	설문조사	umfragen	설문조사		N
jennifer	제니퍼	jennifer	제니퍼	PROPN;NOM;MASC;SG	
schilling	실링	schillingen	실링	PROPN	N
schilling	실링	schillingen	실링	PROPN	N
bemerkung	댓글	bemerkung	댓글		N
bemerkung	발언	bemerkung	발언		N
bemerkung	발언	bemerkung	발언		N
bemerkung	관찰	bemerkung	관찰		N
bemerkung	관측	bemerkung	관측		N
aufgewachsen	길러	aufwachsen	기르+어	V;V.PTCP	
weiterleitungen	리다이렉션	weiterleitung	리다이렉션	N;NOM;FEM;PL	
harte	힘든	hart	힘들+ㄴ	ADJ;NOM;FEM;PL	V
harte	터프	hart	터프	ADJ;NOM;FEM;PL	
sandra	산드라	sandra	산드+라	PROPN;NOM;SG	
sandra	샌드라	sandra	샌드라	PROPN;NOM;SG	
rezensionen	리뷰	rezension	리뷰	V;NFIN	
großmeister	그랜드마스터	großmeist	그랜드마스터	ADJ	
tänzerin	댄서	tänzerin	대+서	ADJ;NOM;FEM	N
tänzerin	dancer	tänzerin	dancer	ADJ;NOM;FEM	
anklage	청구	anklage	청구	ADJ;NOM;FEM;SG	N
anklage	고소	anklage	고소	ADJ;NOM;FEM;SG	
anklage	기소	anklage	기소	ADJ;NOM;FEM;SG	N
anklage	기소	anklage	기소	ADJ;NOM;FEM;SG	N
betroffene	영향받음	betroffen	영향받+ㅁ	ADJ;NOM;FEM;PL	
betroffene	영향권	betroffen	영향권	ADJ;NOM;FEM;PL	N
weiden	목장	weid	목장		N
lettland	라트비아	lettland	라트비아	PROPN	PROPN
sammler	컬렉터	samml	컬렉터	ADJ	
sammler	콜렉터	samml	콜렉터	ADJ	
aktualisiert	업그레이드	aktualisieren	업그레이드	V;V.PTCP	
aktualisiert	업데이트	aktualisieren	업데이트	V;V.PTCP	N
etappen	단계	etapp	단계	V;NFIN	N
regisseurin	디렉터	regisseurin	디렉터	ADJ	
regisseurin	감독	regisseurin	감독	ADJ	N
apollo	아폴로	apollo	아틸+로	PROPN;NOM;SG	ADV
sudan	수단	sudan	수단	PROPN;NOM;SG	N
stimmte	합의	stimmen	합의	V;IND;SG;3;PST;FIN	N
stimmte	동의	stimmen	동의	V;IND;SG;3;PST;FIN	
bewerten	평가	bewerten	평가	V;NFIN	N
bewerten	별점	bewerten	별점	V;NFIN	
bewerten	평점	bewerten	평점	V;NFIN	
bewerten	평가	bewerten	평가	V;NFIN	N
arms	무기	arms	무기		N
crew	크루	crew	크루	PROPN	
crew	승무원	crew	승무원	PROPN	N
enterprise	엔터프라이즈	enterprise	엔터프이즈즈	PROPN;NOM;SG	PROPN
enterprise	기업	enterprise	기업	PROPN;NOM;SG	N
prominente	연예인	prominent	연예+이+ㄴ	ADJ;NOM;FEM;PL	V
stützen	기둥	stützen	기둥	V;NFIN	
stützen	칼럼	stützen	칼+처	V;NFIN	
stützen	기둥	stützen	기둥	V;NFIN	
stützen	소품	stützen	소품	V;NFIN	N
lüttich	리에주	lüttich	리에주	PROPN	
algorithmus	알고리즘	algorithmus	알고리즘	PROPN	N
uno	uno	uno	uno	PROPN;NOM;MASC;SG	
watt	와츠	watt	와츠		
watt	왓츠	watt	왓츠		
slam	슬램	slam	슬램		N
zielen	aim	zielen	aim	V;NFIN	
zielen	조준	zielen	조준	V;NFIN	N
ecuador	에콰도르	ecuador	에콰도르	PROPN;NOM;NEUT;SG	PROPN
ecuador	에콰도르	ecuador	에콰도르	PROPN;NOM;NEUT;SG	PROPN
potential	잠재력	potential	잠재력	ADJ	N
potential	퍼텐셜	potential	퍼텐셜	ADJ	N
potential	잠재	potential	잠재	ADJ	
potential	잠재적	potential	잠재+적	ADJ	N
haar	머리카락	haar	머리카락		N
haar	머리	haar	머리		N
haar	머리카락이	haar	머리카락+이		N
trinken	음주	trinken	음주	V;NFIN	
trinken	마시기	trinken	말+시+기	V;NFIN	
trinken	음료	trinken	음료	V;NFIN	N
trinken	음료수	trinken	음료수	V;NFIN	N
potter	포터	pott	포터	PROPN;NOM;SG	N
pazifik	태평양	pazifik	태평양	PROPN;NOM;SG	PROPN
pazifik	퍼시픽	pazifik	퍼시픽	PROPN;NOM;SG	
elektrotechnik	일렉트로닉스	elektrotechnik	일렉트로닉스	ADJ	N
elektrotechnik	전자제품	elektrotechnik	전자제품	ADJ	N
elektrotechnik	전자공학	elektrotechnik	전자공학	ADJ	N
elektrotechnik	일렉트로	elektrotechnik	일렉트+로	ADJ	ADV
elektrotechnik	전기	elektrotechnik	전기	ADJ	N
verschwindet	소멸	verschwinden	소멸	V;IND;SG;3;PRS;FIN	
verschwindet	사라지는	verschwinden	사라지+는	V;IND;SG;3;PRS;FIN	
verringert	감소	verringern	감소	V;V.PTCP	N
zahlung	지불	zahlung	지불	N;FEM;SG	
ausländer	외계인	ausländer	외계+이+ㄴ		V
ausländer	외계인	ausländer	외계+이+ㄴ		V
spitz	스피츠	spitz	스피츠	ADJ	
guatemala	과테말라	guatemala	과테말라	PROPN;NOM;NEUT;SG	PROPN
guatemala	과테말라	guatemala	과테말라	PROPN;NOM;NEUT;SG	PROPN
portland	포틀랜드	portland	포틀랜드	PROPN	PROPN
spam	스팸	spamen	스팸		N
stellvertretende	부관	stellvertretend	부관	ADJ;NOM;FEM;SG	N
anschließen	플러그	anschließen	플러그	V;NFIN	N
anschließen	플러그인	anschließen	플러그+이+ㄴ	V;NFIN	
geliebte	연인	geliebt	연인	ADJ;NOM;FEM;SG	N
geliebte	애인	geliebt	애인	ADJ;NOM;FEM;SG	N
theresia	테레사	theresia	테레사	PROPN;NOM;NEUT;SG	
optische	광학	optisch	광학	ADJ;NOM;FEM;PL	N
optische	광안리	optisch	광안리	ADJ;NOM;FEM;PL	
optische	광화문	optisch	광화문	ADJ;NOM;FEM;PL	
leonardo	레오나르도	leonardo	레오나르+도	PROPN;NOM;SG	PROPN
flash	플래시	flash	플래시	PROPN	N
fonds	기금	fonds	기금		N
fonds	자금	fonds	자금		N
fonds	펀드	fonds	펀드		N
fonds	기금	fonds	기금		N
fonds	펀드	fonds	펀드		N
inhalten	콘텐츠	inhalt	콘텐츠	V;NFIN	N
inhalten	컨텐츠	inhalt	컨텐츠	V;NFIN	N
inhalten	내용	inhalt	내용	V;NFIN	N
verbringen	지출	verbringen	지출	V;NFIN	N
verdienen	적립	verdienen	적립	V;NFIN	N
verdienen	적립	verdienen	적립	V;NFIN	N
intensive	강렬하게	intensiv	강렬+하+게	ADJ;NOM;FEM;PL	CONJ
intensive	강렬한	intensiv	강렬+하+ㄴ	ADJ;NOM;FEM;PL	V
messungen	측정	messungen	측정	V;NFIN	N
unterstützer	지지자들	unterstützer	지지자+들	ADJ	N
unterstützer	지지자	unterstützer	지지자	ADJ	
unterstützer	후원자	unterstützer	후원자	ADJ	N
unterstützer	지지자	unterstützer	지지자	ADJ	
unterstützer	서포터	unterstützer	서포터	ADJ	
seven	세븐	seven	세븐	PROPN;NOM;SG	
seven	일곱	seven	일곱	PROPN;NOM;SG	
helle	밝아	hell	밝+아	ADJ;NOM;FEM;PL	
helle	밝고	hell	밝+고	ADJ;NOM;FEM;PL	
helle	밝은	hell	밝+ㄴ	ADJ;NOM;FEM;PL	
helle	밝게	hell	밝+게	ADJ;NOM;FEM;PL	
risiken	위험	risik	위험	V;NFIN	N
risiken	리스크	risik	리스크	V;NFIN	N
risiken	위험	risik	위험	V;NFIN	N
risiken	리스크	risik	리스크	V;NFIN	N
wettkampf	콘테스트	wettkampf	콘테스트	N	
konzeption	concept	konzeption	concept	N;SG	
konzeption	컨셉	konzeption	컨셉	N;SG	
beleidigung	모욕	beleidigung	모욕	ADJ	
beleidigung	모욕적	beleidigung	모욕+적	ADJ	N
beleidigung	모욕	beleidigung	모욕	ADJ	
beleidigung	모욕을	beleidigung	모욕+을	ADJ	N
beleidigung	모욕	beleidigung	모욕	ADJ	
ausmaß	등급	ausmaß	등급	N;NOM;SG	
differenzen	차이와	differenzen	차이+와	V;NFIN	CONJ
differenzen	차이	differenzen	차이	V;NFIN	N
differenzen	차이점	differenzen	차이점	V;NFIN	
simone	시몬	simone	시몬	PROPN;NOM;FEM;SG	
simone	시모네	simone	시모네	PROPN;NOM;FEM;SG	
besuchten	방문	besuchen	방문	V;IND;PL;3;FIN	
fühlen	feel	fühlen	feel	V;NFIN	
fühlen	기분	fühlen	기분	V;NFIN	
fühlen	느낌	fühlen	느끼+ㅁ	V;NFIN	
fühlen	느낌이	fühlen	느끼+ㅁ+이	V;NFIN	N
fühlen	기분	fühlen	기분	V;NFIN	
fühlen	느낌	fühlen	느끼+ㅁ	V;NFIN	
nächstes	다음	nah	다음	ADJ;NOM;NEUT;SG	N
nächstes	넥스트	nah	넥스트	ADJ;NOM;NEUT;SG	
grace	그레이스	grac	그레이스	PROPN;NOM;SG	
grace	은혜	grac	은혜	PROPN;NOM;SG	
elektronen	전자	elektron	전자		N
elektronen	전자	elektron	전자		N
klassisch	빈티지	klassisch	빈티지	ADJ	
klassisch	클래식	klassisch	클래식	ADJ	
klassisch	고전주의	klassisch	고전주의	ADJ	N
klassisch	고전	klassisch	고전	ADJ	
klassisch	클래식	klassisch	클래식	ADJ	
klassisch	고전	klassisch	고전	ADJ	
preisen	가격	preisen	가격	V;NFIN	N
preisen	상금	preisen	상금	V;NFIN	
mosel	모젤	mosel	모젤	PROPN;NOM;SG	PROPN
vereinbart	합의	vereinbaren	합의	V;V.PTCP	N
vereinbart	동의	vereinbaren	동의	V;V.PTCP	
stuhl	의자	stuhl	의자		N
stuhl	변이	stuhl	변+이		N
neffen	조카	neffen	조카		N
republikaner	공화당	republikaner	공화당	ADJ	N
republikaner	공화당	republikaner	공화당	ADJ	N
doctor	닥터	doctor	닥터	PROPN	
lektüre	독서	lektür	독서		N
lektüre	읽고	lektür	읽+고		V
lektüre	읽기	lektür	읽+기		V
laufzeit	기간	laufzeit	기간	ADJ	N
laufzeit	평생	laufzeit	평생	ADJ	N
laufzeit	런타임	laufzeit	셀타임	ADJ	N
laufzeit	성숙	laufzeit	성숙	ADJ	N
laufzeit	성숙도	laufzeit	성숙+도	ADJ	N
mar	mar	mar	mar	PROPN	
glaub	believe	glaub	believe		
einschränkungen	제한	einschränkungen	제한	V	N
einschränkungen	한계	einschränkungen	한계	V	N
einschränkungen	제한	einschränkungen	제한	V	N
einschränkungen	제약	einschränkungen	제약	V	N
einschränkungen	제한	einschränkungen	제한	V	N
biologische	생물학	biologisch	생물학	ADJ;NOM;FEM;PL	N
nützlich	유용하다	nützlich	유용+하+다	ADJ	V
nützlich	유용합니다	nützlich	유용+하+ㅂ니다	ADJ	V
nützlich	유용	nützlich	유용	ADJ	
druckerei	프린팅	druckerei	프린팅		
druckerei	인쇄	druckerei	인쇄		N
druckerei	프린터	druckerei	프린터		N
druckerei	프린터	druckerei	프린터		N
druckerei	프린터	druckerei	프린터		N
lambert	람베르트	lambern	람베르트	PROPN	
lambert	램버트	lambern	램버트	PROPN	
buchhandlung	서점	buchhandlung	서점	PROPN;NOM;SG	
buchhandlung	서점	buchhandlung	서점	PROPN;NOM;SG	
motiven	동기	motiv	동기	ADJ;PL	N
modernisierung	업그레이드	modernisierung	업그레이드	N;NOM;FEM;SG	
angeklagt	피고	anklagen	피+고	V;V.PTCP	
angeklagt	피고인	anklagen	피고+이+ㄴ	V;V.PTCP	
vermont	버몬트	vermonen	버몬트	PROPN;NOM;SG	PROPN
schädel	두개골	schädel	두개골	ADJ	
schädel	해골	schädel	해골	ADJ	
toyota	토요타	toyota	토요타	PROPN;NOM;SG	N
willkürlich	무작위	willkürlich	무작위	ADJ	N
willkürlich	무작위로	willkürlich	무작위+로	ADJ	ADV
willkürlich	랜덤	willkürlich	랜덤	ADJ	N
schuster	슈메이커	schuster	슈메이커	ADJ	
make	make	maken	make	PROPN	
make	화장	maken	화장	PROPN	
make	메이크업	maken	메이크업	PROPN	
dec	적위	der	적위		N
str	str	str	str	V;IND;SG;3;FIN	
kate	kate	kate	kate	PROPN;NOM;SG	
kate	케이트	kate	케이트	PROPN;NOM;SG	
hervorgehoben	하이라이트	hervorheben	하이라이트	V;V.PTCP	
