philippe	philippe	philippa	phili	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
hnedý	brownin	hnedý	brown	ADJ;ANIM;NOM;MASC;SG	N;GEN;SG
hnedý	brown	hnedý	brown	ADJ;ANIM;NOM;MASC;SG	PROPN;NOM;SG
vedený	ohjattu	vedený	ohjata	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
vedený	ohjannut	vedený	ohjata	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
emeritný	emeritus	emeritný	emeritus	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
príspevkov	osuudet	príspevok	osuus	N;INAN;GEN;MASC;PL	N;NOM;PL
príspevkov	virkaa	príspevok	virka	N;INAN;GEN;MASC;PL	N;PRT;SG
príspevkov	julkaisuja	príspevok	julkaisu	N;INAN;GEN;MASC;PL	N;PRT;PL
príspevkov	julkaisut	príspevok	julkaisu	N;INAN;GEN;MASC;PL	N;NOM;PL
ring	rengas	ring	rengas	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
ring	sormus	ring	sormus	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
ring	kehä	ring	kehä	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
ring	soida	ring	soida	PROPN;ANIM;NOM;MASC;SG	V;SG;NFIN;ACT
ron	ronin	ron	roni	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
ron	ron	ron	ron	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
taiwan	taiwanin	taiwan	taiwan	N;INAN;NOM;MASC;SG	N;GEN;SG
taiwan	taiwanissa	taiwan	taiwan	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
nacisti	natsien	nacista	natsi	N;ANIM;NOM;MASC;PL	N;GEN;PL
nacisti	natseja	nacista	natsi	N;ANIM;NOM;MASC;PL	N;PRT;PL
spravodlivosť	justice	spravodlivosť	justice	N;NOM;FEM;SG	
spravodlivosť	oikeutta	spravodlivosť	oikeus	N;NOM;FEM;SG	N;PRT;SG
spravodlivosť	oikeudenmukaisuutta	spravodlivosť	oikeuden#mukaisuus	N;NOM;FEM;SG	N;PRT;SG
naživo	live	naživo	live	ADV	N;NOM;SG
naživo	livenä	naživo	livi	ADV	N;FRML;SG
naživo	elä	naživo	elää	ADV	V;IMP;SG;2;FIN;ACT
naživo	elää	naživo	elää	ADV	V;IND;SG;3;PRS;FIN;ACT
nájdený	löydetty	nájdený	löytää	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
nájdený	löytynyt	nájdený	löytyä	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
nájdený	löydettiin	nájdený	löytää	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
nájdený	löysi	nájdený	löytää	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
nájdený	löyty	nájdený	löytyä	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
nájdený	löytyi	nájdený	löytyä	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
miro	miro	miro	miro	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
sprievodné	mukana	sprievodný	mukana	ADJ;NOM;NEUT;SG	ADV
regionálna	alueelliset	regionálny	alueellinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
regionálna	alueellisten	regionálny	alueellinen	ADJ;NOM;FEM;SG	ADJ;GEN;PL
gule	palloja	guľa	pallo	N;NOM;FEM;PL	N;PRT;PL
gule	munaa	guľa	muna	N;NOM;FEM;PL	N;PRT;SG
svätec	saint	svätec	saada	N;ANIM;NOM;MASC;SG	
slobodná	single	slobodný	single	ADJ;NOM;FEM;SG	N;NOM;SG
slobodná	sinkku	slobodný	sinkku	ADJ;NOM;FEM;SG	N;NOM;SG
stoviek	sata	stovka	sata	N;GEN;FEM;PL	NUM;NOM;SG
stoviek	hundred	stovka	hundred	N;GEN;FEM;PL	
stoviek	sadat	stovka	sata	N;GEN;FEM;PL	N;NOM;PL
stoviek	satoja	stovka	sata	N;GEN;FEM;PL	NUM;PRT;PL
osvetlenie	valaistuksen	osvetlenie	valaistus	N;NOM;NEUT;SG	N;GEN;SG
osvetlenie	valaista	osvetlenie	valainen	N;NOM;NEUT;SG	V;SG;NFIN;ACT
ein	ein	ein	ein	PROPN;ANIM;NOM;MASC;SG	INTJ
vyvinutá	kehittynyt	vyvinutý	kehittyä	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
vyvinutá	kehitetty	vyvinutý	kehittää	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
vyvinutá	kehittyneet	vyvinutý	kehittyä	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;ACT
vyvinutá	kehitettiin	vyvinutý	kehittää	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
alpách	alpit	alpa	alppi	N;GEN;FEM;PL	N;NOM;SG
fish	kala	fish	kala	PROPN;ANIM;VOC;MASC;SG	N;NOM;SG
fish	kalastaa	fish	kalastaa	PROPN;ANIM;VOC;MASC;SG	V;SG;NFIN;ACT
fish	kalaa	fish	kala	PROPN;ANIM;VOC;MASC;SG	N;PRT;SG
fish	kalasta	fish	kala	PROPN;ANIM;VOC;MASC;SG	N;IN+ABL;SG
fish	kalat	fish	kala	PROPN;ANIM;VOC;MASC;SG	N;NOM;PL
štandardné	oletus	štandardný	oletus	ADJ;NOM;NEUT;SG	N;NOM;SG
štandardné	oletukset	štandardný	oletus	ADJ;NOM;NEUT;SG	N;NOM;PL
štandardné	standardin	štandardný	standardi	ADJ;NOM;NEUT;SG	N;GEN;SG
štandardné	normi	štandardný	normi	ADJ;NOM;NEUT;SG	N;NOM;SG
štandardné	standard	štandardný	standard	ADJ;NOM;NEUT;SG	N;NOM;SG
štandardné	standardi	štandardný	standardi	ADJ;NOM;NEUT;SG	N;NOM;SG
štandardné	vakio	štandardný	vakio	ADJ;NOM;NEUT;SG	N;NOM;SG
sobáš	avioliiton	sobáš	avio#liitto	N;ANIM;NOM;MASC;SG	N;GEN;SG
sobáš	häät	sobáš	häät	N;ANIM;NOM;MASC;SG	N;NOM;PL
sobáš	häitä	sobáš	häät	N;ANIM;NOM;MASC;SG	N;PRT;PL
tance	tanssii	tanec	tanssia	N;INAN;NOM;MASC;PL	V;IND;SG;2;PRS;FIN;ACT
johanna	johanna	johanna	johanna	N;ANIM;ACC;MASC;SG	PROPN;NOM;SG
temple	temppeli	templo	temppeli	PROPN;NOM;FEM;SG	N;NOM;SG
temple	temple	templo	temple	PROPN;NOM;FEM;SG	
oslo	oslo	oslo	oslo	PROPN;ANIM;NOM;MASC;SG	
oslo	oslon	oslo	oslo	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
užívateľov	käyttäjät	užívateľ	käyttäjä	N;ANIM;ACC;MASC;PL	N;NOM;PL
užívateľov	käyttäjien	užívateľ	käyttäjä	N;ANIM;ACC;MASC;PL	N;GEN;PL
užívateľov	käyttäjiä	užívateľ	käyttäjä	N;ANIM;ACC;MASC;PL	N;PRT;PL
mladšieho	nuorempia	mladý	nuori	ADJ;GEN;CMPR;NEUT;SG	ADJ;PRT;CMPR;PL
mladšieho	nuorempi	mladý	nuori	ADJ;GEN;CMPR;NEUT;SG	ADJ;NOM;CMPR;SG
got	sai	got	saada		V;IND;SG;0;PST;FIN;ACT
got	sain	got	saada		V;IND;SG;1;PST;FIN;ACT
dlhodobé	pitkäaikaiset	dlhodobý	pitkä#aikainen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
greg	greg	greg	greg	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
pasažierov	matkustajia	pasažier	matkustaja	N;ANIM;ACC;MASC;PL	N;PRT;PL
pasažierov	matkustajien	pasažier	matkustaja	N;ANIM;ACC;MASC;PL	N;GEN;PL
pasažierov	matkustajat	pasažier	matkustaja	N;ANIM;ACC;MASC;PL	N;NOM;PL
príjmy	tuotto	príjmy	tuotto	N;INAN;NOM;MASC;PL	N;NOM;SG
príjmy	tulo	príjmy	tulo	N;INAN;NOM;MASC;PL	N;NOM;SG
vírus	virukset	vírus	virus	N;INAN;NOM;MASC;SG	N;NOM;PL
vírus	viruksen	vírus	virus	N;INAN;NOM;MASC;SG	N;GEN;SG
vírus	virusta	vírus	virus	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
partner	kumppania	partner	kumppani	N;ANIM;NOM;MASC;SG	N;PRT;SG
dokončené	suoritettu	dokončený	suorittaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
dokončené	päätökseen	dokončený	päätös	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;IN+ALL;SG
dokončené	päättynyt	dokončený	päättyä	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
dokončené	valmiit	dokončený	valmis	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;PL
dokončené	päättynyt	dokončený	päättyä	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
obnovené	uusittu	obnovený	uusittu	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
obnovené	uudistettu	obnovený	uudistaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
obnovené	palautettiin	obnovený	palauttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
obnovené	palautettua	obnovený	palauttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PRT;SG;V.PTCP;PASS
obnovené	palautettu	obnovený	palauttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
sociálno	sosiaalis	sociálno	sosiaalis	ADV	V;IMP;SG;2;FIN;ACT
závislé	riippuvaisia	závislý	riippuvainen	ADJ;NOM;NEUT;SG	ADJ;PRT;PL
závislé	huollettavana	závislý	huoltaa	ADJ;NOM;NEUT;SG	V;FRML;SG;V.PTCP;PASS
závislé	riippuvuudet	závislý	riippuvuus	ADJ;NOM;NEUT;SG	N;NOM;PL
turecké	turkin	turecký	turkki	ADJ;NOM;NEUT;SG	N;GEN;SG
turecké	turkki	turecký	turkki	ADJ;NOM;NEUT;SG	N;NOM;SG
oblečenie	vaatteet	oblečenie	vaate	N;NOM;NEUT;SG	N;NOM;PL
oblečenie	vaatteet	oblečenie	vaate	N;NOM;NEUT;SG	N;NOM;PL
oblečenie	vaatteita	oblečenie	vaate	N;NOM;NEUT;SG	N;PRT;PL
oblečenie	vaatteet	oblečenie	vaate	N;NOM;NEUT;SG	N;NOM;PL
oblečenie	vaatteita	oblečenie	vaate	N;NOM;NEUT;SG	N;PRT;PL
zima	kylmä	zima	kylmä	N;NOM;FEM;SG	ADJ;NOM;SG
zima	kylmää	zima	kylmä	N;NOM;FEM;SG	ADJ;PRT;SG
zima	kyl	zima	kyllä	N;NOM;FEM;SG	ADV
zima	talven	zima	talvi	N;NOM;FEM;SG	N;GEN;SG
zima	winter	zima	winter	N;NOM;FEM;SG	
zima	talvella	zima	talvi	N;NOM;FEM;SG	N;AT+ESS
;SG
dennis	dennis	dennis	dennis	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
mpeg	mpeg	mpeg	mpeg		N;NOM;SG
nomináciu	ehdokkuuden	nominácia	ehdokkuus	N;ACC;FEM;SG	N;GEN;SG
nomináciu	nimittäminen	nominácia	nimittäminen	N;ACC;FEM;SG	N;NOM;SG
povstalcov	kapinallisia	povstalec	kapinallinen	N;ANIM;ACC;MASC;PL	ADJ;PRT;PL
povstalcov	kapinalliset	povstalec	kapinallinen	N;ANIM;ACC;MASC;PL	ADJ;NOM;PL
kresťania	kristittyjen	kresťanie	kristitty	N;ANIM;NOM;MASC;PL	N;GEN;PL
kresťania	kristittyjä	kresťanie	kristitty	N;ANIM;NOM;MASC;PL	N;PRT;PL
jednotné	single	jednotný	single	ADJ;NOM;NEUT;SG	N;NOM;SG
jednotné	sinkku	jednotný	sinkku	ADJ;NOM;NEUT;SG	N;NOM;SG
jednotné	univormu	jednotný	uni#vormu	ADJ;NOM;NEUT;SG	N;NOM;SG
spôsobená	aiheutti	spôsobený	aiheuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
spôsobená	aiheuttanut	spôsobený	aiheuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
parsons	parsons	parsons	parsons	PROPN;ANIM;NOM;MASC;SG	
železné	rauta	železný	rauta	ADJ;NOM;NEUT;SG	N;NOM;SG
železné	rautaa	železný	rauta	ADJ;NOM;NEUT;SG	N;PRT;SG
železné	raudan	železný	rauta	ADJ;NOM;NEUT;SG	N;GEN;SG
pen	kynän	pen	kynä	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
pen	kynä	pen	kynä	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
campo	campo	campo	campo	PROPN;ANIM;NOM;MASC;SG	
atlantic	atlantin	atlantica	atlantti	N;INAN;NOM;MASC;SG	N;GEN;SG
atlantic	atlantic	atlantica	atlantic	N;INAN;NOM;MASC;SG	
suché	kuivaa	suchý	kuiva	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
suché	kuivat	suchý	kuiva	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
opraviť	korjaus	opraviť	korjaus	V;PFV;POS;NFIN	N;NOM;SG
opraviť	korjaukset	opraviť	korjaus	V;PFV;POS;NFIN	N;NOM;PL
opraviť	oikein	opraviť	oikein	V;PFV;POS;NFIN	ADV
opraviť	oikea	opraviť	oikea	V;PFV;POS;NFIN	ADJ;NOM;SG
snehu	lumisade	sneh	lumi#sade	N;INAN;GEN;MASC;SG	N;NOM;SG
snehu	lunta	sneh	lumi	N;INAN;GEN;MASC;SG	N;PRT;SG
snehu	lumi	sneh	lumi	N;INAN;GEN;MASC;SG	N;NOM;SG
gaga	gaga	gaga	gaga	PROPN;NOM;FEM;SG	PROPN;NOM;SG
známu	tiedossa	známy	tieto	N;ACC;FEM;SG	N;IN+ESS;SG
známu	tunnetaan	známy	tuntea	N;ACC;FEM;SG	V;IND;PRS;FIN;PASS
známu	tunnetut	známy	tunnettu	N;ACC;FEM;SG	ADJ;NOM;PL
známu	tunnettu	známy	tunnettu	N;ACC;FEM;SG	ADJ;NOM;SG
url	url	url	url		N;NOM;SG
url	osoitteet	url	osoite		N;NOM;PL
civilistov	siviilit	civilista	siviili	N;ANIM;ACC;MASC;PL	N;NOM;PL
civilistov	siviilejä	civilista	siviili	N;ANIM;ACC;MASC;PL	N;PRT;PL
zbory	kuorojen	zbor	kuora	N;INAN;NOM;MASC;PL	N;GEN;PL
sovieti	neuvostoliitto	sovetieť	neuvosto#liitto	N;ANIM;NOM;MASC;PL	N;NOM;SG
bruseli	brysselin	brusieť	brysseli	N;NOM;NEUT;PL	N;GEN;SG
bruseli	brysselissä	brusieť	brysseli	N;NOM;NEUT;PL	N;IN+ESS;SG
bruseli	bryssel	brusieť	bryssel	N;NOM;NEUT;PL	N;NOM;SG
predpoklady	oletuksia	predpoklad	oletus	N;INAN;NOM;MASC;PL	N;PRT;PL
zimy	winters	zim	winters	N;NOM;FEM;PL	
stratu	tappiot	strata	tappio	N;ACC;FEM;SG	N;NOM;PL
stratu	tappio	strata	tappio	N;ACC;FEM;SG	N;NOM;SG
stratu	menetys	strata	menetys	N;ACC;FEM;SG	N;NOM;SG
stratu	menetykset	strata	menetys	N;ACC;FEM;SG	N;NOM;PL
montana	montana	montana	monta	N;NOM;FEM;SG	PRO;NOM;SG
blake	blake	blak	blake	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
tunela	tunnelin	tunieť	tunneli	N;NOM;FEM;SG	N;GEN;SG
trofej	palkinto	trofej	palkinto	N;ACC;FEM;SG	N;NOM;SG
jeruzaleme	jerusalemin	jeruzalem	jerus#alemin	N;ANIM;NOM;MASC;PL	N;GEN;SG
jeruzaleme	jerusalemissa	jeruzalem	jerus#alema	N;ANIM;NOM;MASC;PL	N;IN+ESS;PL
kultúr	kulttuurit	kultúra	kulttuuri	N;GEN;FEM;PL	N;NOM;PL
plná	täyden	plný	täysi	ADJ;NOM;FEM;SG	ADJ;GEN;SG
plná	täys	plný	täys	ADJ;NOM;FEM;SG	INTJ
plná	täydet	plný	täysi	ADJ;NOM;FEM;SG	ADJ;NOM;PL
plná	täynnä	plný	täynnä	ADJ;NOM;FEM;SG	ADV
stavali	rakensi	stavať	rakentaa	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
stavali	rakennettu	stavať	rakentaa	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
námorníctvo	laivaston	námorníctvo	laivasto	N;NOM;NEUT;SG	N;GEN;SG
námorníctvo	laivastoon	námorníctvo	laivasto	N;NOM;NEUT;SG	N;IN+ALL;SG
riadiť	hallinnoi	riadiť	hallinnoida	V;IPFV;POS;NFIN	N;NOM;SG
mladšie	nuoremman	mladý	nuori	ADV;CMPR	ADJ;GEN;CMPR;SG
mladšie	nuorempia	mladý	nuori	ADV;CMPR	ADJ;PRT;CMPR;PL
mladšie	nuorempi	mladý	nuori	ADV;CMPR	ADJ;NOM;CMPR;SG
pivo	kaljaa	pivo	kalja	N;NOM;NEUT;SG	N;PRT;SG
pivo	olutta	pivo	olut	N;NOM;NEUT;SG	N;PRT;SG
jednotný	univormu	jednotný	uni#vormu	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
jednotný	single	jednotný	single	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
jednotný	sinkku	jednotný	sinkku	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
pripojený	liitetty	pripojený	liittää	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pripojený	kiinnitetty	pripojený	kiinnittää	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pripojený	liitteenä	pripojený	liite	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;FRML;SG
pripojený	kytketty	pripojený	kytkeä	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pripojený	yhdistetty	pripojený	yhdistää	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pripojený	yhteydessä	pripojený	yhteys	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;IN+ESS;SG
pripojený	liitetty	pripojený	liittää	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pripojený	netissä	pripojený	netti	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;IN+ESS;SG
pripojený	verkossa	pripojený	verkko	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;IN+ESS;SG
pripojený	online	pripojený	onlinen	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;NOM;SG
münchen	münchen	münchen	münchen	PROPN;NOM;MASC;SG	
stiahnuť	lataus	stiahnuť	lataus	V;PFV;POS;NFIN	N;NOM;SG
obľúbený	suosikki	obľúbený	suosikki	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
obľúbený	lempi	obľúbený	lempi	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
obľúbený	suosikki	obľúbený	suosikki	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
obľúbený	lempi	obľúbený	lempi	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
craig	craig	craig	craig	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
craig	craigin	craig	craig	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
kvalitné	laatu	kvalitný	laatu	ADJ;NOM;NEUT;SG	N;NOM;SG
kvalitné	laatua	kvalitný	laatu	ADJ;NOM;NEUT;SG	N;PRT;SG
korisť	saalista	korisť	saali	N;NOM;FEM;SG	N;PRT;SG
pozemky	maa	pozemok	maa	N;INAN;NOM;MASC;PL	N;NOM;SG
pozemky	maata	pozemok	maa	N;INAN;NOM;MASC;PL	N;PRT;SG
pozemky	lohkojen	pozemok	lohko	N;INAN;NOM;MASC;PL	N;GEN;PL
stály	vakaasti	stály	vakaasti	ADJ;ANIM;NOM;MASC;SG	ADV
prototypy	prototyyppejä	prototyp	proto#tyyppi	N;INAN;NOM;MASC;PL	N;PRT;PL
jadrové	ydinvoima	jadrový	ydin#voima	ADJ;NOM;NEUT;SG	N;NOM;SG
kov	metal	kov	metal	N;INAN;NOM;MASC;SG	
kov	metallia	kov	metalli	N;INAN;NOM;MASC;SG	N;PRT;SG
kov	metallinen	kov	metallinen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
rola	roolin	rol	rooli	N;NOM;FEM;SG	N;GEN;SG
písania	kirjoittaa	písanie	kirjoittaa	N;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
písania	kirjoitus	písanie	kirjoitus	N;NOM;NEUT;PL	N;NOM;SG
pečene	maksan	pečen	maksaa	N;NOM;MASC;SG	V;IND;SG;1;PRS;FIN;ACT
pečene	maksa	pečen	maksaa	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
pete	pete	pet	pete	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
pete	peten	pet	peten	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
pozorovaná	todetut	pozorovaný	todeta	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
pozorovaná	havaittu	pozorovaný	havaita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pozorovaná	havaitut	pozorovaný	havaita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
fsm	fsm	fsm	fsm		N;NOM;SG
brať	ottaminen	brať	ottaminen	V;IPFV;POS;NFIN	N;NOM;SG
kvalifikáciu	tutkintojen	kvalifikácia	tutkinta	N;ACC;FEM;SG	N;GEN;PL
kvalifikáciu	pätevyys	kvalifikácia	pätevyys	N;ACC;FEM;SG	N;NOM;SG
ušiel	pakenivat	ujsť	paeta	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN;ACT
reforiem	uudistuksia	reforma	uudistus	N;GEN;FEM;PL	N;PRT;PL
reforiem	uudistukset	reforma	uudistus	N;GEN;FEM;PL	N;NOM;PL
multi	usean	mult	usea	N;NOM;MASC;SG	ADJ;GEN;SG
klein	klein	klein	klein	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
telefóny	puhelimia	telefón	puhelin	N;INAN;NOM;MASC;PL	N;PRT;PL
vonkajšia	ulompi	vonkajší	ulompi	ADJ;NOM;FEM;SG	N;NOM;SG
vonkajšia	ulkoisen	vonkajší	ulkoinen	ADJ;NOM;FEM;SG	ADJ;GEN;SG
vonkajšia	ulkoiset	vonkajší	ulkoinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
cruz	cruz	cruz	cruz	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
dobytok	karjaa	dobytok	karja	N;INAN;NOM;MASC;SG	N;PRT;SG
dobytok	karjan	dobytok	karja	N;INAN;NOM;MASC;SG	N;GEN;SG
dobytok	karjaa	dobytok	karja	N;INAN;NOM;MASC;SG	N;PRT;SG
strachu	pelkoa	strach	pelko	N;INAN;GEN;MASC;SG	ADJ;PRT;SG
strachu	pelko	strach	pelko	N;INAN;GEN;MASC;SG	N;NOM;SG
strachu	pelkää	strach	pelätä	N;INAN;GEN;MASC;SG	V;IMP;SG;2;FIN;ACT
zostavy	asettaa	zostava	asettaa	N;NOM;FEM;PL	V;IND;SG;FIN;ACT
fanúšikovia	faneja	fanúšik	fani	N;ANIM;NOM;MASC;PL	N;PRT;PL
fanúšikovia	fanien	fanúšik	fanien	N;ANIM;NOM;MASC;PL	N;GEN;PL
fanúšikovia	faneille	fanúšik	fane	N;ANIM;NOM;MASC;PL	N;AT+ALL;PL
plyny	kaasuja	plyn	kaasu	N;INAN;NOM;MASC;PL	N;PRT;PL
ryba	kalastaa	ryba	kalastaa	N;NOM;FEM;SG	V;SG;NFIN;ACT
ryba	kalaa	ryba	kala	N;NOM;FEM;SG	N;PRT;SG
ryba	kalasta	ryba	kala	N;NOM;FEM;SG	N;IN+ABL;SG
ryba	kalat	ryba	kala	N;NOM;FEM;SG	N;NOM;PL
vlákien	kuituja	vlákiť	kuitu	N;GEN;NEUT;PL	N;PRT;PL
vlákien	kuidut	vlákiť	kuittua	N;GEN;NEUT;PL	N;NOM;PL
ľavé	vasemmalle	ľavý	vasen	ADJ;NOM;NEUT;SG	ADJ;AT+ALL;SG
ľavé	vasen	ľavý	vasen	ADJ;NOM;NEUT;SG	N;NOM;SG
ľavé	vasemmalla	ľavý	vasen	ADJ;NOM;NEUT;SG	ADJ;AT+ESS
;SG
väzni	vankeja	väzeň	vanki	N;ANIM;NOM;MASC;PL	N;PRT;PL
väzni	vankien	väzeň	vanki	N;ANIM;NOM;MASC;PL	N;GEN;PL
zoltán	zoltán	zoltán	zoltty	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
priehrada	dam	priehrada	dam	N;NOM;FEM;SG	
kongrese	kongressi	kongresa	kongressi	N;INAN;ESS;MASC;SG	N;NOM;SG
kongrese	kongressin	kongresa	kongressi	N;INAN;ESS;MASC;SG	N;GEN;SG
kongrese	kongressiin	kongresa	kongressi	N;INAN;ESS;MASC;SG	N;IN+ALL;SG
money	rahat	money	raha	N;INAN;NOM;MASC;SG	N;NOM;PL
money	rahaa	money	raha	N;INAN;NOM;MASC;SG	N;PRT;SG
zranení	vahingoittunut	zranenie	vahingoittua	N;NOM;NEUT;PL	V;NOM;SG;V.PTCP;ACT
zranení	loukkaantunut	zranenie	loukkaantua	N;NOM;NEUT;PL	V;NOM;SG;V.PTCP;ACT
zranení	haavoittunut	zranenie	haavoittua	N;NOM;NEUT;PL	V;NOM;SG;V.PTCP;ACT
zranení	loukkaantuneita	zranenie	loukkaantua	N;NOM;NEUT;PL	V;PRT;PL;V.PTCP;ACT
zranení	vammoja	zranenie	vamma	N;NOM;NEUT;PL	N;PRT;PL
mayer	mayer	mayer	mayer	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
vedeli	tiesi	vedieť	tietää	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
výskumné	tutkimus	výskumný	tutkimus	ADJ;NOM;NEUT;SG	N;NOM;SG
výskumné	tutkimuksen	výskumný	tutkimus	ADJ;NOM;NEUT;SG	N;GEN;SG
výskumné	tutkimukset	výskumný	tutkimus	ADJ;NOM;NEUT;SG	N;NOM;PL
platforma	alusta	platforma	alku	N;NOM;FEM;SG	N;IN+ABL;SG
platforma	alustan	platforma	alusta	N;NOM;FEM;SG	N;GEN;SG
