múzeá	muzeele	múzeum	muzeu	N;NOM;NEUT;PL	N;DEF;FEM;PL
úpadok	falimentul	úpadok	faliment	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
palestíny	palestina	palestína	palestina	N;NOM;FEM;PL	N;DEF;FEM;SG
minimum	minimul	minimum	minim	N;NOM;NEUT;SG	N;DEF;MASC;SG
minimum	minimum	minimum	minimum	N;NOM;NEUT;SG	
minimum	minime	minimum	minim	N;NOM;NEUT;SG	ADJ;INDF;FEM;PL
minimum	minima	minimum	minimă	N;NOM;NEUT;SG	ADJ;DEF;FEM;SG
zmenený	modificata	zmenený	modificat	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
zmenený	modificate	zmenený	modificat	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
zmiešané	amestecate	zmiešaný	amestecat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
zmiešané	mixta	zmiešaný	mixta	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
julia	iulia	julia	iulie	N;NOM;FEM;SG	N;DEF;FEM;SG
julia	julia	julia	julie	N;NOM;FEM;SG	N;DEF;FEM;SG
laboratórium	laboratorul	laboratórium	laborator	N;NOM;NEUT;SG	N;DEF;MASC;SG
laboratórium	laboratorul	laboratórium	laborator	N;NOM;NEUT;SG	N;DEF;MASC;SG
cover	acoperi	cover	acoperi		
cover	acopera	cover	acopera		V;IND;SG;3;IPFV;FIN
cover	coperta	cover	copertă		N;DEF;FEM;SG
cover	coperta	cover	copertă		N;DEF;FEM;SG
cover	cover	cover	cover		N;INDF;MASC;SG
cover	acoperire	cover	acoperire		N;INDF;FEM;SG
miguel	miguel	miguel	miguel	PROPN;ANIM;NOM;MASC;SG	PROPN
limit	limiteaza	limit	limitează	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
limit	limita	limit	limită	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
limit	limita	limit	limită	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
che	che	che	che	PROPN;ANIM;NOM;MASC;SG	
obnova	reinnoire	obnova	reinnoire	N;NOM;FEM;SG	N;INDF;FEM;SG
obnova	reinnoirea	obnova	reinnoire	N;NOM;FEM;SG	N;DEF;FEM;SG
obnova	restaurare	obnova	restaurare	N;NOM;FEM;SG	N;INDF;FEM;SG
obnova	restaurarea	obnova	restaurare	N;NOM;FEM;SG	N;DEF;FEM;SG
míľ	miles	míľ	miles	N;GEN;FEM;SG	PROPN
míľ	mile	míľ	milă	N;GEN;FEM;SG	
míľ	kilometri	míľ	kilometru	N;GEN;FEM;SG	N;INDF;MASC;PL
base	inchisoare	basa	inchisoare	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
base	puscarie	basa	puscarie	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
base	inchisoarea	basa	inchisoare	PROPN;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
territoire	territoire	territoire	territoir	N;NOM;MASC;SG	N;INDF;FEM;SG
misií	misiunile	misia	misiune	N;GEN;FEM;PL	N;DEF;FEM;PL
guvernér	guvernator	guvernér	guvernator	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
guvernér	guvernatorul	guvernér	guvernator	ADJ;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
full	plina	full	plină		ADJ;DEF;FEM;SG
full	full	full	full		
full	plin	full	plin		ADV
full	plina	full	plină		ADJ;DEF;FEM;SG
námorná	maritima	námorný	maritim	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
námorná	maritime	námorný	maritim	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
plášť	pelerina	plášť	pelerină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
plášť	pelerina	plášť	pelerină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
plášť	mantie	plášť	mantie	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
stewart	stewart	stewart	stewart	PROPN;ANIM;NOM;MASC;SG	PROPN
clark	clarke	clark	clarke	PROPN;ANIM;NOM;MASC;SG	PROPN
clark	clark	clark	clark	PROPN;ANIM;NOM;MASC;SG	PROPN
lane	lane	lana	lană	N;NOM;FEM;SG	PROPN
fyzické	fizice	fyzický	fizic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
fyzické	fizica	fyzický	fizică	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
fyzické	fizic	fyzický	fizic	ADJ;NOM;NEUT;SG	ADV
harrison	harrison	harrison	harrison	PROPN;ANIM;NOM;MASC;SG	PROPN
turíne	torino	turína	torină	N;INAN;NOM;MASC;SG	PROPN
ovplyvnila	constrans	ovplyvniť	constrans	V;PFV;FEM;SG;POS;PST;V.PTCP	N;INDF;MASC;SG
laura	laura	laura	laură	N;NOM;FEM;SG	N;DEF;FEM;SG
fauny	fauna	fauna	faună	N;NOM;FEM;PL	N;DEF;FEM;SG
morských	marin	morský	marin	ADJ;GEN;MASC;PL	N;INDF;MASC;SG
morských	marina	morský	marină	ADJ;GEN;MASC;PL	N;DEF;FEM;SG
morských	marine	morský	marin	ADJ;GEN;MASC;PL	N;INDF;FEM;PL
čitateľov	cititorii	čitateľ	cititor	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
autobusov	autobuzele	autobus	autobuz	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
baran	baran	baran	baran	N;ANIM;NOM;MASC;SG	PROPN
znamenie	semneaza	znamenie	semneaza	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
znamenie	semnul	znamenie	semn	N;NOM;NEUT;SG	N;DEF;MASC;SG
znamenie	semneaza	znamenie	semneaza	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
wagner	wagner	wagner	wagner	PROPN;ANIM;NOM;MASC;SG	PROPN
javu	fenomenul	jav	fenomen	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
vzorky	esantionul	vzorka	esantion	N;NOM;FEM;PL	N;DEF;MASC;SG
vzorky	mostra	vzorka	mostra	N;NOM;FEM;PL	N;DEF;FEM;SG
vzorky	proba	vzorka	proba	N;NOM;FEM;PL	N;DEF;FEM;SG
vzorky	esantion	vzorka	esantion	N;NOM;FEM;PL	N;INDF;MASC;SG
vzorky	proba	vzorka	proba	N;NOM;FEM;PL	N;DEF;FEM;SG
meraní	masuratorile	meranie	masurator	N;NOM;NEUT;PL	N;DEF;FEM;PL
poradca	consultantul	poradca	consultant	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
činy	actiunile	čin	actiune	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
tautenburg	tautenburg	tautenburg	tautenburg	N;ANIM;NOM;MASC;SG	
rozpočtu	bugetul	rozpočet	buget	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
katastrofy	dezastrele	katastrofy	dezastru	N;NOM;FEM;PL	N;DEF;FEM;PL
koncentrácia	concentratiile	koncentrácia	concentratie	N;NOM;FEM;SG	N;DEF;FEM;PL
koncentrácia	concentratii	koncentrácia	concentratie	N;NOM;FEM;SG	N;INDF;FEM;PL
koncentrácia	concentratie	koncentrácia	concentratie	N;NOM;FEM;SG	N;INDF;FEM;SG
koncentrácia	concentrare	koncentrácia	concentrare	N;NOM;FEM;SG	N;INDF;FEM;SG
koncentrácia	concentratia	koncentrácia	concentratie	N;NOM;FEM;SG	N;DEF;FEM;SG
čiernu	neagra	čierny	negru	N;ACC;FEM;SG	ADJ;DEF;FEM;SG
čiernu	negru	čierny	negru	N;ACC;FEM;SG	ADJ;INDF;MASC;SG
čiernu	neagra	čierny	negru	N;ACC;FEM;SG	ADJ;DEF;FEM;SG
koleso	roata	koleso	roată	N;NOM;NEUT;SG	N;DEF;FEM;SG
koleso	roata	koleso	roată	N;NOM;NEUT;SG	N;DEF;FEM;SG
kant	kant	kant	kant	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
aus	aus	aus	aus	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
masaryk	masaryk	masaryk	masaryk	N;ANIM;NOM;MASC;SG	PROPN
pohlavné	venerice	pohlavný	veneric	ADJ;NOM;NEUT;SG	N;INDF;FEM;PL
diera	hole	diera	hol	N;NOM;FEM;SG	
diera	gaura	diera	gaură	N;NOM;FEM;SG	N;DEF;FEM;SG
diera	gaura	diera	gaură	N;NOM;FEM;SG	N;DEF;FEM;SG
porušenie	incalcare	porušenie	incalcare	N;NOM;NEUT;SG	N;INDF;FEM;SG
porušenie	incalcare	porušenie	incalcare	N;NOM;NEUT;SG	N;INDF;FEM;SG
porušenie	incalcarea	porušenie	incalcare	N;NOM;NEUT;SG	N;DEF;FEM;SG
porušenie	violare	porušenie	violare	N;NOM;NEUT;SG	N;INDF;FEM;SG
porušenie	incalcarile	porušenie	incalcare	N;NOM;NEUT;SG	N;DEF;FEM;PL
porušenie	incalcari	porušenie	incalcar	N;NOM;NEUT;SG	N;INDF;FEM;PL
porušenie	incalcare	porušenie	incalcare	N;NOM;NEUT;SG	N;INDF;FEM;SG
elektronika	electronica	elektronika	electronică	N;NOM;FEM;SG	N;DEF;FEM;SG
elektronika	electronica	elektronika	electronică	N;NOM;FEM;SG	N;DEF;FEM;SG
elektronika	electronice	elektronika	electronic	N;NOM;FEM;SG	ADJ;INDF;FEM;PL
jedlo	mancare	jedlo	mancare	N;NOM;NEUT;SG	N;INDF;FEM;SG
jedlo	mancare	jedlo	mancare	N;NOM;NEUT;SG	N;INDF;FEM;SG
jedlo	alimentare	jedlo	alimentare	N;NOM;NEUT;SG	N;INDF;FEM;SG
jedlo	alimente	jedlo	aliment	N;NOM;NEUT;SG	N;INDF;FEM;PL
jedlo	hrana	jedlo	hrană	N;NOM;NEUT;SG	N;DEF;FEM;SG
jedlo	masa	jedlo	masă	N;NOM;NEUT;SG	N;DEF;FEM;SG
jedlo	masa	jedlo	masă	N;NOM;NEUT;SG	N;DEF;FEM;SG
infekcie	infectie	infekcia	infectie	N;NOM;FEM;PL	N;INDF;FEM;SG
félix	félix	félix	félix	N;ANIM;NOM;MASC;SG	PROPN
optické	optice	optický	optic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
optické	optica	optický	optic	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
summer	summer	summer	summer	INTJ	
summer	vara	summer	vară	INTJ	N;DEF;FEM;SG
summer	vara	summer	vară	INTJ	N;DEF;FEM;SG
edmonton	edmonton	edmonton	edmonton	PROPN;ANIM;NOM;MASC;SG	PROPN
nižší	inferiori	nízky	inferior	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;INDF;MASC;PL
nižší	inferioara	nízky	inferiora	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;DEF;FEM;SG
nižší	inferior	nízky	inferior	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;INDF;MASC;SG
potvrdené	confirmate	potvrdený	confirmat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
potvrdené	confirmata	potvrdený	confirmat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
komerčné	comert	komerčný	comert	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
komerčné	comert	komerčný	comert	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
komerčné	comertul	komerčný	comert	ADJ;NOM;NEUT;SG	N;DEF;MASC;SG
komerčné	comerciale	komerčný	comercial	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
komerčné	reclama	komerčný	reclama	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
komerčné	comerciala	komerčný	comercial	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
obnovený	reluata	obnovený	reluat	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obnovený	reinnoite	obnovený	reinnoi	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obnovený	reinnoita	obnovený	reinnoita	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obnovený	restaurata	obnovený	restaurata	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obnovený	restabilita	obnovený	restabilita	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;IPFV;FIN
vietnam	vietnam	vieton	vietnam	N;ANIM;NOM;MASC;SG	PROPN
vietnam	vietnamul	vieton	vietnam	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
fasáda	fatada	fasád	fatadă	N;NOM;FEM;SG	N;DEF;FEM;SG
fasáda	fatada	fasád	fatadă	N;NOM;FEM;SG	N;DEF;FEM;SG
fasáda	fatada	fasád	fatadă	N;NOM;FEM;SG	N;DEF;FEM;SG
cudzie	straine	cudzí	strain	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
cudzie	straina	cudzí	straină	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
cudzie	strainatate	cudzí	strainatate	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
stratégie	strategiile	stratégia	strategie	N;NOM;FEM;PL	N;DEF;FEM;PL
stratégie	strategie	stratégia	strategie	N;NOM;FEM;PL	N;INDF;FEM;SG
stratégie	strategia	stratégia	strategie	N;NOM;FEM;PL	N;DEF;FEM;SG
výrobné	fabricare	výrobný	fabricare	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
výrobné	fabricarea	výrobný	fabricare	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
výrobné	fabricatie	výrobný	fabricatie	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
jednotlivca	individuala	jednotlivec	individual	N;ANIM;ACC;MASC;SG	N;DEF;FEM;SG
jednotlivca	individual	jednotlivec	individual	N;ANIM;ACC;MASC;SG	ADJ;INDF;MASC;SG
jednotlivca	individuale	jednotlivec	individual	N;ANIM;ACC;MASC;SG	ADJ;INDF;FEM;PL
gravitácia	gravitate	gravitácia	gravitate	N;NOM;FEM;SG	N;INDF;FEM;SG
gravitácia	gravitatea	gravitácia	gravitate	N;NOM;FEM;SG	N;DEF;FEM;SG
hotela	hotelul	hotel	hotel	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
jazykovej	lingvistice	jazykový	lingvistic	ADJ;GEN;FEM;SG	N;INDF;FEM;PL
jazykovej	lingvistica	jazykový	lingvistică	ADJ;GEN;FEM;SG	N;DEF;FEM;SG
frýdek	frýdek	frýdek	frýdek	PROPN;ANIM;NOM;MASC;SG	
lexikón	lexiconul	lexikón	lexicon	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
tag	eticheta	tag	etichetă		N;DEF;FEM;SG
tag	eticheta	tag	etichetă		N;DEF;FEM;SG
tag	eticheteaza	tag	etichetează		V;IND;SG;3;IPFV;FIN
tag	tag	tag	tag		
tag	marcaj	tag	marcaj		N;INDF;MASC;SG
bella	bella	bella	bella	N;NOM;FEM;SG	N;DEF;FEM;SG
gen	gen	gen	gen		N;INDF;MASC;SG
konflikty	conflictele	konflikt	conflict	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
konflikty	conflictul	konflikt	conflict	N;INAN;NOM;MASC;PL	N;DEF;MASC;SG
konflikty	conflict	konflikt	conflict	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
oto	otto	oto	otto	PROPN;ANIM;NOM;MASC;SG	PROPN
oto	oto	oto	oto	PROPN;ANIM;NOM;MASC;SG	
joachim	joachim	joachi	joachim	N;ANIM;NOM;MASC;SG	PROPN
pokračovalo	reluata	pokračovať	reluat	V;IPFV;NEUT;SG;POS;PST;V.PTCP	ADJ;DEF;FEM;SG
pokračovalo	reluat	pokračovať	relua	V;IPFV;NEUT;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
pokračovalo	continuat	pokračovať	continua	V;IPFV;NEUT;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
stretla	met	stretnúť	met	V;PFV;FEM;SG;POS;PST;V.PTCP	N
ukážka	esantionul	ukážka	esantion	N;NOM;FEM;SG	N;DEF;MASC;SG
ukážka	mostra	ukážka	mostra	N;NOM;FEM;SG	N;DEF;FEM;SG
ukážka	proba	ukážka	proba	N;NOM;FEM;SG	N;DEF;FEM;SG
ukážka	proba	ukážka	proba	N;NOM;FEM;SG	N;DEF;FEM;SG
ukážka	previzualizare	ukážka	previzualizare	N;NOM;FEM;SG	N;INDF;FEM;SG
ukážka	demonstratie	ukážka	demonstratie	N;NOM;FEM;SG	N;INDF;FEM;SG
zla	malefic	zlo	malefic	N;GEN;NEUT;SG	ADJ;INDF;MASC;SG
zla	raul	zlo	raul	N;GEN;NEUT;SG	N;DEF;MASC;SG
zla	rautate	zlo	rauta	N;GEN;NEUT;SG	N;INDF;FEM;SG
tatiana	tatiana	tatian	tatiană	N;NOM;FEM;SG	N;DEF;FEM;SG
švédske	suedeza	švédsky	suedeză	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
švédske	suedezi	švédsky	suedez	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;PL
švédske	suedeza	švédsky	suedeză	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
hnedý	caprui	hnedý	caprui	ADJ;ANIM;NOM;MASC;SG	
hnedý	brown	hnedý	brown	ADJ;ANIM;NOM;MASC;SG	PROPN
hnedý	maro	hnedý	maro	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
vedený	ghidate	vedený	ghidat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
emeritný	emerit	emeritný	emeri	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
stôl	tabelul	stôl	tabel	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
stôl	masa	stôl	masă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
stôl	masa	stôl	masă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
príspevkov	contributiile	príspevok	contributie	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
príspevkov	postarile	príspevok	postare	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
ring	ring	ring	ring	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
ring	inelul	ring	inel	PROPN;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
ring	inel	ring	inel	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
ron	ron	ron	ron	PROPN;ANIM;NOM;MASC;SG	
taiwan	taiwan	taiwan	taiwan	N;INAN;NOM;MASC;SG	PROPN
sfarbenie	coloranti	sfarbenie	colorant	N;NOM;NEUT;SG	N;INDF;MASC;PL
spravodlivosť	dreptate	spravodlivosť	dreptate	N;NOM;FEM;SG	N;INDF;FEM;SG
spravodlivosť	dreptatea	spravodlivosť	dreptate	N;NOM;FEM;SG	N;DEF;FEM;SG
spravodlivosť	justitie	spravodlivosť	justitie	N;NOM;FEM;SG	N;INDF;FEM;SG
spravodlivosť	justitie	spravodlivosť	justitie	N;NOM;FEM;SG	N;INDF;FEM;SG
spravodlivosť	corectitudine	spravodlivosť	corectitudine	N;NOM;FEM;SG	N;INDF;FEM;SG
spravodlivosť	corectitudinea	spravodlivosť	corectitudine	N;NOM;FEM;SG	N;DEF;FEM;SG
naživo	traiasca	naživo	traiască	ADV	N;DEF;FEM;SG
naživo	live	naživo	livă	ADV	
nájdený	gasita	nájdený	gasita	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
nájdený	gasit	nájdený	gasit	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
nájdený	gasite	nájdený	gasi	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
nájdený	gasit	nájdený	gasit	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
miro	miro	miro	miro	PROPN;ANIM;NOM;MASC;SG	PROPN
sprievodné	insotire	sprievodný	insotire	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
regionálna	regionala	regionálny	regional	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
regionálna	regionale	regionálny	regional	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
svätec	sfant	svätec	sfant	N;ANIM;NOM;MASC;SG	
svätec	sfantul	svätec	sfant	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
svätec	sfantul	svätec	sfant	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
lenka	lenka	lenka	lenkă	N;NOM;FEM;SG	
slobodná	singura	slobodný	singur	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
slobodná	single	slobodný	single	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
stoviek	sute	stovka	sută	N;GEN;FEM;PL	NUM;INDF;FEM;PL
osvetlenie	iluminare	osvetlenie	iluminare	N;NOM;NEUT;SG	N;INDF;FEM;SG
osvetlenie	iluminarea	osvetlenie	iluminare	N;NOM;NEUT;SG	N;DEF;FEM;SG
osvetlenie	lumineaza	osvetlenie	lumineaza	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
osvetlenie	ilumina	osvetlenie	ilumina	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
osvetlenie	iluminare	osvetlenie	iluminare	N;NOM;NEUT;SG	N;INDF;FEM;SG
ein	ein	ein	ein	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
vyvinutá	dezvoltate	vyvinutý	dezvoltat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
vyvinutá	dezvoltata	vyvinutý	dezvoltata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
alpách	alpi	alpa	alp	N;GEN;FEM;PL	N;INDF;MASC;SG
alpách	alpii	alpa	alpiu	N;GEN;FEM;PL	N;DEF;MASC;PL
odstúpil	demisionat	odstúpiť	demisiona	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
fish	peste	fish	peste	PROPN;ANIM;VOC;MASC;SG	ADP;ACC
fish	pesti	fish	pesti	PROPN;ANIM;VOC;MASC;SG	N;INDF;MASC;PL
fish	pesti	fish	pesti	PROPN;ANIM;VOC;MASC;SG	N;INDF;MASC;PL
štandardné	prestabilita	štandardný	prestabilita	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
štandardné	implicite	štandardný	implicit	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
štandardné	prestabilit	štandardný	prestabilit	ADJ;NOM;NEUT;SG	ADV
štandardné	implicit	štandardný	implicit	ADJ;NOM;NEUT;SG	ADV
štandardné	implicita	štandardný	implicita	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
štandardné	implicite	štandardný	implicit	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
štandardné	standardul	štandardný	standard	ADJ;NOM;NEUT;SG	N;DEF;MASC;SG
sobáš	casatorie	sobáš	casatorie	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
sobáš	casatoria	sobáš	casatorie	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
sobáš	casatorie	sobáš	casatorie	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
sobáš	casatoria	sobáš	casatorie	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
sobáš	casnicie	sobáš	casnicie	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
sobáš	nunta	sobáš	nunta	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
sobáš	nunta	sobáš	nunta	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
johanna	johanna	johanna	johanna	N;ANIM;ACC;MASC;SG	N;DEF;FEM;SG
abraham	avraam	abraham	avraam	N;ANIM;NOM;MASC;SG	PROPN
abraham	abraham	abraham	abraha	N;ANIM;NOM;MASC;SG	PROPN
temple	templul	templo	templu	PROPN;NOM;FEM;SG	N;DEF;MASC;SG
temple	templu	templo	templu	PROPN;NOM;FEM;SG	N;INDF;MASC;SG
temple	temple	templo	templu	PROPN;NOM;FEM;SG	N;INDF;FEM;PL
oslo	oslo	oslo	oslo	PROPN;ANIM;NOM;MASC;SG	PROPN
užívateľov	utilizatorilor	užívateľ	utilizator	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
užívateľov	utilizatorii	užívateľ	utilizator	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
budhizmus	budismul	budhizmus	budism	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
greg	greg	greg	greg	PROPN;ANIM;NOM;MASC;SG	PROPN
pasažierov	pasagerii	pasažier	pasager	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
príjmy	veniturile	príjmy	venit	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
príjmy	venitul	príjmy	venit	N;INAN;NOM;MASC;PL	N;DEF;MASC;SG
príjmy	veniturile	príjmy	venit	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
vírus	virusul	vírus	virus	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
partner	partenere	partner	partenere	N;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
partner	partenera	partner	parteneră	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
partner	partenerul	partner	partener	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
zasiahol	intervenit	zasiahnuť	interveni	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
dokončené	finalizata	dokončený	finalizat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
rimavskej	rimavská	rimavský	rimavská	ADJ;GEN;FEM;SG	N;INDF;MASC;SG
obnovené	reluata	obnovený	reluat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obnovené	reinnoite	obnovený	reinnoi	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obnovené	reinnoita	obnovený	reinnoita	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obnovené	restaurata	obnovený	restaurata	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obnovené	restabilita	obnovený	restabilita	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;IPFV;FIN
sociálno	socio	sociálno	socio	ADV	N;INDF;MASC;SG
závislé	dependenta	závislý	dependenta	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
závislé	dependente	závislý	dependent	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
závislé	dependente	závislý	dependent	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
italia	italia	italia	italia	N;NOM;FEM;SG	PROPN
turecké	turci	turecký	turc	ADJ;NOM;NEUT;SG	N;INDF;MASC;PL
turecké	turca	turecký	turca	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
baláž	balazs	baláž	balazs	PROPN;ANIM;NOM;MASC;SG	PROPN
oblečenie	imbracaminte	oblečenie	imbracamint	N;NOM;NEUT;SG	N;INDF;FEM;SG
oblečenie	tinuta	oblečenie	tinuta	N;NOM;NEUT;SG	N;DEF;FEM;SG
oblečenie	imbracaminte	oblečenie	imbracamint	N;NOM;NEUT;SG	N;INDF;FEM;SG
