категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	
последовательность	sıralı	последовательность	sıralı	N;INAN;NOM;FEM;SG	
присутствие	katılım	присутствие	katılım	N;INAN;NOM;NEUT;SG	
присутствие	katılımı	присутствие	katılım	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
присутствие	varlığını	присутствие	varlık	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
присутствие	varlık	присутствие	varlık	N;INAN;NOM;NEUT;SG	
объем	hacim	объем	hacim	N;INAN;NOM;MASC;SG	
объем	cilt	объем	cilt	N;INAN;NOM;MASC;SG	
объем	hacmi	объем	hacim	N;INAN;NOM;MASC;SG	N;ACC;SG;3
постоянное	daimi	постоянный	daim	ADJ;NOM;NEUT;SG	
постоянное	kalıcı	постоянный	kalıcı	ADJ;NOM;NEUT;SG	
постоянное	sabit	постоянный	sabit	ADJ;NOM;NEUT;SG	
ячейки	hücre	ячейка	hücre	N;INAN;NOM;FEM;PL	
ячейки	cep	ячейка	cep	N;INAN;NOM;FEM;PL	
ячейки	hücreleri	ячейка	hücre	N;INAN;NOM;FEM;PL	N;ACC;PL;3
ячейки	hücre	ячейка	hücre	N;INAN;NOM;FEM;PL	
отлично	harika	отлично	harik	ADV	
терапии	tedavi	терапия	tedavi	N;INAN;NOM;FEM;PL	N;NOM;SG;3
терапии	terapi	терапия	terapi	N;INAN;NOM;FEM;PL	N;NOM;SG;3
экраны	ekranlar	экран	ekran	N;INAN;NOM;MASC;PL	
интерфейс	arayüzü	интерфейс	arayüz	N;INAN;NOM;MASC;SG	N;ACC;SG;3
ошибочно	yanlışlıkla	ошибочно	yanlışlık	ADV	N;INS;SG;3
клод	claude	клод	claude	N;ANIM;NOM;MASC;SG	
блокировать	engelle	блокировать	engel	V;IPFV;NFIN;ACT	
блокировать	blok	блокировать	blok	V;IPFV;NFIN;ACT	
блокировать	block	блокировать	block	V;IPFV;NFIN;ACT	
блокировать	engelleme	блокировать	engelle	V;IPFV;NFIN;ACT	
самбо	sambo	самбо	sambo	N;INAN;NOM;MASC;SG	
аспекты	boyutları	аспект	boyut	N;INAN;NOM;MASC;PL	N;ACC;PL;3
понимания	anlama	понимание	anla	N;INAN;GEN;NEUT;SG	
понимания	anlama	понимание	anla	N;INAN;GEN;NEUT;SG	
понимания	anlamak	понимание	anla	N;INAN;GEN;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
понимания	anlayışlı	понимание	anlayışlı	N;INAN;GEN;NEUT;SG	ADJ
понимания	anlayış	понимание	anlayış	N;INAN;GEN;NEUT;SG	
доступен	mevcuttur	доступный	mevcut	V;PFV;MASC;SG;PST;V.PTCP;PASS	
доступен	müsait	доступный	müsait	V;PFV;MASC;SG;PST;V.PTCP;PASS	
доступен	mevcut	доступный	mevcut	V;PFV;MASC;SG;PST;V.PTCP;PASS	
доступен	kullanılabilir	доступный	kullan	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IPFV;POT;SG;3;POS;PASS
пуэрто	puerto	пуэрто	puerto	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
пуэрто	porto	пуэрто	porto	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
кодекс	codex	кодекс	codex	N;INAN;NOM;MASC;SG	
миль	kilometrelerce	миля	kilometrelerce	N;INAN;GEN;FEM;PL	ADV
миль	miles	миля	miles	N;INAN;GEN;FEM;PL	
миль	mil	миля	mil	N;INAN;GEN;FEM;PL	
процедуры	prosedür	процедура	prosedür	N;INAN;NOM;FEM;PL	
отказывается	reddediyor	отказываться	reddet	V;IPFV;IND;SG;3;PRS;FIN;MID	V;PROG;IND;SG;3;POS;INFM;PRS
адреса	adresleri	адрес	adres	N;INAN;NOM;MASC;PL	N;ACC;PL;3
адреса	adresiniz	адрес	adres	N;INAN;NOM;MASC;PL	N;NOM;SG;3
адреса	adresi	адрес	adres	N;INAN;NOM;MASC;PL	N;NOM;SG;3
адреса	adres	адрес	adres	N;INAN;NOM;MASC;PL	
обнаружен	tespit	обнаружить	tespit	V;PFV;MASC;SG;PST;V.PTCP;PASS	
вращения	döndürme	вращение	dön	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
вращения	rotasyon	вращение	rotasyon	N;INAN;NOM;NEUT;PL	
вращения	dönüş	вращение	dönüş	N;INAN;NOM;NEUT;PL	
графиня	kontes	графиня	kontes	N;ANIM;NOM;FEM;SG	
производит	üreten	производить	üreten	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;CAUS
производит	üretir	производить	üretir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;CAUS
поздно	gec	поздно	gec	ADV	
поздно	geç	поздно	geç	ADV	
льюис	lewis	льюис	lewis	N;ANIM;NOM;MASC;SG	
добыча	maden	добыча	maden	N;INAN;NOM;FEM;SG	
добыча	av	добыча	av	N;INAN;NOM;FEM;SG	
мыс	pelerin	мы	pe	N;INAN;NOM;MASC;SG	N;GEN;PL;3
мыс	cape	мы	cape	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
мыс	pelerini	мы	pe	N;INAN;NOM;MASC;SG	N;ACC;PL;3
желания	arzu	желание	arzu	N;INAN;NOM;NEUT;PL	
желания	dilek	желание	dilek	N;INAN;NOM;NEUT;PL	
желания	arzular	желание	arzu	N;INAN;NOM;NEUT;PL	
ветра	rüzgarları	ветер	rüzgar	N;INAN;GEN;MASC;SG	N;NOM;PL;3
ветра	rüzgar	ветер	rüzgar	N;INAN;GEN;MASC;SG	
ветра	rüzgâr	ветер	rüzgâr	N;INAN;GEN;MASC;SG	
ветра	rüzgarlar	ветер	rüzgar	N;INAN;GEN;MASC;SG	N;NOM;PL;3
ветра	rüzgar	ветер	rüzgar	N;INAN;GEN;MASC;SG	
ветра	rüzgâr	ветер	rüzgâr	N;INAN;GEN;MASC;SG	
дуэт	düet	дуэт	düet	N;INAN;NOM;MASC;SG	
дуэт	ikili	дуэт	ikili	N;INAN;NOM;MASC;SG	
училась	okudu	учиться	oku	V;IPFV;FEM;IND;SG;PST;FIN;MID	V;PFV;IND;SG;3;POS;PST
ревизии	denetleme	ревизия	denetle	N;INAN;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ревизии	denetimi	ревизия	denetim	N;INAN;NOM;FEM;PL	N;NOM;SG;3
ревизии	denetim	ревизия	denetim	N;INAN;NOM;FEM;PL	
стремление	çaba	стремление	çaba	N;INAN;NOM;NEUT;SG	
роджер	roger	роджер	roger	N;ANIM;NOM;MASC;SG	
пропаганды	propaganda	пропаганда	propaganda	N;INAN;NOM;FEM;PL	
остановки	durak	остановка	durak	N;INAN;NOM;FEM;PL	
остановки	durdurur	остановка	dur	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;POS;CAUS
остановки	durur	остановка	dur	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;POS
вызвать	çağır	вызвать	çağır	V;PFV;NFIN;ACT	
сравнения	karşılaştırmalar	сравнение	karşılaş	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
зачёте	sıralamaları	зачет	sırala	N;INAN;ESS;MASC;SG	N;NOM;PL;3
роза	rose	роза	rose	N;INAN;NOM;FEM;SG	
роза	gülüm	роза	gülüm	N;INAN;NOM;FEM;SG	
роза	gül	роза	gül	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
роза	gülü	роза	gül	N;INAN;NOM;FEM;SG	
роза	rosa	роза	rosa	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
потока	akış	поток	akış	N;INAN;GEN;MASC;SG	
потока	akışı	поток	akış	N;INAN;GEN;MASC;SG	N;NOM;SG;3
потока	akar	поток	akar	N;INAN;GEN;MASC;SG	
обычный	normal	обычный	normal	ADJ;NOM;MASC;SG	
обычный	olağan	обычный	olağan	ADJ;NOM;MASC;SG	
обычный	sıradan	обычный	sıradan	ADJ;NOM;MASC;SG	
корее	kore	корея	kore	N;INAN;NOM;FEM;SG	
господа	baylar	господин	bayla	N;ANIM;NOM;MASC;PL	
господа	beyler	господин	beyle	N;ANIM;NOM;MASC;PL	
признана	tanınan	признать	tanı	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
частный	özele	частный	özele	ADJ;NOM;MASC;SG	
частный	er	частный	er	ADJ;NOM;MASC;SG	
частный	private	частный	privat	ADJ;NOM;MASC;SG	N;NOM;SG;3
открывается	açar	открываться	aç	V;IPFV;IND;SG;3;PRS;FIN;MID	
открывается	açılacak	открываться	aç	V;IPFV;IND;SG;3;PRS;FIN;MID	V;PFV;IND;SG;3;POS;FUT;PASS
открывается	açılır	открываться	aç	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IPFV;IND;SG;3;POS;PASS
открывается	açılıyor	открываться	aç	V;IPFV;IND;SG;3;PRS;FIN;MID	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
уравнения	eşitlik	уравнение	eşitlik	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
уравнения	denklem	уравнение	denkle	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
уравнения	denklemi	уравнение	denklem	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
уравнения	denklemleri	уравнение	denklem	N;INAN;NOM;NEUT;PL	N;ACC;PL;3
выполнить	çalıştır	выполнить	çalış	V;PFV;NFIN;ACT	
выполнить	idam	выполнить	idam	V;PFV;NFIN;ACT	
духовного	manevi	духовный	manevi	ADJ;GEN;MASC;SG	
духовного	ruhsal	духовный	ruhsal	ADJ;GEN;MASC;SG	
духовного	ruhani	духовный	ruhani	ADJ;GEN;MASC;SG	
готовы	hazır	готовый	hazır	ADJ;PL	
готовы	hazırız	готовый	hazırız	ADJ;PL	V;PFV;IMP;PL;2;POS;PRS
готовы	hazırım	готовый	hazırım	ADJ;PL	V;PFV;IND;SG;1;PRS
готовы	hazir	готовый	hazir	ADJ;PL	
мирный	huzur	мирный	huzur	ADJ;NOM;MASC;SG	
мирный	huzurlu	мирный	huzurlu	ADJ;NOM;MASC;SG	
мирный	barışçıl	мирный	barışçıl	ADJ;NOM;MASC;SG	
разрушен	imha	разрушить	imha	V;PFV;MASC;SG;PST;V.PTCP;PASS	
аналог	muadili	аналог	muadili	N;INAN;NOM;MASC;SG	
аналог	analog	аналог	analog	N;INAN;NOM;MASC;SG	
чеченской	çeçen	чеченский	çeç	ADJ;INS;FEM;SG	
гей	gey	гей	gey	N;ANIM;NOM;MASC;SG	
гей	gay	гей	gay	N;ANIM;NOM;MASC;SG	
гей	eşcinsel	гей	eşcinsel	N;ANIM;NOM;MASC;SG	
очереди	kuyruk	очередь	kuyruk	N;INAN;NOM;FEM;PL	
очереди	kuyrukta	очередь	kuyruk	N;INAN;NOM;FEM;PL	N;ESS;SG;3
падает	düşmek	падать	düş	V;IPFV;IND;SG;3;PRS;FIN;ACT	
падает	düşen	падать	düş	V;IPFV;IND;SG;3;PRS;FIN;ACT	
падает	düşüyor	падать	düş	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
падает	düşüyor	падать	düş	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
падает	düşer	падать	düş	V;IPFV;IND;SG;3;PRS;FIN;ACT	
падает	şelalesi	падать	şelale	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;SG;3
падает	falls	падать	falls	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;SG;3
слухи	dedikodu	слух	dedikodu	N;INAN;NOM;MASC;PL	
слухи	söylenti	слух	söyle	N;INAN;NOM;MASC;PL	
слухи	dedikoducu	слух	dedikoducu	N;INAN;NOM;MASC;PL	
слухи	dedikodu	слух	dedikodu	N;INAN;NOM;MASC;PL	
слухи	söylenti	слух	söyle	N;INAN;NOM;MASC;PL	
слухи	dedikodu	слух	dedikodu	N;INAN;NOM;MASC;PL	
слухи	dedikodu	слух	dedikodu	N;INAN;NOM;MASC;PL	
слухи	söylenti	слух	söyle	N;INAN;NOM;MASC;PL	
дочерей	kızları	дочь	kız	N;ANIM;GEN;FEM;PL	ADJ;NOM;PL;3
почтовой	posta	почтовый	posta	ADJ;INS;FEM;SG	
покрытие	kaplama	покрытие	kapla	N;INAN;NOM;NEUT;SG	
югославия	yugoslavya	югославие	yugoslavya	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
словении	slovenya	словение	slovenya	N;INAN;NOM;NEUT;SG	PROPN;NOM;SG;3
словении	sloven	словение	sloven	N;INAN;NOM;NEUT;SG	PROPN;NOM;SG;3
словении	sloven	словение	sloven	N;INAN;NOM;NEUT;SG	PROPN;NOM;SG;3
площадки	mekanları	площадка	mekan	N;INAN;NOM;FEM;PL	N;ACC;PL;3
эпоха	çağ	эпоха	çağ	N;INAN;NOM;FEM;SG	
огайо	ohio	огато	ohio	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
драфт	cereyan	драфт	cereyan	N;INAN;NOM;MASC;SG	
драфт	taslak	драфт	taslak	N;INAN;NOM;MASC;SG	
достоинства	asalet	достоинство	asalet	N;INAN;NOM;NEUT;PL	
достоинства	itibar	достоинство	itibar	N;INAN;NOM;NEUT;PL	
достоинства	saygınlık	достоинство	saygınlık	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
стратегии	stratejileri	стратегия	strateji	N;INAN;NOM;FEM;PL	N;ACC;PL;3
дона	dona	дон	don	N;INAN;NOM;MASC;SG	
дона	don	дон	don	N;INAN;NOM;MASC;SG	
регионы	bölgeleri	регион	bölge	N;INAN;NOM;MASC;PL	N;ACC;PL;3
сектор	sektörü	сектор	sektör	N;INAN;NOM;MASC;SG	
сектор	sektör	сектор	sektör	N;INAN;NOM;MASC;SG	
сектор	dal	сектор	dal	N;INAN;NOM;MASC;SG	
сектор	dalın	сектор	dal	N;INAN;NOM;MASC;SG	N;GEN;SG;3
сектор	şube	сектор	şube	N;INAN;NOM;MASC;SG	
равен	eşittir	равный	işi	ADJ;MASC;SG	
равен	eşit	равный	eşit	ADJ;MASC;SG	
компонентов	bileşenleri	компонент	bileş	N;INAN;GEN;MASC;PL	N;ACC;PL;3
компонентов	parçalar	компонент	parça	N;INAN;GEN;MASC;PL	N;NOM;PL;3
компонентов	bileşen	компонент	bileş	N;INAN;GEN;MASC;PL	
легче	çakmak	легкий	çak	ADJ;CMPR	
легче	easy	легкий	easy	ADJ;CMPR	
оки	oki	ока	oki	N;INAN;NOM;FEM;PL	
оки	okey	ока	okey	N;INAN;NOM;FEM;PL	
немногих	birkaç	немногие	birkaç	ADJ;GEN;PL	DET
разряд	tek	разряд	tek	N;INAN;NOM;MASC;SG	
разряд	bekarlar	разряд	bek	N;INAN;NOM;MASC;SG	N;NOM;PL;3
прага	prag	праг	prag	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
подтверждение	onaylama	подтверждение	onayla	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
подтверждение	onay	подтверждение	onay	N;INAN;NOM;NEUT;SG	
подтверждение	doğrulama	подтверждение	doğrulama	N;INAN;NOM;NEUT;SG	
подтверждение	onayla	подтверждение	ona	N;INAN;NOM;NEUT;SG	
подтверждение	doğrula	подтверждение	doğrula	N;INAN;NOM;NEUT;SG	
раненых	yaralandı	раненый	yarala	N;ANIM;GEN;MASC;PL	V;PFV;IND;SG;3;POS;PST;PASS
раненых	yaralılar	раненый	yaralı	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
раненых	yaralı	раненый	yaralı	N;ANIM;GEN;MASC;PL	
минимальным	minimum	минимальный	minim	ADJ;INS;NEUT;SG	N;NOM;SG;3
минимальным	asgari	минимальный	asgari	ADJ;INS;NEUT;SG	
праге	prag	прага	prag	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
сантьяго	santiago	сантий	santiago	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
тейлор	taylor	тейлор	taylo	N;ANIM;NOM;MASC;SG	
конфедерации	konfederasyonu	конфедерация	konfederasyon	N;INAN;NOM;FEM;PL	N;ACC;SG;3
конфедерации	konfederasyon	конфедерация	konfederasyon	N;INAN;NOM;FEM;PL	
вступила	katılmış	вступить	kat	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
вступила	katıldı	вступить	kat	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
вступила	katıldım	вступить	kat	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PST;PASS
вступила	katılan	вступить	kat	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
модуль	modül	модуль	modül	N;INAN;NOM;MASC;SG	
традиционные	geleneksel	традиционный	geleneksel	ADJ;NOM;PL	
питание	beslenme	питание	besle	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
питание	besin	питание	besin	N;INAN;NOM;NEUT;SG	
питание	yiyecek	питание	yiyecek	N;INAN;NOM;NEUT;SG	
питание	yemekler	питание	yemek	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
питание	gıda	питание	gıda	N;INAN;NOM;NEUT;SG	
информационный	bilgilendirme	информационный	bilgilen	ADJ;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
волна	dalga	волна	dalga	N;INAN;NOM;FEM;SG	
лидия	lidia	лидия	lit	N;ANIM;NOM;FEM;SG	
лидия	lydia	лидия	lydia	N;ANIM;NOM;FEM;SG	
владельца	sahibi	владелец	sahip	N;ANIM;ACC;MASC;SG	N;NOM;SG;3
владельца	sahibinden	владелец	sahip	N;ANIM;ACC;MASC;SG	N;AT+ABL;SG;3
кларк	clarke	кларк	clarke	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
кларк	clark	кларк	clark	N;ANIM;NOM;MASC;SG	
саша	sacha	саш	sacha	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
саша	sascha	саш	sasch	N;ANIM;NOM;MASC;SG	
саша	sasha	саш	sasha	N;ANIM;NOM;MASC;SG	
расследования	soruşturma	расследование	soruşturma	N;INAN;NOM;NEUT;PL	
расследования	araştırmalar	расследование	araştır	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
трудности	güçlük	трудность	güçlük	N;INAN;NOM;FEM;PL	
трудности	sıkıntı	трудность	sıkıntı	N;INAN;NOM;FEM;PL	
трудности	zorluk	трудность	zorluk	N;INAN;NOM;FEM;PL	N;NOM;SG;3
трудности	zorluk	трудность	zorluk	N;INAN;NOM;FEM;PL	N;NOM;SG;3
трудности	kısıtlamalar	трудность	kısıtla	N;INAN;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
обнаружения	algılama	обнаружение	algılama	N;INAN;NOM;NEUT;PL	
обнаружения	tespit	обнаружение	tespit	N;INAN;NOM;NEUT;PL	
альфа	alpha	альф	alpha	N;INAN;NOM;MASC;SG	
альфа	alfa	альф	alfa	N;INAN;NOM;MASC;SG	
альфа	alfa	альф	alfa	N;INAN;NOM;MASC;SG	
холм	tepe	холм	tepe	N;INAN;NOM;MASC;SG	
холм	hill	холм	hill	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
включен	etkin	включить	etkin	V;PFV;MASC;SG;PST;V.PTCP;PASS	
примечание	not	примечание	not	N;INAN;NOM;NEUT;SG	
примечание	nota	примечание	nota	N;INAN;NOM;NEUT;SG	
существующие	mevcut	существовать	mevcut	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	
марш	marsh	марш	marsh	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
марш	mart	марш	mart	N;INAN;NOM;MASC;SG	
марш	marş	марш	marş	N;INAN;NOM;MASC;SG	
марш	yürüyüş	марш	yürüyüş	N;INAN;NOM;MASC;SG	
толстого	tolstoy	толстой	tolstoy	ADJ;ACC;MASC;SG	
скобках	parantez	скобка	parantez	N;INAN;ESS;FEM;PL	
открыли	açıldı	открыть	aç	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
открыли	açılan	открыть	aç	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
открыли	açtı	открыть	aç	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST
открыли	açılmış	открыть	aç	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
турок	türk	турок	türk	N;ANIM;NOM;MASC;SG	ADJ
турок	türkler	турок	türk	N;ANIM;NOM;MASC;SG	N;NOM;PL;3
офис	büro	офис	büro	N;INAN;NOM;MASC;SG	
офис	office	офис	office	N;INAN;NOM;MASC;SG	
офис	ofis	офис	ofis	N;INAN;NOM;MASC;SG	
житель	yerleşik	житель	yerleşik	N;ANIM;NOM;MASC;SG	
житель	asistan	житель	asistan	N;ANIM;NOM;MASC;SG	
житель	ikamet	житель	ikamet	N;ANIM;NOM;MASC;SG	
минуту	dakika	минута	dakika	N;INAN;ACC;FEM;SG	
минуту	dakikası	минута	dakikası	N;INAN;ACC;FEM;SG	N;NOM;SG;3
фрунзе	frunze	фрунза	frunz	N;INAN;NOM;MASC;SG	
повстанцев	asiler	повстанец	asi	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
повстанцев	isyancılar	повстанец	isyancı	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
повстанцев	isyancı	повстанец	isyancı	N;ANIM;GEN;MASC;PL	
повстанцев	isyancı	повстанец	isyancı	N;ANIM;GEN;MASC;PL	
повстанцев	asiler	повстанец	asi	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
повстанцев	isyancılar	повстанец	isyancı	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
повстанцев	asi	повстанец	asi	N;ANIM;GEN;MASC;PL	
повстанцев	isyan	повстанец	isyan	N;ANIM;GEN;MASC;PL	
повстанцев	isyancı	повстанец	isyancı	N;ANIM;GEN;MASC;PL	
отмечено	etiketlenen	отметить	etiketle	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
отмечено	etiketli	отметить	etiketli	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
хорватия	hırvatistan	хорватие	hırvatistan	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
приговор	hüküm	приговор	hüküm	N;INAN;NOM;MASC;SG	
приговор	cümle	приговор	cümle	N;INAN;NOM;MASC;SG	
приговор	hüküm	приговор	hüküm	N;INAN;NOM;MASC;SG	
менеджер	menajer	менеджер	menajer	N;ANIM;NOM;MASC;SG	
менеджер	müdür	менеджер	müdür	N;ANIM;NOM;MASC;SG	
менеджер	yönetici	менеджер	yönetici	N;ANIM;NOM;MASC;SG	
тамара	tamara	тамара	tamar	N;ANIM;NOM;FEM;SG	
сквозь	aracılığıyla	сквозь	aracılık	ADP	N;INS;SG;3
сквозь	yoluyla	сквозь	yol	ADP	N;INS;SG;3
сквозь	geçerek	сквозь	geç	ADP	V;PFV;IND;POS;PRS;V.CVB
бар	çubuk	бар	çubuk	N;INAN;NOM;MASC;SG	
масла	yağ	масло	yağ	N;INAN;NOM;NEUT;PL	
масла	yağları	масло	yağ	N;INAN;NOM;NEUT;PL	N;ACC;PL;3
седьмой	seventh	седьмой	seventh	ADJ;NOM;MASC;SG	N;NOM;SG;3
седьмой	yedinci	седьмой	yedinci	ADJ;NOM;MASC;SG	
начальная	ilkokul	начальный	ilkokul	ADJ;NOM;FEM;SG	
начальная	ilköğretim	начальный	ilköğretim	ADJ;NOM;FEM;SG	N;NOM;SG;3
антоний	anthony	антоний	anthony	N;ANIM;NOM;MASC;SG	
антоний	antony	антоний	antony	N;ANIM;NOM;MASC;SG	
антоний	antony	антоний	antony	N;ANIM;NOM;MASC;SG	
антоний	antonius	антоний	antonius	N;ANIM;NOM;MASC;SG	
антоний	antoni	антоний	antoni	N;ANIM;NOM;MASC;SG	
осады	kuşatma	осада	kuşat	N;INAN;NOM;FEM;PL	
расширить	genişletmek	расширить	genişle	V;PFV;NFIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
расширить	büyütmek	расширить	büyü	V;PFV;NFIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
расширить	genişletmek	расширить	genişle	V;PFV;NFIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
культурный	kültür	культурный	kültür	ADJ;NOM;MASC;SG	
кабинета	kabine	кабинет	kabin	N;INAN;GEN;MASC;SG	N;NOM;SG;3
кабинета	kabin	кабинет	kabin	N;INAN;GEN;MASC;SG	
кабинета	dolap	кабинет	dolap	N;INAN;GEN;MASC;SG	N;NOM;SG;3
шахты	mayın	шахта	mayın	N;INAN;NOM;FEM;PL	
шахты	maden	шахта	maden	N;INAN;NOM;FEM;PL	
джузеппе	giuseppe	джузеппе	giuseppe	N;ANIM;NOM;MASC;SG	ADV
модификация	değişiklikler	модификация	değişiklik	N;INAN;NOM;FEM;SG	N;NOM;PL;3
дагестан	dağıstan	дагестан	dağıs	N;INAN;NOM;MASC;SG	
еврейских	yahudi	еврейский	yahudi	ADJ;GEN;PL	
еврейских	musevi	еврейский	musevi	ADJ;GEN;PL	
израильский	israilli	израильский	israilli	ADJ;NOM;MASC;SG	
окрестности	çevre	окрестность	çevre	N;INAN;NOM;FEM;PL	
окрестности	çevresi	окрестность	çevre	N;INAN;NOM;FEM;PL	N;NOM;SG;3
окрестности	semt	окрестность	semt	N;INAN;NOM;FEM;PL	N;NOM;SG;3
окрестности	komşuluk	окрестность	komşuluk	N;INAN;NOM;FEM;PL	N;NOM;SG;3
окрестности	mahalle	окрестность	mahal	N;INAN;NOM;FEM;PL	
окрестности	civarında	окрестность	civar	N;INAN;NOM;FEM;PL	N;ESS;SG;3
мама	mama	мама	mama	N;ANIM;NOM;FEM;SG	
мама	anam	мама	anam	N;ANIM;NOM;FEM;SG	
мама	ana	мама	ana	N;ANIM;NOM;FEM;SG	
посетителей	ziyaretçi	посетитель	ziyaretçi	N;ANIM;GEN;MASC;PL	N;NOM;SG;3
посетителей	ziyaretçileri	посетитель	ziyaretçi	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
посетителей	ziyaretçiler	посетитель	ziyaretçi	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
афины	atina	афиный	at	N;INAN;NOM;MASC;PL	N;DAT;SG;3
пророка	peygamber	пророк	peygamber	N;ANIM;ACC;MASC;SG	
полные	tam	полный	tam	ADJ;NOM;PL	
полные	ful	полный	ful	ADJ;NOM;PL	
полные	full	полный	full	ADJ;NOM;PL	
полные	dolu	полный	dolu	ADJ;NOM;PL	
замечание	gözlem	замечание	gözlem	N;INAN;NOM;NEUT;SG	
тест	test	тест	test	N;INAN;NOM;MASC;SG	
тест	deneme	тест	deneme	N;INAN;NOM;MASC;SG	
эффекты	etkileri	эффект	etki	N;INAN;NOM;MASC;PL	N;ACC;PL;3
эффекты	efekt	эффект	efekt	N;INAN;NOM;MASC;PL	
эффекты	etkiler	эффект	etkile	N;INAN;NOM;MASC;PL	
японские	japonlar	японский	japon	ADJ;NOM;PL	N;NOM;PL;3
японские	japon	японский	japon	ADJ;NOM;PL	
японские	japonca	японский	japonca	ADJ;NOM;PL	PROPN;NOM;SG;3
