que	той	que	той	CONJ	DET;NOM;MASC;SG
esclavos	раба	esclavo	раба	N;MASC;PL	N;ANIM;ACC;MASC;SG
comics	comics	comics	comics	N;MASC;PL	
comics	комікс	comics	комікс	N;MASC;PL	N;INAN;NOM;MASC;SG
aguilar	агілар	aguilar	агілар	V;NFIN	PROPN;ANIM;NOM;MASC;SG
ayudó	допомагали	ayudar	допомагати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
ayudó	допомогли	ayudar	допомогти	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
abrir	відкрита	abrir	відкритий	V;NFIN	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
abrir	відкриті	abrir	відкритий	V;NFIN	ADJ;PFV;NOM;PL;V.PTCP;PASS
abrir	відкритий	abrir	відкритий	V;NFIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
abrir	відкриття	abrir	відкриття	V;NFIN	N;INAN;NOM;NEUT;SG
abrir	відкривання	abrir	відкривання	V;NFIN	N;INAN;NOM;NEUT;SG
largos	довгий	largo	довгий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
largos	хай	largo	хай	ADJ;MASC;PL	PART
largos	лонг	largo	лонг	ADJ;MASC;PL	
largos	long	largo	long	ADJ;MASC;PL	
largos	довга	largo	довга	ADJ;MASC;PL	ADJ;NOM;FEM;SG
valparaíso	вальпараїсо	valparaíso	вальпараїстися	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
inmediato	негайно	inmediato	негайно	ADJ;MASC;SG	ADV
inmediato	одразу	inmediato	одразу	ADJ;MASC;SG	ADV
inmediato	відразу	inmediato	відразу	ADJ;MASC;SG	ADV
inmediato	негайно	inmediato	негайно	ADJ;MASC;SG	ADV
interpreta	грамотно	interpretar	грамотно	V;IND;SG;3;PRS;FIN	ADV
aparentemente	виявляється	aparentemente	виявлятися	ADV	V;IPFV;IND;SG;3;PRS;FIN
trujillo	трухільйо	trujillo	трухільйо	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
band	band	band	band	N;SG	
procedimiento	процедури	procedimiento	процедура	N;MASC;SG	N;INAN;NOM;FEM;PL
automóviles	автомобілем	automóvil	автомобіль	N;MASC;PL	N;INAN;INS;MASC;SG
automóviles	автомобіль	automóvil	автомобіль	N;MASC;PL	N;INAN;NOM;MASC;SG
automóviles	автовиробник	automóvil	автовиробник	N;MASC;PL	N;ANIM;NOM;MASC;SG
periodismo	журналісти	periodismo	журналіст	N;MASC;SG	N;ANIM;NOM;MASC;PL
cuartel	казарми	cuartel	казарма	N;MASC;SG	N;INAN;NOM;FEM;PL
héroes	heroes	héroe	heroes	N;MASC;PL	
network	network	network	network	N;SG	
network	мережі	network	мережа	N;SG	N;INAN;NOM;FEM;PL
network	мережеві	network	мережевий	N;SG	ADJ;NOM;PL
perspectiva	outlook	perspectiva	outlook	N;FEM;SG	
perspectiva	перспективи	perspectiva	перспектива	N;FEM;SG	N;INAN;NOM;FEM;PL
cuevas	куевас	cueva	куевас	N;FEM;PL	
correspondientes	відповідний	correspondiente	відповідний	ADJ;PL	ADJ;NOM;MASC;SG
suprema	supreme	supremo	supreme	N;FEM;SG	
decoración	декорації	decoración	декорація	N;FEM;SG	N;INAN;NOM;FEM;PL
decoración	тортів	decoración	торт	N;FEM;SG	N;INAN;GEN;MASC;PL
decoración	прикрашати	decoración	прикрашати	N;FEM;SG	V;IPFV;NFIN
decoración	декорації	decoración	декорація	N;FEM;SG	N;INAN;NOM;FEM;PL
julián	юліан	julián	юліан	PROPN	PROPN;ANIM;NOM;MASC;SG
julián	хуліан	julián	хуліан	PROPN	PROPN;ANIM;NOM;MASC;SG
paraná	парана	paraná	паран	N;MASC;SG	PROPN;INAN;NOM;FEM;SG
gama	гама	gama	гама	N;FEM;SG	
gama	гама	gama	гама	N;FEM;SG	
gama	гами	gama	гама	N;FEM;SG	N;INAN;NOM;FEM;PL
gama	грамів	gama	грам	N;FEM;SG	N;INAN;GEN;MASC;PL
inc	inc	inc	inc	N	
copia	скопіюйте	copia	скопіювати	N;FEM;SG	V;IPFV;IMP;PL;2;FIN
copia	скопіювати	copia	скопіювати	N;FEM;SG	V;PFV;NFIN
copia	копіювати	copia	копіювати	N;FEM;SG	V;IPFV;NFIN
copia	копії	copia	копія	N;FEM;SG	N;INAN;NOM;FEM;PL
copia	копій	copia	копія	N;FEM;SG	N;INAN;GEN;FEM;PL
copia	копіює	copia	копіювати	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
retorno	повернутися	retorno	повернутися	N;MASC;SG	V;PFV;NFIN
europeas	європейський	europeo	європейський	ADJ;FEM;PL	ADJ;NOM;MASC;SG
europeas	європейська	europeo	європейський	ADJ;FEM;PL	ADJ;NOM;FEM;SG
lógica	логіка	lógico	логіка	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
lógica	логічні	lógico	логічний	ADJ;FEM;SG	ADJ;NOM;PL
soto	сото	soto	сото	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
segura	сейф	seguro	сейф	ADJ;FEM;SG	
segura	безпечно	seguro	безпечно	ADJ;FEM;SG	ADV
segura	сегура	seguro	сегура	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG
cuarenta	сорокових	cuarenta	сороковий	N;FEM;PL	ADJ;NOM;PL
cuarenta	сорок	cuarenta	сорок	N;FEM;PL	NUM;NOM
costo	кошти	costo	кошти	N;MASC;SG	N;INAN;NOM
costo	коштує	costo	коштувати	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
típico	типові	típico	тип	ADJ;MASC;SG	ADJ;NOM;PL
nativos	рідний	nativo	рідний	N;MASC;PL	ADJ;NOM;MASC;SG
nativos	рідна	nativo	рідний	N;MASC;PL	ADJ;NOM;FEM;SG
ajedrez	шахи	ajedrez	шахи	N;MASC;SG	N;INAN;NOM
habitación	кімнат	habitación	кімната	N;FEM;SG	N;INAN;GEN;FEM;PL
habitación	кімнати	habitación	кімната	N;FEM;SG	N;INAN;NOM;FEM;PL
trabajado	спрацювало	trabajar	спрацювати	ADJ;MASC;SG;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN
trabajado	працював	trabajar	працювати	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
trabajado	працювали	trabajar	працювати	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN
trabajado	працювала	trabajar	працювати	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
tensión	напруги	tensión	напруга	N;FEM;SG	N;INAN;NOM;FEM;PL
cesar	сезар	cesar	сезар	V;NFIN	N;INAN;NOM;MASC;SG
cesar	цезар	cesar	цезар	V;NFIN	PROPN;ANIM;NOM;MASC;SG
conciencia	совісті	conciencia	совість	N;FEM;SG	N;INAN;ACC;FEM;PL
seminario	семінарії	seminario	семінарія	N;MASC;SG	N;INAN;NOM;FEM;PL
juárez	хуарес	juárez	хуарес	PROPN	
técnicos	приземлення	técnico	приземлення	N;MASC;PL	N;INAN;NOM;NEUT;SG
técnicos	технічні	técnico	технічний	N;MASC;PL	ADJ;NOM;PL
técnicos	технічна	técnico	технічний	N;MASC;PL	ADJ;NOM;FEM;SG
técnicos	технічний	técnico	технічний	N;MASC;PL	ADJ;NOM;MASC;SG
palmas	пальмас	palma	пальмас	N;FEM;PL	N;INAN;NOM;FEM;SG
vidas	живе	vida	жити	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
órganos	тіла	órgano	тіло	N;MASC;PL	N;INAN;NOM;NEUT;SG
órganos	орган	órgano	орган	N;MASC;PL	N;INAN;NOM;MASC;SG
jefes	chiefs	jefe	chiefs	N;MASC;PL	
gusta	уподобання	gustar	уподобання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;PL
gusta	уподобань	gustar	уподобання	V;IND;SG;3;PRS;FIN	N;INAN;GEN;FEM;PL
gusta	вподобань	gustar	вподобання	V;IND;SG;3;PRS;FIN	N;INAN;GEN;FEM;PL
gusta	вподобання	gustar	вподобання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
monterrey	monterey	monterrey	monterey	N;MASC;SG	
miller	міллер	miller	міллер	PROPN	PROPN;ANIM;NOM;MASC;SG
contemporáneo	contemporary	contemporáneo	contemporary	ADJ;MASC;SG	
turístico	туристичні	turístico	туристичний	ADJ;MASC;SG	ADJ;NOM;PL
turístico	турист	turístico	турист	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
seco	сухо	seco	сухо	ADJ;MASC;SG	ADV
seco	сухі	seco	сухий	ADJ;MASC;SG	ADJ;NOM;PL
howard	говард	howard	говард	PROPN	PROPN;ANIM;NOM;MASC;SG
mexicanos	мексиканська	mexicano	мексиканський	N;MASC;PL	ADJ;NOM;FEM;SG
mexicanos	мексиканський	mexicano	мексиканський	N;MASC;PL	ADJ;NOM;MASC;SG
residentes	жителька	residente	жителька	N;PL	N;ANIM;NOM;FEM;SG
ofreció	запропоновано	ofrecer	запропоновано	V;IND;SG;3;PST;FIN	V;PFV;IND;0;FIN
ofreció	запропонували	ofrecer	запропонувати	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
patrick	патрік	patrick	патрік	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
conservador	торі	conservador	торі	ADJ;MASC;SG	
conservador	куратор	conservador	куратор	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
rueda	руеда	rueda	руеда	N;FEM;SG	
completar	завершене	completar	завершений	V;NFIN	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
completar	повний	completar	повний	V;NFIN	ADJ;NOM;MASC;SG
completar	завершення	completar	завершення	V;NFIN	N;INAN;NOM;NEUT;SG
completar	завершений	completar	завершений	V;NFIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
pacto	компактний	pacto	компактний	N;MASC;SG	ADJ;NOM;MASC;SG
pacto	стислий	pacto	стислий	N;MASC;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
llamar	дзвінок	llamar	дзвінка	V;NFIN	N;INAN;NOM;MASC;SG
llamar	виклик	llamar	виклик	V;NFIN	N;INAN;NOM;MASC;SG
llamar	покликання	llamar	покликання	V;NFIN	N;INAN;NOM;NEUT;SG
contribuciones	внесок	contribución	внесок	N;FEM;PL	N;INAN;NOM;MASC;SG
segovia	сеговія	segovia	сеговія	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
moore	мур	moore	мура	PROPN	
consejero	вишкільний	consejero	вишкільний	N;MASC;SG	ADJ;NOM;MASC;SG
cámaras	камера	cámara	камера	N;FEM;PL	N;INAN;NOM;FEM;SG
cámaras	фотоапарат	cámara	фотоапарат	N;FEM;PL	N;INAN;NOM;MASC;SG
cámaras	покоях	cámara	покій	N;FEM;PL	N;INAN;ESS
interpretar	грамотно	interpretar	грамотно	V;NFIN	ADV
isidro	ісідро	isidro	ісідро	N;MASC;SG	
off	off	off	off	N	
off	вимкнено	off	вимкнути	N	V;PFV;IND;0;FIN
documentación	документи	documentación	документ	N;FEM;SG	N;INAN;NOM;MASC;PL
autopista	шосе	autopista	шосе	N;FEM;SG	
autopista	шосе	autopista	шосе	N;FEM;SG	
parcial	частково	parcial	частково	ADJ;SG	ADV
parcial	розкладання	parcial	розкладання	ADJ;SG	N;INAN;NOM;NEUT;SG
incluidos	включено	incluido	включити	ADJ;MASC;PL;V.PTCP	V;PFV;IND;0;FIN
incluidos	включаючи	incluido	включати	ADJ;MASC;PL;V.PTCP	V;IPFV;PRS;V.CVB
incluidos	включно	incluido	включно	ADJ;MASC;PL;V.PTCP	ADV
incluidos	зокрема	incluido	зокрема	ADJ;MASC;PL;V.PTCP	ADV
séptimo	сьомому	séptimo	сьомий	ADJ;MASC;SG	
juniors	хуніорс	juniors	хуніорс	ADJ;SG	N;INAN;NOM;MASC;SG
historial	історії	historial	історія	N;MASC;SG	N;INAN;NOM;FEM;PL
billy	біллі	billy	білля	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
impuestos	оподаткування	impuesto	оподаткування	N;MASC;PL	N;INAN;NOM;NEUT;SG
impuestos	податкова	impuesto	податковий	N;MASC;PL	ADJ;NOM;FEM;SG
impuestos	податок	impuesto	податок	N;MASC;PL	N;INAN;NOM;MASC;SG
reloj	дивитися	reloj	дивитися	N;MASC;SG	V;IPFV;NFIN
reloj	подивитися	reloj	подивитися	N;MASC;SG	V;PFV;NFIN
reloj	дивіться	reloj	дивитися	N;MASC;SG	V;IPFV;IMP;PL;2;FIN
reloj	дивися	reloj	дитися	N;MASC;SG	V;IPFV;IMP;SG;2;FIN
reloj	спостерігати	reloj	спостерігати	N;MASC;SG	V;IPFV;NFIN
delta	дельта	delta	дельта	N;MASC;SG	
delta	delta	delta	delta	N;MASC;SG	
pardo	пардо	pardo	пардо	N;MASC;SG	
singles	розряд	single	розряд	N;MASC;PL	N;INAN;NOM;MASC;SG
extremadura	естремадура	extremadura	естремадура	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
toronto	торонто	toronto	торонто	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
definir	визначення	definir	визначення	V;NFIN	N;INAN;NOM;NEUT;SG
liberales	ліберальна	liberal	ліберальний	N;PL	ADJ;NOM;FEM;SG
equilibrio	рівноваги	equilibrio	рівновага	N;MASC;SG	N;INAN;NOM;FEM;PL
allen	аллен	allar	аллен	PROPN	PROPN;ANIM;NOM;MASC;SG
recuerdo	сувенір	recordar	сувенір	V;IND;SG;1;PRS;FIN	N;INAN;NOM;MASC;SG
recuerdo	спогад	recordar	спогад	V;IND;SG;1;PRS;FIN	N;INAN;NOM;MASC;SG
japoneses	японська	japonés	японський	N;MASC;PL	ADJ;NOM;FEM;SG
japoneses	японський	japonés	японський	N;MASC;PL	ADJ;NOM;MASC;SG
japoneses	японські	japonés	японський	N;MASC;PL	ADJ;NOM;PL
henri	анрі	henri	анрі	PROPN	PROPN;ANIM;NOM;MASC;SG
aceptado	прийнято	aceptado	прийнято	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
aceptado	прийняті	aceptado	прийнятий	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
aceptado	прийняли	aceptado	прийняти	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
tropicales	тропічний	tropical	тропічний	ADJ;PL	ADJ;NOM;MASC;SG
designados	названої	designado	названий	ADJ;MASC;PL;V.PTCP	ADJ;PFV;GEN;FEM;SG;V.PTCP;PASS
designados	призначив	designado	призначити	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
gótico	гот	gótico	гот	ADJ;MASC;SG	
asistió	відвідали	asistir	відвідати	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
cima	згори	cima	згори	N;FEM;SG	ADV
cima	вгорі	cima	вгорі	N;FEM;SG	
cima	топ	cima	топ	N;FEM;SG	
cima	верхній	cima	верхній	N;FEM;SG	ADJ;NOM;MASC;SG
cima	найпопулярніші	cima	найпопулярніший	N;FEM;SG	ADJ;NOM;RL;PL
cima	зверху	cima	зверху	N;FEM;SG	ADV
elevado	підвищеними	elevado	підвищений	ADJ;MASC;SG;V.PTCP	ADJ;PFV;INS;PL;V.PTCP;PASS
airlines	антонова	airlín	антоновий	N;MASC;PL	PROPN;ANIM;NOM;FEM;SG
airlines	airlines	airlín	airlines	N;MASC;PL	
vázquez	васкес	vázquez	васкатися	N;MASC;SG	
vázquez	васкес	vázquez	васкатися	N;MASC;SG	
della	делла	della	делло	N	PROPN;ANIM;NOM;MASC;SG
perdiendo	втрати	perder	втрата	V;V.MSDR	N;INAN;NOM;FEM;PL
perdiendo	програш	perder	програш	V;V.MSDR	N;INAN;NOM;MASC;SG
soviético	радянські	soviético	радянський	ADJ;MASC;SG	ADJ;NOM;PL
rubén	рубен	rubén	рубно	PROPN	PROPN;ANIM;NOM;MASC;SG
rubén	рубен	rubén	рубно	PROPN	PROPN;ANIM;NOM;MASC;SG
rubén	рубен	rubén	рубно	PROPN	PROPN;ANIM;NOM;MASC;SG
anthony	ентоні	anthony	ентоні	PROPN	PROPN;ANIM;NOM;MASC;SG
anthony	антоні	anthony	антоні	PROPN	PROPN;ANIM;NOM;MASC;SG
pos	pos	pos	pos		
goleador	scorer	goleador	scorer	N;MASC;SG	
atletismo	доріжки	atletismo	доріжка	N;MASC;SG	N;INAN;NOM;FEM;PL
atletismo	стежити	atletismo	стежити	N;MASC;SG	V;IPFV;NFIN
heavy	heavy	heavy	heavy	N;MASC;SG	
heavy	важкий	heavy	важкий	N;MASC;SG	ADJ;NOM;MASC;SG
heavy	сильний	heavy	сильний	N;MASC;SG	ADJ;NOM;MASC;SG
silencio	тихіше	silencio	тихіше	N;MASC;SG	ADV;CMPR
silencio	мовчать	silencio	мовчати	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
silencio	тихо	silencio	тихо	N;MASC;SG	ADV
silencio	тиха	silencio	тиха	N;MASC;SG	ADJ;NOM;FEM;SG
silencio	мовчазна	silencio	мовчазний	N;MASC;SG	ADJ;NOM;FEM;SG
ocupado	зайнятість	ocupado	зайнятість	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;FEM;SG
ocupado	зайнято	ocupado	зайнято	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
ocupado	зайнято	ocupado	зайнято	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
pobres	бідними	pobre	бідний	N;PL	ADJ;INS;PL
pobres	бідна	pobre	бідний	N;PL	ADJ;NOM;FEM;SG
pobres	бідний	pobre	бідний	N;PL	ADJ;NOM;MASC;SG
reconstrucción	відбудувати	reconstrucción	відбудувати	N;FEM;SG	V;IPFV;NFIN
reconstrucción	заново	reconstrucción	заново	N;FEM;SG	ADV
reconstrucción	реконструкції	reconstrucción	реконструкція	N;FEM;SG	N;INAN;NOM;FEM;PL
tratados	договорах	tratado	договір	ADJ;MASC;PL;V.PTCP	N;INAN;ESS;MASC;PL
tratados	договори	tratado	договори	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL
oportunidades	нагода	oportunidad	нагода	N;FEM;PL	N;INAN;NOM;FEM;SG
oportunidades	можливість	oportunidad	можливість	N;FEM;PL	N;INAN;NOM;FEM;SG
nevada	невада	nevada	невада	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
usados	використовується	usado	використовуватися	ADJ;MASC;PL;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
usados	використана	usado	використаний	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
usados	використано	usado	використати	ADJ;MASC;PL;V.PTCP	V;PFV;IND;0;FIN
percusión	ударних	percusión	ударний	N;FEM;SG	ADJ;GEN;PL
circular	круговий	circular	круговий	V;NFIN	ADJ;NOM;MASC;SG
circular	кругова	circular	круг	V;NFIN	ADJ;NOM;FEM;SG
circular	круглий	circular	круглий	V;NFIN	ADJ;NOM;MASC;SG
circular	кругла	circular	кругти	V;NFIN	N;INAN;NOM;FEM;SG
lobo	лобо	lobo	лобо	N;MASC;SG	
biología	біології	biología	біологія	N;FEM;SG	N;INAN;NOM;FEM;PL
móvil	мобільна	móvil	мобільний	N;SG	ADJ;NOM;FEM;SG
móvil	мобільний	móvil	мобільний	N;SG	ADJ;NOM;MASC;SG
móvil	мобільного	móvil	мобільний	N;SG	ADJ;GEN;MASC;SG
móvil	мобільні	móvil	мобільний	N;SG	ADJ;NOM;PL
dividida	розділив	dividido	розділити	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
dividida	дроблення	dividido	дроблення	ADJ;FEM;SG;V.PTCP	N;INAN;NOM;NEUT;SG
dividida	розділення	dividido	розділення	ADJ;FEM;SG;V.PTCP	N;INAN;NOM;NEUT;SG
dividida	розділити	dividido	розділити	ADJ;FEM;SG;V.PTCP	V;PFV;NFIN
víctima	жертви	víctima	жертва	N;FEM;SG	N;INAN;NOM;FEM;PL
incremento	збільшити	incremento	збільшити	N;MASC;SG	V;PFV;NFIN
incremento	підвищити	incremento	підвищити	N;MASC;SG	V;PFV;NFIN
teología	духовна	teología	духовний	N;FEM;SG	ADJ;NOM;FEM;SG
teología	теології	teología	теологія	N;FEM;SG	N;INAN;NOM;FEM;PL
ambiental	довкілля	ambiental	довкілля	ADJ;SG	N;INAN;NOM;NEUT;SG
cultivos	обрізання	cultivo	обрізання	N;MASC;PL	N;INAN;NOM;NEUT;SG
cultivos	обрізати	cultivo	обрізати	N;MASC;PL	V;PFV;NFIN
considerados	вважається	considerado	вважатися	ADJ;MASC;PL;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
considerados	вважаються	considerado	вважатися	ADJ;MASC;PL;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
considerados	вважають	considerado	вважати	ADJ;MASC;PL;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
considerados	вважалося	considerado	вважатися	ADJ;MASC;PL;V.PTCP	V;IPFV;NEUT;IND;SG;PST;FIN
borbón	бурбон	borbón	бурбон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
jugado	грали	jugado	грати	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN
jugado	грала	jugado	грати	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
jugado	грав	jugado	грати	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
rasgos	заохочував	rasgo	заохочувати	N;MASC;PL	V;IPFV;MASC;IND;SG;PST;FIN
rasgos	функціональність	rasgo	функціональність	N;MASC;PL	N;INAN;NOM;FEM;SG
cantar	спів	cantar	спіти	V;NFIN	N;INAN;NOM;MASC;SG
end	завершити	end	завершити	N	V;PFV;NFIN
end	закінчити	end	закінчити	N	V;PFV;NFIN
end	закінчиться	end	закінчитися	N	V;PFV;IND;SG;3;FUT;FIN
pino	піно	pino	піно	N;MASC;SG	
pamplona	pamplona	pamplona	pamplona	N;FEM;SG	
incorporó	incorporated	incorporar	incorporated	V;IND;SG;3;PST;FIN	
sofía	софі	sofer	софі	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
sofía	софійська	sofer	софійський	N;FEM;SG	ADJ;NOM;FEM;SG
lucía	люсі	lucir	люсь	V;IND;SG;3;IPFV;FIN	N;ANIM;NOM;FEM;SG
antioquia	антіохії	antioquia	антіохія	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
ortega	ортега	ortegar	ортег	PROPN	PROPN;ANIM;NOM;MASC;SG
camiseta	джерсі	camiseta	джерсі	N;FEM;SG	PROPN;INAN;NOM;MASC;SG
registrado	записано	registrado	записати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
registrado	записав	registrado	записати	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
registrado	зареєстровано	registrado	зареєстровано	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
registrado	зареєстровані	registrado	зареєстрований	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
registrado	ввійшли	registrado	ввійти	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
reinos	realms	reino	realms	N;MASC;PL	
permiso	дозволяють	permiso	дозволяти	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
musulmanes	мусульманин	musulmán	мусульманин	N;MASC;PL	N;ANIM;NOM;MASC;SG
diversidad	diversity	diversidad	diversity	N;FEM;SG	
two	два	two	два	PROPN	NUM;NOM;MASC
two	дві	two	два	PROPN	NUM;NOM;FEM
two	двоє	two	двоє	PROPN	NUM;NOM
two	двох	two	два	PROPN	NUM;ACC
two	двійка	two	двійка	PROPN	N;INAN;NOM;FEM;SG
andy	енді	andy	енді	PROPN	PROPN;ANIM;NOM;MASC;SG
testamento	буде	testamento	бути	N;MASC;SG	V;IPFV;IND;SG;3;FUT;FIN
testamento	будуть	testamento	бути	N;MASC;SG	V;IPFV;IND;PL;3;FUT;FIN
alfred	альфред	alfred	альфред	PROPN	PROPN;ANIM;NOM;MASC;SG
cortos	short	corto	short	ADJ;MASC;PL	
cortos	короткий	corto	короткий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
cortos	коротка	corto	короткий	ADJ;MASC;PL	ADJ;NOM;FEM;SG
cortos	скорочено	corto	скорочити	ADJ;MASC;PL	V;PFV;IND;0;FIN
cortos	коротке	corto	короткий	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
cortos	шорти	corto	шорт	ADJ;MASC;PL	N;INAN;NOM;MASC;PL
julia	юлія	julia	юлія	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
fracaso	невдало	fracaso	невдало	N;MASC;SG	ADV
vélez	велес	vélez	велес	PROPN	
masculinos	чоловічого	masculino	чоловічий	ADJ;MASC;PL	ADJ;GEN;MASC;SG
persecución	гонитві	persecución	гонитво	N;FEM;SG	N;INAN;NOM;NEUT;PL
mac	mac	mac	mac	N;MASC	
mac	мак	mac	мак	N;MASC	
anti	анти	anti	анта		
anti	anti	anti	anti		
artificial	штучні	artificial	штучний	ADJ;SG	ADJ;NOM;PL
bay	губа	bay	губа	PROPN	N;INAN;NOM;FEM;SG
bay	затока	bay	затока	PROPN	N;INAN;NOM;FEM;SG
villanueva	вільянуева	villanueva	вільянуева	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
villanueva	валері	villanueva	валерий	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
muestras	зразок	muestra	зразок	N;FEM;PL	N;INAN;NOM;MASC;SG
muestras	приклад	muestra	приклад	N;FEM;PL	N;INAN;NOM;MASC;SG
muestras	зразка	muestra	зразка	N;FEM;PL	N;INAN;NOM;MASC;SG
muestras	вкриває	muestra	вкривати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
muestras	вибірковий	muestra	вибірковий	N;FEM;PL	ADJ;NOM;MASC;SG
tomaron	взяв	tomar	взяти	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
tomaron	забрала	tomar	забрати	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
tomaron	забрав	tomar	забрати	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
like	подобається	like	подобатися	N	V;IPFV;IND;SG;3;PRS;FIN
like	like	like	like	N	
pertenecía	належали	pertenecer	належати	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;PST;FIN
pertenecía	належав	pertenecer	належати	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN
demócrata	демократичні	demócrata	демократичний	ADJ;SG	ADJ;NOM;PL
demócrata	демократи	demócrata	демократ	ADJ;SG	N;ANIM;NOM;MASC;PL
traducido	перекладено	traducido	перекласти	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
cerebro	мізки	cerebro	мізки	N;MASC;SG	N;INAN;NOM;MASC;PL
sombra	тіні	sombra	тінь	N;FEM;SG	N;INAN;NOM;FEM;PL
sombra	тіней	sombra	тінь	N;FEM;SG	N;INAN;GEN;FEM;PL
sombra	shadow	sombra	shadow	N;FEM;SG	
sombra	тони	sombra	тони	N;FEM;SG	N;INAN;NOM;MASC;PL
sombra	згорнути	sombra	згорнути	N;FEM;SG	V;PFV;NFIN
toneladas	тонн	tonelada	тонн	N;FEM;PL	INTJ
toneladas	тонну	tonelada	тонний	N;FEM;PL	N;INAN;ACC;FEM;SG
cambiado	змінився	cambiar	змінитися	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
