van	from	van	from	ADP	
misbruik	suistimal	misbruik	suistimal	N;NEUT;SG	
misbruik	istismar	misbruik	istismar	N;NEUT;SG	
doek	bez	doek	bez	N;NEUT;SG	
doek	kumaş	doek	kumaş	N;NEUT;SG	
doek	kanvas	doek	kanvas	N;NEUT;SG	
doek	tuval	doek	tuval	N;NEUT;SG	
box	box	box	box	N;MASC+FEM;SG	
box	kutu	box	kutu	N;MASC+FEM;SG	
proefschrift	tez	proefschrift	tez	N;NEUT;SG	
proefschrift	tez	proefschrift	tez	N;NEUT;SG	
proefschrift	tezi	proefschrift	tez	N;NEUT;SG	
gebonden	bağlı	binden	bağlı	V;V.PTCP	
gebonden	bağlı	binden	bağlı	V;V.PTCP	
gebonden	berabere	binden	beraber	V;V.PTCP	N;NOM;SG;3
schaatsen	patinaj	schaatsen	patinaj	V;NFIN	N;NOM;SG;3
schaatsen	paten	schaatsen	paten	V;NFIN	N;NOM;SG;3
schaatsen	kaymak	schaatsen	kay	V;NFIN	
schaatsen	paten	schaatsen	paten	V;NFIN	N;NOM;SG;3
schaatsen	kaykay	schaatsen	kaykay	V;NFIN	
jurist	hukukçu	jurist	hukukçu	N;MASC+FEM;SG	
jurist	avukat	jurist	avukat	N;MASC+FEM;SG	
slang	hortum	slang	hortum	N;MASC+FEM;SG	
slang	snake	slang	snake	N;MASC+FEM;SG	
slang	yılan	slang	yıl	N;MASC+FEM;SG	
slang	yılan	slang	yıl	N;MASC+FEM;SG	
doelen	gol	doel	gol	N;PL	N;NOM;SG;3
atlas	atlas	atlas	atlas	N;MASC+FEM;SG	
ziek	hasta	ziek	hasta	ADJ	
ziek	hastayım	ziek	hastayım	ADJ	V;PFV;OPT;SG;1;POS;PRS
achterste	arka	achter	arka	ADJ	
herschel	herschel	herschel	herschel	N;MASC+FEM;SG	PROPN;NOM;SG;3
uitgaven	harcamalar	uitgave	harca	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
uitgaven	harcamaları	uitgave	harca	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
uitgaven	harcamalar	uitgave	harca	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
uitgaven	harcamalar	uitgave	harca	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
christelijk	christian	christelijk	christian	ADJ	PROPN;NOM;SG;3
christelijk	hıristiyan	christelijk	hıristiyan	ADJ	N;NOM;SG;3
christelijk	hristiyan	christelijk	hristiyan	ADJ	N;NOM;SG;3
fritz	fritz	fritz	fritz	N;MASC+FEM;SG	PROPN;NOM;SG;3
overname	edinme	overname	edin	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
mini	mini	mini	mini	N;MASC+FEM;SG	
beroemd	meşhur	beroemd	meşhur	ADJ	
stanley	stanley	stanley	stanley	N;MASC+FEM;SG	PROPN;NOM;SG;3
tekening	çizim	tekening	çiz	N;MASC+FEM;SG	
tekening	resim	tekening	resim	N;MASC+FEM;SG	
vestiging	kurulması	vestiging	kur	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
soundtrack	soundtrack	soundtrack	soundtrack	N;MASC+FEM;SG	
respect	saygı	respect	saygı	N;NEUT;SG	
respect	saygılar	respect	saygı	N;NEUT;SG	N;NOM;PL;3
respect	saygi	respect	saygi	N;NEUT;SG	
afc	afc	afc	afc	N;MASC+FEM;SG	
pius	pius	pius	pius	N;MASC+FEM;SG	PROPN;NOM;SG;3
wright	wright	wright	wright	N;MASC+FEM;SG	
meneer	paşam	meneer	paşam	N;MASC+FEM;SG	
meneer	beyefendi	meneer	beyefendi	N;MASC+FEM;SG	
bewegingen	hareket	beweging	hareket	N;PL	N;NOM;SG;3
bewegingen	hareketlilik	beweging	hareketlilik	N;PL	N;NOM;SG;3
nintendo	nintendo	nintendo	nintendo	N;MASC+FEM;SG	PROPN;NOM;SG;3
staal	çelik	staal	çelik	N;NEUT;SG	
staal	çelikleri	staal	çelik	N;NEUT;SG	N;NOM;PL;3
jaagt	avlar	jagen	av	V;SG;PRS;FIN	N;NOM;PL;3
complexe	karışık	complex	karışık	ADJ	
complexe	kompleks	complex	kompleks	ADJ	
gecombineerd	kombine	combineren	kombine	V;V.PTCP	
becker	becker	becker	becker	N;MASC+FEM;SG	
bezwaren	itiraz	bezwaar	itiraz	N;PL	
charleroi	charleroi	charleroi	char	N;MASC+FEM;SG	N;NOM;PL;3
bobby	bobby	bobby	bobby	N;MASC+FEM;SG	
franco	franco	franco	franco	N;MASC+FEM;SG	
horden	engeller	horde	engel	N;PL	
horden	engelli	horde	engelli	N;PL	
aanpassingen	ayarlamalar	aanpassing	ayarla	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
aanpassingen	uyarlamalar	aanpassing	uyarla	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
kok	cook	kok	cook	N;MASC+FEM;SG	
kok	çook	kok	çook	N;MASC+FEM;SG	
kok	aşçı	kok	aşç	N;MASC+FEM;SG	
kok	chef	kok	chef	N;MASC+FEM;SG	
kok	aşçı	kok	aşç	N;MASC+FEM;SG	
kok	şef	kok	şef	N;MASC+FEM;SG	
kok	kok	kok	kok	N;MASC+FEM;SG	
julien	julien	julien	julien	N;MASC+FEM;SG	
roma	romanlar	roma	roman	PROPN;NEUT;SG	N;NOM;PL;3
roma	roma	roma	roma	PROPN;NEUT;SG	PROPN;NOM;SG;3
iers	irlandalı	iers	irlandal	ADJ	V;PFV;IND;SG;3;POS;PRS;PASS
brigade	tugay	brigade	tugay	N;MASC+FEM;SG	
leed	istırap	lijden	istır	V;SG;PST;FIN	
leed	izdırap	lijden	izdır	V;SG;PST;FIN	V;PFV;IND;POS;PRS;V.CVB;CAUS
indiana	indiana	indiana	indian	PROPN;NEUT;SG	
gast	dostum	gast	dostum	N;MASC+FEM;SG	ADJ;NOM;SG;3
gast	ahbap	gast	ahbap	N;MASC+FEM;SG	
gast	kanka	gast	kanka	N;MASC+FEM;SG	
gehoord	duyan	horen	duy	V;V.PTCP	
neus	burun	neus	burun	N;MASC+FEM;SG	
albrecht	albrecht	albrecht	albrecht	N;MASC+FEM;SG	PROPN;NOM;SG;3
pablo	pablo	pablo	pablo	N;MASC+FEM;SG	
inheemse	yerli	inheems	yerli	ADJ	
inheemse	yerli	inheems	yerli	ADJ	
verlaat	terk	verlaten	terk	V;SG;PRS;FIN	N;NOM;SG;3
gebroken	kırık	breken	kırık	V;V.PTCP	
gebroken	bozuk	breken	bozuk	V;V.PTCP	
gebroken	kırgın	breken	kırgın	V;V.PTCP	
gebroken	meteliksiz	breken	meteliksiz	V;V.PTCP	
seksuele	cinsel	seksueel	cinsel	ADJ	
seksuele	cinsellik	seksueel	cinsellik	ADJ	N;NOM;SG;3
seksuele	seksüel	seksueel	seksüel	ADJ	
willems	willems	willem	willems	N;PL	
missouri	missouri	missouri	missour	N;NEUT;SG	
extreem	aşırı	extreem	aşırı	ADJ	
bassist	basçı	bassist	basçı	N;MASC+FEM;SG	
christmas	yılbaşı	christmas	yılbaşı		
christmas	noel	christmas	noel		
christmas	christmas	christmas	christmas		
baptiste	baptiste	baptist	baptis	N;MASC+FEM;SG	
rangers	rangers	ranger	rangers	N;PL	
apparaat	cihaz	apparaat	cihaz	N;NEUT;SG	
apparaat	aygıt	apparaat	aygıt	N;NEUT;SG	
jorge	jorge	jorg	jorge	N;MASC+FEM;SG	PROPN;NOM;SG;3
gotische	gotik	gotisch	gotik	ADJ	
vijftiende	fifteenth	vijftien	fifteenth	ADJ	PROPN;NOM;SG;3
menselijk	insani	menselijk	insani	ADJ	
menselijk	insan	menselijk	insan	ADJ	N;NOM;SG;3
politica	politikacı	politica	politikacı	N;MASC+FEM;SG	
zwaard	blade	zwaard	blade	N;NEUT;SG	
zwaard	bıçak	zwaard	bıçak	N;NEUT;SG	
zwaard	kılıç	zwaard	kılıç	N;NEUT;SG	
zwaard	kılıç	zwaard	kılıç	N;NEUT;SG	
porto	porto	porto	porto	N;MASC+FEM;SG	PROPN;NOM;SG;3
noten	not	noten	not	N;PL	
noten	deli	noten	deli	N;PL	
noten	ceviz	noten	ceviz	N;PL	
noten	fındık	noten	fındık	N;PL	
noten	çatlak	noten	çatlak	N;PL	
kopie	kopya	kopie	kopya	N;MASC+FEM;SG	
kopie	kopyası	kopie	kopya	N;MASC+FEM;SG	
kopie	kopyala	kopie	kopyal	N;MASC+FEM;SG	V;PFV;IMP;SG;2;POS;PRS
omschreven	tanımlı	omschrijven	tanımlı	V;V.PTCP	
brandenburg	brandenburg	brandenburg	brandenburg	N;MASC+FEM;SG	PROPN;NOM;SG;3
jeanne	jeanne	jeanne	Teanne	N;MASC+FEM;SG	
kanten	yanları	kant	yan	N;PL	ADJ;NOM;PL;3
kanten	taraf	kant	taraf	N;PL	
kanten	dantelli	kant	dantelli	N;PL	
kanten	dantel	kant	dantel	N;PL	N;NOM;SG;3
smit	smit	smit	smit	N;MASC+FEM;SG	
indonesische	endonezya	indonesisch	endonezya	ADJ	PROPN;NOM;SG;3
smal	ufak	smal	ufak	ADJ	
smal	kucuk	smal	kucuk	ADJ	
smal	dar	smal	dar	ADJ	
alt	alt	alt	alt	N;MASC+FEM;SG	
itf	itf	itf	itf	N;MASC+FEM;SG	
sicilië	sicilya	sicilië	sicilya	N;NEUT;SG	
philadelphia	philadelphia	philadelphia	philadelphia	N;MASC+FEM;SG	PROPN;NOM;SG;3
mod	mod	mod	mod	N;MASC+FEM;SG	
soul	ruhu	soul	ruh	N;MASC+FEM;SG	
soul	ruh	soul	ruh	N;MASC+FEM;SG	
soul	soul	soul	soul	N;MASC+FEM;SG	
map	dizin	map	diz	N;MASC+FEM;SG	
map	dizin	map	diz	N;MASC+FEM;SG	
guillaume	guillaume	guillaum	guillaume	N;MASC+FEM;SG	ADV
voorbereiding	hazırlık	voorbereiding	hazırlık	N;MASC+FEM;SG	
voorbereiding	hazırlanıyor	voorbereiding	hazırla	N;MASC+FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
voorbereiding	hazırlıklar	voorbereiding	hazırlık	N;MASC+FEM;SG	N;NOM;PL;3
typen	çeşitleri	typen	çeşit	V;NFIN	N;ACC;PL;3
typen	türler	typen	tür	V;NFIN	N;NOM;PL;3
typen	tipler	typen	tip	V;NFIN	N;NOM;PL;3
typen	türleri	typen	tür	V;NFIN	ADJ;NOM;PL;3
typen	daktilo	typen	daktilo	V;NFIN	
typen	yazma	typen	yazma	V;NFIN	
roze	pink	roze	pink	N;MASC+FEM;SG	
roze	pembe	roze	pembe	N;MASC+FEM;SG	
stedelijke	şehirli	stedelijk	şehirli	ADJ	
stedelijke	şehir	stedelijk	şehir	ADJ	
stedelijke	kentsel	stedelijk	kentsel	ADJ	N;NOM;SG;3
robinson	robinson	robinson	robinson	N;MASC+FEM;SG	
botanische	botanik	botanisch	botanik	ADJ	N;NOM;SG;3
hal	hal	hal	hal	N;MASC+FEM;SG	
hal	hall	hal	hall	N;MASC+FEM;SG	
thompson	thompson	thompson	thompson	N;MASC+FEM;SG	
rotsen	uçurum	rotsen	uçu	N;PL	
rotsen	taş	rotsen	taş	N;PL	
rotsen	kaya	rotsen	kay	N;PL	
rotsen	rock	rotsen	rock	N;PL	
rotsen	taş	rotsen	taş	N;PL	
rotsen	taşlar	rotsen	taş	N;PL	ADJ;NOM;PL;3
rotsen	kaya	rotsen	kay	N;PL	
nomineren	adaylığı	nomineren	adaylık	V;NFIN	N;NOM;SG;3
monaco	monaco	monaco	monaco	N;MASC+FEM;SG	PROPN;NOM;SG;3
monaco	monako	monaco	monako	N;MASC+FEM;SG	PROPN;NOM;SG;3
say	söyle	say	söyle		
say	de	say	de		
say	söyleyin	say	söyle		V;PFV;IMP;PL;2;POS;PRS
associatie	dernek	associatie	dernek	N;MASC+FEM;SG	
vera	vera	vera	vera	N;MASC+FEM;SG	
klassiek	klasik	klassiek	klasik	ADJ	
klassiek	klasik	klassiek	klasik	ADJ	
index	işaret	index	işaret	N;MASC+FEM;SG	
koreaanse	kore	koreaans	kore	ADJ	
koreaanse	koreli	koreaans	koreli	ADJ	
koreaanse	korece	koreaans	korece	ADJ	
snap	snap	snap	snap	V;SG;PRS;FIN	
snap	snapchat	snap	snapchat	V;SG;PRS;FIN	N;NOM;SG;3
koop	satın	koop	satın	N;MASC+FEM;SG	
koop	alım	koop	alım	N;MASC+FEM;SG	
schimmel	kalıp	schimmel	kal	N;MASC+FEM;SG	
schimmel	küf	schimmel	küf	N;MASC+FEM;SG	
schimmel	mantarlar	schimmel	mantar	N;MASC+FEM;SG	N;NOM;PL;3
schimmel	mantar	schimmel	mantar	N;MASC+FEM;SG	
schimmel	küf	schimmel	küf	N;MASC+FEM;SG	
schimmel	kalıp	schimmel	kal	N;MASC+FEM;SG	
processen	süreç	proces	süreç	N;PL	
nice	guzel	nice	guzel	N;MASC+FEM;SG	
nice	hoş	nice	hoş	N;MASC+FEM;SG	
nice	güzel	nice	güzel	N;MASC+FEM;SG	ADJ
nice	nice	nice	nice	N;MASC+FEM;SG	
belasting	vergilendirme	belasting	vergilen	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
belasting	vergiler	belasting	vergi	N;MASC+FEM;SG	N;NOM;PL;3
belasting	vergiler	belasting	vergi	N;MASC+FEM;SG	N;NOM;PL;3
belasting	vergileri	belasting	vergi	N;MASC+FEM;SG	N;ACC;PL;3
loon	maaş	loon	maaş	N;NEUT;SG	
loon	ücretler	loon	ücret	N;NEUT;SG	N;NOM;PL;3
conferentie	konferans	conferentie	konferans	N;MASC+FEM;SG	
ramen	windows	raam	windows	N;PL	
ramen	pencere	raam	pencere	N;PL	
ramen	erişte	raam	eriş	N;PL	N;NOM;SG;3
ramen	ramen	raam	ramen	N;PL	
uitvinder	mucit	uitvinder	mucit	N;MASC+FEM;SG	
jerry	jerry	jerry	jerry	N;MASC+FEM;SG	
sul	sul	sul	sul	N;MASC+FEM;SG	INTJ
sterven	öl	sterven	öl	V;NFIN	
sterven	geber	sterven	geber	V;NFIN	
roberts	roberts	robert	roberts	N;MASC+FEM;SG	
boodschap	ileti	boodschap	ilet	N;MASC+FEM;SG	
boodschap	mesaj	boodschap	mesaj	N;MASC+FEM;SG	
perzische	pers	perzisch	pers	ADJ	
perzische	iran	perzisch	iran	ADJ	
perzische	iranlı	perzisch	iranlı	ADJ	
perzische	farsça	perzisch	farsça	ADJ	
magnus	magnus	magnus	magnus	N;MASC+FEM;SG	
kring	çember	kring	çember	N;MASC+FEM;SG	
boedapest	budapeşte	boedapest	budapeş	N;MASC+FEM;SG	PROPN;ESS;SG;3
oproep	ara	oproep	ara	N;MASC+FEM;SG	
oproep	arayın	oproep	ara	N;MASC+FEM;SG	V;PFV;IMP;PL;2;POS;PRS
oproep	çağrı	oproep	çağrı	N;MASC+FEM;SG	
oproep	arama	oproep	ara	N;MASC+FEM;SG	
parker	parker	park	parker	N;MASC+FEM;SG	
cirkel	çember	cirkel	çember	N;MASC+FEM;SG	
verlag	verlag	verlag	verlag	INTJ	
bremen	bremen	bremen	brem	V;NFIN	PROPN;NOM;SG;3
exact	aynen	exact	aynen	ADJ	
exact	kesinlikle	exact	kesinlik	ADJ	N;INS;SG;3
wwe	wwe	wwe	wwe	N;NEUT;SG	
bern	bern	bern	bern	PROPN;NEUT;SG	PROPN;NOM;SG;3
bern	berne	bern	bern	PROPN;NEUT;SG	PROPN;NOM;SG;3
kong	kong	kongen	kong	N;MASC+FEM;SG	PROPN;NOM;SG;3
fiets	motor	fiets	motor	N;MASC+FEM;SG	
aires	aires	aires	aires	N;MASC+FEM;SG	PROPN;NOM;SG;3
salvador	salvador	salvador	salvador	N;MASC+FEM;SG	PROPN;NOM;SG;3
ambtenaar	resmî	ambtenaar	resmî	N;MASC+FEM;SG	
ambtenaar	resmi	ambtenaar	resmi	N;MASC+FEM;SG	
geert	geert	rerlen	geert	N;MASC+FEM;SG	
bretagne	bretagne	bretagne	bretagne	N;MASC+FEM;SG	PROPN;NOM;SG;3
bretagne	brittany	bretagne	brittany	N;MASC+FEM;SG	PROPN;AT+ABL;SG;3
materieel	donatım	materieel	donatım	N;NEUT;SG	
materieel	ekipman	materieel	ekipman	N;NEUT;SG	
materieel	donanım	materieel	don	N;NEUT;SG	
hoofdredacteur	editör	hoofdredacteur	editör	N;MASC+FEM;SG	
hoofdredacteur	düzenleyici	hoofdredacteur	düzenleyici	N;MASC+FEM;SG	
hoofdredacteur	editor	hoofdredacteur	et	N;MASC+FEM;SG	
harold	harold	harold	harold	N;MASC+FEM;SG	
kenmerk	karakteristik	kenmerk	karakteristik	N;NEUT;SG	ADJ
kenmerk	özellik	kenmerk	özellik	N;NEUT;SG	
geselecteerd	seçili	selecteren	seçili	V;V.PTCP	
gekopieerd	kopya	kopiëren	kopya	V;V.PTCP	
herfst	sonbahar	herfst	sonbahar	N;MASC+FEM;SG	
herfst	düşme	herfst	düş	N;MASC+FEM;SG	
herfst	düşüş	herfst	düşüş	N;MASC+FEM;SG	
herfst	güz	herfst	güz	N;MASC+FEM;SG	
herfst	sonbahar	herfst	sonbahar	N;MASC+FEM;SG	
herfst	düşmek	herfst	düş	N;MASC+FEM;SG	
remix	remix	remix	remix	N;MASC+FEM;SG	
vloeistof	sıvı	vloeistof	sıv	N;MASC+FEM;SG	
vloeistof	sıvı	vloeistof	sıv	N;MASC+FEM;SG	
toeristen	turist	toerist	turist	N;PL	
adviseur	danışman	adviseur	danış	N;MASC+FEM;SG	
adviseur	danışman	adviseur	danış	N;MASC+FEM;SG	
adviseur	danışman	adviseur	danış	N;MASC+FEM;SG	
signaal	sinyal	signaal	sinyal	N;NEUT;SG	
signaal	işaret	signaal	işaret	N;NEUT;SG	
malta	malta	malta	malta	N;MASC+FEM;SG	PROPN;NOM;SG;3
geheugen	bellek	heugen	bellek	N;PL	N;NOM;SG;3
geheugen	hatıra	heugen	hatıra	N;PL	
geheugen	hafıza	heugen	hafız	N;PL	N;NOM;SG;3
goes	gider	goes	gider	N;MASC+FEM;SG	
brood	ekmek	brood	ekmek	N;NEUT;SG	
horn	boynuz	horn	boynuz	N;MASC+FEM;SG	
horn	korna	horn	korna	N;MASC+FEM;SG	
horn	horn	horn	horn	N;MASC+FEM;SG	PROPN;NOM;SG;3
ruil	takas	ruil	takas	N;MASC+FEM;SG	
ruil	takas	ruil	takas	N;MASC+FEM;SG	
permanent	daimi	permanent	daim	ADJ	
permanent	kalıcı	permanent	kalıcı	ADJ	
permanent	kalıcı	permanent	kalıcı	ADJ	
aalst	aalst	aalst	aalst	N;MASC+FEM;SG	PROPN;NOM;SG;3
verlenging	uzatma	verlenging	uza	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verlenging	uzatma	verlenging	uza	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verlenging	dahili	verlenging	dahil	N;MASC+FEM;SG	
verlenging	yenileme	verlenging	yenilem	N;MASC+FEM;SG	
michigan	michigan	michigan	michigan	N;NEUT;SG	PROPN;NOM;SG;3
barnard	barnard	barnard	barnard	N;MASC+FEM;SG	PROPN;NOM;SG;3
permanente	daimi	permanent	daim	ADJ	
permanente	kalıcı	permanent	kalıcı	ADJ	
critici	eleştirmenler	criticus	eleştir	N;PL	
hals	boynu	hals	boynu	N;MASC+FEM;SG	
hals	boyun	hals	boyun	N;MASC+FEM;SG	
gedrukt	baskılı	drukken	baskılı	V;V.PTCP	
gedrukt	basılı	drukken	basılı	V;V.PTCP	
gedrukt	basıldı	drukken	basıl	V;V.PTCP	
meet	ölçüm	meet	ölçüm	V;SG;PRS;FIN	N;NOM;SG;3
meet	ölçün	meet	ölçün	V;SG;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
meet	ölçme	meet	ölç	V;SG;PRS;FIN	
meet	ölçü	meet	ölçü	V;SG;PRS;FIN	
belgique	belgique	belgique	belgi	N;MASC+FEM;SG	
amstel	amstel	amstel	amstel	N;MASC+FEM;SG	PROPN;NOM;SG;3
zoet	sweet	zoet	sweet	ADJ	
zoet	tatlı	zoet	tatlı	ADJ	
zoet	tatli	zoet	tatli	ADJ	
bolivia	bolivya	bolivia	bolivya	PROPN;NEUT;SG	PROPN;NOM;SG;3
banks	banks	banks	banks	N;PL	
banks	banka	banks	banka	N;PL	N;NOM;SG;3
tuinen	gardens	tuin	gardens	N;PL	N;NOM;SG;3
singapore	singapur	singapore	singapur	N;MASC+FEM;SG	PROPN;NOM;SG;3
singer	singer	singer	i	N;MASC+FEM;SG	
streep	şerit	streep	şerit	N;MASC+FEM;SG	
eerlijk	dürüstçe	eerlijk	dürüstçe	ADJ	
eerlijk	fuar	eerlijk	fuar	ADJ	
eerlijk	adil	eerlijk	adil	ADJ	
eerlijk	dürüst	eerlijk	dürüst	ADJ	
eerlijk	dürüstçe	eerlijk	dürüstçe	ADJ	
belle	belle	bellen	belle	N;MASC+FEM;SG	
greep	kavrama	greep	kavram	N;MASC+FEM;SG	
ervaringen	deneyimi	ervaring	deney	N;PL	N;ACC;SG;3
ervaringen	tecrübe	ervaring	tecrübe	N;PL	
ervaringen	deneyim	ervaring	den	N;PL	
mit	mit	mit	mit	N;MASC+FEM;SG	
mit	mit	mit	mit	N;MASC+FEM;SG	
reserve	rezerv	reserve	rezerv	N;MASC+FEM;SG	
reserve	yedek	reserve	yedek	N;MASC+FEM;SG	
verwijzingen	yönlendirmeler	verwijzing	yönlen	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verwijzingen	referans	verwijzing	referans	N;PL	
scheidsrechter	hakem	scheidsrechter	hakem	N;MASC+FEM;SG	
scheidsrechter	hakem	scheidsrechter	hakem	N;MASC+FEM;SG	
scheidsrechter	hakem	scheidsrechter	hakem	N;MASC+FEM;SG	
lente	ilkbahar	lente	ilkbahar	N;MASC+FEM;SG	
lente	yay	lente	yay	N;MASC+FEM;SG	
lente	bahar	lente	bahar	N;MASC+FEM;SG	
lente	ilkbahar	lente	ilkbahar	N;MASC+FEM;SG	
lente	bahar	lente	bahar	N;MASC+FEM;SG	
lissabon	lizbon	lissabon	lizbon	N;NEUT;SG	PROPN;NOM;SG;3
piloot	kılavuz	piloot	kılavuz	N;MASC+FEM;SG	
piloot	pilot	piloot	pilot	N;MASC+FEM;SG	
gesteund	destekli	steunen	destekli	V;V.PTCP	
woensdag	çarşamba	woensdag	çarşamba	PROPN;MASC+FEM;SG	
beurs	burslu	beurs	burslu	N;MASC+FEM;SG	
beurs	burs	beurs	burs	N;MASC+FEM;SG	
vermijden	kaçınma	vermijden	kaçın	V;NFIN	
emile	emile	emile	emile	N;MASC+FEM;SG	
sharp	keskin	sharp	keskin	N;MASC+FEM;SG	
sharp	sivri	sharp	sivir	N;MASC+FEM;SG	
sharp	sharp	sharp	sharp	N;MASC+FEM;SG	
boris	boris	boris	boris	N;MASC+FEM;SG	
horst	horst	horst	horst	N;MASC+FEM;SG	
pont	pont	pont	pont	N;MASC+FEM;SG	PROPN;NOM;SG;3
spider	spider	spider	spider	N;MASC+FEM;SG	
stichter	kurucu	stichter	kurucu	N;MASC+FEM;SG	
acteren	oyunculuk	acteren	oyunculuk	V;NFIN	N;NOM;SG;3
acteren	oyunculuğu	acteren	oyunculuk	V;NFIN	N;NOM;SG;3
logisch	mantık	logisch	mantık	ADJ	
logisch	mantıklı	logisch	mantıklı	ADJ	
logisch	mantık	logisch	mantık	ADJ	
buenos	buenos	buenos	buenos	N;MASC+FEM;SG	PROPN;NOM;SG;3
allebei	ikisi	allebei	iki	PRO	
allebei	darısı	allebei	darı	PRO	ADJ;NOM;SG;3
allebei	ikiside	allebei	iki	PRO	NUM;ESS;SG;3
herzegovina	hersek	herzegovina	hersek	PROPN;NEUT;SG	PROPN;NOM;SG;3
bescheiden	mütevazı	bescheiden	mütevazı	ADJ	
bescheiden	mütevazı	bescheiden	mütevazı	ADJ	
matthew	matthew	matthew	matthew	N;MASC+FEM;SG	
fisher	fisher	fisher	fishe	N;MASC+FEM;SG	
fisher	balıkçı	fisher	balıkçı	N;MASC+FEM;SG	
rothschild	rothschild	rothschild	rothschild	N;MASC+FEM;SG	PROPN;NOM;SG;3
achterkant	arka	achterkant	arka	N;MASC+FEM;SG	
gedachten	düşünce	gedacht	düşünce	N;PL	
ochtend	sabahlar	ochtend	sabah	N;MASC+FEM;SG	N;NOM;PL;3
ochtend	günaydın	ochtend	günay	N;MASC+FEM;SG	
aanvulling	kompleman	aanvulling	kompleman	N;MASC+FEM;SG	
niettemin	yinede	niettemin	yine	ADV	
inc	inc	inc	inc		
panama	panama	panama	pana	N;MASC+FEM;SG	PROPN;NOM;SG;3
sterft	ölür	sterven	ölür	V;SG;PRS;FIN	
detail	detay	detail	detay	N;NEUT;SG	
detail	ayrıntı	detail	ayrıntı	N;NEUT;SG	
detail	detaylı	detail	detaylı	N;NEUT;SG	
litouwen	litvanya	litouw	litvanya	PROPN;NEUT;SG	PROPN;NOM;SG;3
litouwen	estonya	litouw	estonya	PROPN;NEUT;SG	PROPN;NOM;SG;3
francesco	francesco	francesco	francesco	N;MASC+FEM;SG	PROPN;NOM;SG;3
keuken	mutfak	keuken	mutfak	N;MASC+FEM;SG	
herinnering	hatırlatma	herinnering	hatırla	N;MASC+FEM;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
herinnering	hatıra	herinnering	hatıra	N;MASC+FEM;SG	
herinnering	anılar	herinnering	anı	N;MASC+FEM;SG	N;NOM;PL;3
herinnering	hatıralar	herinnering	hatıra	N;MASC+FEM;SG	N;NOM;PL;3
bachelor	bekar	bachelor	bekar	N;MASC+FEM;SG	
campbell	campbell	campbell	campbell	N;MASC+FEM;SG	PROPN;NOM;SG;3
luke	luke	luk	luk	N;MASC+FEM;SG	
puur	saf	puur	saf	ADJ	
reputatie	şöhret	reputatie	şöhret	N;MASC+FEM;SG	
reputatie	itibar	reputatie	itibar	N;MASC+FEM;SG	
santo	santo	santo	santo	N;MASC+FEM;SG	PROPN;NOM;SG;3
mercedes	mercedes	mercede	mercedes	N;PL	
freguesia	parish	freguesia	parish	N;MASC+FEM;SG	PROPN;NOM;SG;3
verovering	fetih	verovering	fetih	N;MASC+FEM;SG	
archipel	takımadaları	archipel	takımada	N;MASC+FEM;SG	V;PFV;IND;PL;NEG;PRS
posities	pozisyon	positie	pozisyon	N;PL	
regent	yağmurlar	regenen	yağmur	V;SG;PRS;FIN	N;NOM;PL;3
regent	vekil	regenen	vekil	V;SG;PRS;FIN	
regent	regent	regenen	regent	V;SG;PRS;FIN	PROPN;NOM;SG;3
hoofdkantoor	merkez	hoofdkantoor	merkez	N;NEUT;SG	
hoofdkantoor	karargah	hoofdkantoor	karargah	N;NEUT;SG	
pdf	pdf	pdf	pdf	N;MASC+FEM;SG	
wraak	intikam	wraak	intikam	N;MASC+FEM;SG	
wraak	intikam	wraak	intikam	N;MASC+FEM;SG	
wraak	intikam	wraak	intikam	N;MASC+FEM;SG	
mello	mello	mello	mello	N;MASC+FEM;SG	
isabella	isabella	isabella	isabel	N;MASC+FEM;SG	PROPN;NOM;SG;3
annie	annie	annie	annie	N;MASC+FEM;SG	
herkomst	köken	herkomst	kök	N;MASC+FEM;SG	
herkomst	köken	herkomst	kök	N;MASC+FEM;SG	
gevuld	dolma	vullen	dolma	V;V.PTCP	
gevuld	dolmuş	vullen	dol	V;V.PTCP	
gevuld	dolu	vullen	dolu	V;V.PTCP	
verdwijnt	kaybolur	verdwijnen	kaybol	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS
wagner	wagner	wagner	wagner	N;MASC+FEM;SG	PROPN;NOM;SG;3
liu	liu	liu	liu	PROPN;MASC+FEM;SG	
