que	że	que	że	CONJ	PART
individuo	indywidualnie	individuo	indywidualnie	N;MASC;SG	ADV
siente	czuję	sentir	czuć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
giro	twist	giro	twist	N;MASC;SG	
giro	giro	giro	giro	N;MASC;SG	
alcalá	alcalá	alcalá	alcalá	N;MASC;SG	
men	męskie	men	męski	N	ADJ;NOM;NEUT;SG
men	men	men	men	N	
trece	trzynastu	trece	trzynaście	NUM;PL	
trece	trzynaście	trece	trzynaście	NUM;PL	
trece	thirteen	trece	thirteen	NUM;PL	
crimen	zbrodni	crimen	zbrodnia	N;MASC;SG	
correcto	prawo	correcto	prawo	ADJ;MASC;SG	N;NOM;NEUT;SG
correcto	prawidłowo	correcto	prawidłowo	ADJ;MASC;SG	ADV
esclavos	niewolnika	esclavo	niewolnik	N;MASC;PL	N;ACC;MASC;SG
esclavos	niewolnik	esclavo	niewolnik	N;MASC;PL	N;NOM;MASC;SG
esclavos	niewolnikiem	esclavo	niewolnik	N;MASC;PL	N;INS;MASC;SG
comics	komiks	comics	komiks	N;MASC;PL	N;NOM;MASC;SG
aguilar	aguilar	aguilar	aguilar	V;NFIN	PROPN;NOM;MASC;SG
ayudó	pomogły	ayudar	pomóc	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;PL;PST;FIN;ACT
abrir	otwarte	abrir	otworzyć	V;NFIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
abrir	otwarty	abrir	otworzyć	V;NFIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abrir	otwieranie	abrir	otwierać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
abrir	otwarcie	abrir	otworzyć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
abrir	otwarcia	abrir	otworzyć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
abrir	otwierające	abrir	otwierać	V;NFIN	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
largos	długi	largo	długi	ADJ;MASC;PL	
largos	długa	largo	długi	ADJ;MASC;PL	ADJ;NOM;FEM;SG
largos	długo	largo	długo	ADJ;MASC;PL	ADV
largos	długie	largo	długi	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
largos	long	largo	long	ADJ;MASC;PL	
valparaíso	valparaíso	valparaíso	valpararso	N;MASC;SG	PROPN;NOM;MASC;SG
inmediato	natychmiast	inmediato	natychmiast	ADJ;MASC;SG	ADV
trujillo	trujillo	trujillo	trujillo	N;MASC;SG	PROPN;NOM;MASC;SG
band	band	band	band	N;SG	
procedimiento	procedury	procedimiento	procedura	N;MASC;SG	N;ACC;FEM;PL
album	albumu	album	album	N;MASC;SG	
automóviles	samochodowe	automóvil	samochodowy	N;MASC;PL	ADJ;NOM;NEUT;SG
automóviles	samochód	automóvil	samochód	N;MASC;PL	N;NOM;MASC;SG
colaboró	współpracowały	colaborar	współpracować	V;IND;SG;3;PST;FIN	V;IPFV;FEM;IND;PL;PST;FIN;ACT
sábado	sobota	sábado	sobota	N	
network	sieci	network	sieć	N;SG	
network	network	network	network	N;SG	
elizabeth	elżbieta	elizabeth	elżbieta	N;FEM;SG	PROPN;NOM;FEM;SG
elizabeth	elizabeth	elizabeth	elizabeth	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
perspectiva	perspektywy	perspectiva	perspektywa	N;FEM;SG	N;ACC;FEM;PL
perspectiva	perspektywy	perspectiva	perspektywa	N;FEM;SG	N;ACC;FEM;PL
perspectiva	perspektyw	perspectiva	perspektywa	N;FEM;SG	N;GEN;FEM;PL
perspectiva	perspektywy	perspectiva	perspektywa	N;FEM;SG	N;ACC;FEM;PL
cuevas	jaskiń	cueva	jaskin	N;FEM;PL	
cuevas	jaskini	cueva	jaskinia	N;FEM;PL	
cuevas	jaskinie	cueva	jaskin	N;FEM;PL	
cuevas	cuevas	cueva	cuevas	N;FEM;PL	PROPN;NOM;MASC;SG
correspondientes	odpowiadający	correspondiente	odpowiadać	ADJ;PL	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
correspondientes	odpowiadające	correspondiente	odpowiadać	ADJ;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
correspondientes	odpowiadająca	correspondiente	odpowiadać	ADJ;PL	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
suprema	najwyższa	supremo	wysoki	N;FEM;SG	ADJ;NOM;CMPR;FEM;SG
suprema	najwyższy	supremo	wysoki	N;FEM;SG	ADJ;NOM;CMPR;MASC;SG
decoración	dekoracje	decoración	dekoracja	N;FEM;SG	N;NOM;FEM;PL
decoración	dekoracje	decoración	dekoracja	N;FEM;SG	N;NOM;FEM;PL
decoración	dekoracje	decoración	dekoracja	N;FEM;SG	N;NOM;FEM;PL
decoración	dekoracje	decoración	dekoracja	N;FEM;SG	N;NOM;FEM;PL
decoración	ozdoby	decoración	ozdoba	N;FEM;SG	N;NOM;FEM;PL
hijas	córki	hija	córka	N;FEM;PL	N;NOM;FEM;SG
julián	julian	julián	julianin	PROPN	PROPN;NOM;MASC;SG
julián	juliana	julián	juliany	PROPN	
julián	julián	julián	julián	PROPN	PROPN;NOM;MASC;SG
paraná	paraná	paraná	parannia	N;MASC;SG	PROPN;NOM;MASC;SG
gama	gama	gama	gam	N;FEM;SG	
gama	gama	gama	gam	N;FEM;SG	
gama	gamma	gama	gamma	N;FEM;SG	
inc	inc	inc	inc	N	
foro	forum	foro	forum	N;MASC;SG	
copia	skopiuj	copia	skopiuj	N;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
copia	kopiuj	copia	kopiuj	N;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
copia	kopie	copia	kopać	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
copia	egzemplarze	copia	egzemplarz	N;FEM;SG	N;NOM;MASC;PL
muros	ścian	muro	ściana	N;MASC;PL	
retorno	wróć	retorno	wróć	N;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
retorno	zamian	retorno	zamian	N;MASC;SG	
retorno	powrót	retorno	powrót	N;MASC;SG	
sands	piaski	sands	piasek	N;MASC	
sands	sands	sands	sands	N;MASC	
europeas	europejska	europeo	europejski	ADJ;FEM;PL	ADJ;NOM;FEM;SG
europeas	europejski	europeo	europejski	ADJ;FEM;PL	ADJ;NOM;MASC;SG
europeas	europejskiej	europeo	europejski	ADJ;FEM;PL	ADJ;GEN;FEM;SG
europeas	europejskie	europeo	europejski	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
europeas	european	europeo	european	ADJ;FEM;PL	
lógica	logika	lógico	logika	ADJ;FEM;SG	N;NOM;FEM;SG
lógica	logicznie	lógico	logicznie	ADJ;FEM;SG	ADV
lógica	logika	lógico	logika	ADJ;FEM;SG	N;NOM;FEM;SG
lógica	logikę	lógico	logika	ADJ;FEM;SG	N;ACC;FEM;SG
lógica	logiki	lógico	logika	ADJ;FEM;SG	N;GEN;FEM;SG
soto	soto	soto	soto	N;MASC;SG	PROPN;NOM;MASC;SG
segura	sejf	seguro	sejf	ADJ;FEM;SG	N;NOM;MASC;SG
segura	zabezpieczyć	seguro	zabezpieczyć	ADJ;FEM;SG	V;PFV;NFIN;ACT
segura	segura	seguro	segura	ADJ;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
cuarenta	czterdziestki	cuarenta	czterdziestka	N;FEM;PL	
costo	koszty	costo	koszt	N;MASC;SG	N;NOM;MASC;PL
costo	koszty	costo	koszt	N;MASC;SG	N;NOM;MASC;PL
típico	typowo	típico	typowo	ADJ;MASC;SG	
nativos	rodzimy	nativo	rodzić	N;MASC;PL	V;IPFV;IND;PL;1;PRS;FIN;ACT
ajedrez	szachy	ajedrez	szachy	N;MASC;SG	
habitación	pokoje	habitación	pokój	N;FEM;SG	N;NOM;MASC;PL
trabajado	działał	trabajar	działać	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trabajado	pracował	trabajar	pracować	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trabajado	działało	trabajar	działać	ADJ;MASC;SG;V.PTCP	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
trabajado	pracowała	trabajar	pracować	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
trabajado	zadziałało	trabajar	zadziałać	ADJ;MASC;SG;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;ACT
cesar	caesar	cesar	caesar	V;NFIN	N;NOM;MASC;SG
cesar	cezara	cesar	cezar	V;NFIN	
seminario	seminaria	seminario	seminarium	N;MASC;SG	N;NOM;NEUT;PL
juárez	juárez	juárez	juski	PROPN	
juárez	juarez	juárez	juarez	PROPN	
juárez	juarez	juárez	juarez	PROPN	
técnicos	techniczne	técnico	techniczny	N;MASC;PL	ADJ;NOM;NEUT;SG
técnicos	techniczny	técnico	techniczny	N;MASC;PL	ADJ;NOM;MASC;SG
técnicos	techniczna	técnico	techniczny	N;MASC;PL	ADJ;NOM;FEM;SG
palmas	palmas	palma	palmas	N;FEM;PL	V;IPFV;IND;SG;PRS;FIN;ACT
palmas	palmy	palma	palm	N;FEM;PL	
vidas	mieszka	vida	mieszkać	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
vidas	żyje	vida	żyć	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
órganos	ciał	órgano	ciało	N;MASC;PL	
órganos	ciała	órgano	ciało	N;MASC;PL	N;GEN;NEUT;SG
órganos	organ	órgano	organ	N;MASC;PL	N;NOM;MASC;SG
cobertura	pokrycia	cobertura	pokrycie	N;FEM;SG	
cobertura	pokrycie	cobertura	pokrycie	N;FEM;SG	
jefes	chiefs	jefe	chiefs	N;MASC;PL	
pelo	włosy	pelo	włos	N;MASC;SG	N;NOM;MASC;PL
pelo	sierść	pelo	sierść	N;MASC;SG	
pelo	włosów	pelo	włos	N;MASC;SG	N;GEN;MASC;PL
miller	miller	miller	miller	PROPN	N;NOM;MASC;SG
miller	millera	miller	miller	PROPN	N;ACC;MASC;SG
contemporáneo	współczesny	contemporáneo	współczesny	ADJ;MASC;SG	
contemporáneo	współczesnej	contemporáneo	współczesny	ADJ;MASC;SG	
contemporáneo	współczesne	contemporáneo	współczesny	ADJ;MASC;SG	
contemporáneo	współczesna	contemporáneo	współczesny	ADJ;MASC;SG	N;NOM;FEM;SG
turístico	turystycznych	turístico	turystyczny	ADJ;MASC;SG	ADJ;GEN;MASC;PL
turístico	turysta	turístico	turysta	ADJ;MASC;SG	N;NOM;MASC;SG
seco	pralnia	seco	pralniać	ADJ;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
seco	sucha	seco	suchy	ADJ;MASC;SG	
seco	suche	seco	suchy	ADJ;MASC;SG	
seco	sucho	seco	sucho	ADJ;MASC;SG	
seco	suszone	seco	susić	ADJ;MASC;SG	
howard	howard	howard	howard	PROPN	N;NOM;MASC;SG
lisa	lisy	lisa	lisa	N;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
lisa	lisa	lisa	lisa	N;FEM;SG	
lisa	lisie	lisa	lisa	N;FEM;SG	
mexicanos	meksykańskie	mexicano	meksykański	N;MASC;PL	ADJ;NOM;NEUT;SG
mexicanos	meksykański	mexicano	meksykański	N;MASC;PL	ADJ;NOM;MASC;SG
mexicanos	meksykańska	mexicano	meksykański	N;MASC;PL	ADJ;NOM;FEM;SG
residentes	rezydenta	residente	rezydent	N;PL	N;ACC;MASC;SG
residentes	mieszkaniec	residente	mieszkaniec	N;PL	N;NOM;MASC;SG
ofreció	oferowane	ofrecer	oferować	V;IND;SG;3;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ofreció	oferowana	ofrecer	oferować	V;IND;SG;3;PST;FIN	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
patrick	patryk	patrick	patryk	N;MASC;SG	PROPN;NOM;MASC;SG
patrick	patrick	patrick	patrick	N;MASC;SG	PROPN;NOM;MASC;SG
conservador	tory	conservador	tor	ADJ;MASC;SG	N;NOM;MASC;PL
conservador	kurator	conservador	kurator	ADJ;MASC;SG	N;NOM;MASC;SG
rueda	rueda	rueda	ruedać	N;FEM;SG	
valles	doliny	valle	dolina	N;MASC;PL	
completar	kompletny	completar	kompletny	V;NFIN	ADJ;NOM;MASC;SG
completar	kompletna	completar	kompletny	V;NFIN	ADJ;NOM;FEM;SG
completar	kompletne	completar	kompletny	V;NFIN	ADJ;NOM;NEUT;SG
pacto	przymierze	pacto	przymierz	N;MASC;SG	
pacto	przymierza	pacto	przymierzać	N;MASC;SG	
pacto	compact	pacto	compact	N;MASC;SG	
llamar	powołanie	llamar	powołać	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
opiniones	recenzje	opinión	recenzja	N;FEM;PL	N;NOM;FEM;SG
opiniones	recenzji	opinión	recenzja	N;FEM;PL	V;IPFV;IND;SG;2;FIN;ACT
opiniones	opinii	opinión	opinia	N;FEM;PL	N;GEN;FEM;SG
segovia	segovia	segovia	segovia	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
brazos	broń	brazo	broń	N;MASC;PL	V;IPFV;IMP;SG;2;FIN;ACT
moore	moore	moore	moory	PROPN	
cámaras	aparatu	cámara	aparat	N;FEM;PL	N;GEN;MASC;SG
cámaras	kamera	cámara	kamera	N;FEM;PL	N;NOM;FEM;SG
cámaras	aparat	cámara	aparat	N;FEM;PL	N;NOM;MASC;SG
cámaras	chambers	cámara	chambers	N;FEM;PL	V;IPFV;IND;SG;PRS;FIN;ACT
cámaras	izby	cámara	izba	N;FEM;PL	
interpretar	interpretacji	interpretar	interpretacja	V;NFIN	N;GEN;FEM;SG
interpretar	interpretacja	interpretar	interpretacja	V;NFIN	N;NOM;FEM;SG
isidro	isidro	isidro	isidro	N;MASC;SG	PROPN;NOM;MASC;SG
off	wyłączony	off	wyłączyć	N	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
off	off	off	off	N	
off	wyłączone	off	wyłączyć	N	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
documentación	dokumenty	documentación	dokument	N;FEM;SG	N;NOM;MASC;PL
documentación	dokumentów	documentación	dokument	N;FEM;SG	N;GEN;MASC;PL
autopista	autostrady	autopista	autostrada	N;FEM;SG	
autopista	autostradzie	autopista	autostrada	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
autopista	autostrady	autopista	autostrada	N;FEM;SG	
autopista	highway	autopista	highwać	N;FEM;SG	
autopista	autostradzie	autopista	autostrada	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
arts	sztuki	arts	sztuka	N	
arts	arts	arts	arts	N	
circunstancias	okoliczność	circunstancia	okoliczność	N;FEM;PL	N;NOM;FEM;SG
parcial	częściowo	parcial	częściowo	ADJ;SG	ADV
originaria	pochodzących	originario	pochodzić	ADJ;FEM;SG	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
clan	klan	clan	klana	N;MASC;SG	
incluidos	włączone	incluido	włączyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
incluidos	uwzględnione	incluido	uwzględnić	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
séptimo	siódmego	séptimo	siódmy	ADJ;MASC;SG	N;GEN;MASC;SG
séptimo	siódme	séptimo	siódmy	ADJ;MASC;SG	
juniors	juniorów	juniors	junior	ADJ;SG	N;GEN;MASC;PL
juniors	juniors	juniors	juniors	ADJ;SG	PROPN;NOM;MASC;SG
billy	billy	billy	billa	N;MASC;SG	PROPN;NOM;MASC;SG
impuestos	opodatkowanie	impuesto	opodatkowanie	N;MASC;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
impuestos	podatek	impuesto	podatek	N;MASC;PL	N;ACC;MASC;SG
reloj	obserwuj	reloj	obserwować	N;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
delta	delta	delta	delt	N;MASC;SG	
pardo	pardo	pardo	pardo	N;MASC;SG	PROPN;NOM;MASC;SG
singles	singles	single	singles	N;MASC;PL	
singles	single	single	singło	N;MASC;PL	
singles	jedynki	single	jedynki	N;MASC;PL	
toronto	toronto	toronto	toronto	N;MASC;SG	PROPN;NOM;MASC;SG
definir	określenie	definir	określenie	V;NFIN	N;NOM;NEUT;SG
definir	zdefiniowanie	definir	zdefiniować	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
definir	określanie	definir	określać	V;NFIN	N;NOM;NEUT;SG
liberales	liberalne	liberal	liberalny	N;PL	ADJ;NOM;NEUT;SG
fray	fray	fray	frać	PROPN	
villas	willi	villa	willa	N;FEM;PL	N;GEN;FEM;SG
equilibrio	równowadze	equilibrio	równowadzić	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
allen	allen	allar	allen	PROPN	PROPN;NOM;MASC;SG
allen	allena	allar	allen	PROPN	
recuerdo	pamiątka	recordar	pamiątka	V;IND;SG;1;PRS;FIN	N;NOM;FEM;SG
recuerdo	pamiątki	recordar	pamiątka	V;IND;SG;1;PRS;FIN	N;NOM;FEM;PL
recuerdo	pamiątkę	recordar	pamiątka	V;IND;SG;1;PRS;FIN	N;ACC;FEM;SG
recuerdo	pamięć	recordar	pamięć	V;IND;SG;1;PRS;FIN	N;NOM;FEM;SG
recuerdo	wspomnienia	recordar	wspomnienie	V;IND;SG;1;PRS;FIN	N;NOM;NEUT;PL
recuerdo	wspomnienie	recordar	wspomnienie	V;IND;SG;1;PRS;FIN	N;NOM;NEUT;SG;POS;V.MSDR
recuerdo	pamięci	recordar	pamięć	V;IND;SG;1;PRS;FIN	
japoneses	japońska	japonés	japoński	N;MASC;PL	ADJ;NOM;FEM;SG
japoneses	japoński	japonés	japoński	N;MASC;PL	ADJ;NOM;MASC;SG
japoneses	japońskie	japonés	japoński	N;MASC;PL	ADJ;NOM;NEUT;SG
japoneses	japończycy	japonés	japończyk	N;MASC;PL	ADJ;NOM;MASC;PL
pared	ściany	pared	ściana	N;FEM;SG	N;ACC;FEM;PL
pared	mury	pared	mur	N;FEM;SG	N;NOM;MASC;PL
henri	henri	henri	henria	PROPN	PROPN;NOM;MASC;SG
tropicales	tropikalne	tropical	tropikalny	ADJ;PL	ADJ;NOM;NEUT;SG
designados	wyznaczony	designado	wyznaczyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
designados	wyznaczona	designado	wyznaczyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
designados	wskazany	designado	wskazany	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
designados	wyznaczone	designado	wyznaczyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
designados	wskazane	designado	wskazany	ADJ;MASC;PL;V.PTCP	
designados	mianowany	designado	mianować	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
designados	wyznaczony	designado	wyznaczyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
designados	wyznaczona	designado	wyznaczyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
gótico	gothic	gótico	gothic	ADJ;MASC;SG	
cima	top	cima	top	N;FEM;SG	
cima	góra	cima	góra	N;FEM;SG	
airlines	airlines	airlín	airlines	N;MASC;PL	
vázquez	vasquez	vázquez	vasquez	N;MASC;SG	PROPN;NOM;MASC;SG
vázquez	vázquez	vázquez	vszquez	N;MASC;SG	PROPN;NOM;MASC;SG
vázquez	vazquez	vázquez	vazquez	N;MASC;SG	
della	della	della	dell	N	
perdiendo	przegrana	perder	przegrać	V;V.MSDR	N;NOM;FEM;SG
rubén	rubén	rubén	rubén	PROPN	PROPN;NOM;MASC;SG
rubén	reuben	rubén	reuben	PROPN	PROPN;NOM;MASC;SG
rubén	ruben	rubén	ruben	PROPN	PROPN;NOM;MASC;SG
rubén	ruben	rubén	ruben	PROPN	PROPN;NOM;MASC;SG
anthony	anthony	anthony	anthon	PROPN	PROPN;NOM;MASC;SG
anthony	antoni	anthony	antoni	PROPN	PROPN;NOM;MASC;SG
heavy	heavy	heavy	heav	N;MASC;SG	
heavy	ciężkie	heavy	ciężki	N;MASC;SG	ADJ;NOM;NEUT;SG
heavy	ciężki	heavy	ciężki	N;MASC;SG	ADJ;NOM;MASC;SG
heavy	ciężka	heavy	ciężka	N;MASC;SG	ADJ;NOM;FEM;SG
silencio	cicho	silencio	cicho	N;MASC;SG	ADV
silencio	cichy	silencio	cichy	N;MASC;SG	ADJ;NOM;MASC;SG
trofeo	trophy	trofeo	trophy	N;MASC;SG	
trofeo	trofea	trofeo	trofe	N;MASC;SG	N;NOM;MASC;PL
ocupado	zajęte	ocupado	zajęty	ADJ;MASC;SG;V.PTCP	
ocupado	zajęty	ocupado	zająć	ADJ;MASC;SG;V.PTCP	
ocupado	zajęte	ocupado	zajęty	ADJ;MASC;SG;V.PTCP	
ocupado	zajęty	ocupado	zająć	ADJ;MASC;SG;V.PTCP	
pobres	biedny	pobre	biedny	N;PL	ADJ;NOM;MASC;SG
pobres	biedne	pobre	biedny	N;PL	ADJ;NOM;NEUT;SG
pobres	biedna	pobre	biedny	N;PL	ADJ;NOM;FEM;SG
reconstrucción	odbudowy	reconstrucción	odbudowy	N;FEM;SG	
reconstrucción	odbudowa	reconstrucción	odbudowy	N;FEM;SG	
reconstrucción	odbudowa	reconstrucción	odbudowy	N;FEM;SG	
reconstrucción	odbudować	reconstrucción	odbudować	N;FEM;SG	V;PFV;NFIN;ACT
reconstrucción	odbudowy	reconstrucción	odbudowy	N;FEM;SG	
reconstrucción	odbudowa	reconstrucción	odbudowy	N;FEM;SG	
tratados	traktaty	tratado	traktaty	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;PL
tratados	traktatów	tratado	traktat	ADJ;MASC;PL;V.PTCP	N;GEN;MASC;PL
óperas	opery	ópera	opera	N;FEM;PL	
presa	tamy	presa	tama	N;FEM;SG	
presa	zapora	presa	zaporać	N;FEM;SG	
presa	tama	presa	tama	N;FEM;SG	
presa	dam	presa	dać	N;FEM;SG	V;PFV;IND;SG;1;FUT;FIN;ACT
oportunidades	możliwość	oportunidad	możliwość	N;FEM;PL	N;ACC;FEM;SG
oportunidades	okazja	oportunidad	okazja	N;FEM;PL	N;NOM;FEM;SG
oportunidades	możliwości	oportunidad	możliwość	N;FEM;PL	N;ACC;FEM;SG
usados	stosowane	usado	stosować	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
usados	wykorzystane	usado	wykorzystać	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
usados	użyte	usado	użyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
usados	używana	usado	używać	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
usados	używany	usado	używać	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
usados	używane	usado	używać	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
calderón	calderon	calderón	calderon	N;MASC;SG	PROPN;NOM;MASC;SG
lobo	lobo	lobo	lobo	N;MASC;SG	
lobo	wolf	lobo	wolf	N;MASC;SG	
móvil	mobile	móvil	mobil	N;SG	
móvil	mobilnej	móvil	mobilny	N;SG	ADJ;GEN;FEM;SG
móvil	mobilne	móvil	mobilny	N;SG	ADJ;NOM;NEUT;SG
dividida	podział	dividido	podziać	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
dividida	podziel	dividido	podziel	ADJ;FEM;SG;V.PTCP	V;PFV;IMP;SG;2;FIN;ACT
dividida	split	dividido	split	ADJ;FEM;SG;V.PTCP	
víctima	vic	víctima	vic	N;FEM;SG	PROPN;NOM;MASC;SG
víctima	ofiary	víctima	ofiara	N;FEM;SG	N;NOM;FEM;PL
teología	teologiczne	teología	teologiczny	N;FEM;SG	ADJ;NOM;NEUT;SG
ambiental	środowiska	ambiental	środowisko	ADJ;SG	N;NOM;NEUT;SG
ambiental	otoczenia	ambiental	otoczenie	ADJ;SG	N;GEN;NEUT;SG
ambiental	otoczenie	ambiental	otoczyć	ADJ;SG	N;NOM;NEUT;SG
cultivos	upraw	cultivo	uprawa	N;MASC;PL	
cultivos	uprawy	cultivo	uprawa	N;MASC;PL	N;GEN;FEM;SG
cultivos	kultury	cultivo	kultura	N;MASC;PL	N;GEN;FEM;SG
cultivos	kultur	cultivo	kultur	N;MASC;PL	
cultivos	uprawa	cultivo	uprawa	N;MASC;PL	
cultivos	uprawy	cultivo	uprawa	N;MASC;PL	N;GEN;FEM;SG
cultivos	upraw	cultivo	uprawa	N;MASC;PL	
considerados	rozpatrywane	considerado	rozpatrywać	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
considerados	rozważane	considerado	rozważać	ADJ;MASC;PL;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
considerados	badanym	considerado	badany	ADJ;MASC;PL;V.PTCP	ADJ;INS;MASC;SG
corporación	corporation	corporación	corporation	N;FEM;SG	
gimnasia	gym	gimnasia	gym	N;FEM;SG	
automóvil	car	automóvil	car	N;MASC;SG	
automóvil	samochodowe	automóvil	samochodowy	N;MASC;SG	ADJ;NOM;NEUT;SG
renuncia	zrezygnować	renuncia	zrezygnować	N;FEM;SG	V;PFV;NFIN;ACT
borbón	bourbon	borbón	bourbon	N;MASC;SG	
borbón	burbon	borbón	burbon	N;MASC;SG	
jugado	grało	jugado	grać	ADJ;MASC;SG;V.PTCP	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
jugado	grał	jugado	grać	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
jugado	zagrali	jugado	zagrać	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;PL;PST;FIN;ACT
cantar	sing	cantar	singa	V;NFIN	
cantar	śpiewanie	cantar	śpiewać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
cantar	śpiew	cantar	śpiew	V;NFIN	N;NOM;MASC;SG
end	end	end	end	N	
pino	pino	pino	pino	N;MASC;SG	
pino	sosna	pino	sosna	N;MASC;SG	
pino	pine	pino	pin	N;MASC;SG	
pino	sosny	pino	sosna	N;MASC;SG	
usualmente	zazwyczaj	usualmente	zazwyczaj	ADV	
usualmente	zwykle	usualmente	zwykle	ADV	
usualmente	przeważnie	usualmente	przeważnie	ADV	
pamplona	pamplona	pamplona	pamplon	N;FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
incorporó	incorporated	incorporar	incorporated	V;IND;SG;3;PST;FIN	
sofía	zofia	sofer	zofia	N;FEM;SG	PROPN;NOM;FEM;SG
sofía	sofia	sofer	sofia	N;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
sofía	zofia	sofer	zofia	N;FEM;SG	PROPN;NOM;FEM;SG
sofía	sophia	sofer	sophia	N;FEM;SG	
