que	että	que	että	PRO	CONJ
soñar	uni	soñar	uni	V	N;NOM;SG
soñar	dream	soñar	dream	V	
soñar	unelma	soñar	unelma	V	N;NOM;SG
soñar	unta	soñar	uni	V	N;PRT;SG
soñar	unet	soñar	uni	V	N;NOM;PL
soñar	unia	soñar	uni	V	N;PRT;PL
soñar	unelmia	soñar	unelma	V	N;PRT;PL
soñar	unelmat	soñar	unelma	V	N;NOM;PL
hill	kukkulalle	hill	kukkula	PROPN	N;AT+ALL;SG
hill	mäki	hill	mäki	PROPN	N;NOM;SG
hill	hill	hill	hillemmäk	PROPN	PROPN;NOM;SG
encantador	viehättävä	encantador	viehätä	ADJ	V;NOM;SG;V.PTCP;ACT
responsábel	vastuullinen	responsábel	vastuullinen	N	ADJ;NOM;SG
responsábel	vastuuntuntoinen	responsábel	vastuuntuntoinen	N	ADJ;NOM;SG
responsábel	varten	responsábel	varten	N	ADV
groves	groves	grove	groves	PROPN	PROPN;NOM;SG
groves	sinä	grove	sinä	PROPN	PRO;NOM;SG;2
cliff	kallio	cliff	kallio	PROPN	N;NOM;SG
cliff	kallion	cliff	kallio	PROPN	N;GEN;SG
cliff	cliff	cliff	cliff	PROPN	PROPN;NOM;SG
ideais	ihanteellinen	ideal	ihanteellinen	N	ADJ;NOM;SG
maldición	vittu	maldición	vittu	N	INTJ
maldición	kirottu	maldición	kirota	N	ADJ;NOM;SG
festas	teki	festa	tehdä	N	V;IND;SG;3;PST;FIN;ACT
macdonald	macdonald	macdonald	macdonald	ADJ	N;NOM;SG
leal	true	leal	true	ADJ	N;NOM;SG
viets	ne	viets	se	PROPN	PRO;NOM;PL
viets	he	viets	hän	PROPN	PRO;NOM;PL;3
zorra	tuo	zorra	tuo	N	PRO;NOM;SG
zorra	että	zorra	että	N	CONJ
zorra	sinä	zorra	sinä	N	PRO;NOM;SG;2
zorra	hullua	zorra	hullu	N	ADJ;PRT;SG
zorra	crazy	zorra	crazy	N	
zorra	hullu	zorra	hullu	N	ADJ;NOM;SG
winston	winston	winston	winston	PROPN	N;NOM;SG
pompeio	pompeius	pompeio	pompeius	PROPN	N;NOM;SG
pompeio	oli	pompeio	olla	PROPN	V;IND;SG;3;PST;FIN;ACT
marcel	marcel	marcel	marcel	PROPN	PROPN;NOM;SG
haynes	haynes	haber	haynes	PROPN	N;NOM;SG
haynes	vittu	haber	vittu	PROPN	INTJ
haynes	vitun	haber	vitun	PROPN	INTJ
haynes	lähetetty	haber	lähettää	PROPN	V;NOM;SG;V.PTCP;PASS
haynes	lähetetyt	haber	lähettää	PROPN	V;NOM;PL;V.PTCP;PASS
haynes	lähetti	haber	lähettää	PROPN	N;NOM;SG
fortaleza	punaiset	fortalezar	punainen	N	ADJ;NOM;PL
fortaleza	punainen	fortalezar	punainen	N	ADJ;NOM;SG
fortaleza	punaista	fortalezar	punainen	N	ADJ;PRT;SG
fortaleza	red	fortalezar	red	N	
dixese	oliko	dicir	olla	V	V;IND;SG;3;PST;FIN;ACT
pacífico	tyyni	pacífico	tyyni	ADJ	N;NOM;SG
pacífico	tyynenmeren	pacífico	tyyni#meri	ADJ	N;GEN;SG
pacífico	pacific	pacífico	pacific	ADJ	
pacífico	jonka	pacífico	joka	ADJ	PRO;GEN;SG
pacífico	joka	pacífico	joka	ADJ	PRO;NOM;SG
pacífico	jota	pacífico	joka	ADJ	PRO;PRT;SG
pacífico	johon	pacífico	joka	ADJ	PRO;IN+ALL;SG
pacífico	jotka	pacífico	joka	ADJ	PRO;NOM;PL
aumentar	lisäys	aumentar	lisäys	V	N;NOM;SG
aumentar	kasvu	aumentar	kasvu	V	N;NOM;SG
aumentar	korotus	aumentar	korotus	V	N;NOM;SG
aumentar	ja	aumentar	ja	V	CONJ
aves	bird	ave	bird	N	
estraños	muukalaiset	estraño	muukalainen	ADJ	N;NOM;PL
estraños	vieraat	estraño	vieras	ADJ	N;NOM;PL
estraños	vieraita	estraño	vieras	ADJ	N;PRT;PL
italiano	italialaiset	italiano	italia#lainen	ADJ	N;NOM;PL
italiano	italiaksi	italiano	italia	ADJ	N;TRANS;SG
italiano	italia	italiano	itali	ADJ	N;NOM;SG
italiano	italian	italiano	italia	ADJ	N;GEN;SG
emocional	tunteellinen	emocional	tunteellinen	N	ADJ;NOM;SG
correos	julkaise	correo	julkaise	N	V;IMP;SG;2;FIN;ACT
voluntarios	vapaaehtoisia	voluntario	vapaa#ehtoinen	N	ADJ;PRT;PL
voluntarios	vapaaehtoiset	voluntario	vapaa#ehtoinen	N	ADJ;NOM;PL
voluntarios	vapaaehtoista	voluntario	vapaa#ehtoinen	N	ADJ;PRT;SG
voluntarios	vapaaehtoiset	voluntario	vapaa#ehtoinen	N	ADJ;NOM;PL
voluntarios	vapaaehtoinen	voluntario	vapaa#ehtoinen	N	ADJ;NOM;SG
básica	perus	básico	perus	ADJ	N;NOM;SG
sentados	istunto	sentar	istunto	V	N;NOM;SG
sentados	istunnon	sentar	istunto	V	N;GEN;SG
sentados	tuolla	sentar	tuolla	V	ADV
sentados	siellä	sentar	siellä	V	ADV
sentados	ympärillä	sentar	ympärillä	V	ADV
sentados	ympäri	sentar	ympäri	V	ADV
sentados	maisemissa	sentar	maisema	V	N;IN+ESS;PL
sentados	vain	sentar	vain	V	ADV
jack	jaakko	jack	jaakko	PROPN	PROPN;NOM;SG
bobby	bobbyn	bobby	bobby	PROPN	N;GEN;SG
bobby	bobby	bobby	bobby	PROPN	PROPN;NOM;SG
seguintes	seuraavaksi	seguinte	seuraavaksi	ADJ	ADV
seguintes	seuraan	seguinte	seurata	ADJ	N;IN+ALL;SG
and	ja	and	ja	PROPN	CONJ
descubrimos	oppi	descubrir	oppia	V	N;NOM;SG
cotiá	jokapäiväistä	cotián	joka#päivät	N	ADJ;PRT;SG
cotiá	jokapäiväinen	cotián	jokapäiväinen	N	ADJ;NOM;SG
cotiá	päivittäistä	cotián	päivittäinen	N	ADJ;PRT;SG
cotiá	päivittäin	cotián	päivittäin	N	ADV
cotiá	päivittäiset	cotián	päivittäinen	N	ADJ;NOM;PL
cotiá	päivittäinen	cotián	päivittäinen	N	ADJ;NOM;SG
cotiá	tavallinen	cotián	tavallinen	N	ADJ;NOM;SG
cotiá	tavalliset	cotián	tavallinen	N	ADJ;NOM;PL
cotiá	tavanomainen	cotián	tavan#omainen	N	ADJ;NOM;SG
organizar	järjestäminen	organizar	järjestäminen	V	N;NOM;SG
valentes	urhea	valente	urhea	ADJ	N;NOM;SG
valentes	uljas	valente	uljas	ADJ	N;NOM;SG
valentes	valiant	valente	valia	ADJ	N;NOM;SG
street	kadulle	street	katu	PROPN	N;AT+ALL;SG
street	street	street	street	PROPN	N;NOM;SG
street	katu	street	katu	PROPN	N;NOM;SG
darnos	antaa	darno	antaa	N	V;IND;SG;3;PRS;FIN;ACT
darnos	annetaan	darno	antaa	N	V;IND;PRS;FIN;PASS
raios	ray	raio	ray	N	PROPN;NOM;SG
xene	gene	xenar	gene	N	PROPN;NOM;SG
técnico	tekninen	técnico	tekninen	N	ADJ;NOM;SG
técnico	haluu	técnico	haluta	N	V;IMP;SG;2;FIN;ACT
asistente	virkailija	asistente	virkailija	ADJ	N;NOM;SG
asistente	apulainen	asistente	apulainen	ADJ	N;NOM;SG
asistente	assistentti	asistente	assistentti	ADJ	N;NOM;SG
asistente	avustaja	asistente	avustaja	ADJ	N;NOM;SG
afrontar	sopimus	afrontar	sopimus	V	N;NOM;SG
afrontar	mukaan	afrontar	mukaan	V	ADV
afrontar	mukana	afrontar	mukana	V	ADV
afrontar	with	afrontar	with	V	N;NOM;SG
afrontar	kanssa	afrontar	kanssa	V	ADV
afrontar	haasteita	afrontar	haaste	V	N;PRT;PL
afrontar	haasteet	afrontar	haaste	V	N;NOM;PL
afrontar	ilme	afrontar	ilme	V	N;NOM;SG
afrontar	naama	afrontar	naama	V	N;NOM;SG
afrontar	kasvot	afrontar	kasvot	V	N;NOM;PL
afrontar	naamaa	afrontar	naama	V	N;PRT;SG
afrontar	face	afrontar	face	V	
vouvos	menossa	vouvo	meno	V	N;IN+ESS;SG
vouvos	show	vouvo	show	V	N;NOM;SG
vouvos	ja	vouvo	ja	V	CONJ
nocturno	öitä	nocturno	yö	ADJ	N;PRT;PL
nocturno	yötä	nocturno	yö	ADJ	N;PRT;SG
nocturno	night	nocturno	nightä	ADJ	
nocturno	ilta	nocturno	ilta	ADJ	N;NOM;SG
nocturno	yö	nocturno	yö	ADJ	N;NOM;SG
nocturno	yökerho	nocturno	yökerho	ADJ	N;NOM;SG
ocultar	piilossa	ocultar	piilo	V	N;IN+ESS;SG
ocultar	agenda	ocultar	agenda	V	N;NOM;SG
new	uudet	new	uusi	PROPN	ADJ;NOM;PL
new	uusi	new	uusi	PROPN	ADJ;NOM;SG
new	uutta	new	uusi	PROPN	ADJ;PRT;SG
new	uusia	new	uusi	PROPN	ADJ;PRT;PL
asumir	ottaminen	asumir	ottaminen	V	N;NOM;SG
asumir	voi	asumir	voi	V	INTJ
asumir	vastuuta	asumir	vastuu	V	N;PRT;SG
asumir	vastuu	asumir	vastuu	V	N;NOM;SG
asumir	velvollisuudet	asumir	velvollisuus	V	N;NOM;PL
asumir	vastuualueet	asumir	vastuu#alue	V	N;NOM;PL
asumir	vastuut	asumir	vastuu	V	N;NOM;PL
apostar	uhkapeliä	apostar	uhka#peli	V	N;PRT;SG
apostar	gamble	apostar	gamble	V	
apostar	veto	apostar	veto	V	N;NOM;SG
apostar	vetoa	apostar	veto	V	N;PRT;SG
apostar	olisi	apostar	olla	V	V;COND;SG;3;FIN;ACT
competencia	muu	competencia	muu	N	PRO;NOM;SG
competencia	muut	competencia	muu	N	PRO;NOM;PL
amosan	ne	amosar	se	V	PRO;NOM;PL
amosan	he	amosar	hän	V	PRO;NOM;PL;3
amosan	tutkimus	amosar	tutkimus	V	N;NOM;SG
amosan	tutkimuksen	amosar	tutkimus	V	N;GEN;SG
amosan	tutkimukset	amosar	tutkimus	V	N;NOM;PL
amosan	show	amosar	show	V	N;NOM;SG
extra	ylimääräiset	extra	yli#määräinen	PROPN	ADJ;NOM;PL
extra	ylimääräistä	extra	yli#määräinen	PROPN	ADJ;PRT;SG
extra	extra	extra	extra	PROPN	N;NOM;SG
extra	ylimääräinen	extra	yli#määräinen	PROPN	ADJ;NOM;SG
extra	lisä	extra	lisä	PROPN	N;NOM;SG
vih	hiv	vih	hiv	PROPN	N;NOM;SG
vih	kuluessa	vih	kulua	PROPN	V;IN+ESS;SG;NFIN;ACT
vih	aids	vih	aids	PROPN	N;NOM;SG
vih	tuet	vih	tuki	PROPN	N;NOM;PL
vih	aidsin	vih	aitsi	PROPN	N;GEN;SG
quizáis	sinä	quizáis	sinä	ADV	PRO;NOM;SG;2
lóxico	loogisesti	lóxico	loogisesti	ADJ	ADV
lóxico	tuo	lóxico	tuo	ADJ	PRO;NOM;SG
lóxico	että	lóxico	että	ADJ	CONJ
lóxico	sidotut	lóxico	sidottu	ADJ	N;NOM;PL
lóxico	sidottu	lóxico	sidottu	ADJ	V;NOM;SG;V.PTCP;ACT
axudando	auttaminen	axudar	auttaminen	V	N;NOM;SG
dígolle	sano	dígolle	sanoa	PROPN	V;IMP;SG;2;FIN;ACT
dígolle	sinä	dígolle	sinä	PROPN	PRO;NOM;SG;2
dígolle	kerro	dígolle	kertoa	PROPN	V;IMP;SG;2;FIN;ACT
pouquiño	pieni	pouquiño	pieni	N	ADJ;NOM;SG
pouquiño	pikku	pouquiño	pikku	N	ADJ
pouquiño	vähä	pouquiño	vähän	N	ADV
pouquiño	puri	pouquiño	purra	N	V;IND;SG;3;PST;FIN;ACT
poñelo	pistä	poñelo	pistää	N	V;IMP;SG;2;FIN;ACT
poñelo	laita	poñelo	laittaa	N	V;IMP;SG;2;FIN;ACT
poñelo	laittakaa	poñelo	laittaa	N	V;IMP;SG;2;FIN;ACT
poñelo	testaa	poñelo	testata	N	V;IMP;SG;2;PRS;FIN;ACT
poñelo	koe	poñelo	kokea	N	V;IMP;SG;2;FIN;ACT
andando	kävelyllä	andar	kävely	V	N;AT+ESS
;SG
andando	kävely	andar	kävely	V	N;NOM;SG
andando	menossa	andar	meno	V	N;IN+ESS;SG
andando	kävely	andar	kävely	V	N;NOM;SG
desapareceron	ne	desaparecer	se	V	PRO;NOM;PL
desapareceron	he	desaparecer	hän	V	PRO;NOM;PL;3
desapareceron	poissa	desaparecer	poissa	V	ADV
desapareceron	ollut	desaparecer	olla	V	V;NOM;SG;V.PTCP;ACT
desapareceron	ollu	desaparecer	olla	V	V;NOM;SG;V.PTCP;ACT
desapareceron	oltu	desaparecer	olla	V	V;NOM;SG;V.PTCP;ACT
crean	luo	crear	luo	V	ADV
crean	ja	crear	ja	V	CONJ
baixos	alemmas	baixo	alemmas	N	ADV
baixos	alempi	baixo	alempi	N	ADJ;NOM;SG
baixos	alhaisempi	baixo	alhainen	N	ADJ;NOM;CMPR;SG
baixos	pienempi	baixo	pieni	N	ADJ;NOM;CMPR;SG
baixos	matala	baixo	matala	N	ADJ;NOM;SG
baixos	matalalla	baixo	matala	N	ADJ;AT+ESS
;SG
baixos	vähä	baixo	vähän	N	ADV
baixos	alhainen	baixo	alhainen	N	ADJ;NOM;SG
baixos	halvalla	baixo	halpa	N	ADJ;AT+ESS
;SG
baixos	halvat	baixo	halpa	N	ADJ;NOM;PL
baixos	halpa	baixo	halpa	N	ADJ;NOM;SG
baixos	halpaa	baixo	halpaa	N	ADJ;PRT;SG
multitude	tuolla	multitude	tuolla	N	ADV
multitude	siellä	multitude	siellä	N	ADV
anthony	anthony	anthony	anthony	PROPN	PROPN;NOM;SG
desaparece	sitten	desaparecer	sitten	V	ADV
desaparece	pois	desaparecer	pois	V	ADV
desaparece	ulos	desaparecer	ulos	V	ADV
química	kemiallinen	químico	kemiallinen	N	ADJ;NOM;SG
química	kemialliset	químico	kemiallinen	N	ADJ;NOM;PL
fea	ruma	fear	ruma	N	ADJ;NOM;SG
fea	rumaa	fear	ruma	N	ADJ;PRT;SG
fea	rumia	fear	ruma	N	ADJ;PRT;PL
fea	hän	fear	hän	N	PRO;NOM;SG;3
fea	vanhat	fear	vanha	N	ADJ;NOM;PL
fea	vanhoja	fear	vanha	N	ADJ;PRT;PL
fea	vanha	fear	vanha	N	ADJ;NOM;SG
fea	vanhaa	fear	vanha	N	ADJ;PRT;SG
deseño	suunnitella	deseño	suunnitella	N	V;SG;NFIN;ACT
deseño	piirtää	deseño	piirtää	N	V;IND;SG;FIN;ACT
deseño	suunniteltiin	deseño	suunnitella	N	V;IND;PST;FIN;PASS
deseño	suunnitellut	deseño	suunnitella	N	V;NOM;PL;V.PTCP;PASS
deseño	suunniteltu	deseño	suunnitella	N	V;NOM;SG;V.PTCP;PASS
cristal	lasinen	cristal	lasinen	N	ADJ;NOM;SG
helen	helena	helar	helena	PROPN	N;NOM;SG
helen	elli	helar	elli	PROPN	N;NOM;SG
helen	helen	helar	heli	PROPN	PROPN;NOM;SG
criminais	rikolliset	criminal	rikollinen	N	ADJ;NOM;PL
criminais	rikollisia	criminal	rikollinen	N	ADJ;PRT;PL
criminais	rikolliset	criminal	rikollinen	N	ADJ;NOM;PL
criminais	rikollista	criminal	rikollinen	N	ADJ;PRT;SG
criminais	rikollinen	criminal	rikollinen	N	ADJ;NOM;SG
protector	suojelija	protector	suojelija	ADJ	N;NOM;SG
respiración	hengittää	respiración	hengittää	N	V;IND;SG;PRS;FIN;ACT
respiración	meijän	respiración	miejä	N	ADV
respiración	meidän	respiración	minä	N	PRO;GEN;PL;1
atopas	sinä	atopa	sinä	V	PRO;NOM;SG;2
púxose	hänen	púxose	hän	V	PRO;GEN;SG;3
púxose	down	púxose	down	V	
púxose	alas	púxose	alas	V	ADV
púxose	alaspäin	púxose	alaspäin	V	ADV
púxose	hän	púxose	hän	V	PRO;NOM;SG;3
consegues	sinä	conseguir	sinä	V	PRO;NOM;SG;2
consegues	voi	conseguir	voi	V	INTJ
efectivamente	fakta	efectivamente	fakta	ADV	N;NOM;SG
efectivamente	faktaa	efectivamente	fakta	ADV	N;PRT;SG
efectivamente	tosiasia	efectivamente	tosi#asia	ADV	N;NOM;SG
saian	ulos	saiar	ulos	V	ADV
saian	lähde	saiar	lähde	V	N;NOM;SG
convidado	vieras	convidar	vieras	V	N;NOM;SG
convidado	vierasta	convidar	vieras	V	ADJ;PRT;SG
exposición	näytä	exposición	näyttää	N	V;IMP;SG;2;FIN;ACT
respira	hengitys	respirar	hengitys	V	N;NOM;SG
volvan	takaisin	volver	takaisin	V	ADV
volvan	selkä	volver	selkä	V	N;NOM;SG
volvan	taaksepäin	volver	taaksepäin	V	ADV
volvan	uudestaan	volver	uudestaan	V	ADV
volvan	uudelleen	volver	uudelleen	V	ADV
volvan	taas	volver	taas	V	ADV
volvan	jälleen	volver	jälleen	V	ADV
entendemos	voi	entender	voi	V	INTJ
molesta	sinä	molesta	sinä	V	PRO;NOM;SG;2
dirixe	harjoituksia	dirixe	harjoitus	V	N;PRT;PL
dirixe	harjoitukset	dirixe	harjoitus	V	N;NOM;PL
guinea	guinean	guinea	guinea	N	ADJ;GEN;SG
xigantes	jättiläinen	xigante	jättiläinen	ADJ	N;NOM;SG
xigantes	giants	xigante	giants	ADJ	
xigantes	ovat	xigante	olla	ADJ	V;IND;PL;3;PRS;FIN;ACT
xigantes	ovatko	xigante	olla	ADJ	V;IND;PL;3;PRS;FIN;ACT
eres	sinä	er	sinä	N	PRO;NOM;SG;2
eres	ovat	er	olla	N	V;IND;PL;3;PRS;FIN;ACT
eres	ovatko	er	olla	N	V;IND;PL;3;PRS;FIN;ACT
rematado	done	rematar	done	V	
rematado	valmis	rematar	valmis	V	ADJ;NOM;SG
rematado	valmiit	rematar	valmis	V	ADJ;NOM;PL
rematado	ohi	rematar	ohi	V	ADV
rematado	yli	rematar	yli	V	ADV
test	testaa	test	testata	N	V;IMP;SG;2;PRS;FIN;ACT
test	koe	test	kokea	N	V;IMP;SG;2;FIN;ACT
test	käänteinen	test	käänteinen	N	ADJ;NOM;SG
test	kääntää	test	kääntää	N	V;IND;SG;PRS;FIN;ACT
disque	ne	disque	se	ADV	PRO;NOM;PL
disque	he	disque	hän	ADV	PRO;NOM;PL;3
disque	sano	disque	sanoa	ADV	V;IMP;SG;2;FIN;ACT
disque	kuultu	disque	kuulla	ADV	V;NOM;SG;V.PTCP;PASS
disque	kuullut	disque	kuulla	ADV	V;NOM;SG;V.PTCP;ACT
disque	kuulin	disque	kuulla	ADV	V;IND;SG;1;PST;FIN;ACT
disque	kuuli	disque	kuulla	ADV	V;IND;SG;3;PST;FIN;ACT
respirar	hengitys	respirar	hengitys	V	N;NOM;SG
respirar	henkäys	respirar	henkäys	V	N;NOM;SG
afortunado	onnekas	afortunar	onnekas	V	ADJ;NOM;SG
afortunado	lucky	afortunar	lucky	V	
glicosa	glukoosi	glicosa	glukoosi	ADJ	N;NOM;SG
glicosa	vaihda	glicosa	vaihda	ADJ	V;IMP;SG;2;FIN;ACT
glicosa	muuta	glicosa	muu	ADJ	PRO;PRT;SG
glicosa	muutos	glicosa	muutos	ADJ	N;NOM;SG
glicosa	muuttaa	glicosa	muuttaa	ADJ	V;SG;NFIN;ACT
traballou	työn	traballar	työ	V	N;GEN;SG
traballou	työ	traballar	työ	V	N;NOM;SG
traballou	työt	traballar	työ	V	N;NOM;PL
traballou	työtä	traballar	työ	V	N;PRT;SG
obras	toimii	obra	toimia	N	V;IND;SG;3;PRS;FIN;ACT
obras	työskentelee	obra	työskennellä	N	V;IND;SG;3;PRS;FIN;ACT
obras	kerätään	obra	kerätä	N	V;IND;PRS;FIN;PASS
obras	kerätyt	obra	kerätä	N	V;NOM;PL;V.PTCP;PASS
obras	kerätty	obra	kerätä	N	V;NOM;SG;V.PTCP;PASS
obras	tuolla	obra	tuolla	N	ADV
obras	siellä	obra	siellä	N	ADV
dás	sinä	das	sinä	V	PRO;NOM;SG;2
dás	antaminen	das	antaminen	V	N;NOM;SG
dás	voi	das	voi	V	INTJ
st	kadulle	st	katu	PROPN	N;AT+ALL;SG
st	street	st	street	PROPN	N;NOM;SG
st	katu	st	katu	PROPN	N;NOM;SG
afastado	kauas	afastar	kauas	V	ADV
afastado	kaukana	afastar	kaukana	V	ADV
afastado	pitkälle	afastar	pitkälle	V	ADV
afastado	etäinen	afastar	etäinen	V	ADJ;NOM;SG
afastado	kaukainen	afastar	kaukainen	V	ADJ;NOM;SG
afastado	pois	afastar	pois	V	ADV
afastado	alkaen	afastar	alkaen	V	ADV
afastado	from	afastar	from	V	
afastado	hyvin	afastar	hyvin	V	ADV
afastado	erittäin	afastar	erittäin	V	ADV
afastado	itä	afastar	itä	V	N;NOM;SG
afastado	itään	afastar	itä	V	N;IN+ALL;SG
afastado	itäinen	afastar	itäinen	V	ADJ;NOM;SG
carácter	lisää	carácter	lisää	N	ADV
carácter	enemmän	carácter	enemmän	N	ADV
famosa	tuo	famor	tuo	ADJ	PRO;NOM;SG
famosa	että	famor	että	ADJ	CONJ
condenado	vanki	condenar	vanki	V	N;NOM;SG
condenado	rivin	condenar	rivi	V	N;GEN;SG
condenado	rivi	condenar	rivi	V	N;NOM;SG
gana	haluu	gano	haluta	PROPN	V;IMP;SG;2;FIN;ACT
gana	tunne	gano	tunne	PROPN	N;NOM;SG
gana	tuntea	gano	tuntea	PROPN	V;SG;NFIN;ACT
gana	tuntuu	gano	tuntua	PROPN	V;IND;SG;0;PRS;FIN;ACT
gana	tykkää	gano	tykätä	PROPN	V;IMP;SG;2;FIN;ACT
gana	kuten	gano	kuten	PROPN	CONJ
gana	kuin	gano	kuin	PROPN	CONJ
gana	mukaan	gano	mukaan	PROPN	ADV
gana	mukana	gano	mukana	PROPN	ADV
gana	with	gano	with	PROPN	N;NOM;SG
gana	kanssa	gano	kanssa	PROPN	ADV
gana	sinä	gano	sinä	PROPN	PRO;NOM;SG;2
deille	hänet	deillar	hän	V	PRO;ACC;SG;3
deille	hänen	deillar	hän	V	PRO;GEN;SG;3
arde	polttaa	arde	polttaa	N	V;IND;SG;3;PRS;FIN;ACT
arde	burns	arde	burns	N	PROPN;NOM;SG
arde	palaa	arde	palata	N	V;IMP;SG;2;FIN;ACT
arde	polta	arde	polta	N	V;IMP;SG;2;FIN;ACT
arde	poltetaan	arde	polttaa	N	V;IND;PRS;FIN;PASS
arde	polttaa	arde	polttaa	N	V;IND;SG;3;PRS;FIN;ACT
arde	sinä	arde	sinä	N	PRO;NOM;SG;2
domingos	sunnuntaisin	domingo	sunnuntaisin	N	ADV
domingos	muu	domingo	muu	N	PRO;NOM;SG
domingos	muut	domingo	muu	N	PRO;NOM;PL
medias	tämän	media	tämä	N	PRO;GEN;SG
medias	tätä	media	tämä	N	PRO;PRT;SG
medias	tästä	media	tämä	N	PRO;IN+ABL;SG
medias	tämä	media	tämä	N	PRO;NOM;SG
medias	puoli	media	puoli	N	NUM;NOM;SG
ii	toisena	ii	toinen	PROPN	ADJ;FRML;SG
ii	toiseksi	ii	toinen	PROPN	ADJ;TRANS;SG
ii	toinen	ii	toinen	PROPN	PRO;NOM;SG
ii	näytös	ii	näytös	PROPN	N;NOM;SG
ii	säädös	ii	säädös	PROPN	N;NOM;SG
ii	act	ii	act	PROPN	N;NOM;SG
ii	toimi	ii	toimia	PROPN	V;IMP;SG;2;FIN;ACT
roubou	kuka	roubar	kuka	V	PRO;NOM;SG
roubou	ketä	roubar	kettä	V	PRO;PRT;SG
roubou	who	roubar	who	V	N;NOM;SG
roubou	joka	roubar	joka	V	PRO;NOM;SG
aninovo	uudet	aninovo	uusi	N	ADJ;NOM;PL
aninovo	uusi	aninovo	uusi	N	ADJ;NOM;SG
aninovo	uutta	aninovo	uusi	N	ADJ;PRT;SG
aninovo	uusia	aninovo	uusi	N	ADJ;PRT;PL
aninovo	eeva	aninovo	eevä	N	PROPN;NOM;SG
aninovo	eve	aninovo	eve	N	PROPN;NOM;SG
cóntame	mitä	cóntame	mikä	V	PRO;PRT;SG
cóntame	mikä	cóntame	mikä	V	PRO;NOM;SG
cóntame	sinä	cóntame	sinä	V	PRO;NOM;SG;2
cheque	tarkista	cheque	tarkistaa	N	V;IMP;SG;2;FIN;ACT
cheque	tarkistaa	cheque	tarkistaa	N	V;IND;SG;FIN;ACT
cheque	tarkistetaan	cheque	tarkistaa	N	V;IND;PRS;FIN;PASS
cheque	sinä	cheque	sinä	N	PRO;NOM;SG;2
soubese	hän	souber	hän	V	PRO;NOM;SG;3
baixe	down	baixe	down	V	
baixe	alas	baixe	alas	V	ADV
baixe	alaspäin	baixe	alaspäin	V	ADV
baixe	sinä	baixe	sinä	V	PRO;NOM;SG;2
cociñeira	cook	cociñeiro	cook	N	PROPN;NOM;SG
madame	mae	madame	mae	N	PROPN;NOM;SG
penses	don	pense	don	V	PROPN;NOM;SG
penses	noin	pense	noin	V	ADV
dóeme	sisältö	dóeme	sisältö	V	N;NOM;SG
dóeme	sisältöä	dóeme	sisältö	V	N;PRT;SG
bien	bien	bien	bien	PROPN	
deberas	sinä	deber	sinä	ADJ	PRO;NOM;SG;2
deberas	pitäisi	deber	pitää	ADJ	V;COND;SG;3;FIN;ACT
deberas	pitäis	deber	pitää	ADJ	V;COND;SG;3;FIN;ACT
deberas	pitäisikö	deber	pitää	ADJ	V;COND;SG;3;FIN;ACT
deberas	täytyy	deber	täytyä	ADJ	V;IND;SG;3;PRS;FIN;ACT
tráeme	tuo	tráeme	tuo	V	PRO;NOM;SG
direillo	kerro	direillo	kertoa	N	V;IMP;SG;2;FIN;ACT
direillo	sinä	direillo	sinä	N	PRO;NOM;SG;2
gastos	kulu	gasto	kulua	N	V;IMP;SG;2;FIN;ACT
gastos	varten	gasto	varten	N	ADV
rata	rat	rata	rat	N	
rata	sinä	rata	sinä	N	PRO;NOM;SG;2
lago	lake	lago	lake	N	
fusís	heidän	fuso	hän	N	PRO;GEN;PL;3
fusís	niiden	fuso	se	N	PRO;GEN;PL
salario	maksa	salario	maksaa	N	V;IMP;SG;2;FIN;ACT
salario	maksaa	salario	maksaa	N	V;IND;SG;3;PRS;FIN;ACT
salario	maksettava	salario	maksaa	N	V;NOM;SG;V.PTCP;PASS
salario	maksetut	salario	maksaa	N	V;NOM;PL;V.PTCP;PASS
salario	maksettu	salario	maksaa	N	V;NOM;SG;V.PTCP;PASS
salario	maksanut	salario	maksaa	N	V;NOM;SG;V.PTCP;ACT
salario	maksoi	salario	maksaa	N	V;IND;SG;3;PST;FIN;ACT
saúdo	terv	saúdo	terv	N	INTJ
roubaron	ne	roubar	se	V	PRO;NOM;PL
roubaron	he	roubar	hän	V	PRO;NOM;PL;3
roubaron	varasta	roubar	varasta	V	N;PRT;SG
perdiches	sinä	perdiches	sinä	V	PRO;NOM;SG;2
perdiches	ulos	perdiches	ulos	V	ADV
perdiches	hukassa	perdiches	hukassa	V	ADV
perdiches	mis	perdiches	mis	V	ADV
perdiches	neiti	perdiches	neiti	V	N;NOM;SG
perdiches	ikävä	perdiches	ikävä	V	ADJ;NOM;SG
perdiches	sinun	perdiches	sinä	V	PRO;GEN;SG;2
henri	henri	henri	henri	PROPN	PROPN;NOM;SG
henri	thierry	henri	thierry	PROPN	PROPN;NOM;SG
saias	sinä	saio	sinä	N	PRO;NOM;SG;2
saias	hanki	saio	hankkia	N	V;IMP;SG;2;FIN;ACT
saias	saada	saio	saada	N	V;SG;NFIN;ACT
saias	saa	saio	saada	N	V;IND;SG;0;PRS;FIN;ACT
saias	hae	saio	hakea	N	V;IMP;SG;2;FIN;ACT
saias	ulos	saio	ulos	N	ADV
boto	mis	boto	mis	V	ADV
boto	neiti	boto	neiti	V	N;NOM;SG
boto	ikävä	boto	ikävä	V	ADJ;NOM;SG
