اتھاہ	derinden	اتھاہ	derin		ADJ;AT+ABL;SG;3
بِیاہنا	evlen	بِیاہنا	evlen	V;SG;NFIN;ACT	
بیپار	takas	بیپار	takas	PROPN;NOM;MASC;SG;3	
بیپار	ticaret	بیپار	ticaret	PROPN;NOM;MASC;SG;3	
بَیت	house	بَیت	hou	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بَیت	ev	بَیت	ev	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیت	hücre	بَیت	hücre	PROPN;NOM;MASC;SG;3	
بَیت	cep	بَیت	cep	PROPN;NOM;MASC;SG;3	
بَیت	tapınak	بَیت	tapınak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیت	temple	بَیت	temp	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بَیت	tapınağı	بَیت	tapınak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیت	cane	بیت	cane	PROPN;NOM;MASC;SG;3	
بیت	baston	بیت	baston	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیت	kamış	بیت	kamış	PROPN;NOM;MASC;SG;3	
بیت	reed	بیت	reed	PROPN;NOM;MASC;SG;3	
بَیتال	hortlak	بَیتال	hortlak	PROPN;NOM;MASC;SG;3	
بَیتال	gulyabani	بَیتال	gulyabani	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیتال	iblis	بَیتال	iblis	PROPN;NOM;MASC;SG;3	
بَیتال	şeytan	بَیتال	şeytan	PROPN;NOM;MASC;SG;3	
بَیتال	ghost	بَیتال	ghost	PROPN;NOM;MASC;SG;3	
بَیتال	hayalet	بَیتال	hayalet	PROPN;NOM;MASC;SG;3	
بَیتال	sprite	بَیتال	sprit	PROPN;NOM;MASC;SG;3	
بَیتلا	çalınmış	بَیتلا	çal	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST;PASS
بَیتلا	çalındı	بَیتلا	çal	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;POS;PST;PASS
بَیتلا	çalınan	بَیتلا	çal	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP;PASS
بَیتلا	çalıntı	بَیتلا	çalıntı	PROPN;NOM;MASC;SG;3	
بَیتلا	talihsiz	بَیتلا	talihsiz	PROPN;NOM;MASC;SG;3	
بَیتلا	talihsizlik	بَیتلا	talihsizlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیتلا	şanssızlık	بَیتلا	şanssızlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیتلا	şanssız	بَیتلا	şanssız	PROPN;NOM;MASC;SG;3	ADJ
بَیتلا	uğursuz	بَیتلا	uğursuz	PROPN;NOM;MASC;SG;3	
بِیتنا	pas	بِیتنا	pas	V;NFIN;ACT	
بِیتنا	geçiş	بِیتنا	geçiş	V;NFIN;ACT	
بِیتی	hesap	بڑیتی	hesap	V;IPFV;FEM;SG;V.PTCP;ACT	
بِیتی	anlatım	بڑیتی	anlatım	V;IPFV;FEM;SG;V.PTCP;ACT	
بِیتی	öykü	بڑیتی	öykü	V;IPFV;FEM;SG;V.PTCP;ACT	
بِیتی	biyografi	بڑیتی	biyografi	V;IPFV;FEM;SG;V.PTCP;ACT	
بِیٹ	guano	بِیٹ	guano	PROPN;NOM;MASC;SG;3	
بیٹا	cocuk	بیٹا	cocuk	N;NOM;MASC;SG;3	
بیٹا	evlat	بیٹا	evlat	N;NOM;MASC;SG;3	
بیٹا	cocuk	بیٹا	cocuk	N;NOM;MASC;SG;3	
بیٹا	cocuk	بیٹا	cocuk	N;NOM;MASC;SG;3	
بیٹا	evlat	بیٹا	evlat	N;NOM;MASC;SG;3	
بیٹا	oğul	بیٹا	oğul	N;NOM;MASC;SG;3	
بیٹا	evlat	بیٹا	evlat	N;NOM;MASC;SG;3	
بیٹا	cocuk	بیٹا	cocuk	N;NOM;MASC;SG;3	
بیٹی	kız	بیٹی	kız	N;NOM;FEM;SG;3	
بیٹی	girl	بیٹی	girl	N;NOM;FEM;SG;3	
بیٹی	kızım	بیٹی	kız	N;NOM;FEM;SG;3	ADJ;NOM;SG;3
بیٹی	kiz	بیٹی	kiz	N;NOM;FEM;SG;3	
بیٹی	kızı	بیٹی	kız	N;NOM;FEM;SG;3	ADJ;NOM;SG;3
بیٹی	kızım	بیٹی	kız	N;NOM;FEM;SG;3	ADJ;NOM;SG;3
بیٹی	kizi	بیٹی	kizi	N;NOM;FEM;SG;3	
بیٹی	kız	بیٹی	kız	N;NOM;FEM;SG;3	
بیٹی	girl	بیٹی	girl	N;NOM;FEM;SG;3	
بیٹی	kızım	بیٹی	kız	N;NOM;FEM;SG;3	ADJ;NOM;SG;3
بیٹی	kiz	بیٹی	kiz	N;NOM;FEM;SG;3	
بَیٹھا	oturan	بویٹھ	otur	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
بَیٹھا	oturuyorum	بویٹھ	otur	PROPN;NOM;MASC;SG;3	V;PROG;IND;SG;1;POS;INFM;PRS
بَیٹھا	oturup	بویٹھ	otur	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.CVB
بَیٹھا	oturmak	بویٹھ	otur	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بَیٹھا	oturarak	بویٹھ	otur	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.CVB
بَیٹھا	oturan	بویٹھ	otur	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
بَیٹھک	koltuk	بَیٹھک	koltuk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیٹھنا	kumar	بَیٹھ	kumar	V;NFIN	
بَیٹھنا	düşüş	بَیٹھ	düşüş	V;NFIN	
بَیٹھنا	azalma	بَیٹھ	azal	V;NFIN	
بَیٹھنا	düşme	بَیٹھ	düş	V;NFIN	
بَیٹھنا	düşüş	بَیٹھ	düşüş	V;NFIN	
بَیٹھنا	güz	بَیٹھ	güz	V;NFIN	
بَیٹھنا	sonbahar	بَیٹھ	sonbahar	V;NFIN	
بَیٹھنا	düşmek	بَیٹھ	düş	V;NFIN	
بَیٹھنا	yolculuk	بَیٹھ	yolculuk	V;NFIN	N;NOM;SG;3
بَیٹھنا	sür	بَیٹھ	sür	V;NFIN	
بَیٹھے	oturan	بَیٹھ	otur	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
بِیج	kökeni	بِیج	köken		N;ACC;SG;3
بِیج	tohum	بِیج	tohum		N;NOM;SG;3
بِیج	sperm	بِیج	sper		N;NOM;SG;3
بِیجنا	bitki	بِیج	bitki	V;NFIN;ACT	
بِیجنا	tohum	بِیج	tohum	V;NFIN;ACT	N;NOM;SG;3
بِیجنا	taraftar	بِیج	taraf	V;NFIN;ACT	N;NOM;SG;3
بِیجنا	fan	بِیج	fan	V;NFIN;ACT	
بِیجنا	hayran	بِیج	hayran	V;NFIN;ACT	
بِیچ	içine	بِیچ	iç		ADJ;DAT;SG;3
بِیچ	fark	بِیچ	fark		N;NOM;SG;3
بِیچ	çekişme	بِیچ	çekiş		V;PFV;NOM;IND;POS;PRS;V.MSDR
بِیچ	anlaşmazlık	بِیچ	anlaşmazlık		N;NOM;SG;3
بِیچ	çatışma	بِیچ	çatış		V;PFV;NOM;IND;POS;PRS;V.MSDR
بِیچ	arasında	بِیچ	ara		ADJ;ESS;SG;3
بِیچ	arasına	بِیچ	ara		ADJ;DAT;SG;3
بِیچ	arası	بِیچ	ara		ADJ;NOM;SG;3
بِیچ	arasındaki	بِیچ	ara		ADJ;ESS;SG;3
بِیچ	arasında	بِیچ	ara		ADJ;ESS;SG;3
بِیچ	aralık	بِیچ	aralık		N;NOM;SG;3
بِیچ	aralığı	بِیچ	aralık		N;NOM;SG;3
بِیچ	esnasında	بِیچ	esna		N;ESS;SG;3
بِیچ	sırasında	بِیچ	sıra		N;ESS;SG;3
بِیچ	midway	بِیچ	midway		PROPN;NOM;SG;3
بِیچ	merkezi	بِیچ	merkez		N;ACC;SG;3
بِیچ	centre	بِیچ	centre		PROPN;NOM;SG;3
بیچ	satılık	بیچ	satılık		N;NOM;SG;3
بیچا	satılmış	بیچا	sat	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
بیچا	satılan	بیچا	sat	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
بیچا	satıldı	بیچا	sat	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PST;PASS
بیچا	satılır	بیچا	sat	V;PFV;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PASS
بیچا	satar	بیچا	sat	V;PFV;MASC;SG;V.PTCP;ACT	
بیچا	satıcı	بیچا	satıcı	V;PFV;MASC;SG;V.PTCP;ACT	
بیچا	satıcı	بیچا	satıcı	V;PFV;MASC;SG;V.PTCP;ACT	
بیچا	sağlayıcı	بیچا	sağlayıcı	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;SG;3
بیچنا	satmak	بیچ	sat		V;PFV;NOM;IND;POS;PRS;V.MSDR
بیخ	köken	بیخ	kök	N;NOM;MASC;SG;3	
بیخ	kökeni	بیخ	köken	N;NOM;MASC;SG;3	N;ACC;SG;3
بیخ	kaynağı	بیخ	kaynak	N;NOM;MASC;SG;3	
بیخ	kaynak	بیخ	kaynak	N;NOM;MASC;SG;3	
بیخ	root	بیخ	root	N;NOM;MASC;SG;3	
بیخ	kök	بیخ	kök	N;NOM;MASC;SG;3	
بیخ	temel	بیخ	temel	N;NOM;MASC;SG;3	ADJ
بیخ	vakfı	بیخ	vakıf	N;NOM;MASC;SG;3	N;ACC;SG;3
بیخ	vakıf	بیخ	vakıf	N;NOM;MASC;SG;3	
بَید	hekim	بَید	hekim	PROPN;NOM;MASC;SG;3	
بید	baston	بید	baston		N;NOM;SG;3
بَیدا	ayaklanma	بَیدا	ayaklan	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
بَیدا	isyan	بَیدا	isyan	PROPN;NOM;MASC;SG;3	
بَیدا	fitne	بَیدا	fit	PROPN;NOM;MASC;SG;3	
بَیدا	çöl	بَیدا	çöl	PROPN;NOM;MASC;SG;3	
بَیدا	isyan	بَیدا	isyan	PROPN;NOM;MASC;SG;3	
بَیدا	rahatsızlık	بَیدا	rahatsızlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیداد	zulüm	بیداد	zulüm	PROPN;NOM;MASC;SG;3	
بیداد	zorbalık	بیداد	zorbalık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیداد	zulüm	بیداد	zulüm	PROPN;NOM;MASC;SG;3	
بیداد	adaletsizlik	بیداد	adaletsizlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیداد	zulüm	بیداد	zulüm	PROPN;NOM;MASC;SG;3	
بیداد	haksızlık	بیداد	haksızlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیدار	alarm	بیدار	al	ADJ	
بیدار	uyarı	بیدار	uyar	ADJ	
بیدار	uyanık	بیدار	uyanık	ADJ	
بیدارمغز	akıllı	بیدارمغز	akıllı	ADJ	
بیدارمغز	bilge	بیدارمغز	bilge	ADJ	
بیدارمغز	akıllıca	بیدارمغز	akıllıca	ADJ	ADV
بیدارمغز	zeki	بیدارمغز	zeki	ADJ	
بیدارمغز	akıllı	بیدارمغز	akıllı	ADJ	
بیداری	uyanık	بیداری	uyanık	N;NOM;MASC;SG;3	
بیداری	uyanmak	بیداری	uyan	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بیداری	uyanış	بیداری	uyanış	N;NOM;MASC;SG;3	
بیدانت	vedanta	بیدانت	vedanta	PROPN;NOM;MASC;SG;3	
بیدستر	kunduz	بیدستر	kunduz	PROPN;NOM;MASC;SG;3	
بیدی	sunak	بیدی	sunak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیدی	platform	بیدی	platform	PROPN;NOM;MASC;SG;3	
بیدی	platformu	بیدی	platform	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیدھ	delik	بیدھ	delik	PROPN;NOM;MASC;SG;3	
بیدھ	çukur	بیدھ	çukur	PROPN;NOM;MASC;SG;3	
بیدھا	alkollü	بیدھا	alkollü	PROPN;NOM;MASC;SG;3	
بیدھا	büyülenmiş	بیدھا	büyüle	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST;PASS
بیدھا	büyülenmiş	بیدھا	büyüle	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST;PASS
بیدھنا	sıkıcı	بیدھ	sıkıcı	PROPN;NOM;MASC;SG;3	
بیدھنا	pierce	بیدھ	pierce	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بیدھنا	sapla	بیدھ	sap	PROPN;NOM;MASC;SG;3	
بیدھنا	bıçakla	بیدھ	bıçak	PROPN;NOM;MASC;SG;3	N;INS;SG;3
بَیر	düşmanlık	بَیر	düşmanlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیر	düşmanlık	بَیر	düşmanlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیر	kardeşim	بِیر	kardeş		N;NOM;SG;3
بِیر	kahramanlık	بِیر	kahramanlık		N;NOM;SG;3
بِیر	güçlüler	بِیر	güçlü		ADJ;NOM;PL;3
بِیر	cazibesi	بِیر	cazibe		N;NOM;SG;3
بِیر	çekicilik	بِیر	çekicilik		N;NOM;SG;3
بِیر	cazibe	بِیر	cazip		ADJ
بیر	age	بیر	age	PROPN;NOM;MASC;SG;3	
بیر	yaş	بیر	yaş	PROPN;NOM;MASC;SG;3	
بیر	yaşı	بیر	yaşı	PROPN;NOM;MASC;SG;3	
بیر	zaman	بیر	zaman	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیر	vakit	بیر	vakit	PROPN;NOM;MASC;SG;3	
بیر	süre	بیر	süre	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیر	time	بیر	tim	PROPN;NOM;MASC;SG;3	
بیر	fırsatlar	بیر	fırsat	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بیر	fırsatı	بیر	fırsatı	PROPN;NOM;MASC;SG;3	
بیر	fırsat	بیر	fırsat	PROPN;NOM;MASC;SG;3	
بیر	erteleme	بیر	ertele	PROPN;NOM;MASC;SG;3	
بیر	gecikme	بیر	gecik	PROPN;NOM;MASC;SG;3	
بیر	dön	بیر	dön	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;POS;PRS
بیر	dönüş	بیر	dönüş	PROPN;NOM;MASC;SG;3	
بیرّ	eş	بیرّ	eş	PROPN;NOM;MASC;SG;3	
بیرّ	eşi	بیرّ	eş	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;3
بیرّ	karın	بیرّ	kar	PROPN;NOM;MASC;SG;3	
بیرّ	karısı	بیرّ	karı	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیرّ	kadin	بیرّ	kadin	PROPN;NOM;MASC;SG;3	
بیرّ	kadın	بیرّ	kadın	PROPN;NOM;MASC;SG;3	
بیرّ	kadınım	بیرّ	kadın	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیراگ	inzivaya	بَیراگ	inziva	PROPN;NOM;MASC;SG;3	
بَیراگ	tecrit	بَیراگ	tecrit	PROPN;NOM;MASC;SG;3	
بَیراگ	tasarruf	بَیراگ	tasarruf	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیرتا	kahramanlık	بِیرتا	kahramanlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیرج	tohum	بِیرج	tohum		N;NOM;SG;3
بِیرج	sperm	بِیرج	sper		N;NOM;SG;3
بَیرق	standard	بَیرق	standar	PROPN;NOM;MASC;SG;3	
بَیرق	standart	بَیرق	standart	PROPN;NOM;MASC;SG;3	
بَیرق	bayrağı	بَیرق	bayrak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیرق	bayrak	بَیرق	bayrak	PROPN;NOM;MASC;SG;3	
بَیرق	teğmen	بَیرق	teğmen	PROPN;NOM;MASC;SG;3	
بَیرق	asteğmen	بَیرق	asteğmen	PROPN;NOM;MASC;SG;3	
بَیرق	afiş	بَیرق	afiş	PROPN;NOM;MASC;SG;3	
بَیرق	sancak	بَیرق	sancak	PROPN;NOM;MASC;SG;3	
بَیرق	banner	بَیرق	banne	PROPN;NOM;MASC;SG;3	
بَیرم	matkap	بَیرم	matkap	PROPN;NOM;MASC;SG;3	
بَیرم	talim	بَیرم	talim	PROPN;NOM;MASC;SG;3	
بَیرم	tatbikat	بَیرم	tatbikat	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیرم	festival	بَیرم	festival	PROPN;NOM;MASC;SG;3	
بَیرم	festivali	بَیرم	festivali	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بَیرم	festivalde	بَیرم	festival	PROPN;NOM;MASC;SG;3	N;ESS;SG;3
بَیرم	kutlama	بَیرم	kutlam	PROPN;NOM;MASC;SG;3	
بَیرم	kutlamalar	بَیرم	kutla	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بِیرن	kardeşim	بِیرن	kardeş		N;NOM;SG;3
بیرون	olmadan	بیرون	ol		V;PFV;IND;NEG;PRS;V.CVB
بیرونی	harici	بیرونی	harici	ADJ	
بیرونی	dış	بیرونی	dış	ADJ	
بیرونی	yabancı	بیرونی	yabancı	ADJ	
بَیری	düşman	بَیری	düşman	PROPN;NOM;MASC;SG;3	
بَیری	düşman	بَیری	düşman	PROPN;NOM;MASC;SG;3	
بِیڑا	puro	بِیڑا	puro	PROPN;NOM;MASC;SG;3	
بیڑا	sal	بیڑا	sal	N;NOM;MASC;SG;3	
بیڑی	bileklik	بیڑی	bileklik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیڑھا	zigzag	بیڑھ	zigzag	PROPN;NOM;MASC;SG;3	
بیڑھا	yamuk	بیڑھ	yamuk	PROPN;NOM;MASC;SG;3	
بیڑھا	eğri	بیڑھ	eğri	PROPN;NOM;MASC;SG;3	
بیڑھنا	sterlin	بیڑھ	sterlin	V;SG;NFIN;ACT	
بیڑھنا	pound	بیڑھ	pound	V;SG;NFIN;ACT	
بیڑھنا	etrafını	بیڑھ	etraf	V;SG;NFIN;ACT	N;ACC;SG;3
بیزار	bitkin	بیزار	bitkin	ADJ	
بیسوا	kahpe	بیسوا	kahpe	PROPN;NOM;MASC;SG;3	
بیسوا	cariye	بیسوا	cari	PROPN;NOM;MASC;SG;3	
بیسوا	fahişe	بیسوا	fahişe	PROPN;NOM;MASC;SG;3	
بیسوا	fahişelik	بیسوا	fahişelik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیسواں	yirminci	بِیسواں	yirminci	PROPN;NOM;MASC;SG;3	
بِیسواں	twentieth	بِیسواں	twentieth	PROPN;NOM;MASC;SG;3	
بِیسوں	birçok	بڑیس	birçok	N;ACC;MASC;PL;3	DET
بِیسی	puan	بِیسی	pu	ADJ	
بِیسی	skor	بِیسی	skor	ADJ	
بِیسی	sayı	بِیسی	say	ADJ	
بیسیوں	puanlar	بیسی	puan	N;ACC;MASC;PL;3	N;NOM;PL;3
بیسیوں	birçok	بیسی	birçok	N;ACC;MASC;PL;3	DET
بیش	daha	بیش	daha		ADV
بیش	mükemmel	بیش	mükemmel		ADJ
بیش	üstünlük	بیش	üstünlük		N;NOM;SG;3
بیشہ	orman	بیشہ	orman	PROPN;NOM;MASC;SG;3	
بیشی	artış	بیشی	artış	ADJ	
بیشی	artırma	بیشی	artırma	ADJ	
بیشی	fazlalık	بیشی	fazlalık	ADJ	
بیشی	fazla	بیشی	fazla	ADJ	
بیشی	aşırıya	بیشی	aşırı	ADJ	
بَیض	imza	بَیض	imza	PROPN;NOM;MASC;SG;3	
بَیضا	parlayan	بَیض	parla	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
بَیضا	tertemiz	بَیض	tertemiz	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیضا	lekesiz	بَیض	lekesiz	PROPN;NOM;MASC;SG;3	ADJ
بَیضا	white	بَیض	whit	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بَیضا	beyaz	بَیض	beyaz	PROPN;NOM;MASC;SG;3	
بَیضا	parlak	بَیض	parlak	PROPN;NOM;MASC;SG;3	
بَیضا	aydınlık	بَیض	aydınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیضاوی	oval	بَیضاوی	oval	PROPN;NOM;MASC;SG;3	
بَیضہ	yumurta	بَیضہ	yumurta	PROPN;NOM;MASC;SG;3	
بَیضہ	yumurtalı	بَیضہ	yumurtalı	PROPN;NOM;MASC;SG;3	
بَیطار	veteriner	بَیطار	veteriner	PROPN;NOM;MASC;SG;3	
بَیع	satılık	بَیع	satılık		N;NOM;SG;3
بَیعت	hürmet	بَیعت	hürmet	PROPN;NOM;MASC;SG;3	
بِیکا	yaralandı	بِیکا	yarala	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;POS;PST;PASS
بِیکا	yaralılar	بِیکا	yaralı	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بِیکا	yaralı	بِیکا	yaralı	PROPN;NOM;MASC;SG;3	
بِیکا	hasarlı	بِیکا	hasarlı	PROPN;NOM;MASC;SG;3	
بِیکا	hasar	بِیکا	hasar	PROPN;NOM;MASC;SG;3	
بِیکا	çarpık	بِیکا	çarpık	PROPN;NOM;MASC;SG;3	
بِیکا	askew	بِیکا	askew	PROPN;NOM;MASC;SG;3	
بَیکال	aksam	بَیکال	aksam	PROPN;NOM;MASC;SG;3	
بَیکال	akşam	بَیکال	akşam	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیکال	akşamlar	بَیکال	akşam	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بَیکُنٹھ	cennet	بَیکُنٹھ	cennet	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیکُنٹھ	cennet	بَیکُنٹھ	cennet	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیکُنٹھ	paradise	بَیکُنٹھ	paradise	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیگ	hızlı	بیگ	hızlı	PROPN;NOM;MASC;SG;3	ADJ
بیگ	hız	بیگ	hız	PROPN;NOM;MASC;SG;3	
بیگ	sürat	بیگ	sürat	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیگ	speed	بیگ	speed	PROPN;NOM;MASC;SG;3	
بیگ	hızı	بیگ	hız	PROPN;NOM;MASC;SG;3	
بیگ	şef	بیگ	şef	PROPN;NOM;MASC;SG;3	
بیگ	reis	بیگ	reis	PROPN;NOM;MASC;SG;3	
بیگ	emir	بیگ	imir	PROPN;NOM;MASC;SG;3	
بیگانگی	yabancılaşma	بیگانگی	yabancılaş	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	kayıtsız	بیگانہ	kayıtsız	ADJ	
بیگانہ	egzotik	بیگانہ	egzotik	ADJ	
بیگانہ	tuhaf	بیگانہ	tuhaf	ADJ	N;NOM;SG;3
بیگانہ	garip	بیگانہ	garip	ADJ	
بیگانہ	strange	بیگانہ	strange	ADJ	
بیگانہ	uzaylı	بیگانہ	uzaylı	ADJ	
بیگانہ	yaratık	بیگانہ	yarat	ADJ	
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	yabancı	بیگانہ	yabancı	ADJ	
بیگانہ	kayıtsız	بیگانہ	kayıtsız	ADJ	
بیگانہ	egzotik	بیگانہ	egzotik	ADJ	
بیگانہ	tuhaf	بیگانہ	tuhaf	ADJ	N;NOM;SG;3
بیگانہ	garip	بیگانہ	garip	ADJ	
بیگانہ	strange	بیگانہ	strange	ADJ	
بیگم	lady	بیگم	lady	PROPN;NOM;FEM;SG;3	
بیگم	hanım	بیگم	hanım	PROPN;NOM;FEM;SG;3	
بیگم	bayan	بیگم	bayan	PROPN;NOM;FEM;SG;3	
بیگم	hanımefendi	بیگم	hanımefendi	PROPN;NOM;FEM;SG;3	N;NOM;SG;3
بیگم	begüm	بیگم	begüm	PROPN;NOM;FEM;SG;3	
بیگم	queen	بیگم	yu	PROPN;NOM;FEM;SG;3	PROPN;NOM;SG;3
بیگم	kraliçe	بیگم	kraliçe	PROPN;NOM;FEM;SG;3	N;NOM;SG;3
بیگم	vezir	بیگم	vez	PROPN;NOM;FEM;SG;3	
بیگم	lady	بیگم	lady	PROPN;NOM;FEM;SG;3	
بیگم	hanım	بیگم	hanım	PROPN;NOM;FEM;SG;3	
بیگم	bayan	بیگم	bayan	PROPN;NOM;FEM;SG;3	
بیگم	hanımefendi	بیگم	hanımefendi	PROPN;NOM;FEM;SG;3	N;NOM;SG;3
بیگم	begüm	بیگم	begüm	PROPN;NOM;FEM;SG;3	
بیگم	eş	بیگم	eş	PROPN;NOM;FEM;SG;3	
بیگم	eşi	بیگم	eş	PROPN;NOM;FEM;SG;3	ADJ;NOM;SG;3
بیگم	karın	بیگم	kar	PROPN;NOM;FEM;SG;3	
بیگم	karısı	بیگم	karı	PROPN;NOM;FEM;SG;3	N;NOM;SG;3
بیگم	queen	بیگم	yu	PROPN;NOM;FEM;SG;3	PROPN;NOM;SG;3
بیگم	kraliçe	بیگم	kraliçe	PROPN;NOM;FEM;SG;3	N;NOM;SG;3
بیگم	vezir	بیگم	vez	PROPN;NOM;FEM;SG;3	
بیگماتی	prenses	بیگماتی	prenses	V;IPFV;FEM;SG;V.PTCP;ACT	
بیگمی	mükemmel	بیگمی	mükemmel	PROPN;NOM;MASC;SG;3	ADJ
بیگمی	iyi	بیگمی	iyi	PROPN;NOM;MASC;SG;3	
بیگی	çabuk	بیگی	çabuk	PROPN;NOM;MASC;SG;3	
بیگی	çabucak	بیگی	çabucak	PROPN;NOM;MASC;SG;3	ADV
بیگی	yakinda	بیگی	yakinda	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
بیگی	yakında	بیگی	yakın	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
بیگی	soon	بیگی	soon	PROPN;NOM;MASC;SG;3	
بیگی	kurye	بیگی	kurye	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَیل	boğa	بَیل	boğa	PROPN;NOM;MASC;SG;3	
بَیل	bull	بَیل	bull	PROPN;NOM;MASC;SG;3	
بَیل	ahmak	بَیل	ah	PROPN;NOM;MASC;SG;3	
بَیل	aptal	بَیل	aptal	PROPN;NOM;MASC;SG;3	
بیل	kürek	بیل	kürek	PROPN;NOM;MASC;SG;3	
بیل	küreği	بیل	kürek	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیل	çapa	بیل	çapa	PROPN;NOM;MASC;SG;3	
بیل	maça	بیل	maça	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
بیل	spade	بیل	spade	PROPN;NOM;MASC;SG;3	
بیل	nesil	بیل	nesil	PROPN;NOM;MASC;SG;3	
بیل	kuşak	بیل	kuşak	PROPN;NOM;MASC;SG;3	
بیل	nesli	بیل	nesli	PROPN;NOM;MASC;SG;3	
