리카르도	ricardo	리카르+도	ricardo	PROPN	N;MASC;SG
리젠시	regência	리젠시	regência		N;FEM;SG
돼지고기	porco	되+어+지+기+야	porco		N;MASC;SG
까다로운	complicado	까다롭+ㄴ	complicar	ADJ	V;MASC;SG;V.PTCP
욕망	desejo	욕망	desejo		N;MASC;SG
욕망	luxúria	욕망	luxúria		N;FEM;SG
욕망	desejos	욕망	desejo		N;MASC;PL
챌린저	desafiador	챌린저	desafiador	PROPN	ADJ;MASC;SG
챌린저	challenger	챌린저	challenger	PROPN	N;MASC;SG
챌린저	desafiante	챌린저	desafiante	PROPN	ADJ;MASC;SG
킹덤	reino	킹덤	reino		N;MASC;SG
킹덤	kingdom	킹덤	kingdom		N;MASC;SG
카노	kano	카노	kano		N;MASC;SG
우산	umbrella	우산	umbrella		N;FEM;SG
삼각	triangular	삼각	triangular		ADJ;MASC;SG
보두앵	baldwin	보두앵	baldwin		N;MASC;SG
보두앵	balduíno	보두앵	balduíno		N;MASC;SG
남방	sulistas	남방	sulista		N;MASC;PL
남방	sulista	남방	sulista		ADJ;MASC;SG
남방	sul	남방	sul		N;MASC;SG
남방	southern	남방	southern		N;MASC;SG
남방	meridional	남방	meridional		ADJ;MASC;SG
서커스	circus	서커스	circu		N;MASC;SG
서커스	circo	서커스	circo		N;MASC;SG
서커스	circos	서커스	circo		N;MASC;PL
서커스	circos	서커스	circo		N;MASC;PL
컴파일	compilar	컴파+이+ㄹ	compilar		V;NFIN
컴파일	compilado	컴파+이+ㄹ	compilar		V;MASC;SG;V.PTCP
컴파일	compilados	컴파+이+ㄹ	compilar		V;MASC;PL;V.PTCP
컴파일	compiladas	컴파+이+ㄹ	compilar		V;FEM;PL;V.PTCP
컴파일	compilada	컴파+이+ㄹ	compilar		V;FEM;SG;V.PTCP
컴파일	coletânea	컴파+이+ㄹ	coletânea		N;FEM;SG
컴파일	compilação	컴파+이+ㄹ	compilação		N;FEM;SG
컴파일	compilar	컴파+이+ㄹ	compilar		V;NFIN
이브라힘	ibrahim	이브라힘	ibrahim		N;MASC;SG
초과	excede	초+과	excedir		V;IND;SG;3;PRS;FIN
초과	ultrapassa	초+과	ultrapassar		V;IND;SG;3;PRS;FIN
초과	excesso	초+과	excesso		N;MASC;SG
초과	excessos	초+과	excesso		N;MASC;PL
초과	excedeu	초+과	exceder		V;IND;SG;3;PST;FIN
초과	excedido	초+과	excedir		V;MASC;SG;V.PTCP
초과	ultrapassou	초+과	ultrapassar		V;IND;SG;3;PST;FIN
초과	ultrapassado	초+과	ultrapassar		V;MASC;SG;V.PTCP
향수	nostálgico	향수	nostálgico	N	ADJ;MASC;SG
브라질인	brasileiros	브라질+이+ㄴ	brasileiro		N;MASC;PL
페가수스자리	pegasus	페가수스자리	pegasu	PROPN	N;MASC;SG
가와구치	kawaguchi	가와구치	kawaguchi	PROPN	N;MASC;SG
서스펜스	suspense	서스펜스	suspender		N;MASC;SG
셀틱	celta	셀틱	celta	PROPN	N;MASC;SG
셀틱	celtic	셀틱	celtic	PROPN	N;MASC;SG
셀틱	celtas	셀틱	celto	PROPN	N;MASC;PL
실무	práticos	실무	prático	N	ADJ;MASC;PL
실무	prático	실무	prático	N	ADJ;MASC;SG
케이타	keita	케이타	keita		N;MASC;SG
포브스	forbes	포브스	forbe	PROPN	N;FEM;SG
돌고래	golfinho	돌고래	golfinho	V	N;MASC;SG
돌고래	dolphin	돌고래	dolphin	V	N;MASC;SG
돌고래	golfinhos	돌고래	golfinho	V	N;MASC;PL
돌고래	golfinhos	돌고래	golfinho	V	N;MASC;PL
고소	acusação	고소	acusação		N;FEM;SG
고소	sue	고소	sue		N;FEM;SG
퍼시	percy	퍼시	percy		N;MASC;SG
실비아	sylvia	실비아	sylvia	PROPN	N;FEM;SG
실비아	silvia	실비아	silvio	PROPN	N;FEM;SG
실비아	silvia	실비아	silvio	PROPN	N;FEM;SG
에볼루션	evolution	에볼루션	evolution		N;MASC;SG
에볼루션	evolução	에볼루션	evolução		N;FEM;SG
올림피아	olympia	올림피아	olympia		N;MASC;SG
올림피아	olímpia	올림피아	olímpia		N;MASC;SG
동행	acompanhe	동행	acompanhar	N	V;SBJV;SG;3;PRS;FIN
동행	acompanham	동행	acompanhar	N	V;IND;PL;3;PRS;FIN
동행	acompanhar	동행	acompanhar	N	V;NFIN
비문	inscrição	비문	inscrição		N;FEM;SG
지니	gênio	지니	gênio		N;MASC;SG
지니	génio	지니	génio		N;MASC;SG
지니	ginny	지니	ginny		N;MASC;SG
귄터	günter	귄터	günter	PROPN	N;MASC;SG
권장	recomendada	권장	recomendar		V;FEM;SG;V.PTCP
권장	recomendados	권장	recomendar		V;MASC;PL;V.PTCP
권장	recomendado	권장	recomendar		V;MASC;SG;V.PTCP
권장	recomendou	권장	recomendar		V;IND;SG;3;PST;FIN
조슈아	joshua	조슈아	joshua	PROPN	N;MASC;SG
조슈아	josué	조슈아	josué	PROPN	N;MASC;SG
우즈	floresta	우즈	floresta		N;FEM;SG
우즈	bosque	우즈	bosque		N;MASC;SG
우즈	bosques	우즈	bosque		N;MASC;PL
가이아	gaia	가이아	gair	PROPN	N;FEM;SG
사카타	sakata	사카타	sakata		N;MASC;SG
신탁	confiar	신탁	confiar	N	V;NFIN
신탁	confia	신탁	confiar	N	V;IND;SG;3;PRS;FIN
신탁	confie	신탁	confiar	N	V;SBJV;SG;3;PRS;FIN
엉덩이	ass	엉덩이	ass		N;MASC;SG
엉덩이	cú	엉덩이	cú		N;MASC;SG
엉덩이	rabo	엉덩이	rabo		N;MASC;SG
엉덩이	cu	엉덩이	cu		N;MASC;SG
엉덩이	bunda	엉덩이	bunda		N;FEM;SG
엉덩이	hip	엉덩이	hip		N;MASC;SG
엉덩이	quadril	엉덩이	quadril		N;MASC;SG
엉덩이	anca	엉덩이	ancar		N;FEM;SG
엉덩이	nádegas	엉덩이	nádega		N;FEM;PL
엉덩이	ancas	엉덩이	anco		N;FEM;PL
엉덩이	quadris	엉덩이	quadri		N;MASC;PL
엉덩이	quadril	엉덩이	quadril		N;MASC;SG
엉덩이	cu	엉덩이	cu		N;MASC;SG
엉덩이	rabo	엉덩이	rabo		N;MASC;SG
엉덩이	bumbum	엉덩이	bumbum		N;MASC;SG
엉덩이	bunda	엉덩이	bunda		N;FEM;SG
빌뉴스	vilnius	빌뉴스	vilnil	PROPN	N;MASC;SG
가르침	ensino	가르치+ㅁ	ensino	V	N;MASC;SG
가르침	ensinamentos	가르치+ㅁ	ensinamento	V	N;MASC;PL
웍스	funciona	웍스	funcionar		V;IND;SG;3;PRS;FIN
웍스	obras	웍스	obra		N;FEM;PL
웍스	trabalhos	웍스	trabalho		N;MASC;PL
웍스	works	웍스	work		N;MASC;SG
웍스	trabalha	웍스	trabalhar		V;IND;SG;3;PRS;FIN
웍스	wok	웍스	wok		N;MASC;SG
가쓰라	katsura	가쓰+라	katsura		N;FEM;SG
마쓰우라	matsuura	마쓰우+라	matsuura		N;MASC;SG
셀프	cell	셀프	cell		N;MASC;SG
셀프	célula	셀프	célula		N;FEM;SG
셀프	cela	셀프	cela		N;FEM;SG
가봉	gabão	가봉	gabão	PROPN	N;MASC;SG
셔먼	sherman	켜+어+보+ㄴ	sherman		N;MASC;SG
인테리어	interior	인테리어	interior		N;MASC;SG
인테리어	interiores	인테리어	interior		N;MASC;PL
인테리어	interiores	인테리어	interior		N;MASC;PL
상어	tubarão	상어	tubar	N	V;IND;PL;3;FUT;FIN
블룸	florescer	블룸	florescer		V;NFIN
블룸	bloom	블룸	bloom		N;MASC;SG
블룸	florescem	블룸	florescer		V;IND;PL;3;PRS;FIN
알타이	altai	알타이	altair	PROPN	N;MASC;SG
응답	responde	응답	responder	N	V;IND;SG;3;PRS;FIN
응답	responder	응답	responder	N	V;NFIN
응답	responda	응답	responder	N	V;SBJV;SG;3;PRS;FIN
응답	respondam	응답	responder	N	V;SBJV;PL;3;PRS;FIN
응답	responde	응답	responder	N	V;IND;SG;3;PRS;FIN
응답	responder	응답	responder	N	V;NFIN
응답	responda	응답	responder	N	V;SBJV;SG;3;PRS;FIN
응답	responde	응답	responder	N	V;IND;SG;3;PRS;FIN
응답	responder	응답	responder	N	V;NFIN
응답	responda	응답	responder	N	V;SBJV;SG;3;PRS;FIN
조립	montadas	조립	montar	N	V;FEM;PL;V.PTCP
조립	montados	조립	montar	N	V;MASC;PL;V.PTCP
조립	montado	조립	montar	N	V;MASC;SG;V.PTCP
카불	cabul	카불	cabul		N;MASC;SG
카불	kabul	카불	kabul		N;MASC;SG
앵글로	anglo	앵글+로	anglo	ADV	N;MASC;SG
로사리오	rosário	로사리오	rosário	PROPN	N;MASC;SG
로사리오	rosario	로사리오	rosario	PROPN	N;MASC;SG
장점	méritos	장점	mérito		N;MASC;PL
장점	vantagens	장점	vantagem		N;FEM;PL
장점	vantagem	장점	vantagem		N;FEM;SG
오렌지색	orange	오렌지색	orange		N;MASC;SG
오렌지색	laranja	오렌지색	laranja		N;FEM;SG
내시	nash	내시	nash		N;MASC;SG
검사관	inspector	검사관	inspector		N;MASC;SG
검사관	inspetor	검사관	inspetor		N;MASC;SG
제이콥	jacob	제이콥	jacob		N;MASC;SG
제이콥	jacó	제이콥	jacó		N;MASC;SG
차이콥스키	tchaikovsky	차이콥스키	tchaikovsky		N;MASC;SG
우디	woody	우디	woody		N;MASC;SG
디럭스	deluxe	디럭스	deluxe		N;MASC;SG
브롱크스	bronx	브롱크스	bronx	PROPN	N;MASC;SG
상상	imaginação	상상	imaginação		N;FEM;SG
상상	imaginária	상상	imaginário		ADJ;FEM;SG
상상	imaginário	상상	imaginário		N;MASC;SG
상상	imaginários	상상	imaginário		ADJ;MASC;PL
상상	imaginei	상상	imaginar		V;IND;SG;1;PST;FIN
상상	imaginou	상상	imaginar		V;IND;SG;3;PST;FIN
상상	imaginava	상상	imaginar		V;IND;SG;3;IPFV;FIN
상상	imaginado	상상	imaginar		V;MASC;SG;V.PTCP
상상	imagina	상상	imaginar		V;IND;SG;3;PRS;FIN
상상	imaginem	상상	imaginar		V;SBJV;PL;3;PRS;FIN
상상	imaginar	상상	imaginar		V;NFIN
상상	imagine	상상	imaginar		V;SBJV;SG;3;PRS;FIN
밀스	moinhos	밀스	moinho		N;MASC;PL
밀스	mills	밀스	mill		N;MASC;SG
카르타고	cartago	카르타+고	cartago		N;MASC;SG
통계학	estatístico	통계학	estatístico	N	ADJ;MASC;SG
커넥션	conexões	커넥션	conexão		N;FEM;PL
커넥션	ligações	커넥션	ligação		N;FEM;PL
커넥션	ligação	커넥션	ligação		N;FEM;SG
커넥션	conexão	커넥션	conexão		N;FEM;SG
서프라이즈	surpresa	서프라이즈	surpresa		N;FEM;SG
서프라이즈	surpreenda	서프라이즈	surpreenda		V;SBJV;SG;3;PRS;FIN
호화	luxuosa	호화	luxuoso		ADJ;FEM;SG
호화	luxuosos	호화	luxuoso		N;MASC;PL
호화	luxuoso	호화	luxuoso		ADJ;MASC;SG
포츠담	potsdam	포츠담	potsdar	PROPN	N;FEM;SG
혐오	enojado	혐오	enojado	N	V;MASC;SG;V.PTCP
혐오	odiar	혐오	odiar	N	V;NFIN
혐오	odeio	혐오	odeio	N	V;IND;SG;1;PRS;FIN
혐오	odeia	혐오	odeia	N	V;IND;SG;3;PRS;FIN
블라인드	blind	블라인드	blind		N;MASC;SG
블라인드	cega	블라인드	cego		ADJ;FEM;SG
블라인드	cego	블라인드	cego		ADJ;MASC;SG
블라인드	cegos	블라인드	cego		N;MASC;PL
블라인드	cegas	블라인드	cega		N;FEM;PL
블라인드	cortinas	블라인드	cortina		N;FEM;PL
블라인드	persianas	블라인드	persiano		N;FEM;PL
등산	escalar	등산	escalar	N	V;NFIN
착용	veste	착용	veste	N	V;IND;SG;3;PRS;FIN
착용	vestir	착용	vestir	N	V;NFIN
착용	vestível	착용	vestível	N	ADJ;MASC;SG
레베카	rebeca	레베카	rebeca		N;FEM;SG
레베카	rebecca	레베카	rebeccar		N;FEM;SG
페라리	ferrari	페라리	ferrari		N;MASC;SG
슈트라우스	strauss	슈트라우스	straus		N;MASC;SG
아우크스부르크	augsburg	아우크스부르크	augsburg	PROPN	N;MASC;SG
하든	harden	하+든	harden		N;MASC;SG
하든	endurecer	하+든	endurecer		V;NFIN
옴니아	omnia	옴니아	omnia		N;MASC;SG
모리셔스	maurícia	모리셔스	maurícia	PROPN	N;FEM;SG
모리셔스	maurício	모리셔스	maurício	PROPN	N;MASC;SG
달팽이	caracóis	달팽이	caracóls		N;MASC;PL
달팽이	lesma	달팽이	lesmar		N;FEM;SG
달팽이	caracol	달팽이	caracol		N;MASC;SG
달팽이	caracóis	달팽이	caracóls		N;MASC;PL
소중히	valorize	소중히	valorizar	ADV	V;SBJV;SG;3;PRS;FIN
러닝	runs	러닝	rum		N;MASC;PL
노르만	normando	노르만	normar		N;MASC;SG
노르만	normandos	노르만	normando		N;MASC;PL
노르만	norman	노르만	norman		N;MASC;SG
노르만	normanda	노르만	normanda		N;FEM;SG
계란	ovos	계란	ovo		N;MASC;PL
계란	egg	계란	egg		N;MASC;SG
계란	ovo	계란	ovo		N;MASC;SG
계란	ovos	계란	ovo		N;MASC;PL
렉스	rex	렉스	rex		N;MASC;SG
자비	mercy	자비	mercy		N;MASC;SG
자비	piedade	자비	piedade		N;FEM;SG
자비	clemência	자비	clemência		N;FEM;SG
자비	misericórdia	자비	misericórdia		N;FEM;SG
이르쿠츠크	irkutsk	이르쿠츠크	irkutsk	PROPN	N;MASC;SG
미네르바	minerva	미네르바	minerva		N;MASC;SG
노블	noble	노블	noble		N;MASC;SG
노블	nobres	노블	nobre		N;MASC;PL
노블	nobre	노블	nobre		N;MASC;SG
행진곡	march	행진곡	march		N;MASC;SG
행진곡	marchar	행진곡	marchar		V;NFIN
행진곡	marcha	행진곡	marcha		N;FEM;SG
행진곡	março	행진곡	março		N;MASC;SG
사치코	sachiko	사치코	sachiko		N;MASC;SG
외로운	solidão	외롭+ㄴ	solidão	ADJ	N;FEM;SG
트레이시	tracy	트레이시	tracy	PROPN	N;MASC;SG
팔이	braço	팔+이	braço		N;MASC;SG
팔이	arm	팔+이	arm		N;MASC;SG
팔이	armar	팔+이	armar		V;NFIN
프레스턴	preston	프레스턴	preston	PROPN	N;MASC;SG
라이	lai	라이	lai		N;MASC;SG
하인	serva	하+이+ㄴ	servir		N;FEM;SG
하인	servo	하+이+ㄴ	servir		N;MASC;SG
미완성	inacabada	미완성	inacabar		V;FEM;SG;V.PTCP
미완성	inacabado	미완성	inacabado		V;MASC;SG;V.PTCP
캘린더	calendário	캘린더	calendário		N;MASC;SG
캘린더	calendários	캘린더	calendário		N;MASC;PL
사이공	saigon	사이공	saigon	PROPN	N;MASC;SG
사이공	saigão	사이공	saigão	PROPN	N;FEM;SG
오타쿠	otaku	오타쿠	otaku		N;MASC;SG
재규어	jaguares	재규어	jaguar		N;MASC;PL
재규어	onças	재규어	onça		N;FEM;PL
재규어	jaguar	재규어	jaguar		N;MASC;SG
재규어	onça	재규어	onçar		N;FEM;SG
걷기	caminhada	걷+기	caminhar	V	N;FEM;SG
걷기	passeios	걷+기	passeio	V	N;MASC;PL
걷기	caminhada	걷+기	caminhar	V	N;FEM;SG
걷기	passeio	걷+기	passeio	V	N;MASC;SG
카를스루에	karlsruhe	카를스루+에	karlsruhe	ADV	N;MASC;SG
사바나	savannah	사바+나	savannah		N;MASC;SG
사바나	savana	사바+나	savana		N;FEM;SG
라플라스	laplace	라플라스	laplace	PROPN	N;FEM;SG
설득	persuadido	설득	persuadido	N	V;MASC;SG;V.PTCP
설득	convenceu	설득	convencer	N	V;IND;SG;3;PST;FIN
설득	persuadidos	설득	persuadido	N	V;MASC;PL;V.PTCP
설득	persuadir	설득	persuadir	N	V;NFIN
설득	convencer	설득	convencer	N	V;NFIN
설득	convença	설득	convençar	N	V;SBJV;SG;3;PRS;FIN
설득	convence	설득	convencer	N	V;IND;SG;3;PRS;FIN
설득	convencer	설득	convencer	N	V;NFIN
설득	convença	설득	convençar	N	V;SBJV;SG;3;PRS;FIN
페가수스	pegasus	페가수스	pegasu	PROPN	N;MASC;SG
써니	ensolarado	쓰+었+다	ensolarar		V;MASC;SG;V.PTCP
써니	sunny	쓰+었+다	sunny		N;MASC;SG
타타르	tártaro	타타르	tártaro		N;MASC;SG
니카라과의	nicaraguense	니카라과+의	nicaraguense	PROPN	ADJ;MASC;SG
니카라과의	nicarágua	니카라과+의	nicarágua	PROPN	V;IND;SG;3;FUT;FIN
아크라	accra	아크라	accrar	PROPN	N;MASC;SG
어려움	dificuldade	어렵+ㅁ	dificuldade	V	N;FEM;SG
어려움	dificuldades	어렵+ㅁ	dificuldade	V	N;FEM;PL
어려움	dificuldades	어렵+ㅁ	dificuldade	V	N;FEM;PL
어려움	dificil	어렵+ㅁ	dificil	V	ADJ;MASC;SG
어려움	difíceis	어렵+ㅁ	difícil	V	ADJ;MASC;PL
어려움	difícil	어렵+ㅁ	difícil	V	ADJ;MASC;SG
껍질	concha	껍질	concho		N;FEM;SG
껍질	casca	껍질	casca		N;FEM;SG
껍질	shell	껍질	shell		N;MASC;SG
껍질	carapaça	껍질	carapaça		N;FEM;SG
껍질	casca	껍질	casca		N;FEM;SG
껍질	descascar	껍질	descascar		V;NFIN
껍질	peel	껍질	peel		N;MASC;SG
오르기	subida	오르+기	subida	V	N;FEM;SG
그리드	grade	그리드	grade		N;FEM;SG
그리드	grelha	그리드	grelha		N;FEM;SG
그리드	grid	그리드	grid		N;MASC;SG
그리드	grelhas	그리드	grelha		N;FEM;PL
부록	apêndice	부록	apêndice		N;MASC;SG
부록	apêndices	부록	apêndice		N;MASC;PL
클랜시	clancy	클랜시	clancy	PROPN	N;MASC;SG
파이어니어	pioneiros	파이어지+어	pioneiro		N;MASC;PL
파이어니어	pioneiro	파이어지+어	pioneiro		N;MASC;SG
파이어니어	pioneira	파이어지+어	pioneira		N;FEM;SG
파이어니어	pioneer	파이어지+어	pioneer		N;MASC;SG
탱고	tango	탱+고	tango		N;MASC;SG
윌리스	willis	윌리스	willi		N;MASC;SG
텐서	tensor	텐서	tensor		N;MASC;SG
언리얼	surreal	언리얼	surreal	N	ADJ;MASC;SG
언리얼	irreal	언리얼	irreal	N	ADJ;MASC;SG
푸리에	fourier	푸리+에	fourier	ADV	N;FEM;SG
코코	nariz	코코	nariz		N;MASC;SG
코스타	costa	코스타	costa		N;FEM;SG
폴라	paula	폴르+아	paula		N;FEM;SG
엘레나	helena	엘레+나	heleno		N;FEM;SG
엘레나	elena	엘레+나	elenar		N;FEM;SG
지평선	horizonte	지평선	horizonte		N;MASC;SG
지평선	horizon	지평선	horizon		N;MASC;SG
팬더	panda	팬더	pandar		N;MASC;SG
팬더	panteras	팬더	pantera		N;FEM;PL
팬더	pantera	팬더	pantera		N;FEM;SG
홍대	hong	홍대	hong		PROPN;MASC;SG
원더	maravilha	원더	maravilha		N;FEM;SG
원더	wonder	원더	wonder		N;MASC;SG
비아	via	비+아	via		N;FEM;SG
브리타니아	britânia	브리타니아	britânia		N;FEM;SG
브리타니아	britannia	브리타니아	britannia		N;MASC;SG
쿼터	quarter	쿼터	quarter		N;MASC;SG
쿼터	trimestre	쿼터	trimestre		N;MASC;SG
헐리우드	hollywood	헐리우드	hollywood		N;MASC;SG
케리	kerry	케리	kerry		N;MASC;SG
모모	momo	모모	momo		N;MASC;SG
적응	adaptar	적응	adaptar	N	V;NFIN
적응	adaptando	적응	adaptar	N	V;V.MSDR
적응	adaptáveis	적응	adaptável	N	ADJ;MASC;PL
적응	adaptável	적응	adaptável	N	ADJ;MASC;SG
적응	adaptar	적응	adaptar	N	V;NFIN
레니	lenny	레니	lenny		N;MASC;SG
체이스	perseguição	체이스	perseguição	PROPN	N;FEM;SG
체이스	chase	체이스	chase	PROPN	N;MASC;SG
인디아	índia	인디아	índia	PROPN	N;FEM;SG
인디아	india	인디아	india	PROPN	N;MASC;SG
입원	hospitalizado	입원	hospitalizar	N	V;MASC;SG;V.PTCP
입원	internado	입원	internar	N	V;MASC;SG;V.PTCP
흡연	fumando	흡연	fumar	N	V;V.MSDR
흡연	fumar	흡연	fumar	N	V;NFIN
양키	ianque	양키	ianque	PROPN	N;MASC;SG
양키	yankee	양키	yankee	PROPN	N;MASC;SG
로마노프	romanoff	로마노프	romanoff	PROPN	N;MASC;SG
로마노프	romanov	로마노프	romanov	PROPN	N;MASC;SG
가이아나	guiana	가이아나	guiana	PROPN	N;FEM;SG
섀도우	sombras	섀도우	sombra		N;FEM;PL
섀도우	sombra	섀도우	sombra		N;FEM;SG
섀도우	shadow	섀도우	shadow		N;MASC;SG
블레이크	blake	블레이크	blake		N;MASC;SG
이방인	estranha	이방+이+ㄴ	estranho		ADJ;FEM;SG
이방인	estranho	이방+이+ㄴ	estranho		ADJ;MASC;SG
이방인	forasteiro	이방+이+ㄴ	forasteiro		N;MASC;SG
아드리안	adriano	아드리안	adriano	PROPN	N;MASC;SG
아드리안	adrian	아드리안	adrian	PROPN	N;MASC;SG
프로포즈	propor	프로포즈	propor		V;NFIN
프로포즈	propondo	프로포즈	propor		V;V.MSDR
포르쉐	porsche	포르쉐	porsche	PROPN	N;MASC;SG
부스	cabine	부스	cabine		N;FEM;SG
부스	estande	부스	estande		N;MASC;SG
부스	booth	부스	booth		N;MASC;SG
부스	barraca	부스	barraca		N;FEM;SG
스미레	sumire	스미레	sumir		N;FEM;SG
마티아스	matias	마티아스	matia	PROPN	N;MASC;SG
마티아스	matthias	마티아스	matthia	PROPN	N;MASC;SG
호스팅	alojado	호스팅	alojar	N	V;MASC;SG;V.PTCP
호스팅	hospedado	호스팅	hospedar	N	V;MASC;SG;V.PTCP
스탬프	selo	스탬프	selo		N;MASC;SG
스탬프	carimbo	스탬프	carimbo		N;MASC;SG
스탬프	carimbos	스탬프	carimbo		N;MASC;PL
스탬프	selos	스탬프	selo		N;MASC;PL
베트남어	vietnamitas	베트남어	vietnamita		N;MASC;PL
베트남어	vietnamita	베트남어	vietnamita		N;MASC;SG
드러낸다	revela	드러내+ㄴ다	revelar		V;IND;SG;3;PRS;FIN
에메랄드	esmeralda	에메랄드	esmeralda		N;FEM;SG
에메랄드	esmeraldas	에메랄드	esmeralda		N;FEM;PL
아프로	afro	아프+로	afro		N;MASC;SG
색인	indexados	색인	indexar		V;MASC;PL;V.PTCP
색인	index	색인	index		N;MASC;SG
색인	indice	색인	indice		N;MASC;SG
색인	índices	색인	índice		N;MASC;PL
색인	índice	색인	índice		N;MASC;SG
색인	índices	색인	índice		N;MASC;PL
파우스트	fausto	파우스트	fausto	PROPN	N;MASC;SG
테두리	borda	테두리	borda		N;FEM;SG
테두리	fronteira	테두리	fronteira		N;FEM;SG
테두리	contorno	테두리	contorno		N;MASC;SG
하퍼	harper	하퍼	harper		N;MASC;SG
카우보이	vaqueiro	카우보+이	vaqueiro		N;MASC;SG
카우보이	caubói	카우보+이	caubói		N;MASC;SG
카우보이	cowboy	카우보+이	cowboy		N;MASC;SG
카우보이	vaqueiros	카우보+이	vaqueiro		N;MASC;PL
카우보이	cowboys	카우보+이	cowbor		N;MASC;PL
부탄	butão	부탄	butão		N;MASC;SG
포화	saturação	포화	saturação		N;FEM;SG
포화	saturado	포화	saturado		V;MASC;SG;V.PTCP
포화	saturados	포화	saturar		V;MASC;PL;V.PTCP
로이스	reuss	로이스	reus		N;MASC;SG
로이스	royce	로이스	royce		N;MASC;SG
로이스	lois	로이스	lois		N;FEM;SG
미즈시마	mizushima	미즈시마	mizushima		N;FEM;SG
오카	oka	오카	oka		N;MASC;SG
서류	papéis	서류	papel		N;MASC;PL
국수	massa	국수	massa		N;FEM;SG
국수	noodles	국수	noodle		N;MASC;PL
국수	macarrão	국수	macarrão		N;MASC;SG
국수	massas	국수	massa		N;FEM;PL
불평등	desigual	불평등	desigual	N	ADJ;MASC;SG
불평등	desiguais	불평등	desigual	N	ADJ;MASC;PL
화해	conciliação	화하+어	conciliação		N;FEM;SG
화해	reconciliação	화하+어	reconciliação		N;FEM;SG
화해	concertação	화하+어	concertação		N;FEM;SG
화해	conciliação	화하+어	conciliação		N;FEM;SG
벅스	buck	벅스	buck		N;MASC;SG
벅스	insectos	벅스	insecto		N;MASC;PL
벅스	insetos	벅스	inseto		N;MASC;PL
벅스	bugs	벅스	bug		N;MASC;PL
벅스	bichos	벅스	bicho		N;MASC;PL
벅스	erros	벅스	erro		N;MASC;PL
벅스	bucks	벅스	buck		N;MASC;PL
니컬러스	nicolás	니컬러스	nicolás	PROPN	N;MASC;SG
니컬러스	nicholas	니컬러스	nichola	PROPN	N;FEM;PL
니컬러스	nicolau	니컬러스	nicolar	PROPN	N;MASC;SG
모듈러	modular	모증러	modular	N	ADJ;MASC;SG
베일	bale	베이+ㄹ	bale		N;MASC;SG
베일	fardo	베이+ㄹ	fardo		N;MASC;SG
베일	fardos	베이+ㄹ	fardo		N;MASC;PL
베일	veil	베이+ㄹ	veil		N;MASC;SG
베일	véu	베이+ㄹ	véu		N;MASC;SG
베일	vale	베이+ㄹ	valer		V;IND;SG;3;PRS;FIN
무의미한	inútil	무의미+하+ㄴ	inútil	V	ADJ;MASC;SG
퇴직	aposentado	퇴직	aposentar	N	V;MASC;SG;V.PTCP
퇴직	reformado	퇴직	reformado	N	V;MASC;SG;V.PTCP
퇴직	reformados	퇴직	reformar	N	V;MASC;PL;V.PTCP
녹아	derrete	녹+아	derreter		V;IND;SG;3;PRS;FIN
녹아	derreter	녹+아	derreter		V;NFIN
무지	ignorância	무지	ignorância		N;FEM;SG
무지	desconhecimento	무지	desconhecimento		N;MASC;SG
포괄적	abrangente	포괄+적	abrangente	N	ADJ;MASC;SG
포괄적	abrangentes	포괄+적	abrangente	N	ADJ;MASC;PL
자이	chiayi	자+이	chiayi		N;MASC;SG
마당	estaleiro	마당	estaleiro		N;MASC;SG
마당	yard	마당	yard		N;MASC;SG
마당	quintal	마당	quintal		N;MASC;SG
마당	pátio	마당	pátio		N;MASC;SG
크로스오버	crossover	크로스오버	crossover		N;MASC;SG
복합체	complexas	복합체	complexo	N	ADJ;FEM;PL
복합체	complexo	복합체	complexo	N	ADJ;MASC;SG
복합체	complexos	복합체	complexo	N	ADJ;MASC;PL
복합체	complexa	복합체	complexo	N	ADJ;FEM;SG
복합체	composto	복합체	compor	N	V;MASC;SG;V.PTCP
복합체	compostos	복합체	compor	N	V;MASC;PL;V.PTCP
만찬	ceia	만찬	ceiar		N;FEM;SG
시그널	sinalizar	시그널	sinalizar	N	V;NFIN
볼셰비키	bolcheviques	볼셰비키	bolchevique	PROPN	N;MASC;PL
더그	doug	더그	doug		N;MASC;SG
앵커리지	fixação	앵크리+지	fixação	PROPN	N;FEM;SG
앵커리지	anchorage	앵크리+지	anchorage	PROPN	N;MASC;SG
앵커리지	ancoragem	앵크리+지	ancoragem	PROPN	N;FEM;SG
숨겨져	ocultado	숨기+어+지+어	ocultar	V	V;MASC;SG;V.PTCP
숨겨져	oculta	숨기+어+지+어	oculta	V	V;FEM;SG;V.PTCP
숨겨져	escondidos	숨기+어+지+어	esconder	V	V;MASC;PL;V.PTCP
숨겨져	oculto	숨기+어+지+어	ocultar	V	V;MASC;SG;V.PTCP
숨겨져	escondido	숨기+어+지+어	esconder	V	V;MASC;SG;V.PTCP
깔끔하게	puro	깔끔하+게	puro	CONJ	ADJ;MASC;SG
깔끔하게	arrumado	깔끔하+게	arrumar	CONJ	V;MASC;SG;V.PTCP
오타루	otaru	오타루	otaru	PROPN	N;MASC;SG
찾아보기	navegar	찾+아+보+기	navegar	V	V;NFIN
찾아보기	navegue	찾+아+보+기	navegue	V	ADJ;FEM;SG
찾아보기	descubra	찾+아+보+기	descubrar	V	V;SBJV;SG;3;PRS;FIN
