algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
frisk	fresh	frisk	fresh	ADJ;INDF;SG	N;INDF;MASC;SG
stabil	stabile	stabil	stabil	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
stabil	grajd	stabil	grajd	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
forbrug	consumul	forbrug	consum	N;INDF;NEUT;SG	N;DEF;MASC;SG
forbrug	consumului	forbrug	consum	N;INDF;NEUT;SG	N;DEF;MASC;SG
germain	germain	germain	germain	N;INDF;NEUT;SG	PROPN
eksperter	experții	ekspert	expert	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
tyndt	subtire	tyndt	subtire	ADJ;INDF;NEUT;SG	
tyndt	subțire	tyndt	subțire	ADJ;INDF;NEUT;SG	
anime	anime	anim	animă		N;INDF;MASC;SG
sank	scufundate	synke	scufunda	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
sank	scufundat	synke	scufundat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
sank	scufundată	synke	scufunda	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
ask	cere	ask	cere		V;IND;SG;3;PRS;FIN
ask	întreabă	ask	întreba		V;IND;3;PRS;FIN
ask	intreaba	ask	intreba		N;DEF;FEM;SG
ask	ash	ask	ash		N;INDF;MASC;SG
ask	cenușă	ask	cenușă		N;INDF;FEM;SG
freja	freja	freja	frejă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
freja	freya	freja	freya	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
limited	limited	limited	limited		N;INDF;MASC;SG
limited	limitate	limited	limitat		ADJ;INDF;FEM;PL
limited	limitat	limited	limita		ADJ;INDF;MASC;SG
limited	limitată	limited	limitat		ADJ;INDF;FEM;SG
versionen	versiune	version	versiune	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
chefen	boss	chef	boss	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
murphy	murphy	murphy	murphy		PROPN
diesel	motorina	diesel	motorină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
analyser	analytics	analyse	analytics	N;INDF;MASC+FEM;PL	ADV
analyser	analizele	analyse	analiză	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
analyser	analiză	analyse	analiză	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
analyser	analiza	analyse	analiză	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
faxe	fax	faxe	fax		N;INDF;MASC;SG
steget	înviat	stige	învia	V;INDF;SG;PST;V.PTCP	
diamond	diamond	diamond	diamond		N;INDF;MASC;SG
diamond	diamantul	diamond	diamant		N;DEF;MASC;SG
diamond	diamant	diamond	diamant		N;INDF;MASC;SG
forårsagede	cauzat	forårsage	cauzat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
detaljeret	detaliat	detaljeret	detaliat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
detaljeret	detaliată	detaljeret	detaliat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
detaljeret	detaliate	detaljeret	detalia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
bekendte	cunostinte	bekendt	cunoaște	N;INDF;MASC+FEM;PL	
mærker	mărcile	mærke	marcă	N;INDF;NEUT;PL	N;DEF;FEM;PL
mærker	marks	mærke	marks	N;INDF;NEUT;PL	N;INDF;MASC;SG
mærker	marcajele	mærke	marcaj	N;INDF;NEUT;PL	N;DEF;FEM;PL
mærker	etichetele	mærke	etichetele	N;INDF;NEUT;PL	N;DEF;FEM;PL
tråd	sarma	tråd	sarmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tråd	firul	tråd	fir	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
edge	marginea	edge	margine		N;DEF;FEM;SG
edge	edge	edge	edge		N;INDF;MASC;SG
edge	margine	edge	margine		N;INDF;FEM;SG
edge	muchie	edge	muchie		N;INDF;FEM;SG
bopæl	resedinta	bopæl	resedinta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bopæl	reședința	bopæl	reședință	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bopæl	domiciliul	bopæl	domiciliu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
jürgen	jürgen	jürg	jürgen	N;DEF;MASC+FEM;SG	PROPN
jürgen	jurgen	jürg	jurgen	N;DEF;MASC+FEM;SG	PROPN
læsere	cititorii	læser	cititor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
knight	knight	knight	knight	N;INDF;MASC+FEM;SG	PROPN
knight	cavalerul	knight	cavaler	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
tilgængeligt	disponibile	tilgængeligt	disponibil	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
tilgængeligt	disponibila	tilgængeligt	disponibil	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
tilgængeligt	accesibile	tilgængeligt	accesibil	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
tilgængeligt	accesibil	tilgængeligt	accesibil	ADJ;INDF;NEUT;SG	ADV
døren	uşă	dør	uşă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
døren	ușă	dør	ușă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
tungt	heavy	tungt	heavy	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
tungt	greu	tungt	greu	ADJ;INDF;NEUT;SG	ADV
tungt	grele	tungt	greu	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
tungt	grei	tungt	grei	ADJ;INDF;NEUT;SG	ADJ;INDF;MASC;PL
viet	devotată	viet	devota	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
viet	devotat	viet	devotat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
viet	viet	viet	viet	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
bertel	bertel	bertel	bertel	N;INDF;NEUT;SG	
smukt	frumoase	smuk	frumos	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
smukt	frumoasa	smuk	frumos	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
torpedoer	torpilele	torpedoe	torpil	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
hugh	hugh	hugh	hugh		PROPN
grundstoffer	elementar	grundstof	elementar	N;INDF;NEUT;PL	ADJ;INDF;MASC;SG
ryg	înapoi	ryg	înapoi	N;INDF;MASC+FEM;SG	ADV
ryg	inapoi	ryg	inapoi	N;INDF;MASC+FEM;SG	
ryg	back	ryg	back	N;INDF;MASC+FEM;SG	
faldende	descendent	falde	descendent	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
forstad	suburbia	forstad	suburbia	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forstad	suburbii	forstad	suburbie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
forstad	suburbiile	forstad	suburbie	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
mund	gura	mund	gură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mund	gurii	mund	gură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
huskes	amintit	huske	aminti	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
ram	berbec	ram	berbec		N;INDF;MASC;SG
ram	ram	ram	ram		N;INDF;MASC;SG
uro	anxietatea	uro	anxietate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tna	tna	tna	tna	PROPN	N
due	dove	due	dovă	N;INDF;MASC+FEM;SG	
due	porumbelul	due	porumbel	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
due	porumbei	due	porumbă	N;INDF;MASC+FEM;SG	N;DEF;MASC;PL
justin	justin	justin	justin	N;INDF;MASC+FEM;SG	
trusler	amenințare	trusel	amenințare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
trusler	amenintare	trusel	amenintare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
lau	lau	lau	lau		
willy	willy	willy	willy		PROPN
eminem	eminem	eminem	eminem		PROPN
andersson	andersson	andersson	andersson	N;INDF;MASC+FEM;SG	PROPN
coast	coasta	coast	coastă		N;DEF;FEM;SG
coast	coastă	coast	coastă		N;INDF;FEM;SG
coast	coast	coast	coast		N;INDF;MASC;SG
fjernsyn	televizoare	fjernsyn	televizor	N;INDF;NEUT;SG	N;INDF;FEM;PL
fjernsyn	televiziunea	fjernsyn	televiziune	N;INDF;NEUT;SG	N;DEF;FEM;SG
leon	leon	leon	leon		N;INDF;MASC;SG
forstået	inteles	forstå	inteles	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
forstået	înțeles	forstå	înțeles	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forstået	înțelege	forstå	înțelege	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
forstået	intelege	forstå	intelege	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
leonardo	leonardo	leonardo	leonardo	N;INDF;MASC+FEM;SG	PROPN
diskografi	discografia	diskografi	discografie	N;INDF;NEUT;SG	N;DEF;FEM;SG
opfandt	inventate	opfinde	inventa	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
opfandt	inventat	opfinde	inventa	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
tiende	zecime	tiende	zecime	ADJ	N;INDF;FEM;SG
tiende	tenth	tiende	tenth	ADJ	
denis	denis	denis	denide		PROPN
logik	logica	logik	logică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
logik	logic	logik	logic	N;INDF;MASC+FEM;SG	ADV
latinsk	latine	latinsk	latin	ADJ;INDF;SG	ADJ;INDF;FEM;PL
latinsk	latin	latinsk	latin	ADJ;INDF;SG	N;INDF;MASC;SG
latinsk	latina	latinsk	latină	ADJ;INDF;SG	N;DEF;FEM;SG
latinsk	latină	latinsk	latin	ADJ;INDF;SG	N;INDF;FEM;SG
miner	minele	mine	mină	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
event	evenimentul	event	eveniment	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kattegat	kattegat	kattegat	kattegat	N;INDF;MASC+FEM;SG	
ruiner	ruinele	ruin	ruină	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
ruiner	ruină	ruin	ruină	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
investeringer	investițiile	investering	investiție	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
investeringer	investiție	investering	investiție	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
investeringer	investitie	investering	investitie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
israelsk	israelieni	israelsk	israelian	ADJ;INDF;SG	ADJ;INDF;MASC;PL
israelsk	israeliene	israelsk	israelian	ADJ;INDF;SG	ADJ;INDF;FEM;PL
israelsk	israel	israelsk	israel	ADJ;INDF;SG	PROPN
israelsk	israelului	israelsk	israel	ADJ;INDF;SG	N;DEF;MASC;SG
israelsk	israelul	israelsk	israel	ADJ;INDF;SG	N;DEF;MASC;SG
organer	organele	organ	organ	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
skåret	felii	skære	feliu	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;PL
skåret	taie	skære	tăia	V;INDF;SG;PST;V.PTCP	V;IND;3;PRS;FIN
skåret	tăiat	skære	tăia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
skåret	ciobul	skære	ciob	V;INDF;SG;PST;V.PTCP	N;DEF;MASC;SG
skåret	ciob	skære	ciob	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
mindesmærke	memorialul	mindesmærke	memorial	N;INDF;NEUT;SG	N;DEF;MASC;SG
lane	lane	lane	lană		PROPN
producenter	producătorii	producent	producător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
producenter	producătorii	producent	producător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
tottenham	tottenham	tottenham	tottenham	N;DEF;MASC+FEM;SG	PROPN
suðuroy	suðuroy	suðuroy	suðuroy		
fødslen	naștere	fødsel	naștere	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
fødslen	nastere	fødsel	nastere	N;DEF;MASC+FEM;SG	
koncerten	concert	koncert	concert	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
tusindvis	mii	tusindvis	mie	ADV	NUM;INDF;FEM;PL
tusindvis	miile	tusindvis	mie	ADV	NUM;DEF;FEM;PL
fjernede	îndepărtat	fjerne	îndepărtat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
fjernede	eliminat	fjerne	elimina	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
fjernede	scos	fjerne	scoate	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
ægypten	egipt	ægypt	egipt	N;INDF;NEUT;SG	PROPN
ægypten	egiptul	ægypt	egipt	N;INDF;NEUT;SG	N;DEF;MASC;SG
ulykker	accidentele	ulykke	accident	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
ulykker	accidentul	ulykke	accident	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
ulykker	accident	ulykke	accident	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
pete	pete	pete	pată	PROPN	N;INDF;FEM;PL
privilegier	privilegiile	privilegi	privilegiu	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
nicholas	nicholas	nicholas	nicholas		PROPN
nicholas	nicolae	nicholas	nicolae		PROPN
mann	mann	mann	mann	N;INDF;MASC+FEM;SG	PROPN
beograd	belgrad	beograd	belgrad		N;INDF;MASC;SG
beograd	belgradul	beograd	belgrad		N;DEF;MASC;SG
omgivende	ambiantă	omgive	ambiant	ADJ	N;INDF;FEM;SG
ost	branza	ost	branză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ost	brânza	ost	brânză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ost	brânzeturi	ost	brânzet	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
renoveret	renovat	renovere	renovat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
renoveret	renovat	renovere	renovat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
legenden	legendă	legende	legendă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
interviews	interviurile	interviews	interviu	N;INDF;NEUT;PL	N;DEF;FEM;PL
troen	faith	tro	faith	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
troen	credință	tro	credință	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
add	adaugă	add	adăuga	N;INDF;NEUT;SG	V;IND;3;PRS;FIN
add	add	add	add	N;INDF;NEUT;SG	
add	adauga	add	adauga	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
lara	lara	lara	lară	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hyldest	tributul	hyldest	tribut	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
lettisk	letonă	lettisk	letonă	ADJ;INDF;SG	N;INDF;FEM;SG
svækket	slăbirea	svæk	slabire	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
svækket	slabit	svæk	slabi	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
svækket	slăbit	svæk	slăbit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
svækket	atenuat	svæk	atenuat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
est	est	est	est		N;INDF;MASC;SG
mønstre	tiparele	mønster	tipar	N;INDF;NEUT;PL	N;DEF;FEM;PL
arkiver	arhiva	arkive	arhivă	N;INDF;NEUT;PL	N;DEF;FEM;SG
arkiver	arhivele	arkive	arhivă	N;INDF;NEUT;PL	N;DEF;FEM;PL
arkiver	arhivă	arkive	arhivă	N;INDF;NEUT;PL	N;INDF;FEM;SG
bekostning	cheltuiala	bekostning	cheltuială	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bekostning	cheltuieli	bekostning	cheltuială	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
udgår	șters	udgå	șters	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC;SG
udgår	sters	udgå	sters	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC;SG
kierkegaard	kierkegaard	kierkegaard	kierkegaard	N;INDF;MASC+FEM;SG	PROPN
vægten	greutate	vægt	greutate	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
palads	palatul	palads	palat	N;INDF;NEUT;SG	N;DEF;MASC;SG
opdagelse	descoperiri	opdagelse	descoperire	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
opdagelse	descoperirea	opdagelse	descoperire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
botaniske	botanică	botanisk	botanic	ADJ;PL	ADJ;INDF;FEM;SG
botaniske	botanica	botanisk	botanică	ADJ;PL	N;DEF;FEM;SG
diskuteres	discutabil	diskutere	discutabil	V;NFIN;PASS	ADJ;INDF;MASC;SG
helen	helen	hel	helen	N;DEF;MASC+FEM;SG	PROPN
faser	fazele	fase	fază	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
faser	etapele	fase	etapă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
balance	balanta	balance	balantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
balance	soldul	balance	sold	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hogwarts	hogwarts	hogwarts	hogwarts	N;INDF;MASC+FEM;SG	PROPN
españa	españa	españa	espaga		N;DEF;FEM;SG
child	copile	child	copil		N;INDF;FEM;PL
child	copila	child	copilă		N;DEF;FEM;SG
child	copil	child	copil		N;INDF;MASC;SG
child	copilă	child	copil		N;INDF;FEM;SG
krim	crimeea	krim	crimee	PROPN	N;DEF;FEM;SG
krim	crimeea	krim	crimee	PROPN	N;DEF;FEM;SG
misbrug	abuzuri	misbrug	abuz	N;INDF;NEUT;SG	N;INDF;FEM;PL
misbrug	abuzul	misbrug	abuz	N;INDF;NEUT;SG	N;DEF;MASC;SG
misbrug	abuzuri	misbrug	abuz	N;INDF;NEUT;SG	N;INDF;FEM;PL
misbrug	abuzurile	misbrug	abuz	N;INDF;NEUT;SG	N;DEF;FEM;PL
kulturelt	cultural	kulturelt	cultural	ADV	ADJ;INDF;MASC;SG
kulturelt	culturală	kulturelt	cultural	ADV	ADJ;INDF;FEM;SG
kulturelt	culturale	kulturelt	cultural	ADV	ADJ;INDF;FEM;PL
savage	savage	savage	savag		PROPN
savage	sălbatic	savage	sălbatic		ADV
savage	salbatic	savage	salbatic		ADJ;INDF;MASC;SG
sub	submarin	sub	submarin		N;INDF;MASC;SG
fastsat	fixă	fastsætte	fix	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
fastsat	fix	fastsætte	fix	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fastsat	reparat	fastsætte	repara	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fastsat	fixat	fastsætte	fixat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
styring	guvernarea	styring	guvernare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sultan	sultanul	sultan	sultan	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hercegovina	herțegovina	hercegovina	herțegovină		N;DEF;FEM;SG
hercegovina	herţegovina	hercegovina	hergegovină		N;DEF;FEM;SG
asfalt	asfaltul	asfalt	asfalt	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
foretrukne	preferat	foretrukne	preferat	ADJ;PL	ADJ;INDF;MASC;SG
amerikaner	american	amerikaner	american	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
amerikaner	americană	amerikaner	american	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
amerikaner	americancă	amerikaner	americanc	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
mandskab	echipajul	mandskab	echipaj	N;INDF;NEUT;SG	N;DEF;MASC;SG
bølger	valurile	bølge	val	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
erkendelse	recunoscând	erkendelse	recunoaște	N;INDF;MASC+FEM;SG	V;V.MSDR
erkendelse	recunoașterea	erkendelse	recunoaștere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
erkendelse	realizarea	erkendelse	realizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
abel	abel	abel	abel	N;INDF;MASC+FEM;SG	PROPN
helsingfors	helsinki	helsingfors	helsinki	N;INDF;NEUT;SG	PROPN
siddet	sat	sidde	sat	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
vindende	câștigătoare	vinde	câștigător	V;PRS;V.PTCP	ADJ;INDF;FEM
cirkel	cercul	cirkel	cerc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
six	sase	six	sas		
six	six	six	six		N;INDF;MASC;SG
six	şase	six	şase		NUM;PL
six	șase	six	șase		NUM;PL
adrian	adrian	adrian	adrian		N;INDF;MASC;SG
svalbard	svalbard	svalbard	svalbard		N;INDF;MASC;SG
brooklyn	brooklyn	brooklyn	brooklyn	N;INDF;MASC+FEM;SG	PROPN
discovery	descoperire	discovery	descoperire		N;INDF;FEM;SG
discovery	descoperiri	discovery	descoperire		N;INDF;FEM;PL
discovery	descoperirea	discovery	descoperire		N;DEF;FEM;SG
discovery	discovery	discovery	discovery		N;INDF;MASC;SG
lukas	luke	lukas	luke	N;INDF;MASC+FEM;SG	PROPN
lukas	luca	lukas	luca	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lukas	lukas	lukas	lukas	N;INDF;MASC+FEM;SG	PROPN
avenue	avenue	avenue	avenue		N;INDF;MASC;SG
kælenavn	porecla	kælenavn	poreclă	N;INDF;NEUT;SG	N;DEF;FEM;SG
kid	copile	kid	copil	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
spencer	spencer	spence	spencer	N;INDF;MASC+FEM;SG	PROPN
berømmelse	faima	berømmelse	faimă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kontakter	contactele	kontakt	contact	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
born	nascut	born	naște		ADJ;INDF;MASC;SG
born	născută	born	naște		ADJ;INDF;FEM;SG
born	născut	born	naște		ADJ;INDF;MASC;SG
alter	altarul	alter	altar	N;INDF;NEUT;SG	N;DEF;MASC;SG
alter	altarul	alter	altar	N;INDF;NEUT;SG	N;DEF;MASC;SG
alberto	alberto	alberto	alberto		PROPN
invaderede	invadată	invadere	invadată	V;PST;V.PTCP	ADJ;INDF;FEM;SG
invaderede	invadat	invadere	invada	V;PST;V.PTCP	ADJ;INDF;MASC;SG
nansen	nansen	nans	nansen	N;DEF;MASC+FEM;SG	PROPN
logisk	logică	logisk	logică	ADJ;INDF;SG	N;INDF;FEM;SG
logisk	logic	logisk	logic	ADJ;INDF;SG	ADV
logisk	logica	logisk	logică	ADJ;INDF;SG	N;DEF;FEM;SG
logisk	logică	logisk	logică	ADJ;INDF;SG	N;INDF;FEM;SG
logisk	logic	logisk	logic	ADJ;INDF;SG	ADV
udgifter	costurile	udgift	cost	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udgifter	cheltuielile	udgift	cheltuială	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udgifter	cheltuielile	udgift	cheltuială	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udstedt	eliberat	udstedt	elibera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udstedt	emis	udstedt	emite	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udstedt	emisă	udstedt	emite	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
philipp	philipp	philipp	philipp		PROPN
erhvervet	dobândite	erhvervet	dobândit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
erhvervet	dobândită	erhvervet	dobândi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
erhvervet	dobândit	erhvervet	dobândi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
erhvervet	achiziționat	erhvervet	achiziționa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
betegnelser	descrierile	betegnelse	descriere	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
torsdag	joi	torsdag	joi	N;INDF;MASC+FEM;SG	
torsdag	joia	torsdag	joi	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gribe	profite	gribe	profit	V;NFIN;ACT	
linket	legătură	linke	legătură	N;DEF;NEUT;SG	N;INDF;FEM;SG
linket	link	linke	link	N;DEF;NEUT;SG	N;INDF;MASC;SG
velegnet	adecvate	velegnet	adecvat	ADJ;INDF;SG	ADJ;INDF;FEM;PL
himmel	ceruri	himmel	cer	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
himmel	rai	himmel	rai	N;INDF;MASC+FEM;SG	
himmel	raiul	himmel	rai	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
himmel	cerul	himmel	cer	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
himmel	cer	himmel	cere	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
himmel	ceruri	himmel	cer	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
wang	wang	wang	wang		PROPN
ansvarlige	responsabil	ansvarlig	responsabil	ADJ;PL	ADJ;INDF;MASC;SG
ansvarlige	răspunzător	ansvarlig	răspunzător	ADJ;PL	ADJ;INDF;MASC;SG
ansvarlige	responsabilă	ansvarlig	responsabil	ADJ;PL	ADJ;INDF;FEM;SG
biograf	teatrul	biograf	teatru	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
blik	ochiul	blik	ochi	N;INDF;NEUT;SG	N;DEF;MASC;SG
blik	eye	blik	ey	N;INDF;NEUT;SG	
påstod	pretins	påstå	pretinge	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
påstod	revendicat	påstå	revendica	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
greg	greg	greg	greg		PROPN
skilte	insignele	skille	insign	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
skilte	semnele	skille	semn	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bestemmelse	furnizarea	bestemmelse	furnizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bestemmelse	determinarea	bestemmelse	determinare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bestemmelse	clauza	bestemmelse	clauză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skønhed	frumusețea	skønhed	frumusețe	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
roberts	roberts	rober	roberts	N;GEN;INDF;MASC+FEM;SG	PROPN
unger	copiii	unge	copil	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
unger	unger	unge	unger	N;INDF;MASC+FEM;PL	PROPN
serbiske	sârb	serbisk	sârb	ADJ;PL	ADJ;INDF;MASC;SG
serbiske	sârbi	serbisk	sârb	ADJ;PL	N;INDF;MASC;PL
serbiske	sârbă	serbisk	sârb	ADJ;PL	N;INDF;FEM;SG
koden	cod	koden	cod	N;DEF;MASC+FEM;SG	
ferie	vacanta	ferie	vacanta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ferie	sărbători	ferie	sărbător	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ferie	vacanța	ferie	vacanță	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ferie	vacanta	ferie	vacanta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
