một	one	một	one	NUM	N;NOM;INDF;MASC+FEM;SG
phóng	skala	phóng	skala	V	N;NOM;INDF;MASC+FEM;SG
phóng	lansering	phóng	lansering	V	N;NOM;INDF;MASC+FEM;SG
phóng	avfyrning	phóng	avfyrning	V	N;NOM;INDF;MASC+FEM;SG
phóng	uppskjutning	phóng	uppskjutning	V	N;NOM;INDF;MASC+FEM;SG
đốc	guvernören	đốc	guvernör		N;NOM;DEF;MASC+FEM;SG
đốc	guvernör	đốc	guvernör		N;NOM;INDF;MASC+FEM;SG
khởi	start	khởi	star	V	N;NOM;INDF;MASC+FEM;SG
bầu	röstning	bầu	röstning	V	N;NOM;INDF;MASC+FEM;SG
bầu	omröstning	bầu	omröstning	V	N;NOM;INDF;MASC+FEM;SG
bầu	röstande	bầu	röstande	V	N;NOM;INDF;NEUT;SG
bầu	dräktiga	bầu	dräktig	V	ADJ;NOM;PL
bầu	gravida	bầu	gravida	V	ADJ;NOM;PL
bầu	gravid	bầu	gravid	V	ADJ;NOM;INDF;MASC+FEM;SG
mềm	mjuk	mềm	mjuk	N	ADJ;NOM;INDF;MASC+FEM;SG
mềm	mjuka	mềm	mjuk	N	ADJ;NOM;PL
mềm	mjukt	mềm	mjukt	N	ADJ;NOM;INDF;NEUT;SG
giết	döda	giết	död	V	ADJ;NOM;PL
giết	dödande	giết	dödande	V	ADJ;NOM;PRS;V.PTCP
giết	killing	giết	killing	V	N;NOM;INDF;MASC+FEM;SG
giết	döda	giết	död	V	ADJ;NOM;PL
giết	kill	giết	kill	V	N;NOM;INDF;MASC+FEM;SG
nhanh	snabbt	nhanh	snabb	ADJ	ADV
nhanh	snabbt	nhanh	snabb	ADJ	ADV
nhanh	snabbt	nhanh	snabb	ADJ	ADV
thấp	low	thấp	low	ADJ	N;NOM;INDF;MASC+FEM;SG
thấp	låg	thấp	låg	ADJ	INTJ
hương	smaka	hương	smaka	N	V;IMP;FIN;ACT
hương	smakar	hương	smaka	N	V;IND;PRS;FIN;ACT
nghiệm	experiment	nghiệm	experiment	V	N;NOM;INDF;NEUT;PL
tối	mörkt	tối	mörk	N	ADJ;NOM;INDF;NEUT;SG
tối	mörk	tối	mörk	N	ADJ;NOM;INDF;MASC+FEM;SG
tối	mörka	tối	mörka	N	ADJ;NOM;PL
giảm	sänkning	giảm	sänkning	V	N;NOM;INDF;MASC+FEM;SG
giảm	minskning	giảm	minskning	V	N;NOM;INDF;MASC+FEM;SG
giảm	mindre	giảm	lite	V	ADV;CMPR
giảm	färre	giảm	få	V	ADJ;NOM;CMPR
bắn	skjutande	bắn	skjuta	V	ADJ;NOM;PRS;V.PTCP
bắn	skytte	bắn	skytte	V	N;NOM;INDF;NEUT;SG
bắn	shot	bắn	shot	V	N;NOM;INDF;MASC+FEM;SG
bắn	skjutna	bắn	skjuta	V	ADJ;NOM;PL;PST;V.PTCP
bắn	skjuten	bắn	skjuta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bắn	skott	bắn	skott	V	N;NOM;INDF;NEUT;SG
bắn	avfyrning	bắn	avfyrning	V	N;NOM;INDF;MASC+FEM;SG
đôi	par	đôi	par	NUM	N;NOM;INDF;NEUT;SG
đôi	dubbel	đôi	dubbel	NUM	ADJ;NOM;INDF;MASC+FEM;SG
đôi	dubbelt	đôi	dubbel	NUM	ADJ;NOM;INDF;NEUT;SG
đôi	dubbla	đôi	dubbel	NUM	ADJ;NOM;PL
đôi	fördubbla	đôi	fördubbla	NUM	V;NFIN;ACT
đôi	par	đôi	par	NUM	N;NOM;INDF;NEUT;SG
đôi	paret	đôi	par	NUM	N;NOM;DEF;NEUT;SG
đôi	ibland	đôi	ibland	NUM	ADV
đôi	dubbelgångare	đôi	dubbelgångare	NUM	N;NOM;INDF;MASC+FEM;PL
lĩnh	erövrat	lĩnh	erövrat	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lĩnh	besegrade	lĩnh	besegrad	N	V;IND;PST;FIN;ACT
lĩnh	segrade	lĩnh	segra	N	V;IND;PST;FIN;ACT
lĩnh	erövrade	lĩnh	erövra	N	V;IND;PST;FIN;ACT
lĩnh	borsta	lĩnh	borsta	N	V;IMP;FIN;ACT
cáo	anmäla	cáo	anmäla	N	V;IMP;FIN;ACT
cáo	rapportera	cáo	rapportera	N	V;IMP;FIN;ACT
cáo	fox	cáo	fox	N	PROPN;NOM
sai	fel	sai	fel	ADJ	N;NOM;INDF;NEUT;SG
sai	false	sai	false	ADJ	PROPN;NOM
sai	fel	sai	fel	ADJ	N;NOM;INDF;NEUT;SG
sửa	edit	sửa	edit	V	N;NOM;INDF;MASC+FEM;SG
sửa	rättelse	sửa	rättelse	V	N;NOM;INDF;MASC+FEM;SG
sửa	korrigering	sửa	korrigering	V	N;NOM;INDF;MASC+FEM;SG
dựa	baserad	dựa	basera	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dựa	baserade	dựa	basera	V	ADJ;NOM;PL;PST;V.PTCP
dựa	baserat	dựa	basera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lửa	låga	lửa	låg	N	ADJ;NOM;PL
tuyển	uthyrning	tuyển	uthyrning	V	N;NOM;INDF;MASC+FEM;SG
tuyển	uthyrning	tuyển	uthyrning	V	N;NOM;INDF;MASC+FEM;SG
trương	cheung	trương	cheung	N	PROPN;NOM
trương	zhang	trương	zhang	N	PROPN;NOM
nặng	heavy	nặng	heavy	ADJ	N;NOM;INDF;MASC+FEM;SG
ngành	hans	ngành	han	N	PRO;DEF
isbn	isbn	isbn	isbn		N
trắng	vita	trắng	vit	N	ADJ;NOM;PL
trắng	vit	trắng	vit	N	ADJ;NOM;INDF;MASC+FEM;SG
trắng	vitt	trắng	vitt	N	ADJ;NOM;INDF;NEUT;SG
đọc	läst	đọc	läsa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
đọc	avläsning	đọc	avläsning	V	N;NOM;INDF;MASC+FEM;SG
đọc	läsning	đọc	läsning	V	N;NOM;INDF;MASC+FEM;SG
đọc	les	đọc	les	V	N;NOM;INDF;NEUT;SG
xung	impuls	xung	impuls	V	N;NOM;INDF;MASC+FEM;SG
xung	konflikten	xung	konflikt	V	N;NOM;DEF;MASC+FEM;SG
xung	konflikter	xung	konflikt	V	N;NOM;INDF;MASC+FEM;PL
xung	konflikt	xung	konflikt	V	N;NOM;INDF;MASC+FEM;SG
hại	skada	hại	skada	V	N;NOM;INDF;MASC+FEM;SG
hại	skadad	hại	skada	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hại	sårad	hại	såra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hại	ont	hại	ond	V	ADJ;NOM;INDF;NEUT;SG
quý	värdefullt	quý	värdefull	N	ADJ;NOM;INDF;NEUT;SG
quý	älskade	quý	älskad	N	ADJ;NOM;PL;PST;V.PTCP
quý	dyrbart	quý	dyrbar	N	ADJ;NOM;INDF;NEUT;SG
quý	dyrbar	quý	dyrbar	N	ADJ;NOM;INDF;MASC+FEM;SG
hưng	hung	hưng	hung	N	PROPN;NOM
hưng	hängt	hưng	hänga	N	V;V.CVB;ACT
hưng	hängd	hưng	hängd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hưng	hängde	hưng	hänga	N	V;IND;PST;FIN;ACT
luyện	utbildning	luyện	utbildning	V	N;NOM;INDF;MASC+FEM;SG
luyện	träning	luyện	träning	V	N;NOM;INDF;MASC+FEM;SG
tống	soong	tống	soong	N	PROPN;NOM
thật	real	thật	real	PART	N;NOM;INDF;MASC+FEM;SG
thật	verklig	thật	verklig	PART	ADJ;NOM;INDF;MASC+FEM;SG
thật	äkta	thật	äkta	PART	ADJ;NOM
thật	riktigt	thật	riktig	PART	ADV
thật	verkligt	thật	verklig	PART	ADJ;NOM;INDF;NEUT;SG
thật	riktig	thật	riktig	PART	ADJ;NOM;INDF;MASC+FEM;SG
thật	sanna	thật	sanna	PART	N;NOM;INDF;MASC+FEM;SG
thật	sann	thật	sann	PART	ADJ;NOM;INDF;MASC+FEM;SG
thật	sant	thật	sant	PART	N;NOM;INDF;NEUT;SG
thật	true	thật	true	PART	N;NOM;INDF;NEUT;SG
thật	sanning	thật	sanning	PART	N;NOM;INDF;MASC+FEM;SG
thật	sanningen	thật	sanning	PART	N;NOM;DEF;MASC+FEM;SG
thật	sanningens	thật	sanning	PART	N;GEN;DEF;MASC+FEM;SG
thật	verkligen	thật	verkligen	PART	ADV
kéo	drag	kéo	drag	V	N;NOM;INDF;NEUT;SG
kéo	sax	kéo	sax	V	N;NOM;INDF;MASC+FEM;SG
kéo	saxar	kéo	saxa	V	N;NOM;INDF;MASC+FEM;PL
kéo	puff	kéo	puff	V	N;NOM;INDF;MASC+FEM;SG
đen	black	đen	black	ADJ	N;NOM;INDF;MASC+FEM;SG
trục	axel	trục	axel	N	PROPN;NOM
trục	axel	trục	axel	N	PROPN;NOM
xin	snälla	xin	snälla	V	ADJ;NOM;PL
xin	vänligen	xin	vänligen	V	ADV
saint	sankt	saint	sankt		N;NOM;INDF;MASC+FEM;SG
saint	saint	saint	saint		N;NOM;INDF;MASC+FEM;SG
saint	helgon	saint	helgon		N;NOM;INDF;NEUT;SG
mực	ink	mực	ink	N	NUM;NOM
ngắn	kort	ngắn	kort	ADJ	ADV
ngắn	short	ngắn	short	ADJ	N;NOM;INDF;MASC+FEM;SG
trả	betalande	trả	betalande	V	ADJ;NOM;PRS;V.PTCP
niệm	souvenirer	niệm	souvenir	V	N;NOM;INDF;MASC+FEM;PL
lao	lao	lao	lao		N;NOM;INDF;NEUT;SG
luôn	alltid	luôn	alltid		ADV
côn	fortfarande	côn	fortfarande	N	ADV
côn	ändå	côn	ändå	N	ADV
thạch	utmanar	thạch	utmana	N	V;IND;PRS;FIN;ACT
thạch	utmana	thạch	utman	N	V;IMP;FIN;ACT
thạch	shi	thạch	shi	N	V;IMP;FIN;ACT
phúc	jason	phúc	jason	N	PROPN;NOM
phúc	glada	phúc	glad	N	ADJ;NOM;PL
phúc	lycklig	phúc	lycklig	N	ADJ;NOM;INDF;MASC+FEM;SG
phúc	lyckliga	phúc	lycklig	N	ADJ;NOM;PL
phúc	glad	phúc	glad	N	ADJ;NOM;INDF;MASC+FEM;SG
sâu	djup	sâu	djup	ADJ	N;NOM;INDF;MASC+FEM;SG
sâu	deep	sâu	deep	ADJ	N;NOM;INDF;NEUT;SG
sâu	djupt	sâu	djup	ADJ	ADV
khó	hårt	khó	hård	ADJ	ADV
cục	bureau	cục	bureau		N;NOM;INDF;MASC+FEM;SG
cục	byrå	cục	byrå		N;NOM;INDF;MASC+FEM;SG
cục	presidium	cục	presidium		N;NOM;INDF;NEUT;SG
cục	presidiet	cục	presidium		N;NOM;DEF;NEUT;SG
cục	fbi	cục	fbi		PROPN;NOM
cục	extra	cục	extra		ADJ;NOM
kịch	dramatiskt	kịch	dramatisk	N	ADV
kịch	dramatisk	kịch	dramatisk	N	ADJ;NOM;INDF;MASC+FEM;SG
kịch	dramatiska	kịch	dramatisk	N	ADJ;NOM;PL
kịch	ordnad	kịch	ordna	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kịch	ordnat	kịch	ordna	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kịch	arrangerat	kịch	arrangerad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kịch	ordnade	kịch	ordna	N	V;NOM;PL;PST;V.PTCP
kịch	arrangerade	kịch	arrangera	N	ADJ;NOM;PL;PST;V.PTCP
phường	ward	phường	ward	N	PROPN;NOM
club	club	club	club		N;NOM;INDF;NEUT;SG
club	klubb	club	klubb		N;NOM;INDF;MASC+FEM;SG
club	klubben	club	klubb		N;NOM;DEF;MASC+FEM;SG
club	klubba	club	klubba		N;NOM;INDF;MASC+FEM;SG
top	överst	top	överst		ADV;RL
top	toppen	top	topp		N;NOM;DEF;MASC+FEM;SG
top	topp	top	topp		N;NOM;INDF;MASC+FEM;SG
tải	last	tải	last	V	N;NOM;INDF;MASC+FEM;SG
tải	belastning	tải	belastning	V	N;NOM;INDF;MASC+FEM;SG
tải	lastning	tải	lastning	V	N;NOM;INDF;MASC+FEM;SG
tải	laddning	tải	laddning	V	N;NOM;INDF;MASC+FEM;SG
hàm	käkar	hàm	käka	N	V;IND;PRS;FIN;ACT
wikipedia	wikipedia	wikipedia	pikipedi	V	N;NOM;INDF;MASC+FEM;SG
phật	slå	phật	slå	N	V;IMP;FIN;ACT
nghi	misstänkta	nghi	misstänkt	V	ADJ;NOM;PL;PST;V.PTCP
nghi	misstänkta	nghi	misstänkt	V	ADJ;NOM;PL;PST;V.PTCP
nghi	misstänkt	nghi	misstänkt	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nghi	tveksam	nghi	tveksam	V	ADJ;NOM;INDF;MASC+FEM;SG
nghi	tveksamt	nghi	tveksam	V	ADJ;NOM;INDF;NEUT;SG
nghi	tveksamma	nghi	tveksam	V	ADJ;NOM;PL
thừa	rester	thừa	rest	ADJ	N;NOM;INDF;MASC+FEM;PL
thừa	reno	thừa	reno	ADJ	N;NOM;INDF;NEUT;SG
thừa	ärvde	thừa	ärvde	ADJ	V;IND;PST;FIN;ACT
thừa	ärvt	thừa	ärva	ADJ	V;V.CVB;ACT
buộc	kraft	buộc	kraft	V	N;NOM;INDF;MASC+FEM;SG
buộc	force	buộc	force	V	N;NOM;INDF;MASC+FEM;SG
sóng	vinka	sóng	vinken	N	V;IMP;FIN;ACT
chủng	muterade	chủng	mutera	V	ADJ;NOM;PL;PST;V.PTCP
caps	lock	caps	lock		N;NOM;INDF;NEUT;SG
caps	mössor	caps	mössa		N;NOM;INDF;MASC+FEM;PL
đăng	inlägg	đăng	inlägg	V	N;NOM;INDF;NEUT;SG
đăng	inlägget	đăng	inlägg	V	N;NOM;DEF;NEUT;SG
đăng	post	đăng	post	V	N;NOM;INDF;MASC+FEM;SG
đăng	publicerade	đăng	publicera	V	ADJ;NOM;PL;PST;V.PTCP
đăng	inlagd	đăng	lägga_in	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
đăng	publicerat	đăng	publicerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kiếm	svärd	kiếm	svärd	V	N;NOM;INDF;NEUT;SG
kiếm	svärd	kiếm	svärd	V	N;NOM;INDF;NEUT;SG
hiểu	förstått	hiểu	förstå	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
hiểu	uppfattat	hiểu	uppfatta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bụng	buk	bụng	buk	ADJ	N;NOM;INDF;MASC+FEM;SG
bụng	buken	bụng	buk	ADJ	N;NOM;DEF;MASC+FEM;SG
bụng	magen	bụng	mage	ADJ	N;NOM;DEF;MASC+FEM;SG
bụng	mage	bụng	mage	ADJ	N;NOM;INDF;MASC+FEM;SG
bụng	magen	bụng	mage	ADJ	N;NOM;DEF;MASC+FEM;SG
bụng	mage	bụng	mage	ADJ	N;NOM;INDF;MASC+FEM;SG
bụng	buk	bụng	buk	ADJ	N;NOM;INDF;MASC+FEM;SG
bụng	buken	bụng	buk	ADJ	N;NOM;DEF;MASC+FEM;SG
nuôi	pet	nuôi	pet	V	N;NOM;INDF;NEUT;SG
nuôi	husdjur	nuôi	husdjur	V	N;NOM;INDF;NEUT;PL
nuôi	sällskapsdjur	nuôi	sällskapsdjur	V	N;NOM;INDF;NEUT;SG
nuôi	höjning	nuôi	höjning	V	N;NOM;INDF;MASC+FEM;SG
nuôi	antaget	nuôi	antagen	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nuôi	antagna	nuôi	anta	V	ADJ;NOM;PL;PST;V.PTCP
nuôi	antagen	nuôi	antagen	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nuôi	adopterad	nuôi	adoptera	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hỏi	ask	hỏi	ask	V	N;NOM;INDF;MASC+FEM;SG
hỏi	fråga	hỏi	fråga	V	N;NOM;INDF;MASC+FEM;SG
đầy	fullt	đầy	full	ADJ	ADV
xóa	avlägsna	xóa	avlägsen	V	ADJ;NOM;PL
trao	tilldelning	trao	tilldelning	V	N;NOM;INDF;MASC+FEM;SG
khá	ganska	khá	ganska		ADV
vừa	medium	vừa	medium		N;NOM;INDF;NEUT;SG
vừa	medelhög	vừa	medelhög		ADJ;NOM;INDF;MASC+FEM;SG
vừa	medellång	vừa	medellång		ADJ;NOM;INDF;MASC+FEM;SG
vừa	medelstor	vừa	medelstor		ADJ;NOM;INDF;MASC+FEM;SG
vừa	måttliga	vừa	måttlig		ADJ;NOM;PL
vừa	måttligt	vừa	måttlig		ADV
vừa	moderata	vừa	moderat		ADJ;NOM;PL
vừa	måttlig	vừa	måttlig		ADJ;NOM;INDF;MASC+FEM;SG
vừa	moderat	vừa	modera		N;NOM;INDF;MASC+FEM;SG
thử	försök	thử	försök	V	N;NOM;INDF;NEUT;SG
thử	test	thử	test	V	N;NOM;INDF;NEUT;SG
thử	provning	thử	provning	V	N;NOM;INDF;MASC+FEM;SG
brasil	brasilien	brasil	brasili	N	PROPN;NOM
brasil	brasilianska	brasil	brasiliansk	N	ADJ;NOM;PL
john	johannes	john	johan	N	PROPN;NOM
john	john	john	john	N	PROPN;NOM
john	johan	john	joha	N	PROPN;NOM
lược	uttömmande	lược	uttömmande	N	ADJ;NOM;PRS;V.PTCP
lược	omfattande	lược	omfattande	N	ADJ;NOM;PRS;V.PTCP
lược	heltäckande	lược	heltäckande	N	ADJ;NOM;PRS;V.PTCP
lược	kam	lược	kumma	N	V;IMP;FIN;ACT
lược	kammar	lược	kamma	N	V;IND;PRS;FIN;ACT
paris	paris	paris	paris		PROPN;NOM
tội	skyldiga	tội	skyldig	N	ADJ;NOM;PL
tội	skyldig	tội	skyldig	N	ADJ;NOM;INDF;MASC+FEM;SG
tội	skyldigt	tội	skyldig	N	ADJ;NOM;INDF;NEUT;SG
tội	oskyldig	tội	oskyldig	N	ADJ;NOM;INDF;MASC+FEM;SG
tội	oskyldigt	tội	oskyldig	N	ADJ;NOM;INDF;NEUT;SG
tội	oskyldiga	tội	oskyldig	N	ADJ;NOM;PL
liệt	förlamad	liệt	förlamad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
liệt	förlamade	liệt	förlama	N	ADJ;NOM;PL;PST;V.PTCP
mua	inköp	mua	inköp	V	N;NOM;INDF;NEUT;PL
mua	köp	mua	köp	V	N;NOM;INDF;NEUT;SG
mua	köpet	mua	köp	V	N;NOM;DEF;NEUT;SG
mua	köp	mua	köp	V	N;NOM;INDF;NEUT;SG
mua	köpta	mua	köpa	V	ADJ;NOM;PL;PST;V.PTCP
mua	köpt	mua	köpa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bật	aktiverade	bật	aktivera	V	ADJ;NOM;PL;PST;V.PTCP
bật	aktiverat	bật	aktivera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
bật	aktiverad	bật	aktiverad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tái	ombyggnad	tái	ombyggnad		N;NOM;INDF;MASC+FEM;SG
tái	återuppbygga	tái	återuppbygga		V;IMP;FIN;ACT
ichneumonidae	brokparasitsteklar	ichneumonidae	brokparasitstekel		N;NOM;INDF;MASC+FEM;PL
khối	blockera	khối	blockera	N	V;IMP;NFIN;ACT
khối	blocka	khối	blocka	N	V;IMP;FIN;ACT
dấu	korsat	dấu	korsat	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dấu	korsade	dấu	korsa	N	V;NOM;PST;V.PTCP
hiến	offras	hiến	offra	N	V;IND;PRS;FIN;PASS
hiến	offrade	hiến	offra	N	V;IND;PST;V.PTCP;ACT
hiến	offrat	hiến	offra	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chiếu	schack	chiếu	schack	V	N;NOM;INDF;MASC+FEM;SG
chùa	chua	chùa	chua	N	PROPN;NOM
ist	ist	ist	ist		N;NOM;INDF;MASC+FEM;SG
york	york	york	york	N	PROPN;NOM
huấn	teoretiskt	huấn	teoretisk	V	ADV
huấn	teoretisk	huấn	teoretisk	V	ADJ;NOM;INDF;MASC+FEM;SG
huấn	teoretiska	huấn	teoretisk	V	ADJ;NOM;PL
group	gruppen	group	grupp		N;NOM;DEF;MASC+FEM;SG
group	grupp	group	grupp		N;NOM;INDF;MASC+FEM;SG
group	gruppera	group	gruppera		V;IMP;FIN;ACT
tần	qin	tần	liten	N	PROPN;NOM
loạt	region	loạt	region		N;NOM;INDF;MASC+FEM;SG
loạt	regionen	loạt	region		N;NOM;DEF;MASC+FEM;SG
loạt	area	loạt	are		N;NOM;INDF;MASC+FEM;SG
loạt	område	loạt	område		N;NOM;INDF;NEUT;SG
loạt	området	loạt	område		N;NOM;DEF;NEUT;SG
loạt	yta	loạt	yta		N;NOM;INDF;MASC+FEM;SG
team	laget	team	lag		N;NOM;DEF;NEUT;SG
team	lag	team	lag		N;NOM;INDF;MASC+FEM;SG
team	team	team	team		N;NOM;INDF;NEUT;SG
xanh	blå	xanh	blå	N	ADJ;NOM;PL
xanh	blåa	xanh	blåa	N	ADJ;NOM;PL
khóa	låser	khóa	låsa	N	V;IND;PRS;FIN;ACT
khóa	låst	khóa	låsa	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
khóa	låsta	khóa	låsa	N	ADJ;NOM;PL;PST;V.PTCP
suy	funderingar	suy	fundering	V	N;NOM;INDF;MASC+FEM;PL
suy	tankar	suy	tanka	V	N;NOM;INDF;MASC+FEM;PL
thuốc	drog	thuốc	drog	N	V;IMP;PST;FIN;ACT
thiệu	shao	thiệu	shao	V	PROPN;NOM
đích	destination	đích	destination		N;NOM;INDF;MASC+FEM;SG
đích	destinationen	đích	destination		N;NOM;DEF;MASC+FEM;SG
đích	resmål	đích	resmål		N;NOM;INDF;NEUT;SG
đúng	höger	đúng	höger	ADJ	N;NOM;INDF;MASC+FEM;SG
đúng	rätt	đúng	rätt	ADJ	N;NOM;INDF;MASC+FEM;SG
đúng	sanna	đúng	sanna	ADJ	N;NOM;INDF;MASC+FEM;SG
đúng	sant	đúng	sant	ADJ	N;NOM;INDF;NEUT;SG
đúng	true	đúng	true	ADJ	N;NOM;INDF;NEUT;SG
đúng	korrigera	đúng	korrigera	ADJ	V;IMP;FIN;ACT
đúng	rätta	đúng	rätta	ADJ	N;MASC+FEM
đúng	rätt	đúng	rätt	ADJ	N;NOM;INDF;MASC+FEM;SG
siêu	super	siêu	sup		N;NOM;INDF;MASC+FEM;SG
siêu	metadata	siêu	metadat		ADJ;NOM;PL;PST;V.PTCP
vây	fena	vây	fena	V	N;NOM;INDF;MASC+FEM;SG
vây	fin	vây	fin	V	ADJ;NOM;INDF;MASC+FEM;SG
vây	motstånd	vây	motstånd	V	N;NOM;INDF;NEUT;SG
vây	motståndskraft	vây	motståndskraft	V	N;NOM;INDF;MASC+FEM;SG
vây	resistens	vây	resist	V	N;NOM;INDF;MASC+FEM;SG
vây	motståndsrörelsen	vây	motståndsrörelse	V	N;NOM;DEF;MASC+FEM;SG
vây	beständighet	vây	beständighet	V	N;NOM;INDF;MASC+FEM;SG
van	ventil	van	ventil	V	N;NOM;INDF;MASC+FEM;SG
van	van	van	van	V	N;NOM;INDF;MASC+FEM;SG
van	skåpbil	van	skåpbil	V	N;NOM;INDF;MASC+FEM;SG
van	ventiler	van	ventil	V	N;NOM;INDF;MASC+FEM;PL
cường	bläddra	cường	bläddra	N	V;IMP;FIN;ACT
gray	grå	gray	grå		N;NOM;INDF;MASC+FEM;SG
gray	grått	gray	gråda		ADJ;NOM;INDF;NEUT;SG
gray	gråa	gray	gråa		ADJ;NOM;PL
đương	pelarna	đương	pel		N;NOM;DEF;MASC+FEM;PL
đương	stöttepelare	đương	stöttepelare		N;NOM;INDF;MASC+FEM;PL
đương	stolpar	đương	stolpe		N;NOM;INDF;MASC+FEM;PL
đương	pelare	đương	pelare		N;NOM;INDF;MASC+FEM;PL
đương	grundpelare	đương	grundpelare		N;NOM;INDF;MASC+FEM;PL
bom	bomba	bom	bomba	N	V;IMP;FIN;ACT
bom	bom	bom	bom	N	PROPN;NOM
nghe	hört	nghe	höra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
clubnat	clubnat	clubnat	clubna	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chỗ	placera	chỗ	placera	N	V;IMP;FIN;ACT
ương	cia	ương	cia	N	PROPN;NOM
giác	känns	giác	kännas	N	V;IND;PRS;FIN
giác	känner	giác	känna	N	V;IND;PRS;FIN;ACT
vân	ännu	vân	ännu	N	ADV
vân	ändå	vân	ändå	N	ADV
tai	öra	tai	öra		N;NOM;INDF;NEUT;SG
tai	öron	tai	öron		N;NOM;INDF;NEUT;PL
tai	tai	tai	tai		N;NOM;INDF;MASC+FEM;SG
tai	öron	tai	öron		N;NOM;INDF;NEUT;PL
bước	kliv	bước	kliv		V;IMP;FIN;ACT
bước	step	bước	step		N;NOM;INDF;NEUT;SG
bước	steg	bước	steg		N;NOM;INDF;NEUT;SG
bước	fotsteg	bước	fotsteg		N;NOM;INDF;NEUT;SG
bước	steg	bước	steg		N;NOM;INDF;NEUT;SG
bước	trappsteg	bước	trappsteg		N;NOM;INDF;NEUT;PL
séc	tjeckien	séc	tjeckien	N	PROPN;NOM
canada	kanada	canada	kanad	N	PROPN;NOM
vinh	ärad	vinh	ärad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vinh	hedrad	vinh	hedra	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vinh	hedra	vinh	hedra	N	V;IMP;FIN;ACT
bác	onkel	bác	onkel		N;NOM;INDF;MASC+FEM;SG
bác	morbror	bác	morbro		N;NOM;INDF;MASC+FEM;SG
bác	uncle	bác	uncle		N;NOM;INDF;MASC+FEM;SG
bác	farbror	bác	farbro		N;NOM;INDF;MASC+FEM;SG
tuyệt	jättebra	tuyệt	jättebra	ADJ	N;NOM;INDF;NEUT;SG
tuyệt	toppen	tuyệt	topp	ADJ	N;NOM;DEF;MASC+FEM;SG
tuyệt	cool	tuyệt	cool	ADJ	N;NOM;INDF;MASC+FEM;SG
hôn	kyssar	hôn	kyssa	V	N;NOM;INDF;MASC+FEM;PL
hôn	kysst	hôn	kyssa	V	N;NOM;INDF;MASC+FEM;SG
hôn	kyssar	hôn	kyssa	V	N;NOM;INDF;MASC+FEM;PL
hôn	puss	hôn	puss	V	N;NOM;INDF;MASC+FEM;SG
hôn	puss	hôn	puss	V	N;NOM;INDF;MASC+FEM;SG
hôn	kiss	hôn	kiss	V	N;NOM;INDF;MASC+FEM;SG
hôn	kyss	hôn	kysa	V	N;NOM;INDF;MASC+FEM;SG
trừ	utom	trừ	utom	V	ADP
trừ	förutom	trừ	förutom	V	ADP
trừ	minus	trừ	minus	V	N;NOM;INDF;NEUT;SG
ship	fartyg	ship	fartyg	V	N;NOM;INDF;NEUT;SG
ship	fartygets	ship	fartyg	V	N;GEN;DEF;NEUT;SG
ship	skepp	ship	skepp	V	N;NOM;INDF;NEUT;SG
california	kalifornien	california	kaliforniun		N;NOM;INDF;MASC+FEM;SG
california	california	california	californium		N;NOM;INDF;MASC+FEM;SG
cai	nyktra	cai	nyktra	N	ADJ;NOM;PL
cai	nykter	cai	nykt	N	ADJ;NOM;INDF;MASC+FEM;SG
cai	cai	cai	cai	N	PROPN;NOM
cai	rena	cai	rena	N	ADJ;NOM;PL
cai	städa	cai	städ	N	V;IMP;FIN;ACT
