cuadrado	quadrados	cuadrado	quadrados	N;MASC;SG	N;MASC;PL
ingresar	login	ingresar	login	V;NFIN	N;MASC;SG
ingresar	enter	ingresar	enter	V;NFIN	N;MASC;SG
autorización	autorizações	autorización	autorização	N;FEM;SG	N;FEM;PL
editada	editado	editado	editar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
editada	editada	editado	editar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
esquí	esquiar	esquí	esquiar	N;MASC;SG	V;NFIN
disparo	atirando	disparo	atirar	N;MASC;SG	V;V.MSDR
disparo	baleado	disparo	balear	N;MASC;SG	V;MASC;SG;V.PTCP
extenso	extensas	extenso	extenso	ADJ;MASC;SG	ADJ;FEM;PL
golpes	strokes	golpe	stroke	N;MASC;PL	N;MASC;SG
golpes	traçados	golpe	traçar	N;MASC;PL	V;MASC;PL;V.PTCP
golpes	sopra	golpe	soprar	N;MASC;PL	V;IND;SG;3;PRS;FIN
atacó	atacaram	atacar	atacar	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
atacó	atacados	atacar	atacar	V;IND;SG;3;PST;FIN	V;MASC;PL;V.PTCP
herbert	herbert	herbert	herbert	PROPN	N;MASC;SG
dinosaurios	dinossauro	dinosaurio	dinossauro	N;MASC;PL	N;MASC;SG
extranjera	estrangeira	extranjero	estrangeiro	ADJ;FEM;SG	N;FEM;SG
extranjera	estrangeiros	extranjero	estrangeiro	ADJ;FEM;SG	N;MASC;PL
extranjera	estrangeiro	extranjero	estrangeiro	ADJ;FEM;SG	N;MASC;SG
extranjera	estrangeiro	extranjero	estrangeiro	ADJ;FEM;SG	N;MASC;SG
extranjera	estrangeira	extranjero	estrangeiro	ADJ;FEM;SG	N;FEM;SG
extranjera	estrangeiras	extranjero	estrangeiro	ADJ;FEM;SG	N;FEM;PL
extranjera	estrangeiros	extranjero	estrangeiro	ADJ;FEM;SG	N;MASC;PL
caña	rod	caña	rod	N;FEM;SG	V;NFIN
ética	ético	ética	ético	N;FEM;SG	ADJ;MASC;SG
encontrados	encontrada	encontrado	encontrar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
encontrados	encontrados	encontrado	encontrar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
encontrados	achado	encontrado	achado	ADJ;MASC;PL;V.PTCP	N;MASC;SG
encontrados	encontraram	encontrado	encontrar	ADJ;MASC;PL;V.PTCP	V;IND;PL;3;FIN
encontrados	encontrado	encontrado	encontrar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
correspondencia	correspondências	correspondencia	correspondência	N;FEM;SG	N;FEM;PL
formatos	formatar	formato	formatar	N;MASC;PL	V;NFIN
formatos	formatação	formato	formatação	N;MASC;PL	N;FEM;SG
bombardeo	bombardeios	bombardeo	bombardeio	N;MASC;SG	N;MASC;PL
cooper	cooper	cooper	cooper	PROPN	N;MASC;SG
august	augusto	augusto	augusto	PROPN	N;MASC;SG
august	august	augusto	august	PROPN	N;MASC;SG
august	agosto	augusto	agosto	PROPN	N;MASC;SG
cambiando	comutação	cambiar	comutação	V;V.MSDR	N;FEM;SG
típicos	típico	típico	típico	ADJ;MASC;PL	ADJ;MASC;SG
típicos	típica	típico	típico	ADJ;MASC;PL	ADJ;FEM;SG
lento	slow	lento	slow	ADJ;MASC;SG	N;MASC;SG
lento	devagar	lento	devagar	ADJ;MASC;SG	ADV
summer	verão	summer	ver	N	V;IND;PL;3;FUT;FIN
apoyado	apoiado	apoyar	apoiar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
apoyado	suportados	apoyar	suportar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
apoyado	suportadas	apoyar	suportar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
apoyado	suportada	apoyar	suportar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
apoyado	suportado	apoyar	suportar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
independientemente	independente	independientemente	independente	ADV	ADJ;MASC;SG
astronómico	astronomia	astronómico	astronomia	ADJ;MASC;SG	N;FEM;SG
col	repolho	col	repolho		N;MASC;SG
col	couve	col	caver		N;FEM;SG
col	couves	col	couve		N;FEM;PL
col	col	col	col		N;MASC;SG
ludwig	ludwig	ludwig	ludwig	PROPN	N;MASC;SG
ludwig	luís	ludwig	luís	PROPN	N;MASC;SG
líbano	libaneses	líbano	libanês	N;MASC;SG	N;MASC;PL
incluidas	incluído	incluir	incluir	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
incluidas	incluídas	incluir	incluir	ADJ;FEM;PL;V.PTCP	V;FEM;PL;V.PTCP
incluidas	incluso	incluir	incluso	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
incluidas	incluido	incluir	incluir	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
incluidas	incluídos	incluir	incluir	ADJ;FEM;PL;V.PTCP	V;MASC;PL;V.PTCP
four	quatro	four	quatro	N	NUM
pescado	peixes	pescado	peixe	N;MASC;SG	N;MASC;PL
republicanos	republicana	republicano	republicano	N;MASC;PL	N;FEM;SG
republicanos	republicano	republicano	republicano	N;MASC;PL	N;MASC;SG
artísticas	artística	artístico	artístico	ADJ;FEM;PL	N;FEM;SG
artísticas	artístico	artístico	artístico	ADJ;FEM;PL	ADJ;MASC;SG
artísticas	artísticas	artístico	artístico	ADJ;FEM;PL	N;FEM;PL
lujo	luxuoso	lujo	luxuoso	N;MASC;SG	ADJ;MASC;SG
electrones	elétron	electrón	elétron	N;MASC;PL	N;MASC;SG
avances	avança	avance	avançar	N;MASC;PL	V;IND;SG;3;PRS;FIN
avances	prévias	avance	prévio	N;MASC;PL	ADJ;FEM;PL
avances	progress	avance	progress	N;MASC;PL	N;MASC;SG
avances	andamento	avance	andamento	N;MASC;PL	N;MASC;SG
avances	progresso	avance	progresso	N;MASC;PL	N;MASC;SG
vacaciones	feriado	vacaciones	feriado	N;FEM;PL	N;MASC;SG
murallas	parede	muralla	parede	N;FEM;PL	N;FEM;SG
murallas	muro	muralla	muro	N;FEM;PL	N;MASC;SG
murallas	mural	muralla	mural	N;FEM;PL	N;MASC;SG
murallas	muralha	muralla	muralha	N;FEM;PL	N;FEM;SG
eta	eta	eta	eta	PROPN	N;MASC;SG
reduce	reduza	reducir	reduzir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
coronado	coroado	coronado	coroado	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
coronado	coroada	coronado	coroada	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
coronado	coronado	coronado	coronar	ADJ;MASC;SG;V.PTCP	N;MASC;SG
específicas	específica	especifico	específico	ADJ;FEM;PL	ADJ;FEM;SG
específicas	especifico	especifico	especifico	ADJ;FEM;PL	N;MASC;SG
específicas	específico	especifico	específico	ADJ;FEM;PL	ADJ;MASC;SG
robles	oaks	roble	oak	N;MASC;PL	N;MASC;SG
robles	robles	roble	roble	N;MASC;PL	N;MASC;SG
trajo	trouxeram	traer	trouxer	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
suplente	alternativo	suplente	alternativo	N;SG	ADJ;MASC;SG
suplente	alternar	suplente	alternar	N;SG	V;NFIN
suplente	substituir	suplente	substituir	N;SG	V;NFIN
sueca	suecos	sueca	sueco	N;FEM;SG	N;MASC;PL
convencional	convencionais	convencional	convencional	ADJ;SG	ADJ;MASC;PL
philippe	philippe	philippe	philippe	PROPN	N;MASC;SG
philippe	filipe	philippe	filipe	PROPN	N;MASC;SG
asesinatos	assassinato	asesinato	assassinato	N;MASC;PL	N;MASC;SG
asesinatos	assassínio	asesinato	assassínio	N;MASC;PL	N;MASC;SG
asesinatos	assassinato	asesinato	assassinato	N;MASC;PL	N;MASC;SG
asesinatos	assassínio	asesinato	assassínio	N;MASC;PL	N;MASC;SG
asesinatos	homicídio	asesinato	homicídio	N;MASC;PL	N;MASC;SG
fieles	fiel	fiel	fiel	N;PL	ADJ;MASC;SG
fieles	leal	fiel	leal	N;PL	ADJ;MASC;SG
fieles	fiel	fiel	fiel	N;PL	ADJ;MASC;SG
southern	sulista	southern	sulista	N	ADJ;MASC;SG
southern	meridional	southern	meridional	N	ADJ;MASC;SG
implementación	implementar	implementación	implementar	N;FEM;SG	V;NFIN
perdida	perda	perdido	perda	ADJ;FEM;SG;V.PTCP	N;FEM;SG
perdida	perdas	perdido	perda	ADJ;FEM;SG;V.PTCP	N;FEM;PL
perdida	perdido	perdido	perder	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
perdida	perdi	perdido	perder	ADJ;FEM;SG;V.PTCP	V;IND;SG;1;PST;FIN
perdida	lost	perdido	lost	ADJ;FEM;SG;V.PTCP	N;MASC;SG
perdida	perdida	perdido	perder	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
perdida	perdidos	perdido	perder	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
perdida	perdeu	perdido	perder	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
significativo	significativas	significativo	significativo	ADJ;MASC;SG	ADJ;FEM;PL
significativo	significativos	significativo	significativo	ADJ;MASC;SG	ADJ;MASC;PL
significativo	significativas	significativo	significativo	ADJ;MASC;SG	ADJ;FEM;PL
desastre	desastres	desastre	desastre	N;MASC;SG	N;MASC;PL
warren	warren	warren	warren	PROPN	N;MASC;SG
elías	elías	elía	elía	N;FEM;PL	N;MASC;SG
elías	elijah	elía	elijah	N;FEM;PL	N;MASC;SG
elías	elias	elía	elia	N;FEM;PL	N;MASC;SG
elías	elias	elía	elia	N;FEM;PL	N;MASC;SG
identificado	identificou	identificado	identificar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
identificado	identificado	identificado	identificar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
identificado	identificadas	identificado	identificar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
identificado	identificada	identificado	identificar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
identificado	identificados	identificado	identificar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
ejecutar	run	ejecutar	run	V;NFIN	N;MASC;SG
studio	estúdios	studio	estúdio	N;MASC;SG	N;MASC;PL
destinada	destinado	destinado	destinar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
calificación	qualificações	calificación	qualificação	N;FEM;SG	N;FEM;PL
dramática	drama	dramático	drama	ADJ;FEM;SG	N;MASC;SG
dramática	dramas	dramático	drama	ADJ;FEM;SG	N;MASC;PL
dramática	dramática	dramático	dramático	ADJ;FEM;SG	N;FEM;SG
dramática	dramáticos	dramático	dramático	ADJ;FEM;SG	ADJ;MASC;PL
dramática	dramáticas	dramático	dramático	ADJ;FEM;SG	ADJ;FEM;PL
plástico	plásticas	plástico	plástico	N;MASC;SG	N;FEM;PL
plástico	plásticos	plástico	plástico	N;MASC;SG	N;MASC;PL
plástico	plásticos	plástico	plástico	N;MASC;SG	N;MASC;PL
armadura	armaduras	armadura	armadura	N;FEM;SG	N;FEM;PL
armadura	armaduras	armadura	armadura	N;FEM;SG	N;FEM;PL
espaciales	espaço	espacial	espaço	ADJ;PL	N;MASC;SG
espaciales	space	espacial	space	ADJ;PL	N;MASC;SG
dedicados	dedicada	dedicado	dedicar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
dedicados	dedicados	dedicado	dedicar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
dedicados	dedicado	dedicado	dedicar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
tenor	tenor	tenor	tenor		N;MASC;SG
mortal	mortífera	mortal	mortíferar	ADJ;SG	N;FEM;SG
mortal	mortal	mortal	mortal	ADJ;SG	N;MASC;SG
mortal	fatais	mortal	fatal	ADJ;SG	ADJ;MASC;PL
mortal	mortais	mortal	mortal	ADJ;SG	N;MASC;PL
mortal	mortal	mortal	mortal	ADJ;SG	N;MASC;SG
reconocimientos	reconhecimento	reconocimiento	reconhecimento	N;MASC;PL	N;MASC;SG
reconocimientos	reconhecimento	reconocimiento	reconhecimento	N;MASC;PL	N;MASC;SG
leipzig	leipzig	leipzig	leipzig	PROPN	N;MASC;SG
delegado	delegar	delegado	delegar	N;MASC;SG	V;NFIN
adoptado	adoptado	adoptar	adoptar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
adoptado	adotou	adoptar	adotar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
adoptado	adotado	adoptar	adotar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
adoptado	aprovado	adoptar	aprovar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
adoptado	adotada	adoptar	adotar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
colinas	hills	colina	hills	N;FEM;PL	N;MASC;SG
extranjeras	estrangeiro	extranjero	estrangeiro	ADJ;FEM;PL	N;MASC;SG
extranjeras	estrangeira	extranjero	estrangeiro	ADJ;FEM;PL	N;FEM;SG
extranjeras	estrangeiras	extranjero	estrangeiro	ADJ;FEM;PL	N;FEM;PL
extranjeras	estrangeiros	extranjero	estrangeiro	ADJ;FEM;PL	N;MASC;PL
membrana	membranas	membrana	membrana	N;FEM;SG	N;FEM;PL
etnia	étnico	etnia	étnico	N;FEM;SG	ADJ;MASC;SG
etnia	étnicos	etnia	étnico	N;FEM;SG	N;MASC;PL
etnia	étnicas	etnia	étnico	N;FEM;SG	N;FEM;PL
ruido	ruídos	ruido	ruído	N;MASC;SG	N;MASC;PL
ricos	ricas	rico	rico	N;MASC;PL	ADJ;FEM;PL
ricos	rico	rico	rico	N;MASC;PL	ADJ;MASC;SG
ricos	rich	rico	rich	N;MASC;PL	N;MASC;SG
ricos	rica	rico	rico	N;MASC;PL	ADJ;FEM;SG
radar	radares	radar	radar	N;MASC;SG	N;MASC;PL
wagner	wagner	wagner	wagner	PROPN	N;MASC;SG
quieren	quer	querer	querer	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
quieren	queres	querer	querer	V;IND;PL;3;PRS;FIN	INTJ
quieren	quero	querer	querer	V;IND;PL;3;PRS;FIN	V;IND;SG;1;PRS;FIN
teatros	cinemas	teatro	cinema	N;MASC;PL	N;MASC;SG
teatros	cinemas	teatro	cinema	N;MASC;PL	N;MASC;SG
teatros	teatro	teatro	teatro	N;MASC;PL	N;MASC;SG
añadido	adicionado	añadido	adicionar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
añadido	adicionada	añadido	adicionar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
añadido	acrescentado	añadido	acrescentar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
añadido	adicionados	añadido	adicionar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
añadido	adicionou	añadido	adicionar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
añadido	adicionadas	añadido	adicionar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
fabricantes	fabricante	fabricante	fabricante	N;PL	N;MASC;SG
finca	quintas	finca	quinto	N;FEM;SG	N;FEM;PL
edwards	edwards	edwards	edwards	PROPN	N;MASC;SG
fábricas	mills	fábrica	mill	N;FEM;PL	N;MASC;SG
fábricas	fabrica	fábrica	fabricar	N;FEM;PL	N;FEM;SG
fábricas	factory	fábrica	factory	N;FEM;PL	N;MASC;SG
fábricas	fábrica	fábrica	fábrica	N;FEM;PL	N;FEM;SG
conservadores	conservadora	conservador	conservador	N;MASC;PL	ADJ;FEM;SG
conservadores	conservador	conservador	conservador	N;MASC;PL	ADJ;MASC;SG
secos	seca	seco	seca	ADJ;MASC;PL	N;FEM;SG
secos	secos	seco	seco	ADJ;MASC;PL	N;MASC;PL
secos	secas	seco	seca	ADJ;MASC;PL	N;FEM;PL
secos	secar	seco	secar	ADJ;MASC;PL	V;NFIN
secos	seco	seco	seco	ADJ;MASC;PL	ADJ;MASC;SG
secos	seca	seco	seca	ADJ;MASC;PL	N;FEM;SG
secos	secos	seco	seco	ADJ;MASC;PL	N;MASC;PL
secos	secas	seco	seca	ADJ;MASC;PL	N;FEM;PL
secos	seco	seco	seco	ADJ;MASC;PL	ADJ;MASC;SG
escape	escapar	escape	escapar	N;MASC;SG	V;NFIN
für	für	für	für	PROPN	N;MASC;SG
under	sob	under	sob	PROPN	ADP
under	under	under	under	PROPN	N;MASC;SG
cap	boné	cap	boné		N;MASC;SG
cap	cap	cap	cap		N;MASC;SG
cap	pac	cap	pac		N;MASC;SG
desarrollados	desenvolvido	desarrollado	desenvolver	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
desarrollados	desenvolvidas	desarrollado	desenvolver	ADJ;MASC;PL;V.PTCP	V;FEM;PL;V.PTCP
desarrollados	desenvolvidos	desarrollado	desenvolver	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
desarrollados	desenvolvida	desarrollado	desenvolver	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
desarrollados	desenvolveu	desarrollado	desenvolver	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
baños	banheira	baño	banheira	N;MASC;PL	N;FEM;SG
baños	banho	baño	banho	N;MASC;PL	N;MASC;SG
baños	bath	baño	bath	N;MASC;PL	N;MASC;SG
entiende	entenda	entender	entender	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
fresco	frescas	fresco	fresco	ADJ;MASC;SG	N;FEM;PL
fresco	fresh	fresco	fresh	ADJ;MASC;SG	N;MASC;SG
fresco	frescos	fresco	fresco	ADJ;MASC;SG	N;MASC;PL
fresco	fresco	fresco	fresco	ADJ;MASC;SG	N;MASC;SG
fresco	frescos	fresco	fresco	ADJ;MASC;SG	N;MASC;PL
fresco	fresco	fresco	fresco	ADJ;MASC;SG	N;MASC;SG
fresco	afrescos	fresco	afresco	ADJ;MASC;SG	N;MASC;PL
cruzar	cruzamento	cruzar	cruzamento	V;NFIN	N;MASC;SG
cruzar	travessia	cruzar	travessia	V;NFIN	N;FEM;SG
adulto	adulto	adulto	adulto	ADJ;MASC;SG	N;MASC;SG
adulto	adulta	adulto	adulta	ADJ;MASC;SG	N;FEM;SG
adulto	adultos	adulto	adulto	ADJ;MASC;SG	N;MASC;PL
geográficas	geográficos	geográfico	geográfico	ADJ;FEM;PL	N;MASC;PL
geográficas	geográfico	geográfico	geográfico	ADJ;FEM;PL	ADJ;MASC;SG
geográficas	geográfica	geográfico	geográfico	ADJ;FEM;PL	ADJ;FEM;SG
geográficas	geográfico	geográfico	geográfico	ADJ;FEM;PL	ADJ;MASC;SG
geográficas	geográfica	geográfico	geográfico	ADJ;FEM;PL	ADJ;FEM;SG
responder	resposta	responder	resposta	V;NFIN	N;FEM;SG
responder	resposta	responder	resposta	V;NFIN	N;FEM;SG
propiamente	adequada	propiamente	adequado	ADV	ADJ;FEM;SG
electrónicos	eletrônica	electrónico	eletrônico	ADJ;MASC;PL	N;FEM;SG
electrónicos	electrónica	electrónico	electrónica	ADJ;MASC;PL	N;FEM;SG
electrónicos	eletrônicos	electrónico	eletrônico	ADJ;MASC;PL	N;MASC;PL
electrónicos	electrónico	electrónico	eletrônico	ADJ;MASC;PL	ADJ;MASC;SG
electrónicos	eletrônica	electrónico	eletrônico	ADJ;MASC;PL	N;FEM;SG
electrónicos	electrónica	electrónico	electrónica	ADJ;MASC;PL	N;FEM;SG
electrónicos	eletrônicos	electrónico	eletrônico	ADJ;MASC;PL	N;MASC;PL
electrónicos	eletrônico	electrónico	eletrônico	ADJ;MASC;PL	N;MASC;SG
cubiertas	coberto	cubierto	cobrir	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
cubiertas	cobertas	cubierto	cobrir	ADJ;FEM;PL;V.PTCP	V;FEM;PL;V.PTCP
cubiertas	cobertos	cubierto	cobrir	ADJ;FEM;PL;V.PTCP	V;MASC;PL;V.PTCP
cubiertas	abrangidos	cubierto	abranger	ADJ;FEM;PL;V.PTCP	V;MASC;PL;V.PTCP
cubiertas	abrangido	cubierto	abranger	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
cubiertas	coberta	cubierto	cobrir	ADJ;FEM;PL;V.PTCP	V;FEM;SG;V.PTCP
cubiertas	tampas	cubierto	tampa	ADJ;FEM;PL;V.PTCP	N;FEM;PL
cubiertas	covers	cubierto	cover	ADJ;FEM;PL;V.PTCP	N;FEM;PL
cubiertas	abrange	cubierto	abranger	ADJ;FEM;PL;V.PTCP	V;IND;SG;3;PRS;FIN
cubiertas	coberturas	cubierto	cobertura	ADJ;FEM;PL;V.PTCP	N;FEM;PL
cubiertas	capas	cubierto	capa	ADJ;FEM;PL;V.PTCP	N;FEM;PL
cubiertas	convés	cubierto	convés	ADJ;FEM;PL;V.PTCP	N;MASC;SG
cubiertas	pavimentos	cubierto	pavimento	ADJ;FEM;PL;V.PTCP	N;MASC;PL
existió	existiam	existir	existir	V;IND;SG;3;PST;FIN	V;IND;PL;3;IPFV;FIN
existió	existia	existir	existir	V;IND;SG;3;PST;FIN	V;IND;SG;3;IPFV;FIN
existió	existiram	existir	existir	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
abu	abu	abu	abu	N;MASC;SG	PROPN;MASC;SG
certificado	certificadas	certificado	certificar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
certificado	certificados	certificado	certificar	ADJ;MASC;SG;V.PTCP	N;MASC;PL
certificado	certificado	certificado	certificar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
certificado	certificada	certificado	certificar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
certificado	certidão	certificado	certidão	ADJ;MASC;SG;V.PTCP	N;FEM;SG
certificado	certificado	certificado	certificar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
certificado	atestado	certificado	atestado	ADJ;MASC;SG;V.PTCP	N;MASC;SG
escándalo	escândalos	escándalo	escândalo	N;MASC;SG	N;MASC;PL
escándalo	escândalos	escándalo	escândalo	N;MASC;SG	N;MASC;PL
tanque	tanques	tanque	tanque	N;MASC;SG	N;MASC;PL
sólido	sólidos	sólido	sólido	ADJ;MASC;SG	N;MASC;PL
kiev	kiev	kiev	kiev	PROPN	N;MASC;SG
testigos	testemunha	testigo	testemunha	N;MASC;PL	N;FEM;SG
testigos	testemunhar	testigo	testemunhar	N;MASC;PL	V;NFIN
submarino	submarinos	submarino	submarino	N;MASC;SG	N;MASC;PL
submarino	subaquático	submarino	subaquático	N;MASC;SG	ADJ;MASC;SG
códigos	codigo	código	codigo	N;MASC;PL	N;MASC;SG
códigos	código	código	código	N;MASC;PL	N;MASC;SG
prevención	preventivo	prevención	preventivo	N;FEM;SG	ADJ;MASC;SG
descubierta	descobriram	descubrir	descobrir	ADJ;FEM;SG;V.PTCP	V;IND;PL;3;FIN
descubierta	descoberta	descubrir	descoberta	ADJ;FEM;SG;V.PTCP	N;FEM;SG
descubierta	descoberto	descubrir	descobrir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
descubierta	descobertos	descubrir	descobrir	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
descubierta	malhado	descubrir	malhar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
descubierta	visto	descubrir	ver	ADJ;FEM;SG;V.PTCP	PROPN;MASC;SG;V.PTCP
descubierta	avistado	descubrir	avistar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
descubierta	descoberto	descubrir	descobrir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
descubierta	descobertos	descubrir	descobrir	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
solares	solar	solar	solar	N;MASC;PL	N;MASC;SG
progresivo	progressiva	progresivo	progressivo	ADJ;MASC;SG	N;FEM;SG
estudia	estudo	estudiar	estudo	V;IND;SG;3;PRS;FIN	N;MASC;SG
estudia	estude	estudiar	estude	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
paloma	pombos	paloma	pombo	N;FEM;SG	N;MASC;PL
atractivo	atracção	atractivo	atracção	ADJ;MASC;SG	N;FEM;SG
atractivo	atração	atractivo	atração	ADJ;MASC;SG	N;FEM;SG
atractivo	apelando	atractivo	apelar	ADJ;MASC;SG	V;V.MSDR
atractivo	atraentes	atractivo	atraente	ADJ;MASC;SG	ADJ;MASC;PL
atractivo	contestação	atractivo	contestação	ADJ;MASC;SG	N;FEM;SG
atractivo	apelação	atractivo	apelação	ADJ;MASC;SG	N;FEM;SG
atractivo	apelo	atractivo	apelo	ADJ;MASC;SG	N;MASC;SG
atractivo	recurso	atractivo	recurso	ADJ;MASC;SG	N;MASC;SG
volar	fly	volar	fly	V;NFIN	N;MASC;SG
volar	mosca	volar	mosco	V;NFIN	N;FEM;SG
volar	flying	volar	flying	V;NFIN	N;MASC;SG
recta	hétero	recta	hétero	N;FEM;SG	ADJ;MASC;SG
entregado	entregou	entregado	entregar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
entregado	entregue	entregado	entregar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
entregado	entregues	entregado	entregar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
entregado	rendeu	entregado	render	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
entregado	rendido	entregado	render	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
entregado	devolvidas	entregado	devolver	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
dick	pila	dick	pila	PROPN	N;FEM;SG
dick	dick	dick	dick	PROPN	N;MASC;SG
celeste	celeste	celeste	celeste	ADJ;SG	N;MASC;SG
celeste	celestes	celeste	celestes	ADJ;SG	N;MASC;PL
celeste	celeste	celeste	celeste	ADJ;SG	N;MASC;SG
celeste	celestiais	celeste	celestial	ADJ;SG	N;MASC;PL
palermo	palermo	palermo	palermo		N;MASC;SG
dominios	domínio	dominio	domínio	N;MASC;PL	N;MASC;SG
dominios	dominio	dominio	dominio	N;MASC;PL	N;MASC;SG
falsa	false	falso	false	ADJ;FEM;SG	N;MASC;SG
falsa	falsas	falso	falso	ADJ;FEM;SG	ADJ;FEM;PL
falsa	falsos	falso	falso	ADJ;FEM;SG	N;MASC;PL
falsa	falsos	falso	falso	ADJ;FEM;SG	N;MASC;PL
falsa	fake	falso	fake	ADJ;FEM;SG	N;MASC;SG
tribunales	tribunal	tribunal	tribunal	N;MASC;PL	N;MASC;SG
tribunales	corte	tribunal	corte	N;MASC;PL	N;MASC;SG
cerdo	suínos	cerdo	suíno	N;MASC;SG	N;MASC;PL
danés	dinamarqueses	danés	dinamarquês	N;MASC;SG	N;MASC;PL
danés	dane	danés	dane	N;MASC;SG	V;SBJV;SG;3;PRS;FIN
geometría	geométrico	geometría	geométrico	N;FEM;SG	ADJ;MASC;SG
geometría	geométrica	geometría	geométrico	N;FEM;SG	ADJ;FEM;SG
hoteles	hotel	hotel	hotel	N;MASC;PL	N;MASC;SG
blas	bert	bla	bert	PROPN	N;MASC;SG
blas	blas	bla	blas	PROPN	N;MASC;SG
blas	blaise	bla	blaise	PROPN	N;MASC;SG
derrotas	derrotar	derrota	derrotar	N;FEM;PL	V;NFIN
derrotas	derrota	derrota	derrota	N;FEM;PL	N;FEM;SG
macizo	sólidos	macizo	sólido	N;MASC;SG	N;MASC;PL
