ve	si	ve	sine	CONJ	
yorumu	comentarii	yorum	comentariu	N;ACC;SG;3	N;INDF;FEM;PL
yorumu	comentariul	yorum	comentariu	N;ACC;SG;3	N;DEF;MASC;SG
pist	pista	pist	pistă		N;DEF;FEM;SG
pist	pistă	pist	pistă		N;INDF;FEM;SG
pist	patinoar	pist	patinoar		N;INDF;MASC;SG
hms	hms	hms	hms		N;INDF;MASC;SG
leon	leon	leon	leon	PROPN;NOM;SG;3	N;INDF;MASC;SG
yıllardır	ani	yıl	an	V;IPFV;IND;PL;3;POS	N;INDF;MASC;PL
yıllardır	anii	yıl	an	V;IPFV;IND;PL;3;POS	N;DEF;MASC;PL
kartı	cardul	kart	card		N;DEF;MASC;SG
kartı	card	kart	card		N;INDF;MASC;SG
özeti	rezumatul	özet	rezumat	N;ACC;SG;3	N;DEF;MASC;SG
kavga	bătăi	kavga	bătăi	N;NOM;SG;3	N;INDF;FEM;PL
kavga	certuri	kavga	cert	N;NOM;SG;3	N;INDF;FEM;PL
kavga	lupte	kavga	lupta	N;NOM;SG;3	
kavga	lupta	kavga	luptă	N;NOM;SG;3	N;DEF;FEM;SG
kavga	luptă	kavga	luptă	N;NOM;SG;3	N;INDF;FEM;SG
kavga	lupta	kavga	luptă	N;NOM;SG;3	N;DEF;FEM;SG
bolivya	bolivian	bolivya	bolivian	PROPN;NOM;SG;3	ADJ;INDF;MASC;SG
bolivya	bolivia	bolivya	bolivie	PROPN;NOM;SG;3	PROPN
della	della	della	della	PROPN;NOM;SG;3	PROPN
fort	fortul	fort	fort		N;DEF;MASC;SG
fort	fort	fort	fort		N;INDF;MASC;SG
platformu	platformă	platform	platformă	N;NOM;SG;3	N;INDF;FEM;SG
platformu	platforma	platform	platformă	N;NOM;SG;3	N;DEF;FEM;SG
cerrahi	operație	cerrahi	operație	N;NOM;SG;3	N;INDF;FEM;SG
cerrahi	chirurgie	cerrahi	chirurgie	N;NOM;SG;3	N;INDF;FEM;SG
cerrahi	chirurgia	cerrahi	chirurgie	N;NOM;SG;3	N;DEF;FEM;SG
cerrahi	chirurgical	cerrahi	chirurgical	N;NOM;SG;3	ADJ;INDF;MASC;SG
cerrahi	chirurgicale	cerrahi	chirurgical	N;NOM;SG;3	ADJ;INDF;FEM;PL
cerrahi	chirurgicală	cerrahi	chirurgical	N;NOM;SG;3	ADJ;INDF;FEM;SG
amazon	amazonas	amazon	amazonas		PROPN
amazon	amazonian	amazon	amazonian		N;INDF;MASC;SG
mağara	pestera	mağar	pestera		N;DEF;FEM;SG
mağara	peştera	mağar	pefteră		N;DEF;FEM;SG
mağara	peșteră	mağar	peșteră		N;INDF;FEM;SG
mağara	peşteră	mağar	peşteră		N;INDF;FEM;SG
mağara	pesteri	mağar	pester		N;INDF;FEM;PL
mağara	grotă	mağar	grotă		N;INDF;FEM;SG
mağara	grota	mağar	grotă		N;DEF;FEM;SG
rangers	rangers	rangers	rangers		N;INDF;MASC;SG
rangers	rangerii	rangers	ranger		N;DEF;FEM;SG
finans	finantare	finans	finantare		N;INDF;FEM;SG
finans	finanțarea	finans	finanțare		N;DEF;FEM;SG
finans	finanțare	finans	finanțare		N;INDF;FEM;SG
finans	financiară	finans	financiar		ADJ;INDF;FEM;SG
finans	financiar	finans	financiar		ADV
finans	financial	finans	financial		N;INDF;MASC;SG
finans	financiara	finans	financiară		ADJ;DEF;FEM;SG
finans	financiare	finans	financiar		ADJ;INDF;FEM;PL
finans	finante	finans	finante		N;INDF;FEM;SG
finans	finanțare	finans	finanțare		N;INDF;FEM;SG
finans	finanțe	finans	finanțe		N;INDF;FEM;PL
finans	finanţe	finans	finanţe		N;INDF;MASC;SG
etik	etice	etik	etic		ADJ;INDF;FEM;PL
etik	etică	etik	etic		N;INDF;FEM;SG
etik	etic	etik	etic		ADJ;INDF;MASC;SG
etik	etica	etik	etică		N;DEF;FEM;SG
etik	etică	etik	etic		N;INDF;FEM;SG
pazarlama	comercializare	pazarlama	comercializare		N;INDF;FEM;SG
pazarlama	marketing	pazarlama	marketing		N;INDF;MASC;SG
pazarlama	comercializarea	pazarlama	comercializare		N;DEF;FEM;SG
gözü	ochiul	göz	ochi	N;NOM;SG;3	N;DEF;MASC;SG
gözü	eye	göz	ey	N;NOM;SG;3	
franco	franco	franco	franco		PROPN
anlamlı	semnificativ	anlamlı	semnificativ		ADV
yerçekimi	gravitate	ye	gravitate		N;INDF;FEM;SG
yerçekimi	gravitatea	ye	gravitate		N;DEF;FEM;SG
manevi	spirituală	manevi	spiritual		ADJ;INDF;FEM;SG
manevi	spiritual	manevi	spiritual		ADJ;INDF;MASC;SG
manevi	spirituale	manevi	spiritual		ADJ;INDF;FEM;PL
manevi	spirituala	manevi	spiritual		ADJ;DEF;FEM;SG
manevi	morala	manevi	morală		N;DEF;FEM;SG
manevi	moral	manevi	moral		ADJ;INDF;MASC;SG
manevi	morală	manevi	moral		ADJ;INDF;FEM;SG
lgbt	lgbt	lgbt	lgbt		N;INDF;MASC;SG
ölümcül	letale	ölümcül	letal		N;INDF;FEM;PL
ölümcül	letal	ölümcül	letal		ADJ;INDF;MASC;SG
ölümcül	letală	ölümcül	letal		ADJ;INDF;FEM;SG
ölümcül	mortale	ölümcül	mortal		N;INDF;FEM;PL
ölümcül	mortală	ölümcül	mortal		ADJ;INDF;FEM;SG
ölümcül	mortal	ölümcül	mortal		N;INDF;MASC;SG
ölümcül	fatale	ölümcül	fatal		ADJ;INDF;FEM;PL
ölümcül	fatal	ölümcül	fatal		ADJ;INDF;MASC;SG
ölümcül	fatala	ölümcül	fatală		ADJ;DEF;FEM;SG
ölümcül	fatală	ölümcül	fatal		ADJ;INDF;FEM;SG
cross	crucea	cross	cruce		N;DEF;FEM;SG
cross	cruce	cross	cruce		N;INDF;FEM;SG
cross	cross	cross	cross		N;INDF;MASC;SG
işkence	chinul	işkence	chin		N;DEF;MASC;SG
işkence	chinuri	işkence	chin		N;INDF;FEM;PL
işkence	tortură	işkence	tortură		N;INDF;FEM;SG
işkence	tortura	işkence	tortură		N;DEF;FEM;SG
işkence	torturată	işkence	torturat		ADJ;INDF;FEM;SG
işkence	torturat	işkence	tortura		ADJ;INDF;MASC;SG
sorumluluk	responsabilitate	sorumluluk	responsabilitate	N;NOM;SG;3	N;INDF;FEM;SG
sorumluluk	răspundere	sorumluluk	răspundere	N;NOM;SG;3	N;INDF;FEM;SG
sorumluluk	răspunderea	sorumluluk	răspundere	N;NOM;SG;3	N;DEF;FEM;SG
sorumluluk	responsabilități	sorumluluk	responsabilitate	N;NOM;SG;3	N;INDF;FEM;PL
sorumluluk	responsabilitățile	sorumluluk	responsabilitate	N;NOM;SG;3	N;DEF;FEM;PL
sorumluluk	responsabilitatea	sorumluluk	responsabilitate	N;NOM;SG;3	N;DEF;FEM;SG
sorumluluk	responsabilitate	sorumluluk	responsabilitate	N;NOM;SG;3	N;INDF;FEM;SG
alıcı	cumpărător	alıcı	cumpărător		N;INDF;MASC;SG
alıcı	cumpărătorul	alıcı	cumpărător		N;DEF;MASC;SG
alıcı	cumpărători	alıcı	cumpărător		N;INDF;MASC;PL
alıcı	cumpărătorilor	alıcı	cumpărător		N;DEF;MASC;PL
alıcı	cumpărătorii	alıcı	cumpărător		N;DEF;MASC;PL
alıcı	destinatar	alıcı	destinatar		N;INDF;MASC;SG
alıcı	destinatarul	alıcı	destinatar		N;DEF;MASC;SG
alıcı	receptor	alıcı	receptor		N;INDF;MASC;SG
alıcı	receptorul	alıcı	receptor		N;DEF;MASC;SG
özen	îngrijire	özen	îngrijire		N;INDF;FEM;SG
özen	ingrijire	özen	ingrijire		N;INDF;FEM;SG
özen	grija	özen	grijă		N;DEF;FEM;SG
medine	medina	medin	medină		N;DEF;FEM;SG
inanılır	credibil	inan	credibil	V;IPFV;IND;SG;3;POS;PASS	ADJ;INDF;MASC;SG
inanılır	credibilă	inan	credibil	V;IPFV;IND;SG;3;POS;PASS	ADJ;INDF;FEM;SG
inanılır	credibile	inan	credibil	V;IPFV;IND;SG;3;POS;PASS	ADJ;INDF;FEM;PL
elli	elli	elli	ell		N;INDF;MASC;SG
elli	cincizeci	elli	cincizeci		NUM;PL
elli	fifty	elli	fifty		N;INDF;MASC;SG
amiral	amiral	amiral	amiral		N;INDF;MASC;SG
amiral	amiralul	amiral	amiral		N;DEF;MASC;SG
amiral	commodore	amiral	commodore		N;INDF;MASC;SG
aralığı	intervalul	aralık	interval	N;NOM;SG;3	N;DEF;MASC;SG
konut	resedinta	konut	resedinta	N;NOM;SG;3	N;DEF;FEM;SG
konut	reședință	konut	reședință	N;NOM;SG;3	N;INDF;FEM;SG
konut	reședința	konut	reședință	N;NOM;SG;3	N;DEF;FEM;SG
konut	locuințe	konut	locuință	N;NOM;SG;3	N;INDF;FEM;PL
konut	locuinţe	konut	locuingă	N;NOM;SG;3	N;INDF;FEM;PL
konut	cazare	konut	cazare	N;NOM;SG;3	N;INDF;FEM;SG
konut	carcasă	konut	carcasă	N;NOM;SG;3	N;INDF;FEM;SG
konut	rezidențiale	konut	rezidențial	N;NOM;SG;3	ADJ;INDF;FEM;PL
kazanılan	dobândite	kazan	dobândit	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
kazanılan	dobândită	kazan	dobândi	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
kazanılan	dobândit	kazan	dobândi	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
kazanılan	achiziționat	kazan	achiziționa	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
kazanılan	won	kazan	won	V;PFV;IND;POS;PRS;V.PTCP;PASS	PROPN
kazanılan	câștigat	kazan	câștiga	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
ekstra	suplimentar	ekstra	suplimentar		ADJ;INDF;MASC;SG
yaşı	varsta	yaşı	varsta		N;DEF;FEM;SG
yaşı	vârstă	yaşı	vârstă		N;INDF;FEM;SG
yaşı	vârsta	yaşı	vârstă		N;DEF;FEM;SG
ferrari	ferrari	ferrari	ferrare		N;INDF;MASC;PL
kelimeler	cuvintele	kelime	cuvânt	N;NOM;PL;3	N;DEF;FEM;PL
ulaştırma	transportare	ulaş	transportare	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;INDF;FEM;SG
ulaştırma	transporturi	ulaş	transport	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;INDF;FEM;PL
ulaştırma	transport	ulaş	transport	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;INDF;MASC;SG
ulaştırma	transportul	ulaş	transport	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;DEF;MASC;SG
ulaştırma	transporturi	ulaş	transport	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;INDF;FEM;PL
ulaştırma	transport	ulaş	transport	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;INDF;MASC;SG
ulaştırma	transportul	ulaş	transport	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;DEF;MASC;SG
solunum	respiratorii	sol	respirator	ADJ;NOM;SG;3	N;DEF;MASC;PL
solunum	respiratorie	sol	respiratoriu	ADJ;NOM;SG;3	ADJ;INDF;FEM;SG
doku	țesut	doku	țesut		N;INDF;MASC;SG
doku	tesut	doku	tesut		N;INDF;MASC;SG
doku	textură	doku	textură		N;INDF;FEM;SG
doku	textura	doku	textură		N;DEF;FEM;SG
dönüşüm	conversii	dönüşüm	conversie		N;INDF;FEM;PL
dönüşüm	conversie	dönüşüm	conversie		N;INDF;FEM;SG
dönüşüm	conversia	dönüşüm	conversie		N;DEF;FEM;SG
dönüşüm	transformarea	dönüşüm	transformare		N;DEF;FEM;SG
dönüşüm	transformare	dönüşüm	transformare		N;INDF;FEM;SG
dönüşüm	transformă	dönüşüm	transforma		V;IND;SG;3;PST;FIN
dönüşüm	transforma	dönüşüm	transforma		V;IND;SG;3;IPFV;FIN
plus	plus	plus	plus		ADV
hazine	comoară	hazin	comoară	N;NOM;SG;3	N;INDF;FEM;SG
hazine	comoara	hazin	comoară	N;NOM;SG;3	N;DEF;FEM;SG
hazine	comori	hazin	comori	N;NOM;SG;3	N;INDF;FEM;PL
hazine	trezorerie	hazin	trezorerie	N;NOM;SG;3	N;INDF;FEM;SG
hazine	trezoreriei	hazin	trezorerie	N;NOM;SG;3	N;DEF;FEM;SG
hazine	trezoreria	hazin	trezorerie	N;NOM;SG;3	N;DEF;FEM;SG
güreşçi	luptătorul	güreşçi	luptător	N;NOM;SG;3	N;DEF;MASC;SG
isviçreli	elvețiană	isviçreli	elvețian		ADJ;INDF;FEM;SG
dramatik	dramatic	dramatik	dramatic		ADJ;INDF;MASC;SG
dramatik	dramatice	dramatik	dramatic		ADJ;INDF;FEM;PL
dramatik	dramatică	dramatik	dramatic		ADJ;INDF;FEM;SG
dramatik	dramatic	dramatik	dramatic		ADJ;INDF;MASC;SG
harun	harun	harun	harun		PROPN
harun	aaron	harun	aaron		PROPN
ice	gheaţă	ice	gheaţă		N;INDF;FEM;SG
ice	gheata	ice	gheată		N;DEF;FEM;SG
ice	gheată	ice	gheată		N;INDF;FEM;SG
ice	gheață	ice	gheață		N;INDF;FEM;SG
planet	planeta	planet	planetă	N;NOM;SG;3	N;DEF;FEM;SG
planet	planetă	planet	planetă	N;NOM;SG;3	N;INDF;FEM;SG
halkları	popoarele	halk	popor	N;ACC;PL;3	N;DEF;FEM;PL
öğretmenlik	predau	öğretmenlik	preda	N;NOM;SG;3	V;IND;PL;3;IPFV;FIN
öğretmenlik	predare	öğretmenlik	predare	N;NOM;SG;3	N;INDF;FEM;SG
denizaltı	submarinul	denizaltı	submarin	N;NOM;SG;3	N;DEF;MASC;SG
denizaltı	submarine	denizaltı	submarină	N;NOM;SG;3	N;INDF;FEM;PL
akciğer	pulmonară	akciğer	pulmonar		ADJ;INDF;FEM;SG
akciğer	pulmonare	akciğer	pulmonar		ADJ;INDF;FEM;PL
akciğer	pulmonar	akciğer	pulmonar		N;INDF;MASC;SG
akciğer	lung	akciğer	lung		ADJ;INDF;MASC;SG
akciğer	plămân	akciğer	plămân		N;INDF;MASC;SG
akciğer	plămânii	akciğer	plămân		N;DEF;MASC;PL
akciğer	plămâni	akciğer	plămân		N;INDF;MASC;PL
takdir	aprecierea	takdir	apreciere		N;DEF;FEM;SG
takdir	apreciere	takdir	apreciere		N;INDF;FEM;SG
takdir	apreciez	takdir	aprecia		V;IND;SG;1;PRS;FIN
takdir	aprecia	takdir	aprecia		V;IND;SG;3;IPFV;FIN
takdir	apreciază	takdir	aprecia		V;IND;3;PRS;FIN
takdir	apreciem	takdir	aprecie		V;IND;PL;1;PRS;FIN
takdir	apreciată	takdir	aprecia		ADJ;INDF;FEM;SG
takdir	apreciat	takdir	aprecia		ADJ;INDF;MASC;SG
takdir	apreciate	takdir	aprecia		ADJ;INDF;FEM;PL
operasyonu	operație	operasyon	operație	N;ACC;SG;3	N;INDF;FEM;SG
operasyonu	operațiune	operasyon	operațiune	N;ACC;SG;3	N;INDF;FEM;SG
operasyonu	operațiunea	operasyon	operațiune	N;ACC;SG;3	N;DEF;FEM;SG
operasyonu	operaţiunea	operasyon	operagiune	N;ACC;SG;3	N;DEF;FEM;SG
şafak	dawn	şafak	dawn		PROPN
şafak	zorii	şafak	zori		N;DEF;MASC;PL
katil	criminal	katil	criminal		N;INDF;MASC;SG
katil	killer	katil	killer		N;INDF;MASC;SG
katil	criminal	katil	criminal		N;INDF;MASC;SG
kalıp	mucegai	kal	mucegai		N;INDF;MASC;SG
kalıp	mucegai	kal	mucegai		N;INDF;MASC;SG
öğrenme	învățare	öğren	învățare		N;INDF;FEM;SG
gösteriyor	spectacole	göster	spectacol	V;PROG;IND;SG;3;POS;INFM;PRS	N;INDF;FEM;PL
gösteriyor	emisiuni	göster	emisiune	V;PROG;IND;SG;3;POS;INFM;PRS	N;INDF;FEM;PL
çoğunluk	majoritate	çoğunluk	majoritate	N;NOM;SG;3	N;INDF;FEM;SG
çoğunluk	majoritatea	çoğunluk	majoritate	N;NOM;SG;3	N;DEF;FEM;SG
konsey	consiliului	konsey	consiliu		N;DEF;MASC;SG
konsey	consiliu	konsey	consiliu		N;INDF;MASC;SG
konsey	consiliul	konsey	consiliu		N;DEF;MASC;SG
birleşme	fuziune	birleşme	fuziune		N;INDF;FEM;SG
birleşme	fuziunea	birleşme	fuziune		N;DEF;FEM;SG
birleşme	unificarea	birleşme	unificare		N;DEF;FEM;SG
birleşme	unificare	birleşme	unificare		N;INDF;FEM;SG
birleşme	reuniunea	birleşme	reuniune		N;DEF;FEM;SG
birleşme	reuniune	birleşme	reuniune		N;INDF;FEM;SG
birleşme	fuziuni	birleşme	fuziune		N;INDF;FEM;PL
yoğunluk	intensitate	yoğunluk	intensitate	N;NOM;SG;3	N;INDF;FEM;SG
yoğunluk	intensitatea	yoğunluk	intensitate	N;NOM;SG;3	N;DEF;FEM;SG
yoğunluk	densitate	yoğunluk	densitate	N;NOM;SG;3	N;INDF;FEM;SG
yoğunluk	densitatea	yoğunluk	densitate	N;NOM;SG;3	N;DEF;FEM;SG
deep	profund	deep	profund		ADV
deep	adâncă	deep	adânc		ADJ;INDF;FEM;SG
deep	adânc	deep	adânc		ADV
june	iunie	ju	iunie		N;INDF;MASC;SG
josef	josef	josef	josef	PROPN;NOM;SG;3	PROPN
soyut	abstract	soyut	abstract		ADJ;INDF;MASC;SG
soyut	abstractă	soyut	abstract		ADJ;INDF;FEM;SG
anlar	momentele	anla	moment		N;DEF;FEM;PL
anlar	clipe	anla	clipă		N;INDF;FEM;PL
anlar	momente	anla	moment		N;INDF;FEM;PL
eğitmen	antrenor	eğitmen	antrenor		N;INDF;MASC;SG
eğitmen	instructori	eğitmen	instructor		N;INDF;MASC;PL
eğitmen	instructor	eğitmen	instructor		N;INDF;MASC;SG
eğitmen	tutorial	eğitmen	tutorial		N;INDF;MASC;SG
teoremi	teorema	teorem	teoremă	N;ACC;SG;3	N;DEF;FEM;SG
zehirli	toxic	zehirli	toxic		ADJ;INDF;MASC;SG
zehirli	toxică	zehirli	toxic		ADJ;INDF;FEM;SG
zehirli	toxice	zehirli	toxic		ADJ;INDF;FEM;PL
zehirli	otrăvitor	zehirli	otrăvitor		ADJ;INDF;MASC;SG
zehirli	otrăvitoare	zehirli	otrăvitor		ADJ;INDF;FEM
zehirli	otravit	zehirli	otravit		ADJ;INDF;MASC;SG
zehirli	otrăvit	zehirli	otrăvit		ADJ;INDF;MASC;SG
zehirli	otrăvită	zehirli	otrăvi		ADJ;INDF;FEM;SG
zehirli	veninos	zehirli	veninos		ADJ;INDF;MASC;SG
zehirli	otravă	zehirli	otravă		N;INDF;FEM;SG
zehirli	otrava	zehirli	otravă		N;DEF;FEM;SG
paket	parcela	paket	parcelă		N;DEF;FEM;SG
paket	colet	paket	colet		N;INDF;MASC;SG
paket	parcelă	paket	parcelă		N;INDF;FEM;SG
paket	pachetul	paket	pachet		N;DEF;MASC;SG
paket	colet	paket	colet		N;INDF;MASC;SG
paket	pachet	paket	pachet		N;INDF;MASC;SG
beslenme	hrănirea	besle	hrănire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
beslenme	hrănire	besle	hrănire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
leipzig	leipzig	leipzig	leipzig	PROPN;NOM;SG;3	PROPN
belirlenmiş	desemnate	belirle	desemna	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
belirlenmiş	desemnată	belirle	desemnat	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;INDF;FEM;SG
belirlenmiş	desemnat	belirle	desemnat	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
kiril	chirilic	kiril	chirilic		N;INDF;MASC;SG
denver	denver	denver	denver	PROPN;NOM;SG;3	N;INDF;MASC;SG
teknolojileri	tehnologiile	teknoloji	tehnologie	N;ACC;PL;3	N;DEF;FEM;PL
korkunç	înspăimântător	korkunç	înspăimântător		ADJ;INDF;MASC;SG
korkunç	înfricoșător	korkunç	înfricoșător		ADV
korkunç	groaznic	korkunç	groaznic		ADV
korkunç	teribil	korkunç	teribil		ADJ;INDF;MASC;SG
korkunç	terifiant	korkunç	terifiant		ADJ;INDF;MASC;SG
korkunç	oribilă	korkunç	oribil		ADJ;INDF;FEM;SG
korkunç	oribil	korkunç	oribil		ADJ;INDF;MASC;SG
korkunç	groaznic	korkunç	groaznic		ADV
once	primii	once	prim		NUM;DEF;MASC;PL
once	prima	once	prim		NUM;DEF;FEM;SG
once	primul	once	prim		NUM;DEF;MASC;SG
ücret	salariu	ücret	salariu		N;INDF;MASC;SG
ücret	salariul	ücret	salariu		N;DEF;MASC;SG
ücret	salar	ücret	salar		N;INDF;MASC;SG
ücret	taxa	ücret	taxă		N;DEF;FEM;SG
ücret	taxă	ücret	taxă		N;INDF;FEM;SG
ücret	onorariu	ücret	onorariu		N;INDF;MASC;SG
ücret	comision	ücret	comision		N;INDF;MASC;SG
ücret	costuri	ücret	cost		N;INDF;FEM;PL
ücret	costul	ücret	cost		N;DEF;MASC;SG
ücret	cost	ücret	cost		N;INDF;MASC;SG
ücret	taxe	ücret	taxă		N;INDF;FEM;PL
ücret	comisioane	ücret	comision		N;INDF;FEM;PL
simpson	simpson	simpson	simpson		N;INDF;MASC;SG
natvar	natvar	natvar	natvar		N;INDF;MASC;SG
hilmi	hilmi	hilmi	hilmi		N;INDF;MASC;SG
maxwell	maxwell	maxwell	maxwell	PROPN;NOM;SG;3	PROPN
moldova	moldovan	moldova	moldovan	PROPN;NOM;SG;3	PROPN
moldova	moldovenească	moldova	moldovenesc	PROPN;NOM;SG;3	ADJ;INDF;FEM;SG
moldova	moldova	moldova	moldova	PROPN;NOM;SG;3	PROPN
kişileri	contactele	kişi	contact	N;ACC;PL;3	N;DEF;FEM;PL
bremen	bremen	brem	bremen	PROPN;NOM;SG;3	PROPN
mezopotamya	mesopotamia	mezopotamya	mesopotamie		N;DEF;FEM;SG
liderleri	liderii	lider	lider	N;ACC;PL;3	N;DEF;MASC;PL
stewart	stewart	stewart	stewart		PROPN
kırık	stricat	kırık	strica		ADJ;INDF;MASC;SG
kırık	rupt	kırık	rupt		ADJ;INDF;MASC;SG
kırık	spart	kırık	spart		ADJ;INDF;MASC;SG
kırık	rupte	kırık	rupt		ADJ;INDF;FEM;PL
kırık	fractură	kırık	fractură		N;INDF;FEM;SG
kırık	fractura	kırık	fractură		N;DEF;FEM;SG
ladin	molid	ladin	molid		N;INDF;MASC;SG
ladin	încărcat	ladin	încărca		ADJ;INDF;MASC;SG
buda	buddha	bu	buddha		PROPN
beton	concret	beton	concret		ADJ;INDF;MASC;SG
beton	beton	beton	beton		N;INDF;MASC;SG
beton	concrete	beton	concret		ADJ;INDF;FEM;PL
beton	ciment	beton	ciment		N;INDF;MASC;SG
beton	cimentul	beton	ciment		N;DEF;MASC;SG
lloyd	lloyd	lioyd	lloyd		PROPN
termal	termice	termal	termic		ADJ;INDF;FEM;PL
termal	termică	termal	termic		N;INDF;FEM;SG
termal	termic	termal	termic		ADJ;INDF;MASC;SG
onay	omologare	onay	omologare		N;INDF;FEM;SG
onay	omologarea	onay	omologare		N;DEF;FEM;SG
onay	aprobarea	onay	aprobare		N;DEF;FEM;SG
onay	aprobare	onay	aprobare		N;INDF;FEM;SG
onay	confirmarea	onay	confirmare		N;DEF;FEM;SG
onay	confirmare	onay	confirmare		N;INDF;FEM;SG
onay	validarea	onay	validare		N;DEF;FEM;SG
onay	validare	onay	validare		N;INDF;FEM;SG
nevşehir	nevşehir	nevşehir	nevşehir	PROPN;NOM;SG;3	
jose	jose	jose	jose	PROPN;NOM;SG;3	PROPN
jose	josé	jose	josé	PROPN;NOM;SG;3	PROPN
kağıt	hârtie	kağıt	hârtie		N;INDF;FEM;SG
kağıt	hîrtie	kağıt	hîrtie		N;INDF;FEM;SG
bombardıman	bombardierele	bombar	bombardier		N;DEF;FEM;PL
bombardıman	bombardiere	bombar	bombardier		N;INDF;FEM;PL
bombardıman	bombardament	bombar	bombardament		N;INDF;MASC;SG
bombardıman	bombardamente	bombar	bombardament		N;INDF;FEM;PL
bombardıman	bombardament	bombar	bombardament		N;INDF;MASC;SG
bombardıman	bombardarea	bombar	bombardare		N;DEF;FEM;SG
ersoy	ersoy	ersoy	ersoy	PROPN;NOM;SG;3	
monaco	monaco	monaco	monaco	PROPN;NOM;SG;3	PROPN
gana	ghana	gen	ghană	PROPN;NOM;SG;3	PROPN
bjk	bjk	bjk	bjk	PROPN;NOM;SG;3	
antarktika	antarctica	antarktika	antarctică		N;DEF;FEM;SG
antarktika	antarctica	antarktika	antarctică		N;DEF;FEM;SG
deportivo	deportivo	deportivo	deportivo	N;NOM;SG;3	PROPN
barry	barry	barry	barry		PROPN
barry	florin	barry	florin		PROPN
planck	planck	planck	planck		N;INDF;MASC;SG
üretilmiş	fabricate	üre	fabrica	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;INDF;FEM;PL
üretilmiş	fabricat	üre	fabrica	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;INDF;MASC;SG
üretilmiş	fabricată	üre	fabrica	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;INDF;FEM;SG
üretilmiş	produs	üre	produs	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	N;INDF;MASC;SG
türkmenistan	turkmenistan	türkmenistan	turkmenistan	V;PFV;IND;SG;POS;PRS	ADJ;INDF;MASC;SG
ring	ring	ring	ring		N;INDF;MASC;SG
ring	inelul	ring	inel		N;DEF;MASC;SG
ring	inel	ring	inel		N;INDF;MASC;SG
elektrikli	electrice	elektrikli	electric		ADJ;INDF;FEM;PL
elektrikli	electric	elektrikli	electric		ADJ;INDF;MASC;SG
elektrikli	electrică	elektrikli	electric		ADJ;INDF;FEM;SG
elektrikli	electrice	elektrikli	electric		ADJ;INDF;FEM;PL
elektrikli	electric	elektrikli	electric		ADJ;INDF;MASC;SG
elektrikli	electrică	elektrikli	electric		ADJ;INDF;FEM;SG
tasarlanan	proiectat	tasarla	proiecta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
tasarlanan	proiectată	tasarla	proiecta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
tasarlanan	conceput	tasarla	conceput	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
tasarlanan	proiectate	tasarla	proiecta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
tasarlanan	concepute	tasarla	conceput	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
sierra	sierra	sierr	sierră	PROPN;NOM;SG;3	PROPN
yarattı	create	yarat	crea	V;PFV;IND;SG;3;POS;PST	ADJ;INDF;FEM;PL
yarattı	creată	yarat	crea	V;PFV;IND;SG;3;POS;PST	ADJ;INDF;FEM;SG
yarattı	creata	yarat	crea	V;PFV;IND;SG;3;POS;PST	ADJ;DEF;FEM;SG
yarattı	creat	yarat	crea	V;PFV;IND;SG;3;POS;PST	ADJ;INDF;MASC;SG
etkinlikler	activitățile	etkinlik	activitate	N;NOM;PL;3	N;DEF;FEM;PL
etkinlikler	evenimentele	etkinlik	eveniment	N;NOM;PL;3	N;DEF;FEM;PL
ifadeler	reacțiile	ifade	reacție	N;NOM;PL;3	N;DEF;FEM;PL
ifadeler	declaratiile	ifade	declaratie	N;NOM;PL;3	N;DEF;FEM;PL
