από	from	από	from	ADP	
δούλεψε	zadziałało	δουλεύω	zadziałać	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
γειτονικό	sąsiadujących	γειτονικός	sąsiadować	ADJ;NOM;NEUT;SG	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
λεόνε	leone	λέγω	leony		
υποκριτική	działające	υποκριτικός	działać	N;NOM;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
υποκριτική	stanowiąc	υποκριτικός	stanowić	N;NOM;FEM;SG	V;IPFV;PRS;V.CVB;ACT
πρωτοπόρος	pioneer	πρωτοπόρος	pioneer	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
πανκ	śmieć	πανκ	śmieć		N;NOM;MASC;SG
πανκ	punk	πανκ	punk		
αυτο	tym	αυτός	to	PRO;NOM;NEUT;SG;3	PRO;INS;NEUT;SG
λίρες	kilogramy	λίρος	kilogram	N;NOM;FEM;PL	N;ACC;MASC;PL
λίρες	funtów	λίρος	funt	N;NOM;FEM;PL	N;GEN;MASC;PL
σπηλιά	jaskinia	σπηλία	jaskiniać	N;NOM;FEM;SG	
σπηλιά	jaskini	σπηλία	jaskinia	N;NOM;FEM;SG	
μουράτ	murat	μουράτ	murat	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
απεργία	strike	απεργία	strik	N;NOM;FEM;SG	
σκεπτικό	przesłanki	σκεπτικός	przesłanka	N;NOM;NEUT;SG	N;NOM;FEM;PL
κεφαλής	head	κεφαλής	head	N;GEN;FEM;SG	
κεφαλής	głowę	κεφαλής	głowa	N;GEN;FEM;SG	N;ACC;FEM;SG
κεφαλής	głowy	κεφαλής	głowa	N;GEN;FEM;SG	N;ACC;FEM;SG
κεφαλής	glowy	κεφαλής	glowa	N;GEN;FEM;SG	V;IPFV;IND;SG;FIN;ACT
κεφαλής	głowa	κεφαλής	głowa	N;GEN;FEM;SG	N;NOM;FEM;SG
ανεβαίνει	wysyłanie	ανεβαίνω	wysyłać	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ανεβαίνει	wrzucam	ανεβαίνω	wrzucać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
ανεβαίνει	dodawanie	ανεβαίνω	dodawać	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ανεβαίνει	przesyłanie	ανεβαίνω	przesyłać	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
επιτρέψει	dopuszczają	επιτρέπω	dopuścić	V;PFV;IND;SG;3;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
κουβέιτ	kuwejt	κουβέιτ	kuwejt		PROPN;NOM;MASC;SG
κουβέιτ	kuwejcki	κουβέιτ	kuwejcki		ADJ;NOM;MASC;SG
άνεμος	wiatru	άνεμος	wiatr	N;NOM;MASC;SG	N;GEN;MASC;SG
άνεμος	wiatry	άνεμος	wiatr	N;NOM;MASC;SG	N;NOM;MASC;PL
άνεμος	wietrze	άνεμος	wiatr	N;NOM;MASC;SG	N;INS;MASC;SG
υποβρύχια	podwodny	υποβρύχιο	podwodny	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
υποβρύχια	podwodne	υποβρύχιο	podwodny	N;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
ζιμπάμπουε	łotwa	ζιμπάμπω	łotwy	PROPN;NOM;FEM;SG	
ζιμπάμπουε	zimbabwe	ζιμπάμπω	zimbabwy	PROPN;NOM;FEM;SG	
έμμεσα	pośrednie	έμμεσα	pośrednie	ADV	ADJ;NOM;NEUT;SG
έμμεσα	pośrednia	έμμεσα	pośredniać	ADV	ADJ;NOM;FEM;SG
έμμεσα	pośredni	έμμεσα	pośredni	ADV	
έμμεσα	pośrednich	έμμεσα	pośredni	ADV	ADJ;GEN;MASC;PL
μεταπολεμική	powojennej	μεταπολεμικός	powojenny	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
πιστοί	wyznawcy	πιστός	wyznawca	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
πιστοί	wierni	πιστός	wierny	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
πιστοί	wierzący	πιστός	wierzyć	ADJ;NOM;MASC;PL	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
πιστοί	wierzących	πιστός	wierzyć	ADJ;NOM;MASC;PL	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
πιστοί	lojalny	πιστός	lojalny	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
πιστοί	wierny	πιστός	wierny	ADJ;NOM;MASC;PL	N;NOM;MASC;SG
πιστοί	lojalni	πιστός	lojalnia	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
πιστοί	lojalna	πιστός	lojalny	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
πιστοί	wierna	πιστός	wierny	ADJ;NOM;MASC;PL	V;IPFV;IND;SG;PRS;FIN;ACT
πιστοί	wierny	πιστός	wierny	ADJ;NOM;MASC;PL	N;NOM;MASC;SG
πιστοί	wierni	πιστός	wierny	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
πόνος	bólu	πόνος	ból	N;NOM;MASC;SG	N;GEN;MASC;SG
πόνος	bóle	πόνος	ból	N;NOM;MASC;SG	N;NOM;MASC;PL
ρολόι	zegarek	ρολός	zegarek	N;NOM;NEUT;SG	N;ACC;MASC;SG
ρολόι	obserwuj	ρολός	obserwować	N;NOM;NEUT;SG	V;PFV;IMP;SG;2;FIN;ACT
γραφικά	grafiki	γραφικά	grafika	ADV	N;GEN;FEM;PL
γραφικά	graficzny	γραφικά	graficzny	ADV	ADJ;NOM;MASC;SG
γραφικά	grafika	γραφικά	grafika	ADV	N;NOM;FEM;SG
γραφικά	graficzne	γραφικά	graficzny	ADV	ADJ;NOM;NEUT;SG
γραφικά	grafiki	γραφικά	grafika	ADV	N;GEN;FEM;PL
γραφικά	grafika	γραφικά	grafika	ADV	N;NOM;FEM;SG
διάλογο	dialogu	διάλογος	dialog	N;ACC;MASC;SG	N;GEN;MASC;SG
διάλογο	dialog	διάλογος	dialog	N;ACC;MASC;SG	N;NOM;MASC;SG
διανομής	dystrybucja	διανομή	dystrybucja	N;GEN;FEM;SG	N;NOM;FEM;SG
διανομής	rozkład	διανομή	rozkład	N;GEN;FEM;SG	N;NOM;MASC;SG
τεχνολογίες	technologii	τεχνολογία	technologia	N;NOM;FEM;PL	N;GEN;FEM;SG
ριμπάουντ	odbicia	ριμπάουντ	odbić		N;PFV;GEN;NEUT;SG;POS;V.MSDR
ριμπάουντ	zbiórek	ριμπάουντ	zbiórek		N;GEN;MASC;PL
κύκλωμα	obwody	κύκλωμα	obwód	N;NOM;NEUT;SG	N;NOM;MASC;PL
εκδότη	wydawnictwo	εκδότης	wydawnictwo	N;VOC;MASC;SG	N;NOM;NEUT;SG
εκδότη	wydawca	εκδότης	wydawca	N;VOC;MASC;SG	N;NOM;MASC;SG
εκδότη	wydawcy	εκδότης	wydawca	N;VOC;MASC;SG	N;NOM;MASC;SG
εκδότη	wydawca	εκδότης	wydawca	N;VOC;MASC;SG	N;NOM;MASC;SG
εκδότη	redaktor	εκδότης	redaktor	N;VOC;MASC;SG	N;NOM;MASC;SG
εκδότη	edytor	εκδότης	edytor	N;VOC;MASC;SG	N;NOM;MASC;SG
εκδότη	emitenta	εκδότης	emitent	N;VOC;MASC;SG	
εκδότη	emitent	εκδότης	emitent	N;VOC;MASC;SG	N;NOM;MASC;SG
αναστασία	anastazja	αναστασία	anastazja	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
μαγνητική	rezonans	μαγνητικός	rezonać	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
δημοτικότητα	popularności	δημοτικότητα	popularność	N;ACC;FEM;SG	N;GEN;FEM;SG
δημοτικότητα	popularność	δημοτικότητα	popularność	N;ACC;FEM;SG	N;NOM;FEM;SG
ζωρζ	georges	ζωρζ	georges		N;NOM;MASC;SG
ελαφρύ	light	ελαφρύ	light	N;NOM;NEUT;SG	
ελαφρύ	lekka	ελαφρύ	lekki	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ελαφρύ	lekki	ελαφρύ	lekki	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ελαφρύ	lekkie	ελαφρύ	lekki	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ελαφρύ	lekki	ελαφρύ	lekki	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
πράσινη	zieleń	πράσινος	zieleń	ADJ;NOM;FEM;SG	
πράσινη	zielony	πράσινος	zielony	ADJ;NOM;FEM;SG	
πράσινη	zielono	πράσινος	zielono	ADJ;NOM;FEM;SG	
πράσινη	zielona	πράσινος	zielony	ADJ;NOM;FEM;SG	
πράσινη	zielone	πράσινος	zielony	ADJ;NOM;FEM;SG	
θανάση	thanasi	θανάση	thanaś	N;ACC;MASC;SG	
μπλουζ	blues	μπλουζ	blues		
μπλουζ	bluesa	μπλουζ	blues		N;ACC;MASC;SG
γιαγιά	babci	γιαγιά	babcia	N;NOM;FEM;SG	N;GEN;FEM;SG
γιαγιά	babci	γιαγιά	babcia	N;NOM;FEM;SG	N;GEN;FEM;SG
γιαγιά	babci	γιαγιά	babcia	N;NOM;FEM;SG	N;GEN;FEM;SG
πτυχές	aspektów	πτυχή	aspekt	N;NOM;FEM;PL	N;GEN;MASC;PL
ευκολία	łatwością	ευκολία	łatwość	N;NOM;FEM;SG	N;INS;FEM;SG
ευκολία	wygody	ευκολία	wygoda	N;NOM;FEM;SG	
ευκολία	wygodę	ευκολία	wygoda	N;NOM;FEM;SG	N;ACC;FEM;SG
συνέδρια	konwencji	συνέδριο	konwencja	N;NOM;NEUT;PL	N;GEN;FEM;SG
γκάρι	garry	γκάρι	garry		N;NOM;MASC;SG
γκάρι	gary	γκάρι	gara		
γλυπτό	rzeźby	γλυπτό	rzeźba	N;NOM;NEUT;SG	N;ACC;FEM;PL
γλυπτό	rzeźbę	γλυπτό	rzeźba	N;NOM;NEUT;SG	N;ACC;FEM;SG
ερευνητής	poszukiwacza	ερευνητής	poszukiwacz	N;NOM;MASC;SG	N;ACC;MASC;SG
ερευνητής	śledczy	ερευνητής	śledczy	N;NOM;MASC;SG	
σεντ	ced	σεντ	ced		
σεντ	centów	σεντ	cent		N;GEN;MASC;PL
σεντ	cent	σεντ	cent		
γραμμένα	napisane	γραμμένος	napisać	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
γραμμένα	pisemne	γραμμένος	pisemny	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG
γραμμένα	napisano	γραμμένος	napisać	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
γραμμένα	zapisane	γραμμένος	zapisać	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
τουρισμός	turystyki	τουρισμός	turystyka	N;NOM;MASC;SG	N;GEN;FEM;SG
τακτικές	taktykę	τακτικός	taktyka	ADJ;NOM;FEM;PL	N;ACC;FEM;SG
τακτικές	taktyki	τακτικός	taktyk	ADJ;NOM;FEM;PL	N;GEN;FEM;PL
τακτικές	taktyka	τακτικός	taktyka	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
ιδιοκτήτη	właścicielka	ιδιοκτήτης	właścicielka	N;ACC;MASC;SG	N;NOM;FEM;SG
ιδιοκτήτη	właściciel	ιδιοκτήτης	właściciel	N;ACC;MASC;SG	N;NOM;MASC;SG
όροφο	piętro	όροφος	piętro	N;ACC;MASC;SG	N;NOM;NEUT;SG
όροφο	podłoga	όροφος	podłoga	N;ACC;MASC;SG	N;NOM;FEM;SG
αίσθημα	czucie	αίσθημα	czucie	N;NOM;NEUT;SG	
σάντος	santos	σάντος	santos		PROPN;NOM;MASC;SG
ήχους	dźwięki	ήχος	dźwięk	N;ACC;MASC;PL	N;NOM;MASC;PL
ήχους	brzmi	ήχος	brzmieć	N;ACC;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
κατασκευασμένο	wyprodukowane	κατασκευασμένος	wyprodukować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
κατασκευασμένο	wytworzone	κατασκευασμένος	wytworzyć	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
κατασκευασμένο	wyprodukowano	κατασκευασμένος	wyprodukować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
κατασκευασμένο	wyprodukowany	κατασκευασμένος	wyprodukować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
κατασκευασμένο	produkowane	κατασκευασμένος	produkować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
κατασκευασμένο	zbudowany	κατασκευασμένος	zbudować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
κατασκευασμένο	skonstruowane	κατασκευασμένος	skonstruować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
κατασκευασμένο	zbudowane	κατασκευασμένος	zbudować	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
συνομιλίες	rozmów	συνομιλία	rozmowa	N;NOM;FEM;PL	
συνομιλίες	konwersacji	συνομιλία	konwersacja	N;NOM;FEM;PL	N;GEN;FEM;SG
συνομιλίες	rozmowy	συνομιλία	rozmowa	N;NOM;FEM;PL	N;ACC;FEM;PL
υπέβαλε	przedstawiony	υποβάλλω	przedstawić	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
υπέβαλε	składane	υποβάλλω	składać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
υπέβαλε	przekazane	υποβάλλω	przekazać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
χειρότερη	najgorzej	κακός	zły	ADJ;NOM;CMPR;FEM;SG	ADV;RL
χειρότερη	gorzej	κακός	źle	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
έμποροι	handlowców	έμπορος	handlowiec	N;NOM;MASC;PL	N;ACC;MASC;PL
έμποροι	kupców	έμπορος	kupiec	N;NOM;MASC;PL	N;ACC;MASC;PL
έμποροι	dealerów	έμπορος	dealer	N;NOM;MASC;PL	N;ACC;MASC;PL
έμποροι	dystry	έμπορος	dystry	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
χάλυβα	stal	χάλυβα	stal	N	
χάλυβα	stalowe	χάλυβα	stalowy	N	ADJ;NOM;NEUT;SG
χάλυβα	stali	χάλυβα	stać	N	V;IPFV;MASC;IND;PL;PST;FIN;ACT
χιλιόμετρο	kilometra	χιλιόμετρο	kilometra	N;NOM;NEUT;SG	N;ACC;MASC;SG
χιλιόμετρο	kilometr	χιλιόμετρο	kilometr	N;NOM;NEUT;SG	N;ACC;MASC;SG
χιλιόμετρο	kilometr	χιλιόμετρο	kilometr	N;NOM;NEUT;SG	N;ACC;MASC;SG
μεταλλικό	metale	μεταλλικός	metal	ADJ;NOM;NEUT;SG	N;NOM;MASC;PL
μεταλλικό	metal	μεταλλικός	metal	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
νταν	dan	νταν	dana		
νταν	dunn	νταν	dunn		PROPN;NOM;MASC;SG
αρχηγία	przewodnictwo	αρχηγία	przewodnictwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
αρχηγία	kierownictwo	αρχηγία	kierownictwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
αρχηγία	przywództwa	αρχηγία	przywództwo	N;ACC;FEM;SG	N;GEN;NEUT;SG
αρχηγία	przywódcy	αρχηγία	przywódca	N;ACC;FEM;SG	N;NOM;MASC;SG
αρχηγία	przywództwo	αρχηγία	przywództwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
εισέρχεται	wchodzi	εισέρχομαι	wchodzić	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
οχάιο	ohio	οχάιο	ohio		PROPN;NOM;MASC;SG
λούκας	lucasa	λούκα	lucasa	PROPN;NOM;MASC;SG	
λούκας	lucas	λούκα	lucas	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
λούκας	łukasz	λούκα	łukasz	PROPN;NOM;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
λούκας	lukas	λούκα	lukas	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
λούκας	lukas	λούκα	lukas	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
λούκας	łukasz	λούκα	łukasz	PROPN;NOM;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
κινήθηκε	przeniesiony	κινώ	przenieść	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
κινήθηκε	przeniesiona	κινώ	przenieść	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
κινήθηκε	przeniesione	κινώ	przenieść	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
κινήθηκε	przeniesiono	κινώ	przenieść	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
ερωτήματα	pytań	έρωτημα	pytanie	N;NOM;NEUT;PL	N;GEN;NEUT;PL
περικλή	perykles	περικλή	perykles	N;VOC;MASC;SG	N;NOM;MASC;SG
ιόντα	jonów	ιόντα	jon	N;NOM;NEUT;PL	N;GEN;MASC;PL
ιόντα	ion	ιόντα	ion	N;NOM;NEUT;PL	
αλεξάντρ	aleksandr	αλεξάντρ	aleksandr		PROPN;NOM;MASC;SG
αλεξάντρ	alexandre	αλεξάντρ	alexandre		N;NOM;MASC;SG
συνέχιση	kontynuacja	συνέχιση	kontynuacja	N;ACC;FEM;SG	N;NOM;FEM;SG
συνέχιση	kontynuacji	συνέχιση	kontynuacja	N;ACC;FEM;SG	N;GEN;FEM;SG
συνέχιση	kontynuacja	συνέχιση	kontynuacja	N;ACC;FEM;SG	N;NOM;FEM;SG
συνέχιση	kontynuując	συνέχιση	kontynuować	N;ACC;FEM;SG	V;IPFV;PRS;V.CVB;ACT
συνέχιση	kontynuuje	συνέχιση	kontynuować	N;ACC;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
συνέχιση	kontynuowanie	συνέχιση	kontynuować	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
συνέχιση	kontynuować	συνέχιση	kontynuować	N;ACC;FEM;SG	V;IPFV;NFIN;ACT
διώξεις	prześladowania	δίωξη	prześladowanie	N;NOM;FEM;PL	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
διώξεις	prześladowań	δίωξη	prześladowanie	N;NOM;FEM;PL	N;GEN;NEUT;PL
διώξεις	prześladowanie	δίωξη	prześladowanie	N;NOM;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
άκρες	krawędzi	άκρα	krawądzić	N;NOM;FEM;PL	N;GEN;MASC;SG
εοκ	ewg	εοκ	ewga	N	
κρίστοφερ	christopher	κρίστοφερ	christopher	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
κρίστοφερ	krzysztof	κρίστοφερ	krzysztof	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
σφραγίδα	znaczek	σφραγίδα	znaczek	N;NOM;FEM;SG	N;ACC;MASC;SG
δωδεκανήσου	dodekanez	δωδεκάνησος	dodekanez	PROPN;GEN;FEM;SG	ADJ;PFV;GEN;FEM;SG;POS;V.PTCP;PASS
αξιοσημείωτα	znaczące	αξιοσημείωτος	znaczący	ADV	
αξιοσημείωτα	nadzwyczajne	αξιοσημείωτος	nadzwyczajny	ADV	ADJ;NOM;NEUT;SG
αξιοσημείωτα	niezwykłe	αξιοσημείωτος	niezwykłe	ADV	ADJ;NOM;NEUT;SG
προσθήκες	uzupełnienia	προσθήκη	uzupełnić	ADJ;NOM;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
προσθήκες	doda	προσθήκη	dodać	ADJ;NOM;FEM;PL	
προσθήκες	dodaje	προσθήκη	dodawać	ADJ;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
συμπεριλαμβάνεται	włączone	συμπεριλαμβάνω	włączyć	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
συμπεριλαμβάνεται	uwzględnione	συμπεριλαμβάνω	uwzględnić	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
μερίδα	porcji	μερίδα	porcja	N;NOM;FEM;SG	N;GEN;FEM;SG
ολοκληρωμένη	zintegrowana	ολοκληρώνω	zintegrować	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ολοκληρωμένη	zintegrowane	ολοκληρώνω	zintegrować	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ολοκληρωμένη	zintegrowany	ολοκληρώνω	zintegrować	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
επιτίθεται	atakują	επιτίθεμαι	atakować	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;PL;3;PRS;FIN;ACT
επιτίθεται	atakuje	επιτίθεμαι	atakować	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
ρέει	płynące	ρέγω	płynąć	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
αληθινή	prawda	αληθινός	prawda	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
αληθινή	true	αληθινός	true	ADJ;NOM;FEM;SG	
πετρέλαιο	benzyna	πετρέλαιο	benzyna	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
πετρέλαιο	benzyny	πετρέλαιο	benzyna	N;NOM;NEUT;SG	
πετρέλαιο	oleje	πετρέλαιο	olej	N;NOM;NEUT;SG	N;NOM;MASC;PL
πετρέλαιο	oleju	πετρέλαιο	olej	N;NOM;NEUT;SG	N;GEN;MASC;SG
πετρέλαιο	oliwa	πετρέλαιο	oliwa	N;NOM;NEUT;SG	
τουριστικό	turystycznych	τουριστικός	turystyczny	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL
τουριστικό	turysta	τουριστικός	turysta	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
αυτόματη	auto	αυτόματος	auto	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
αυτόματη	automatycznie	αυτόματος	automatycznie	ADJ;NOM;FEM;SG	ADV
αυτόματη	automat	αυτόματος	automat	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
αυτόματη	automatycznie	αυτόματος	automatycznie	ADJ;NOM;FEM;SG	ADV
ολοκληρώθηκαν	zrealizowane	ολοκληρώνω	zrealizować	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ολοκληρώθηκαν	zakończone	ολοκληρώνω	zakończyć	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ολοκληρώθηκαν	zakończona	ολοκληρώνω	zakończyć	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ολοκληρώθηκαν	zaliczone	ολοκληρώνω	zaliczyć	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ολοκληρώθηκαν	ukończone	ολοκληρώνω	ukończyć	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
εκπαιδευτική	wykształcenie	εκπαιδευτικός	wykształcenie	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
εκπαιδευτική	edukacyjnych	εκπαιδευτικός	edukacyjny	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
εκπαιδευτική	edukacja	εκπαιδευτικός	edukacja	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
τουρίστες	turystów	τουρίστας	turysta	N;NOM;MASC;PL	N;ACC;MASC;PL
επικοινωνιών	komunikaty	επικοινωνία	komunikat	N;GEN;FEM;PL	N;NOM;MASC;PL
επικοινωνιών	łączności	επικοινωνία	łączność	N;GEN;FEM;PL	N;GEN;FEM;SG
επικοινωνιών	komunikacja	επικοινωνία	komunikacja	N;GEN;FEM;PL	N;NOM;FEM;SG
επικοινωνιών	komunikacji	επικοινωνία	komunikacja	N;GEN;FEM;PL	N;GEN;FEM;SG
επικοινωνιών	łączność	επικοινωνία	łączność	N;GEN;FEM;PL	N;NOM;FEM;SG
ανωτέρω	ponad	ανωτέρω	ponad	ADV	PART
ανωτέρω	powyżej	ανωτέρω	powyżej	ADV	
αβίβ	awiwie	αβίβ	awiwie		PROPN;NOM;FEM;SG
πυριτίου	krzemu	πύριτιος	krzym	N;GEN;NEUT;SG	
πορτραίτο	portret	πορτρέχω	portret	N;NOM;NEUT;SG	
τόνοι	tonach	τόνος	ton	N;NOM;MASC;PL	N;GEN;MASC;PL
τόνοι	ton	τόνος	ton	N;NOM;MASC;PL	
τόνοι	ton	τόνος	ton	N;NOM;MASC;PL	
σολομώντα	salomon	σολομώ	salomon	N;GEN;FEM;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
σολομώντα	solomon	σολομώ	solomon	N;GEN;FEM;PL	N;NOM;MASC;SG
σολομώντα	salomona	σολομώ	salomon	N;GEN;FEM;PL	
υπόγεια	podziemne	υπόγεια	podziemny	N;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
υπόγεια	podziemny	υπόγεια	podziemny	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
υπόγεια	podziemia	υπόγεια	podziemiać	N;NOM;NEUT;PL	
πάγο	lód	πάγος	lód	ADV	
πάγο	ice	πάγος	icey	ADV	
πάγο	lodu	πάγος	lód	ADV	N;GEN;MASC;SG
απορρίφθηκε	odrzucono	απορρίπτω	odrzucić	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
απορρίφθηκε	odrzucone	απορρίπτω	odrzucić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
