que	to	que	taj	CONJ	DET;NOM;NEUT;SG
aeronaves	letjelica	aeronave	letjelica	N;FEM;PL	N;NOM;FEM;SG
extremos	završava	extremo	završavati	N;MASC;PL	V;IND;SG;3;PRS;FIN
extremos	ekstremna	extremo	ekstreman	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
extremos	ekstremni	extremo	ekstreman	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
extremos	ekstremno	extremo	ekstremno	N;MASC;PL	ADV
eugenio	eugen	eugenio	eugen	PROPN	N;NOM;MASC;SG
eugenio	eugenio	eugenio	eugeniti	PROPN	N;NOM;MASC;SG
eugenio	eugene	eugenio	eugen	PROPN	N;NOM;MASC;SG
claude	claude	claude	clauda	PROPN	N;NOM;MASC;SG
dir	dir	dir	dir		PROPN;NOM;MASC;SG
añade	dodaj	añadir	dodaj	V;IND;SG;3;PRS;FIN	
añade	dodajte	añadir	dodati	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;FIN
ferrocarriles	željeznica	ferrocarril	željeznica	N;MASC;PL	N;NOM;FEM;SG
ferrocarriles	željeznica	ferrocarril	željeznica	N;MASC;PL	N;NOM;FEM;SG
líquido	tekućine	líquido	tekućina	N;MASC;SG	N;NOM;FEM;PL
líquido	tekuće	líquido	tekući	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
líquido	tekući	líquido	tekući	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
pozo	jame	pozo	jama	N;MASC;SG	N;NOM;FEM;PL
pozo	pit	pozo	pit	N;MASC;SG	
pozo	pa	pozo	pa	N;MASC;SG	CONJ
plataformas	platforma	plataforma	platforma	N;FEM;PL	N;NOM;FEM;SG
plataformas	platformu	plataforma	platforma	N;FEM;PL	N;ACC;FEM;SG
jonathan	jonathan	jonathar	jonathan	PROPN	PROPN;NOM;MASC;SG
pecho	grudi	pecho	grud	N;MASC;SG	N;NOM;FEM;PL
pecho	prsima	pecho	prsimati	N;MASC;SG	N;DAT;MASC;PL
pecho	grudi	pecho	grud	N;MASC;SG	N;NOM;FEM;PL
pecho	dojke	pecho	dojka	N;MASC;SG	N;NOM;FEM;PL
explicación	objašnjenja	explicación	objašnjenje	N;FEM;SG	N;NOM;NEUT;PL
prestigio	prestižnu	prestigio	prestižan	N;MASC;SG	ADJ;ACC;DEF;FEM;SG
campesinos	seljak	campesino	seljak	N;MASC;PL	N;NOM;MASC;SG
kelly	kelly	kelly	kelly	PROPN	PROPN;NOM;FEM;SG
aumenta	povećanje	aumentar	povećanje	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
biblia	biblije	biblia	biblije	N;FEM;SG	N;NOM;FEM;PL
seria	ozbiljni	serio	ozbiljan	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;PL
seria	ozbiljno	serio	ozbiljno	ADJ;FEM;SG	ADV
negativa	odbijanje	negativo	odbijanje	ADJ;FEM;SG	N;NOM;NEUT;SG
negativa	negativno	negativo	negativno	ADJ;FEM;SG	ADV
fría	hladna	fría	hladan	N	ADJ;NOM;DEF;FEM;SG
fría	hladno	fría	hladan	N	ADJ;NOM;NEUT;SG
pío	tweet	pío	tweet	PROPN	N;NOM;MASC;SG
ideología	ideološki	ideología	ideološki	N;FEM;SG	ADV
costumbre	prilagođena	costumbre	prilagoditi	N;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
básicos	osnove	básico	osnova	ADJ;MASC;PL	N;NOM;FEM;PL
básicos	osnovno	básico	osnovno	ADJ;MASC;PL	ADJ;NOM;DEF;NEUT;SG
básicos	osnove	básico	osnova	ADJ;MASC;PL	N;NOM;FEM;PL
básicos	osnovni	básico	osnovan	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
georges	georges	george	georges	N	PROPN;NOM;MASC;SG
cómic	stripove	cómic	strip	N;MASC;SG	N;ACC;MASC;PL
cómic	stripovi	cómic	strip	N;MASC;SG	N;NOM;MASC;PL
ball	ball	ball	ball	N;MASC;SG	ADP
logros	ostvarenje	logro	ostvarenje	N;MASC;PL	N;NOM;NEUT;SG
logros	postignuće	logro	postignuće	N;MASC;PL	N;NOM;NEUT;SG
logros	dostignuće	logro	dostignuće	N;MASC;PL	N;NOM;NEUT;SG
comprar	kupnja	comprar	kupnja	V;NFIN	N;NOM;FEM;SG
comprar	kupovina	comprar	kupovina	V;NFIN	N;NOM;FEM;SG
comprar	kupnja	comprar	kupnja	V;NFIN	N;NOM;FEM;SG
herido	ozlijeđeni	herido	ozlijeđen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
herido	ranjeni	herido	raniti	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
herido	povrijediti	herido	povrijediti	ADJ;MASC;SG;V.PTCP	V;NFIN
formados	formirana	formado	formirati	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
cubierto	pokriveni	cubierto	pokriti	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
mental	mentalno	mental	mentalan	ADJ;SG	ADV
mental	mentalno	mental	mentalan	ADJ;SG	ADV
mental	psihički	mental	psihički	ADJ;SG	ADV
franz	franz	franz	franz	PROPN	PROPN;NOM;MASC;SG
polémica	kontroverzni	polémica	kontroverzan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
polémica	kontroverze	polémica	kontroverza	N;FEM;SG	N;NOM;FEM;PL
crónicas	kronična	crónica	kroničan	N;FEM;PL	ADJ;NOM;DEF;FEM;SG
principado	kneževina	principado	kneževina	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
alegre	veselo	alegre	veseo	ADJ;SG	ADV
alegre	radosno	alegre	radosno	ADJ;SG	ADV
relativa	rođak	relativo	rođak	ADJ;FEM;SG	N;NOM;MASC;SG
relativa	relativno	relativo	relativno	ADJ;FEM;SG	ADV
suelos	tla	suelo	tlo	N;MASC;PL	N;NOM;NEUT;SG
suelos	parket	suelo	parket	N;MASC;PL	N;NOM;MASC;SG
suelos	tlo	suelo	tlo	N;MASC;PL	N;NOM;NEUT;SG
destacando	ističući	destacar	isticati	V;V.MSDR	ADV;RL
unida	united	unido	united	ADJ;FEM;SG;V.PTCP	N;NOM;MASC;SG
unida	ujedinjeni	unido	ujediniti	ADJ;FEM;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
consiguiendo	dobivanje	conseguir	dobivanje	V;V.MSDR	N;NOM;NEUT;SG
consiguiendo	uzimajući	conseguir	uzimati	V;V.MSDR	ADV;RL
rubio	rubio	rubio	rubiti	N;MASC;SG	V;MASC;SG;PST;V.PTCP;ACT
financiera	financijske	financiero	financijski	ADJ;FEM;SG	ADJ;NOM;FEM;PL
financiera	financijsko	financiero	financijski	ADJ;FEM;SG	ADV
financiera	financijski	financiero	financijski	ADJ;FEM;SG	ADV
méndez	mendez	méndez	mendez	N;FEM;SG	
vela	ploviti	vela	ploviti	N;FEM;SG	V;NFIN
vela	plovi	vela	plov	N;FEM;SG	V;IND;SG;3;PRS;FIN
creek	creek	creek	creek	N;MASC	PROPN;NOM;MASC;SG
conjuntos	postavlja	conjunto	postavljati	N;MASC;PL	V;IND;SG;3;PRS;FIN
conjuntos	seta	conjunto	set	N;MASC;PL	N;GEN;MASC;SG
competencias	vještina	competencia	vještina	N;FEM;PL	N;NOM;FEM;SG
talla	veličine	talla	veličina	N;FEM;SG	N;NOM;FEM;PL
vistas	prikaži	visto	prikaž	ADJ;FEM;PL;V.PTCP	V;IMP;SG;3;PRS;FIN
vistas	pogled	visto	pogled	ADJ;FEM;PL;V.PTCP	N;NOM;MASC;SG
vistas	prikaz	visto	prikaz	ADJ;FEM;PL;V.PTCP	N;NOM;MASC;SG
vistas	pogledi	visto	pogled	ADJ;FEM;PL;V.PTCP	N;NOM;MASC;PL
experiencias	iskustvo	experiencia	iskustvo	N;FEM;PL	N;NOM;NEUT;SG
austin	austina	austin	austina	PROPN	N;ACC;MASC;SG
austin	austin	austin	austin	PROPN	PROPN;NOM;MASC;SG
sesenta	šezdesetih	sesenta	šezdeseti	NUM;PL	ADJ;GEN;MASC;PL
sesenta	sixties	sesenta	sixties	NUM;PL	N;NOM;MASC;SG
litoral	obalna	litoral	obalan	N;MASC;SG	ADJ;NOM;FEM;SG
litoral	obale	litoral	obala	N;MASC;SG	N;NOM;FEM;PL
orgánica	organski	orgánico	organski	ADJ;FEM;SG	ADV
fundamentales	temeljni	fundamental	temeljan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
fundamentales	osnove	fundamental	osnova	ADJ;PL	N;NOM;FEM;PL
piensa	razmislite	pensar	razmisliti	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;FIN
set	postavi	set	postav	N;MASC;SG	V;IND;SG;3;PRS;FIN
vocales	vokal	vocal	vokal	N;PL	N;NOM;MASC;SG
vocales	vokalni	vocal	vokalan	N;PL	ADJ;NOM;DEF;MASC;SG
vocales	vokal	vocal	vokal	N;PL	N;NOM;MASC;SG
perdidos	izgubljena	perdido	izgubiti	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
perdidos	izgubljeno	perdido	izgubiti	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
perdidos	izgubljen	perdido	izgubiti	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
cruce	raskrižja	cruce	raskrižje	N;MASC;SG	N;NOM;NEUT;PL
cruce	cross	cruce	cross	N;MASC;SG	ADP
descendencia	potomci	descendencia	potomac	N;FEM;SG	N;NOM;MASC;PL
descendencia	potomci	descendencia	potomac	N;FEM;SG	N;NOM;MASC;PL
infantiles	djetinjasto	infantil	djetinjasto	ADJ;PL	ADV
infantiles	djetinjasto	infantil	djetinjasto	ADJ;PL	ADV
yacimientos	naslaga	yacimiento	naslaga	N;MASC;PL	N;NOM;FEM;SG
badajoz	badajoz	badajoz	badajoz	N;MASC;SG	PROPN;NOM;MASC;SG
romance	romantike	romance	romantika	N;MASC;SG	N;NOM;FEM;PL
distinto	drukčije	distinto	drukčije	ADJ;MASC;SG	ADV
distinto	drugačije	distinto	drugačije	ADJ;MASC;SG	ADV
abandonado	napušteni	abandonado	napustiti	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
reuniones	susret	reunión	susret	N;FEM;PL	N;NOM;MASC;SG
reuniones	sastanak	reunión	sastanak	N;FEM;PL	N;NOM;MASC;SG
reuniones	upoznavanje	reunión	upoznavanje	N;FEM;PL	N;NOM;NEUT;SG
pascual	pascual	pascual	pascual	PROPN	N;NOM;MASC;SG
jalisco	jalisco	jalisco	jalisco	N;MASC;SG	PROPN;NOM;MASC;SG
matemática	matematički	matemático	matematički	ADJ;FEM;SG	ADV
matemática	matematiku	matemático	matematika	ADJ;FEM;SG	N;ACC;FEM;SG
matemática	matematika	matemático	matematika	ADJ;FEM;SG	N;NOM;FEM;SG
matemática	matematike	matemático	matematika	ADJ;FEM;SG	N;NOM;FEM;PL
matemática	matematički	matemático	matematički	ADJ;FEM;SG	ADV
matemática	matematiku	matemático	matematika	ADJ;FEM;SG	N;ACC;FEM;SG
matemática	matematika	matemático	matematika	ADJ;FEM;SG	N;NOM;FEM;SG
cura	liječi	cura	liječiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
ligero	svjetlo	ligero	svjetlo	ADJ;MASC;SG	N;NOM;NEUT;SG
ligero	svijetlo	ligero	svijetlo	ADJ;MASC;SG	ADV
ligero	svjetlost	ligero	svjetlost	ADJ;MASC;SG	N;NOM;FEM;SG
sagrado	svetinja	sagrado	svetinja	ADJ;MASC;SG	N;NOM;FEM;SG
húngaro	mađarski	húngaro	mađarski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
sara	saro	sara	saro	N;FEM;SG	PROPN;NOM;MASC;SG
marshall	marshall	marshall	marshall	N;SG	PROPN;NOM;MASC;SG
sebastian	sebastian	sebastiar	sebastian	PROPN	N;NOM;MASC;SG
sebastian	sebastiana	sebastiar	sebastian	PROPN	N;ACC;MASC;SG
condenado	osuđeni	condenado	osuditi	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
condenado	osuđeni	condenado	osuditi	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
condenado	osudili	condenado	osuditi	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
condenado	osudio	condenado	osuditi	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
caliente	vrelo	caliente	vrelo	ADJ;SG	N;NOM;NEUT;SG
caliente	topao	caliente	topasti	ADJ;SG	V;MASC;SG;PST;V.PTCP;ACT
caliente	tople	caliente	topao	ADJ;SG	ADJ;NOM;DEF;FEM;PL
represión	represije	represión	represija	N;FEM;SG	N;NOM;FEM;PL
deciden	odluči	decidir	odlučiti	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
deciden	odlučite	decidir	odlučiti	V;IND;PL;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
hembras	ženska	hembra	ženski	N;FEM;PL	ADJ;NOM;DEF;FEM;SG
hembras	ženka	hembra	ženka	N;FEM;PL	N;NOM;FEM;SG
hembras	žensko	hembra	ženski	N;FEM;PL	ADJ;NOM;NEUT;SG
demográfica	demografske	demográfico	demografski	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
radiación	radijacije	radiación	radijacija	N;FEM;SG	N;NOM;FEM;PL
rostro	face	rostro	faca	N;MASC;SG	N;NOM;FEM;PL
baker	pekar	baker	pekar	PROPN	N;NOM;MASC;SG
baker	baker	baker	baker	PROPN	PROPN;NOM;MASC;SG
bad	loše	bad	loše	N;MASC;SG	ADV
bad	bad	bad	bad	N;MASC;SG	PROPN;NOM;MASC;SG
bad	loša	bad	loš	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
bad	lose	bad	lose	N;MASC;SG	ADJ;NOM;DEF;FEM;PL
mexico	meksiko	mexico	meksiko		PROPN;NOM;MASC;SG
mexico	meksiku	mexico	meksik		N;DAT;MASC;SG
mexico	mexico	mexico	mexico		PROPN;NOM;MASC;SG
tito	tito	tito	tito	PROPN	N;NOM;MASC;SG
tito	tita	tito	titi	PROPN	N;NOM;MASC;SG
tito	titus	tito	titus	PROPN	N;NOM;MASC;SG
ine	ine	ine	ini	N;MASC;SG	N;NOM;FEM;PL
estética	kozmetičke	estética	kozmetički	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
estética	estetske	estética	estetski	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
visitas	posjeti	visita	posjeta	N;FEM;PL	N;NOM;MASC;SG
visitas	posjeti	visita	posjeta	N;FEM;PL	N;NOM;MASC;SG
visitas	posjeta	visita	posjet	N;FEM;PL	N;GEN;MASC;SG
otto	otto	otto	otto	N;MASC;SG	PROPN;NOM;MASC;SG
otto	oto	otto	oto	N;MASC;SG	PROPN;NOM;MASC;SG
condes	broji	conde	brojati	N;FEM;PL	V;IND;SG;3;PRS;FIN
configuración	postavke	configuración	postavka	N;FEM;SG	N;NOM;FEM;PL
configuración	postavke	configuración	postavka	N;FEM;SG	N;NOM;FEM;PL
ganados	zasluženo	ganado	zaslužiti	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
ganados	zaradio	ganado	zaraditi	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
ganados	zaradili	ganado	zaraditi	ADJ;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
ganados	zaslužio	ganado	zaslužiti	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
ganados	osvojio	ganado	osvojiti	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
ganados	pobijedio	ganado	pobijediti	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
ganados	pobjedio	ganado	pobjediti	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
trasladado	preselio	trasladar	preseliti	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
trasladado	prebacio	trasladar	prebaciti	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
construidos	izgrađen	construido	izgraditi	ADJ;MASC;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
construidos	izgrađena	construido	izgraditi	ADJ;MASC;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
construidos	izgrađeno	construido	izgraditi	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
construidos	izgradio	construido	izgraditi	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
construidos	konstruirao	construido	konstruirati	ADJ;MASC;PL;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
gen	gene	gen	gen	N;MASC;SG	N;NOM;MASC;PL
lleno	gužva	lleno	gužva	ADJ;MASC;SG	N;NOM;FEM;SG
lleno	full	lleno	full	ADJ;MASC;SG	N;NOM;MASC;SG
abandono	napusti	abandono	napustiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
clasificados	povjerljivo	clasificado	povjerljiv	ADJ;MASC;PL;V.PTCP	ADV
kennedy	kennedy	kennedy	kennedy	N;MASC;SG	PROPN;NOM;MASC;SG
subsp	subsp	subsp	subsp	N	
defensores	zagovara	defensor	zagovarati	N;MASC;PL	V;IND;SG;3;PRS;FIN
financiero	financijske	financiero	financijski	ADJ;MASC;SG	ADJ;NOM;FEM;PL
financiero	financijsko	financiero	financijski	ADJ;MASC;SG	ADV
financiero	financijski	financiero	financijski	ADJ;MASC;SG	ADV
financiero	financijer	financiero	financijer	ADJ;MASC;SG	N;NOM;MASC;SG
gay	gay	gay	gay	N;SG	PROPN;NOM;MASC;SG
check	provjeri	check	provjeriti	N;MASC;SG	V;IMP;SG;2;PRS;FIN
check	provjerite	check	provjeriti	N;MASC;SG	V;IMP;PL;2;FIN
sueños	sanja	sueño	sanja	N;MASC;PL	N;NOM;FEM;SG
sueños	snova	sueño	san	N;MASC;PL	N;GEN;MASC;SG
anualmente	godišnja	anualmente	godišnji	ADV	ADJ;NOM;DEF;FEM;SG
anualmente	godišnji	anualmente	godišnji	ADV	ADJ;NOM;DEF;MASC;SG
oral	oralno	oral	oralno		ADV
oral	oralni	oral	oralni		ADV
básico	osnove	básico	osnova	ADJ;MASC;SG	N;NOM;FEM;PL
básico	osnovne	básico	osnovan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
básico	osnove	básico	osnova	ADJ;MASC;SG	N;NOM;FEM;PL
precisión	precizno	precisión	precizno	N;FEM;SG	ADV
protegido	štićenik	protegido	štićenik	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
protegido	zaštićeni	protegido	zaštititi	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
recomienda	preporučam	recomendar	preporučam	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
recomienda	preporučujemo	recomendar	preporučivati	V;IND;SG;3;PRS;FIN	V;IND;PL;1;PRS;FIN
recomienda	preporučujem	recomendar	preporučivati	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
recomienda	preporučio	recomendar	preporučiti	V;IND;SG;3;PRS;FIN	V;MASC;SG;PST;V.PTCP;ACT
representando	predstavljajući	representar	predstavljati	V;V.MSDR	ADV;RL
socialistas	socijalista	socialista	socijalist	N;PL	N;ACC;MASC;SG
socialistas	socijalista	socialista	socijalist	N;PL	N;ACC;MASC;SG
socialistas	socijalistička	socialista	socijalistički	N;PL	ADJ;NOM;FEM;SG
oración	molitve	oración	molitva	N;FEM;SG	N;NOM;FEM;PL
pri	pri	pri	pri	N;MASC;SG	ADP;ESS
protegidas	zaštićeno	protegido	zaštititi	ADJ;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
protegidas	zaštićena	protegido	zaštićen	ADJ;FEM;PL;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
protegidas	zaštićen	protegido	zaštititi	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
amazonas	amazon	amazona	amazon	N;FEM;PL	N;NOM;MASC;SG
amazonas	amazonas	amazona	amazonas	N;FEM;PL	PROPN;NOM;MASC;SG
visible	vidljive	visible	vidljiv	ADJ;SG	ADJ;NOM;DEF;FEM;PL
visible	vidljivi	visible	vidljiv	ADJ;SG	ADJ;NOM;DEF;MASC;PL
grant	podari	grant	podar	PROPN	V;IND;SG;3;PRS;FIN
grant	grant	grant	grant	PROPN	N;NOM;MASC;SG
templos	hram	templo	hram	N;MASC;PL	N;NOM;MASC;SG
templos	temple	templo	temple	N;MASC;PL	ADP
anfibios	amfibijski	anfibio	amfibijski	N;MASC;PL	ADV
anfibios	vodozemac	anfibio	vodozemac	N;MASC;PL	N;NOM;MASC;SG
islam	islama	islam	isla	N;MASC;SG	N;NOM;FEM;PL
geográfico	geographic	geográfico	geographic	ADJ;MASC;SG	N;NOM;MASC;SG
geográfico	geografski	geográfico	geografski	ADJ;MASC;SG	ADV
misiles	projektili	misil	projektiti	N;MASC;PL	V;MASC;PL;PST;V.PTCP;ACT
misiles	projektil	misil	projektil	N;MASC;PL	N;NOM;MASC;SG
misiles	raketa	misil	raketa	N;MASC;PL	N;NOM;FEM;SG
tejido	pletenje	tejido	pletenje	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
tejido	tkanine	tejido	tkanina	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;PL
tejido	tkanina	tejido	tkanina	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
tejido	tkiva	tejido	tkiv	ADJ;MASC;SG;V.PTCP	N;GEN;MASC;SG
tejido	tkivo	tejido	tkivo	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
tejido	tkanja	tejido	tkanje	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;PL
aprobado	odobrio	aprobado	odobriti	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
emergencia	hitno	emergencia	hitno	N;FEM;SG	ADV
canta	pjevaj	cantar	pjevaj	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
canta	pjevajte	cantar	pjevati	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;FIN
limitado	ograničene	limitado	ograničen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;FEM;PL;V.PTCP
soul	soul	soul	soul	N;SG	ADP
preguntas	faq	pregunta	faq	N;FEM;PL	
oscura	tamno	oscuro	tamno	ADJ;FEM;SG	ADV
oscura	mrak	oscuro	mrak	ADJ;FEM;SG	N;NOM;MASC;SG
humanas	ljudski	humano	ljudski	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;SG
planificación	planiranja	planificación	planiranje	N;FEM;SG	N;NOM;NEUT;PL
planificación	planirati	planificación	planirati	N;FEM;SG	V;NFIN
planificación	planiram	planificación	planirati	N;FEM;SG	V;IND;SG;1;PRS;FIN
planificación	planira	planificación	planirati	N;FEM;SG	V;IND;SG;3;PRS;FIN
bibliotecarios	knjižničar	bibliotecario	knjižničar	N;MASC;PL	N;NOM;MASC;SG
montreal	montrealu	montreal	montreal	V;NFIN	N;DAT;MASC;SG
montreal	montreal	montreal	montreal	V;NFIN	PROPN;NOM;MASC;SG
permitiendo	dopuštajući	permitir	dopuštati	V;V.MSDR	ADV;RL
aprender	učenje	aprender	učenje	V;NFIN	N;NOM;NEUT;SG
actualización	ažurirano	actualización	ažurirati	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP
estatura	visine	estatura	visina	N;FEM;SG	N;NOM;FEM;PL
tarjetas	karticu	tarjeta	kartica	N;FEM;PL	N;ACC;FEM;SG
tarjetas	kartica	tarjeta	kartica	N;FEM;PL	N;NOM;FEM;SG
pakistán	pakistan	pakistán	pakistan	N;MASC;SG	PROPN;NOM;MASC;SG
pakistán	pakistanski	pakistán	pakistanski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
catalunya	catalunya	catalunya	cataluny	N;FEM;SG	PROPN;NOM;FEM;SG
baby	mala	baby	mali	N	ADJ;NOM;DEF;FEM;SG
olímpica	olimpijski	olímpico	olimpijski	ADJ;FEM;SG	ADV
olímpica	olympic	olímpico	olympic	ADJ;FEM;SG	ADP
olímpica	olimpijac	olímpico	olimpijac	ADJ;FEM;SG	N;NOM;MASC;SG
macedonia	makedoniju	macedonio	makedonija	ADJ;FEM;SG	PROPN;ACC;FEM;SG
macedonia	makedoniji	macedonio	makedonija	ADJ;FEM;SG	PROPN;DAT;FEM;SG
macedonia	makedonija	macedonio	makedonija	ADJ;FEM;SG	PROPN;NOM;FEM;SG
presidenciales	predsjednički	presidencial	predsjednički	ADJ;PL	ADV
continuo	kontinuum	continuo	kontinuum	ADJ;MASC;SG	N;NOM;MASC;SG
continuo	neprekidno	continuo	neprekidno	ADJ;MASC;SG	ADV
continuo	kontinuirano	continuo	kontinuirano	ADJ;MASC;SG	ADV
continuo	nastavak	continuo	nastavak	ADJ;MASC;SG	N;NOM;MASC;SG
exploración	istražuje	exploración	istraživati	N;FEM;SG	V;IND;SG;3;PRS;FIN
consejos	savet	consejo	savet	N;MASC;PL	N;NOM;MASC;SG
consejos	savjet	consejo	savjet	N;MASC;PL	N;NOM;MASC;SG
parámetros	parametar	parámetro	parametar	N;MASC;PL	N;NOM;MASC;SG
chicos	drustvo	chico	drustvo	N;MASC;PL	N;NOM;NEUT;SG
componente	konstitutivnih	componente	konstitutivan	N;MASC;SG	ADJ;GEN;DEF;MASC;PL
componente	komponente	componente	komponenta	N;MASC;SG	N;NOM;FEM;PL
corrupción	korumpirani	corrupción	korumpirati	N;FEM;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
corrupción	korupcije	corrupción	korupcija	N;FEM;SG	N;NOM;FEM;PL
ebro	ebro	ebro	ebro	N;MASC;SG	PROPN;NOM;FEM;SG
vegetales	povrće	vegetal	povrće	N;MASC;PL	N;NOM;NEUT;SG
vegetales	biljka	vegetal	biljka	N;MASC;PL	N;NOM;FEM;SG
vegetales	povrće	vegetal	povrće	N;MASC;PL	N;NOM;NEUT;SG
vegetales	povrće	vegetal	povrće	N;MASC;PL	N;NOM;NEUT;SG
vegetales	povrće	vegetal	povrće	N;MASC;PL	N;NOM;NEUT;SG
dragon	dragon	dragon	dragon	N;MASC;SG	ADP
iso	iso	iso	iso	N;MASC;SG	PROPN;NOM;MASC;SG
virtud	vrline	virtud	vrlina		N;NOM;FEM;PL
virtud	vrlina	virtud	vrlina		N;NOM;FEM;SG
teclado	klavijature	teclado	klavijatura	N;MASC;SG	N;NOM;FEM;PL
teclado	tipkovnice	teclado	tipkovnica	N;MASC;SG	N;NOM;FEM;PL
matemático	matematički	matemático	matematički	ADJ;MASC;SG	ADV
matemático	matematiku	matemático	matematika	ADJ;MASC;SG	N;ACC;FEM;SG
matemático	matematika	matemático	matematika	ADJ;MASC;SG	N;NOM;FEM;SG
matemático	matematičar	matemático	matematičar	ADJ;MASC;SG	N;NOM;MASC;SG
feliz	sretno	feliz	sretno	ADJ;SG	ADV
recoge	skuplja	recoger	skup	V;IND;SG;3;PRS;FIN	ADJ;NOM;DEF;CMPR;FEM;SG
mapas	karta	mapa	karta	N;MASC;PL	N;NOM;FEM;SG
mapas	mapa	mapa	mapa	N;MASC;PL	N;NOM;FEM;SG
