של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
אירי	irlandeza	אירי	irlandeză	PROPN	ADJ;DEF;FEM;SG
אירי	erie	אירי	erie	PROPN	PROPN
קתרין	kathryn	קתרין	kathryn	PROPN	PROPN
קתרין	katherine	קתרין	katherine	PROPN	PROPN
קתרין	caterina	קתרין	caterină	PROPN	N;DEF;FEM;SG
קתרין	catherine	קתרין	catherină	PROPN	PROPN
קתרין	ecaterina	קתרין	ecaterină	PROPN	N;DEF;FEM;SG
מצר	stramtoarea	מצר	stramtoare	PROPN	N;DEF;FEM;SG
מצר	stramtoare	מצר	stramtor	PROPN	N;INDF;FEM;SG
רפי	rafi	רפי	raf	PROPN	PROPN
לחן	melody	לחן	melody	PROPN	N;INDF;MASC;SG
לחן	melodia	לחן	melodie	PROPN	N;DEF;FEM;SG
לחן	melodie	לחן	melodie	PROPN	N;INDF;FEM;SG
לחן	melodie	לחן	melodie	PROPN	N;INDF;FEM;SG
קלוד	claude	קלוד	claudă		PROPN
בניה	constructii	בניה	construct	N;FEM;SG	N;INDF;FEM;PL
בניה	constructii	בניה	construct	N;FEM;SG	N;INDF;FEM;PL
מריו	mario	מריו	mario	PROPN	N;INDF;MASC;SG
השייך	apartinand	השייך	apartina	PROPN	
בגדים	imbracaminte	בגד	imbracamint	N;MASC;PL	N;INDF;FEM;SG
בואינג	boeing	בואינג	boeing	PROPN	N;INDF;MASC;SG
שייח	sheikh	שייח	sheikh	PROPN	N;INDF;MASC;SG
מנהטן	manhattan	מנהטן	manhattan	PROPN	N;INDF;MASC;SG
ויק	vic	ויק	vic		N;INDF;MASC;SG
משולב	integrate	משולב	integra	PROPN	ADJ;INDF;FEM;PL
משולב	integrat	משולב	integrat	PROPN	ADJ;INDF;MASC;SG
משולב	integrata	משולב	integrat	PROPN	ADJ;DEF;FEM;SG
משולב	combinat	משולב	combina	PROPN	ADJ;INDF;MASC;SG
משולב	combinata	משולב	combinat	PROPN	ADJ;DEF;FEM;SG
משולב	combinate	משולב	combina	PROPN	ADJ;INDF;FEM;PL
זמין	disponibile	זמין	disponibil	ADJ;MASC;SG	ADJ;INDF;FEM;PL
סול	sol	סול	sol		N;INDF;MASC;SG
סול	saul	סול	saul		PROPN
חלבון	proteinele	חלבון	proteină	N;MASC;SG	N;DEF;FEM;PL
חלבון	proteine	חלבון	proteină	N;MASC;SG	N;INDF;FEM;PL
דקל	palm	דקל	palm	PROPN	N;INDF;MASC;SG
דקל	palma	דקל	palmă	PROPN	N;DEF;FEM;SG
דקל	palmier	דקל	palmier	PROPN	N;INDF;MASC;SG
בונד	bond	בונד	bond	PROPN	N;INDF;MASC;SG
סבלה	indurat	סבלה	indura	N;FEM;SG	ADJ;INDF;MASC;SG
סבלה	suferit	סבלה	suferi	N;FEM;SG	V;MASC;SG;V.PTCP
פנטזיה	fantezii	פנטזיה	fantezie	N;FEM;SG	N;INDF;FEM;PL
המזכיר	secretarul	המזכיר	secretar	PROPN	N;DEF;MASC;SG
המזכיר	secretara	המזכיר	secretar	PROPN	N;DEF;FEM;SG
המזכיר	secretar	המזכיר	secretar	PROPN	N;INDF;MASC;SG
המזכיר	secretara	המזכיר	secretar	PROPN	N;DEF;FEM;SG
הקושי	dificultate	הקושי	dificultate	ADJ;MASC;SG	N;INDF;FEM;SG
הקושי	dificultati	הקושי	dificultati	ADJ;MASC;SG	
הקושי	dificultatea	הקושי	dificultate	ADJ;MASC;SG	N;DEF;FEM;SG
מאיה	mya	מאיה	mya	PROPN	
מאיה	maia	מאיה	maie	PROPN	N;DEF;FEM;SG
מאיה	maya	מאיה	mayă	PROPN	N;INDF;MASC;SG
תלויים	dependenta	תלוי	dependenta	V;MASC;PL;V.PTCP;ACT	N;DEF;FEM;SG
תלויים	dependente	תלוי	dependent	V;MASC;PL;V.PTCP;ACT	ADJ;INDF;FEM;PL
תלויים	depind	תלוי	depinde	V;MASC;PL;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
ניקולס	nicolas	ניקולס	nicolas	PROPN	PROPN
ניקולס	nicholas	ניקולס	nicholas	PROPN	PROPN
ניקולס	nicolae	ניקולס	nicolae	PROPN	PROPN
ניקולס	nichols	ניקולס	nichols	PROPN	PROPN
חזקות	puternica	חזק	puternic	ADJ;FEM;PL	ADJ;DEF;FEM;SG
חזקות	strong	חזק	strong	ADJ;FEM;PL	
חזקות	puternic	חזק	puternic	ADJ;FEM;PL	ADJ;INDF;MASC;SG
חזקות	puternica	חזק	puternic	ADJ;FEM;PL	ADJ;DEF;FEM;SG
בשורות	evanghelii	בשורה	evanghel		N;INDF;FEM;PL
הירושה	succesiune	הירושה	succesiune		N;INDF;FEM;SG
הירושה	succesiunea	הירושה	succesiune		N;DEF;FEM;SG
הירושה	mostenire	הירושה	mostenire		N;INDF;FEM;SG
הירושה	mostenirea	הירושה	mostenire		N;DEF;FEM;SG
יהודיה	evreica	None	evreica	PROPN	N;DEF;FEM;SG
יהודיה	evreu	None	evreu	PROPN	N;INDF;MASC;SG
יהודיה	evreiesc	None	evreiesc	PROPN	ADJ;INDF;MASC;SG
הפסיקה	guvernamant	הפסיק	guvernamant	V;FEM;SG;3;PST;ACT	N;INDF;MASC;SG
הובס	hobbs	הובס	hobbs	V;MASC;SG;3;PST;PASS	N;INDF;MASC;SG
הובס	hobbes	הובס	hobbes	V;MASC;SG;3;PST;PASS	N;INDF;MASC;SG
הובס	invinsa	הובס	invinsa	V;MASC;SG;3;PST;PASS	N;DEF;FEM;SG
הובס	invins	הובס	invinge	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הובס	invins	הובס	invinge	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הובס	infrant	הובס	infrant	V;MASC;SG;3;PST;PASS	
אמני	artisti	אמן	artisti	N;PSSD;MASC;PL	N;INDF;MASC;PL
אמני	artisti	אמן	artisti	N;PSSD;MASC;PL	N;INDF;MASC;PL
פרנקל	frankel	פרנקל	frankel	PROPN	
ספג	absorbit	ספג	absorbi	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
ספג	absorbita	ספג	absorbita	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
ספג	absorbite	ספג	absorbi	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
גוון	gwen	גוון	gwen	N;MASC;SG	PROPN
חלש	slabit	חלש	slabi	ADJ;MASC;SG	N;INDF;MASC;SG
חלש	slab	חלש	slab	ADJ;MASC;SG	ADV
קולי	sonic	קולי	sonic	PROPN	N;INDF;MASC;SG
קולי	glas	קולי	glas	PROPN	N;INDF;MASC;SG
קולי	voice	קולי	voic	PROPN	N;INDF;MASC;SG
קולי	voce	קולי	voce	PROPN	N;INDF;FEM;SG
קולי	vocea	קולי	voce	PROPN	N;DEF;FEM;SG
קולי	vocale	קולי	vocal	PROPN	N;INDF;FEM;PL
קולי	vocal	קולי	vocal	PROPN	ADJ;INDF;MASC;SG
כספית	mercury	כספי	mercury	ADV	PROPN
כספית	mercur	כספי	mercur	ADV	N;INDF;MASC;SG
כספית	mercurul	כספי	mercur	ADV	N;DEF;MASC;SG
מיכה	micah	מיכה	micah	PROPN	PROPN
מיכה	micha	מיכה	micha	PROPN	
ריד	reid	ריד	reid	PROPN	PROPN
ריד	trestie	ריד	trestie	PROPN	N;INDF;FEM;SG
ריד	reed	ריד	reede	PROPN	PROPN
סופה	furtuna	ספה	furtună		N;DEF;FEM;SG
סופה	furtuna	ספה	furtună		N;DEF;FEM;SG
סופה	storm	ספה	storm		N;INDF;MASC;SG
התובע	procuror	התובע	procuror		N;INDF;MASC;SG
התובע	procurorul	התובע	procuror		N;DEF;MASC;SG
השפיע	influentat	השפיע	influenta	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
השפיע	influentat	השפיע	influenta	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
השפיע	afectate	השפיע	afectat	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
השפיע	afectat	השפיע	afecta	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
השפיע	afectata	השפיע	afectată	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
השפיע	afectata	השפיע	afectată	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
חסימה	blocheaza	חסימה	bloca	N;FEM;SG	V;IND;SG;3;IPFV;FIN
חסימה	blocat	חסימה	bloca	N;FEM;SG	ADJ;INDF;MASC;SG
חסימה	blocate	חסימה	bloca	N;FEM;SG	ADJ;INDF;FEM;PL
שתיהן	amandoua	שתיים	amandoi	PRO;FEM;PL;3	
שתיהן	amandoi	שתיים	amandoi	PRO;FEM;PL;3	
שתיהן	ambele	שתיים	ambii	PRO;FEM;PL;3	NUM;FEM;PL
שתיהן	amandoua	שתיים	amandoi	PRO;FEM;PL;3	
דיור	locuinte	דיור	locuint	N;MASC;SG	N;INDF;FEM;PL
דיור	locuinte	דיור	locuint	N;MASC;SG	N;INDF;FEM;PL
רו	roe	None	rou		N;INDF;MASC;SG
רו	icre	None	icre		N;INDF;FEM;PL
רו	rho	None	rho		N;INDF;MASC
טבריה	tiberias	טבריה	tiberias	PROPN	PROPN
טבריה	tiberius	טבריה	tiberius	PROPN	PROPN
רעש	zgomote	רעש	zgomot	N;MASC;SG	N;INDF;FEM;PL
מוסלמי	musulmana	מוסלמי	musulmana	PROPN	N;DEF;FEM;SG
מוסלמי	musulmani	מוסלמי	musulman	PROPN	ADJ;INDF;MASC;PL
מוסלמי	musulmane	מוסלמי	musulman	PROPN	ADJ;INDF;FEM;PL
מוסלמי	musulman	מוסלמי	musulman	PROPN	ADJ;INDF;MASC;SG
מעיין	primavara	מעיין	primavară	PROPN	N;DEF;FEM;SG
מעיין	primavara	מעיין	primavară	PROPN	N;DEF;FEM;SG
מעיין	primavara	מעיין	primavară	PROPN	N;DEF;FEM;SG
מעיין	izvor	מעיין	izvor	PROPN	N;INDF;MASC;SG
מעיין	spring	מעיין	springe	PROPN	N;INDF;MASC;SG
מעיין	fantana	מעיין	fantana	PROPN	N;DEF;FEM;SG
מעיין	fantana	מעיין	fantana	PROPN	N;DEF;FEM;SG
מעיין	fantana	מעיין	fantana	PROPN	N;DEF;FEM;SG
הנציב	comisarul	הנציב	comisar	PROPN	N;DEF;MASC;SG
הנציב	comisar	הנציב	comisar	PROPN	N;INDF;MASC;SG
נלקחו	luata	נלקח	lua	V;PL;3;PST;MID	ADJ;DEF;FEM;SG
נלקחו	luat	נלקח	lua	V;PL;3;PST;MID	ADJ;INDF;MASC;SG
נלקחו	luate	נלקח	luat	V;PL;3;PST;MID	ADJ;INDF;FEM;PL
הונגרי	ungara	הונגרי	ungar	PROPN	N;DEF;FEM;SG
הונגרי	maghiara	הונגרי	maghiară	PROPN	N;DEF;FEM;SG
הונגרי	maghiar	הונגרי	maghiar	PROPN	ADJ;INDF;MASC;SG
הובא	adusa	הובא	adusa	V;MASC;SG;3;PST;PASS	ADJ;DEF;FEM;SG
הובא	adusa	הובא	adusa	V;MASC;SG;3;PST;PASS	ADJ;DEF;FEM;SG
לאשר	confirmare	אישר	confirmare	V;NFIN;ACT	N;INDF;FEM;SG
ותיק	veteran	ותיק	veteran	ADJ;MASC;SG	N;INDF;MASC;SG
סגירת	inchidere	סגירה	inchidere	N;PSSD;FEM;SG	N;INDF;FEM;SG
סגירת	inchidere	סגירה	inchidere	N;PSSD;FEM;SG	N;INDF;FEM;SG
אדמונד	edmund	אדמונד	edmunde	PROPN	PROPN
אדמונד	edmond	אדמונד	edmond	PROPN	N;INDF;MASC;SG
חמישים	cincizeci	חמישים	cincizeci	NUM;SG	NUM;PL
חמישים	fifty	חמישים	fifty	NUM;SG	N;INDF;MASC;SG
כיפת	cupola	כיפה	cupola	PROPN	N;DEF;FEM;SG
כיפת	domul	כיפה	dom	PROPN	N;DEF;MASC;SG
כיפת	dom	כיפה	dom	PROPN	N;INDF;MASC;SG
ישי	jesse	ישי	jesse	PROPN	PROPN
שגריר	ambasadorul	שגריר	ambasador	PROPN	N;DEF;MASC;SG
שגריר	ambasador	שגריר	ambasador	PROPN	N;INDF;MASC;SG
דפנה	daphne	דפנה	daphne	PROPN	N;INDF;MASC;SG
דפנה	laurel	דפנה	laurel	PROPN	PROPN
ביבשת	continent	ביבש	continent	PROPN	N;INDF;MASC;SG
ביבשת	continentala	ביבש	continental	PROPN	ADJ;DEF;FEM;SG
עמוקה	adanc	עמוק	adanc	ADV	
עמוקה	adanca	עמוק	adanca	ADV	ADJ;DEF;FEM;SG
עמוקה	adanc	עמוק	adanc	ADV	
עמוקה	profunda	עמוק	profunda	ADV	ADJ;DEF;FEM;SG
בור	ignorant	בור	ignorant		ADJ;INDF;MASC;SG
ריח	miroase	ריח	miros	N;MASC;SG	
חשב	gandit	חשב	gandi	N;MASC;SG	ADJ;INDF;MASC;SG
חשב	crezut	חשב	crede	N;MASC;SG	ADJ;INDF;MASC;SG
מאט	matt	האט	matt		PROPN
לח	umed	לח	umed		ADJ;INDF;MASC;SG
לח	umeda	לח	umeda		ADJ;INDF;FEM;SG
סוזן	suzanne	סוזן	suzann	PROPN	N;INDF;MASC;PL
סוזן	susan	סוזן	susan	PROPN	N;INDF;MASC;SG
סולן	solist	סולן	solist	PROPN	N;INDF;MASC;SG
אקו	ecou	אקו	ecou		N;INDF;MASC;SG
אקו	ecoul	אקו	ecou		N;DEF;MASC;SG
קין	keen	קין	keen	PROPN	N;INDF;MASC;SG
קין	dornici	קין	dornic	PROPN	ADJ;INDF;MASC;PL
קין	keane	קין	keane	PROPN	PROPN
קין	cain	קין	cain	PROPN	PROPN
ברוק	brooke	ברוק	brookă	PROPN	PROPN
ברוק	brock	ברוק	brock	PROPN	PROPN
ברוק	brook	ברוק	brook	PROPN	PROPN
בטהובן	beethoven	בטהובן	beethoven	PROPN	PROPN
גינאה	guinee	גינאה	guinee	PROPN	N;INDF;FEM;SG
גינאה	guineea	גינאה	guinee	PROPN	N;INDF;FEM;SG
תאילנד	tailanda	תאילנד	tailandă	PROPN	PROPN
תאילנד	thailanda	תאילנד	thailanda	PROPN	PROPN
מכוונת	intentionat	מכוון	intentiona	ADJ;FEM;SG	N;INDF;MASC;SG
מסגד	moscheea	מסגד	moschee	PROPN	N;DEF;FEM;SG
מסגד	moschee	מסגד	moschee	PROPN	N;INDF;FEM;SG
כבשה	oile	כבש	oaie	N;FEM;SG	N;DEF;FEM;PL
כבשה	ovine	כבש	ovin	N;FEM;SG	N;INDF;FEM;PL
כבשה	oilor	כבש	oală	N;FEM;SG	N;DEF;MASC;PL
כבשה	oi	כבש	oaie	N;FEM;SG	
ראויים	demn	ראוי	demn	ADJ;MASC;PL	ADJ;INDF;MASC;SG
ראויים	vrednic	ראוי	vrednic	ADJ;MASC;PL	ADJ;INDF;MASC;SG
דיי	dey	די	dey		N;INDF;MASC;SG
ממשק	interfata	ממשק	interfată		N;DEF;FEM;SG
ממשק	interfata	ממשק	interfată		N;DEF;FEM;SG
פז	paz	פז	paz	PROPN	N;INDF;MASC;SG
פז	fez	פז	fez	PROPN	N;INDF;MASC;SG
שרד	supravietuit	שרד	supravietui	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
שרד	supravietuit	שרד	supravietui	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
עבדאללה	abdullah	עבדאללה	abdullah	PROPN	PROPN
יוונים	grecesc	יוון	grecesc	N;MASC;PL	ADJ;INDF;MASC;SG
יוונים	grec	יוון	grec	N;MASC;PL	N;INDF;MASC;SG
יוונים	greaca	יוון	greacă	N;MASC;PL	N;DEF;FEM;SG
יוונים	greaca	יוון	greacă	N;MASC;PL	N;DEF;FEM;SG
קרוליינה	carolina	קרוליינה	carolina	PROPN	N;DEF;FEM;SG
שד	demonul	שד	demon		N;DEF;MASC;SG
שד	demon	שד	demon		N;INDF;MASC;SG
שד	sanul	שד	san		N;DEF;MASC;SG
שד	san	שד	san		PROPN
שד	piept	שד	piept		N;INDF;MASC;SG
מתקדמת	progresive	התקדם	progresiv	V;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
מתקדמת	progresiva	התקדם	progresiv	V;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
מתקדמת	progresiv	התקדם	progresiv	V;FEM;SG;V.PTCP	ADV
מתקדמת	avansata	התקדם	avansat	V;FEM;SG;V.PTCP	N;DEF;FEM;SG
מתקדמת	avansate	התקדם	avansat	V;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
מתקדמת	avansat	התקדם	avansa	V;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
איאן	lan	איאן	lan	PROPN	N;INDF;MASC;SG
איאן	ian	איאן	ian	PROPN	
איאן	lan	איאן	lan	PROPN	N;INDF;MASC;SG
איאן	ian	איאן	ian	PROPN	
חוב	datorii	חוב	dator	N;MASC;SG	N;INDF;FEM;PL
סגורה	inchise	סגור	inchide	ADJ;FEM;SG	V;IND;SG;3;PST;FIN
המוכרים	sellers	המוכר	sellers	N;MASC;PL	ADJ;INDF;MASC;SG
לוקאס	lucas	לוקאס	lucas	PROPN	PROPN
לוקאס	lukas	לוקאס	lukas	PROPN	PROPN
יוצרו	fabricate	הוצר	fabrica	V;PL;3;PST;PASS	ADJ;INDF;FEM;PL
יוצרו	fabricat	הוצר	fabrica	V;PL;3;PST;PASS	ADJ;INDF;MASC;SG
יוצרו	fabricata	הוצר	fabricat	V;PL;3;PST;PASS	N;DEF;FEM;SG
תומכת	sprijinirea	תמך	sprijinire	V;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
תומכת	sprijina	תמך	sprijină	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
תומכת	suporturi	תמך	suport	V;FEM;SG;V.PTCP;ACT	N;INDF;FEM;PL
לגדול	creasca	גדל	crească	V;NFIN;ACT	N;DEF;FEM;SG
מחר	maine	מחר	maină	ADV	
מחר	maine	מחר	maină	ADV	
עצמאיים	independent	עצמאי	independent	ADJ;MASC;PL	ADV
עצמאיים	independenta	עצמאי	independent	ADJ;MASC;PL	N;DEF;FEM;SG
עצמאיים	independenta	עצמאי	independent	ADJ;MASC;PL	N;DEF;FEM;SG
בפורמט	formatul	בפורמט	format		N;DEF;MASC;SG
בפורמט	format	בפורמט	format		N;INDF;MASC;SG
אוונס	owens	אוונס	owens	PROPN	PROPN
אוונס	evans	אוונס	evans	PROPN	PROPN
אחורי	spate	אחורי	spate	ADJ;MASC;SG	N;INDF;MASC;SG
אוסלו	oslo	None	oslo	PROPN	PROPN
פילדלפיה	philadelphia	פילדלפיה	philadelphie	PROPN	PROPN
דליה	delia	דליה	deliu	PROPN	PROPN
דליה	dahlia	דליה	dahlia	PROPN	PROPN
דליה	dalia	דליה	dalia	PROPN	N;DEF;FEM;SG
דליה	dalia	דליה	dalia	PROPN	N;DEF;FEM;SG
אטלנטה	atlanta	אטאלנטה	atlanta	PROPN	PROPN
לצייר	remiza	צייר	remiza	V;NFIN;ACT	N;DEF;FEM;SG
האיטלקים	italieni	האיטלקי	italian	PROPN	ADJ;INDF;MASC;PL
האיטלקים	italienii	האיטלקי	italian	PROPN	N;DEF;MASC;PL
שיווק	comercializare	שיווק	comercializare	PROPN	N;INDF;FEM;SG
שיווק	marketing	שיווק	marketing	PROPN	N;INDF;MASC;SG
שיווק	comercializarea	שיווק	comercializare	PROPN	N;DEF;FEM;SG
ישב	sat	ישב	sat	V;MASC;SG;3;PST	N;INDF;MASC;SG
תג	eticheta	תג	etichetă		N;DEF;FEM;SG
תג	eticheta	תג	etichetă		N;DEF;FEM;SG
תג	eticheteaza	תג	etichetează		V;IND;SG;3;IPFV;FIN
תג	marcaj	תג	marcaj		N;INDF;MASC;SG
תג	insigna	תג	insigna		N;DEF;FEM;SG
תג	ecuson	תג	ecuson		N;INDF;MASC;SG
תג	insigna	תג	insigna		N;DEF;FEM;SG
בספק	indoiala	בספק	indoială	ADV	ADJ;DEF;FEM;SG
בספק	indoiala	בספק	indoială	ADV	ADJ;DEF;FEM;SG
בספק	indoiala	בספק	indoială	ADV	ADJ;DEF;FEM;SG
פשרה	compromisuri	פשרה	compromis	N;FEM;SG	N;INDF;FEM;PL
הזמין	comandat	הזמין	comanda	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
הזמין	ordonat	הזמין	ordonat	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
בוא	vino	בוא	vino		V;IND;SG;2;PRS;FIN
גופי	goofy	גוף	goofy	N;MASC;PL	PROPN
מפריע	perturbator	הפריע	perturbator	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
עדה	martorul	עדה	martor		N;DEF;MASC;SG
עדה	martora	עדה	martor		N;DEF;FEM;SG
עדה	martor	עדה	martor		N;INDF;MASC;SG
עדה	martori	עדה	martor		N;INDF;MASC;PL
אחידה	uniforma	אחיד	uniformă	ADJ;FEM;SG	N;DEF;FEM;SG
אחידה	uniforma	אחיד	uniformă	ADJ;FEM;SG	N;DEF;FEM;SG
אחידה	uniforme	אחיד	uniformă	ADJ;FEM;SG	N;INDF;FEM;PL
אחידה	uniform	אחיד	uniform	ADJ;FEM;SG	ADV
סטטוס	stare	סטטוס	stare		N;INDF;FEM;SG
סטטוס	starea	סטטוס	stare		N;DEF;FEM;SG
סטטוס	status	סטטוס	status		N;INDF;MASC;SG
סטטוס	statutul	סטטוס	statut		N;DEF;MASC;SG
סטטוס	statut	סטטוס	statut		N;INDF;MASC;SG
סינית	chineza	סיני	chineza	PROPN	N;DEF;FEM;SG
סינית	chineza	סיני	chineza	PROPN	N;DEF;FEM;SG
סינית	chinezesc	סיני	chinezesc	PROPN	ADJ;INDF;MASC;SG
סינית	chinez	סיני	chinez	PROPN	ADJ;INDF;MASC;SG
סינית	chinezi	סיני	chinez	PROPN	ADJ;INDF;MASC;PL
לשונית	fila	לשונית	filă	ADV	N;DEF;FEM;SG
לשונית	fila	לשונית	filă	ADV	N;DEF;FEM;SG
לשונית	tab	לשונית	tab	ADV	N;INDF;MASC;SG
הדרקון	balaur	הדרקון	balaur	PROPN	N;INDF;MASC;SG
הדרקון	dragonul	הדרקון	dragon	PROPN	N;DEF;MASC;SG
הדרקון	dragon	הדרקון	dragon	PROPN	N;INDF;MASC;SG
תיקו	leaga	תיקו	lega	N;MASC;SG	V;IND;SG;3;IPFV;FIN
תיקו	deseneaza	תיקו	deseneaza	N;MASC;SG	V;IND;SG;3;IPFV;FIN
ארמניה	armenia	ארמניה	armenia	PROPN	PROPN
אדון	maestru	אדון	maestru		N;INDF;MASC;SG
גרים	grim	גר	grim	N;MASC;PL	N;INDF;MASC;SG
ואדי	wadi	ואדי	wadi	PROPN	PROPN
ארבעים	forty	ארבעים	forty	NUM;SG	N;INDF;MASC;SG
ארבעים	patruzeci	ארבעים	patruzeci	NUM;SG	NUM;PL
מציינים	observate	ציין	observat	V;MASC;PL;V.PTCP;ACT	ADJ;INDF;FEM;PL
מציינים	observat	ציין	observa	V;MASC;PL;V.PTCP;ACT	ADJ;INDF;MASC;SG
מציינים	observata	ציין	observa	V;MASC;PL;V.PTCP;ACT	N;DEF;FEM;SG
התגלתה	descoperite	התגלה	descoperi	V;FEM;SG;3;PST	ADJ;INDF;FEM;PL
התגלתה	descoperita	התגלה	descoperitate	V;FEM;SG;3;PST	ADJ;DEF;FEM;SG
התגלתה	descoperit	התגלה	descoperit	V;FEM;SG;3;PST	ADJ;INDF;MASC;SG
התגלתה	dezgropat	התגלה	dezgropa	V;FEM;SG;3;PST	ADJ;INDF;MASC;SG
הודה	marturisit	הודה	marturisit	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
הודה	marturisit	הודה	marturisit	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
הודה	admisa	הודה	admisa	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
הודה	admis	הודה	admite	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
פועלות	lucratori	פעל	lucrator	V;FEM;PL;V.PTCP;ACT	N;INDF;MASC;PL
פועלות	muncitori	פעל	muncitor	V;FEM;PL;V.PTCP;ACT	N;INDF;MASC;PL
פועלות	muncitorii	פעל	muncitor	V;FEM;PL;V.PTCP;ACT	N;DEF;MASC;PL
פועלות	lucratorii	פעל	lucrator	V;FEM;PL;V.PTCP;ACT	N;DEF;MASC;PL
פועלות	lucratorilor	פעל	lucrator	V;FEM;PL;V.PTCP;ACT	N;DEF;MASC;PL
כס	tronul	כס	tron		N;DEF;MASC;SG
הלוגו	logo	הלוגו	logo	PROPN	N;INDF;MASC;SG
הלוגו	sigla	הלוגו	sigla	PROPN	N;DEF;FEM;SG
לרנר	lerner	לרנר	lerner	PROPN	PROPN
עירונית	urban	עירוני	urban	ADV	ADJ;INDF;MASC;SG
עירונית	urbane	עירוני	urban	ADV	ADJ;INDF;FEM;PL
עירונית	urbana	עירוני	urbană	ADV	N;DEF;FEM;SG
היגר	emigrat	היגר	emigra	PROPN	ADJ;INDF;MASC;SG
היגר	emigrat	היגר	emigra	PROPN	ADJ;INDF;MASC;SG
דגן	dagan	דגן	dagan	PROPN	N;INDF;MASC;SG
דגן	cereale	דגן	cereală	PROPN	N;INDF;FEM;PL
דגן	grane	דגן	gran	PROPN	N;INDF;FEM;PL
הקצה	marginea	הקצה	margine		N;DEF;FEM;SG
הקצה	edge	הקצה	edge		N;INDF;MASC;SG
הקצה	margine	הקצה	margine		N;INDF;FEM;SG
הקצה	muchie	הקצה	muchie		N;INDF;FEM;SG
הונגרים	unguri	הונגרי	ungur	ADJ;MASC;PL	N;INDF;MASC;PL
הונגרים	maghiari	הונגרי	maghiar	ADJ;MASC;PL	N;INDF;MASC;PL
חיצונית	extern	חיצוני	extern	ADV	ADJ;INDF;MASC;SG
חיצונית	externe	חיצוני	extern	ADV	ADJ;INDF;FEM;PL
חיצונית	externi	חיצוני	extern	ADV	ADJ;INDF;MASC;PL
חיצונית	externa	חיצוני	externa	ADV	ADJ;DEF;FEM;SG
חיצונית	exterior	חיצוני	exterior	ADV	N;INDF;MASC;SG
הוקרה	tributul	הוקר	tribut	V;FEM;SG;3;PST;PASS	N;DEF;MASC;SG
הוקרה	omagiu	הוקר	omagiu	V;FEM;SG;3;PST;PASS	N;INDF;MASC;SG
הוקרה	tribut	הוקר	tribut	V;FEM;SG;3;PST;PASS	N;INDF;MASC;SG
מקובלים	acceptabil	מקובל	acceptabil	N;MASC;PL	ADJ;INDF;MASC;SG
מקובלים	acceptabile	מקובל	acceptabil	N;MASC;PL	ADJ;INDF;FEM;PL
מקובלים	acceptabila	מקובל	acceptabila	N;MASC;PL	ADJ;DEF;FEM;SG
נחושת	cupru	נחושה	cupru		N;INDF;MASC;SG
שוטר	cop	שוטר	cop	N;MASC;SG	
קתולית	catolica	קתולי	catolică	ADV	N;DEF;FEM;SG
קתולית	catolica	קתולי	catolică	ADV	N;DEF;FEM;SG
קתולית	catolic	קתולי	catolic	ADV	ADJ;INDF;MASC;SG
פרישה	pensionare	פרישה	pensionară	N;FEM;SG	N;INDF;FEM;PL
הרולד	harold	הרולד	harold	PROPN	PROPN
ההעפלה	nfc	ההעפלה	nfc	PROPN	N;INDF;MASC
נורית	buttercup	נורית	buttercupe	PROPN	
נורית	floricica	נורית	floricica	PROPN	N;DEF;FEM;SG
נורית	nurit	נורית	nuri	PROPN	ADJ;INDF;MASC;SG
המבורג	hamburg	להמבורג	hamburg	PROPN	PROPN
לטינית	latine	לטיני	latin	ADV	ADJ;INDF;FEM;PL
לטינית	latin	לטיני	latin	ADV	N;INDF;MASC;SG
לטינית	latina	לטיני	latină	ADV	N;DEF;FEM;SG
