berkeley	berkeley	berkeley	berkeley	PROPN;NOM;SG;3	N;MASC+FEM;SG
haksız	oneerlijk	haksız	oneerlijk		ADJ
haksız	onrechtvaardig	haksız	onrechtvaardig		ADJ
haksız	oneerlijke	haksız	oneerlijk		ADJ
haksız	onredelijk	haksız	onredelijk		ADJ
seti	instellen	set	instellen		V;NFIN
seti	set	set	set		N;MASC+FEM;SG
seti	ingesteld	set	instellen		V;V.PTCP
seti	seti	set	seti		N;MASC+FEM;SG
meral	meral	meral	meral		N;MASC+FEM;SG
makina	machine	makina	machine		N;MASC+FEM;SG
makina	machines	makina	machine		N;PL
makina	machines	makina	machine		N;PL
tasarımcı	ontwerper	tasarımcı	ontwerper		N;MASC+FEM;SG
tasarımcı	designer	tasarımcı	designer		N;MASC+FEM;SG
kaide	qaeda	kaide	qaeda		N;PL
kaide	voetstuk	kaide	voetstuk		N;NEUT;SG
tolkien	tolkien	tolkien	tolkien		N;SG
jesse	jesse	jesse	jesse		N;MASC+FEM;SG
sulak	wetlands	sulak	wetland	N;NOM;SG;3	N;PL
sır	geheimen	sır	geheim		N;PL
sır	geheim	sır	geheim		ADJ
sır	secret	sır	secret		
aman	aman	aman	aman		N;MASC+FEM;SG
deneyler	proeven	deney	proeven	N;NOM;PL;3	V;NFIN
six	zes	six	zes		NUM
six	six	six	six		N;MASC+FEM;SG
taşınan	bewoog	taşı	bewegen	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;SG;PST;FIN
rush	rush	rush	rush		N;MASC+FEM;SG
bilinçli	bewust	bilinçli	bewust		ADJ
bilinçli	bewuste	bilinçli	bewust		ADJ
bilinçli	bewustzijn	bilinçli	bewustzijn		N;NEUT;SG
yasağı	drooglegging	yasak	drooglegging		N;MASC+FEM;SG
yasağı	verbod	yasak	verbod		N;NEUT;SG
andre	andre	andre	andre		N;MASC+FEM;SG
andre	andré	andre	andré		N;MASC+FEM;SG
andre	andre	andre	andre		N;MASC+FEM;SG
andre	andré	andre	andré		N;MASC+FEM;SG
roller	roller	rol	roller		N;MASC+FEM;SG
roller	rollen	rol	rol		N;PL
bull	stier	bull	stier		N;MASC+FEM;SG
bull	bull	bull	bull		N;MASC+FEM;SG
hani	hani	hani	hani		N;MASC+FEM;SG
edwards	edwards	edwar	edward		N;PL
odaklı	gefocust	odaklı	focusten		V;V.PTCP
odaklı	geconcentreerd	odaklı	concentreren		V;V.PTCP
italia	italia	italia	italia	PROPN;NOM;SG;3	N;MASC+FEM;SG
helena	helena	helen	helena	PROPN;NOM;SG;3	N;MASC+FEM;SG
tartışmaları	discussies	tartış	discussie	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
tartışmaları	besprekingen	tartış	bespreking	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
katliam	massamoord	katlia	massamoord		N;MASC+FEM;SG
katliam	slachting	katlia	slachting		N;MASC+FEM;SG
katliam	slachtpartij	katlia	slachtpartij		N;MASC+FEM;SG
katliam	bloedbad	katlia	bloedbad		N;NEUT;SG
katliam	slachten	katlia	slacht		V;NFIN
katliam	slachting	katlia	slachting		N;MASC+FEM;SG
katliam	slacht	katlia	slacht		V;SG;PRS;FIN
katliam	slachting	katlia	slachting		N;MASC+FEM;SG
katliam	bloedbad	katlia	bloedbad		N;NEUT;SG
varsayılan	standaard	varsa	standaard		ADJ
lanka	lanka	lanka	lanka	PROPN;NOM;SG;3	PROPN;NEUT;SG
wade	wade	wade	wade		N;MASC+FEM;SG
holmes	holmes	holmes	holmes		N;PL
yapıcı	maker	yapıcı	maker		N;MASC+FEM;SG
yapıcı	constructief	yapıcı	constructief		ADJ
yapıcı	opbouwend	yapıcı	opbouwend		ADJ
yapıcı	constructieve	yapıcı	constructief		ADJ
iowa	iowa	iowa	iowa	PROPN;NOM;SG;3	PROPN;NEUT;SG
çember	kring	çember	kring		N;MASC+FEM;SG
çember	cirkel	çember	cirkel		N;MASC+FEM;SG
isfahan	isfahan	isfahan	isfahan		N;MASC+FEM;SG
karaciğer	lever	karaciğer	lever		N;MASC+FEM;SG
málaga	málaga	málaga	málaga	PROPN;NOM;SG;3	N;MASC+FEM;SG
itici	weerzinwekkend	itici	weerzinwekkend		ADJ
baki	baki	baki	baki		N;MASC+FEM;SG
dame	dame	dame	dame		N;MASC+FEM;SG
litre	liter	litre	liter		N;MASC+FEM;SG
litre	liter	litre	liter		N;MASC+FEM;SG
litre	liter	litre	liter		N;MASC+FEM;SG
litre	liters	litre	liter		N;PL
çalışkan	leergierige	çalışkan	leergierig		ADJ
çalışkan	hardwerkende	çalışkan	hardwerken		V;V.PTCP
çalışkan	ijverig	çalışkan	ijverig		ADJ
meşru	legitiem	meşru	legitiem		ADJ
meşru	legitieme	meşru	legitiem		ADJ
meşru	rechtmatig	meşru	rechtmatig		ADJ
meşru	legaal	meşru	legaal		ADJ
meşru	legitiem	meşru	legitiem		ADJ
bankacılık	bankieren	bankacılık	bankier	N;NOM;SG;3	V;NFIN
kaçmak	ontsnapping	kaç	ontsnapping	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
kaçmak	escape	kaç	escape	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
asal	prime	asal	prime		N;MASC+FEM;SG
asal	priemgetal	asal	priemgetal		N;NEUT;SG
radyoaktif	radioactief	radyoaktif	radioactief		ADJ
yale	yale	yale	yale		N;MASC+FEM;SG
iskandinav	noordse	iskandinav	noords	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS	ADJ
iskandinav	scandinavische	iskandinav	scandinavisch	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS	ADJ
iskandinav	scandinavische	iskandinav	scandinavisch	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS	ADJ
kronik	chronisch	kronik	chronisch		ADJ
kronik	chronisch	kronik	chronisch		ADJ
yarışmaları	missverkiezingen	yarış	missverkiezing	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
yarışmaları	prijsvragen	yarış	prijsvraag	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
yarışmaları	wedstrijden	yarış	wedstrijd	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
facto	facto	facto	facto		ADJ
osetya	ossetië	osetya	ossetië	PROPN;NOM;SG;3	N;MASC+FEM;SG
çim	grasveld	çim	grasveld		N;NEUT;SG
çim	gazon	çim	gazon		N;NEUT;SG
çim	gras	çim	gras		N;NEUT;SG
çim	grass	çim	grass		N;MASC+FEM;SG
taşınabilir	draagbaar	taşı	draagbaar	V;IPFV;IND;SG;3;POS;PASS	ADJ
taşınabilir	draagbare	taşı	draagbaar	V;IPFV;IND;SG;3;POS;PASS	ADJ
düzene	stroomlijnen	düzen	stroomlijn	N;DAT;SG;3	V;NFIN
sn	sec	sn	sec		N;MASC+FEM;SG
balıkçı	vissers	balıkçı	visser		N;PL
balıkçı	fisher	balıkçı	fisher		N;MASC+FEM;SG
balıkçı	vissers	balıkçı	visser		N;PL
balıkçı	visser	balıkçı	visser		N;MASC+FEM;SG
niyet	intentie	niyet	intentie		N;MASC+FEM;SG
niyet	intentie	niyet	intentie		N;MASC+FEM;SG
niyet	bedoeling	niyet	bedoeling		N;MASC+FEM;SG
niyet	voorgenomen	niyet	voornemen		V;V.PTCP
niyet	bedoeld	niyet	bedoelen		V;V.PTCP
niyet	beoogde	niyet	beogen		V;SG;PST;FIN
niyet	bestemd	niyet	bestemmen		V;V.PTCP
niyet	intenties	niyet	intentie		N;PL
niyet	bedoelingen	niyet	bedoeling		N;PL
niyet	voornemens	niyet	voornemen		N;PL
mansur	mansur	mansur	mansur		N;MASC+FEM;SG
kaçış	ontsnappen	kaçış	ontsnappen		V;NFIN
kaçış	uitje	kaçış	uitje		N;NEUT;SG
kaçış	ontsnapping	kaçış	ontsnapping		N;MASC+FEM;SG
kaçış	ontsnappen	kaçış	ontsnappen		V;NFIN
kaçış	escape	kaçış	escape		N;MASC+FEM;SG
solomon	salomon	solomon	salomon	PROPN;NOM;SG;3	N;MASC+FEM;SG
solomon	solomon	solomon	solomon	PROPN;NOM;SG;3	N;MASC+FEM;SG
solomon	salomo	solomon	salomo	PROPN;NOM;SG;3	N;MASC+FEM;SG
heyet	delegeren	heyet	delegeren		V;NFIN
heyet	delegatie	heyet	delegatie		N;MASC+FEM;SG
heyet	commissie	heyet	commissie		N;MASC+FEM;SG
heyet	comité	heyet	comité		N;NEUT;SG
heyet	delegaties	heyet	delegatie		N;PL
productions	produkties	productions	produktie	N;NOM;SG;3	N;PL
productions	productions	productions	production	N;NOM;SG;3	N;PL
productions	producties	productions	productie	N;NOM;SG;3	N;PL
dresden	dresden	dre	drezden	PROPN;AT+ABL;SG;3	PROPN;NEUT;SG
vancouver	vancouver	vancouver	vancouver	PROPN;NOM;SG;3	N;MASC+FEM;SG
davud	david	davud	david		PROPN;MASC+FEM;SG
hughes	hughes	hughes	hughe		PROPN;MASC+FEM;SG
kawasaki	kawasaki	kawasaki	kawasaki		N;MASC+FEM;SG
rotterdam	rotterdam	rotter	rotterdam	PROPN;NOM;SG;3	PROPN;NEUT;SG
pat	pat	pat	pat		N;MASC+FEM;SG
uganda	oeganda	uga	oeganda	PROPN;NOM;SG;3	PROPN;NEUT;SG
lópez	lópez	lipez	lópez	PROPN;NOM;SG;3	N;MASC+FEM;SG
württemberg	württemberg	württemberg	württemberg	PROPN;NOM;SG;3	N;MASC+FEM;SG
karikatür	comics	karikat	comics		N;MASC+FEM;SG
karikatür	strips	karikat	strip		N;PL
karikatür	stripverhalen	karikat	stripverhaal		N;PL
karikatür	stripboeken	karikat	stripboek		N;PL
karikatür	stripverhaal	karikat	stripverhaal		N;NEUT;SG
karikatür	comic	karikat	comic		N;MASC+FEM;SG
karikatür	komiek	karikat	komiek		N;MASC+FEM;SG
karikatür	karikatuur	karikat	karikatuur		N;MASC+FEM;SG
karikatür	cartoon	karikat	cartoon		N;MASC+FEM;SG
karikatür	tekenfilm	karikat	tekenfilm		N;MASC+FEM;SG
karikatür	tekenfilms	karikat	tekenfilms		N;PL
karikatür	cartoons	karikat	cartoon		N;PL
lucky	geluk	lucky	geluk		N;NEUT;SG
lucky	lucky	lucky	lucky		N;MASC+FEM;SG
lucky	gelukkig	lucky	gelukkig		ADJ
masaüstü	desktops	masaüst	desktops		N;PL
masaüstü	bureaublad	masaüst	bureaublad		N;NEUT;SG
masaüstü	desktop	masaüst	desktop		N;MASC+FEM;SG
alpha	alpha	alpha	alpha		N;MASC+FEM;SG
alpha	alfa	alpha	alfa		N;MASC+FEM;SG
zirve	top	zirve	top		N;MASC+FEM;SG
zirve	topconferentie	zirve	topconferentie		N;MASC+FEM;SG
zirve	peak	zirve	peak		N;MASC+FEM;SG
zirve	piek	zirve	piek		N;MASC+FEM;SG
zirve	hoogtepunt	zirve	hoogtepunt		N;NEUT;SG
armağan	geschenk	armağan	geschenk		N;NEUT;SG
armağan	cadeautje	armağan	cadeautje		N;NEUT;SG
armağan	cadeau	armağan	cadeau		N;NEUT;SG
armağan	gift	armağan	gift		N;MASC+FEM;SG
armağan	kado	armağan	kado		N;NEUT;SG
avn	avn	avn	avn		N;MASC+FEM;SG
werder	werder	werder	werder	PROPN;NOM;SG;3	N;MASC+FEM;SG
atlantis	atlantis	atlantis	atlantis		N;MASC+FEM;SG
beslenir	feeds	besle	feeds	V;IPFV;IND;SG;3;POS;PASS	N;PL
beslenir	voedt	besle	voeden	V;IPFV;IND;SG;3;POS;PASS	V;SG;PRS;FIN
üstte	top	üst	top	ADJ;ESS;SG;3	N;MASC+FEM;SG
üstte	bovenkant	üst	bovenkant	ADJ;ESS;SG;3	N;MASC+FEM;SG
angela	angela	angela	angela		N;MASC+FEM;SG
ihmal	omissie	ihmal	omissie		N;MASC+FEM;SG
ihmal	verwaarloosd	ihmal	verwaarlozen		V;V.PTCP
ihmal	verwaarloosde	ihmal	verwaarlozen		V;SG;PST;FIN
ihmal	veronachtzaamd	ihmal	veronachtzaamd		V;V.PTCP
ihmal	verwaarlozen	ihmal	verwaarlozen		V;NFIN
ihmal	verwaarlozing	ihmal	verwaarlozing		N;MASC+FEM;SG
ihmal	onachtzaamheid	ihmal	onachtzaamheid		N;MASC+FEM;SG
ihmal	nalatigheid	ihmal	nalatigheid		N;MASC+FEM;SG
geometri	geometrie	geometri	geometrie		N;MASC+FEM;SG
geometri	meetkunde	geometri	meetkunde		N;MASC+FEM;SG
chiba	chiba	chiba	chiba	PROPN;NOM;SG;3	N;NEUT;SG
görkemli	majestic	görkemli	majestic		N;NEUT;SG
görkemli	majestueuze	görkemli	majestueus		ADJ
görkemli	statige	görkemli	statig		ADJ
görkemli	glorieus	görkemli	glorieus		ADJ
görkemli	glorieuze	görkemli	glorieuz		ADJ
engeli	deblokkeren	engel	deblokkeren		V;NFIN
ers	ers	ers	ers		N;PL
seyir	navigeren	seyir	navigeren		V;NFIN
seyir	navigatie	seyir	navigatie		N;MASC+FEM;SG
ritim	ritme	ritim	ritme		N;NEUT;SG
cnn	cnn	cin	cnn		N;MASC+FEM;SG
mount	mount	mount	mounen	PROPN;NOM;SG;3	N;MASC+FEM;SG
mount	aankoppelen	mount	aankoppelen	PROPN;NOM;SG;3	V;NFIN
danışman	adviseur	danış	adviseur		N;MASC+FEM;SG
danışman	raadadviseur	danış	raadadviseur		N;MASC+FEM;SG
danışman	adviseur	danış	adviseur		N;MASC+FEM;SG
danışman	consulent	danış	consulent		N;MASC+FEM;SG
danışman	consultant	danış	consultant		N;MASC+FEM;SG
danışman	adviseur	danış	adviseur		N;MASC+FEM;SG
danışman	raadgever	danış	raadgever		N;MASC+FEM;SG
danışman	raadsman	danış	raadsman		N;MASC+FEM;SG
kırgız	kirgizische	kırgız	kirgizisch		ADJ
sertifika	certificaten	sertifika	certificaat	N;NOM;SG;3	N;PL
dinar	dinar	dinar	dinar		N;MASC+FEM;SG
dinar	dinar	dinar	dinar		N;MASC+FEM;SG
kirli	vuile	kirli	vuil		ADJ
kirli	vieze	kirli	val		ADJ
kirli	vies	kirli	vies		ADJ
kirli	vuil	kirli	vuil		ADJ
kirli	smerig	kirli	smerig		ADJ
kirli	onreine	kirli	onrein		ADJ
kirli	onrein	kirli	onrein		ADJ
mir	mir	mir	mir		N;MASC+FEM;SG
deutsche	deutsche	deutsche	deutsch	PROPN;NOM;SG;3	N;MASC+FEM;SG
foton	fotonen	foton	fotonen		N;PL
foton	foton	foton	foton		N;MASC+FEM;SG
objektif	lens	objektif	lens		N;MASC+FEM;SG
objektif	objectief	objektif	objectief		ADJ
objektif	doelstelling	objektif	doelstelling		N;MASC+FEM;SG
objektif	objectief	objektif	objectief		ADJ
tanzanya	tanzania	tanzan	tanzania	PROPN;NOM;SG;3	N;NEUT;SG
korur	beschermt	koru	beschermen	V;IPFV;IND;SG;3;POS	V;SG;PRS;FIN
troll	trol	troll	trelen		N;MASC+FEM;SG
troll	trollen	troll	trollen		N;PL
aç	open	aç	open		ADJ
aç	openen	aç	openen		V;NFIN
aç	honger	aç	honger		N;MASC+FEM;SG
aç	hongerig	aç	hongerig		ADJ
aç	hongerige	aç	hongerig		ADJ
tiberius	tiberius	tiberius	tiberius		PRO;ACC;3
incir	vijgen	incir	vijgen		N;PL
incir	fig	incir	figgen		N;MASC+FEM;SG
incir	vijgen	incir	vijgen		N;PL
kayıplar	verliezen	kayıp	verliezen	N;NOM;PL;3	V;NFIN
kayıplar	verlies	kayıp	verlies	N;NOM;PL;3	N;NEUT;SG
kayıplar	gewonden	kayıp	gewond	N;NOM;PL;3	ADJ
delhi	delhi	delhi	delhi	PROPN;NOM;SG;3	N;NEUT;SG
dana	dana	dan	dana		N;MASC+FEM;SG
hiçbiri	geen	hiçbiri	geen	PRO;NOM;SG;3	DET
bağırsak	darmen	bağır	darm	V;PFV;PL;1;POS;PRS	N;PL
bağırsak	darm	bağır	darm	V;PFV;PL;1;POS;PRS	N;MASC+FEM;SG
bağırsak	darmen	bağır	darm	V;PFV;PL;1;POS;PRS	N;PL
bağırsak	darm	bağır	darm	V;PFV;PL;1;POS;PRS	N;MASC+FEM;SG
bağırsak	colon	bağır	colon	V;PFV;PL;1;POS;PRS	N;MASC+FEM;SG
bağırsak	darmen	bağır	darm	V;PFV;PL;1;POS;PRS	N;PL
bağırsak	intestinale	bağır	intestinaal	V;PFV;PL;1;POS;PRS	ADJ
bağırsak	ingewanden	bağır	inzanden	V;PFV;PL;1;POS;PRS	N;PL
bağırsak	darmen	bağır	darm	V;PFV;PL;1;POS;PRS	N;PL
kalacak	blijft	kal	blijven	V;PFV;IND;SG;3;POS;FUT	V;SG;PRS;FIN
jeoloji	geologisch	jeoloji	geologisch		ADJ
jeoloji	geologie	jeoloji	geologie		N;MASC+FEM;SG
dem	dem	de	dem		N;MASC+FEM;SG
bilhassa	vooral	bilhassa	vooral		ADV
gençleri	tienerjaren	genç	tienerjaar	ADJ;ACC;PL;3	N;PL
gençleri	tieners	genç	tiener	ADJ;ACC;PL;3	N;PL
rom	rom	rom	rom		N;MASC+FEM;SG
rom	rum	rom	rum		N;MASC+FEM;SG
sofia	sofia	sofia	sofia		N;MASC+FEM;SG
grey	grijze	grey	grijs		ADJ
grey	grijs	grey	grijs		ADJ
grey	grey	grey	grey		N;MASC+FEM;SG
köşk	herenhuis	köşk	herenhuis		N;NEUT;SG
devasa	reusachtig	devasa	reusachtig		ADJ
devasa	enorm	devasa	enorm		ADJ
devasa	enorme	devasa	enorm		ADJ
devasa	gigantisch	devasa	gigantisch		ADJ
devasa	gigantische	devasa	gigantisch		ADJ
devasa	gigantisch	devasa	gigantisch		ADJ
devasa	massief	devasa	massief		ADJ
devasa	enorme	devasa	enorm		ADJ
devasa	massive	devasa	massive		N;MASC+FEM;SG
devasa	massaal	devasa	massaal		ADJ
devasa	massale	devasa	massaal		ADJ
devasa	enorm	devasa	enorm		ADJ
devasa	enorme	devasa	enorm		ADJ
ghost	ghost	ghost	ghost		N;MASC+FEM;SG
ghost	geest	ghost	geest		N;MASC+FEM;SG
ghost	spook	ghost	spook		N;NEUT;SG
dre	dre	dre	dr		N;MASC+FEM;SG
erkin	erkin	erkin	erkin		N;MASC+FEM;SG
düşüş	dip	düşüş	dip		N;MASC+FEM;SG
düşüş	verminderen	düşüş	verminderen		V;NFIN
düşüş	afname	düşüş	afname		N;MASC+FEM;SG
düşüş	daling	düşüş	daling		N;MASC+FEM;SG
düşüş	vermindering	düşüş	vermindering		N;MASC+FEM;SG
düşüş	achteruitgang	düşüş	achteruitgang		N;MASC+FEM;SG
düşüş	verval	düşüş	verval		N;NEUT;SG
düşüş	afwijzen	düşüş	afwijzen		V;NFIN
düşüş	herfst	düşüş	herfst		N;MASC+FEM;SG
düşüş	fall	düşüş	fall		N;MASC+FEM;SG
düşüş	vallen	düşüş	vallen		V;NFIN
vekil	regent	vekil	regenen		V;SG;PRS;FIN
vekil	volmacht	vekil	volmacht		N;MASC+FEM;SG
vekil	gevolmachtigde	vekil	volmachtigen		V;SG;FIN
vekil	proxy	vekil	proxy		N;MASC+FEM;SG
vekil	plaatsvervanger	vekil	plaatsvervanger		N;MASC+FEM;SG
vekil	hulpsheriff	vekil	hulpsheriff		N;MASC+FEM;SG
vekil	plaatsvervangend	vekil	plaatsvervangend		V;V.PTCP
kalsiyum	calcium	kalsiyum	calcium		N;MASC+FEM;SG
rocky	rocky	rocky	rocky		N;MASC+FEM;SG
ideoloji	ideologie	ideoloji	ideologie		N;MASC+FEM;SG
plaka	borden	plaka	bord		N;PL
plaka	nummerplaten	plaka	nummerplaat		N;PL
plaka	platen	plaka	plaat		N;PL
plaka	kenteken	plaka	kenteken		N;NEUT;SG
plaka	plaat	plaka	plaat		N;MASC+FEM;SG
plaka	bord	plaka	bord		N;NEUT;SG
vista	vista	vista	vista		N;MASC+FEM;SG
saltanatı	regeren	saltanat	regeren	N;NOM;SG;3	V;NFIN
levi	levi	levi	levi		N;MASC+FEM;SG
metropolitan	metropolitan	metropolitan	metropolitan		N;MASC+FEM;SG
slogan	devies	slogan	devies		N;NEUT;SG
slogan	motto	slogan	motto		N;NEUT;SG
slogan	slogan	slogan	slogan		N;MASC+FEM;SG
slogan	leus	slogan	leus		N;MASC+FEM;SG
slogan	slagzin	slogan	slagzin		N;MASC+FEM;SG
hero	held	hero	held		N;MASC+FEM;SG
hero	hero	hero	hero		N;MASC+FEM;SG
rex	rex	rex	rex		N;MASC+FEM;SG
mrs	mevrouw	mrs	mevrouw		N;MASC+FEM;SG
şahit	getuigen	şahit	getuige		N;PL
şahit	getuige	şahit	getuige		N;MASC+FEM;SG
şahit	getuigen	şahit	getuige		N;PL
vfl	vfl	vfl	vfl		PROPN;MASC+FEM;SG
tez	proefschrift	tez	proefschrift		N;NEUT;SG
tez	scriptie	tez	scriptie		N;MASC+FEM;SG
tez	thesis	tez	thesis		N;MASC+FEM;SG
tez	proefschrift	tez	proefschrift		N;NEUT;SG
mevki	positie	mevki	positie		N;MASC+FEM;SG
lil	lil	lil	lillen		N;MASC+FEM;SG
lionel	lionel	lionel	lionel		N;MASC+FEM;SG
mısırlı	egyptisch	mısırlı	egyptisch		ADJ
mısırlı	egyptische	mısırlı	egyptisch		ADJ
homo	homo	homo	homo		N;MASC+FEM;SG
kullanışlı	handig	kullanışlı	handig		ADJ
kullanışlı	handige	kullanışlı	handig		ADJ
kullanışlı	bruikbaar	kullanışlı	bruikbaar		ADJ
kullanışlı	nuttig	kullanışlı	nuttig		ADJ
kullanışlı	handig	kullanışlı	handig		ADJ
kullanışlı	handige	kullanışlı	handig		ADJ
drake	drake	drake	drake		N;MASC+FEM;SG
pul	stamp	pul	stamp		ADJ
pul	stempel	pul	stempel		N;MASC+FEM;SG
pul	postzegel	pul	postzegel		N;MASC+FEM;SG
pul	postzegels	pul	postzegel		N;PL
pul	stempels	pul	stempel		N;PL
pul	zegels	pul	zegel		N;PL
pul	weegschalen	pul	weegschaal		N;PL
pul	schubben	pul	schubben		N;PL
pul	weegschaal	pul	weegschaal		N;MASC+FEM;SG
pul	schalen	pul	schaal		N;PL
gözlemevi	observatorium	gözlemevi	observatorium		N;NEUT;SG
panathinaikos	panathinaikos	panathinaikos	panathinaikos	PROPN;NOM;SG;3	N;MASC+FEM;SG
earl	earl	earl	earl		N;MASC+FEM;SG
earl	graaf	earl	graaf		N;MASC+FEM;SG
pazartesi	maandag	pazartesi	maandag		PROPN;MASC+FEM;SG
pazartesi	maandag	pazartesi	maandag		PROPN;MASC+FEM;SG
hamlet	gehucht	hamlet	huchten		N;NEUT;SG
hamlet	hamlet	hamlet	hamlet		N;MASC+FEM;SG
reed	riet	reed	riet		N;NEUT;SG
reed	reed	reed	rijden		V;SG;PST;FIN
trick	trick	trick	trick		N;MASC+FEM;SG
trick	truc	trick	truc		N;MASC+FEM;SG
trick	truuk	trick	truuk		N;MASC+FEM;SG
eintracht	eintracht	eintracht	eintracht	PROPN;NOM;SG;3	N;MASC+FEM;SG
dante	dante	dant	dante		N;MASC+FEM;SG
türkmenler	turkmenen	türkmen	turkmeen	ADJ;NOM;PL;3	N;PL
spesifik	specifiek	spesifik	specifiek		ADJ
spesifik	specifieke	spesifik	specifiek		ADJ
bilinç	bewustzijn	bilinç	bewustzijn		N;NEUT;SG
ideolojik	ideologische	ideolojik	ideologisch		ADJ
ideolojik	ideologisch	ideolojik	ideologisch		ADJ
etli	vlezige	etli	vlezig		ADJ
etli	vlezige	etli	vlezig		ADJ
sms	sms	sms	sms		N;MASC+FEM;SG
hendek	greppel	hendek	greppel		N;MASC+FEM;SG
hendek	dump	hendek	dump		N;MASC+FEM;SG
hendek	loopgraaf	hendek	loopgraaf		N;MASC+FEM;SG
hendek	trog	hendek	trog		N;MASC+FEM;SG
hendek	geul	hendek	geul		N;MASC+FEM;SG
hendek	gracht	hendek	gracht		N;MASC+FEM;SG
eğri	eger	eğri	eger		N;MASC+FEM;SG
eğri	scheef	eğri	scheef		ADJ
eğri	krom	eğri	krom		ADJ
eğri	kromme	eğri	krom		N;MASC+FEM;SG
eğri	curve	eğri	curve		N;MASC+FEM;SG
odun	brandhout	odun	brandhout		N;MASC+FEM;SG
odun	hout	odun	hout		N;NEUT;SG
içten	oprechte	içten	oprechte		ADJ
içten	oprecht	içten	oprecht		ADJ
içten	openhartig	içten	openhartig		ADJ
linda	linda	linda	linda		N;MASC+FEM;SG
rahatsızlık	ongemakken	rahatsızlık	ongemak	N;NOM;SG;3	N;PL
rahatsızlık	ongemakken	rahatsızlık	ongemak	N;NOM;SG;3	N;PL
adlar	namen	ad	nemen	N;NOM;PL;3	V;PL;PST;FIN
bira	bieren	bira	bier		N;PL
bira	biertje	bira	biertje		N;NEUT;SG
bira	bier	bira	bier		N;NEUT;SG
bira	ale	bira	al		N;MASC+FEM;SG
bira	biertjes	bira	biertje		N;PL
bira	bieren	bira	bier		N;PL
bira	beers	bira	beers		N;MASC+FEM;SG
yang	yang	yang	yang		N;MASC+FEM;SG
yurtdışı	internationaal	yurtdışı	internationaal		ADJ
yurtdışı	overzeese	yurtdışı	overzees		N;PL
yurtdışı	overzee	yurtdışı	overzee		PROPN;NEUT;SG
yurtdışı	buitenland	yurtdışı	buitenland		N;NEUT;SG
denetleme	audit	denetle	audit	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
denetleme	controle	denetle	controle	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
denetleme	keuring	denetle	keuring	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
denetleme	inspectie	denetle	inspectie	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
timberlake	timberlake	timberlake	timberlaken		N;MASC+FEM;SG
basında	druk	bas	druk	N;ESS;SG;3	ADJ
basında	media	bas	media	N;ESS;SG;3	N;PL
shaw	shaw	shaw	shaw		N;MASC+FEM;SG
işlev	functie	işlev	functie		N;MASC+FEM;SG
çevrede	rondom	çevre	rondom	N;ESS;SG;3	ADP
çevrede	rond	çevre	rond	N;ESS;SG;3	ADP
mikro	micro	mikro	micro		N;MASC+FEM;SG
armut	peer	armut	peer		N;MASC+FEM;SG
armut	peren	armut	peer		N;PL
armut	peren	armut	peer		N;PL
hopkins	hopkins	hopkins	hopkins		N;MASC+FEM;SG
sonlu	eindig	sonlu	eindig		ADJ
sonlu	eindige	sonlu	eindig		ADJ
evlat	boy	evlat	boy		N;MASC+FEM;SG
evlat	jongen	evlat	jongen		N;MASC+FEM;SG
evlat	zoon	evlat	zoon		N;MASC+FEM;SG
evlat	son	evlat	son		N;MASC+FEM;SG
string	tekenreeks	string	tekenreeks		N;MASC+FEM;SG
string	string	string	string		N;MASC+FEM;SG
string	touwtje	string	touw		N;NEUT;SG
gündelik	ongedwongen	gündelik	ongedwingen		ADJ
gündelik	casual	gündelik	casual		N;MASC+FEM;SG
çaldı	stal	çal	stelen	V;PFV;IND;SG;3;POS;PST	N;MASC+FEM;SG
üretir	genereert	üretir	genereren	V;IPFV;IND;SG;3;POS;CAUS	V;SG;PRS;FIN
üretir	produceert	üretir	produceren	V;IPFV;IND;SG;3;POS;CAUS	V;SG;PRS;FIN
kızılderilileri	indianen	kızılderili	indiaan	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
kızılderilileri	indiërs	kızılderili	indiër	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
mar	mar	mar	mar		N;MASC+FEM;SG
çevik	behendig	çevik	behendig		ADJ
çevik	lenig	çevik	lenig		ADJ
basılmış	drukwerk	basıl	drukwerk	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	N;NEUT;SG
bach	bach	bach	bach		N;MASC+FEM;SG
mitolojik	mythologische	mitolojik	mythologisch		ADJ
