que	tuo	que	tuo	CONJ	PRO;NOM;SG
party	juhlat	party	juhla		N;NOM;PL
party	bileet	party	bileet		N;NOM;PL
nebraska	nebraskan	nebraska	nebraska		PROPN;GEN;SG
flamenc	flamenco	flamenc	flamenco	ADJ;MASC;SG	N;NOM;SG
flamenc	flanderin	flamenc	flanderi	ADJ;MASC;SG	N;GEN;SG
varsòvia	varsovan	varsòvia	varsoa	ADJ;FEM;SG	V;GEN;SG;V.PTCP;ACT
down	down	down	down		
down	alas	down	alas		ADV
down	alaspäin	down	alaspäin		ADV
mercuri	elohopea	mercuri	elohopea	ADJ;MASC;SG	N;NOM;SG
mercuri	elohopeaa	mercuri	elohopea	ADJ;MASC;SG	N;PRT;SG
mèdica	lääketieteelliset	mèdic	lääke#tieteellinen	ADJ;FEM;SG	ADJ;NOM;PL
mèdica	lääketieteen	mèdic	lääke#tiede	ADJ;FEM;SG	N;GEN;SG
cabal	virrat	cabal	virra	N;MASC;SG	N;NOM;PL
about	noin	about	noin		ADV
cartago	karthagon	cartago	karthago	ADJ;FEM;SG	N;GEN;SG
monges	nunnia	monja	nunni		N;PRT;SG
monges	nunnat	monja	nunta		N;NOM;PL
oposat	vastakohta	oposar	vasta#kohta	ADJ;MASC;SG;V.PTCP	N;NOM;SG
oposat	vastapäätä	oposar	vasta#pää	ADJ;MASC;SG;V.PTCP	N;PRT;SG
myers	myers	myer	myers	PROPN	PROPN;NOM;SG
sinònim	synonyymi	sinònim	synonyymi	ADJ;MASC;SG	N;NOM;SG
parells	paria	parell	pari		N;PRT;SG
parells	pareittain	parell	pareittain		ADV
parells	pareja	parell	pare		N;PRT;PL
parells	parit	parell	pari		N;NOM;PL
puntes	pitsiä	punta	pitsä	N;FEM;PL	N;PRT;SG
fra	fra	fra	fra		N;NOM;SG
rao	rao	rao	rao		PROPN;NOM;SG
acceptat	hyväksytty	acceptat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
acceptat	hyväksyttiin	acceptat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
acceptat	hyväksytyt	acceptat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
acceptat	hyväksytään	acceptat	hyväksyä	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
prim	prim	prim	prim	ADJ;MASC;SG	N;NOM;SG
avançada	kehittynyt	avançat	kehittyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
avançada	edistynyt	avançat	edistyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
avançada	kehittyneet	avançat	kehittyä	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
sòls	maaperä	sòls	maaperä	N;MASC;PL	N;NOM;SG
sòls	kerrosta	sòls	kerros	N;MASC;PL	N;PRT;SG
sòls	lattia	sòls	lattia	N;MASC;PL	N;NOM;SG
vides	asuu	vida	asua	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
primo	primo	primo	primo	PROPN	N;NOM;SG
plom	lyijyä	plom	lyijyä		N;PRT;SG
plom	johda	plom	johtaa		V;IMP;SG;2;FIN;ACT
plom	lyijy	plom	lyijy		N;NOM;SG
plom	johtaa	plom	johtaa		V;IND;SG;3;PRS;FIN;ACT
ment	mielen	ment	mieli		N;GEN;SG
ment	mieli	ment	mieli		N;NOM;SG
zuric	zürich	zuric	zürich		PROPN;NOM;SG
zuric	zürich	zuric	zürich		PROPN;NOM;SG
canviant	muuttuu	canviar	muuttua	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
canviant	muuttaminen	canviar	muuttaminen	V;V.MSDR	N;NOM;SG
canviant	muuttuvat	canviar	muuttua	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
canviant	muuttuva	canviar	muuttua	V;V.MSDR	V;NOM;SG;V.PTCP;ACT
canviant	muuttaa	canviar	muuttaa	V;V.MSDR	V;SG;NFIN;ACT
disney	disney	disney	disney	N;SG	PROPN;NOM;SG
òptica	optiikka	òptic	optiikka	ADJ;FEM;SG	N;NOM;SG
penal	rikolliset	penal	rikollinen	ADJ;SG	ADJ;NOM;PL
newton	newton	newton	newto		N;NOM;SG
hamilton	hamilton	hamilton	hamilto	PROPN	N;NOM;SG
líban	libanonin	líban	libanon	ADJ;MASC;SG	N;GEN;SG
polar	polar	polar	polar		N;NOM;SG
polar	napa	polar	napa		N;NOM;SG
hammond	hammondin	hammond	hammon		N;GEN;SG
hammond	hammond	hammond	hammond		N;NOM;SG
murray	murray	murray	murra		N;NOM;SG
cereals	viljan	cereal	vilja	N;MASC;PL	N;GEN;SG
cereals	vilja	cereal	vilja	N;MASC;PL	N;NOM;SG
cereals	viljaa	cereal	vilja	N;MASC;PL	N;PRT;SG
cereals	vilja	cereal	vilja	N;MASC;PL	N;NOM;SG
pitjor	pahimmillaan	pitjor	pahimmillaan	ADJ;SG	ADV
aleksandr	aleksandr	aleksandr	aleksandr		N;NOM;SG
lleuger	kevyet	lleuger	kevyt	ADJ;MASC;SG	ADJ;NOM;PL
resident	kotimaiset	resident	kotimainen	ADJ;SG	ADJ;NOM;PL
resident	asukas	resident	asukas	ADJ;SG	N;NOM;SG
jugat	pelattu	jugar	pelata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
jugat	soitettu	jugar	soittaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
jugat	pelasi	jugar	pelata	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
jugat	pelannut	jugar	pelata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
bolonya	bolognan	bolonya	bologna		N;GEN;SG
saturn	saturnus	saturn	saturnus		N;NOM;SG
uicn	iucn	uicn	iucn	ADJ;FEM;SG	N;NOM;SG
jiménez	jiménez	jiménez	jiménez		PROPN;NOM;SG
funcional	toimiva	funcional	toimia	ADJ;SG	V;NOM;SG;V.PTCP;ACT
funcional	toiminnalliset	funcional	toiminnallinen	ADJ;SG	ADJ;NOM;PL
renom	tunnettu	renom	tunnettu		ADJ;NOM;SG
renom	renown	renom	renown		
shakespeare	shakespearen	shakespeare	shake#speari		N;GEN;SG
shakespeare	shakespeare	shakespeare	shakespearet#		N;NOM;SG
shakespeare	shakespearea	shakespeare	shake#speari		N;PRT;SG
cridat	huusi	cridat	huutaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
cridat	kutsuttu	cridat	kutsua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
cridat	nimeltään	cridat	nimi	ADJ;MASC;SG;V.PTCP	N;AT+ABL;SG
cridat	soitti	cridat	soittaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
tenerife	tenerife	tenerife	tenerife		
quebec	quebec	quebar	quebec	N;MASC;SG	
ciceró	cicero	ciceró	cicero		PROPN;NOM;SG
sencer	kokonaiset	sencer	kokonainen	ADJ;MASC;SG	ADJ;NOM;PL
franklin	franklin	franklar	frankli		N;NOM;SG
franklin	franklinin	franklar	franklini		N;GEN;SG
ducs	dukes	duc	dukes	N;MASC;PL	
stuttgart	stuttgartin	stuttgar	stuttgartti		N;GEN;SG
classificats	luokiteltu	classificat	luokitella	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
classificats	luokitellut	classificat	luokitella	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
classificats	salaista	classificat	salainen	ADJ;MASC;PL;V.PTCP	ADJ;PRT;SG
classificats	salainen	classificat	salainen	ADJ;MASC;PL;V.PTCP	ADJ;NOM;SG
jonathan	jonathan	jonathan	jokin		PROPN;NOM;SG
campus	kampuksella	campu	kampus		N;AT+ESS
;SG
campus	kampuksen	campu	kampus		N;GEN;SG
abraham	abraham	abraham	abraham		N;NOM;SG
etiqueta	etiketti	etiqueta	etiketti	V;IND;SG;3;PRS;FIN	N;NOM;SG
duran	duran	dur	dura	V;IND;PL;3;FUT;FIN	
pen	kynän	pen	kynä		N;GEN;SG
pen	kynä	pen	kynä		N;NOM;SG
billy	billy	billy	billy		PROPN;NOM;SG
sigles	lyhenne	sigla	lyhenne		N;NOM;SG
socks	sukat	socks	sukka		N;NOM;PL
socks	sukkia	socks	sukka		N;PRT;PL
malalt	sairaat	malalt	sairas	ADJ;MASC;SG	ADJ;NOM;PL
beethoven	beethoven	beethovar	beethon		PROPN;NOM;SG
grant	myöntää	grant	myöntää	N;SG	V;SG;NFIN;ACT
grant	grant	grant	grant	N;SG	PROPN;NOM;SG
athletic	urheilullinen	athletic	urheilullinen	N;MASC;SG	ADJ;NOM;SG
utah	utah	utah	utah	N;MASC;SG	PROPN;NOM;SG
morter	kranaatinheittimen	morter	kranaatin#heitin		N;GEN;SG
ross	rossin	ros	rossi	PROPN	N;GEN;SG
ross	ross	ros	ross	PROPN	PROPN;NOM;SG
molina	molina	molina	molina		PROPN;NOM;SG
cotó	puuvilla	cotó	puuva	N;MASC;SG	N;AT+ESS
;PL
cotó	puuvillaa	cotó	puu#vilta	N;MASC;SG	N;AT+ESS
;PL
juntes	taulut	junt	taulu	ADJ;FEM;PL	N;NOM;PL
juntes	lautoja	junt	lauto	ADJ;FEM;PL	N;PRT;PL
apple	applen	apple	appli		N;GEN;SG
apple	omenaa	apple	omena		N;PRT;SG
apple	apple	apple	apple		PROPN;NOM;SG
apple	omenan	apple	omena		N;GEN;SG
apple	omena	apple	omena		N;NOM;SG
gerard	gerard	gerard	gerard		N;NOM;SG
stanley	stanley	stanley	stanley	PROPN	N;NOM;SG
seda	silkkiä	seda	silkki		N;PRT;SG
creats	luotu	creat	luoda	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
creats	loi	creat	luo	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
creats	luodut	creat	luoda	ADJ;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
creats	luonut	creat	luoda	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
creats	luotiin	creat	luoda	ADJ;MASC;PL;V.PTCP	V;IND;PST;FIN;PASS
connecta	liitä	connectar	liittää	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
connecta	yhdistä	connectar	yhdistää	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
lectors	lukija	lector	lukija	N;MASC;PL	N;NOM;SG
bec	bec	bec	bec		N;NOM;SG
bec	nokka	bec	nokka		N;NOM;SG
adequada	riittävät	adequat	riittävä	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL
aguilar	aguilar	aguilar	aguilar		PROPN;NOM;SG
estònia	viron	estònia	viro	ADJ;FEM;SG	N;GEN;SG
estònia	viro	estònia	viro	ADJ;FEM;SG	N;NOM;SG
territorials	alueellisen	territorial	alueellinen	ADJ;PL	ADJ;GEN;SG
territorials	alueellinen	territorial	alueellinen	ADJ;PL	ADJ;NOM;SG
quelcom	jotakin	quelcom	jokin		PRO;PRT;SG
quelcom	jotain	quelcom	jokin		PRO;PRT;SG
clark	clarkin	clark	clark	PROPN	N;GEN;SG
clark	clark	clark	clark	PROPN	PROPN;NOM;SG
main	main	main	main		N;NOM;SG
main	pääasialliset	main	pää#asiallinen		ADJ;NOM;PL
main	pääasiallinen	main	pää#asiallinen		ADJ;NOM;SG
main	tärkein	main	tärkeä		ADJ;NOM;RL;SG
main	tärkeimmät	main	tärkeä		ADJ;NOM;RL;PL
kelly	kelly	kelly	kelly	PROPN	PROPN;NOM;SG
kelly	kellyn	kelly	kelly	PROPN	N;GEN;SG
botànica	botany	botànica	botany	ADJ;FEM;SG	N;NOM;SG
pasqua	pääsiäinen	pasca	pääsiäinen		N;NOM;SG
oberts	avaa	obert	avata	ADJ;MASC;PL;V.PTCP	V;IMP;SG;2;FIN;ACT
corneli	cornelius	corneli	cornelius		N;NOM;SG
hermann	hermann	hermann	hermann		N;NOM;SG
opus	opus	opus	opus		N;NOM;SG
modifica	muokata	modificar	muokata		V;SG;NFIN;ACT
modifica	muokkaa	modificar	muokka		N;NOM;SG
pequín	pekingin	pequín	pekinki		N;GEN;SG
pequín	pekingissä	pequín	pekinki		N;IN+ESS;SG
benjamin	benjamin	benjami	benjami	ADJ;MASC;SG	N;NOM;SG
convidat	vieras	convidat	vieras	ADJ;MASC;SG;V.PTCP	N;NOM;SG
lincoln	lincoln	lincoln	lincoln		N;NOM;SG
lincoln	lincolnin	lincoln	lincoln		N;GEN;SG
somàlia	somalian	somàlia	somalia	ADJ;FEM;SG	N;GEN;SG
somàlia	somaliassa	somàlia	somalia	ADJ;FEM;SG	N;IN+ESS;SG
polonesa	poloneesi	polonès	polo#nesi	ADJ;FEM;SG	N;NOM;SG
defecte	vika	defecte	vika		N;NOM;SG
demòcrata	demokraatit	demòcrata	demokraatit	N;SG	N;NOM;PL
matèries	materiaali	matèria	materiaali	N;FEM;PL	N;NOM;SG
germain	germain	germar	germa		
córdoba	córdoba	córdoba	córdoba		
instrumental	instrumentaali	instrumental	instrumentaali	ADJ;SG	N;NOM;SG
soroll	meteli	soroll	medellä		N;NOM;SG
soroll	melua	soroll	melu		N;PRT;SG
soroll	melu	soroll	melu		N;NOM;SG
mel	kulta	mel	kulta		N;NOM;SG
mel	hunajaa	mel	hunaja		N;PRT;SG
mel	hunaja	mel	hunaja		N;NOM;SG
morgan	morganin	morgan	morgan		N;GEN;SG
morgan	morgan	morgan	morka		N;NOM;SG
islàndia	islantiin	islàndia	islanti	ADJ;FEM;SG	N;IN+ALL;SG
islàndia	islannissa	islàndia	islanti	ADJ;FEM;SG	N;IN+ESS;SG
islàndia	islanti	islàndia	islanti	ADJ;FEM;SG	N;NOM;SG
islàndia	islannin	islàndia	islanti	ADJ;FEM;SG	N;GEN;SG
perfecte	täydelliset	perfecte	täydellinen	ADJ;MASC;SG	ADJ;NOM;PL
charlie	charlie	charlie	charlie		N;NOM;SG
armat	viritetty	armat	virittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
armat	aseistettu	armat	aseistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
guy	guy	guy	guy		
guy	kaveri	guy	kaveri		N;NOM;SG
guy	jätkä	guy	jätkää		N;NOM;SG
guy	äijä	guy	äijä		N;NOM;SG
kim	kimi	kim	kimi	PROPN	PROPN;NOM;SG
kim	kim	kim	kim	PROPN	PROPN;NOM;SG
queensland	queenslandin	queensland	Fueensland	ADJ;SG	N;GEN;SG
documentals	dokumentteja	documental	dokumentti	ADJ;PL	N;PRT;PL
documentals	dokumentit	documental	dokumentti	ADJ;PL	N;NOM;PL
adquirit	saavutetut	adquirit	saavuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
adquirit	hankittu	adquirit	hankkia	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
adquirit	hankkinut	adquirit	hankkia	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
protesta	protestoida	protesta	protestoida	N;FEM;SG	V;SG;NFIN;ACT
noruec	norjaksi	noruec	norja	ADJ;MASC;SG	N;TRANS;SG
noruec	norjan	noruec	norja	ADJ;MASC;SG	N;GEN;SG
noruec	norja	noruec	norja	ADJ;MASC;SG	PROPN;NOM;SG
negatiu	negatiiviset	negatiu	negatiivinen	ADJ;MASC;SG	ADJ;NOM;PL
meta	meta	meta	meta		N;NOM;SG
ahmed	ahmed	ahmed	ahmed	PROPN	N;NOM;SG
islàmic	islamilaisen	islàmic	islamilainen	ADJ;MASC;SG	N;GEN;SG
filial	tytäryhtiö	filial	tytär#yhtiö		N;NOM;SG
som	som	ser	som	V;IND;PL;1;PRS;FIN	INTJ
bloqueig	lukitaan	bloqueig	lukia	N;MASC;SG	V;IND;PRS;FIN;PASS
assolit	saavuttanut	assolir	saavuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
assolit	päästy	assolir	päästä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
assolit	saavutettu	assolir	saavuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
assolit	saavutti	assolir	saavuttaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
assolit	saavutettiin	assolir	saavuttaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
gràfics	grafiikka	gràfic	grafiikka	ADJ;MASC;PL	N;NOM;SG
constants	jatkuvasti	constant	jatkuvasti	ADJ;PL	ADV
constants	jatkuvaa	constant	jatkuva	ADJ;PL	ADJ;PRT;SG
constants	jatkuva	constant	jatkuva	ADJ;PL	ADJ;NOM;SG
constants	vakio	constant	vakio	ADJ;PL	N;NOM;SG
ambiental	ympäristön	ambiental	ympäristö	ADJ;SG	N;GEN;SG
ambiental	ympäristö	ambiental	ympäristö	ADJ;SG	N;NOM;SG
helena	helena	helena	helena	ADJ;FEM;SG	N;NOM;SG
europe	euroopan	europe	eurooppa		PROPN;GEN;SG
europe	eurooppa	europe	eurooppa		PROPN;NOM;SG
respon	vastaa	respondre	vastata	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
respon	vastaus	respondre	vastaus	V;IND;SG;3;PRS;FIN	N;NOM;SG
respon	vastauksen	respondre	vastaus	V;IND;SG;3;PRS;FIN	N;GEN;SG
für	für	für	für	PROPN	PROPN;NOM;SG
contraforts	spurs	contrafort	spurs	N;MASC;PL	
eta	eta	etadre	etta	PROPN	N;NOM;SG
recollida	nouto	recollit	nouto	ADJ;FEM;SG;V.PTCP	N;NOM;SG
recollida	kokoelma	recollit	kokoelma	ADJ;FEM;SG;V.PTCP	N;NOM;SG
recollida	kokoelman	recollit	kokoelma	ADJ;FEM;SG;V.PTCP	N;GEN;SG
recollida	keräys	recollit	keräys	ADJ;FEM;SG;V.PTCP	N;NOM;SG
recollida	kerääminen	recollit	kerääminen	ADJ;FEM;SG;V.PTCP	N;NOM;SG
recollida	keruu	recollit	keruu	ADJ;FEM;SG;V.PTCP	N;NOM;SG
ghana	ghana	ghana	ghana		PROPN;NOM;SG
alex	alexin	alex	alexin		N;GEN;SG
alex	alex	alex	alex		N;NOM;SG
produint	tuottaminen	produir	tuottaminen	V;V.MSDR	N;NOM;SG
produint	tuottavat	produir	tuottaa	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
produint	tuottaa	produir	tuottaa	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
canadenc	kanadan	canadenc	kanada	ADJ;MASC;SG	N;GEN;SG
físics	fyysikot	físic	fyysikko	ADJ;MASC;PL	N;NOM;PL
dell	dell	dell	dell		N;NOM;SG
restaurat	palautettiin	restaurar	palauttaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
restaurat	palautettua	restaurar	palauttaa	ADJ;MASC;SG;V.PTCP	V;PRT;SG;V.PTCP;PASS
restaurat	palautettu	restaurar	palauttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
positiva	positiiviset	positiu	positiivinen	ADJ;FEM;SG	ADJ;NOM;PL
norman	norman	normar	norma		N;NOM;SG
malalts	sairasta	malalt	sairas	N;MASC;PL	ADJ;PRT;SG
malalts	sairas	malalt	sairas	N;MASC;PL	ADJ;NOM;SG
malalts	sairaat	malalt	sairas	N;MASC;PL	ADJ;NOM;PL
fina	fina	fi	fina	ADJ;FEM;SG	N;NOM;SG
aproximada	fuzzy	aproximat	fuzzy	ADJ;FEM;SG;V.PTCP	N;NOM;SG
corpus	corpus	corpus	corpus		N;NOM;SG
islàmica	islamilaisen	islàmica	islamilainen	ADJ;FEM;SG	N;GEN;SG
potent	voimakkaita	potent	voimakas	ADJ;SG	ADJ;PRT;PL
barça	barca	barça	barca	N;MASC;SG	INTJ
creta	kreeta	creta	kreeta	ADJ;FEM;SG	N;NOM;SG
garona	garonne	garona	garonne	ADJ;SG	N;NOM;SG
influenciat	vaikuttivat	influenciar	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
influenciat	vaikutti	influenciar	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
influenciat	vaikuttaneet	influenciar	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
influenciat	vaikuttanut	influenciar	vaikuttaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
visibles	näkyvä	visible	näkyä	ADJ;PL	V;NOM;SG;V.PTCP;ACT
visibles	näkyvissä	visible	näkyä	ADJ;PL	V;IN+ESS;PL;V.PTCP;ACT
visibles	näkyy	visible	näkyä	ADJ;PL	V;IND;SG;3;PRS;FIN;ACT
visibles	näkyvät	visible	näkyä	ADJ;PL	V;IND;PL;3;PRS;FIN;ACT
ltd	oy	ltd	oy	PROPN	N;NOM;SG
ltd	ltd	ltd	ltd	PROPN	PROPN;NOM;SG
combina	yhdistyvät	combinar	yhdistyä	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
realitzant	esiintyminen	realitzar	esiintyminen	V;V.MSDR	N;NOM;SG
realitzant	suorittaa	realitzar	suorittaa	V;V.MSDR	V;SG;NFIN;ACT
realitzant	esiintymistä	realitzar	esiintyminen	V;V.MSDR	N;PRT;SG
alsàcia	alsace	alsàcia	alsace	N;FEM;SG	
alternatiu	vaihtoehtoiset	alternatiu	vaihto#ehtoinen	ADJ;MASC;SG	ADJ;NOM;PL
alternatiu	vaihtoehtoisia	alternatiu	vaihto#ehtoinen	ADJ;MASC;SG	ADJ;PRT;PL
alternatiu	vaihtoehto	alternatiu	vaihto#ehto	ADJ;MASC;SG	N;NOM;SG
alternatiu	varajäsen	alternatiu	varaja	ADJ;MASC;SG	N;NOM;SG
toronto	toronto	torontar	toronto		PROPN;NOM;SG
escollida	valittu	escollida	valita	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
escollida	valitut	escollida	valita	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
leo	leo	leo	leo		N;NOM;SG
robin	robinin	robar	robin		N;GEN;SG
robin	robin	robar	robi		N;NOM;SG
coet	raketti	coet	raketti	ADJ;MASC;SG	N;NOM;SG
abundants	runsasta	abundant	runsas	ADJ;PL	ADJ;PRT;SG
abundants	runsas	abundant	runsas	ADJ;PL	ADJ;NOM;SG
abundants	runsaasti	abundant	runsaasti	ADJ;PL	ADV
controvèrsia	ristiriitoja	controvèrsia	risti#riita	N;FEM;SG	N;PRT;PL
alí	alin	alí	alin		N;NOM;SG
alí	ali	alí	ali		N;NOM;SG
focus	keskittyminen	focus	keskittyminen		N;NOM;SG
focus	keskity	focus	keskity		V;IMP;SG;2;FIN;ACT
focus	focus	focus	focus		
focus	keskittyä	focus	keskittyä		V;SG;NFIN;ACT
blanco	blanco	blanco	blanco		N;NOM;SG
pura	puhtaat	pur	puhdas	ADJ;FEM;SG	ADJ;NOM;PL
queen	kuningatar	quear	kuningatar		N;NOM;SG
queen	queen	quear	queki		
lesió	vammat	lesió	vamma	N;FEM;SG	N;NOM;PL
roland	roland	roland	roland		N;NOM;SG
simó	simon	simó	simo		N;GEN;SG
simó	simo	simó	simo		PROPN;NOM;SG
crim	rikokset	crim	rikos	N;MASC;SG	N;NOM;PL
dionís	dionysos	dionís	dionysos	ADJ;MASC;SG	N;NOM;SG
mer	mer	mer	mer	ADJ;MASC;SG	INTJ
inspecció	tarkastukset	inspecció	tarkastus	N;FEM;SG	N;NOM;PL
barroca	barokki	barroc	barokki	ADJ;FEM;SG	N;NOM;SG
zeus	zeus	zeus	zeus		N;NOM;SG
zeus	zeuksen	zeus	zeus		N;GEN;SG
suárez	suarez	suárez	suarez		N;NOM;SG
directes	suoraan	directe	suoraan	ADJ;PL	ADV
directes	suoraa	directe	suora	ADJ;PL	ADJ;PRT;SG
directes	suora	directe	suora	ADJ;PL	ADJ;NOM;SG
directes	direct	directe	direct	ADJ;PL	N;NOM;SG
estel	tähti	estel	tähti		N;NOM;SG
estel	tähteä	estel	tähteä		N;PRT;SG
estel	tähden	estel	tähti		N;GEN;SG
estel	star	estel	star		
estel	tähdellä	estel	tähdellä		ADV
barbara	barbara	barbara	barbara		N;NOM;SG
requereixen	vaadi	requerir	vaatia	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
requereixen	vaatia	requerir	vaatia	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
requereixen	edellytä	requerir	edellyttää	V;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
mari	mari	marar	mari		PROPN;NOM;SG
plàstic	muovin	plàstic	muovi		N;GEN;SG
plàstic	muovi	plàstic	muovi		N;NOM;SG
plàstic	muovia	plàstic	muovi		N;PRT;SG
plàstic	muovinen	plàstic	muovinen		ADJ;NOM;SG
malament	väärä	malament	väärä	ADV	ADJ;NOM;SG
malament	vikaa	malament	vika	ADV	N;PRT;SG
donald	donald	donald	donald	ADJ;SG	N;NOM;SG
donald	aku	donald	aku	ADJ;SG	N;NOM;SG
tanzània	tansanian	tanzània	tansania	ADJ;FEM;SG	N;GEN;SG
guanyadora	voittaja	guanyador	voittaja	ADJ;FEM;SG	N;NOM;SG
guanyadora	voittajan	guanyador	voittaja	ADJ;FEM;SG	N;GEN;SG
núvols	pilvistä	núvol	pilvi	N;MASC;PL	N;IN+ABL;SG
dewey	dewey	dewey	dewey		PROPN;NOM;SG
dissenyada	suunniteltiin	dissenyat	suunnitella	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
dissenyada	suunnitellut	dissenyat	suunnitella	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
dissenyada	suunniteltu	dissenyat	suunnitella	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
pròleg	prologi	pròleg	prologi		N;NOM;SG
zhang	zhang	zhang	zhang	PROPN	PROPN;NOM;SG
bros	bros	bros	bros	PROPN	
útils	hyödyllinen	útil	hyödyllinen	ADJ;PL	ADJ;NOM;SG
útils	hyödyllistä	útil	hyödyllinen	ADJ;PL	ADJ;PRT;SG
bengala	bengalin	bengala	bengal		N;GEN;SG
reconeguts	tunnustettu	reconegut	tunnustaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconeguts	tunnistin	reconegut	tunnistaa	ADJ;MASC;PL;V.PTCP	V;IND;SG;1;PST;FIN;ACT
reconeguts	tunnisti	reconegut	tunnistaa	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
convencional	tavanomaisten	convencional	tavan#omainen	ADJ;SG	ADJ;GEN;PL
convencional	tavanomaiset	convencional	tavan#omainen	ADJ;SG	ADJ;NOM;PL
convencional	perinteiset	convencional	perinteinen	ADJ;SG	ADJ;NOM;PL
fantasia	fantasia	fantasia	fantanen		N;PRT;PL
mongòlia	mongolian	mongòlia	mongolia	ADJ;FEM;SG	N;GEN;SG
adquisició	hankinnat	adquisició	hankinta	N;FEM;SG	N;NOM;PL
restaurada	palautettiin	restaurar	palauttaa	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
restaurada	palautettua	restaurar	palauttaa	ADJ;FEM;SG;V.PTCP	V;PRT;SG;V.PTCP;PASS
restaurada	palautettu	restaurar	palauttaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
quins	mitä	quin	mikä	PRO;MASC;PL	PRO;PRT;SG
