پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعدّی	nedreptatea	تعدّی	nedreptate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	nedreptate	تعدّی	nedreptat	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدّی	tirania	تعدّی	tirania	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	tiranie	تعدّی	tiranie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدّی	extorcare	تعدّی	extorcare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدّی	forta	تعدّی	forta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	forta	تعدّی	forta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	forta	تعدّی	forta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	cruzimea	تعدّی	cruzime	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	cruzime	تعدّی	cruzime	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدّی	violenta	تعدّی	violentă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	violenta	تعدّی	violentă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدّی	violenta	تعدّی	violentă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدید	numararea	تعدید	numarare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدید	numarare	تعدید	numarare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدید	bazez	تعدید	bazez	PROPN;NOM;MASC;SG;3	V;IND;PL;1;PRS;FIN
تعدیل	contrabalansa	تعدیل	contrabalansa	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدیل	reglare	تعدیل	reglare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدیل	ajustarea	تعدیل	ajustare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدیل	ajustare	تعدیل	ajustare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدیل	contrabalansa	تعدیل	contrabalansa	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدیل	reglare	تعدیل	reglare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدیل	ajustarea	تعدیل	ajustare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعدیل	ajustare	تعدیل	ajustare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعدیہ	infectie	تعدیہ	infectie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعذُّر	pledoarie	تعذُّر	pledoarie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعذُّر	regretul	تعذُّر	regret	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعذُّر	regrete	تعذُّر	regret	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تعذُّر	regret	تعذُّر	regreta	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN
تعذیب	chinuitoare	تعذیب	chinuitor	N;NOM;MASC;SG;3	ADJ;INDF;FEM
تعرُّض	diferenta	تعرُّض	diferent	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعرُّض	diferenta	تعرُّض	diferent	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعرُّض	diferenta	تعرُّض	diferent	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعرُّض	opozitia	تعرُّض	opozitie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعرُّض	opozitie	تعرُّض	opozitie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعرُّض	opozitie	تعرُّض	opozitie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعرُّف	recunoasterea	تعرُّف	recunoastere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعرُّف	recunoastere	تعرُّف	recunoastere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعرُّف	recunoastere	تعرُّف	recunoastere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعرُّف	introducere	تعرُّف	introducere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعرُّف	introducerea	تعرُّف	introducere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریج	curbura	تعریج	curbură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریض	indiciu	تعریض	indiciu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعریض	aluzie	تعریض	aluzie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریض	sarcasmul	تعریض	sarcasm	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعریض	sarcasm	تعریض	sarcasm	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعریف	descriere	تعریف	descriere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	descrierea	تعریف	descriere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	definitie	تعریف	definitie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	definirea	تعریف	definire	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	definitia	تعریف	definitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	explicatie	تعریف	explicatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	explicatia	تعریف	explicatie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	explicatie	تعریف	explicatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	descriere	تعریف	descriere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	descrierea	تعریف	descriere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	definitie	تعریف	definitie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	definirea	تعریف	definire	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	definitia	تعریف	definitie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	explicatie	تعریف	explicatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	explicatia	تعریف	explicatie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریف	explicatie	تعریف	explicatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریف	lauda	تعریف	laudă	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تعریف	lauda	تعریف	laudă	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تعریف	laude	تعریف	laudă	N;NOM;MASC;SG;3	
تعریہ	expunere	تعریہ	expunere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعریہ	expunerea	تعریہ	expunere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعریہ	nuditate	تعریہ	nuditate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعزیت	jale	تعزیت	jale	N;NOM;MASC;SG;3	
تعزیت	jale	تعزیت	jale	N;NOM;MASC;SG;3	
تعزیر	pedeapsa	تعزیر	pedeapsă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیر	pedeapsa	تعزیر	pedeapsă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیر	mustrare	تعزیر	mustrare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعزیر	pedeapsa	تعزیر	pedeapsă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیر	pedeapsa	تعزیر	pedeapsă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیر	pedeapsa	تعزیر	pedeapsă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیر	pedeapsa	تعزیر	pedeapsă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیر	penalizare	تعزیر	penalizare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعزیر	mustrare	تعزیر	mustrare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعزیرات	pedepse	تعزیرات	pedeapsă	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تعزیل	depunerea	تعزیل	depunere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعزیل	depunere	تعزیل	depunere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعزیل	segregarea	تعزیل	segregare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعسُّر	dificultate	تعسُّر	dificultate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعسُّر	dificultati	تعسُّر	dificultati	N;NOM;MASC;SG;3	
تعسُّر	dificultatea	تعسُّر	dificultate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعسُّر	saracie	تعسُّر	saracie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعسُّر	saracie	تعسُّر	saracie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعسُّر	saraciei	تعسُّر	saracie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعسُّر	saracia	تعسُّر	saracie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعسُّف	perversiune	تعسُّف	perversiune	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعشُّق	iubire	تعشُّق	iubire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعشُّق	iubesc	تعشُّق	iubi	N;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تعشُّق	iubirea	تعشُّق	iubire	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعشُّق	dragostea	تعشُّق	dragoste	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعشُّق	dorinta	تعشُّق	dorintă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعشُّق	dorinta	تعشُّق	dorintă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعشُّق	dorinta	تعشُّق	dorintă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعشُّق	dorul	تعشُّق	dor	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تعشُّق	doresc	تعشُّق	dori	N;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تعشُّق	afectiune	تعشُّق	afectiune	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعشُّق	afectiune	تعشُّق	afectiune	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعصُّب	prejudecata	تعصُّب	prejudecat	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعصُّب	prejudiciu	تعصُّب	prejudiciu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعصُّب	partizanat	تعصُّب	partizana	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تعصُّب	prejudecata	تعصُّب	prejudecat	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعصُّب	partinire	تعصُّب	partinire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعطّر	aroma	تعطّر	aroma		N;DEF;FEM;SG
تعطّر	aroma	تعطّر	aroma		N;DEF;FEM;SG
تعطّر	parfum	تعطّر	parfum		N;INDF;MASC;SG
تعطّف	favoare	تعطّف	favoare		N;INDF;FEM;SG
تعطّف	bunatatea	تعطّف	bunatate		N;DEF;FEM;SG
تعطّل	impas	تعطّل	impas		N;INDF;MASC;SG
تعطّل	serviciu	تعطّل	serviciu		N;INDF;MASC;SG
تعطّل	serviciul	تعطّل	serviciu		N;DEF;MASC;SG
تعطّل	service	تعطّل	servic		N;INDF;FEM;SG
تعطّل	servicii	تعطّل	serviciu		N;INDF;FEM;PL
تعطّل	amanarea	تعطّل	amanare		N;DEF;FEM;SG
تعطّل	intarziere	تعطّل	intarziere		N;INDF;FEM;SG
تعطیل	vacanta	تعطیل	vacanta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعطیل	vacanta	تعطیل	vacanta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعطیل	sarbatori	تعطیل	sarbator	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تعطیل	sarbatoare	تعطیل	sarbator	N;NOM;MASC;SG;3	ADJ;INDF;FEM
تعطیل	vacanta	تعطیل	vacanta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعطیل	vacanta	تعطیل	vacanta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعطیل	vacanta	تعطیل	vacanta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعظُّم	grandoare	تعظُّم	grandor	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعظیم	respectul	تعظیم	respect	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تعظیم	onoare	تعظیم	onoare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعظیم	onoarea	تعظیم	onoare	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعظیم	respectul	تعظیم	respect	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تعظیم	onoare	تعظیم	onoare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعظیم	onoarea	تعظیم	onoare	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعفُّن	put	تعفُّن	putea	PROPN;NOM;MASC;SG;3	
تعفیتّ	reglare	تعفیتّ	reglare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعفیتّ	ajustarea	تعفیتّ	ajustare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعقُّب	urmarire	تعقُّب	urmarire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعقُّب	urmarire	تعقُّب	urmarire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعقُّب	urmarirea	تعقُّب	urmarire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعقُّل	conceperea	تعقُّل	concepere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعقُّل	concept	تعقُّل	concept	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعقُّل	conceptul	تعقُّل	concept	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعقُّل	intelepciune	تعقُّل	intelepciune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعقُّل	intelepciune	تعقُّل	intelepciune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعقیم	sterilizare	تعقیم	sterilizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعکیس	ecou	تعکیس	ecou	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعکیس	ecoul	تعکیس	ecou	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعکیس	echo	تعکیس	echo	PROPN;NOM;MASC;SG;3	
تعلُّق	afinitate	تعلُّق	afinitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّق	serviciu	تعلُّق	serviciu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعلُّق	serviciul	تعلُّق	serviciu	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعلُّق	service	تعلُّق	servic	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّق	servicii	تعلُّق	serviciu	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تعلُّق	preocuparea	تعلُّق	preocupare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلُّق	ingrijorare	تعلُّق	ingrijorare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّق	preocupare	تعلُّق	preocupare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّق	conexiunea	تعلُّق	conexiune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلُّق	conexiune	تعلُّق	conexiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّق	amour	تعلُّق	amour	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعلُّقہ	posesie	تعلُّقہ	posesie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّقہ	posesia	تعلُّقہ	posesie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلُّل	amanarea	تعلُّل	amanare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلُّم	studiaza	تعلُّم	studiază	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تعلُّم	studii	تعلُّم	studiu	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تعلُّم	studiul	تعلُّم	studiu	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعلُّم	studiu	تعلُّم	studiu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعلُّم	invatare	تعلُّم	invatare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلُّم	cunostinte	تعلُّم	cunoaște	PROPN;NOM;MASC;SG;3	
تعلُّم	cunostinte	تعلُّم	cunoaște	PROPN;NOM;MASC;SG;3	
تعلّی	aroganta	تعلّی	arogant	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلّی	superioritate	تعلّی	superioritate	PROPN;NOM;MASC;SG;3	
تعلّی	superioritatea	تعلّی	superioritate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلّی	intensificare	تعلّی	intensificare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلیب	intersectate	تعلیب	intersecta	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تعلیق	asemanare	تعلیق	asemanare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلیق	spanzurare	تعلیق	spanzurare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلیق	spanzuratoarea	تعلیق	spanzuratoare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلیق	agatat	تعلیق	agata	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تعلیق	suspendare	تعلیق	suspendare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلیق	suspendarea	تعلیق	suspendare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلیق	suspensie	تعلیق	suspensie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلیق	suspensia	تعلیق	suspensie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعلیل	cauzalitate	تعلیل	cauzalitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعلیم	predau	تعلیم	preda	N;NOM;FEM;SG;3	V;IND;PL;3;IPFV;FIN
تعلیم	predare	تعلیم	predare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعلیم	educatie	تعلیم	educatie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعلیم	educatia	تعلیم	educatie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعلیم	educatie	تعلیم	educatie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعلیم	instruire	تعلیم	instruire	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعلیم	predau	تعلیم	preda	N;NOM;FEM;SG;3	V;IND;PL;3;IPFV;FIN
تعلیم	predare	تعلیم	predare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعلیم	educatie	تعلیم	educatie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعلیم	educatia	تعلیم	educatie	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعلیم	educatie	تعلیم	educatie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمُّد	intentie	تعمُّد	intentie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمُّد	intentia	تعمُّد	intentie	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمُّد	intentie	تعمُّد	intentie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمُّد	suport	تعمُّد	suport	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعمُّد	sprijin	تعمُّد	sprijin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعمُّد	sprijinul	تعمُّد	sprijin	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعمُّد	recuzita	تعمُّد	recuzita	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمُّد	prop	تعمُّد	prop	PROPN;NOM;MASC;SG;3	
تعمرُّ	cresterea	تعمرُّ	crestere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمرُّ	cresterea	تعمرُّ	crestere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمرُّ	crestere	تعمرُّ	crestere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمرُّ	crestere	تعمرُّ	crestere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمرُّ	expansiune	تعمرُّ	expansiune	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمرُّ	extinderea	تعمرُّ	extindere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمرُّ	expansiunea	تعمرُّ	expansiune	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمرُّ	extindere	تعمرُّ	extindere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمقُّ	sonda	تعمقُّ	sondă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمقُّ	sonda	تعمقُّ	sondă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیر	cladire	تعمیر	cladire	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمیر	cladire	تعمیر	cladire	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمیر	cladirea	تعمیر	cladire	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	structura	تعمیر	structură	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	structura	تعمیر	structură	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	structurii	تعمیر	structură	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	constructii	تعمیر	construct	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تعمیر	constructie	تعمیر	constructie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمیر	constructie	تعمیر	constructie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمیر	constructii	تعمیر	construct	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تعمیر	cladire	تعمیر	cladire	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمیر	cladire	تعمیر	cladire	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تعمیر	cladirea	تعمیر	cladire	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	structura	تعمیر	structură	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	structura	تعمیر	structură	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیر	structurii	تعمیر	structură	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تعمیری	constructiv	تعمیری	constructiv	ADJ	ADV
تعمیق	adancime	تعمیق	adancime	PROPN;NOM;MASC;SG;3	
تعمیق	adancimea	تعمیق	adancime	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیق	adancime	تعمیق	adancime	PROPN;NOM;MASC;SG;3	
تعمیق	profunzime	تعمیق	profunzime	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executie	تعمیل	executie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executare	تعمیل	executare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executie	تعمیل	executie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executarea	تعمیل	executare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	performante	تعمیل	performant	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تعمیل	performanta	تعمیل	performant	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	performanta	تعمیل	performant	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	performanta	تعمیل	performant	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	supunerea	تعمیل	supunere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	executie	تعمیل	executie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executare	تعمیل	executare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executie	تعمیل	executie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	executarea	تعمیل	executare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	performante	تعمیل	performant	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تعمیل	performanta	تعمیل	performant	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	performanta	تعمیل	performant	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	performanta	تعمیل	performant	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	conformitatea	تعمیل	conformitate	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	conformitate	تعمیل	conformitate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تعمیل	respectarea	تعمیل	respectare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیل	supunerea	تعمیل	supunere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تعمیم	generalizare	تعمیم	generalizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعنتُّ	condamnare	تعنتُّ	condamnare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعنتُّ	condamnarea	تعنتُّ	condamnare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویذ	amuleta	تعویذ	amuletă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویذ	amuleta	تعویذ	amuletă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویذ	tombstone	تعویذ	tombston	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویذ	sarcofag	تعویذ	sarcofag	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویذ	farmecul	تعویذ	farmec	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعویذ	farmec	تعویذ	farmec	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویذ	amuleta	تعویذ	amuletă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویذ	amuleta	تعویذ	amuletă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویذ	talisman	تعویذ	talisman	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویذ	talismanul	تعویذ	talisman	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعویذ	tombstone	تعویذ	tombston	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویذ	sarcofag	تعویذ	sarcofag	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویذ	farmecul	تعویذ	farmec	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تعویذ	farmec	تعویذ	farmec	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویق	impiedicand	تعویق	impiedica	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویق	amanarea	تعویق	amanare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویق	impiedicand	تعویق	impiedica	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تعویق	intarziere	تعویق	intarziere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تعویق	amanarea	تعویق	amanare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تعویل	dependenta	تعویل	dependenta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
