que	tuo	que	tuo	CONJ	PRO;NOM;SG
demostrado	osoitti	demostrado	osoittaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
aparecido	ilmestyi	aparecido	ilmestyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
aparecido	ilmestynyt	aparecido	ilmestyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
wikimedia	wikimedia	wikimedia	wikimedia	ADJ;FEM;SG	N;NOM;SG
moon	moon	moon	moko	N	
viajar	matkustaminen	viajar	matkustaminen	V;NFIN	N;NOM;SG
viajar	matkat	viajar	matka	V;NFIN	N;NOM;PL
viajar	matkailu	viajar	matkailu	V;NFIN	N;NOM;SG
viajar	matka	viajar	matka	V;NFIN	N;NOM;SG
viajar	matkustaminen	viajar	matkustaminen	V;NFIN	N;NOM;SG
viajar	matkustaminen	viajar	matkustaminen	V;NFIN	N;NOM;SG
viajar	matkoilla	viajar	matka	V;NFIN	N;AT+ESS
;PL
toros	toros	toro	toros	N;MASC;PL	PROPN;NOM;SG
toros	bulls	toro	bulls	N;MASC;PL	
crece	kasva	crecer	kasva	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
crece	kasvata	crecer	kasvattaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
anuales	vuosittain	anual	vuosittain	ADJ;PL	ADV
anuales	vuosittainen	anual	vuosittainen	ADJ;PL	ADJ;NOM;SG
anuales	vuosittain	anual	vuosittain	ADJ;PL	ADV
anuales	vuotuinen	anual	vuotuinen	ADJ;PL	ADJ;NOM;SG
anuales	vuosittainen	anual	vuosittainen	ADJ;PL	ADJ;NOM;SG
observa	tarkkaile	observar	tarkkailla	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
informó	ilmoitetut	informar	ilmoittaa	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;PASS
diplomático	diplomaatit	diplomático	diplomaatti	N;MASC;SG	N;NOM;PL
diplomático	diplomaattinen	diplomático	diplomaattinen	N;MASC;SG	ADJ;NOM;SG
diplomático	diplomaattiset	diplomático	diplomaattinen	N;MASC;SG	ADJ;NOM;PL
marinos	merimies	marino	meri#mies	N;MASC;PL	N;NOM;SG
marinos	meren	marino	meri	N;MASC;PL	N;GEN;SG
marinos	merijalkaväki	marino	meri#jalka#väki	N;MASC;PL	N;NOM;SG
marinos	sotilas	marino	sotilas	N;MASC;PL	N;NOM;SG
lingüística	kielitiede	lingüístico	kieli#tiede	ADJ;FEM;SG	N;NOM;SG
mencionar	maininta	mencionar	maininta	V;NFIN	N;NOM;SG
ross	rossin	ross	rossi	PROPN	N;GEN;SG
ross	ross	ross	ross	PROPN	PROPN;NOM;SG
jerónimo	geronimo	jerónimo	geronimo	ADJ;MASC;SG	N;NOM;SG
jerónimo	jerónimo	jerónimo	jerónimo	ADJ;MASC;SG	N;NOM;SG
jerónimo	jerome	jerónimo	jerome	ADJ;MASC;SG	N;NOM;SG
cumple	syntymäpäivää	cumplir	syntymä#päivä	V;IND;SG;3;PRS;FIN	N;PRT;SG
cumple	syntymäpäivä	cumplir	syntymä#päivä	V;IND;SG;3;PRS;FIN	N;NOM;SG
cumple	syntymäpäivät	cumplir	syntymä#päivät	V;IND;SG;3;PRS;FIN	N;NOM;PL
cumple	synttärit	cumplir	synttäri	V;IND;SG;3;PRS;FIN	N;NOM;PL
identificación	tunnistetiedot	identificación	tunniste#tieto	N;FEM;SG	N;NOM;PL
electricidad	sähköt	electricidad	sähkö	N;FEM;SG	N;NOM;PL
electricidad	sähköinen	electricidad	sähköinen	N;FEM;SG	ADJ;NOM;SG
electricidad	sähköiset	electricidad	sähköinen	N;FEM;SG	ADJ;NOM;PL
electricidad	sähköinen	electricidad	sähköinen	N;FEM;SG	ADJ;NOM;SG
electricidad	sähköiset	electricidad	sähköinen	N;FEM;SG	ADJ;NOM;PL
típica	tyypillisiä	típico	tyypillinen	ADJ;FEM;SG	ADJ;PRT;PL
robin	robinin	robin	robin	PROPN	N;GEN;SG
robin	robin	robin	robi	PROPN	N;NOM;SG
colectivo	kollektiivinen	colectivo	kollektiivinen	N;MASC;SG	ADJ;NOM;SG
vacío	mitätön	vacío	mitätön	N;MASC;SG	ADJ;NOM;SG
vacío	tyhjennä	vacío	tyhjentää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
vacío	tyhjä	vacío	tyhjä	N;MASC;SG	ADJ;NOM;SG
diana	diana	diano	diana	N;FEM;SG	
diana	diane	diano	diane	N;FEM;SG	PROPN;NOM;SG
únicos	ainutlaatuinen	único	ainutlaatuinen	ADJ;MASC;PL	ADJ;NOM;SG
únicos	ainutlaatuista	único	ainutlaatu	ADJ;MASC;PL	ADJ;PRT;SG
únicos	yksilöllinen	único	yksilöllinen	ADJ;MASC;PL	ADJ;NOM;SG
elevada	high	elevado	high	ADJ;FEM;SG;V.PTCP	N;NOM;SG
elevada	korkeat	elevado	korkea	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL
elevada	kohonneet	elevado	kohota	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
elevada	korotettu	elevado	korottaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
elevada	koholla	elevado	koholla	ADJ;FEM;SG;V.PTCP	ADV
elevada	kohonnut	elevado	kohota	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
pares	peer	par	peer	N;MASC;PL	
pares	paria	par	pari	N;MASC;PL	N;PRT;SG
pares	pareittain	par	pareittain	N;MASC;PL	ADV
comunistas	kommunisti	comunista	kommunisti	N;PL	N;NOM;SG
comunistas	kommunistinen	comunista	kommunistinen	N;PL	ADJ;NOM;SG
colina	hill	colina	hillemmäk	N;FEM;SG	PROPN;NOM;SG
espectáculos	viihdettä	espectáculo	viihde	N;MASC;PL	N;PRT;SG
espectáculos	viihde	espectáculo	viihde	N;MASC;PL	N;NOM;SG
espectáculos	osoittaa	espectáculo	osoittaa	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
espectáculos	näkyy	espectáculo	näkyä	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
espectáculos	näyttää	espectáculo	näyttää	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
chicas	girls	chica	girls	N;FEM;PL	
jane	jane	janer	jane	N;FEM;SG	PROPN;NOM;SG
relacionada	liittyvä	relacionado	liittyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
relacionada	liittyvät	relacionado	liittyä	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
relacionada	liittyy	relacionado	liittyä	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
aparato	laitteet	aparato	laite	N;MASC;SG	N;NOM;PL
variables	muuttujaa	variable	muuttuja	N;FEM;PL	N;PRT;SG
variables	vaihteleva	variable	vaihdella	N;FEM;PL	V;NOM;SG;V.PTCP;ACT
variables	muuttuja	variable	muuttuja	N;FEM;PL	N;NOM;SG
variables	muuttujan	variable	muuttuja	N;FEM;PL	N;GEN;SG
variables	muuttuva	variable	muuttua	N;FEM;PL	V;NOM;SG;V.PTCP;ACT
poderoso	voimakkaita	poderoso	voimakas	ADJ;MASC;SG	ADJ;PRT;PL
nacionalista	kansallismieliset	nacionalista	kansallis#mielinen	N;SG	ADJ;NOM;PL
combates	torjua	combate	torjua	N;MASC;PL	V;SG;NFIN;ACT
combates	taistella	combate	taistella	N;MASC;PL	V;SG;NFIN;ACT
combates	taistelevat	combate	taistella	N;MASC;PL	V;IND;PL;3;PRS;FIN;ACT
provisional	alustavat	provisional	alustaa	ADJ;SG	V;PL;3;FIN;ACT
provisional	väliaikaiset	provisional	väli#aikainen	ADJ;SG	ADJ;NOM;PL
provisional	alustava	provisional	alustava	ADJ;SG	V;NOM;SG;V.PTCP;ACT
funda	perustettiin	funda	perustaa	V;IND;SG;3;PRS;FIN	V;IND;PST;FIN;PASS
funda	perusti	funda	perustaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN;ACT
funda	koteloon	funda	kotelo	V;IND;SG;3;PRS;FIN	N;IN+ALL;SG
jeff	jeffin	jeff	jeffi	PROPN	N;GEN;SG
jeff	jeff	jeff	jeff	PROPN	PROPN;NOM;SG
salinas	salinas	salina	salinas	N;FEM;PL	N;NOM;SG
venganza	kostaa	venganza	kosta	N;FEM;SG	V;IND;SG;FIN;ACT
official	viralliset	official	virallinen	N	ADJ;NOM;PL
official	virallinen	official	virallinen	N	ADJ;NOM;SG
exitosa	menestys	exitoso	menestys	ADJ;FEM;SG	N;NOM;SG
exitosa	onnistui	exitoso	onnistua	ADJ;FEM;SG	V;IND;SG;3;PST;FIN;ACT
exitosa	menestynyt	exitoso	menestyä	ADJ;FEM;SG	V;NOM;SG;V.PTCP;ACT
exitosa	onnistunut	exitoso	onnistua	ADJ;FEM;SG	V;NOM;SG;V.PTCP;ACT
clínica	kliiniset	clínica	kliininen	N;FEM;SG	ADJ;NOM;PL
clínica	kliininen	clínica	kliininen	N;FEM;SG	ADJ;NOM;SG
harvard	harvard	harvard	harvard	N;FEM;SG	PROPN;NOM;SG
observación	tarkkailla	observación	tarkkailla	N;FEM;SG	V;SG;NFIN;ACT
bruno	bruce	bruno	bruce	PROPN	PROPN;NOM;SG
bruno	bruno	bruno	bruno	PROPN	PROPN;NOM;SG
armado	viritetty	armado	virittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
armado	aseistettu	armado	aseistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
aux	aux	aux	aux		
acusado	syytetty	acusado	syyttää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
acusado	syytetyt	acusado	syytetty	ADJ;MASC;SG;V.PTCP	N;NOM;PL
acusado	syytettynä	acusado	syytetty	ADJ;MASC;SG;V.PTCP	V;FRML;SG;V.PTCP;PASS
acusado	syytetty	acusado	syyttää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
acusado	vastaaja	acusado	vastaaja	ADJ;MASC;SG;V.PTCP	N;NOM;SG
mínima	vähintään	mínimo	vähintään	ADJ;FEM;SG	ADV
mínima	minimi	mínimo	minimi	ADJ;FEM;SG	N;NOM;SG
acepta	hyväksy	aceptar	hyväksyä	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
metropolitano	metropolitan	metropolitano	metro#politta	ADJ;MASC;SG	N;NOM;SG
ventana	windows	ventana	windows	N;FEM;SG	PROPN;NOM;SG
ventana	ikkunat	ventana	ikkuna	N;FEM;SG	N;NOM;PL
rusos	venäjän	ruso	venäjä	N;MASC;PL	N;GEN;SG
rusos	venäjää	ruso	venäjä	N;MASC;PL	N;PRT;SG
rusos	venäjä	ruso	venäjä	N;MASC;PL	PROPN;NOM;SG
rusos	venäläinen	ruso	venäläinen	N;MASC;PL	ADJ;NOM;SG
reservas	varaus	reserva	varaus	N;FEM;PL	N;NOM;SG
reservas	varauksen	reserva	varaus	N;FEM;PL	N;GEN;SG
reservas	varaus	reserva	varaus	N;FEM;PL	N;NOM;SG
variaciones	vaihtelu	variación	vaihtelu	N;FEM;PL	N;NOM;SG
lluvias	sademäärä	lluvia	sade#määrä	N;FEM;PL	N;NOM;SG
lluvias	sateen	lluvia	sade	N;FEM;PL	N;GEN;SG
lluvias	sataa	lluvia	sataa	N;FEM;PL	N;PRT;SG
lluvias	sade	lluvia	sade	N;FEM;PL	N;NOM;SG
lluvias	rain	lluvia	rain	N;FEM;PL	
lluvias	sadetta	lluvia	sade	N;FEM;PL	N;PRT;SG
ventanas	windows	ventana	windows	N;FEM;PL	PROPN;NOM;SG
sat	istui	sat	istua	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
sat	istuin	sat	istua	N;MASC;SG	V;IND;SG;1;PST;FIN;ACT
beneficio	voitot	beneficio	voitto	N;MASC;SG	N;NOM;PL
beneficio	hyödyt	beneficio	hyöty	N;MASC;SG	N;NOM;PL
descarga	ladata	descarga	ladata	N;FEM;SG	V;SG;NFIN;ACT
descarga	lataa	descarga	lata	N;FEM;SG	V;IMP;SG;2;FIN;ACT
visitar	vierailun	visitar	vierailu	V;NFIN	N;GEN;SG
visitar	vierailu	visitar	vierailu	V;NFIN	N;NOM;SG
visitar	käynti	visitar	käynti	V;NFIN	N;NOM;SG
visitar	vierailu	visitar	vierailu	V;NFIN	N;NOM;SG
visitar	vierailulla	visitar	vierailu	V;NFIN	N;AT+ESS
;SG
herencia	periä	herencia	periä	N;FEM;SG	V;SG;NFIN;ACT
gijón	gijón	gijón	gijón	N;MASC;SG	PROPN;NOM;SG
juntas	kimpassa	junto	kimpassa	ADJ;FEM;PL	ADV
juntas	yhdessä	junto	yhdessä	ADJ;FEM;PL	ADV
aeronaves	lentokone	aeronave	lento#kone	N;FEM;PL	N;NOM;SG
extremos	päättyy	extremo	päättyä	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
extremos	loppuu	extremo	loppua	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
extremos	äärimmäinen	extremo	äärimmäinen	N;MASC;PL	ADJ;NOM;SG
extremos	äärimmäisen	extremo	äärimmäinen	N;MASC;PL	ADJ;GEN;SG
extremos	äärimmäistä	extremo	äärimmäinen	N;MASC;PL	ADJ;PRT;SG
eugenio	eugen	eugenio	eugi	PROPN	N;NOM;SG
eugenio	eugenio	eugenio	eugenio	PROPN	N;NOM;SG
eugenio	eugène	eugenio	eugène	PROPN	N;NOM;SG
eugenio	eugene	eugenio	eugene	PROPN	N;NOM;SG
claude	claude	claude	claude	PROPN	PROPN;NOM;SG
añade	lisää	añadir	lisää	V;IND;SG;3;PRS;FIN	ADV
añade	add	añadir	add	V;IND;SG;3;PRS;FIN	N;NOM;SG
instrumental	instrumentaali	instrumental	instrumentaali	ADJ;SG	N;NOM;SG
ferrocarriles	rautatie	ferrocarril	rauta#tie	N;MASC;PL	N;NOM;SG
líquido	neste	líquido	neste	N;MASC;SG	PROPN;NOM;SG
líquido	neste	líquido	neste	N;MASC;SG	PROPN;NOM;SG
líquido	nestemäinen	líquido	nestemäinen	N;MASC;SG	ADJ;NOM;SG
plataformas	alusta	plataforma	alku	N;FEM;PL	N;IN+ABL;SG
plataformas	foorumi	plataforma	foorumi	N;FEM;PL	N;NOM;SG
plataformas	alustan	plataforma	alusta	N;FEM;PL	N;GEN;SG
plataformas	laituri	plataforma	laituri	N;FEM;PL	N;NOM;SG
jonathan	jonathan	jonathar	jokin	PROPN	PROPN;NOM;SG
pecho	rinnat	pecho	rinta	N;MASC;SG	N;NOM;PL
pecho	rintojen	pecho	rinta	N;MASC;SG	N;GEN;PL
explicación	selitetään	explicación	selittää	N;FEM;SG	V;IND;PRS;FIN;PASS
explicación	selittää	explicación	selittää	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
explicación	selittävät	explicación	selittää	N;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
explicación	selitykset	explicación	selitys	N;FEM;SG	N;NOM;PL
explicación	selitykset	explicación	selitys	N;FEM;SG	N;NOM;PL
explicación	selityksiä	explicación	selitys	N;FEM;SG	N;PRT;PL
conclusión	päätelmät	conclusión	päätelmä	N;FEM;SG	N;NOM;PL
prestigio	arvostettu	prestigio	arvostaa	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
campesinos	maalainen	campesino	maalainen	N;MASC;PL	ADJ;NOM;SG
kelly	kelly	kelly	kelly	PROPN	PROPN;NOM;SG
kelly	kellyn	kelly	kelly	PROPN	N;GEN;SG
aumenta	lisäys	aumentar	lisäys	V;IND;SG;3;PRS;FIN	N;NOM;SG
aumenta	kasvu	aumentar	kasvu	V;IND;SG;3;PRS;FIN	N;NOM;SG
aumenta	korotus	aumentar	korotus	V;IND;SG;3;PRS;FIN	N;NOM;SG
biblia	raamattua	biblia	raamata	N;FEM;SG	V;PRT;SG;V.PTCP;PASS
biblia	raamattu	biblia	raamata	N;FEM;SG	V;NOM;SG;V.PTCP;PASS
seria	vakavat	serio	vakava	ADJ;FEM;SG	ADJ;NOM;PL
negativa	kieltäytyminen	negativo	kieltäytyminen	ADJ;FEM;SG	N;NOM;SG
negativa	negatiiviset	negativo	negatiivinen	ADJ;FEM;SG	ADJ;NOM;PL
impresión	tulostaa	impresión	tulostaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
impresión	tulostaa	impresión	tulostaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
fría	kylmä	fría	kylmä	N	ADJ;NOM;SG
fría	kylmää	fría	kylmä	N	ADJ;PRT;SG
fría	kyl	fría	kyllä	N	ADV
teléfono	puhelimitse	teléfono	puheli#mitse	N;MASC;SG	N;NOM;PL
pío	pius	pío	pius	PROPN	N;NOM;SG
ideología	ideologinen	ideología	ideologinen	N;FEM;SG	ADJ;NOM;SG
costumbre	mukautettu	costumbre	mukauttaa	N;FEM;SG	V;NOM;SG;V.PTCP;PASS
básicos	perusteet	básico	peruste	ADJ;MASC;PL	N;NOM;PL
básicos	perustietoja	básico	perus#tieto	ADJ;MASC;PL	N;PRT;PL
básicos	perus	básico	perus	ADJ;MASC;PL	N;NOM;SG
georges	georges	george	georges	N	PROPN;NOM;SG
cómic	sarjakuvia	cómic	sarja#kuva	N;MASC;SG	N;PRT;PL
huelva	huelva	huelva	huelva	N;FEM;SG	
ball	tanssiaiset	ball	tanssiainen	N;MASC;SG	N;NOM;PL
logros	saavutus	logro	saavutus	N;MASC;PL	N;NOM;SG
logros	saavuttaminen	logro	saavuttaa	N;MASC;PL	N;NOM;SG
comprar	osto	comprar	osto	V;NFIN	N;NOM;SG
comprar	hankinta	comprar	hankkinta	V;NFIN	N;NOM;SG
comprar	ostaminen	comprar	ostaminen	V;NFIN	N;NOM;SG
comprar	osto	comprar	osto	V;NFIN	N;NOM;SG
comprar	ostoa	comprar	osto	V;NFIN	N;PRT;SG
comprar	ostaminen	comprar	ostaminen	V;NFIN	N;NOM;SG
enterrado	haudattu	enterrado	haudata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
enterrado	haudattuna	enterrado	haudata	ADJ;MASC;SG;V.PTCP	V;FRML;SG;V.PTCP;PASS
enterrado	haudattiin	enterrado	haudata	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
herido	vahingoittunut	herido	vahingoittua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
herido	loukkaantunut	herido	loukkaantua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
herido	haavoittunut	herido	haavoittua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
herido	loukkaantuneita	herido	loukkaantua	ADJ;MASC;SG;V.PTCP	V;PRT;PL;V.PTCP;ACT
herido	haavoittuneet	herido	haavoittua	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
herido	haavoittuneita	herido	haavoittua	ADJ;MASC;SG;V.PTCP	V;PRT;PL;V.PTCP;ACT
herido	haavoittunut	herido	haavoittua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
herido	satuttaa	herido	satuttaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;PRS;FIN;ACT
herido	loukkaantunut	herido	loukkaantua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
formados	muodostettu	formado	muodostaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
formados	muodostunut	formado	muodostua	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
formados	muodostettiin	formado	muodostaa	ADJ;MASC;PL;V.PTCP	V;IND;PST;FIN;PASS
formados	muodostivat	formado	muodostaa	ADJ;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN;ACT
cubierto	katettu	cubierto	kattaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
cubierto	kattoi	cubierto	kattaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
cubierto	peitetty	cubierto	peittää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
mental	henkistä	mental	henkinen	ADJ;SG	N;PRT;SG
mental	henkisesti	mental	henkisesti	ADJ;SG	ADV
franz	franz	franz	franz	PROPN	PROPN;NOM;SG
polémica	kiistanalainen	polémica	kiistanalainen	N;FEM;SG	ADJ;NOM;SG
polémica	ristiriitainen	polémica	risti#riitainen	N;FEM;SG	ADJ;NOM;SG
polémica	kiistanalaista	polémica	kiistanalainen	N;FEM;SG	ADJ;PRT;SG
polémica	ristiriitoja	polémica	risti#riita	N;FEM;SG	N;PRT;PL
crónicas	krooninen	crónica	krooninen	N;FEM;PL	ADJ;NOM;SG
crónicas	kroonista	crónica	krooninen	N;FEM;PL	ADJ;PRT;SG
crónicas	chronicles	crónica	chronicles	N;FEM;PL	N;NOM;SG
principado	ruhtinaskunnan	principado	ruhtinas#kunta	ADJ;MASC;SG;V.PTCP	N;GEN;SG
relativa	suhteellisesti	relativo	suhteellisesti	ADJ;FEM;SG	ADV
relativa	sukulainen	relativo	sukulainen	ADJ;FEM;SG	N;NOM;SG
suelos	maaperä	suelo	maaperä	N;MASC;PL	N;NOM;SG
suelos	kerrosta	suelo	kerros	N;MASC;PL	N;PRT;SG
suelos	lattia	suelo	lattia	N;MASC;PL	N;NOM;SG
suelos	lattia	suelo	lattia	N;MASC;PL	N;NOM;SG
suelos	maaperän	suelo	maa#perä	N;MASC;PL	N;GEN;SG
suelos	maaperä	suelo	maaperä	N;MASC;PL	N;NOM;SG
parecía	vaikutti	parecer	vaikuttaa	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;ACT
parecía	näytti	parecer	näyttää	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;ACT
unida	yhdistyneiden	unido	yhdistynyt	ADJ;FEM;SG;V.PTCP	V;GEN;PL;V.PTCP;ACT
unida	yhdistynyt	unido	yhdistyä	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
unida	yhdistyneet	unido	yhdistynyt	ADJ;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
unida	united	unido	united	ADJ;FEM;SG;V.PTCP	N;NOM;SG
recurso	resurssien	recurso	resurssi	N;MASC;SG	N;GEN;PL
rubio	vaalea	rubio	vaalea	N;MASC;SG	ADJ;NOM;SG
rubio	vaalea	rubio	vaalea	N;MASC;SG	ADJ;NOM;SG
rubio	vaaleat	rubio	vaalea	N;MASC;SG	ADJ;NOM;PL
méndez	méndez	méndez	méndez	N;FEM;SG	PROPN;NOM;SG
vela	purjehtia	vela	purjehtia	N;FEM;SG	V;SG;NFIN;ACT
vela	purjeet	vela	purje	N;FEM;SG	N;NOM;PL
chávez	chavez	chávez	chavez	N;MASC;SG	PROPN;NOM;SG
conjuntos	asettaa	conjunto	asettaa	N;MASC;PL	V;IND;SG;FIN;ACT
rolling	rolling	rolling	rolling	N	
rolling	pyörii	rolling	pyöriä	N	V;IND;SG;3;PRS;FIN;ACT
competencias	osaaminen	competencia	osaaminen	N;FEM;PL	N;NOM;SG
competencias	osaaminen	competencia	osaaminen	N;FEM;PL	N;NOM;SG
competencias	ammattitaito	competencia	ammatti#taito	N;FEM;PL	N;NOM;SG
competencias	toimivalta	competencia	toimi#valta	N;FEM;PL	N;NOM;SG
competencias	toimivalta	competencia	toimi#valta	N;FEM;PL	N;NOM;SG
competencias	pätevyys	competencia	pätevyys	N;FEM;PL	N;NOM;SG
talla	koko	talla	koko	N;FEM;SG	ADJ
vistas	näkymä	visto	näkymä	ADJ;FEM;PL;V.PTCP	N;NOM;SG
vistas	view	visto	view	ADJ;FEM;PL;V.PTCP	N;NOM;SG
vistas	näytä	visto	näyttää	ADJ;FEM;PL;V.PTCP	V;IMP;SG;2;FIN;ACT
vistas	mieltä	visto	mieli	ADJ;FEM;PL;V.PTCP	N;PRT;SG
vistas	näkymät	visto	näkymä	ADJ;FEM;PL;V.PTCP	N;NOM;PL
vistas	näköalat	visto	näkö#ala	ADJ;FEM;PL;V.PTCP	N;NOM;PL
vistas	näkemyksiä	visto	näkemys	ADJ;FEM;PL;V.PTCP	N;PRT;PL
experiencias	kokemus	experiencia	kokemus	N;FEM;PL	N;NOM;SG
experiencias	kokemuksen	experiencia	kokemus	N;FEM;PL	N;GEN;SG
experiencias	kokemusta	experiencia	kokemus	N;FEM;PL	N;PRT;SG
austin	austin	austin	austin	PROPN	
giras	touring	gira	touring	N;FEM;PL	N;NOM;SG
giras	kiertue	gira	kiertue	N;FEM;PL	N;NOM;SG
sesenta	sixty	sesenta	sixty	NUM;PL	PROPN;NOM;SG
orgánica	orgaaniset	orgánico	orgaaninen	ADJ;FEM;SG	ADJ;NOM;PL
franja	nauhat	franja	nauha	N;FEM;SG	N;NOM;PL
fundamentales	perusteet	fundamental	peruste	ADJ;PL	N;NOM;PL
piensa	ajattele	pensar	ajatella	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
piensa	mieti	pensar	mieti	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
mozart	mozart	mozart	mozart	N;MASC;SG	PROPN;NOM;SG
set	määritä	set	määrittää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
set	asettaa	set	asettaa	N;MASC;SG	V;IND;SG;FIN;ACT
set	aseta	set	asettaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
set	asetettu	set	asettaa	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
sufre	kärsi	sufrir	kärsiä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN;ACT
sufre	kärsivät	sufrir	kärsiä	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN;ACT
vocales	laulu	vocal	laulu	N;PL	N;NOM;SG
perdidos	menettänyt	perdido	menettää	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
perdidos	kadonnut	perdido	kadota	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
perdidos	hukassa	perdido	hukassa	ADJ;MASC;PL;V.PTCP	ADV
perdidos	hävisi	perdido	hävitä	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
perdidos	hävinnyt	perdido	hävitä	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
perdidos	menetetty	perdido	menettää	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
pesado	raskaat	pesado	raskas	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
cruce	ylittää	cruce	ylittää	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
cruce	ylitä	cruce	ylittää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
cruce	ristiin	cruce	risti	N;MASC;SG	ADV
descendencia	jälkeläiset	descendencia	jälkeläinen	N;FEM;SG	N;NOM;PL
descendencia	jälkeläisiä	descendencia	jälkeläinen	N;FEM;SG	N;PRT;PL
descendencia	jälkeläisten	descendencia	jälkeläinen	N;FEM;SG	N;GEN;PL
descendencia	jälkeläisiä	descendencia	jälkeläinen	N;FEM;SG	N;PRT;PL
infantiles	lapsellinen	infantil	lapsellinen	ADJ;PL	ADJ;NOM;SG
infantiles	lapsellista	infantil	lapsellinen	ADJ;PL	ADJ;PRT;SG
infantiles	lapsellinen	infantil	lapsellinen	ADJ;PL	ADJ;NOM;SG
brasileña	brasilian	brasileño	brasilia	ADJ;FEM;SG	N;GEN;SG
