năm	pět	năm	pět	N	NUM;NOM;SG
lai	budoucí	lai	budoucí		ADJ;NOM;MASC;SG;POS
lai	budoucnost	lai	budoucnost		N;NOM;FEM;SG;POS
lai	lai	lai	lai		PROPN;ANIM;NOM;MASC;SG;POS
vài	málokdo	vài	málokdo	DET	PRO;ANIM;NOM;MASC
san	san	san	san		ADJ;POS
nền	pozadí	nền	pozadí		N;NOM;NEUT;SG;POS
nền	zázemí	nền	zázemí		N;NOM;NEUT;SG;POS
style	styl	style	styl		N;INAN;NOM;MASC;SG;POS
style	stylu	style	styl		N;INAN;GEN;MASC;SG;POS
song	dvojče	song	dvojča	CONJ	N;NOM;FEM;SG;POS
song	twin	song	twin	CONJ	N;MASC;SG;POS
song	rodiče	song	rodič	CONJ	N;ANIM;NOM;MASC;PL;POS
song	rodiči	song	rodič	CONJ	N;ANIM;NOM;MASC;PL;POS
song	písnička	song	písnička	CONJ	N;NOM;FEM;SG;POS
song	skladba	song	skladba	CONJ	N;NOM;FEM;SG;POS
song	píseň	song	píseň	CONJ	N;NOM;FEM;SG;POS
song	song	song	song	CONJ	N;INAN;NOM;MASC;SG;POS
giai	melody	giai	meloda		PROPN;NOM;FEM;SG;POS
giai	melodie	giai	melodie		N;NOM;FEM;PL;POS
quay	rotace	quay	rotace	V	N;NOM;FEM;SG;POS
quay	quay	quay	quay	V	PROPN;INAN;NOM;MASC;SG;POS
quay	otáčení	quay	otáčení	V	N;NOM;NEUT;SG;POS
quay	střídání	quay	střídání	V	N;NOM;NEUT;SG;POS
quay	rotace	quay	rotace	V	N;NOM;FEM;SG;POS
quay	spin	quay	spin	V	N;INAN;NOM;MASC;SG;POS
xuân	chun	xuân	chun	N	PROPN;ANIM;NOM;MASC;SG;POS
xuân	jarní	xuân	jarní	N	ADJ;NOM;MASC;SG;POS
american	american	american	american	N	PROPN;MASC;SG;POS
american	americká	american	americký	N	ADJ;NOM;FEM;SG;POS
american	americké	american	americký	N	ADJ;NOM;MASC;PL;POS
american	americký	american	americký	N	ADJ;ANIM;NOM;MASC;SG;POS
rừng	lesní	rừng	lesní	N	ADJ;NOM;MASC;SG;POS
cerambycidae	cerambycidae	cerambycidae	cerambycidae		N;INAN;NOM;MASC;SG;POS
thưởng	bonus	thưởng	bonus	V	N;INAN;NOM;MASC;SG;POS
thưởng	prémie	thưởng	prémie	V	N;NOM;FEM;PL;POS
thưởng	bonusy	thưởng	bonus	V	N;INAN;NOM;MASC;PL;POS
thưởng	příplatek	thưởng	příplatek	V	N;INAN;NOM;MASC;SG;POS
thưởng	odměna	thưởng	odměna	V	N;NOM;FEM;SG;POS
thưởng	odměnou	thưởng	odměna	V	N;INS;FEM;SG;POS
thưởng	odměnu	thưởng	odměna	V	N;ACC;FEM;SG;POS
thưởng	odměněn	thưởng	odměněný	V	ADJ;MASC;SG;POS;V.PTCP;PASS
list	seznam	list	seznam	ADJ	N;INAN;NOM;MASC;SG;POS
xuống	down	xuống	down	V	PROPN;NOM;MASC;SG;POS
xuống	dolů	xuống	dolů	V	ADV
xuống	dolu	xuống	důl	V	N;INAN;GEN;MASC;SG;POS
xuống	dole	xuống	důl	V	N;INAN;NOM;MASC;SG;POS
đứng	stojící	đứng	stojící	V	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
đứng	stání	đứng	stání	V	N;NOM;NEUT;SG;POS
đứng	stát	đứng	stát	V	N;INAN;NOM;MASC;SG;POS
truyện	čtu	truyện	číst	N	V;IND;SG;1;POS;PRS;FIN;ACT
môn	jemné	môn	jemný	N	ADJ;NOM;NEUT;SG;POS
phóng	rozsah	phóng	rozsah	V	N;INAN;NOM;MASC;SG;POS
phóng	stupnice	phóng	stupnice	V	N;NOM;FEM;SG;POS
phóng	rozsahu	phóng	rozsah	V	N;INAN;GEN;MASC;SG;POS
phóng	měřítko	phóng	měřítko	V	N;NOM;NEUT;SG;POS
phóng	start	phóng	start	V	N;INAN;NOM;MASC;SG;POS
phóng	spuštění	phóng	spuštění	V	N;NOM;NEUT;SG;POS
đốc	guvernér	đốc	guvernér		N;ANIM;NOM;MASC;SG;POS
đốc	guvernéra	đốc	guvernér		N;ANIM;ACC;MASC;SG;POS
khởi	start	khởi	start	V	N;INAN;NOM;MASC;SG;POS
khởi	začátek	khởi	začátek	V	N;INAN;NOM;MASC;SG;POS
bầu	hlasování	bầu	hlasování	V	N;NOM;NEUT;SG;POS
bầu	hlasovací	bầu	hlasovací	V	ADJ;NOM;MASC;SG;POS
bầu	těhotná	bầu	těhotný	V	ADJ;NOM;FEM;SG;POS
bầu	těhotné	bầu	těhotný	V	ADJ;NOM;NEUT;SG;POS
mềm	měkký	mềm	měkký	N	ADJ;INAN;NOM;MASC;SG;POS
mềm	měkká	mềm	měkký	N	ADJ;NOM;FEM;SG;POS
mềm	jemné	mềm	jemný	N	ADJ;NOM;NEUT;SG;POS
mềm	měkké	mềm	měkký	N	ADJ;NOM;MASC;PL;POS
cha	cha	cha	cha	N	PROPN;NOM;MASC;SG;POS
giết	zabíjení	giết	zabíjení	V	N;NOM;NEUT;SG;POS
giết	zabití	giết	zabití	V	N;NOM;NEUT;SG;POS
nhanh	rychle	nhanh	rychle	ADJ	ADV;POS
nhanh	rychle	nhanh	rychle	ADJ	ADV;POS
nhanh	rychle	nhanh	rychle	ADJ	ADV;POS
giấy	papírové	giấy	papírový	N	ADJ;NOM;MASC;PL;POS
thấp	nízko	thấp	nízko	ADJ	ADV;POS
nghiệm	experimenty	nghiệm	experiment	V	N;INAN;NOM;MASC;PL;POS
nghiệm	pokusy	nghiệm	pokus	V	N;INAN;NOM;MASC;PL;POS
tối	tmavá	tối	tmavý	N	ADJ;NOM;FEM;SG;POS
tối	tmavé	tối	tmavý	N	ADJ;NOM;NEUT;SG;POS
tối	temné	tối	temný	N	ADJ;NOM;MASC;PL;POS
tối	tmavý	tối	tmavý	N	ADJ;INAN;NOM;MASC;SG;POS
tối	tmavě	tối	tmavě	N	ADV;POS
tối	večer	tối	večer	N	ADV
tối	večerní	tối	večerní	N	ADJ;NOM;MASC;SG;POS
giảm	pokles	giảm	pokles	V	N;INAN;NOM;MASC;SG;POS
giảm	snížení	giảm	snížení	V	N;NOM;NEUT;SG;POS
giảm	méně	giảm	málo	V	ADV;CMPR;POS
giảm	míň	giảm	málo	V	ADV;POS
bắn	zastřelení	bắn	zastřelení	V	N;NOM;NEUT;SG;POS
bắn	střelba	bắn	střelba	V	N;NOM;FEM;SG;POS
bắn	střílení	bắn	střílení	V	N;NOM;NEUT;SG;POS
bắn	zastřelen	bắn	zastřelený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
bắn	střelen	bắn	střelený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
bắn	střela	bắn	střela	V	N;NOM;FEM;SG;POS
bắn	výstřel	bắn	výstřel	V	N;INAN;NOM;MASC;SG;POS
bắn	vyhazov	bắn	vyhazov	V	N;INAN;NOM;MASC;SG;POS
nhằm	převrátil	nhằm	převrátit		V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
đôi	dvojice	đôi	dvojice	NUM	N;NOM;FEM;SG;POS
đôi	dvojité	đôi	dvojitý	NUM	ADJ;NOM;NEUT;SG;POS
đôi	double	đôi	double	NUM	PROPN;INAN;NOM;MASC;SG;POS
đôi	zdvojnásobit	đôi	zdvojnásobit	NUM	V;PFV;POS;NFIN
đôi	dvojitá	đôi	dvojitý	NUM	ADJ;NOM;FEM;SG;POS
đôi	dvojnásobek	đôi	dvojnásobek	NUM	N;INAN;NOM;MASC;SG;POS
đôi	pár	đôi	pár	NUM	N;INAN;NOM;MASC;SG;POS
đôi	dvojice	đôi	dvojice	NUM	N;NOM;FEM;SG;POS
đôi	někdy	đôi	někdy	NUM	ADV
đôi	občas	đôi	občas	NUM	ADV
đôi	čtyřhra	đôi	čtyřhra	NUM	N;NOM;FEM;SG;POS
lĩnh	dobyl	lĩnh	dobýt	N	V;MASC;SG;POS;PST;V.PTCP;ACT
mắt	oční	mắt	oční	N	ADJ;NOM;MASC;SG;POS
mắt	eye	mắt	eye	N	PROPN;MASC;SG;POS
cáo	nahlásit	cáo	nahlásit	N	V;PFV;POS;NFIN
cáo	fox	cáo	fox	N	PROPN;ANIM;NOM;MASC;SG;POS
sai	nesprávně	sai	správně	ADJ	ADV;NEG
sai	špatně	sai	špatně	ADJ	ADV;POS
sai	chyba	sai	chyba	ADJ	N;NOM;FEM;SG;POS
sửa	úprava	sửa	úprava	V	N;NOM;FEM;SG;POS
sửa	oprava	sửa	oprava	V	N;NOM;FEM;SG;POS
sửa	korekce	sửa	korekce	V	N;NOM;FEM;SG;POS
dựa	založen	dựa	založený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
dựa	založený	dựa	založený	V	ADJ;INAN;NOM;MASC;SG;POS
dựa	založeno	dựa	založený	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
tuyển	půjčování	tuyển	půjčování	V	N;NOM;NEUT;SG;POS
trương	zhang	trương	zhang	N	PROPN;ANIM;NOM;MASC;SG;POS
ngành	jeho	ngành	jeho	N	DET;3
isbn	isbn	isbn	isbn		N;MASC;POS
trắng	bílá	trắng	bílý	N	ADJ;NOM;FEM;SG;POS
trắng	white	trắng	white	N	PROPN;ANIM;NOM;MASC;SG;POS
trắng	bílé	trắng	bílý	N	ADJ;NOM;MASC;PL;POS
trắng	bílý	trắng	bílý	N	ADJ;ANIM;NOM;MASC;SG;POS
đọc	čtení	đọc	čtení	V	N;NOM;NEUT;SG;POS
đọc	les	đọc	les	V	N;INAN;NOM;MASC;SG;POS
xung	impuls	xung	impuls	V	N;INAN;NOM;MASC;SG;POS
xung	impulsní	xung	impulsní	V	ADJ;NOM;MASC;SG;POS
xung	rozpor	xung	rozpor	V	N;INAN;NOM;MASC;SG;POS
xung	konflikty	xung	konflikt	V	N;INAN;NOM;MASC;PL;POS
xung	střet	xung	střet	V	N;INAN;NOM;MASC;SG;POS
xung	konfliktu	xung	konflikt	V	N;INAN;GEN;MASC;SG;POS
xung	konflikt	xung	konflikt	V	N;INAN;NOM;MASC;SG;POS
quý	quý	quý	quý	N	PROPN;NOM;MASC;SG;POS
quý	čtvrtina	quý	čtvrtina	N	NUM;NOM;FEM;SG
hưng	hung	hưng	hung	N	PROPN;ANIM;NOM;MASC;SG;POS
luyện	trénink	luyện	trénink	V	N;INAN;NOM;MASC;SG;POS
luyện	výcvik	luyện	výcvik	V	N;INAN;NOM;MASC;SG;POS
luyện	školení	luyện	školení	V	N;NOM;NEUT;SG;POS
thật	skutečný	thật	skutečný	PART	ADJ;INAN;NOM;MASC;SG;POS
thật	skutečná	thật	skutečný	PART	ADJ;NOM;FEM;SG;POS
thật	skutečné	thật	skutečný	PART	ADJ;NOM;MASC;PL;POS
thật	opravdový	thật	opravdový	PART	ADJ;INAN;NOM;MASC;SG;POS
thật	reálné	thật	reálný	PART	ADJ;NOM;NEUT;SG;POS
thật	pravda	thật	pravda	PART	N;NOM;FEM;SG;POS
thật	true	thật	true	PART	N;INAN;NOM;MASC;SG;POS
thật	pravdivé	thật	pravdivý	PART	ADJ;NOM;MASC;PL;POS
thật	pravda	thật	pravda	PART	N;NOM;FEM;SG;POS
thật	pravdu	thật	pravda	PART	N;ACC;FEM;SG;POS
thật	opravdu	thật	opravdu	PART	ADV
thật	fakt	thật	fakt	PART	N;INAN;NOM;MASC;SG;POS
kéo	nůžky	kéo	nůžky	V	N;NOM;FEM;PL;POS
kéo	puff	kéo	puff	V	PROPN;ANIM;NOM;MASC;SG;POS
đen	black	đen	black	ADJ	PROPN;ANIM;NOM;MASC;SG;POS
saint	svatý	saint	svatý		ADJ;ANIM;NOM;MASC;SG;POS
saint	světec	saint	světec		N;ANIM;NOM;MASC;SG;POS
saint	svatá	saint	svatý		ADJ;NOM;FEM;SG;POS
saint	saint	saint	saint		PROPN;INAN;NOM;MASC;SG;POS
trời	sky	trời	ska	N	PROPN;INAN;NOM;MASC;SG;POS
trời	nebeský	trời	beský	N	ADJ;INAN;NOM;MASC;SG;NEG
trả	placení	trả	placení	V	N;NOM;NEUT;SG;POS
trả	platící	trả	platící	V	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
trả	plat	trả	plat	V	N;INAN;NOM;MASC;SG;POS
niệm	suvenýry	niệm	suvenýr	V	N;INAN;NOM;MASC;PL;POS
lao	lao	lao	lao		PROPN;ANIM;NOM;MASC;SG;POS
luôn	vzdy	luôn	vzdy		N;NOM;MASC;SG;POS
luôn	vždy	luôn	vždy		ADV
luôn	vždycky	luôn	vždycky		ADV
côn	stále	côn	stále	N	ADV
côn	pořád	côn	pořád	N	ADV
côn	ještě	côn	ještě	N	ADV
thạch	shi	thạch	shěj	N	PROPN;NOM;MASC;SG;POS
phúc	jason	phúc	jason	N	PROPN;ANIM;NOM;MASC;SG;POS
phúc	šťastný	phúc	šťastný	N	ADJ;ANIM;NOM;MASC;SG;POS
phúc	šťastná	phúc	šťastný	N	ADJ;NOM;FEM;SG;POS
sâu	hluboko	sâu	hluboko	ADJ	ADV;POS
khó	těžce	khó	těžce	ADJ	ADV;POS
khó	tvrdě	khó	tvrdě	ADJ	ADV
khó	obtížně	khó	obtížně	ADJ	ADV;POS
cục	předsednictvo	cục	předsednictvo		N;NOM;NEUT;SG;POS
cục	úřad	cục	úřad		N;INAN;NOM;MASC;SG;POS
cục	předsednictva	cục	předsednictvo		N;NOM;NEUT;PL;POS
cục	fbi	cục	fbi		PROPN;NOM;MASC;SG;POS
cục	extra	cục	extra		N;INAN;NOM;MASC;SG;POS
kịch	dramatický	kịch	dramatický	N	ADJ;INAN;NOM;MASC;SG;POS
kịch	dramatické	kịch	dramatický	N	ADJ;NOM;NEUT;SG;POS
kịch	dramatická	kịch	dramatický	N	ADJ;NOM;FEM;SG;POS
kịch	domluvené	kịch	domluvený	N	ADJ;NOM;NEUT;SG;POS
kịch	zařídil	kịch	zařídit	N	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
phường	ward	phường	ward	N	PROPN;ANIM;NOM;MASC;SG;POS
ngọc	jade	ngọc	jado	N	PROPN;NOM;MASC;SG;POS
club	klub	club	klub		N;INAN;NOM;MASC;SG;POS
club	club	club	club		PROPN;INAN;NOM;MASC;SG;POS
club	klubová	club	klubový		ADJ;NOM;FEM;SG;POS
club	klubu	club	klub		N;INAN;DAT;MASC;SG;POS
top	horní	top	horní		ADJ;NOM;MASC;SG;POS
top	top	top	top		N;MASC;POS
top	vrchol	top	vrchol		N;INAN;NOM;MASC;SG;POS
tải	zatížení	tải	zatížení	V	N;NOM;NEUT;SG;POS
tải	zatížení	tải	zatížení	V	N;NOM;NEUT;SG;POS
tải	načítání	tải	načítání	V	N;NOM;NEUT;SG;POS
tải	nakládání	tải	nakládání	V	N;NOM;NEUT;SG;POS
wikipedia	wikipedie	wikipedia	wikipedie	V	N;NOM;FEM;SG;POS
bốn	čtyřka	bốn	čtyřka	NUM	N;NOM;FEM;SG;POS
phật	porazit	phật	porazit	N	V;PFV;POS;NFIN
nghi	podezřelé	nghi	podezřelý	V	ADJ;NOM;NEUT;PL;POS
nghi	podezřelí	nghi	podezřelý	V	ADJ;ANIM;NOM;MASC;PL;POS
nghi	podezřelá	nghi	podezřelý	V	ADJ;NOM;FEM;SG;POS
nghi	podezřelý	nghi	podezřelý	V	ADJ;ANIM;NOM;MASC;SG;POS
nghi	pochybné	nghi	pochybný	V	ADJ;NOM;NEUT;SG;POS
thừa	zbytky	thừa	zbytek	ADJ	N;INAN;NOM;MASC;PL;POS
thừa	reno	thừa	reno	ADJ	PROPN;ANIM;NOM;MASC;SG;POS
thừa	zdědil	thừa	zdědit	ADJ	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
thừa	zdědila	thừa	zdědit	ADJ	V;PFV;POS;PST;V.PTCP;ACT
hùng	hero	hùng	hero	N	PROPN;INAN;NOM;MASC;SG;POS
buộc	síla	buộc	síla	V	N;NOM;FEM;SG;POS
caps	uzávěry	caps	uzávěr		N;INAN;NOM;MASC;PL;POS
caps	čepice	caps	čepice		N;NOM;FEM;SG;POS
đăng	post	đăng	post	V	N;INAN;NOM;MASC;SG;POS
đăng	pošta	đăng	pošta	V	N;NOM;FEM;SG;POS
đăng	příspěvek	đăng	příspěvek	V	N;INAN;NOM;MASC;SG;POS
đăng	zveřejňování	đăng	zveřejňování	V	N;NOM;NEUT;SG;POS
đăng	zveřejněné	đăng	zveřejněný	V	ADJ;NOM;MASC;PL;POS
đăng	zveřejněno	đăng	zveřejněný	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
kiếm	meče	kiếm	meč	V	N;NOM;FEM;PL;POS
kiếm	meč	kiếm	meč	V	N;INAN;NOM;MASC;SG;POS
bụng	břicha	bụng	břicho	ADJ	N;NOM;NEUT;PL;POS
bụng	žaludek	bụng	žaludek	ADJ	N;INAN;NOM;MASC;SG;POS
bụng	břicho	bụng	břicho	ADJ	N;NOM;NEUT;SG;POS
bụng	žaludku	bụng	žaludek	ADJ	N;INAN;GEN;MASC;SG;POS
bụng	bříško	bụng	bříško	ADJ	N;NOM;NEUT;SG;POS
bụng	pupek	bụng	pupek	ADJ	N;INAN;NOM;MASC;SG;POS
bụng	břicho	bụng	břicho	ADJ	N;NOM;NEUT;SG;POS
bụng	břicha	bụng	břicho	ADJ	N;NOM;NEUT;PL;POS
bụng	břicho	bụng	břicho	ADJ	N;NOM;NEUT;SG;POS
nuôi	pet	nuôi	pet	V	PROPN;POS
nuôi	zvířátko	nuôi	zvířátko	V	N;NOM;NEUT;SG;POS
nuôi	mazlíček	nuôi	mazlíček	V	N;ANIM;NOM;MASC;SG;POS
nuôi	přijato	nuôi	přijatý	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
nuôi	přijata	nuôi	přijatý	V	ADJ;POS;V.PTCP;PASS
nuôi	přijat	nuôi	přijatý	V	ADJ;MASC;SG;POS;V.PTCP;PASS
nuôi	přijatá	nuôi	přijatý	V	ADJ;NOM;FEM;SG;POS
thú	zoo	thú	ZOO	N	PROPN;FEM;POS
xóa	smazat	xóa	smazat	V	N;ACC;FEM;SG;POS
trao	udělování	trao	udělování	V	N;NOM;NEUT;SG;POS
cạnh	vedle	cạnh	vedle	N	ADP;GEN
cạnh	edge	cạnh	edge	N	PROPN;INAN;NOM;MASC;SG;POS
khá	spravedlivě	khá	spravedlivě		ADV;POS
vừa	středně	vừa	středně		ADV;POS
vừa	střední	vừa	střední		ADJ;NOM;MASC;SG;POS
vừa	médium	vừa	médium		N;NOM;NEUT;SG;POS
vừa	mírná	vừa	mírný		ADJ;NOM;FEM;SG;POS
vừa	mírné	vừa	mírný		ADJ;NOM;NEUT;SG;POS
vừa	středně	vừa	středně		ADV;POS
vừa	mírný	vừa	mírný		ADJ;INAN;NOM;MASC;SG;POS
thử	test	thử	test	V	N;INAN;NOM;MASC;SG;POS
thử	zkouška	thử	zkouška	V	N;NOM;FEM;SG;POS
brasil	brazílie	brasil	brazílie	N	PROPN;NOM;FEM;SG;POS
brasil	brasil	brasil	brasit	N	PROPN;INAN;NOM;MASC;SG;POS
john	jan	john	jan	N	PROPN;ANIM;NOM;MASC;SG;POS
john	john	john	john	N	PROPN;ANIM;NOM;MASC;SG;POS
lược	komplexní	lược	komplexní	N	ADJ;NOM;MASC;SG;POS
paris	paříž	paris	paříž		PROPN;NOM;FEM;SG;POS
tội	vinný	tội	vinný	N	ADJ;INAN;NOM;MASC;SG;POS
tội	vinen	tội	vinný	N	ADJ;ANIM;MASC;SG;POS
tội	vinná	tội	vinný	N	ADJ;NOM;FEM;SG;POS
tội	nevinná	tội	vinný	N	ADJ;NOM;FEM;SG;NEG
tội	nevinní	tội	vinný	N	ADJ;ANIM;NOM;MASC;PL;NEG
tội	nevinný	tội	vinný	N	ADJ;ANIM;NOM;MASC;SG;NEG
liệt	ochrnutý	liệt	ochrnutý	N	ADJ;ANIM;NOM;MASC;SG;POS
băng	ice	băng	ice	N	PROPN;INAN;NOM;MASC;SG;POS
mua	nákupu	mua	nákup	V	N;INAN;GEN;MASC;SG;POS
mua	koupě	mua	koupě	V	N;NOM;FEM;SG;POS
mua	nákup	mua	nákup	V	N;INAN;NOM;MASC;SG;POS
mua	kup	mua	kup	V	N;FEM;SG;POS
mua	nákup	mua	nákup	V	N;INAN;NOM;MASC;SG;POS
bật	povolené	bật	povolený	V	ADJ;NOM;MASC;PL;POS
bật	povoleno	bật	povolený	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
khối	blokovat	khối	blokovat	N	V;IPFV;POS;NFIN
khối	zablokovat	khối	zablokovat	N	V;PFV;POS;NFIN
khối	redukované	khối	redukovaný	N	ADJ;NOM;NEUT;SG;POS
hiến	obětoval	hiến	obětovat	N	V;MASC;SG;POS;PST;V.PTCP;ACT
hiến	obětovala	hiến	obětovat	N	V;POS;PST;V.PTCP;ACT
hiến	obětovali	hiến	obětovat	N	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
chiếu	šachy	chiếu	šach	V	N;NOM;FEM;PL;POS
chùa	temple	chùa	temple	N	PROPN;NOM;MASC;SG;POS
ist	ist	ist	ist		PROPN;MASC;POS
york	yorku	york	York	N	PROPN;INAN;GEN;MASC;SG;POS
york	york	york	york	N	PROPN;INAN;NOM;MASC;SG;POS
tháp	tower	tháp	tower	N	PROPN;NOM;FEM;SG;POS
huấn	teoretické	huấn	teoretický	V	ADJ;NOM;MASC;PL;POS
vườn	zahradní	vườn	zahradní	N	ADJ;NOM;MASC;SG;POS
vườn	gardens	vườn	gardens	N	PROPN;NOM;MASC;SG;POS
group	skupinu	group	skupina		N;ACC;FEM;SG;POS
group	skupiny	group	skupina		N;NOM;FEM;PL;POS
group	skupina	group	skupina		N;NOM;FEM;SG;POS
tần	qin	tần	qin	N	PROPN;ANIM;NOM;MASC;SG;POS
loạt	region	loạt	region		N;INAN;NOM;MASC;SG;POS
loạt	regionu	loạt	region		N;INAN;DAT;MASC;SG;POS
loạt	oblast	loạt	oblast		N;NOM;FEM;SG;POS
loạt	kraj	loạt	kraj		N;INAN;NOM;MASC;SG;POS
loạt	oblasti	loạt	oblast		N;NOM;FEM;PL;POS
loạt	oblast	loạt	oblast		N;NOM;FEM;SG;POS
loạt	plocha	loạt	plocha		N;NOM;FEM;SG;POS
team	mužstvo	team	mužstvo		N;NOM;NEUT;SG;POS
team	tým	team	tým		N;INAN;NOM;MASC;SG;POS
team	team	team	team		N;INAN;NOM;MASC;SG;POS
xanh	blue	xanh	blue	N	PROPN;NOM;MASC;SG;POS
xanh	modrý	xanh	modrý	N	ADJ;INAN;NOM;MASC;SG;POS
xanh	modré	xanh	modrý	N	ADJ;NOM;NEUT;SG;POS
xanh	modrá	xanh	modrý	N	ADJ;NOM;FEM;SG;POS
xanh	modře	xanh	modře	N	ADV;POS
khóa	zamknout	khóa	zamknout	N	V;PFV;POS;NFIN
khóa	zamčeno	khóa	zamčený	N	ADJ;NEUT;SG;POS;V.PTCP;PASS
khóa	zamčené	khóa	zamčený	N	ADJ;NOM;NEUT;SG;POS
khóa	klíčové	khóa	klíčový	N	ADJ;NOM;MASC;PL;POS
khóa	klíčová	khóa	klíčový	N	ADJ;NOM;FEM;SG;POS
suy	myšlenky	suy	myšlenka	V	N;NOM;FEM;PL;POS
suy	myšlenek	suy	myšlenka	V	N;GEN;FEM;PL;POS
thiệu	shao	thiệu	shao	V	PROPN;ANIM;NOM;MASC;SG;POS
đích	cíl	đích	cíl		N;INAN;NOM;MASC;SG;POS
đích	destinace	đích	destinace		N;NOM;FEM;SG;POS
đúng	vpravo	đúng	vpravo	ADJ	ADV
đúng	správně	đúng	správně	ADJ	ADV;POS
đúng	doprava	đúng	doprava	ADJ	N;NOM;FEM;SG;POS
đúng	pravda	đúng	pravda	ADJ	N;NOM;FEM;SG;POS
đúng	true	đúng	true	ADJ	N;INAN;NOM;MASC;SG;POS
đúng	opravte	đúng	opravit	ADJ	V;PFV;IMP;PL;2;POS;FIN
đúng	správně	đúng	správně	ADJ	ADV;POS
ngân	bankovní	ngân	bankovní	N	ADJ;NOM;MASC;SG;POS
siêu	super	siêu	super		N;MASC;SG;POS
siêu	metadata	siêu	metada		N;NOM;NEUT;PL;POS
trách	obviňování	trách	obviňování	V	N;NOM;NEUT;SG;POS
iucn	iucn	iucn	iucn	N	PROPN;INAN;MASC;SG;POS
vây	fin	vây	fin	V	PROPN;ANIM;NOM;MASC;SG;POS
vây	odolnost	vây	odolnost	V	N;NOM;FEM;SG;POS
vây	odboj	vây	odboj	V	N;INAN;NOM;MASC;SG;POS
vây	odpor	vây	odpor	V	N;INAN;NOM;MASC;SG;POS
vây	rezistence	vây	rezistence	V	N;NOM;FEM;SG;POS
van	ventil	van	ventil	V	N;INAN;NOM;MASC;SG;POS
van	ventily	van	ventil	V	N;INAN;NOM;MASC;PL;POS
van	dodávka	van	dodávka	V	N;NOM;FEM;SG;POS
van	van	van	van	V	PROPN;FEM;SG;POS
van	ventily	van	ventil	V	N;INAN;NOM;MASC;PL;POS
gray	šedé	gray	šedý		ADJ;NOM;NEUT;SG;POS
gray	gray	gray	gray		PROPN;ANIM;NOM;MASC;SG;POS
gray	šedý	gray	šedý		ADJ;INAN;NOM;MASC;SG;POS
gray	šedivý	gray	šedivý		ADJ;ANIM;NOM;MASC;SG;POS
gray	šedá	gray	šedý		ADJ;NOM;FEM;SG;POS
đương	pilíře	đương	pilíř		N;INAN;NOM;MASC;PL;POS
đương	pilířů	đương	pilíř		N;INAN;GEN;MASC;PL;POS
bom	bom	bom	bom	N	PROPN;NOM;MASC;SG;POS
nghe	poslech	nghe	poslech	V	N;INAN;NOM;MASC;SG;POS
clubnat	clubnat	clubnat	clubnat	N	V;PFV;POS;NFIN
ương	cia	ương	cia	N	PROPN;FEM;POS
giác	cítí	giác	cítit	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
vân	přesto	vân	přesto	N	ADV;POS
tai	uši	tai	ucho		N;NOM;FEM;PL;POS
tai	ucha	tai	ucho		N;NOM;NEUT;PL;POS
tai	ouška	tai	ouška		N;NOM;NEUT;PL;POS
tai	ušní	tai	ušní		ADJ;NOM;MASC;SG;POS
tai	ucho	tai	ucho		N;NOM;NEUT;SG;POS
tai	tai	tai	tai		PROPN;ANIM;NOM;MASC;SG;POS
tai	uši	tai	ucho		N;NOM;FEM;PL;POS
tai	uší	tai	ucho		N;NOM;FEM;PL;POS
bước	krok	bước	krok		N;INAN;NOM;MASC;SG;POS
bước	schod	bước	schod		N;INAN;NOM;MASC;SG;POS
bước	kroků	bước	krok		N;INAN;GEN;MASC;PL;POS
bước	schody	bước	schod		N;INAN;NOM;MASC;PL;POS
bước	kroky	bước	krok		N;INAN;NOM;MASC;PL;POS
séc	česká	séc	český	N	ADJ;NOM;FEM;SG;POS
séc	české	séc	český	N	ADJ;NOM;MASC;SG;POS
séc	česky	séc	česky	N	ADV;POS
séc	český	séc	český	N	ADJ;INAN;NOM;MASC;SG;POS
séc	česko	séc	český	N	ADJ;POS
canada	kanada	canada	kanada	N	PROPN;NOM;FEM;SG;POS
canada	kanady	canada	kanada	N	PROPN;NOM;FEM;SG;POS
vinh	poctěn	vinh	poctěný	N	ADJ;MASC;SG;POS;V.PTCP;PASS
bác	strýc	bác	strýc		N;ANIM;NOM;MASC;SG;POS
bác	strejda	bác	strejda		N;ANIM;NOM;MASC;SG;POS
tuyệt	super	tuyệt	super	ADJ	N;MASC;SG;POS
tuyệt	pohoda	tuyệt	pohoda	ADJ	N;NOM;FEM;SG;POS
tuyệt	super	tuyệt	super	ADJ	N;MASC;SG;POS
hôn	líbání	hôn	líbání	V	N;NOM;NEUT;SG;POS
