河岸	flussufer	河岸	flußuf	N	ADJ
北九	kitakyūshū	北九	kitakyūshū	PROPN	
原油	roh	原油	roh	N	ADJ
原油	grob	原油	grob	N	ADJ
原油	primitiv	原油	primitiv	N	ADJ
原油	rohe	原油	roh	N	
原油	rohöl	原油	rohöl	N	ADJ
浴	baden	浴	baden	N	PROPN;NOM;SG
浴	badegewässer	浴	badegewässer	N	ADJ
浴	badezimmer	浴	badezimmer	N	
浴	bad	浴	bad	N	
浴	badewanne	浴	badewanne	N	
浴	bäder	浴	bad	N	ADJ
感恩	dankbarkeit	感恩	dankbarkeit		ADJ;NOM
感恩	dankbar	感恩	dankbar		ADJ
感恩	dankbaren	感恩	dankbar		ADJ
感恩	dankbar	感恩	dankbar		ADJ
感恩	dankbaren	感恩	dankbar		ADJ
感恩	thanksgiving	感恩	thanksgiving		PROPN
生氣	wütend	生氣	wütend	N	ADJ
生氣	böse	生氣	böse	N	
生氣	zornig	生氣	zornig	N	ADJ
生氣	verärgert	生氣	verärgert	N	ADJ
生氣	sauer	生氣	sauer	N	ADJ
星期	sonntags	星期	sonntags	N	ADV
星期	sonn	星期	sonn	N	;SG
星期	sonntag	星期	sonntag	N	PROPN
星期	sunday	星期	sunday	N	PROPN
星期	sonntag	星期	sonntag	N	PROPN
星期	sonntags	星期	sonntags	N	ADV
塵埃	stäube	塵埃	staub	N	PROPN
塵埃	staub	塵埃	staub	N	
塵埃	niederschlag	塵埃	niederschlagen	N	ADJ
塵埃	fallout	塵埃	fallout	N	
平滑	glatten	平滑	glatten	N	V;NFIN
平滑	glätten	平滑	glatt	N	V;NFIN
平滑	sanft	平滑	sanfen	N	ADJ
平滑	glatt	平滑	glatt	N	ADJ
平滑	glätten	平滑	glatt	N	V;NFIN
加速	beschleuniger	加速	beschleunig	V	ADJ
弩	armbrust	弩	armbrusen	N	ADJ
側面	flanke	側面	flank	N	ADJ
側面	flanken	側面	flank	N	V;NFIN
穆爾	moore	穆爾	moor	PROPN	PROPN
薄弱	schwächen	薄弱	schwächen	ADJ	V;NFIN
薄弱	schwäche	薄弱	schwäche	ADJ	N;FEM;SG
諸葛	zhuge	諸葛	zhuge	PROPN	PROPN;NOM;MASC;SG
謊言	lie	謊言	lie	N	
謊言	liegen	謊言	liegen	N	V;NFIN
謊言	lügen	謊言	lügen	N	V;NFIN
謊言	lüge	謊言	lügen	N	
謊言	liegt	謊言	liegen	N	V;IND;SG;3;PRS;FIN
謊言	lügen	謊言	lügen	N	V;NFIN
宙斯	zeus	宙斯	zeus	PROPN	
越共	vietcong	越共	vietcong	PROPN	PROPN
野獸	biest	野獸	besenen	N	
野獸	bestie	野獸	bestie	N	
野獸	ungeheuer	野獸	ungeheuer	N	ADJ
填充	polsterung	填充	polsterung	V	ADJ
填充	polster	填充	polster	V	
填充	abfüllung	填充	abfüllung	V	N;NOM;FEM;SG
填充	füllung	填充	füllung	V	N;SG
填充	füllung	填充	füllung	V	N;SG
填充	fülle	填充	füllen	V	
起因	verursachen	起因	verursachen	N	V;NFIN
起因	gründe	起因	gründen	N	
起因	ursachen	起因	ursechen	N	V;NFIN
起因	ursache	起因	ursache	N	
起因	verursacht	起因	verursachen	N	V;V.PTCP
水分	feuchtigkeit	水分	Feuchtigkeit	N	ADJ
水分	feuchte	水分	feucht	N	ADJ;NOM;SG
縫	nähen	縫	nähen	N	V;NFIN
縫	nähen	縫	nähen	N	V;NFIN
縫	nähmaschinen	縫	nähmaschinen	N	ADJ
高	polymer	高	polymer	PART	ADJ
高	polymeren	高	polymer	PART	ADJ
高	polymere	高	polymere	PART	ADJ;NOM;FEM;PL
反省	selbstbeobachtung	反省	selbstbeobachtung	V	ADJ
反省	reflexion	反省	reflexion	V	
反省	besinnung	反省	besinnung	V	
反省	überlegung	反省	überlegung	V	ADV
反省	spiegelbild	反省	spiegelbild	V	ADJ
敲	klopf	敲	klopf	V	PROPN;SG
頂端	top	頂端	top	N	ADV
頂端	spitze	頂端	spitz	N	ADJ
頂端	oberteil	頂端	oberteil	N	ADJ
頂端	oben	頂端	oben	N	ADV
頂端	oberseite	頂端	oberseite	N	ADJ
角落	eck	角落	eck	N	
角落	corner	角落	corner	N	
角落	ecken	角落	ecken	N	
角落	ecke	角落	eck	N	ADV
角落	ecken	角落	ecken	N	
狂	fanatismus	狂	fanatismus	N	ADV
郵輪	fahrten	郵輪	fahren	N	V;IND;PL;3;FIN
郵輪	kreuzfahrt	郵輪	kreuzfahren	N	ADJ
郵輪	kreuzfahrten	郵輪	kreuzfahrt	N	V;NFIN
郵輪	schifffahrt	郵輪	schifffahren	N	ADJ
郵輪	kreuzfahrt	郵輪	kreuzfahren	N	ADJ
郵輪	cruise	郵輪	cruise	N	PROPN
郵輪	kreuzfahrten	郵輪	kreuzfahrt	N	V;NFIN
燈光	scheinwerfer	燈光	scheinwerfer	N	ADJ
燈光	leuchten	燈光	leucht	N	V;NFIN
燈光	licht	燈光	licht	N	PROPN
燈光	lichter	燈光	lichter	N	ADJ
燈光	leichter	燈光	leicht	N	ADJ
燈光	leichte	燈光	leicht	N	ADJ;NOM;FEM;PL
燈光	light	燈光	light	N	PROPN
燈光	licht	燈光	licht	N	PROPN
燈光	leicht	燈光	leicht	N	ADJ
瑪利亞	marija	瑪利亞	marija	PROPN	PROPN;NOM;FEM;SG
瑪利亞	maria	瑪利亞	maria	PROPN	PROPN;NOM;FEM;SG
抗衡	gegengewicht	抗衡	gegengewicht	V	
太陽	solarenergie	太陽	solarenergie	N	ADJ
太陽	solar	太陽	solar	N	
太陽	sonnenenergie	太陽	sonnenenergie	N	ADJ
儲備	naturschutzgebiete	儲備	naturschutzgebiet	N	ADJ
儲備	rücklagen	儲備	rücklagen	N	V;NFIN
儲備	reserven	儲備	reserven	N	
儲備	naturschutzgebiet	儲備	naturschutzgebieten	N	ADJ
儲備	reservieren	儲備	reservieren	N	V;NFIN
儲備	reserve	儲備	reserve	N	
反對	widerstand	反對	widerstehen	V	ADV
反對	widerspruch	反對	widerspruchen	V	N
反對	einspruch	反對	einspruch	V	N
反對	opposition	反對	opposition	V	N;NOM;SG
反對	ablehnung	反對	ablehnung	V	N;NOM;FEM;SG
藤本	fujimoto	藤本	fujimoto	N	
舵	ruder	舵	ruder	N	ADV
舵	helm	舵	helm	N	
舵	steuer	舵	steuer	N	
舵	steuermann	舵	steuermann	N	
舵	ruder	舵	ruder	N	ADV
池塘	teich	池塘	teich	N	
池塘	teiche	池塘	teichen	N	
講話	rede	講話	rede	N	
離任	ausgehende	離任	ausgehend	V	ADJ;NOM;FEM;PL
離任	ausgang	離任	ausgang	V	
激發	anregung	激發	anregung	V	
激發	erregung	激發	erregung	V	
禁忌	verbotene	禁忌	verboten	N	ADJ;NOM;FEM;PL
禁忌	untersagt	禁忌	untersagen	N	V;V.PTCP
禁忌	verbotenen	禁忌	verboten	N	ADJ;PL
禁忌	unzulässig	禁忌	unzulässig	N	ADJ
禁忌	verboten	禁忌	verbieten	N	ADJ;V.PTCP
禁忌	tabu	禁忌	tabu	N	ADJ
假說	hypothesen	假說	hypothesen	N	V;NFIN
假說	hypothese	假說	hypothese	N	
假說	hypothesen	假說	hypothesen	N	V;NFIN
假說	annahme	假說	annehmen	N	
邪教	kult	邪教	kult	N	ADJ
邪教	sekte	邪教	sekten	N	
醚	äther	醚	äther	N	
醚	ether	醚	ether	N	
醚	äther	醚	äther	N	
醚	ether	醚	ether	N	
孢子	spore	孢子	spore	N	
噴	spray	噴	spray	V	
榮耀	herrlichkeit	榮耀	herrlichkeit	N	
榮耀	ehre	榮耀	ehr	N	
榮耀	ruhm	榮耀	rühmen	N	
榮耀	glory	榮耀	glory	N	
偽裝	tarnung	偽裝	tarnung	V	ADJ
偽裝	verkleidung	偽裝	verkleidung	V	N;NOM;FEM;SG
偽裝	tarnung	偽裝	tarnung	V	ADJ
鳩	taube	鳩	tauben	PROPN	
叛軍	rebell	叛軍	rebell	N	ADJ
叛軍	rebellen	叛軍	rebell	N	
叛軍	rebellen	叛軍	rebell	N	
家園	vaterland	家園	vaterliend	N	
家園	homeland	家園	homeland	N	PROPN
家園	heimatland	家園	heimatland	N	ADV
波動	fluktuation	波動	fluktuation	N	ADJ
波動	fluktuationen	波動	fluktuation	N	V;NFIN
波動	schwankungen	波動	schwankung	N	V;NFIN
波動	schwankungsbreite	波動	schwankungsbreite	N	ADJ;NOM
波動	flüchtigen	波動	flüchtig	N	ADJ
波動	flüchtige	波動	flüchtig	N	ADJ;NOM;FEM;PL
波動	flüchtig	波動	flüchtig	N	ADJ
波動	flüchtiger	波動	flüchtig	N	ADJ
波動	fluktuationen	波動	fluktuation	N	V;NFIN
波動	schwankungen	波動	schwankung	N	V;NFIN
波動	fluktuation	波動	fluktuation	N	ADJ
波動	schwankungen	波動	schwankung	N	V;NFIN
波動	volatilität	波動	volatilität	N	ADJ
層次	schichten	層次	schicht	N	V;NFIN
層次	lagen	層次	liegen	N	V;IND;PL;3;PST;FIN
層次	layer	層次	layer	N	PROPN
層次	ebenen	層次	eben	N	
層次	ebene	層次	eben	N	
層次	stufe	層次	stufen	N	ADJ
層次	level	層次	level	N	
層次	niveau	層次	niveau	N	ADV
矽	silizium	矽	silizium	N	
矽	silikon	矽	silikon	N	
矽	silicium	矽	silicium	N	
矽	silicon	矽	silicon	N	PROPN;NOM;MASC;SG
繡	stickerei	繡	stickerei	N	ADJ
繡	stickerei	繡	stickerei	N	ADJ
繡	bestickt	繡	besticken	N	V;V.PTCP
閘門	schleusen	閘門	schleusen	N	V;NFIN
匹茲堡	pittsburgh	匹茲堡	pittsburgh	PROPN	PROPN;NOM;MASC;SG
笨	blöd	笨	blöd	PART	ADJ
笨	doof	笨	doof	PART	ADJ
笨	dummkopf	笨	dummkopf	PART	ADJ
笨	dumm	笨	dumm	PART	ADJ
少	weniger	少	weniger	ADJ	ADV
康復	heilung	康復	heilung	V	
康復	heilende	康復	heilend	V	ADJ;NOM;FEM;PL
康復	instandsetzung	康復	instandsetzung	V	
康復	rehabilitierung	康復	Rehabilitierung	V	N;NOM;FEM;SG
康復	rehabilitation	康復	rehabilitation	V	PROPN
康復	sanierung	康復	sanierung	V	N;NOM;FEM;SG
康復	erholung	康復	erholung	V	ADJ
康復	rückgewinnung	康復	rückgewinnung	V	N;NOM;FEM;SG
康復	rückforderung	康復	Rückforderung	V	ADJ;NOM;FEM;SG
大院	verbindung	大院	verbindung	N	ADJ
大院	zusammengesetzte	大院	zusammengesetzt	N	ADJ;NOM;FEM;SG
沙洲	sandbank	沙洲	sandbank	N	ADJ
布希	bush	布希	bush	PROPN	PROPN;NOM;MASC;SG
布希	gebüsch	布希	gebüsch	PROPN	ADJ
布希	bushs	布希	bushs	PROPN	PROPN;NOM;MASC;SG
布希	busch	布希	busch	PROPN	PROPN
莊園	herrenhaus	莊園	herrenhaus	N	ADJ
莊園	anwesen	莊園	anwesen	N	
莊園	manor	莊園	manor	N	PROPN;SG
欺騙	irreführung	欺騙	irreführung	V	ADJ
欺騙	schwindel	欺騙	schwindel	V	
欺騙	täuschung	欺騙	täuschung	V	ADJ
磁性	magnet	磁性	magnen	N	
磁性	magnetischen	磁性	magnetisch	N	ADJ
磁性	magnetische	磁性	magnetisch	N	ADJ;NOM;FEM;PL
磁性	magnetfeld	磁性	magnetfeld	N	ADJ
磁性	anziehungskraft	磁性	anziehungskraft	N	ADJ
磁性	magnetismus	磁性	magnetismus	N	PROPN
內政	inneneinrichtung	內政	inneneinrichtung	N	ADJ
內政	innenräume	內政	innenraum	N	ADJ;NOM;FEM;PL
內政	innenausstattung	內政	innenausstattung	N	ADJ
內政	innenraum	內政	innenraum	N	ADJ
內政	inneren	內政	inner	N	ADJ
內政	interieur	內政	interieur	N	PROPN
花朵	blumen	花朵	blum	N	V;NFIN
花朵	blumen	花朵	blum	N	V;NFIN
花朵	blume	花朵	blum	N	ADJ;NOM;SG
花朵	blühen	花朵	blühen	N	V;NFIN
炸藥	dynamit	炸藥	dynamit	N	
炸藥	sprengstoff	炸藥	sprengstoff	N	ADJ
炸藥	explosive	炸藥	explosiv	N	ADJ;NOM;FEM;PL
炸藥	sprengstoff	炸藥	sprengstoff	N	ADJ
古人	antiker	古人	antik	N	ADJ
古人	antike	古人	antik	N	ADJ;NOM;FEM;SG
古人	früheren	古人	früh	N	ADJ
古人	ältesten	古人	alt	N	ADJ;NOM;PL
徒弟	jünger	徒弟	jung	N	ADJ
徒弟	auszubildende	徒弟	auszubildend	N	ADJ;NOM;FEM;PL
下限	fußboden	下限	fußboden	N	V;NFIN
下限	stockwerk	下限	stockwerk	N	ADJ
下限	boden	下限	boden	N	ADV
下限	geschoss	下限	geschossen	N	ADJ
牛仔	cowboys	牛仔	cowboys	N	PROPN;NOM
牛仔	cowboys	牛仔	cowboys	N	PROPN;NOM
牛仔	cowboy	牛仔	cowboy	N	
親戚	relative	親戚	relativ	N	ADJ;NOM;FEM;PL
親戚	relativ	親戚	relativ	N	ADJ
親戚	relativer	親戚	relativ	N	ADJ
親戚	verwandte	親戚	verwenden	N	
親戚	verwandten	親戚	verwandt	N	V;PL;FIN
親戚	angehörige	親戚	angehörig	N	ADJ;NOM;FEM;PL
親戚	verwandtschaft	親戚	verwandtschaft	N	ADJ
親戚	verwandte	親戚	verwenden	N	
親戚	angehörigen	親戚	angehörig	N	V;IND;PL;3;FIN
勘探	erkundung	勘探	erkundung	N	ADJ
勘探	prospektion	勘探	prospektion	N	PROPN;NOM;SG
勘探	erkundung	勘探	erkundung	N	ADJ
勘探	erforschen	勘探	erforschen	N	V;NFIN
勘探	entdeckungsreise	勘探	entdeckungsreise	N	;SG
勘探	erforschung	勘探	erforschung	N	ADJ
結晶	kristallisation	結晶	kristallisation	V	ADJ
橢	oval	橢	oval	PART	
橢	ovale	橢	oval	PART	ADJ;NOM;FEM;PL
疑慮	zweifel	疑慮	zweifel	V	
疑慮	zweifel	疑慮	zweifel	V	
公孫	gongsun	公孫	gongsun	PROPN	PROPN;NOM;MASC;SG
上學	schule	上學	schule	V	N;NOM;FEM;SG
上學	schuljahr	上學	schuljahr	V	ADJ
路線	fahrplan	路線	fahrplan	N	
路線	wegweiser	路線	wegweiser	N	ADJ
紅十	ikrk	紅十	ikrk	PROPN	PROPN;NOM;MASC;SG
乳房	brust	乳房	brusen	N	PROPN
乳房	stillen	乳房	still	N	V;NFIN
乳房	brüste	乳房	brüsen	N	ADJ
乳房	busen	乳房	busen	N	
乳房	muttermilch	乳房	muttermilch	N	PROPN
乳房	brust	乳房	brusen	N	PROPN
乳房	busen	乳房	busen	N	
乳房	brüste	乳房	brüsen	N	ADJ
乳房	brüsten	乳房	brüsten	N	V;IND;PL;3;FIN
正宗	authentischen	正宗	authentisch	N	ADJ
正宗	verbindlich	正宗	verbindlich	N	ADJ
正宗	authentische	正宗	authentisch	N	ADJ;NOM;FEM;PL
正宗	authentisch	正宗	authentisch	N	ADJ
流血	blutung	流血	blutung	V	PROPN
凍	friert	凍	freiren	N	V;IND;SG;3;PRS;FIN
凍	frieren	凍	frieren	N	V;NFIN
凍	eiskalt	凍	eiskalten	N	ADJ
凍	einfrieren	凍	einfrieren	N	V;NFIN
諾亞	noahs	諾亞	noahs	PROPN	
諾亞	noah	諾亞	noah	PROPN	PROPN;NOM;SG
諾亞	noach	諾亞	noach	PROPN	PROPN;NOM;SG
下落	verbleib	下落	verbleib	V	
下落	aufenthaltsort	下落	aufenthaltsort	V	ADJ
歸屬	zuweisung	歸屬	zuweisung	V	N;SG
歸屬	zuordnung	歸屬	zuordnung	V	ADJ
歸屬	namensnennung	歸屬	namensnennung	V	ADJ
感	interessiert	感	interessieren	N	ADJ
感	interessierte	感	interessieren	N	V;IND;SG;3;PST;FIN
感	interessenten	感	interessent	N	
感	interessierten	感	interessiert	N	V;IND;PL;3;PST;FIN
感	interesse	感	interesse	N	
鹽水	kochsalzlösung	鹽水	kochsalzlösung	N	ADJ
鹽水	salzwasser	鹽水	salzwasser	N	
館長	kurator	館長	kurator	N	ADJ
毫克	milligramm	毫克	milligramm	N	ADJ
骨折	fraktur	骨折	fraktur	N	PROPN
骨折	frakturen	骨折	fraktur	N	V;NFIN
骨折	gebrochenen	骨折	gebrochen	N	ADJ
骨折	gebrochen	骨折	brechen	N	V;V.PTCP
骨折	gebrochenes	骨折	gebrochen	N	ADJ;NOM;NEUT;SG
骨折	brach	骨折	brechen	N	V;IND;SG;3;PST;FIN
泳池	freibad	泳池	freibaden	N	
泳池	schwimmbad	泳池	schwimmbad	N	ADJ
泳池	schwimmbecken	泳池	schwimmbecken	N	V;NFIN
泳池	pool	泳池	pool	N	
舉例	vorbilder	舉例	vorbild	V	ADJ
舉例	beispiele	舉例	beispiel	V	N;NOM;PL
舉例	beispiel	舉例	beispiel	V	ADV
舉例	fallbeispiele	舉例	fallbeispiele	V	N;NOM;PL
黏	klebrig	黏	klebrig	N	ADJ
灰姑	cinderella	灰姑	cinderella	N	PROPN;NOM;SG
牙買加	jamaika	牙買加	jamaika	PROPN	PROPN;NOM;MASC;SG
牙買加	jamaica	牙買加	jamaica	PROPN	PROPN;NOM;MASC;SG
主宰	dominieren	主宰	dominieren	N	V;NFIN
主宰	dominiert	主宰	dominieren	N	V;V.PTCP
主宰	beherrschen	主宰	beherrschen	N	V;NFIN
迦太基	karthago	迦太基	karthago	PROPN	PROPN;NOM;MASC;SG
渡假	ferien	渡假	ferienen	V	
渡假	urlaub	渡假	urlaub	V	ADV
偏差	standardabweichung	偏差	standardabweichung	N	ADJ
偏差	abweichungen	偏差	abweichung	N	V;NFIN
偏差	abweichung	偏差	abweichung	N	V;IND;SG;3;PRS;FIN
偏差	abweichungen	偏差	abweichung	N	V;NFIN
偏差	bias	偏差	bias	N	
偏差	verzerrungen	偏差	verzerrungen	N	V;NFIN
陰影	schatten	陰影	schatten	N	V;NFIN
陰影	schatten	陰影	schatten	N	V;NFIN
陰影	shadow	陰影	shadow	N	PROPN
陰影	farbton	陰影	farbton	N	ADJ
陰影	schatten	陰影	schatten	N	V;NFIN
驚訝	überrascht	驚訝	überraschen	N	ADJ
驚訝	erstaunt	驚訝	erstaunt	N	ADJ
驚訝	überraschte	驚訝	überraschen	N	V;IND;SG;3;PST;FIN
驚訝	gewundert	驚訝	wundern	N	V;V.PTCP
鱷魚	krokodil	鱷魚	krokodil	N	
殘骸	trümmer	殘骸	trümmer	N	ADJ
殘骸	schiffbruch	殘骸	schiffbruch	N	ADJ
幾內亞	guinea	幾內亞	guinea	PROPN	PROPN;NOM;NEUT;SG
幾內亞	meerschweinchen	幾內亞	meerschweinchen	PROPN	
籽	saatgut	籽	saatgut	N	PROPN
籽	saat	籽	saat	N	PROPN
籽	ölsaaten	籽	ölsaat	N	V;NFIN
籽	samen	籽	samen	N	V;NFIN
付款	auszahlung	付款	auszahlung	V	N;SG
付款	bezahlung	付款	Bezahlung	V	N;SG
付款	pay	付款	pay	V	PROPN;NOM;SG
付款	zahlungsverkehr	付款	zahlungsverkehr	V	ADJ
付款	bezahlung	付款	Bezahlung	V	N;SG
付款	zahlung	付款	zahlung	V	N;FEM;SG
付款	zahlungsmittel	付款	zahlungsmittel	V	
白	silber	白	silber	PROPN	
白	silberne	白	silbern	PROPN	ADJ;NOM;FEM;PL
白	silver	白	silver	PROPN	PROPN
水牛	buffalo	水牛	buffalo	N	PROPN
水牛	büffel	水牛	büffel	N	
水牛	büffel	水牛	büffel	N	
面部	gesicht	面部	sechen	N	V;V.PTCP
護航	begleiten	護航	begleiten	N	V;NFIN
護航	eskorte	護航	eskorten	N	ADJ;NOM;SG
護航	begleiter	護航	begleiter	N	ADJ
護航	escort	護航	escort	N	
各部	ministerium	各部	ministerium	N	ADJ
共生	symbiotische	共生	symbiotisch	V	ADJ;NOM;FEM;PL
共生	symbiose	共生	symbios	V	ADJ
厭惡	empört	厭惡	empören	V	ADJ
厭惡	ekel	厭惡	ekel	V	PROPN;SG
厭惡	angewidert	厭惡	anwidern	V	ADJ
厭惡	abscheu	厭惡	abscheu	V	PROPN
厭惡	ekel	厭惡	ekel	V	PROPN;SG
厭惡	abgeneigt	厭惡	abgeneigen	V	ADJ
厭惡	abneigung	厭惡	abneigung	V	
孫子	enkelin	孫子	enkelin	N	ADJ
孫子	enkelkind	孫子	enkelkind	N	
孫子	enkel	孫子	enkel	N	
孫子	enkel	孫子	enkel	N	
孫子	enkelkinder	孫子	enkelkinder	N	
孫子	enkel	孫子	enkel	N	
黑幫	gangster	黑幫	gang	N	ADJ
黑幫	gangs	黑幫	gangs	N	
黑幫	banden	黑幫	binden	N	V;NFIN
師父	master	師父	master	N	ADJ
瑞穗	mizuho	瑞穗	mizuho	PROPN	
寶寶	baby	寶寶	baby	N	
寶寶	schatz	寶寶	schatz	N	
線索	hinweis	線索	hinweis	N	ADV
線索	hinweisen	線索	hinweisen	N	V;NFIN
車庫	garage	車庫	garage	N	
車庫	tiefgarage	車庫	tiefgarage	N	ADJ;NOM;FEM;SG
車庫	parkhaus	車庫	parkhaus	N	PROPN
綠黨	grün	綠黨	grün	N	ADJ
綠黨	grünen	綠黨	grün	N	ADJ
綠黨	grüne	綠黨	grün	N	ADJ;NOM;FEM;PL
無畏	furchtlos	無畏	furchtlos	V	ADJ
損傷	verletzte	損傷	verletzen	N	V;IND;SG;3;PST;FIN
損傷	verletzungen	損傷	verletzungen	N	V;NFIN
損傷	schädigung	損傷	schädigung	N	ADJ
損傷	schaden	損傷	schaden	N	V;NFIN
損傷	schädigung	損傷	schädigung	N	ADJ
損傷	beschädigung	損傷	Beschädigung	N	ADJ
損傷	schaden	損傷	schaden	N	V;NFIN
缺口	lücken	缺口	lücken	N	V;NFIN
缺口	lückenhaft	缺口	lückenhaft	N	ADJ
缺口	abstände	缺口	abstehen	N	
缺口	abstand	缺口	abstehen	N	
缺口	kluft	缺口	klufen	N	
缺口	differenz	缺口	differenz	N	
缺口	lücke	缺口	lücken	N	
缺口	gap	缺口	gepen	N	PROPN
列舉	auszählung	列舉	auszählung	N	ADJ
精華	wesentliche	精華	wesentlich		ADJ;NOM;FEM;PL
精華	essenzen	精華	essenzen		V;NFIN
精華	wesentlichen	精華	wesentlich		ADJ
精華	wesen	精華	wesen		N;NOM;NEUT;SG
分流	umleitung	分流	umleitung	N	ADJ
分流	ablenkung	分流	ablenkung	N	
分流	zerstreuung	分流	zerstreuung	N	
分流	abzweigung	分流	abzweigung	N	
分流	shunt	分流	shunen	N	PROPN
刮	kratzer	刮	kratz	N	ADJ
刮	kratzen	刮	kratz	N	V;NFIN
蟒	python	蟒	python	N	PROPN;NOM;SG
發起	initiatoren	發起	initiator	V	
發起	initiator	發起	initiator	V	ADJ
口語	sprach	口語	sprechen	N	V;IND;SG;3;PST;FIN
口語	gesprochen	口語	sprechen	N	V;V.PTCP
口語	gesprochenen	口語	gesprochen	N	ADJ
口語	gesprochene	口語	gesprochen	N	ADJ;NOM;FEM;PL
力學	maschinenbau	力學	maschinenbau	N	ADJ
力學	mechaniker	力學	mechaniker	N	ADJ
力學	mechanik	力學	mechanik	N	
工匠	handwerkern	工匠	handwerkern	N	V;NFIN
工匠	handwerker	工匠	handwerker	N	ADJ
工匠	handwerkern	工匠	handwerkern	N	V;NFIN
工匠	handwerker	工匠	handwerker	N	ADJ
工匠	handwerker	工匠	handwerker	N	ADJ
處罰	strafen	處罰	strafen	N	V;NFIN
處罰	sanktion	處罰	sanktion	N	ADJ
處罰	geldstrafe	處罰	geldstrafe	N	ADJ
處罰	strafe	處罰	strafen	N	
處罰	strafmaßnahmen	處罰	strafmaßnahmen	N	V;NFIN
處罰	strafen	處罰	strafen	N	V;NFIN
處罰	sanktionen	處罰	sanktion	N	V;NFIN
處罰	strafmaß	處罰	strafmaß	N	ADJ
處罰	pein	處罰	pein	N	PROPN;SG
處罰	strafe	處罰	strafen	N	
名聲	bekanntheit	名聲	bekanntheit	N	ADJ
名聲	reputation	名聲	reputation	N	
序幕	auftakt	序幕	auftakt	N	ADJ
序幕	prolog	序幕	prolog	N	
醋	essig	醋	essig	N	
岬	promontory	岬	promontory	N	ADJ
代理	agentur	代理	agentur	V	PROPN;NOM;SG
代理	reisebüro	代理	reisebüro	V	
代理	agenten	代理	agent	V	N;PL
代理	vertreter	代理	vertreter	V	ADJ
代理	agenten	代理	agent	V	N;PL
代理	vertreter	代理	vertreter	V	ADJ
代理	agent	代理	agent	V	PROPN;NOM;SG
代理	agentin	代理	agentin	V	PROPN;NOM;FEM;SG
舒適	komfort	舒適	komfort	ADJ	
舒適	comfort	舒適	comfort	ADJ	
嘲笑	spott	嘲笑	spott	N	
嘲笑	verspottet	嘲笑	verspotten	N	V;V.PTCP
嘲笑	verspotten	嘲笑	verspotten	N	V;NFIN
嘲笑	mock	嘲笑	mock	N	PROPN
充電	gebühr	充電	gebühr	V	
充電	aufladung	充電	aufladung	V	N;SG
鎳	nickel	鎳	nickel	N	
哲也	tetsu	哲也	tetsu	PROPN	
飛翔	fly	飛翔	fly	N	PROPN;NOM;SG
飛翔	fliege	飛翔	fliegen	N	
飛翔	fliegen	飛翔	fliegen	N	V;NFIN
飛翔	flieg	飛翔	fliegen	N	V;IND;SG;3;FIN
飛翔	fliegende	飛翔	fliegend	N	ADJ;NOM;FEM;PL
飛翔	fliegen	飛翔	fliegen	N	V;NFIN
礦業	bergbau	礦業	bergbau	N	
地勢	terrain	地勢	terrain	N	
人	schütze	人	schützen	N	
谷地	valley	谷地	valley	N	PROPN;NOM;SG
桃子	pfirsiche	桃子	pfirsich	N	ADJ;NOM;FEM;SG
桃子	pfirsich	桃子	pfirsich	N	PROPN
桃子	pfirsich	桃子	pfirsich	N	PROPN
桃子	peach	桃子	peach	N	PROPN;NOM;SG
電纜	verkabelung	電纜	verkabelung	N	ADJ
電纜	kabel	電纜	kabel	N	
電纜	kabeln	電纜	kabeln	N	V;NFIN
電纜	kabel	電纜	kabel	N	
電纜	kabelfernsehen	電纜	kabelfernsehen	N	ADJ
電纜	cable	電纜	cable	N	
電纜	seilbahn	電纜	seilbahn	N	PROPN;SG
蝨	läuse	蝨	laus	N	
蝨	laus	蝨	laus	N	
田野	fields	田野	fields	N	PROPN
田野	bereichen	田野	bereichen	N	V;NFIN
田野	felder	田野	feld	N	ADJ
腐敗	verdorben	腐敗	verdorben	N	V;V.PTCP
腐敗	korrupt	腐敗	korrupt	N	ADJ
腐敗	korruption	腐敗	korruption	N	
腐敗	beschädigt	腐敗	beschädigen	N	V;V.PTCP
腐敗	bestechung	腐敗	Bestechung	N	ADJ
腐敗	korruption	腐敗	korruption	N	
少數	minderheiten	少數	minderheit	ADJ	N;NOM;PL
少數	minderheit	少數	minderheit	ADJ	
少數	minderheiten	少數	minderheit	ADJ	N;NOM;PL
少數	minderheit	少數	minderheit	ADJ	
無聊	langweiligen	無聊	langweilig	V	ADJ
無聊	langweilig	無聊	langweilig	V	ADJ
無聊	langeweile	無聊	langeweile	V	
無聊	langweilig	無聊	langweilig	V	ADJ
無聊	gelangweilt	無聊	langweilen	V	ADJ
藉口	ausrede	藉口	ausrede		ADV
藉口	ausreden	藉口	ausreden		V;NFIN
藉口	entschuldigungen	藉口	entschuldigung		N;NOM;FEM;PL
造船	werft	造船	werfen	V	N;NOM;FEM;SG
造船	werften	造船	werften	V	N;PL
顎	kiefer	顎	kiefer	N	
顎	gaumen	顎	gaum	N	V;NFIN
酒館	taverne	酒館	tavern	N	
酒館	schenke	酒館	schenk	N	V;IND;SG;3;PRS;FIN
酒館	kneipe	酒館	kneip	N	
酒館	gasthaus	酒館	gasthaus	N	PROPN
酒館	gaststätte	酒館	gaststätte	N	;SG
酒館	kneipe	酒館	kneip	N	
酒館	gaststätte	酒館	gaststätte	N	;SG
政治	politik	政治	politik	N	ADJ
