que	tu	que	tu	PRO	INTJ
johnson	johnson	johnson	johnson	PROPN	N;MASC;SG
stalin	stalin	stalin	stalin	PROPN	N;MASC;SG
stalin	estaline	stalin	estaline	PROPN	N;MASC;SG
stalin	enganos	stalin	engano	PROPN	N;MASC;PL
stalin	erros	stalin	erro	PROPN	N;MASC;PL
chores	don	chores	don	V	PROPN;MASC;SG
chores	choro	chores	choro	V	N;MASC;SG
chores	cry	chores	cry	V	N;MASC;SG
chores	só	chores	só	V	ADV
chores	apenas	chores	apenas	V	ADV
quererá	queres	querer	querer	V	INTJ
quererá	tu	querer	tu	V	INTJ
quererá	você	querer	você	V	PRO;NOM;SG;3
quererá	vc	querer	vc	V	PRO;NOM;MASC;SG;3
quererá	will	querer	will	V	N;MASC;SG
quererá	vontade	querer	vontade	V	N;FEM;SG
quererá	amor	querer	amor	V	N;MASC;SG
quererá	love	querer	love	V	N;MASC;SG
quererá	won	querer	won	V	N;MASC;SG
irás	tu	ir	tu	V	INTJ
irás	você	ir	você	V	PRO;NOM;SG;3
irás	vc	ir	vc	V	PRO;NOM;MASC;SG;3
irás	não	ir	não	V	INTJ
irás	will	ir	will	V	N;MASC;SG
irás	vontade	ir	vontade	V	N;FEM;SG
opina	tu	opina	tu	N	INTJ
opina	você	opina	você	N	PRO;NOM;SG;3
opina	vc	opina	vc	N	PRO;NOM;MASC;SG;3
opina	pense	opina	pensar	N	V;SBJV;SG;3;PRS;FIN
opina	pensem	opina	pensar	N	V;SBJV;PL;3;PRS;FIN
opina	pensa	opina	pensar	N	V;IND;SG;3;PRS;FIN
opina	pensar	opina	pensar	N	V;NFIN
opina	sobre	opina	sobre	N	ADP
opina	sentir	opina	sentir	N	V;NFIN
opina	sente	opina	sentir	N	V;IND;SG;3;PRS;FIN
opina	sinta	opina	sinta	N	V;SBJV;SG;3;PRS;FIN
noivo	aqui	noivo	aqui	N	ADV
noivo	namorado	noivo	namorar	N	V;MASC;SG;V.PTCP
toques	don	toque	don	N	PROPN;MASC;SG
moriyama	moriyama	moriyama	moriyama	PROPN	N;MASC;SG
moriyama	último	moriyama	último	PROPN	ADJ;MASC;SG
moriyama	últimas	moriyama	último	PROPN	ADJ;FEM;PL
moriyama	last	moriyama	last	PROPN	N;MASC;SG
moriyama	últimos	moriyama	último	PROPN	ADJ;MASC;PL
moriyama	última	moriyama	último	PROPN	ADJ;FEM;SG
moriyama	noite	moriyama	noite	PROPN	N;FEM;SG
moriyama	night	moriyama	night	PROPN	N;MASC;SG
moriyama	aqui	moriyama	aqui	PROPN	ADV
facías	fazendo	facer	fazer	N	V;V.MSDR
facías	tu	facer	tu	N	INTJ
facías	você	facer	você	N	PRO;NOM;SG;3
facías	vc	facer	vc	N	PRO;NOM;MASC;SG;3
facías	iniciado	facer	iniciar	N	V;MASC;SG;V.PTCP
facías	comecei	facer	começar	N	V;IND;SG;1;PST;FIN
facías	começou	facer	começar	N	V;IND;SG;3;PST;FIN
facías	começaram	facer	começar	N	V;IND;PL;3;FIN
facías	iniciou	facer	iniciar	N	V;IND;SG;3;PST;FIN
facías	cantando	facer	cantar	N	V;V.MSDR
facías	cantar	facer	cantar	N	V;NFIN
facías	fiz	facer	fazer	N	V;IND;SG;1;PST;FIN
facías	did	facer	dider	N	PROPN;MASC;SG
facías	fê	facer	fazer	N	V;IND;SG;3;PST;FIN
facías	fez	facer	fazer	N	V;IND;SG;3;PST;FIN
facías	estavam	facer	estar	N	V;IND;PL;3;IPFV;FIN
facías	foram	facer	ser	N	V;IND;PL;3;PST;FIN
facías	eram	facer	ser	N	V;IND;PL;3;IPFV;FIN
delegado	delegar	delegado	delegar	N	V;NFIN
delegado	representativo	delegado	representativo	N	ADJ;MASC;SG
delegado	representativa	delegado	representativa	N	ADJ;FEM;SG
executados	eles	executar	eles	V	PRO;NOM;MASC;PL;3
executados	elas	executar	ele	V	PRO;NOM;FEM;PL;3
executados	shot	executar	shot	V	N;MASC;SG
executados	tiro	executar	tiro	V	N;MASC;SG
doncela	novo	doncela	novo	N	ADJ;MASC;SG
doncela	novas	doncela	novo	N	ADJ;FEM;PL
doncela	novos	doncela	novo	N	ADJ;MASC;PL
doncela	nova	doncela	novo	N	ADJ;FEM;SG
diatu	aqui	diatu	aqui	PROPN	ADV
marchei	esquerdo	marchar	esquerdo	V	N;MASC;SG
marchei	left	marchar	left	V	N;MASC;SG
marchei	esquerda	marchar	esquerda	V	N;FEM;SG
ton	alto	ton	alto	N	ADV
ton	barulhenta	ton	barulhenta	N	ADJ;FEM;SG
ton	barulhento	ton	barulhento	N	ADJ;MASC;SG
pediume	relatório	pediume	relatório	V	N;MASC;SG
pediume	ela	pediume	ela	V	PRO;NOM;FEM;SG;3
pediume	she	pediume	she	V	N;MASC;SG
acabamos	só	acabar	só	V	ADV
acabamos	apenas	acabar	apenas	V	ADV
crelo	believe	crelo	believe	V	N;MASC;SG
crelo	essa	crelo	esse	V	PRO;FEM;SG
crelo	isso	crelo	isso	V	PRO;MASC;SG
crelo	que	crelo	que	V	PRO;MASC;SG
crelo	tu	crelo	tu	V	INTJ
crelo	você	crelo	você	V	PRO;NOM;SG;3
crelo	vc	crelo	vc	V	PRO;NOM;MASC;SG;3
vernos	veja	verno	ver	N	V;SBJV;SG;3;PRS;FIN
vernos	vê	verno	ver	N	V;IND;SG;3;PRS;FIN
vernos	ver	verno	ver	N	V;NFIN
vernos	cada	verno	cada	N	DET;FEM;SG
vernos	outro	verno	outro	N	PRO;MASC;SG
vernos	outros	verno	outro	N	PRO;MASC;PL
vernos	outras	verno	outro	N	PRO;FEM;PL
vernos	outra	verno	outro	N	PRO;FEM;SG
vernos	conheçam	verno	conhecer	N	V;SBJV;PL;3;PRS;FIN
vernos	conheça	verno	conhecer	N	V;SBJV;SG;3;PRS;FIN
vernos	conhecer	verno	conhecer	N	V;NFIN
pregunto	pergunta	pregunto	pergunta	V	N;FEM;SG
pregunto	tu	pregunto	tu	V	INTJ
pregunto	você	pregunto	você	V	PRO;NOM;SG;3
pregunto	vc	pregunto	vc	V	PRO;NOM;MASC;SG;3
pregunto	maravilha	pregunto	maravilha	V	N;FEM;SG
pregunto	wonder	pregunto	wonder	V	N;MASC;SG
evidencia	essa	evidencia	esse	N	PRO;FEM;SG
evidencia	isso	evidencia	isso	N	PRO;MASC;SG
evidencia	que	evidencia	que	N	PRO;MASC;SG
tecnoloxías	novo	tecnoloxía	novo	N	ADJ;MASC;SG
tecnoloxías	novas	tecnoloxía	novo	N	ADJ;FEM;PL
tecnoloxías	novos	tecnoloxía	novo	N	ADJ;MASC;PL
tecnoloxías	nova	tecnoloxía	novo	N	ADJ;FEM;SG
aposta	aposta	apostar	aposta	V	N;FEM;SG
aposta	bet	apostar	bet	V	N;MASC;SG
reunir	comício	reunir	comício	V	N;MASC;SG
reunir	rally	reunir	rally	V	N;MASC;SG
reunir	rali	reunir	rali	V	N;MASC;SG
reunir	encontros	reunir	encontro	V	N;MASC;PL
reunir	reuniões	reunir	reunião	V	N;FEM;PL
reunir	aqui	reunir	aqui	V	ADV
emoción	emocionar	emoción	emocionar	N	V;NFIN
charlas	conversar	charla	conversar	N	V;NFIN
charlas	fala	charla	falar	N	V;IND;SG;3;PRS;FIN
charlas	falar	charla	falar	N	V;NFIN
charlas	fale	charla	falar	N	V;SBJV;SG;3;PRS;FIN
charlas	agregado	charla	agregado	N	V;MASC;SG;V.PTCP
charlas	aglomerado	charla	aglomerar	N	V;MASC;SG;V.PTCP
evolución	evolutiva	evolución	evolutivo	N	ADJ;FEM;SG
evolución	evolutivo	evolución	evolutivo	N	ADJ;MASC;SG
evolución	nunca	evolución	nunca	N	ADV
anxos	os	anxo	o	N	PRO;ACC;MASC;PL;3
déixenme	deixe	déixenme	deixar	PROPN	V;SBJV;SG;3;PRS;FIN
déixenme	deixa	déixenme	deixar	PROPN	V;IND;SG;3;PRS;FIN
déixenme	colocar	déixenme	colocar	PROPN	V;NFIN
déixenme	coloca	déixenme	colocar	PROPN	V;IND;SG;3;PRS;FIN
déixenme	pôr	déixenme	pôr	PROPN	V;NFIN
déixenme	posta	déixenme	pôr	PROPN	V;FEM;SG;V.PTCP
déixenme	coloque	déixenme	coloque	PROPN	V;SBJV;SG;3;PRS;FIN
mañás	manhã	mañás	manhã	ADV	N;FEM;SG
mañás	morning	mañás	morning	ADV	N;MASC;SG
mañás	manhãs	mañás	manhã	ADV	N;FEM;PL
oportunidades	apanha	oportunidade	apanhar	N	V;IND;SG;3;PRS;FIN
oportunidades	obtenha	oportunidade	obter	N	V;SBJV;SG;3;PRS;FIN
oportunidades	receba	oportunidade	receber	N	V;SBJV;SG;3;PRS;FIN
oportunidades	obter	oportunidade	obter	N	V;NFIN
noutros	outro	noutro	outro	N	PRO;MASC;SG
noutros	outros	noutro	outro	N	PRO;MASC;PL
noutros	outras	noutro	outro	N	PRO;FEM;PL
noutros	outra	noutro	outro	N	PRO;FEM;SG
fiscal	promotor	fiscal	promotor	ADJ	N;MASC;SG
fiscal	procurador	fiscal	procurador	ADJ	N;MASC;SG
fiscal	distrito	fiscal	distrito	ADJ	N;MASC;SG
fiscal	advogada	fiscal	advogado	ADJ	N;FEM;SG
fiscal	advogado	fiscal	advogado	ADJ	N;MASC;SG
fiscal	procurador	fiscal	procurador	ADJ	N;MASC;SG
fiscal	os	fiscal	o	ADJ	PRO;ACC;MASC;PL;3
comprende	lata	comprender	lata	V	N;FEM;SG
comprende	can	comprender	can	V	N;MASC;SG
comprende	tu	comprender	tu	V	INTJ
comprende	você	comprender	você	V	PRO;NOM;SG;3
comprende	vc	comprender	vc	V	PRO;NOM;MASC;SG;3
xogan	play	xogar	play	V	N;MASC;SG
xogan	eles	xogar	eles	V	PRO;NOM;MASC;PL;3
xogan	elas	xogar	ele	V	PRO;NOM;FEM;PL;3
xogan	os	xogar	o	V	PRO;ACC;MASC;PL;3
xogan	game	xogar	game	V	N;MASC;SG
xogan	jogo	xogar	jogo	V	N;MASC;SG
xenética	genética	xenético	genético	ADJ	N;FEM;SG
xenética	genético	xenético	genético	ADJ	N;MASC;SG
xenética	genéticos	xenético	genético	ADJ	N;MASC;PL
xenética	genética	xenético	genético	ADJ	N;FEM;SG
credes	tu	crede	tu	V	INTJ
credes	você	crede	você	V	PRO;NOM;SG;3
credes	vc	crede	vc	V	PRO;NOM;MASC;SG;3
credes	believe	crede	believe	V	N;MASC;SG
quedaba	estava	quedar	estar	V	V;IND;SG;3;IPFV;FIN
quedaba	tava	quedar	tavo	V	V;IND;SG;1;IPFV;FIN
quedaba	foi	quedar	foi	V	ADV
quedaba	esquerdo	quedar	esquerdo	V	N;MASC;SG
quedaba	left	quedar	left	V	N;MASC;SG
quedaba	esquerda	quedar	esquerda	V	N;FEM;SG
quedaba	ela	quedar	ela	V	PRO;NOM;FEM;SG;3
quedaba	she	quedar	she	V	N;MASC;SG
mudou	mudança	mudar	mudança	V	N;FEM;SG
mudou	mudanças	mudar	mudança	V	N;FEM;PL
mudou	troco	mudar	troco	V	N;MASC;SG
directa	directa	directo	directo	ADJ	N;FEM;SG
directa	diretos	directo	direto	ADJ	N;MASC;PL
directa	direct	directo	direct	ADJ	N;MASC;SG
directa	direto	directo	direto	ADJ	N;MASC;SG
directa	straight	directo	straight	ADJ	N;MASC;SG
directa	hetero	directo	hetero	ADJ	N;MASC;SG
directa	direto	directo	direto	ADJ	N;MASC;SG
colocar	stand	colocar	stand	V	N;MASC;SG
colocar	colocação	colocar	colocação	V	N;FEM;SG
colocar	lugar	colocar	lugar	V	N;MASC;SG
colocar	place	colocar	place	V	N;MASC;SG
colocar	local	colocar	local	V	N;MASC;SG
colocar	sítio	colocar	sítio	V	N;MASC;SG
entenden	eles	entender	eles	V	PRO;NOM;MASC;PL;3
entenden	elas	entender	ele	V	PRO;NOM;FEM;PL;3
cós	os	cós	o	N	PRO;ACC;MASC;PL;3
cós	com	cós	com	N	ADP
800	sobre	800	sobre	NUM	ADP
acerca	sobre	acercar	sobre	V	ADP
acabas	tu	acaba	tu	N	INTJ
acabas	você	acaba	você	N	PRO;NOM;SG;3
acabas	vc	acaba	vc	N	PRO;NOM;MASC;SG;3
acabas	terminar	acaba	terminar	N	V;NFIN
acabas	só	acaba	só	N	ADV
acabas	apenas	acaba	apenas	N	ADV
xuntar	juntos	xuntar	junto	V	N;MASC;PL
xuntar	juntas	xuntar	juntas	V	N;FEM;PL
xuntar	novamente	xuntar	novamente	V	ADV
xuntar	nossa	xuntar	nosso	V	DET;FEM;SG
xuntar	nossas	xuntar	nosso	V	DET;FEM;PL
xuntar	nossos	xuntar	nosso	V	DET;MASC;PL
xuntar	nosso	xuntar	nosso	V	DET;MASC;SG
deberiades	tu	deberiade	tu	N	INTJ
deberiades	você	deberiade	você	N	PRO;NOM;SG;3
deberiades	vc	deberiade	vc	N	PRO;NOM;MASC;SG;3
deberiades	deveria	deberiade	dever	N	V;COND;SG;3;FIN
deberiades	devia	deberiade	dever	N	V;IND;SG;3;IPFV;FIN
deberiades	deve	deberiade	dever	N	V;IND;SG;3;PRS;FIN
deberiades	deveriam	deberiade	dever	N	V;COND;PL;3;FIN
deberiades	supunha	deberiade	supunho	N	V;IND;SG;3;IPFV;FIN
deberiades	supõe	deberiade	supor	N	V;IND;SG;3;PRS;FIN
danos	confere	dano	conferir	N	V;IND;SG;3;PRS;FIN
danos	dá	dano	dar	N	V;IND;SG;3;PRS;FIN
danos	dê	dano	dar	N	V;SBJV;SG;3;PRS;FIN
danos	dar	dano	dar	N	V;NFIN
danos	dá	dano	dar	N	V;IND;SG;3;PRS;FIN
observamos	olhar	observar	olhar	V	N;MASC;SG
aprendendo	aprendizagem	aprender	aprendizagem	V	N;FEM;SG
aprendendo	como	aprender	como	V	ADV
alternativa	alternativo	alternativa	alternativo	N	ADJ;MASC;SG
alternativa	alternar	alternativa	alternar	N	V;NFIN
alternativa	alternativo	alternativa	alternativo	N	ADJ;MASC;SG
alternativa	outro	alternativa	outro	N	PRO;MASC;SG
alternativa	outra	alternativa	outro	N	PRO;FEM;SG
pozo	bem	pozo	bem	N	ADV
febre	febril	febre	febril	N	ADJ;FEM;SG
estábamos	foram	estábar	ser	V	V;IND;PL;3;PST;FIN
estábamos	eram	estábar	ser	V	V;IND;PL;3;IPFV;FIN
estábamos	já	estábar	já	V	ADV
estábamos	ja	estábar	ja	V	INTJ
evidente	obviamente	evidente	obviamente	ADJ	ADV
evidente	obvio	evidente	obvio	ADJ	ADV
chegara	hora	chegarar	hora	V	N;FEM;SG
chegara	horário	chegarar	horário	V	N;MASC;SG
chegara	tempo	chegarar	tempo	V	N;MASC;SG
chegara	time	chegarar	time	V	N;MASC;SG
descrición	essa	descrición	esse	N	PRO;FEM;SG
descrición	isso	descrición	isso	N	PRO;MASC;SG
descrición	que	descrición	que	N	PRO;MASC;SG
córtex	córtex	córtex	córtex	PROPN	N;MASC;SG
córtex	auditivo	córtex	auditivo	PROPN	N;MASC;SG
jeff	jeff	jeff	jeff	PROPN	N;MASC;SG
efectivo	dinheiro	efectivo	dinheiro	ADJ	N;MASC;SG
efectivo	grana	efectivo	grana	ADJ	N;FEM;SG
efectivo	numerário	efectivo	numerário	ADJ	N;MASC;SG
efectivo	cash	efectivo	cash	ADJ	N;MASC;SG
efectivo	qualquer	efectivo	qualquer	ADJ	DET;FEM;SG
camiña	passeios	camiñar	passeio	V	N;MASC;PL
camiña	caminhada	camiñar	caminhar	V	N;FEM;SG
camiña	caminhada	camiñar	caminhar	V	N;FEM;SG
camiña	passeio	camiñar	passeio	V	N;MASC;SG
camiña	agora	camiñar	agora	V	ADV
individuo	individual	individuo	individual	N	ADJ;MASC;SG
individuo	individuais	individuo	individual	N	ADJ;MASC;PL
independente	independent	independente	independent	ADJ	N;MASC;SG
independente	independentes	independente	independente	ADJ	N;MASC;PL
independente	independentemente	independente	independentemente	ADJ	ADV
bordo	os	bordo	o	N	PRO;ACC;MASC;PL;3
plantas	plantar	planta	plantar	N	V;NFIN
plantas	com	planta	com	N	ADP
recibimos	got	recibir	got	V	N;MASC;SG
pensade	sobre	pensade	sobre	V	ADP
pensade	take	pensade	take	V	N;MASC;SG
noticia	denunciar	noticia	denunciar	N	V;NFIN
noticia	relatar	noticia	relatar	N	V;NFIN
niño	os	niñar	o	N	PRO;ACC;MASC;PL;3
universal	universal	universal	universal	ADJ	N;MASC;SG
actos	por	acto	por	N	ADP
actos	para	acto	para	N	ADP
feo	feia	feo	feio	N	ADJ;FEM;SG
feo	feios	feo	feio	N	ADJ;MASC;PL
feo	feioso	feo	feioso	N	ADJ;MASC;SG
feo	feio	feo	fazer	N	ADJ;MASC;SG
feo	ruim	feo	ruim	N	ADJ;MASC;SG
feo	mau	feo	mau	N	ADJ;MASC;SG
feo	má	feo	má	N	ADJ;FEM;SG
dise	disse	dise	dizer	N	V;IND;SG;3;PST;FIN
dise	eles	dise	eles	N	PRO;NOM;MASC;PL;3
dise	elas	dise	ele	N	PRO;NOM;FEM;PL;3
aburrido	aborrecido	aburrido	aborrecer	ADJ	V;MASC;SG;V.PTCP
aburrido	tédio	aburrido	tédio	ADJ	N;MASC;SG
aburrido	aborrecido	aburrido	aborrecer	ADJ	V;MASC;SG;V.PTCP
aburrido	apanha	aburrido	apanhar	ADJ	V;IND;SG;3;PRS;FIN
aburrido	obtenha	aburrido	obter	ADJ	V;SBJV;SG;3;PRS;FIN
aburrido	receba	aburrido	receber	ADJ	V;SBJV;SG;3;PRS;FIN
aburrido	obter	aburrido	obter	ADJ	V;NFIN
alcol	também	alcol	também	N	ADV
alcol	demais	alcol	demais	N	ADV
scott	scott	scott	scott	PROPN	N;MASC;SG
regra	cessa	regra	cessar	N	V;IND;SG;3;PRS;FIN
preparada	pronto	preparada	pronto	V	ADJ;MASC;SG
preparada	pronta	preparada	pronto	V	ADJ;FEM;SG
preparada	prontos	preparada	pronto	V	ADJ;MASC;PL
preparada	por	preparada	por	V	ADP
preparada	para	preparada	para	V	ADP
levanta	wake	levantar	wake	V	N;MASC;SG
levanta	velório	levantar	velório	V	N;MASC;SG
levanta	seu	levantar	seu	V	DET;MASC;SG
levanta	sua	levantar	seu	V	DET;FEM;SG
levanta	stand	levantar	stand	V	N;MASC;SG
botón	pressione	botón	pressionar	N	V;SBJV;SG;3;PRS;FIN
botón	empurra	botón	empurrar	N	V;IND;SG;3;PRS;FIN
botón	empurrar	botón	empurrar	N	V;NFIN
tubo	alimentando	tubo	alimentar	N	V;V.MSDR
tubo	certo	tubo	certo	N	ADJ;MASC;SG
aproximadamente	sobre	aproximadamente	sobre	ADV	ADP
voando	flying	voar	flying	V	N;MASC;SG
voando	fly	voar	fly	V	N;MASC;SG
voando	mosca	voar	mosco	V	N;FEM;SG
tranquilos	fixe	tranquilo	fixe	N	V;SBJV;SG;3;PRS;FIN
tranquilos	maneiro	tranquilo	maneiro	N	ADJ;MASC;SG
tranquilos	legal	tranquilo	legal	N	ADJ;MASC;SG
tranquilos	calado	tranquilo	calar	N	V;MASC;SG;V.PTCP
tranquilos	quietos	tranquilo	quieto	N	ADJ;MASC;PL
tranquilos	tenha	tranquilo	ter	N	V;SBJV;SG;3;PRS;FIN
tranquilos	ter	tranquilo	ter	N	V;NFIN
morrendo	die	morrer	dieer	V	N;MASC;SG
morrendo	death	morrer	death	V	N;MASC;SG
morrendo	morte	morrer	morte	V	N;FEM;SG
morrendo	faminta	morrer	faminta	V	ADJ;FEM;SG
morrendo	faminto	morrer	faminto	V	ADJ;MASC;SG
morrendo	famintos	morrer	faminto	V	N;MASC;PL
poderes	potências	poder	potências	V	N;FEM;PL
poderes	poderes	poder	poder	V	N;MASC;PL
poderes	powers	poder	power	V	N;MASC;SG
poderes	competências	poder	competência	V	N;FEM;PL
poderes	com	poder	com	V	ADP
poderes	os	poder	o	V	PRO;ACC;MASC;PL;3
poderes	autoridades	poder	autoridade	V	N;FEM;PL
pregúntalle	pergunte	pregúntalle	pergunte	ADJ	V;SBJV;SG;3;PRS;FIN
pregúntalle	pedir	pregúntalle	pedir	ADJ	V;NFIN
pregúntalle	pergunta	pregúntalle	pergunta	ADJ	N;FEM;SG
pregúntalle	perguntar	pregúntalle	perguntar	ADJ	V;NFIN
pregúntalle	dela	pregúntalle	dela	ADJ	N;MASC;SG
pregúntalle	ela	pregúntalle	ela	ADJ	PRO;NOM;FEM;SG;3
pregúntalle	her	pregúntalle	her	ADJ	N;MASC;SG
pregúntalle	ele	pregúntalle	ele	ADJ	PRO;NOM;MASC;SG;3
pregúntalle	tu	pregúntalle	tu	ADJ	INTJ
pregúntalle	você	pregúntalle	você	ADJ	PRO;NOM;SG;3
pregúntalle	vc	pregúntalle	vc	ADJ	PRO;NOM;MASC;SG;3
importar	independentemente	importar	independentemente	V	ADV
importar	cuidados	importar	cuidado	V	N;MASC;PL
importar	cuidado	importar	cuidado	V	N;MASC;SG
importar	care	importar	care	V	N;MASC;SG
importar	sobre	importar	sobre	V	ADP
importar	mind	importar	mind	V	N;MASC;SG
importar	mente	importar	mente	V	N;FEM;SG
importar	matéria	importar	matéria	V	N;FEM;SG
doentes	eles	doente	eles	N	PRO;NOM;MASC;PL;3
doentes	elas	doente	ele	N	PRO;NOM;FEM;PL;3
doentes	enjoado	doente	enjoar	N	V;MASC;SG;V.PTCP
doentes	doentio	doente	doentio	N	ADJ;MASC;SG
doentes	doente	doente	doente	N	ADJ;MASC;SG
comeu	ela	comer	ela	V	PRO;NOM;FEM;SG;3
comeu	she	comer	she	V	N;MASC;SG
comeu	did	comer	dider	V	PROPN;MASC;SG
comeu	coma	comer	coma	V	N;MASC;SG
comeu	tu	comer	tu	V	INTJ
comeu	você	comer	você	V	PRO;NOM;SG;3
comeu	vc	comer	vc	V	PRO;NOM;MASC;SG;3
deixado	esquerdo	deixado	esquerdo	V	N;MASC;SG
deixado	left	deixado	left	V	N;MASC;SG
deixado	esquerda	deixado	esquerda	V	N;FEM;SG
escura	dark	escurar	dark	ADJ	N;MASC;SG
fulano	este	fulano	este	N	DET;MASC;SG
fulano	esta	fulano	este	N	PRO;FEM;SG
fulano	isso	fulano	isso	N	PRO;MASC;SG
fulano	isto	fulano	isto	N	PRO;MASC;SG
fulano	essa	fulano	esse	N	PRO;FEM;SG
fulano	esse	fulano	esse	N	DET;MASC;SG
copia	copiar	copia	copiar	N	V;NFIN
copia	copie	copia	copie	N	V;SBJV;SG;3;PRS;FIN
cima	pega	cima	pegar	N	V;IND;SG;3;PRS;FIN
cima	levar	cima	levar	N	V;NFIN
cima	pegue	cima	pegar	N	V;SBJV;SG;3;PRS;FIN
cima	toma	cima	tomar	N	V;IND;SG;3;PRS;FIN
cima	leve	cima	levar	N	V;SBJV;SG;3;PRS;FIN
mexar	xixi	mexar	xixi	V	N;MASC;SG
mexar	mijo	mexar	mijo	V	N;MASC;SG
mexar	take	mexar	take	V	N;MASC;SG
soidade	solitária	soidade	solitário	N	ADJ;FEM;SG
soidade	solitário	soidade	solitário	N	ADJ;MASC;SG
soidade	solitários	soidade	solitário	N	ADJ;MASC;PL
comendo	quando	comer	quando	V	ADV
comendo	when	comer	when	V	N;MASC;SG
comen	coma	comer	coma	V	N;MASC;SG
comen	eles	comer	eles	V	PRO;NOM;MASC;PL;3
comen	elas	comer	ele	V	PRO;NOM;FEM;PL;3
comen	lotes	comer	lote	V	N;MASC;PL
comen	montes	comer	monte	V	N;MASC;PL
diversión	divertida	diversión	divertido	N	ADJ;FEM;SG
diversión	divertido	diversión	divertido	N	ADJ;MASC;SG
daquel	essa	daquel	esse	ADV	PRO;FEM;SG
daquel	isso	daquel	isso	ADV	PRO;MASC;SG
daquel	que	daquel	que	ADV	PRO;MASC;SG
daquel	por	daquel	por	ADV	ADP
daquel	para	daquel	para	ADV	ADP
daquel	este	daquel	este	ADV	DET;MASC;SG
daquel	esta	daquel	este	ADV	PRO;FEM;SG
daquel	isso	daquel	isso	ADV	PRO;MASC;SG
daquel	isto	daquel	isto	ADV	PRO;MASC;SG
daquel	essa	daquel	esse	ADV	PRO;FEM;SG
daquel	esse	daquel	esse	ADV	DET;MASC;SG
daquel	do	daquel	do	ADV	N;MASC;SG
daquel	de	daquel	de	ADV	ADP
daquel	da	daquel	da	ADV	INTJ
roto	quebrada	roto	quebrar	N	V;FEM;SG;V.PTCP
roto	quebrado	roto	quebrar	N	V;MASC;SG;V.PTCP
roto	porque	roto	porque	N	CONJ
roto	pq	roto	pq	N	
tomo	pega	tomo	pegar	N	V;IND;SG;3;PRS;FIN
tomo	levar	tomo	levar	N	V;NFIN
tomo	pegue	tomo	pegar	N	V;SBJV;SG;3;PRS;FIN
tomo	toma	tomo	tomar	N	V;IND;SG;3;PRS;FIN
tomo	leve	tomo	levar	N	V;SBJV;SG;3;PRS;FIN
tomo	nunca	tomo	nunca	N	ADV
tomo	dê	tomo	dar	N	V;SBJV;SG;3;PRS;FIN
tomo	dar	tomo	dar	N	V;NFIN
tomo	dá	tomo	dar	N	V;IND;SG;3;PRS;FIN
tomo	bobo	tomo	bobo	N	ADJ;MASC;SG
tomo	tolo	tomo	tolo	N	ADJ;MASC;SG
tomo	parvo	tomo	parvo	N	ADJ;MASC;SG
helicóptero	fora	helicóptero	fora	N	ADV
face	face	face	face	N	ADV
buscalo	olhando	buscalo	olhar	N	V;V.MSDR
buscalo	procurando	buscalo	procurar	N	V;V.MSDR
buscalo	olhe	buscalo	olhar	N	V;SBJV;SG;3;PRS;FIN
buscalo	olha	buscalo	olhar	N	V;IND;SG;3;PRS;FIN
buscalo	por	buscalo	por	N	ADP
buscalo	para	buscalo	para	N	ADP
buscalo	ele	buscalo	ele	N	PRO;NOM;MASC;SG;3
buscalo	veja	buscalo	ver	N	V;SBJV;SG;3;PRS;FIN
buscalo	vê	buscalo	ver	N	V;IND;SG;3;PRS;FIN
buscalo	ver	buscalo	ver	N	V;NFIN
buscalo	apanha	buscalo	apanhar	N	V;IND;SG;3;PRS;FIN
buscalo	obtenha	buscalo	obter	N	V;SBJV;SG;3;PRS;FIN
buscalo	receba	buscalo	receber	N	V;SBJV;SG;3;PRS;FIN
buscalo	obter	buscalo	obter	N	V;NFIN
mataches	mate	matache	mate	N	V;SBJV;SG;3;PRS;FIN
mataches	matem	matache	matar	N	V;SBJV;PL;3;PRS;FIN
mataches	matar	matache	matar	N	V;NFIN
mataches	morto	matache	morrer	N	V;MASC;SG;V.PTCP
mataches	matou	matache	matar	N	V;IND;SG;3;PST;FIN
mataches	tu	matache	tu	N	INTJ
mataches	você	matache	você	N	PRO;NOM;SG;3
mataches	vc	matache	vc	N	PRO;NOM;MASC;SG;3
mataches	fiz	matache	fazer	N	V;IND;SG;1;PST;FIN
mataches	did	matache	dider	N	PROPN;MASC;SG
mataches	fê	matache	fazer	N	V;IND;SG;3;PST;FIN
mataches	fez	matache	fazer	N	V;IND;SG;3;PST;FIN
volvede	voltar	volvede	voltar	N	V;NFIN
volvede	apanha	volvede	apanhar	N	V;IND;SG;3;PRS;FIN
volvede	obtenha	volvede	obter	N	V;SBJV;SG;3;PRS;FIN
volvede	receba	volvede	receber	N	V;SBJV;SG;3;PRS;FIN
volvede	obter	volvede	obter	N	V;NFIN
catorce	quatorze	catorce	quatorze	N	NUM
catorce	catorze	catorce	catorze	N	NUM
catorce	estava	catorce	estar	N	V;IND;SG;3;IPFV;FIN
catorce	era	catorce	ser	N	V;IND;SG;3;IPFV;FIN
catorce	tava	catorce	tavo	N	V;IND;SG;1;IPFV;FIN
catorce	foi	catorce	foi	N	ADV
catorce	quando	catorce	quando	N	ADV
agarden	espera	agardar	espera	V	N;FEM;SG
agarden	quietos	agardar	quieto	V	ADJ;MASC;PL
agarden	silêncio	agardar	silêncio	V	N;MASC;SG
agarden	só	agardar	só	V	ADV
