năm	pet	năm	pet	N	NUM
cọp	tiger	cọp	tiger	N	ADP
cọp	tigre	cọp	tigar	N	PROPN;NOM;MASC;SG
bureau	zavod	bureau	zavod	NUM	N;NOM;MASC;SG
bureau	biro	bureau	biro	NUM	N;NOM;MASC;SG
price	cijena	price	cijena		N;NOM;FEM;SG
price	cena	price	cena		N;NOM;FEM;SG
price	price	price	price		N;NOM;FEM;PL
emma	ema	emma	emati		PROPN;NOM;FEM;SG
emma	emma	emma	emm		N;NOM;FEM;SG
hẻm	canyon	hẻm	canyon	N	PROPN;NOM;MASC;SG
ávila	avila	ávila	avil		N;NOM;MASC;SG
erigeron	erigeron	erigeron	erigeron	N	
nuốt	gutanja	nuốt	gutanje	V	N;NOM;NEUT;PL
liberty	liberty	liberty	liberty		ADP
toa	toa	toa	taj	V	INTJ
toa	toe	toa	taj	V	PROPN;NOM;MASC;SG
dall	dal	dall	Dal	NUM	
firmino	firmino	firmino	firmino	NUM	
download	preuzimanje	download	preuzimanje	V	N;NOM;NEUT;SG
memorial	spomen	memorial	spomen		N;NOM;MASC;SG
quất	oni	quất	oni	N	PRO;NOM;MASC;PL;3
tel	tel	tel	tel		PROPN;NOM;MASC;SG
linda	linda	linda	linda		N;NOM;FEM;SG
dinosauria	dinosauria	dinosauria	dinosauri		N;NOM;MASC;SG
carlo	carlo	carlo	carlo	N	PROPN;NOM;MASC;SG
emilia	emilia	emilia	emili	N	PROPN;NOM;MASC;SG
rhein	rhein	rhein	rhein	N	PROPN;NOM;MASC;SG
trans	trans	trans	trans		N;NOM;MASC;SG
toan	stres	toan	stres		N;NOM;MASC;SG
toan	stresa	toan	stres		N;GEN;MASC;SG
brooklyn	brooklyn	brooklyn	brooklyn	N	PROPN;NOM;MASC;SG
brooklyn	brooklynu	brooklyn	brooklyan	N	PROPN;DAT;MASC;SG
mason	mason	mason	mason		N;NOM;MASC;SG
knowles	knowles	knowles	knowles		N;NOM;MASC;SG
mangora	mangora	mangora	mangor		N;ACC;MASC;SG
iris	iris	iris	iris		N;NOM;FEM;SG
helena	helena	helena	helen		N;NOM;FEM;SG
kai	kai	kai	kai		PROPN;NOM;MASC;SG
break	break	break	break		ADP
break	slomi	break	sloma		V;IMP;SG;2;PRS;FIN
break	slomiti	break	slomiti		V;NFIN
break	prekid	break	prekid		N;NOM;MASC;SG
greg	greg	greg	greg		PROPN;NOM;MASC;SG
sevilla	sevilla	sevilla	sevilla	N	PROPN;NOM;FEM;SG
sevilla	seville	sevilla	sevilla	N	PROPN;NOM;FEM;SG
pob	pob	pob	pob		PROPN;NOM;MASC;SG
tae	tae	tae	tae	N	PROPN;NOM;MASC;SG
neutron	neutronske	neutron	neutronski	N	ADJ;NOM;DEF;FEM;PL
dia	dia	dia	dia		PROPN;NOM;MASC;SG
liêng	božanski	liêng	božanski	N	ADV
liêng	božansko	liêng	božanski	N	ADJ;NOM;DEF;NEUT;SG
rafael	rafael	rafael	rafael		N;NOM;MASC;SG
rafael	rafaela	rafael	rafael		N;ACC;MASC;SG
triple	trostruko	triple	trostruko	NUM	ADV
triple	trostruki	triple	trostruk	NUM	ADJ;NOM;DEF;MASC;SG
ibm	ibm	ibm	ibm	N	PROPN;NOM;MASC;SG
snow	snijeg	snow	snijeg		N;NOM;MASC;SG
cọc	braniti	cọc	braniti	N	V;NFIN
cọc	brani	cọc	braniti	N	V;IND;SG;3;PRS;FIN
cọc	branim	cọc	bran	N	V;IND;SG;1;PRS;FIN
nản	frustriran	nản	frustrirati	V	ADJ;NOM;INDF;MASC;SG
nản	frustrirana	nản	frustrirati	V	ADJ;NOM;DEF;FEM;SG
sồi	oaks	sồi	oaks	N	ADP
sồi	oak	sồi	oak	N	PROPN;NOM;MASC;SG
nielsen	nielsen	nielsen	nielsen		PROPN;NOM;MASC;SG
grace	grace	grace	grac		N;NOM;FEM;SG
grace	milost	grace	milost		N;NOM;FEM;SG
mae	mae	mae	mae	N	PROPN;NOM;MASC;SG
hanh	veteran	hanh	veteran		N;NOM;MASC;SG
yin	yin	yin	yin	N	PROPN;NOM;MASC;SG
hello	pozdrav	hello	pozdrav		N;NOM;MASC;SG
cheiracanthium	cheiracanthium	cheiracanthium	cheiracanthium	V	ADJ;NOM;INDF;MASC;SG
meyer	meyer	meyer	meyer		PROPN;NOM;MASC;SG
gạt	nacionalni	gạt	nacionalan	V	ADJ;NOM;DEF;MASC;SG
gạt	nacionalna	gạt	nacionalan	V	ADJ;NOM;DEF;FEM;SG
mhnt	mhnt	mhnt	mhnt	N	
base	baza	base	baza		N;NOM;FEM;SG
lon	lon	lon	lon		PROPN;NOM;MASC;SG
louise	luiz	louise	luiz		PROPN;NOM;MASC;SG
louise	louise	louise	louise		N;NOM;FEM;SG
hanover	hanover	hanover	hanover		N;NOM;MASC;SG
hanover	hannover	hanover	hannover		N;NOM;MASC;SG
eva	eva	eva	eva		PROPN;NOM;FEM;SG
eva	eva	eva	eva		PROPN;NOM;FEM;SG
eva	eve	eva	eva		N;NOM;FEM;SG
bryant	bryant	bryant	bryant	N	PROPN;NOM;MASC;SG
anton	anton	anton	anton		PROPN;NOM;MASC;SG
anton	antona	anton	antona		N;ACC;MASC;SG
rana	rana	rana	rana		N;NOM;FEM;SG
orleans	orleans	orleans	orleans		PROPN;NOM;MASC;SG
orleans	orleansa	orleans	orleans		N;GEN;MASC;SG
orleans	orleansu	orleans	orleans		PROPN;DAT;MASC;SG
gaulle	gaulle	gaulle	gaulli		N;NOM;MASC;SG
pedley	pedley	pedley	pedley		PROPN;NOM;MASC;SG
led	pretrpio	led	pretrpiti	N	V;MASC;SG;PST;V.PTCP;ACT
led	patio	led	patiti	N	V;MASC;SG;PST;V.PTCP;ACT
led	patila	led	patiti	N	V;FEM;SG;PST;V.PTCP;ACT
led	vodio	led	voditi	N	V;MASC;SG;PST;V.PTCP;ACT
ghost	duh	ghost	duh	V	N;NOM;MASC;SG
ghost	ghost	ghost	ghost	V	ADP
hebrew	hebrejski	hebrew	hebrejski	N	ADV
lynch	lynch	lynch	lynch		PROPN;NOM;MASC;SG
murphy	murphy	murphy	murphy		PROPN;NOM;MASC;SG
limousin	limousin	limousin	limousin	NUM	N;NOM;MASC;SG
thiếc	tin	thiếc	tin	N	PROPN;NOM;MASC;SG
mút	sisati	mút	sisati	N	V;NFIN
assam	assam	assam	assam	N	ADP
helen	helen	helen	helen		N;NOM;MASC;SG
delle	delle	delle	della	N	ADP
wei	wei	wei	wei	N	PROPN;NOM;MASC;SG
morton	morton	morton	morton		N;NOM;MASC;SG
kyi	kyi	kyi	kyi		PROPN;NOM;MASC;SG
zone	zona	zone	zona		N;NOM;FEM;SG
zone	zone	zone	zona		N;NOM;FEM;PL
ibn	ibn	ibn	ibn	N	PROPN;NOM;MASC;SG
viola	viola	viola	viola		N;NOM;FEM;SG
neil	neil	neil	neil		PROPN;NOM;MASC;SG
neil	nil	neil	nil		N;NOM;MASC;SG
duke	duke	duke	duk	N	ADP
galicia	galiciji	galicia	galicija	NUM	N;DAT;FEM;SG
singh	singh	singh	singh	N	PROPN;NOM;MASC;SG
lin	lin	lin	lin	N	PROPN;NOM;MASC;SG
masdevallia	masdevallia	masdevallia	masdevalli		N;NOM;MASC;SG
orbital	orbitalni	orbital	orbitalan	N	ADJ;NOM;DEF;MASC;SG
pterophoridae	pterophoridae	pterophoridae	pterophorida	V	N;NOM;MASC;SG
lines	crte	lines	crta		N;NOM;FEM;PL
lines	linije	lines	linija		N;NOM;FEM;PL
mer	meer	mer	meer		ADP
mer	mer	mer	mer		PROPN;NOM;MASC;SG
goiás	goiás	goiás	goiás		PROPN;NOM;MASC;SG
chip	cip	chip	cip	N	PROPN;NOM;MASC;SG
ova	jajašca	ova	jajašac		N;NOM;NEUT;PL
isles	isles	isles	isles		N;NOM;MASC;SG
sarthe	sarthe	sarthe	sartha	N	
dennis	dennis	dennis	dennis		N;NOM;MASC;SG
dennis	denis	dennis	denis		N;NOM;MASC;SG
trento	trentina	trento	trentina	NUM	N;NOM;MASC;SG
gothic	gotički	gothic	gotički	N	ADJ;NOM;DEF;MASC;SG
brescovit	brescovit	brescovit	brescovit	V	N;NOM;MASC;SG
frog	žaba	frog	žaba		N;NOM;FEM;SG
frog	žabac	frog	žabac		N;NOM;MASC;SG
henderson	henderson	henderson	henderson		PROPN;NOM;MASC;SG
sex	položio	sex	položiti	N	V;MASC;SG;PST;V.PTCP;ACT
sex	seksualna	sex	seksualan	N	ADJ;NOM;DEF;FEM;SG
sex	seksualno	sex	seksualan	N	ADV
jerry	jerry	jerry	jerry	N	PROPN;NOM;MASC;SG
intermedia	intermedia	intermedia	intermedia		N;NOM;MASC;SG
lướt	valjanje	lướt	valjanje	V	N;NOM;NEUT;SG
lướt	surfanje	lướt	surfanje	V	N;NOM;NEUT;SG
liparis	liparis	liparis	liparis		N;NOM;MASC;SG
grandis	grandis	grandis	grandis		N;NOM;MASC;SG
hieron	hieron	hieron	hieron		PROPN;NOM;MASC;SG
cáceres	cáceres	cáceres	cáceres	N	PROPN;NOM;MASC;SG
rao	rao	rao	rao		PROPN;NOM;MASC;SG
cass	cas	cass	cas		N;NOM;MASC;SG
cass	cass	cass	cass		N;NOM;FEM;SG
joo	joo	joo	joo	N	
illustrated	illustrated	illustrated	illustrated		ADP
feed	hraniti	feed	hraniti	N	V;NFIN
feed	nahrani	feed	nahraniti	N	V;IND;SG;2;PRS;FIN
nôn	povraćanje	nôn	povraćanje	V	N;NOM;NEUT;SG
liberia	liberiji	liberia	liberija		N;DAT;FEM;SG
roxb	roxb	roxb	roxb	N	
wells	wels	wells	wels	N	PROPN;NOM;MASC;SG
wells	wales	wells	wales	N	PROPN;NOM;MASC;SG
wells	wells	wells	wells	N	PROPN;NOM;MASC;SG
centro	centro	centro	centro	N	ADP
quấn	pakovanje	quấn	pakovanje	V	N;NOM;NEUT;SG
calvin	calvin	calvin	calvin		N;NOM;MASC;SG
richardson	richardson	richardson	richardson		PROPN;NOM;MASC;SG
sol	sol	sol	sol		N;NOM;FEM;SG
forbes	forbes	forbes	forbes		N;NOM;MASC;SG
rihanna	rihanna	rihanna	rihanan		N;NOM;FEM;SG
bergamo	bergamo	bergamo	bergati	NUM	N;INS;MASC;SG
valladolid	valladolid	valladolid	valladolid	N	PROPN;NOM;MASC;SG
lobelia	lobelia	lobelia	lobelia		N;NOM;MASC;SG
hui	hui	hui	hui	N	PROPN;NOM;MASC;SG
brest	brest	brest	brest	N	PROPN;NOM;MASC;SG
kosterm	kosterm	kosterm	koster		N;NOM;MASC;SG
bold	hrabar	bold	hrabar	N	ADJ;NOM;INDF;MASC;SG
fly	leti	fly	leti		V;IND;SG;3;PRS;FIN
fly	fly	fly	fly		ADP
fly	poleti	fly	poleti		V;IND;SG;3;PRS;FIN
fly	muha	fly	muh		N;NOM;FEM;SG
bryan	bryan	bryan	bryan		PROPN;NOM;MASC;SG
pitcairnia	pitcairnia	pitcairnia	pitcairan		ADJ;NOM;DEF;MASC;SG
karsch	karsch	karsch	karsch		PROPN;NOM;MASC;SG
hannibal	hannibal	hannibal	hannibal		N;NOM;MASC;SG
joachim	joachim	joachim	joachim	N	PROPN;NOM;MASC;SG
franco	franco	franco	franco		N;NOM;MASC;SG
metz	metz	metz	metz	NUM	PROPN;NOM;MASC;SG
maxwell	maxwell	maxwell	maxwell		PROPN;NOM;MASC;SG
pero	pero	pero	pero		N;NOM;MASC;SG
veracruz	veracruz	veracruz	veracruz		PROPN;NOM;MASC;SG
holmes	holmes	holmes	holmes		PROPN;NOM;MASC;SG
mergedrow	mergedrow	mergedrow	mergedrow	V	
casey	casey	casey	casey		PROPN;NOM;MASC;SG
viking	viking	viking	viking		N;NOM;MASC;SG
viking	vikinzi	viking	vikinza		N;NOM;MASC;PL
kiss	poljubac	kiss	poljubac		N;NOM;MASC;SG
kiss	pusa	kiss	pus		N;NOM;FEM;SG
kiss	kiss	kiss	kiss		ADP
kiss	ljubim	kiss	ljubiti		V;IND;SG;1;PRS;FIN
lạch	creek	lạch	creek	N	PROPN;NOM;MASC;SG
joan	joan	joan	joan	N	PROPN;NOM;FEM;SG
twitter	twitter	twitter	twitter		N;NOM;MASC;SG
twitter	twitteru	twitter	twittera		N;DAT;MASC;SG
campo	campo	campo	campo	N	ADP
kenneth	kenneth	kenneth	kenneth		N;NOM;MASC;SG
longipes	longipes	longipes	longipes	V	N;NOM;MASC;SG
kobe	kobe	kobe	koba		PROPN;NOM;MASC;SG
yvelines	yvelines	yvelines	yvelines	N	PROPN;NOM;MASC;SG
laura	laura	laura	laura		N;NOM;FEM;SG
laura	lauri	laura	laura		N;NOM;MASC;SG
laura	lora	laura	lor		N;NOM;FEM;SG
joão	joao	joão	joao	N	PROPN;NOM;MASC;SG
gardner	gardner	gardner	gardner		ADV
abraxas	abraxas	abraxas	abraxas		ADP
era	ere	era	era		N;NOM;FEM;SG
era	era	era	era		N;NOM;FEM;SG
ashley	ashley	ashley	ashley	N	PROPN;NOM;MASC;SG
mercury	živa	mercury	živ	N	ADJ;NOM;DEF;FEM;SG
guardian	skrbnik	guardian	skrbnik		N;NOM;MASC;SG
guardian	čuvar	guardian	čuvar		N;NOM;MASC;SG
silesia	šleskoj	silesia	šlesko	N	ADJ;DAT;DEF;FEM;SG
thong	tange	thong	tanga		N;NOM;FEM;PL
fighting	borbe	fighting	borba		N;NOM;FEM;PL
canberra	canberra	canberra	canberra		N;NOM;MASC;SG
hughes	hughes	hughes	hughes		PROPN;NOM;MASC;SG
pound	funta	pound	funt		N;NOM;FEM;SG
mag	mag	mag	mag		N;NOM;MASC;SG
acoustic	akustični	acoustic	akustičan		ADJ;NOM;DEF;MASC;SG
clara	klara	clara	klara		N;NOM;FEM;SG
clara	clara	clara	clar		N;NOM;FEM;SG
hérault	hérault	hérault	hérault	N	
giant	divovski	giant	divovski	N	ADJ;NOM;DEF;MASC;SG
rachel	rachel	rachel	rachel		N;NOM;FEM;SG
keith	keith	keith	keith		N;NOM;MASC;SG
sean	sean	sean	sean		N;NOM;MASC;SG
alopecosa	alopecosa	alopecosa	alopecos		N;NOM;MASC;SG
aero	aero	aero	aero		N;NOM;MASC;SG
rick	rick	rick	rick		N;NOM;MASC;SG
purple	ljubičasta	purple	ljubičast		ADJ;NOM;DEF;FEM;SG
purple	ljubičasto	purple	ljubičast		ADV
purple	ljubičasti	purple	ljubičast		ADJ;NOM;DEF;MASC;SG
fisher	fisher	fisher	fisher	N	PROPN;NOM;MASC;SG
falls	pada	falls	padati	N	V;IND;SG;3;PRS;FIN
falls	padne	falls	pasti	N	V;IND;SG;3;PRS;FIN
falls	falls	falls	falls	N	PROPN;NOM;MASC;SG
hornet	stršljen	hornet	stršiti	N	ADJ;NOM;INDF;MASC;SG
bolshevik	boljševici	bolshevik	boljševica		N;NOM;MASC;PL
bolshevik	boljševička	bolshevik	boljševički		ADJ;NOM;FEM;SG
add	dodajte	add	dodati		V;IMP;PL;2;FIN
giòn	crisp	giòn	crisp	V	ADP
broadway	broadway	broadway	broadway	N	ADP
lloyd	lloyd	lloyd	lloyd		PROPN;NOM;MASC;SG
rapper	reper	rapper	reper		N;NOM;MASC;SG
lea	lea	lea	lea		PROPN;NOM;FEM;SG
lea	leu	lea	le		N;NOM;FEM;SG
gam	gam	gam	gam	N	
wan	wan	wan	wan	N	PROPN;NOM;MASC;SG
destiny	sudbine	destiny	sudbina		N;NOM;FEM;PL
destiny	destiny	destiny	destiny		ADP
destiny	sudbina	destiny	sudbina		N;NOM;FEM;SG
harper	harper	harper	harper	N	ADP
klotzsch	klotzsch	klotzsch	klotzsch	V	N;NOM;MASC;SG
teruel	teruel	teruel	teruel	NUM	N;NOM;MASC;SG
piauí	piauí	piauí	piauí	N	
hancock	hancock	hancock	hancock		N;NOM;MASC;SG
cuneo	piedmont	cuneo	piedmont	N	
oricon	oricon	oricon	oricon	N	ADP
fuji	fuji	fuji	fuja	N	PROPN;NOM;MASC;SG
chester	chester	chester	chester		N;NOM;MASC;SG
segovia	segovia	segovia	segoviti	NUM	PROPN;NOM;MASC;SG
kara	kara	kara	kara		N;NOM;MASC;SG
chickering	chickering	chickering	chickering	V	N;NOM;MASC;SG
kyrgyzstan	kirgistanu	kyrgyzstan	kirgistan	V	N;DAT;MASC;SG
vất	bacio	vất	baciti	ADJ	V;MASC;SG;PST;V.PTCP;ACT
karaman	karaman	karaman	karaman		N;NOM;FEM;SG
warsaw	varšavi	warsaw	varšava	N	PROPN;DAT;FEM;SG
mexicana	mexicana	mexicana	mexican	N	ADJ;NOM;DEF;FEM;SG
susan	suzan	susan	suzan		PROPN;NOM;MASC;SG
susan	susan	susan	susan		N;NOM;FEM;SG
barney	barney	barney	barney		PROPN;NOM;MASC;SG
sample	uzorak	sample	uzorak		N;NOM;MASC;SG
sample	uzorci	sample	uzorak		N;NOM;MASC;PL
riga	rigi	riga	riga	N	PROPN;DAT;FEM;SG
dublin	dublinu	dublin	dublina		N;DAT;MASC;SG
dublin	dublin	dublin	dublin		N;NOM;MASC;SG
pak	pak	pak	pak	N	PART
lửng	zarobljen	lửng	zarobiti	N	ADJ;NOM;MASC;SG;V.PTCP;PASS
lửng	zarobljena	lửng	zarobiti	N	ADJ;NOM;DEF;FEM;SG;V.PTCP
lửng	zarobljeni	lửng	zarobiti	N	ADJ;NOM;DEF;MASC;PL;V.PTCP
roth	roth	roth	roth		PROPN;NOM;MASC;SG
glasgow	glasgow	glasgow	glasgow		N;NOM;MASC;SG
pav	pav	pav	pav		PROPN;NOM;MASC;SG
josef	josef	josef	josef	N	PROPN;NOM;MASC;SG
cháo	kašu	cháo	kašati	V	N;ACC;FEM;SG
cháo	kaša	cháo	kaša	V	N;NOM;FEM;SG
cháo	supa	cháo	sup	V	N;NOM;FEM;SG
cháo	juhu	cháo	juha	V	N;ACC;FEM;SG
cháo	juha	cháo	juh	V	N;NOM;FEM;SG
nancy	nancy	nancy	nancy		PROPN;NOM;MASC;SG
westminster	westminster	westminster	westminster		N;NOM;MASC;SG
via	via	via	via		PROPN;NOM;MASC;SG
via	putem	via	put		N;INS;MASC;SG
málaga	málaga	málaga	mćlag	NUM	N;NOM;FEM;SG
nickname	nadimak	nickname	nadimak		N;NOM;MASC;SG
layer	sloj	layer	sloj		N;NOM;MASC;SG
spencer	spencer	spencer	spencer		N;NOM;MASC;SG
spencer	spenser	spencer	spenser		N;NOM;MASC;SG
porter	portir	porter	portir		N;NOM;MASC;SG
porter	porter	porter	porter		N;NOM;MASC;SG
rise	uspon	rise	uspon		N;NOM;MASC;SG
rise	pljuska	rise	pljusak		N;NOM;MASC;SG
nagasaki	nagasaki	nagasaki	nagasak		N;NOM;MASC;SG
jonas	jonas	jonas	jonas	N	PROPN;NOM;MASC;SG
gallon	galon	gallon	galon		N;NOM;MASC;SG
berry	bobica	berry	bobica		N;NOM;FEM;SG
berry	berry	berry	berry		ADP
vâng	da	vâng	da		CONJ
dortmund	dortmund	dortmund	dortmund	N	PROPN;NOM;MASC;SG
kid	klinac	kid	klinac		N;NOM;MASC;SG
fam	fam	fam	fam	N	PROPN;NOM;MASC;SG
amy	amy	amy	amy	N	PROPN;NOM;MASC;SG
mori	mori	mori	mor		V;IMP;SG;2;PRS;FIN
vicia	vicia	vicia	viciti	N	
pablo	pablo	pablo	pablo	N	PROPN;NOM;MASC;SG
met	upoznao	met	upoznati		V;MASC;SG;PST;V.PTCP;ACT
akira	akira	akira	akirati		N;NOM;MASC;SG
dodson	dodson	dodson	dodson		N;NOM;MASC;SG
polygala	polygala	polygala	polygati		PROPN;NOM;FEM;SG
kharkov	harkov	kharkov	harkov		PROPN;NOM;MASC;SG
aus	aus	aus	aus		ADP
engel	engel	engel	engel		N;NOM;MASC;SG
seung	seung	seung	seung	N	ADP
oak	oak	oak	oak	N	PROPN;NOM;MASC;SG
chử	den	chử	den	N	PROPN;NOM;MASC;SG
deutsche	deutsche	deutsche	deutsch	N	ADP
yakovlev	jakovljev	yakovlev	jakovljev	N	ADJ;NOM;INDF;MASC;SG
eisenhower	eisenhower	eisenhower	eisenhower		N;NOM;MASC;SG
eisenhower	ike	eisenhower	ike		PROPN;NOM;MASC;SG
dub	dub	dub	dub	N	ADP
native	materinji	native	materinja		N;NOM;MASC;SG
smolensk	smolenska	smolensk	smolenski	N	ADJ;NOM;FEM;SG
yuan	yuan	yuan	yuan	N	PROPN;NOM;MASC;SG
miranda	miranda	miranda	mirand		N;NOM;FEM;SG
aaron	aaron	aaron	aaron		PROPN;NOM;MASC;SG
aaron	aron	aaron	aron		N;NOM;MASC;SG
maranhão	maranhão	maranhão	maranhko	N	PROPN;NOM;MASC;SG
emmy	emmy	emmy	emmy	N	PROPN;NOM;MASC;SG
senior	senior	senior	senior	ADJ	N;NOM;MASC;SG
shell	ljuske	shell	ljuska		N;NOM;FEM;PL
shell	shell	shell	shell		N;NOM;MASC;SG
shell	ljuska	shell	ljuska		N;NOM;FEM;SG
shell	školjka	shell	školjka		N;NOM;FEM;SG
catalogue	katalog	catalogue	katalog		N;NOM;MASC;SG
catalogue	kataloga	catalogue	katalog		N;GEN;MASC;SG
hydrobiidae	hydrobiidae	hydrobiidae	hydrobiida		N;NOM;MASC;SG
lac	lac	lac	lac	N	PROPN;NOM;MASC;SG
gom	skupljanje	gom	skupljanje	V	N;NOM;NEUT;SG
gom	okupljanje	gom	okupljanje	V	N;NOM;NEUT;SG
lucia	lucija	lucia	lucija	N	ADJ;NOM;DEF;CMPR;FEM;SG
lane	lane	lane	lan		N;NOM;FEM;SG
méo	shear	méo	shear	V	ADP
méo	iskrivljena	méo	iskriviti	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
nguyen	nguyen	nguyen	nguyen	N	PROPN;NOM;MASC;SG
nguyen	run	nguyen	run	N	ADP
nguyen	christian	nguyen	christian	N	PROPN;NOM;MASC;SG
agave	agava	agave	agava		N;NOM;FEM;SG
richmond	richmond	richmond	richmond		PROPN;NOM;MASC;SG
richmond	richmonda	richmond	richmond		N;ACC;MASC;SG
richmond	richmondu	richmond	richmonda		N;DAT;MASC;SG
paolo	paolo	paolo	paolo	N	PROPN;NOM;MASC;SG
gmt	gmt	gmt	gmt	N	ADJ;NOM;DEF;FEM;SG
nowrap	nowrap	nowrap	nowrap	V	N;NOM;MASC;SG
oman	oman	oman	oman	N	PROPN;NOM;MASC;SG
zur	zur	zur	zur	N	ADP
release	oslobodi	release	osloboda		V;IND;SG;3;PRS;FIN
eugene	eugene	eugene	eugen		N;NOM;MASC;SG
tnt	tnt	tnt	tnt		PROPN;NOM;MASC;SG
verde	verde	verde	verda		N;NOM;FEM;SG
thon	thon	thon	thon	NUM	PROPN;NOM;MASC;SG
geschichte	geschichte	geschichte	geschicht	N	ADP
dick	milt	dick	milt	N	
reinhold	reinhold	reinhold	reinhold	ADJ	PROPN;NOM;MASC;SG
hannah	hannah	hannah	hannah		N;NOM;FEM;SG
hannah	hana	hannah	hana		N;NOM;FEM;SG
berland	berland	berland	berland	V	
elongata	elongata	elongata	elongat		N;ACC;MASC;SG
andhra	andhra	andhra	andhr	N	ADP
guenée	guenée	guenée	guenée		N;NOM;MASC;SG
kunze	kunze	kunze	kunza		N;NOM;FEM;PL
hart	hart	hart	hart	N	PROPN;NOM;MASC;SG
hardy	hardy	hardy	hardy		PROPN;NOM;MASC;SG
puya	puya	puya	puy	N	PROPN;NOM;MASC;SG
mallorca	mallorce	mallorca	mallorac	NUM	N;GEN;FEM;SG
mallorca	mallorci	mallorca	mallorac	NUM	N;DAT;FEM;SG
sophie	sophie	sophie	sophiti		N;NOM;FEM;SG
togo	togo	togo	togo	N	PROPN;NOM;MASC;SG
rốn	pupčana	rốn	pupčana	N	ADJ;NOM;DEF;FEM;SG
eddie	eddie	eddie	eddie		N;NOM;MASC;SG
eddie	edi	eddie	edi		N;NOM;MASC;SG
liềm	srp	liềm	srp	N	PROPN;NOM;MASC;SG
crete	kreti	crete	kret	N	PROPN;DAT;FEM;SG
dorcadion	dorcadion	dorcadion	dorcadion	N	V;MASC;SG;PST;V.PTCP;ACT
galileo	galileo	galileo	galiti		V;MASC;SG;PST;V.PTCP;ACT
ipa	ipa	ipa	ipa		N
basel	basel	basel	basel	N	PROPN;NOM;MASC;SG
beat	točka	beat	točka		N;NOM;FEM;SG
adele	adele	adele	adela		N;NOM;FEM;SG
sergei	sergei	sergei	sergei		N;NOM;MASC;SG
sergei	sergej	sergei	sergej		N;NOM;MASC;SG
romance	romantike	romance	romantika		N;NOM;FEM;PL
romance	romansa	romance	romans		N;NOM;FEM;SG
romance	romantika	romance	romantika		N;NOM;FEM;SG
cabrera	cabrera	cabrera	cabrera		N;NOM;MASC;SG
đãng	macho	đãng	macho	V	N;NOM;MASC;SG
đãng	mačo	đãng	mačo	V	N;NOM;MASC;SG
classic	klasična	classic	klasičan	N	ADJ;NOM;DEF;FEM;SG
classic	klasično	classic	klasičan	N	ADV
classic	klasični	classic	klasičan	N	ADJ;NOM;DEF;MASC;SG
arenaria	arenaria	arenaria	arenaria		N;NOM;MASC;SG
bừa	nered	bừa	nered	V	N;NOM;MASC;SG
shan	shan	shan	shan	N	ADP
plzeň	plzeň	plzeň	plzeň	V	N;NOM;MASC;SG
hun	hun	hun	hun	N	ADP
cis	cis	cis	cis	N	PROPN;NOM;MASC;SG
ricardo	ricardo	ricardo	ricardo	CONJ	PROPN;NOM;MASC;SG
manstein	manstein	manstein	manstein	N	PROPN;NOM;MASC;SG
hye	hye	hye	hye	N	PROPN;NOM;MASC;SG
kate	kate	kate	kat		N;NOM;FEM;SG
latino	latino	latino	latino		N;NOM;FEM;SG
irwin	irwin	irwin	irwin		N;NOM;MASC;SG
nueva	nueva	nueva	nu	N	ADP
fayette	fayette	fayette	fayett	N	PROPN;NOM;MASC;SG
them	ih	them	oni		PRO;ACC;PL;3
them	im	them	oni		PRO;DAT;PL;3
them	njih	them	oni		PRO;ACC;PL;3
ách	as	ách	as	N	ADP
bịt	osigurano	bịt	osigurati	V	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
bịt	osiguran	bịt	osigurati	V	ADJ;NOM;MASC;SG;V.PTCP
bịt	osigurani	bịt	osigurati	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
hayata	hayata	hayata	hayat		PROPN;NOM;MASC;SG
braun	braun	braun	braun		N;NOM;MASC;SG
pol	pol	pol	pola	N	ADV
drake	drake	drake	drak		PROPN;NOM;MASC;SG
contemporary	suvremena	contemporary	suvremen	V	ADJ;NOM;DEF;FEM;SG
contemporary	suvremene	contemporary	suvremen	V	ADJ;NOM;DEF;FEM;PL
contemporary	suvremeni	contemporary	suvremen	V	ADJ;NOM;DEF;MASC;SG
rogers	rogers	rogers	rogers		N;NOM;MASC;SG
gentiana	asklepijeva	gentiana	asklepijevati		N;ACC;MASC;SG
grote	grote	grote	grota		N;NOM;MASC;SG
clerodendrum	clerodendrum	clerodendrum	clerodendrum	V	N;NOM;MASC;SG
hara	hara	hara	hare	N	V;IND;SG;3;PRS;FIN
newport	newport	newport	newport		N;NOM;MASC;SG
hercules	herkul	hercules	herkul		N;NOM;MASC;SG
hercules	hercules	hercules	hercules		N;NOM;MASC;SG
hercules	herkula	hercules	herkul		N;ACC;MASC;SG
insularis	insularis	insularis	insularis		N;NOM;MASC;SG
fleisch	fleisch	fleisch	fleisch		PROPN;NOM;MASC;SG
yokohama	yokohami	yokohama	yokoham	N	PROPN;NOM;MASC;SG
klein	klein	klein	klein		PROPN;NOM;MASC;SG
apr	apr	apr	apr		ADP
marvel	marvel	marvel	marvel		N;NOM;MASC;SG
fonte	fonte	fonte	fonta		N;NOM;FEM;SG
knox	knox	knox	knox		N;NOM;MASC;SG
richards	richards	richards	richards		N;NOM;MASC;SG
