til	pentru	til	pentru	ADV	ADP;ACC
adelige	nobililor	adelig	nobil	ADJ;PL	N;DEF;MASC;PL
adelige	nobili	adelig	nobil	ADJ;PL	N;INDF;MASC;PL
adelige	nobilii	adelig	nobil	ADJ;PL	N;DEF;MASC;PL
integreret	integrale	integrere	integral	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
integreret	integrantă	integrere	integrantă	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
integreret	integrală	integrere	integral	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
integreret	integrate	integrere	integra	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
integreret	integrat	integrere	integrat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
integreret	integrată	integrere	integra	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
ansættelse	numirea	ansættelse	numire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ansættelse	recrutări	ansættelse	recrutare	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ansættelse	recrutarea	ansættelse	recrutare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
globe	glob	glob	glob	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
globe	globe	glob	globă	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
globe	globul	glob	glob	ADJ;INDF;MASC+FEM;SG	N;DEF;MASC;SG
atp	atp	atp	atp		N;INDF;MASC;SG
drikke	băut	drikke	băut	V;NFIN;ACT	N;INDF;MASC;SG
drikke	bea	drikke	bea	V;NFIN;ACT	
drikke	băutură	drikke	băutură	V;NFIN;ACT	N;INDF;FEM;SG
trafikken	trafic	trafik	trafic	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
presset	presiuni	pres	presiune	N;DEF;NEUT;SG	N;INDF;FEM;PL
presset	presiune	pres	presiune	N;DEF;NEUT;SG	N;INDF;FEM;SG
presset	apăsat	pres	apăsa	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
presset	presată	pres	presa	N;DEF;NEUT;SG	ADJ;INDF;FEM;SG
presset	presat	pres	presa	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
nutiden	cadou	nutid	cadou	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
nutiden	prezente	nutid	prezent	N;DEF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
nutiden	prezent	nutid	prezent	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
nutiden	prezentă	nutid	prezent	N;DEF;MASC+FEM;SG	ADJ;INDF;FEM;SG
republikanske	republican	republikansk	republican	ADJ;PL	N;INDF;MASC;SG
republikanske	republicană	republikansk	republican	ADJ;PL	ADJ;INDF;FEM;SG
arabien	arabia	arabi	arabia	N;DEF;MASC+FEM;SG	PROPN
yde	subvenție	yde	subvenție	V;NFIN;ACT	N;INDF;FEM;SG
yde	grant	yde	grant	V;NFIN;ACT	N;INDF;MASC;SG
detroit	detroit	detroit	detroi		PROPN
mario	mario	mario	mario		N;INDF;MASC;SG
kendetegn	caracteristici	kendetegn	caracteristică	N;INDF;NEUT;SG	N;INDF;FEM;PL
kendetegn	caracteristicile	kendetegn	caracteristică	N;INDF;NEUT;SG	N;DEF;FEM;PL
metoden	metodă	metod	metodă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
kristi	kristi	kristi	kristi	N;INDF;MASC+FEM;SG	
são	são	são	são		PROPN
são	sao	são	sao		N;INDF;MASC;SG
artist	artista	artist	artista	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
artist	artistul	artist	artist	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
stade	stade	stade	stad	N;INDF;MASC+FEM;SG	PROPN
casper	casper	caspe	casper		N;INDF;MASC;SG
makedonien	macedonia	makedonie	macedonie	N;DEF;MASC+FEM;SG	PROPN
nederlandske	olandeză	nederlandsk	olandez	ADJ;PL	ADJ;INDF;FEM;SG
nederlandske	olandez	nederlandsk	olandez	ADJ;PL	ADJ;INDF;MASC;SG
nederlandske	dutch	nederlandsk	dutch	ADJ;PL	N;INDF;MASC;SG
gate	gate	gate	gate		N;INDF;MASC;SG
gate	poarta	gate	poartă		N;DEF;FEM;SG
gate	poartă	gate	purta		V;IND;3;PRS;FIN
heat	caldura	heat	caldura	N;INDF;NEUT;SG	N;DEF;FEM;SG
heat	căldura	heat	căldură	N;INDF;NEUT;SG	N;DEF;FEM;SG
spillerne	jucători	spiller	jucător	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
spillerne	jucatori	spiller	jucator	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
længden	lungime	længde	lungime	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
gangen	hol	gang	hol	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
anbragt	plasate	anbragt	plasa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
anbragt	plasat	anbragt	plasa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
anbragt	plasată	anbragt	plasa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
kongressen	congres	kongres	congres	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
instruktion	instrucțiunile	instruktion	instrucțiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
instruktion	instrucțiuni	instruktion	instrucțiune	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
instruktion	instructiuni	instruktion	instructiune	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
føderale	federal	føderal	federal	ADJ;PL	ADJ;INDF;MASC;SG
føderale	federală	føderal	federal	ADJ;PL	ADJ;INDF;FEM;SG
stifter	fondatorul	stift	fondator	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
stifter	fondator	stift	fondator	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
sene	tendon	sene	tendon	ADJ	N;INDF;MASC;SG
betaling	plata	betaling	plată	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
betaling	plățile	betaling	plată	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
betaling	plăți	betaling	plată	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
atmosfære	atmosfera	atmosfære	atmosferă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hagen	hagen	hag	hagen	N;DEF;MASC+FEM;SG	PROPN
hagen	bărbie	hag	bărbie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
hagen	chin	hag	chin	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
hagen	hin	hag	hin	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
santiago	santiago	santiago	santiago		PROPN
planeten	planet	plan	planet	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
planeten	planetă	plan	planetă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
greb	apucat	gribe	apuca	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
mandag	luni	mandag	lună	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
mandag	lunea	mandag	lune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
stuart	stuart	stuart	stuart	N;INDF;MASC+FEM;SG	PROPN
strenge	strict	streng	strict	ADJ;PL	ADV
strenge	strictă	streng	strict	ADJ;PL	ADJ;INDF;FEM;SG
strenge	sfori	streng	sfoară	ADJ;PL	N;INDF;FEM;PL
strenge	corzi	streng	corz	ADJ;PL	N;INDF;FEM;PL
strenge	coarde	streng	coardă	ADJ;PL	N;INDF;FEM;PL
konservativ	conservatori	konservativ	conservator	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;PL
congo	congo	congo	congo		PROPN
græs	iarba	græs	iarbă	N;INDF;NEUT;SG	N;DEF;FEM;SG
græs	iarba	græs	iarbă	N;INDF;NEUT;SG	N;DEF;FEM;SG
hawaii	hawai	hawaii	hawai		PROPN
hawaii	hawaii	hawaii	hawai		PROPN
alfabet	alfabetul	alfab	alfabet	N;INDF;NEUT;SG	N;DEF;MASC;SG
price	pret	price	pret	N;INDF;NEUT;SG	
price	prețul	price	preț	N;INDF;NEUT;SG	N;DEF;MASC;SG
price	pretul	price	pret	N;INDF;NEUT;SG	N;DEF;MASC;SG
værktøj	unelte	værktøj	unealtă	N;INDF;NEUT;SG	N;INDF;FEM;PL
værktøj	scule	værktøj	scul	N;INDF;NEUT;SG	N;INDF;FEM;PL
værktøj	instrumente	værktøj	instrument	N;INDF;NEUT;SG	N;INDF;FEM;PL
slutspillet	playoff	slutspillet	playoff	N;DEF;NEUT;SG	N;INDF;MASC;SG
maritime	maritimă	maritim	maritim	ADJ;PL	ADJ;INDF;FEM;SG
maritime	maritim	maritim	maritim	ADJ;PL	ADJ;INDF;MASC;SG
løs	rezolvă	løs	rezolva	ADJ;INDF;SG	V;IND;3;PRS;FIN
løs	rezolva	løs	rezolva	ADJ;INDF;SG	V;IND;SG;3;IPFV;FIN
spids	vârful	spids	vârf	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nordpå	north	nordpå	north	ADV	PROPN
nordpå	nordul	nordpå	nord	ADV	N;DEF;MASC;SG
nordpå	nord	nordpå	nord	ADV	N;INDF;MASC;SG
fokuserer	focalizare	fokusere	focalizare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
udfører	executare	udføre	executare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
udfører	efectuarea	udføre	efectuare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
mindretal	minoritar	mindretal	minoritar	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
mindretal	minoritatea	mindretal	minoritate	N;INDF;NEUT;SG	N;DEF;FEM;SG
mindretal	minorităților	mindretal	minoritate	N;INDF;NEUT;SG	N;DEF;FEM;PL
motiv	motivul	motiv	motiv	N;INDF;NEUT;SG	N;DEF;MASC;SG
opfattet	perceput	opfatte	percepe	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
opfattet	percepută	opfatte	percepe	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
opfattet	percepute	opfatte	percepe	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
galleri	galeria	galleri	galerie	N;INDF;NEUT;SG	N;DEF;FEM;SG
wolf	lup	wolf	lup		N;INDF;MASC;SG
wolf	wolf	wolf	wolf		PROPN
wolf	lupul	wolf	lup		N;DEF;MASC;SG
citroën	citroën	citroën	citroën	N;INDF;MASC+FEM;SG	PROPN
overgav	predat	overgive	preda	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
basel	basel	basel	basel		PROPN
køkken	bucataria	køkke	bucatarie	N;INDF;NEUT;SG	N;DEF;FEM;SG
køkken	bucătăria	køkke	bucătărie	N;INDF;NEUT;SG	N;DEF;FEM;SG
udnævnte	numiți	udnævne	numi	V;IND;PST;FIN;ACT	V;IND;PL;2;IPFV;FIN
underviser	predau	undervise	preda	V;IND;PRS;FIN;ACT	V;IND;PL;3;IPFV;FIN
underviser	preda	undervise	preda	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
underviser	predă	undervise	preda	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
underviser	preda	undervise	preda	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
underviser	educator	undervise	educator	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
kulturen	cultură	kultur	cultură	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
uafgjort	leaga	uafgjort	lega	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
uafgjort	cravata	uafgjort	cravat	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
uafgjort	desenează	uafgjort	desena	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
smuk	frumoase	smuk	frumos	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
smuk	frumoasa	smuk	frumos	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
smuk	frumusica	smuk	frumusica	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
hensigt	intenția	hensigt	intenție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hensigt	intenția	hensigt	intenție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jerry	jerry	jerry	jerry		PROPN
eleverne	studenti	elev	student	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
eleverne	elevi	elev	elev	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
eleverne	studenți	elev	student	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
eleverne	elevi	elev	elev	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
beatles	beatles	beatel	beatles	N;INDF;MASC+FEM;SG	PROPN
pansrede	blindat	pansret	blinda	ADJ;PL	N;INDF;MASC;SG
pansrede	blindată	pansret	blindată	ADJ;PL	ADJ;INDF;FEM;SG
gettysburg	gettysburg	gettysburg	gettysburg	N;INDF;MASC+FEM;SG	PROPN
krogh	krogh	krogh	krogh		
baker	baker	bakke	baker	N;INDF;MASC+FEM;SG	PROPN
wright	wright	wright	wright		PROPN
materiel	materialul	materiel	material	N;INDF;NEUT;SG	N;DEF;MASC;SG
materiel	materiale	materiel	material	N;INDF;NEUT;SG	N;INDF;FEM;PL
fjendtlige	ostil	fjendtlig	ostil	ADJ;PL	ADJ;INDF;MASC;SG
fjendtlige	ostilă	fjendtlig	ostil	ADJ;PL	ADJ;INDF;FEM;SG
dal	dal	dal	dal	N;INDF;MASC+FEM;SG	
dal	valea	dal	vale	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dal	valley	dal	valley	N;INDF;MASC+FEM;SG	PROPN
centret	centru	center	centru	N;DEF;NEUT;SG	N;INDF;MASC;SG
hære	armatele	hære	armat	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
hære	armate	hære	armat	N;INDF;MASC+FEM;PL	ADJ;INDF;FEM;PL
gæld	datoriile	gæld	datorie	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
gæld	datorii	gæld	dator	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
gæld	datorii	gæld	dator	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
bech	bech	bech	bech	PROPN	
ledige	disponibilă	ledig	disponibil	ADJ;PL	ADJ;INDF;FEM;SG
ledige	disponibila	ledig	disponibil	ADJ;PL	ADJ;DEF;FEM;SG
ledige	disponibil	ledig	disponibil	ADJ;PL	ADJ;INDF;MASC;SG
ledige	vacant	ledig	vacant	ADJ;PL	N;INDF;MASC;SG
khan	khan	khan	khan	PROPN	PROPN
erhvervede	dobândite	erhvervet	dobândit	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
erhvervede	dobândită	erhvervet	dobândi	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
erhvervede	dobândit	erhvervet	dobândi	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
erhvervede	achiziționat	erhvervet	achiziționa	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
fremstillede	produs	fremstille	produs	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
fremstillede	fabricate	fremstille	fabrica	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
fremstillede	fabricat	fremstille	fabrica	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
fremstillede	fabricată	fremstille	fabrica	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
folkeslag	popoarele	folkeslag	popor	N;INDF;NEUT;PL	N;DEF;FEM;PL
niveauer	nivelurile	niveaue	nivel	N;INDF;NEUT;PL	N;DEF;FEM;PL
kansas	kansas	kansas	kansas		PROPN
bruno	bruno	bruno	brun		PROPN
smidt	aruncată	smidt	arunca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
smidt	aruncat	smidt	arunca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
relaterede	legate	relatere	legat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
stars	staruri	stars	star	N;INDF;NEUT;SG	N;INDF;FEM;PL
stars	stelele	stars	stea	N;INDF;NEUT;SG	N;DEF;FEM;PL
stars	stele	stars	stea	N;INDF;NEUT;SG	N;INDF;FEM;PL
kastet	aruncată	kaste	arunca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
kastet	aruncat	kaste	arunca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kerne	nucleul	kerne	nucleu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kerne	miezul	kerne	miez	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
dommere	judecătorilor	dommer	judecător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
dommere	judecătorii	dommer	judecător	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
bold	ball	bold	ball	N;INDF;MASC+FEM;SG	PROPN
bold	mingea	bold	minge	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bold	bila	bold	bilă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
administratorer	administratorii	administrator	administrator	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
administratorer	administratorii	administrator	administrator	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
anklaget	acuzat	anklage	acuza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
anklaget	acuzată	anklage	acuza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
vilnius	vilnius	vilnius	vilnius		PROPN
erling	erling	erling	erling		
hjernen	brain	hjerne	brain	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
hjernen	creier	hjerne	creier	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
lejren	tabără	lejr	tabără	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
lejren	camp	lejr	camp	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
lejren	lagăr	lejr	lagăr	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
firmaer	firmele	firma	firmă	N;INDF;NEUT;PL	N;DEF;FEM;PL
firmaer	companiile	firma	companie	N;INDF;NEUT;PL	N;DEF;FEM;PL
gifte	căsătorită	gifte	căsătorit	V;NFIN;ACT	ADJ;INDF;FEM;SG
gifte	măritată	gifte	măritată	V;NFIN;ACT	ADJ;INDF;FEM;SG
gifte	casatorit	gifte	casatori	V;NFIN;ACT	ADJ;INDF;MASC;SG
gifte	căsătorit	gifte	căsători	V;NFIN;ACT	ADJ;INDF;MASC;SG
øjnene	ochi	øje	ochi	N;DEF;NEUT;PL	N;INDF;MASC
forventede	așteptat	forvente	aștepta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
forventede	așteptam	forvente	aștepta	V;PL;PST;V.PTCP	V;IND;1;IPFV;FIN
selvstyre	autonomia	selvstyre	autonomie	N;INDF;NEUT;SG	N;DEF;FEM;SG
emanuel	emanuel	emanuel	emanuel	N;INDF;MASC+FEM;SG	PROPN
landskaber	peisajele	landskaber	peisaj	N;INDF;NEUT;PL	N;DEF;FEM;PL
landskaber	peisaj	landskaber	peisaj	N;INDF;NEUT;PL	N;INDF;MASC;SG
landskaber	peisajului	landskaber	peisaj	N;INDF;NEUT;PL	N;DEF;MASC;SG
landskaber	peisajul	landskaber	peisaj	N;INDF;NEUT;PL	N;DEF;MASC;SG
indtægter	venitul	indtægte	venit	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
indtægter	veniturile	indtægte	venit	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
indtægter	veniturile	indtægte	venit	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
guy	guy	guy	guy		PROPN
guy	tip	guy	tip		N;INDF;MASC;SG
styrede	controlat	styre	controla	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
styrede	controlate	styre	controlat	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
styrede	controlată	styre	controlat	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
håndtere	mâner	håndtere	mâner	V;NFIN;ACT	N;INDF;MASC;SG
relationer	relațiile	relation	relație	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
relationer	relația	relation	relație	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
relationer	relatie	relation	relatie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
relationer	relație	relation	relație	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
relationer	relațiile	relation	relație	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
mini	mini	mini	min		
symboler	simbolurile	symbol	simbol	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
skjold	scutul	skjold	scut	N;INDF;NEUT;SG	N;DEF;MASC;SG
skjold	scuturi	skjold	scut	N;INDF;NEUT;SG	N;INDF;FEM;PL
skjold	scuturile	skjold	scut	N;INDF;NEUT;SG	N;DEF;FEM;PL
odder	vidră	odder	vidră		N;INDF;FEM;SG
monaco	monaco	monaco	monaco	N;INDF;MASC+FEM;SG	PROPN
studenter	elevii	student	elev	N;INDF;NEUT;PL	N;DEF;MASC;PL
persiske	persan	persisk	persan	ADJ;PL	ADJ;INDF;MASC;SG
persiske	persană	persisk	persană	ADJ;PL	N;INDF;FEM;SG
tyve	twenty	tyve	twenty	NUM	N;INDF;MASC;SG
tyve	hoti	tyve	hoti	NUM	
felix	felix	felix	felix		PROPN
kaste	casta	kaste	casta	V;NFIN;ACT	N;DEF;FEM;SG
helbred	sănătatea	helbred	sănătate	N;INDF;NEUT;SG	N;DEF;FEM;SG
hamilton	hamilton	hamilton	hamilton	N;INDF;MASC+FEM;SG	PROPN
engagement	logodna	engagement	logodnă	N;INDF;NEUT;SG	N;DEF;FEM;SG
engagement	interacțiuni	engagement	interacțiune	N;INDF;NEUT;SG	N;INDF;FEM;PL
engagement	angajamentul	engagement	angajament	N;INDF;NEUT;SG	N;DEF;MASC;SG
engagement	implicarea	engagement	implicare	N;INDF;NEUT;SG	N;DEF;FEM;SG
engagement	angajamentul	engagement	angajament	N;INDF;NEUT;SG	N;DEF;MASC;SG
sas	sas	sas	sas	PROPN	N;INDF;MASC;SG
vurderet	evaluate	vurdere	evaluat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
vurderet	evaluat	vurdere	evaluat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
vurderet	evaluată	vurdere	evalua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
vurderet	evaluat	vurdere	evaluat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
vurderet	nominală	vurdere	nominal	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
vurderet	evaluate	vurdere	evaluat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
vurderet	evaluat	vurdere	evaluat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
vurderet	evaluată	vurdere	evalua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
håndværk	meserii	håndværk	meser	N;INDF;NEUT;SG	N;INDF;FEM;PL
dyrket	cultivate	dyrke	cultivat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
dyrket	crescut	dyrke	crescut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
dyrket	cultivat	dyrke	cultivat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
dyrket	cultivată	dyrke	cultiva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
dyrket	cultivate	dyrke	cultivat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
komplekse	complex	komplekse	complex	ADJ;PL	ADJ;INDF;MASC;SG
komplekse	complexul	komplekse	complex	ADJ;PL	N;DEF;MASC;SG
komplekse	complexă	komplekse	complex	ADJ;PL	ADJ;INDF;FEM;SG
libanon	liban	libanon	liban	PROPN	PROPN
gray	gray	gray	gray		PROPN
gray	gri	gray	gri		
udgravninger	săpăturile	udgravning	săpătură	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
vinger	aripile	vinge	aripile	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
åbning	deschiderea	åbning	deschidere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
åbning	deschid	åbning	deschide	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
ibn	ibn	ibn	ibn	PROPN	N;INDF;MASC;SG
birk	birk	birk	birk		
birk	birch	birk	birch		PROPN
annoncerede	anunțat	annoncere	anunța	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
annoncerede	anuntat	annoncere	anunta	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
inger	inger	inger	inger	PROPN	N;INDF;MASC;SG
evnen	abilitate	evne	abilitate	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
evnen	capacitate	evne	capacitate	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
jomfru	fecioara	jomfru	fecioară	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jomfru	fecioară	jomfru	fecior	ADJ;INDF;MASC+FEM;SG	
jomfru	virgina	jomfru	virgină	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jomfru	virgin	jomfru	virgin	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
jomfru	fecioară	jomfru	fecior	ADJ;INDF;MASC+FEM;SG	
jomfru	maiden	jomfru	maiden	ADJ;INDF;MASC+FEM;SG	PROPN
indisk	indiană	indisk	indian	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
indisk	indian	indisk	indian	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
indisk	indianul	indisk	indian	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
borgerne	cetateni	borger	cetaten	N;DEF;MASC+FEM;PL	ADJ;INDF;MASC;PL
borgerne	cetățeni	borger	cetățean	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
hale	coada	hale	coadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hale	hale	hale	hale	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
psykologi	psihologia	psykologi	psihologie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
grevinde	contesa	grevinde	contesa	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
behandler	tratarea	behandle	tratare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
behandler	trata	behandle	trata	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
behandler	trateaza	behandle	tratează	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
behandler	trateaza	behandle	tratează	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
luis	luis	luis	luis		PROPN
linda	linda	linda	lindă		N;DEF;FEM;SG
tilbudt	oferit	tilbudt	oferit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tilbudt	oferită	tilbudt	oferit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
tilbudt	oferite	tilbudt	oferit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
overleve	supraviețui	overleve	supraviețui	V;NFIN;ACT	
ophævet	abrogate	ophæve	abrogat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
ophævet	abrogat	ophæve	abrogat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ophævet	abrogată	ophæve	abrogat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
mislykkedes	eșec	mislykkes	eșec	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
palæ	conacul	palæ	conac	N;INDF;NEUT;SG	N;DEF;MASC;SG
