die	os	die	o	DET;DEF	PRO;ACC;MASC;PL;3
vasgevang	agarrou	vasvang	agarrar	V;PRS	V;IND;SG;3;PST;FIN
vasgevang	presos	vasvang	preso	V;PRS	N;MASC;PL
nice	boa	nice	bom		ADJ;FEM;SG
nice	belo	nice	belo		N;MASC;SG
nice	bom	nice	bom		ADJ;MASC;SG
nice	legal	nice	legal		ADJ;MASC;SG
nice	nice	nice	nice		N;MASC;SG
express	express	express	express		N;MASC;SG
express	expresso	express	expresso		V;MASC;SG;V.PTCP
express	expressar	express	expressar		V;NFIN
express	expressa	express	esprimir		V;FEM;SG;V.PTCP
boland	boland	boland	boland		N;MASC;SG
kameroen	camarões	kameroen	camarão		N;MASC;PL
walker	walker	walker	walker		N;MASC;SG
teheran	teerão	teheran	teerão		N;MASC;SG
teheran	teerã	teheran	teerã		N;MASC;SG
bots	bots	bots	bots	V;PRS	N;MASC;SG
ghana	gana	ghana	gana	PROPN;SG	N;FEM;SG
jagter	orion	jagter	orion		N;MASC;SG
jagter	órion	jagter	órion		N;MASC;SG
jagter	caçador	jagter	caçador		N;MASC;SG
jagter	caçadora	jagter	caçadora		N;FEM;SG
jagter	hunter	jagter	hunter		N;MASC;SG
miv	vih	miv	vih		N;MASC;SG
miv	hiv	miv	hiv		N;MASC;SG
gevaarlik	perigosa	gevaarlik	perigoso	ADV	ADJ;FEM;SG
gevaarlik	perigosos	gevaarlik	perigoso	ADV	ADJ;MASC;PL
gevaarlik	perigosas	gevaarlik	perigoso	ADV	ADJ;FEM;PL
gevaarlik	perigoso	gevaarlik	perigoso	ADV	ADJ;MASC;SG
kaïro	cairo	kaïro	cairo	PROPN;SG	N;MASC;SG
michigan	michigan	michigan	michigan	PROPN;SG	N;MASC;SG
randse	rand	rands	rand	ADJ;NOM	N;MASC;SG
sep	sen	sep	sen	PROPN;SG	N;MASC;SG
gemerk	flags	merk	flags	V;PST;V.PTCP	N;MASC;SG
gemerk	bandeiras	merk	bandeira	V;PST;V.PTCP	N;FEM;PL
franklin	franklin	franklin	franklin		N;MASC;SG
windsor	windsor	windsor	windsor		N;MASC;SG
liber	liber	liber	liber		N;MASC;SG
kroasië	croácia	kroasië	croácia	PROPN;SG	N;FEM;SG
bose	mal	bose	mal	N;SG	ADV
verhandeling	mercadorias	verhandeling	mercadoria	N;SG	N;FEM;PL
mecklenburg	mecklemburgo	mecklenburg	mecklemburgo	PROPN;SG	N;MASC;SG
atletiek	atletismo	atletiek	atletismo	N;PL	N;MASC;SG
gesofistikeerde	sofisticados	sofistikeer	sofisticar	ADJ;NOM	V;MASC;PL;V.PTCP
gesofistikeerde	sofisticado	sofistikeer	sofisticar	ADJ;NOM	V;MASC;SG;V.PTCP
gesofistikeerde	sofisticadas	sofistikeer	sofisticar	ADJ;NOM	V;FEM;PL;V.PTCP
gesofistikeerde	sofisticada	sofistikeer	sofisticado	ADJ;NOM	V;FEM;SG;V.PTCP
natuurskoon	paisagens	natuurskoon	paisagem	N;SG	N;FEM;PL
spies	espiões	spies	espião		N;MASC;PL
bulawayo	bulawayo	bulawayo	bulawayo	PROPN;SG	N;MASC;SG
ongewoon	invulgarmente	ongewoon	invulgarmente		ADV
kerkrade	kerkrade	kerkrade	kerkrade	N;PL	N;FEM;SG
tour	tour	tour	tour		N;MASC;SG
columbus	columbus	columbus	columbua		N;MASC;SG
columbus	colombo	columbus	colombo		N;MASC;SG
common	comum	common	comum		ADJ;MASC;SG
common	frequentes	common	frequente		ADJ;MASC;PL
common	common	common	common		N;MASC;SG
common	frequente	common	frequente		ADJ;MASC;SG
jakob	jacob	jakob	jacob		N;MASC;SG
jakob	jacó	jakob	jacó		N;MASC;SG
uitstaande	pendentes	uitstaan	pendente		N;MASC;PL
uitstaande	pendente	uitstaan	pendente		ADJ;MASC;SG
uitstaande	pendentes	uitstaan	pendente		N;MASC;PL
tweeling	gêmeos	tweeling	gêmeo	N;SG	N;MASC;PL
tweeling	gêmeas	tweeling	gêmea	N;SG	N;FEM;PL
tweeling	gêmeos	tweeling	gêmeo	N;SG	N;MASC;PL
england	inglaterra	england	inglaterra		N;FEM;SG
england	england	england	england		N;MASC;SG
metro	metropolitano	metro	metropolitano		N;MASC;SG
metro	metrô	metro	metrô		N;MASC;SG
metro	metro	metro	metro		N;MASC;SG
northern	norte	northern	norte		N;MASC;SG
northern	setentrional	northern	setentrional		ADJ;MASC;SG
northern	northern	northern	northern		N;MASC;SG
veelvuldige	múltipla	veelvuldig	múltiplo	ADJ;NOM	N;FEM;SG
veelvuldige	múltiplo	veelvuldig	múltiplo	ADJ;NOM	N;MASC;SG
renault	renault	renault	renault		N;FEM;SG
mitchell	mitchell	mitchell	mitchell	PROPN;SG	N;MASC;SG
mitchell	mitchel	mitchell	mitchel	PROPN;SG	N;MASC;SG
isotoop	isótopos	isotoop	isótopo	N;SG	N;MASC;PL
rou	raw	rou	raw		N;MASC;SG
rou	crua	rou	crua		N;FEM;SG
rou	cru	rou	cru		N;MASC;SG
blink	brilhante	blink	brilhante		ADJ;MASC;SG
blink	reluzente	blink	reluzente		ADJ;MASC;SG
blink	piscar	blink	piscar		V;NFIN
blink	pisca	blink	pisca		N;FEM;SG
blink	pestanejar	blink	pestanejar		V;NFIN
susan	susana	susan	susano		N;FEM;SG
susan	susan	susan	susan		N;FEM;SG
bot	robô	bot	robô		N;MASC;SG
bot	bot	bot	bot		N;MASC;SG
fiktiewe	ficção	fiktief	ficção		N;FEM;SG
fiktiewe	fictício	fiktief	fictício		N;MASC;SG
fiktiewe	ficcional	fiktief	ficcional		ADJ;MASC;SG
fiktiewe	fictícia	fiktief	fictícia		ADJ;FEM;SG
guyana	guiana	guyana	guiana	PROPN;SG	N;FEM;SG
hercules	hercules	hercules	hercule		N;MASC;SG
hercules	hércules	hercules	hércules		N;MASC;SG
rudolph	rodolfo	rudolph	rodolfo		N;MASC;SG
rudolph	rudolph	rudolph	rudolph		N;MASC;SG
barbus	barbus	barbus	barbu		N;MASC;SG
invertebrates	invertebrados	invertebrate	invertebrar	N;SG	N;MASC;PL
bystand	apoios	bystand	apoio	N;SG	N;MASC;PL
orkney	orkney	orkney	orkney	ADV	N;MASC;SG
vriendskap	amizades	vriendskap	amizade	N;SG	N;FEM;PL
avignon	avignon	avignon	avignon		N;MASC;SG
chaos	caos	chaos	caos		N;MASC;SG
chaos	chaos	chaos	chao		N;MASC;SG
apart	separadamente	apart	separadamente		ADV
apart	separado	apart	separar		V;MASC;SG;V.PTCP
apart	apart	apart	apart		N;MASC;SG
valda	valda	valda	valdar		N;FEM;SG
susanna	susana	susanna	susano		N;FEM;SG
susanna	susanna	susanna	susanna		N;FEM;SG
aristoteles	aristóteles	aristotele	aristótele	ADJ;NOM	N;MASC;PL
edgar	edgar	edgar	edgar	PROPN;SG	N;MASC;SG
voyager	voyager	voyager	voyager		N;FEM;SG
bergh	bergh	bergh	bergh		N;MASC;SG
indeks	índices	indeks	índice	N;SG	N;MASC;PL
lancia	lancia	lancia	lancia		N;MASC;SG
nudibranchs	nudibrânquios	nudibranchs	nudibrânquio		N;MASC;PL
voortgaan	currículo	voortgaan	currículo	V;PRS	N;MASC;SG
army	exército	army	exército	PROPN;SG	N;MASC;SG
army	tropa	army	tropa	PROPN;SG	N;FEM;SG
army	army	army	army	PROPN;SG	N;MASC;SG
wek	fotovoltaica	wek	fotovoltaica		N;FEM;SG
gelykop	tie	gelykop	tie	ADV	N;MASC;SG
gelykop	empate	gelykop	empate	ADV	N;MASC;SG
gelykop	gravata	gelykop	gravata	ADV	N;FEM;SG
nooi	convite	nooi	convite	V;PRS	N;MASC;SG
gevlekte	malhado	gevlek	malhar	ADJ;NOM	V;MASC;SG;V.PTCP
gevlekte	visto	gevlek	ver	ADJ;NOM	PROPN;MASC;SG;V.PTCP
gevlekte	avistado	gevlek	avistar	ADJ;NOM	V;MASC;SG;V.PTCP
auto	auto	auto	auto		N;MASC;SG
auto	automático	auto	automático		ADJ;MASC;SG
opperman	opperman	opperman	opperman		N;MASC;SG
trappe	escada	trap	escada	N;PL	N;FEM;SG
matthew	matthew	matthew	matthew		N;MASC;SG
matthew	mateus	matthew	mater		N;MASC;SG
polinesiese	polinésia	polinesies	polinésia	N;PL	N;FEM;SG
nov	novial	nov	novial	PROPN;SG	ADJ;MASC;SG
verkeerde	errado	verkeerd	errar	PRO	V;MASC;SG;V.PTCP
verkeerde	errada	verkeerd	errar	PRO	V;FEM;SG;V.PTCP
darmstadt	darmstadt	darmstadt	darmstadt		N;FEM;SG
strook	despir	strook	despir		V;NFIN
strook	strip	strook	strip		N;MASC;SG
olive	olive	olive	olive	ADV	N;MASC;SG
olive	oliveira	olive	oliveira	ADV	N;MASC;SG
olive	azeitona	olive	azeitonar	ADV	N;FEM;SG
hindi	hindu	hindi	hindu		N;MASC;SG
hindi	hindi	hindi	hindi		N;MASC;SG
ermelo	ermelo	ermelo	ermelo	PROPN;SG	N;MASC;SG
voorkant	frente	voorkant	frente	N;SG	ADV
spandeer	gastos	spandeer	gasto	V;PRS	N;MASC;PL
vals	falsa	vals	falso		ADJ;FEM;SG
vals	false	vals	false		N;MASC;SG
vals	falsas	vals	falso		ADJ;FEM;PL
vals	falsos	vals	falso		N;MASC;PL
vals	falso	vals	falso		ADJ;MASC;SG
kloof	desfiladeiro	kloof	desfiladeiro	V;PRS	N;MASC;SG
kloof	canyon	kloof	canyon	V;PRS	N;MASC;SG
rust	ferrugem	rust	ferruger		N;FEM;SG
berekening	cálculos	berekening	cálculo	N;SG	N;MASC;PL
apostel	apóstolo	apostel	apóstolo	ADV	N;MASC;SG
apostel	mensageiro	apostel	mensageiro	ADV	N;MASC;SG
openlik	publicamente	openlik	publicamente	PRO;NOM;SG;3	ADV
kim	kim	kim	kim	PROPN;SG	N;MASC;SG
owen	owen	owen	owen		PROPN;MASC;SG
semitiese	semitas	semities	semita	N;SG	N;MASC;PL
thai	tailandesa	thai	tailandês		N;FEM;SG
thai	tailandês	thai	tailandês		N;MASC;SG
thai	thai	thai	thai		N;MASC;SG
thai	tailandeses	thai	tailandês		N;MASC;PL
orange	orange	orang	orange		N;MASC;SG
orange	laranja	orang	laranja		N;FEM;SG
woonstel	apto	woonstel	apto	N;SG	ADJ;MASC;SG
verlate	abandonadas	verlaat	abandonar		V;FEM;PL;V.PTCP
verlate	abandonou	verlaat	abandonar		V;IND;SG;3;PST;FIN
verlate	abandonada	verlaat	abandonar		V;FEM;SG;V.PTCP
verlate	abandonado	verlaat	abandonar		V;MASC;SG;V.PTCP
verlate	abandonados	verlaat	abandonar		V;MASC;PL;V.PTCP
klomp	ninhada	klomp	ninhar		N;FEM;SG
klomp	vários	klomp	vários		PRO;MASC;PL
klomp	varios	klomp	vario		N;MASC;PL
klomp	várias	klomp	várias		PRO;FEM;PL
engel	anjinho	engel	anjinho	V;PRS	N;MASC;SG
engel	ángel	engel	ángel	V;PRS	N;MASC;SG
engel	anjo	engel	anjo	V;PRS	N;MASC;SG
engel	angel	engel	angel	V;PRS	N;MASC;SG
omtrek	perímetro	omtrek	perímetro		N;MASC;SG
stewart	stewart	stewart	stewart		N;MASC;SG
subspesie	subespécies	subspesie	subespécie	N;SG	N;FEM;PL
gedraai	sobrancelha	draai	sobrancelha	V;PST;V.PTCP	N;FEM;SG
fontein	fonte	fontein	fonte		N;FEM;SG
ferrari	ferrari	ferrari	ferrari	PROPN;SG	N;MASC;SG
logika	lógico	logika	lógico	N;SG	ADJ;MASC;SG
mehrtens	mehrtens	mehrtens	mehrtem		N;MASC;PL
stukkie	pedaço	stukkie	pedaço		N;MASC;SG
stukkie	peça	stukkie	peça		N;FEM;SG
india	índia	india	índia		N;FEM;SG
india	india	india	india		N;MASC;SG
kurt	kurt	kurt	kurt		PROPN;MASC;SG
alex	alex	alex	alex		N;MASC;SG
claude	cláudia	claude	cláudia		N;FEM;SG
claude	claude	claude	claude		N;MASC;SG
virginië	virgínia	virginië	virgínia		N;FEM;SG
virginië	virginia	virginië	virginia		N;FEM;SG
slam	slam	slam	slam	N;PL	N;MASC;SG
leeg	vazios	leeg	vazio		ADJ;MASC;PL
leeg	vazio	leeg	vazio		ADJ;MASC;SG
leeg	vazia	leeg	vazer		ADJ;FEM;SG
leeg	esvaziar	leeg	esvaziar		V;NFIN
leeg	vazias	leeg	vazio		N;FEM;PL
hersien	resenha	hersien	resenha	V;PRS	N;FEM;SG
hersien	revisão	hersien	revisão	V;PRS	N;FEM;SG
hersien	reexame	hersien	reexame	V;PRS	N;MASC;SG
giuseppe	giuseppe	giusep	giuseppe		N;MASC;SG
onderlinge	mútua	onderling	mútuo	N;PL	N;FEM;SG
onderlinge	mútuo	onderling	mútuo	N;PL	N;MASC;SG
opel	opel	opel	opel		N;MASC;SG
koud	frio	koud	frio	V;PRS	N;MASC;SG
koud	cold	koud	cold	V;PRS	N;MASC;SG
koud	frios	koud	frio	V;PRS	N;MASC;PL
koud	fria	koud	fria	V;PRS	N;FEM;SG
ronald	ronald	ronald	ronald		N;MASC;SG
heuning	querida	heuning	querer	N;SG	V;FEM;SG;V.PTCP
rook	fumando	rook	fumar		V;V.MSDR
rook	tabagismo	rook	tabagismo		N;MASC;SG
rook	fumar	rook	fumar		V;NFIN
rook	fumadores	rook	fumador		N;MASC;PL
bologna	bologna	bologna	bologna		N;MASC;SG
bologna	mortadela	bologna	mortadela		N;FEM;SG
bologna	bolonha	bologna	bolonha		N;FEM;SG
liewe	querido	lief	querer		V;MASC;SG;V.PTCP
liewe	queridos	lief	querer		V;MASC;PL;V.PTCP
liewe	querida	lief	querer		V;FEM;SG;V.PTCP
neil	neil	neil	neil		N;MASC;SG
mianmar	birmânia	mianmar	birmânia	PROPN;SG	N;FEM;SG
mianmar	myanmar	mianmar	myanmar	PROPN;SG	N;MASC;SG
mianmar	mianmar	mianmar	mianmar	PROPN;SG	N;MASC;SG
basic	básicas	basic	básico		N;FEM;PL
basic	básica	basic	básico		N;FEM;SG
basic	basic	basic	basic		N;MASC;SG
basic	básico	basic	básico		ADJ;MASC;SG
basic	básicos	basic	básico		N;MASC;PL
mulder	mulder	mulder	mulder		N;MASC;SG
verbeterde	reforçada	verbeter	reforçar	ADJ;NOM	V;FEM;SG;V.PTCP
verbeterde	melhorados	verbeter	melhorar	ADJ;NOM	V;MASC;PL;V.PTCP
verbeterde	melhorada	verbeter	melhorar	ADJ;NOM	V;FEM;SG;V.PTCP
verbeterde	melhorado	verbeter	melhorar	ADJ;NOM	V;MASC;SG;V.PTCP
aanvaarbaar	aceitáveis	aanvaarbaar	aceitável	CONJ	ADJ;MASC;PL
aanvaarbaar	aceitável	aanvaarbaar	aceitável	CONJ	ADJ;MASC;SG
thomson	thomson	thomson	thomson		N;MASC;SG
langdurige	duradouras	langdurig	duradoura	ADJ;NOM	N;FEM;PL
twente	twente	twent	twente		N;MASC;SG
vergoeding	compensações	vergoeding	compensação	N;SG	N;FEM;PL
vergoeding	indemnizações	vergoeding	indemnização	N;SG	N;FEM;PL
vergoeding	remunerações	vergoeding	remuneração	N;SG	N;FEM;PL
balans	equilibrar	balans	equilibrar	N;SG	V;NFIN
leerling	aprendizado	leerling	aprendizar	N;SG	V;MASC;SG;V.PTCP
evans	evans	evans	evans		N;MASC;SG
stefan	estêvão	stefan	estêvão		N;MASC;SG
stefan	stefan	stefan	stefan		N;MASC;SG
opgewek	turbinas	opwek	turbina	V;PST;V.PTCP	N;FEM;PL
jager	jager	jag	jager		N;MASC;SG
luis	piolhos	luis	piolho		N;MASC;PL
luis	piolho	luis	piolho		N;MASC;SG
luis	luiz	luis	luiz		PROPN;MASC;SG
luis	luis	luis	lui		N;MASC;SG
luis	luís	luis	luís		N;MASC;SG
luis	luís	luis	luís		N;MASC;SG
franco	franco	franco	franco		N;MASC;SG
maitland	maitland	maitland	maitland	PROPN;SG	N;MASC;SG
wyle	wyle	wyle	wyle		N;MASC;SG
col	col	col	col		N;MASC;SG
boog	arc	boog	arc	V;PRS	N;MASC;SG
boog	arco	boog	arco	V;PRS	N;MASC;SG
boog	boog	boog	boog	V;PRS	N;MASC;SG
marseille	marselha	marseil	marselha		N;MASC;SG
sarah	sarah	sarah	sarah		N;FEM;SG
sarah	sara	sarah	sara		N;FEM;SG
rouen	rouen	rouen	rouen		N;MASC;SG
python	python	python	python		N;MASC;SG
stellings	configuração	stelling	configuração	N;PL	N;FEM;SG
solomon	solomon	solomon	solomon		N;MASC;SG
solomon	salomão	solomon	salomão		N;MASC;SG
mcgregor	mcgregor	mcgregor	mcgregor	PROPN;SG	N;MASC;SG
watt	watt	watt	watt		N;MASC;SG
onderbreek	interrupção	onderbreek	interrupção	V;PRS	N;FEM;SG
onderbreek	pausar	onderbreek	pausar	V;PRS	N;MASC;SG
onderbreek	pausa	onderbreek	pausa	V;PRS	N;FEM;SG
montenegro	montenegro	montenegro	montenegro		N;MASC;SG
uitsonderings	styles	uitsondering	style	N;PL	N;MASC;SG
forte	forte	fort	forte	N;PL	ADJ;MASC;SG
antoine	antoine	antoin	antoine		N;MASC;SG
gabriel	gabriel	gabriel	gabriel		N;MASC;SG
before	antes	before	antes		ADV
catherine	catherine	catherine	catherine		N;FEM;SG
catherine	catarina	catherine	catarina		N;FEM;SG
laboratorium	laboratórios	laboratorium	laboratório	N;SG	N;MASC;PL
ewige	eterno	ewige	eterno	N;SG	ADJ;MASC;SG
ewige	eternas	ewige	eterno	N;SG	ADJ;FEM;PL
ewige	eternos	ewige	eterno	N;SG	ADJ;MASC;PL
watson	watson	watson	watson		N;MASC;SG
orleans	orleans	orleans	orleans		N;MASC;SG
orleans	orléans	orleans	orléan		N;FEM;SG
orleans	orleães	orleans	orleão		N;FEM;SG
egte	real	egte	real	N;PL	N;MASC;SG
egte	verdadeiro	egte	verdadeiro	N;PL	ADJ;MASC;SG
egte	verdadeiros	egte	verdadeiro	N;PL	ADJ;MASC;PL
egte	verdadeira	egte	verdadeiro	N;PL	ADJ;FEM;SG
teiken	alvo	teiken	alvo	N;PL	N;MASC;SG
teiken	target	teiken	target	N;PL	N;MASC;SG
deeltjie	partícula	deel	partícula		N;FEM;SG
elite	elite	elite	elite	N;PL	N;FEM;SG
ecuador	equador	ecuador	equador	PROPN;SG	N;MASC;SG
parker	parker	parker	parker		N;MASC;SG
zoo	zoológico	zoo	zoológico		N;MASC;SG
zoo	zoo	zoo	zoo		N;MASC;SG
pens	canetas	pens	caneta		N;FEM;PL
opsomming	digerir	opsomming	digerir	N;SG	V;NFIN
opsomming	sumário	opsomming	sumário	N;SG	ADJ;MASC;SG
roosevelt	roosevelt	roosevelt	roosevelt	V;PRS	N;MASC;SG
verdubbel	duplicação	verdubbel	duplicação	V;PRS	N;FEM;SG
wraak	vingança	wraak	vingança	V;PRS	N;FEM;SG
argumente	argumentação	argument	argumentação	N;PL	N;FEM;SG
icao	oaci	icao	oaci		N;FEM;SG
icao	icao	icao	icao		N;MASC;SG
terminaal	terminais	terminaal	terminal	N;SG	N;MASC;PL
dakar	dakar	dakar	dakar		N;MASC;SG
heers	regra	heers	regra	V;PRS	N;FEM;SG
ekwivalent	equivalentes	ekwivalent	equivalente		ADJ;MASC;PL
ekwivalent	equivalente	ekwivalent	equivalente		ADJ;MASC;SG
lirieke	letra	liriek	letra	N;PL	N;FEM;SG
afsonderlik	separado	afsonderlik	separar	ADV	V;MASC;SG;V.PTCP
lucius	lúcio	lucius	lúcio		N;MASC;SG
lucius	lucius	lucius	luciu		N;MASC;SG
optog	march	optog	march	V;PRS	N;MASC;SG
optog	marcha	optog	marcha	V;PRS	N;FEM;SG
optog	março	optog	março	V;PRS	N;MASC;SG
wins	vitórias	wins	vitória	N;SG	N;FEM;PL
wins	ganha	wins	ganhar	N;SG	V;IND;SG;3;PRS;FIN
wins	vence	wins	vencer	N;SG	V;IND;SG;3;PRS;FIN
düsseldorf	düsseldorf	düsseldorf	düsseldorf		N;MASC;SG
manlik	salvar	manlik	salvar		V;NFIN
manlik	salva	manlik	salvar		V;IND;SG;3;PRS;FIN
manlik	save	manlik	save		N;MASC;SG
manlik	salve	manlik	salve		N;FEM;SG
manlik	guardar	manlik	guardar		V;NFIN
manlik	masculino	manlik	masculino		N;MASC;SG
herstelwerk	reparar	herstelwerk	reparar	N;SG	V;NFIN
herstelwerk	reparações	herstelwerk	reparação	N;SG	N;FEM;PL
campbell	campbell	campbell	campbell		N;MASC;SG
ineenstorting	colapsar	ineenstorting	colapsar	N;SG	V;NFIN
malmesbury	malmesbury	malmesbury	malmesbury		N;MASC;SG
totius	totius	totius	totim		N;MASC;SG
california	califórnia	california	califórnia		N;FEM;SG
california	california	california	california		N;FEM;SG
haas	coelho	haas	coelho		N;MASC;SG
haas	coelhos	haas	coelho		N;MASC;PL
voorneme	intenções	voorneme	intenção	N;SG	N;FEM;PL
saai	porca	saai	porca	V;PRS	N;FEM;SG
ann	ann	ann	ann		PROPN;FEM;SG
kubieke	cúbico	kubiek	cúbico	ADJ;NOM	N;MASC;SG
kubieke	cúbicos	kubiek	cúbicos	ADJ;NOM	N;MASC;PL
kontras	contrastes	kontras	contraste	N;SG	N;MASC;PL
soliede	sólido	soliede	sólido	N;PL	ADJ;MASC;SG
soliede	sólida	soliede	sólido	N;PL	ADJ;FEM;SG
colorado	colorado	colorado	colorar		V;MASC;SG;V.PTCP
uefa	uefa	uefa	uefa		N;FEM;SG
vlaams	flamenga	vlaams	flamenga		N;FEM;SG
vlaams	flamengos	vlaams	flamengo		N;MASC;PL
vlaams	flamengo	vlaams	flamengo		N;MASC;SG
ontslae	livrar	ontslae	livrar	N;PL	V;NFIN
diverse	diversificado	divers	diversificar	ADJ;NOM	V;MASC;SG;V.PTCP
diverse	vários	divers	vários	ADJ;NOM	PRO;MASC;PL
pomp	bomba	pomp	bomba	V;PRS	N;FEM;SG
arp	arapaho	arp	arapaho		N;MASC;SG
hallo	ei	hallo	ei		N;MASC;SG
hallo	hey	hallo	hey		N;MASC;SG
hallo	olá	hallo	olá		ADV
hallo	alô	hallo	alô		N;MASC;SG
hallo	hello	hallo	hello		N;FEM;SG
protokol	protocolos	protokol	protocolo	N;SG	N;MASC;PL
harmonie	harmony	harmonie	harmony		N;MASC;SG
harmonie	harmonia	harmonie	harmonia		N;FEM;SG
positief	positivos	positief	positivo	ADV	N;MASC;PL
positief	positivas	positief	positivo	ADV	ADJ;FEM;PL
positief	positivo	positief	positivo	ADV	ADJ;MASC;SG
positief	positiva	positief	positivo	ADV	ADJ;FEM;SG
demografiese	demográfica	demografies	demográfica	ADJ;NOM	N;FEM;SG
demografiese	demográfico	demografies	demográfico	ADJ;NOM	N;MASC;SG
demografiese	demográficas	demografies	demográfico	ADJ;NOM	N;FEM;PL
anker	pivô	anker	pivô	V;PRS	N;MASC;SG
anker	âncora	anker	âncora	V;PRS	N;FEM;SG
waartoe	mecanismo	waartoe	mecanismo	PRO	N;MASC;SG
waartoe	negociações	waartoe	negociação	PRO	N;FEM;PL
paraguay	paraguai	paraguay	paraguai		N;MASC;SG
athos	athos	athos	atho		N;MASC;SG
valencia	valencia	valencia	valencia		N;FEM;SG
valencia	valência	valencia	valência		N;FEM;SG
valencia	valenciana	valencia	valenciano		N;FEM;SG
mit	mit	mit	mit		N;MASC;SG
anatolië	anatólia	anatolië	anatólia	N;PL	N;FEM;SG
kliek	click	kliek	click	V;PRS	N;MASC;SG
fondament	fundações	fondament	fundação	N;SG	N;FEM;PL
braille	braille	braille	braille		N;MASC;SG
verduideliking	explicações	verduideliking	explicação	N;SG	N;FEM;PL
tonga	tonga	tonga	tongo	PROPN;SG	N;FEM;SG
gill	gill	gill	gill	PROPN;SG	N;MASC;SG
advies	assessoria	advies	assessoria		N;FEM;SG
advies	conselho	advies	conselho		N;MASC;SG
advies	conselhos	advies	conselho		N;MASC;PL
advies	aconselhamento	advies	aconselhamento		N;MASC;SG
parallelle	paralelo	parallel	paralelo	N;PL	N;MASC;SG
parallelle	paralela	parallel	paralelo	N;PL	N;FEM;SG
voorrade	abastecimento	voorrade	abastecimento	N;PL	N;MASC;SG
voorrade	fornecimento	voorrade	fornecimento	N;PL	N;MASC;SG
tambo	tambo	tambo	tambo	PROPN;SG	N;MASC;SG
oes	colheita	oes	colheita		N;FEM;SG
onderstaande	abaixo	onderstaande	abaixo	V;PRS	ADV
derby	derby	derby	derby		N;MASC;SG
waai	onda	waai	onda	V;PRS	N;FEM;SG
waai	wave	waai	wave	V;PRS	N;MASC;SG
fantasie	fantasy	fantasie	fantasy	V;PRS	N;MASC;SG
fantasie	fantasia	fantasie	fantasia	V;PRS	N;FEM;SG
fantasie	fantasias	fantasie	fantasia	V;PRS	N;FEM;PL
agterste	retaguarda	agters	retaguarda	N;PL	N;FEM;SG
agterste	traseiro	agters	traseiro	N;PL	N;MASC;SG
agterste	traseira	agters	traseira	N;PL	N;FEM;SG
studio	estudio	studio	estudio		N;MASC;SG
studio	ateliê	studio	ateliê		N;MASC;SG
studio	studio	studio	studio		N;MASC;SG
studio	estúdio	studio	estúdio		N;MASC;SG
studio	estúdios	studio	estúdio		N;MASC;PL
barbara	bárbara	barbara	bárbara		N;FEM;SG
barbara	barbara	barbara	barbara		N;FEM;SG
palmyra	palmyra	palmyra	palmyra		N;MASC;SG
môre	amanha	môre	amanha		INTJ
môre	amanhã	môre	amanhã		ADV
môre	manhã	môre	manhã		N;FEM;SG
môre	morning	môre	morning		N;MASC;SG
keel	garganta	keel	garganta		N;FEM;SG
nui	nui	nui	nui		N;MASC;SG
isabella	isabella	isabella	isabella		N;FEM;SG
isabella	isabela	isabella	isabela		N;FEM;SG
ferreira	ferreira	ferreira	ferreira		N;MASC;SG
independent	independent	independent	independent		N;MASC;SG
independent	independentes	independent	independente		N;MASC;PL
independent	independente	independent	independente		ADJ;MASC;SG
loods	hangar	loods	hangar	V;PRS	N;MASC;SG
nyl	nilo	nyl	nilo		N;MASC;SG
thebe	tebas	thebe	teba		N;MASC;SG
alberton	alberton	alberton	alberton	PROPN;SG	N;MASC;SG
skatting	estimar	skatting	estimar	N;SG	V;NFIN
ibn	ibn	ibn	ibn	PROPN;SG	PROPN;MASC;SG
phoenix	fénix	phoenix	fénix		N;FEM;SG
phoenix	fênix	phoenix	fênix		N;FEM;SG
phoenix	phoenix	phoenix	phoenix		N;MASC;SG
lionel	lionel	lionel	lionel		N;MASC;SG
begroting	orçamentos	begroting	orçamento	N;SG	N;MASC;PL
analitiese	analíticos	analities	analítico	ADJ;NOM	N;MASC;PL
analitiese	analítica	analities	analítico	ADJ;NOM	N;FEM;SG
analitiese	analítica	analities	analítico	ADJ;NOM	N;FEM;SG
htm	htm	htm	hôm		N;MASC;SG
rotterdam	roterdão	rotterdam	roterdão		N;MASC;SG
rotterdam	rotterdam	rotterdam	rotterdar		N;MASC;SG
bekker	bekker	bekker	bekker		N;MASC;SG
mowgli	mowgli	mowgli	mowgli	PRO	N;MASC;SG
jammer	desculpa	jammer	desculpa		N;FEM;SG
jammer	desculpe	jammer	desculpar		V;IND;SG;3;PRS;FIN
tsjeggiese	tcheca	tsjeggies	tcheca	ADJ;NOM	N;FEM;SG
tsjeggiese	checo	tsjeggies	checo	ADJ;NOM	N;MASC;SG
tsjeggiese	tcheco	tsjeggies	tcheco	ADJ;NOM	N;MASC;SG
tsjeggiese	checa	tsjeggies	checa	ADJ;NOM	N;FEM;SG
gotenburg	gotemburgo	gotenburg	gotemburgo	PROPN;SG	N;MASC;SG
sergei	sergey	sergei	sergey		PROPN;MASC;SG
sergei	sergei	sergei	sergir		N;MASC;SG
sergei	sérgio	sergei	sérgio		N;MASC;SG
hahn	hahn	hahn	hahn		N;MASC;SG
sessie	sessões	sessie	sessão	N;SG	N;FEM;PL
strukturele	estrutural	struktureel	estrutural	N;PL	ADJ;MASC;SG
