van	din	van	din		ADP;ACC
spies	spionii	spies	spion		N;DEF;MASC;PL
bulawayo	bulawayo	bulawayo	bulawayo	PROPN;SG	PROPN
kerkrade	kerkrade	kerkrade	kerkrade	N;PL	
fritz	fritz	fritz	fritz	N;SG	PROPN
tour	tour	tour	tour		N;INDF;MASC;SG
tour	tur	tour	tur		N;INDF;MASC;SG
tour	turul	tour	tur		N;DEF;MASC;SG
tour	turneu	tour	turneu		N;INDF;MASC;SG
columbus	columbus	columbus	columbus		N;INDF;MASC;SG
columbus	columb	columbus	columb		PROPN
common	comuna	common	comună		N;DEF;FEM;SG
common	comun	common	comun		ADJ;INDF;MASC;SG
common	comuna	common	comună		N;DEF;FEM;SG
common	frecvente	common	frecvent		ADJ;INDF;FEM;PL
jakob	jacob	jakob	jacob		PROPN
jakob	iacov	jakob	iacov		PROPN
jakob	iacob	jakob	iacob		PROPN
uitstaande	restante	uitstaan	restant		N;INDF;FEM;PL
uitstaande	remarcabil	uitstaan	remarcabil		ADJ;INDF;MASC;SG
england	anglia	england	anglie		PROPN
england	england	england	england		PROPN
metro	metrou	metro	metrou		N;INDF;MASC;SG
metro	metro	metro	metro		N;INDF;MASC;SG
metro	metroul	metro	metrou		N;DEF;MASC;SG
northern	northern	northern	northern		PROPN
northern	nordul	northern	nord		N;DEF;MASC;SG
veelvuldige	multiplu	veelvuldig	multiplu	ADJ;NOM	
veelvuldige	multipla	veelvuldig	multipla	ADJ;NOM	N;DEF;FEM;SG
renault	renault	renault	renault		PROPN
mitchell	mitchell	mitchell	mitchell	PROPN;SG	PROPN
rou	crud	rou	crud		ADJ;INDF;MASC;SG
blink	stralucitor	blink	stralucitor		ADJ;INDF;MASC;SG
blink	lucios	blink	lucios		ADJ;INDF;MASC;SG
ooreengekom	convenit	ooreenkom	convenit	V;PST;V.PTCP	ADJ;INDF;MASC;SG
ooreengekom	convenite	ooreenkom	conveni	V;PST;V.PTCP	ADJ;INDF;FEM;PL
ooreengekom	negociat	ooreenkom	negocia	V;PST;V.PTCP	ADJ;INDF;MASC;SG
ooreengekom	negociate	ooreenkom	negocia	V;PST;V.PTCP	ADJ;INDF;FEM;PL
susan	susan	susan	susan		N;INDF;MASC;SG
bot	bot	bot	bot		N;INDF;MASC;SG
fiktiewe	fictiv	fiktief	fictiv		ADJ;INDF;MASC;SG
guyana	guyana	guyana	guyană	PROPN;SG	PROPN
hercules	hercules	hercules	hercules		PROPN
rudolph	rudolph	rudolph	rudolph		PROPN
rudolph	rudolf	rudolph	rudolf		PROPN
barbus	barbus	barbus	barbus		PROPN
invertebrates	nevertebrate	invertebrate	nevertebrat	N;SG	N;INDF;FEM;PL
orkney	orkney	orkney	orkney	ADV	PROPN
bates	active	bate	activ	N;PL	ADJ;INDF;FEM;PL
avignon	avignon	avignon	avignon		PROPN
chaos	haosul	chaos	haos		N;DEF;MASC;SG
chaos	haos	chaos	haos		N;INDF;MASC;SG
herroep	revoca	herroep	revoca	V;PRS	V;IND;SG;3;IPFV;FIN
herroep	anula	herroep	anula	V;PRS	V;IND;SG;3;IPFV;FIN
herroep	anuleaza	herroep	anula	V;PRS	V;IND;SG;3;IPFV;FIN
apart	separat	apart	separat		ADJ;INDF;MASC;SG
susanna	susanna	susanna	susanna		N;DEF;FEM;SG
aristoteles	aristotel	aristotele	aristotel	ADJ;NOM	N;INDF;MASC;SG
edgar	edgar	edgar	edgar	PROPN;SG	PROPN
voyager	voyager	voyager	voyager		PROPN
indeks	index	indeks	index	N;SG	
indeks	indice	indeks	indica	N;SG	
lancia	lancia	lancia	lancie		PROPN
voortgaan	relua	voortgaan	relua	V;PRS	V;IND;SG;3;IPFV;FIN
army	armata	army	armată	PROPN;SG	N;DEF;FEM;SG
army	armata	army	armată	PROPN;SG	N;DEF;FEM;SG
army	army	army	army	PROPN;SG	N;INDF;MASC;SG
wek	fotovoltaice	wek	fotovoltaic		ADJ;INDF;FEM;PL
gelykop	leaga	gelykop	lega	ADV	V;IND;SG;3;IPFV;FIN
gelykop	cravata	gelykop	cravat	ADV	N;DEF;FEM;SG
gelykop	cravata	gelykop	cravat	ADV	N;DEF;FEM;SG
nooi	invita	nooi	invita	V;PRS	V;IND;SG;3;IPFV;FIN
nooi	invita	nooi	invita	V;PRS	V;IND;SG;3;IPFV;FIN
nooi	invitatie	nooi	invitatie	V;PRS	N;INDF;FEM;SG
henning	henning	henning	henning	N;SG	PROPN
matthew	matei	matthew	mată		N;DEF;MASC;SG
matthew	matthew	matthew	matthew		PROPN
polinesiese	polinezian	polinesies	polinezian	N;PL	ADJ;INDF;MASC;SG
verkeerde	gresit	verkeerd	gresit	PRO	ADJ;INDF;MASC;SG
verkeerde	gresit	verkeerd	gresit	PRO	ADJ;INDF;MASC;SG
darmstadt	darmstadt	darmstadt	darmstadt		PROPN
strook	benzi	strook	bandă		N;INDF;FEM;PL
olive	olive	olive	oliv	ADV	N;INDF;MASC;SG
hindi	hindi	hindi	hindi		N;INDF;MASC;SG
muis	mouse	muis	mou	N;SG	
waardeer	aprecia	waardeer	aprecia	V;PRS	V;IND;SG;3;IPFV;FIN
waardeer	apreciaza	waardeer	apreciaza	V;PRS	V;IND;SG;3;IPFV;FIN
vals	fals	vals	fals		ADJ;INDF;MASC;SG
vals	falsa	vals	fals		ADJ;DEF;FEM;SG
vals	falsa	vals	fals		ADJ;DEF;FEM;SG
vals	false	vals	fals		ADJ;INDF;FEM;PL
kloof	canion	kloof	canion	V;PRS	N;INDF;MASC;SG
kloof	canyon	kloof	canyon	V;PRS	N;INDF;MASC;SG
kloof	canionul	kloof	canion	V;PRS	N;DEF;MASC;SG
rust	rugina	rust	rugină		N;DEF;FEM;SG
rust	rugina	rust	rugină		N;DEF;FEM;SG
berekening	calcule	berekening	calcul	N;SG	N;INDF;FEM;PL
apostel	apostol	apostel	apostol	ADV	PROPN
wikipedias	wikipedii	wikipedias	wikipedi	N;SG	N;INDF;FEM;PL
openlik	public	openlik	public	PRO;NOM;SG;3	ADJ;INDF;MASC;SG
omgeskakel	convertite	omskakel	converti	V;PST;V.PTCP	ADJ;INDF;FEM;PL
omgeskakel	convertit	omskakel	converti	V;PST;V.PTCP	ADJ;INDF;MASC;SG
kim	kim	kim	kim	PROPN;SG	PROPN
owen	owen	owen	owen		PROPN
semitiese	semit	semities	semi	N;SG	
thai	thailandeza	thai	thailandeză		ADJ;DEF;FEM;SG
thai	thai	thai	thai		N;INDF;MASC;SG
thai	thailandez	thai	thailandez		N;INDF;MASC;SG
orange	orange	orang	orange		N;INDF;MASC;SG
orange	portocala	orang	portocală		N;DEF;FEM;SG
orange	portocaliu	orang	portocaliu		ADV
orange	portocalie	orang	portocalie		N;INDF;FEM;SG
woonstel	apt	woonstel	apt	N;SG	ADJ;INDF;MASC;SG
verlate	abandonat	verlaat	abandona		ADJ;INDF;MASC;SG
verlate	abandonata	verlaat	abandonat		ADJ;DEF;FEM;SG
verlate	abandonate	verlaat	abandona		ADJ;INDF;FEM;PL
verlate	abandonata	verlaat	abandonat		ADJ;DEF;FEM;SG
gedood	ucis	dood	ucis	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gedood	ucisa	dood	ucisa	V;PST;V.PTCP	N;DEF;FEM;SG
gedood	omorat	dood	omora	V;PST;V.PTCP	ADJ;INDF;MASC;SG
grepe	bytes	greep	bytes	N;PL	N;INDF;MASC;SG
orals	pretutindeni	orals	pretutinden	ADV	ADJ;INDF;MASC;PL
engel	inger	engel	inger	V;PRS	N;INDF;MASC;SG
engel	inger	engel	inger	V;PRS	N;INDF;MASC;SG
engel	angel	engel	angel	V;PRS	N;INDF;MASC;SG
omtrek	perimetrul	omtrek	perimetru		N;DEF;MASC;SG
omtrek	perimetru	omtrek	perimetru		N;INDF;MASC;SG
stewart	stewart	stewart	stewart		PROPN
subspesie	subspecii	subspesie	subspeciu	N;SG	N;DEF;FEM;PL
gedraai	spranceana	draai	spranceana	V;PST;V.PTCP	N;DEF;FEM;SG
fontein	fantana	fontein	fantana		N;DEF;FEM;SG
fontein	fantana	fontein	fantana		N;DEF;FEM;SG
fontein	fantana	fontein	fantana		N;DEF;FEM;SG
ferrari	ferrari	ferrari	ferrare	PROPN;SG	N;INDF;MASC;PL
logika	logic	logika	logic	N;SG	ADV
stukkie	bucata	stukkie	bucată		N;DEF;FEM;SG
stukkie	piesa	stukkie	piesă		N;DEF;FEM;SG
stukkie	bucata	stukkie	bucată		N;DEF;FEM;SG
india	indiei	india	indie		PROPN;DEF;FEM;SG
india	india	india	india		PROPN
kurt	kurt	kurt	kurt		PROPN
alex	alex	alex	alex		PROPN
claude	claude	claude	claudă		PROPN
dfb	dfb	dfb	dfb	N;SG	
virginië	virginia	virginië	virginie		N;DEF;FEM;SG
slam	slam	slam	slam	N;PL	N;INDF;MASC;SG
leeg	gol	leeg	gol		N;INDF;MASC;SG
leeg	goale	leeg	gol		ADJ;INDF;FEM;PL
leeg	goala	leeg	gol		N;DEF;FEM;SG
leeg	goala	leeg	gol		N;DEF;FEM;SG
hersien	recenzie	hersien	recenzie	V;PRS	N;INDF;FEM;SG
hersien	revizuirea	hersien	revizuire	V;PRS	N;DEF;FEM;SG
hersien	revizuire	hersien	revizuire	V;PRS	N;INDF;FEM;SG
demografie	demografice	demografie	demografic	N;SG	ADJ;INDF;FEM;PL
giuseppe	giuseppe	giusep	giuseppă		PROPN
onderlinge	mutual	onderling	mutual	N;PL	N;INDF;MASC;SG
onderlinge	reciproc	onderling	reciproc	N;PL	ADV
onderlinge	reciproca	onderling	reciproca	N;PL	
onderlinge	reciproce	onderling	reciproc	N;PL	ADJ;INDF;FEM;PL
opel	opel	opel	opel		N;INDF;MASC;SG
koud	frig	koud	frig	V;PRS	N;INDF;MASC;SG
koud	reci	koud	rece	V;PRS	ADJ;INDF;PL
koud	rece	koud	rece	V;PRS	ADV
ronald	ronald	ronald	ronald		PROPN
rook	fumat	rook	fumat		N;INDF;MASC;SG
rook	fumatul	rook	fumat		N;DEF;MASC;SG
bologna	bologna	bologna	bolognă		PROPN
liewe	draga	lief	dragă		N;DEF;FEM;SG
liewe	dragi	lief	drag		ADJ;INDF;MASC;PL
liewe	draga	lief	dragă		N;DEF;FEM;SG
neil	neil	neil	neil		PROPN
mianmar	birmania	mianmar	birmanie	PROPN;SG	PROPN
mianmar	myanmar	mianmar	myanmar	PROPN;SG	PROPN
mulder	mulder	mulder	mulder		N;INDF;MASC;SG
verbeterde	imbunatatita	verbeter	imbunatatit	ADJ;NOM	ADJ;DEF;FEM;SG
aanvaarbaar	acceptabil	aanvaarbaar	acceptabil	CONJ	ADJ;INDF;MASC;SG
aanvaarbaar	acceptabile	aanvaarbaar	acceptabil	CONJ	ADJ;INDF;FEM;PL
aanvaarbaar	acceptabila	aanvaarbaar	acceptabila	CONJ	ADJ;DEF;FEM;SG
thomson	thomson	thomson	thomson		N;INDF;MASC;SG
twente	twente	twent	twent		PROPN
vergoeding	compensatii	vergoeding	compensat	N;SG	N;INDF;FEM;PL
evans	evans	evans	evans		PROPN
stefan	stefan	stefan	stefan		PROPN
stefan	stefan	stefan	stefan		PROPN
stefan	stefan	stefan	stefan		PROPN
stefan	stefan	stefan	stefan		PROPN
opgewek	turbine	opwek	turbine	V;PST;V.PTCP	N;INDF;FEM;PL
luis	paduchi	luis	paduchi		N;INDF;MASC;PL
luis	luis	luis	luis		PROPN
luis	luís	luis	luís		PROPN
franco	franco	franco	franco		PROPN
maitland	maitland	maitland	maitland	PROPN;SG	PROPN
col	col	col	col		N;INDF;MASC;SG
boog	arc	boog	arc	V;PRS	N;INDF;MASC;SG
boog	boog	boog	boog	V;PRS	
marseille	marseille	marseil	marseillă		N;DEF;FEM;SG
marseille	marsilia	marseil	marsilie		PROPN
sarah	sarah	sarah	sarah		PROPN
rouen	rouen	rouen	rouen		PROPN
python	python	python	python		N;INDF;MASC;SG
stellings	setari	stelling	setar	N;PL	
solomon	solomon	solomon	solomon		PROPN
managerclubs	managerclubs	managerclubs	managerclubs	N;PL	N;INDF;MASC;SG
mcgregor	mcgregor	mcgregor	mcgregor	PROPN;SG	PROPN
watt	watt	watt	watt		PROPN
onderbreek	intrerupere	onderbreek	intrerupere	V;PRS	N;INDF;FEM;SG
onderbreek	pauza	onderbreek	pauză	V;PRS	N;DEF;FEM;SG
onderbreek	pauza	onderbreek	pauză	V;PRS	N;DEF;FEM;SG
montenegro	muntenegru	montenegro	muntenegru		PROPN
montenegro	muntenegrul	montenegro	muntenegru		N;DEF;MASC;SG
uitsonderings	styles	uitsondering	styles	N;PL	PROPN
forte	forte	fort	forte	N;PL	
antoine	antoine	antoin	antoină		N;INDF;MASC;SG
gabriel	gabriel	gabriel	gabriel		PROPN
catherine	caterina	catherine	caterină		N;DEF;FEM;SG
catherine	catherine	catherine	catherină		PROPN
catherine	ecaterina	catherine	ecaterină		N;DEF;FEM;SG
ewige	eterna	ewige	eterna	N;SG	ADJ;DEF;FEM;SG
ewige	eterna	ewige	eterna	N;SG	ADJ;DEF;FEM;SG
ewige	eterne	ewige	etern	N;SG	ADJ;INDF;FEM;PL
ewige	etern	ewige	etern	N;SG	ADJ;INDF;MASC;SG
watson	watson	watson	watson		PROPN
orleans	orleans	orleans	orleans		PROPN
egte	real	egte	real	N;PL	ADJ;INDF;MASC;SG
egte	reale	egte	real	N;PL	ADJ;INDF;FEM;PL
egte	reala	egte	reală	N;PL	ADJ;DEF;FEM;SG
teiken	tinta	teiken	tinta	N;PL	N;DEF;FEM;SG
teiken	tinta	teiken	tinta	N;PL	N;DEF;FEM;SG
kombineer	combina	kombineer	combina	V;PRS	V;IND;SG;3;IPFV;FIN
kombineer	combina	kombineer	combina	V;PRS	V;IND;SG;3;IPFV;FIN
kombineer	combine	kombineer	combine	V;PRS	N;INDF;FEM;PL
deeltjie	particule	deel	particulă		N;INDF;FEM;PL
deeltjie	particula	deel	particulă		N;DEF;FEM;SG
deeltjie	particula	deel	particulă		N;DEF;FEM;SG
elite	elita	elite	elita	N;PL	N;DEF;FEM;SG
elite	elita	elite	elita	N;PL	N;DEF;FEM;SG
ecuador	ecuador	ecuador	ecuador	PROPN;SG	PROPN
parker	parker	parker	parker		PROPN
zoo	zoo	zoo	zoo		N;INDF;MASC;SG
oproep	suna	oproep	suna	V;PRS	V;IND;SG;3;IPFV;FIN
oproep	suna	oproep	suna	V;PRS	V;IND;SG;3;IPFV;FIN
oproep	apel	oproep	apel	V;PRS	N;INDF;MASC;SG
oproep	call	oproep	call	V;PRS	N;INDF;MASC;SG
pens	stilouri	pens	stilou		N;INDF;FEM;PL
pens	pixuri	pens	pix		N;INDF;FEM;PL
opsomming	digera	opsomming	digeră	N;SG	V;IND;SG;3;IPFV;FIN
roosevelt	roosevelt	roosevelt	roosevelt	V;PRS	PROPN
verdubbel	dublarea	verdubbel	dublare	V;PRS	N;DEF;FEM;SG
wraak	razbunarea	wraak	razbunare	V;PRS	N;DEF;FEM;SG
wraak	razbunare	wraak	razbunare	V;PRS	N;INDF;FEM;SG
wraak	razbunare	wraak	razbunare	V;PRS	N;INDF;FEM;SG
terminaal	terminale	terminaal	terminal	N;SG	ADJ;INDF;FEM;PL
dakar	dakar	dakar	dakar		N;INDF;MASC;SG
heers	regula	heers	regulă	V;PRS	N;DEF;FEM;SG
heers	regula	heers	regulă	V;PRS	N;DEF;FEM;SG
ekwivalent	echivalenta	ekwivalent	echivalent		ADJ;DEF;FEM;SG
ekwivalent	echivalentul	ekwivalent	echivalent		N;DEF;MASC;SG
ekwivalent	echivalent	ekwivalent	echivalent		ADJ;INDF;MASC;SG
ekwivalent	echivalente	ekwivalent	echivalent		ADJ;INDF;FEM;PL
afsonderlik	separat	afsonderlik	separat	ADV	ADJ;INDF;MASC;SG
lucius	lucius	lucius	lucius		PROPN
optog	martie	optog	martie	V;PRS	N;INDF;MASC;SG
wins	victorii	wins	victorie	N;SG	N;INDF;FEM;PL
düsseldorf	düsseldorf	düsseldorf	düsseldorf		PROPN
manlik	salveaza	manlik	salvează		V;IND;SG;3;IPFV;FIN
manlik	salveaza	manlik	salvează		V;IND;SG;3;IPFV;FIN
manlik	masculin	manlik	masculin		ADJ;INDF;MASC;SG
herstelwerk	reparatii	herstelwerk	reparat	N;SG	N;INDF;FEM;PL
herstelwerk	repara	herstelwerk	repara	N;SG	V;IND;SG;3;IPFV;FIN
herstelwerk	reparatii	herstelwerk	reparat	N;SG	N;INDF;FEM;PL
perikles	pericles	perikle	pericles	N;SG	
campbell	campbell	campbell	campbell		PROPN
malmesbury	malmesbury	malmesbury	malmesbury		N;INDF;MASC;SG
totius	totius	totius	totiu		N;INDF;MASC;SG
california	california	california	californie		N;DEF;FEM;SG
haas	iepure	haas	iepure		N;INDF;MASC;SG
haas	iepurele	haas	iepure		N;DEF;MASC;SG
haas	rabbit	haas	rabbit		N;INDF;MASC;SG
saai	scroafa	saai	scroafă	V;PRS	N;DEF;FEM;SG
saai	scroafa	saai	scroafă	V;PRS	N;DEF;FEM;SG
birmingham	birmingham	birmingham	birmingham	N;SG	PROPN
ann	ann	ann	ann		PROPN
kubieke	cubi	kubiek	cub	ADJ;NOM	N;INDF;MASC;PL
soliede	solid	soliede	solid	N;PL	ADJ;INDF;MASC;SG
soliede	solida	soliede	solidă	N;PL	ADJ;DEF;FEM;SG
soliede	solide	soliede	solid	N;PL	ADJ;INDF;FEM;PL
colorado	colorado	colorado	colorado		N;INDF;MASC;SG
uefa	uefa	uefa	uefa		PROPN
vlaams	flamand	vlaams	flama		N;INDF;MASC;SG
vlaams	flamanda	vlaams	flamanda		N;DEF;FEM;SG
ontslae	rid	ontslae	rid	N;PL	
pomp	pompeaza	pomp	pompează	V;PRS	V;IND;SG;3;IPFV;FIN
pomp	pompa	pomp	pompă	V;PRS	N;DEF;FEM;SG
pomp	pompa	pomp	pompă	V;PRS	N;DEF;FEM;SG
pomp	pompat	pomp	pompat	V;PRS	ADJ;INDF;MASC;SG
harmonie	armonia	harmonie	armonie		N;DEF;FEM;SG
harmonie	armonie	harmonie	armonie		N;INDF;FEM;SG
harmonie	harmony	harmonie	harmony		N;INDF;MASC;SG
positief	pozitiv	positief	pozitiv	ADV	ADJ;INDF;MASC;SG
positief	pozitiva	positief	pozitivă	ADV	ADJ;DEF;FEM;SG
positief	pozitive	positief	pozitiv	ADV	ADJ;INDF;FEM;PL
demografiese	demografica	demografies	demografica	ADJ;NOM	ADJ;DEF;FEM;SG
anker	ancora	anker	ancora	V;PRS	N;DEF;FEM;SG
anker	ancora	anker	ancora	V;PRS	N;DEF;FEM;SG
waartoe	mecanismului	waartoe	mecanism	PRO	N;DEF;MASC;SG
waartoe	mecanism	waartoe	mecanism	PRO	N;INDF;MASC;SG
waartoe	mecanismul	waartoe	mecanism	PRO	N;DEF;MASC;SG
waartoe	negocieri	waartoe	negociere	PRO	N;INDF;FEM;PL
waartoe	negocierile	waartoe	negociere	PRO	N;DEF;FEM;PL
paraguay	paraguay	paraguay	paraguay		PROPN
athos	athos	athos	athos		N;INDF;MASC;SG
valencia	valencia	valencia	valencie		PROPN
mit	mit	mit	mit		N;INDF;MASC;SG
anatolië	anatolia	anatolië	anatolie	N;PL	N;DEF;FEM;SG
opvoering	performante	opvoering	performant	N;SG	N;INDF;FEM;PL
kliek	click	kliek	click	V;PRS	N;INDF;MASC;SG
kliek	clic	kliek	clic	V;PRS	
kliek	apasa	kliek	apasa	V;PRS	V;IND;SG;3;IPFV;FIN
tonga	tonga	tonga	tonga	PROPN;SG	PROPN
gill	gill	gill	gill	PROPN;SG	PROPN
gill	branhii	gill	branh	PROPN;SG	N;DEF;MASC;PL
advies	sfaturi	advies	sfat		N;INDF;FEM;PL
advies	sfat	advies	sfat		N;INDF;MASC;SG
advies	sfatul	advies	sfat		N;DEF;MASC;SG
parallelle	paralel	parallel	paralel	N;PL	ADV
parallelle	paralela	parallel	paralelă	N;PL	N;DEF;FEM;SG
parallelle	paralele	parallel	paralel	N;PL	ADJ;INDF;FEM;PL
parallelle	paralela	parallel	paralelă	N;PL	N;DEF;FEM;SG
voorrade	furnizare	voorrade	furnizare	N;PL	N;INDF;FEM;SG
voorrade	aprovizionare	voorrade	aprovizionare	N;PL	N;INDF;FEM;SG
tambo	tambo	tambo	tambo	PROPN;SG	
oes	recoltare	oes	recoltare		N;INDF;FEM;SG
oes	recolta	oes	recoltă		N;DEF;FEM;SG
oes	recolta	oes	recoltă		N;DEF;FEM;SG
onderstaande	dedesubt	onderstaande	dedesubt	V;PRS	
derby	derby	derby	derby		N;INDF;MASC;SG
waai	undei	waai	undei	V;PRS	
waai	val	waai	val	V;PRS	N;INDF;MASC;SG
waai	valul	waai	val	V;PRS	N;DEF;MASC;SG
fantasie	fantasy	fantasie	fantasy	V;PRS	N;INDF;MASC;SG
fantasie	fantezii	fantasie	fantezie	V;PRS	N;INDF;FEM;PL
fantasie	fantezia	fantasie	fantezie	V;PRS	N;DEF;FEM;SG
fantasie	fantezie	fantasie	fantezie	V;PRS	N;INDF;FEM;SG
ret	ret	ret	ret		N;INDF;MASC
agterste	spate	agters	spate	N;PL	N;INDF;MASC;SG
studio	studio	studio	studio		N;INDF;MASC;SG
studio	studioul	studio	studio		N;DEF;MASC;SG
barbara	barbara	barbara	barbară		N;DEF;FEM;SG
palmyra	palmyra	palmyra	palmyra		N;DEF;FEM;SG
môre	dimineata	môre	dimineata		N;DEF;FEM;SG
môre	dimineata	môre	dimineata		N;DEF;FEM;SG
môre	neatza	môre	neatză		N;DEF;FEM;SG
keel	gatul	keel	gat		N;DEF;MASC;SG
isabella	isabella	isabella	isabella		N;DEF;FEM;SG
ferreira	ferreira	ferreira	ferreira		PROPN
independent	independent	independent	independent		ADV
independent	independenta	independent	independent		N;DEF;FEM;SG
independent	independente	independent	independent		ADJ;INDF;FEM;PL
independent	independenta	independent	independent		N;DEF;FEM;SG
loods	hangarul	loods	hangar	V;PRS	N;DEF;MASC;SG
loods	hangar	loods	hangar	V;PRS	N;INDF;MASC;SG
thebe	teba	thebe	teba		N;DEF;FEM;SG
khoi	khoi	khoi	khoi	N;SG	
skatting	estimeaza	skatting	estimează	N;SG	V;IND;SG;3;IPFV;FIN
manageryears	manageryears	manageryear	manageryears	N;PL	N;INDF;MASC;SG
ibn	ibn	ibn	ibn	PROPN;SG	N;INDF;MASC;SG
phoenix	phoenix	phoenix	phoenix		N;INDF;MASC;SG
lionel	lionel	lionel	lionel		PROPN
herschel	herschel	herschel	herschel	N;SG	PROPN
analitiese	analitica	analities	analitică	ADJ;NOM	N;DEF;FEM;SG
analitiese	analitic	analities	analitic	ADJ;NOM	ADV
htm	htm	htm	htm		N;INDF;MASC;SG
rotterdam	rotterdam	rotterdam	rotterdam		PROPN
koster	koster	koster	koster	N;SG	
mowgli	mowgli	mowgli	mowgl	PRO	PROPN
jammer	scuze	jammer	scuză		N;INDF;FEM;PL
tsjeggiese	cehi	tsjeggies	cehi	ADJ;NOM	N;INDF;MASC;PL
tsjeggiese	ceha	tsjeggies	ceha	ADJ;NOM	PROPN
tsjeggiese	cehia	tsjeggies	cehi	ADJ;NOM	PROPN
gotenburg	gothenburg	gotenburg	gothenburg	PROPN;SG	PROPN
sergei	serghei	sergei	serghea		PROPN
sergei	sergei	sergei	serge		PROPN
sergei	serghei	sergei	serghea		PROPN
hahn	hahn	hahn	hahn		PROPN
strukturele	structurale	struktureel	structural	N;PL	ADJ;INDF;FEM;PL
strukturele	structural	struktureel	structural	N;PL	ADJ;INDF;MASC;SG
aanvraag	cererea	aanvraag	cerere	V;PRS	N;DEF;FEM;SG
aanvraag	cerere	aanvraag	cerere	V;PRS	N;INDF;FEM;SG
dubbelsinnig	dezambiguizare	dubbelsinnig	dezambiguizare		N;INDF;FEM;SG
informele	lejer	informeel	lejer	ADJ;NOM	ADV
informele	casual	informeel	casual	ADJ;NOM	N;INDF;MASC;SG
norman	norman	norman	norman		PROPN
ruth	ruth	ruth	ruth	PROPN;SG	PROPN
ruth	rut	ruth	rut	PROPN;SG	
skyn	straluceasca	skyn	stralucesc	V;PRS	N;DEF;FEM;SG
skyn	sine	skyn	sine	V;PRS	PRO;ACC;3;REFL
steven	steven	steven	steven		PROPN
swanger	gravida	swanger	gravida	V;PRS	N;DEF;FEM;SG
swanger	insarcinata	swanger	insarcinat	V;PRS	N;DEF;FEM;SG
swanger	gravida	swanger	gravida	V;PRS	N;DEF;FEM;SG
swanger	insarcinata	swanger	insarcinat	V;PRS	N;DEF;FEM;SG
eden	eden	eden	eden		N;INDF;MASC;SG
vancouver	vancouver	vancouver	vancouver		PROPN
etienne	etienne	etienne	etienne		PROPN
engine	motor	engine	motor		N;INDF;MASC;SG
engine	motorul	engine	motor		N;DEF;MASC;SG
asteroïde	asteroid	astero	asteroid	N;SG	ADJ;INDF;MASC;SG
cats	pisicile	cats	pisică		N;DEF;FEM;PL
cats	pisici	cats	pisică		N;INDF;FEM;PL
herken	recunoscute	herken	recunoscut	V;PRS	ADJ;INDF;FEM;PL
herken	recunoscut	herken	recunoscut	V;PRS	ADJ;INDF;MASC;SG
herken	recunoscuta	herken	recunoaște	V;PRS	ADJ;DEF;FEM;SG
herken	recunoscute	herken	recunoscut	V;PRS	ADJ;INDF;FEM;PL
herken	recunoscut	herken	recunoscut	V;PRS	ADJ;INDF;MASC;SG
herken	recunoscuta	herken	recunoaște	V;PRS	ADJ;DEF;FEM;SG
meson	mezon	meson	mezon		
verbode	interzis	verbode	interzice		ADJ;INDF;MASC;SG
verbode	interzisa	verbode	interzisa		N;DEF;FEM;SG
verbode	interzise	verbode	interzice		V;IND;SG;3;PST;FIN
kwik	mercury	kwik	mercury	V;PRS	PROPN
kwik	mercur	kwik	mercur	V;PRS	N;INDF;MASC;SG
kwik	mercurul	kwik	mercur	V;PRS	N;DEF;MASC;SG
cruz	cruz	cruz	cruz	PROPN;SG	PROPN
gedetailleerde	detaliata	detailleer	detaliat	ADJ;NOM	ADJ;DEF;FEM;SG
uitgestal	recomandate	uitstal	recomandat	V;PST;V.PTCP	ADJ;INDF;FEM;PL
marlene	marlene	marlene	marlean	N;SG	N;INDF;FEM;PL
dop	scoica	dop	scoica	V;PRS	N;DEF;FEM;SG
dop	shell	dop	shell	V;PRS	
dop	cochilie	dop	cochilie	V;PRS	N;INDF;FEM;SG
dop	coaja	dop	coajă	V;PRS	N;DEF;FEM;SG
opgehef	revocat	ophef	revoca	V;PST;V.PTCP	ADJ;INDF;MASC;SG
opgehef	revocata	ophef	revocat	V;PST;V.PTCP	N;DEF;FEM;SG
pokal	pokal	pokal	pokal	N;SG	
stanford	stanford	stanford	stanford		PROPN
lokale	locale	lokaal	local	N;PL	ADJ;INDF;FEM;PL
lokale	localnic	lokaal	localnic	N;PL	N;INDF;MASC;SG
lokale	local	lokaal	local	N;PL	ADJ;INDF;MASC;SG
lokale	locala	lokaal	locală	N;PL	ADJ;DEF;FEM;SG
gedeeltelike	partiala	gedeeltelik	partial	ADJ;NOM	ADJ;DEF;FEM;SG
gedeeltelike	partiala	gedeeltelik	partial	ADJ;NOM	ADJ;DEF;FEM;SG
gemeng	amestecate	meng	amestecat	V;PST;V.PTCP	ADJ;INDF;FEM;PL
gemeng	amestecat	meng	amesteca	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gemeng	mixt	meng	mixt	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gemeng	mixta	meng	mixta	V;PST;V.PTCP	ADJ;DEF;FEM;SG
maarten	maarten	maarten	maarten		N;INDF;MASC;SG
aangewese	desemnata	aanwys	desemnata	ADJ;NOM	N;DEF;FEM;SG
vitamien	vitamine	vitamien	vitamină	N;SG	N;INDF;FEM;PL
gedreig	amenintat	gedreig	ameninta		ADJ;INDF;MASC;SG
