kategória	категории	kategória	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
légie	легион	légia	легион	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
ľadu	лед	ľad	лед	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
ľadu	ice	ľad	ice	N;INAN;GEN;MASC;SG	PROPN
ľadu	лёд	ľad	лёд	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
listina	уставе	listina	устав	N;NOM;FEM;SG	N;INAN;ESS;MASC;SG
staršia	старшая	starý	старший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;FEM;SG
základného	базовые	základný	базовый	ADJ;GEN;NEUT;SG	ADJ;NOM;PL
základného	основные	základný	основной	ADJ;GEN;NEUT;SG	ADJ;NOM;PL
základného	базовый	základný	базовый	ADJ;GEN;NEUT;SG	ADJ;NOM;MASC;SG
základného	базовая	základný	базовый	ADJ;GEN;NEUT;SG	ADJ;NOM;FEM;SG
základného	basic	základný	basic	ADJ;GEN;NEUT;SG	PROPN
mačka	cat	mačka	cat	N;NOM;FEM;SG	PROPN
manuel	мануэль	manuel	мануэль	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
potrebná	требуется	potrebný	требоваться	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;MID
potrebná	необходимые	potrebný	необходимый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
médiá	media	médiať	media	N;NOM;NEUT;PL	PROPN
médiá	медиа	médiať	медиа	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
programovanie	программирования	programovanie	программирование	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
väzňov	заключенные	väzeň	заключенный	N;ANIM;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
väzňov	заключенные	väzeň	заключенный	N;ANIM;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
väzňov	задержанные	väzeň	задержать	N;ANIM;GEN;MASC;PL	V;PFV;NOM;PL;PST;V.PTCP;PASS
väzňov	задержанных	väzeň	задержать	N;ANIM;GEN;MASC;PL	V;PFV;GEN;PL;PST;V.PTCP;PASS
väzňov	заключенные	väzeň	заключенный	N;ANIM;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
jason	джейсон	jason	джейсон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
podpísaná	подпись	podpísaný	подпись	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;INAN;NOM;FEM;SG
podpísaná	подписано	podpísaný	подписать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
podpísaná	подписан	podpísaný	подписать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
podpísaná	подписана	podpísaný	подписать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
podpísaná	подписаны	podpísaný	подписать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
priniesli	принес	priniesť	принести	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
priniesli	принесла	priniesť	принести	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
fiat	fiat	fiat	fiat	N;INAN;NOM;MASC;SG	PROPN
bojovníkov	воины	bojovník	воин	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
bojovníkov	воинов	bojovník	воин	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
bojovníkov	бойцы	bojovník	боец	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
bojovníkov	бойцов	bojovník	боец	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
cestovateľ	traveller	cestovateľ	traveller	N;ANIM;NOM;MASC;SG	PROPN
písanie	набрав	písanie	набрать	N;NOM;NEUT;SG	V;PFV;PST;V.CVB;ACT
písanie	печатать	písanie	печатать	N;NOM;NEUT;SG	V;IPFV;NFIN;ACT
písanie	пишу	písanie	писать	N;NOM;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
písanie	писать	písanie	писать	N;NOM;NEUT;SG	V;IPFV;NFIN;ACT
koňa	лошадь	kôň	лошадь	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;FEM;SG
koňa	лошадка	kôň	лошадка	N;ANIM;ACC;MASC;SG	N;INAN;NOM;FEM;SG
koňa	конь	kôň	конь	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
rozšíriť	расширения	rozšíriť	расширение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
rozšíriť	расширять	rozšíriť	расширять	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
square	квадратный	squar	квадратный	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
bunka	ячейки	bunka	ячейка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
bunka	камере	bunka	камера	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
pan	пан	pan	пан	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pan	пэн	pan	пэн	PROPN;ANIM;NOM;MASC;SG	PART
notre	notre	notre	notre	PROPN;ANIM;NOM;MASC;SG	PROPN
notre	нотр	notre	нотр	PROPN;ANIM;NOM;MASC;SG	ADV
mäso	мяса	mäso	мясо	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
mäso	плоти	mäso	плоть	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
zastaviť	стоп	zastaviť	стопа	V;PFV;POS;NFIN	
spirit	дух	spirit	дух	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
spirit	духом	spirit	дух	PROPN;ANIM;NOM;MASC;SG	N;INAN;INS;MASC;SG
zničili	уничтожен	zničiť	уничтожить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
zničili	уничтожена	zničiť	уничтожить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
zničili	разрушен	zničiť	разрушить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
zničili	уничтожено	zničiť	уничтожить	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
obsahovala	содержащиеся	obsahovať	содержаться	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
domácnosti	домохозяйств	domácnosť	домохозяйство	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
domácnosti	домохозяйств	domácnosť	домохозяйство	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
zabiť	убей	zabiť	убить	V;PFV;POS;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
zabiť	убивать	zabiť	убивать	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
vyvinula	эволюционировали	vyvinúť	эволюционировать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
jazier	озера	jazier	озеро	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;PL
strata	потери	strata	потеря	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
kresťanská	кристиан	kresťanský	кристианин	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
kresťanská	христианин	kresťanský	христианин	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
kresťanská	христиане	kresťanský	христианин	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
kresťanská	христианство	kresťanský	христианство	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
kresťanská	христиан	kresťanský	христианин	ADJ;NOM;FEM;SG	N;ANIM;GEN;MASC;PL
moore	мур	moore	мура	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ostali	остался	ostať	остаться	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;MID
ostali	осталась	ostať	остаться	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;MID
publikované	опубликован	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
publikované	опубликованный	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
publikované	опубликовано	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
publikované	опубликована	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
publikované	опубликованные	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
publikované	разместил	publikovaný	разместить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
publikované	опубликовано	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
publikované	опубликовал	publikovaný	опубликовать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
ville	вилле	ville	вилла	PROPN;ANIM;NOM;MASC;SG	N;INAN;DAT;FEM;SG
ville	виль	ville	виль	PROPN;ANIM;NOM;MASC;SG	PART
predchodcu	предшественник	predchodca	предшественник	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
stalin	сталин	stalin	сталин	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;ANIM;NOM;MASC;SG
stalin	сталина	stalin	сталин	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;ANIM;ACC;MASC;SG
kandidátov	кандидатов	kandidát	кандидат	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
kandidátov	кандидаты	kandidát	кандидат	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
via	виа	via	виа	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
via	via	via	via	PROPN;NOM;FEM;SG	PROPN
via	через	via	через	PROPN;NOM;FEM;SG	ADP
hale	хейл	hala	хейл	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
hale	лобби	hala	лобби	N;DAT;FEM;SG	N;INAN;NOM;NEUT;SG
hale	фойе	hala	фой	N;DAT;FEM;SG	N;INAN;NOM;MASC;SG
kampaň	кампании	kampaň	кампания	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ozbrojené	вооруженный	ozbrojený	вооружить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
ozbrojené	вооруженная	ozbrojený	вооружить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
ozbrojené	вооруженных	ozbrojený	вооружить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
sabbath	sabbath	sabbath	sabbath	N;NOM;FEM;SG	PROPN
zrejmé	очевидные	zrejmý	очевидный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
tichý	молчание	tichý	молчание	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
tichý	молчать	tichý	молчать	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NFIN;ACT
zapísané	зарегистрированные	zapísaný	регистрировать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
zapísané	зарегистрированный	zapísaný	регистрировать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
zapísané	зарегистрировано	zapísaný	регистрировать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zapísané	зарегистрирована	zapísaný	регистрировать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zapísané	зарегистрированных	zapísaný	регистрировать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
zapísané	вступил	zapísaný	вступить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
satelit	спутниковых	satelit	спутниковый	N;INAN;NOM;MASC;SG	ADJ;GEN;PL
satelit	спутниковое	satelit	спутниковый	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
satelit	спутники	satelit	спутник	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
silno	трудно	silno	трудный	ADV	ADJ;NEUT;SG
silno	жёсткий	silno	жёсткий	ADV	ADJ;NOM;MASC;SG
silno	сложно	silno	сложный	ADV	ADJ;NEUT;SG
silno	тяжело	silno	тяжелый	ADV	ADJ;NEUT;SG
zürich	цюрих	zürich	цюрий	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dispozícia	отчуждения	dispozícia	отчуждение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
používateľov	пользователей	používateľ	пользователь	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
používateľov	пользователи	používateľ	пользователь	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
povedané	выступая	povedaný	выступать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;PRS;V.CVB;ACT
povedané	говорящие	povedaný	говорить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
napísala	писал	napísať	писать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
napísala	написали	napísať	писать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
doska	тарелку	doska	тарелка	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
akýkoľvek	любую	akýkoľvek	любой	DET;ANIM;NOM;MASC;SG	DET;ACC;FEM;SG
akýkoľvek	любые	akýkoľvek	любой	DET;ANIM;NOM;MASC;SG	DET;NOM;PL
dinosaurov	динозавров	dinosaur	динозавр	N;INAN;GEN;MASC;SG	N;ANIM;GEN;MASC;PL
stavy	штатов	stav	штат	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
stavy	запасов	stav	запас	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
nájde	находит	nájsť	находить	V;PFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
nájde	найдет	nájsť	найти	V;PFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN;ACT
nájde	считает	nájsť	считать	V;PFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
regionálne	региональные	regionálny	региональный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
regionálne	региональных	regionálny	региональный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
ľudstva	человечности	ľudstvo	человечность	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
chlapec	boy	chlapec	boy	N;ANIM;NOM;MASC;SG	PROPN
vyvinuté	развитые	vyvinutý	развить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyvinuté	разработан	vyvinutý	разработать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
vyvinuté	разработано	vyvinutý	разработать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
vyvinuté	развитых	vyvinutý	развить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
vyvinuté	эволюционировали	vyvinutý	эволюционировать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;PST;FIN;ACT
platiť	оплатить	platiť	оплатить	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
platiť	заплатить	platiť	платить	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
platiť	оплата	platiť	оплата	V;IPFV;POS;NFIN	N;INAN;NOM;FEM;SG
povolania	профессий	povolanie	профессия	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
povolania	профессий	povolanie	профессия	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
definované	определен	definovaný	определить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
definované	определена	definovaný	определить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
definované	определено	definovaný	определить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
definované	определены	definovaný	определить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
okno	window	okno	window	N;NOM;NEUT;SG	PROPN
okno	окна	okno	окно	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
obieha	орбиты	obiehať	орбита	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;FEM;PL
zlúčenín	соединений	zlúčeniny	соединение	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
zranených	потерпевшие	zranený	потерпевший	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;ACT
zranených	ранены	zranený	ранить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zranených	ранен	zranený	ранить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
zranených	ранена	zranený	ранить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zranených	раненый	zranený	раненый	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	N;ANIM;NOM;MASC;SG
zranených	ранены	zranený	ранить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zranených	раненых	zranený	раненый	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	N;ANIM;GEN;MASC;PL
zranených	раненые	zranený	раненый	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	N;ANIM;NOM;MASC;PL
zranených	ранен	zranený	ранить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
master	мастер	master	мастер	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
master	хозяин	master	хозяин	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
master	master	master	master	N;INAN;NOM;MASC;SG	PROPN
parametrov	параметры	parameter	параметр	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
odborníkov	профессионалы	odborník	профессионал	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
odborníkov	специалистов	odborník	специалист	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
odborníkov	специалисты	odborník	специалист	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
odborníkov	экспертов	odborník	эксперт	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
odborníkov	эксперты	odborník	эксперт	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
bao	бао	bao	бао	PROPN;ANIM;NOM;MASC;SG	PART
maximálny	max	maximálny	max	ADJ;INAN;NOM;MASC;SG	PROPN
maximálny	макс	maximálny	макс	ADJ;INAN;NOM;MASC;SG	
maximálny	максимум	maximálny	максимум	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
janeiro	жанейро	janeiro	жанейро		N;INAN;NOM;MASC;SG
subjekt	образований	subjekt	образование	N;INAN;NOM;MASC;SG	N;INAN;GEN;NEUT;PL
subjekt	субъект	subjekt	субъект	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
chov	разведения	chov	разведение	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
chov	земледелия	chov	земледелие	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
chov	держится	chov	держаться	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;MID
prehra	потери	prehra	потеря	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
prehra	поражения	prehra	поражение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
prehra	победить	prehra	победить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
prehra	проиграть	prehra	проиграть	N;NOM;FEM;SG	V;PFV;NFIN;ACT
prehra	теряем	prehra	терять	N;NOM;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
prehra	проигрывать	prehra	проигрывать	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
prehra	потерять	prehra	терять	N;NOM;FEM;SG	V;PFV;NFIN;ACT
château	шато	chýtea	шато	N;INAN;NOM;MASC;SG	ADV
premeny	преобразований	premena	преобразование	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
premeny	трансформация	premena	трансформация	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
premeny	преобразование	premena	преобразование	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
produkciu	производство	produkcia	производство	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
produkciu	производства	produkcia	производство	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
budúcnosť	будущий	budúcnosť	будущий	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
budúcnosť	будущая	budúcnosť	будущий	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
budúcnosť	будущие	budúcnosť	будущий	N;NOM;FEM;SG	ADJ;NOM;PL
vzorec	formula	vzorec	formula	N;INAN;NOM;MASC;SG	PROPN
vzorec	формулы	vzorec	формула	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
petrohrade	петрограде	petrohrad	петроград	N;INAN;ESS;MASC;SG	N;INAN;DAT;MASC;SG
posun	смену	posun	смена	N;INAN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
posun	shift	posun	shift	N;INAN;NOM;MASC;SG	PROPN
posun	перемещения	posun	перемещение	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
posun	компенсировать	posun	компенсировать	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
zničiť	уничтожать	zničiť	уничтожать	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
zničiť	руины	zničiť	руина	V;PFV;POS;NFIN	N;INAN;NOM;FEM;PL
audi	audi	audi	audi	N;INAN;NOM;MASC;SG	PROPN
jazdy	вождение	jazda	вождение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
angličtina	английский	angličtina	английский	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
angličtina	английская	angličtina	английский	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
laurent	лоран	laurent	лоран	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
blokov	блоки	blok	блок	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
kostí	кости	kosť	кость	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
herca	актёр	herec	актёр	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
herca	актер	herec	актер	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
detské	детей	detský	ребенок	ADJ;NOM;NEUT;SG	N;ANIM;ACC;MASC;PL
detské	дети	detský	ребенок	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
myšlienok	мысли	myšlienka	мысль	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
drevená	деревянные	drevený	деревянный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
žiaci	студентов	žiak	студент	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
žiaci	зрачки	žiak	зрачок	N;ANIM;NOM;MASC;PL	N;INAN;NOM;MASC;PL
žiaci	ученик	žiak	ученик	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
cicavce	млекопитающих	cicavec	млекопитающее	N;INAN;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
cicavce	млекопитающих	cicavec	млекопитающее	N;INAN;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
patrik	патрика	patrik	патрика	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
patrik	патрик	patrik	патрик	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
presný	точные	presný	точный	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
presný	точные	presný	точный	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
presný	точной	presný	точный	ADJ;INAN;NOM;MASC;SG	ADJ;INS;FEM;SG
modré	blue	modrý	blue	ADJ;NOM;NEUT;SG	PROPN
modré	синие	modrý	синий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
modré	голубые	modrý	голубой	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
zaradenie	классификации	zaradenie	классификация	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
okolité	окружающие	okolitý	окружать	ADJ;NOM;NEUT;SG	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
okolité	окружающего	okolitý	окружать	ADJ;NOM;NEUT;SG	V;IPFV;GEN;MASC;SG;PRS;V.PTCP;ACT
farebné	цвет	farebný	цвет	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
farebné	цвета	farebný	цвет	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
farebné	цвет	farebný	цвет	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
farebné	цвета	farebný	цвет	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
farebné	цветные	farebný	цветной	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
farebné	разноцветные	farebný	разноцветный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
úplné	завершить	úplný	завершить	ADJ;NOM;NEUT;SG	V;PFV;NFIN;ACT
severozápadnom	northwest	severozápadný	northwest	ADJ;GEN;NEUT;SG	PROPN
zahraničnej	иностранный	zahraničný	иностранный	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
zahraničnej	иностранное	zahraničný	иностранный	ADJ;GEN;FEM;SG	ADJ;NOM;NEUT;SG
zahraničnej	иностранных	zahraničný	иностранный	ADJ;GEN;FEM;SG	ADJ;GEN;PL
bežný	обычных	bežný	обычный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
bežný	обычные	bežný	обычный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
