din	від	din	від	ADP;ACC	ADP;GEN
interesat	цікавиться	interesat	цікавитися	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
interesat	зацікавило	interesat	зацікавити	ADJ;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN
interesat	цікаво	interesat	цікаво	ADJ;INDF;MASC;SG	ADV
interesat	цікавить	interesat	цікавити	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
interesat	цікавляться	interesat	цікавитися	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
semi	крапкою	semi	крапка		N;INAN;INS;FEM;SG
semi	напів	semi	нап		
interpretează	грамотно	interpreta	грамотно	V;IND;3;PRS;FIN	ADV
plastic	купляти	plastic	купляти	N;INDF;MASC;SG	V;PFV;NFIN
blaga	блага	blagă	благо	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
dispus	бажаючих	dispus	бажаючий	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;PL;PRS;V.PTCP;ACT
dispus	дасть	dispus	дати	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;FUT;FIN
arnold	арнольд	arnold	арнольд	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
procesele	процеси	proces	процес	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
procesele	процесів	proces	процес	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
probe	вкриває	probă	вкривати	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
vizită	відвідати	vizită	відвідати	N;INDF;FEM;SG	V;PFV;NFIN
vizită	відвідання	vizită	відвідання	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
vizită	візит	vizită	візит	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
vizită	завітати	vizită	завітати	N;INDF;FEM;SG	V;PFV;NFIN
vizită	відвідайте	vizită	відвідати	N;INDF;FEM;SG	V;PFV;IMP;PL;2;FIN
vizită	відвідування	vizită	відвідування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
limitat	обмежені	limita	обмежений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
johnny	джоні	johnny	джон	PROPN	PROPN;ANIM;NOM;MASC;SG
johnny	джонні	johnny	джонний	PROPN	PROPN;ANIM;NOM;MASC;SG
traseul	маршрут	traseu	маршрут	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
mile	миля	milă	миля		N;INAN;NOM;FEM;SG
mile	кілометрів	milă	кілометр		N;INAN;GEN;MASC;PL
kent	кент	kent	кент	N;INDF;MASC;SG	
continuarea	продовження	continuare	продовження	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
continuarea	нетерпінням	continuare	нетерпіння	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
introduse	представила	introduce	представити	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
introduse	познайомила	introduce	познайомити	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
introduse	представив	introduce	представити	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
santiago	сантьяго	santiago	сантьяго	PROPN	PROPN;INAN;NOM;MASC;SG
kelly	келлі	kelly	келля	PROPN	PROPN;ANIM;NOM;FEM;SG
voievodatul	воєводство	voievodat	воєводство	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
critica	критика	critică	критика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
critica	критики	critică	критика	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
critica	critique	critică	critique	N;DEF;FEM;SG	
critica	критична	critică	критичний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
critica	критичні	critică	критичний	N;DEF;FEM;SG	ADJ;NOM;PL
critica	критичний	critică	критичний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
nelson	нельсон	nelson	нельсон	PROPN	PROPN;ANIM;NOM;MASC;SG
pozițiile	позиції	poziție	позиція	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
pozițiile	позицій	poziție	позиція	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
aviv	авів	aviv	авести	PROPN	
gazdă	вузол	gazdă	вузол	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
gazdă	ведуча	gazdă	ведучий	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
timpurile	таймс	timp	таймс	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
timpurile	час	timp	час	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
timpurile	часи	timp	час	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
timpurile	times	timp	times	N;DEF;FEM;PL	
declanșat	спричинили	declanșa	спричинити	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
pan	пан	pan	пан		N;ANIM;NOM;MASC;SG
pan	випічки	pan	випічка		N;INAN;NOM;FEM;PL
biologie	біологія	biologie	біологія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
biologie	біології	biologie	біологія	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
sârbă	сербська	sârb	сербський	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
atmosfera	атмосфера	atmosferă	атмосфера	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
distincte	точний	distinct	точний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
distincte	окремий	distinct	окремий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
distincte	явний	distinct	явний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
reflectă	відображає	reflecta	відображати	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN
fructe	фрукт	fruct	фрукт	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
fructe	плід	fruct	плід	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
fructe	фруктові	fruct	фруктовий	N;INDF;FEM;PL	ADJ;NOM;PL
italieni	італійці	italian	італієць	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
rezolvat	вирішено	rezolva	вирішити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
rezolvat	недолік	rezolva	недолік	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
rezolvat	вирішено	rezolva	вирішити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
rezolvat	вирішили	rezolva	вирішити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
sarthe	сарт	sarthe	сарт	N;INDF;FEM;SG	
adunare	збираються	adunare	збиратися	N;INDF;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
adunare	зборів	adunare	збір	N;INDF;FEM;SG	N;INAN;GEN;MASC;PL
adunare	збори	adunare	збори	N;INDF;FEM;SG	N;INAN;NOM
piele	шкіра	piele	шкіра	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
piele	оболонка	piele	оболонка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
piele	шкіра	piele	шкіра	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
piele	шкіри	piele	шкіра	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
temperaturi	температура	temperatură	температура	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
distruge	знищить	distruge	знищити	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
constantă	постійна	constant	постійний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
constantă	стала	constant	стати	ADJ;INDF;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN
constantă	постійний	constant	постійний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
definiție	визначення	definiție	визначення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
dos	dos	dos	dos		
dos	дос	dos	дос		
colegii	колеги	coleg	колега	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
lat	lat	lat	lat	ADJ;INDF;MASC;SG	
chimic	хімічні	chimic	хімічний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
chimic	хімічно	chimic	хімічно	ADJ;INDF;MASC;SG	ADV
particule	частка	particulă	частка	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
particule	частинка	particulă	частинка	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
titlurile	заголовки	titlu	заголовка	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
expuse	відкритий	expune	відкритий	V;IND;PL;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
dif	порівняння	dif	порівняння		N;INAN;NOM;NEUT;SG
dif	diff	dif	diff		
dif	різниця	dif	різниця		N;INAN;NOM;FEM;SG
dif	розбіжності	dif	розбіжність		N;INAN;NOM;FEM;PL
spunând	мовляв	spune	мовляв	V;V.MSDR	ADV
criticat	критикували	criticat	критикувати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
igor	ігор	igor	гра	PROPN	PROPN;ANIM;NOM;FEM;SG
igor	ігоре	igor	ігоре	PROPN	
prost	дурна	prost	дурен	ADV	N;ANIM;NOM;FEM;SG
prost	дурне	prost	дурне	ADV	PRO;INAN;NOM;NEUT;SG
prost	дурний	prost	дурний	ADV	ADJ;NOM;MASC;SG
costin	костін	costin	костін	PROPN	PROPN;ANIM;NOM;MASC;SG
identitatea	особа	identitate	особа	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
identitatea	особистість	identitate	особистість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
identitatea	профіль	identitate	профіль	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
identitatea	ідентичність	identitate	ідентичність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
müller	мюллер	müller	мюллер	PROPN	PROPN;ANIM;NOM;MASC;SG
înconjurat	оточують	înconjura	оточувати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
înconjurat	оточили	înconjura	оточити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
kong	конг	kong	конг	N;INDF;MASC;SG	
sexuală	сексуальний	sexual	сексуальний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
sexuală	сексуальної	sexual	сексуальний	ADJ;INDF;FEM;SG	ADJ;GEN;FEM;SG
sexuală	статевий	sexual	статевий	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
sexuală	сексуальне	sexual	сексуальний	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
dificil	складне	dificil	складний	ADV	ADJ;NOM;NEUT;SG
revoluție	революція	revoluție	революція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
leo	лео	leo	лео	PROPN	PROPN;ANIM;NOM;MASC;SG
leo	лев	leo	лев	PROPN	PROPN;ANIM;NOM;MASC;SG
păstrate	зберегла	păstrat	зберегти	ADJ;INDF;FEM;PL	V;PFV;FEM;IND;SG;PST;FIN
păstrate	зберегла	păstrat	зберегти	ADJ;INDF;FEM;PL	V;PFV;FEM;IND;SG;PST;FIN
păstrate	зберігав	păstrat	зберігати	ADJ;INDF;FEM;PL	V;IPFV;MASC;IND;SG;PST;FIN
marcus	маркус	marcus	маркус	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dimensiune	вимір	dimensiune	вимір	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
dimensiune	розмір	dimensiune	розмір	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
vânzări	продаж	vânzare	продаж	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
vânzări	розпродаж	vânzare	розпродаж	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
vânzări	продаж	vânzare	продаж	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
sfatul	порада	sfat	порада	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
sfatul	пораду	sfat	пораду	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
sfatul	поради	sfat	порада	N;DEF;MASC;SG	N;INAN;NOM;FEM;PL
necesitatea	необхідність	necesitate	необхідність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
combustibil	пальне	combustibil	пальний	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sin	гріхом	sin	гріх		N;INAN;INS;MASC;SG
sin	гріха	sin	гріх		N;INAN;GEN;MASC;SG
sin	гріх	sin	гріх		N;INAN;NOM;MASC;SG
arabia	аравія	arabia	аравія	PROPN	PROPN;INAN;NOM;FEM;SG
arabia	аравії	arabia	аравія	PROPN	PROPN;INAN;GEN;FEM;SG
pădurile	ліси	pădure	ліс	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
pădurile	лісах	pădure	ліс	N;DEF;FEM;PL	N;INAN;ESS;MASC;PL
pădurile	лісами	pădure	ліс	N;DEF;FEM;PL	N;INAN;INS;MASC;PL
jonathan	джонатан	jonathan	джонатан	PROPN	PROPN;ANIM;NOM;MASC;SG
distins	бувають	distins	бувати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
patriarhul	патріарх	patriarh	патріар	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
ucide	припинення	ucide	припинення	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
ucide	kill	ucide	kill	V;IND;SG;3;PRS;FIN	
distribuția	розподіл	distribuție	розподіл	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
csm	csm	csm	csm	N	
propunere	пропозиція	propunere	пропозиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
propunere	судження	propunere	судження	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
propunere	пропозиція	propunere	пропозиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
nucleară	ядерної	nuclear	ядерний	ADJ;INDF;FEM;SG	ADJ;GEN;FEM;SG
nucleară	ядерні	nuclear	ядерний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
nucleară	ядерна	nuclear	ядерний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
nucleară	ядерний	nuclear	ядерний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
conservator	консерваторія	conservator	консерваторія	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
numerele	числа	număr	число	N;DEF;FEM;PL	N;INAN;NOM;NEUT;SG
numerele	номери	număr	номер	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
numerele	цифри	număr	цифра	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
terra	terra	terru	terra	N;DEF;FEM;SG	
nota	зауваження	notă	зауваження	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
nota	примітки	notă	примітка	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
nota	зауважте	notă	зауважтий	N;DEF;FEM;SG	V;PFV;IMP;PL;2;FIN
nota	примітка	notă	примітка	N;DEF;FEM;SG	ADV
nota	нота	notă	нота	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
adoptată	приймається	adopta	прийматися	ADJ;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
încercând	спроби	încerca	спроба	V;V.MSDR	N;INAN;NOM;FEM;PL
începuturile	початки	început	початок	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
atitudinea	attitude	atitudine	attitude	N;DEF;FEM;SG	
atitudinea	ставлення	atitudine	ставлення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
semnarea	підписують	semnare	підписувати	N;DEF;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
monografia	монографія	monografie	монографія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
portalul	портал	portal	портал	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
dimensiunile	розміри	dimensiune	розмір	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
dimensiunile	виміри	dimensiune	вимір	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
limitele	межі	limită	межа	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
limitele	кордони	limită	кордон	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
limitele	границі	limită	границя	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
limitele	межі	limită	межа	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
limitele	обмеження	limită	обмеження	N;DEF;FEM;PL	N;INAN;NOM;NEUT;SG
însemnat	означала	însemna	означати	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN
cade	водоспад	cădea	водоспад	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
soarta	доля	soartă	доля	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
soarta	долі	soartă	доля	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
soarta	долю	soartă	доля	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
moore	мур	muor	мура	PROPN	
cornelis	корнеліс	cornelis	корнеліс	PROPN	N;ANIM;NOM;MASC;SG
dulce	солодка	dulce	солодкий		ADJ;NOM;FEM;SG
dulce	солодкі	dulce	солодкий		ADJ;NOM;PL
dulce	солодкий	dulce	солодкий		ADJ;NOM;MASC;SG
istván	іштван	istván	іштван	PROPN	PROPN;ANIM;NOM;MASC;SG
convenția	конвенції	convenție	конвенція	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
convenția	конвенція	convenție	конвенція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
chinez	китайські	chinez	китайський	ADJ;INDF;MASC;SG	ADJ;NOM;PL
chinez	китайці	chinez	китайка	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
domnie	править	domnie	правити	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
côtes	кот	côtes	кот		
viziunea	видіння	viziune	видіння	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
viziunea	зір	viziune	зір	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
viziunea	vision	viziune	vision	N;DEF;FEM;SG	
viziunea	бачення	viziune	бачення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
familiile	сімей	familie	сім’я	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
familiile	родин	familie	родина	N;DEF;FEM;PL	N;INAN;ACC;FEM;PL
familiile	родини	familie	родина	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
comunismului	комунізм	comunism	комунізм	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
comunismului	комуністів	comunism	комуніст	N;DEF;MASC;SG	N;ANIM;ACC;MASC;PL
bayern	bayern	bayern	bayern	PROPN	
bayern	баварія	bayern	баварія	PROPN	N;INAN;NOM;FEM;SG
unu	одна	unu	один	NUM;MASC;SG	NUM;NOM;FEM
unu	one	unu	one	NUM;MASC;SG	
unu	одне	unu	один	NUM;MASC;SG	DET;NOM;NEUT;SG
unu	один	unu	один	NUM;MASC;SG	NUM;NOM;MASC
trofeul	трофей	trofeu	трофія	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
marshall	маршалл	marshall	маршалл	PROPN	PROPN;ANIM;NOM;MASC;SG
marshall	маршал	marshall	маршал	PROPN	N;ANIM;NOM;MASC;SG
dimensiunea	вимір	dimensiune	вимір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
dimensiunea	розмір	dimensiune	розмір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
luată	taken	lua	taken	ADJ;INDF;FEM;SG	
luată	взято	lua	взяти	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
luată	забрала	lua	забрати	ADJ;INDF;FEM;SG	V;PFV;FEM;IND;SG;PST;FIN
luată	зроблено	lua	зробити	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
hassan	хассан	hassan	хассан	PROPN	PROPN;ANIM;NOM;MASC;SG
seară	вечір	seară	вечір	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
seară	вечірня	seară	вечірень	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
seară	вечірній	seară	вечірній	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
antiohia	антіохії	antiohie	антіохія	PROPN	PROPN;INAN;GEN;FEM;SG
mini	mini	min	mini		
mini	міні	min	міні		
menținerea	супровід	menținere	супровід	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
combinație	поєднання	combinație	поєднання	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
combinație	комбінація	combinație	комбінація	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
atestat	атестація	atestat	атестація	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
irlandei	ірландія	irlandă	ірландія	PROPN;DEF;FEM;SG	N;INAN;NOM;FEM;SG
irlandei	ірландії	irlandă	ірландія	PROPN;DEF;FEM;SG	PROPN;INAN;GEN;FEM;SG
alternativă	альтернатива	alternativ	альтернатива	ADJ;INDF;FEM;SG	N;INAN;NOM;FEM;SG
alternativă	варіант	alternativ	варіант	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
alternativă	альтернативне	alternativ	альтернативний	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
alternativă	альтернативні	alternativ	альтернативний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
alternativă	альтернативна	alternativ	альтернативний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
alternativă	альтернативний	alternativ	альтернативний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
coburg	кобург	coburg	кобург	PROPN	N;INAN;NOM;MASC;SG
mixt	змішані	mixt	змішаний	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
harris	гарріс	harris	гарріс	PROPN	
harris	харріс	harris	харріс	PROPN	
marchează	кропивницький	marca	кропивницький	V;IND;3;PRS;FIN	ADJ;NOM;MASC;SG
coada	черги	coadă	черга	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
coada	чергу	coadă	черга	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
coada	черга	coadă	черга	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
coada	поставити	coadă	поставити	N;DEF;FEM;SG	V;PFV;NFIN
coada	хвіст	coadă	хвіст	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
regională	районної	regional	районний	ADJ;INDF;FEM;SG	ADJ;GEN;FEM;SG
regională	обласний	regional	обласний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
regională	регіональні	regional	регіональний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
regională	регіональний	regional	регіональний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
janeiro	жанейро	janeiro	жанейро	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
îndoială	сумнівів	îndoială	сумнів	N;INDF;FEM;SG	N;INAN;GEN;MASC;PL
îndoială	сумнів	îndoială	сумнів	N;INDF;FEM;SG	N;INAN;ACC;MASC;SG
îndoială	сумніву	îndoială	сумнів	N;INDF;FEM;SG	N;INAN;GEN;MASC;PL
îndoială	сумніваюся	îndoială	сумніватися	N;INDF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
îndoială	сумніватися	îndoială	сумніватися	N;INDF;FEM;SG	V;IPFV;NFIN
ross	рос	ross	рос	PROPN	
ross	росс	ross	росс	PROPN	
înregistrată	зареєстровано	înregistrat	зареєстровано	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
înregistrată	зареєстровані	înregistrat	зареєстрований	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
înregistrată	зареєстрований	înregistrat	зареєстрований	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
înregistrată	записано	înregistrat	записати	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
înregistrată	записав	înregistrat	записати	ADJ;INDF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
clasele	класи	clasă	клас	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
punerea	удари	punere	удар	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
punerea	напишу	punere	написати	N;DEF;FEM;SG	V;PFV;IND;SG;1;FUT;FIN
reprezentare	представлення	reprezentare	представлення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
serios	серйозне	serios	серйозний	ADV	ADJ;NOM;NEUT;SG
serios	серйозні	serios	серйозний	ADV	ADJ;NOM;PL
serios	серйозна	serios	серйозний	ADV	ADJ;NOM;FEM;SG
serios	серйозний	serios	серйозний	ADV	ADJ;NOM;MASC;SG
dramatic	різко	dramatic	різко	ADJ;INDF;MASC;SG	ADV
leonardo	леонардо	leonardo	леонардо	PROPN	PROPN;ANIM;NOM;MASC;SG
alla	алла	alla	алло	N;INDF;MASC;SG	PROPN;ANIM;NOM;FEM;SG
corespunzător	відповідні	corespunzător	відповідний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
mali	малий	mali	малий	PROPN	ADJ;NOM;MASC;SG
mali	малі	mali	малий	PROPN	ADJ;NOM;PL
contribuție	вклад	contribuție	вклад	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
contribuție	внесок	contribuție	внесок	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
contribuțiile	внески	contribuție	внесок	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
contribuțiile	внесок	contribuție	внесок	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
vină	вини	veni	вина	V;SBJV;3;PRS;FIN	N;INAN;NOM;FEM;SG
girls	дівчатка	girls	дівчатко	N;INDF;MASC;SG	N;ANIM;NOM;FEM;PL
girls	дівчата	girls	дівчина	N;INDF;MASC;SG	N;ANIM;NOM;FEM;PL
hesse	гессе	hesse	гессе	N;INDF;MASC;SG	
hesse	гессен	hesse	гессний	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
veronica	вероніка	veronică	веронік	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fernando	фернандо	fernando	фернандо	PROPN	PROPN;ANIM;NOM;MASC;SG
amos	амос	amos	амос	PROPN	
jordan	йорданії	jordan	йорданія	PROPN	PROPN;INAN;GEN;FEM;SG
jordan	джордан	jordan	джордан	PROPN	PROPN;ANIM;NOM;MASC;SG
african	африканські	african	африканський	ADJ;INDF;MASC;SG	ADJ;NOM;PL
african	африканських	african	африканський	ADJ;INDF;MASC;SG	ADJ;ANIM;ACC;PL
cunoștințe	знання	cunoștință	знання	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
cuba	кубі	cubă	кубий	PROPN	N;INAN;NOM;MASC;SG
cuba	куби	cubă	куба	PROPN	PROPN;INAN;NOM;FEM;SG
cuba	куба	cubă	кубий	PROPN	
hai	гаї	hai	гай	V;IND;SG;1;PRS;FIN	N;INAN;NOM;MASC;PL
hai	хай	hai	хай	V;IND;SG;1;PRS;FIN	PART
lászló	ласло	lászló	ласло	PROPN	PROPN;ANIM;NOM;FEM;SG
plata	сплата	plată	сплата	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
plata	оплати	plată	оплата	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
plata	оплата	plată	оплата	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
plata	платіж	plată	платіж	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
plata	сплати	plată	сплата	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
masivul	масив	masiv	масити	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
kennedy	кеннеді	kennedy	кеннеда	PROPN	PROPN;ANIM;NOM;FEM;SG
robin	робін	robin	робін	PROPN	PROPN;ANIM;NOM;MASC;SG
sabie	мечем	sabie	меч	N;INDF;FEM;SG	N;INAN;INS;MASC;SG
