que	to	que	ten	CONJ	DET;NOM;NEUT;SG
actualización	aktualizováno	actualización	aktualizovaný	N;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
actualización	aktualizovat	actualización	aktualizovat	N;FEM;SG	V;POS;NFIN
estatura	výšky	estatura	výška	N;FEM;SG	N;NOM;FEM;PL;POS
tarjetas	karta	tarjeta	karta	N;FEM;PL	N;NOM;FEM;SG;POS
tarjetas	vizitka	tarjeta	vizitka	N;FEM;PL	N;NOM;FEM;SG;POS
tarjetas	kartu	tarjeta	karta	N;FEM;PL	N;ACC;FEM;SG;POS
pakistán	pákistán	pakistán	pákistaný	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
pakistán	pákistánu	pakistán	pákistán	N;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
pakistán	pákistánské	pakistán	pákistánský	N;MASC;SG	ADJ;NOM;NEUT;PL;POS
tesoro	poklady	tesoro	poklad	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
olímpica	olympijské	olímpico	olympijský	ADJ;FEM;SG	ADJ;NOM;MASC;PL;POS
olímpica	olympic	olímpico	olympic	ADJ;FEM;SG	N;INAN;NOM;MASC;SG;POS
olímpica	olympionička	olímpico	olympionička	ADJ;FEM;SG	N;NOM;FEM;SG;POS
macedonia	makedonie	macedonio	makedonie	ADJ;FEM;SG	PROPN;NOM;FEM;SG;POS
ali	ali	ali	ali	N	PROPN;ANIM;NOM;MASC;SG;POS
facilitar	usnadnění	facilitar	usnadnění	V;NFIN	N;NOM;NEUT;SG;POS
facilitar	usnadnění	facilitar	usnadnění	V;NFIN	N;NOM;NEUT;SG;POS
bits	bit	bit	bit	N;MASC;PL	PROPN;INAN;NOM;MASC;SG;POS
presidenciales	prezidentský	presidencial	prezidentský	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
maestra	učiteli	maestro	učitel	N;FEM;SG	N;ANIM;NOM;MASC;PL;POS
sancho	sancho	sancho	sanc	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
continuo	kontinua	continuo	kontinaum	ADJ;MASC;SG	N;NOM;FEM;SG;POS
continuo	průběžné	continuo	průběžný	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
continuo	pokračoval	continuo	pokračovat	ADJ;MASC;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
continuo	pokračovalo	continuo	pokračovat	ADJ;MASC;SG	V;IPFV;NEUT;SG;POS;PST;V.PTCP;ACT
continuo	pokračovala	continuo	pokračovat	ADJ;MASC;SG	V;IPFV;POS;PST;V.PTCP;ACT
continuo	pokračování	continuo	pokračování	ADJ;MASC;SG	N;NOM;NEUT;SG;POS
consejos	poradenství	consejo	poradenství	N;MASC;PL	N;NOM;NEUT;SG;POS
consejos	rada	consejo	rada	N;MASC;PL	N;NOM;FEM;SG;POS
consejos	radu	consejo	rada	N;MASC;PL	N;ACC;FEM;SG;POS
parámetros	parametr	parámetro	parametr	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
componente	komponent	componente	komponenta	N;MASC;SG	N;GEN;FEM;PL;POS
corrupción	zkorumpované	corrupción	zkorumpovaný	N;FEM;SG	ADJ;NOM;NEUT;PL;POS
corrupción	zkorumpovaný	corrupción	zkorumpovaný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
externa	externích	externo	externí	ADJ;FEM;SG	ADJ;GEN;MASC;PL;POS
ebro	ebro	ebro	ebro	N;MASC;SG	PROPN;NOM;FEM;SG;POS
vegetales	zeleninové	vegetal	zeleninový	N;MASC;PL	ADJ;NOM;MASC;SG;POS
vegetales	zelenina	vegetal	zelenina	N;MASC;PL	N;NOM;FEM;SG;POS
vegetales	zeleninu	vegetal	zelenina	N;MASC;PL	N;ACC;FEM;SG;POS
vegetales	zelenina	vegetal	zelenina	N;MASC;PL	N;NOM;FEM;SG;POS
signo	podepsat	signo	podepsat	N;MASC;SG	V;POS;NFIN
espejo	zrcadla	espejo	zrcadlo	N;MASC;SG	N;NOM;NEUT;PL;POS
iso	iso	iso	iso	N;MASC;SG	PROPN;MASC;POS
virtud	ctnosti	virtud	ctnost		N;NOM;FEM;PL;POS
virtud	ctnost	virtud	ctnost		N;NOM;FEM;SG;POS
teclado	klávesy	teclado	klávesa	N;MASC;SG	N;NOM;FEM;PL;POS
teclado	klávesy	teclado	klávesa	N;MASC;SG	N;NOM;FEM;PL;POS
matemático	matematiku	matemático	matematika	ADJ;MASC;SG	N;ACC;FEM;SG;POS
matemático	matematiky	matemático	matematika	ADJ;MASC;SG	N;NOM;FEM;PL;POS
matemático	matematika	matemático	matematika	ADJ;MASC;SG	N;NOM;FEM;SG;POS
matemático	matematik	matemático	matematik	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
feliz	radost	feliz	radost	ADJ;SG	N;NOM;FEM;SG;POS
feliz	happy	feliz	happy	ADJ;SG	N;NOM;MASC;SG;POS
mapas	mapě	mapa	mapa	N;MASC;PL	N;NOM;FEM;SG;POS
mapas	mapa	mapa	mapa	N;MASC;PL	N;NOM;FEM;SG;POS
mapas	mapu	mapa	mapa	N;MASC;PL	N;ACC;FEM;SG;POS
cúpula	dome	cúpula	dome	N;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
malvinas	falklandských	malvina	falklandský	N;FEM;PL	ADJ;GEN;MASC;PL;POS
dallas	dallasu	dalla	dallas	N;FEM;PL	PROPN;INAN;GEN;MASC;SG;POS
dallas	dallas	dalla	dallas	N;FEM;PL	PROPN;INAN;NOM;MASC;SG;POS
capturado	zajali	capturado	zajmout	ADJ;MASC;SG;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
huesca	huesca	huesca	huesco	N;FEM;SG	PROPN;NOM;FEM;SG;POS
célebre	oslavili	célebre	oslavit	ADJ;SG	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
continuidad	kontinuity	continuidad	kontinuita	N;FEM;SG	N;NOM;FEM;PL;POS
hablando	povídání	hablar	povídání	V;V.MSDR	N;NOM;NEUT;SG;POS
hablando	mluvící	hablar	mluvící	V;V.MSDR	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
hablando	mluvení	hablar	mluvení	V;V.MSDR	N;NOM;NEUT;SG;POS
hablando	mluvení	hablar	mluvení	V;V.MSDR	N;NOM;NEUT;SG;POS
tanques	tanku	tanque	tank	N;MASC;PL	N;INAN;DAT;MASC;SG;POS
tanques	tank	tanque	tank	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
tanques	nádrž	tanque	nádrž	N;MASC;PL	N;NOM;FEM;SG;POS
informes	vykazování	informe	vykazování	N;MASC;PL	N;NOM;NEUT;SG;POS
informes	hlášení	informe	hlášení	N;MASC;PL	N;NOM;NEUT;SG;POS
informes	nahlášení	informe	nahlášení	N;MASC;PL	N;NOM;NEUT;SG;POS
informes	hlášení	informe	hlášení	N;MASC;PL	N;NOM;NEUT;SG;POS
misterio	záhady	misterio	záhada	N;MASC;SG	N;NOM;FEM;PL;POS
harris	harrisová	harris	harrisový	PROPN	ADJ;NOM;FEM;SG;POS
harris	harris	harris	harris	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
expresa	expres	expresar	expres	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG;POS
expresa	express	expresar	express	V;IND;SG;3;PRS;FIN	PROPN;INAN;NOM;MASC;SG;POS
expresa	expresní	expresar	expresní	V;IND;SG;3;PRS;FIN	ADJ;NOM;MASC;SG;POS
proteína	proteiny	proteína	protein	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
proteína	bílkoviny	proteína	bílkovina	N;FEM;SG	N;NOM;FEM;PL;POS
proteína	bílkovin	proteína	bílkovina	N;FEM;SG	N;GEN;FEM;PL;POS
sexuales	pohlavní	sexual	pohlavní	ADJ;PL	ADJ;NOM;MASC;SG;POS
sexuales	sexuálně	sexual	sexuálně	ADJ;PL	ADV;POS
sexuales	sexuální	sexual	sexuální	ADJ;PL	ADJ;NOM;FEM;SG;POS
sexuales	pohlaví	sexual	pohlaví	ADJ;PL	N;NOM;NEUT;SG;POS
sexuales	sexu	sexual	sex	ADJ;PL	N;INAN;GEN;MASC;SG;POS
sexuales	sex	sexual	sex	ADJ;PL	N;INAN;NOM;MASC;SG;POS
espalda	zpět	espalda	zpět	N;FEM;SG	ADV
espalda	zpátky	espalda	zpátky	N;FEM;SG	ADV
espalda	záda	espalda	záda	N;FEM;SG	N;NOM;NEUT;PL;POS
espalda	záda	espalda	záda	N;FEM;SG	N;NOM;NEUT;PL;POS
postal	pohlednice	postal	pohlednice	N;MASC;SG	N;NOM;FEM;PL;POS
postal	poštovní	postal	poštovní	N;MASC;SG	ADJ;NOM;FEM;SG;POS
signos	znamení	signo	znamení	N;MASC;PL	N;NOM;NEUT;SG;POS
administrador	vedoucí	administrador	vedoucí	N;MASC;SG	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
noches	noci	noche	noc	N;FEM;PL	N;NOM;FEM;SG;POS
noches	nocí	noche	noc	N;FEM;PL	N;INS;FEM;SG;POS
noches	noční	noche	noční	N;FEM;PL	ADJ;NOM;MASC;SG;POS
noches	noci	noche	noc	N;FEM;PL	N;NOM;FEM;SG;POS
noches	noc	noche	noc	N;FEM;PL	N;NOM;FEM;SG;POS
estrecha	zužuje	estrecho	zužovat	ADJ;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
estrecha	zúžit	estrecho	zúžit	ADJ;FEM;SG	V;PFV;POS;NFIN
extraño	slečna	extraño	slečna	ADJ;MASC;SG	N;NOM;FEM;SG;POS
extraño	slečno	extraño	slečno	ADJ;MASC;SG	N;NOM;NEUT;SG;POS
extraño	cizinec	extraño	cizinec	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
vigo	vigo	vigo	vigo	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
hamilton	hamilton	hamilto	hamilton	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
cirugía	chirurgický	cirugía	chirurgický	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
cirugía	chirurgické	cirugía	chirurgický	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
chinos	čínský	chino	čínský	N;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
chinos	čínská	chino	čínský	N;MASC;PL	ADJ;NOM;FEM;SG;POS
chinos	číňan	chino	číňan	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
chinos	čína	chino	čína	N;MASC;PL	PROPN;NOM;FEM;SG;POS
chinos	čínské	chino	čínský	N;MASC;PL	ADJ;NOM;NEUT;SG;POS
destruido	zničena	destruido	zničený	ADJ;MASC;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
portero	vrátný	portero	vrátný	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
portero	porter	portero	porter	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
característico	charakteristika	característico	charakteristika	ADJ;MASC;SG	N;NOM;FEM;SG;POS
latin	latinské	latin	latinský	N	ADJ;NOM;NEUT;SG;POS
latin	latinsky	latin	latinsky	N	ADV;POS
viviendo	bydlení	vivir	bydlení	V;V.MSDR	N;NOM;NEUT;SG;POS
viviendo	žijící	vivir	žijící	V;V.MSDR	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
transferencia	převést	transferencia	převést	N;FEM;SG	V;POS;NFIN
more	další	more	další		ADJ;NOM;MASC;SG;POS
more	více	more	hodně		ADV;CMPR;POS
more	víc	more	hodně		ADV;CMPR;POS
more	more	more	more		N;MASC;SG;POS
intérpretes	tlumočení	intérprete	tlumočení	N;PL	N;NOM;NEUT;SG;POS
intérpretes	tlumočník	intérprete	tlumočník	N;PL	N;ANIM;NOM;MASC;SG;POS
llena	naplňuje	lleno	naplňovat	ADJ;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
llena	vyplnit	lleno	vyplnit	ADJ;FEM;SG	V;PFV;POS;NFIN
llena	naplnit	lleno	naplnit	ADJ;FEM;SG	V;PFV;POS;NFIN
jueces	rozhodčí	juez	rozhodčí	N;PL	N;ANIM;NOM;MASC;SG;POS
cubano	kubánské	cubano	kubánský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
rodeado	obklíčeni	rodeado	obklíčený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
rodeado	obklíčení	rodeado	obklíčení	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG;POS
beatriz	beatriz	beatriz	beatriz	N;FEM;SG	PROPN;NOM;FEM;SG;POS
beatriz	beatrix	beatriz	beatrix	N;FEM;SG	PROPN;NOM;FEM;SG;POS
destacadas	nejvýznamnější	destacado	významný	ADJ;FEM;PL;V.PTCP	ADJ;NOM;RL;MASC;SG;POS
destacadas	zdůrazňuje	destacado	zdůrazňovat	ADJ;FEM;PL;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
destacadas	doporučené	destacado	doporučený	ADJ;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS
destacadas	doporučeno	destacado	doporučený	ADJ;FEM;PL;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
estable	stáj	estable	stáj	ADJ;SG	N;NOM;FEM;SG;POS
inspirado	inspirovala	inspirado	inspirovat	ADJ;MASC;SG;V.PTCP	V;POS;PST;V.PTCP;ACT
inspirado	inspiroval	inspirado	inspirovat	ADJ;MASC;SG;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
entera	integer	entero	integer	ADJ;FEM;SG	N;INAN;NOM;MASC;SG;POS
subir	nahrávání	subir	nahrávání	V;NFIN	N;NOM;NEUT;SG;POS
subir	stoupání	subir	stoupání	V;NFIN	N;NOM;NEUT;SG;POS
urbanos	městský	urbano	městský	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
urbanos	městská	urbano	městský	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
urbanos	městské	urbano	městský	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
uci	uci	uci	uci	N;SG	PROPN;FEM;POS
uci	jip	uci	jip	N;SG	PROPN;FEM;POS
concesión	koncese	concesión	koncese	N;FEM;SG	N;NOM;FEM;PL;POS
iniciales	úvodní	inicial	úvodní	ADJ;PL	ADJ;NOM;MASC;SG;POS
iniciales	počáteční	inicial	počáteční	ADJ;PL	ADJ;NOM;MASC;SG;POS
iniciales	iniciály	inicial	iniciála	ADJ;PL	N;INAN;NOM;MASC;PL;POS
alimento	jídla	alimento	jídlo	N;MASC;SG	N;NOM;NEUT;PL;POS
alimento	potraviny	alimento	potravina	N;MASC;SG	N;NOM;FEM;PL;POS
alimento	krmiva	alimento	krmivo	N;MASC;SG	N;NOM;NEUT;PL;POS
alimento	nakrmit	alimento	nakrmit	N;MASC;SG	V;PFV;POS;NFIN
corre	běh	correr	běh	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG;POS
praga	praha	praga	praha	N;MASC;SG	PROPN;NOM;FEM;SG;POS
tigre	tiger	tigre	tiger	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
tigre	tygří	tigre	tygří	N;MASC;SG	ADJ;NOM;MASC;SG;POS
tigre	tigre	tigre	tigre	N;MASC;SG	PROPN;NOM;MASC;SG;POS
light	lehké	light	lehký	N	ADJ;NOM;NEUT;SG;POS
protesta	protestovat	protesta	protestovat	N;FEM;SG	V;IPFV;POS;NFIN
protesta	protesty	protesta	protest	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
ochenta	osmdesát	ochenta	osmdesát	N;MASC;PL	NUM;NOM;SG
ochenta	eighty	ochenta	eighta	N;MASC;PL	N;MASC;SG;POS
genética	genetické	genético	genetický	ADJ;FEM;SG	ADJ;NOM;MASC;PL;POS
genética	genetika	genético	genetika	ADJ;FEM;SG	N;NOM;FEM;SG;POS
lyon	lyon	lyon	lyon	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
lyon	lyons	lyon	lyons	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
palo	palo	palo	pát	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
varía	vary	variar	vary	V;IND;SG;3;PRS;FIN	PROPN;INAN;NOM;MASC;PL;POS
cat	cat	cat	cat	N	PROPN;NOM;MASC;SG;POS
ondas	airwaves	onda	airwaves	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
sufrido	trpěli	sufrido	trpět	ADJ;MASC;SG;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
sufrido	trpěla	sufrido	trpět	ADJ;MASC;SG;V.PTCP	V;POS;PST;V.PTCP;ACT
sufrido	trpěl	sufrido	trpět	ADJ;MASC;SG;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
protestas	protest	protesta	protest	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
protestas	protestovat	protesta	protestovat	N;FEM;PL	V;IPFV;POS;NFIN
contratado	najal	contratado	najmout	ADJ;MASC;SG;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
manteniendo	zachování	mantener	zachování	V;V.MSDR	N;NOM;NEUT;SG;POS
manteniendo	udržování	mantener	udržování	V;V.MSDR	N;NOM;NEUT;SG;POS
geográficos	zeměpisný	geográfico	zeměpisný	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
geográficos	zeměpisné	geográfico	zeměpisný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
geográficos	zeměpisné	geográfico	zeměpisný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
abundante	hojnost	abundante	hojnost	ADJ;SG	N;NOM;FEM;SG;POS
digitales	digitální	digital	digitální	ADJ;PL	ADJ;NOM;MASC;SG;POS
correcta	opravte	correcto	opravit	ADJ;FEM;SG	V;PFV;IMP;PL;2;POS;FIN
correcta	správně	correcto	správně	ADJ;FEM;SG	ADV;POS
patricio	patrik	patricio	patrik	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
patricio	patrick	patricio	patrick	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
islandia	island	islandia	island	ADJ;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
oklahoma	oklahoma	oklahoma	oklahoma	N;MASC;SG	PROPN;NOM;FEM;SG;POS
orlando	orlando	orlar	orlando	V;V.MSDR	N;INAN;NOM;MASC;SG;POS
anillos	prsteny	anillo	prsten	N;MASC;PL	ADJ;INAN;PL;POS;V.PTCP;PASS
arenas	sands	arena	sands	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
morgan	morganová	morgar	morganový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
morgan	morgan	morgar	morgan	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
contribución	příspěvky	contribución	příspěvek	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
contribución	příspěvků	contribución	příspěvek	N;FEM;SG	N;INAN;GEN;MASC;PL;POS
acb	acb	acb	acb	N;FEM;SG	PROPN;NOM;FEM;SG;POS
voluntarios	dobrovolník	voluntario	dobrovolník	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
germán	germain	germán	germain	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
vegetal	zeleniny	vegetal	zelenina	ADJ;SG	N;NOM;FEM;PL;POS
vegetal	zelenina	vegetal	zelenina	ADJ;SG	N;NOM;FEM;SG;POS
vegetal	rostlina	vegetal	rostlina	ADJ;SG	N;NOM;FEM;SG;POS
transportes	přeprava	transporte	přeprava	N;MASC;PL	N;NOM;FEM;SG;POS
transportes	přepravy	transporte	přeprava	N;MASC;PL	N;NOM;FEM;SG;POS
transportes	doprava	transporte	doprava	N;MASC;PL	N;NOM;FEM;SG;POS
transportes	přeprava	transporte	přeprava	N;MASC;PL	N;NOM;FEM;SG;POS
transportes	doprava	transporte	doprava	N;MASC;PL	N;NOM;FEM;SG;POS
domínguez	dominguez	domínguez	dominguez	PROPN	N;INAN;NOM;MASC;SG;POS
domínguez	domínguez	domínguez	domínguez	PROPN	N;INAN;NOM;MASC;SG;POS
compró	koupila	comprar	koupit	V;IND;SG;3;PST;FIN	V;PFV;POS;PST;V.PTCP;ACT
compró	koupili	comprar	koupit	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
sustitución	substituční	sustitución	substituční	N;FEM;SG	ADJ;NOM;MASC;SG;POS
sustitución	náhradní	sustitución	náhradní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
horacio	horatio	horacio	horatio	PROPN	N;ANIM;NOM;MASC;SG;POS
horacio	horace	horacio	horace	PROPN	N;ANIM;NOM;MASC;SG;POS
distinciones	vyznamenání	distinción	vyznamenání	N;FEM;PL	N;NOM;NEUT;SG;POS
distinciones	rozlišování	distinción	rozlišování	N;FEM;PL	N;NOM;NEUT;SG;POS
distinciones	rozlišovat	distinción	rozlišovat	N;FEM;PL	V;IPFV;POS;NFIN
gráfica	grafické	gráfico	grafický	ADJ;FEM;SG	ADJ;NOM;MASC;PL;POS
gráfica	grafika	gráfico	grafika	ADJ;FEM;SG	N;NOM;FEM;SG;POS
gráfica	grafu	gráfico	graf	ADJ;FEM;SG	N;INAN;GEN;MASC;SG;POS
gráfica	graf	gráfico	graf	ADJ;FEM;SG	N;INAN;NOM;MASC;SG;POS
gráfica	diagram	gráfico	diagram	ADJ;FEM;SG	N;INAN;NOM;MASC;SG;POS
gráfica	tabulka	gráfico	tabulka	ADJ;FEM;SG	N;NOM;FEM;SG;POS
gráfica	schéma	gráfico	schéma	ADJ;FEM;SG	N;NOM;NEUT;SG;POS
gráfica	graf	gráfico	graf	ADJ;FEM;SG	N;INAN;NOM;MASC;SG;POS
gráfica	grafika	gráfico	grafika	ADJ;FEM;SG	N;NOM;FEM;SG;POS
emisiones	emisní	emisión	emisní	N;FEM;PL	ADJ;NOM;MASC;SG;POS
western	western	western	western	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
western	západní	western	západní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
isaac	isaac	isaac	isaac	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
bosnia	bosenské	bosnia	bosenský	ADJ;FEM;SG	ADJ;NOM;MASC;PL;POS
bosnia	bosně	bosnia	bosna	ADJ;FEM;SG	PROPN;DAT;FEM;SG;POS
bosnia	bosna	bosnia	bosna	ADJ;FEM;SG	PROPN;NOM;FEM;SG;POS
químico	chemikálie	químico	chemikálie	ADJ;MASC;SG	N;NOM;FEM;PL;POS
químico	chemik	químico	chemik	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
destinos	cíl	destino	cíl	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
destinos	destinace	destino	destinace	N;MASC;PL	N;NOM;FEM;SG;POS
destinos	destinace	destino	destinace	N;MASC;PL	N;NOM;FEM;SG;POS
urss	sssr	urss	sssr	N;FEM;SG	PROPN;INAN;MASC;POS
reacciones	reakce	reacción	reakce	N;FEM;PL	N;NOM;FEM;SG;POS
reacciones	reakční	reacción	reakční	N;FEM;PL	ADJ;NOM;MASC;SG;POS
reacciones	reakce	reacción	reakce	N;FEM;PL	N;NOM;FEM;SG;POS
queso	sýry	queso	sýr	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
leopoldo	leopold	leopoldo	leopold	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
leopoldo	leopoldo	leopoldo	leopoldo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ponce	ponce	ponce	ponec	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
externo	externích	externo	externí	ADJ;MASC;SG	ADJ;GEN;MASC;PL;POS
silvestre	silvestre	silvestre	silvestre	ADJ;SG	N;INAN;NOM;MASC;SG;POS
silvestre	divočina	silvestre	divočina	ADJ;SG	N;NOM;FEM;SG;POS
silvestre	sylvester	silvestre	sylvester	ADJ;SG	N;ANIM;NOM;MASC;SG;POS
gary	garyho	gary	gary	PROPN	N;ANIM;ACC;MASC;SG;POS
gary	gary	gary	gar	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
ian	lan	ir	lan	PROPN	N;NOM;FEM;SG;POS
ian	ian	ir	ian	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
ian	iana	ir	Ťano	PROPN	PROPN;ANIM;ACC;MASC;SG;POS
hip	hip	hip	hip	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
hip	kyčle	hip	kyčel	N;MASC;SG	N;NOM;FEM;PL;POS
hip	boky	hip	bok	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
smiths	smiths	smith	smiths	N	PROPN;INAN;NOM;MASC;SG;POS
concilio	rady	concilio	rada	N;MASC;SG	N;NOM;FEM;PL;POS
escuchar	poslech	escuchar	poslech	V;NFIN	N;INAN;NOM;MASC;SG;POS
catorce	fourteen	catorce	fourteen	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
catorce	čtrnáct	catorce	čtrnáct	N;FEM;PL	NUM;NOM;SG
legales	zákonné	legal	zákonný	ADJ;PL	ADJ;NOM;NEUT;SG;POS
legales	zákonný	legal	zákonný	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
legales	právní	legal	právní	ADJ;PL	ADJ;NOM;MASC;SG;POS
legales	legální	legal	legální	ADJ;PL	ADJ;NOM;MASC;SG;POS
pelota	ball	pelota	ballo	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
gráficos	grafické	gráfico	grafický	N;MASC;PL	ADJ;NOM;MASC;PL;POS
gráficos	grafika	gráfico	grafika	N;MASC;PL	N;NOM;FEM;SG;POS
gráficos	grafický	gráfico	grafický	N;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
gráficos	grafika	gráfico	grafika	N;MASC;PL	N;NOM;FEM;SG;POS
ferrer	ferrer	ferrer	ferrer	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
taiwán	taiwanu	taiwán	taiwan	N;MASC;SG	PROPN;INAN;DAT;MASC;SG;POS
natación	plavat	natación	plavat	N;FEM;SG	V;IPFV;POS;NFIN
natación	plav	natación	plava	N;FEM;SG	PROPN;NOM;FEM;SG;POS
natación	plavat	natación	plavat	N;FEM;SG	V;IPFV;POS;NFIN
frases	frází	frase	fráze	N;FEM;PL	N;INS;FEM;SG;POS
frases	citace	frase	citace	N;FEM;PL	N;NOM;FEM;SG;POS
entregó	doručen	entregar	doručený	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
entregó	doručeno	entregar	doručený	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
entregó	dodáno	entregar	dodaný	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
entregó	dodané	entregar	dodaný	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;PL;POS
entregó	doručena	entregar	doručený	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
anuncio	komerční	anuncio	komerční	N;MASC;SG	ADJ;NOM;FEM;SG;POS
anuncio	obchodní	anuncio	obchodní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
azules	blue	azul	blue	ADJ;PL	PROPN;NOM;MASC;SG;POS
azules	modrý	azul	modrý	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
azules	modré	azul	modrý	ADJ;PL	ADJ;NOM;NEUT;SG;POS
azules	modrá	azul	modrý	ADJ;PL	ADJ;NOM;FEM;SG;POS
azules	modře	azul	modře	ADJ;PL	ADV;POS
azules	blues	azul	blues	ADJ;PL	N;NEUT;POS
