인피니티	nieskończoność	인피니티	nieskończoność		N;NOM;FEM;SG
실무	praktyczny	실무	praktyczny	N	ADJ;NOM;MASC;SG
술집	pub	술집	pub	N	
이더넷	ethernet	이더넷	ethernet	N	
포브스	forbes	포브스	forbes	PROPN	
돌고래	delfiny	돌고래	delfin	V	N;ACC;MASC;PL
돌고래	delfina	돌고래	delfina	V	
돌고래	delfinów	돌고래	delfin	V	N;GEN;MASC;PL
돌고래	delfinów	돌고래	delfin	V	N;GEN;MASC;PL
돌고래	delfiny	돌고래	delfin	V	N;ACC;MASC;PL
고소	oskarżenie	고소	oskarżyć		N;NOM;NEUT;SG
고소	oskarżenia	고소	oskarżenie		N;NOM;NEUT;PL
퍼시	percy	퍼시	perca		PROPN;NOM;MASC;SG
실비아	sylvia	실비아	sylvia	PROPN	N;NOM;FEM;SG
실비아	sylwia	실비아	sylwia	PROPN	PROPN;NOM;FEM;SG
실비아	silvia	실비아	silvia	PROPN	PROPN;NOM;FEM;SG
실비아	sylwia	실비아	sylwia	PROPN	PROPN;NOM;FEM;SG
에볼루션	ewolucja	에볼루션	ewolucja		N;NOM;FEM;SG
에볼루션	ewolucję	에볼루션	ewolucja		N;ACC;FEM;SG
에볼루션	ewolucji	에볼루션	ewolucja		N;GEN;FEM;SG
동행	towarzyszyć	동행	towarzyszyć	N	V;IPFV;NFIN;ACT
비문	napis	비문	napis		N;ACC;MASC;SG
귄터	günter	귄터	günter	PROPN	PROPN;NOM;MASC;SG
권장	zalecany	권장	zalecany		ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
권장	zalecana	권장	zalecać		ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
권장	zalecane	권장	zalecać		ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
권장	polecane	권장	polecać		ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
부관	pośmiertne	부관	pośmiertny	N	ADJ;NOM;NEUT;SG
부관	pośmiertnie	부관	pośmiertnie	N	ADV
조슈아	joshua	조슈아	joshua	PROPN	PROPN;NOM;MASC;SG
우즈	lasu	우즈	las		N;GEN;MASC;SG
우즈	lasy	우즈	las		N;NOM;MASC;PL
우즈	lesie	우즈	las		N;GEN;MASC;SG
우즈	las	우즈	las		N;NOM;MASC;SG
가이아	gaia	가이아	gaia	PROPN	
신탁	trust	신탁	trust	N	
엉덩이	biodra	엉덩이	biodro		N;NOM;NEUT;PL
엉덩이	biodro	엉덩이	biodro		N;NOM;NEUT;SG
엉덩이	pośladki	엉덩이	pośladka		N;NOM;FEM;PL
엉덩이	biodra	엉덩이	biodro		N;NOM;NEUT;PL
빌뉴스	wilno	빌뉴스	wilno	PROPN	N;NOM;NEUT;SG
가르침	nauczanie	가르치+ㅁ	nauczanie	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
가르침	uczenie	가르치+ㅁ	uczenie	V	
가르침	nauczania	가르치+ㅁ	nauczanie	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
웍스	działa	웍스	działać		V;IPFV;IND;SG;3;PRS;FIN;ACT
웍스	prace	웍스	praca		N;NOM;FEM;PL
웍스	dziala	웍스	dzialać		V;IPFV;IND;SG;PST;FIN;ACT
셀프	celi	셀프	cela		N;GEN;FEM;SG
가봉	gabon	가봉	gabon	PROPN	PROPN;NOM;MASC;SG
인테리어	wnętrze	인테리어	wnętrze		N;NOM;NEUT;SG
인테리어	wnętrza	인테리어	wnętrze		N;NOM;NEUT;SG
인테리어	wewnętrzne	인테리어	wewnętrzny		ADJ;NOM;NEUT;SG
인테리어	wnętrza	인테리어	wnętrze		N;NOM;NEUT;SG
블룸	kwitną	블룸	kwitny		V;IPFV;IND;PL;3;PRS;FIN;ACT
응답	odpowiedz	응답	odpowiedzieć	N	
응답	odpowiedz	응답	odpowiedzieć	N	
응답	odpowiedz	응답	odpowiedzieć	N	
대략적인	przybliżony	대략+적+이+ㄴ	przyblić	V	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
조립	zmontowane	조립	zmontować	N	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
조립	montowane	조립	montować	N	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
텅스텐	wolframu	텅스텐	wolfram	N	V;IPFV;IND;SG;PRS;FIN;ACT
카불	kabulu	카불	kabul		PROPN;GEN;MASC;SG
앵글로	anglo	앵글+로	anglo	ADV	
로사리오	rosario	로사리오	rosarić	PROPN	PROPN;NOM;MASC;SG
장점	korzyści	장점	korzyść		N;ACC;FEM;SG
장점	zalety	장점	zaleta		N;NOM;MASC;PL
장점	przewaga	장점	przewaga		N;NOM;FEM;SG
장점	korzyść	장점	korzyść		N;NOM;FEM;SG
장점	przewagę	장점	przewaga		N;ACC;FEM;SG
오렌지색	pomarańczowy	오렌지색	pomarańczowy		ADJ;NOM;MASC;SG
오렌지색	pomarańczowe	오렌지색	pomarańczowy		ADJ;NOM;NEUT;SG
오렌지색	pomarańczowa	오렌지색	pomarańczowy		ADJ;NOM;FEM;SG
검사관	inspektor	검사관	inspektor		N;NOM;MASC;SG
제이콥	jacob	제이콥	jacob		N;NOM;MASC;SG
제이콥	jakub	제이콥	jakub		PROPN;NOM;MASC;SG
차이콥스키	czajkowskiego	차이콥스키	czajkowski		ADJ;ACC;MASC;SG
우디	chudy	우디	chudy		ADJ;NOM;MASC;SG
던지기	rzucanie	던지기	rzucać	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
던지기	rzut	던지기	rzut	V	N;NOM;MASC;SG
디럭스	luksusowy	디럭스	luksusowy		ADJ;NOM;MASC;SG
브롱크스	bronksie	브롱크스	bronkis	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
상상	wyobraźnia	상상	wyobraźnia		N;NOM;FEM;SG
상상	wyobraźni	상상	wyobraźnia		N;GEN;FEM;SG
상상	wyobraźnię	상상	wyobraźnia		N;ACC;FEM;SG
상상	wymyślony	상상	wymyślić		ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
상상	wyobrazić	상상	wyobrazić		V;PFV;NFIN;ACT
밀스	mills	밀스	mills		V;IPFV;IND;SG;PRS;FIN;ACT
카르타고	carthage	카르타+고	carthaga		N;NOM;MASC;SG
통계학	statystyczne	통계학	statystyczny	N	ADJ;NOM;NEUT;SG
통계학	statystyczny	통계학	statystyczny	N	ADJ;NOM;MASC;SG
커넥션	znajomości	커넥션	znajomość		N;GEN;FEM;SG
커넥션	powiązania	커넥션	powiązanie		N;NOM;NEUT;SG
커넥션	połączenia	커넥션	połączenie		N;NOM;NEUT;PL
커넥션	związku	커넥션	związek		N;GEN;MASC;SG
커넥션	podłączenie	커넥션	podłączyć		N;NOM;NEUT;SG
커넥션	powiązanie	커넥션	powiązanie		N;PFV;NOM;NEUT;SG;POS;V.MSDR
커넥션	połączenie	커넥션	połączenie		N;NOM;NEUT;SG
커넥션	połączenia	커넥션	połączenie		N;NOM;NEUT;PL
서프라이즈	zaskoczenie	서프라이즈	zaskoczyć		N;NOM;NEUT;SG
서프라이즈	niespodzianka	서프라이즈	niespodzianka		N;NOM;FEM;SG
픽션	fiction	픽션	fiction	N	
학업	akademickich	학업	akademicki	N	ADJ;GEN;MASC;PL
학업	akademickie	학업	akademicki	N	ADJ;NOM;NEUT;SG
호화	luksusowy	호화	luksusowy		ADJ;NOM;MASC;SG
호화	luksusowe	호화	luksusowy		ADJ;NOM;NEUT;SG
포츠담	poczdamie	포츠담	poczdama	PROPN	N;DAT;MASC;SG
혐오	zniesmaczony	혐오	znieśmaczyć	N	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
혐오	nienawiści	혐오	nienawiść	N	
혐오	nienawiści	혐오	nienawiść	N	
혐오	nienawidzę	혐오	nienawidzić	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
블라인드	niewidomy	블라인드	niewidomy		N;NOM;MASC;SG
블라인드	ślepy	블라인드	ślepa		ADJ;NOM;MASC;SG
블라인드	ślepa	블라인드	ślepa		ADJ;NOM;FEM;SG
착용	załóż	착용	założyć	N	V;PFV;IMP;SG;2;FIN;ACT
착용	nosić	착용	nosić	N	V;IPFV;NFIN;ACT
레베카	rebecca	레베카	rebecca		N;NOM;FEM;SG
레베카	rebeka	레베카	rebek		N;NOM;FEM;SG
아우크스부르크	augsburg	아우크스부르크	augsburg	PROPN	N;NOM;MASC;SG
하든	harden	하+든	harden		PROPN;NOM;MASC;SG
모리셔스	mauritius	모리셔스	mauritius	PROPN	
신용카드	credit	신용카드	credit	N	
달팽이	ślimaki	달팽이	ślimak		N;ACC;MASC;PL
달팽이	ślimaków	달팽이	ślimak		N;GEN;MASC;PL
달팽이	ślimak	달팽이	ślimak		N;NOM;MASC;SG
달팽이	ślimak	달팽이	ślimak		N;NOM;MASC;SG
달팽이	ślimaki	달팽이	ślimak		N;ACC;MASC;PL
러닝	biegnie	러닝	biec		V;IPFV;IND;SG;3;PRS;FIN;ACT
러닝	biega	러닝	biegać		V;IPFV;IND;SG;3;PRS;FIN;ACT
대리석	marble	대리석	marble	N	
노르만	norman	노르만	norman		PROPN;NOM;MASC;SG
계란	jaja	계란	jajo		N;NOM;NEUT;SG
계란	jajka	계란	jajko		N;NOM;NEUT;SG
계란	jajeczka	계란	jajeczka		N;NOM;NEUT;SG
계란	jajka	계란	jajko		N;NOM;NEUT;SG
렉스	rex	렉스	rex		N;NOM;MASC;SG
자비	miłosierdzie	자비	miłosierd		N;NOM;MASC;SG
자비	litości	자비	litość		N;GEN;FEM;SG
자비	łaski	자비	łaska		N;ACC;FEM;SG
핸드	ręka	핸드	ręka	N	
보행자	pieszych	보행자	pieszy	N	
보행자	pieszych	보행자	pieszy	N	
실외	odkrytym	실외	odkryć		ADJ;PFV;INS;MASC;SG;POS;V.PTCP;PASS
실외	odkryty	실외	odkryć		ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
이르쿠츠크	irkucka	이르쿠츠크	irkucki	PROPN	N;GEN;MASC;SG
당구	bilard	당구	bilard	N	
당구	bilard	당구	bilard	N	
노블	szlachetnych	노블	szlachetny		ADJ;GEN;MASC;PL
노블	szlachetne	노블	szlachetny		ADJ;NOM;NEUT;SG
노블	szlachetna	노블	szlachetny		ADJ;NOM;FEM;SG
노블	szlachetny	노블	szlachetny		ADJ;NOM;MASC;SG
형제들	braci	형제+들	brat	N	
행진곡	marsz	행진곡	marsz		N;NOM;MASC;SG
외로운	samotni	외롭+ㄴ	samotnia	ADJ	N;NOM;MASC;PL
외로운	samotność	외롭+ㄴ	samotność	ADJ	N;NOM;FEM;SG
트레이시	tracy	트레이시	tracać	PROPN	
팔이	ramię	팔+이	ramię		N;NOM;NEUT;SG
프레스턴	preston	프레스턴	preston	PROPN	PROPN;NOM;MASC;SG
벽돌	cegieł	벽돌	cegieł	N	
벽돌	cegły	벽돌	cegły	N	
벽돌	brick	벽돌	brick	N	
벽돌	cegły	벽돌	cegły	N	
라이	lai	라이	rok		V;IPFV;IND;SG;PRS;FIN;ACT
파라나	parana	파+라나	paran	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
폴란드인	polonia	폴란드인	polonia	N	
백금	platyny	백금	platyna	N	
하인	służący	하+이+ㄴ	służąc		V;IPFV;MASC;IND;SG;PST;FIN;ACT
하인	służąca	하+이+ㄴ	służącać		V;IPFV;IND;SG;PRS;FIN;ACT
하인	sługa	하+이+ㄴ	sługa		N;NOM;MASC;SG
미완성	niedokończony	미완성	dokończyć		ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
미완성	niedokończone	미완성	niedokończony		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
캘린더	terminarz	캘린더	terminarz		N;NOM;MASC;SG
캘린더	kalendarz	캘린더	kalendarz		N;NOM;MASC;SG
캘린더	kalendarza	캘린더	kalendarz		N;GEN;MASC;SG
캘린더	kalendarze	캘린더	kalendarz		N;NOM;MASC;PL
사이공	sajgonie	사이공	sajgon	PROPN	
재규어	jaguary	재규어	jaguar		N;NOM;MASC;PL
걷기	chodzenie	걷+기	chodzenie	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
걷기	spacery	걷+기	spacer	V	
걷기	spaceru	걷+기	spacer	V	N;GEN;MASC;SG
걷기	spacer	걷+기	spacer	V	N;ACC;MASC;SG
걷기	spacery	걷+기	spacer	V	
걷기	spacer	걷+기	spacer	V	N;ACC;MASC;SG
걷기	walk	걷+기	walk	V	
카를스루에	karlsruhe	카를스루+에	karlsruga	ADV	PROPN;NOM;MASC;SG
바지	majtki	바지	majtka	N	
라플라스	laplace	라플라스	laplaka	PROPN	
설득	przekonał	설득	przekonać	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
설득	przekonać	설득	przekonać	N	V;PFV;NFIN;ACT
설득	przekonać	설득	przekonać	N	V;PFV;NFIN;ACT
페가수스	pegasus	페가수스	pegasus	PROPN	
부트	boot	부트	boot	N	
부트	but	부트	but	N	
애슬론	athlon	애슬론	athlon	N	
써니	słoneczna	쓰+었+다	słoneczny		ADJ;NOM;FEM;SG
써니	słoneczny	쓰+었+다	słoneczny		ADJ;NOM;MASC;SG
써니	słoneczne	쓰+었+다	słoneczny		ADJ;NOM;NEUT;SG
니카라과의	nikaragui	니카라과+의	nikaragua	PROPN	PROPN;NOM;MASC;SG
아크라	akrze	아크라	akrze	PROPN	
어려움	trudności	어렵+ㅁ	trudność	V	N;ACC;FEM;PL
어려움	trudność	어렵+ㅁ	trudność	V	N;NOM;FEM;SG
어려움	trudności	어렵+ㅁ	trudność	V	N;ACC;FEM;PL
어려움	trudna	어렵+ㅁ	trudny	V	ADJ;NOM;FEM;SG
어려움	trudny	어렵+ㅁ	trudny	V	ADJ;NOM;MASC;SG
어려움	trudne	어렵+ㅁ	trudny	V	
껍질	powłoka	껍질	powłoka		N;NOM;FEM;SG
껍질	obrać	껍질	obrać		V;PFV;NFIN;ACT
오르기	wspinaczka	오르+기	wspinaczka	V	N;NOM;FEM;SG
완화	zmniejszające	완화	zmniejszać	N	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
그리드	sieć	그리드	sieć		N;NOM;FEM;SG
그리드	siatka	그리드	siatka		N;NOM;FEM;SG
그리드	siatki	그리드	siatka		N;GEN;FEM;SG
그리드	siatki	그리드	siatka		N;GEN;FEM;SG
부록	dodatek	부록	dodatek		N;NOM;MASC;SG
부록	wyrostek	부록	wyrostek		N;NOM;MASC;SG
부록	załącznik	부록	załącznik		N;ACC;MASC;SG
부록	dodatku	부록	dodatek		N;GEN;MASC;SG
클랜시	clancy	클랜시	claniec	PROPN	
파이어니어	pioneer	파이어지+어	pioneer		N;NOM;MASC;SG
언리얼	nierealne	언리얼	nierealny	N	ADJ;NOM;NEUT;SG
떠나기	odejście	떠나+기	odejść	V	N;PFV;NOM;NEUT;SG;POS;V.MSDR
떠나기	wyjazd	떠나+기	wyjazd	V	N;NOM;MASC;SG
떠나기	pozostawienie	떠나+기	pozostawienie	V	N;PFV;NOM;NEUT;SG;POS;V.MSDR
떠나기	opuszczenie	떠나+기	opuścić	V	N;PFV;NOM;NEUT;SG;POS;V.MSDR
푸리에	fouriera	푸리+에	fourier	ADV	
코코	nosy	코코	nos		N;NOM;MASC;PL
코코	nosie	코코	nos		V;IPFV;IND;SG;PRS;FIN;ACT
코코	nosa	코코	nos		N;GEN;MASC;SG
코코	nosek	코코	nosek		N;NOM;MASC;SG
코코	nos	코코	nos		N;NOM;MASC;SG
코스타	costa	코스타	costa		PROPN;NOM;MASC;SG
슬롯	slot	슬롯	slot	N	
폴라	paula	폴르+아	paula		V;IPFV;IND;SG;1;PRS;FIN;ACT
다이오드	dioda	다이오드	dioda	N	
엘레나	elena	엘레+나	elen		PROPN;NOM;FEM;SG
샘플링	przykładowe	샘플링	przykładowy	N	ADJ;NOM;NEUT;SG
지평선	horyzoncie	지평선	horyzont		N;ACC;MASC;SG
지평선	horyzont	지평선	horyzont		N;NOM;MASC;SG
팬더	pantera	팬더	panter		N;NOM;FEM;SG
튜브	rurki	튜브	rurka	N	
튜브	rur	튜브	rur	N	
튜브	rurki	튜브	rurka	N	
홍대	hong	홍대	hong		V;IPFV;IND;SG;PRS;FIN;ACT
카트	koszyka	카트	koszyk	N	V;IPFV;IND;SG;2;PRS;FIN;ACT
마르코프	markov	마르코프	markov	N	
진흙	błota	진흙	błot	N	
진흙	błoto	진흙	błoto	N	
진흙	błocie	진흙	błot	N	V;PFV;IND;SG;3;PRS;FIN;ACT
브리타니아	brytania	브리타니아	brytanie		N;NOM;NEUT;SG
브리타니아	britannia	브리타니아	britannia		N;NOM;FEM;SG
쿼터	kwartał	쿼터	kwartał		N;NOM;MASC;SG
쿼터	kwartale	쿼터	kwartał		N;INS;MASC;SG
헐리우드	hollywood	헐리우드	hollywood		V;IPFV;IND;SG;FIN;ACT
적응	adaptacyjne	적응	adaptacyjny	N	ADJ;NOM;NEUT;SG
레니	lenny	레니	lenny		ADJ;NOM;MASC;SG
체이스	gonić	체이스	gonić	PROPN	V;IPFV;NFIN;ACT
체이스	pogoń	체이스	pogonić	PROPN	
체이스	pościg	체이스	pościg	PROPN	N;NOM;MASC;SG
체이스	chase	체이스	chasa	PROPN	
코뮌	gminy	코뮌	gmina	N	
인디아	indie	인디아	indie	PROPN	
입원	hospitalizowany	입원	hospitalizować	N	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
복권	lotto	복권	lotto	N	
양키	yankee	양키	yankee	PROPN	
로마노프	romanow	로마노프	romanowy	PROPN	N;NOM;MASC;SG
자율	autonomiczne	자율	autonomiczny	N	ADJ;NOM;NEUT;SG
가이아나	gujana	가이아나	gujać	PROPN	
섀도우	cieniu	섀도우	cień		N;GEN;MASC;SG
섀도우	cienia	섀도우	cień		N;GEN;MASC;SG
피아트	fiat	피아트	fiat	N	
이방인	nieznajomy	이방+이+ㄴ	nieznajomy		N;NOM;MASC;SG
이방인	obcy	이방+이+ㄴ	obcy		N;NOM;MASC;SG
아드리안	adrian	아드리안	adrian	PROPN	PROPN;NOM;MASC;SG
프로포즈	oświadczyny	프로포즈	oświadczyna		N;NOM;FEM;PL
포르쉐	porsche	포르쉐	porscha	PROPN	
벤처	venture	벤처	ventura	N	
부스	stoisko	부스	stoisko		N;NOM;NEUT;SG
부스	booth	부스	booth		V;IPFV;IND;SG;PRS;FIN;ACT
대머리	łysy	대머리	łysy	N	ADJ;NOM;MASC;SG
대머리	łysy	대머리	łysy	N	ADJ;NOM;MASC;SG
마티아스	maciej	마티아스	maciej	PROPN	PROPN;NOM;MASC;SG
마티아스	matthias	마티아스	matthias	PROPN	PROPN;NOM;MASC;SG
호스팅	organizowane	호스팅	organizować	N	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
스탬프	znaczek	스탬프	znaczek		N;ACC;MASC;SG
스탬프	pieczęć	스탬프	pieczęć		N;NOM;FEM;SG
스탬프	znaczki	스탬프	znaczek		N;NOM;MASC;PL
베트남어	wietnamski	베트남어	wietnamski		ADJ;NOM;MASC;SG
드러낸다	ujawnia	드러내+ㄴ다	ujawniać		V;IPFV;IND;SG;3;PRS;FIN;ACT
드러낸다	odkrywa	드러내+ㄴ다	odkrywać		V;IPFV;IND;SG;3;PRS;FIN;ACT
색인	indeksowane	색인	indeksować		ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
색인	indeks	색인	indeks		N;NOM;MASC;SG
색인	spis	색인	spis		N;NOM;MASC;SG
색인	wskaźnik	색인	wskaźnik		N;NOM;MASC;SG
색인	indeksu	색인	indeks		N;GEN;MASC;SG
색인	wskaźniki	색인	wskaźnik		N;NOM;MASC;PL
색인	indeksy	색인	indeks		N;NOM;MASC;PL
파우스트	faust	파우스트	faust	PROPN	
테두리	granice	테두리	granica		N;NOM;FEM;PL
테두리	granicy	테두리	granica		N;GEN;FEM;SG
테두리	granica	테두리	granica		N;NOM;FEM;SG
테두리	granicę	테두리	granica		N;ACC;FEM;SG
하퍼	harper	하퍼	harper		PROPN;NOM;MASC;SG
카우보이	kowboja	카우보+이	kowboja		N;ACC;MASC;SG
카우보이	kowboj	카우보+이	kowboj		N;NOM;MASC;SG
카우보이	kowbojów	카우보+이	kowbój		N;ACC;MASC;PL
카우보이	kowboje	카우보+이	kowbój		N;NOM;MASC;PL
포화	nasycenie	포화	nasycenie		N;NOM;NEUT;SG
포화	nasyconych	포화	nasycić		ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
목차	treść	목차	treść	N	
서류	papiery	서류	papier		N;NOM;MASC;PL
서류	gazety	서류	gazeta		N;ACC;FEM;PL
국수	kluski	국수	kluski		N;NOM;MASC;PL
결핵	gruźlicy	결핵	gruźlica	N	
불평등	nierówne	불평등	nierówny	N	ADJ;NOM;NEUT;SG
비정규	niekonwencjonalne	비정규	niekonwencjonalny	N	ADJ;NOM;NEUT;SG
남용	nadużycie	남용	nadużyty	N	V;PFV;IND;SG;FIN;ACT
남용	nadużycie	남용	nadużyty	N	V;PFV;IND;SG;FIN;ACT
화해	uzgodnienia	화하+어	uzgodnić		N;NOM;NEUT;SG
화해	pojednania	화하+어	pojednać		N;PFV;GEN;NEUT;SG;POS;V.MSDR
화해	uzgodnienie	화하+어	uzgodnić		N;PFV;NOM;NEUT;SG;POS;V.MSDR
화해	pojednanie	화하+어	pojednać		N;PFV;NOM;NEUT;SG;POS;V.MSDR
벅스	buck	벅스	buck		PROPN;NOM;MASC;SG
벅스	robaki	벅스	robak		N;NOM;MASC;PL
벅스	błędy	벅스	błąd		N;NOM;MASC;PL
벅스	owady	벅스	owad		N;NOM;MASC;PL
니컬러스	nicholas	니컬러스	nicholas	PROPN	PROPN;NOM;MASC;SG
니컬러스	mikołaj	니컬러스	mikołaj	PROPN	N;NOM;MASC;SG
무의미한	bezcelowe	무의미+하+ㄴ	bezcelowy	V	ADJ;NOM;NEUT;SG
사드	saad	사드	saad	N	PROPN;NOM;MASC;SG
퇴직	emerytowany	퇴직	emerytować	N	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
무지	niewiedza	무지	niewiedzać		N;NOM;FEM;SG
무지	ignorancja	무지	ignorancja		N;NOM;FEM;SG
포괄적	kompleksowa	포괄+적	kompleksowy	N	ADJ;NOM;FEM;SG
포괄적	kompleksowy	포괄+적	kompleksowy	N	ADJ;NOM;MASC;SG
포괄적	kompleksowe	포괄+적	kompleksowy	N	ADJ;NOM;NEUT;SG
마당	podwórko	마당	podwórko		N;NOM;NEUT;SG
플랫	mieszkanie	플랫	mieszkanie		N;NOM;NEUT;SG
크로스오버	crossover	크로스오버	crossover		N;NOM;MASC;SG
복합체	złożone	복합체	złożyć	N	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
복합체	złożona	복합체	złożyć	N	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
복합체	złożony	복합체	złożyć	N	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
복합체	skomplikowane	복합체	skomplikować	N	ADJ;NOM;NEUT;SG
만찬	kolacja	만찬	kolacja		N;NOM;FEM;SG
만찬	kolację	만찬	kolacja		N;ACC;FEM;SG
볼셰비키	bolszewików	볼셰비키	bolszewik	PROPN	N;ACC;MASC;PL
더그	doug	더그	doug		PROPN;NOM;MASC;SG
앵커리지	anchorage	앵크리+지	anchoraga	PROPN	N;NOM;MASC;SG
앵커리지	mocowania	앵크리+지	mocowanie	PROPN	N;NOM;NEUT;SG
숨겨져	ukryty	숨기+어+지+어	ukryć	V	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
숨겨져	ukryta	숨기+어+지+어	ukryć	V	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
숨겨져	schowane	숨기+어+지+어	schować	V	ADJ;NOM;NEUT;SG
숨겨져	ukryte	숨기+어+지+어	ukryć	V	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
깔끔하게	zadbany	깔끔하+게	zadbany	CONJ	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
찾아보기	przeglądanie	찾+아+보+기	przeglądać	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
찾아보기	przeglądania	찾+아+보+기	przeglądać	V	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
찾아보기	przeglądać	찾+아+보+기	przeglądać	V	V;IPFV;NFIN;ACT
찾아보기	odkryć	찾+아+보+기	odkryć	V	V;PFV;NFIN;ACT
찾아보기	odkrywanie	찾+아+보+기	odkrywać	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
어디서나	wszedzie	어디서나	wszedzie	ADV	
블레어	blair	블레어	blaira	PROPN	PROPN;NOM;MASC;SG
니콜라우스	nicholas	니콜라우스	nicholas	PROPN	PROPN;NOM;MASC;SG
니콜라우스	mikołaj	니콜라우스	mikołaj	PROPN	N;NOM;MASC;SG
댓글	komentować	댓글	komentować	N	V;IPFV;NFIN;ACT
댓글	skomentował	댓글	skomentować	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
댓글	skomentowała	댓글	skomentować	N	V;PFV;FEM;IND;SG;PST;FIN;ACT
카렐리야	karelia	카+더리야	karelia	PROPN	
아래쪽	niższy	아래+쪽	nisszyć	N	ADJ;NOM;CMPR;MASC;SG
아래쪽	niżej	아래+쪽	nisko	N	ADV;CMPR
아래쪽	niższa	아래+쪽	nissza	N	ADJ;NOM;CMPR;FEM;SG
아래쪽	dolna	아래+쪽	dolny	N	
아래쪽	niżej	아래+쪽	nisko	N	ADV;CMPR
아래쪽	poniżej	아래+쪽	poniżej	N	
아래쪽	dno	아래+쪽	dno	N	
아래쪽	dnie	아래+쪽	dzień	N	
아래쪽	dole	아래+쪽	dół	N	V;PFV;IND;SG;PRS;FIN;ACT
아래쪽	dolna	아래+쪽	dolny	N	
수족관	akwarium	수족관+의	akwarium		N;ACC;NEUT;SG
수족관	akwariach	수족관+의	akwarium		N;DAT;FEM;PL
편리하다	wygodnie	편리+하+다	wygodnie	V	ADV
편리하다	wygodna	편리+하+다	wygodny	V	ADJ;NOM;FEM;SG
편리하다	wygodne	편리+하+다	wygodny	V	ADJ;NOM;NEUT;SG
편리하다	wygodny	편리+하+다	wygodny	V	ADJ;NOM;MASC;SG
콜라	koksu	콜라	koks		N;ACC;MASC;SG
콜라	koks	콜라	koks		N;NOM;MASC;SG
미드	meade	미드	mead		V;IPFV;IND;SG;2;PRS;FIN;ACT
미드	mead	미드	mead		V;IPFV;IND;SG;2;PRS;FIN;ACT
리바운드	odbicia	리바운드	odbić		N;PFV;GEN;NEUT;SG;POS;V.MSDR
리바운드	zbiórek	리바운드	zbiórek		N;GEN;MASC;PL
네티즌	internautów	네티즌	internauta		N;ACC;MASC;PL
손상된	uszkodzone	손상+되+ㄴ	uszkodzić	V	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
손상된	uszkodzona	손상+되+ㄴ	uszkodzić	V	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
손상된	uszkodzenie	손상+되+ㄴ	uszkodzić	V	N;PFV;NOM;NEUT;SG;POS;V.MSDR
손상된	uszkodzony	손상+되+ㄴ	uszkodzić	V	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
걷고	chodzenie	걷+고	chodzenie	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
걷고	spacery	걷+고	spacer	V	
걷고	spaceru	걷+고	spacer	V	N;GEN;MASC;SG
걷고	spacer	걷+고	spacer	V	N;ACC;MASC;SG
범죄자	kryminalne	범죄자	kryminalny	N	ADJ;NOM;NEUT;SG
범죄자	karnego	범죄자	karny	N	ADJ;ACC;MASC;SG
