бухгалтер	محاسب	бухгалтер	محاسب	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
випускниця	طیلسانی	випускниця	طیلسانی	N;ANIM;NOM;FEM;SG	ADJ;NOM
абсурд	مہملیت	абсурд	مہملیت	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
абсурд	خرافات.	абсурд	خرافات.	N;INAN;NOM;MASC;SG	V;IPFV;MASC;SG;V.PTCP;ACT
абсурд	نامعقول	абсурд	نامعقول	N;INAN;NOM;MASC;SG	ADJ
відмовити	مکرنا	відмовити	مکر	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
проїхати	lay	проїхати	lay	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
проїхати	پھیرنا	проїхати	پھیر	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
проїхати	down	проїхати	down	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
перешкоду	رکاوٹ.	перешкода	رکاوٹ	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
перешкоду	اڑنگا	перешкода	اڑنگا	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
бездіяльність	نکمّا.	бездіяльність	نکمیاؤ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
бездіяльність	غیرمستعمل	бездіяльність	غیرمستعمل	N;INAN;NOM;FEM;SG	ADJ
бездіяльність	ناکارہ	бездіяльність	ناکارہ	N;INAN;NOM;FEM;SG	ADJ
бездіяльність	معطل.	бездіяльність	معطل.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
бездіяльність	متروک	бездіяльність	متروک	N;INAN;NOM;FEM;SG	ADJ
бездіяльність	خالی	бездіяльність	خالی	N;INAN;NOM;FEM;SG	ADJ
бездіяльність	نکمّا.	бездіяльність	نکمیاؤ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
бездіяльність	غیرمستعمل	бездіяльність	غیرمستعمل	N;INAN;NOM;FEM;SG	ADJ
бездіяльність	ناکارہ	бездіяльність	ناکارہ	N;INAN;NOM;FEM;SG	ADJ
бездіяльність	معطل.	бездіяльність	معطل.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
бездіяльність	متروک	бездіяльність	متروک	N;INAN;NOM;FEM;SG	ADJ
сторожі	جماعت	сторож	جماعت	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
залякування	ڈراوا	залякування	ڈراوا	N;INAN;NOM;NEUT;SG	
залякування	تخویف	залякування	تخویف	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дощовий	دن	дощовий	دن	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
зручна	کارآمد.	зручний	کارآمد.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ром	مشکل	ром	مشکل	N;INAN;NOM;MASC;SG	ADJ
ром	انوکھا	ром	انوکھا	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
ром	اجنبی	ром	اجنبی	N;INAN;NOM;MASC;SG	V;SG;V.PTCP;ACT
ром	انجانا.	ром	انجاناؤ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ром	خطرناک.	ром	خطرناک.	N;INAN;NOM;MASC;SG	ADJ
екскурсія	انحراف.	екскурсія	انحراف.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
тупо	لدھڑ.	тупо	لدھڑ.	ADV	PROPN;NOM;MASC;SG;3
тупо	احمقانہ	тупо	احمقانہ	ADV	ADJ
тупо	احمق	тупо	احمق	ADV	
тупо	ٹھس	тупо	ٹھس	ADV	
тупо	لدھڑ.	тупо	لدھڑ.	ADV	PROPN;NOM;MASC;SG;3
тупо	احمقانہ	тупо	احمقانہ	ADV	ADJ
парашут	چھتری.	парашут	چھتری.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
парашут	جھرنا	парашут	جھر	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гостре	مرحلہ	гострий	مرحلہ	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
гостре	ہوشیار	гострий	ہوشیار	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
гостре	درّاک	гострий	درّاک	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
гостре	ذکی.	гострий	ذکی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
гостре	دقیق	гострий	دقیق	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
гостре	توڑپر	гострий	توڑپر	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
гостре	کوکتی	гострий	کوکتی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
підпорядкувати	ماتحت.	підпорядкувати	ماتحت.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
дозрівають	پکنا	дозрівати	پک	V;IPFV;IND;PL;3;PRS;FIN	V;MASC;SG;NFIN;ACT
покер	لکڑی	покер	لکڑی	PROPN;INAN;NOM;MASC;SG	N;NOM;MASC;SG;3
соболь	افسردہ	соболь	افسردہ	PROPN;ANIM;NOM;MASC;SG	ADJ
соболь	ماتمی.	соболь	ماتمی.	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
величність	دبدبہ	величність	دبدبہ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розкішні	تعیش	розкішний	تعیش	ADJ;NOM;PL	
перевірте	تنقیہ	перевіртий	تنقیہ	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
перевірте	اقرار	перевіртий	اقرار	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
перевірте	تھامنا	перевіртий	تھامنا	V;PFV;IMP;PL;2;FIN	V;SG;NFIN;ACT
перевірте	بندش	перевіртий	بندش	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
перевірте	تحدید	перевіртий	تحدید	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
перевірте	تنقیہ	перевіртий	تنقیہ	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
перевірте	اقرار	перевіртий	اقرار	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
перевірте	شہ	перевіртий	شہ	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
перевірте	تھامنا	перевіртий	تھامنا	V;PFV;IMP;PL;2;FIN	V;SG;NFIN;ACT
перевірте	بندش	перевіртий	بندش	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
перевірте	تحدید	перевіртий	تحدید	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
конверт	لفافہ	конверт	لفافہ	N;INAN;NOM;MASC;SG	
конверт	پوشش	конверт	پوشش	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
періодична	دوری	періодичний	دوری	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;3
велосипеда	بائیسکل	велосипед	بائیسکل	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
гравітаційна	تجاذبی.	гравітаційний	تجاذبیؤ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мезон	میانیہ.	мезон	میانیہ.		PROPN;NOM;MASC;SG;3
комір	کنٹھ	комір	کنٹھ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
комір	پکڑلینا	комір	پکڑلینا	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
комір	ہتھیانا	комір	ہتھیانا	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
комір	للکارنا	комір	للکارنا	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
торнадо	عاصفہ	торнадо	عاصفہ	N;INAN;NOM;NEUT;SG	
сук	بزدل	сук	بزدل		
сук	شرمیلا	сук	شرمیلا		PROPN;NOM;MASC;SG;3
сук	کمزور.	сук	کمزور.		PROPN;NOM;MASC;SG;3
опадами	برکھا.	опада	برکھا.	N;INAN;INS;MASC;PL	V;PFV;MASC;SG;V.PTCP;ACT
опадами	بارش	опада	بارش	N;INAN;INS;MASC;PL	N;NOM;FEM;SG;3
обшивка	پھوڑا.	обшивка	پھوڑا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
обшивка	پھیلنا	обшивка	پھیل	N;INAN;NOM;FEM;SG	V;SG;NFIN;ACT
обшивка	پھولنا	обшивка	پھول	N;INAN;NOM;FEM;SG	V;SG;NFIN;ACT
зубний	s	зубний	s	ADJ;NOM;MASC;SG	
джунглі	ابتر	джунглий	ابتر	N;INAN;NOM;MASC;PL	ADJ
джунглі	پیچیدہ	джунглий	پیچیدہ	N;INAN;NOM;MASC;PL	ADJ
слабкого	ڈرپوک	слабкий	ڈرپوک	ADJ;GEN;MASC;SG	
слабкого	پھیکا	слабкий	پھیک	ADJ;GEN;MASC;SG	
слабкого	بودا	слабкий	بودا	ADJ;GEN;MASC;SG	
слабкого	موہوم	слабкий	موہوم	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
слабкого	مبہم.	слабкий	مبہم.	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
слабкого	غشی	слабкий	غشی	ADJ;GEN;MASC;SG	N;NOM;MASC;SG;3
слабкого	بعید	слабкий	بعید	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
імітація	مثنّیٰ.	імітація	مثنّیٰ.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
імітація	نقالی.	імітація	نقالی	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
імітація	جعلی	імітація	جعلی	N;INAN;NOM;FEM;SG	ADJ
імітація	مثنّیٰ.	імітація	مثنّیٰ.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
імітація	نقالی.	імітація	نقالی	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
імітація	جعلی	імітація	جعلی	N;INAN;NOM;FEM;SG	ADJ
призупинення	معطلی	призупинення	معطلی	N;INAN;NOM;NEUT;SG	ADJ
призупинення	التوا.	призупинення	التوا.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
тринадцята	سیزدہم	тринадцятий	سیزدہم	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
тринадцята	تیرھواں	тринадцятий	تیرھواں	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
тринадцята	سیزدہم	тринадцятий	سیزدہم	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
люлька	درباری	люлька	درباری	N;INAN;NOM;FEM;SG	ADJ
люлька	رسمی	люлька	رسمی	N;INAN;NOM;FEM;SG	ADJ
люлька	پُرتکلف	люлька	پُرتکلف	N;INAN;NOM;FEM;SG	ADJ
мобільності	تغیّر	мобільність	تغیّر	N;INAN;GEN;FEM;SG	N;NOM;MASC;SG;3
підійде	تشنج	підійти	تشنج	V;PFV;IND;SG;3;FUT;FIN	
підійде	مطابق	підійти	مطابق	V;PFV;IND;SG;3;FUT;FIN	ADP
підійде	مناسب	підійти	مناسب	V;PFV;IND;SG;3;FUT;FIN	ADJ
підійде	درست	підійти	درست	V;PFV;IND;SG;3;FUT;FIN	ADJ
підійде	موزونیت	підійти	موزونیت	V;PFV;IND;SG;3;FUT;FIN	N;NOM;MASC;SG;3
підійде	معقول	підійти	معقول	V;PFV;IND;SG;3;FUT;FIN	ADJ
підійде	توانا	підійти	توانا	V;PFV;IND;SG;3;FUT;FIN	N;NOM;MASC;SG;3
підійде	مربوط	підійти	مربوط	V;PFV;IND;SG;3;FUT;FIN	ADJ
підійде	متناسب	підійти	متناسب	V;PFV;IND;SG;3;FUT;FIN	ADJ
сперечатися	of	сперечатися	of	V;IPFV;NFIN	
вада	بندش	вада	بندش	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
вада	جوش.	вада	جوش.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
вада	پتنگا.	вада	پتنگا.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
вада	چیٹک	вада	چیٹک	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
олійних	تل	олійний	تل	ADJ;GEN;PL	
олійних	بنولا	олійний	بنولا	ADJ;GEN;PL	PROPN;NOM;MASC;SG;3
олійних	سرسوں	олійний	سرس	ADJ;GEN;PL	N;ACC;MASC;PL;3
стаціонарний	یکساں.	стаціонарний	یکساں.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
кошмар	دہشت.	кошмар	دہشت.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сексуальне	شہوانی.	сексуальний	شہوانی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
бель	حسینہ.	бель	حسینہ.		PROPN;NOM;MASC;SG;3
акація	ببول	акація	ببول	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
маєш	دھوکا	мати	دھوکا	V;IPFV;IND;SG;2;PRS;FIN	N;NOM;MASC;SG;3
маєш	پانا.	мати	پانا.	V;IPFV;IND;SG;2;PRS;FIN	
маєш	سہنا	мати	سہنا	V;IPFV;IND;SG;2;PRS;FIN	PROPN;NOM;MASC;SG;3
маєш	منظور	мати	منظور	V;IPFV;IND;SG;2;PRS;FIN	ADJ
маєш	فریب.	мати	فریب.	V;IPFV;IND;SG;2;PRS;FIN	PROPN;NOM;MASC;SG;3
маєш	رچانا.	мати	رچانا.	V;IPFV;IND;SG;2;PRS;FIN	PROPN;NOM;MASC;SG;3
маєш	استعداد	мати	استعداد	V;IPFV;IND;SG;2;PRS;FIN	N;NOM;MASC;SG;3
турбота	پریشانی	турбота	پریشانی	N;INAN;NOM;FEM;SG	ADJ
турбота	تردد.	турбота	تردد.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
турбота	ستانا.	турбота	ستاناؤ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
турбота	پریشانی	турбота	پریشانی	N;INAN;NOM;FEM;SG	ADJ
турбота	تردد.	турбота	تردد.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
турбота	ستانا.	турбота	ستاناؤ	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
яценюка	زور	яценюка	زور	PROPN;ANIM;NOM;FEM;SG	N;NOM;MASC;SG;3
яценюка	اثر	яценюка	اثر	PROPN;ANIM;NOM;FEM;SG	N;NOM;MASC;SG;3
яценюка	نجات	яценюка	نجات	PROPN;ANIM;NOM;FEM;SG	N;NOM;MASC;SG;3
ґрати	قیدخانہ.	ґрати	قیدخانہ.	N;INAN;NOM;MASC;PL	ADJ
ґрати	جیل	ґрати	جیل	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
ґрати	قیدخانہ.	ґрати	قیدخانہ.	N;INAN;NOM;MASC;PL	ADJ
годинами	چسکی	година	چسکی	N;INAN;INS;FEM;PL	PROPN;NOM;MASC;SG;3
коментувати	توضیح	коментувати	توضیح	V;IPFV;NFIN	N;NOM;MASC;SG;3
коментувати	تصویر	коментувати	تصویر	V;IPFV;NFIN	N;NOM;MASC;SG;3
коментувати	مثال	коментувати	مثال	V;IPFV;NFIN	N;NOM;MASC;SG;3
пантера	پوما	пантера	پوما	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
пантера	تیندوا	пантера	تیندوا	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
міхур	پھپھولا	міхур	پھپھولا	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
міхур	چھالا	міхур	چھالا	N;INAN;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
міхур	آبلہ.	міхур	آبلہ.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
накладання	منڈھنا.	накладання	منڈھنا.	N;INAN;NOM;NEUT;SG	V;SG;ACT
накладання	(	накладання	(	N;INAN;NOM;NEUT;SG	
накладання	ڈھانپنا.	накладання	ڈھانپناؤ	N;INAN;NOM;NEUT;SG	V;MASC;SG;ACT
токсичні	سمّی	токсичний	سمّی	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
мамонта	جسیم	мамонт	جسیم	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мамонта	زبردست	мамонт	زبردست	N;ANIM;NOM;MASC;SG	ADJ
яструб	شکرا	яструба	شکرا	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
яструб	لٹیرا	яструба	لٹیرا	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
клинок	تلوار.	клинка	تلوار.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
окупаційні	عملداری.	окупаційний	عملداریؤ	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	کاروبار	окупаційний	کاروبار	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	قبضہ	окупаційний	قبضہ	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	تصرّف.	окупаційний	تصرّف.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
окупаційні	مشغلہ.	окупаційний	مشغلہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
окупаційні	روزگار	окупаційний	روزگار	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	پیشہ.	окупаційний	پیشہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
окупаційні	عملداری.	окупаційний	عملداریؤ	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	کاروبار	окупаційний	کاروبار	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	قبضہ	окупаційний	قبضہ	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	دخل	окупаційний	دخل	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	تصرّف.	окупаційний	تصرّف.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
окупаційні	مشغلہ.	окупаційний	مشغلہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
окупаційні	روزگار	окупаційний	روزگار	ADJ;NOM;PL	N;NOM;MASC;SG;3
окупаційні	پیشہ.	окупаційний	پیشہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
стерео	بیّن.	стерео	بیّن.	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
стерео	مجسّم	стерео	مجسّم	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
чари	پُرکشش	чари	پُرکشش	N;INAN;NOM	ADJ
чари	افسوں	чари	افسا	N;INAN;NOM	N;ACC;MASC;PL;3
чари	منتر	чари	منتر	N;INAN;NOM	PROPN;NOM;MASC;SG;3
чари	پُرکشش	чари	پُرکشش	N;INAN;NOM	ADJ
дзвінка	اکمامہ.	дзвінка	اکمامہ.	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
дзвінка	(	дзвінка	(	N;INAN;GEN;MASC;SG	
дзвінка	موڑنا.	дзвінка	موڑنا.	N;INAN;GEN;MASC;SG	V;NFIN;ACT
небезпечне	(	небезпечний	(	ADJ;NOM;NEUT;SG	
статичні	ساکت	статичний	ساکت	ADJ;NOM;PL	N;NOM;MASC;SG;3
статичні	مجہول.	статичний	مجہول.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
витягнути	جوہر	витягнути	جوہر	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
витягнути	ملخص	витягнути	ملخص	V;PFV;NFIN	
витягнути	(	витягнути	(	V;PFV;NFIN	
витягнути	اقتباس.	витягнути	اقتباس.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
витягнути	لطف	витягнути	لطف	V;PFV;NFIN	ADJ
витягнути	نقل	витягнути	نقل	V;PFV;NFIN	N;NOM;MASC;SG;3
витягнути	جوہر	витягнути	جوہر	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
витягнути	ملخص	витягнути	ملخص	V;PFV;NFIN	
витягнути	(	витягнути	(	V;PFV;NFIN	
витягнути	ست	витягнути	ست	V;PFV;NFIN	
витягнути	اقتباس.	витягнути	اقتباس.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
витягнути	لطف	витягнути	لطف	V;PFV;NFIN	ADJ
витягнути	نقل	витягнути	نقل	V;PFV;NFIN	N;NOM;MASC;SG;3
зім	ٹوٹنا	зім	ٹوٹنا		V;NFIN;ACT
зім	تڑقنا.	зім	تڑقنا.		N;NOM;MASC;SG;3
зім	گھلنا	зім	گھل		V;SG;ACT
зім	پھوٹنا	зім	پھوٹ		V;NFIN;ACT
вилікувати	گوشت	вилікувати	گوشت	V;IPFV;NFIN	N;NOM;MASC;SG;3
вилікувати	آرام.	вилікувати	آرام.	V;IPFV;NFIN	PROPN;NOM;MASC;SG;3
вилікувати	پھل	вилікувати	پھل	V;IPFV;NFIN	N;NOM;MASC;SG;3
вилікувати	اصلاح	вилікувати	اصلاح	V;IPFV;NFIN	N;NOM;MASC;SG;3
вилікувати	گوشت	вилікувати	گوشت	V;IPFV;NFIN	N;NOM;MASC;SG;3
вилікувати	دوا	вилікувати	دوا	V;IPFV;NFIN	N;NOM;FEM;SG;3
вилікувати	آرام.	вилікувати	آرام.	V;IPFV;NFIN	PROPN;NOM;MASC;SG;3
вилікувати	پھل	вилікувати	پھل	V;IPFV;NFIN	N;NOM;MASC;SG;3
вилікувати	اصلاح	вилікувати	اصلاح	V;IPFV;NFIN	N;NOM;MASC;SG;3
щедрий	کثیر	щедрий	کثیر	ADJ;NOM;MASC;SG	
щедрий	مخیر	щедрий	مخیر	ADJ;NOM;MASC;SG	
карма	کرم.	карма	کرم.	N;INAN;NOM;FEM;SG	
горщик	چرس.	горщик	چرس.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горщик	حاجتی.	горщик	حاجت	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;PL;3
горщик	جیتنا.	горщик	جیتنا.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
запрацювала	تحریر	запрацювати	تحریر	V;PFV;FEM;IND;SG;PST;FIN	N;NOM;MASC;SG;3
запрацювала	(	запрацювати	(	V;PFV;FEM;IND;SG;PST;FIN	
іду	رسیدگی.	іти	رسیدگی.	V;IPFV;IND;SG;1;PRS;FIN	PROPN;NOM;MASC;SG;3
іду	آمد	іти	آمد	V;IPFV;IND;SG;1;PRS;FIN	N;NOM;MASC;SG;3
іду	اگلا	іти	اگلا	V;IPFV;IND;SG;1;PRS;FIN	
іду	رسیدگی.	іти	رسیدگی.	V;IPFV;IND;SG;1;PRS;FIN	PROPN;NOM;MASC;SG;3
іду	آمد	іти	آمد	V;IPFV;IND;SG;1;PRS;FIN	N;NOM;MASC;SG;3
солодкі	میٹھا	солодкий	میٹھا	ADJ;NOM;PL	N;NOM;MASC;SG;3
солодкі	مٹھاس.	солодкий	مٹھاس.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
солодкі	سُریلا	солодкий	سُریلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
солодкі	شیریں.	солодкий	شیر	ADJ;NOM;PL	V;PFV;FEM;PL;V.PTCP;ACT
солодкі	شیدا.	солодкий	شیدا.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
солодкі	میٹھا.	солодкий	میٹھا.	ADJ;NOM;PL	
дике	متشدّد	дикий	متشدّد	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дике	اڑیل	дикий	اڑیل	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дике	مشین	дикий	مشین	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
униз	پَستی	униз	پَستی		PROPN;NOM;MASC;SG;3
униз	پتلی	униз	پتلی		ADJ;FEM
униз	زیر	униз	زیر		ADP;NOM;MASC;SG
униз	ہمراہ	униз	ہمراہ		ADP
униз	باریک	униз	باریک		N;NOM;MASC;SG;3
униз	کھلی	униз	کھلا		ADJ;FEM
униз	پسماندہ	униз	پسماندہ		ADJ
униз	پست	униз	پست		ADJ
униз	پَستی	униз	پَستی		PROPN;NOM;MASC;SG;3
униз	پتلی	униз	پتلی		ADJ;FEM
униз	زیر	униз	زیر		ADP;NOM;MASC;SG
униз	ہمراہ	униз	ہمراہ		ADP
униз	باریک	униз	باریک		N;NOM;MASC;SG;3
униз	کھلی	униз	کھلا		ADJ;FEM
униз	پسماندہ	униз	پسماندہ		ADJ
лікують	گوشت	лікувати	گوشت	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
лікують	آرام.	лікувати	آرام.	V;IPFV;IND;PL;3;PRS;FIN	PROPN;NOM;MASC;SG;3
лікують	پھل	лікувати	پھل	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
лікують	اصلاح	лікувати	اصلاح	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
лікують	گوشت	лікувати	گوشت	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
лікують	دوا	лікувати	دوا	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;FEM;SG;3
лікують	آرام.	лікувати	آرام.	V;IPFV;IND;PL;3;PRS;FIN	PROPN;NOM;MASC;SG;3
лікують	پھل	лікувати	پھل	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
лікують	اصلاح	лікувати	اصلاح	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG;3
бруд	آلودگی.	бруд	آلودگی.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
бруд	گلابہ.	бруд	گلابہ.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
бруд	فحاشی	бруд	فحاشی	N;INAN;NOM;MASC;SG	ADJ
бруд	فحاشی	бруд	فحاشی	N;INAN;NOM;MASC;SG	ADJ
стислий	جوڑنا.	стислий	جوڑنا.	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;MASC;SG;NFIN;ACT
стислий	جگہ	стислий	جگہ	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;NOM;MASC;SG;3
стислий	جمانا	стислий	جمانا	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
стислий	میثاق.	стислий	میثاق.	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
крути	مڑنا	крути	مڑ		V;SG;NFIN;ACT
крути	گھماؤ.	крути	گھماؤ.		PROPN;NOM;MASC;SG;3
крути	توڑنے	крути	توڑ		V;ACC;NFIN
крути	(	крути	(		
крути	عجیب	крути	عجیب		ADJ
крути	بُننا.	крути	بُننا.		V;SG;NFIN;ACT
крути	لپٹی	крути	لپٹی		N;NOM;FEM;SG;3
крути	چکرانا.	крути	چکرانا.		PROPN;NOM;MASC;SG;3
крути	مروڑنا.	крути	مروڑنان		V;NFIN;ACT
крути	مڑنا	крути	مڑ		V;SG;NFIN;ACT
крути	گھماؤ.	крути	گھماؤ.		PROPN;NOM;MASC;SG;3
крути	توڑنے	крути	توڑ		V;ACC;NFIN
крути	(	крути	(		
крути	عجیب	крути	عجیب		ADJ
крути	بُننا.	крути	بُننا.		V;SG;NFIN;ACT
крути	بل	крути	بل		N;NOM;MASC;SG;3
крути	لپٹی	крути	لپٹی		N;NOM;FEM;SG;3
крути	چکرانا.	крути	چکرانا.		PROPN;NOM;MASC;SG;3
крути	مروڑنا.	крути	مروڑنان		V;NFIN;ACT
готове	رواں.	готовий	رواں.	ADJ;NOM;NEUT;SG	
