que	das	que	der	CONJ	PRO;NOM;NEUT;SG
fracaso	versagt	fracaso	versagen	N;MASC;SG	V;V.PTCP
vélez	vélez	vélez	vélez	PROPN	PROPN;NOM;MASC;SG
vélez	velez	vélez	velez	PROPN	
óblast	oblast	óblast	oblast	N;MASC;SG	PROPN;NOM;SG
superar	überwindung	superar	überwindung	V;NFIN	N
drogas	medikamenten	droga	medikament	N;FEM;PL	ADJ;PL
drogas	drogen	droga	drogen	N;FEM;PL	
fans	fächer	fan	fach	N;PL	ADJ
fans	lüfter	fan	lüfen	N;PL	
fans	fans	fan	fans	N;PL	
cantidades	mengen	cantidad	mengen	N;FEM;PL	V;NFIN
persecución	verfolgungen	persecución	verfolgung	N;FEM;SG	V;NFIN
persecución	verfolgung	persecución	verfolgung	N;FEM;SG	
persecución	streben	persecución	streben	N;FEM;SG	V;NFIN
persecución	verfolgung	persecución	verfolgung	N;FEM;SG	
persecución	jagd	persecución	jagd	N;FEM;SG	
persecución	chase	persecución	chase	N;FEM;SG	PROPN;NOM;SG
centenario	centenary	centenario	centenary	N;MASC;SG	PROPN;SG
centenario	centennial	centenario	centennial	N;MASC;SG	PROPN;NOM;SG
mac	mac	mac	Mac	N;MASC	
cuerdas	seilen	cuerda	seilen	N;FEM;PL	V;NFIN
cuerdas	schnüre	cuerda	schnür	N;FEM;PL	ADJ
cuerdas	schnüre	cuerda	schnür	N;FEM;PL	ADJ
cuerdas	strings	cuerda	strings	N;FEM;PL	PROPN
selecciones	selektion	selección	selektion	N;FEM;PL	
selecciones	auswahl	selección	auswahl	N;FEM;PL	N;NOM;SG
artificial	künstliche	artificial	künstlich	ADJ;SG	ADJ;NOM;FEM;PL
nominaciones	kandidaturen	nominación	kandidaturen	N;FEM;PL	V;NFIN
bay	bucht	bay	buchen	PROPN	ADJ
bay	bay	bay	bay	PROPN	PROPN;NOM;MASC;SG
villanueva	villanueva	villanueva	villanueva	N;MASC;SG	PROPN;NOM;SG
villanueva	verwaltungsgemeinschaft	villanueva	verwaltungsgemeinschaft	N;MASC;SG	ADJ
villanueva	valerie	villanueva	valerie	N;MASC;SG	PROPN;NOM;SG
muestras	sample	muestra	sampl	N;FEM;PL	PROPN
muestras	stichproben	muestra	stichpreben	N;FEM;PL	V;NFIN
muestras	probe	muestra	prob	N;FEM;PL	
muestras	stichprobe	muestra	stichprobe	N;FEM;PL	ADJ
muestras	beispiel	muestra	beispiel	N;FEM;PL	ADV
muestras	stichproben	muestra	stichpreben	N;FEM;PL	V;NFIN
muestras	muster	muestra	muster	N;FEM;PL	ADJ
muestras	proben	muestra	proben	N;FEM;PL	V;NFIN
muestras	stichproben	muestra	stichpreben	N;FEM;PL	V;NFIN
muestras	entnahme	muestra	entnehmen	N;FEM;PL	
muestras	probenahme	muestra	probenahme	N;FEM;PL	ADJ;NOM;FEM;SG
tomaron	nahm	tomar	nehmen	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN
like	mögen	like	mögen	N	V;FIN
like	gefällt	like	gefallen	N	V;IND;SG;3;PRS;FIN
like	wie	like	wie	N	ADP
like	like	like	like	N	PROPN;NOM;SG
pertenecía	gehörten	pertenecer	gehören	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN
pertenecía	gehörte	pertenecer	gehören	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
obrero	workman	obrero	workman	N;MASC;SG	PROPN
obrero	arbeitnehmer	obrero	arbeitnehmer	N;MASC;SG	ADJ
obrero	arbeiter	obrero	arbeiter	N;MASC;SG	
issn	issn	issn	issn	N	
demócrata	demokratische	demócrata	demokratisch	ADJ;SG	ADJ;NOM;FEM;PL
demócrata	demokratischen	demócrata	demokratisch	ADJ;SG	ADJ;NOM;MASC;PL
demócrata	demokraten	demócrata	demokraten	ADJ;SG	N;NOM;PL
demócrata	demokrat	demócrata	demokrat	ADJ;SG	N;NOM;MASC;SG
demócrata	demokraten	demócrata	demokraten	ADJ;SG	N;NOM;PL
traducido	übersetzte	traducido	übersetzen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
traducido	übersetzten	traducido	übersetzen	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
traducido	übersetzt	traducido	übersetzen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cerebro	hirn	cerebro	hirn	N;MASC;SG	
cerebro	gehirne	cerebro	gehirne	N;MASC;SG	N;NOM;PL
cerebro	brain	cerebro	brain	N;MASC;SG	PROPN
cerebro	hirn	cerebro	hirn	N;MASC;SG	
cerebro	gehirne	cerebro	gehirne	N;MASC;SG	N;NOM;PL
sombra	schatten	sombra	schatten	N;FEM;SG	V;NFIN
sombra	schatten	sombra	schatten	N;FEM;SG	V;NFIN
sombra	shadow	sombra	shadow	N;FEM;SG	PROPN
sombra	farbton	sombra	farbton	N;FEM;SG	ADJ
sombra	schatten	sombra	schatten	N;FEM;SG	V;NFIN
mercados	marktplätze	mercado	marktplätze	N;MASC;PL	ADJ;NOM;PL
mercados	markt	mercado	marken	N;MASC;PL	ADV
mercados	märkten	mercado	märken	N;MASC;PL	V;PL;FIN
mercados	absatzmärkte	mercado	absatzmärkt	N;MASC;PL	V;IND;SG;3;PST;FIN
mercados	märkte	mercado	märken	N;MASC;PL	N;SG
toneladas	tonne	tonelada	tonnen	N;FEM;PL	
toneladas	ton	tonelada	ton	N;FEM;PL	
senadores	senators	senador	senators	N;MASC;PL	
cambiado	änderte	cambiar	ändern	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
cambiado	geändert	cambiar	ändern	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cambiado	verändert	cambiar	verändern	ADJ;MASC;SG;V.PTCP	V;V.PTCP
ganadería	vieh	ganadería	vieh	N;FEM;SG	
ganadería	tierhaltung	ganadería	tierhaltung	N;FEM;SG	PROPN;SG
ganadería	viehbestand	ganadería	viehbestehen	N;FEM;SG	
ganadería	viehzucht	ganadería	viehzucht	N;FEM;SG	ADJ
ganadería	tiere	ganadería	tier	N;FEM;SG	N;NOM;NEUT;PL
deuda	schuld	deuda	schuld	N;FEM;SG	ADJ
deuda	schulden	deuda	schulden	N;FEM;SG	V;NFIN
dark	dunkle	dark	dunkel	N	ADJ;NOM;FEM;PL
dark	dunkel	dark	dunkel	N	ADJ
dark	dunkler	dark	dunkel	N	ADJ
dark	dunkelheit	dark	dunkelheit	N	ADJ
chilenos	chilenen	chileno	chilen	N;MASC;PL	ADJ
chilenos	chilenische	chileno	chilenisch	N;MASC;PL	ADJ;NOM;FEM;PL
chilenos	chilenischen	chileno	chilenisch	N;MASC;PL	ADJ;NOM;MASC;PL
chilenos	chilenischer	chileno	chilenisch	N;MASC;PL	ADJ;NOM;MASC
bell	klingel	bell	klingel	N;SG	
bell	glocken	bell	glock	N;SG	N;NOM;PL
bell	bell	bell	bell	N;SG	PROPN;NOM;MASC;SG
ciclistas	radfahrer	ciclista	radfahrer	N;PL	ADJ
ciclistas	radsportler	ciclista	radsportler	N;PL	ADJ
fuertemente	stark	fuertemente	stark	ADV	ADJ
secundarios	sekundär	secundario	sekundär	N;MASC;PL	ADJ
secundarios	sekundäre	secundario	sekundäre	N;MASC;PL	ADJ;NOM;FEM;PL
secundarios	sekundarstufe	secundario	sekundarstufe	N;MASC;PL	
secundarios	sekundärer	secundario	sekundärer	N;MASC;PL	ADJ
vientos	winden	viento	winden	N;MASC;PL	
vientos	wind	viento	wind	N;MASC;PL	ADV
vientos	winde	viento	wehden	N;MASC;PL	
experimental	experimentelle	experimental	experimentell	ADJ;SG	ADJ;NOM;FEM;PL
bancos	banks	banco	banks	N;MASC;PL	PROPN;NOM;SG
bancos	kreditinstitute	banco	kreditinstitut	N;MASC;PL	ADJ;SG
bancos	bankgeschäft	banco	bankgeschäft	N;MASC;PL	ADJ
bancos	bankwesen	banco	bankwesen	N;MASC;PL	ADJ
bancos	bankgeschäfte	banco	bankgeschäft	N;MASC;PL	ADJ;NOM;SG
bancos	bänken	banco	bänken	N;MASC;PL	V;NFIN
seleccionado	ausgewählt	seleccionado	auswählen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
seleccionado	gewählt	seleccionado	wählen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
seleccionado	ausgewählten	seleccionado	ausgewählt	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
seleccionado	ausgewählte	seleccionado	ausgewählt	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
indio	indio	indio	indio	N;MASC;SG	PROPN;NOM;MASC;SG
indio	indischen	indio	indisch	N;MASC;SG	ADJ;MASC
indio	indianer	indio	indianer	N;MASC;SG	
indio	indischer	indio	indisch	N;MASC;SG	ADJ
indio	indische	indio	indisch	N;MASC;SG	ADJ;NOM;FEM;PL
dudas	bezweifeln	duda	bezweifeln	N;FEM;PL	V;NFIN
dudas	zweifeln	duda	zweifeln	N;FEM;PL	V;NFIN
dudas	zweifel	duda	zweifel	N;FEM;PL	
dudas	bezweifle	duda	bezweiflen	N;FEM;PL	V;IND;SG;3;FIN
dudas	bezweifeln	duda	bezweifeln	N;FEM;PL	V;NFIN
dudas	bedenken	duda	bedenken	N;FEM;PL	V;NFIN
dudas	zweifel	duda	zweifel	N;FEM;PL	
dudas	zweifeln	duda	zweifeln	N;FEM;PL	V;NFIN
vieron	säge	ver	sägen	V;IND;PL;3;PST;FIN	
vieron	sah	ver	sehen	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN
partículas	partikeln	partícula	partikeln	N;FEM;PL	ADJ
partículas	partikel	partícula	partikel	N;FEM;PL	ADJ
partículas	teilchen	partícula	teilch	N;FEM;PL	
partículas	partikeln	partícula	partikeln	N;FEM;PL	ADJ
partículas	partikel	partícula	partikel	N;FEM;PL	ADJ
partículas	teilchen	partícula	teilch	N;FEM;PL	
partículas	partikel	partícula	partikel	N;FEM;PL	ADJ
partículas	teilchen	partícula	teilch	N;FEM;PL	
partículas	partikeln	partícula	partikeln	N;FEM;PL	ADJ
partículas	partikel	partícula	partikel	N;FEM;PL	ADJ
cali	cali	cali	cali	PROPN	PROPN;NOM;MASC;SG
dirigir	regie	dirigir	Regie	V;NFIN	N;NOM;FEM;SG
bravo	bravo	bravo	bravo	N;MASC;SG	PROPN;NOM;SG
específico	spezielle	específico	speziell	ADJ;MASC;SG	ADJ;NOM;FEM;PL
específico	spezifische	específico	spezifisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
pastor	prediger	pastor	prediger	N;MASC;SG	ADJ
pastor	hirten	pastor	herten	N;MASC;SG	N;PL
pastor	shepherd	pastor	shepherd	N;MASC;SG	PROPN;NOM;SG
pastor	hirte	pastor	hart	N;MASC;SG	
pastor	schäfer	pastor	schäf	N;MASC;SG	PROPN
pastor	pfarrer	pastor	pfarr	N;MASC;SG	ADJ
pastor	pastor	pastor	pastor	N;MASC;SG	PROPN;SG
pastor	minister	pastor	minister	N;MASC;SG	
pastor	ministerin	pastor	ministerin	N;MASC;SG	
iván	ivan	iván	ivan	N;MASC;SG	PROPN;NOM;MASC;SG
iván	iwan	iván	iwan	N;MASC;SG	PROPN;NOM;MASC;SG
traje	kostüm	traje	kostüm	N;MASC;SG	
traje	kostüm	traje	kostüm	N;MASC;SG	
traje	kostüme	traje	kostüm	N;MASC;SG	N;NOM;FEM;PL
flag	flaggen	flag	flaggen	N;SG	N;NOM;FEM;PL
flag	flagge	flag	flagge	N;SG	
flag	fahne	flag	fahnen	N;SG	
monarca	monarch	monarca	monarch	N;SG	PROPN
monarca	monarchen	monarca	monarch	N;SG	ADJ
cifra	abbildung	cifra	abbildung	N;FEM;SG	
murieron	starb	morir	sterben	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN
escuadra	staffel	escuadra	staffel	N;FEM;SG	
escuadra	squadron	escuadra	squadron	N;FEM;SG	PROPN
escuadra	geschwader	escuadra	geschwader	N;FEM;SG	
escuadra	squad	escuadra	squad	N;FEM;SG	PROPN
profesora	professorin	profesora	professorin	N;FEM;SG	ADJ
profesora	lehrer	profesora	lehr	N;FEM;SG	ADJ
profesora	dozent	profesora	dozent	N;FEM;SG	ADJ
profesora	lehrerin	profesora	lehrerin	N;FEM;SG	ADJ
enfrentamiento	showdown	enfrentamiento	showdown	N;MASC;SG	
enfrentamiento	konfrontation	enfrentamiento	konfrontation	N;MASC;SG	ADJ
enfrentamiento	auseinandersetzung	enfrentamiento	auseinandersetzen	N;MASC;SG	
enfrentamiento	clash	enfrentamiento	clash	N;MASC;SG	PROPN;NOM;SG
enfrentamiento	kollision	enfrentamiento	kollision	N;MASC;SG	ADJ
enfrentamiento	zusammenstoß	enfrentamiento	zusammenstoß	N;MASC;SG	V;IND;SG;3;FIN
enfrentamiento	kollidieren	enfrentamiento	kollidieren	N;MASC;SG	V;NFIN
enfrentamiento	konflikt	enfrentamiento	konflikt	N;MASC;SG	V;IND;SG;3;PRS;FIN
enfrentamiento	pattsituation	enfrentamiento	pattsituation	N;MASC;SG	ADJ
certamen	wettbewerbe	certamen	wettbewerb	N;MASC;SG	N;NOM;PL
certamen	wettbewerb	certamen	wettbewerb	N;MASC;SG	ADV
certamen	contest	certamen	contest	N;MASC;SG	PROPN;NOM;SG
circulación	umlauf	circulación	umlauf	N;FEM;SG	ADV
circulación	auflage	circulación	auflage	N;FEM;SG	ADJ
formal	formelle	formal	formell	ADJ;SG	ADJ;NOM;FEM;PL
formal	formale	formal	formal	ADJ;SG	ADJ;NOM;FEM;PL
gobernación	gouvernement	gobernación	gouvernement	N;FEM;SG	ADJ
gobernación	governance	gobernación	governance	N;FEM;SG	
gobernación	steuerung	gobernación	steuerung	N;FEM;SG	ADJ
cerrado	abgeschlossen	cerrado	abschließen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cerrado	gesperrt	cerrado	sperren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cerrado	verschlossen	cerrado	verschlossen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cerrado	verriegelt	cerrado	verriegeln	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cerrado	abgeschlossen	cerrado	abschließen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
cerrado	geschlossene	cerrado	geschlossen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
cerrado	geschlossen	cerrado	schließen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
detalle	detailliert	detalle	detaillieren	N;MASC;SG	ADJ;V.PTCP
detalle	detail	detalle	detail	N;MASC;SG	
detalle	einzelheiten	detalle	einzelheiten	N;MASC;SG	V;NFIN
detalle	details	detalle	details	N;MASC;SG	N;NOM;NEUT;PL
detalle	details	detalle	details	N;MASC;SG	N;NOM;NEUT;PL
detalle	einzelheiten	detalle	einzelheiten	N;MASC;SG	V;NFIN
tim	tim	tim	tim	PROPN	PROPN;NOM;MASC;SG
desaparecido	verschwand	desaparecido	verschwinden	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
desaparecido	verschwunden	desaparecido	verschwinden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
desaparecido	verschwand	desaparecido	verschwinden	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
desaparecido	verschwunden	desaparecido	verschwinden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
desaparecido	fehlt	desaparecido	fehlen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
desaparecido	fehlende	desaparecido	fehlend	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
desaparecido	fehlen	desaparecido	fehlen	ADJ;MASC;SG;V.PTCP	V;NFIN
desaparecido	vermisst	desaparecido	vermissen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
simpson	simpsons	simpson	simpsons	N;MASC;SG	PROPN;NOM;SG
simpson	simpsons	simpson	simpsons	N;MASC;SG	PROPN;NOM;SG
simpson	simpson	simpson	simpson	N;MASC;SG	PROPN;SG
citado	zitierte	citado	zitieren	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
citado	notiert	citado	notieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
citado	zitiert	citado	zitieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
citado	angeführt	citado	anführen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
citado	zitierte	citado	zitieren	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
citado	zitiert	citado	zitieren	ADJ;MASC;SG;V.PTCP	V;V.PTCP
pekín	peking	pekín	peking	N;MASC;SG	PROPN;NOM;MASC;SG
yugoslavia	jugoslawischen	yugoslavia	jugoslawisch	N;FEM;SG	ADJ;NOM;MASC;PL
yugoslavia	jugoslawische	yugoslavia	jugoslawisch	N;FEM;SG	ADJ;NOM;FEM;PL
yugoslavia	jugoslawien	yugoslavia	jugoslawien	N;FEM;SG	PROPN;NOM;SG
jamás	never	jamás	never	ADV	PROPN
meta	meta	meta	meta	N;FEM;SG	PROPN;NOM;SG
meta	metadaten	meta	metadaten	N;FEM;SG	V;NFIN
meta	zielsetzung	meta	zielsetzung	N;FEM;SG	ADJ
vegas	vegas	vega	vegas	N;FEM;PL	PROPN;NOM;MASC;SG
ampliación	expansion	ampliación	expansion	N;FEM;SG	
ampliación	osterweiterung	ampliación	osterweiterung	N;FEM;SG	ADJ
ampliación	vergrößerung	ampliación	vergrößerung	N;FEM;SG	ADJ
ampliación	erweitern	ampliación	erweitern	N;FEM;SG	V;NFIN
ampliación	vergrößern	ampliación	vergrößern	N;FEM;SG	V;NFIN
ampliación	verlängerung	ampliación	verlängerung	N;FEM;SG	ADJ;NOM;FEM;SG
ibn	ibn	ir	ibn	N;MASC;SG	PROPN;NOM;MASC;SG
académica	akademischen	académico	akademisch	ADJ;FEM;SG	ADJ;NOM;MASC;PL
académica	akademische	académico	akademisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
doctrina	doktrin	doctrina	doktrin	N;FEM;SG	
dead	dead	dead	dead	N	PROPN;NOM;SG
dead	tote	dead	tot	N	
dead	tot	dead	tot	N	ADJ
dead	toten	dead	toten	N	V;PL;FIN
iban	iban	ir	iban	V;IND;PL;3;IPFV;FIN	PROPN;NOM;SG
cobre	kupfer	cobre	küpfen	N;MASC;SG	ADJ
separado	getrennt	separar	trennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
separado	abgetrennt	separar	abtrennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
separado	getrennte	separar	getrennt	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
separado	getrennt	separar	trennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
separado	einzeln	separar	einzeln	ADJ;MASC;SG;V.PTCP	
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADV
separado	getrennt	separar	trennen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
separado	trennen	separar	trennen	ADJ;MASC;SG;V.PTCP	V;NFIN
separado	separat	separar	separat	ADJ;MASC;SG;V.PTCP	ADV
separado	separate	separar	separat	ADJ;MASC;SG;V.PTCP	PROPN;NOM
separado	getrennte	separar	getrennt	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
habitualmente	gewöhnlich	habitualmente	gewöhnlich	ADV	ADJ
créditos	guthaben	crédito	guthaben	N;MASC;PL	
créditos	kredit	crédito	kredit	N;MASC;PL	
créditos	gutschrift	crédito	gutschreifen	N;MASC;PL	ADJ
créditos	credit	crédito	credit	N;MASC;PL	PROPN
créditos	guthaben	crédito	guthaben	N;MASC;PL	
coral	coral	coral	coral	N;SG	PROPN
coral	korallen	coral	korallen	N;SG	V;NFIN
coral	choral	coral	choral	N;SG	
creados	geschaffen	creado	schaffen	ADJ;MASC;PL;V.PTCP	V;V.PTCP
creados	erzeugt	creado	erzeugen	ADJ;MASC;PL;V.PTCP	V;V.PTCP
creados	erstellt	creado	erstellen	ADJ;MASC;PL;V.PTCP	V;V.PTCP
creados	erschaffen	creado	erschaffen	ADJ;MASC;PL;V.PTCP	V;V.PTCP
creados	erstellte	creado	erstellt	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
posibilidades	möglichkeiten	posibilidad	möglichkeiten	N;FEM;PL	V;NFIN
line	linie	line	linie		N
line	strecke	line	strecken		N;SG
paciente	geduldig	paciente	geduldig	N;SG	ADJ
paciente	patienten	paciente	patient	N;SG	V;IND;PL;3;PST;FIN
paciente	patient	paciente	patient	N;SG	
paciente	geduld	paciente	geduld	N;SG	ADJ
paciente	patientin	paciente	patientin	N;SG	
arias	arias	arias	arias	PROPN	PROPN;NOM;MASC;SG
memorias	gedächtnis	memoria	gedächtnis	N;FEM;PL	
memorias	erinnerung	memoria	erinnerung	N;FEM;PL	ADJ
memorias	memoiren	memoria	memoiren	N;FEM;PL	V;NFIN
tailandia	bangkok	tailandia	bangkok	N;FEM;SG	PROPN;NOM;SG
tailandia	thailand	tailandia	thailand	N;FEM;SG	PROPN;NOM;MASC;SG
tailandia	thai	tailandia	thai	N;FEM;SG	
tailandia	thailändische	tailandia	thailändisch	N;FEM;SG	ADJ;NOM;FEM;PL
tailandia	thailändischen	tailandia	thailändisch	N;FEM;SG	ADJ;NOM;MASC;PL
telenovelas	telenovelas	telenovela	telenovelas	N;FEM;PL	PROPN
calcio	calcium	calcio	calcium	N;MASC;SG	
calcio	kalzium	calcio	kalzium	N;MASC;SG	
calcio	calcio	calcio	calcio	N;MASC;SG	PROPN;NOM;SG
velasco	velasco	velasco	velasco	PROPN	PROPN;NOM;SG
precios	preise	precio	preis	N;MASC;PL	ADJ
precios	preisliste	precio	preislist	N;MASC;PL	
precios	preisen	precio	preisen	N;MASC;PL	V;NFIN
precios	preisliste	precio	preislist	N;MASC;PL	
precios	preis	precio	preis	N;MASC;PL	PROPN
precios	preisgestaltung	precio	preisgestaltung	N;MASC;PL	N;NOM;FEM;SG
precios	preise	precio	preis	N;MASC;PL	ADJ
precios	preispolitik	precio	preispolitik	N;MASC;PL	ADJ
precios	preisliste	precio	preislist	N;MASC;PL	
precios	preis	precio	preis	N;MASC;PL	PROPN
talento	talent	talento	talent	N;MASC;SG	ADJ
talento	talente	talento	talent	N;MASC;SG	ADJ;NOM;PL
talento	talente	talento	talent	N;MASC;SG	ADJ;NOM;PL
talento	begabung	talento	Begabung	N;MASC;SG	ADJ
talento	talent	talento	talent	N;MASC;SG	ADJ
talento	talenten	talento	talent	N;MASC;SG	V;FIN
talento	talentiert	talento	talentieren	N;MASC;SG	ADJ
talento	talentierte	talento	talentieren	N;MASC;SG	V;IND;SG;3;PST;FIN
talento	begabt	talento	begaben	N;MASC;SG	ADJ
virrey	vizekönig	virrey	vizekönig	N;MASC;SG	ADJ
frecuentes	oft	frecuente	oft	ADJ;PL	ADV
frecuentes	gemeinsamen	frecuente	gemeinsam	ADJ;PL	ADJ;SG
frecuentes	gemeinsames	frecuente	gemeinsam	ADJ;PL	ADJ;NOM;NEUT;SG
frecuentes	oft	frecuente	oft	ADJ;PL	ADV
captura	erfassung	captura	erfassung	N;FEM;SG	ADJ
captura	einfangen	captura	einfangen	N;FEM;SG	V;NFIN
captura	abscheidung	captura	abscheidung	N;FEM;SG	PROPN
captura	erfassen	captura	erfassen	N;FEM;SG	V;NFIN
captura	fängt	captura	fängen	N;FEM;SG	V;IND;SG;3;PRS;FIN
captura	erfasst	captura	erfassen	N;FEM;SG	V;V.PTCP
captura	aufholen	captura	aufholen	N;FEM;SG	V;NFIN
captura	fangen	captura	fangen	N;FEM;SG	V;NFIN
captura	catch	captura	catch	N;FEM;SG	PROPN;NOM;SG
captura	fangen	captura	fangen	N;FEM;SG	V;NFIN
captura	fang	captura	fang	N;FEM;SG	
captura	fänge	captura	fängen	N;FEM;SG	
captura	erfassung	captura	erfassung	N;FEM;SG	ADJ
captura	einfangen	captura	einfangen	N;FEM;SG	V;NFIN
captura	erfassen	captura	erfassen	N;FEM;SG	V;NFIN
cervantes	cervantes	cervante	cervant	N;PL	N;NOM;NEUT;SG
próxima	next	próximo	next	ADJ;FEM;SG	
próxima	nächsten	próximo	nah	ADJ;FEM;SG	ADJ;PL
próxima	nächste	próximo	nah	ADJ;FEM;SG	ADJ;NOM;FEM;PL
antena	antenne	antena	antenn	N;FEM;SG	;NOM
antena	aerial	antena	aerial	N;FEM;SG	
antena	antennen	antena	antennen	N;FEM;SG	N;NOM;PL
antena	antenne	antena	antenn	N;FEM;SG	;NOM
parada	stopp	parada	stopp	N;FEM;SG	
parada	stop	parada	stopen	N;FEM;SG	PROPN
parada	anhalten	parada	anhalten	N;FEM;SG	V;NFIN
parada	stoppen	parada	stoppen	N;FEM;SG	V;NFIN
parada	aufhören	parada	aufhören	N;FEM;SG	V;NFIN
dientes	zähne	diente	zähnen	N;MASC;PL	N;NOM;SG
dientes	zahn	diente	zahn	N;MASC;PL	
dientes	zähnen	diente	zähnen	N;MASC;PL	V;NFIN
dientes	zähne	diente	zähnen	N;MASC;PL	N;NOM;SG
dientes	zahn	diente	zahn	N;MASC;PL	
básica	grundlegenden	básico	grundlegend	ADJ;FEM;SG	V;FIN
básica	basic	básico	basic	ADJ;FEM;SG	
básica	grundlegende	básico	grundlegend	ADJ;FEM;SG	ADJ;NOM;FEM;PL
reemplazado	ersetzte	reemplazar	ersetzen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
reemplazado	ersetzt	reemplazar	ersetzen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
reemplazado	ersetzten	reemplazar	ersetzt	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
marvel	bewundern	marvel	bewundern	N;MASC;SG	V;NFIN
marvel	staunen	marvel	staunen	N;MASC;SG	V;NFIN
marvel	marvel	marvel	marvel	N;MASC;SG	PROPN;NOM;SG
heart	herz	heart	herz	N	
heart	herzen	heart	herzen	N	
heart	heart	heart	hearen	N	PROPN
retirarse	ruhestand	retirar	ruhestehen	V;SBJV;SG;3;IPFV;FIN	
temática	themenbereich	temática	themenbereich	N;FEM;SG	
temática	thematischer	temática	thematisch	N;FEM;SG	ADJ
temática	themenbereiche	temática	themenbereich	N;FEM;SG	ADJ;NOM;FEM;PL
temática	thematisch	temática	thematisch	N;FEM;SG	ADJ
temática	thematischen	temática	thematisch	N;FEM;SG	ADJ
temática	thematische	temática	thematisch	N;FEM;SG	ADJ;NOM;FEM;PL
temática	themenbereich	temática	themenbereich	N;FEM;SG	
temática	theme	temática	themen	N;FEM;SG	
temática	themen	temática	them	N;FEM;SG	V;FIN
temática	themenkreis	temática	themenkreis	N;FEM;SG	ADV
temática	thematisch	temática	thematisch	N;FEM;SG	ADJ
republicana	republikanischen	republicano	republikanisch	ADJ;FEM;SG	ADJ;NOM;MASC;PL
republicana	republikanische	republicano	republikanisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
marcado	markieren	marcado	markieren	ADJ;MASC;SG;V.PTCP	V;NFIN
marcado	kennzeichnung	marcado	kennzeichnung	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
marcado	markierten	marcado	markiert	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
puentes	bridges	puente	bridges	N;MASC;PL	PROPN;NOM;NEUT;SG
previo	prior	previo	prior	ADJ;MASC;SG	PROPN
previo	vorherige	previo	vorherig	ADJ;MASC;SG	ADJ;NOM;FEM;PL
previo	vorher	previo	vorher	ADJ;MASC;SG	ADV
previo	vor	previo	vor	ADJ;MASC;SG	ADP
previo	frühere	previo	früh	ADJ;MASC;SG	ADJ;NOM;FEM;PL
previo	vorherige	previo	vorherig	ADJ;MASC;SG	ADJ;NOM;FEM;PL
