một	enga	một	en	NUM	PRO;ACC;MASC;SG
thừa	nasledil	thừa	naslediti	ADJ	V;PFV;MASC;SG;V.PTCP
thừa	podedovali	thừa	podedovati	ADJ	V;PFV;MASC;PL;V.PTCP
buộc	sila	buộc	sila	V	N;NOM;FEM;SG
buộc	force	buộc	force	V	N;NOM;MASC;SG
buộc	silo	buộc	sila	V	N;ACC;FEM;SG
sóng	valovni	sóng	valoven	N	ADJ;NOM;MASC;SG
caps	kape	caps	kapa		N;NOM;FEM;PL
đăng	objava	đăng	objava	V	N;NOM;FEM;SG
đăng	post	đăng	post	V	N;NOM;MASC;SG
đăng	objavi	đăng	objava	V	N;DAT;FEM;SG
đăng	objavo	đăng	objava	V	N;ACC;FEM;SG
đăng	napotitvi	đăng	napotitev	V	N;DAT;FEM;SG
đăng	objavljanje	đăng	objavljanje	V	N;NOM;NEUT;SG
đăng	objavi	đăng	objava	V	N;DAT;FEM;SG
đăng	objavljeno	đăng	objavljen	V	ADJ;NOM;NEUT;SG;V.PTCP
kiếm	meči	kiếm	meč	V	N;NOM;MASC;PL
kiếm	meč	kiếm	meč	V	N;NOM;MASC;SG
bụng	trebuha	bụng	trebuh	ADJ	N;GEN;MASC;SG
bụng	želodec	bụng	želodec	ADJ	N;NOM;MASC;SG
bụng	trebuh	bụng	trebuh	ADJ	N;NOM;MASC;SG
bụng	trebuh	bụng	trebuh	ADJ	N;NOM;MASC;SG
bụng	trebušček	bụng	trebušček	ADJ	N;NOM;MASC;SG
bụng	trebuh	bụng	trebuh	ADJ	N;NOM;MASC;SG
nuôi	pet	nuôi	pet	V	NUM;NOM;PL
nuôi	ljubljenček	nuôi	ljubljenček	V	N;NOM;MASC;SG
nuôi	ljubljenčka	nuôi	ljubljenček	V	N;ACC;MASC;SG
nuôi	sprejeta	nuôi	sprejet	V	ADJ;NOM;FEM;SG;V.PTCP
nuôi	sprejet	nuôi	sprejet	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
nuôi	sprejeto	nuôi	sprejet	V	ADJ;NOM;NEUT;SG;V.PTCP
hỏi	vprašaj	hỏi	vprašaj	V	N;NOM;MASC;SG
đầy	full	đầy	full	ADJ	N;NOM;MASC;SG
đầy	polno	đầy	polno	ADJ	ADV
xóa	izbris	xóa	izbris	V	N;NOM;MASC;SG
xóa	brisanje	xóa	brisanje	V	N;NOM;NEUT;SG
kính	stekla	kính	steči	N	V;PFV;FEM;PL;V.PTCP
kính	steklena	kính	steklen	N	ADJ;NOM;FEM;SG
cạnh	poleg	cạnh	poleg	N	ADP;GEN
khá	dokaj	khá	dokaj		ADV
vừa	srednje	vừa	srednje		ADV
vừa	srednja	vừa	srednji		ADJ;NOM;FEM;SG
vừa	gojišče	vừa	gojišče		N;NOM;NEUT;SG
vừa	zmerne	vừa	zmeren		ADJ;NOM;FEM;PL
vừa	zmerni	vừa	zmeren		ADJ;NOM;MASC;PL
vừa	zmerna	vừa	zmeren		ADJ;NOM;FEM;SG
vừa	zmerno	vừa	zmerno		ADV
vừa	zmeren	vừa	zmeren		ADJ;NOM;INDF;MASC;SG
thử	poskusi	thử	poskus	V	N;NOM;MASC;PL
thử	test	thử	test	V	N;NOM;MASC;SG
thử	preskus	thử	preskus	V	N;NOM;MASC;SG
thử	preizkus	thử	preizkus	V	N;NOM;MASC;SG
john	john	john	john	N	PROPN;NOM;MASC;SG
john	janez	john	janez	N	PROPN;NOM;MASC;SG
lược	celovite	lược	celovit	N	ADJ;NOM;FEM;PL
lược	celovito	lược	celovit	N	ADJ;NOM;NEUT;SG
lược	izčrpno	lược	izčrpno	N	ADV
lược	izčrpen	lược	izčrpen	N	ADJ;NOM;INDF;MASC;SG
paris	paris	paris	paris		
paris	pariz	paris	pariz		N;NOM;MASC;SG
paris	pariški	paris	pariški		ADJ;NOM;DEF;MASC;SG
tội	kriv	tội	kriv	N	ADJ;NOM;INDF;MASC;SG
tội	kriva	tội	kriv	N	ADJ;NOM;FEM;SG
tội	nedolžni	tội	nedolžen	N	ADJ;NOM;MASC;PL
tội	nedolžen	tội	nedolžen	N	ADJ;NOM;INDF;MASC;SG
tội	nedolžna	tội	nedolžen	N	ADJ;NOM;FEM;SG
tội	nedolžno	tội	nedolžno	N	ADJ;NOM;NEUT;SG
liệt	lamb	liệt	lamb	N	
liệt	paraliziran	liệt	paraliziran	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
băng	ice	băng	ice	N	
mua	nakup	mua	nakup	V	N;NOM;MASC;SG
mua	nakup	mua	nakup	V	N;NOM;MASC;SG
mua	kupovanje	mua	kupovanje	V	N;NOM;NEUT;SG
mua	odkup	mua	odkup	V	N;NOM;MASC;SG
mua	nakup	mua	nakup	V	N;NOM;MASC;SG
mua	kupljen	mua	kupljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
mua	kupljene	mua	kupljen	V	ADJ;NOM;FEM;PL;V.PTCP
mua	kupljeno	mua	kupljen	V	ADJ;NOM;NEUT;SG;V.PTCP
mua	kupljena	mua	kupljen	V	ADJ;NOM;FEM;SG;V.PTCP
bật	omogočen	bật	omogočen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
bật	omogočeno	bật	omogočen	V	ADJ;NOM;NEUT;SG;V.PTCP
khối	prisekan	khối	prisekan	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
hiến	žrtvovali	hiến	žrtvovati	N	V;MASC;PL;V.PTCP
hiến	žrtvoval	hiến	žrtvovati	N	V;MASC;SG;V.PTCP
chiếu	šah	chiếu	šah	V	N;NOM;MASC;SG
chiếu	šaha	chiếu	šah	V	N;GEN;MASC;SG
chùa	temple	chùa	temple	N	
ist	ist	ist	ist		
york	york	york	york	N	PROPN;NOM;MASC;SG
tháp	tower	tháp	tower	N	
huấn	teoretično	huấn	teoretično	V	ADV
huấn	teoretična	huấn	teoretičen	V	ADJ;NOM;FEM;SG
huấn	teoretični	huấn	teoretičen	V	ADJ;NOM;MASC;PL
vườn	garden	vườn	garden	N	
group	skupino	group	skupina		N;ACC;FEM;SG
group	skupinsko	group	skupinski		ADJ;NOM;NEUT;SG
group	skupinski	group	skupinski		ADJ;NOM;MASC;SG
group	skupinska	group	skupinski		ADJ;NOM;FEM;SG
group	skupina	group	skupina		N;NOM;FEM;SG
loạt	regiji	loạt	regija		N;DAT;FEM;SG
loạt	regija	loạt	regija		N;NOM;FEM;SG
loạt	območje	loạt	območje		N;NOM;NEUT;SG
loạt	površina	loạt	površina		N;NOM;FEM;SG
loạt	področje	loạt	področje		N;NOM;NEUT;SG
team	ekipno	team	ekipno		ADJ;NOM;NEUT;SG
team	ekipa	team	ekipa		N;NOM;FEM;SG
team	team	team	teama		N;NOM;MASC;SG
thịt	mesni	thịt	mesen	N	ADJ;NOM;MASC;SG
xanh	modro	xanh	moder	N	ADV
xanh	modre	xanh	moder	N	ADJ;NOM;FEM;PL
xanh	modri	xanh	moder	N	ADJ;NOM;DEF;MASC;SG
xanh	modra	xanh	moder	N	ADJ;NOM;FEM;SG
khóa	zaklenjeno	khóa	zaklenjen	N	ADJ;NOM;NEUT;SG;V.PTCP
khóa	zaklenjena	khóa	zaklenjen	N	ADJ;NOM;FEM;SG;V.PTCP
khóa	ključno	khóa	ključen	N	ADJ;NOM;NEUT;SG
thiệu	shao	thiệu	sha	V	
đích	destinacija	đích	destinacija		N;NOM;FEM;SG
đúng	desno	đúng	desno	ADJ	ADV
đúng	right	đúng	righta	ADJ	
đúng	pravica	đúng	pravica	ADJ	N;NOM;FEM;SG
đúng	prav	đúng	prav	ADJ	PART
đúng	res	đúng	res	ADJ	ADV
đúng	resnično	đúng	resnično	ADJ	ADV
đúng	true	đúng	true	ADJ	N;NOM;MASC;SG
đúng	resnica	đúng	resnica	ADJ	N;NOM;FEM;SG
đúng	pravilno	đúng	pravilno	ADJ	ADV
ngân	bančna	ngân	bančen	N	ADJ;NOM;FEM;SG
siêu	metapodatki	siêu	metapodatek		N;NOM;MASC;PL
trách	krivda	trách	krivda	V	N;NOM;FEM;SG
iucn	iucn	iucn	iucn	N	PROPN;NOM;MASC;SG
vây	fin	vây	fin	V	N;NOM;MASC;SG
vây	upor	vây	upor	V	N;NOM;MASC;SG
vây	odpornost	vây	odpornost	V	N;NOM;FEM;SG
vây	odpor	vây	odpor	V	N;NOM;MASC;SG
vây	upiranje	vây	upiranje	V	N;NOM;NEUT;SG
van	ventil	van	ventilo	V	N;NOM;MASC;SG
van	kombi	van	kombi	V	N;NOM;MASC;SG
van	van	van	van	V	
gray	gray	gray	gray		
gray	siv	gray	siv		ADJ;NOM;INDF;MASC;SG
gray	siva	gray	siv		ADJ;NOM;FEM;SG
gray	sivo	gray	siv		ADJ;NOM;NEUT;SG
gray	sivi	gray	siv		ADJ;NOM;DEF;MASC;SG
đương	stebri	đương	steber		N;NOM;MASC;PL
nghe	poslušanje	nghe	poslušanje	V	N;NOM;NEUT;SG
clubnat	clubnat	clubnat	clubnat	N	
ngựa	konjsko	ngựa	konjski	N	ADV
ương	cia	ương	ciaa	N	PROPN;NOM;FEM;SG
giác	čutila	giác	čutiti	N	V;IPFV;FEM;SG;V.PTCP
vân	bla	vân	biti	N	ADJ;NOM;FEM;SG
vân	še	vân	še	N	PART
tai	uho	tai	uho		N;NOM;NEUT;SG
tai	ušesa	tai	uho		N;NOM;NEUT;PL
tai	tai	tai	tai		PROPN;NOM;MASC;SG
tai	ušes	tai	ušes		N;GEN;NEUT;PL
tai	ušesi	tai	uho		N;NOM;NEUT;PL
tai	ušesa	tai	uho		N;NOM;NEUT;PL
bước	korak	bước	korak		N;NOM;MASC;SG
bước	stopnice	bước	stopnica		N;NOM;FEM;PL
bước	koraki	bước	korak		N;NOM;MASC;PL
séc	češka	séc	češka	N	ADJ;NOM;FEM;SG
séc	češki	séc	češki	N	ADJ;NOM;DEF;MASC;SG
cát	peščena	cát	peščen	N	ADJ;NOM;FEM;SG
cát	peščeni	cát	peščen	N	ADJ;NOM;MASC;SG
vinh	počaščen	vinh	počaščen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
vinh	počaščena	vinh	počaščen	N	ADJ;NOM;FEM;SG;V.PTCP
vinh	častno	vinh	časten	N	ADJ;NOM;NEUT;SG
vinh	častna	vinh	časten	N	ADJ;NOM;FEM;SG
vinh	slavi	vinh	slaviti	N	V;IPFV;IND;SG;3;PRS;FIN
bác	striček	bác	striček		N;NOM;MASC;SG
bác	stric	bác	stric		N;NOM;MASC;SG
tuyệt	super	tuyệt	super	ADJ	
tuyệt	odlično	tuyệt	odlično	ADJ	ADV
tuyệt	kul	tuyệt	kul	ADJ	ADV
tuyệt	fajn	tuyệt	fajn	ADJ	ADV
tuyệt	cool	tuyệt	cool	ADJ	N;NOM;MASC;SG
hôn	poljubljanje	hôn	poljubljanje	V	N;NOM;NEUT;SG
hôn	poljubček	hôn	poljubček	V	N;NOM;MASC;SG
hôn	poljubi	hôn	poljub	V	N;NOM;MASC;PL
hôn	poljubček	hôn	poljubček	V	N;NOM;MASC;SG
hôn	kiss	hôn	kiss	V	
hôn	poljub	hôn	poljub	V	N;NOM;MASC;SG
trừ	razen	trừ	razen	V	ADP;GEN
ship	ladjo	ship	ladja	V	N;ACC;FEM;SG
ship	ladja	ship	ladja	V	N;NOM;FEM;SG
california	california	california	california		ADJ;NOM;MASC;SG
california	kalifornija	california	kalifornija		N;NOM;FEM;SG
đẹp	prelepi	đẹp	prelep	ADJ	N;NOM;FEM;SG
đẹp	prelepe	đẹp	prelep	ADJ	N;NOM;FEM;PL
cai	trezen	cai	trezen	N	ADJ;NOM;INDF;MASC;SG
cai	trezno	cai	trezno	N	ADV
cai	cist	cai	cist	N	
cai	čist	cai	čist	N	
hơi	rahlo	hơi	rahlo		ADV
loạn	upor	loạn	upor	V	N;NOM;MASC;SG
loạn	upor	loạn	upor	V	N;NOM;MASC;SG
loạn	nemiri	loạn	nemira	V	N;NOM;MASC;PL
loạn	upor	loạn	upor	V	N;NOM;MASC;SG
khủng	terorist	khủng	terorist	ADJ	N;NOM;MASC;SG
cấm	ban	cấm	ban	V	N;NOM;MASC;SG
cấm	prepoved	cấm	prepoved	V	N;NOM;FEM;SG
cấm	prepovedi	cấm	prepoved	V	N;NOM;FEM;SG
cấm	prepovedano	cấm	prepovedan	V	ADJ;NOM;NEUT;SG;V.PTCP
cấm	prepovedan	cấm	prepovedan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
cấm	prepovedani	cấm	prepovedan	V	ADJ;NOM;MASC;PL;V.PTCP
cấm	prepovedana	cấm	prepovedan	V	ADJ;NOM;FEM;SG;V.PTCP
cấm	prepovedano	cấm	prepovedan	V	ADJ;NOM;NEUT;SG;V.PTCP
cấm	prepovedane	cấm	prepovedan	V	ADJ;NOM;FEM;PL;V.PTCP
cấm	prepovedani	cấm	prepovedan	V	ADJ;NOM;MASC;PL;V.PTCP
cấm	prepovedana	cấm	prepovedan	V	ADJ;NOM;FEM;SG;V.PTCP
cấm	prepovedan	cấm	prepovedan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
cấm	prepovedana	cấm	prepovedan	V	ADJ;NOM;FEM;SG;V.PTCP
cấm	prepovedani	cấm	prepovedan	V	ADJ;NOM;MASC;PL;V.PTCP
ủng	škornje	ủng	škorenj	V	N;ACC;MASC;PL
ủng	čevlji	ủng	čevelj	V	N;NOM;MASC;PL
ủng	škornji	ủng	škornji	V	N;NOM;MASC;PL
nâng	dviganje	nâng	dviganje	V	N;NOM;NEUT;SG
nâng	dvigovanje	nâng	dvigovanje	V	N;NOM;NEUT;SG
hủy	preklic	hủy	preklic	V	N;NOM;MASC;SG
hủy	preklicana	hủy	preklican	V	ADJ;NOM;FEM;SG;V.PTCP
hủy	odpovedan	hủy	odpovedan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hủy	odpovedana	hủy	odpovedan	V	ADJ;NOM;FEM;SG;V.PTCP
hủy	preklican	hủy	preklican	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hủy	preklicano	hủy	preklicano	V	ADJ;NOM;NEUT;SG;V.PTCP
hủy	odpovedan	hủy	odpovedan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hủy	preklicana	hủy	preklican	V	ADJ;NOM;FEM;SG;V.PTCP
hủy	preklican	hủy	preklican	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
hủy	odpovedana	hủy	odpovedan	V	ADJ;NOM;FEM;SG;V.PTCP
hủy	preklic	hủy	preklic	V	N;NOM;MASC;SG
hủy	prekinitev	hủy	prekinitev	V	N;NOM;FEM;SG
hủy	razveljavitev	hủy	razveljavitev	V	N;NOM;FEM;SG
hủy	preklic	hủy	preklic	V	N;NOM;MASC;SG
hủy	izbris	hủy	izbris	V	N;NOM;MASC;SG
mai	mai	mai	maš		PROPN;NOM;MASC;SG
mai	mei	mai	jaz		PROPN;NOM;MASC;SG
mai	jutri	mai	jutri		ADV
tách	skodelice	tách	skodelica	V	N;NOM;FEM;PL
tách	kozarci	tách	kozarec	V	N;NOM;MASC;PL
tách	narazen	tách	narazen	V	ADV
tách	split	tách	split	V	N;NOM;MASC;SG
tách	pokal	tách	pokal	V	N;NOM;MASC;SG
tách	skodelico	tách	skodelica	V	N;ACC;FEM;SG
tách	skodelica	tách	skodelica	V	N;NOM;FEM;SG
tách	lonček	tách	lonček	V	N;NOM;MASC;SG
bạch	bela	bạch	bel	N	ADJ;NOM;FEM;SG
bạch	belo	bạch	bel	N	ADV
bạch	beli	bạch	bel	N	ADJ;NOM;DEF;MASC;SG
bạch	bele	bạch	bel	N	ADJ;NOM;FEM;PL
phê	kavo	phê	kava		N;ACC;FEM;SG
phê	kava	phê	kava		N;NOM;FEM;SG
phê	phe	phê	phe		N;NOM;MASC;SG
liền	lopo	liền	lop		N;ACC;FEM;SG
liền	kopno	liền	kopno		N;NOM;NEUT;SG
liền	celina	liền	celina		N;NOM;FEM;SG
liền	celino	liền	celina		N;ACC;FEM;SG
cắt	rezanje	cắt	rezanje	V	N;NOM;NEUT;SG
cắt	rez	cắt	rez	V	N;NOM;MASC;SG
cắt	pridelki	cắt	pridelek	V	N;NOM;MASC;PL
cắt	pridelek	cắt	pridelek	V	N;NOM;MASC;SG
cắt	pridelka	cắt	pridelek	V	N;GEN;MASC;SG
cắt	rezi	cắt	reza	V	N;NOM;MASC;PL
cắt	kosi	cắt	kosa	V	N;NOM;MASC;PL
bạc	srebrn	bạc	srebrn	N	ADJ;NOM;INDF;MASC;SG
bạc	srebro	bạc	srebro	N	ADJ;NOM;NEUT;SG
bạc	srebrno	bạc	srebrno	N	ADJ;NOM;NEUT;SG
bạc	srebrna	bạc	srebrn	N	ADJ;NOM;FEM;SG
trịnh	zheng	trịnh	zheng	N	PROPN;NOM;MASC;SG
trịnh	cheng	trịnh	cheng	N	PROPN;NOM;MASC;SG
tán	razširi	tán	razšir	N	V;PFV;IND;SG;3;PRS;FIN
http	http	http	http		N;NOM;MASC;SG
đền	temple	đền	temple	N	
bào	pritisni	bào	pritisniti	N	V;PFV;IND;SG;2;FIN
chỉnh	uravnavanja	chỉnh	uravnavanje	V	N;GEN;NEUT;SG
bão	nevihtno	bão	nevihtno	N	ADV
bão	storm	bão	storm	N	
sur	sur	sur	sur	NUM	PROPN;NOM;MASC;SG
bày	ekran	bày	ekran	V	N;NOM;MASC;SG
bày	zaslon	bày	zaslon	V	N;NOM;MASC;SG
voi	slone	voi	slon		N;NOM;MASC;PL
voi	sloni	voi	sloneti		V;IPFV;IND;SG;3;PRS;FIN
voi	slonov	voi	slon		N;GEN;MASC;PL
voi	slon	voi	slon		N;NOM;MASC;SG
voi	slona	voi	slon		N;NOM;MASC;SG
nghĩ	razmišljanje	nghĩ	razmišljanje	V	N;NOM;NEUT;SG
nghĩ	razmišljanja	nghĩ	razmišljanje	V	N;GEN;NEUT;SG
nghĩ	misel	nghĩ	misel	V	N;NOM;FEM;SG
nguy	nevarnost	nguy	nevarnost	V	N;NOM;FEM;SG
quyển	zvezek	quyển	zvezek		N;NOM;MASC;SG
sắt	železna	sắt	železen	N	ADJ;NOM;FEM;SG
thác	zapuščen	thác	zapuščen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
thác	zapuščena	thác	zapuščen	N	ADJ;NOM;FEM;SG;V.PTCP
thác	zapuščeni	thác	zapuščen	N	ADJ;NOM;MASC;PL;V.PTCP
thác	zapuščeno	thác	zapuščen	N	ADJ;NOM;NEUT;SG;V.PTCP
thác	predala	thác	predati	N	V;PFV;FEM;SG;V.PTCP
thác	predana	thác	predan	N	ADJ;NOM;FEM;SG;V.PTCP
thác	predali	thác	predati	N	V;PFV;MASC;PL;V.PTCP
thác	pade	thác	pasti	N	V;PFV;IND;SG;3;PRS;FIN
von	von	von	von		
sung	sung	sung	sung	V	N;NOM;MASC;SG
sung	vstavek	sung	vstavek	V	N;NOM;MASC;SG
gửi	pošiljanje	gửi	pošiljanje	V	N;NOM;NEUT;SG
gửi	predložitev	gửi	predložitev	V	N;NOM;FEM;SG
gửi	vložitev	gửi	vložitev	V	N;NOM;FEM;SG
ngầm	implicitne	ngầm	impliciten	N	ADJ;NOM;FEM;PL
thụ	presežek	thụ	presežek	V	N;NOM;MASC;SG
cựu	nekdanje	cựu	nekdanji	N	ADJ;NOM;FEM;PL
cựu	nekdanja	cựu	nekdanji	N	ADJ;NOM;FEM;SG
cựu	nekdanji	cựu	nekdanji	N	ADJ;NOM;MASC;SG
nhớ	gospodična	nhớ	gospodičen	V	ADJ;NOM;FEM;SG
nhớ	miss	nhớ	miss	V	N;NOM;FEM;SG
thoát	odpoved	thoát	odpoved	V	N;NOM;MASC;SG
thoát	izhod	thoát	izhod	V	N;NOM;MASC;SG
thoát	izstop	thoát	izstop	V	
thoát	izhode	thoát	izhod	V	N;ACC;MASC;PL
thoát	izhodi	thoát	izhod	V	N;NOM;MASC;PL
thoát	pobeg	thoát	pobeg	V	N;NOM;MASC;SG
thoát	beg	thoát	beg	V	N;NOM;MASC;SG
chảy	topi	chảy	topiti	V	N;NOM;MASC;SG
đẩy	potisni	đẩy	potisniti	V	N;NOM;FEM;SG
tùy	odvisno	tùy	odvisen	PART	ADJ;NOM;NEUT;SG
vạn	izvor	vạn	izvor	ADJ	N;NOM;MASC;SG
vạn	poreklo	vạn	poreklo	ADJ	N;NOM;NEUT;SG
lượt	obrni	lượt	obrniti		V;PFV;IMP;SG;2;FIN
lượt	izlet	lượt	izlet		N;NOM;MASC;SG
lượt	potovanje	lượt	potovanje		N;NOM;NEUT;SG
lượt	trip	lượt	trip		N;NOM;MASC;SG
tan	tan	tan	tan	V	PROPN;NOM;MASC;SG
vuông	kvadrat	vuông	kvadrat	ADJ	N;NOM;MASC;SG
nửa	polovici	nửa	polovica	NUM	N;NOM;FEM;SG
nửa	polovice	nửa	polovica	NUM	N;NOM;FEM;PL
nửa	pol	nửa	pol	NUM	DET
nửa	polovica	nửa	polovica	NUM	N;NOM;FEM;SG
nửa	polovico	nửa	polovica	NUM	N;ACC;FEM;SG
đan	shan	đan	shan		N;NOM;MASC;SG
đan	pletenje	đan	pletenje		N;NOM;NEUT;SG
đan	odličen	đan	odličen		ADJ;NOM;INDF;MASC;SG
đan	odlično	đan	odlično		ADV
united	združeni	united	združen	N	ADJ;NOM;MASC;PL;V.PTCP
united	združena	united	združen	N	ADJ;NOM;FEM;SG;V.PTCP
united	združene	united	združen	N	ADJ;NOM;FEM;PL;V.PTCP
united	united	united	united	N	
united	združeno	united	združen	N	ADJ;NOM;NEUT;SG;V.PTCP
iii	iii	iii	iiti	NUM	
hung	obesili	hung	obesiti	N	V;PFV;MASC;PL;V.PTCP
hung	obešen	hung	obešen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
hung	madžarsko	hung	madžarski	N	ADJ;NOM;NEUT;SG
hung	madžarski	hung	madžarski	N	ADJ;NOM;DEF;MASC;SG
hung	madžarska	hung	madžarski	N	ADJ;NOM;FEM;SG
ngụy	wei	ngụy	wei	V	PROPN;NOM;MASC;SG
ngụy	grešni	ngụy	grešen	V	ADJ;NOM;DEF;MASC;SG
sài	sai	sài	sai	N	PROPN;NOM;MASC;SG
sài	chai	sài	chat	N	
phan	knut	phan	knut		N;NOM;MASC;SG
thẳng	naravnost	thẳng	naravnost	ADJ	ADV
thẳng	ravne	thẳng	raven	ADJ	N;NOM;FEM;PL
vịnh	bay	vịnh	bay	N	PROPN;NOM;MASC;SG
soạn	sestavi	soạn	sestava	V	N;DAT;FEM;SG
illinois	illinois	illinois	illinois	N	PROPN;NOM;MASC;SG
bậc	spodaj	bậc	spodaj	N	ADV
ngược	vzvratno	ngược	vzvraten	V	ADV
ngược	obrnjeno	ngược	obrnjen	V	ADJ;NOM;NEUT;SG;V.PTCP
ngược	povratne	ngược	povraten	V	ADJ;NOM;FEM;PL
ngược	vzvratno	ngược	vzvraten	V	ADV
ngược	nasprotno	ngược	nasproten	V	ADJ;NOM;NEUT;SG
ngược	nasproti	ngược	nasproti	V	
ngược	nasprotje	ngược	nasprotje	V	N;NOM;NEUT;SG
london	london	london	london		PROPN;NOM;MASC;SG
điền	tian	điền	tian	V	N;NOM;MASC;SG
gắn	norci	gắn	norec	V	N;NOM;MASC;PL
gắn	čudaki	gắn	čudak	V	N;NOM;MASC;PL
sáu	six	sáu	six	NUM	
tặng	darilo	tặng	darilo	V	N;NOM;NEUT;SG
tắc	klop	tắc	klop	V	N;NOM;FEM;SG
dọc	vertikalno	dọc	vertikalen	N	ADV
dọc	navpično	dọc	navpičen	N	ADV
dọc	navpična	dọc	navpičen	N	ADJ;NOM;FEM;SG
dọc	vertikalno	dọc	vertikalen	N	ADV
dọc	navpični	dọc	navpičen	N	ADJ;NOM;DEF;MASC;SG
dọc	navpične	dọc	navpičen	N	ADJ;NOM;FEM;PL
dọc	navpično	dọc	navpičen	N	ADV
dạy	poučevanje	dạy	poučevanje	V	N;NOM;NEUT;SG
tránh	izogibanje	tránh	izogibanje	V	N;NOM;NEUT;SG
sớm	zgodaj	sớm	zgodaj	ADJ	ADV
sớm	kmalu	sớm	kmalu	ADJ	ADV
mười	ten	mười	ten	NUM	N;NOM;MASC;SG
lông	krzno	lông	krzno	N	ADJ;NOM;NEUT;SG
săn	hunt	săn	hunt	N	
săn	lovski	săn	lovski	N	ADJ;NOM;DEF;MASC;SG
săn	lovska	săn	lovski	N	ADJ;NOM;FEM;SG
tàng	parc	tàng	parc	N	
hungary	madžarsko	hungary	madžarski	N	ADJ;NOM;NEUT;SG
hungary	madžarska	hungary	madžarski	N	ADJ;NOM;FEM;SG
hungary	madžarsko	hungary	madžarski	N	ADJ;NOM;NEUT;SG
hungary	madžarski	hungary	madžarski	N	ADJ;NOM;DEF;MASC;SG
hungary	madžarska	hungary	madžarski	N	ADJ;NOM;FEM;SG
tắt	invalidne	tắt	invaliden		ADJ;NOM;FEM;PL
tắt	onemogočen	tắt	onemogočen		ADJ;NOM;INDF;MASC;SG;V.PTCP
tắt	onemogočeno	tắt	onemogočen		ADJ;NOM;NEUT;SG;V.PTCP
tắt	onemogoči	tắt	onemogočiti		V;PFV;IND;SG;3;PRS;FIN
tắt	off	tắt	off		N;NOM;MASC;SG
tắt	izklop	tắt	izklop		N;NOM;MASC;SG
tắt	nem	tắt	iti		
tắt	izklopi	tắt	izklopiti		V;PFV;IND;SG;3;PRS;FIN
tắt	nema	tắt	ie		N;NOM;MASC;SG
chấm	pike	chấm	pika	V	N;NOM;FEM;PL
chấm	pikice	chấm	pikica	V	N;NOM;FEM;PL
chấm	pik	chấm	pika	V	N;NOM;MASC;SG
chấm	dot	chấm	dot	V	N;NOM;MASC;SG
chấm	piko	chấm	pika	V	N;ACC;FEM;SG
chấm	pika	chấm	pika	V	N;NOM;FEM;SG
chấm	točka	chấm	točka	V	N;NOM;FEM;SG
chấm	point	chấm	point	V	N;NOM;MASC;SG
chấm	točko	chấm	točka	V	N;ACC;FEM;SG
tĩnh	statična	tĩnh	statičen	N	ADJ;NOM;FEM;SG
tĩnh	statični	tĩnh	statičen	N	ADJ;NOM;MASC;PL
tri	prerok	tri	prerok		N;NOM;MASC;SG
trích	kopiranje	trích	kopiranje	V	N;NOM;NEUT;SG
trích	kopiraj	trích	kopiraj	V	N;NOM;MASC;SG
trích	kopijo	trích	kopiti	V	N;ACC;FEM;SG
body	truplo	body	truplo		N;NOM;NEUT;SG
body	body	body	body		N;NOM;MASC;SG
body	telesa	body	telo		N;NOM;NEUT;PL
body	telo	body	telo		N;NOM;NEUT;SG
cẩm	pokliči	cẩm	poklic	N	V;PFV;IMP;SG;2;FIN
cẩm	pokličite	cẩm	poklicati	N	V;PFV;IMP;PL;2;FIN
hài	smešno	hài	smešno	N	ADJ;NOM;NEUT;SG
hài	hecno	hài	hecen	N	ADJ;NOM;NEUT;SG
trồng	sajenje	trồng	sajenje	V	N;NOM;NEUT;SG
trồng	rastline	trồng	rastlina	V	N;NOM;FEM;PL
trồng	rastlina	trồng	rastlina	V	N;NOM;FEM;SG
trồng	obrat	trồng	obrat	V	N;NOM;MASC;SG
increment	povečanje	increment	povečanje	V	N;NOM;NEUT;SG
increment	povečevanje	increment	povečevanje	V	N;NOM;NEUT;SG
chó	dog	chó	dog	N	
chó	pasja	chó	pasja	N	ADJ;NOM;FEM;SG
chó	pasji	chó	pasja	N	ADJ;NOM;MASC;SG
mexico	mehika	mexico	mehika	N	PROPN;NOM;FEM;SG
ngang	horizontalno	ngang	horizontalen	ADJ	ADV
ngang	vodoravno	ngang	vodoravno	ADJ	ADV
ngang	horizontalno	ngang	horizontalen	ADJ	ADV
ngang	vodoravno	ngang	vodoravno	ADJ	ADV
nhẹ	lahkotno	nhẹ	lahkotno		ADV
nhẹ	blaga	nhẹ	blago		N;GEN;NEUT;SG
