категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	PROPN;SG
подробности	detil	подробность	detil	N;INAN;NOM;FEM;PL	ADJ;SG
подробности	detail	подробность	detail	N;INAN;NOM;FEM;PL	
куба	cuba	куб	cuba	N;INAN;NOM;FEM;SG	
куба	kuba	куб	kuba	N;INAN;NOM;FEM;SG	PROPN
преподавателей	guru	преподаватель	guru	N;ANIM;GEN;MASC;PL	N;SG
дополнения	tambahan	дополнение	tambahan	N;INAN;NOM;NEUT;PL	N;SG
дополнения	supplement	дополнение	supplement	N;INAN;NOM;NEUT;PL	PROPN
дополнения	suplemen	дополнение	suplemen	N;INAN;NOM;NEUT;PL	PROPN
дополнения	penambahan	дополнение	pentambahan	N;INAN;NOM;NEUT;PL	N;SG
дополнения	suplemen	дополнение	suplemen	N;INAN;NOM;NEUT;PL	PROPN
собаки	anjing	собака	anjing	N;ANIM;NOM;FEM;PL	N;SG
охота	berburu	охота	berburu	N;INAN;NOM;FEM;SG	V;SG;ACT
охота	hunt	охота	hunt	N;INAN;NOM;FEM;SG	PROPN
охота	berburu	охота	berburu	N;INAN;NOM;FEM;SG	V;SG;ACT
охота	memburu	охота	menburu	N;INAN;NOM;FEM;SG	V;SG;ACT
охота	hunting	охота	hunting	N;INAN;NOM;FEM;SG	PROPN
леонидович	leonidovich	леонидович	leonidovich	N;ANIM;NOM;MASC;SG	PROPN
величина	bernilai	величина	bernilai	N;INAN;NOM;FEM;SG	V;SG;ACT
пользуется	menikmati	пользоваться	mennikmati	V;IPFV;IND;SG;3;PRS;FIN;MID	V;SG;ACT
беженцев	pengungsi	беженец	penkungsi	N;ANIM;GEN;MASC;PL	N;SG
торговой	perdagangan	торговый	perdagangan	ADJ;INS;FEM;SG	N;SG
торговой	trading	торговый	trading	ADJ;INS;FEM;SG	N
шанс	chance	шанс	chance	N;INAN;NOM;MASC;SG	PROPN
шанс	berpeluang	шанс	berpeluang	N;INAN;NOM;MASC;SG	V;SG;ACT
маргарет	margaret	маргарет	margaret	N;ANIM;NOM;FEM;SG	PROPN
гордон	gordon	гордон	gordon	N;ANIM;NOM;MASC;SG	PROPN
снимать	syuting	снимать	syuting	V;IPFV;NFIN;ACT	N
норм	norma	норма	norma	N;INAN;GEN;FEM;PL	N;SG
норм	norma	норма	norma	N;INAN;GEN;FEM;PL	N;SG
норм	norm	норма	norm	N;INAN;GEN;FEM;PL	PROPN
переходы	peralihan	переход	peralihan	N;INAN;NOM;MASC;PL	N;SG
переходы	transisi	переход	transisi	N;INAN;NOM;MASC;PL	N;SG
переходы	rujukan	переход	rujukan	N;INAN;NOM;MASC;PL	N;SG
переходы	melintas	переход	menlintas	N;INAN;NOM;MASC;PL	V;SG;ACT
переходы	penyeberangan	переход	penseberangan	N;INAN;NOM;MASC;PL	N;SG
принцессы	putri	принцесса	putri	N;ANIM;NOM;FEM;PL	PROPN;SG
принцессы	princess	принцесса	princess	N;ANIM;NOM;FEM;PL	PROPN
принцессы	putri	принцесса	putri	N;ANIM;NOM;FEM;PL	PROPN;SG
специальное	special	специальный	special	ADJ;NOM;NEUT;SG	PROPN
найден	menemukan	найти	mentemukan	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;SG;ACT
найден	mendapati	найти	mendapati	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;SG;ACT
гарсия	garcia	гарсия	garcia	N;INAN;NOM;FEM;SG	PROPN
гарсия	garcia	гарсия	garcia	N;INAN;NOM;FEM;SG	PROPN
гарсия	garcía	гарсия	garcía	N;INAN;NOM;FEM;SG	PROPN
авиакомпания	airline	авиакомпания	airline	N;INAN;NOM;FEM;SG	PROPN
профессиональная	professional	профессиональный	professional	ADJ;NOM;FEM;SG	N
примечания	catatan	примечание	catatan	N;INAN;NOM;NEUT;PL	N;SG
примечания	notes	примечание	notes	N;INAN;NOM;NEUT;PL	PROPN
воздействие	impact	воздействие	impact	N;INAN;NOM;NEUT;SG	PROPN
воздействие	berdampak	воздействие	berdampak	N;INAN;NOM;NEUT;SG	V;SG;ACT
уэльс	wales	уэльс	wales	N;INAN;NOM;MASC;SG	PROPN
бумаги	koran	бумага	koran	N;INAN;NOM;FEM;PL	N;SG
бумаги	makalah	бумага	makalah	N;INAN;NOM;FEM;PL	N;SG
бумаги	paper	бумага	paper	N;INAN;NOM;FEM;PL	PROPN
бумаги	kertas	бумага	kertas	N;INAN;NOM;FEM;PL	N;SG
бумаги	makalah	бумага	makalah	N;INAN;NOM;FEM;PL	N;SG
бумаги	kertas	бумага	kertas	N;INAN;NOM;FEM;PL	N;SG
ударов	berhembus	удар	berhembus	N;INAN;GEN;MASC;PL	V;SG;ACT
ударов	pukulan	удар	pukulan	N;INAN;GEN;MASC;PL	N;SG
положительные	positive	положительный	positive	ADJ;NOM;PL	PROPN
положительные	positif	положительный	positif	ADJ;NOM;PL	N;SG
никола	nicola	никол	nicola	N;ANIM;NOM;MASC;SG	PROPN
никола	nikola	никол	nikola	N;ANIM;NOM;MASC;SG	PROPN
положительно	positive	положительно	positive	ADV	PROPN
положительно	positif	положительно	positif	ADV	N;SG
положительно	positif	положительно	positif	ADV	N;SG
исландии	islandia	исландия	islandia	N;INAN;NOM;FEM;PL	PROPN
исландии	islandia	исландия	islandia	N;INAN;NOM;FEM;PL	PROPN
плавания	pelayaran	плавание	penlayaran	N;INAN;NOM;NEUT;PL	N;SG
плавания	berlayar	плавание	berlayar	N;INAN;NOM;NEUT;PL	V;SG;ACT
рассмотрение	review	рассмотрение	review	N;INAN;NOM;NEUT;SG	PROPN
рассмотрение	tinjau	рассмотрение	tinjau	N;INAN;NOM;NEUT;SG	V;SG;ACT
рассмотрение	ulas	рассмотрение	ulas	N;INAN;NOM;NEUT;SG	V;SG;ACT
рассмотрение	meninjau	рассмотрение	mentinjau	N;INAN;NOM;NEUT;SG	V;SG;ACT
даниил	daniil	даниил	daniil	N;ANIM;NOM;NEUT;SG	PROPN
обозначает	warungnya	обозначать	warung	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
короткое	short	короткий	short	ADJ;NOM;NEUT;SG	PROPN
козлов	kozlov	козел	kozlov	N;ANIM;NOM;MASC;PL	PROPN
читатель	reader	читатель	reader	N;ANIM;NOM;MASC;SG	PROPN
снято	cut	снять	cut	V;PFV;NEUT;SG;PST;V.PTCP;PASS	PROPN
снято	potong	снять	potong	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;SG;ACT
мое	ranjau	мой	ranjau	DET;NOM;NEUT;SG	N;SG
мое	tambang	мой	tambang	DET;NOM;NEUT;SG	N;SG
мое	mine	мой	mine	DET;NOM;NEUT;SG	PROPN
мое	milikku	мой	milik	DET;NOM;NEUT;SG	PROPN;SG
распределения	distribusi	распределение	distribusi	N;INAN;NOM;NEUT;PL	N;SG
ата	ata	атот	ata		PROPN
пилотов	pilot	пилот	pilot	N;ANIM;GEN;MASC;PL	N;SG
пушка	cannon	пушка	cannon	N;INAN;NOM;FEM;SG	PROPN
пушка	gun	пушка	gun	N;INAN;NOM;FEM;SG	PROPN
уэльса	welsh	уэльс	welsh	N;INAN;GEN;MASC;SG	PROPN
уэльса	wales	уэльс	wales	N;INAN;GEN;MASC;SG	PROPN
уэльса	wales	уэльс	wales	N;INAN;GEN;MASC;SG	PROPN
греков	yunani	грек	yunani	N;ANIM;GEN;MASC;PL	PROPN;SG
греков	greek	грек	greek	N;ANIM;GEN;MASC;PL	PROPN
греков	yunani	грек	yunani	N;ANIM;GEN;MASC;PL	PROPN;SG
джаз	jazz	джаз	jazz	N;INAN;NOM;MASC;SG	PROPN
ветер	wind	ветер	wind	N;INAN;NOM;MASC;SG	PROPN
упал	fallen	падать	fallen	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
артура	arthur	артур	arthur	N;ANIM;ACC;MASC;SG	PROPN
люксембург	luksemburg	люксембург	luksemburg	N;INAN;NOM;MASC;SG	PROPN
люксембург	luksemburg	люксембург	luksemburg	N;INAN;NOM;MASC;SG	PROPN
люксембург	luxembourg	люксембург	luxembourg	N;INAN;NOM;MASC;SG	PROPN
послал	dikirim	послать	dikirim	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
послал	terkirim	послать	terkirim	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
послал	dikirimkan	послать	dikirimkan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
сорта	varietas	сорт	varietas	N;INAN;NOM;MASC;PL	N;SG
маленькие	small	маленький	small	ADJ;NOM;PL	PROPN
маленькие	kecil	маленький	kecil	ADJ;NOM;PL	ADJ;SG
маленькие	little	маленький	little	ADJ;NOM;PL	PROPN
маленькие	kecil	маленький	kecil	ADJ;NOM;PL	ADJ;SG
маленькие	sedikit	маленький	sedikit	ADJ;NOM;PL	ADV;SG
маленькие	beraktifitas	маленький	beraktifitas	ADJ;NOM;PL	V;SG;ACT
петрова	petrova	петров	petrova	N;ANIM;NOM;FEM;SG	PROPN
завоевания	penaklukan	завоевание	pentaklukan	N;INAN;NOM;NEUT;PL	N;SG
завоевания	menaklukan	завоевание	mentaklukan	N;INAN;NOM;NEUT;PL	V;SG;ACT
завоевания	penaklukan	завоевание	pentaklukan	N;INAN;NOM;NEUT;PL	N;SG
завоевания	menaklukkan	завоевание	mentaklukkan	N;INAN;NOM;NEUT;PL	V;SG;ACT
переписать	rewrite	переписать	rewrite	V;PFV;NFIN;ACT	PROPN
рейсы	penerbangan	рейс	penterbangan	N;INAN;NOM;MASC;PL	N;SG
тканей	tisu	ткань	tisu	N;INAN;GEN;FEM;PL	PROPN
гонка	race	гонка	race	N;INAN;NOM;FEM;SG	PROPN
конрад	conrad	конрад	conrad	N;ANIM;NOM;MASC;SG	PROPN
конрад	konrad	конрад	konrad	N;ANIM;NOM;MASC;SG	PROPN
обработка	memroses	обработка	menpros	N;INAN;NOM;FEM;SG	V;SG;ACT
обработка	memproses	обработка	menproses	N;INAN;NOM;FEM;SG	V;SG;ACT
обработка	diproses	обработка	diproses	N;INAN;NOM;FEM;SG	V;SG;PASS
сочетании	digabungkan	сочетание	digabungkan	N;INAN;ESS;NEUT;SG	V;SG;PASS
сочетании	berpadu	сочетание	berpadu	N;INAN;ESS;NEUT;SG	V;SG;ACT
сочетании	dikombinasikan	сочетание	dikombinasikan	N;INAN;ESS;NEUT;SG	V;SG;PASS
родственников	kerabat	родственник	kerabat	N;ANIM;GEN;MASC;PL	N;SG
толстой	tolstoy	толстый	tolstoy	ADJ;NOM;MASC;SG	N
итого	total	итого	total	ADV	N;SG
кухня	kitchen	кухня	kitchen	N;INAN;NOM;FEM;SG	PROPN
ограничение	batasi	ограничение	batasi	N;INAN;NOM;NEUT;SG	V;SG;ACT
ограничение	membatasi	ограничение	menbatasi	N;INAN;NOM;NEUT;SG	V;SG;ACT
ограничение	limit	ограничение	limit	N;INAN;NOM;NEUT;SG	PROPN
ограничение	membatasi	ограничение	menbatasi	N;INAN;NOM;NEUT;SG	V;SG;ACT
найдено	menemukan	найти	mentemukan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;SG;ACT
найдено	mendapati	найти	mendapati	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;SG;ACT
гарнизон	garrison	гарнизон	garrison	N;INAN;NOM;MASC;SG	PROPN
афинах	athens	афиный	athens	N;INAN;ESS;FEM;PL	PROPN
афинах	athena	афиный	athena	N;INAN;ESS;FEM;PL	PROPN;SG
отмены	mengangkatnya	отмена	menangkat	N;INAN;NOM;FEM;SG	V;SG;ACT
отмены	mengangkat	отмена	menangkat	N;INAN;NOM;FEM;SG	V;SG;ACT
плоды	buah	плод	buah	N;INAN;NOM;MASC;PL	N;SG
плоды	buah	плод	buah	N;INAN;NOM;MASC;PL	N;SG
оскорбления	menghina	оскорбление	menhina	N;INAN;NOM;NEUT;PL	V;SG;ACT
хип	hip	хип	hip	INTJ	PROPN
хип	pinggul	хип	pinggul	INTJ	N
хип	heep	хип	heep	INTJ	PROPN
новодевичьем	novodevichy	новодевичий	novodevichy	ADJ;ESS;MASC;SG	PROPN
подтвердить	konfirmasi	подтвердить	konfirmasi	V;PFV;NFIN;ACT	N;SG
подтвердить	verifikasi	подтвердить	verifikasi	V;PFV;NFIN;ACT	N;SG
вала	vala	вал	vala	N;INAN;GEN;MASC;SG	
всеволод	vsevolod	всеволод	vsevolod	N;ANIM;NOM;MASC;SG	PROPN
электронный	elektronika	электронный	elektronika	ADJ;NOM;MASC;SG	N
электронный	electronic	электронный	electronic	ADJ;NOM;MASC;SG	PROPN
электронный	elektronik	электронный	elektronik	ADJ;NOM;MASC;SG	N;SG
волн	gelombang	волна	gelombang	N;INAN;GEN;FEM;PL	PROPN;SG
волн	ombaknya	волна	ombak	N;INAN;GEN;FEM;PL	N;SG
волн	ombak	волна	ombak	N;INAN;GEN;FEM;PL	PROPN
редакторов	redaksi	редактор	redaksi	N;ANIM;GEN;MASC;PL	PROPN
контакт	kontak	контакт	kontak	N;INAN;NOM;MASC;SG	PROPN;SG
контакт	contact	контакт	contact	N;INAN;NOM;MASC;SG	PROPN
работники	karyawan	работник	karyawan	N;ANIM;NOM;MASC;PL	N;MASC;SG
работники	pekerja	работник	pekerja	N;ANIM;NOM;MASC;PL	N;SG
кеннеди	kennedy	кеннедь	kennedy	N;ANIM;NOM;MASC;SG	PROPN
фактор	factor	фактор	factor	N;INAN;NOM;MASC;SG	PROPN
астрономии	astronomi	астрономия	astronomi	N;INAN;NOM;FEM;PL	N;SG
мюнхен	münchen	мюнхен	münchen	N;INAN;NOM;MASC;SG	PROPN
мюнхен	munchen	мюнхен	munchen	N;INAN;NOM;MASC;SG	PROPN
мюнхен	munich	мюнхен	munich	N;INAN;NOM;MASC;SG	PROPN
вещания	siaran	вещание	siaran	N;INAN;NOM;NEUT;PL	N;SG
вещания	penyiaran	вещание	pensiaran	N;INAN;NOM;NEUT;PL	N;SG
кэтрин	kathryn	кэтрин	kathryn	N;ANIM;NOM;FEM;SG	PROPN
кэтрин	katherine	кэтрин	katherine	N;ANIM;NOM;FEM;SG	PROPN
кэтрин	catherine	кэтрин	catherine	N;ANIM;NOM;FEM;SG	PROPN
кэтрин	katarina	кэтрин	katarina	N;ANIM;NOM;FEM;SG	PROPN
концентрации	konsentrasi	концентрация	konsentrasi	N;INAN;NOM;FEM;PL	N;SG
концентрации	jurusan	концентрация	jurusan	N;INAN;NOM;FEM;PL	N;SG
крымских	krimea	крымский	krimea	ADJ;GEN;PL	PROPN
ирака	irak	ирак	irak	N;INAN;GEN;MASC;SG	PROPN;SG
смена	shift	смена	shift	N;INAN;NOM;FEM;SG	PROPN
механизмы	mekanisme	механизм	mekanisme	N;INAN;NOM;MASC;PL	N;SG
попробовать	coba	пробовать	coba	V;PFV;NFIN;ACT	
попробовать	cobalah	пробовать	cobalah	V;PFV;NFIN;ACT	
аудитории	pemirsa	аудитория	penpirsa	N;INAN;NOM;FEM;PL	N;SG
аудитории	penonton	аудитория	pentonton	N;INAN;NOM;FEM;PL	N;SG
аудитории	pemirsa	аудитория	penpirsa	N;INAN;NOM;FEM;PL	N;SG
окно	window	окно	window	N;INAN;NOM;NEUT;SG	PROPN
изменил	diubah	изменить	diubah	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
ключевых	kunci	ключевой	kunci	ADJ;GEN;PL	N;SG
ключевых	key	ключевой	key	ADJ;GEN;PL	PROPN
сокращения	singkatan	сокращение	singkatan	N;INAN;NOM;NEUT;PL	N;SG
теодор	theodore	теодор	theodore	N;ANIM;NOM;MASC;SG	PROPN
теодор	theodor	теодор	theodor	N;ANIM;NOM;MASC;SG	PROPN
умирает	die	умирать	die	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
умирает	dies	умирать	dies	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
умирает	sekarat	умирать	sekarat	V;IPFV;IND;SG;3;PRS;FIN;ACT	
умирает	dying	умирать	dying	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
бригадир	brigadir	бригадир	brigadir	N;ANIM;NOM;MASC;SG	PROPN
демократии	demokrasi	демократия	demokrasi	N;INAN;NOM;FEM;PL	N;SG
точности	ketepatan	точность	ketepatan	N;INAN;NOM;FEM;PL	N;SG
точности	presisi	точность	presisi	N;INAN;NOM;FEM;PL	N;SG
точности	ketelitian	точность	ketelitian	N;INAN;NOM;FEM;PL	N;SG
точности	keakuratan	точность	keakuratan	N;INAN;NOM;FEM;PL	N;SG
точности	ketepatan	точность	ketepatan	N;INAN;NOM;FEM;PL	N;SG
точности	akurasi	точность	akurasi	N;INAN;NOM;FEM;PL	N;SG
точности	ahir	точность	ahir	N;INAN;NOM;FEM;PL	N;SG
след	trace	след	trace	N;INAN;NOM;MASC;SG	PROPN
экспертов	ahli	эксперт	ahli	N;ANIM;GEN;MASC;PL	N;SG
экспертов	pakar	эксперт	pakar	N;ANIM;GEN;MASC;PL	N;SG
набережной	boardwalk	набережная	boardwalk	N;INAN;DAT;FEM;SG	PROPN
конструкций	desain	конструкция	desain	N;INAN;GEN;FEM;PL	N;SG
показаны	ditampilkan	показать	ditampilkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
показаны	diperlihatkan	показать	diperlihatkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
показаны	ditunjukkan	показать	ditunjukkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
бек	beck	бек	beck	N;ANIM;NOM;MASC;SG	PROPN
бек	bec	бек	bec	N;ANIM;NOM;MASC;SG	PROPN
трубы	pipe	труба	pipe	N;INAN;NOM;FEM;PL	PROPN
трубы	pipa	труба	pipa	N;INAN;NOM;FEM;PL	N;SG
трубы	pipe	труба	pipe	N;INAN;NOM;FEM;PL	PROPN
трубы	pipa	труба	pipa	N;INAN;NOM;FEM;PL	N;SG
трубы	tabung	труба	tabung	N;INAN;NOM;FEM;PL	N;SG
трубы	terompet	труба	terompet	N;INAN;NOM;FEM;PL	N;SG
рука	arm	рука	arm	N;INAN;NOM;FEM;SG	PROPN
рука	hand	рука	hand	N;INAN;NOM;FEM;SG	PROPN
показ	tunjukkan	показ	tunjukkan	N;INAN;NOM;MASC;SG	V;SG;ACT
показ	show	показ	show	N;INAN;NOM;MASC;SG	PROPN
показ	tampilkan	показ	tampilkan	N;INAN;NOM;MASC;SG	V;SG;ACT
показ	perlihatkan	показ	perlihatkan	N;INAN;NOM;MASC;SG	V;SG;ACT
показ	memperlihatkan	показ	menperlihatkan	N;INAN;NOM;MASC;SG	V;SG;ACT
показ	menunjukkan	показ	mentunjukkan	N;INAN;NOM;MASC;SG	V;SG;ACT
показ	menampilkan	показ	mentampilkan	N;INAN;NOM;MASC;SG	V;SG;ACT
показ	tampilkan	показ	tampilkan	N;INAN;NOM;MASC;SG	V;SG;ACT
ривер	sungai	ривер	sungai		PROPN;SG
ривер	river	ривер	river		PROPN
ереван	yerevan	ереван	yerevan	N;INAN;NOM;MASC;SG	PROPN
андреев	andreev	андрей	andreev	N;ANIM;NOM;MASC;SG	PROPN
вещание	siarkan	вещание	siarkan	N;INAN;NOM;NEUT;SG	V;SG;ACT
вещание	broadcast	вещание	broadcast	N;INAN;NOM;NEUT;SG	PROPN
согласны	setuju	согласный	setuju	ADJ;PL	V;SG;ACT
каналы	saluran	канал	saluran	N;INAN;NOM;MASC;PL	N;SG
каналы	saluran	канал	saluran	N;INAN;NOM;MASC;PL	N;SG
основателя	founder	основатель	founder	N;ANIM;GEN;MASC;SG	PROPN
камни	batu	камень	batu	N;INAN;NOM;MASC;PL	N;SG
камни	batuan	камень	batuan	N;INAN;NOM;MASC;PL	N;SG
камни	rocks	камень	rocks	N;INAN;NOM;MASC;PL	PROPN
зависимость	addicted	зависимость	addicted	N;INAN;NOM;FEM;SG	PROPN
орлов	orlov	орловой	orlov	N;ANIM;NOM;MASC;SG	PROPN
наса	nasa	нас	nasa	N;INAN;NOM;FEM;SG	PROPN
танцы	dance	танец	dance	N;INAN;NOM;MASC;PL	PROPN
танцы	dansa	танец	dansa	N;INAN;NOM;MASC;PL	N;SG
танцы	tari	танец	tari	N;INAN;NOM;MASC;PL	N;SG
танцы	menari	танец	mentari	N;INAN;NOM;MASC;PL	PROPN;SG
танцы	tarian	танец	tarian	N;INAN;NOM;MASC;PL	N;SG
танцы	menari	танец	mentari	N;INAN;NOM;MASC;PL	PROPN;SG
танцы	dancing	танец	dancing	N;INAN;NOM;MASC;PL	PROPN
трагедии	tragedi	трагедия	tragedi	N;INAN;NOM;FEM;PL	N;SG
ярославль	yaroslavl	ярославль	yaroslavl	N;INAN;NOM;FEM;SG	PROPN
справка	membantu	справка	menbantu	N;INAN;NOM;FEM;SG	V;SG;ACT
звуки	sound	звук	sound	N;INAN;NOM;MASC;PL	PROPN
звуки	suara	звук	suara	N;INAN;NOM;MASC;PL	PROPN;SG
звуки	suara	звук	suara	N;INAN;NOM;MASC;PL	PROPN;SG
звуки	bunyi	звук	bunyi	N;INAN;NOM;MASC;PL	N;SG
звуки	kedengarannya	звук	kedengaran	N;INAN;NOM;MASC;PL	N;SG
звуки	sounds	звук	sounds	N;INAN;NOM;MASC;PL	PROPN
звуки	bunyinya	звук	bunyi	N;INAN;NOM;MASC;PL	N;SG
хватит	cukup	хватить	cukup	V;PFV;IND;SG;3;FUT;FIN;ACT	ADV
руины	kehancuran	руина	kehancuran	N;INAN;NOM;FEM;PL	N;SG
руины	merusak	руина	menrusak	N;INAN;NOM;FEM;PL	V;SG;ACT
руины	puing	руина	puing	N;INAN;NOM;FEM;PL	N;SG
бульвар	boulevard	бульвар	boulevard	N;INAN;NOM;MASC;SG	PROPN
завершить	finish	завершить	finish	V;PFV;NFIN;ACT	PROPN
завершить	komplit	завершить	komplit	V;PFV;NFIN;ACT	ADJ;SG
завершить	lengkap	завершить	lengkap	V;PFV;NFIN;ACT	ADJ;SG
лиза	lisa	лиз	lisa	N;ANIM;NOM;FEM;SG	PROPN
лиза	liza	лиз	liza	N;ANIM;NOM;FEM;SG	PROPN
нуля	scratch	нуль	scratch	N;INAN;GEN;MASC;SG	PROPN
нуля	gores	нуль	gores	N;INAN;GEN;MASC;SG	PROPN
кавказ	kaukasus	кавказ	kaukasus	N;INAN;NOM;MASC;SG	PROPN
контакты	hubungi	контакт	hubungi	N;INAN;NOM;MASC;PL	N;SG;ACT
контакты	kontak	контакт	kontak	N;INAN;NOM;MASC;PL	PROPN;SG
контакты	contact	контакт	contact	N;INAN;NOM;MASC;PL	PROPN
контакты	kontak	контакт	kontak	N;INAN;NOM;MASC;PL	PROPN;SG
служили	dilayani	служить	dilayani	V;IPFV;IND;PL;PST;FIN;ACT	V;SG;PASS
служили	dihidangkan	служить	dihidangkan	V;IPFV;IND;PL;PST;FIN;ACT	V;SG;PASS
служили	disajikan	служить	disajikan	V;IPFV;IND;PL;PST;FIN;ACT	V;SG;PASS
боевики	militan	боевик	militan	N;ANIM;NOM;MASC;PL	N;SG
эмиль	emile	эмиль	emile	N;ANIM;NOM;MASC;SG	PROPN
эмиль	emil	эмиль	emil	N;ANIM;NOM;MASC;SG	PROPN
эмиль	emile	эмиль	emile	N;ANIM;NOM;MASC;SG	PROPN
эмиль	émile	эмиль	émile	N;ANIM;NOM;MASC;SG	PROPN
вперед	forward	вперед	forward	ADV	PROPN
вперед	maju	вперед	maju	ADV	V;SG;ACT
вперед	teruskan	вперед	teruskan	ADV	V;SG;ACT
здравствуйте	hallo	здравствовать	hallo	V;IPFV;IMP;PL;2;FIN;ACT	PROPN
здравствуйте	helo	здравствовать	helo	V;IPFV;IMP;PL;2;FIN;ACT	PROPN
здравствуйте	hello	здравствовать	hello	V;IPFV;IMP;PL;2;FIN;ACT	PROPN
здравствуйте	halo	здравствовать	halo	V;IPFV;IMP;PL;2;FIN;ACT	PROPN
копии	salinan	копия	salinan	N;INAN;NOM;FEM;PL	N;SG
вальтер	walther	вальтер	walther	N;ANIM;NOM;MASC;SG	PROPN
вальтер	walter	вальтер	walter	N;ANIM;NOM;MASC;SG	PROPN
хроники	chronicles	хроник	chronicles	N;ANIM;NOM;MASC;PL	PROPN
снарядов	cangkang	снаряд	cangkang	N;INAN;GEN;MASC;PL	N;SG
снарядов	kerang	снаряд	kerang	N;INAN;GEN;MASC;PL	PROPN
реализация	berlakukan	реализация	berlakukan	N;INAN;NOM;FEM;SG	V;SG;ACT
реализация	direalisasikan	реализация	direalisasikan	N;INAN;NOM;FEM;SG	V;SG;PASS
фрэнсис	fransiskus	фрэнсис	fransiskus	N;ANIM;NOM;MASC;SG	PROPN
фрэнсис	francis	фрэнсис	francis	N;ANIM;NOM;MASC;SG	PROPN
фрэнсис	frances	фрэнсис	frances	N;ANIM;NOM;MASC;SG	PROPN
боевая	pertempuran	боевой	pertempuran	ADJ;NOM;FEM;SG	N;SG
боевая	tempur	боевой	tempur	ADJ;NOM;FEM;SG	N;SG
боевая	combat	боевой	combat	ADJ;NOM;FEM;SG	PROPN
ощущение	merasa	ощущение	menrasa	N;INAN;NOM;NEUT;SG	V;SG;ACT
ощущение	feeling	ощущение	feeling	N;INAN;NOM;NEUT;SG	PROPN
омск	omsk	омск	omsk	N;INAN;NOM;MASC;SG	PROPN
теряет	kehilangan	терять	kehilangan	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
наследство	legacy	наследство	legacy	N;INAN;NOM;NEUT;SG	PROPN
пишите	tulis	писать	tulis	V;IPFV;IMP;PL;2;FIN;ACT	N;SG;ACT
пишите	menulis	писать	mentulis	V;IPFV;IMP;PL;2;FIN;ACT	V;SG;ACT
пишите	tulislah	писать	tulis	V;IPFV;IMP;PL;2;FIN;ACT	V;SG;ACT
режиссер	filmmaker	режиссер	filmmaker	N;ANIM;NOM;MASC;SG	PROPN
монако	monaco	монако	monaco	N;INAN;NOM;MASC;SG	PROPN
монако	monako	монако	monako	N;INAN;NOM;MASC;SG	PROPN
преследование	menguntit	преследование	menuntit	N;INAN;NOM;NEUT;SG	V;SG;ACT
преследование	stalking	преследование	stalking	N;INAN;NOM;NEUT;SG	PROPN
преследование	mengejar	преследование	menkejar	N;INAN;NOM;NEUT;SG	V;SG;ACT
венеция	venesia	венеция	venesia	N;INAN;NOM;FEM;SG	PROPN
венеция	venice	венеция	venice	N;INAN;NOM;FEM;SG	PROPN
траве	grass	трава	grass	N;INAN;DAT;FEM;SG	PROPN
закончилась	berakhir	закончиться	berakhir	V;PFV;FEM;IND;SG;PST;FIN;MID	V;SG;ACT
таджикистана	tajik	таджикистан	tajik	N;INAN;NOM;MASC;SG	PROPN
таджикистана	tajikistan	таджикистан	tajikistan	N;INAN;NOM;MASC;SG	PROPN
выступающий	speaker	выступать	speaker	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	N;SG
выступающий	pembicara	выступать	penbicara	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	N;SG
строк	baris	строка	baris	N;INAN;GEN;FEM;PL	N;SG
строк	baris	строка	baris	N;INAN;GEN;FEM;PL	N;SG
строк	lines	строка	lines	N;INAN;GEN;FEM;PL	PROPN
строк	garis	строка	garis	N;INAN;GEN;FEM;PL	PROPN;SG
временное	temporer	временный	temporer	ADJ;NOM;NEUT;SG	N
временное	sementara	временный	sementara	ADJ;NOM;NEUT;SG	CONJ
преимущества	keuntungan	преимущество	keuntungan	N;INAN;NOM;NEUT;PL	N;SG
преимущества	tunjangan	преимущество	tunjangan	N;INAN;NOM;NEUT;PL	N;SG
преимущества	manfaatnya	преимущество	manfaat	N;INAN;NOM;NEUT;PL	N;SG
преимущества	manfaat	преимущество	manfaat	N;INAN;NOM;NEUT;PL	N;SG
преимущества	keuntungan	преимущество	keuntungan	N;INAN;NOM;NEUT;PL	N;SG
