پِرچ	schotel	پِرچ	schotel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانتی	kinderen	تانتی	kind	PROPN;NOM;MASC;SG;3	N;PL
تانتی	familie	تانتی	familie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانتی	gezin	تانتی	gezin	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تانتی	opwekking	تانتی	opwekking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانتی	generation	تانتی	generation	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانتی	generatie	تانتی	generatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانتی	weaver	تانتی	weaver	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانتی	clan	تانتی	clan	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانس	waarschuwing	تانس	waarschuwing		N;MASC+FEM;SG
تانس	berisping	تانس	berisping		N;MASC+FEM;SG
تانس	dreigement	تانس	dreigement		N;NEUT;SG
تانس	bedreiging	تانس	bedreiging		N;MASC+FEM;SG
تانس	dreiging	تانس	dreiging		N;MASC+FEM;SG
تاَنُّس	love	تاَنُّس	love	PROPN;NOM;MASC;SG;3	
تاَنُّس	liefs	تاَنُّس	lief	PROPN;NOM;MASC;SG;3	N;PL
تاَنُّس	liefde	تاَنُّس	liefde	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَنُّس	oprechtheid	تاَنُّس	oprechtheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَنُّس	vertrouwdheid	تاَنُّس	vertrouwdheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانسنا	bedreiging	تانسنا	bedreiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانسنا	dreig	تانسنا	dreig	PROPN;NOM;MASC;SG;3	ADJ
تانسنا	dreigen	تانسنا	dreigen	PROPN;NOM;MASC;SG;3	V;NFIN
تانسنا	bedreigen	تانسنا	bedreigen	PROPN;NOM;MASC;SG;3	V;NFIN
تانسنا	berisping	تانسنا	berisping	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانگ	begeerte	تانگ	begeerte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانگ	wens	تانگ	wens	PROPN;NOM;MASC;SG;3	ADJ
تانگ	verlangen	تانگ	verlangen	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تانگ	verlangen	تانگ	verlangen	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تانگ	verlang	تانگ	verlang	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تانگ	verlangen	تانگ	verlangen	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تانگ	eisen	تانگ	eisen	PROPN;NOM;MASC;SG;3	V;NFIN
تانگ	eis	تانگ	eis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانگا	tonga	تانگا	tonga	PROPN;NOM;MASC;SG;3	PROPN;NEUT;SG
تانگھنا	staar	تانگھنا	staar	PROPN;NOM;MASC;SG;3	ADJ
تانگھنا	staren	تانگھنا	staren	PROPN;NOM;MASC;SG;3	V;NFIN
تانگھنا	blik	تانگھنا	blik	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانگھنا	staren	تانگھنا	staren	PROPN;NOM;MASC;SG;3	V;NFIN
تانگھنا	jump	تانگھنا	jump	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تانگھنا	spring	تانگھنا	spring	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تانگھنا	springen	تانگھنا	springen	PROPN;NOM;MASC;SG;3	V;NFIN
تانگھنا	sprong	تانگھنا	springen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
تاننا	stretch	تان	stretch	V;SG;NFIN;ACT	N;MASC+FEM;SG
تانور	slaperigheid	تانور	slaperigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَنّی	geduldig	تاَنّی	geduldig	PROPN;NOM;MASC;SG;3	ADJ
تاَنّی	patience	تاَنّی	patience	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تاَنّی	geduld	تاَنّی	geduld	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تاَنّی	traagheid	تاَنّی	traagheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَنّی	wachtende	تاَنّی	wachten	PROPN;NOM;MASC;SG;3	V;V.PTCP
تاَنّی	afwachten	تاَنّی	afwachten	PROPN;NOM;MASC;SG;3	V;NFIN
تاَنّی	wachten	تاَنّی	wachten	PROPN;NOM;MASC;SG;3	V;NFIN
تاَنّی	standvastigheid	تاَنّی	standvastigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَنّی	uitstel	تاَنّی	uitstel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تاَنّی	vertraging	تاَنّی	vertraging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَنّی	uitstellen	تاَنّی	uitstellen	PROPN;NOM;MASC;SG;3	V;NFIN
تاَنّی	oponthoud	تاَنّی	oponthoud	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تاوا	ronde	تاوا	ronde		N;MASC+FEM;SG
تاوا	rondje	تاوا	rond		N;NEUT;SG
تاوا	round	تاوا	round		
تاوا	rond	تاوا	rond		ADP
تاوا	circuit	تاوا	circuit		N;NEUT;SG
تاوان	schadevergoedingen	تاوان	schadeverergoeding	N;NOM;MASC;SG;3	N;PL
تاوان	herstelbetalingen	تاوان	herstelbetaling	N;NOM;MASC;SG;3	N;PL
تاوان	schadevergoedingen	تاوان	schadeverergoeding	N;NOM;MASC;SG;3	N;PL
تاوان	herstelbetalingen	تاوان	herstelbetaling	N;NOM;MASC;SG;3	N;PL
تاولا	ongeduldig	تاولا	ongeduldig	PROPN;NOM;MASC;SG;3	ADJ
تاوِیل	verklaring	تاوِیل	verklaring	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاوِیل	uitleg	تاوِیل	uitleg	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاوِیل	toelichting	تاوِیل	toelichting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاوِیل	motivering	تاوِیل	motivering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاوِیل	rechtvaardiging	تاوِیل	rechtvaardiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تاَہُّل	trouwen	تاَہُّل	trouwen	PROPN;NOM;MASC;SG;3	V;NFIN
تاَہُّل	huwelijk	تاَہُّل	huwelijk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تائو	rollen	تائو	rol		N;PL
تائو	rol	تائو	rol		N;MASC+FEM;SG
تائو	warmte	تائو	warmte		N;MASC+FEM;SG
تائو	hitte	تائو	hit		N;MASC+FEM;SG
تائو	hartstocht	تائو	hartstocht		N;MASC+FEM;SG
تائو	passie	تائو	passie		N;MASC+FEM;SG
تائو	passion	تائو	passion		N;MASC+FEM;SG
تائو	twist	تائو	twist		N;MASC+FEM;SG
تائو	vouwen	تائو	vouw		V;NFIN
تائو	vouw	تائو	vouw		V;SG;PRS;FIN
تائو	plooi	تائو	plooi		N;MASC+FEM;SG
تائو	razernij	تائو	razernij		N;MASC+FEM;SG
تائو	rage	تائو	rage		N;MASC+FEM;SG
تائو	woede	تائو	woede		N;MASC+FEM;SG
تائو	krullen	تائو	krul		N;PL
تائو	krul	تائو	krul		N;MASC+FEM;SG
تائید	helpen	تائید	helpen	N;NOM;MASC;SG;3	V;NFIN
تائید	ondersteunen	تائید	ondersteunen	N;NOM;MASC;SG;3	V;NFIN
تائید	helpen	تائید	helpen	N;NOM;MASC;SG;3	V;NFIN
تائید	ondersteunen	تائید	ondersteunen	N;NOM;MASC;SG;3	V;NFIN
تب	vandaar	تب	vandaar		ADV
تب	warmte	تب	warmte		N;MASC+FEM;SG
تب	hitte	تب	hit		N;MASC+FEM;SG
تب	koorts	تب	koorts		N;MASC+FEM;SG
تب	naderhand	تب	naderhand		ADV
تب	glitters	تب	glitter		N;PL
تب	glitter	تب	glitter		N;MASC+FEM;SG
تب	dan	تب	dan		ADV
تب	daarna	تب	daarna		ADV
تبادُر	concurrentie	تبادُر	concurrentie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادُر	mededinging	تبادُر	mededinging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادُر	competitie	تبادُر	competitie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادُل	ruil	تبادُل	ruil	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادُل	uitwisseling	تبادُل	uitwisseling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادُل	uitwisselen	تبادُل	uitwisselen	PROPN;NOM;MASC;SG;3	V;NFIN
تبادُل	wederkerigheid	تبادُل	wederkerigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادِلہ	ruil	تبادِلہ	ruil	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادِلہ	uitwisseling	تبادِلہ	uitwisseling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادِلہ	uitwisselen	تبادِلہ	uitwisselen	PROPN;NOM;MASC;SG;3	V;NFIN
تبادِلہ	overplaatsing	تبادِلہ	overplaatsing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادِلہ	transfer	تبادِلہ	transfer	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادِلہ	overdracht	تبادِلہ	overdracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبادِلہ	overdragen	تبادِلہ	overdragen	PROPN;NOM;MASC;SG;3	V;NFIN
تبار	stam	تبار	stam		N;MASC+FEM;SG
تبار	mensen	تبار	mens		N;PL
تبار	personen	تبار	persoon		N;PL
تبار	natie	تبار	natie		N;MASC+FEM;SG
تبار	nation	تبار	nation		
تبار	dynastie	تبار	dynastie		N;MASC+FEM;SG
تبار	dynasty	تبار	dynasty		N;MASC+FEM;SG
تبار	race	تبار	race		N;MASC+FEM;SG
تبار	ras	تبار	ras		N;NEUT;SG
تبار	familie	تبار	familie		N;MASC+FEM;SG
تبار	gezin	تبار	gezin		N;NEUT;SG
تبارک	groot	تبارک	groot	N;NOM;MASC;SG;3	ADJ
تبارک	geweldig	تبارک	geweldig	N;NOM;MASC;SG;3	ADJ
تبارک	fantastisch	تبارک	fantastisch	N;NOM;MASC;SG;3	ADJ
تبارک	glorieus	تبارک	glorieus	N;NOM;MASC;SG;3	ADJ
تبارک	glorieuze	تبارک	glorieuz	N;NOM;MASC;SG;3	ADJ
تبارک	geheiligd	تبارک	heiligen	N;NOM;MASC;SG;3	V;V.PTCP
تبارُک	gunstig	تبارُک	gunstig	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	gunstige	تبارُک	gunstig	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	puur	تبارُک	puur	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	zuiver	تبارُک	zuiver	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	pure	تبارُک	puur	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبارُک	zuivere	تبارُک	zuiver	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	veelbelovend	تبارُک	veelbelovend	PROPN;NOM;MASC;SG;3	ADJ
تِبارہ	driemaal	تِبارہ	driemaal	PROPN;NOM;MASC;SG;3	ADV
تِباع	gehoorzaamheid	تِباع	gehoorzaamheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تباعُد	scheiding	تباعُد	scheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تباعُد	afscheiding	تباعُد	afscheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تباہ	verwend	تباہ	verwend	ADJ	V;V.PTCP
تباہ	verdorven	تباہ	verderven	ADJ	V;V.PTCP
تباہ	verpest	تباہ	verpesten	ADJ	V;V.PTCP
تباہ	geruïneerd	تباہ	ruïneren	ADJ	V;V.PTCP
تباہ	verspild	تباہ	verspillen	ADJ	V;V.PTCP
تباہ	bad	تباہ	bad	ADJ	N;NEUT;SG
تباہی	ruïneren	تباہی	ruïneren	N;NOM;MASC;SG;3	V;NFIN
تباہی	verpesten	تباہی	verpesten	N;NOM;MASC;SG;3	V;NFIN
تباہی	verwoestingen	تباہی	verwoesting	N;NOM;MASC;SG;3	N;PL
تبایُن	tegenspraak	تبایُن	tegenspraak	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبایُن	contradictie	تبایُن	contradictie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبایُن	tegenstrijdigheid	تبایُن	tegenstrijdigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبایُن	tegenstelling	تبایُن	tegenstelling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبایُن	ongelijkheid	تبایُن	ongelijkheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبایُن	verschil	تبایُن	verschil	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبایُن	tegenstand	تبایُن	tegenstand	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبایُن	oppositie	تبایُن	oppositie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبتُّل	celibaat	تبتُّل	celibaat	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبتُّل	ascese	تبتُّل	ascese	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبجیل	respecteer	تبجیل	respecteer	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
تبجیل	respect	تبجیل	respect	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبجیل	respecteren	تبجیل	respecteren	PROPN;NOM;MASC;SG;3	V;NFIN
تبجیل	eerbied	تبجیل	eerbied	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبحُّر	studiebeurs	تبحُّر	studiebeurs	N;NOM;MASC;SG;3	N;PL
تبخترُ	paraderen	تبخترُ	paraderen	PROPN;NOM;MASC;SG;3	V;NFIN
تبخترُ	swagger	تبخترُ	swagger	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبدُّل	veranderen	تبدُّل	veranderen	PROPN;NOM;MASC;SG;3	V;NFIN
تبدُّل	wijziging	تبدُّل	wijziging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبدُّل	wijzigen	تبدُّل	wijzigen	PROPN;NOM;MASC;SG;3	V;NFIN
تبدُّل	verandering	تبدُّل	verandering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبدُّل	veranderingen	تبدُّل	verandering	PROPN;NOM;MASC;SG;3	N;PL
تبدید	spreiding	تبدید	spreiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبدید	dispersie	تبدید	dispersie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبدید	verstrooiing	تبدید	verstrooiing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبدید	verstrooien	تبدید	verstrooien	PROPN;NOM;MASC;SG;3	V;NFIN
تبدیل	mutaties	تبدیل	mutatie	N;NOM;MASC;SG;3	N;PL
تبدیل	veranderen	تبدیل	veranderen	N;NOM;MASC;SG;3	V;NFIN
تبدیل	wijzigen	تبدیل	wijzigen	N;NOM;MASC;SG;3	V;NFIN
تبدیل	veranderingen	تبدیل	verandering	N;NOM;MASC;SG;3	N;PL
تبدیلی	veranderen	تبدیلی	veranderen	N;NOM;FEM;SG;3	V;NFIN
تبدیلی	veranderende	تبدیلی	veranderen	N;NOM;FEM;SG;3	V;V.PTCP
تبدیلی	overdragen	تبدیلی	overdragen	N;NOM;FEM;SG;3	V;NFIN
تبدیلی	veranderen	تبدیلی	veranderen	N;NOM;FEM;SG;3	V;NFIN
تبدیلی	veranderende	تبدیلی	veranderen	N;NOM;FEM;SG;3	V;V.PTCP
تبدیلی	overdragen	تبدیلی	overdragen	N;NOM;FEM;SG;3	V;NFIN
تبر	bijl	تبر	bijl		N;MASC+FEM;SG
تبر	strijdbijl	تبر	strijdbijl		ADJ
تبر	bijl	تبر	bijl		N;MASC+FEM;SG
تبر	axe	تبر	ax		N;MASC+FEM;SG
تبر	bijl	تبر	bijl		N;MASC+FEM;SG
تبر	strijdbijl	تبر	strijdbijl		ADJ
تبرّا	misbruik	تبرّا	misbruik	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبرّا	mishandeling	تبرّا	mishandeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرّا	misbruiken	تبرّا	misbruiken	PROPN;NOM;MASC;SG;3	V;NFIN
تبرّا	vloek	تبرّا	vloek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرّا	vervloeken	تبرّا	vervloeken	PROPN;NOM;MASC;SG;3	V;NFIN
تبرّا	vloeken	تبرّا	vloeken	PROPN;NOM;MASC;SG;3	V;NFIN
تبرزد	lieve	تبرزد	lief	PROPN;NOM;MASC;SG;3	ADJ
تبرزد	sweet	تبرزد	sweet	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرزد	zoet	تبرزد	zoet	PROPN;NOM;MASC;SG;3	ADJ
تبرزد	lief	تبرزد	lief	PROPN;NOM;MASC;SG;3	ADJ
تبرُّک	geschenk	تبرُّک	geschenk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبرُّک	cadeautje	تبرُّک	cadeautje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبرُّک	cadeau	تبرُّک	cadeau	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبرُّک	gift	تبرُّک	gift	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرُّک	kado	تبرُّک	kado	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبرُّکات	kado	تبرقہکات	kado	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبرُّکات	cadeautjes	تبرقہکات	cadeautje	PROPN;NOM;MASC;SG;3	N;PL
تبرُّکات	cadeaus	تبرقہکات	cadeaus	PROPN;NOM;MASC;SG;3	N;PL
تبرُّکات	geschenken	تبرقہکات	geschenken	PROPN;NOM;MASC;SG;3	N;PL
تبرید	koeling	تبرید	koeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرید	afkoeling	تبرید	afkoeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرید	koelen	تبرید	koel	PROPN;NOM;MASC;SG;3	V;NFIN
تبریدگر	ijskast	تبریدگر	ijskast	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبریدگر	koelkast	تبریدگر	koelkast	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبریدگر	cooler	تبریدگر	cooler	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبریدگر	koeler	تبریدگر	koel	PROPN;NOM;MASC;SG;3	ADJ;CMPR
تبریدگری	koeling	تبریدگری	koeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبریق	elektrificatie	تبریق	elektrificatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبرِیہ	vrijspraak	تبرِیہ	vrijspraak	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبّڑ	familie	تبّڑ	familie		N;MASC+FEM;SG
تبّڑ	gezin	تبّڑ	gezin		N;NEUT;SG
تبسُّط	draagwijdte	تبسُّط	draagwijdte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبسُّط	toepassingsgebied	تبسُّط	toepassingsgebied	PROPN;NOM;MASC;SG;3	N;NEUT;SG
تبسُّط	reikwijdte	تبسُّط	reikwijdte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبسُّط	expansie	تبسُّط	expansie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبسُّط	uitbreiden	تبسُّط	uitbreiden	PROPN;NOM;MASC;SG;3	V;NFIN
تبسُّط	uitbreiding	تبسُّط	uitbreiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبسُّم	glimlachen	تبسُّم	glimlach	PROPN;NOM;MASC;SG;3	V;NFIN
تبسُّم	glimlach	تبسُّم	glimlach	PROPN;NOM;MASC;SG;3	ADJ
تبسُّم	lachen	تبسُّم	lachen	PROPN;NOM;MASC;SG;3	V;NFIN
تبسُّم	lach	تبسُّم	lach	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبسُّم	smile	تبسُّم	smile	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبطُّن	verstoppen	تبطُّن	verstoppen	PROPN;NOM;MASC;SG;3	V;NFIN
تبطُّن	verbergen	تبطُّن	verbergen	PROPN;NOM;MASC;SG;3	V;NFIN
تبع	volger	تبع	volger	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبع	volgeling	تبع	volgeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبع	volgers	تبع	volger	PROPN;NOM;MASC;SG;3	N;PL
تبعی	aanvullende	تبعی	aanvullen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تبعی	aanvullend	تبعی	aanvullen	PROPN;NOM;MASC;SG;3	V;V.PTCP
تبعی	secundaire	تبعی	secundair	PROPN;NOM;MASC;SG;3	ADJ
تبعی	secundair	تبعی	secundair	PROPN;NOM;MASC;SG;3	ADJ
تبعیّت	afhankelijkheid	تبعیّت	afhankelijkheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعیّت	gehoorzaamheid	تبعیّت	gehoorzaamheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعید	scheiding	تبعید	scheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعید	afscheiding	تبعید	afscheiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعیض	divisie	تبعیض	divisie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعیض	afdeling	تبعیض	afdeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعیض	deling	تبعیض	deling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبعیض	division	تبعیض	division	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبغیض	animus	تبغیض	animus	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبغیض	vijandschap	تبغیض	vijandschap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِبن	rietje	تِبن	rietje		N;NEUT;SG
تِبن	stro	تِبن	stro		N;NEUT;SG
تبنیّ	adoptie	تبنیّ	adoptie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبوری	tumor	تبوری	tumor	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبوُّل	urineren	تبوُّل	urineren	PROPN;NOM;MASC;SG;3	V;NFIN
تبویض	ovulatie	تبویض	ovulatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبہ	verwoest	تبہ	verwoesten		V;V.PTCP
تبہ	vernietigd	تبہ	vernietigen		V;V.PTCP
تبہ	vernietigde	تبہ	vernietigen		V;SG;PST;FIN
تبہ	vernield	تبہ	vernielen		V;V.PTCP
تبہ	verwoest	تبہ	verwoesten		V;V.PTCP
تبٔین	verduidelijking	تبٔین	verduidelijking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبٔین	verklaring	تبٔین	verklaring	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبٔین	uitleg	تبٔین	uitleg	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تبٔین	toelichting	تبٔین	toelichting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تِبیان	manifestatie	تِبیان	manifestatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپ	boosheid	تپ	boosheid		N;MASC+FEM;SG
تپ	kwaadheid	تپ	kwaadheid		N;MASC+FEM;SG
تپ	toorn	تپ	toorn		N;MASC+FEM;SG
تپ	woede	تپ	woede		N;MASC+FEM;SG
تپ	koorts	تپ	koorts		N;MASC+FEM;SG
تپ	tikken	تپ	tikken		V;NFIN
تپ	tap	تپ	tap		N;MASC+FEM;SG
تپ	tik	تپ	tik		V;SG;PRS;FIN
تپ	fury	تپ	fury		N;MASC+FEM;SG
تپ	razernij	تپ	razernij		N;MASC+FEM;SG
تپ	toewijding	تپ	toewijding		N;MASC+FEM;SG
تپاس	arbeid	تپاس	arbeid		N;MASC+FEM;SG
تپاس	labour	تپاس	labour		N;MASC+FEM;SG
تپاس	zwoegen	تپاس	zwaag		V;NFIN
تپاس	zonlicht	تپاس	zonlicht		N;NEUT;SG
تپاک	achting	تپاک	achting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپاک	warmte	تپاک	warmte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپاں	onrustig	تپاں	onrustig		ADJ
تپاں	rusteloze	تپاں	rusteloze		ADJ
تپاں	rusteloos	تپاں	rusteloos		ADJ
تپاں	warm	تپاں	warm		ADJ
تپاں	heet	تپاں	heten		V;SG;PRS;FIN
تپانا	warm	تپانا	warm	PROPN;NOM;MASC;SG;3	ADJ
تپانا	warme	تپانا	warm	PROPN;NOM;MASC;SG;3	ADJ
تپانا	bestraffing	تپانا	bestraffing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپانا	kwelling	تپانا	kwelling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپانا	kwellen	تپانا	kwellen	PROPN;NOM;MASC;SG;3	V;NFIN
تپانا	warm	تپانا	warm	PROPN;NOM;MASC;SG;3	ADJ
تپانا	warme	تپانا	warm	PROPN;NOM;MASC;SG;3	ADJ
تپانا	bestraffing	تپانا	bestraffing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپانا	kwelling	تپانا	kwelling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپانا	kwellen	تپانا	kwellen	PROPN;NOM;MASC;SG;3	V;NFIN
تپانا	warmte	تپانا	warmte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپانا	hitte	تپانا	hit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تُپانا	cover	تُپانا	cover	V;MASC;SG;V.PTCP;ACT	N;MASC+FEM;SG
تُپانا	dekking	تُپانا	dekking	V;MASC;SG;V.PTCP;ACT	N;MASC+FEM;SG
تُپانا	omslag	تُپانا	omslag	V;MASC;SG;V.PTCP;ACT	N;MASC+FEM;SG
تپّڑ	moed	تپّڑ	moed		N;MASC+FEM;SG
تپّڑ	begeerte	تپّڑ	begeerte		N;MASC+FEM;SG
تپّڑ	wens	تپّڑ	wens		ADJ
تپّڑ	verlangen	تپّڑ	verlangen		N;NEUT;SG
تپّڑ	mat	تپّڑ	mat		N;MASC+FEM;SG
تپّڑ	geest	تپّڑ	geest		N;MASC+FEM;SG
تپّڑ	spirit	تپّڑ	spirit		N;MASC+FEM;SG
تپّڑ	resolutie	تپّڑ	resolutie		N;MASC+FEM;SG
تپّڑ	capaciteit	تپّڑ	capaciteit		N;MASC+FEM;SG
تپسّی	asceet	تپسّی	asceet	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپسیا	toewijding	تپسیا	toewijding		N;MASC+FEM;SG
تپسیا	gebed	تپسیا	gebed		N;NEUT;SG
تپسیا	bidden	تپسیا	bidden		V;NFIN
تپِش	warmte	تپِش	warmte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپِش	hitte	تپِش	hit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
تپِش	verbranding	تپِش	verbranding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
