din	from	din	from	ADP;ACC	
introduse	tanıştırdı	introduce	tanış	V;IND;PL;3;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
santiago	santiago	santiago	santiago	PROPN	PROPN;NOM;SG;3
kelly	kelly	kelly	kelly	PROPN	
bei	bei	bea	bei	V;IND;SG;2;PRS;FIN	
bei	ayb	bea	ayb	V;IND;SG;2;PRS;FIN	
voievodatul	voyvodalığı	voievodat	voyvodalık	N;DEF;MASC;SG	N;ACC;SG;3
nelson	nelson	nelson	nelson	PROPN	PROPN;NOM;SG;3
pozitiile	pozisyon	pozitie	pozisyon	N;DEF;FEM;PL	
aviv	aviv	aviv	aviv	PROPN	PROPN;NOM;SG;3
gazda	konak	gazdă	konak	N;DEF;FEM;SG	
gazda	sunucu	gazdă	sunuç	N;DEF;FEM;SG	
gazda	konak	gazdă	konak	N;DEF;FEM;SG	
gazda	sunucu	gazdă	sunuç	N;DEF;FEM;SG	
gazda	hostes	gazdă	hostes	N;DEF;FEM;SG	
timpurile	kez	timp	kez	N;DEF;FEM;PL	N;NOM;SG;3
timpurile	times	timp	times	N;DEF;FEM;PL	
timpurile	zamanlar	timp	zaman	N;DEF;FEM;PL	N;NOM;PL;3
declansat	tetikledi	declansa	tetikle	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
biologie	biyoloji	biologie	biyoloji	N;INDF;FEM;SG	
sarba	sırp	sarbă	sırp	N;DEF;FEM;SG	
atmosfera	atmosfer	atmosferă	atmosfer	N;DEF;FEM;SG	
atmosfera	atmosferi	atmosferă	atmosferi	N;DEF;FEM;SG	
atmosfera	ortam	atmosferă	ortam	N;DEF;FEM;SG	
atmosfera	atmosfer	atmosferă	atmosfer	N;DEF;FEM;SG	
atmosfera	atmosferi	atmosferă	atmosferi	N;DEF;FEM;SG	
atmosfera	ortam	atmosferă	ortam	N;DEF;FEM;SG	
distincte	belirgin	distinct	belirgin	ADJ;INDF;FEM;PL	
reflecta	yansıtıyor	reflecta	yansı	V;IND;SG;3;IPFV;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;CAUS
institut	enstitü	institut	enstit	N;INDF;MASC;SG	
fructe	meyve	fruct	meyve	N;INDF;FEM;PL	
fructe	meyva	fruct	meyva	N;INDF;FEM;PL	
fructe	meyve	fruct	meyve	N;INDF;FEM;PL	
fructe	meyva	fruct	meyva	N;INDF;FEM;PL	
italieni	italyanlar	italian	italyan	ADJ;INDF;MASC;PL	N;NOM;PL;3
rezolvat	çözüldü	rezolva	çözül	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
rezolvat	çözülmüş	rezolva	çöz	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
rezolvat	çözüldü	rezolva	çözül	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
rezolvat	çözülmüş	rezolva	çöz	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
sarthe	sarthe	sarthe	sarthe	N;INDF;FEM;SG	PROPN;NOM;SG;3
adunare	toplanma	adunare	toplanma	N;INDF;FEM;SG	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
adunare	toplanıyor	adunare	topla	N;INDF;FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
adunare	toplama	adunare	toplama	N;INDF;FEM;SG	
adunare	toplantı	adunare	toplantı	N;INDF;FEM;SG	N;NOM;SG;3
adunare	montaj	adunare	montaj	N;INDF;FEM;SG	
adunare	toplanma	adunare	toplanma	N;INDF;FEM;SG	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
adunare	meclisi	adunare	mecli	N;INDF;FEM;SG	
piele	deri	piele	deri	N;INDF;FEM;SG	
piele	derisi	piele	deri	N;INDF;FEM;SG	ADJ;NOM;SG;3
piele	cildi	piele	cildi	N;INDF;FEM;SG	
piele	cilt	piele	cilt	N;INDF;FEM;SG	
piele	ten	piele	ten	N;INDF;FEM;SG	
piele	deri	piele	deri	N;INDF;FEM;SG	
conferinte	konferans	conferinte	konferans	N;INDF;FEM;PL	
conferinte	konferans	conferinte	konferans	N;INDF;FEM;PL	
temperaturi	sıcaklık	temperatură	sıcaklık	N;INDF;FEM;PL	N;NOM;SG;3
rachete	füze	rachet	füz	N;INDF;FEM;PL	
rachete	roket	rachet	roket	N;INDF;FEM;PL	
transnistria	transdinyester	transnistrie	transdinyester	PROPN	
definitie	tanımı	definitie	tanım	N;INDF;FEM;SG	N;NOM;SG;3
definitie	tanım	definitie	tanım	N;INDF;FEM;SG	
definitie	tanımlama	definitie	tanımla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
colegii	meslektaş	coleg	meslektaş	N;DEF;MASC;PL	N;NOM;SG;3
lat	lat	lat	lat	ADJ;INDF;MASC;SG	INTJ
chimic	kimyasal	chimic	kimyasal	ADJ;INDF;MASC;SG	
chimic	kimya	chimic	kimya	ADJ;INDF;MASC;SG	
particule	parçacık	particulă	parçacık	N;INDF;FEM;PL	N;NOM;SG;3
titlurile	başlıklar	titlu	başlık	N;DEF;FEM;PL	N;NOM;PL;3
titlurile	unvanlar	titlu	unvan	N;DEF;FEM;PL	N;NOM;PL;3
expuse	ifşa	expune	ifşa	V;IND;PL;3;PST;FIN	
expuse	açıkta	expune	açık	V;IND;PL;3;PST;FIN	N;ESS;SG;3
criticat	eleştirdi	criticat	eleştir	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
igor	igor	igor	igor	PROPN	
prost	salak	prost	salak	ADV	
prost	aptallık	prost	aptallık	ADV	N;NOM;SG;3
prost	aptal	prost	aptal	ADV	
prost	aptalca	prost	aptalca	ADV	
identitatea	kimliği	identitate	kimlik	N;DEF;FEM;SG	N;NOM;SG;3
identitatea	kimlik	identitate	kimlik	N;DEF;FEM;SG	N;NOM;SG;3
rauri	rivers	raură	rivers	N;INDF;FEM;PL	PROPN;NOM;SG;3
müller	müller	müller	mül	PROPN	
müller	muller	müller	mul	PROPN	
orhei	orhei	orhă	orhei	PROPN	
inconjurat	çevrili	inconjura	çevrili	ADJ;INDF;MASC;SG	
inconjurat	çevrili	inconjura	çevrili	ADJ;INDF;MASC;SG	
kong	kong	kong	kong	N;INDF;MASC;SG	PROPN;NOM;SG;3
sexuala	cinsel	sexual	cinsel	N;DEF;FEM;SG	
sexuala	cinsellik	sexual	cinsellik	N;DEF;FEM;SG	N;NOM;SG;3
sexuala	seksüel	sexual	seksüel	N;DEF;FEM;SG	
sexuala	cinsel	sexual	cinsel	N;DEF;FEM;SG	
sexuala	cinsellik	sexual	cinsellik	N;DEF;FEM;SG	N;NOM;SG;3
sexuala	seksüel	sexual	seksüel	N;DEF;FEM;SG	
dificil	zor	dificil	zor	ADV	
dificil	zordur	dificil	zor	ADV	
dificil	zordu	dificil	zor	ADV	
contesa	kontes	contesa	kontes	N;DEF;FEM;SG	
contesa	kontes	contesa	kontes	N;DEF;FEM;SG	
revolutie	devrim	revolutie	devrim	N;INDF;FEM;SG	
revolutie	devrim	revolutie	devrim	N;INDF;FEM;SG	
leo	aslan	leo	aslan	PROPN	
leo	leo	leo	leo	PROPN	
pastrate	korunmuş	pastra	korun	ADJ;INDF;FEM;PL	V;PFV;NFH;IND;POS;PST;V.PTCP
pastrate	muhafaza	pastra	muhafaza	ADJ;INDF;FEM;PL	
marcus	marcus	marcus	marcus	N;INDF;MASC;SG	
dimensiune	boyut	dimensiune	boyut	N;INDF;FEM;SG	
dimensiune	boyut	dimensiune	boyut	N;INDF;FEM;SG	
dimensiune	boy	dimensiune	boy	N;INDF;FEM;SG	
dimensiune	büyüklük	dimensiune	büyüklük	N;INDF;FEM;SG	N;NOM;SG;3
dimensiune	beden	dimensiune	beden	N;INDF;FEM;SG	
dimensiune	boyu	dimensiune	boy	N;INDF;FEM;SG	N;NOM;SG;3
vanzari	satış	vanzar	satış	N;INDF;MASC;PL	
vanzari	satılık	vanzar	satılık	N;INDF;MASC;PL	N;NOM;SG;3
vanzari	satış	vanzar	satış	N;INDF;MASC;PL	
vanzari	satış	vanzar	satış	N;INDF;MASC;PL	
sfatul	öğüt	sfat	öğüt	N;DEF;MASC;SG	
sfatul	tavsiye	sfat	tavsiye	N;DEF;MASC;SG	
sfatul	nasihat	sfat	nasihat	N;DEF;MASC;SG	N;NOM;SG;3
sfatul	tavsiyeler	sfat	tavsiye	N;DEF;MASC;SG	N;NOM;PL;3
necesitatea	ihtiyaç	necesitate	ihtiyaç	N;DEF;FEM;SG	
necesitatea	zorunluluk	necesitate	zorunluluk	N;DEF;FEM;SG	N;NOM;SG;3
forum	forum	forum	forum	N;INDF;MASC;SG	
combustibil	yakıt	combustibil	yakıt	N;INDF;MASC;SG	
combustibil	benzin	combustibil	benz	N;INDF;MASC;SG	
copyright	telif	copyright	telif	ADJ;INDF;MASC;SG	
arabia	arabistan	arabia	arabistan	PROPN	PROPN;NOM;SG;3
rugby	rugby	rugby	rugby	N;INDF;MASC;SG	
padurile	orman	pad	orman	N;DEF;FEM;PL	
padurile	ormanlar	pad	orman	N;DEF;FEM;PL	N;NOM;PL;3
padurile	ormanları	pad	orman	N;DEF;FEM;PL	N;NOM;PL;3
jonathan	jonathan	jonathan	jonathan	PROPN	PROPN;NOM;SG;3
distins	seçkin	distins	seçkin	ADJ;INDF;MASC;SG	
patriarhul	patrik	patriarh	patrik	N;DEF;MASC;SG	
ucide	öldür	ucide	öl	V;IND;SG;3;PRS;FIN	
ucide	öldürün	ucide	öl	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
ucide	öldürün	ucide	öl	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
ucide	öldür	ucide	öl	V;IND;SG;3;PRS;FIN	
distributia	dağıtımı	distributie	dağıt	N;DEF;FEM;SG	N;NOM;SG;3
distributia	dağılımı	distributie	dağılım	N;DEF;FEM;SG	
distributia	dağıtım	distributie	dağıt	N;DEF;FEM;SG	
distributia	dağıtımı	distributie	dağıt	N;DEF;FEM;SG	N;NOM;SG;3
distributia	dağılımı	distributie	dağılım	N;DEF;FEM;SG	
distributia	dağıtım	distributie	dağıt	N;DEF;FEM;SG	
csm	osm	csm	osm	N	
propunere	öneri	propunere	öneri	N;INDF;FEM;SG	N;NOM;SG;3
propunere	teklifi	propunere	teklif	N;INDF;FEM;SG	N;ACC;SG;3
propunere	teklif	propunere	teklif	N;INDF;FEM;SG	N;NOM;SG;3
nucleara	nükleer	nucleară	nükle	N;DEF;FEM;SG	
nucleara	nükleer	nucleară	nükle	N;DEF;FEM;SG	
conservator	konservatuvarı	conservator	konservatuvarı	ADJ;INDF;MASC;SG	N;ACC;SG;3
conservator	tutucu	conservator	tutucu	ADJ;INDF;MASC;SG	
conservator	muhafazakâr	conservator	muhafazak	ADJ;INDF;MASC;SG	
numerele	numaralar	număr	numara	N;DEF;FEM;PL	N;NOM;PL;3
numerele	sayılar	număr	say	N;DEF;FEM;PL	N;NOM;PL;3
numerele	rakamlar	număr	rakam	N;DEF;FEM;PL	N;NOM;PL;3
numerele	numaraları	număr	numara	N;DEF;FEM;PL	N;ACC;PL;3
dispozitiv	cihaz	dispozitiv	cihaz	N;INDF;MASC;SG	
dispozitiv	aygıt	dispozitiv	aygıt	N;INDF;MASC;SG	
terra	terra	terru	terra	N;DEF;FEM;SG	PROPN;NOM;SG;3
adoptata	evlatlık	adopta	evlatlık	N;DEF;FEM;SG	N;NOM;SG;3
incercand	denemek	incercand	de		V;PFV;NOM;IND;POS;PRS;V.MSDR
inceputurile	başlangıçlar	inceputurile	başlangıç	N;DEF;FEM;PL	N;NOM;PL;3
atitudinea	tutum	atitudine	tutum	N;DEF;FEM;SG	
atitudinea	tavır	atitudine	tavır	N;DEF;FEM;SG	
atitudinea	davranış	atitudine	davranış	N;DEF;FEM;SG	N;NOM;SG;3
atitudinea	duruş	atitudine	duruş	N;DEF;FEM;SG	
semnarea	imzalama	semnare	imzala	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
semnarea	imza	semnare	imza	N;DEF;FEM;SG	
monografia	monografi	monografie	monografi	N;DEF;FEM;SG	
portalul	portal	portal	portal	N;DEF;MASC;SG	
portalul	geçit	portal	geçit	N;DEF;MASC;SG	
dimensiunile	boyutlar	dimensiune	boyu	N;DEF;FEM;PL	N;NOM;PL;3
dimensiunile	boyutları	dimensiune	boyut	N;DEF;FEM;PL	N;ACC;PL;3
limitele	sınırlar	limită	sınır	N;DEF;FEM;PL	N;NOM;PL;3
limitele	sınırları	limită	sınır	N;DEF;FEM;PL	N;NOM;PL;3
limitele	sınırlar	limită	sınır	N;DEF;FEM;PL	N;NOM;PL;3
limitele	sınırları	limită	sınır	N;DEF;FEM;PL	N;NOM;PL;3
limitele	limit	limită	limit	N;DEF;FEM;PL	
cade	cade	cădea	cade	V;IND;SG;3;PRS;FIN	
cade	düşer	cădea	düş	V;IND;SG;3;PRS;FIN	
cade	şelalesi	cădea	şelale	V;IND;SG;3;PRS;FIN	N;NOM;SG;3
cade	falls	cădea	falls	V;IND;SG;3;PRS;FIN	PROPN;NOM;SG;3
soarta	kısmet	soartă	kısmet	N;DEF;FEM;SG	
soarta	kader	soartă	kader	N;DEF;FEM;SG	
soarta	kısmet	soartă	kısmet	N;DEF;FEM;SG	
soarta	kader	soartă	kader	N;DEF;FEM;SG	
moore	moore	muor	moore	PROPN	
cornelis	cornelis	cornelis	cornelis	PROPN	
istván	istván	istván	istv	PROPN	
conventia	kongre	conventia	kongre	N;DEF;FEM;SG	
chinez	çinliler	chinez	çinli	ADJ;INDF;MASC;SG	ADJ;NOM;PL;3
chinez	çinli	chinez	çinli	ADJ;INDF;MASC;SG	
chinez	çince	chinez	çince	ADJ;INDF;MASC;SG	
domnie	saltanatı	domnie	saltanat	N;INDF;FEM;SG	N;NOM;SG;3
domnie	hükümdarlık	domnie	hükümdarlık	N;INDF;FEM;SG	N;NOM;SG;3
domnie	saltanat	domnie	saltanat	N;INDF;FEM;SG	N;NOM;SG;3
viziunea	görme	viziune	gör	N;DEF;FEM;SG	
viziunea	vizyon	viziune	vizyon	N;DEF;FEM;SG	
familiile	aileler	familie	aile	N;DEF;FEM;PL	N;NOM;PL;3
familiile	aileleri	familie	aile	N;DEF;FEM;PL	N;ACC;PL;3
comunismului	komünizm	comunism	komün	N;DEF;MASC;SG	
bayern	bayern	bayern	bayern	PROPN	PROPN;NOM;SG;3
unu	biri	unu	biri	NUM;MASC;SG	PRO;NOM;SG;3
unu	bir	unu	bir	NUM;MASC;SG	
trofeul	kupa	trofeu	kupa	N;DEF;MASC;SG	
trofeul	ganimet	trofeu	ganimet	N;DEF;MASC;SG	N;NOM;SG;3
marshall	mareşal	marshall	mareşal	PROPN	
marshall	marshall	marshall	marshall	PROPN	
dimensiunea	boyut	dimensiune	boyut	N;DEF;FEM;SG	
dimensiunea	boyut	dimensiune	boyut	N;DEF;FEM;SG	
dimensiunea	boy	dimensiune	boy	N;DEF;FEM;SG	
dimensiunea	büyüklük	dimensiune	büyüklük	N;DEF;FEM;SG	N;NOM;SG;3
dimensiunea	beden	dimensiune	beden	N;DEF;FEM;SG	
dimensiunea	boyu	dimensiune	boy	N;DEF;FEM;SG	N;NOM;SG;3
luata	alınmış	lua	al	ADJ;DEF;FEM;SG	V;PFV;NFH;IND;POS;PST;PASS
luata	alındı	lua	al	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
luata	alınan	lua	al	ADJ;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
luata	aldı	lua	al	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST
luata	alınır	lua	al	ADJ;DEF;FEM;SG	V;IPFV;IND;SG;3;POS;PASS
hassan	hasan	hassan	hasan	PROPN	
hassan	hassan	hassan	hassan	PROPN	
mentinerea	sürdürmek	mentinere	sür	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
combinatie	kombine	combinatie	kombine	N;INDF;FEM;SG	
combinatie	kombinasyon	combinatie	kombinasyon	N;INDF;FEM;SG	
combinatie	kombine	combinatie	kombine	N;INDF;FEM;SG	
combinatie	kombinasyon	combinatie	kombinasyon	N;INDF;FEM;SG	
irlandei	irlanda	irlandă	irlan	PROPN;DEF;FEM;SG	PROPN;NOM;SG;3
angel	melek	angel	melek	N;INDF;MASC;SG	PROPN;NOM;SG;3
alternativa	alternatifi	alternativă	alternatifi	N;DEF;FEM;SG	N;ACC;SG;3
alternativa	alternatif	alternativă	alternatif	N;DEF;FEM;SG	
alternativa	alternatifi	alternativă	alternatifi	N;DEF;FEM;SG	N;ACC;SG;3
alternativa	alternatif	alternativă	alternatif	N;DEF;FEM;SG	
coburg	coburg	coburg	coburg	PROPN	PROPN;NOM;SG;3
mixt	karışık	mixt	karışık	ADJ;INDF;MASC;SG	
harris	harris	harris	harris	PROPN	
marcheaza	işaretle	marcheaza	işaret	V;IND;SG;3;IPFV;FIN	N;INS;SG;3
marcheaza	işaret	marcheaza	işaret	V;IND;SG;3;IPFV;FIN	
marcheaza	mark	marcheaza	mark	V;IND;SG;3;IPFV;FIN	
coada	kuyruk	coadă	kuyruk	N;DEF;FEM;SG	
coada	kuyruk	coadă	kuyruk	N;DEF;FEM;SG	
coada	kuyruk	coadă	kuyruk	N;DEF;FEM;SG	
coada	kuyruk	coadă	kuyruk	N;DEF;FEM;SG	
regionala	bölgesel	regional	bölgesel	N;DEF;FEM;SG	ADJ
janeiro	janeiro	janeiro	janeiro	N;INDF;MASC;SG	PROPN;NOM;SG;3
indoiala	şüphe	indoială	şüphe	ADJ;DEF;FEM;SG	
indoiala	kuşku	indoială	kuşku	ADJ;DEF;FEM;SG	
indoiala	şüphe	indoială	şüphe	ADJ;DEF;FEM;SG	
indoiala	kuşku	indoială	kuşku	ADJ;DEF;FEM;SG	
indoiala	şüphe	indoială	şüphe	ADJ;DEF;FEM;SG	
indoiala	kuşku	indoială	kuşku	ADJ;DEF;FEM;SG	
ross	ross	ross	ross	PROPN	
inregistrata	kayıtlı	inregistrat	kayıtlı	N;DEF;FEM;SG	
inregistrata	kaydedilen	inregistrat	kaydet	N;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
inregistrata	kaydedilmiş	inregistrat	kaydet	N;DEF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
inregistrata	kaydedildi	inregistrat	kaydet	N;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
clasele	sınıflar	clasă	sınıf	N;DEF;FEM;PL	N;NOM;PL;3
clasele	dersleri	clasă	ders	N;DEF;FEM;PL	N;NOM;PL;3
clasele	sınıfları	clasă	sınıf	N;DEF;FEM;PL	N;NOM;PL;3
clasele	dersler	clasă	ders	N;DEF;FEM;PL	N;NOM;PL;3
punerea	koymak	punere	koy	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
reprezentare	temsili	reprezentare	temsili	N;INDF;FEM;SG	
reprezentare	temsil	reprezentare	temsil	N;INDF;FEM;SG	
serios	ciddi	serios	ciddi	ADV	ADJ
serios	cidden	serios	cidden	ADV	
dramatic	dramatik	dramatic	dramatik	ADJ;INDF;MASC;SG	
dramatic	dramatik	dramatic	dramatik	ADJ;INDF;MASC;SG	
leonardo	leonardo	leonardo	leonar	PROPN	
alla	alla	alla	alla	N;INDF;MASC;SG	INTJ
mali	mali	mali	mali	PROPN	
contributie	katkı	contributie	katkı	N;INDF;FEM;SG	
contributie	katkıda	contributie	katkı	N;INDF;FEM;SG	N;ESS;SG;3
contributie	bağış	contributie	bağış	N;INDF;FEM;SG	
contributie	katkı	contributie	katkı	N;INDF;FEM;SG	
contributie	katkıda	contributie	katkı	N;INDF;FEM;SG	N;ESS;SG;3
contributie	bağış	contributie	bağış	N;INDF;FEM;SG	
contributiile	katkıları	contributie	katkı	N;DEF;FEM;PL	N;ACC;PL;3
vina	suçluluk	vină	suçluluk	N;DEF;FEM;SG	N;NOM;SG;3
vina	suçla	vină	suç	N;DEF;FEM;SG	N;INS;SG;3
vina	kabahat	vină	kabahat	N;DEF;FEM;SG	
vina	suçluluk	vină	suçluluk	N;DEF;FEM;SG	N;NOM;SG;3
girls	kızlar	girls	kız	N;INDF;MASC;SG	ADJ;NOM;PL;3
girls	girls	girls	girls	N;INDF;MASC;SG	
hesse	hesse	hesse	hess	N;INDF;MASC;SG	PROPN;NOM;SG;3
veronica	veronica	veronică	veronica	N;DEF;FEM;SG	
fernando	fernando	fernando	fernando	PROPN	PROPN;NOM;SG;3
amos	amos	amos	amos	PROPN	
jordan	ürdün	jordan	ürdün	PROPN	
jordan	jordan	jordan	jordan	PROPN	
african	afrika	african	afrika	ADJ;INDF;MASC;SG	
african	afrikalı	african	afrikalı	ADJ;INDF;MASC;SG	
cunostinte	bilgi	cunoaște	bilgi		N;NOM;SG;3
cunostinte	bilgi	cunoaște	bilgi		N;NOM;SG;3
cuba	küba	cubă	küba	PROPN	
hai	mrb	hai	mrb	V;IND;SG;1;PRS;FIN	
lászló	lászló	lászló	lászló	PROPN	
plata	ödeme	plată	öde	N;DEF;FEM;SG	
plata	ödeme	plată	öde	N;DEF;FEM;SG	
masivul	masifi	masiv	masif	N;DEF;MASC;SG	
kennedy	kennedy	kennedy	kenne	PROPN	
robin	robin	robin	robin	PROPN	
dorin	dorin	dorin	dorin	PROPN	
sabie	kılıç	sabie	kılıç	N;INDF;FEM;SG	
banda	bant	bandă	bant	N;DEF;FEM;SG	
banda	teyp	bandă	teyp	N;DEF;FEM;SG	
banda	kaset	bandă	kaset	N;DEF;FEM;SG	
banda	çete	bandă	çete	N;DEF;FEM;SG	
banda	bant	bandă	bant	N;DEF;FEM;SG	
banda	teyp	bandă	teyp	N;DEF;FEM;SG	
banda	kaset	bandă	kaset	N;DEF;FEM;SG	
nick	nick	nick	nick	PROPN	
desert	tatlı	desert	tatlı	N;INDF;MASC;SG	
desert	çöl	desert	çöl	N;INDF;MASC;SG	
desert	çöl	desert	çöl	N;INDF;MASC;SG	
afectat	etkilendi	afecta	etkile	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
afectat	etkilenmiş	afecta	etkile	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
afectat	etkilenen	afecta	etkile	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
prime	prime	primă	prim	N;INDF;FEM;PL	
prime	asal	primă	asal	N;INDF;FEM;PL	
jucatorii	oyuncular	jucator	oyuncu	N;DEF;MASC;PL	N;NOM;PL;3
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	
mariana	mariana	mariană	marian	N;DEF;FEM;SG	PROPN;NOM;SG;3
dialectul	lehçe	dialect	lehçe	N;DEF;MASC;SG	
dialectul	lehçesi	dialect	lehçe	N;DEF;MASC;SG	N;NOM;SG;3
dick	sik	dick	sik	PROPN	
dick	dick	dick	dick	PROPN	
morgan	morgan	morgan	morgan	PROPN	
roci	taş	rocă	taş	N;INDF;FEM;PL	
roci	taşlar	rocă	taş	N;INDF;FEM;PL	ADJ;NOM;PL;3
roci	kaya	rocă	kay	N;INDF;FEM;PL	
plasat	yerleştirdi	plasa	yerleş	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;CAUS
ibrahim	ibrahim	ibrahim	ibrahim	PROPN	PROPN;NOM;SG;3
albi	white	alb	whit		PROPN;NOM;SG;3
charlie	charlie	charlie	charlie	PROPN	
chemat	çağırdı	chema	çağır	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
filozof	filozof	filozof	filozof	N;INDF;MASC;SG	
eugenia	eugenia	eugenie	eugenia	N;DEF;FEM;SG	PROPN;NOM;SG;3
eugenia	öjeni	eugenie	öjen	N;DEF;FEM;SG	
defineste	tanımla	definest	tanım	V;IND;SG;3;PRS;FIN	N;INS;SG;3
defineste	tanımlar	definest	tanım	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
defineste	tanımla	definest	tanım	V;IND;SG;3;PRS;FIN	N;INS;SG;3
belarus	rusya	belarus	rusya	PROPN	PROPN;NOM;SG;3
belarus	belarus	belarus	belarus	PROPN	PROPN;NOM;SG;3
politicile	ilkeleri	politică	ilke	N;DEF;FEM;PL	N;NOM;PL;3
politicile	politikaları	politică	politika	N;DEF;FEM;PL	N;NOM;PL;3
politicile	politikalar	politică	politika	N;DEF;FEM;PL	N;NOM;PL;3
uniune	sendika	uniune	sendika	N;INDF;FEM;SG	
uniune	birlik	uniune	birlik	N;INDF;FEM;SG	
uniune	birliği	uniune	birlik	N;INDF;FEM;SG	N;NOM;SG;3
intens	şiddetli	intens	şiddetli	ADV	
intens	yoğun	intens	yoğun	ADV	
salonul	salon	salon	salon	N;DEF;MASC;SG	N;NOM;SG;3
incercari	denemeler	incercar	dene	N;INDF;FEM;PL	
incercari	test	incercar	test	N;INDF;FEM;PL	
aplicata	uygulamalı	aplicat	uygulamalı	ADJ;DEF;FEM;SG	
caramida	brick	caramidă	brick	N;DEF;FEM;SG	
caramida	tuğla	caramidă	tuğ	N;DEF;FEM;SG	
caramida	brick	caramidă	brick	N;DEF;FEM;SG	
caramida	tuğla	caramidă	tuğ	N;DEF;FEM;SG	
sexual	cinsel	sexual	cinsel	ADJ;INDF;MASC;SG	
sexual	cinsellik	sexual	cinsellik	ADJ;INDF;MASC;SG	N;NOM;SG;3
sexual	seksüel	sexual	seksüel	ADJ;INDF;MASC;SG	
sexual	cinsel	sexual	cinsel	ADJ;INDF;MASC;SG	
fred	fred	frede	fred	PROPN	
astra	astra	astra	astra	PROPN	PROPN;NOM;SG;3
diplomatice	diplomatik	diplomatic	diplomatik	ADJ;INDF;FEM;PL	N;NOM;SG;3
diplomatice	diplomasi	diplomatic	diplomasi	ADJ;INDF;FEM;PL	N;NOM;SG;3
axa	ekseni	axa	ekseni	N;DEF;FEM;SG	
axa	dingil	axa	dingil	N;DEF;FEM;SG	
axa	ekseni	axa	ekseni	N;DEF;FEM;SG	
decizii	karar	decizie	karar	N;INDF;FEM;PL	N;NOM;SG;3
definita	tanımlı	definita	tanımlı	ADJ;DEF;FEM;SG	
definita	tanımlanmış	definita	tanımla	ADJ;DEF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
definita	tanımlanan	definita	tanımla	ADJ;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
chimist	kimyager	chimist	kimyager	N;INDF;MASC;SG	
eliade	eliade	eliad	el	PROPN	N;ESS;SG;3
sky	gökyüzü	sky	gökyüzü	N;INDF;MASC;SG	
sky	gök	sky	gök	N;INDF;MASC;SG	
sky	sky	sky	sky	N;INDF;MASC;SG	
pret	fiyatı	pret	fiyat		N;ACC;SG;3
pret	fiyatı	pret	fiyat		N;ACC;SG;3
lisabona	lizbon	lisabonă	lizbon	PROPN	PROPN;NOM;SG;3
islam	islam	islam	islam	N;INDF;MASC;SG	
hrana	yiyecek	hrană	yiyecek	N;DEF;FEM;SG	
hrana	yemekler	hrană	yemek	N;DEF;FEM;SG	N;NOM;PL;3
hrana	gıda	hrană	gıda	N;DEF;FEM;SG	
hrana	yemek	hrană	yemek	N;DEF;FEM;SG	N;NOM;SG;3
securitatea	güvenlik	securitate	güvenlik	N;DEF;FEM;SG	N;NOM;SG;3
shortsummary	shortsummary	shortsummary	shortsummary	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
solare	güneş	solar	güneş	N;INDF;FEM;PL	
solare	solar	solar	solar	N;INDF;FEM;PL	
produsul	ürün	produs	ürün	N;DEF;MASC;SG	
