kate	kate	kate	kate	PROPN;NOM	
besegrades	invins	besegra	invinge	V;IND;PST;FIN;PASS	ADJ;INDF;MASC;SG
besegrades	invins	besegra	invinge	V;IND;PST;FIN;PASS	ADJ;INDF;MASC;SG
besegrades	infrant	besegra	infrant	V;IND;PST;FIN;PASS	
rick	rick	råck	rick	PROPN;NOM	PROPN
cherry	cherry	cherry	cherry	PROPN;NOM	N;INDF;MASC;SG
hagen	hagen	hag	hagen	N;NOM;DEF;MASC+FEM;SG	PROPN
springer	springer	spring	springer	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
flavescens	flavescens	flavesc	flavescens	N;NOM;INDF;MASC+FEM;SG	ADV
uttagen	retrageri	uttagen	retragere	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;FEM;PL
förmågan	abilitate	förmåga	abilitate	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
förmågan	capacitatea	förmåga	capacitate	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
förmågan	abilitatea	förmåga	abilitate	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
förmågan	capacitate	förmåga	capacitate	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
kalix	kalix	kalix	kalix	PROPN;NOM	
militären	militari	militär	militar	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;PL
militären	armata	militär	armată	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
militären	militara	militär	militară	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
militären	militar	militär	militar	N;NOM;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
nine	noua	nine	nou	N;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
elvis	elvis	elvis	elvis	N;NOM;INDF;MASC+FEM;SG	PROPN
sovjet	sovietici	sovjet	sovietic	PROPN;NOM	ADJ;INDF;MASC;PL
sovjet	sovieticii	sovjet	sovietică	PROPN;NOM	N;DEF;MASC;PL
sovjet	urss	sovjet	urss	PROPN;NOM	PROPN
sovjet	sovietica	sovjet	sovietică	PROPN;NOM	N;DEF;FEM;SG
sovjet	sovietici	sovjet	sovietic	PROPN;NOM	ADJ;INDF;MASC;PL
sovjet	sovietice	sovjet	sovietic	PROPN;NOM	ADJ;INDF;FEM;PL
sovjet	sovietic	sovjet	sovietic	PROPN;NOM	ADJ;INDF;MASC;SG
cello	violoncelul	cello	violoncel	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
grundarna	fondatori	grundare	fondator	N;NOM;DEF;MASC+FEM;PL	ADJ;INDF;MASC;PL
grundarna	fondatorii	grundare	fondator	N;NOM;DEF;MASC+FEM;PL	N;DEF;MASC;PL
mähren	moravia	mähr	moravie	PROPN;NOM	PROPN
avsevärt	substantial	avsevärd	substantial	ADV	ADJ;INDF;MASC;SG
candida	candida	candid	candida	N;NOM;INDF;MASC+FEM;SG	
über	über	über	über	V;IMP;FIN;ACT	N;INDF;MASC;SG
önskade	dorit	önska	dorit	V;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
varma	cald	varma	cald	ADJ;NOM;PL	ADJ;INDF;MASC;SG
varma	calda	varma	calda	ADJ;NOM;PL	ADJ;DEF;FEM;SG
blockerade	blocat	blockera	bloca	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
blockerade	blocata	blockera	blocat	ADJ;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
ersatt	inlocuita	ersatt	inlocuita	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
ersatt	inlocuite	ersatt	inlocui	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
adelaide	adelaide	adelaide	adelaide	PROPN;NOM	
batman	batman	batman	batman	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
uppvuxen	crescuta	uppvuxen	crescut	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
uppvuxen	ridicata	uppvuxen	ridicată	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
ögat	ochiul	öga	ochi	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
ögat	ochi	öga	ochi	N;NOM;DEF;NEUT;SG	N;INDF;MASC
ögat	eye	öga	ey	N;NOM;DEF;NEUT;SG	
fångenskap	captivi	fångenskap	captiv	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;PL
fångenskap	captive	fångenskap	captiv	N;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
fångenskap	captiva	fångenskap	captivă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
fångenskap	captiv	fångenskap	captiv	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
fångenskap	captivitate	fångenskap	captivitate	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
jordbruket	agricultura	jordbruk	agricultură	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
jordbruket	agricultura	jordbruk	agricultură	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
zaragoza	zaragoza	zaragoz	zaragoza	PROPN;NOM	N;DEF;FEM;SG
nixon	nixon	nixon	nixon	PROPN;NOM	PROPN
pulchella	pulchella	pulchell	pulchella	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
technology	tehnologie	technology	tehnologie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
technology	tehnologii	technology	tehnologie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
technology	tehnologia	technology	tehnologie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kommersiell	comerciale	kommersiell	comercial	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
kommersiell	comercial	kommersiell	comercial	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
kommersiell	reclama	kommersiell	reclama	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kommersiell	comerciala	kommersiell	comercial	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
svag	slaba	svag	slab	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
svag	slabit	svag	slabi	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;SG
svag	slab	svag	slab	ADJ;NOM;INDF;MASC+FEM;SG	ADV
svag	slaba	svag	slab	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
brorson	nepotul	brorson	nepot	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
brorson	nepoate	brorson	nepote	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
femton	fifteen	femton	fifteen	NUM;NOM	
virgin	fecioara	virgi	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
virgin	virgina	virgi	virgină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
virgin	fecioara	virgi	fecioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
virgin	virgina	virgi	virgină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ved	lemnul	ved	lemn	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ved	wood	ved	wood	N;NOM;INDF;MASC+FEM;SG	PROPN
ved	lemne	ved	lemn	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
säljer	vand	sälja	vand	V;IND;PRS;FIN;ACT	
säljer	vand	sälja	vand	V;IND;PRS;FIN;ACT	
säljer	vind	sälja	vinde	V;IND;PRS;FIN;ACT	
säljer	vand	sälja	vand	V;IND;PRS;FIN;ACT	
säljer	vind	sälja	vinde	V;IND;PRS;FIN;ACT	
säljer	vand	sälja	vand	V;IND;PRS;FIN;ACT	
miljön	mediul	miljö	mediu	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
miljön	mediu	miljö	mediu	N;NOM;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
öppnar	deschiderea	öppna	deschidere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
öppnar	deschidere	öppna	deschidere	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
magic	magice	magic	magic	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
magic	magie	magic	magie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
magic	magic	magic	magic	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
magic	magica	magic	magică	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
magic	magia	magic	magie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
expeditionen	expeditie	expedition	expeditie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
expeditionen	expeditie	expedition	expeditie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
nicolaus	nicolaus	nicolaus	nicolaus	PROPN;NOM	N;INDF;MASC;SG
önskan	dorinta	önskan	dorintă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
önskan	dorinta	önskan	dorintă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
önskan	dorinta	önskan	dorintă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
önskan	doresc	önskan	dori	N;NOM;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
skapats	create	skapa	crea	V;V.CVB;PASS	ADJ;INDF;FEM;PL
skapats	creata	skapa	crea	V;V.CVB;PASS	ADJ;DEF;FEM;SG
skapats	creata	skapa	crea	V;V.CVB;PASS	ADJ;DEF;FEM;SG
skapats	creat	skapa	crea	V;V.CVB;PASS	ADJ;INDF;MASC;SG
muslimer	musulmani	muslim	musulman	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
muslimer	musulmanii	muslim	musulman	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
muslimer	musulmanilor	muslim	musulman	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
muslimer	musulmana	muslim	musulmana	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
muslimer	musulmani	muslim	musulman	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
muslimer	musulmane	muslim	musulman	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;FEM;PL
muslimer	musulman	muslim	musulman	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
strauss	strauss	strauss	strauss	PROPN;NOM	PROPN
innsbruck	innsbruck	innsbruck	innsbrucke	PROPN;NOM	PROPN
seattle	seattle	seattle	seattlă	PROPN;NOM	PROPN
idol	idolul	idol	idol	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
restauranger	restaurantele	restaurang	restaurant	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
rymmer	evadarea	rymma	evadare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
köpt	cumparata	köpa	cumparat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
köpt	cumparata	köpa	cumparat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
köpt	cumparate	köpa	cumpara	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
formula	formula	formul	formulă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
formula	formula	formul	formulă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kotka	kotka	kotka	kotka	PROPN;NOM	PROPN
utlandet	strainatate	utland	strainatate	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
utlandet	strainatate	utland	strainatate	N;NOM;DEF;NEUT;SG	N;INDF;FEM;SG
omständigheter	circumstantele	omständighet	circumstant	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
asteroid	asteroid	asteroid	asteroid	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
utvalda	aleasa	utvalja	ales	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
utvalda	ales	utvalja	ales	ADJ;NOM;PL;PST;V.PTCP	ADV
utvalda	selectata	utvalja	selectat	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
utvalda	selectat	utvalja	selectat	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
militärt	militari	militär	militar	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC;PL
militärt	armata	militär	armată	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
militärt	militara	militär	militară	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
glasgow	glasgow	glasgow	glasgow	PROPN;NOM	PROPN
greg	greg	greg	greg	PROPN;NOM	PROPN
grunda	superficial	grund	superficial	ADJ;NOM;PL	ADV
grunda	superficiala	grund	superficială	ADJ;NOM;PL	ADJ;DEF;FEM;SG
rufescens	rufescens	rufesc	rufescens	N;NOM;INDF;MASC+FEM;SG	ADV
korea	coreea	kore	corea	PROPN;NOM	PROPN
loir	loir	loir	loir	N;NOM;INDF;MASC+FEM;SG	
azul	azul	azul	az	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
allvarliga	serioasa	allvarlig	serios	ADJ;NOM;PL	ADJ;DEF;FEM;SG
allvarliga	serioasa	allvarlig	serios	ADJ;NOM;PL	ADJ;DEF;FEM;SG
allvarliga	seriozitate	allvarlig	seriozitate	ADJ;NOM;PL	N;INDF;FEM;SG
allvarliga	serios	allvarlig	serios	ADJ;NOM;PL	ADV
allvarliga	severa	allvarlig	sever	ADJ;NOM;PL	ADJ;DEF;FEM;SG
allvarliga	severa	allvarlig	sever	ADJ;NOM;PL	ADJ;DEF;FEM;SG
allvarliga	sever	allvarlig	sever	ADJ;NOM;PL	ADJ;INDF;MASC;SG
undervisade	predat	undervisa	preda	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
undervisade	invatat	undervisa	invata	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
formosa	formosa	formos	formosa	PROPN;NOM	N;DEF;FEM;SG
metro	metroul	metro	metrou	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sibirien	siberia	sibirien	siberie	PROPN;NOM	N;DEF;FEM;SG
vänder	cotitura	vända	cotitură	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
vänder	rastoarna	vända	rastoarna	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
broadway	broadway	broadway	broadway	N;NOM;INDF;MASC+FEM;SG	PROPN
single	singura	singel	singur	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
single	singur	singel	singur	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
palats	palate	palats	palat	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
palats	palatul	palats	palat	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
bekant	familiar	bekant	familiar	ADJ;NOM;INDF;NEUT;SG	ADV
bekant	familiara	bekant	familiar	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
bekant	familiare	bekant	familiar	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
bekant	cunostinta	bekant	cunostinta	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
bekant	cunostinta	bekant	cunostinta	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
arrangemang	aranjamente	arrangemang	aranjament	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
arrangemang	aranjamentele	arrangemang	aranjament	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
arrangemang	aranjamentul	arrangemang	aranjament	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
uppdelad	impartit	uppdela	imparti	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
uppdelad	divizata	uppdela	divizat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
pär	pär	pär	pär	PROPN;NOM	
kant	marginea	kunna	margine	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kant	margine	kunna	margine	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kant	muchie	kunna	muchie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kant	frontiera	kunna	frontieră	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kant	granita	kunna	granită	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kant	frontiera	kunna	frontieră	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
brunei	brunei	brunei	brună	N;NOM;INDF;NEUT;SG	PROPN;DEF;FEM;SG
templet	templul	tempel	templu	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
templet	templu	tempel	templu	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
templet	temple	tempel	templu	N;NOM;DEF;NEUT;SG	N;INDF;FEM;PL
fästningen	fortareata	fästning	fortareat	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
fästningen	cetate	fästning	cetate	N;NOM;DEF;MASC+FEM;SG	
fästningen	cetatea	fästning	cetate	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
fästningen	fortareata	fästning	fortareat	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
murcia	murcia	murcia	murcia	N;NOM;INDF;MASC+FEM;SG	PROPN
granit	granit	granit	granit	N;NOM;INDF;MASC+FEM;SG	
felaktig	incorect	felaktig	incorect	ADJ;NOM;INDF;MASC+FEM;SG	ADV
felaktig	incorecte	felaktig	incorect	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
felaktig	incorecta	felaktig	incorecta	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
felaktig	inexacte	felaktig	inexact	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
lok	lok	lok	lok	N;NOM;INDF;NEUT;SG	
lok	locomotiva	lok	locomotivă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
lok	locomotiva	lok	locomotivă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
lok	locomotive	lok	locomotiv	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
lok	locomotive	lok	locomotiv	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
senna	senna	senna	senna	PROPN;NOM	PROPN
inledningsvis	initial	inledningsvis	initial	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
inledningsvis	initial	inledningsvis	initial	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
inledningsvis	initial	inledningsvis	initial	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
hübner	hübner	habna	hübner	N;NOM;INDF;MASC+FEM;SG	PROPN
senior	seniori	senio	senior	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
senior	seniorul	senio	senior	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vuxit	cultivate	växa	cultivat	V;V.CVB;ACT	ADJ;INDF;FEM;PL
vuxit	crescut	växa	crescut	V;V.CVB;ACT	ADJ;INDF;MASC;SG
olympic	olimpice	olympic	olimpic	N;NOM;INDF;NEUT;SG	ADJ;INDF;FEM;PL
olympic	olimpic	olympic	olimpic	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
olympic	olympic	olympic	olympic	N;NOM;INDF;NEUT;SG	PROPN
ande	spiritul	ande	spirit	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
davidson	davidson	davidson	davidson	N;NOM;INDF;MASC+FEM;SG	PROPN
branche	branche	branche	branche	N;NOM;INDF;NEUT;SG	
tarn	tarn	tarn	tarn	V;IMP;FIN;ACT	
talare	difuzor	talare	difuzor	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
talare	orator	talare	orator	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
talare	speaker	talare	speaker	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
talare	vorbitor	talare	vorbitor	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
talare	vorbitor	talare	vorbitor	N;NOM;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
förvaltning	gestionare	förvaltning	gestionare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
förvaltning	conducerea	förvaltning	conducere	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förvaltning	managementul	förvaltning	management	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
förvaltning	gestionarea	förvaltning	gestionare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förvaltning	administratia	förvaltning	administratie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förvaltning	administrarea	förvaltning	administrare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förvaltning	administrare	förvaltning	administrare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
förvaltning	administratie	förvaltning	administratie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
mandatperiod	mandatului	mandatperiod	mandat	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mandatperiod	mandatul	mandatperiod	mandat	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ignatz	ignatz	ignatz	ignatz	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	
ornata	ornata	ornat	ornat	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
insåg	realizat	inse	realiza	V;IMP;FIN;ACT	ADJ;INDF;MASC;SG
insåg	realizat	inse	realiza	V;IMP;FIN;ACT	ADJ;INDF;MASC;SG
claire	claire	claire	clair	PROPN;NOM	PROPN
kontinenten	continentul	kontinent	continent	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
kontinenten	continent	kontinent	continent	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
utnyttja	exploatarea	utnyttja	exploatare	V;IMP;FIN;ACT	N;DEF;FEM;SG
utnyttja	exploata	utnyttja	exploata	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
utnyttja	exploateaza	utnyttja	exploateaza	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
bruna	caprui	brun	caprui	ADJ;NOM;PL	
bruna	brown	brun	brown	ADJ;NOM;PL	PROPN
bruna	maro	brun	maro	ADJ;NOM;PL	N;INDF;MASC;SG
termer	termenii	term	termen	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
vision	viziune	vision	viziune	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
vision	viziunea	vision	viziune	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
albanska	albanezi	albanska	albanez	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
albanska	albaneza	albanska	albaneză	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
albanska	albanez	albanska	albanez	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
monaco	monaco	monaco	monaco	PROPN;NOM	PROPN
forntida	stravechi	forntida	stravechi	ADJ;NOM	
forntida	antica	forntida	antic	ADJ;NOM	N;DEF;FEM;SG
forntida	antici	forntida	antic	ADJ;NOM	N;INDF;MASC;PL
forntida	anticii	forntida	antic	ADJ;NOM	N;DEF;MASC;PL
åberg	åberg	åberg	gberg	PROPN;NOM	
kunth	kunth	kunth	kunth	N;NOM;INDF;NEUT;SG	
kejserliga	imperiala	kejserlig	imperial	ADJ;NOM;PL	ADJ;DEF;FEM;SG
kejserliga	imperial	kejserlig	imperial	ADJ;NOM;PL	ADJ;INDF;MASC;SG
processer	procesele	process	proces	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
processer	proceselor	process	proces	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
fest	petrecere	fest	petrecere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
fest	sarbatoare	fest	sarbator	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM
brahe	brahe	brahe	brah	PROPN;NOM	PROPN
samarbetade	cooperat	samarbetad	coopera	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
underjordisk	underground	underjordisk	underground	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;SG
guangxi	guangxi	guangxi	guangxi	N;NOM;INDF;MASC+FEM;SG	PROPN
fysisk	fizice	fysisk	fizic	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
fysisk	fizica	fysisk	fizică	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fysisk	fizic	fysisk	fizic	ADJ;NOM;INDF;MASC+FEM;SG	ADV
benz	benz	benz	benz	PROPN;NOM	N;INDF;MASC;SG
skyldig	vinovata	skyldig	vinovată	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
castro	castro	castro	castro	PROPN;NOM	PROPN
livstid	life	livstid	life	N;NOM;INDF;MASC+FEM;SG	
livstid	viata	livstid	viată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
livstid	viata	livstid	viată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
livstid	viata	livstid	viată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
livstid	viata	livstid	viată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
livstid	viata	livstid	viată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vers	versuri	vers	vers	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
vers	versetul	vers	verset	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vers	versul	vers	vers	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
empire	imperiul	empire	imperiu	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
empire	imperiului	empire	imperiu	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
crow	crow	crow	crow	PROPN;NOM	PROPN
crow	cioara	crow	cioară	PROPN;NOM	N;DEF;FEM;SG
crow	corb	crow	corb	PROPN;NOM	N;INDF;MASC;SG
crow	cioara	crow	cioară	PROPN;NOM	N;DEF;FEM;SG
interna	interna	intern	interna	ADJ;NOM;PL	N;DEF;FEM;SG
interna	intern	intern	intern	ADJ;NOM;PL	ADJ;INDF;MASC;SG
half	jumatate	half	jumata	N;NOM;INDF;NEUT;SG	
half	jumate	half	juma	N;NOM;INDF;NEUT;SG	
half	jumatate	half	jumata	N;NOM;INDF;NEUT;SG	
osäker	nesigure	osäker	nesigur	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
osäker	nesigura	osäker	nesigura	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
osäker	nesigure	osäker	nesigur	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
osäker	nesigura	osäker	nesigura	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
osäker	nesigura	osäker	nesigura	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
thor	thor	thor	thor	PROPN;NOM	N;INDF;MASC;SG
halvt	jumatate	halv	jumata	ADJ;NOM;INDF;NEUT;SG	
halvt	jumate	halv	juma	ADJ;NOM;INDF;NEUT;SG	
