culturas	κουλτούρες	cultura	κουλτούρα	N	ADJ;NOM;FEM;PL
mundiais	κόσμο	mundial	κόσμος	ADJ	N;ACC;MASC;SG
mundiais	κόσμος	mundial	κόσμος	ADJ	N;NOM;MASC;SG
pensabamos	σκέψη	pensabar	σκέψη	V	N;NOM;FEM;SG
revistas	περιοδικά	revista	περιοδικά	N	ADV
mentras	ενώ	mentras	ενώ	N	CONJ
mentras	ενω	mentras	ενω	N	ADV
lagos	λάγκος	lago	λάγκος	N	
recentes	πρόσφατα	recente	πρόσφατα	ADJ	ADV
recentes	πρόσφατο	recente	πρόσφατος	ADJ	N;NOM;NEUT;SG
funcione	έργο	funcionar	έργο	V	N;NOM;NEUT;SG
funcione	δουλειά	funcionar	δουλειά	V	N;NOM;FEM;SG
funcione	εργασίες	funcionar	εργασία	V	N;NOM;FEM;PL
funcione	εργασία	funcionar	εργασία	V	N;NOM;FEM;SG
funcione	δουλεια	funcionar	δουλεια	V	N;ACC;FEM;SG
cuando	πότε	cuando	πότε	V	ADV
cuando	όταν	cuando	όταν	V	CONJ
cuando	οταν	cuando	οταν	V	CONJ
cadrado	τετράγωνο	cadrado	τετράγωνος	ADJ	N;NOM;NEUT;SG
cadrado	πλατεία	cadrado	πλατεία	ADJ	N;NOM;FEM;SG
palma	παλμ	palma	παλμ	N	
palma	palm	palma	palm	N	
gráficos	γραφικά	gráfico	γραφικά	ADJ	ADV
decatarse	ειδοποίηση	decatarse	ειδοποίηση	V	N;NOM;FEM;SG
comunicarse	επικοινωνούν	comunicarse	επικοινωνώ	PROPN	V;IPFV;IND;PL;3;PRS;FIN;ACT
apple	μήλο	apple	μήλος	PROPN	N;NOM;NEUT;SG
apple	apple	apple	apple	PROPN	
apple	έχει	apple	έχω	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
modernos	μοντέρνο	moderno	μοντέρνο	ADJ	N;NOM;NEUT;SG
modernos	μοντέρνα	moderno	μοντέρνα	ADJ	N;NOM;FEM;PL
modernos	μοντέρνος	moderno	μοντέρνος	ADJ	PROPN;NOM;MASC;SG
exceso	απο	exceso	απο	N	ADP
exceso	από	exceso	από	N	ADP
vermellas	κόκκινη	vermello	κόκκινος	N	ADJ;NOM;FEM;SG
vermellas	κόκκινα	vermello	κόκκινος	N	ADJ;NOM;NEUT;PL
vermellas	κόκκινος	vermello	κόκκινος	N	ADJ;NOM;MASC;SG
ocupados	πολυάσχολος	ocupado	πολυάσχολος	ADJ	N;NOM;MASC;SG
ocupados	απασχολημένη	ocupado	απασχολώ	ADJ	V;PFV;NOM;FEM;SG;V.PTCP;PASS
ocupados	απασχολημένος	ocupado	απασχολημένος	ADJ	V;PFV;NOM;MASC;SG;V.PTCP;PASS
ocupados	απασχολημένοι	ocupado	απασχολώ	ADJ	V;PFV;NOM;MASC;PL;V.PTCP;PASS
avanzada	προηγμένη	avanzar	προηγμένος	V	ADJ;NOM;FEM;SG
avanzada	προηγμένο	avanzar	προηγμένος	V	ADJ;NOM;NEUT;SG
darvos	δώστε	darvo	δώστε	V	N;ACC;FEM;SG
darvos	εσείς	darvo	εγώ	V	PRO;NOM;MASC;PL;2
darvos	όπως	darvo	όπως	V	ADV
darvos	οπως	darvo	οπως	V	ADV
darvos	like	darvo	like	V	
darvos	σαν	darvo	σαν	V	ADV
interésame	ενδιαφερόμενα	interésame	ενδιαφερόμενος	V	ADJ;NOM;NEUT;PL
nalgo	κάτι	nalgo	κάτι	N	PRO;NOM;NEUT;SG;3
nalgo	κατι	nalgo	κατι	N	ADV
chamaría	κλήση	chamar	κλήση	V	N;NOM;FEM;SG
austria	αυστρία	austria	αυστρία	PROPN	PROPN;ACC;FEM;SG
agricultura	γεωργία	agricultura	γεωργία	N	PROPN;ACC;FEM;SG
unidas	united	unir	united	V	
unidas	μαζί	unir	μαζί	V	ADV
unidas	μαζι	unir	μαζι	V	N
ratos	αρουραίοι	rato	αρουραίος	N	ADJ;NOM;MASC;PL
ratos	αρουραίους	rato	αρούραιος	N	ADJ;NOM;MASC;PL
dispoñible	διαθέσιμα	dispoñible	διαθέσιμος	ADJ	V;IPFV;IND;PL;1;PRS;FIN;ACT
dispoñible	διατίθεται	dispoñible	διαθέτω	ADJ	V;IPFV;IND;SG;3;PRS;FIN;PASS
dispoñible	διαθέσιμο	dispoñible	διαθέσιμο	ADJ	N;NOM;NEUT;SG
provén	απο	prover	απο	V	ADP
provén	από	prover	από	V	ADP
namorada	αγαπη	namorar	αγαπη	V	N;NOM;FEM;SG
namorada	έρωτας	namorar	έρωτο	V	N;NOM;MASC;SG
namorada	αγάπη	namorar	αγάπη	V	N;NOM;FEM;SG
namorada	με	namorar	με	V	ADP
enfadado	οργισμένος	enfadar	οργισμένος	V	ADJ;NOM;MASC;SG
enfadado	τρελός	enfadar	τρελός	V	N;NOM;MASC;SG
enfadado	μαντ	enfadar	μαντ	V	
demasiadas	πολλα	demasiadas	πολύς	ADJ	ADV
impórtalle	φροντίδα	impórtalle	φροντίδα	ADJ	N;NOM;FEM;SG
impórtalle	εσύ	impórtalle	εσύ	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
impórtalle	εσείς	impórtalle	εγώ	ADJ	PRO;NOM;MASC;PL;2
impórtalle	εσυ	impórtalle	εσυ	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
impórtalle	νου	impórtalle	νου	ADJ	N;NOM;NEUT;SG
impórtalle	μυαλό	impórtalle	μυαλός	ADJ	N;NOM;NEUT;SG
preocupados	ανήσυχος	preocupar	ανήσυχος	V	N;NOM;MASC;SG
preocupados	ανήσυχη	preocupar	ανήσυχος	V	N;NOM;FEM;SG
preocupados	περίπου	preocupar	περίπου	V	ADV
secundaria	high	secundario	high	ADJ	
secundaria	ψηλά	secundario	ψηλώ	ADJ	ADV
secundaria	σχολείο	secundario	σχολείο	ADJ	N;NOM;NEUT;SG
secundaria	σχολη	secundario	σχολος	ADJ	N;NOM;FEM;SG
secundaria	σχολειο	secundario	σχολειο	ADJ	N;NOM;NEUT;SG
secundaria	σχολή	secundario	σχολή	ADJ	N;NOM;FEM;SG
secundaria	δευτερεύον	secundario	δευτερεύω	ADJ	N;NOM;NEUT;SG
irlanda	ιρλανδία	irlanda	ιρλανδία	PROPN	PROPN;ACC;FEM;SG
irlanda	ιρλανδια	irlanda	ιρλανδια	PROPN	PROPN;NOM;FEM;SG
universidades	univers	universidade	univers	N	
ridícula	γελοίο	ridícula	γελοίο	N	PRO;NOM;NEUT;SG;3
ridícula	γελοία	ridícula	γελοία	N	ADV
podre	σάπια	podre	σάπια	V	ADV
podre	σάπιο	podre	σάπιο	V	ADJ;NOM;NEUT;SG
buscamos	για	buscar	για	V	ADP
buscamos	for	buscar	for	V	
anual	ετήσιο	anual	ετήσιος	ADJ	N;NOM;NEUT;SG
ofrecerlle	προσφορά	ofrecerlle	προσφορά	ADJ	N;ACC;FEM;SG
durmas	κοιμήσου	durma	κόιμησος	N	V;PFV;IND;SG;1;PST;FIN;ACT
durmas	ξύπνιος	durma	ξύπνιος	N	ADJ;NOM;MASC;SG
repito	επανάληψη	repito	επανάληψη	V	N;ACC;FEM;SG
repito	over	repito	over	V	
crían	αυτοί	crían	αυτός	V	PRO;NOM;MASC;PL;3
atoparse	συναντήσω	atoparse	συναντώ	PROPN	V;PFV;IND;SG;1;FIN;ACT
atoparse	συνάντηση	atoparse	συνάντηση	PROPN	N;ACC;FEM;SG
mensaxeiro	messenger	mensaxeiro	messenger	N	
mensaxeiro	αγγελιοφόρος	mensaxeiro	αγγελιοφόρος	N	ADJ;NOM;MASC;SG
mensaxeiro	αγγελιαφόρος	mensaxeiro	αγγελιαφόρος	N	ADJ;NOM;MASC;SG
respiro	σπάσε	respiro	σπάω	N	V;IPFV;IND;SG;1;PST;FIN;ACT
respiro	υπόλοιπα	respiro	υπόλοιπος	N	ADV
controla	έλεγχοι	controlar	έλεγχος	V	N;NOM;MASC;PL
controla	χειριστήρια	controlar	χειριστήρι	V	N;NOM;NEUT;PL
controla	ελέγχων	controlar	έλεγχος	V	N;GEN;MASC;PL
crendo	σκέψης	crendo	σκέψη	V	N;GEN;FEM;SG
crendo	σκέψη	crendo	σκέψη	V	N;NOM;FEM;SG
adoitaban	χρησιμοποιούμενα	adoitar	χρησιμοποιούμενος	V	ADV
adoitaban	χρησιμοποιούμενες	adoitar	χρησιμοποιούμενος	V	ADJ;NOM;FEM;PL
adoitaban	αυτοί	adoitar	αυτός	V	PRO;NOM;MASC;PL;3
alexander	αλεξάντερ	alexander	αλεξάντερ	ADJ	PROPN;NOM;MASC;SG
alexander	αλέξανδρε	alexander	αλεξάνω	ADJ	V;IPFV;IND;SG;1;PST;FIN;ACT
alexander	αλέξανδρος	alexander	αλέξανδρος	ADJ	PROPN;NOM;MASC;SG
seco	στεγνά	seco	στεγνά	N	ADV
alcohol	αλκοόλ	alcohol	αλκοόλ	N	
vivas	ζώντας	vivo	ζών	ADJ	V;IPFV;V.CVB;ACT
viaxando	ταξίδια	viaxar	ταξίδι	V	N;NOM;NEUT;PL
artística	καλλιτεχνική	artístico	καλλιτεχνικός	N	ADJ;NOM;FEM;SG
artística	καλλιτεχνικό	artístico	καλλιτεχνικός	N	ADJ;NOM;NEUT;SG
artística	καλλιτεχνικές	artístico	καλλιτεχνικός	N	ADJ;NOM;FEM;PL
artística	καλλιτεχνικά	artístico	καλλιτεχνικά	N	ADV
cegos	τυφλοί	cego	τυφλός	N	ADJ;NOM;MASC;PL
cegos	τυφλά	cego	τυφλά	N	ADV
cegos	τυφλός	cego	τυφλός	N	ADJ;NOM;MASC;SG
cegos	τυφλό	cego	τυφλός	N	ADJ;NOM;NEUT;SG
cegos	τυφλή	cego	τυφλή	N	ADJ;NOM;FEM;SG
choraba	κλάμα	chorar	κλάμα	V	N;NOM;NEUT;SG
continuou	συνέχεια	continuar	συνέχεια	V	N;ACC;FEM;SG
continuou	και	continuar	και	V	CONJ
elefante	ελέφαντες	elefante	ελέφαντας	N	ADJ;NOM;MASC;PL
elefante	ελέφαντας	elefante	ελέφαντας	N	V;IPFV;V.CVB;ACT
elefante	ελέφαντες	elefante	ελέφαντας	N	ADJ;NOM;MASC;PL
sétimo	έβδομη	sétimo	έβδομος	ADJ	PROPN;NOM;FEM;SG
sétimo	έβδομο	sétimo	έβδομος	ADJ	NUM;NOM;NEUT;SG
creceu	εκει	crecer	εκει	V	ADV
creceu	εκεί	crecer	εκεί	V	ADV
venden	αυτοί	vender	αυτός	V	PRO;NOM;MASC;PL;3
venden	πούλα	vender	πούλα	V	PROPN;NOM;NEUT;SG
atopara	κοα	atopar	κοα	V	N
dixestes	εσύ	dicir	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
dixestes	εσείς	dicir	εγώ	N	PRO;NOM;MASC;PL;2
dixestes	εσυ	dicir	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
dixestes	είπε	dicir	λέγω	N	V;PFV;IND;SG;3;PST;FIN;ACT
chamaron	αυτοί	chamar	αυτός	V	PRO;NOM;MASC;PL;3
brasil	βραζιλία	brasil	βραζιλία	N	PROPN;ACC;FEM;SG
afeita	χρησιμοποιούμενα	afeitar	χρησιμοποιούμενος	V	ADV
afeita	χρησιμοποιούμενες	afeitar	χρησιμοποιούμενος	V	ADJ;NOM;FEM;PL
afeita	εσείς	afeitar	εγώ	V	PRO;NOM;MASC;PL;2
tiran	πέτα	ter	πέτα	V	N
tiran	αυτοί	ter	αυτός	V	PRO;NOM;MASC;PL;3
separar	χωριστή	separar	χωριστής	V	ADJ;NOM;FEM;SG
separar	ξεχωριστά	separar	ξεχωριστώ	V	ADV
separar	χωριστά	separar	χωριστώ	V	ADV
arriscar	κίνδυνος	arriscar	κίνδυνος	V	N;NOM;MASC;SG
arriscar	κίνδυνο	arriscar	κίνδυνος	V	N;ACC;MASC;SG
arriscar	ρίσκο	arriscar	Ρίσκο	V	N;NOM;NEUT;SG
arriscar	κινδύνου	arriscar	κίνδυνος	V	N;GEN;MASC;SG
pito	κότα	pito	κότα	N	PROPN;NOM;FEM;SG
proveito	μερικές	proveito	μερικοί	N	PRO;NOM;FEM;PL;3
proveito	κάποια	proveito	κάποιος	N	PRO;NOM;NEUT;PL;3
proveito	κάποιοι	proveito	κάποιος	N	PRO;NOM;MASC;PL;3
proveito	μερικοί	proveito	μερικοί	N	PRO;NOM;MASC;PL;3
proveito	μερικά	proveito	μερικοί	N	PRO;NOM;NEUT;PL;3
obstante	ωστόσο	obstante	ωστόσο	ADJ	CONJ
obstante	εντούτοις	obstante	εντούτοις	ADJ	ADV
insultar	προσβολή	insultar	προσβολή	V	N;ACC;FEM;SG
insultar	προσβλητικό	insultar	προσβλητικός	V	ADJ;NOM;NEUT;SG
insultar	προσβλητική	insultar	προσβλητικός	V	ADJ;NOM;FEM;SG
descoñecidos	άγνωστοι	descoñecido	άγνωστος	N	ADJ;NOM;MASC;PL
descoñecidos	ξένοι	descoñecido	ξένος	N	ADJ;NOM;MASC;PL
descoñecidos	ξένους	descoñecido	ξένος	N	ADJ;ACC;MASC;PL
stewart	στιούαρτ	stewart	στιούαρτ	V	
stewart	στούαρτ	stewart	στούαρτ	V	
stewart	stewart	stewart	stewart	V	
escuros	βαθύς	escuro	βαθύς	ADJ	N;NOM;MASC;SG
escuros	βαθιά	escuro	βαθύς	ADJ	ADV
escuros	βαθύ	escuro	βαθύς	ADJ	N;NOM;NEUT;SG
escuros	dark	escuro	dark	ADJ	
escuros	σκοτεινά	escuro	σκοτεινά	ADJ	N;NOM;NEUT;PL
escuros	σκοτάδι	escuro	σκοτάδι	ADJ	N;NOM;NEUT;SG
escuros	σκούρο	escuro	σκούρος	ADJ	N;NOM;NEUT;SG
escuros	σκοτεινό	escuro	σκοτεινός	ADJ	N;NOM;NEUT;SG
internacionais	international	internacional	international	ADJ	
internacionais	διεθνή	internacional	διεθνής	ADJ	ADV
extrema	ακραία	extremo	ακραίος	N	ADV
extrema	ακραίες	extremo	ακραίος	N	ADJ;NOM;FEM;PL
extrema	ακραίο	extremo	ακραίο	N	ADJ;NOM;NEUT;SG
esquecido	ξεχασμένο	esquecer	ξεχασμένο	V	ADJ;NOM;NEUT;SG
esquecido	ξεχασμένα	esquecer	ξεχάζω	V	ADJ;NOM;NEUT;PL
rabia	έξω	rabia	έξω	N	ADV
rabia	out	rabia	out	N	
rabia	εξω	rabia	εξω	N	ADV
caros	ακριβά	caro	ακριβά	ADJ	ADV
caros	ακριβή	caro	ακριβός	ADJ	ADV
caros	ακριβός	caro	ακριβός	ADJ	N;NOM;MASC;SG
sacrificar	θυσίες	sacrificar	θυσία	V	N;NOM;FEM;PL
sacrificar	θυσία	sacrificar	θυσία	V	N;ACC;FEM;SG
apropiado	κατάλληλο	apropiar	κατάλληλος	V	ADJ;NOM;NEUT;SG
apropiado	κατάλληλη	apropiar	κατάλληλος	V	ADJ;NOM;FEM;SG
apropiado	κατάλληλα	apropiar	κατάλληλα	V	ADV
carreta	καρότσι	carreta	καρότσι	N	
buscaba	ήταν	buscar	είμαι	V	V;IPFV;IND;SG;3;PST;FIN;PASS
buscaba	για	buscar	για	V	ADP
buscaba	for	buscar	for	V	
dubido	αμφιβολία	dober	αμφιβολία	V	N;NOM;FEM;SG
merca	αγόρασε	merca	αγοράζω	N	V;PFV;IND;SG;3;PST;FIN;ACT
merca	αγοράσω	merca	αγοράζω	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
merca	αγοράζει	merca	αγοράζω	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
atraso	αργά	atraso	αργά	N	ADV
recto	ίσια	recto	ίσιος	N	ADV
recto	κατευθείαν	recto	κατεύθεια	N	ADV
saúda	πω	saúda	λέγω	N	V;PFV;IND;SG;1;FIN;ACT
saúda	πείτε	saúda	λέγω	N	V;PFV;IMP;PL;2;FIN;ACT
saúda	πες	saúda	πες	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
saúda	γεια	saúda	γεια	N	V;PFV;IND;SG;1;PRS;FIN;ACT
saúda	γειά	saúda	γειό	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
prusianos	πρώσοι	prusiano	πρώσος	ADJ	PROPN;NOM;MASC;PL
caramba	ελα	caramba	έλας	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
caramba	έλα	caramba	έλας	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
falabamos	περίπου	falabar	περίπου	V	ADV
abrazo	αγκάλιασε	abrazo	αγκαλιάζω	N	V;PFV;IND;SG;3;PST;FIN;ACT
contarllo	πες	contarllo	πες	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
contarllo	αυτόν	contarllo	αυτός	N	PRO;ACC;MASC;SG;3
escríbeme	γράψω	escríbeme	γράψω	PROPN	V;PFV;IND;SG;1;FIN;ACT
escríbeme	γράψτε	escríbeme	γράψτε	PROPN	V;PFV;IMP;PL;2;FIN;ACT
escríbeme	γράψε	escríbeme	γράφω	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
escríbeme	γραφει	escríbeme	γραφω	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
escríbeme	γράφει	escríbeme	γράφω	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dáma	δώστε	dáma	δώστε	PROPN	N;ACC;FEM;SG
dáma	δώσε	dáma	δίνω	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
dicircho	εσείς	dicircho	εγώ	V	PRO;NOM;MASC;PL;2
veo	πέπλο	veo	πέπλο	V	N;NOM;NEUT;SG
veo	βέιλ	veo	βέιλ	V	N
chámao	καλέστε	chámao	καλώ	PROPN	V;PFV;IMP;PL;2;FIN;ACT
chámao	κλήση	chámao	κλήση	PROPN	N;NOM;FEM;SG
chámao	κάλεσε	chámao	καλώ	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
chámao	αυτόν	chámao	αυτός	PROPN	PRO;ACC;MASC;SG;3
parécelle	εσύ	parécelle	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
parécelle	εσείς	parécelle	εγώ	PROPN	PRO;NOM;MASC;PL;2
parécelle	εσυ	parécelle	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
parécelle	αυτή	parécelle	αυτός	PROPN	PRO;NOM;FEM;SG;3
parécelle	εκείνη	parécelle	εκείνος	PROPN	PRO;ACC;FEM;SG;3
prefires	εσείς	prefer	εγώ	V	PRO;NOM;MASC;PL;2
bicar	φιλί	bicar	φιλί	V	N;NOM;NEUT;SG
bicar	kiss	bicar	kiss	V	
sirvo	υπηρετώ	sirvo	υπηρετώ	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
lotaría	κλήρωση	lotaría	κλήρωση	V	N;NOM;FEM;SG
lotaría	λοταρία	lotaría	λοταρία	V	N;NOM;FEM;SG
lotaría	λαχείο	lotaría	λαχείο	V	N;NOM;NEUT;SG
máximo	μέγιστη	máximo	μέγιστος	ADJ	N;ACC;FEM;SG
máximo	μέγιστο	máximo	μέγιστος	ADJ	N;NOM;NEUT;SG
cambiaches	εσείς	cambiaches	εγώ	V	PRO;NOM;MASC;PL;2
cambiaches	χέιβεν	cambiaches	χείβω	V	
cambiaches	αλλαγή	cambiaches	αλλαγή	V	N;ACC;FEM;SG
cambiaches	μεταβολή	cambiaches	μεταβολή	V	N;NOM;FEM;SG
cambiaches	ρέστα	cambiaches	ρέστα	V	N;NOM;NEUT;PL
almorzar	πρωϊνό	almorzar	πρωϊνό	V	N;NOM;NEUT;SG
almorzar	πρωινό	almorzar	πρωινό	V	N
almorzar	πρόγευμα	almorzar	πρόγευμα	V	N;NOM;NEUT;SG
almorzar	γεύμα	almorzar	γεύμα	V	N;NOM;NEUT;SG
almorzar	μεσημεριανό	almorzar	μεσημεριανός	V	PROPN;NOM;NEUT;SG
liscou	αυτή	liscar	αυτός	V	PRO;NOM;FEM;SG;3
liscou	εκείνη	liscar	εκείνος	V	PRO;ACC;FEM;SG;3
liscou	αριστερά	liscar	αριστερά	V	ADV
liscou	αριστερό	liscar	αριστερός	V	N;NOM;NEUT;SG
liscou	αριστερή	liscar	αριστερής	V	ADJ;NOM;FEM;SG
liscou	αριστερα	liscar	αριστέρα	V	ADV
interesan	συμφέρον	interesar	συμφέρον	V	N;NOM;NEUT;SG
interesan	τόκος	interesar	τόκος	V	N;NOM;MASC;SG
interesan	τόκοι	interesar	τόκος	V	N;NOM;MASC;PL
interesan	ενδιαφερόμενα	interesar	ενδιαφερόμενος	V	ADJ;NOM;NEUT;PL
baleiras	άδειο	baleira	άδειο	ADJ	N;NOM;NEUT;SG
baleiras	κενό	baleira	κενό	ADJ	N;NOM;NEUT;SG
baleiras	άδεια	baleira	άδεια	ADJ	N;NOM;FEM;SG
furioso	έξαλλος	furioso	έξαλλος	ADJ	PROPN;NOM;MASC;SG
furioso	εξοργισμένος	furioso	εξοργισμένος	ADJ	V;PFV;NOM;MASC;SG;V.PTCP;PASS
sacalo	έξω	sacalo	έξω	N	ADV
sacalo	out	sacalo	out	N	
sacalo	εξω	sacalo	εξω	N	ADV
sacalo	πάρτε	sacalo	πάρτε	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
sacalo	πάρε	sacalo	πάρε	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
vina	πριόνι	vina	πριόνι	V	N;NOM;NEUT;SG
unida	μαζί	unir	μαζί	V	ADV
unida	μαζι	unir	μαζι	V	N
retiro	πάρτε	retiro	πάρτε	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
retiro	πάρε	retiro	πάρε	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
fique	stand	fique	stand	V	
destruíron	αυτοί	destruír	αυτός	V	PRO;NOM;MASC;PL;3
fitzgerald	φιτζέραλντ	fitzgerald	φιτζέραλντ	ADJ	
fitzgerald	fitzgerald	fitzgerald	fitzgerald	ADJ	
veteranos	βετεράνους	veterano	βετέρανος	N	PROPN;ACC;MASC;PL
veteranos	βετεράνους	veterano	βετέρανος	N	PROPN;ACC;MASC;PL
defende	για	defender	για	V	ADP
defende	for	defender	for	V	
faiche	εσύ	fache	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
faiche	εσείς	fache	εγώ	PROPN	PRO;NOM;MASC;PL;2
faiche	εσυ	fache	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
métete	νου	métete	νου	PROPN	N;NOM;NEUT;SG
métete	μυαλό	métete	μυαλός	PROPN	N;NOM;NEUT;SG
véxote	δείτε	véxote	βλέπω	PROPN	V;PFV;IMP;PL;2;FIN;ACT
véxote	βλέπεις	véxote	βλέπη	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
véxote	βλέπε	véxote	βλέπω	PROPN	
véxote	δειτε	véxote	δειτε	PROPN	
véxote	εσύ	véxote	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
véxote	εσείς	véxote	εγώ	PROPN	PRO;NOM;MASC;PL;2
véxote	εσυ	véxote	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
roubando	κλοπή	roubar	κλοπή	V	N;NOM;FEM;SG
roubando	κλέψιμο	roubar	κλέψιμο	V	N;NOM;NEUT;SG
chamarme	κλήση	chamarme	κλήση	V	N;NOM;FEM;SG
coñeciches	έκανε	coñeciche	κάνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
coñeciches	εσύ	coñeciche	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
coñeciches	εσείς	coñeciche	εγώ	N	PRO;NOM;MASC;PL;2
coñeciches	εσυ	coñeciche	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
coñeciches	συναντήσω	coñeciche	συναντώ	N	V;PFV;IND;SG;1;FIN;ACT
coñeciches	αυτόν	coñeciche	αυτός	N	PRO;ACC;MASC;SG;3
marion	μάριον	marion	μάριον	PROPN	PROPN;NOM;NEUT;SG
pénsao	περίπου	pénsao	περίπου	PROPN	ADV
pénsao	σκέψου	pénsao	σκέψο	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
pénsao	σκεφτείτε	pénsao	σκέφτομαι	PROPN	V;PFV;IMP;PL;2;FIN;PASS
blue	μπλέ	blue	μπλέ	PROPN	N
blue	μπλε	blue	μπλε	PROPN	N
blue	γαλάζιο	blue	γαλάζιος	PROPN	N;NOM;NEUT;SG
andrews	άντριους	andrews	άντριος	PROPN	PROPN;NOM;MASC;PL
andrews	andrews	andrews	andrews	PROPN	
andrews	απο	andrews	απο	PROPN	ADP
andrews	από	andrews	από	PROPN	ADP
perdóeme	συγχώρεσε	perdóeme	συγχωρώ	N	V;PFV;IND;SG;3;PST;FIN;ACT
chalana	σκάφος	chalanar	σκάφος	ADJ	N;NOM;NEUT;SG
chalana	βάρκα	chalanar	βάρκα	ADJ	N;ACC;FEM;SG
chalana	πλοίο	chalanar	πλοίο	ADJ	N;NOM;NEUT;SG
chalana	καράβι	chalanar	καράβι	ADJ	N;NOM;NEUT;SG
filliña	αγαπητέ	filliña	αγαπητός	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
filliña	αγαπητή	filliña	αγαπητός	N	ADJ;NOM;FEM;SG
sagrada	ιερός	sagrar	ιερός	V	ADJ;NOM;MASC;SG
sagrada	ιερά	sagrar	ιερός	V	ADV
sagrada	ιερή	sagrar	ιερός	V	ADJ;NOM;FEM;SG
sagrada	ιερό	sagrar	ιερός	V	N;NOM;NEUT;SG
sagrada	άγιο	sagrar	άγιος	V	N;NOM;MASC;SG
sagrada	ιερό	sagrar	ιερός	V	N;NOM;NEUT;SG
sagrada	ιερά	sagrar	ιερός	V	ADV
insolente	αυθάδης	insolente	αυθάδη	ADJ	N;GEN;FEM;SG
andabas	εσύ	andaba	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
andabas	εσείς	andaba	εγώ	N	PRO;NOM;MASC;PL;2
andabas	εσυ	andaba	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
geoffrey	τζέφρι	geoffrey	τζέφρι	PROPN	
cantaba	τραγούδα	cantar	τραγούδα	V	N;NOM;SG
cantaba	σανγκ	cantar	σανγκ	V	N
tróuxenche	έφερε	tróuxenche	φέρω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
tróuxenche	εσύ	tróuxenche	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
tróuxenche	εσείς	tróuxenche	εγώ	PROPN	PRO;NOM;MASC;PL;2
tróuxenche	εσυ	tróuxenche	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
gaspare	gaspare	gaspare	gaspare	N	
armadas	οπλισμένοι	armado	οπλίζω	N	V;PFV;NOM;MASC;PL;V.PTCP;PASS
armadas	οπλισμένη	armado	οπλίσκω	N	V;PFV;NOM;FEM;SG;V.PTCP;PASS
armadas	οπλισμένος	armado	οπλισμένος	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
armadas	ένοπλες	armado	ένοπλος	N	ADJ;NOM;FEM;PL
armadas	οπλισμένο	armado	οπλίζω	N	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
foches	έκανε	foche	κάνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
foches	εσύ	foche	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
foches	εσείς	foche	εγώ	N	PRO;NOM;MASC;PL;2
foches	εσυ	foche	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
anarquista	αναρχικός	anarquista	αναρχικός	N	ADJ;NOM;MASC;SG
irlandeses	ιρλανδικά	irlander	ιρλανδικά	N	ADV
