com	com	com	com	ADP	
austin	אוסטין	austin	אוסטין	N;MASC;SG	PROPN
alexandria	אלכסנדריה	alexandria	אלכסנדריה	N;FEM;SG	PROPN
palma	פאלם	palma	פאלם	N;FEM;SG	PROPN
palma	דקל	palma	דקל	N;FEM;SG	PROPN
palma	פלמה	palma	פלמה	N;FEM;SG	PROPN
bros	אחים	bro	אח	N;MASC;SG	N;PL
estreito	מצר	estreito	מצר	N;MASC;SG	PROPN
estreito	צר	estreito	צר	N;MASC;SG	
estreito	צרה	estreito	צר	N;MASC;SG	
conversa	שיחת	conversa	שיחה	N;FEM;SG	ADV
conversa	לדבר	conversa	דיבר	N;FEM;SG	V;NFIN;ACT
conversa	דברי	conversa	דבר	N;FEM;SG	N;PSSD;MASC;PL
conversa	שוחח	conversa	שוחח	N;FEM;SG	PROPN
ameaçada	איים	ameaçar	אי	V;FEM;SG;V.PTCP	PROPN
canta	לשיר	canta	השיר	V;IND;SG;3;PRS;FIN	
canta	שרים	canta	שר	V;IND;SG;3;PRS;FIN	N;MASC;PL
canta	שירו	canta	שירו	V;IND;SG;3;PRS;FIN	
morreram	מת	morrer	מת	V;IND;PL;3;FIN	ADJ;MASC;SG
morreram	מתו	morrer	מת	V;IND;PL;3;FIN	PROPN
morreram	מתה	morrer	מת	V;IND;PL;3;FIN	PROPN
morgan	מורגן	morgan	מורגן	N;MASC;SG	PROPN
sacerdote	הכהן	sacerdote	הכהן	N;MASC;SG	PROPN
sacerdote	כומר	sacerdote	כומר	N;MASC;SG	PROPN
vender	מכור	vender	מכור	V;NFIN	
vender	מוכרת	vender	מוכר	V;NFIN	ADJ;FEM;SG
vender	מוכר	vender	מוכר	V;NFIN	
essencial	חיוניות	essencial	חיוניות	ADJ;MASC;SG	N;FEM;SG
essencial	חיוניים	essencial	חיוני	ADJ;MASC;SG	ADJ;MASC;PL
típico	טיפוסית	típico	טיפוסי	ADJ;MASC;SG	ADV
típico	טיפוסי	típico	טיפוסי	ADJ;MASC;SG	N;MASC
vidro	גלאס	vidro	גלאס	N;MASC;SG	PROPN
mega	מגה	megar	מגה	N;MASC;SG	PROPN
alagoas	אלגואס	alagoa	אלגואס	N;MASC;SG	PROPN
voluntários	מתנדבת	voluntário	מתנדב	N;MASC;PL	V;FEM;SG;V.PTCP
voluntários	מתנדב	voluntário	מתנדב	N;MASC;PL	V;MASC;SG;V.PTCP
voluntários	התנדבות	voluntário	התנדבות	N;MASC;PL	N;FEM;SG
voluntários	להתנדב	voluntário	התנדב	N;MASC;PL	V;NFIN
voluntários	מתנדבת	voluntário	מתנדב	N;MASC;PL	V;FEM;SG;V.PTCP
voluntários	מתנדב	voluntário	מתנדב	N;MASC;PL	V;MASC;SG;V.PTCP
evidente	ניכר	evidente	ניכר	ADJ;MASC;SG	
positiva	חיובית	positivo	חיובי	ADJ;FEM;SG	ADV
positiva	חיוביות	positivo	חיובי	ADJ;FEM;SG	ADJ;FEM;PL
pensa	תחשוב	pensar	חשב	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;FUT;ACT
pensa	חושב	pensar	חשב	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
aparelho	התקן	aparelho	התקן	N;MASC;SG	
aparelho	המכשיר	aparelho	המכשיר	N;MASC;SG	PROPN
earth	הארץ	earth	הארץ	N;MASC;SG	
usina	צמח	usina	צמח	N;FEM;SG	PROPN
usina	שתול	usina	שתול	N;FEM;SG	PROPN
carter	קרטר	carter	קרטר	N;MASC;SG	PROPN
menção	להזכיר	menção	הזכיר	N;FEM;SG	V;NFIN;ACT
gregório	גרגורי	gregório	גרגור	N;MASC;SG	PROPN
gregório	גרגוריוס	gregório	גרגוריוס	N;MASC;SG	PROPN
específicas	ספציפית	específico	ספציפית	ADJ;FEM;PL	ADV
específicas	ספציפי	específico	ספציפי	ADJ;FEM;PL	ADJ;MASC;SG
genética	גנטית	genético	גנטי	N;FEM;SG	PROPN
declínio	לסרב	declínio	סירב	N;MASC;SG	V;NFIN;ACT
declínio	סרב	declínio	סרב	N;MASC;SG	
declínio	דחה	declínio	דחה	N;MASC;SG	V;MASC;SG;3;PST;ACT
válida	תקף	válido	תקף	ADJ;FEM;SG	V;MASC;SG;3;PST;ACT
válida	בתוקף	válido	בתוקף	ADJ;FEM;SG	
válida	תקפה	válido	תקפה	ADJ;FEM;SG	N;FEM;SG
relativa	יחסי	relativo	יחסים	N;FEM;SG	N;PSSD;MASC;PL
esperado	צפוי	esperar	צפוי	V;MASC;SG;V.PTCP	ADJ;MASC;SG
esperado	צפויה	esperar	צפוי	V;MASC;SG;V.PTCP	ADJ;FEM;SG
esperado	ציפה	esperar	ציפה	V;MASC;SG;V.PTCP	PROPN
europeias	אירופאית	europeia	אירופאי	N;FEM;PL	ADV
europeias	אירופה	europeia	אירופה	N;FEM;PL	PROPN
europeias	אירופאי	europeia	אירופאי	N;FEM;PL	ADJ;MASC;SG
europeias	אירופי	europeia	אירופי	N;FEM;PL	PROPN
entendi	הבין	entender	הבין	V;IND;SG;1;PST;FIN	ADV
entendi	מובן	entender	הובן	V;IND;SG;1;PST;FIN	V;MASC;SG;V.PTCP;PASS
surpresa	הופתע	surpresa	הופתע	N;FEM;SG	V;MASC;SG;3;PST;PASS
surpresa	מופתע	surpresa	מופתע	N;FEM;SG	V;MASC;SG;V.PTCP;PASS
surpresa	מופתעת	surpresa	הופתע	N;FEM;SG	V;FEM;SG;V.PTCP;PASS
quintal	החצר	quintal	החצר	N;MASC;SG	PROPN
kid	קיד	kid	קיד	N;MASC;SG	PROPN
herbert	הרברט	herbert	הרברט	N;MASC;SG	PROPN
astrônomo	אסטרונום	astrônomo	אסטרונום	N;MASC;SG	PROPN
moedas	מטבעות	moeda	מטבע	N;FEM;PL	
moedas	מטבע	moeda	מטבע	N;FEM;PL	N;SG
cantando	שרים	cantar	שר	V;V.MSDR	N;MASC;PL
cantando	שירה	cantar	שירה	V;V.MSDR	
cantando	שר	cantar	שר	V;V.MSDR	N;MASC;SG
jurídica	חוקי	jurídico	חוקי	N;FEM;SG	ADJ;MASC;PL
jurídica	משפטי	jurídico	משפטי	N;FEM;SG	ADJ;MASC;SG
jurídica	חוקית	jurídico	חוקי	N;FEM;SG	ADV
jurídica	חוקיים	jurídico	חוקי	N;FEM;SG	ADJ;MASC;PL
vagas	מעורפלת	vaga	מעורפל	N;FEM;PL	V;FEM;SG;V.PTCP;PASS
vagas	מעורפל	vaga	עורפל	N;FEM;PL	V;MASC;SG;V.PTCP;PASS
radical	קיצונית	radical	קיצוני	ADJ;MASC;SG	ADV
radical	קיצוני	radical	קיצוני	ADJ;MASC;SG	N;MASC;SG
roy	רועי	roy	רועה	N;MASC;SG	PROPN
roy	רוי	roy	רוי	N;MASC;SG	PROPN
continuaram	המשיך	continuar	המשיך	V;IND;PL;3;FIN	V;MASC;SG;3;PST;ACT
continuaram	המשיכה	continuar	המשיך	V;IND;PL;3;FIN	V;FEM;SG;3;PST;ACT
luxemburgo	לוקסמבורג	luxemburgo	לוקסמבורג	N;MASC;SG	PROPN
inteligente	חכמה	inteligente	חכמה	ADJ;MASC;SG	N;FEM;SG
inteligente	חכם	inteligente	חכם	ADJ;MASC;SG	
inteligente	חכם	inteligente	חכם	ADJ;MASC;SG	
inteligente	נבון	inteligente	נבון	ADJ;MASC;SG	PROPN
inteligente	אינטליגנציה	inteligente	אינטליגנציה	ADJ;MASC;SG	N;FEM;SG
inteligente	חכם	inteligente	חכם	ADJ;MASC;SG	
inteligente	חכמה	inteligente	חכמה	ADJ;MASC;SG	N;FEM;SG
inteligente	חכמים	inteligente	חכם	ADJ;MASC;SG	N;MASC;PL
beatriz	ביאטריס	beatriz	ביאטריס	N;FEM;SG	PROPN
beatriz	ביאטריס	beatriz	ביאטריס	N;FEM;SG	PROPN
beatriz	ביאטריקס	beatriz	ביאטריקס	N;FEM;SG	PROPN
futura	עתידי	futuro	עתידי	N;FEM;SG	ADJ;MASC;SG
futura	העתיד	futuro	העתיד	N;FEM;SG	ADV
relógio	שעון	relógio	שעון	N;MASC;SG	PROPN
relógio	צפו	relógio	צפה	N;MASC;SG	PROPN
relógio	צפה	relógio	צפה	N;MASC;SG	PROPN
relógio	לצפות	relógio	None	N;MASC;SG	V;NFIN
relógio	שעון	relógio	שעון	N;MASC;SG	PROPN
macedo	מסדו	macedo	מסד	N;MASC;SG	PROPN
law	החוק	law	החוק	N;MASC;SG	
law	משפטים	law	משפט	N;MASC;SG	N;MASC;PL
jonas	יונאס	jona	יונאס	N;MASC;SG	PROPN
jonas	יונה	jona	יונה	N;MASC;SG	PROPN
executar	ביצוע	executar	ביצוע	V;NFIN	N;MASC;SG
executar	בצע	executar	בצע	V;NFIN	
executar	רוץ	executar	רוץ	V;NFIN	PROPN
executar	ריצה	executar	ריצה	V;NFIN	N;FEM;SG
dean	דין	dean	דין	PROPN;MASC;SG	PROPN
dean	דיקן	dean	דיקן	PROPN;MASC;SG	PROPN
secreta	סודית	secreto	סודית	N;FEM;SG	ADV
secreta	סוד	secreto	סוד	N;FEM;SG	
armando	ארמנדו	armar	ארמנדו	V;V.MSDR	PROPN
phil	פיל	phil	פיל	N;MASC;SG	PROPN
pernas	רגלי	perna	רגל	N;FEM;PL	
pernas	רגלים	perna	רגל	N;FEM;PL	
three	שלושה	three	שלושה	N;MASC;SG	NUM;MASC;SG
three	שלוש	three	שלוש	N;MASC;SG	NUM;FEM;SG
three	three	three	three	N;MASC;SG	
fome	רעבים	fome	רעב	N;FEM;SG	N;MASC;PL
fome	רעבה	fome	רעבה	N;FEM;SG	
larry	לארי	larry	לארי	N;MASC;SG	PROPN
desenvolvidos	פיתח	desenvolver	פיתח	V;MASC;PL;V.PTCP	N;MASC;SG
desenvolvidos	התפתח	desenvolver	התפתח	V;MASC;PL;V.PTCP	V;MASC;SG;3;PST
desenvolvidos	מפותחת	desenvolver	מפותח	V;MASC;PL;V.PTCP	PROPN
desenvolvidos	התפתחה	desenvolver	התפתח	V;MASC;PL;V.PTCP	V;FEM;SG;3;PST
pura	טהורים	puro	טהור	ADJ;FEM;SG	N;MASC;PL
pura	טהור	puro	טהור	ADJ;FEM;SG	
arcos	קשת	arco	קשת	N;MASC;PL	
amplo	רחבה	amplo	רחבה	ADJ;MASC;SG	N;FEM;SG
amplo	רחבות	amplo	רחבה	ADJ;MASC;SG	N;FEM;PL
amplo	רחב	amplo	רחב	ADJ;MASC;SG	
amplo	מרווחים	amplo	מרווח	ADJ;MASC;SG	
amplo	מרווחת	amplo	מרווחת	ADJ;MASC;SG	
amplo	מרווח	amplo	מרווח	ADJ;MASC;SG	
amplo	רחבה	amplo	רחבה	ADJ;MASC;SG	N;FEM;SG
amplo	רחב	amplo	רחב	ADJ;MASC;SG	
usp	usp	usp	usp	N;FEM;SG	
milhas	מיילס	milha	מיילס	N;FEM;PL	PROPN
milhas	מיילים	milha	יילה	N;FEM;PL	V;MASC;PL;V.PTCP;ACT
milhas	קילומטר	milha	קילומטר	N;FEM;PL	N;MASC;SG
baptista	הבפטיסטית	baptista	הבפטיסטית	N;MASC;SG	ADV
respostas	משיב	resposta	השיב	N;FEM;PL	V;MASC;SG;V.PTCP;ACT
ativos	פעיל	ativo	פעיל	N;MASC;PL	N;MASC;SG
ativos	פעילה	ativo	פעיל	N;MASC;PL	ADJ;FEM;SG
ativos	נכס	ativo	נכס	N;MASC;PL	N;MASC;SG
bernard	ברנאר	bernard	ברנאר	N;MASC;SG	PROPN
bernard	ברנארד	bernard	ברנארד	N;MASC;SG	PROPN
bernard	ברנרד	bernard	ברנרד	N;MASC;SG	PROPN
aumentou	מוגברת	aumentar	מוגבר	V;IND;SG;3;PST;FIN	V;FEM;SG;V.PTCP;PASS
aumentou	גדל	aumentar	גדל	V;IND;SG;3;PST;FIN	
respondeu	ענתה	responder	ענה	V;IND;SG;3;PST;FIN	N;FEM;SG
respondeu	ענתה	responder	ענה	V;IND;SG;3;PST;FIN	N;FEM;SG
wars	המלחמות	war	המלחמות	N;MASC;SG	N;FEM;PL
wars	מלחמות	war	מלחמה	N;MASC;SG	N;FEM;PL
ken	קן	ken	קן	N;MASC;SG	PROPN
vladimir	ולדימיר	vladimir	ולדימיר	N;MASC;SG	PROPN
martinho	מרטן	martinho	מרטן	N;MASC;SG	PROPN
martinho	מרטין	martinho	מרטין	N;MASC;SG	PROPN
tráfego	התנועה	tráfego	התנועה	N;MASC;SG	V;MASC;SG;3;PST
anglo	אנגלו	anglo	אנגלו	N;MASC;SG	PROPN
parâmetros	פרמטר	parâmetro	פרמטר	N;MASC;PL	N;MASC;SG
quilómetros	מיילס	quilómetro	מיילס	N;MASC;PL	PROPN
quilómetros	מיילים	quilómetro	יילה	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
quilómetros	קילומטר	quilómetro	קילומטר	N;MASC;PL	N;MASC;SG
lembrar	יזכור	lembrar	זכר	V;NFIN	PROPN
official	רשמי	official	רשמי	N;MASC;SG	ADJ;MASC;SG
official	רישמי	official	רישמי	N;MASC;SG	PROPN
milho	תירס	milho	תירס	N;MASC;SG	
milho	תירס	milho	תירס	N;MASC;SG	
agostinho	אוגוסטין	agostinho	אוגוסטין	N;MASC;SG	PROPN
prado	פרדו	prado	פרד	N;MASC;SG	PROPN
prado	מדו	prado	מדו	N;MASC;SG	
proteínas	חלבון	proteína	חלבון	N;FEM;PL	N;MASC;SG
proteínas	פרוטאין	proteína	פרוטאין	N;FEM;PL	PROPN
atlanta	אטלנטה	atlantar	אטאלנטה	N;MASC;SG	PROPN
bond	בונד	bond	בונד	N;MASC;SG	PROPN
apple	תפוח	applar	פפח	N;FEM;SG	
apple	אפל	applar	אפל	N;FEM;SG	
internas	פנימית	interno	פנימי	N;FEM;PL	ADV
internas	פנימי	interno	פנימי	N;FEM;PL	
fortuna	פורטונה	fortuna	פורטונה	N;FEM;SG	PROPN
heroísmo	הגבורה	heroísmo	הגבורה	N;MASC;SG	PROPN
janela	החלון	janela	החלון	N;FEM;SG	PROPN
profunda	עמוקים	profundo	עמוק	ADJ;FEM;SG	ADJ;MASC;PL
profunda	עמוקה	profundo	עמוק	ADJ;FEM;SG	ADV
profunda	עמוק	profundo	עמוק	ADJ;FEM;SG	
profunda	עמוקה	profundo	עמוק	ADJ;FEM;SG	ADV
profunda	עמוק	profundo	עמוק	ADJ;FEM;SG	
sonic	קולי	sonic	קולי	N;MASC;SG	PROPN
industriais	תעשייתית	industrial	תעשייתי	N;MASC;PL	ADV
industriais	תעשייתי	industrial	תעשייתי	N;MASC;PL	ADJ;MASC;SG
industriais	נגרות	industrial	נגרה	N;MASC;PL	N;FEM;SG
fornece	מספק	fornecer	סיפק	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
fornece	מספקת	fornecer	סיפק	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
menezes	מנזס	menezes	מנזס	N;MASC;SG	
virou	שהפך	virar	שהפך	V;IND;SG;3;PST;FIN	
virou	שהפכה	virar	שהפכה	V;IND;SG;3;PST;FIN	PROPN
captura	לתפוס	captura	תפס	N;FEM;SG	V;NFIN;ACT
captura	תפוס	captura	None	N;FEM;SG	
captura	ללכוד	captura	ללכוד	N;FEM;SG	V;NFIN;ACT
captura	לוכד	captura	לוכד	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
divide	מחלק	dividir	מחלק	V;IND;SG;3;PRS;FIN	
divide	ספליט	dividir	ספליט	V;IND;SG;3;PRS;FIN	
divide	פיצול	dividir	פיצול	V;IND;SG;3;PRS;FIN	N;MASC;SG
divide	הפרד	dividir	הפרד	V;IND;SG;3;PRS;FIN	PROPN
raw	נא	raw	None	N;MASC;SG	
raw	גולמי	raw	גולמי	N;MASC;SG	ADJ;MASC;SG
nazista	נאצית	nazista	נאצי	N;MASC;SG	PROPN
nazista	נאצי	nazista	נאצי	N;MASC;SG	PROPN
adulto	בוגר	adulto	בוגר	N;MASC;SG	
adulto	מבוגר	adulto	מבוגר	N;MASC;SG	ADJ;MASC;SG
academy	אקדמיה	academy	אקדמיה	N;MASC;SG	PROPN
russos	רוסייה	russo	רוסייה	N;MASC;PL	PROPN
russos	רוסית	russo	רוסית	N;MASC;PL	PROPN
russos	רוסי	russo	רוסי	N;MASC;PL	N;MASC;SG
esboço	המערכון	esboço	המערכון	N;MASC;SG	PROPN
esboço	מתאר	esboço	תיאר	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
corrigir	תקן	corrigir	תקן	V;NFIN	N;MASC;SG
sound	סאונד	sound	סאונד	N;MASC;SG	PROPN
sound	קול	sound	קול	N;MASC;SG	
rodas	גלגלי	roda	גלגלי	N;FEM;PL	PROPN
reservas	הזמנה	reserva	הזמנה	N;FEM;PL	N;FEM;SG
coral	קורל	coral	קורל	N;MASC;SG	PROPN
coral	אלמוגים	coral	אלמוג	N;MASC;SG	N;MASC;PL
coral	אלמוג	coral	אלמוג	N;MASC;SG	PROPN
uai	isu	uair	isu	N;MASC;SG	PROPN
sente	הרגש	sentir	הרגש	V;IND;SG;3;PRS;FIN	
sente	מרגיש	sentir	הרגיש	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
sente	מרגישים	sentir	הרגיש	V;IND;SG;3;PRS;FIN	V;MASC;PL;V.PTCP;ACT
sente	תרגיש	sentir	תרגיש	V;IND;SG;3;PRS;FIN	V;MASC;SG;2;FUT;ACT
sente	מרגישה	sentir	הרגיש	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
sente	מרגיש	sentir	הרגיש	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
juntas	המפרקים	juntas	המפרק	N;FEM;PL	PROPN
juntas	מפרקים	juntas	פירק	N;FEM;PL	V;MASC;PL;V.PTCP;ACT
juntas	יחד	juntas	יחד	N;FEM;PL	ADV
juntas	ביחד	juntas	ביחד	N;FEM;PL	
juntas	יחדיו	juntas	יחדיו	N;FEM;PL	ADV
isaac	אייזק	isaac	אייזק	N;MASC;SG	PROPN
isaac	יצחק	isaac	יצחק	N;MASC;SG	PROPN
herança	הירושה	herança	הירושה	N;FEM;SG	
mauro	מאורו	mauro	מאורו	N;MASC;SG	PROPN
metropolitano	המטרופולין	metropolitano	המטרופולין	N;MASC;SG	PROPN
metropolitano	מטרו	metropolitano	מטרה	N;MASC;SG	PROPN
guarani	גוארני	guarani	גוארני	N;MASC;SG	PROPN
regina	רגינה	regina	רגינה	N;FEM;SG	PROPN
inter	בין	inter	בין	N;MASC;SG	ADP
fiel	נאמן	fiel	נאמן	ADJ;MASC;SG	PROPN
fiel	נאמנים	fiel	נאמן	ADJ;MASC;SG	N;MASC;PL
fiel	נאמן	fiel	נאמן	ADJ;MASC;SG	PROPN
fiel	נאמנים	fiel	נאמן	ADJ;MASC;SG	N;MASC;PL
persa	פרסי	persa	פרס	N;MASC;SG	N;MASC;PL
dirigir	מביים	dirigir	ביים	V;NFIN	N;MASC;SG
dirigir	בימוי	dirigir	בימוי	V;NFIN	N;MASC;SG
lazer	פנאי	lazer	פנאי	N;MASC;SG	
lazer	הפנאי	lazer	הפנאי	N;MASC;SG	PROPN
verificação	בודק	verificação	בדק	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
verificação	בודקת	verificação	בדק	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
verificação	אימות	verificação	אימות	N;FEM;SG	
verificação	בדוק	verificação	בדוק	N;FEM;SG	
resgate	כופר	resgate	כופר	N;MASC;SG	PROPN
fátima	פטימה	fátima	פטימה	N;FEM;SG	PROPN
jacob	יעקב	jacob	יעקב	N;MASC;SG	PROPN
hectares	דונם	hectare	דונם	N;MASC;PL	N;MASC;SG
hectares	אקר	hectare	אקר	N;MASC;PL	PROPN
configuração	הגדרות	configuração	הגדרה	N;FEM;SG	N;FEM;PL
configuração	תצורה	configuração	תצורה	N;FEM;SG	PROPN
configuração	הגדרות	configuração	הגדרה	N;FEM;SG	N;FEM;PL
configuração	ההגדרות	configuração	ההגדרות	N;FEM;SG	N;FEM;PL
vistos	ויזה	ver	ויזה	V;MASC;PL;V.PTCP	N;FEM;SG
vistos	ויזות	ver	ויזה	V;MASC;PL;V.PTCP	N;FEM;PL
vistos	ויזה	ver	ויזה	V;MASC;PL;V.PTCP	N;FEM;SG
sueca	שוודי	suecar	שוודי	N;FEM;SG	PROPN
vendidas	נמכרה	vender	נמכר	V;FEM;PL;V.PTCP	V;FEM;SG;3;PST;MID
vendidas	מכר	vender	מכר	V;FEM;PL;V.PTCP	N;MASC;SG
vendidas	נמכר	vender	נמכר	V;FEM;PL;V.PTCP	V;MASC;SG;3;PST;MID
adriano	אדריאנו	adriano	אדריאנו	N;MASC;SG	PROPN
adriano	אדריאנוס	adriano	אדריאנוס	N;MASC;SG	PROPN
adriano	אדריאן	adriano	אדריאן	N;MASC;SG	PROPN
oportunidades	הזדמנות	oportunidade	הזדמנות	N;FEM;PL	N;FEM;SG
tecidos	מבד	tecido	מבד	N;MASC;PL	
tecidos	בד	tecido	בד	N;MASC;PL	N;MASC;SG
tecidos	מטלית	tecido	מטלית	N;MASC;PL	N;FEM;SG
tecidos	רקמה	tecido	רקמה	N;MASC;PL	N;FEM;SG
tecidos	בד	tecido	בד	N;MASC;PL	N;MASC;SG
tecidos	אריג	tecido	אריג	N;MASC;PL	
diretoria	הלוח	diretoria	הלוח	N;FEM;SG	
diretoria	קרש	diretoria	קרש	N;FEM;SG	
diretoria	לוח	diretoria	לוח	N;FEM;SG	
elevação	מרימה	elevação	מרימה	N;FEM;SG	PROPN
liderado	הובילו	liderar	הוביל	V;MASC;SG;V.PTCP	V;PL;3;PST;ACT
liderado	הובלת	liderar	הובלה	V;MASC;SG;V.PTCP	N;FEM;SG
futsal	קטרגל	futsal	קטרגל	N;MASC;SG	PROPN
atingido	הכה	atingir	הכה	V;MASC;SG;V.PTCP	PROPN
atingido	פגע	atingir	פגע	V;MASC;SG;V.PTCP	N;MASC;SG
atingido	מכה	atingir	הכה	V;MASC;SG;V.PTCP	
atingido	להיט	atingir	להיט	V;MASC;SG;V.PTCP	PROPN
conversão	המרה	conversão	המרה	N;FEM;SG	
conversão	המרה	conversão	המרה	N;FEM;SG	
conversão	להמיר	conversão	המיר	N;FEM;SG	V;NFIN;ACT
case	קייס	case	קייס	N;MASC;SG	PROPN
longos	ארוך	longo	ארוך	ADJ;MASC;PL	ADJ;MASC;SG
longos	ארוכה	longo	ארוך	ADJ;MASC;PL	ADJ;FEM;SG
longos	לונג	longo	לונג	ADJ;MASC;PL	PROPN
múltiplas	מרובה	múltiplo	מרובה	ADJ;FEM;PL	ADJ;FEM;SG
múltiplas	ריבוי	múltiplo	ריבוי	ADJ;FEM;PL	N;MASC;SG
selvagens	פראי	selvagem	פראי	N;MASC;PL	ADJ;MASC;SG
selvagens	פרוע	selvagem	פרוע	N;MASC;PL	ADJ;MASC;SG
selvagens	פרא	selvagem	פרא	N;MASC;PL	
selvagens	פראי	selvagem	פראי	N;MASC;PL	ADJ;MASC;SG
selvagens	פרא	selvagem	פרא	N;MASC;PL	
convocado	זימן	convocar	זימן	V;MASC;SG;V.PTCP	PROPN
divididos	מחולק	dividir	חולק	V;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
divididos	מחולקת	dividir	חולק	V;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP;PASS
australiano	אוסטרלי	australiano	אוסטרלי	N;MASC;SG	PROPN
australiano	האוסטרלי	australiano	האוסטרלי	N;MASC;SG	PROPN
empréstimo	הלוואות	empréstimo	הלוואה	N;MASC;SG	N;FEM;PL
teatral	תיאטרלי	teatral	תיאטרלי	N;MASC;SG	ADJ;MASC;SG
adams	אדמס	adar	אדמס	N;MASC;SG	PROPN
adams	אדאמס	adar	אדאמס	N;MASC;SG	PROPN
nevada	נבדה	nevar	נבד	N;FEM;SG	PROPN
nevada	נבאדה	nevar	נבאד	N;FEM;SG	PROPN
prince	נסיך	prince	נסיך	N;MASC;SG	PROPN
prince	פרינס	prince	פרינס	N;MASC;SG	PROPN
prince	הנסיך	prince	הנסיך	N;MASC;SG	PROPN
arranjos	הסדר	arranjo	הסדר	N;MASC;PL	N;MASC;SG
arranjos	סידור	arranjo	סידור	N;MASC;PL	N;MASC;SG
sobreviventes	שורדים	sobrevivente	שרד	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
sobreviventes	ניצולי	sobrevivente	ניצול	N;MASC;PL	PROPN
sobreviventes	הישרדות	sobrevivente	הישרדות	N;MASC;PL	N;FEM;SG
sobreviventes	ניצול	sobrevivente	ניצול	N;MASC;PL	N;MASC;SG
missa	מיסה	missa	מיסה	N;FEM;SG	PROPN
missa	מסת	missa	מסת	N;FEM;SG	PROPN
panamá	פנמה	panamá	פנמה	N;MASC;SG	PROPN
ótimo	מעולה	bom	מעולה	ADJ;MASC;SG	
ótimo	אחלה	bom	אחלה	ADJ;MASC;SG	
seguidores	עוקבים	seguidor	עקב	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
crença	האמונה	crença	האמונה	N;FEM;SG	
franca	פרנקה	franca	פרנקה	N;FEM;SG	PROPN
franca	צרפת	franca	צרפת	N;FEM;SG	PROPN
salvo	נשמר	salvar	נשמר	ADV	V;MASC;SG;3;PST;MID
salvo	שמורים	salvar	שמור	ADV	ADJ;MASC;PL
salvo	שמורה	salvar	שמורה	ADV	N;FEM;SG
salvo	הציל	salvar	הציל	ADV	V;MASC;SG;3;PST;ACT
lópez	לופס	lópez	לופס	PROPN;MASC;SG	PROPN
lópez	לופז	lópez	לופז	PROPN;MASC;SG	PROPN
tailândia	תאילנד	tailândia	תאילנד	N;FEM;SG	PROPN
sergio	סרחיו	sergio	סרחיו	N;MASC;SG	
aguiar	אגייאר	aguiar	אגייאר	N;MASC;SG	PROPN
praias	חוף	praia	חוף	N;FEM;PL	PROPN
praias	החוף	praia	החוף	N;FEM;PL	PROPN
apresentados	הוצג	apresentar	הוצג	V;MASC;PL;V.PTCP	V;MASC;SG;3;PST;PASS
non	נון	non	נון	N;MASC;SG	PROPN
instalada	התקין	instalar	התקין	V;FEM;SG;V.PTCP	
processamento	מעבד	processamento	מעבד	N;MASC;SG	PROPN
gerou	הולידו	gerar	הוליד	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
vivia	חיו	viver	חי	V;IND;SG;3;IPFV;FIN	PROPN
vivia	התגורר	viver	התגורר	V;IND;SG;3;IPFV;FIN	V;MASC;SG;3;PST
cabeças	ראשה	cabeça	ראשה	N;FEM;PL	
cabeças	הראש	cabeça	הראש	N;FEM;PL	
cabeças	ראש	cabeça	ראש	N;FEM;PL	N;MASC;SG
modificações	משתנה	modificação	השתנה	N;FEM;PL	V;MASC;SG;V.PTCP
modificações	שינויי	modificação	שינוי	N;FEM;PL	ADJ;MASC;PL
flash	הבזק	flash	הבזק	N;MASC;SG	
flash	פלאש	flash	פלאש	N;MASC;SG	PROPN
flash	מבזק	flash	מבזק	N;MASC;SG	PROPN
after	אחרי	after	אחרי	N;MASC;SG	ADP
after	לאחר	after	לאחר	N;MASC;SG	ADP
florença	קינגסטון	florença	קינגסטון	N;MASC;SG	PROPN
florença	פלורנס	florença	פלורנס	N;MASC;SG	PROPN
florença	פירנצה	florença	פירנצה	N;MASC;SG	PROPN
precisão	הדיוק	precisão	הדיוק	N;FEM;SG	
pesados	כבד	pesar	כבד	V;MASC;PL;V.PTCP	
pesados	כבדה	pesar	כבד	V;MASC;PL;V.PTCP	ADV
pesados	כבדות	pesar	כבד	V;MASC;PL;V.PTCP	N;FEM;PL
evidência	ראיות	evidência	ראייה	N;FEM;SG	N;FEM;PL
nomeada	בשם	nomear	בשם	V;FEM;SG;V.PTCP	
