kategória	kategori	kategória	kategori	N;NOM;FEM;SG	
architektonické	mimari	architektonický	mimar	ADJ;NOM;NEUT;SG	
náš	bizim	náš	biz	DET;INAN;NOM;MASC;SG;1	PRO;GEN;PL;1
náš	bizimkiler	náš	bizimki	DET;INAN;NOM;MASC;SG;1	
náš	bizimkisi	náš	bizimki	DET;INAN;NOM;MASC;SG;1	
náš	bizim	náš	biz	DET;INAN;NOM;MASC;SG;1	PRO;GEN;PL;1
náš	bizimki	náš	bizimki	DET;INAN;NOM;MASC;SG;1	
rozhranie	arayüzü	rozhranie	arayüz	N;NOM;NEUT;SG	N;ACC;SG;3
hrebeň	tarak	hrebeň	tarak	N;INAN;NOM;MASC;SG	
hrebeň	sırtı	hrebeň	sırt	N;INAN;NOM;MASC;SG	
hrebeň	ridge	hrebeň	ridge	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
znižuje	düşürür	znižovať	düşür	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS
znižuje	azaltır	znižovať	azal	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;CAUS
dráma	drama	dráma	dra	N;NOM;FEM;SG	
dráma	dram	dráma	dram	N;NOM;FEM;SG	
opak	karşıt	opak	karşıt	N;INAN;NOM;MASC;SG	
opak	zıt	opak	zıt	N;INAN;NOM;MASC;SG	
snáď	belki	snáď	belki	PART	ADV
snáď	inşallah	snáď	inşallah	PART	N;NOM;SG;3
snáď	umarım	snáď	um	PART	V;IPFV;IND;SG;1;POS
kancelárie	ofisleri	kancelária	ofis	N;NOM;FEM;PL	N;ACC;PL;3
kancelárie	ofis	kancelária	ofis	N;NOM;FEM;PL	
kancelárie	büro	kancelária	büro	N;NOM;FEM;PL	
kancelárie	office	kancelária	office	N;NOM;FEM;PL	
kancelárie	ofis	kancelária	ofis	N;NOM;FEM;PL	
daniela	daniela	daniel	danie	N;NOM;FEM;SG	
siene	salonları	sieeň	salon	N;NOM;FEM;PL	N;ACC;PL;3
jane	jane	jane	jane	PROPN;NOM;FEM;SG	
dôležitá	önemlidir	dôležitý	önemli	ADJ;NOM;FEM;SG	
dôležitá	önemli	dôležitý	önemli	ADJ;NOM;FEM;SG	
škody	zarar	škoda	zarar	N;NOM;FEM;PL	
škody	hasar	škoda	hasar	N;NOM;FEM;PL	
škody	tazminat	škoda	tazminat	N;NOM;FEM;PL	
škody	zarar	škoda	zarar	N;NOM;FEM;PL	
škody	hasar	škoda	hasar	N;NOM;FEM;PL	
výstava	sergi	výstava	sergi	N;NOM;FEM;SG	
výstava	fuar	výstava	fuar	N;NOM;FEM;SG	
výstava	sergi	výstava	sergi	N;NOM;FEM;SG	
výstava	gösteri	výstava	göster	N;NOM;FEM;SG	
webe	web	wiaba	web	N;INAN;NOM;MASC;SG	
webe	ağ	wiaba	ağ	N;INAN;NOM;MASC;SG	
santiago	santiago	santiago	santiago	N;NOM;NEUT;SG	PROPN;NOM;SG;3
vila	vila	vila	vila	N;NOM;FEM;SG	PROPN;NOM;SG;3
jimmy	jimmy	jimma	jimmy	PROPN;ANIM;NOM;MASC;SG	
kôry	bark	kôra	bark	N;NOM;FEM;PL	
grande	grande	grande	gran		
chemický	kimyasal	chemický	kimyasal	ADJ;INAN;NOM;MASC;SG	
chemický	kimya	chemický	kimya	ADJ;INAN;NOM;MASC;SG	
potreba	ihtiyaç	potreba	ihtiyaç	N;NOM;FEM;SG	
potreba	lazım	potreba	lazım	N;NOM;FEM;SG	
potreba	gerek	potreba	gerek	N;NOM;FEM;SG	
potreba	ihtiyaç	potreba	ihtiyaç	N;NOM;FEM;SG	
michaela	michaela	michail	michae	PROPN;NOM;FEM;SG	
michaela	michael	michail	michael	PROPN;NOM;FEM;SG	
výchovy	yetiştirilme	výchova	yetiş	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
subst	subst	subst	subst	N;INAN;NOM;MASC;SG	
cross	karşıya	cross	karşı	PROPN;ANIM;NOM;MASC;SG	
cross	haç	cross	haç	PROPN;ANIM;NOM;MASC;SG	
cross	çapraz	cross	çapraz	PROPN;ANIM;NOM;MASC;SG	
cross	hacı	cross	hacı	PROPN;ANIM;NOM;MASC;SG	
cross	cross	cross	cross	PROPN;ANIM;NOM;MASC;SG	
vysvetlenie	açıklama	vysvetlenie	açıkla	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
vysvetlenie	açıklamalar	vysvetlenie	açıkla	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
vysvetlenie	açıklamaları	vysvetlenie	açıkla	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
bit	bit	bit	bit	N;INAN;NOM;MASC;SG	
obrana	savunma	obrana	savun	N;NOM;FEM;SG	
obrana	savunma	obrana	savun	N;NOM;FEM;SG	
obrana	savunması	obrana	savun	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
vybavená	donatılmış	vybavený	donat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
záujmy	çıkarlarını	záujem	çıkar	N;INAN;NOM;MASC;PL	N;ACC;PL;3
ibn	ibn	ibn	ibn	PROPN;ANIM;NOM;MASC;SG	
dvanásť	twelve	dvanásť	twelve	NUM;NOM;NEUT;SG	
dvanásť	oniki	dvanásť	oniki	NUM;NOM;NEUT;SG	
partizánske	gerilla	partizánsky	geril	ADJ;NOM;NEUT;SG	
ivo	ivo	ivo	ivo	PROPN;ANIM;NOM;MASC;SG	
tovaru	ürünler	tovar	ürün	N;INAN;GEN;MASC;SG	N;NOM;PL;3
tovaru	mallar	tovar	mal	N;INAN;GEN;MASC;SG	
tovaru	mal	tovar	mal	N;INAN;GEN;MASC;SG	
zrušená	iptal	zrušený	iptal	ADJ;NOM;FEM;SG	
zrušená	iptal	zrušený	iptal	ADJ;NOM;FEM;SG	
zväzok	hacim	zväzok	hacim	N;INAN;NOM;MASC;SG	
zväzok	cilt	zväzok	cilt	N;INAN;NOM;MASC;SG	
zväzok	hacmi	zväzok	hacim	N;INAN;NOM;MASC;SG	N;ACC;SG;3
zväzok	demet	zväzok	demet	N;INAN;NOM;MASC;SG	
aktivít	faaliyetler	aktivita	faaliyet	N;GEN;FEM;PL	N;NOM;PL;3
aktivít	etkinlikler	aktivita	etkinlik	N;GEN;FEM;PL	N;NOM;PL;3
aktivít	faaliyetleri	aktivita	faaliyet	N;GEN;FEM;PL	N;NOM;PL;3
aktivít	aktiviteler	aktivita	aktivite	N;GEN;FEM;PL	N;NOM;PL;3
slovinsko	slovenya	slovinsko	slovenya	PROPN;NOM;NEUT;SG	PROPN;NOM;SG;3
váži	ağırlığında	vážiť	ağırlık	V;IPFV;IND;SG;3;POS;PRS;FIN	N;ESS;SG;3
tele	ceset	telo	ceset	N;NOM;NEUT;SG	
tele	vücut	telo	vücut	N;NOM;NEUT;SG	
tele	beden	telo	beden	N;NOM;NEUT;SG	
tele	tele	telo	tele	N;NOM;NEUT;SG	
zásoby	erzak	zásob	erzak	N;NOM;FEM;PL	
zásoby	malzeme	zásob	malzem	N;NOM;FEM;PL	
cudzích	yabancı	cudzí	yabancı	ADJ;GEN;MASC;PL	
horách	dağları	hora	dağ	N;ESS;FEM;PL	N;NOM;PL;3
horách	dağlar	hora	dağ	N;ESS;FEM;PL	N;NOM;PL;3
horách	dağ	hora	dağ	N;ESS;FEM;PL	
horách	dağlara	hora	dağ	N;ESS;FEM;PL	N;DAT;PL;3
internetová	internet	internetový	internet	ADJ;NOM;FEM;SG	N;NOM;SG;3
socialistickej	sosyalist	socialistický	sosyalist	ADJ;GEN;FEM;SG	
konferencia	konferans	konferencia	konferans	N;NOM;FEM;SG	
schéma	diyagramı	schéma	diyagram	N;NOM;FEM;SG	N;ACC;SG;3
schéma	şematik	schéma	şematik	N;NOM;FEM;SG	ADJ
schéma	entrika	schéma	entrika	N;NOM;FEM;SG	
geológia	jeoloji	geológia	jeoloji	N;NOM;FEM;SG	
stavať	inşa	stavať	inşa	V;IPFV;POS;NFIN	
zriadená	kurulmuştur	zriadený	kur	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NFH;SG;3;POS;PST;PASS
zriadená	kurulmuş	zriadený	kur	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
zriadená	kuruldu	zriadený	kur	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
zriadená	yerleşik	zriadený	yerleşik	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
zriadená	kurulan	zriadený	kur	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
miliárd	milyar	miliárda	milyar	N;NOM;FEM;SG	
miliárd	milyarlarca	miliárda	milyarlarca	N;NOM;FEM;SG	NUM
oddiel	bölüm	oddlieť	bölüm	N;INAN;NOM;MASC;SG	
oddiel	kısım	oddlieť	kısım	N;INAN;NOM;MASC;SG	
oddiel	kadro	oddlieť	kadro	N;INAN;NOM;MASC;SG	
oddiel	ekip	oddlieť	ekip	N;INAN;NOM;MASC;SG	
oddiel	manga	oddlieť	manga	N;INAN;NOM;MASC;SG	
oddiel	bölük	oddlieť	bölük	N;INAN;NOM;MASC;SG	
oddiel	takım	oddlieť	takım	N;INAN;NOM;MASC;SG	
zrážok	yağış	zrážok	yağış	N;GEN;FEM;PL	
súhlas	rıza	súhlas	rız	N;INAN;NOM;MASC;SG	
súhlas	onaylama	súhlas	onayla	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
súhlas	onay	súhlas	onay	N;INAN;NOM;MASC;SG	
rameno	omuz	rameno	omuz	N;NOM;NEUT;SG	
rameno	omuza	rameno	omuz	N;NOM;NEUT;SG	
rameno	kolu	rameno	kol	N;NOM;NEUT;SG	
rameno	kol	rameno	kol	N;NOM;NEUT;SG	
publikácie	yayınları	publikácia	yayın	N;NOM;FEM;PL	N;ACC;PL;3
týždne	hafta	týždeň	hafta	N;INAN;NOM;MASC;PL	N;NOM;SG;3
týždne	haftalarca	týždeň	haftalarca	N;INAN;NOM;MASC;PL	ADV
anthony	anthony	anthon	anthony	PROPN;ANIM;NOM;MASC;SG	
anthony	antony	anthon	antony	PROPN;ANIM;NOM;MASC;SG	
reality	gerçekler	realita	gerçek	N;NOM;FEM;PL	ADJ;NOM;PL;3
reality	hakikat	realita	hakikat	N;NOM;FEM;PL	
reality	reality	realita	reality	N;NOM;FEM;PL	
reality	gerçeklik	realita	gerçeklik	N;NOM;FEM;PL	N;NOM;SG;3
giuseppe	giuseppe	giuseppa	giuseppe	PROPN;ANIM;NOM;MASC;SG	ADV
mhz	mhz	mhz	mhz		
jazere	göl	jazero	göl	N;NOM;NEUT;SG	
jazere	gölü	jazero	göl	N;NOM;NEUT;SG	N;ACC;SG;3
ian	lan	ian	la	PROPN;ANIM;NOM;MASC;SG	
ian	ian	ian	ian	PROPN;ANIM;NOM;MASC;SG	
ian	lan	ian	la	PROPN;ANIM;NOM;MASC;SG	
ian	ian	ian	ian	PROPN;ANIM;NOM;MASC;SG	
beach	sahilde	beach	sahilde	PROPN;ANIM;NOM;MASC;SG	N;ESS;SG;3
beach	kumsal	beach	kumsal	PROPN;ANIM;NOM;MASC;SG	
beach	plaj	beach	plaj	PROPN;ANIM;NOM;MASC;SG	
beach	sahil	beach	sahil	PROPN;ANIM;NOM;MASC;SG	
beach	beach	beach	beach	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
jihlava	jihlava	jihlav	jihlava	PROPN;NOM;FEM;SG	N;INS;SG;3
wolf	kurtlar	wolf	kurt	PROPN;ANIM;NOM;MASC;SG	N;NOM;PL;3
wolf	kurt	wolf	kurt	PROPN;ANIM;NOM;MASC;SG	
wolf	wolf	wolf	wolf	PROPN;ANIM;NOM;MASC;SG	
wolf	kurdu	wolf	kurt	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
wolf	kürt	wolf	kürt	PROPN;ANIM;NOM;MASC;SG	
učiteľov	öğretmenler	učiteľ	öğretmen	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
učiteľov	öğretmen	učiteľ	öğretmen	N;ANIM;ACC;MASC;PL	
argument	tartışma	argument	tartış	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
rozšírenia	genişleme	rozšírenie	genişle	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
rozšírenia	uzatma	rozšírenie	uza	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
rozšírenia	eklenti	rozšírenie	ekle	N;NOM;NEUT;PL	N;NOM;SG;3
rozšírenia	dahili	rozšírenie	dahil	N;NOM;NEUT;PL	
vybudovať	inşa	vybudovať	inşa	V;PFV;POS;NFIN	
vybudovať	inşa	vybudovať	inşa	V;PFV;POS;NFIN	
leteckých	havacılık	letecký	havacılık	ADJ;GEN;MASC;PL	N;NOM;SG;3
kvety	çiçek	kvety	çiçek	N;INAN;NOM;MASC;PL	
rozdelený	bölündü	rozdelený	böl	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
rozdelený	bölünmüş	rozdelený	böl	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
kyslík	oksijen	kyslík	oksij	N;INAN;NOM;MASC;SG	
kolónie	koloni	kolónia	koloni	N;NOM;FEM;PL	
kolónie	kolonisi	kolónia	koloni	N;NOM;FEM;PL	N;ACC;SG;3
dopredu	ileri	dopredu	ileri	ADV	
dopredu	öne	dopredu	ön	ADV	
dopredu	ileriye	dopredu	ileri	ADV	ADJ;DAT;SG;3
dopredu	ileri	dopredu	ileri	ADV	
dopredu	ileri	dopredu	ileri	ADV	
dopredu	ileriye	dopredu	ileri	ADV	ADJ;DAT;SG;3
dopredu	avans	dopredu	avans	ADV	
drobné	minik	drobný	minik	ADJ;NOM;NEUT;SG	
drobné	minicik	drobný	minicik	ADJ;NOM;NEUT;SG	
drobné	tiny	drobný	tiny	ADJ;NOM;NEUT;SG	
drobné	küçücük	drobný	küçücük	ADJ;NOM;NEUT;SG	
prešli	geçmiş	prejsť	geç	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	
prešli	geçtim	prejsť	geç	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;SG;1;POS;PST
prešli	geçti	prejsť	geç	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
súťaží	yarışmalar	súťaž	yarış	N;GEN;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
súťaží	yarışmaları	súťaž	yarış	N;GEN;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
živé	live	živý	live	ADJ;NOM;NEUT;SG	
živé	yaşa	živý	yaşa	ADJ;NOM;NEUT;SG	
živé	canlı	živý	canlı	ADJ;NOM;NEUT;SG	
davis	davis	davis	davis	PROPN;ANIM;NOM;MASC;SG	
pravidla	kural	pravidlo	kural	N;NOM;NEUT;PL	
pravidla	kuralları	pravidlo	kural	N;NOM;NEUT;PL	N;ACC;PL;3
pravidla	kural	pravidlo	kural	N;NOM;NEUT;PL	
kelly	kelly	kella	kelly	PROPN;NOM;FEM;SG	
východný	doğuya	východný	doğu	ADJ;ANIM;NOM;MASC;SG	ADJ;DAT;SG;3
východný	doğu	východný	doğu	ADJ;ANIM;NOM;MASC;SG	
východný	doğuda	východný	doğu	ADJ;ANIM;NOM;MASC;SG	N;ESS;SG;3
východný	doğulu	východný	doğul	ADJ;ANIM;NOM;MASC;SG	
východný	doğu	východný	doğu	ADJ;ANIM;NOM;MASC;SG	
tvrdenie	iddia	tvrdenie	iddia	N;NOM;NEUT;SG	
plné	tam	plný	tam	ADJ;NOM;NEUT;SG	
plné	ful	plný	ful	ADJ;NOM;NEUT;SG	
plné	full	plný	full	ADJ;NOM;NEUT;SG	
plné	dolu	plný	dolu	ADJ;NOM;NEUT;SG	
výhľad	outlook	výhľad	outlook	N;INAN;NOM;MASC;SG	
výhľad	gör	výhľad	gör	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;POS;PRS
zriedkavé	seyrek	zriedkavý	seyrek	ADJ;NOM;NEUT;SG	
zriedkavé	nadir	zriedkavý	nadir	ADJ;NOM;NEUT;SG	
zriedkavé	ender	zriedkavý	ende	ADJ;NOM;NEUT;SG	
polí	diziler	poliť	dizi	N;GEN;FEM;PL	N;NOM;PL;3
polí	alanlar	poliť	alan	N;GEN;FEM;PL	N;NOM;PL;3
polí	fields	poliť	fields	N;GEN;FEM;PL	
polí	alanları	poliť	alan	N;GEN;FEM;PL	N;ACC;PL;3
polí	tarla	poliť	tarla	N;GEN;FEM;PL	
polí	tarlaları	poliť	tarla	N;GEN;FEM;PL	N;NOM;PL;3
polí	bays	poliť	bays	N;GEN;FEM;PL	
nižšia	alt	nízky	alt	ADJ;NOM;CMPR;FEM;SG	
nižšia	aşağı	nízky	aşağ	ADJ;NOM;CMPR;FEM;SG	
výrobcovia	üretici	výrobec	üretici	N;ANIM;NOM;MASC;PL	
ocele	çelik	oceľa	çelik	N;NOM;FEM;PL	
vystúpenia	konuşmalar	vystúpenie	konuş	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
vystúpenia	performansları	vystúpenie	performans	N;NOM;NEUT;PL	N;ACC;PL;3
vystúpenia	performans	vystúpenie	performans	N;NOM;NEUT;PL	
vystúpenia	görünüş	vystúpenie	görünüş	N;NOM;NEUT;PL	
plný	tam	plný	tam	N;INAN;NOM;MASC;SG	
plný	ful	plný	ful	N;INAN;NOM;MASC;SG	
plný	full	plný	full	N;INAN;NOM;MASC;SG	
plný	dolu	plný	dolu	N;INAN;NOM;MASC;SG	
sound	sound	sounda	sound	INTJ	
sound	sesi	sounda	ses	INTJ	N;NOM;SG;3
sound	ses	sounda	ses	INTJ	N;NOM;SG;3
administratívna	idari	administratívny	idari	ADJ;NOM;FEM;SG	
vopred	avans	vopred	avans	ADV	
christopher	christopher	christopher	christopher	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
psov	köpek	pes	köpek	N;INAN;NOM;MASC;PL	N;NOM;SG;3
dojem	izlenim	dojem	izlenim	N;INAN;NOM;MASC;SG	
dojem	gösterim	dojem	göster	N;INAN;NOM;MASC;SG	
chrbát	geri	chrbát	geri	N;INAN;NOM;MASC;SG	
chrbát	arka	chrbát	arka	N;INAN;NOM;MASC;SG	
zdravie	sağlıkla	zdravie	sağlık	N;NOM;NEUT;SG	N;INS;SG;3
zdravie	saglik	zdravie	saglik	N;NOM;NEUT;SG	
xvi	xvi	pvo	öv		
prístroj	cihaz	prístroj	cihaz	N;INAN;NOM;MASC;SG	
prístroj	aygıt	prístroj	aygıt	N;INAN;NOM;MASC;SG	
prístroj	makina	prístroj	makina	N;INAN;NOM;MASC;SG	
tvoriť	beste	tvoriť	bes	V;IPFV;POS;NFIN	
malina	malina	malina	malina	N;NOM;FEM;SG	
malina	ahududu	malina	ahu	N;NOM;FEM;SG	
mit	mit	mit	mit	PROPN;ANIM;NOM;MASC;SG	
mit	mit	mit	mit	PROPN;ANIM;NOM;MASC;SG	
nick	nick	nick	nick	N;ANIM;NOM;MASC;SG	
tlač	press	tlač	press	N;NOM;FEM;SG	
tlač	basın	tlač	basın	N;NOM;FEM;SG	
tlač	basin	tlač	basin	N;NOM;FEM;SG	
tlač	basında	tlač	bas	N;NOM;FEM;SG	N;ESS;SG;3
tlač	bas	tlač	bas	N;NOM;FEM;SG	
tlač	izi	tlač	izi	N;NOM;FEM;SG	
tlač	baskı	tlač	baskı	N;NOM;FEM;SG	
tlač	yazdır	tlač	yaz	N;NOM;FEM;SG	V;PFV;IMP;SG;2;POS;PRS;CAUS
tlač	basım	tlač	basım	N;NOM;FEM;SG	
tlač	baskı	tlač	baskı	N;NOM;FEM;SG	
zaslúžil	hak	zaslúžiť	hak	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	
majiteľ	sahibinden	majiteľ	sahip	N;ANIM;NOM;MASC;SG	N;AT+ABL;SG;3
gabriela	gabriela	gabrieť	gabrie	N;NOM;FEM;SG	PROPN;NOM;SG;3
zodpovedný	sorumlu	zodpovedný	sorumlu	ADJ;ANIM;NOM;MASC;SG	
johnny	johnny	johnny	johnny	PROPN;ANIM;NOM;MASC;SG	
hodnotenie	puan	hodnotenie	pu	N;NOM;NEUT;SG	
hodnotenie	reyting	hodnotenie	reyting	N;NOM;NEUT;SG	
hodnotenie	derecelendirme	hodnotenie	derecelen	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
hodnotenie	beğeni	hodnotenie	beğen	N;NOM;NEUT;SG	
hodnotenie	değerlendirme	hodnotenie	değerlen	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
hodnotenie	değerlendirme	hodnotenie	değerlen	N;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
diery	delik	diera	delik	N;NOM;FEM;PL	
diery	çukur	diera	çukur	N;NOM;FEM;PL	
diery	delikler	diera	delik	N;NOM;FEM;PL	ADJ;NOM;PL;3
diery	delik	diera	delik	N;NOM;FEM;PL	
tlače	press	tlič	press	N;NOM;FEM;PL	
tlače	basın	tlič	basın	N;NOM;FEM;PL	
tlače	basin	tlič	basin	N;NOM;FEM;PL	
tlače	basında	tlič	bas	N;NOM;FEM;PL	N;ESS;SG;3
tlače	bas	tlič	bas	N;NOM;FEM;PL	
rovná	eşittir	rovný	işi	V;IPFV;IND;SG;3;POS;PRS;FIN	
rovná	eşit	rovný	eşit	V;IPFV;IND;SG;3;POS;PRS;FIN	
rovná	eşit	rovný	eşit	V;IPFV;IND;SG;3;POS;PRS;FIN	
rovná	eşittir	rovný	işi	V;IPFV;IND;SG;3;POS;PRS;FIN	
úradník	katip	úradník	katip	N;ANIM;NOM;MASC;SG	
úradník	memur	úradník	memur	N;ANIM;NOM;MASC;SG	
úradník	resmî	úradník	resmî	N;ANIM;NOM;MASC;SG	
úradník	resmi	úradník	resmi	N;ANIM;NOM;MASC;SG	
úradník	memur	úradník	memur	N;ANIM;NOM;MASC;SG	
úradník	subay	úradník	subay	N;ANIM;NOM;MASC;SG	
arch	kemer	arch	kemer	PROPN;ANIM;NOM;MASC;SG	
arch	arch	arch	arch	PROPN;ANIM;NOM;MASC;SG	
lawrence	lawrence	lawrenie	lawrence	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
epizóda	bölüm	epizóda	bölüm	N;NOM;FEM;SG	
témou	konu	téma	konu	N;INS;FEM;SG	
témou	tema	téma	tema	N;INS;FEM;SG	
maritimes	maritimes	maritimas	maritimes	N;NOM;MASC;SG	N;DAT;SG;3
nemocnici	hastane	nemocnica	hastan	N;DAT;FEM;SG	
nemocnici	hastahane	nemocnica	hastahane	N;DAT;FEM;SG	
prostějov	prostějov	prostějov	prostějov	PROPN;INAN;NOM;MASC;SG	
matúš	matthew	matúš	matthew	PROPN;ANIM;NOM;MASC;SG	
potrebuje	ihtiyaç	potrebovať	ihtiyaç	V;IPFV;IND;SG;3;POS;PRS;FIN	
potrebuje	ihtiyacı	potrebovať	ihtiyaç	V;IPFV;IND;SG;3;POS;PRS;FIN	
potrebuje	ihtiyaçları	potrebovať	ihtiyaç	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL;3
potrebuje	ihtiyaçlar	potrebovať	ihtiyaç	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL;3
digitálne	dijital	digitálne	dijital	ADJ;NOM;NEUT;SG	N;NOM;SG;3
digitálne	digital	digitálne	digital	ADJ;NOM;NEUT;SG	
zistiť	tespit	zistiť	tespit	V;PFV;POS;NFIN	
lesná	orman	lesný	orman	ADJ;NOM;FEM;SG	
osobe	kişi	osoba	kişi	N;DAT;FEM;SG	N;NOM;SG;3
osobe	şahıs	osoba	şahıs	N;DAT;FEM;SG	
osobe	insan	osoba	insan	N;DAT;FEM;SG	N;NOM;SG;3
osobe	kisi	osoba	kisi	N;DAT;FEM;SG	
organizáciu	organizasyon	organizácia	organizasyon	N;ACC;FEM;SG	N;NOM;SG;3
organizáciu	kuruluş	organizácia	kuruluş	N;ACC;FEM;SG	
organizáciu	örgüt	organizácia	örgüt	N;ACC;FEM;SG	
organizáciu	örgütü	organizácia	örgüt	N;ACC;FEM;SG	
organizáciu	kuruluş	organizácia	kuruluş	N;ACC;FEM;SG	
organizáciu	organizasyon	organizácia	organizasyon	N;ACC;FEM;SG	N;NOM;SG;3
organizáciu	örgüt	organizácia	örgüt	N;ACC;FEM;SG	
sad	grove	sad	grove	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
sad	orchard	sad	orchard	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
sad	hüzün	sad	hüzün	N;INAN;NOM;MASC;SG	
sad	üzgün	sad	üzgün	N;INAN;NOM;MASC;SG	
sad	hüzünlü	sad	hüzünlü	N;INAN;NOM;MASC;SG	ADJ
sad	üzücü	sad	üz	N;INAN;NOM;MASC;SG	
ázijských	asyalı	ázijský	asyalı	ADJ;ANIM;GEN;MASC;PL	
ázijských	asya	ázijský	asya	ADJ;ANIM;GEN;MASC;PL	
legenda	efsane	legenda	efsane	N;NOM;FEM;SG	
koruny	tacı	koruna	tacı	N;NOM;FEM;PL	
koruny	taç	koruna	taç	N;NOM;FEM;PL	
koruny	crown	koruna	crown	N;NOM;FEM;PL	
koruny	kron	koruna	kron	N;NOM;FEM;PL	
koruny	taç	koruna	taç	N;NOM;FEM;PL	
kresťanské	christian	kresťanský	christian	ADJ;NOM;NEUT;SG	PROPN;NOM;SG;3
kresťanské	hıristiyan	kresťanský	hıristiyan	ADJ;NOM;NEUT;SG	N;NOM;SG;3
kresťanské	hristiyan	kresťanský	hristiyan	ADJ;NOM;NEUT;SG	N;NOM;SG;3
symfónia	senfoni	symfóniť	senfoni	N;NOM;FEM;SG	
kráľovská	kraliyet	kráľovský	kraliyet	ADJ;NOM;FEM;SG	
kráľovská	royal	kráľovský	royal	ADJ;NOM;FEM;SG	
končatiny	uzuv	končatina	uzuv	N;NOM;FEM;PL	
končatiny	uzuvları	končatina	uzuv	N;NOM;FEM;PL	ADJ;ACC;PL;3
detstva	çocukluğum	detstvo	çocukluk	N;NOM;NEUT;PL	N;NOM;SG;3
detstva	çocukluğu	detstvo	çocukluk	N;NOM;NEUT;PL	N;NOM;SG;3
detstva	çocukluk	detstvo	çocukluk	N;NOM;NEUT;PL	N;NOM;SG;3
dei	dei	dei	de	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
navrhnutý	tasarlanmış	navrhnutý	tasarla	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
navrhnutý	dizayn	navrhnutý	dizayn	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;NOM;SG;3
navrhnutý	tasarlanan	navrhnutý	tasarla	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
navrhnutý	tasarlandı	navrhnutý	tasarla	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
