dell	dell	dell	dell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
întâlniri	begegnung	întâlnire	begegnung	N;INDF;FEM;PL	
întâlniri	begegnungen	întâlnire	begegnungen	N;INDF;FEM;PL	V;NFIN
recomandat	empfehlung	recomandat	empfehlung	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
recomandat	empfehlen	recomandat	empfehlen	ADJ;INDF;MASC;SG	V;NFIN
recomandat	empfohlene	recomandat	empfohlen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
recomandat	empfohlen	recomandat	empfehlen	ADJ;INDF;MASC;SG	V;V.PTCP
lucrând	arbeitszeit	lucra	arbeitszeit	V;V.MSDR	
taiwan	taiwan	taiwan	taiwan	PROPN	PROPN;NOM;MASC;SG
taiwan	südkorea	taiwan	südkorea	PROPN	PROPN;NOM;MASC;SG
taiwan	taipeh	taiwan	taipeh	PROPN	PROPN;NOM;MASC;SG
dramatică	dramatische	dramatic	dramatisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
populată	bevölkert	populat	bevölkern	ADJ;INDF;FEM;SG	V;V.PTCP
populată	bewohnt	populat	bewohnen	ADJ;INDF;FEM;SG	V;V.PTCP
populată	besiedelten	populat	besiedelt	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
tereza	teresa	tereza	teresa	N;DEF;FEM;SG	PROPN;NOM;SG
tereza	therese	tereza	therese	N;DEF;FEM;SG	N;NOM;FEM;SG
tereza	theresia	tereza	theresia	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG
tereza	theresa	tereza	theresa	N;DEF;FEM;SG	PROPN;NOM;SG
tereza	birgit	tereza	birgit	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
semifinale	halbfinale	semifinal	halbfinale	N;INDF;FEM;PL	N;NOM;NEUT;SG
dex	dex	dex	dex	N;INDF;MASC;SG	
semnată	signiert	semna	signieren	ADJ;INDF;FEM;SG	V;V.PTCP
semnată	unterzeichnete	semna	unterzeichnen	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
semnată	unterzeichnet	semna	unterzeichnen	ADJ;INDF;FEM;SG	V;V.PTCP
semnată	unterschrieben	semna	unterschreiben	ADJ;INDF;FEM;SG	V;V.PTCP
baptiste	baptiste	baptiste	baptiste	N;INDF;FEM;PL	PROPN;NOM;SG
stelele	sternen	stea	sternen	N;DEF;FEM;PL	V;NFIN
stelele	stern	stea	stern	N;DEF;FEM;PL	
stelele	sterne	stea	stern	N;DEF;FEM;PL	
stelele	stars	stea	stars	N;DEF;FEM;PL	PROPN
stelele	sternchen	stea	sternch	N;DEF;FEM;PL	
emisă	herausgegeben	emite	herausgeben	ADJ;INDF;FEM;SG	V;V.PTCP
emisă	erteilt	emite	erteilen	ADJ;INDF;FEM;SG	V;V.PTCP
emisă	ausgestellt	emite	ausstellen	ADJ;INDF;FEM;SG	V;V.PTCP
emisă	ausgegeben	emite	ausgeben	ADJ;INDF;FEM;SG	V;V.PTCP
emisă	ausgestoßen	emite	ausstoßen	ADJ;INDF;FEM;SG	V;V.PTCP
emisă	emittiert	emite	emittieren	ADJ;INDF;FEM;SG	V;V.PTCP
compuși	verbindungen	compus	verbindung	N;INDF;MASC;PL	V;NFIN
sovieticii	sowjets	sovietică	sowjets	N;DEF;MASC;PL	
sovieticii	sowjetunion	sovietică	sowjetunion	N;DEF;MASC;PL	PROPN;NOM;SG
praf	stäube	praf	staub	N;INDF;MASC;SG	PROPN
praf	staub	praf	staub	N;INDF;MASC;SG	
praf	puder	praf	puder	N;INDF;MASC;SG	
praf	pulver	praf	pulv	N;INDF;MASC;SG	
praf	schießpulver	praf	schießpulver	N;INDF;MASC;SG	ADJ
haga	hague	hagă	hague	PROPN	
haga	haag	hagă	haagen	PROPN	PROPN;NOM;SG
haga	haager	hagă	haager	PROPN	PROPN;NOM;SG
zeus	zeus	zeu	zeus	N;INDF;MASC;SG	
animat	toon	anima	toon	ADJ;INDF;MASC;SG	PROPN;NOM;SG
animat	animationen	anima	animation	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
animat	animiert	anima	animieren	ADJ;INDF;MASC;SG	V;V.PTCP
nintendo	nintendo	nintendo	nintendo	N;INDF;MASC;SG	ADJ
locuită	bewohnt	locuită	bewohnen	ADJ;INDF;FEM;SG	V;V.PTCP
locuită	bewohnte	locuită	bewohnen	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
semnal	signal	semnal	signal	N;INDF;MASC;SG	
ceas	armbanduhr	ceas	armbanduhr	N;INDF;MASC;SG	PROPN
ceas	beobachten	ceas	beobachten	N;INDF;MASC;SG	V;NFIN
ceas	ansehen	ceas	ansehen	N;INDF;MASC;SG	V;NFIN
ceas	anschauen	ceas	anschauen	N;INDF;MASC;SG	V;NFIN
ceas	uhrzeit	ceas	uhrzeit	N;INDF;MASC;SG	ADJ
ceas	uhren	ceas	Chr	N;INDF;MASC;SG	N;NOM;PL
ceas	wecker	ceas	wecker	N;INDF;MASC;SG	
democrație	demokratie	democrație	demokratie	N;INDF;FEM;SG	
alfa	alpha	alfa	alpha	N;INDF;MASC	
alfa	alfa	alfa	alfa	N;INDF;MASC	PROPN;NOM;SG
alfa	alfa	alfa	alfa	N;INDF;MASC	PROPN;NOM;SG
expune	enthüllung	expune	enthüllung	V;IND;SG;3;PRS;FIN	N;SG
fantastică	phantastische	fantastic	phantastisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
fantastică	fantastische	fantastic	fantastisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
partener	partner	partener	partner	N;INDF;MASC;SG	ADJ
partener	gesellschafter	partener	gesellschaft	N;INDF;MASC;SG	ADJ
partener	kooperationspartner	partener	kooperationspartner	N;INDF;MASC;SG	ADJ
cerințele	anforderungen	cerință	anforderingen	N;DEF;FEM;PL	V;NFIN
cerințele	vorschriften	cerință	vorschreifen	N;DEF;FEM;PL	V;NFIN
amenințare	drohung	amenințare	drohung	N;INDF;FEM;SG	
amenințare	gefahr	amenințare	gefahren	N;INDF;FEM;SG	
inventator	erfinder	inventator	erfinder	N;INDF;MASC;SG	ADJ
bolta	tresorraum	boltă	tresorraum	N;DEF;FEM;SG	ADJ
bolta	tresor	boltă	tresor	N;DEF;FEM;SG	
bolta	gewölbe	boltă	gewölb	N;DEF;FEM;SG	
bolta	gruft	boltă	grafen	N;DEF;FEM;SG	
lovituri	tritt	lovitură	treten	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
lovituri	weht	lovitură	weht	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
lovituri	bläst	lovitură	blasen	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
vizitează	besuch	vizita	besuchen	V;IND;3;PRS;FIN	V;IND;SG;3;PST;FIN
vizitează	besuche	vizita	besuchen	V;IND;3;PRS;FIN	
vizitează	besichtigung	vizita	Besichtigung	V;IND;3;PRS;FIN	N;NOM;FEM;SG
vizibil	erkennbar	vizibil	erkennbar	ADV	ADJ
vizibil	sichtbaren	vizibil	sichtbar	ADV	ADJ
vizibil	sichtbare	vizibil	sichtbar	ADV	ADJ;NOM;FEM;PL
vizibil	sichtbar	vizibil	sichtbar	ADV	ADJ
vizibil	sichtbarer	vizibil	sichtbar	ADV	ADJ
rgb	rgb	rgb	rgb	N	
sporturi	freizeit	sport	freizeit	N;INDF;FEM;PL	
sporturi	sportarten	sport	sportarten	N;INDF;FEM;PL	V;NFIN
sporturi	sport	sport	sporen	N;INDF;FEM;PL	PROPN;SG
informatii	info	informat	info	N;INDF;FEM;PL	
informatii	informationen	informat	information	N;INDF;FEM;PL	V;NFIN
informatii	infos	informat	infos	N;INDF;FEM;PL	
informatii	information	informat	information	N;INDF;FEM;PL	ADJ
informatii	informationen	informat	information	N;INDF;FEM;PL	V;NFIN
informatii	auskunft	informat	auskunft	N;INDF;FEM;PL	ADJ
observație	bemerkungen	observație	bemerkungen	N;INDF;FEM;SG	V;NFIN
observație	anmerkung	observație	anmerkung	N;INDF;FEM;SG	
observație	bemerkung	observație	bemerkung	N;INDF;FEM;SG	
observație	beobachtung	observație	beobachtung	N;INDF;FEM;SG	ADJ
observație	beobachtungen	observație	beobachtung	N;INDF;FEM;SG	V;NFIN
observație	bemerkung	observație	bemerkung	N;INDF;FEM;SG	
parker	parker	parker	park	PROPN	PROPN
zeilor	götter	zeu	gott	N;DEF;MASC;PL	
zeilor	gottheiten	zeu	gottheiten	N;DEF;MASC;PL	N;NOM;FEM;PL
liechtenstein	liechtenstein	liechtenstein	liechtenstein	PROPN	PROPN;NOM;NEUT;SG
discovery	entdecken	discovery	entdecken	N;INDF;MASC;SG	V;NFIN
discovery	entdeckungen	discovery	entdeckingen	N;INDF;MASC;SG	V;NFIN
discovery	entdeckungsreise	discovery	entdeckungsreise	N;INDF;MASC;SG	;SG
discovery	discovery	discovery	discovery	N;INDF;MASC;SG	
găsiți	findet	găsi	finden	V;IND;PL;2;IPFV;FIN	V;IND;SG;3;PRS;FIN
găsiți	finde	găsi	finden	V;IND;PL;2;IPFV;FIN	V;IND;SG;2;PRS;FIN
dur	raue	dur	raue	ADJ;INDF;MASC;SG	
dur	harte	dur	hart	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
tăiat	ausschneiden	tăia	ausschneiden	ADJ;INDF;MASC;SG	V;NFIN
tăiat	cut	tăia	cut	ADJ;INDF;MASC;SG	PROPN
tăiat	schneiden	tăia	schneiden	ADJ;INDF;MASC;SG	V;NFIN
tăiat	abschneiden	tăia	abschneiden	ADJ;INDF;MASC;SG	V;NFIN
etajul	fußboden	etaj	fußboden	N;DEF;MASC;SG	V;NFIN
etajul	stockwerk	etaj	stockwerk	N;DEF;MASC;SG	ADJ
etajul	boden	etaj	boden	N;DEF;MASC;SG	ADV
etajul	etage	etaj	etag	N;DEF;MASC;SG	N;NOM;SG
etajul	geschoss	etaj	geschossen	N;DEF;MASC;SG	ADJ
chapelle	chapelle	chapellă	chapelle	N;INDF;FEM;PL	PROPN;NOM;SG
peisaj	landschaft	peisaj	landschaft	N;INDF;MASC;SG	
peisaj	naturlandschaft	peisaj	naturlandschaft	N;INDF;MASC;SG	ADJ
peisaj	landschaften	peisaj	landschaft	N;INDF;MASC;SG	ADJ
attila	attila	attila	attila	PROPN	PROPN;NOM;SG
experiment	experimentiert	experiment	experimentieren	N;INDF;MASC;SG	V;V.PTCP
experiment	experiment	experiment	experiment	N;INDF;MASC;SG	ADJ
experiment	experimente	experiment	experiment	N;INDF;MASC;SG	ADJ;NOM;PL
experiment	experimentieren	experiment	experimentieren	N;INDF;MASC;SG	V;NFIN
experiment	versuch	experiment	versuchen	N;INDF;MASC;SG	V;IND;SG;3;FIN
finalizată	abgeschlossen	finaliza	abschließen	ADJ;INDF;FEM;SG	V;V.PTCP
finalizată	fertiggestellt	finaliza	fertigstellen	ADJ;INDF;FEM;SG	V;V.PTCP
finalizată	beendet	finaliza	beenden	ADJ;INDF;FEM;SG	V;V.PTCP
vinci	vinci	vinci	vinci	PROPN	
reptile	reptil	reptă	reptil	N;INDF;FEM;PL	ADJ
reptile	reptilien	reptă	reptil	N;INDF;FEM;PL	
reptile	reptilien	reptă	reptil	N;INDF;FEM;PL	
sportul	sportarten	sport	sportarten	N;DEF;MASC;SG	V;NFIN
sportul	sport	sport	sporen	N;DEF;MASC;SG	PROPN;SG
leul	löwen	leu	löwen	N;DEF;MASC;SG	
leul	löwe	leu	löwe	N;DEF;MASC;SG	
leul	lion	leu	lion	N;DEF;MASC;SG	
personalul	personal	personal	personal	N;DEF;MASC;SG	ADJ
personalul	personalabteilung	personal	personalabteilung	N;DEF;MASC;SG	N;NOM;FEM;SG
personalul	belegschaft	personal	belegschaft	N;DEF;MASC;SG	ADJ
personalul	personal	personal	personal	N;DEF;MASC;SG	ADJ
personalul	belegschaft	personal	belegschaft	N;DEF;MASC;SG	ADJ
personalul	mitarbeiter	personal	Mitarbeiter	N;DEF;MASC;SG	ADJ
personalul	staff	personal	staff	N;DEF;MASC;SG	
aron	aron	aron	aron	PROPN	PROPN;NOM;MASC;SG
preveni	verhüten	preveni	verhüten		V;NFIN
preveni	verhinderung	preveni	verhinderung		N;NOM;FEM;SG
preveni	vermeiden	preveni	vermeiden		V;NFIN
preveni	verhindern	preveni	verhindern		V;NFIN
preveni	vorbeugen	preveni	vorbeugen		V;NFIN
plată	zahlungen	plată	zahlang	N;INDF;FEM;SG	V;NFIN
plată	zahlungsmittel	plată	zahlungsmittel	N;INDF;FEM;SG	
prize	sockel	priză	sockel	N;INDF;FEM;PL	
prize	sockets	priză	sockets	N;INDF;FEM;PL	PROPN
prize	fassungen	priză	fassingen	N;INDF;FEM;PL	V;NFIN
won	gewonnen	won	gewinnen	PROPN	V;V.PTCP
won	won	won	won	PROPN	
won	gewann	won	gewinnen	PROPN	V;IND;SG;3;PST;FIN
won	gewonnene	won	gewonnen	PROPN	ADJ;NOM;FEM;SG
integrarea	eingliederung	integrare	eingliederung	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
integrarea	integration	integrare	integration	N;DEF;FEM;SG	PROPN
reci	erkältung	rece	erkältung	ADJ;INDF;PL	N;SG
reci	kälte	rece	kälen	ADJ;INDF;PL	
integrat	integriert	integrat	integrieren	ADJ;INDF;MASC;SG	V;V.PTCP
integrat	integrierten	integrat	integriert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
integrat	integrierte	integrat	integrieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
fabricate	hergestellt	fabrica	herstellen	ADJ;INDF;FEM;PL	V;V.PTCP
fabricate	hergestellte	fabrica	hergestellt	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
fabricate	gefertigt	fabrica	fertigen	ADJ;INDF;FEM;PL	V;V.PTCP
fabricate	hergestellt	fabrica	herstellen	ADJ;INDF;FEM;PL	V;V.PTCP
fabricate	gefertigt	fabrica	fertigen	ADJ;INDF;FEM;PL	V;V.PTCP
roosevelt	roosevelt	roosevelt	roosevelt	PROPN	PROPN;NOM;SG
nuvela	novelle	nuvelă	novell	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
nuvela	novella	nuvelă	novella	N;DEF;FEM;SG	PROPN
vasili	wassili	vasil	wassili	PROPN	PROPN;NOM;MASC;SG
aviație	flugverkehr	aviație	flugverkehr	N;INDF;FEM;SG	ADJ
aviație	luftfahrtindustrie	aviație	luftfahrtindustrie	N;INDF;FEM;SG	ADJ
aviație	luftverkehr	aviație	luftverkehr	N;INDF;FEM;SG	PROPN
aviație	luftfahrt	aviație	luftfahren	N;INDF;FEM;SG	PROPN
spanioli	spaniern	spaniol	spaniern	ADJ;INDF;MASC;PL	
spanioli	spanier	spaniol	spanier	ADJ;INDF;MASC;PL	
heinz	heinz	heinz	heinz	PROPN	PROPN;NOM;MASC;SG
petit	petit	petit	petit	N;INDF;MASC;SG	PROPN;SG
thompson	thompson	thompson	thompson	PROPN	PROPN;NOM;SG
wallace	wallace	wallace	wallace	PROPN	PROPN;NOM;SG
monarh	monarch	monarh	monarch	N;INDF;MASC;SG	PROPN
monarh	monarchen	monarh	monarch	N;INDF;MASC;SG	ADJ
beethoven	beethoven	beethoven	beethoven	PROPN	
ploaie	rain	ploaie	rain	N;INDF;FEM;SG	PROPN
ploaie	regen	ploaie	rege	N;INDF;FEM;SG	V;NFIN
ploaie	regenwasser	ploaie	regenwasser	N;INDF;FEM;SG	ADJ
islamului	islamischen	islam	islamisch	N;DEF;MASC;SG	ADJ;NOM;MASC;PL
islamului	islamische	islam	islamisch	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
islamului	islam	islam	islam	N;DEF;MASC;SG	
bremen	niedersachsen	bremen	niedersachsen	PROPN	PROPN;NOM;NEUT;SG
bremen	bremen	bremen	bremen	PROPN	PROPN;NOM;NEUT;SG
zagora	zagora	zagoră	zagora	PROPN	PROPN;SG
artificial	künstlich	artificial	künstlich	ADV	ADJ
artificial	künstlich	artificial	künstlich	ADV	ADJ
artificial	künstlichen	artificial	künstlich	ADV	ADJ
artificial	künstliches	artificial	künstlich	ADV	ADJ;NOM;NEUT;SG
artificial	künstlicher	artificial	künstlich	ADV	ADJ
artificial	künstliche	artificial	künstlich	ADV	ADJ;NOM;FEM;PL
solară	solarzellen	sola	solarzell	ADJ;INDF;FEM;SG	N;NOM;FEM;PL
solară	solar	sola	solar	ADJ;INDF;FEM;SG	
disponibilă	verfügbare	disponibil	verfügbar	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
reprezentative	vertretung	reprezentativ	vertretung	ADJ;INDF;FEM;PL	N;FEM;SG
marino	marino	marină	marino	N;INDF;MASC;SG	PROPN
fetele	mädchen	fată	mädchen	N;DEF;FEM;PL	N;NOM;FEM;PL
fetele	mädels	fată	mädels	N;DEF;FEM;PL	ADV
fetele	girls	fată	girls	N;DEF;FEM;PL	PROPN
primită	erhaltene	primi	erhalten	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
primită	eingegangen	primi	eingehen	ADJ;INDF;FEM;SG	V;V.PTCP
primită	empfangen	primi	empfangen	ADJ;INDF;FEM;SG	V;V.PTCP
primită	erhielt	primi	erhalten	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
guvernat	regiert	guvernat	regieren	ADJ;INDF;MASC;SG	V;V.PTCP
guvernat	regierte	guvernat	regieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
transmise	übertragene	transmis	übertragen	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;SG
culmea	rücken	culme	rücken	N;DEF;FEM;SG	V;NFIN
culmea	ridge	culme	ridgen	N;DEF;FEM;SG	PROPN;NOM;SG
culmea	kamm	culme	kommen	N;DEF;FEM;SG	
fotografia	foto	fotografie	foto	N;DEF;FEM;SG	
fotografia	fotoalbum	fotografie	fotoalbum	N;DEF;FEM;SG	ADJ
fotografia	fotografie	fotografie	fotografie	N;DEF;FEM;SG	PROPN
fotografia	fotografieren	fotografie	fotografieren	N;DEF;FEM;SG	V;NFIN
fotografia	fotografien	fotografie	fotografien	N;DEF;FEM;SG	
locuite	bewohnt	locui	bewohnen	ADJ;INDF;FEM;PL	V;V.PTCP
locuite	bewohnte	locui	bewohnen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
albrecht	albrecht	albrecht	albrecht	PROPN	PROPN
aia	dass	acela	dass	PRO;FEM;SG;3	CONJ
aia	das	acela	der	PRO;FEM;SG;3	PRO;NOM;NEUT;SG
separarea	trennen	separare	trennen	N;DEF;FEM;SG	V;NFIN
separarea	abtrennung	separare	abtrennung	N;DEF;FEM;SG	ADJ
separarea	abtrennen	separare	abtrennen	N;DEF;FEM;SG	V;NFIN
separarea	trennung	separare	trennung	N;DEF;FEM;SG	V;SG;FIN
datoria	pflicht	datorie	pflicht	N;DEF;FEM;SG	ADJ
datoria	zoll	datorie	zoll	N;DEF;FEM;SG	
interpretări	interpretation	interpretare	interpretation	N;INDF;FEM;PL	ADJ
interpretări	auslegungen	interpretare	auslegungen	N;INDF;FEM;PL	V;NFIN
interpretări	auslegung	interpretare	auslegung	N;INDF;FEM;PL	ADV
interpretări	interpretationen	interpretare	interpretationen	N;INDF;FEM;PL	V;NFIN
scrisoarea	schreiben	scrisoare	schreiben	N;DEF;FEM;SG	V;NFIN
scrisoarea	buchstaben	scrisoare	buchstaben	N;DEF;FEM;SG	V;NFIN
scrisoarea	brief	scrisoare	brufen	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN
scrisoarea	buchstabe	scrisoare	buchstabe	N;DEF;FEM;SG	
eroul	held	erou	held	N;DEF;MASC;SG	PROPN;SG
eroul	heldin	erou	heldin	N;DEF;MASC;SG	
eroul	hero	erou	hero	N;DEF;MASC;SG	
eroul	helden	erou	helden	N;DEF;MASC;SG	V;NFIN
aviației	flugverkehr	aviație	flugverkehr	N;DEF;FEM;SG	ADJ
aviației	luftfahrtindustrie	aviație	luftfahrtindustrie	N;DEF;FEM;SG	ADJ
aviației	luftverkehr	aviație	luftverkehr	N;DEF;FEM;SG	PROPN
aviației	luftfahrt	aviație	luftfahren	N;DEF;FEM;SG	PROPN
rupt	zerbrochen	rupt	zerbrechen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	broken	rupt	brok	ADJ;INDF;MASC;SG	
rupt	gebrochen	rupt	brechen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	aufgerissen	rupt	aufreißen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	gerissen	rupt	reißen	ADJ;INDF;MASC;SG	V;V.PTCP
rupt	zerrissen	rupt	zerrissen	ADJ;INDF;MASC;SG	V;V.PTCP
integrate	integriert	integra	integrieren	ADJ;INDF;FEM;PL	V;V.PTCP
integrate	integrierten	integra	integriert	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
integrate	integrierte	integra	integrieren	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
panama	zentralamerika	panamă	zentralamerika	PROPN	PROPN;NOM;MASC;SG
panama	panama	panamă	panama	PROPN	PROPN;NOM;MASC;SG
afc	afc	afc	afc	N	PROPN;NOM;MASC;SG
utilizări	verwendung	utilizare	verwendung	N;INDF;FEM;PL	N;SG
utilizări	verwendungen	utilizare	verwendingen	N;INDF;FEM;PL	V;NFIN
utilizări	verwendet	utilizare	verwenden	N;INDF;FEM;PL	V;V.PTCP
greaca	griechischen	greacă	griechisch	N;DEF;FEM;SG	ADJ;NOM;PL
greaca	griechen	greacă	griechen	N;DEF;FEM;SG	
greaca	grieche	greacă	griech	N;DEF;FEM;SG	
greaca	griechisch	greacă	griechisch	N;DEF;FEM;SG	ADJ
greaca	griechische	greacă	griechisch	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
nancy	nancy	nancy	nancy	PROPN	PROPN;NOM;SG
comisie	kommission	comisie	kommission	N;INDF;FEM;SG	
reveni	rückgängig	reveni	rückgängig	V;IND;SG;3;PST;FIN	ADJ
westfalia	westfalen	westfalia	westfalen	PROPN	ADJ
arkansas	arkansas	arkansas	arkansas	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
sinteza	synthese	sinteză	synthese	N;DEF;FEM;SG	N;NOM;FEM;SG
aripa	flügel	aripă	flügeln	N;DEF;FEM;SG	ADJ
aripa	wing	aripă	wingen	N;DEF;FEM;SG	PROPN;NOM;SG
cauzele	verursachen	cauză	verursachen	N;DEF;FEM;PL	V;NFIN
cauzele	gründe	cauză	gründen	N;DEF;FEM;PL	
cauzele	ursachen	cauză	ursechen	N;DEF;FEM;PL	V;NFIN
cauzele	ursache	cauză	ursache	N;DEF;FEM;PL	
cauzele	verursacht	cauză	verursachen	N;DEF;FEM;PL	V;V.PTCP
graz	graz	graz	graz	PROPN	
veniturile	ertrag	venit	ertragen	N;DEF;FEM;PL	
veniturile	umsatz	venit	umsatz	N;DEF;FEM;PL	N;NOM;MASC;SG
veniturile	einnahmen	venit	einnehmen	N;DEF;FEM;PL	V;NFIN
veniturile	einkommen	venit	einkommen	N;DEF;FEM;PL	V;NFIN
veniturile	einnahmen	venit	einnehmen	N;DEF;FEM;PL	V;NFIN
veniturile	einkünfte	venit	einkünfen	N;DEF;FEM;PL	;SG
atomic	atome	atomic	atom	ADJ;INDF;MASC;SG	
atomic	atom	atomic	atom	ADJ;INDF;MASC;SG	
atomic	atomare	atomic	atomar	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
atomic	atomic	atomic	atomic	ADJ;INDF;MASC;SG	PROPN;NOM;SG
clinton	clinton	clinton	clinton	PROPN	PROPN;NOM;SG
continuând	fortsetzung	continua	fortsetzung	V;V.MSDR	
continuând	weiter	continua	weiter	V;V.MSDR	ADV
continuând	weiterbildung	continua	weiterbildung	V;V.MSDR	ADJ
împărăteasă	kaiserin	împărăti	kaiserin	ADJ;INDF;FEM;SG	PROPN;NOM;FEM;SG
integrare	eingliederung	integrare	eingliederung	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
integrare	integration	integrare	integration	N;INDF;FEM;SG	PROPN
districtele	ortsteile	district	ortsteilen	N;DEF;FEM;PL	N;NOM;PL
districtele	landkreise	district	landkreise	N;DEF;FEM;PL	PROPN
districtele	bezirke	district	bezirken	N;DEF;FEM;PL	
districtele	distrikte	district	distrikt	N;DEF;FEM;PL	N;NOM;FEM;PL
districtele	stadtviertel	district	stadtviertel	N;DEF;FEM;PL	ADJ
miercurea	mittwoch	miercure	mittwoch	N;DEF;FEM;SG	PROPN
miercurea	mittwochs	miercure	mittwochs	N;DEF;FEM;SG	ADJ
miercurea	mittwochs	miercure	mittwochs	N;DEF;FEM;SG	ADJ
miercurea	mittwoch	miercure	mittwoch	N;DEF;FEM;SG	PROPN
scenele	szenen	scenă	szenen	N;DEF;FEM;PL	N;NOM;PL
scenele	kulissen	scenă	Kulissen	N;DEF;FEM;PL	V;NFIN
aurelian	aurelian	aurelian	aurelian	N;INDF;MASC;SG	PROPN;NOM;SG
transmiterea	übertragung	transmitere	übertragung	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
transmiterea	übermittlung	transmitere	übermittlung	N;DEF;FEM;SG	ADJ
transmiterea	transmission	transmitere	transmission	N;DEF;FEM;SG	PROPN
transmiterea	weiterleitung	transmitere	weiterleitung	N;DEF;FEM;SG	ADJ
transmiterea	getriebe	transmitere	getreib	N;DEF;FEM;SG	
ralph	ralph	ralph	ralph	PROPN	PROPN;SG
hunter	hunter	hunter	hunter	N;INDF;MASC;SG	PROPN
hunter	jäger	hunter	jag	N;INDF;MASC;SG	ADJ
armeni	armenischen	armen	armenisch	N;INDF;MASC;PL	ADJ;NOM;MASC;PL
armeni	armenische	armen	armenisch	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
vera	vera	vera	vera	N;DEF;FEM;SG	PROPN;NOM;SG
sferturi	quartier	sfert	quartier	N;INDF;FEM;PL	
demo	demo	demo	demo	N;INDF;MASC;SG	
standarde	normen	standard	normen	N;INDF;FEM;PL	V;NFIN
minimă	mindestens	minim	mindestens	ADJ;INDF;FEM;SG	ADV
minimă	minimum	minim	minimum	ADJ;INDF;FEM;SG	
minimă	minimale	minim	minimal	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
minimă	mindest	minim	mindest	ADJ;INDF;FEM;SG	
minimă	minimum	minim	minimum	ADJ;INDF;FEM;SG	
minimă	minimale	minim	minimal	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
simț	sinn	simț	sein	N;INDF;MASC;SG	
datată	ausgegangen	data	ausgehen	ADJ;INDF;FEM;SG	V;V.PTCP
datată	datiert	data	datieren	ADJ;INDF;FEM;SG	V;V.PTCP
pătruns	drangen	pătrunde	drangen	V;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
utilă	nützliche	util	nützlich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
utilă	nützliches	util	nützlich	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
utilă	hilfreiche	util	hilfreich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
montferrat	montferrat	montferra	montferrat	N;INDF;MASC;SG	PROPN;NOM;SG
dotat	gestiftet	dota	stiften	ADJ;INDF;MASC;SG	V;V.PTCP
dotat	begabte	dota	begaben	ADJ;INDF;MASC;SG	ADJ;NOM;PL
păstrată	bewahrt	păstrat	bewahren	ADJ;INDF;FEM;SG	V;V.PTCP
păstrată	konserviert	păstrat	konservieren	ADJ;INDF;FEM;SG	V;V.PTCP
clape	tastatur	clap	tastatur	N;INDF;FEM;PL	PROPN
clape	keyboard	clap	keyboard	N;INDF;FEM;PL	PROPN
isabella	isabella	isabella	isabella	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
