در	vrata	در	vrata	ADP	N;NOM;NEUT;PL
دلفین	delfinov	دلفین	delfin	N;SG	N;GEN;MASC;PL
نورث	severna	نورث	severen	N;SG	ADJ;NOM;FEM;SG
نورث	severni	نورث	severen	N;SG	ADJ;NOM;DEF;MASC;SG
نورث	severno	نورث	severen	N;SG	ADV
شانگهای	šanghaju	شانگ	šanghaj	N;PL	N;DAT;MASC;SG
شانگهای	šanghaj	شانگ	šanghaj	N;PL	N;NOM;MASC;SG
استوایی	ekvatorialne	استوایی	ekvatorialen	N;SG	ADJ;NOM;FEM;PL
صف	vrstice	صف	vrstica	N;SG	N;NOM;FEM;PL
صف	vrstic	صف	vrstica	N;SG	N;GEN;FEM;PL
دوگانه	dvojno	دوگانه	dvojen	N;SG	ADJ;NOM;NEUT;SG
انکار	zanikati	انکار	zanikati	N;SG	V;PFV;NFIN
بس	bess	بس	bess		N;NOM;MASC;SG
پایینی	spodnji	پایینی	spodnji	N;SG	ADJ;NOM;DEF;MASC;SG
پایینی	nižja	پایینی	nizek	N;SG	ADJ;NOM;CMPR;FEM;SG
پایینی	nižje	پایینی	nizek	N;SG	ADJ;NOM;CMPR;NEUT;SG
پایینی	spodnja	پایینی	spodnji	N;SG	ADJ;NOM;FEM;SG
یوفا	uefa	یوفا	uefa	N;SG	PROPN;NOM;MASC;SG
الماس	diamond	None	diamond	N;SG	
الماس	diamante	None	diamant	N;SG	N;ACC;MASC;PL
الماس	diamantov	None	diamant	N;SG	N;GEN;MASC;PL
الماس	diamanti	None	diamant	N;SG	N;NOM;MASC;PL
چم	cham	چم	cham	N;SG	
اینچ	palcev	اینچ	palec	N;SG	N;GEN;MASC;PL
اینچ	centimetrov	اینچ	centimeter	N;SG	N;GEN;MASC;PL
یکشنبه	nedeljsko	یکشنبه	nedeljsko	N;SG	ADJ;NOM;NEUT;SG
یکشنبه	nedelje	یکشنبه	nedelje	N;SG	N;NOM;FEM;PL
یکشنبه	nedeljski	یکشنبه	nedeljski	N;SG	ADJ;NOM;MASC;SG
راضی	zadovoljno	راضی	zadovoljno	ADJ	ADV
کیفی	kvalitativne	کیفی	kvalitativen	N;SG	ADJ;NOM;FEM;PL
کیفی	kakovostna	کیفی	kakovosten	N;SG	ADJ;NOM;FEM;SG
کیفی	kakovostno	کیفی	kakovostno	N;SG	ADJ;NOM;NEUT;SG
کیفی	kakovostni	کیفی	kakovosten	N;SG	ADJ;NOM;MASC;PL
آمادگی	priprave	آمادگی	priprava	N;SG	N;NOM;FEM;PL
خونریزی	krvavitve	None	krvavitev	N;SG	N;NOM;FEM;PL
فضل	grace	None	graca	N;SG	PROPN;NOM;FEM;SG
تکمیلی	dopolnilni	تکمیلی	dopolnilen	N;SG	ADJ;NOM;MASC;SG
تکمیلی	upravljavci	تکمیلی	upravljavec	N;SG	N;NOM;MASC;PL
تکمیلی	operaterji	تکمیلی	operater	N;SG	N;NOM;MASC;PL
تکمیلی	izvajalci	تکمیلی	izvajalec	N;SG	N;NOM;MASC;PL
تکمیلی	operaterje	تکمیلی	operater	N;SG	N;ACC;MASC;PL
پیاپی	zaporedna	پیاپی	zaporeden	N;SG	ADJ;NOM;FEM;SG
پیاپی	zaporedoma	پیاپی	zaporedoma	N;SG	ADV
پیاپی	zaporedno	پیاپی	zaporeden	N;SG	ADJ;NOM;NEUT;SG
پیاپی	zaporedni	پیاپی	zaporeden	N;SG	ADJ;NOM;MASC;SG
صبر	potrpežljiv	None	potrpežljiv	N;SG	ADJ;NOM;INDF;MASC;SG
نما	ogled	نما	ogled		N;NOM;MASC;SG
نما	razgled	نما	razgled		N;NOM;MASC;SG
نما	pogled	نما	pogled		N;NOM;MASC;SG
اعتراف	priznati	اعتراف	priznati	N;SG	V;PFV;NFIN
نارنجی	oranžno	نارنجی	oranžen	N;SG	ADV
نارنجی	oranžni	نارنجی	oranžen	N;SG	ADJ;NOM;DEF;MASC;SG
نارنجی	oranžne	نارنجی	oranžen	N;SG	ADJ;NOM;FEM;PL
نارنجی	oranžna	نارنجی	oranžen	N;SG	ADJ;NOM;FEM;SG
فرح	farah	فرح	fara	N;SG	N;ESS;FEM;PL
مروارید	pearl	مروارید	pearla	N;SG	PROPN;NOM;MASC;SG
استیل	jekla	استیل	jeklo	N;SG	N;NOM;NEUT;PL
استیل	jeklena	استیل	jeklen	N;SG	ADJ;NOM;FEM;SG
استیل	jeklene	استیل	jeklen	N;SG	ADJ;NOM;FEM;PL
استیل	jekleni	استیل	jeklen	N;SG	ADJ;NOM;MASC;SG
استیل	jekleno	استیل	jeklen	N;SG	ADV
استیل	steele	استیل	steel	N;SG	PROPN;NOM;MASC;SG
شناور	plavajoče	None	plavajoč	N;SG	ADJ;NOM;FEM;PL;V.PTCP
شناور	potepanja	None	potepanje	N;SG	N;NOM;NEUT;PL
الکتریک	električno	الکتریک	električen	N;SG	ADJ;NOM;NEUT;SG
الکتریک	električna	الکتریک	električen	N;SG	ADJ;NOM;FEM;SG
الکتریک	električni	الکتریک	električen	N;SG	ADJ;NOM;MASC;SG
مزمن	kronična	None	kroničen	N;SG	ADJ;NOM;FEM;SG
مزمن	kronični	None	kroničen	N;SG	ADJ;NOM;MASC;PL
مزمن	kronično	None	kronično	N;SG	ADV
هارولد	harold	هارولد	harold	N;SG	
دوتایی	dvojno	دوتایی	dvojen	N;SG	ADJ;NOM;NEUT;SG
دوتایی	binarni	دوتایی	binarna	N;SG	ADJ;NOM;DEF;MASC;SG
موتورز	motorji	موتورز	motor	N;SG	N;NOM;MASC;PL
پورتو	puerto	پورتو	puert	N;SG	PROPN;NOM;NEUT;SG
کیف	torbice	کیف	torbica	N;SG	N;NOM;FEM;PL
غلبه	osvojil	غلبه	osvojiti	N;SG	V;PFV;MASC;SG;V.PTCP
سازگاری	prilagoditve	سازگاری	prilagoditev	N;SG	N;NOM;FEM;PL
هلن	helen	هلن	helen	N;SG	PROPN;NOM;FEM;SG
ظهر	opoldne	ظهر	opoldne	N;SG	ADV
ظهر	poldne	ظهر	polden	N;SG	ADV
ظریف	eleganten	ظریف	eleganten	N;SG	ADJ;NOM;INDF;MASC;SG
ظریف	elegantna	ظریف	eleganten	N;SG	ADJ;NOM;FEM;SG
ظریف	elegantno	ظریف	eleganten	N;SG	ADV
ظریف	občutljivo	ظریف	občutljiv	N;SG	ADJ;NOM;NEUT;SG
بو	boo	None	biti	N;SG	
چنگ	cheng	چنگ	cheng	N;SG	PROPN;NOM;MASC;SG
کلا	skupaj	None	skupaj		ADV
کلا	skupno	None	skupen		ADJ;NOM;NEUT;SG
کلا	totalno	None	totalno		ADV
کلا	popolnoma	None	popolnoma		ADV
خب	no	خب	no	ADV	PART
امیل	emile	None	emiti	N;SG	PROPN;NOM;MASC;SG
امیل	emil	None	emiti	N;SG	PROPN;NOM;MASC;SG
امیل	émile	None	emiti	N;SG	PROPN;NOM;MASC;SG
دیفرانسیل	diferencialno	دیفرانسیل	diferencialno	N;SG	ADJ;NOM;NEUT;SG
ماهیچه	mišice	ماهیچه	mišica	N;SG	N;NOM;FEM;PL
غزل	oda	غزل	oda	N;SG	
استار	starr	استار	star	N;SG	
گوسفند	ovce	گوسفند	ovca	N;SG	N;NOM;MASC;PL
شایع	govorice	شایع	govorica	ADJ	N;NOM;FEM;PL
شایع	govorica	شایع	govorica	ADJ	N;NOM;FEM;SG
روباه	fox	روباه	fox	N;SG	PROPN;NOM;MASC;SG
آیدا	ida	آیدا	ida	N;SG	PROPN;NOM;FEM;SG
هرم	piramide	هرم	piramid	N;SG	N;NOM;FEM;PL
هرم	piramide	هرم	piramid	N;SG	N;NOM;FEM;PL
دادستان	tožilci	None	tožilec	N;SG	N;NOM;MASC;PL
دقیقی	natančno	دقیقی	natančno	N;SG	ADV
دقیقی	natančen	دقیقی	natančen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
دقیقی	natančna	دقیقی	natančen	N;SG	ADJ;NOM;FEM;SG
دقیقی	točen	دقیقی	točen	N;SG	ADJ;NOM;INDF;MASC;SG
دقیقی	točni	دقیقی	točno	N;SG	ADJ;NOM;MASC;PL
الکس	alex	الکس	alex	N;SG	PROPN;NOM;MASC;SG
الکس	aleš	الکس	ali	N;SG	PROPN;NOM;MASC;SG
داروسازی	farmacevtska	داروسازی	farmacevtski	N;SG	ADJ;NOM;FEM;SG
داروسازی	lekarna	داروسازی	lekarna	N;SG	ADJ;NOM;FEM;SG
کمر	ledvene	کمر	ledven	N;SG	ADJ;NOM;NEUT;SG
کمر	pasom	کمر	pas	N;SG	N;DAT;MASC;PL
اسکناس	račune	اسکناس	račun	N;SG	N;ACC;MASC;PL
اسکناس	računi	اسکناس	račun	N;SG	N;NOM;MASC;PL
یهود	judovski	یهود	judovski	N;SG	ADJ;NOM;MASC;SG
یهود	židovski	یهود	židovski	N;SG	ADJ;NOM;MASC;SG
یهود	judje	یهود	judja	N;SG	N;NOM;MASC;PL
یهود	židje	یهود	židja	N;SG	N;NOM;MASC;PL
یهود	judje	یهود	judja	N;SG	N;NOM;MASC;PL
ویا	vili	ویا	vila	CONJ	N;NOM;FEM;SG
ویا	vilo	ویا	vila	CONJ	N;ACC;FEM;SG
ویا	villa	ویا	vileti	CONJ	N;NOM;FEM;SG
ویا	vila	ویا	vilo	CONJ	N;NOM;FEM;SG
منصفانه	pravično	منصفانه	pravičen	ADV	ADJ;NOM;NEUT;SG
منصفانه	sejem	منصفانه	sejem	ADV	N;NOM;MASC;SG
کابلی	kabli	کابلی	kabel	N;SG	N;NOM;MASC;PL
کابلی	kabelski	کابلی	kabelski	N;SG	ADJ;NOM;MASC;SG
حکمرانی	vladavina	حکمرانی	vladavina	N;PL	N;NOM;FEM;SG
حکمرانی	vladavino	حکمرانی	vladavina	N;PL	N;ACC;FEM;SG
حکمرانی	vladanje	حکمرانی	vladanje	N;PL	N;NOM;NEUT;SG
حکمرانی	odločanje	حکمرانی	odločanje	N;PL	N;NOM;NEUT;SG
کیا	kia	کیا	kia	N;SG	PROPN;NOM;MASC;SG
بارداری	noseče	بارداری	noseč	N;SG	ADJ;NOM;FEM;PL;V.PTCP
بارداری	noseča	بارداری	noseča	N;SG	ADJ;NOM;FEM;SG;V.PTCP
بلوری	kristalno	بلوری	kristalno	N;SG	ADV
بلوری	crystal	بلوری	crystati	N;SG	
تابعی	funkcionalne	تابعی	funkcionalen	N;SG	ADJ;NOM;FEM;PL
تابعی	funkcionalno	تابعی	funkcionalen	N;SG	ADV
تابعی	funkcionalna	تابعی	funkcionalen	N;SG	ADJ;NOM;FEM;SG
تابعی	funkcionalni	تابعی	funkcionalen	N;SG	ADJ;NOM;MASC;SG
طلوع	dawn	طلوع	dawn	N;SG	PROPN;NOM;FEM;SG
طلوع	zori	طلوع	zora	N;SG	V;PFV;IND;SG;3;PRS;FIN
طلوع	dviga	طلوع	dvigati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
طلوع	narašča	طلوع	naraščati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
شرکتی	partnerstva	None	partnerstvo	N;SG	N;NOM;NEUT;PL
شرکتی	podjetniški	None	podjetniški	N;SG	ADJ;NOM;MASC;SG
یاس	jasmine	یاس	jasmina	N;SG	N;NOM;FEM;PL
یاس	yas	یاس	yas	N;SG	PROPN;NOM;MASC;SG
ارث	dediščine	ارث	dediščina	N;SG	N;NOM;FEM;PL
ارث	podedoval	ارث	podedovati	N;SG	V;PFV;MASC;SG;V.PTCP
فرانتس	franz	فرانتس	franz	N;SG	
هایدلبرگ	heidelberg	هایدلبرگ	heidelberg	N;SG	PROPN;NOM;MASC;SG
تضاد	konflikti	None	konflikt	N;SG	N;NOM;MASC;PL
تضاد	spori	None	spor	N;SG	N;NOM;MASC;PL
تضاد	spopadi	None	spopad	N;SG	N;NOM;MASC;PL
فر	pošteno	فر	pošteno	N;SG	ADV
فر	pravično	فر	pravičen	N;SG	ADJ;NOM;NEUT;SG
شانزده	sixteen	شانزده	sixteen	NUM	N;NOM;MASC;SG
غارت	izropali	غارت	izropati	N;SG	V;PFV;MASC;PL;V.PTCP
سلطه	prevlada	سلطه	prevladati	N;SG	V;PFV;IND;SG;3;PRS;FIN
ثروتمند	bogato	ثروتمند	bogato	N;SG	ADV
ثروتمند	bogati	ثروتمند	bogat	N;SG	ADJ;NOM;MASC;PL
ثروتمند	rich	ثروتمند	rich	N;SG	
ثروتمند	bogat	ثروتمند	bogat	N;SG	ADJ;NOM;INDF;MASC;SG
ثروتمند	bogata	ثروتمند	bogat	N;SG	ADJ;NOM;FEM;SG
ثروتمند	bogat	ثروتمند	bogat	N;SG	ADJ;NOM;INDF;MASC;SG
تراز	uskladiti	تراز	uskladiti	N;SG	V;PFV;NFIN
نسب	sorodni	None	soroden	N;SG	ADJ;NOM;MASC;PL
بک	beck	بک	beck	N;SG	
زیرمجموعه	podskupini	زیرمجموعه	podskupina	N;SG	N;NOM;FEM;DU
دال	dal	دال	dati		V;PFV;MASC;SG;V.PTCP
دال	okvirne	دال	okviren		ADJ;NOM;FEM;PL
دال	okvirno	دال	okviren		ADV
دال	okvirni	دال	okviren		ADJ;NOM;MASC;SG
دال	okvirna	دال	okviren		ADJ;NOM;FEM;SG
دال	dahl	دال	dahel		PROPN;NOM;MASC;SG
نرمال	običajno	نرمال	običajno	ADJ	ADV
تطبیق	ujema	None	ujem	N;SG	V;IPFV;IND;SG;3;PRS;FIN
وال	obzidje	وال	obzidje		N;NOM;NEUT;SG
وال	zid	وال	zid		N;NOM;MASC;SG
وال	stena	وال	stena		N;NOM;FEM;SG
وال	steno	وال	stena		N;ACC;FEM;SG
وال	kita	وال	kita		N;NOM;MASC;SG
وال	kit	وال	kit		
وال	val	وال	val		N;NOM;MASC;SG
صندلی	predseduje	صندلی	predsedovati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
صندلی	predsedujoči	صندلی	predsedujoč	N;SG	ADJ;NOM;MASC;PL;V.PTCP
صندلی	sedeže	صندلی	sedež	N;SG	N;ACC;MASC;PL
صندلی	sedeži	صندلی	sedež	N;SG	N;NOM;MASC;PL
بنز	benz	بنز	benz	N;SG	PROPN;NOM;MASC;SG
آشوری	asirske	آشوری	asirski	N;SG	ADJ;NOM;FEM;PL
پرت	pratt	پرت	pratt	N;SG	PROPN;NOM;MASC;SG
پرت	perth	پرت	pert	N;SG	PROPN;NOM;MASC;SG
کشاورز	kmetovalci	کشاورز	kmetovalec	N;SG	N;NOM;MASC;PL
کشاورز	kmete	کشاورز	kmet	N;SG	N;ACC;MASC;PL
کشاورز	kmetje	کشاورز	kmet	N;SG	N;NOM;MASC;PL
کشاورز	kmeti	کشاورز	kmet	N;SG	N;NOM;MASC;PL
افت	spusti	None	spustiti	N;SG	V;PFV;IND;SG;3;PRS;FIN
افت	izpusti	None	izpustiti	N;SG	V;PFV;IND;SG;3;PRS;FIN
چرب	mastno	چرب	masten	N;SG	ADV
چرب	maščobnih	چرب	maščoben	N;SG	ADJ;GEN;MASC;PL
چرب	mastna	چرب	masten	N;SG	ADJ;NOM;FEM;SG
چرب	mastno	چرب	masten	N;SG	ADV
چرب	masten	چرب	masten	N;SG	ADJ;NOM;INDF;MASC;SG
چرب	mastna	چرب	masten	N;SG	ADJ;NOM;FEM;SG
جداسازی	odcepi	جداسازی	odcep	N;SG	V;PFV;IND;SG;3;PRS;FIN
شیری	mlečna	شیر	mlečen	N;SG	ADJ;NOM;FEM;SG
شیری	mlečno	شیر	mlečen	N;SG	ADJ;NOM;NEUT;SG
رایان	ryan	رایان	ryan	N;SG	PROPN;NOM;MASC;SG
منشور	listine	منشور	listina	N;SG	N;NOM;FEM;PL
شوم	nesrečni	None	nesrečen	V;SBJV;SG;1;PRS	ADJ;NOM;MASC;PL
شوم	nesrečen	None	nesrečen	V;SBJV;SG;1;PRS	ADJ;NOM;INDF;MASC;SG
شوم	nesrečno	None	nesrečno	V;SBJV;SG;1;PRS	ADV
شوم	zlovešče	None	zlovešče	V;SBJV;SG;1;PRS	N;NOM;NEUT;SG
دوی	devi	دو	dev	N;SG	
دوی	dewey	دو	dewey	N;SG	PROPN;NOM;MASC;SG
سئول	seulu	سئول	seul	N;SG	PROPN;DAT;MASC;SG
بسط	razširi	بسط	razšir	N;SG	V;PFV;IND;SG;3;PRS;FIN
عفونی	septični	عفونی	septičen	N;SG	ADJ;NOM;MASC;SG
منظر	perspektive	منظر	perspektiva	N;SG	N;NOM;FEM;PL
منتقدین	kritiki	منتقد	kritika	N;PL	N;NOM;FEM;SG
فوری	nujno	فوری	nujno	N;SG	ADV
فوری	nujna	فوری	nujen	N;SG	ADJ;NOM;FEM;SG
فوری	nujen	فوری	nujen	N;SG	ADJ;NOM;INDF;MASC;SG
فوری	nujni	فوری	nujen	N;SG	ADJ;NOM;MASC;SG
فوری	takojšnja	فوری	takojšnji	N;SG	ADJ;NOM;FEM;SG
فوری	takojšnja	فوری	takojšnji	N;SG	ADJ;NOM;FEM;SG
فوری	takojšnje	فوری	takojšnji	N;SG	ADJ;NOM;NEUT;SG
ییل	yale	ییل	yale	N;SG	PROPN;NOM;FEM;SG
پرس	pritisni	پرس	pritisniti	N;SG	V;PFV;IND;SG;2;FIN
پرس	novinarji	پرس	novinar	N;SG	N;NOM;MASC;PL
بینایی	vidu	بینایی	vido	N;SG	V;MASC;SG;V.PTCP
فلسطینی	palestini	فلسطینی	palestina	N;PL	N;DAT;FEM;SG
فلسطینی	palestinskih	فلسطینی	palestinski	N;PL	ADJ;GEN;MASC;PL
عبد	abd	عبد	abd		PROPN;NOM;MASC;SG
عبد	abid	عبد	abid		
لوس	los	لوس	los	N;SG	PROPN;NOM;MASC;SG
پارامترهای	parametra	پارامتر	parameter	N;PL	N;NOM;MASC;SG
تناسلی	reproduktivne	تناسلی	reproduktiven	N;SG	ADJ;NOM;FEM;PL
جعل	ponarejena	None	ponarejen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
جعل	lažno	None	lažen	N;SG	ADJ;NOM;NEUT;SG
سیمین	srebrn	سیمین	srebrn	N;SG	ADJ;NOM;INDF;MASC;SG
سیمین	srebro	سیمین	srebro	N;SG	ADJ;NOM;NEUT;SG
سیمین	srebrno	سیمین	srebrno	N;SG	ADJ;NOM;NEUT;SG
سیمین	srebrna	سیمین	srebrn	N;SG	ADJ;NOM;FEM;SG
صلیبی	križarji	صلیبی	križar	N;SG	N;NOM;MASC;PL
دینامیک	dinamike	دینامیک	dinamik	N;SG	N;NOM;FEM;PL
دینامیک	dinamična	دینامیک	dinamičen	N;SG	ADJ;NOM;FEM;SG
دینامیک	dinamični	دینامیک	dinamičen	N;SG	ADJ;NOM;MASC;SG
دینامیک	dinamično	دینامیک	dinamično	N;SG	ADV
دینامیک	dinamičen	دینامیک	dinamičen	N;SG	ADJ;NOM;INDF;MASC;SG
استراحت	zlomil	استراحت	zlomiti	N;SG	V;PFV;MASC;SG;V.PTCP
بدترین	najslabše	بد	slabo	ADJ;RL	ADV;RL
اکتشاف	raziskuje	اکتشاف	raziskovati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
اکتشاف	discovery	اکتشاف	discovery	N;SG	PROPN;NOM;MASC;SG
آنتن	antene	None	anten	N;SG	N;NOM;FEM;PL
هان	hana	هان	hana	INTJ	N;NOM;FEM;SG
هان	han	هان	han	INTJ	N;NOM;MASC;SG
خلع	odstavil	خلع	odstaviti	N;SG	V;PFV;MASC;SG;V.PTCP
مسافرت	potovanja	مسافرت	potovanje	N;SG	N;NOM;NEUT;PL
مسافرت	potuje	مسافرت	potovati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
شاخ	rogovi	شاخ	rog	N;SG	N;NOM;MASC;PL
شاخ	rogov	شاخ	rog	N;SG	N;GEN;MASC;PL
شاخ	rogove	شاخ	rog	N;SG	N;ACC;MASC;PL
شاخ	pretresi	شاخ	pretresti	N;SG	N;NOM;MASC;PL
تصادف	nesreče	None	nesreča	N;SG	N;NOM;FEM;PL
دوام	trajen	دوام	trajen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
دوام	trajna	دوام	trajen	N;SG	ADJ;NOM;FEM;SG
بیاورد	prinesi	آورد#آور	prinesti	V;SBJV;SG;3;PRS	V;PFV;IMP;SG;2;FIN
ناشناس	anonimno	ناشناس	anonimen	N;SG	ADV
ناشناس	anonimni	ناشناس	anonimen	N;SG	ADJ;NOM;MASC;PL
ناشناس	anonimen	ناشناس	anonimen	N;SG	ADJ;NOM;INDF;MASC;SG
ناشناس	anonimna	ناشناس	anonimen	N;SG	ADJ;NOM;FEM;SG
ناشناس	prikrito	ناشناس	prikrit	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
ناشناس	inkognito	ناشناس	inkognito	N;SG	ADV
ارتقا	promocije	ارتقا	promocija	N;SG	N;NOM;FEM;PL
غروب	zvečer	غروب	zvečer	N;SG	ADV
غروب	večerni	غروب	večeren	N;SG	ADJ;NOM;MASC;SG
کارتر	carterjeva	کار	carterjev	N;SG	ADJ;NOM;FEM;SG
اپیزود	epizode	اپیزود	epizoda	N;SG	N;NOM;FEM;PL
زیتون	oljčno	None	oljčen	N;SG	ADJ;NOM;NEUT;SG
زیتون	oljke	None	oljka	N;SG	N;NOM;FEM;PL
ارقام	števki	رقم	števka	N;PL	N;NOM;FEM;DU
شفیلد	sheffield	شفیلد	sheffield	N;SG	PROPN;NOM;MASC;SG
کیسه	torbe	کیسه	torba	N;SG	N;NOM;FEM;PL
کیسه	vrečke	کیسه	vrečka	N;SG	N;NOM;FEM;PL
کیسه	vreče	کیسه	vreča	N;SG	N;NOM;FEM;PL
غیرفعال	pasivne	غیرفعال	pasiven	N;SG	ADJ;NOM;FEM;PL
غیرفعال	pasivno	غیرفعال	pasiven	N;SG	ADV
غیرفعال	pasivni	غیرفعال	pasiven	N;SG	ADJ;NOM;MASC;SG
غیرفعال	deaktiviran	غیرفعال	deaktiviran	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
غیرفعال	invalidne	غیرفعال	invaliden	N;SG	ADJ;NOM;FEM;PL
غیرفعال	onemogočen	غیرفعال	onemogočen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
غیرفعال	onemogočeno	غیرفعال	onemogočen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
غیرفعال	neaktivni	غیرفعال	neaktiven	N;SG	ADJ;NOM;MASC;PL
ببر	tiger	None	tiger	V;IMP;SG;2	N;NOM;MASC;SG
متناوب	izmenično	متناوب	izmenično	N;SG	ADV
متناوب	nadomestno	متناوب	nadomesten	N;SG	ADJ;NOM;NEUT;SG
متناوب	alternativno	متناوب	alternativen	N;SG	ADJ;NOM;NEUT;SG
متناوب	periodično	متناوب	periodično	N;SG	ADV
حجاب	rute	None	ruta	N;SG	N;NOM;FEM;PL
حجاب	zavese	None	zavesti	N;SG	N;NOM;FEM;PL
مکانیسم	mehanizmi	None	mehanizem	N;SG	N;NOM;MASC;PL
مکانیسم	mehanizme	None	mehanizem	N;SG	N;ACC;MASC;PL
شکاف	vrzeli	شکاف	vrzeti	N;SG	V;IPFV;MASC;PL;V.PTCP
فسفات	fosfat	فسفات	fosfat	N;PL	N;NOM;MASC;SG
نیکلاس	niklas	نیکلاس	niklas	N;SG	PROPN;NOM;MASC;SG
کنوانسیون	konvencije	کنوانسیون	konvencija	N;SG	N;NOM;FEM;PL
خوشه	ušesa	خوشه	uho	N;SG	N;NOM;NEUT;PL
جاناتان	jonathan	جانات	jonathan	N;PL	PROPN;NOM;MASC;SG
سیبری	sibirski	سیبری	sibirski	N;SG	ADJ;NOM;MASC;SG
کلات	kalat	کلات	kalat	N;SG	V;IPFV;NFIN
تجویز	predpiše	تجویز	predpis	N;SG	V;PFV;IND;SG;3;PRS;FIN
ماسه	peščena	ماسه	peščen	N;SG	ADJ;NOM;FEM;SG
ماسه	peščeni	ماسه	peščen	N;SG	ADJ;NOM;MASC;SG
اسکاتلندی	škotsko	اسکاتلندی	škotski	N;SG	ADJ;NOM;NEUT;SG
اسکاتلندی	škotske	اسکاتلندی	škotski	N;SG	ADJ;NOM;FEM;PL
اسکاتلندی	škotski	اسکاتلندی	škotski	N;SG	ADJ;NOM;DEF;MASC;SG
اسکاتلندی	škotska	اسکاتلندی	škotski	N;SG	ADJ;NOM;FEM;SG
کوری	cory	کوری	cory	N;SG	PROPN;NOM;MASC;SG
ناموفق	neuspešno	ناموفق	neuspešen	N;SG	ADJ;NOM;NEUT;SG
ناموفق	neuspešen	ناموفق	neuspešen	N;SG	ADJ;NOM;INDF;MASC;SG
ناموفق	neuspešni	ناموفق	neuspešen	N;SG	ADJ;NOM;MASC;PL
گرا	usmerjena	گرا	usmerjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
باختر	zahodna	باخت#باز	zahoden	N;SG	ADJ;NOM;FEM;SG
باختر	zahodno	باخت#باز	zahodno	N;SG	ADV
تقاطع	križišča	تقاطع	križišče	N;SG	N;NOM;NEUT;PL
رنه	rené	رنه	rené	N;SG	PROPN;NOM;MASC;SG
رنه	rene	رنه	rena	N;SG	PROPN;NOM;MASC;SG
رنه	renee	رنه	renen	N;SG	PROPN;NOM;FEM;SG
رنه	rené	رنه	rené	N;SG	PROPN;NOM;MASC;SG
رنه	rene	رنه	rena	N;SG	PROPN;NOM;MASC;SG
رنه	renee	رنه	renen	N;SG	PROPN;NOM;FEM;SG
رنه	renée	رنه	renba	N;SG	PROPN;NOM;FEM;SG
شهادت	pričal	شهادت	pričati	N;SG	V;IPFV;MASC;SG;V.PTCP
آزادراه	avtoceste	آزادراه	avtocesta	N;SG	N;NOM;FEM;PL
صخره	pečine	None	pečina	N;SG	N;NOM;FEM;PL
صخره	cliff	None	cliff	N;SG	PROPN;NOM;MASC;SG
جالبی	zanimiv	جالب	zanimiv	N;SG	ADJ;NOM;INDF;MASC;SG
جالبی	zanimivo	جالب	zanimiv	N;SG	ADJ;NOM;NEUT;SG
جالبی	zanimiva	جالب	zanimiv	N;SG	ADJ;NOM;FEM;SG
اظهارات	izjavi	اظهار	izjava	N;PL	N;NOM;FEM;SG
اظهارات	izjavo	اظهار	izjava	N;PL	N;ACC;FEM;SG
اظهارات	navedba	اظهار	navedba	N;PL	N;NOM;FEM;SG
اظهارات	izjava	اظهار	izjava	N;PL	N;NOM;FEM;SG
عضلانی	mišična	عضلانی	mišičen	N;SG	ADJ;NOM;FEM;SG
لوئیز	louise	لوئیز	louis	N;SG	PROPN;NOM;FEM;SG
یونگ	mladi	یونگ	mlad	N;SG	ADJ;NOM;MASC;PL
یونگ	mlad	یونگ	mlad	N;SG	ADJ;NOM;INDF;MASC;SG
یونگ	mlada	یونگ	mlad	N;SG	ADJ;NOM;FEM;SG
یونگ	young	یونگ	young	N;SG	
یونگ	mlado	یونگ	mlad	N;SG	ADJ;NOM;NEUT;SG
دزد	tatove	دزد	tat	N;SG	N;ACC;MASC;PL
دزد	lopovi	دزد	lopov	N;SG	N;NOM;MASC;PL
دزد	tatovi	دزد	tat	N;SG	N;NOM;MASC;PL
دزد	tatov	دزد	tat	N;SG	N;GEN;MASC;PL
پروازی	leteči	پروازی	leteč	N;SG	ADJ;NOM;MASC;SG;V.PTCP
پروازی	let	پروازی	leto	N;SG	N;GEN;NEUT;PL
حاد	akutni	None	akuten	N;SG	ADJ;NOM;MASC;SG
حاد	akutno	None	akuten	N;SG	ADJ;NOM;NEUT;SG
حاد	akutna	None	akuten	N;SG	ADJ;NOM;FEM;SG
بورگس	burgess	بورگس	burgess	N;SG	PROPN;NOM;MASC;SG
پشم	volna	پشم	volna	N;SG	ADJ;NOM;FEM;SG
پشم	volne	پشم	volna	N;SG	ADJ;NOM;FEM;SG
پشم	volno	پشم	volna	N;SG	ADV
