den	os	den	o	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC;PL;3
hund	cachorros	hund	cachorro	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
halv	metade	halv	metade	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
halv	meia	halv	meia	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
halv	meio	halv	meio	ADJ;NOM;INDF;MASC+FEM;SG	ADV
halv	half	halv	half	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
zimbabwe	zimbabué	zimbabwe	zimbabué	PROPN;NOM	N;MASC;SG
zimbabwe	zimbabwe	zimbabwe	zimbabwe	PROPN;NOM	N;MASC;SG
zimbabwe	zimbábue	zimbabwe	zimbábue	PROPN;NOM	N;MASC;SG
people	pessoas	people	pessoa	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
passagerare	passageira	passagerare	passageiro	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
passagerare	passageiro	passagerare	passageiro	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
fynd	conclusões	fynd	conclusão	N;NOM;INDF;NEUT;SG	N;FEM;PL
fynd	constatações	fynd	constatação	N;NOM;INDF;NEUT;SG	N;FEM;PL
fynd	achados	fynd	achado	N;NOM;INDF;NEUT;SG	N;MASC;PL
hästen	cavalos	häst	cavalo	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
otter	lontra	otter	lontra	PROPN;NOM	N;FEM;SG
studios	estúdios	studio	estúdio	N;NOM;INDF;NEUT;SG	N;MASC;PL
miss	saudades	miss	saudade	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
bush	mato	bush	mato	PROPN;NOM	N;MASC;SG
bush	bush	bush	bush	PROPN;NOM	PROPN;MASC;SG
bush	arbusto	bush	arbusto	PROPN;NOM	N;MASC;SG
detroit	detroit	detroit	detroit	PROPN;NOM	N;MASC;SG
förklaring	explicações	förklaring	explicação	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
taket	telhados	taket	telhado	N;NOM;DEF;NEUT;SG	N;MASC;PL
fullständigt	completa	fullständig	completo	ADV	ADJ;FEM;SG
fullständigt	completos	fullständig	completo	ADV	ADJ;MASC;PL
fullständigt	complete	fullständig	completer	ADV	V;SBJV;SG;3;PRS;FIN
fullständigt	completo	fullständig	completo	ADV	N;MASC;SG
jämför	compare	jämföra	comparar	V;IMP;FIN;ACT	N;MASC;PL
jämför	compara	jämföra	comparar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
kong	kong	kong	kong	PROPN;NOM	N;MASC;SG
farah	farah	farah	farah	PROPN;NOM	N;MASC;SG
leopold	leopold	leopold	leopolder	PROPN;NOM	N;MASC;SG
leopold	leopoldo	leopold	leopolder	PROPN;NOM	N;MASC;SG
ulrika	ulrika	ulrika	ulriko	PROPN;NOM	N;FEM;SG
beck	beck	beck	beck	PROPN;NOM	N;MASC;SG
beck	arremesso	beck	arremesso	PROPN;NOM	N;MASC;SG
beck	breu	beck	breu	PROPN;NOM	N;MASC;SG
dick	pila	då	pila	PROPN;NOM	N;FEM;SG
dick	dick	då	dick	PROPN;NOM	N;MASC;SG
harvey	harvey	harvey	harvey	PROPN;NOM	N;MASC;SG
snabb	rapid	snabb	rapid	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
snabb	fast	snabb	fast	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
snabb	insta	snabb	instar	ADJ;NOM;INDF;MASC+FEM;SG	INTJ
föreslog	sugestão	föreslå	sugestão	V;IND;PST;FIN;ACT	N;FEM;SG
dhabi	dhabi	dhabi	dhabi	PROPN;NOM	N;MASC;SG
konflikter	conflito	konflikt	conflito	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
erich	erich	erich	erich	PROPN;NOM	N;MASC;SG
sydkorea	coréia	sydkore	coréia	PROPN;NOM	N;MASC;SG
sydkorea	korea	sydkore	korea	PROPN;NOM	N;MASC;SG
sydkorea	coreia	sydkore	coreia	PROPN;NOM	N;FEM;SG
autonoma	autónomo	autonom	autónomo	ADJ;NOM;PL	ADJ;MASC;SG
autonoma	autônomo	autonom	autônomo	ADJ;NOM;PL	N;MASC;SG
autonoma	autónoma	autonom	autónomo	ADJ;NOM;PL	N;FEM;SG
autonoma	autônoma	autonom	autônomo	ADJ;NOM;PL	ADJ;FEM;SG
sigismund	sigismundo	sigismund	sigismundo	PROPN;NOM	N;MASC;SG
plötsligt	repentino	plötslig	repentino	ADV	N;MASC;SG
plötsligt	súbita	plötslig	súbito	ADV	N;FEM;SG
plötsligt	súbito	plötslig	súbito	ADV	N;MASC;SG
sarah	sarah	sarah	sarah	PROPN;NOM	N;FEM;SG
sarah	sara	sarah	sara	PROPN;NOM	N;FEM;SG
jönsson	jönsson	jönsson	jönsson	PROPN;NOM	N;MASC;SG
alba	alba	alb	alba	PROPN;NOM	N;FEM;SG
intresserade	interessada	intresserad	interessado	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;SG
intresserade	interessado	intresserad	interessado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;SG
intresserade	interessados	intresserad	interessado	ADJ;NOM;PL;PST;V.PTCP	N;MASC;PL
intresserade	interessadas	intresserad	interessado	ADJ;NOM;PL;PST;V.PTCP	N;FEM;PL
hittas	achado	hitta	achado	V;NFIN;PASS	N;MASC;SG
engagerad	noiva	engagera	noiva	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;FEM;SG
engagerad	noivos	engagera	noivo	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;MASC;PL
engagerad	noivo	engagera	noivo	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;MASC;SG
engagerad	cometeu	engagera	cometer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
engagerad	empenhado	engagera	empenhado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
engagerad	comprometida	engagera	comprometer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
engagerad	comprometido	engagera	comprometer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
engagerad	cometido	engagera	cometer	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
regelbundet	regularmente	regelbund	regularmente	N;NOM;DEF;NEUT;SG	ADV
regelbundet	regulares	regelbund	regular	N;NOM;DEF;NEUT;SG	ADJ;MASC;PL
regelbundet	regular	regelbund	regular	N;NOM;DEF;NEUT;SG	ADJ;MASC;SG
mörk	dark	mörk	dark	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
legat	lain	lega	lain	V;V.CVB;ACT	N;MASC;SG
paraguay	paraguai	paraguay	paraguai	PROPN;NOM	N;MASC;SG
sämre	piores	dålig	mau	ADV;CMPR	ADJ;MASC;PL
sämre	pior	dålig	mau	ADV;CMPR	ADJ;MASC;SG
mottagare	destinatária	motta	destinatário	N;NOM;INDF;MASC+FEM;PL	ADJ;FEM;SG
mottagare	destinatário	motta	destinatário	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mottagare	beneficiário	motta	beneficiário	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mottagare	receptor	motta	receptor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mottagare	destinatário	motta	destinatário	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mottagare	receptor	motta	receptor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mottagare	destinatário	motta	destinatário	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
teorier	teoria	teori	teoria	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
socialdemokratiska	socialistas	socialdemokratisk	socialista	ADJ;NOM;PL	N;MASC;PL
socialdemokratiska	socialista	socialdemokratisk	socialista	ADJ;NOM;PL	N;MASC;SG
dominerande	dominantes	dominerande	dominante	ADJ;NOM;PRS;V.PTCP	N;MASC;PL
dominerande	dominação	dominerande	dominação	ADJ;NOM;PRS;V.PTCP	N;FEM;SG
abborre	percas	abborre	perca	N;NOM;INDF;NEUT;SG	V;SBJV;PL;3;PRS;FIN
five	cinco	five	cinco	N;NOM;INDF;NEUT;SG	NUM
stallet	estábulos	stall	estábulo	N;NOM;DEF;NEUT;SG	N;MASC;PL
stallet	estável	stall	estável	N;NOM;DEF;NEUT;SG	ADJ;MASC;SG
stallet	estáveis	stall	estável	N;NOM;DEF;NEUT;SG	ADJ;MASC;PL
austin	austin	austin	austin	PROPN;NOM	N;MASC;SG
straff	penalidades	straff	penalidade	N;NOM;INDF;NEUT;SG	N;FEM;PL
straff	penalizações	straff	penalização	N;NOM;INDF;NEUT;SG	N;FEM;PL
straff	sanções	straff	sanção	N;NOM;INDF;NEUT;SG	N;FEM;PL
straff	castigos	straff	castigo	N;NOM;INDF;NEUT;SG	N;MASC;PL
straff	punições	straff	punição	N;NOM;INDF;NEUT;SG	N;FEM;PL
casey	casey	casey	casey	PROPN;NOM	N;MASC;SG
simpson	simpson	simpson	simpson	PROPN;NOM	N;MASC;SG
kommunala	municipal	kommunal	municipal	ADJ;NOM;PL	N;MASC;SG
fysiker	físicos	fysik	físico	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
leslie	leslie	leslie	leslie	PROPN;NOM	N;MASC;SG
arkiverat	arquivado	arkiverad	arquivado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
arkiverat	arquivadas	arkiverad	arquivar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
arkiverat	arquivados	arkiverad	arquivar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
arkiverat	arquivado	arkiverad	arquivado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
konflikten	conflitos	konflikt	conflito	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
utbrott	surtos	utbrott	surto	N;NOM;INDF;NEUT;SG	N;MASC;PL
utbrott	focos	utbrott	foco	N;NOM;INDF;NEUT;SG	N;MASC;PL
ward	ward	ward	ward	PROPN;NOM	N;MASC;SG
försökt	tentada	försöka	tentar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
försökt	tentativa	försöka	tentativa	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;FEM;SG
laurent	laurent	laurent	laurent	PROPN;NOM	N;MASC;SG
lundberg	lundberg	lundberg	lundberg	PROPN;NOM	N;MASC;SG
temperatur	temperaturas	temperatur	temperatura	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
hård	ferozes	hård	feroz	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
hård	hard	hård	hard	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hård	dura	hård	durar	ADJ;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
hård	dura	hård	durar	ADJ;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
fångar	captura	fånga	captura	V;IND;PRS;FIN;ACT	N;FEM;SG
fångar	capturas	fånga	captura	V;IND;PRS;FIN;ACT	N;FEM;PL
fångar	prisioneiras	fånga	prisioneiro	V;IND;PRS;FIN;ACT	N;FEM;PL
fångar	presos	fånga	preso	V;IND;PRS;FIN;ACT	N;MASC;PL
fångar	prisioneiros	fånga	prisioneiro	V;IND;PRS;FIN;ACT	N;MASC;PL
tunisien	tunísia	tunisien	tunísia	PROPN;NOM	N;FEM;SG
nått	atingido	nå	atingir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
nått	alcançada	nå	alcançar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
nått	alcançado	nå	alcançar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
nått	alcançou	nå	alcançar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
nått	alcançadas	nå	alcançar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
analys	análises	analys	análise	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
växt	crescido	växt	crescer	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
växt	cultivados	växt	cultivar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
växt	crescida	växt	crescer	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
växt	plantar	växt	plantar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;NFIN
växt	planta	växt	planta	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;FEM;SG
växt	plant	växt	plant	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;MASC;SG
växt	usina	växt	usina	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;FEM;SG
skala	escalar	skala	escalar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
bin	abelhas	bi	abelho	N;NOM;INDF;NEUT;SG	N;FEM;PL
nationellt	national	nationell	national	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
nationellt	nacionais	nationell	nacional	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
nationellt	nacionalmente	nationell	nacionalmente	ADJ;NOM;INDF;NEUT;SG	ADV
oro	oro	oro	oro	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
norske	norske	norske	norske	ADJ;NOM;DEF;MASC;SG	N;MASC;SG
skotsk	escócia	skotsk	escócia	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skotsk	escocês	skotsk	escocês	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skotsk	escoceses	skotsk	escocês	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
skotsk	escocesa	skotsk	escocesa	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skotsk	scottish	skotsk	scottish	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hedvig	hedvig	hedvig	hedvig	PROPN;NOM	N;FEM;SG
alf	alf	alf	alf	PROPN;NOM	N;MASC;SG
använd	uso	använda	uso	V;IMP;FIN;ACT	N;MASC;SG
använd	use	använda	usar	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
använd	utilização	använda	utilização	V;IMP;FIN;ACT	N;FEM;SG
kuopio	kuopio	kuopio	kuopio	PROPN;NOM	N;MASC;SG
miles	quilómetros	miles	quilómetro	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
miles	milhas	miles	milha	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
stars	estrelas	star	estrela	N;NOM;INDF;NEUT;SG	N;FEM;PL
traditionen	tradições	tradition	tradição	N;NOM;DEF;MASC+FEM;SG	N;FEM;PL
litauen	lituânia	litauen	lituânia	PROPN;NOM	N;FEM;SG
annika	annika	annika	anniko	PROPN;NOM	N;FEM;SG
marion	marion	marion	marion	PROPN;NOM	N;MASC;SG
marion	marian	marion	marian	PROPN;NOM	N;MASC;SG
boca	boca	boca	boca	PROPN;NOM	N;FEM;SG
kulturella	cultural	kulturell	cultural	ADJ;NOM;PL	ADJ;MASC;SG
krafter	powers	kraft	power	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
krafter	forces	kraft	force	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
kroatiska	croata	kroatisk	croata	ADJ;NOM;PL	N;MASC;SG
kroatiska	croatas	kroatisk	croata	ADJ;NOM;PL	N;MASC;PL
stevens	stevens	stev	stevem	PROPN;GEN	N;MASC;SG
équateur	équateur	équateur	équateur	PROPN;NOM	N;MASC;SG
assisterande	assistente	assistera	assistente	ADJ;NOM;PRS;V.PTCP	N;MASC;SG
collins	collins	collin	collin	PROPN;NOM	N;MASC;SG
veronica	veronica	veronic	veronicar	PROPN;NOM	N;FEM;SG
veronica	verónica	veronic	verónico	PROPN;NOM	N;FEM;SG
närliggande	imediações	närliggande	imediação	ADJ;NOM;PRS;V.PTCP	N;FEM;PL
nacka	nacka	nacka	nacka	PROPN;NOM	N;MASC;SG
handling	documentar	handling	documentar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
brothers	irmãos	broth	irmão	N;GEN;INDF;MASC+FEM;SG	N;MASC;PL
brothers	brothers	broth	brother	N;GEN;INDF;MASC+FEM;SG	N;MASC;PL
brothers	irmaos	broth	irmao	N;GEN;INDF;MASC+FEM;SG	N;MASC;PL
skadade	feridos	skada	ferir	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
skadade	ferida	skada	ferir	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
skadade	lesionado	skada	lesionar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
skadade	ferido	skada	ferir	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
skadade	danificado	skada	danificar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
skadade	danificadas	skada	danificar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;PL;V.PTCP
skadade	danificados	skada	danificar	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
skadade	danificada	skada	danificar	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
skadade	ferido	skada	ferir	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
skadade	ferida	skada	ferir	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
skadade	feridos	skada	ferir	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
turnering	torneios	turnering	torneio	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
kammare	secções	kammare	secção	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
kammare	câmaras	kammare	câmara	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
relevanta	pertinente	relevant	pertinente	ADJ;NOM;PL	ADJ;MASC;SG
relevanta	relevante	relevant	relevante	ADJ;NOM;PL	ADJ;MASC;SG
lager	camada	lag	camada	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
lager	armazém	lag	armazém	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
lager	entreposto	lag	entreposto	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
lager	estoque	lag	estoque	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
påverka	afetam	påverka	afetar	V;IMP;FIN;ACT	V;IND;PL;3;PRS;FIN
påverka	influencia	påverka	influencia	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
påverka	influência	påverka	influência	V;IMP;FIN;ACT	N;FEM;SG
påverka	influências	påverka	influência	V;IMP;FIN;ACT	N;FEM;PL
elektriska	elétricos	elektrisk	elétrico	ADJ;NOM;PL	N;MASC;PL
elektriska	elétrica	elektrisk	elétrico	ADJ;NOM;PL	N;FEM;SG
elektriska	elétrico	elektrisk	elétrico	ADJ;NOM;PL	N;MASC;SG
elektriska	eléctrica	elektrisk	eléctrico	ADJ;NOM;PL	N;FEM;SG
elektriska	elétricos	elektrisk	elétrico	ADJ;NOM;PL	N;MASC;PL
elektriska	eléctricos	elektrisk	eléctrico	ADJ;NOM;PL	N;MASC;PL
elektriska	elétrica	elektrisk	elétrico	ADJ;NOM;PL	N;FEM;SG
elektriska	elétrico	elektrisk	elétrico	ADJ;NOM;PL	N;MASC;SG
byggda	construída	bygga	construir	ADJ;NOM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
byggda	construídos	bygga	construir	ADJ;NOM;PL;PST;V.PTCP	V;MASC;PL;V.PTCP
byggda	construídas	bygga	construir	ADJ;NOM;PL;PST;V.PTCP	V;FEM;PL;V.PTCP
byggda	construído	bygga	construir	ADJ;NOM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
bakgrunden	antecedentes	bakgrund	antecedentes	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
jörgen	jørgen	jörg	jørgen	PROPN;NOM	N;MASC;SG
jörgen	jörgen	jörg	jörgen	PROPN;NOM	N;MASC;SG
jörgen	jorgen	jörg	jorgen	PROPN;NOM	N;MASC;SG
side	lateral	side	lateral	PROPN;NOM	N;MASC;SG
side	lado	side	lado	PROPN;NOM	N;MASC;SG
side	side	side	side	PROPN;NOM	N;MASC;SG
domstol	tribunais	domstol	tribunal	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
indica	indica	indica	indicar	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
medicinska	médica	medicinsk	médico	ADJ;NOM;PL	N;FEM;SG
medicinska	medico	medicinsk	medico	ADJ;NOM;PL	N;MASC;SG
medicinska	medicina	medicinsk	medicina	ADJ;NOM;PL	N;FEM;SG
medicinska	médicos	medicinsk	médico	ADJ;NOM;PL	N;MASC;PL
xiv	xiv	xiv	xiv	PROPN;NOM	N;MASC;SG
qaasuitsup	qaasuitsup	qaasuitsup	qaasuitsup	PROPN;NOM	N;MASC;SG
springs	molas	spring	mola	N;NOM;INDF;NEUT;SG	N;FEM;PL
springs	nascentes	spring	nascente	N;NOM;INDF;NEUT;SG	N;MASC;PL
springs	primaveras	spring	primavera	N;NOM;INDF;NEUT;SG	N;FEM;PL
ana	ana	ana	ana	V;IMP;FIN;ACT	PROPN;FEM;SG
sts	sts	st	ste	PROPN;NOM	N;MASC;SG
stanna	pára	stanna	parar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
stanna	fica	stanna	ficar	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
stanna	stay	stanna	stay	V;IMP;FIN;ACT	N;MASC;SG
stanna	fique	stanna	ficar	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
rena	limpo	rena	limpo	ADJ;NOM;PL	ADJ;MASC;SG
rena	limpe	rena	limpe	ADJ;NOM;PL	V;SBJV;SG;3;PRS;FIN
rena	limpar	rena	limpar	ADJ;NOM;PL	V;NFIN
rena	limpa	rena	limpa	ADJ;NOM;PL	ADJ;FEM;SG
rena	pura	rena	puro	ADJ;NOM;PL	ADJ;FEM;SG
rena	puro	rena	puro	ADJ;NOM;PL	ADJ;MASC;SG
rena	pure	rena	por	ADJ;NOM;PL	N;MASC;SG
shaw	shaw	shaw	shaw	PROPN;NOM	N;MASC;SG
anthurium	anthurium	anthurium	anthurir	V;IMP;FIN;ACT	N;MASC;SG
troligtvis	provável	troligtvis	provável	ADV	ADJ;MASC;SG
köln	colônia	köln	colônia	PROPN;NOM	N;FEM;SG
köln	colónia	köln	colónia	PROPN;NOM	N;FEM;SG
köln	köln	köln	köln	PROPN;NOM	N;MASC;SG
bildad	alfabetizados	bilda	alfabetizar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
bildad	educado	bilda	educado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
bildad	educada	bilda	educada	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
bildad	educados	bilda	educar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
carlyle	carlyle	carlyle	carlyle	PROPN;NOM	N;MASC;SG
ken	ken	ken	ken	PROPN;NOM	N;MASC;SG
matematiker	matemático	matematik	matemático	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
cornelis	cornelis	cornelis	corneli	PROPN;NOM	N;MASC;SG
hanna	hannah	hanna	hannah	PROPN;NOM	N;FEM;SG
hanna	hanna	hanna	hanna	PROPN;NOM	N;FEM;SG
fiender	inimigo	fiende	inimigo	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
fiender	inimiga	fiende	inimigar	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
ingvar	ingvar	ingvar	ingvar	PROPN;NOM	V;NFIN
tydlig	clear	tydlig	clear	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tydlig	limpar	tydlig	limpar	ADJ;NOM;INDF;MASC+FEM;SG	V;NFIN
rafael	raphael	rafael	raphael	PROPN;NOM	N;MASC;SG
rafael	rafael	rafael	rafael	PROPN;NOM	N;MASC;SG
rafael	rafael	rafael	rafael	PROPN;NOM	N;MASC;SG
deutsche	deutsche	deutsche	deutsche	PROPN;NOM	N;MASC;SG
global	global	global	global	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
global	globais	global	global	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;PL
petrus	petrus	petrus	petrus	PROPN;NOM	N;MASC;SG
petrus	pedro	petrus	pedro	PROPN;NOM	N;MASC;SG
petrus	peter	petrus	peter	PROPN;NOM	N;MASC;SG
rune	runa	rune	runa	PROPN;NOM	N;FEM;SG
följt	seguida	följa	seguida	V;V.CVB;ACT	N;FEM;SG
kanoner	cannon	kanon	cannon	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
kanoner	canhão	kanon	canhão	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
dream	sonhar	dream	sonhar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
förklarar	expliquem	förklara	explicar	V;IND;PRS;FIN;ACT	V;SBJV;PL;3;PRS;FIN
förklarar	explique	förklara	explique	V;IND;PRS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
självmord	suicídios	självmord	suicídio	N;NOM;INDF;NEUT;SG	N;MASC;PL
neutral	neutral	neutral	neutral	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
neutral	neutralidade	neutral	neutralidade	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
neutral	neutros	neutral	neutro	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
positiv	positivos	positiv	positivo	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
positiv	positivas	positiv	positivo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;PL
positiva	positivos	positiv	positivo	ADJ;NOM;PL	N;MASC;PL
positiva	positivo	positiv	positivo	ADJ;NOM;PL	ADJ;MASC;SG
positiva	positiva	positiv	positivo	ADJ;NOM;PL	ADJ;FEM;SG
positiva	salamat	positiv	salamat	ADJ;NOM;PL	N;MASC;SG
positiva	positivos	positiv	positivo	ADJ;NOM;PL	N;MASC;PL
succé	sucessos	succé	sucesso	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
uppdaterad	atualizados	uppdaterad	atualizar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
uppdaterad	actualizado	uppdaterad	actualizar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
uppdaterad	atualizado	uppdaterad	atualizar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
uppdaterad	atualizada	uppdaterad	atualizar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FEM;SG;V.PTCP
ocampo	ocampo	ocampo	ocampo	NUM;NOM	N;FEM;SG
mason	pedreiro	mason	pedreiro	PROPN;NOM	N;MASC;SG
mason	mason	mason	mason	PROPN;NOM	N;MASC;SG
ungar	kids	unge	kids	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
ungar	cubs	unge	cub	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
