kategória	kategori	kategória	kategori	N;NOM;FEM;SG	PROPN;SG
čiary	baris	čiara	baris	N;NOM;FEM;PL	N;SG
čiary	garis	čiara	garis	N;NOM;FEM;PL	PROPN;SG
čiary	baris	čiara	baris	N;NOM;FEM;PL	N;SG
čiary	lines	čiara	lines	N;NOM;FEM;PL	PROPN
čiary	garis	čiara	garis	N;NOM;FEM;PL	PROPN;SG
chcem	pengen	chcieť	pengen	V;IPFV;IND;SG;1;POS;PRS;FIN	PROPN
chcem	mau	chcieť	mau	V;IPFV;IND;SG;1;POS;PRS;FIN	ADV
argentíny	argentina	argentína	argentina	N;NOM;FEM;PL	N;SG
felix	felix	felix	felix	PROPN;ANIM;NOM;MASC;SG	PROPN
ariel	ariel	ariel	ariel	PROPN;ANIM;NOM;MASC;SG	PROPN
najdôležitejšie	highlight	dôležitý	highlight	ADV;RL	PROPN
najdôležitejšie	sorot	dôležitý	sorot	ADV;RL	
najdôležitejšie	highlights	dôležitý	highlights	ADV;RL	PROPN
najdôležitejšie	sorotan	dôležitý	sorotan	ADV;RL	N;SG
zvláštne	weird	zvláštny	weird	ADJ;NOM;NEUT;SG	PROPN
zvláštne	strange	zvláštny	strange	ADJ;NOM;NEUT;SG	PROPN
zvláštne	ganjil	zvláštny	ganjil	ADJ;NOM;NEUT;SG	PROPN;SG
kozmického	kosmis	kozmický	kosmis	ADJ;GEN;NEUT;SG	N
kozmického	kosmik	kozmický	kosmik	ADJ;GEN;NEUT;SG	N
chapelle	chapelle	chapelle	chapelle	N;NOM;FEM;SG	PROPN
platne	pelat	platňa	pelat	N;NOM;FEM;PL	N;SG
platne	piring	platňa	piring	N;NOM;FEM;PL	N;SG
platne	pelat	platňa	pelat	N;NOM;FEM;PL	N;SG
platne	catatan	platňa	catatan	N;NOM;FEM;PL	N;SG
platne	rekor	platňa	rekor	N;NOM;FEM;PL	N;SG
platne	records	platňa	records	N;NOM;FEM;PL	PROPN
hlasy	suara	hlas	suara	N;INAN;NOM;MASC;PL	PROPN;SG
hlasy	voting	hlas	voting	N;INAN;NOM;MASC;PL	PROPN;SG
hlasy	suara	hlas	suara	N;INAN;NOM;MASC;PL	PROPN;SG
hlasy	ips	hlas	ips	N;INAN;NOM;MASC;PL	PROPN
javy	jaktim	jav	jaktim	N;INAN;NOM;MASC;PL	PROPN
javy	jawa	jav	jawa	N;INAN;NOM;MASC;PL	PROPN;SG
javy	java	jav	java	N;INAN;NOM;MASC;PL	PROPN
javy	fenomena	jav	fenomena	N;INAN;NOM;MASC;PL	N;SG
bang	bang	bang	bang	PROPN;ANIM;NOM;MASC;SG	PROPN
starosta	walikota	starosta	walikota	N;ANIM;NOM;MASC;SG	PROPN
starosta	mayor	starosta	mayor	N;ANIM;NOM;MASC;SG	PROPN
suchý	dry	suchý	dry	ADJ;ANIM;NOM;MASC;SG	PROPN
suchý	mengeringkan	suchý	menkeringkan	ADJ;ANIM;NOM;MASC;SG	V;SG;ACT
suchý	keringkan	suchý	keringkan	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
príjem	resi	príjem	resi	N;INAN;NOM;MASC;SG	PROPN
príjem	income	príjem	income	N;INAN;NOM;MASC;SG	PROPN
rytierov	ksatria	rytier	ksatria	N;ANIM;ACC;MASC;PL	N;SG
rytierov	knights	rytier	knights	N;ANIM;ACC;MASC;PL	PROPN
upravený	dikondisikan	upravený	dikondisikan	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
upravený	disesuaikan	upravený	disesuaikan	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
mláďatá	cubs	mláďatý	cubs	N;NOM;NEUT;PL	PROPN
ochorenia	penyakit	ochorenie	pensakit	N;NOM;NEUT;PL	N;SG
ochorenia	penyakit	ochorenie	pensakit	N;NOM;NEUT;PL	N;SG
ochorenia	penyakit	ochorenie	pensakit	N;NOM;NEUT;PL	N;SG
zavedenie	memperkenalkan	zavedenie	menperkenalkan	N;NOM;NEUT;SG	V;SG;ACT
obal	packaging	obať	packaging	N;INAN;NOM;MASC;SG	PROPN
hod	melempar	hod	menlempar		V;SG;ACT
hod	lemparan	hod	lemparan		N;SG
hod	lempar	hod	lempar		PROPN;SG;ACT
hod	throw	hod	throw		PROPN
slávnostne	meriah	slávnostne	meriah	ADV	ADJ;SG
krízy	krisis	kríza	krisis	N;NOM;FEM;PL	N;SG
krízy	krisis	kríza	krisis	N;NOM;FEM;PL	N;SG
krízy	crisis	kríza	crisis	N;NOM;FEM;PL	PROPN
dôkazy	buktinya	dôkaz	bukti	N;INAN;NOM;MASC;PL	N;SG
dôkazy	bukti	dôkaz	bukti	N;INAN;NOM;MASC;PL	N;SG
dôkazy	pembuktian	dôkaz	penbuktian	N;INAN;NOM;MASC;PL	N;SG
dôkazy	bukti	dôkaz	bukti	N;INAN;NOM;MASC;PL	N;SG
over	over	over	over		PROPN
daroval	sumbangan	darovať	sumbangan	V;ANIM;MASC;SG;POS;PST;V.PTCP	N;SG
speváka	singer	spevák	singer	N;ANIM;ACC;MASC;SG	PROPN
cache	singgahan	cach	singgahan	N;NOM;FEM;PL	PROPN
cache	cache	cach	cache	N;NOM;FEM;PL	PROPN
cache	tembolok	cach	tembolok	N;NOM;FEM;PL	PROPN
wall	wall	wall	wall		PROPN
wall	tembok	wall	tembok		N;SG
wall	dinding	wall	dinding		N;SG
karta	tab	karta	tab	N;NOM;FEM;SG	PROPN
karta	card	karta	card	N;NOM;FEM;SG	PROPN
stena	wall	stena	wall	N;NOM;FEM;SG	PROPN
rozprávky	kartun	rozprávka	kartun	N;NOM;FEM;PL	N;SG
miliardy	milyar	miliarda	milyar	N;NOM;FEM;PL	PROPN
miliardy	miliaran	miliarda	miliaran	N;NOM;FEM;PL	N;SG
miliardy	milyaran	miliarda	milyaran	N;NOM;FEM;PL	PROPN
oddelené	dipisahkan	oddelený	dipisahkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
oddelené	dipisah	oddelený	dipisah	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
oddelené	berpisah	oddelený	berpisah	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
oddelené	pisahkan	oddelený	pisahkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
oddelené	memisahkan	oddelený	menpisahkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
oddelené	dipisah	oddelený	dipisah	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
opava	opava	opava	opava	PROPN;INAN;NOM;MASC;SG	PROPN
zakladateľov	pendiri	zakladateľ	pendiri	N;ANIM;ACC;MASC;PL	N;SG
konať	act	konať	act	V;IPFV;POS;NFIN	PROPN
najbližšie	terdekat	blízky	terdekat	ADV;RL	ADJ;RL;SG
najbližšie	terdekat	blízky	terdekat	ADV;RL	ADJ;RL;SG
povinnosti	kewajiban	povinnosť	kewajiban	N;NOM;FEM;PL	N;SG
štvrtá	keempat	štvrť	keempat	ADJ;NOM;FEM;SG	NUM
screen	screen	screen	screen		PROPN
screen	layar	screen	layar		N;SG
usd	usd	usdo	usd	N;NOM;FEM;SG	
wien	wien	wien	wien	PROPN;ANIM;NOM;MASC;SG	PROPN
wien	wina	wien	wina	PROPN;ANIM;NOM;MASC;SG	PROPN
potvrdenie	mengonfirmasi	potvrdenie	menkonfirmasi	N;NOM;NEUT;SG	V;SG;ACT
dan	dan	dan	dan	PROPN;ANIM;NOM;MASC;SG	CONJ
nútený	dipaksakan	nútený	dipaksakan	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
nútený	dipaksa	nútený	dipaksa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;PASS
nútený	paksakan	nútený	paksakan	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;SG;ACT
nútený	terpaksa	nútený	terpaksa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADV;SG;PASS
napísať	tulis	napísať	tulis	V;PFV;POS;NFIN	N;SG;ACT
napísať	tulis	napísať	tulis	V;PFV;POS;NFIN	N;SG;ACT
kalendár	kalender	kalendár	kalender	N;INAN;NOM;MASC;SG	PROPN;SG
tvár	face	tvár	face	N;NOM;FEM;SG	PROPN
kríza	crisis	kríza	crisis	N;NOM;FEM;SG	PROPN
orange	orange	oranga	orange	N;INAN;NOM;MASC;SG	PROPN
orange	jingga	oranga	jingga	N;INAN;NOM;MASC;SG	PROPN
vnútorný	batin	vnútorný	batin	ADJ;ANIM;NOM;MASC;SG	N;SG
vnútorný	inner	vnútorný	inner	ADJ;ANIM;NOM;MASC;SG	PROPN
drží	mtq	držať	mtq	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
drží	holding	držať	holding	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
klasická	klasik	klasický	klasik	ADJ;NOM;FEM;SG	N;SG
klasická	klasik	klasický	klasik	ADJ;NOM;FEM;SG	N;SG
klasická	classic	klasický	classic	ADJ;NOM;FEM;SG	PROPN
latinskej	latin	latinský	latin	ADJ;GEN;FEM;SG	N
vlak	train	vlak	train	N;INAN;NOM;MASC;SG	PROPN
jednota	bhinneka	jednota	bhinneka	N;NOM;FEM;SG	PROPN
jednota	unity	jednota	unity	N;NOM;FEM;SG	PROPN
špecifické	tertentu	špecifický	tertentu	ADJ;NOM;NEUT;SG	DET
blízke	terdekat	blízky	terdekat	ADJ;NOM;NEUT;PL	ADJ;RL;SG
blízke	sekitar	blízky	sekitar	ADJ;NOM;NEUT;PL	ADP
zaujímavosti	menarik	zaujímavosť	menarik	N;NOM;FEM;PL	V;SG
zaujímavosti	atraksi	zaujímavosť	atraksi	N;NOM;FEM;PL	N;SG
herbert	herbert	herbert	herbert	N;ANIM;NOM;MASC;SG	PROPN
rafael	rafael	rafael	rafael	N;ANIM;NOM;MASC;SG	PROPN
leto	summer	leto	summer	N;NOM;NEUT;SG	PROPN
silver	perak	silver	perak	N;ANIM;NOM;MASC;SG	PROPN;SG
silver	silver	silver	silver	N;ANIM;NOM;MASC;SG	PROPN
mlyn	mill	mlyn	mill	N;INAN;NOM;MASC;SG	PROPN
viem	tau	vedieť	tau	V;IPFV;IND;SG;1;POS;PRS;FIN	
singles	tunggal	singles	tunggal	N;INAN;NOM;MASC;SG	ADJ;SG
typicky	khas	typicky	khas	ADV	ADJ;SG
typicky	tipikal	typicky	tipikal	ADV	N
zamerané	fokus	zameraný	fokus	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;SG
zamerané	terfokus	zameraný	terfokus	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
hdp	gdp	hdp	gdp	N;INAN;NOM;MASC;SG	PROPN
pevné	solid	pevný	solid	ADJ;NOM;NEUT;SG	PROPN
zelené	green	zelený	green	ADJ;NOM;NEUT;SG	PROPN
široká	luas	široký	luas	ADJ;NOM;FEM;SG	N;SG
široká	wide	široký	wide	ADJ;NOM;FEM;SG	PROPN
široká	luas	široký	luas	ADJ;NOM;FEM;SG	N;SG
são	são	são	são	PROPN;ANIM;NOM;MASC;SG	PROPN
zástupcovia	deputi	zástupca	deputi	N;ANIM;NOM;MASC;PL	N;SG
zástupcovia	agen	zástupca	agen	N;ANIM;NOM;MASC;PL	PROPN;SG
zástupcovia	perwakilan	zástupca	perwakilan	N;ANIM;NOM;MASC;PL	N;SG
francesco	francesco	francesco	francesco	PROPN;ANIM;NOM;MASC;SG	PROPN
prejavy	pidato	prejav	pidato	N;INAN;NOM;MASC;PL	N;SG
kontroly	kontrol	kontrola	kontrol	N;NOM;FEM;PL	N;SG;ACT
kontroly	mengontrol	kontrola	menkontrol	N;NOM;FEM;PL	V;SG;ACT
kontroly	kendali	kontrola	kendali	N;NOM;FEM;PL	N;SG
kontroly	cek	kontrola	cek	N;NOM;FEM;PL	V;SG;ACT
vybrané	diunggulkan	vybraný	diunggulkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
vybrané	ditampilkan	vybraný	ditampilkan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
vybrané	unggulan	vybraný	unggulan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;SG
vybrané	feature	vybraný	feature	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN
vybrané	dipilih	vybraný	dipilih	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
vybrané	terpilih	vybraný	terpilih	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
dánska	denmark	dánsky	denmark	ADJ;NOM;FEM;SG	PROPN
dánska	denmark	dánsky	denmark	ADJ;NOM;FEM;SG	PROPN
milión	million	milión	million	NUM;NOM;NEUT;SG	PROPN
boys	boys	boys	boys	PROPN;ANIM;NOM;MASC;SG	PROPN
producenti	produsen	producent	produsen	N;ANIM;NOM;MASC;PL	N;SG
producenti	produser	producent	produser	N;ANIM;NOM;MASC;PL	N;SG
set	tetapkan	set	tetapkan	N;INAN;NOM;MASC;SG	V;SG;ACT
set	set	set	set	N;INAN;NOM;MASC;SG	PROPN;SG
set	atur	set	atur	N;INAN;NOM;MASC;SG	;ACT
spôsoby	modalitas	spôsob	modalitas	N;INAN;NOM;MASC;PL	N;SG
spôsoby	cara	spôsob	cara	N;INAN;NOM;MASC;PL	N;SG
spôsoby	metoda	spôsob	metoda	N;INAN;NOM;MASC;PL	N;SG
spôsoby	metode	spôsob	metode	N;INAN;NOM;MASC;PL	N;SG
dosiahnutie	menjangkau	dosiahnutie	menjangkau	N;NOM;NEUT;SG	V;SG;ACT
dosiahnutie	mencapai	dosiahnutie	mencapai	N;NOM;NEUT;SG	V;SG;ACT
dosiahnutie	berprestasi	dosiahnutie	berprestasi	N;NOM;NEUT;SG	V;SG;ACT
dosiahnutie	mencapainya	dosiahnutie	mencapai	N;NOM;NEUT;SG	V;SG;ACT
dosiahnutie	mencapai	dosiahnutie	mencapai	N;NOM;NEUT;SG	V;SG;ACT
dosiahnutie	meraih	dosiahnutie	menraih	N;NOM;NEUT;SG	V;SG;ACT
syndróm	syndrome	syndróm	syndrome	N;INAN;NOM;MASC;SG	PROPN
individuálne	individual	individuálne	individual	ADV	N
individuálne	individu	individuálne	individu	ADV	N;SG
individuálne	individual	individuálne	individual	ADV	N
individuálne	perorangan	individuálne	perorangan	ADV	N;SG
pravdy	truth	pravda	truth	N;GEN;FEM;SG	PROPN
iau	iau	iau	iau	N;NOM;MASC;SG	PROPN
písmen	letters	písmen	letters	N;NOM;NEUT;PL	PROPN
písmen	huruf	písmen	huruf	N;NOM;NEUT;PL	N;SG
demo	demo	demo	demo	INTJ	N;SG
grafické	grafis	grafický	grafis	ADJ;NOM;NEUT;SG	N
grafické	grafik	grafický	grafik	ADJ;NOM;NEUT;SG	N
grafické	grafis	grafický	grafis	ADJ;NOM;NEUT;SG	N
grafické	grafika	grafický	grafika	ADJ;NOM;NEUT;SG	PROPN
záliv	cove	záliv	cove	N;INAN;NOM;MASC;SG	PROPN
záliv	gulf	záliv	gulf	N;INAN;NOM;MASC;SG	PROPN
záliv	bay	záliv	bay	N;INAN;NOM;MASC;SG	PROPN
moon	rembulan	moon	rembulan	PROPN;ANIM;NOM;MASC;SG	N;SG
moon	bulan	moon	bulan	PROPN;ANIM;NOM;MASC;SG	N;SG
moon	moon	moon	moon	PROPN;ANIM;NOM;MASC;SG	PROPN
izraela	israel	izrael	israel	N;NOM;FEM;SG	PROPN;SG
spravodlivosti	keadilan	spravodlivosť	keadilan	N;NOM;FEM;PL	N;SG
spravodlivosti	keadilan	spravodlivosť	keadilan	N;NOM;FEM;PL	N;SG
regióny	daerah	región	daerah	N;INAN;NOM;MASC;PL	N;SG
regióny	wilayah	región	wilayah	N;INAN;NOM;MASC;PL	N;SG
regióny	kawasan	región	kawasan	N;INAN;NOM;MASC;PL	N;SG
kurt	kurt	kurt	kurt	PROPN;ANIM;NOM;MASC;SG	PROPN
osobu	person	osoba	person	N;ACC;FEM;SG	PROPN
vlasti	motherland	vlasť	motherland	N;DAT;FEM;SG	PROPN
vlasti	homeland	vlasť	homeland	N;DAT;FEM;SG	PROPN
vlasti	nusa	vlasť	nusa	N;DAT;FEM;SG	PROPN
polície	polisi	polícia	polisi	N;NOM;FEM;PL	N;SG
polície	kepolisian	polícia	kepolisian	N;NOM;FEM;PL	N;SG
polície	police	polícia	police	N;NOM;FEM;PL	PROPN
výrazné	diucapkan	výrazný	diucapkan	ADJ;NOM;NEUT;SG	V;SG;PASS
zelený	green	zelený	green	ADJ;ANIM;NOM;MASC;SG	PROPN
wright	wright	wright	wright	PROPN;ANIM;NOM;MASC;SG	PROPN
profesionálne	profesional	profesionálny	profesional	ADV	ADJ;SG
profesionálne	professional	profesionálny	professional	ADV	N
lucia	lucie	lucí	lucie	PROPN;NOM;FEM;SG	PROPN
lucia	lucia	lucí	lucia	PROPN;NOM;FEM;SG	PROPN
ročné	tahunan	ročný	tahunan	ADJ;NOM;NEUT;SG	N;SG
ročné	tahunan	ročný	tahunan	ADJ;NOM;NEUT;SG	N;SG
prísne	ketat	prísne	ketat	ADV	ADJ;SG
nájdené	menemukan	nájdený	mentemukan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
nájdené	mendapati	nájdený	mendapati	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;ACT
nájdené	nemu	nájdený	ne	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V
nájdené	ditemukan	nájdený	ditemukan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
juhoslávie	yugoslavia	juhoslávie	yugoslavia	N;NOM;FEM;PL	PROPN
typická	tipikal	typický	tipikal	ADJ;NOM;FEM;SG	N
oscar	oscar	oscar	oscar	PROPN;ANIM;NOM;MASC;SG	PROPN
hrdinu	hero	hrdina	hero	N;ANIM;ACC;MASC;SG	PROPN
erupcie	letusan	erupcia	letusan	N;NOM;FEM;PL	N;SG
vnútorná	indoor	vnútorný	indoor	ADJ;NOM;FEM;SG	PROPN
vnútorná	batin	vnútorný	batin	ADJ;NOM;FEM;SG	N;SG
vnútorná	inner	vnútorný	inner	ADJ;NOM;FEM;SG	PROPN
verejný	publik	verejný	publik	ADJ;ANIM;NOM;MASC;SG	N
verejný	public	verejný	public	ADJ;ANIM;NOM;MASC;SG	PROPN
ivanovič	ivanovich	ivanovič	ivanovich	N;ANIM;NOM;MASC;SG	PROPN
indický	indian	indický	indian	ADJ;ANIM;NOM;MASC;SG	PROPN
indický	india	indický	india	ADJ;ANIM;NOM;MASC;SG	PROPN
indický	hindia	indický	hindia	ADJ;ANIM;NOM;MASC;SG	PROPN
hĺbka	mendalam	hĺbka	mendalam	N;NOM;FEM;SG	V;SG;ACT
ferrari	ferrari	ferrari	ferrari	N;INAN;NOM;MASC;SG	PROPN
sky	sky	sky	sky	PROPN;ANIM;NOM;MASC;SG	PROPN
sky	langit	sky	langit	PROPN;ANIM;NOM;MASC;SG	N;SG
sky	angkasa	sky	angkasa	PROPN;ANIM;NOM;MASC;SG	N;SG
maršal	marshall	maršať	marshall	N;ANIM;NOM;MASC;SG	PROPN
maršal	marshal	maršať	marshal	N;ANIM;NOM;MASC;SG	PROPN
vedcov	ilmuwan	vedec	ilmuwan	N;ANIM;ACC;MASC;PL	N;MASC;SG
tvary	bentuk	tvar	bentuk	N;INAN;NOM;MASC;PL	N;SG
príprava	menyiapkan	príprava	mensiapkan	N;NOM;FEM;SG	V;SG;ACT
príprava	mempersiapkan	príprava	menpersiapkan	N;NOM;FEM;SG	V;SG;ACT
rohu	pojok	roh	pojok	N;INAN;GEN;MASC;SG	PROPN
rohu	corner	roh	corner	N;INAN;GEN;MASC;SG	PROPN
alice	alice	alice	alice	PROPN;NOM;FEM;SG	PROPN
chaty	obrolan	chaty	obrolan	N;NOM;FEM;PL	N;SG
chaty	chat	chaty	chat	N;NOM;FEM;PL	PROPN
allen	allen	allen	allen	PROPN;ANIM;NOM;MASC;SG	PROPN
znojmo	znojmo	znojmo	znojmo	PROPN;INAN;NOM;MASC;SG	PROPN
chyba	khilaf	chyba	khilaf	N;NOM;FEM;SG	PROPN
chyba	galat	chyba	galat	N;NOM;FEM;SG	PROPN
chyba	error	chyba	error	N;NOM;FEM;SG	PROPN
chyba	eror	chyba	eror	N;NOM;FEM;SG	PROPN
baby	baby	baby	baby	N;NOM;FEM;PL	PROPN
baby	sayang	baby	sayang	N;NOM;FEM;PL	N;SG
baby	bayi	baby	bayi	N;NOM;FEM;PL	N;SG
španielske	spanish	španielsky	spanish	ADJ;NOM;NEUT;SG	PROPN
španielske	spanyol	španielsky	spanyol	ADJ;NOM;NEUT;SG	PROPN;SG
jonathan	jonathan	jonathan	jonathan	PROPN;ANIM;NOM;MASC;SG	PROPN
informácia	information	informácia	information	N;NOM;FEM;SG	PROPN
kože	kulit	koža	kulit	N;NOM;FEM;PL	N;SG
kože	skins	koža	skins	N;NOM;FEM;PL	PROPN
kože	menyembunyikan	koža	mensembunyikan	N;NOM;FEM;PL	V;SG;ACT
kože	kulit	koža	kulit	N;NOM;FEM;PL	N;SG
kože	skin	koža	skin	N;NOM;FEM;PL	PROPN
slovak	inggris	slovak	inggris	N;NOM;NEUT;SG	PROPN;SG
slovak	indonesian	slovak	indonesian	N;NOM;NEUT;SG	PROPN
julien	julien	juleno	julien	PROPN;ANIM;NOM;MASC;SG	PROPN
poznatky	pengetahuan	poznatok	pengetahuan	N;INAN;NOM;MASC;PL	N;SG
poznatky	knowledge	poznatok	knowledge	N;INAN;NOM;MASC;PL	PROPN
československý	cekoslowakia	československý	cekoslowakia	ADJ;ANIM;NOM;MASC;SG	PROPN
poste	poste	post	poste	N;INAN;NOM;MASC;SG	PROPN
konferencii	conference	konferencia	conference	N;DAT;FEM;SG	PROPN
two	dua	two	dua		NUM
two	two	two	two		PROPN
pevne	erat	pevne	erat	ADV	ADJ;SG;ACT
pevne	ketat	pevne	ketat	ADV	ADJ;SG
édouard	édouard	édouard	édouard	PROPN;ANIM;NOM;MASC;SG	PROPN
marseille	marseille	marseille	marseille	ADV	PROPN
marseille	marseille	marseille	marseille	ADV	PROPN
turistický	wisatawan	turistický	wisatawan	ADJ;INAN;NOM;MASC;SG	N;MASC;SG
turistický	turis	turistický	turis	ADJ;INAN;NOM;MASC;SG	N;SG
guy	cowok	guy	cowok	PROPN;ANIM;NOM;MASC;SG	N
guy	guy	guy	guy	PROPN;ANIM;NOM;MASC;SG	PROPN
kronika	chronicles	kronika	chronicles	N;NOM;FEM;SG	PROPN
predné	front	predný	front	ADJ;NOM;NEUT;SG	PROPN
predné	depan	predný	depan	ADJ;NOM;NEUT;SG	N;SG
helin	helin	helin	helin	PROPN;ANIM;NOM;MASC;SG	PROPN
dame	dame	dam	dame	PROPN;ANIM;VOC;MASC;SG	PROPN
nahradené	tergantikan	nahradený	tergantikan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
nahradené	tergantikan	nahradený	tergantikan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
nahradené	digantikan	nahradený	digantikan	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
nahradené	diganti	nahradený	diganti	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
škótska	scotch	škótsky	scotch	N;NOM;FEM;SG	PROPN
wild	wild	wild	wild	PROPN;ANIM;NOM;MASC;SG	PROPN
wild	liar	wild	liar	PROPN;ANIM;NOM;MASC;SG	N;SG
prirodzený	alamiah	prirodzený	alamiah	ADJ;INAN;NOM;MASC;SG	N
prirodzený	natural	prirodzený	natural	ADJ;INAN;NOM;MASC;SG	N
hrubý	gross	hrubý	gross	ADJ;ANIM;NOM;MASC;SG	PROPN
hrubý	jijik	hrubý	jijik	ADJ;ANIM;NOM;MASC;SG	
hrubý	menjijikan	hrubý	menjijikan	ADJ;ANIM;NOM;MASC;SG	V;SG;ACT
hrubý	rude	hrubý	rude	ADJ;ANIM;NOM;MASC;SG	PROPN
absolútne	mutlak	absolútny	mutlak	ADV	ADJ;SG
absolútne	absolut	absolútny	absolut	ADV	ADJ;SG
absolútne	absolute	absolútny	absolute	ADV	PROPN
hľadanie	mencari	hľadanie	mencari	N;NOM;NEUT;SG	PROPN;SG;ACT
hľadanie	cari	hľadanie	cari	N;NOM;NEUT;SG	V;SG;ACT
hľadanie	search	hľadanie	search	N;NOM;NEUT;SG	PROPN
ponuku	bid	ponuka	bid	N;ACC;FEM;SG	PROPN
ponuku	promo	ponuka	promo	N;ACC;FEM;SG	PROPN
ponuku	menawarkan	ponuka	mentawarkan	N;ACC;FEM;SG	V;SG;ACT
ponuku	tawarkan	ponuka	tawarkan	N;ACC;FEM;SG	V;SG;ACT
amd	amd	amd	amd	N;NOM;FEM;SG	PROPN
aténach	athens	atén	athens	N;GEN;MASC;PL	PROPN
aténach	athena	atén	athena	N;GEN;MASC;PL	PROPN;SG
party	party	part	party	N;NOM;FEM;PL	PROPN
party	berpesta	part	berpesta	N;NOM;FEM;PL	V;SG;ACT
party	partai	part	partai	N;NOM;FEM;PL	N;SG
party	pesta	part	pesta	N;NOM;FEM;PL	N;SG
party	pihak	part	pihak	N;NOM;FEM;PL	N;SG
marth	marth	marth	marth	PROPN;ANIM;NOM;MASC;SG	PROPN
ročná	tahunan	ročný	tahunan	ADJ;NOM;FEM;SG	N;SG
metoda	metodius	metod	metodius	N;ANIM;ACC;MASC;SG	PROPN
povodia	cekungan	povodiť	cekungan	N;NOM;NEUT;PL	N;SG
gustav	gustav	gustaviť	gustav	PROPN;ANIM;NOM;MASC;SG	PROPN
gustav	gustave	gustaviť	gustave	PROPN;ANIM;NOM;MASC;SG	PROPN
niekoho	seseorang	niekto	seseorang	PRO;ANIM;NOM;MASC;SG	N;SG
niekoho	someone	niekto	someone	PRO;ANIM;NOM;MASC;SG	PROPN
niekoho	seseorang	niekto	seseorang	PRO;ANIM;NOM;MASC;SG	N;SG
niekoho	somebody	niekto	somebody	PRO;ANIM;NOM;MASC;SG	PROPN
zničená	dihancurkan	zničený	dihancurkan	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;SG;PASS
zničená	dimusnahkan	zničený	dimusnahkan	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;SG;PASS
zničená	menghancurkan	zničený	menhancurkan	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;SG;ACT
business	business	business	business	N;INAN;NOM;MASC;SG	PROPN
neil	neil	neiť	neil	PROPN;ANIM;NOM;MASC;SG	PROPN
rokovania	bernegosiasi	rokovanie	bernegosiasi	N;NOM;NEUT;PL	V;SG;ACT
rokovania	perundingan	rokovanie	penrundingan	N;NOM;NEUT;PL	N;SG
rýchly	ngakak	rýchly	ngakak	ADJ;ANIM;NOM;MASC;SG	N
rýchly	fast	rýchly	fast	ADJ;ANIM;NOM;MASC;SG	PROPN
rýchly	puasa	rýchly	puasa	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
nemocnica	hospital	nemocnica	hospital	N;NOM;FEM;SG	PROPN
nemocnica	rs	nemocnica	rs	N;NOM;FEM;SG	PROPN
priame	direct	priamy	direct	ADJ;NOM;NEUT;SG	PROPN
priame	langsung	priamy	langsung	ADJ;NOM;NEUT;SG	ADV
dôvody	alasan	dôvod	alasan	N;INAN;NOM;MASC;PL	N;SG
charlie	charlie	charlie	charlie	N;ANIM;NOM;MASC;SG	PROPN
