پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکرار	disputa	تکرار	disputa	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تکرار	controverse	تکرار	controversă	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکرار	controversă	تکرار	controversă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکرار	controversa	تکرار	controversă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکرار	argumentul	تکرار	argument	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تکرار	tautologie	تکرار	tautologie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکرار	repetarea	تکرار	repetare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکرار	repetare	تکرار	repetare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکرار	dispută	تکرار	disputa	N;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تکرار	contestă	تکرار	contesta	N;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
تکرار	disputa	تکرار	disputa	N;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
تکرار	controverse	تکرار	controversă	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکرار	controversă	تکرار	controversă	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکرار	controversa	تکرار	controversă	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکرار	argumentul	تکرار	argument	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تکرار	tautologie	تکرار	tautologie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکرار	repetarea	تکرار	repetare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکرار	repetare	تکرار	repetare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکراری	litigioase	تکراری	litigios	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تکرُّر	frecvență	تکرُّر	frecvență	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکرُّر	frecvența	تکرُّر	frecvență	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکرُّر	repetarea	تکرُّر	repetare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکرُّر	repetare	تکرُّر	repetare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکریم	onoare	تکریم	onoare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکریم	onoarea	تکریم	onoare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکریم	onoare	تکریم	onoare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکریم	onoarea	تکریم	onoare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکریم	respectul	تکریم	respect	N;NOM;MASC;SG;3	N;DEF;MASC;SG
تکڑ	putere	تکڑ	putere		N;INDF;FEM;SG
تکڑ	puterea	تکڑ	putere		N;DEF;FEM;SG
تکڑ	forta	تکڑ	forta		N;DEF;FEM;SG
تکڑا	puternica	تکڑ	puternic		ADJ;DEF;FEM;SG
تکڑا	puternic	تکڑ	puternic		ADJ;INDF;MASC;SG
تکڑا	puternică	تکڑ	puternic		ADJ;INDF;FEM;SG
تکڑا	stout	تکڑ	stoa		N;INDF;MASC;SG
تکڑا	robust	تکڑ	robust		ADJ;INDF;MASC;SG
تکڑی	puternica	تکڑی	puternic	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
تکڑی	strong	تکڑی	strong	PROPN;NOM;MASC;SG;3	
تکڑی	puternic	تکڑی	puternic	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تکڑی	puternică	تکڑی	puternic	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تکڑی	stout	تکڑی	stoa	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکڑی	robust	تکڑی	robust	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تکسُّل	boală	تکسُّل	boală	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکسُّل	boala	تکسُّل	boală	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکسُّل	inactivitate	تکسُّل	inactivitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکسُّل	lenea	تکسُّل	lene	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکسُّل	lene	تکسُّل	lene	PROPN;NOM;MASC;SG;3	
تکسیب	obținerea	تکسیب	obținere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکسیب	obținere	تکسیب	obținere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکسیب	achiziția	تکسیب	achiziție	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکسیب	achiziție	تکسیب	achiziție	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکسیر	vrajă	تکسیر	vrajă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکسیر	vraja	تکسیر	vrajă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکسیر	rupere	تکسیر	rupere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکفُّل	întreținerea	تکفُّل	întreținere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکفُّل	intretinere	تکفُّل	intretinere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکفُّل	întreținere	تکفُّل	întreținere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکفُّل	suport	تکفُّل	suport	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکفُّل	sprijin	تکفُّل	sprijin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکفُّل	sprijinul	تکفُّل	sprijin	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکفُّل	responsabilitatea	تکفُّل	responsabilitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکفُّل	responsabilitate	تکفُّل	responsabilitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلا	arbor	تکلا	arbor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکلُّف	neplăcere	تکلُّف	neplăcere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّف	inconvenient	تکلُّف	inconvenient	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تکلُّف	dureri	تکلُّف	durere	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکلُّف	ezitare	تکلُّف	ezitare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّف	probleme	تکلُّف	problemă	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکلُّف	necazuri	تکلُّف	necaz	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکلُّف	belea	تکلُّف	belea	N;NOM;MASC;SG;3	
تکلُّف	belele	تکلُّف	bele	N;NOM;MASC;SG;3	N;DEF;FEM;PL
تکلُّف	constrângere	تکلُّف	constrângere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّف	ceremonia	تکلُّف	ceremonie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکلُّف	ceremonie	تکلُّف	ceremonie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّف	formalitate	تکلُّف	formalitate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّفات	ceremoniile	تکلق۔ف	ceremonie	N;NOM;MASC;PL;3	N;DEF;FEM;PL
تکلُّم	discurs	تکلُّم	discurs	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکلُّم	discursul	تکلُّم	discurs	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکلُّم	vorbire	تکلُّم	vorbire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّم	vorbirea	تکلُّم	vorbire	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکلُّم	vorbitul	تکلُّم	vorbit	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکلُّم	vorbind	تکلُّم	vorbi	PROPN;NOM;MASC;SG;3	V;V.MSDR
تکلُّم	conversatie	تکلُّم	conversatie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلُّم	conversație	تکلُّم	conversație	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکلیف	neplăcere	تکلیف	neplăcere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تکلیف	inconvenient	تکلیف	inconvenient	N;NOM;FEM;SG;3	ADJ;INDF;MASC;SG
تکلیف	primejdie	تکلیف	primejdie	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تکلیف	dificultate	تکلیف	dificultate	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تکلیف	dificultăți	تکلیف	dificultate	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تکلیف	dificultatea	تکلیف	dificultate	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تکلیف	chinul	تکلیف	chin	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تکلیف	chinuri	تکلیف	chin	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تکلیف	probleme	تکلیف	problemă	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تکلیف	necazuri	تکلیف	necaz	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تکلیف	belea	تکلیف	belea	N;NOM;FEM;SG;3	
تکلیف	belele	تکلیف	bele	N;NOM;FEM;SG;3	N;DEF;FEM;PL
تکلیف	suferință	تکلیف	suferință	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تکلیف	suferinta	تکلیف	suferint	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تکلیف	suferind	تکلیف	suferi	N;NOM;FEM;SG;3	V;V.MSDR
تکلیف	durerea	تکلیف	durere	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تکلیف	durere	تکلیف	durere	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تکلیف	dureri	تکلیف	durere	N;NOM;FEM;SG;3	N;INDF;FEM;PL
تکلیل	strălucească	تکلیل	străluci	PROPN;NOM;MASC;SG;3	V;SBJV;3;PRS;FIN
تکمُّل	integrare	تکمُّل	integrare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمُّل	integrarea	تکمُّل	integrare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمُّل	completarea	تکمُّل	completare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمُّل	finalizarea	تکمُّل	finalizare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمُّل	finalizare	تکمُّل	finalizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمُّل	completare	تکمُّل	completare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمِلہ	completarea	تکمِلہ	completare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمِلہ	finalizarea	تکمِلہ	finalizare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمِلہ	finalizare	تکمِلہ	finalizare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمِلہ	completare	تکمِلہ	completare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمِلہ	anexă	تکمِلہ	anexă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمِلہ	apendicele	تکمِلہ	apendice	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکمِلہ	apendice	تکمِلہ	apendic	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکمِلہ	epilog	تکمِلہ	epilog	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکمِلہ	excelenţă	تکمِلہ	excelenţă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمِلہ	excelență	تکمِلہ	excelență	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمُّلی	integrale	تکمُّلی	integral	N;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
تکمُّلی	integrantă	تکمُّلی	integrantă	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تکمُّلی	integrală	تکمُّلی	integral	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
تُکمہ	nasture	تُکمہ	nastur	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُکمہ	buton	تُکمہ	buton	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُکمہ	button	تُکمہ	button	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تُکمہ	butonul	تُکمہ	buton	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکمیل	execuție	تکمیل	execuție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	executare	تکمیل	executare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	executie	تکمیل	executie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	executarea	تکمیل	executare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	terminând	تکمیل	termina	N;NOM;MASC;SG;3	V;V.MSDR
تکمیل	finisare	تکمیل	finisare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	încetarea	تکمیل	încetare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	concluzii	تکمیل	concluzie	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکمیل	concluzia	تکمیل	concluzie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	concluzie	تکمیل	concluzie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	execuție	تکمیل	execuție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	executare	تکمیل	executare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	executie	تکمیل	executie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	executarea	تکمیل	executare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	terminând	تکمیل	termina	N;NOM;MASC;SG;3	V;V.MSDR
تکمیل	finisare	تکمیل	finisare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	încetarea	تکمیل	încetare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	concluzii	تکمیل	concluzie	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تکمیل	concluzia	تکمیل	concluzie	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	concluzie	تکمیل	concluzie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	completarea	تکمیل	completare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	finalizarea	تکمیل	finalizare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکمیل	finalizare	تکمیل	finalizare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکمیل	completare	تکمیل	completare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکنا	adopte	تکنا	adopta		V;SBJV;3;PRS;FIN
تکنا	adopt	تکنا	adopt		V;IND;SG;1;PRS;FIN
تکنا	adopta	تکنا	adopta		V;IND;SG;3;IPFV;FIN
تکنا	adoptă	تکنا	adopta		V;IND;SG;3;PST;FIN
تکنیکی	tehnică	تکنیکی	tehnică	ADJ	N;INDF;FEM;SG
تِکون	triunghi	تِکون	triunghi		N;INDF;MASC;SG
تِکون	triunghiul	تِکون	triunghi		N;DEF;MASC;SG
تِکونا	triunghiular	تِکونا	triunghiular	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تکوین	crearea	تکوین	creare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکوین	creatie	تکوین	creatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکوین	creare	تکوین	creare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکوین	geneza	تکوین	geneză	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکوین	crearea	تکوین	creare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تکوین	creatie	تکوین	creatie	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تکوین	creare	تکوین	creare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تِکّہ	bucata	تِکّہ	bucată	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تِکّہ	piesă	تِکّہ	piesă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِکّہ	bucată	تِکّہ	bucată	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکیہ	cimitirul	تکیہ	cimitir	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکیہ	cimitir	تکیہ	cimitir	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکیہ	incredere	تکیہ	incredere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکیہ	încredere	تکیہ	încredere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکیہ	cimitirul	تکیہ	cimitir	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکیہ	cimitir	تکیہ	cimitir	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکیہ	pernă	تکیہ	pernă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکیہ	perna	تکیہ	pernă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تکیہ	suport	تکیہ	suport	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکیہ	sprijin	تکیہ	sprijin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تکیہ	sprijinul	تکیہ	sprijin	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تکیہ	recuzită	تکیہ	recuzit	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تکیہ	prop	تکیہ	prop	PROPN;NOM;MASC;SG;3	
تِکھارنا	confirmare	تِکھار	confirmare	V;SG;NFIN;ACT	N;INDF;FEM;SG
تِکُھونٹ	triunghi	تِکُھونٹ	triunghi	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِکُھونٹ	triunghiul	تِکُھونٹ	triunghi	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تگ	zburând	تگ	zbura	N;NOM;MASC;SG;3	V;V.MSDR
تگ	graba	تگ	grab	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تگ	rularea	تگ	rulare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
تگ	rulează	تگ	rula	N;NOM;MASC;SG;3	V;IND;3;PRS;FIN
تگ	alergând	تگ	alerga	N;NOM;MASC;SG;3	V;V.MSDR
تگاپُو	muncitoresc	تگاپُو	muncitoresc	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
تگاپُو	efort	تگاپُو	efort	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تگاپُو	efortul	تگاپُو	efort	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تگاپُو	hustle	تگاپُو	hustlu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تگاور	clash	تگاور	clash		N;INDF;MASC;SG
تگاور	ciocnire	تگاور	ciocnire		N;INDF;FEM;SG
تِگڈّم	grupa	تِگڈّم	grupă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تِگڈّم	grup	تِگڈّم	grup	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِگڈّم	grupul	تِگڈّم	grup	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تِگڈّم	grupă	تِگڈّم	grupă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِگڈّم	triada	تِگڈّم	triadă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تِگڈّم	trio	تِگڈّم	trio	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تگرگ	grindină	تگرگ	grindină		N;INDF;FEM;SG
تگرگ	rouă	تگرگ	rou		N;INDF;FEM;SG
تگرگ	roua	تگرگ	rou		N;DEF;FEM;SG
تگڑا	puternica	تگڑا	puternic	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;DEF;FEM;SG
تگڑا	strong	تگڑا	strong	V;PFV;MASC;SG;V.PTCP;ACT	
تگڑا	puternic	تگڑا	puternic	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
تگڑا	puternică	تگڑا	puternic	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM;SG
تگڑا	stout	تگڑا	stoa	V;PFV;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
تگڑا	robust	تگڑا	robust	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
تِگڑم	complot	تِگڑم	complot	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِگڑم	intriga	تِگڑم	intriga	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تِگڑم	intrigă	تِگڑم	intriga	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِگڑم	intrigă	تِگڑم	intriga	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِگڑم	intrigi	تِگڑم	intrig	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تِگڑم	intriga	تِگڑم	intriga	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تگڑی	stout	تگڑی	stoa	V;PFV;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
تگیڑنا	urmărire	تگیڑ	urmărire	V;MASC;SG;NFIN;ACT	N;INDF;FEM;SG
تگیڑنا	chase	تگیڑ	chasă	V;MASC;SG;NFIN;ACT	PROPN
تگیں	puternica	تگیں	puternic		ADJ;DEF;FEM;SG
تگیں	puternic	تگیں	puternic		ADJ;INDF;MASC;SG
تگیں	curajoasă	تگیں	curajos		ADJ;INDF;FEM;SG
تگیں	curajoasa	تگیں	curajos		ADJ;DEF;FEM;SG
تگیں	curajos	تگیں	curajos		ADJ;INDF;MASC;SG
تل	colina	تل	colină		N;DEF;FEM;SG
تل	dealul	تل	deal		N;DEF;MASC;SG
تل	hill	تل	hill		PROPN
تل	deal	تل	deal		N;INDF;MASC;SG
تل	movilă	تل	movilă		N;INDF;FEM;SG
تِل	moment	تِل	moment		N;INDF;MASC;SG
تِل	momentul	تِل	moment		N;DEF;MASC;SG
تَلا	prăjit	تَلا	prăji		N;INDF;MASC;SG
تَلا	prăjite	تَلا	prăjit		ADJ;INDF;FEM;PL
تَلا	baza	تَلا	bază		N;DEF;FEM;SG
تَلا	bază	تَلا	bază		N;INDF;FEM;SG
تِلا	unguent	تِلا	unguent	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تِلا	salve	تِلا	salv	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
تلاحُق	amestecarea	تلاحُق	amestecare	ADJ	N;DEF;FEM;SG
تلاحُق	amestecare	تلاحُق	amestecare	ADJ	N;INDF;FEM;SG
تلاحُق	amestecul	تلاحُق	amestec	ADJ	N;DEF;MASC;SG
تلاحُق	amestec	تلاحُق	amestec	ADJ	N;INDF;MASC;SG
تلاش	anchetă	تلاش	anchetă	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلاش	ancheta	تلاش	anchetă	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تلاش	investigație	تلاش	investigație	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلاش	dorul	تلاش	dor	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تلاش	doresc	تلاش	dori	N;NOM;FEM;SG;3	V;IND;PL;3;PRS;FIN
تلاش	căutare	تلاش	căutare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلاش	cautare	تلاش	cautare	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلاش	cauta	تلاش	cauta	N;NOM;FEM;SG;3	V;IND;SG;3;IPFV;FIN
تلاش	caută	تلاش	căuta	N;NOM;FEM;SG;3	V;IND;3;PRS;FIN
تلاش	anchetă	تلاش	anchetă	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلاش	ancheta	تلاش	anchetă	N;NOM;FEM;SG;3	N;DEF;FEM;SG
تلاش	investigație	تلاش	investigație	N;NOM;FEM;SG;3	N;INDF;FEM;SG
تلاش	dorul	تلاش	dor	N;NOM;FEM;SG;3	N;DEF;MASC;SG
تلاش	doresc	تلاش	dori	N;NOM;FEM;SG;3	V;IND;PL;3;PRS;FIN
تلاطُم	furtună	تلاطُم	furtună	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلاطُم	furtuna	تلاطُم	furtună	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلاطُم	storm	تلاطُم	storm	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلاطُم	tumult	تلاطُم	tumult	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلاطُم	primejdie	تلاطُم	primejdie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلاطُم	entuziasmul	تلاطُم	entuziasm	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
تلاطُم	entuziasm	تلاطُم	entuziasm	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلاطُم	entuziasm	تلاطُم	entuziasm	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلاطُم	excitare	تلاطُم	excitare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلافی	compensare	تلافی	compensare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلافی	compensații	تلافی	compensație	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلافی	despăgubire	تلافی	despăgubire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلافی	compensație	تلافی	compensație	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلافی	compensare	تلافی	compensare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلافی	compensații	تلافی	compensație	N;NOM;MASC;SG;3	N;INDF;FEM;PL
تلافی	despăgubire	تلافی	despăgubire	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلافی	compensație	تلافی	compensație	N;NOM;MASC;SG;3	N;INDF;FEM;SG
تلاقی	confruntare	تلاقی	confruntare	ADJ	N;INDF;FEM;SG
تلاقی	confruntarea	تلاقی	confruntare	ADJ	N;DEF;FEM;SG
تلاقی	reuniunea	تلاقی	reuniune	ADJ	N;DEF;FEM;SG
تلاقی	reuniune	تلاقی	reuniune	ADJ	N;INDF;FEM;SG
تلالا	faimă	تلالا	faimă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلالا	faima	تلالا	faimă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلالا	fame	تلالا	famă	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلالا	plânge	تلالا	plânge	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
تلالا	plâng	تلالا	plânge	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
تلالا	plângi	تلالا	plânge	PROPN;NOM;MASC;SG;3	V;IND;SG;2;PRS;FIN
تلالا	glas	تلالا	glas	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلالا	voice	تلالا	voic	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
تلالا	voce	تلالا	voce	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلالا	vocea	تلالا	voce	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
تلالُو	strălucire	تلالُو	strălucire	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تلالُو	luminozitate	تلالُو	luminozitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
تِلام	servitori	تِلام	servitor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
تِلام	slujitori	تِلام	slujitor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
