של	shel	של	shel	PART;GEN	
התחלת	begyndte	התחלה	begynde	N;FEM;SG	V;IND;PST;FIN;ACT
התחלת	begyndt	התחלה	begynde	N;FEM;SG	V;INDF;SG;PST;V.PTCP
התחלת	startede	התחלה	starte	N;FEM;SG	V;IND;PST;FIN;ACT
הקיסרית	kejserinden	הקיסרית	kejserinde	PROPN	N;DEF;MASC+FEM;SG
הקיסרית	kejserinde	הקיסרית	kejserinde	PROPN	N;INDF;MASC+FEM;SG
רמז	fif	רמז	fif		N;INDF;NEUT;SG
רמז	vink	רמז	vink		N;INDF;NEUT;SG
רמז	hint	רמז	hint		N;INDF;NEUT;SG
רמז	tip	רמז	tip		N;INDF;NEUT;SG
רמז	ledetråd	רמז	ledetråd		N;INDF;MASC+FEM;SG
רמז	fingerpeg	רמז	fingerpeg		N;INDF;MASC+FEM;PL
פחם	kul	פחם	kul	PROPN	N;INDF;NEUT;SG
פחם	stenkul	פחם	stenkul	PROPN	N;INDF;MASC+FEM;SG
פחם	trækul	פחם	trækul	PROPN	N;INDF;NEUT;SG
סמי	sami	סם	sami	PROPN	
סמי	sammy	סם	sammy	PROPN	
תלות	afhængige	תלות	afhængig	N;FEM;SG	ADJ;PL
תלות	afhængig	תלות	afhængig	N;FEM;SG	ADJ;INDF;MASC+FEM;SG
עצב	nerver	עצב	nerve		N;INDF;MASC+FEM;PL
עצב	nerve	עצב	nerve		N;INDF;MASC+FEM;SG
עצב	frækhed	עצב	frækhed		N;INDF;MASC+FEM;SG
עצב	sorg	עצב	sorg		N;INDF;MASC+FEM;SG
ראיה	beviser	ראייה	bevis	N;FEM;SG	N;INDF;NEUT;PL
תרשים	diagram	תרשים	diagram		N;INDF;NEUT;SG
תרשים	diagrammet	תרשים	diagrammet		N;DEF;NEUT;SG
תרשים	diagram	תרשים	diagram		N;INDF;NEUT;SG
תרשים	figur	תרשים	figur		N;INDF;MASC+FEM;SG
עופרת	føre	עפר	føre	N;FEM;SG	V;NFIN;ACT
עופרת	lead	עפר	lead	N;FEM;SG	
מוצב	forpost	הוצב	forpost	V;MASC;SG;V.PTCP;PASS	N;INDF;MASC+FEM;SG
תווים	tegn	תווים	tegn	N;MASC;PL	N;INDF;NEUT;SG
קונסטנטין	konstantin	קונסטנטין	konstantin	PROPN	N;INDF;MASC+FEM;SG
קונסטנטין	konstantin	קונסטנטין	konstantin	PROPN	N;INDF;MASC+FEM;SG
קונסטנטין	constantine	קונסטנטין	constantin	PROPN	N;INDF;MASC+FEM;SG
קונסטנטין	constantin	קונסטנטין	constantin	PROPN	N;INDF;MASC+FEM;SG
אסיסטים	bistår	אסיסט	bistå	N;MASC;PL	V;IND;PRS;FIN;ACT
אסיסטים	assisterer	אסיסט	assistere	N;MASC;PL	V;IND;PRS;FIN;ACT
רובינסון	robinson	רובינסון	robinson	PROPN	N;INDF;MASC+FEM;SG
יבש	tørre	יבש	tør		ADJ;PL
יבש	tørt	יבש	tør		ADJ;INDF;NEUT;SG
יבש	tør	יבש	turde		V;IND;PRS;FIN;ACT
במוסד	institutionaliseret	במוסד	institutionaliseret	ADV	V;INDF;SG;PST;V.PTCP
במוסד	institutionaliserede	במוסד	institutionaliseret	ADV	V;PL;PST;V.PTCP
רעב	sulten	רעב	sulten	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
רעב	sultne	רעב	sulten	N;MASC;SG	ADJ;PL
רעב	sulten	רעב	sulten	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
מוח	brain	מוח	brain		
מוח	hjerne	מוח	hjerne		N;INDF;MASC+FEM;SG
מוח	hjernen	מוח	hjerne		N;DEF;MASC+FEM;SG
מוח	hjerner	מוח	hjerne		N;INDF;NEUT;PL
מוח	hjerne	מוח	hjerne		N;INDF;MASC+FEM;SG
נחש	gætter	נחש	gætter		V;IND;PRS;FIN;ACT
נחש	gæt	נחש	gæt		N;INDF;NEUT;SG
נחש	slange	נחש	slang		N;INDF;MASC+FEM;SG
נחש	slangen	נחש	slang		N;DEF;MASC+FEM;SG
נחש	snake	נחש	snake		
נחש	snog	נחש	snå		N;INDF;MASC+FEM;SG
נחש	slange	נחש	slang		N;INDF;MASC+FEM;SG
זמרי	sangere	זמר	sangere	PROPN	N;INDF;MASC+FEM;PL
שארית	rester	שארית	rest	ADV	N;INDF;MASC+FEM;PL
שארית	rest	שארית	rest	ADV	N;INDF;MASC+FEM;SG
שארית	resterende	שארית	resterende	ADV	V;PRS;V.PTCP
שארית	resterende	שארית	resterende	ADV	V;PRS;V.PTCP
שארית	tilbageværende	שארית	tilbageværende	ADV	ADJ
שארית	rest	שארית	rest	ADV	N;INDF;MASC+FEM;SG
למקומות	pladser	למקום	plads		N;INDF;MASC+FEM;PL
למקומות	steder	למקום	sted		N;INDF;NEUT;PL
שווי	hætte	שווי	hætte		N;INDF;MASC+FEM;SG
שווי	cap	שווי	cipe		N;INDF;MASC+FEM;SG
שווי	loft	שווי	loft		N;INDF;NEUT;SG
מכוסה	omfattet	מכוסה	omfatte	ADJ;MASC;SG	N;DEF;NEUT;SG
מכוסה	dækket	מכוסה	dække	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
מכוסה	overdækket	מכוסה	overdække	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
מכוסה	dækkede	מכוסה	dække	ADJ;MASC;SG	V;PST;V.PTCP
מסוכן	farlige	מסוכן	farlig	ADJ;MASC;SG	ADJ;PL
מסוכן	risikable	מסוכן	risikab	ADJ;MASC;SG	ADJ;PL
אדריכל	arkitekter	אדריכל	arkitekt	N;MASC;SG	N;INDF;MASC+FEM;PL
אדריכל	arkitekter	אדריכל	arkitekt	N;MASC;SG	N;INDF;MASC+FEM;PL
עמיר	amir	עמיר	amir	PROPN	
קרדיט	kredit	קרדיט	kredit	PROPN	N;INDF;MASC+FEM;SG
קרדיט	credit	קרדיט	credit	PROPN	N;INDF;MASC+FEM;SG
הזנב	halen	הזנב	han	PROPN	N;DEF;MASC+FEM;SG
הזנב	hale	הזנב	hale	PROPN	N;INDF;MASC+FEM;SG
הקונפדרציה	konføderationen	הקונפדרציה	konføderation	PROPN	N;DEF;MASC+FEM;SG
הקונפדרציה	forbund	הקונפדרציה	forbund	PROPN	N;INDF;NEUT;SG
הקונפדרציה	konføderationens	הקונפדרציה	konføderation	PROPN	N;GEN;DEF;MASC+FEM;SG
האריס	harris	האריס	harris	PROPN	
פילוסוף	filosof	פילוסוף	filosof	PROPN	N;INDF;MASC+FEM;SG
להשקיע	invest	השקיע	invest	V;NFIN;ACT	N;INDF;NEUT;SG
מולדובה	moldovas	מולדובה	moldovas	PROPN	
מולדובה	moldova	מולדובה	moldova	PROPN	
בורג	borg	בורג	borg	PROPN	N;INDF;MASC+FEM;SG
נייט	nate	נייט	nate	PROPN	
המסה	mass	המסה	mass	N;FEM;SG	
סיביות	bit	סיביות	bit	N;FEM;PL	
סיביות	bidt	סיביות	bide	N;FEM;PL	V;INDF;SG;PST;V.PTCP
סיביות	bit	סיביות	bit	N;FEM;PL	
סיביות	bits	סיביות	bits	N;FEM;PL	N;INDF;NEUT;SG
ידנית	manuelt	ידני	manuel	ADV	ADJ;INDF;SG
עז	geder	עז	ged		N;INDF;MASC+FEM;PL
עז	gede	עז	ged		
עז	ged	עז	ged		N;INDF;MASC+FEM;SG
מחיקת	sletning	חיקה	sletning	N;PSSD;FEM;SG	N;INDF;MASC+FEM;SG
מחיקת	sletter	חיקה	slette	N;PSSD;FEM;SG	V;IND;PRS;FIN;ACT
מחיקת	slette	חיקה	slette	N;PSSD;FEM;SG	V;NFIN;ACT
דמשק	damaskus	דמשק	damaskus	PROPN	
פיצוץ	eksplosioner	פיצוץ	eksplosion	N;MASC;SG	N;INDF;MASC+FEM;PL
מנהלים	virksomhedsledere	ניהל	virksomhedsleder	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
מנהלים	ledere	ניהל	leder	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
מנהלים	forvaltere	ניהל	forvaltere	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
מנהלים	administratorer	ניהל	administrator	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
מנהלים	administratorer	ניהל	administrator	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
הושלם	afsluttede	הושלם	afslutte	V;MASC;SG;3;PST;PASS	V;IND;PST;FIN;ACT
הושלם	udfyldes	הושלם	udfylde	V;MASC;SG;3;PST;PASS	V;IND;PRS;NFIN;PASS
הושלם	fuldstændig	הושלם	fuldstændig	V;MASC;SG;3;PST;PASS	ADV
הושלם	komplet	הושלם	komplet	V;MASC;SG;3;PST;PASS	ADJ;INDF;SG
טמפרטורה	temp	טמפרטורה	temp	N;FEM;SG	
קארי	kerry	קארי	kerry	PROPN	N;INDF;MASC+FEM;SG
קארי	karry	קארי	karry	PROPN	N;INDF;MASC+FEM;SG
קארי	curry	קארי	curry	PROPN	N;INDF;MASC+FEM;SG
קארי	carrie	קארי	carrie	PROPN	
עכבר	mouse	עכבר	mouse	N;MASC;SG	
חזיר	flæsk	חזיר	flæsk		N;INDF;MASC+FEM;SG
חזיר	svinekød	חזיר	svinekød		N;INDF;NEUT;SG
חזיר	svin	חזיר	svin		N;INDF;NEUT;SG
חזיר	skinke	חזיר	skinke		N;INDF;MASC+FEM;SG
חזיר	gris	חזיר	gris		N;INDF;MASC+FEM;SG
חזיר	svin	חזיר	svin		N;INDF;NEUT;SG
חזיר	svine	חזיר	svin		V;NFIN;ACT
הראשונית	oprindelige	הראשונית	oprindelig	ADV	ADJ;PL
הראשונית	indledende	הראשונית	indlede	ADV	V;PRS;V.PTCP
זית	olive	זית	olive		
זית	oliven	זית	oliv		
הדמוקרטיה	demokratiet	הדמוקרטיה	demokrati	PROPN	N;DEF;NEUT;SG
הדמוקרטיה	demokrati	הדמוקרטיה	demokrati	PROPN	N;INDF;NEUT;SG
יוסטון	houston	יוסטון	houston	PROPN	
קרוס	kryds	קרוס	kryds	PROPN	N;INDF;NEUT;SG
קרוס	kors	קרוס	kors	PROPN	N;INDF;NEUT;SG
קרוס	cross	קרוס	cross	PROPN	
קרוס	krydse	קרוס	krydse	PROPN	V;NFIN;ACT
קרוס	krydser	קרוס	krydse	PROPN	V;IND;PRS;FIN;ACT
נישואין	ægteskabet	נישואין	ægteskab	N;MASC;PL	N;DEF;NEUT;SG
נישואין	ægteskab	נישואין	ægteskab	N;MASC;PL	N;INDF;NEUT;SG
פריצת	gennembrud	פריצה	gennembrud	N;PSSD;FEM;SG	N;INDF;NEUT;SG
אשור	ashur	אשור	ashur	PROPN	
דיג	fiskede	דיג	fiske	N;MASC;SG	V;IND;PST;FIN;ACT
דיג	fiske	דיג	fisk	N;MASC;SG	V;NFIN;ACT
חופשיים	fri	חופשי	fri	ADJ;MASC;PL	ADJ;INDF;MASC+FEM;SG
חופשיים	frit	חופשי	frit	ADJ;MASC;PL	ADV
חופשיים	free	חופשי	free	ADJ;MASC;PL	
חופשיים	gratis	חופשי	gratis	ADJ;MASC;PL	ADV
משחקת	afspilning	משחקה	afspilning	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
הליכה	går	הליכה	gå	N;FEM;SG	V;IND;PRS;FIN;ACT
הליכה	gående	הליכה	gå	N;FEM;SG	V;PRS;V.PTCP
הליכה	vandre	הליכה	vandre	N;FEM;SG	V;NFIN;ACT
הליכה	vandreture	הליכה	vandretur	N;FEM;SG	N;INDF;MASC+FEM;PL
הליכה	gå	הליכה	gå	N;FEM;SG	V;NFIN;ACT
הליכה	walk	הליכה	walk	N;FEM;SG	
בוסניה	bosnien	בוסניה	bosni	PROPN	N;DEF;MASC+FEM;SG
בצל	løg	בצל	løg		N;INDF;NEUT;SG
בצל	løg	בצל	løg		N;INDF;NEUT;SG
כתובה	skriftlig	כתוב	skriftlig	N;FEM;SG	ADJ;INDF;MASC+FEM;SG
כתובה	skrevet	כתוב	skrive	N;FEM;SG	V;INDF;SG;PST;V.PTCP
מסתבר	tilsyneladende	הסתבר	tilsyneladende	V;MASC;SG;V.PTCP	ADV
מסתבר	åbenbart	הסתבר	åbenbart	V;MASC;SG;V.PTCP	ADV
אנדי	andy	אנדי	andy	PROPN	PROPN
אנדי	anders	אנדי	anders	PROPN	
דניס	denise	דניס	denise	PROPN	N;INDF;MASC+FEM;SG
דניס	dennis	דניס	dennis	PROPN	
דניס	denis	דניס	denis	PROPN	
זוכים	vindere	זכה	vinder	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC+FEM;PL
זוכים	vinderne	זכה	vinde	V;MASC;PL;V.PTCP;ACT	N;DEF;MASC+FEM;PL
איטי	langsomme	איטי	langsom	ADJ;MASC;SG	ADJ;PL
איטי	langsomt	איטי	langsomt	ADJ;MASC;SG	ADV
שנקבע	fastlagt	שנקבע	fastlægge		V;INDF;SG;PST;V.PTCP
שנקבע	beslutsom	שנקבע	beslutsom		ADJ;INDF;MASC+FEM;SG
שנקבע	fastslået	שנקבע	fastslå		V;INDF;SG;PST;V.PTCP
שנקבע	bestemt	שנקבע	bestemt		ADV
מתמטיקאי	matematikere	מתמטיקני	matematiker	N;MASC;SG	N;INDF;MASC+FEM;PL
ברנרד	bernard	ברנרד	bernard	PROPN	
בקרה	control	בקרה	control	N;FEM;SG	
בקרה	kontroller	בקרה	kontrol	N;FEM;SG	N;INDF;MASC+FEM;PL
לוטננט	løjtnant	לוטננט	løjtnant	PROPN	N;INDF;MASC+FEM;SG
פוגע	sårende	פגע	såre	V;V.PTCP	ADJ
ענן	skyen	ענן	sky		N;DEF;MASC+FEM;SG
ענן	sky	ענן	sky		
ענן	cloud	ענן	cloud		
ענן	skyer	ענן	sky		N;INDF;MASC+FEM;PL
מאדים	mars	מאדים	mars	PROPN	N;INDF;MASC+FEM;SG
מוגבלות	limited	מוגבל	limited	N;FEM;SG	
מוגבלות	begrænsede	מוגבל	begrænse	N;FEM;SG	V;PL;PST;V.PTCP
מוגבלות	begrænset	מוגבל	begrænse	N;FEM;SG	V;INDF;SG;PST;V.PTCP
מוגבלות	indskrænket	מוגבל	indskrænket	N;FEM;SG	V;INDF;SG;PST;V.PTCP
מוגבלות	begrænset	מוגבל	begrænse	N;FEM;SG	V;INDF;SG;PST;V.PTCP
שודר	luftet	שודר	lufte	PROPN	V;INDF;SG;PST;V.PTCP
תיירים	turist	תייר	turist	N;MASC;PL	N;INDF;MASC+FEM;SG
עיקרון	principielt	עיקרון	principielt	N;MASC;SG	ADV
מחליף	udskiftning	החליף	udskiftning	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
מחליף	afløsning	החליף	afløsning	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
מחליף	afløser	החליף	afløser	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
מחליף	erstatning	החליף	erstatning	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC+FEM;SG
לילי	lili	לילי	lili	PROPN	N;INDF;MASC+FEM;SG
לילי	lilly	לילי	lilly	PROPN	
לילי	lily	לילי	lily	PROPN	
ביטויים	udtryk	ביטוי	udtryk	N;MASC;PL	N;INDF;NEUT;SG
אדומה	rødt	אדום	rød	N;FEM;SG	ADJ;INDF;NEUT;SG
אדומה	røde	אדום	rød	N;FEM;SG	ADJ;PL
אדומה	rød	אדום	rød	N;FEM;SG	ADJ;INDF;MASC+FEM;SG
אדומה	red	אדום	red	N;FEM;SG	
תחתית	nederst	תחתית	nederst	N;FEM;SG	ADV
תחתית	nederste	תחתית	ned	N;FEM;SG	ADJ;DEF;RL
עדיפות	prioriteret	עדיפות	prioriteret	N;FEM;SG	V;INDF;SG;PST;V.PTCP
עדיפות	prioriterede	עדיפות	prioritere	N;FEM;SG	V;PL;PST;V.PTCP
עדיפות	foretrukket	עדיפות	foretrukke	N;FEM;SG	V;INDF;SG;PST;V.PTCP
גליל	trille	גליל	trille	N;MASC;SG	V;NFIN;ACT
גליל	rulle	גליל	rulle	N;MASC;SG	V;NFIN;ACT
גליל	roll	גליל	roll	N;MASC;SG	
גליל	rul	גליל	rul	N;MASC;SG	V;IMP
בדיונית	opdigtede	בדיוני	opdigte	PROPN	V;PL;PST;V.PTCP
בדיונית	fiktive	בדיוני	fiktiv	PROPN	ADJ;PL
בדיונית	fiktiv	בדיוני	fiktiv	PROPN	ADJ;INDF;MASC+FEM;SG
דאג	doug	דאג	doug	PROPN	
יקר	dear	יקר	dear	ADJ;MASC;SG	
יקר	precious	יקר	precious	ADJ;MASC;SG	
יקר	dyrebare	יקר	dyrebare	ADJ;MASC;SG	ADJ;PL
יקר	dyre	יקר	dyr	ADJ;MASC;SG	ADJ;PL
רותם	rotem	רותם	rotem	PROPN	
רצועות	sporer	רצועה	spore	N;FEM;PL	V;IND;PRS;FIN;ACT
רצועות	spor	רצועה	spor	N;FEM;PL	N;INDF;NEUT;SG
שומרון	samaria	שומרון	samaria	PROPN	
מתמטית	matematiske	מתמטי	matematisk	N;FEM;SG	ADJ;PL
מתמטית	matematisk	מתמטי	matematisk	N;FEM;SG	ADV
מתמטית	matematisk	מתמטי	matematisk	N;FEM;SG	ADV
בלארוס	belarus	בלארוס	belarus	PROPN	
בלארוס	hviderusland	בלארוס	hviderusland	PROPN	N;INDF;NEUT;SG
בלארוס	hviderussiske	בלארוס	hviderussisk	PROPN	ADJ;PL
ליידי	lady	ליידי	lady	PROPN	N;INDF;MASC+FEM;SG
ליידי	frue	ליידי	frue	PROPN	N;INDF;MASC+FEM;SG
ליידי	dame	ליידי	dame	PROPN	N;INDF;MASC+FEM;SG
פנסילבניה	pennsylvania	פנסילבניה	pennsylvania	PROPN	N;INDF;MASC+FEM;SG
איוואן	ivan	איוואן	ivan	PROPN	
באג	insekt	באג	insekt	PROPN	N;INDF;NEUT;SG
באג	kryb	באג	kryb	PROPN	N;INDF;NEUT;SG
באג	bug	באג	bug	PROPN	
הצהריים	middag	הצהריים	middag	N;MASC;DU	N;INDF;MASC+FEM;SG
הצהריים	middagstid	הצהריים	middagstid	N;MASC;DU	N;INDF;MASC+FEM;SG
אירי	irere	אירי	irer	PROPN	N;INDF;MASC+FEM;PL
אירי	irske	אירי	irsk	PROPN	ADJ;PL
אירי	irish	אירי	irish	PROPN	
אירי	irerne	אירי	ire	PROPN	N;DEF;MASC+FEM;PL
אירי	irsk	אירי	irsk	PROPN	N;INDF;NEUT;SG
אירי	erie	אירי	erie	PROPN	
קתרין	kathryn	קתרין	kathryn	PROPN	
קתרין	kathrine	קתרין	kathrine	PROPN	N;INDF;MASC+FEM;SG
קתרין	katherine	קתרין	katherin	PROPN	N;INDF;MASC+FEM;SG
קתרין	cathrine	קתרין	cathrin	PROPN	N;INDF;MASC+FEM;SG
קתרין	catherine	קתרין	catherin	PROPN	N;INDF;MASC+FEM;SG
קתרין	katarina	קתרין	katarina	PROPN	
מצר	strædet	מצר	stræde	PROPN	N;DEF;NEUT;SG
מיתר	snor	מיתר	snor		N;INDF;MASC+FEM;SG
מיתר	streng	מיתר	streng		ADJ;INDF;MASC+FEM;SG
מיתר	strengen	מיתר	streng		N;DEF;MASC+FEM;SG
רפי	rafi	רפי	rafi	PROPN	
לחן	melodi	לחן	melodi	PROPN	N;INDF;MASC+FEM;SG
לחן	melodi	לחן	melodi	PROPN	N;INDF;MASC+FEM;SG
לחן	tune	לחן	tune	PROPN	N;INDF;MASC+FEM;SG
קלוד	claude	קלוד	claude		
מריו	mario	מריו	mario	PROPN	
בגדים	beklædning	בגד	beklædning	N;MASC;PL	N;INDF;MASC+FEM;SG
בגדים	tøj	בגד	tøj	N;MASC;PL	N;INDF;NEUT;SG
בגדים	påklædning	בגד	påklædning	N;MASC;PL	N;INDF;MASC+FEM;SG
בגדים	tøjet	בגד	tøj	N;MASC;PL	N;DEF;NEUT;SG
בגדים	tøj	בגד	tøj	N;MASC;PL	N;INDF;NEUT;SG
בואינג	boeing	בואינג	boeing	PROPN	
חובבי	entusiaster	חובבי	entusiast	PROPN	N;INDF;MASC+FEM;PL
שייח	sheikh	שייח	sheikh	PROPN	
שייח	sheiken	שייח	sheiken	PROPN	N;DEF;MASC+FEM;SG
שייח	sheik	שייח	sheik	PROPN	N;INDF;MASC+FEM;SG
מנהטן	manhattan	מנהטן	manhattan	PROPN	N;INDF;MASC+FEM;SG
ויק	vic	ויק	vic		
משולב	integreret	משולב	integrere	PROPN	V;INDF;SG;PST;V.PTCP
משולב	integrerede	משולב	integrere	PROPN	V;PL;PST;V.PTCP
משולב	tilsammen	משולב	tilsammen	PROPN	ADV
משולב	kombineret	משולב	kombinere	PROPN	V;INDF;SG;PST;V.PTCP
משולב	kombinerede	משולב	kombinere	PROPN	V;PL;PST;V.PTCP
זמין	tilgængelige	זמין	tilgængelig	ADJ;MASC;SG	ADJ;PL
זמין	ledige	זמין	ledig	ADJ;MASC;SG	ADJ;PL
סול	sol	סול	sol		N;INDF;MASC+FEM;SG
סול	saul	סול	saul		
חלבון	proteiner	חלבון	protein	N;MASC;SG	N;INDF;NEUT;PL
דקל	palme	דקל	palme	PROPN	N;INDF;MASC+FEM;SG
דקל	palm	דקל	palm	PROPN	N;INDF;MASC+FEM;SG
בונד	obligation	בונד	obligation	PROPN	N;INDF;MASC+FEM;SG
בונד	bond	בונד	bond	PROPN	
סבלה	udholdt	סבלה	udholde	N;FEM;SG	V;SG;PST;V.PTCP
פנטזיה	fantasier	פנטזיה	fantasi	N;FEM;SG	N;INDF;MASC+FEM;PL
המזכיר	sekretær	המזכיר	sekretær	PROPN	N;INDF;MASC+FEM;SG
שריפה	brande	שריף	brand	N;FEM;SG	N;INDF;MASC+FEM;PL
הקושי	vanskelighed	הקושי	vanskelighed	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
הקושי	vanskeligheder	הקושי	vanskelighed	ADJ;MASC;SG	N;INDF;MASC+FEM;PL
הקושי	sværhedsgrad	הקושי	sværhedsgrad	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
מאיה	mya	מאיה	mya	PROPN	
מאיה	maia	מאיה	maia	PROPN	
מאיה	maya	מאיה	maya	PROPN	
תלויים	afhængige	תלוי	afhængig	V;MASC;PL;V.PTCP;ACT	ADJ;PL
תלויים	afhængig	תלוי	afhængig	V;MASC;PL;V.PTCP;ACT	ADJ;INDF;MASC+FEM;SG
ניקולס	nicolas	ניקולס	nicolas	PROPN	
ניקולס	nicholas	ניקולס	nicholas	PROPN	
ניקולס	nichols	ניקולס	nichols	PROPN	
חזקות	kraftigt	חזק	kraftigt	ADJ;FEM;PL	ADV
חזקות	kraftig	חזק	kraftig	ADJ;FEM;PL	ADJ;INDF;MASC+FEM;SG
חזקות	stærkt	חזק	stærkt	ADJ;FEM;PL	ADV
חזקות	strong	חזק	strong	ADJ;FEM;PL	
חזקות	stærk	חזק	stærk	ADJ;FEM;PL	ADJ;INDF;MASC+FEM;SG
יתרונות	professionelle	יתרון	professionel	N;MASC;PL	ADJ;PL
בשורות	evangelier	בשורה	evangelium		N;INDF;NEUT;PL
בשורות	nyheder	בשורה	nyhed		N;INDF;MASC+FEM;PL
בשורות	nyhed	בשורה	nyhed		N;INDF;MASC+FEM;SG
השערה	formodninger	השערה	formodning	N;FEM;SG	N;INDF;MASC+FEM;PL
השערה	gisninger	השערה	gisning	N;FEM;SG	N;INDF;MASC+FEM;PL
הירושה	arven	הירושה	arv		N;DEF;MASC+FEM;SG
הירושה	arv	הירושה	arv		N;INDF;MASC+FEM;SG
היציאה	afslut	היציא	afslut	N;FEM;SG	V;IMP
יהודיה	jøde	None	jøde	PROPN	N;INDF;MASC+FEM;SG
יהודיה	jødisk	None	jødisk	PROPN	ADJ;INDF;SG
יהודיה	jøder	None	jøde	PROPN	N;INDF;MASC+FEM;PL
יהודיה	jødiske	None	jødisk	PROPN	ADJ;PL
הובס	hobbs	הובס	hobbs	V;MASC;SG;3;PST;PASS	
הובס	hobbes	הובס	hobbe	V;MASC;SG;3;PST;PASS	N;INDF;MASC+FEM;SG
הובס	besejrede	הובס	besejre	V;MASC;SG;3;PST;PASS	V;IND;PST;FIN;ACT
אמני	artister	אמן	artist	N;PSSD;MASC;PL	N;INDF;MASC+FEM;PL
אמני	kunstnere	אמן	kunstner	N;PSSD;MASC;PL	N;INDF;MASC+FEM;PL
אמני	kunstnerne	אמן	kunstner	N;PSSD;MASC;PL	N;DEF;MASC+FEM;PL
פרנקל	frankel	פרנקל	frankel	PROPN	N;INDF;MASC+FEM;SG
ספג	absorberes	ספג	absorbere	V;MASC;SG;3;PST;ACT	V;IND;PRS;NFIN;PASS
ספג	absorberede	ספג	absorbere	V;MASC;SG;3;PST;ACT	V;PL;PST;V.PTCP
גוון	gwen	גוון	gwen	N;MASC;SG	
חלש	besvime	חלש	besvime	ADJ;MASC;SG	V;NFIN;ACT
חלש	besvimer	חלש	besvime	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
חלש	svage	חלש	svag	ADJ;MASC;SG	ADJ;PL
קולי	sonic	קולי	sonic	PROPN	
קולי	voice	קולי	voice	PROPN	
קולי	stemme	קולי	stemme	PROPN	N;INDF;MASC+FEM;SG
קולי	vocal	קולי	vocal	PROPN	
כספית	kviksølv	כספי	kviksølv	ADV	N;INDF;NEUT;SG
כספית	mercury	כספי	mercury	ADV	
מיכה	micah	מיכה	micah	PROPN	
מיכה	micha	מיכה	micha	PROPN	
ריד	reid	ריד	reid	PROPN	PROPN
ריד	reed	ריד	reed	PROPN	
סופה	stormen	ספה	stor		N;DEF;MASC+FEM;SG
סופה	stormvejr	ספה	stormvejr		N;INDF;NEUT;SG
סופה	storm	ספה	storm		N;INDF;MASC+FEM;SG
סופה	uvejr	ספה	uvejr		N;INDF;NEUT;SG
בכיכובו	hovedrollen	בכיכובו	hovedrol		N;DEF;MASC+FEM;SG
התובע	anklagemyndighed	התובע	anklagemyndighed		N;INDF;MASC+FEM;SG
התובע	anklager	התובע	anklage		N;INDF;MASC+FEM;PL
התובע	anklagemyndigheden	התובע	anklagemyndighed		N;DEF;MASC+FEM;SG
התובע	anklageren	התובע	anklager		N;DEF;MASC+FEM;SG
השפיע	påvirkede	השפיע	påvirke	V;MASC;SG;3;PST;ACT	V;PL;PST;V.PTCP
השפיע	påvirkede	השפיע	påvirke	V;MASC;SG;3;PST;ACT	V;PL;PST;V.PTCP
השפיע	berørte	השפיע	berøre	V;MASC;SG;3;PST;ACT	ADJ;PL
חסימה	blokerende	חסימה	blokerende	N;FEM;SG	V;PRS;V.PTCP
חסימה	blokerer	חסימה	blokere	N;FEM;SG	V;IND;PRS;FIN;ACT
חסימה	blokere	חסימה	blok	N;FEM;SG	V;NFIN;ACT
חסימה	bloker	חסימה	bloke	N;FEM;SG	N;INDF;NEUT;PL
חסימה	blokere	חסימה	blok	N;FEM;SG	V;NFIN;ACT
חסימה	block	חסימה	block	N;FEM;SG	
חסימה	blokeret	חסימה	blokere	N;FEM;SG	V;INDF;SG;PST;V.PTCP
חסימה	blokerede	חסימה	blokere	N;FEM;SG	V;PL;PST;V.PTCP
חסימה	spærret	חסימה	spærre	N;FEM;SG	V;INDF;SG;PST;V.PTCP
שתיהן	både	שתיים	både	PRO;FEM;PL;3	ADV
שתיהן	begge	שתיים	begge	PRO;FEM;PL;3	PRO;PL
דיור	boliger	דיור	bolig	N;MASC;SG	N;INDF;MASC+FEM;PL
דיור	boligforhold	דיור	boligforhold	N;MASC;SG	N;INDF;NEUT;PL
רו	roe	None	roe		N;INDF;MASC+FEM;SG
רו	rogn	None	rogn		N;INDF;MASC+FEM;SG
רו	rho	None	rho		
רו	roo	None	roo		
טבריה	tiberias	טבריה	tiberias	PROPN	N;INDF;NEUT;SG
