של	shel	של	shel	PART;GEN	
קורבן	kurban	קורבן	kurban	N;MASC;SG	
חותם	imzalama	חתם	imzala	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
חותם	imza	חתם	imza	N;MASC;SG	
חותם	mühür	חתם	mühür	N;MASC;SG	
חותם	seal	חתם	seal	N;MASC;SG	
חותם	fok	חתם	fok	N;MASC;SG	
נבחרו	seçilmiş	נבחר	seç	V;PL;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נבחרו	seçilen	נבחר	seç	V;PL;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
נבחרו	seçildi	נבחר	seç	V;PL;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נבחרו	seçilmiş	נבחר	seç	V;PL;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נבחרו	seçilen	נבחר	seç	V;PL;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
נבחרו	seçili	נבחר	seçili	V;PL;3;PST;MID	
נבחרו	seçildi	נבחר	seç	V;PL;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
גדלים	büyüyen	גודל	büyü	N;MASC;PL	
גדלים	büyüme	גודל	büyü	N;MASC;PL	
גדלים	büyüyor	גודל	büyü	N;MASC;PL	V;PROG;IND;SG;3;POS;INFM;PRS
גדלים	büyümek	גודל	büyü	N;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
גדלים	büyümek	גודל	büyü	N;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
גדלים	büyür	גודל	büyür	N;MASC;PL	
גדלים	büyü	גודל	büy	N;MASC;PL	
מאייר	mayer	מאייר	mayer	PROPN	
מאייר	meier	מאייר	meier	PROPN	
מאייר	meyer	מאייר	meyer	PROPN	
המוסר	ahlak	המוסר	ahlak		N;NOM;SG;3
תערובת	karışım	תערובת	karışım	N;FEM;SG	
באיירן	bayern	אייר	bayern	PROPN	PROPN;NOM;SG;3
הרצוג	herzog	הרצוג	herzog	PROPN	PROPN;NOM;SG;3
פתיחה	açılan	פתיחה	aç	N;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
פתיחה	açılıyor	פתיחה	aç	N;FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
עובדיה	obadiah	עובדיה	obadiah	PROPN	
פרח	çiçek	פרח	çiçek	PROPN	
פרח	çiçeğim	פרח	çiçek	PROPN	N;NOM;SG;3
פרח	çiçeği	פרח	çiçek	PROPN	N;NOM;SG;3
אגדות	efsane	אגדה	efsane	N;FEM;PL	
יועץ	danışman	יועץ	danış	N;MASC;SG	
יועץ	avukat	יועץ	avukat	N;MASC;SG	
יועץ	danışman	יועץ	danış	N;MASC;SG	
חוסה	jose	חוסה	jose	PROPN	PROPN;NOM;SG;3
חוסה	josé	חוסה	josé	PROPN	PROPN;NOM;SG;3
חוסה	jose	חוסה	jose	PROPN	PROPN;NOM;SG;3
חוסה	josé	חוסה	josé	PROPN	PROPN;NOM;SG;3
הביטלס	beatles	הביטלס	beatles	PROPN	
התאריך	tarihi	התאריך	tarih	ADV	
התאריך	randevu	התאריך	randev	ADV	N;NOM;SG;3
התאריך	flört	התאריך	flört	ADV	
התאריך	buluşma	התאריך	buluş	ADV	V;PFV;NOM;IND;POS;PRS;V.MSDR
התאריך	tarih	התאריך	tarih	ADV	N;NOM;SG;3
אקדמית	akademik	אקדמי	akademik	ADV	ADJ
היסודי	ilkokul	היסודי	ilkokul	PROPN	
היסודי	ilköğretim	היסודי	ilköğretim	PROPN	N;NOM;SG;3
בעצמה	kendisi	בעצם	kendi	ADV	PRO;NOM;SG;3;REFL
נדחתה	reddedildi	נדחה	redde	V;FEM;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נדחתה	reddedilmiş	נדחה	reddet	V;FEM;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נדחתה	reddedildi	נדחה	redde	V;FEM;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נדחתה	inkar	נדחה	inkar	V;FEM;SG;3;PST;MID	
נדחתה	reddedilmiş	נדחה	reddet	V;FEM;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
מתקני	tesis	מתקן	tesis	N;PSSD;MASC;PL	
ישנים	uyku	ישן	uyku	ADJ;MASC;PL	
ישנים	uyuyor	ישן	uy	ADJ;MASC;PL	V;PROG;IND;SG;3;POS;INFM;PRS
ישנים	uyumak	ישן	uyu	ADJ;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ישנים	uyuyan	ישן	uyu	ADJ;MASC;PL	V;PFV;IND;POS;PRS;V.PTCP
רומי	mevlana	רומי	mevlan	PROPN	
רומי	romalı	רומי	romalı	PROPN	
רומי	roman	רומי	roman	PROPN	
חורבן	yıkım	חורבן	yık	PROPN	
חורבן	imha	חורבן	imha	PROPN	
יפני	japonlar	יפני	japon	PROPN	N;NOM;PL;3
יפני	japon	יפני	japon	PROPN	
יפני	japonca	יפני	japonca	PROPN	PROPN;NOM;SG;3
הקואליציה	koalisyon	הקואליציה	koalisyon	N	
נסיעה	sür	נסיעה	sür	N;FEM;SG	
נסיעה	drive	נסיעה	driv	N;FEM;SG	
נסיעה	sür	נסיעה	sür	N;FEM;SG	
אוכלוסיות	nüfusu	אוכלוסיה	nüfus	N;FEM;PL	N;ACC;SG;3
אוכלוסיות	nüfus	אוכלוסיה	nüfus	N;FEM;PL	
תושב	yerleşik	תושב	yerleşik	N;MASC;SG	
תושב	asistan	תושב	asistan	N;MASC;SG	
תושב	ikamet	תושב	ikamet	N;MASC;SG	
לסירוגין	aralıklı	לסירוגין	aralıklı	ADV	
אימן	iman	אימן	iman	PROPN	
קלינטון	clinton	קלינטון	clinton	PROPN	PROPN;NOM;SG;3
למשוך	çek	משך	çek	V;NFIN;ACT	
לעצמה	kendisi	לעצמה	kendi		PRO;NOM;SG;3;REFL
הפיכה	darbe	הפיכה	darbe	N;FEM;SG	
מגדלי	breeders	מגדל	breeders	N;PSSD;MASC;PL	
יעד	varış	יעד	varış		N;NOM;SG;3
יעד	gol	יעד	gol		N;NOM;SG;3
לזכור	hatırlama	זכר	hatırla	V;NFIN;ACT	
הפרש	süvari	הפרש	süvari	N;MASC;SG	
הפרש	atlı	הפרש	atlı	N;MASC;SG	
הצביעו	oylar	הצביע	oy	V;PL;3;PST;ACT	N;NOM;PL;3
הצביעו	oylama	הצביע	oyla	V;PL;3;PST;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
הצביעו	oy	הצביע	oy	V;PL;3;PST;ACT	N;NOM;SG;3
ברירה	seçim	ברירה	seçim	N;FEM;SG	
ברירה	tercih	ברירה	tercih	N;FEM;SG	
ברירה	seçenek	ברירה	seçenek	N;FEM;SG	
מונע	azimli	מונע	azimli		ADJ
ברנר	brenner	ברנר	brenner	PROPN	PROPN;NOM;SG;3
ריקוד	dance	ריקוד	dance	N;MASC;SG	
אלגוריתם	algoritma	אלגורי	algoritma	PROPN	
אלגוריתם	algoritmaları	אלגורי	algoritma	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
אלגוריתם	algoritma	אלגורי	algoritma	PROPN	
קפיצה	atlama	קפיצה	atla	N;FEM;SG	
קפיצה	atla	קפיצה	atla	N;FEM;SG	
קפיצה	atlamak	קפיצה	atla	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
חאן	khan	ח'אן	khan	N;MASC;SG	
חאן	han	ח'אן	han	N;MASC;SG	
דרישה	gereksinim	דרישה	gereksin	N;FEM;SG	
דרישה	şart	דרישה	şart	N;FEM;SG	
דרישה	talep	דרישה	talep	N;FEM;SG	
נאו	neo	נאו	neo	PROPN	
חמה	hot	חם	hot	PROPN	
חמה	ateşli	חם	ateşli	PROPN	
חמה	sicak	חם	sicak	PROPN	ADJ
חמה	sıcak	חם	sıcak	PROPN	
חמה	ilık	חם	ilık	PROPN	
חמה	sıcacık	חם	sıcacık	PROPN	
חמה	sıcak	חם	sıcak	PROPN	
בנג	bang	בנג	bang	PROPN	
הידיעה	bilmek	הידיע	bil	V;FEM;SG;3;PST;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
זמנים	kez	זמן	kez	N;MASC;PL	N;NOM;SG;3
זמנים	times	זמן	times	N;MASC;PL	
להגיב	tepki	הגיב	tepki	V;NFIN;ACT	
בנויה	yapılandırılmış	בנה	yapılan	ADJ;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
בנויה	inşa	בנה	inşa	ADJ;FEM;SG	
רנה	renee	רנה	rene	PROPN	
רנה	rené	רנה	rené	PROPN	
רנה	rene	רנה	rene	PROPN	
רנה	renée	רנה	ren	PROPN	
שווים	eşittir	שווה	işi	ADJ;MASC;PL	
שווים	eşit	שווה	eşit	ADJ;MASC;PL	
שווים	eşit	שווה	eşit	ADJ;MASC;PL	
שווים	eşittir	שווה	işi	ADJ;MASC;PL	
שווים	değer	שווה	değer	ADJ;MASC;PL	
שווים	worth	שווה	worth	ADJ;MASC;PL	PROPN;NOM;SG;3
נפלו	düştü	נפל	düş	V;PL;3;PST	V;PFV;IND;SG;3;POS;PST
נפלו	düşmüş	נפל	düş	V;PL;3;PST	V;PFV;NFH;IND;SG;3;POS;PST
נפלו	düştüm	נפל	düş	V;PL;3;PST	V;PFV;IND;SG;1;POS;PST
נפלו	düştü	נפל	düş	V;PL;3;PST	V;PFV;IND;SG;3;POS;PST
נפלו	düşen	נפל	düş	V;PL;3;PST	
נפלו	düşmüş	נפל	düş	V;PL;3;PST	V;PFV;NFH;IND;SG;3;POS;PST
גלגל	teker	גלגל	teker	N;MASC;SG	
גלגל	çark	גלגל	çark	N;MASC;SG	
אזהרה	uyarı	אזהרה	uyar	N;FEM;SG	
גריי	gray	גריי	gray	PROPN	
גריי	gri	גריי	gri	PROPN	
גריי	grey	גריי	grey	PROPN	
גריי	gri	גריי	gri	PROPN	
החזק	tutun	החזק	tut		V;PFV;IMP;PL;2;POS;PRS
החזק	tut	החזק	tut		V;PFV;IMP;SG;2;POS;PRS
הוצע	önerilen	הוצע	öner	V;MASC;SG;3;PST;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
הברון	baron	הברון	baron	PROPN	
לאט	yavaş	לאט	yavaş	ADV	ADJ
לאט	yavaşça	לאט	yavaşça	ADV	
לאט	yavaş	לאט	yavaş	ADV	ADJ
לאט	kolay	לאט	kolay	ADV	ADJ
לאט	easy	לאט	easy	ADV	
השקעות	yatırım	השקעה	yatırım	N;FEM;PL	N;NOM;SG;3
ההגירה	göçmen	ההגיר	göçmen	V;FEM;SG;3;PST;ACT	
ההגירה	göçmenlik	ההגיר	göçmenlik	V;FEM;SG;3;PST;ACT	N;NOM;SG;3
ההגירה	göç	ההגיר	göç	V;FEM;SG;3;PST;ACT	
ההגירה	inş	ההגיר	inş	V;FEM;SG;3;PST;ACT	
חדרה	oda	חדרה	oda	PROPN	N;NOM;SG;3
מבוגרים	yetişkin	מבוגר	yetişkin	N;MASC;PL	
מבוגרים	büyükler	מבוגר	büyük	N;MASC;PL	ADJ;NOM;PL;3
אומנות	sanat	אומנות	sanat	N;FEM;SG	
אומנות	art	אומנות	art	N;FEM;SG	
בחוץ	dışarıya	בחוץ	dışarı		N;DAT;SG;3
בחוץ	dışarda	בחוץ	dışarı		N;ESS;SG;3
בחוץ	dışarıda	בחוץ	dışarı		N;ESS;SG;3
הליך	prosedür	הליך	prosedür	N;MASC;SG	
פורסמה	paylaşılan	פורסם	paylaşı	V;FEM;SG;3;PST;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
מיידי	anlık	מיידי	anlık	ADJ;MASC;SG	
מיידי	anında	מיידי	an	ADJ;MASC;SG	N;ESS;SG;3
מיידי	anlık	מיידי	anlık	ADJ;MASC;SG	
בעייתי	problemli	בעייתי	problemli	ADJ;MASC;SG	
בעייתי	sorunlu	בעייתי	sorunlu	ADJ;MASC;SG	
כימי	kimyasal	כימי	kimyasal	PROPN	
כימי	kimya	כימי	kimya	PROPN	
סטפן	stefan	סטפן	stefan	PROPN	
סטפן	stephan	סטפן	stephan	PROPN	PROPN;NOM;SG;3
המועמד	aday	המועמד	aday	PROPN	
תרופה	ilaçlar	תרופה	ilaç	N;FEM;SG	N;NOM;PL;3
תרופה	tıp	תרופה	tıp	N;FEM;SG	
תרופה	ilaç	תרופה	ilaç	N;FEM;SG	
תרופה	çare	תרופה	çare	N;FEM;SG	
תרופה	derman	תרופה	derman	N;FEM;SG	
תרופה	uyuşturucu	תרופה	uyuşturucu	N;FEM;SG	ADJ;NOM;SG;3
תרופה	ilaç	תרופה	ilaç	N;FEM;SG	
אדר	adar	אדר	adar	PROPN	
פניה	yüzün	פניה	yüz		N;NOM;SG;3
פניה	yüzünü	פניה	yüz		N;ACC;SG;3
פניה	yüzü	פניה	yüz		N;ACC;SG;3
מאכל	yiyecek	מאכל	yiyecek	N;MASC;SG	
מאכל	yemekler	מאכל	yemek	N;MASC;SG	N;NOM;PL;3
מאכל	gıda	מאכל	gıda	N;MASC;SG	
ספציפית	spesifik	ספציפית	spesifik	ADV	
ספציפית	belirli	ספציפית	belirli	ADV	
ספציפית	özellikle	ספציפית	özellikle	ADV	
מציאת	bulmak	מציאה	bul	N;PSSD;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
מציאת	bulma	מציאה	bul	N;PSSD;FEM;SG	
מציאת	bulunması	מציאה	bulun	N;PSSD;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
הצגה	gösteri	הצגה	göster	N;FEM;SG	
הצגה	performans	הצגה	performans	N;FEM;SG	
הצגה	sunum	הצגה	sun	N;FEM;SG	
הצגה	tanıtım	הצגה	tanıtım	N;FEM;SG	
הצגה	şov	הצגה	şov	N;FEM;SG	
הצגה	gösteri	הצגה	göster	N;FEM;SG	
הצגה	göster	הצגה	göster	N;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
הצגה	gösterin	הצגה	göster	N;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
הצגה	show	הצגה	show	N;FEM;SG	
השפלה	aşağılanma	השפלה	aşağıla	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
השפלה	aşağılama	השפלה	aşağıla	PROPN	
השפלה	aşağılama	השפלה	aşağıla	PROPN	
חדרים	oda	חדר	oda	N;MASC;PL	N;NOM;SG;3
זעם	fury	זעם	fury	N;MASC;SG	
זעם	gazap	זעם	gazap	N;MASC;SG	
זעם	öfke	זעם	öfke	N;MASC;SG	
זעם	öfke	זעם	öfke	N;MASC;SG	
בוגרים	yaşlılar	בוגר	yaşlı	N;MASC;PL	ADJ;NOM;PL;3
בוגרים	yetişkin	בוגר	yetişkin	N;MASC;PL	
בוגרים	büyükler	בוגר	büyük	N;MASC;PL	ADJ;NOM;PL;3
בוגרים	mezun	בוגר	mezun	N;MASC;PL	
בוגרים	mezunlar	בוגר	mezun	N;MASC;PL	ADJ;NOM;PL;3
בוגרים	mezun	בוגר	mezun	N;MASC;PL	
בוגרים	mezunlar	בוגר	mezun	N;MASC;PL	ADJ;NOM;PL;3
שבטי	kabile	שבטי	kabile	PROPN	
רציף	sürekli	רציף	sürekli		ADV
עצומה	devasa	עצום	devasa	ADJ;FEM;SG	
עצומה	dilekçe	עצום	dilekçe	ADJ;FEM;SG	N;NOM;SG;3
שכבה	tabaka	שכבה	tabaka	N;FEM;SG	
שכבה	katmanı	שכבה	kat	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
שכבה	katman	שכבה	kat	N;FEM;SG	
דק	aralık	None	aralık		N;NOM;SG;3
דק	ince	None	ince		ADJ
ציפור	kuş	ציפור	kuş	PROPN	
ציפור	kus	ציפור	kus	PROPN	
ציפור	bird	ציפור	bird	PROPN	
מושלם	kusursuz	מושלם	kusursuz	ADJ;MASC;SG	
הכיתוב	başlık	הכיתוב	başlık	PROPN	
הכיתוב	açıklama	הכיתוב	açıkla	PROPN	V;PFV;NOM;IND;POS;PRS;V.MSDR
הכיתוב	manşet	הכיתוב	manşet	PROPN	
סירבו	reddetti	סירב	reddet	V;PL;3;PST;ACT	V;PFV;IND;SG;3;POS;PST
בוחר	seçiyor	בחר	seç	V;MASC;SG;V.PTCP;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
בוחר	seçer	בחר	seç	V;MASC;SG;V.PTCP;ACT	
בוחר	seçer	בחר	seç	V;MASC;SG;V.PTCP;ACT	
הערכות	değerlendirmeler	הערכה	değerlen	N;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
פולק	pollack	פולק	pollack	PROPN	
פולק	polk	פולק	polk	PROPN	PROPN;NOM;SG;3
בכוונה	bilerek	בכוונה	bil		V;PFV;IND;POS;PRS;V.CVB
הצדקה	gerekçe	הצדקה	gerekçe	N;FEM;SG	
עפר	pislik	עפר	pislik		N;NOM;SG;3
מוסמך	kalifiye	מוסמך	kalif	V;MASC;SG;V.PTCP;PASS	
מוסמך	nitelikli	מוסמך	nitelikli	V;MASC;SG;V.PTCP;PASS	
מוסמך	yetkili	מוסמך	yetkili	V;MASC;SG;V.PTCP;PASS	
מוסמך	yetki	מוסמך	yetki	V;MASC;SG;V.PTCP;PASS	
מוסמך	sertifikalı	מוסמך	sertifikalı	V;MASC;SG;V.PTCP;PASS	
הכותל	duvar	הכותל	duvar	ADV	
הדתות	dinler	הדתה	dinle	N;FEM;PL	
התקן	kurulum	התקן	kurulum		N;NOM;SG;3
התקן	yükleyin	התקן	yükle		V;PFV;IMP;PL;2;POS;PRS
התקן	yükleme	התקן	yükle		V;PFV;NOM;IND;POS;PRS;V.MSDR
דווח	şikayet	דווח	şikayet	PROPN	N;NOM;SG;3
דווח	rapor	דווח	rapor	PROPN	N;NOM;SG;3
טוביה	tuvia	טוביה	tuvia	PROPN	
המעגל	daire	המעגל	daire	PROPN	N;NOM;SG;3
המעגל	çember	המעגל	çember	PROPN	
סיימון	simon	סיימון	simon	PROPN	
אמיתית	real	אמיתי	real	ADV	
אמיתית	gercek	אמיתי	gercek	ADV	
אמיתית	reel	אמיתי	reel	ADV	
אמיתית	gerçek	אמיתי	gerçek	ADV	
מוזמנים	davetli	הוזמן	davetli	V;MASC;PL;V.PTCP;PASS	ADJ
מוזמנים	hoşgeldiniz	הוזמן	hoşgel	V;MASC;PL;V.PTCP;PASS	V;PFV;IND;PL;2;POS;PST
מוזמנים	hoşgeldin	הוזמן	hoşgel	V;MASC;PL;V.PTCP;PASS	V;PFV;IND;SG;2;POS;PST
מוזמנים	davetlileri	הוזמן	davetli	V;MASC;PL;V.PTCP;PASS	N;NOM;PL;3
מגדיר	tanımlar	הגדיר	tanım	V;MASC;SG;V.PTCP;ACT	N;NOM;PL;3
הרפתקאות	maceraları	הרפתקאות	macera	N;FEM;SG	N;ACC;PL;3
הרפתקאות	macera	הרפתקאות	macera	N;FEM;SG	
הרפתקאות	maceralar	הרפתקאות	macera	N;FEM;SG	N;NOM;PL;3
הרפתקאות	macera	הרפתקאות	macera	N;FEM;SG	
נובה	nova	נובה	nova	PROPN	
מדידה	ölçme	מדידה	ölç	N;FEM;SG	
מדידה	ölçme	מדידה	ölç	N;FEM;SG	
מדידה	ölçü	מדידה	ölçü	N;FEM;SG	
מדידה	ölçün	מדידה	ölçün	N;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
מדידה	ölçme	מדידה	ölç	N;FEM;SG	
מדידה	ölçü	מדידה	ölçü	N;FEM;SG	
מוצרט	mozart	מוצרט	mozart	PROPN	
הגיוני	makul	הגיון	makul	V;PL;1;PST;ACT	
הגיוני	mantıklı	הגיון	mantıklı	V;PL;1;PST;ACT	
הגיוני	mantıksal	הגיון	mantıksal	V;PL;1;PST;ACT	ADJ
הגיוני	mantık	הגיון	mantık	V;PL;1;PST;ACT	
הגיוני	mantıklı	הגיון	mantıklı	V;PL;1;PST;ACT	
חפירות	kazı	חפירות	kazı	N;FEM;PL	
ציונות	siyonist	ציונות	siyonist	N;FEM;SG	
בלוז	blues	בלוז	blues	PROPN	
תביעה	dava	תביעה	dava	N;FEM;SG	
נקבה	kadın	נקבה	kadın	PROPN	
נקבה	dişi	נקבה	dişi	PROPN	
אושוויץ	auschwitz	אושוויץ	auschwitz	PROPN	PROPN;NOM;SG;3
מגבלות	kısıtlamalar	מגבלה	kısıtla	N;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
מגבלות	sınırlamalar	מגבלה	sınırla	N;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
מגבלות	kısıtlama	מגבלה	kısıtla	N;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
מגבלות	kısıtlamaları	מגבלה	kısıtla	N;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
מגבלות	kısıtlamalar	מגבלה	kısıtla	N;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
מגבלות	limit	מגבלה	limit	N;FEM;PL	
כפתור	düğme	כפתור	düğ	N;MASC;SG	
שומן	yağlı	שומן	yağlı	N;MASC;SG	
שומן	şişko	שומן	şişko	N;MASC;SG	
שומן	yağ	שומן	yağ	N;MASC;SG	
שומן	şişko	שומן	şişko	N;MASC;SG	
שומן	fat	שומן	fat	N;MASC;SG	
שומן	şişman	שומן	şişman	N;MASC;SG	
מעצר	tutuklanma	מעצר	tutuklan	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
מעצר	tutuklama	מעצר	tutukla	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
הוכיח	kanıtlandı	הוכיח	kanıtla	V;MASC;SG;3;PST;ACT	V;PFV;IND;SG;3;POS;PST;PASS
רצופות	ardışık	רצוף	ardışık	N;FEM;PL	
העתק	kopyala	העתק	kopyal		V;PFV;IMP;SG;2;POS;PRS
לין	lynn	לין	li	PROPN	PROPN;NOM;SG;3
לין	lin	לין	lin	PROPN	
לין	lyn	לין	li	PROPN	
לין	lynne	לין	lynne	PROPN	
דתיות	dindar	דתי	dindar	ADJ;FEM;PL	
דתיות	dinsel	דתי	dinsel	ADJ;FEM;PL	
דתיות	dini	דתי	din	ADJ;FEM;PL	
לוד	lud	לוד	li	PROPN	
לוד	lod	לוד	lod	PROPN	
מחול	dance	מחול	dance	PROPN	
מחול	dans	מחול	dans	PROPN	N;NOM;SG;3
דיבור	konuşuyor	דיבור	konuş	N;MASC;SG	V;PROG;IND;SG;3;POS;INFM;PRS
דיבור	konuşan	דיבור	konuş	N;MASC;SG	
דיבור	konuşmak	דיבור	konuş	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
דיבור	konuşmaya	דיבור	konuş	N;MASC;SG	V;PFV;DAT;IND;POS;PRS;V.MSDR
דיבור	konusma	דיבור	konusma	N;MASC;SG	
דיבור	konuşma	דיבור	konuş	N;MASC;SG	
האביב	ilkbahar	האביב	ilkbahar	V;MASC;SG;3;PST;ACT	
האביב	yay	האביב	yay	V;MASC;SG;3;PST;ACT	
האביב	bahar	האביב	bahar	V;MASC;SG;3;PST;ACT	
קדוש	saint	קדוש	saint		PROPN;NOM;SG;3
קדוש	kutsaldır	קדוש	kutsal		V;PFV;IMP;SG;3;POS;PRS
שה	sha	שה	sha	CONJ	
גוטמן	gutman	גוטמן	gutman	PROPN	
מוכנים	hazır	מוכן	hazır	ADJ;MASC;PL	
מוכנים	hazırız	מוכן	hazırız	ADJ;MASC;PL	V;PFV;IMP;PL;2;POS;PRS
מוכנים	hazırım	מוכן	hazırım	ADJ;MASC;PL	V;PFV;IND;SG;1;PRS
מוכנים	hazir	מוכן	hazir	ADJ;MASC;PL	
הופמן	hoffmann	הופמן	hoffmann	PROPN	PROPN;NOM;SG;3
הופמן	hoffman	הופמן	hoffman	PROPN	PROPN;NOM;SG;3
להדגיש	vurgulama	הדגיש	vurgulama	V;NFIN;ACT	
הורוביץ	horowitz	הורוביץ	horowitz	PROPN	
משלב	birleştir	שילב	birleş	N;MASC;SG	
משלב	birleştirme	שילב	birleş	N;MASC;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
התחלה	başlayın	התחלה	başla	N;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
התחלה	başla	התחלה	başla	N;FEM;SG	
התחלה	başlangıç	התחלה	başlangıç	N;FEM;SG	
התחלה	başlat	התחלה	başlat	N;FEM;SG	
התחלה	başlangıç	התחלה	başlangıç	N;FEM;SG	
אלופים	şampiyon	אלוף	şampiyon	N;MASC;PL	
יופי	güzel	יופי	güzel	PROPN	ADJ
יופי	iyi	יופי	iyi	PROPN	
נכונות	doğru	נכונות	doğru	N;FEM;SG	
נכונות	dogru	נכונות	dogru	N;FEM;SG	
נכונות	true	נכונות	tru	N;FEM;SG	
נכונות	gerçek	נכונות	gerçek	N;FEM;SG	
הנצחה	anıt	הנצחה	anıt	N;FEM;SG	
הנצחה	anma	הנצחה	an	N;FEM;SG	
הנצחה	anma	הנצחה	an	N;FEM;SG	
טביליסי	tiflis	טביליסי	tiflis	PROPN	PROPN;NOM;SG;3
בבירור	açıkça	בבירור	açıkça	ADV	
ורדי	verdi	ורדי	ver	PROPN	V;PFV;IND;SG;3;POS;PST
ייחודיים	benzersiz	ייחודי	benzersiz	ADJ;MASC;PL	V;IPFV;IND;PL;2;POS
ייחודיים	tekil	ייחודי	tekil	ADJ;MASC;PL	
אנדר	ander	אנדר	ander	PROPN	
אנדר	ender	אנדר	ende	PROPN	
דיסק	disk	דיסק	disk	PROPN	
דיסק	disk	דיסק	disk	PROPN	
יפנית	japonlar	יפני	japon	PROPN	N;NOM;PL;3
יפנית	japon	יפני	japon	PROPN	
יפנית	japonca	יפני	japonca	PROPN	PROPN;NOM;SG;3
נעצרו	tutuklanmış	נעצר	tutukla	V;PL;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נעצרו	tutuklandı	נעצר	tutukla	V;PL;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נעצרו	tutuklanan	נעצר	tutukla	V;PL;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
השלמת	tamamlanması	השלמה	tamamla	N;PSSD;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
השלמת	tamamlama	השלמה	tamamla	N;PSSD;FEM;SG	
השלמת	tamamlanmış	השלמה	tamamla	N;PSSD;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
השלמת	tamamlandı	השלמה	tamamla	N;PSSD;FEM;SG	V;PFV;IND;SG;3;POS;PST;PASS
השלמת	tamamladım	השלמה	tamamla	N;PSSD;FEM;SG	V;PFV;IND;SG;1;POS;PST
חסן	hasan	חסן	hasan	PROPN	
חסן	hassan	חסן	hassan	PROPN	
חסן	hasan	חסן	hasan	PROPN	
שאל	sor	שאל	sor	N;MASC;SG	V;PFV;IMP;SG;2;POS;PRS
שאל	sorun	שאל	sorun	N;MASC;SG	
שאל	sordu	שאל	sor	N;MASC;SG	V;PFV;IND;SG;3;POS;PST
שאל	sordum	שאל	sor	N;MASC;SG	V;PFV;IND;SG;1;POS;PST
שאל	soran	שאל	sor	N;MASC;SG	
שאל	istedi	שאל	iste	N;MASC;SG	V;PFV;IND;SG;3;POS;PST
שאל	sormuş	שאל	sor	N;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
ניצולי	kurtulan	ניצול	kurtul	PROPN	
ניצולי	kurtulanlar	ניצול	kurtulan	PROPN	N;NOM;PL;3
התקווה	umut	התקווה	umut	N	
התקווה	hope	התקווה	hope	N	
התקווה	ümit	התקווה	ümit	N	
