של	shel	של	shel	PART;GEN	
מושגים	konzept	מושג	konzept	N;MASC;PL	N;NOM;NEUT;SG
מושגים	begriffe	מושג	begreifen	N;MASC;PL	ADJ
תפס	geschnappt	תפס	schnappen	PROPN	V;V.PTCP
תפס	packte	תפס	packen	PROPN	V;IND;SG;3;PST;FIN
תפס	ertappt	תפס	ertappen	PROPN	V;V.PTCP
תפס	geschnappt	תפס	schnappen	PROPN	V;V.PTCP
תפס	gefangen	תפס	fangen	PROPN	V;V.PTCP
תפס	gefasst	תפס	fassen	PROPN	V;V.PTCP
תפס	erwischt	תפס	erwischen	PROPN	V;V.PTCP
תפס	beschlagnahmt	תפס	beschlagnahmen	PROPN	V;V.PTCP
תפס	ergriff	תפס	ergreifen	PROPN	V;IND;SG;3;PST;FIN
תפס	konfisziert	תפס	konfiszieren	PROPN	V;V.PTCP
תפס	ergriffen	תפס	ergreifen	PROPN	V;V.PTCP
דרישות	anforderungen	דרישה	anforderingen	N;FEM;PL	V;NFIN
דרישות	vorschriften	דרישה	vorschreifen	N;FEM;PL	V;NFIN
דרישות	forderungen	דרישה	forderung	N;FEM;PL	V;NFIN
דרישות	anforderungen	דרישה	anforderingen	N;FEM;PL	V;NFIN
נסיכות	fürstentum	נסיכה	fürstentum	PROPN	PROPN
נסיכות	fürstentums	נסיכה	fürstentums	PROPN	N;NOM;NEUT;SG
נסיכות	prinzessinnen	נסיכה	prinzessinnen	PROPN	N;NOM;FEM;PL
שלבי	shelby	שלב	shelby	N;MASC;PL	PROPN;NOM;SG
האוסטרלי	australische	האוסטרלי	australisch	PROPN	ADJ;NOM;FEM;PL
האוסטרלי	australier	האוסטרלי	australier	PROPN	
האוסטרלי	australischen	האוסטרלי	australisch	PROPN	ADJ;NOM;MASC;SG
האוסטרלי	australian	האוסטרלי	australian	PROPN	PROPN;SG
נדירים	seltenes	נדיר	selten	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
פסקה	absatz	פסק	absatz	N	
פסקה	ziffer	פסק	ziffern	N	
נשארה	blieben	נשאר	bleiben	V;FEM;SG;3;PST;MID	V;IND;PL;3;PST;FIN
מחלקות	geschäftsbereiche	מחלקה	geschäftsbereich	N;FEM;PL	ADJ;NOM;FEM;PL
מחלקות	sparten	מחלקה	spart	N;FEM;PL	V;IND;PL;3;PST;FIN
מחלקות	abschnitte	מחלקה	abschneiden	N;FEM;PL	
מחלקות	dienststellen	מחלקה	dienststellen	N;FEM;PL	V;NFIN
מחלקות	departements	מחלקה	departements	N;FEM;PL	N;NOM;NEUT;SG
מחלקות	fachbereiche	מחלקה	fachbereich	N;FEM;PL	ADJ;NOM;FEM;PL
הוט	heiß	הוט	heiß		ADJ
הוט	hot	הוט	hot		
הוט	warm	הוט	warm		ADJ
הוט	heiss	הוט	heiß		ADJ
מייצגת	vertritt	ייצג	vertreten	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
יציב	steady	יציב	steady	ADJ;MASC;SG	PROPN;SG
יציב	stabile	יציב	stabil	ADJ;MASC;SG	ADJ;NOM;FEM;PL
ההולנדי	holländisch	ההולנד	holländisch	PROPN	ADJ
ההולנדי	niederländisch	ההולנד	niederländisch	PROPN	ADJ
ההולנדי	niederländischen	ההולנד	niederländisch	PROPN	ADJ;NOM;MASC;PL
ההולנדי	niederländer	ההולנד	niederland	PROPN	
ההולנדי	holländer	ההולנד	holländer	PROPN	
מיידית	umgehend	מיידי	umgehend	ADV	ADJ
מיידית	unmittelbar	מיידי	unmittelbar	ADV	ADJ
מיידית	unverzüglich	מיידי	unverzüglich	ADV	ADJ
מיידית	unmittelbar	מיידי	unmittelbar	ADV	ADJ
מיידית	sofortigen	מיידי	sofortig	ADV	ADJ
מיידית	sofortige	מיידי	sofortig	ADV	ADJ;NOM;FEM;PL
מיידית	sofortiger	מיידי	sofortig	ADV	ADJ
מיידית	unmittelbaren	מיידי	unmittelbar	ADV	ADJ
דיוויד	heiko	דיוויד	heiko	PROPN	PROPN;NOM;MASC;SG
דיוויד	david	דיוויד	david	PROPN	PROPN;NOM;MASC;SG
וסט	west	וסט	west	PROPN	
וסט	westen	וסט	westen	PROPN	ADV
וסט	westliche	וסט	westlich	PROPN	ADJ;NOM;FEM;PL
וסט	weste	וסט	west	PROPN	PROPN
מכירה	vertrieb	מכירה	vertreiben	N;FEM;SG	
מכירה	umsätze	מכירה	umsätzen	N;FEM;SG	N;NOM;PL
מכירה	sale	מכירה	salen	N;FEM;SG	
מכירה	weiß	מכירה	wissen	N;FEM;SG	V;IND;SG;3;PRS;FIN
מכירה	kenn	מכירה	kenn	N;FEM;SG	V;IND;SG;3;FIN
מכירה	wissen	מכירה	wissen	N;FEM;SG	V;NFIN
מכירה	weiss	מכירה	wissen	N;FEM;SG	
מכירה	kennen	מכירה	kennen	N;FEM;SG	V;NFIN
מרכיבים	bestandteile	הרכיב	bestandteile	V;MASC;PL;V.PTCP;ACT	
מרכיבים	zutaten	הרכיב	zutaten	V;MASC;PL;V.PTCP;ACT	
מרכיבים	inhaltsstoffe	הרכיב	inhaltsstoff	V;MASC;PL;V.PTCP;ACT	
חיוביות	positives	חיובי	positiv	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
חיוביות	positives	חיובי	positiv	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
פשוטים	einfaches	פשוט	einfach	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
פשוטים	einfach	פשוט	einfach	ADJ;MASC;PL	ADV
פשוטים	einfachen	פשוט	einfach	ADJ;MASC;PL	ADJ;ACC;SG
קליפ	clip	קליפ	clip	PROPN	
קן	ken	קן	Ken	PROPN	PROPN;NOM;MASC;SG
קן	nest	קן	nest	PROPN	
חסות	gefördert	חסות	fördern	N;FEM;SG	V;V.PTCP
חסות	gesponsert	חסות	sponsern	N;FEM;SG	V;V.PTCP
חסות	gesponserte	חסות	gesponsert	N;FEM;SG	ADJ;NOM;FEM;PL
חסות	förderer	חסות	förder	N;FEM;SG	ADJ
חסות	sponsor	חסות	sponsor	N;FEM;SG	PROPN
חסות	sponsoren	חסות	sponsor	N;FEM;SG	N;NOM;PL
חסות	trägerschaft	חסות	trägerschaft	N;FEM;SG	ADJ
חסות	schirmherrschaft	חסות	schirmherrschaft	N;FEM;SG	ADJ
חסות	sponsoring	חסות	sponsoring	N;FEM;SG	
חסות	sponsoren	חסות	sponsor	N;FEM;SG	N;NOM;PL
נעלם	weg	נעלם	weg	V;MASC;SG;MID	ADV
נעלם	verschollen	נעלם	verschollen	V;MASC;SG;MID	ADJ
נעלם	verschwand	נעלם	verschwinden	V;MASC;SG;MID	V;IND;SG;3;PST;FIN
בישול	kochen	בישול	kochen	N;MASC;SG	V;NFIN
אוליבר	oliver	אוליבר	oliver	PROPN	ADJ
הצבעים	farbe	הצבע	farben	N;MASC;PL	
הצבעים	farben	הצבע	farben	N;MASC;PL	V;NFIN
עבירות	vergehen	עבירה	vergehen	N;FEM;PL	V;V.PTCP
ירח	mond	ירח	mond	PROPN	PROPN;NOM;SG
ירח	moon	ירח	moon	PROPN	PROPN;NOM;SG
דקה	minute	דקה	minute	N;FEM;SG	
גרעינית	kernkraft	גרעיני	kernkraft	ADV	
גרעינית	kernenergie	גרעיני	kernenergie	ADV	PROPN;SG
גרעינית	nukleare	גרעיני	nuklear	ADV	ADJ;NOM;FEM;PL
גרעינית	nuklear	גרעיני	nuklear	ADV	ADJ
גרעינית	nuklearen	גרעיני	nuklear	ADV	ADJ;ACC;MASC;SG
גרעינית	atomenergie	גרעיני	atomenergie	ADV	ADJ
שייכים	gehöre	שייך	gehören	ADJ;MASC;PL	V;SBJV;SG;3;PRS;FIN
שייכים	dazugehören	שייך	dazugehören	ADJ;MASC;PL	V;NFIN
שייכים	gehören	שייך	gehören	ADJ;MASC;PL	V;IND;3;PRS;FIN
שייכים	angehören	שייך	angehören	ADJ;MASC;PL	V;NFIN
המרכיבים	bestandteile	המרכיב	bestandteile	N;MASC;PL	
המרכיבים	zutaten	המרכיב	zutaten	N;MASC;PL	
המרכיבים	inhaltsstoffe	המרכיב	inhaltsstoff	N;MASC;PL	
הרמה	höhe	הרמה	höch	N;FEM;SG	
זקוק	bedarf	None	bedarf	ADJ;MASC;SG	
זקוק	benötigen	None	benötigen	ADJ;MASC;SG	V;NFIN
זקוק	benötigt	None	benötigen	ADJ;MASC;SG	V;V.PTCP
זקוק	brauchen	None	brauchen	ADJ;MASC;SG	V;NFIN
זקוק	brauch	None	brauch	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
נמכרו	verkaufte	נמכר	verkaufen	V;PL;3;PST;MID	V;IND;SG;3;PST;FIN
אירו	euro	אירו	euro	PROPN	PROPN;NOM;MASC;SG
אירו	euros	אירו	euros	PROPN	
אירו	euro	אירו	euro	PROPN	PROPN;NOM;MASC;SG
עתיקות	alte	עתיקות	alt		ADJ;NOM;FEM;PL
עתיקות	alten	עתיקות	alt		ADJ;NOM;MASC;PL
עתיקות	antike	עתיקות	antik		ADJ;NOM;FEM;SG
עתיקות	antiken	עתיקות	antik		ADJ;NOM
עתיקות	antiquitäten	עתיקות	antiquität		V;NFIN
עתיקות	antiquitäten	עתיקות	antiquität		V;NFIN
בחסות	gefördert	בחסות	fördern		V;V.PTCP
בחסות	gesponsert	בחסות	sponsern		V;V.PTCP
בחסות	gesponserte	בחסות	gesponsert		ADJ;NOM;FEM;PL
נוזל	flüssig	נוזל	flüssig	N;MASC;SG	ADJ
נוזל	fließend	נוזל	fließend	N;MASC;SG	ADJ
נוזל	flüssigkeiten	נוזל	flüssigkeit	N;MASC;SG	N;NOM;FEM;PL
נוזל	flüssigkeit	נוזל	flüssigkeit	N;MASC;SG	ADJ
נוזל	flüssige	נוזל	flüssig	N;MASC;SG	ADJ;NOM;FEM;PL
נוזל	flüssig	נוזל	flüssig	N;MASC;SG	ADJ
נוזל	flüssigkeit	נוזל	flüssigkeit	N;MASC;SG	ADJ
נוזל	liquid	נוזל	liquid	N;MASC;SG	
נוזל	flüssigkeiten	נוזל	flüssigkeit	N;MASC;SG	N;NOM;FEM;PL
הטבלה	taufe	הטבלה	taufen	PROPN	
הטבלה	taufen	הטבלה	taufen	PROPN	V;NFIN
לאומיות	nationalismus	לאומיות	nationalismus	N;FEM;PL	PROPN;NOM;SG
לאומיות	nationalistische	לאומיות	nationalistisch	N;FEM;PL	ADJ;NOM;FEM;PL
לאומיות	nationalismus	לאומיות	nationalismus	N;FEM;PL	PROPN;NOM;SG
לאומיות	nationalistischen	לאומיות	nationalistisch	N;FEM;PL	ADJ;NOM;PL
נפלה	gefallen	נפל	fallen|gefallen	N;FEM;SG	V;V.PTCP
נפלה	fell	נפל	fell	N;FEM;SG	
נפלה	fiel	נפל	fallen	N;FEM;SG	V;IND;SG;3;PST;FIN
נפלה	gestürzt	נפל	stürzen	N;FEM;SG	V;V.PTCP
נפלה	fielen	נפל	fallen	N;FEM;SG	V;IND;PL;3;PST;FIN
כמויות	mengen	כמות	mengen	N;FEM;PL	V;NFIN
חילופי	austausch	חילופי	austausch	ADJ;MASC;PL	
חילופי	umtausch	חילופי	umtausch	ADJ;MASC;PL	N
חילופי	börsen	חילופי	börsen	ADJ;MASC;PL	N;NOM;PL
פינוי	evakuieren	פינוי	evakuieren	N;MASC;SG	V;NFIN
הצאר	zaren	הצאר	zaren	PROPN	PROPN;NOM;MASC;SG
הצאר	zar	הצאר	zar	PROPN	
הזוכה	sieger	הזוך	sieger	ADV	
הזוכה	preisträger	הזוך	preisträg	ADV	ADJ
הזוכה	gewinner	הזוך	gewinner	ADV	
הזוכה	gewinnerin	הזוך	gewinnerin	ADV	ADJ
קפריסין	zypern	קפריסין	zypern	PROPN	
מלכה	queen	מלכה	queen	PROPN	PROPN;NOM;SG
מלכה	königin	מלכה	königin	PROPN	ADJ
מלכה	dame	מלכה	damen	PROPN	
מלכה	malka	מלכה	malka	PROPN	PROPN;SG
אחות	sis	אחות	sis	N;FEM;SG	;SG
אחות	schwester	אחות	schwester	N;FEM;SG	ADJ
אחות	schwägerin	אחות	schwägerin	N;FEM;SG	ADJ
אחות	sister	אחות	sister	N;FEM;SG	PROPN;NOM;SG
אחות	schwester	אחות	schwester	N;FEM;SG	ADJ
אחות	krankenpfleger	אחות	krankenpfleger	N;FEM;SG	ADJ
אחות	krankenschwester	אחות	krankenschwester	N;FEM;SG	ADJ
אחות	pfleger	אחות	pfleger	N;FEM;SG	
אחות	krankenschwestern	אחות	krankenschwestern	N;FEM;SG	ADJ
אחות	schwester	אחות	schwester	N;FEM;SG	ADJ
מחודש	erneuerte	מחודש	erneuert	V;MASC;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
צבר	sabra	צבר	sabra	N;MASC;SG	PROPN;NOM;MASC;SG
צבר	gewonnen	צבר	gewinnen	N;MASC;SG	V;V.PTCP
צבר	gewonnene	צבר	gewonnen	N;MASC;SG	ADJ;NOM;FEM;SG
חרף	trotz	None	trotz		ADP
אפי	effie	אפי	effie		PROPN;NOM;MASC;SG
אפי	epic	אפי	epic		PROPN
רובינשטיין	rubenstein	רובינשטיין	rubenstein	PROPN	
רובינשטיין	rubinstein	רובינשטיין	rubinstein	PROPN	
שלילית	negativen	שלילי	negativ	ADV	ADJ
שלילית	negatives	שלילי	negativ	ADV	ADJ;NOM;NEUT;SG
שלילית	negativer	שלילי	negativ	ADV	ADJ
שלילית	negative	שלילי	negativ	ADV	ADJ;NOM;FEM;PL
שלילית	negativ	שלילי	negativ	ADV	ADJ
להאמין	glaube	האמין	glauben	V;NFIN;ACT	
להאמין	glaub	האמין	glaub	V;NFIN;ACT	
נר	kerzen	נר	kerzen		N;NOM;PL
ניק	nick	ניק	nick		PROPN;NOM;SG
צלזיוס	celsius	צלזיוס	celsius	PROPN	
צלזיוס	celsius	צלזיוס	celsius	PROPN	
גדר	zaun	גדר	zaun	N;FEM;SG	ADV
גדר	zäune	גדר	zäunen	N;FEM;SG	N;NOM;FEM;PL
נושאת	netzbetreiber	נשא	netzbetreiber	V;FEM;SG;V.PTCP;ACT	
נושאת	träger	נשא	träger	V;FEM;SG;V.PTCP;ACT	ADJ
נושאת	carrier	נשא	carrier	V;FEM;SG;V.PTCP;ACT	PROPN
נושאת	fluggesellschaft	נשא	fluggesellschaft	V;FEM;SG;V.PTCP;ACT	ADJ
כנף	flügel	כנף	flügeln		ADJ
כנף	wing	כנף	wingen		PROPN;NOM;SG
פחד	angst	פחד	angst	N;MASC;SG	
פחד	befürchtung	פחד	befürchtung	N;MASC;SG	ADJ
פחד	furcht	פחד	furchen	N;MASC;SG	PROPN
פחד	fürchten	פחד	fürcht	N;MASC;SG	V;NFIN
פחד	fürchte	פחד	fürchen	N;MASC;SG	V;IND;SG;3;PRS;FIN
מינרלים	mineral	מינרלי	mineral	N;MASC;PL	PROPN
מינרלים	mineralstoffe	מינרלי	mineralstoffe	N;MASC;PL	N;NOM;FEM;SG
מינרלים	bodenschätze	מינרלי	bodenschätzen	N;MASC;PL	ADJ;NOM
תאומות	zwillinge	תאומה	zwillinge	N;FEM;PL	
חלום	dream	חלום	dream	N;MASC;SG	
חלום	träume	חלום	träumen	N;MASC;SG	ADJ;NOM
חלום	traum	חלום	traum	N;MASC;SG	ADJ
חלום	träumen	חלום	träumen	N;MASC;SG	V;NFIN
אקדמי	akademischen	אקדמי	akademisch	ADJ;MASC;SG	ADJ;NOM;MASC;PL
אקדמי	akademische	אקדמי	akademisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
רובי	rubin	רובה	rubin	PROPN	PROPN;NOM;SG
רובי	ruby	רובה	ruby	PROPN	PROPN;NOM;SG
רובי	robbie	רובה	robbie	PROPN	PROPN;NOM;SG
חרקים	insekten	חרק	insekt	N;MASC;PL	V;NFIN
חרקים	fehler	חרק	fehler	N;MASC;PL	ADJ
חרקים	insekten	חרק	insekt	N;MASC;PL	V;NFIN
חרקים	käfer	חרק	käfer	N;MASC;PL	
מעולה	great	מעולה	greaen		PROPN
מעולה	toll	מעולה	toll		ADJ
מעולה	großartig	מעולה	großartig		ADJ
מעולה	groß	מעולה	groß		ADJ
מעולה	große	מעולה	groß		ADJ;NOM;FEM;PL
מעולה	exzellente	מעולה	exzellent		ADJ;NOM;FEM;PL
מעולה	ausgezeichnet	מעולה	auszeichnen		V;V.PTCP
מעולה	exzellent	מעולה	exzellent		ADJ
מעולה	ausgezeichnete	מעולה	ausgezeichnet		ADJ;NOM;FEM;SG
מעולה	hervorragend	מעולה	hervorragend		ADJ
מרקו	marko	מרק	marko	PROPN	PROPN;SG
מרקו	marco	מרק	marco	PROPN	PROPN;NOM;SG
ברברה	barbara	ברבר	barbara	PROPN	ADJ
פרה	kühen	פרה	kühen		V;NFIN
מיקרוסופט	microsoft	מיקרוסופט	microsoft	PROPN	PROPN;NOM;SG
האמין	glaubten	האמין	glauben	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
תשובות	antworten	תשובה	antworten	N;FEM;PL	V;NFIN
תשובות	antwort	תשובה	antworen	N;FEM;PL	
תשובות	antworten	תשובה	antworten	N;FEM;PL	V;NFIN
תשובות	antwort	תשובה	antworen	N;FEM;PL	
אוגוסטוס	august	אוגוסטוס	augusten	PROPN	PROPN;NOM;MASC;SG
אוגוסטוס	augustus	אוגוסטוס	augustus	PROPN	PROPN;NOM;MASC;SG
יורה	schießen	יורה	schießen	PROPN	V;NFIN
יורה	abfeuern	יורה	abfeuern	PROPN	V;NFIN
יורה	feuern	יורה	feuern	PROPN	V;NFIN
יורה	schützen	יורה	schützen	PROPN	V;NFIN
יורה	schütze	יורה	schützen	PROPN	
יורה	shooter	יורה	shoot	PROPN	ADJ
הקדיש	engagiert	הקדיש	engagiert	V;MASC;SG;3;PST;ACT	ADJ;V.PTCP
הקדיש	engagierten	הקדיש	engagiert	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
הקדיש	widmet	הקדיש	widmen	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PRS;FIN
הופעתה	entstehung	הופעה	Entstehung	V;FEM;SG;3;PST;PASS	
אקראי	zufall	אקראי	zufall	ADJ;MASC;SG	
אקראי	beliebig	אקראי	beliebig	ADJ;MASC;SG	ADV
אקראי	zufällige	אקראי	zufällig	ADJ;MASC;SG	ADJ;NOM;FEM;PL
קלאסי	klassik	קלאסי	klassik	ADJ;MASC;SG	
קלאסי	klassische	קלאסי	klassisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
קלאסי	klassischen	קלאסי	klassisch	ADJ;MASC;SG	ADJ;NOM;MASC;PL
קלאסי	klassik	קלאסי	klassik	ADJ;MASC;SG	
קלאסי	classic	קלאסי	classic	ADJ;MASC;SG	PROPN
קלאסי	klassische	קלאסי	klassisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
קלאסי	klassischen	קלאסי	klassisch	ADJ;MASC;SG	ADJ;NOM;MASC;PL
מופעים	instanzen	מופע	instanzen	N;MASC;PL	V;NFIN
מופעים	fällen	מופע	fällen	N;MASC;PL	V;NFIN
מופעים	vorkommnisse	מופע	vorkommnis	N;MASC;PL	
מופעים	vorkommen	מופע	vorkommen	N;MASC;PL	V;NFIN
מופעים	zeigt	מופע	zeigen	N;MASC;PL	V;IND;SG;3;PRS;FIN
התאבדות	suizid	התאבדות	suizid	N;FEM;SG	
התאבדות	selbstmord	התאבדות	selbstmord	N;FEM;SG	
דיו	tinte	דיו	tinten	N;MASC;SG	
נלסון	nelson	נלסון	nelson	PROPN	PROPN;NOM;MASC;SG
שירו	singt	שירו	singen		V;IND;SG;3;PRS;FIN
שירו	singen	שירו	singen		V;NFIN
שירו	singe	שירו	singen		V;IND;SG;3;PRS;FIN
מחשבה	gedanken	מחשבה	panken	N;FEM;SG	V;NFIN
מחשבה	gedanke	מחשבה	gedank	N;FEM;SG	ADJ
מחשבה	dachte	מחשבה	denken	N;FEM;SG	V;IND;SG;3;PST;FIN
מחשבה	gedacht	מחשבה	denken|gedenken	N;FEM;SG	V;V.PTCP
נרחבת	umfangreichen	נרחב	umfangreich	V;FEM;SG;V.PTCP;MID	ADJ
נרחבת	umfangreiche	נרחב	umfangreich	V;FEM;SG;V.PTCP;MID	ADJ;NOM;FEM;PL
נרחבת	umfassend	נרחב	umfassend	V;FEM;SG;V.PTCP;MID	ADJ
נרחבת	umfangreiches	נרחב	umfangreich	V;FEM;SG;V.PTCP;MID	ADJ;NOM;NEUT;SG
נרחבת	umfassende	נרחב	umfassend	V;FEM;SG;V.PTCP;MID	ADJ;NOM;FEM;PL
ברח	geflüchtet	ברח	flüchten		V;V.PTCP
ברח	abgehauen	ברח	abhauen		V;V.PTCP
ברח	entkam	ברח	entkommen		V;IND;SG;3;PST;FIN
ברח	entkommen	ברח	entkommen		V;NFIN
ברח	geflohen	ברח	fliehen		V;V.PTCP
אודי	audie	אודי	audie	PROPN	
אודי	udi	אודי	Udi	PROPN	PROPN;NOM;MASC;SG
מכשירים	instrumente	הכשיר	instrument	N;MASC;PL	ADJ;PL
מכשירים	vorrichtungen	הכשיר	vorrichtungen	N;MASC;PL	V;NFIN
מכשירים	endgeräte	הכשיר	endgerät	N;MASC;PL	
רז	rez	רז	rez	PROPN	
רז	raz	רז	raz	PROPN	
מועמדות	angewandte	הועמד	angewandt		ADJ;NOM;FEM;PL
מועמדות	angewandt	הועמד	anwenden		V;V.PTCP
מועמדות	angewendet	הועמד	anwenden		V;V.PTCP
מועמדות	beantragte	הועמד	beantragen		V;IND;SG;3;PST;FIN
מועמדות	kandidatur	הועמד	kandidatur		V;IND;SG;3;PST;FIN
מועמדות	kandidaten	הועמד	kandidat		N;NOM;PL
מועמדות	beitrittskandidaten	הועמד	beitrittskandidaten		N;NOM;PL
מועמדות	anwärter	הועמד	anwärter		ADJ
מועמדות	ernannt	הועמד	ernennen		V;V.PTCP
מועמדות	nominiert	הועמד	nominieren		V;V.PTCP
מועמדות	nominierung	הועמד	nominierung		N;NOM;FEM;SG
מועמדות	nominierten	הועמד	nominiert		V;IND;PL;3;PST;FIN
סגנונות	stile	סגנון	stil	N;MASC;PL	ADJ
סגנונות	stil	סגנון	stil	N;MASC;PL	ADJ
סגנונות	vorlagen	סגנון	vorliegen	N;MASC;PL	V;NFIN
שביל	trasse	שביל	trassen		N
שביל	weg	שביל	weg		ADV
שביל	rechnung	שביל	rechnung		PROPN;SG
שביל	bill	שביל	billen		PROPN;NOM;MASC;SG
המטופל	geduldig	המטופל	geduldig	PROPN	ADJ
המטופל	patienten	המטופל	patient	PROPN	V;IND;PL;3;PST;FIN
המטופל	patient	המטופל	patient	PROPN	
המטופל	geduld	המטופל	geduld	PROPN	ADJ
המטופל	patientin	המטופל	patientin	PROPN	
אוניברסיטה	universität	אוניברסיטה	universität	N;FEM;SG	ADJ
אוניברסיטה	universitäten	אוניברסיטה	universitäten	N;FEM;SG	N;NOM;PL
שייטת	flottille	שייטה	flottill	N;FEM;SG	ADJ;NOM;SG
סבסטיאן	sebastian	סבסטיאן	sebastian	PROPN	PROPN;NOM;SG
אלקטרונית	elektronischen	אלקטרוני	elektronisch	ADV	ADJ
אלקטרונית	elektronische	אלקטרוני	elektronisch	ADV	ADJ;NOM;FEM;PL
אלקטרונית	elektronisch	אלקטרוני	elektronisch	ADV	ADJ
אלקטרונית	elektronik	אלקטרוני	elektronik	ADV	ADJ
אלקטרונית	elektronischer	אלקטרוני	elektronisch	ADV	ADJ
אגדה	legenden	אגדה	legend	N;FEM;SG	ADJ
אגדה	legende	אגדה	legend	N;FEM;SG	ADJ;NOM;FEM;PL
אגדה	legend	אגדה	legend	N;FEM;SG	ADJ
ברובו	meistens	ברובו	meistens		ADV
ברובו	meist	ברובו	meist		ADV
ברובו	größtenteils	ברובו	größtenteils		ADV
ברובו	überwiegend	ברובו	überwiegend		ADJ
ברובו	hauptsächlich	ברובו	hauptsächlich		ADJ
פרטיות	privatsphäre	פרטי	privatsphäre	ADJ;FEM;PL	ADJ;NOM;SG
פרטיות	privatleben	פרטי	privatleben	ADJ;FEM;PL	V
ניסיתי	versuchte	ניסה	versuchen	V;SG;1;PST;ACT	V;IND;SG;3;PST;FIN
ניסיתי	versuchten	ניסה	versuchen	V;SG;1;PST;ACT	V;IND;PL;3;PST;FIN
נחמד	hübsche	נחמד	hübsch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
נחמד	nizza	נחמד	nizza	ADJ;MASC;SG	PROPN;NOM;SG
נחמד	schöne	נחמד	schön	ADJ;MASC;SG	ADJ;NOM;FEM;PL
פרנקפורט	frankfurter	פרנקפורט	Frankfurter	PROPN	ADJ
פרנקפורט	frankfurt	פרנקפורט	frankfurt	PROPN	PROPN;NOM;NEUT;SG
פרנקפורט	frankfort	פרנקפורט	frankfort	PROPN	PROPN
מרובה	vielfachen	מרובה	vielfach	ADJ;FEM;SG	V;NFIN
מרובה	mehrfache	מרובה	mehrfach	ADJ;FEM;SG	ADJ;NOM;FEM;PL
מרובה	multiple	מרובה	multipl	ADJ;FEM;SG	ADJ;NOM;FEM;PL
מרובה	mehrere	מרובה	mehrere	ADJ;FEM;SG	PRO;NOM;INDF;PL
נוכח	vorliegenden	נוכח	vorliegend		V;NFIN
נוכח	anwesend	נוכח	anwesend		ADJ
נוכח	vorhanden	נוכח	vorhanden		ADJ
נוכח	präsentieren	נוכח	präsentieren		V;NFIN
נוכח	geschenk	נוכח	geschenk		ADJ
חלוץ	pioneer	חלוץ	pioneer	N;MASC;SG	PROPN;SG
חלוץ	wegbereiter	חלוץ	wegbereiter	N;MASC;SG	ADJ
חלוץ	pionier	חלוץ	pionier	N;MASC;SG	ADJ
חלוץ	vorreiter	חלוץ	vorreiter	N;MASC;SG	ADJ
הממצאים	befund	הממצאים	befinden	N	ADJ
הממצאים	feststellungen	הממצאים	feststellingen	N	V;NFIN
הממצאים	erkenntnisse	הממצאים	erkenntnis	N	V;IND;SG;3;FIN
האמנה	pakt	האמנה	pakt	N;FEM;SG	PROPN
האמנה	verpflichtung	האמנה	verpflichtung	N;FEM;SG	V;IND;SG;3;PRS;FIN
האמנה	bund	האמנה	bund	N;FEM;SG	
האמנה	vertrag	האמנה	vertragen	N;FEM;SG	V;IND;SG;3;PST;FIN
קולונל	colonel	קולונל	colonel	PROPN	PROPN;NOM;MASC;SG
קולונל	oberstleutnant	קולונל	oberstleutnant	PROPN	ADJ
קולונל	oberst	קולונל	oberst	PROPN	
קולונל	col	קולונל	col	PROPN	PROPN;NOM;SG
תווית	etikett	תווית	etiket	N;FEM;SG	ADJ
תווית	aufkleber	תווית	aufkleber	N;FEM;SG	ADJ
תווית	label	תווית	label	N;FEM;SG	
תווית	beschriftung	תווית	Beschriftung	N;FEM;SG	ADJ
יודעת	weiß	ידע	wissen	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
יודעת	kenn	ידע	kenn	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;FIN
יודעת	weiss	ידע	wissen	V;FEM;SG;V.PTCP;ACT	
יבנה	bauen	יבנה	bauen	PROPN	V;NFIN
יבנה	aufbauen	יבנה	aufbauen	PROPN	V;NFIN
יבנה	build	יבנה	build	PROPN	PROPN
חריף	scharf	חריף	scharf	N;MASC;SG	ADJ
חריף	scharfer	חריף	scharf	N;MASC;SG	ADJ
חריף	scharfe	חריף	scharf	N;MASC;SG	ADJ;NOM;FEM;PL
כתבים	schriften	כתב	schreifen	N;MASC;PL	V;FIN
כתבים	reporter	כתב	reporter	N;MASC;PL	ADJ
סטון	steine	סטון	stein	PROPN	N
סטון	gestein	סטון	gestein	PROPN	
סטון	stone	סטון	stone	PROPN	PROPN;SG
סטון	stein	סטון	stein	PROPN	PROPN;NOM;MASC;SG
