medaljen	medalj	medalje	medalj	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
væbnede	väpnad	væbne	väpna	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
undersøgt	studerat	undersøge	studera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgt	undersökt	undersøge	undersöka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgt	undersökta	undersøge	undersöka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
undersøgt	utrett	undersøge	utreda	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgt	undersökt	undersøge	undersöka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undersøgt	undersökta	undersøge	undersöka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
organiske	organiskt	organisk	organisk	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
organiske	ekologiskt	organisk	ekologisk	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
organiske	ekologisk	organisk	ekologisk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
newton	newton	newton	newton		PROPN;NOM
dybere	djupare	dybere	djup	ADV;CMPR	ADJ;NOM;CMPR
michelle	michelle	michel	michelle	N;INDF;MASC+FEM;SG	PROPN;NOM
signatur	undertecknande	signatur	undertecknande	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
sammenlignes	jämför	sammenligne	jämföra	V;IND;PRS;FIN;PASS	V;IMP;FIN;ACT
olga	olga	olga	olg		PROPN;NOM
romantisk	romantiskt	romantisk	romantisk	ADV	ADJ;NOM;INDF;NEUT;SG
romantisk	romantisk	romantisk	romantisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
romantisk	romantiska	romantisk	romantisk	ADV	ADJ;NOM;PL
blind	blind	blind	blind	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
blind	blinda	blind	blind	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
sevilla	sevilla	sevilla	sevill	PROPN	PROPN;NOM
sevilla	sevilla	sevilla	sevill	PROPN	PROPN;NOM
kavaleri	kavalleriet	kavaleri	kavallerium	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
mel	mel	mel	mel	N;INDF;MASC+FEM;SG	PROPN;NOM
ronnie	ronnie	ronnie	ronnie		PROPN;NOM
opvarmning	uppvärmningen	opvarmning	uppvärmning	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
opvarmning	värmande	opvarmning	värmande	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
opvarmning	värmer	opvarmning	värma	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
køb	köpa	køb	köpa	N;INDF;NEUT;SG	V;IMP;NFIN;ACT
køb	inköp	køb	inköp	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
køb	köpet	køb	köp	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
køb	köper	køb	köpa	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
køb	köpa	køb	köpa	N;INDF;NEUT;SG	V;IMP;NFIN;ACT
køb	inköp	køb	inköp	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
køb	köper	køb	köpa	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
køb	köpa	køb	köpa	N;INDF;NEUT;SG	V;IMP;NFIN;ACT
walker	walker	walke	walker	N;INDF;MASC+FEM;SG	PROPN;NOM
statistisk	statistiska	statistisk	statistisk	ADV	ADJ;NOM;PL
statistisk	statistisk	statistisk	statistisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
afslørede	avslöjades	afsløre	avslöja	V;IND;PST;FIN;ACT	V;IND;PST;FIN;PASS
afslørede	avslöjad	afsløre	avslöja	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
afslørede	avslöjas	afsløre	avslöja	V;IND;PST;FIN;ACT	V;IND;NFIN;PASS
afslørede	avslöjade	afsløre	avslöja	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
afslørede	avslöjat	afsløre	avslöja	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sporten	sport	sport	sport	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
sporten	idrott	sport	idrott	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ruth	ruth	ruth	ruth	N;INDF;MASC+FEM;SG	PROPN;NOM
domstol	domstolen	domstol	domstol	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
domstol	revisionsrätten	domstol	revisionsrätt	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
domstol	court	domstol	court	N;INDF;MASC+FEM;SG	PROPN;NOM
leverer	leverera	levere	leverera	V;IND;PRS;FIN;ACT	V;IMP;NFIN;ACT
grænserne	gränsar	grænse	gränsa	N;DEF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
grænserne	inramning	grænse	inramning	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
grænserne	gränser	grænse	gräns	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
grænserne	gränser	grænse	gräns	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
separat	separat	separat	separat	ADV	ADJ;NOM;INDF;MASC+FEM;SG
separat	separat	separat	separat	ADV	ADJ;NOM;INDF;MASC+FEM;SG
separat	separata	separat	separat	ADV	ADJ;NOM;PL
separat	separera	separat	separera	ADV	V;IMP;NFIN;ACT
wikidata	wikidata	wikidata	pikidat		N;NOM;INDF;NEUT;SG
komponenter	komponenterna	komponent	komponent	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
stein	stein	stein	stein	N;INDF;MASC+FEM;SG	PROPN;NOM
skulptur	skulpturer	skulptur	skulptur	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
pearl	pärlan	pearl	pärlan	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ordfører	föredragande	ordfører	föredragande	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
trykte	tryckt	trykte	trycka	V;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
trykte	tryckta	trykte	trycka	V;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
varierende	varierande	variere	variera	V;PRS;V.PTCP	ADJ;NOM;PRS;V.PTCP
godkendte	godkända	godkende	godkänna	V;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
godkendte	godkänt	godkende	godkänna	V;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
godkendte	godkänd	godkende	godkänd	V;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
permanente	permanent	permanent	permanent	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
winston	winston	winston	winston	N;INDF;MASC+FEM;SG	PROPN;NOM
fisker	fiskar	fisker	fisk	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
fisker	fiskare	fisker	fisk	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
fisker	fiska	fisker	fisk	N;INDF;MASC+FEM;SG	V;NFIN;ACT
fisker	fisket	fisker	fiske	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
fisker	fiskar	fisker	fisk	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
dygtige	begåvad	dygtig	begåvad	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dygtige	talangfull	dygtig	talangfull	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
oldenburg	oldenburg	oldenburg	oldenburg		PROPN;NOM
beton	konkret	beton	konkret	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
beton	konkreta	beton	konkret	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
mandat	mandatet	mandat	mandat	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
dortmund	dortmund	dortmund	dortmund	PROPN	PROPN;NOM
kæde	kedjan	kæde	kedjan	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
bureau	byrån	bureau	byrån	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
bureau	presidiet	bureau	presidium	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
police	poliser	police	polis	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
police	polisen	police	polis	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
dragon	draken	dragon	drak		N;NOM;DEF;MASC+FEM;SG
dragon	drake	dragon	drake		N;NOM;INDF;MASC+FEM;SG
dragon	dragon	dragon	dragon		N;NOM;INDF;MASC+FEM;SG
rede	berett	rede	bereda	N	ADJ;NOM;INDF;NEUT;SG
rede	beredd	rede	beredd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rede	förberedd	rede	förberedd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rede	beredda	rede	beredd	N	ADJ;NOM;PL;PST;V.PTCP
rede	förberett	rede	förbere	N	ADJ;NOM;INDF;NEUT;SG
chopin	chopin	chopin	chopin		PROPN;NOM
drab	dödande	drab	dödande	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
drab	döda	drab	död	N;INDF;NEUT;SG	ADJ;NOM;PL
drab	dödande	drab	dödande	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
gad	gad	gide	ge	V;IND;PST;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
dale	dale	dal	dal	N;INDF;MASC+FEM;PL	PROPN;NOM
pedro	pedro	pedro	pedro		PROPN;NOM
barry	barry	barry	barry		PROPN;NOM
allieret	allierade	alliere	alliera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
allieret	allierad	alliere	alliera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
allieret	allierade	alliere	alliera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
allieret	bundsförvant	alliere	bundsförvant	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
allieret	allierad	alliere	alliera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
allieret	ally	alliere	ally	V;INDF;SG;PST;V.PTCP	PROPN;NOM
judas	judas	judas	juda		PROPN;GEN
lufthavne	flygplats	lufthavne	flygpla	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
lufthavne	flygplatsen	lufthavne	flygplats	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;SG
lufthavne	airport	lufthavne	airport	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
small	small	small	small		N;NOM;INDF;NEUT;SG
small	små	small	liten		ADJ;NOM;PL
small	litet	small	litet		ADV
small	liten	small	liten		ADJ;NOM;INDF;MASC+FEM;SG
kentucky	kentucky	kentucky	kentucky		PROPN;NOM
afløser	ersätter	afløser	ersätta	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
afløser	ersätta	afløser	ersätta	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
afløser	ersättande	afløser	ersätta	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
afløser	ersättare	afløser	ersättare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
fuldmægtig	förvaltaren	fuldmægtig	förvaltare	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
fuldmægtig	handläggare	fuldmægtig	handläggare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
nassau	nassau	nassau	nassau	N;INDF;MASC+FEM;SG	PROPN;NOM
proteiner	protein	protein	protein	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
simpson	simpson	simpson	simpson		PROPN;NOM
leth	leth	leth	leth	N;INDF;NEUT;SG	PROPN;NOM
suppleret	kompletteras	supplere	komplettera	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
suppleret	kompletterade	supplere	komplettera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
suppleret	kompletterat	supplere	komplettera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
suppleret	kompletteras	supplere	komplettera	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
suppleret	kompletterade	supplere	komplettera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
suppleret	kompletterat	supplere	komplettera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
satellitter	satelliterna	satellit	satellit	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
nepal	nepal	nepal	nepal	PROPN	PROPN;NOM
koncentreret	koncentrerat	koncentrere	koncentrerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG
koncentreret	koncentrerad	koncentrere	koncentrerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
koncentreret	koncentrerade	koncentrere	koncentrera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
koncentreret	koncentrerar	koncentrere	koncentrera	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;ACT
påstand	påståendet	påstand	påstående	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
amy	amy	amy	amy	N;INDF;MASC+FEM;SG	PROPN;NOM
factor	faktorn	factor	faktor	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
walk	promenad	walk	promenad		N;NOM;INDF;MASC+FEM;SG
walk	promenera	walk	promenera		V;IMP;FIN;ACT
walk	walk	walk	walk		N;NOM;INDF;MASC+FEM;SG
opdagelsesrejsende	upptäcktsresande	opdagelsesrejsende	upptäcktsresa	ADJ	N;NOM;INDF;NEUT;SG
opdagelsesrejsende	explorer	opdagelsesrejsende	explor	ADJ	N;NOM;INDF;MASC+FEM;PL
opdagelsesrejsende	utforskare	opdagelsesrejsende	utforskare	ADJ	N;NOM;INDF;MASC+FEM;PL
opdagelsesrejsende	upptäcktsresande	opdagelsesrejsende	upptäcktsresa	ADJ	N;NOM;INDF;NEUT;SG
rick	rick	rick	råck		PROPN;NOM
neutrale	neutral	neutral	neutral	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
neutrale	neutralt	neutral	neutral	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
rob	råna	rob	råna		V;IMP;FIN;ACT
rob	rob	rob	rob		PROPN;NOM
omfattet	ingår	omfatte	ingå	N;DEF;NEUT;SG	V;IND;PRS;FIN;ACT
omfattet	inkluderade	omfatte	inkludera	N;DEF;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
omfattet	inkluderat	omfatte	inkludera	N;DEF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
omfattet	inkluderad	omfatte	inkludera	N;DEF;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
omfattet	täcks	omfatte	täcka	N;DEF;NEUT;SG	V;IND;PRS;FIN;PASS
omfattet	täckt	omfatte	täcka	N;DEF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
omfattet	täckta	omfatte	täckt	N;DEF;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
omfattet	täckte	omfatte	täcka	N;DEF;NEUT;SG	V;IND;PST;FIN;ACT
terror	terrorismen	terror	terrorism	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
kriminelle	kriminell	kriminel	kriminell	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
kriminelle	brottslig	kriminel	brottslig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
kriminelle	brottsling	kriminel	brottsling	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
kriminelle	brottmål	kriminel	brottmål	ADJ;PL	N;NOM;INDF;NEUT;SG
kriminelle	brottslingar	kriminel	brottsling	ADJ;PL	N;NOM;INDF;MASC+FEM;PL
leftarm	leftarm	leftarm	leftarm		N;NOM;INDF;MASC+FEM;SG
cæsar	caesar	cæsar	caes	N;INDF;MASC+FEM;SG	PROPN;NOM
forøget	ökade	forøge	öka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
forøget	ökad	forøge	öka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
forøget	ökat	forøge	öka	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
forøget	förhöjt	forøge	förhöja	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
regelmæssige	regelbundet	regelmæssig	regelbund	ADJ;PL	N;NOM;DEF;NEUT;SG
regelmæssige	regelbunden	regelmæssig	regelbund	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
regelmæssige	ordinarie	regelmæssig	ordinarium	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
cypern	cypern	cypern	cypern	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
halve	halvor	halv	halvor	ADJ;PL	N;NOM;INDF;MASC+FEM;PL
mitsubishi	mitsubishi	mitsubishi	mitsubishi		N;NOM;INDF;MASC+FEM;SG
skarpe	skarp	skarp	skarp	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
skarpe	sharp	skarp	sharp	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
skarpe	skarpt	skarp	skarp	ADJ;PL	ADV
undervist	undervisade	undervist	undervisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
undervist	lärd	undervist	lärd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
undervist	lärt	undervist	lära	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
undervist	undervisat	undervist	undervisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
batteri	batteriet	batteri	batteri	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
batteri	batterierna	batteri	batteri	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;PL
batteri	batterier	batteri	batteri	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
omkostninger	kosta	omkostning	kosta	N;INDF;MASC+FEM;PL	V;IMP;FIN;ACT
omkostninger	kostnad	omkostning	kostnad	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
afdelingen	departement	afdeling	departement	N;DEF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
afdelingen	department	afdeling	department	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
afdelingen	avdelning	afdeling	avdelning	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mur	väggen	mur	vägg	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
motors	motorer	motors	motor		N;NOM;INDF;MASC+FEM;PL
motors	motors	motors	mota		PROPN;NOM
passede	vältränad	passe	vältränad	V;IND;PST;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
passede	passar	passe	passa	V;IND;PST;FIN;ACT	V;IND;PRS;FIN;ACT
passede	passa	passe	passa	V;IND;PST;FIN;ACT	V;IMP;FIN;ACT
passede	fit	passe	fit	V;IND;PST;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
passede	skött	passe	sköta	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cia	cia	cia	cia		PROPN;NOM
cia	cia	cia	cia		PROPN;NOM
forberede	förberedelser	forbere	förberedelse	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;PL
forberede	förberedelse	forbere	förberedelse	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
richmond	richmond	richmond	richmond	N;INDF;NEUT;SG	PROPN;NOM
lissabon	lissabon	lissabon	lissabon		PROPN;NOM
lissabon	lissabons	lissabon	lissabon		N;GEN;INDF;MASC+FEM;PL
lissabon	lisbon	lissabon	lisbon		PROPN;NOM
grace	nåd	grace	nåd		N;NOM;INDF;MASC+FEM;SG
grace	grace	grace	grace		N;NOM;INDF;MASC+FEM;SG
skandinavisk	skandinaviska	skandinavisk	skandinavisk	ADJ;INDF;SG	ADJ;NOM;PL
skandinavisk	skandinavien	skandinavisk	skandinavien	ADJ;INDF;SG	PROPN;NOM
brugerne	användare	bruger	användare	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
sct	sct	sct	sct	N;INDF;MASC+FEM;SG	PROPN;NOM
tusind	tusen	tusind	tusen	N;INDF;NEUT;SG	NUM;NOM
templet	tempel	temple	tempel	N;DEF;NEUT;SG	N;NOM;INDF;NEUT;SG
templet	temple	temple	temple	N;DEF;NEUT;SG	N;NOM;INDF;NEUT;SG
håbet	hoppas	håb	hoppas	N;DEF;NEUT;SG	V;NFIN
håbet	hoppades	håb	hoppades	N;DEF;NEUT;SG	V;IND;PST;FIN;PASS
håbet	förhoppning	håb	förhoppning	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
håbet	hoppas	håb	hoppas	N;DEF;NEUT;SG	V;NFIN
håbet	hopp	håb	hopp	N;DEF;NEUT;SG	N;NOM;INDF;NEUT;SG
håbet	hope	håb	hape	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
håbet	hoppats	håb	hoppas	N;DEF;NEUT;SG	V;V.CVB;PASS
håbet	hoppades	håb	hoppades	N;DEF;NEUT;SG	V;IND;PST;FIN;PASS
indlagt	inlagd	indlægge	lägga_in	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
indlagt	inläggningar	indlægge	inläggning	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;PL
indlagt	erkänt	indlægge	erkända	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reform	reformera	reform	reformera	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
reform	reformer	reform	reform	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
reform	reformera	reform	reformera	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
reform	reformen	reform	reform	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
videnskabeligt	vetenskapligt	videnskabelig	vetenskaplig	ADV	ADJ;NOM;INDF;NEUT;SG
videnskabeligt	vetenskapligt	videnskabelig	vetenskaplig	ADV	ADJ;NOM;INDF;NEUT;SG
videnskabeligt	vetenskapliga	videnskabelig	vetenskaplig	ADV	ADJ;NOM;PL
videnskabeligt	vetenskaplig	videnskabelig	vetenskaplig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
missioner	uppdrag	mission	uppdrag	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
tidsrum	perioden	tidsrum	period	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
psykisk	psykologiska	psykisk	psykologisk	ADJ;INDF;SG	ADJ;NOM;PL
psykisk	psykiska	psykisk	psykisk	ADJ;INDF;SG	ADJ;NOM;PL
psykisk	synsk	psykisk	synsk	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
psykisk	psykiska	psykisk	psykisk	ADJ;INDF;SG	ADJ;NOM;PL
psykisk	psykiatrisk	psykisk	psykiatrisk	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
psykisk	psykiatriska	psykisk	psykiatrisk	ADJ;INDF;SG	ADJ;NOM;PL
psykisk	mentala	psykisk	mental	ADJ;INDF;SG	ADJ;NOM;PL
psykisk	mental	psykisk	mental	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
psykisk	psykiska	psykisk	psykisk	ADJ;INDF;SG	ADJ;NOM;PL
clara	clara	clara	clara		PROPN;NOM
hoteller	hotell	hotel	hotell	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
beskadiget	skadade	beskadige	skada	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
beskadiget	skadat	beskadige	skada	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
beskadiget	skadad	beskadige	skada	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rudolph	rudolph	rudolph	rudolph	N;INDF;MASC+FEM;SG	PROPN;NOM
ward	ward	ward	ward		PROPN;NOM
modtagelse	mottagande	modtagelse	motta	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
modtagelse	mottagande	modtagelse	motta	N;INDF;MASC+FEM;SG	ADJ;NOM;PRS;V.PTCP
modtagelse	receptionen	modtagelse	reception	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
support	stötta	support	stötta	N;INDF;MASC+FEM;SG	V;NFIN;ACT
support	stödja	support	stödja	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
sandhed	sanningen	sandhed	sanning	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
sandhed	sanningens	sandhed	sanning	N;INDF;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
hævet	uppfostrade	hæve	uppfostra	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
hævet	uppfostrad	hæve	uppfostrad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hævet	uppväxt	hæve	uppväxt	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
hævet	höjt	hæve	höja	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
hævet	uppvuxen	hæve	uppvuxen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hævet	svullna	hæve	svullen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL
hævet	svullen	hæve	svull	V;INDF;SG;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
manuelt	manual	manuel	manual	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
manuelt	handbok	manuel	handbok	ADJ;INDF;SG	N;NOM;INDF;MASC+FEM;SG
manuelt	manuellt	manuel	manuell	ADJ;INDF;SG	ADV
manuelt	manuellt	manuel	manuell	ADJ;INDF;SG	ADV
inn	inn	inn	inn		N;NOM;INDF;NEUT;SG
inn	värdshus	inn	värdshus		N;NOM;INDF;NEUT;SG
inn	inn	inn	inn		N;NOM;INDF;NEUT;SG
inn	värdshus	inn	värdshus		N;NOM;INDF;NEUT;SG
atmosfæren	atmosfär	atmosfær	atmosfär	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
