right	ben	righta	ben		ADV
snega	impecable	sneg	impecable	N;GEN;MASC;SG	ADJ
leteči	a	leteč	o	ADJ;NOM;MASC;SG;V.PTCP	DET
leteči	voando	leteč	voar	ADJ;NOM;MASC;SG;V.PTCP	V
leteči	voar	leteč	voar	ADJ;NOM;MASC;SG;V.PTCP	V
hitra	velocidade	hiter	velocidade	ADJ;NOM;FEM;SG	N
ekonomska	o	ekonomski	o	ADJ;NOM;FEM;SG	DET
osebje	de	osebje	de	N;NOM;NEUT;SG	ADP
jelka	árbore	jelka	árbore	PROPN;NOM;FEM;SG	N
jelka	tree	jelka	trear	PROPN;NOM;FEM;SG	PROPN
jelka	crosstree	jelka	crosstree	PROPN;NOM;FEM;SG	PROPN
mile	milla	mila	milla		N
rolling	rolling	rolling	rolling	N;NOM;MASC;SG	PROPN
mass	masiva	mass	masivo	N;NOM;MASC;SG	ADJ
mass	de	mass	de	N;NOM;MASC;SG	ADP
irana	irán	iran	ir	N;GEN;MASC;SG	PROPN
hrbet	volver	hrbet	volver	N;NOM;MASC;SG	V
hrbet	atrás	hrbet	atrás	N;NOM;MASC;SG	ADV
televizija	a	televizija	o	N;NOM;FEM;SG	DET
televizija	da	televizija	da	N;NOM;FEM;SG	V
televizija	tv	televizija	tv	N;NOM;FEM;SG	PROPN
poj	cantar	poj	cantar	ADV	V
poj	canta	poj	canta	ADV	N
poj	cante	poj	cante	ADV	N
upravnik	director	upravnik	director	N;NOM;MASC;SG	ADJ
resnico	a	resnica	o	N;ACC;FEM;SG	DET
preživi	á	preživeti	á	V;PFV;IND;SG;3;PRS;FIN	N
preživi	sobreviva	preživeti	sobrevivo	V;PFV;IND;SG;3;PRS;FIN	N
preživi	humano	preživeti	humano	V;PFV;IND;SG;3;PRS;FIN	ADJ
živčni	nervios	živčen	nervio	ADJ;NOM;MASC;SG	N
geoffrey	geoffrey	geoffrey	geoffrey	N;NOM;MASC;SG	PROPN
zadaj	volver	zadaj	volver		V
zadaj	volta	zadaj	volta		N
zadaj	atrás	zadaj	atrás		ADV
zadaj	última	zadaj	último		ADJ
zadaj	fila	zadaj	fila		N
zadaj	parte	zadaj	parte		N
zadaj	traseira	zadaj	traseiro		N
pooblastila	poderes	pooblastilo	poder	N;NOM;NEUT;PL	V
najmanjša	máis	majhen	máis	ADJ;NOM;RL;FEM;SG	ADV
navade	o	navada	o	N;NOM;FEM;PL	DET
con	con	cona	con	N;NOM;MASC;SG	ADP
častniki	oficiais	častnik	oficial	N;NOM;MASC;PL	ADJ
častniki	os	častnik	o	N;NOM;MASC;PL	DET
častniki	seus	častnik	seu	N;NOM;MASC;PL	DET
groba	aproximada	grob	aproximar	N;NOM;MASC;SG	V
groba	duro	grob	duro	N;NOM;MASC;SG	ADJ
groba	mal	grob	mal	N;NOM;MASC;SG	ADV
groba	moi	grob	moi	N;NOM;MASC;SG	ADV
groba	duros	grob	duro	N;NOM;MASC;SG	ADJ
groba	duras	grob	duro	N;NOM;MASC;SG	ADJ
groba	grave	grob	grave	N;NOM;MASC;SG	ADJ
izboljša	a	izboljšati	o	V;PFV;IND;SG;3;PRS;FIN	DET
poznavanje	coñecía	poznavanje	coñecer	N;NOM;NEUT;SG	V
poznano	familiarizados	poznano	familiarizar	ADJ;NOM;NEUT;SG;V.PTCP	V
poznano	coñeces	poznano	coñecer	ADJ;NOM;NEUT;SG;V.PTCP	V
uničiti	os	uničiti	o	V;PFV;NFIN	DET
uničiti	destruílo	uničiti	destruílo	V;PFV;NFIN	PROPN
uničiti	seguros	uničiti	seguro	V;PFV;NFIN	N
mehansko	mecánica	mehanski	mecánica	ADV	N
mehansko	mecánico	mehanski	mecánico	ADV	N
dano	lle	dan	lle	ADJ;NOM;NEUT;SG	PRO
dano	a	dan	o	ADJ;NOM;NEUT;SG	DET
dano	dado	dan	dar	ADJ;NOM;NEUT;SG	V
dano	se	dan	se	ADJ;NOM;NEUT;SG	CONJ
demokracije	democráticos	demokracija	democrático	N;NOM;FEM;PL	ADJ
demokracije	actual	demokracija	actual	N;NOM;FEM;PL	ADJ
klobuk	o	klobuk	o	N;NOM;MASC;SG	DET
klobuk	sombreiriño	klobuk	sombreiriño	N;NOM;MASC;SG	PROPN
varuje	a	varovati	o	V;IPFV;IND;SG;3;PRS;FIN	DET
japonci	xaponés	japonec	xaponés	N;NOM;MASC;PL	PROPN
nikdar	non	nikdar	non	ADV	PART
škotske	escocia	škotski	escocia	ADJ;NOM;FEM;PL	PROPN
postavljeno	criados	postavljen	criar	ADJ;NOM;NEUT;SG;V.PTCP	V
postavljeno	a	postavljen	o	ADJ;NOM;NEUT;SG;V.PTCP	DET
postavljeno	crecín	postavljen	crecín	ADJ;NOM;NEUT;SG;V.PTCP	PROPN
postavljeno	criamos	postavljen	criar	ADJ;NOM;NEUT;SG;V.PTCP	V
umetni	artifical	umeten	artifical	ADJ;NOM;DEF;MASC;SG	N
angeli	os	angela	o	N;NOM;MASC;PL	DET
članstvo	de	članstvo	de	N;NOM;NEUT;SG	ADP
razmišljanje	pensando	razmišljanje	pensar	N;NOM;NEUT;SG	V
razmišljanje	pensar	razmišljanje	pensar	N;NOM;NEUT;SG	V
razmišljanje	en	razmišljanje	en	N;NOM;NEUT;SG	ADP
umetne	artifical	umeten	artifical	ADJ;NOM;FEM;PL	N
prisilil	a	prisiliti	o	V;PFV;MASC;SG;V.PTCP	DET
prisilil	todo	prisiliti	todo	V;PFV;MASC;SG;V.PTCP	DET
julie	julie	julia	julie	PROPN;NOM;FEM;SG	PROPN
petja	cantando	petje	cantar	N;GEN;NEUT;SG	V
petja	cantar	petje	cantar	N;GEN;NEUT;SG	V
petja	que	petje	que	N;GEN;NEUT;SG	PRO
opisan	descrito	opisan	descrito	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
žita	gran	žita	gran	N;NOM;FEM;PL	ADJ
podaljšana	a	podaljšan	o	ADJ;NOM;FEM;SG;V.PTCP	DET
prispel	á	prispeti	á	V;PFV;MASC;SG;V.PTCP	N
prispel	a	prispeti	o	V;PFV;MASC;SG;V.PTCP	DET
presenetljivo	sorprendente	presenetljiv	sorprendente	ADV	ADJ
presenetljivo	sorprendentes	presenetljiv	sorprendente	ADV	ADJ
tujino	fóra	tujina	fóra	N;ACC;FEM;SG	ADV
nizki	pouco	nizek	pouco	ADJ;NOM;MASC;SG	ADV
nizki	baixo	nizek	baixo	ADJ;NOM;MASC;SG	ADP
nizki	baixa	nizek	baixa	ADJ;NOM;MASC;SG	N
nizki	baixas	nizek	baixa	ADJ;NOM;MASC;SG	N
nizki	baixos	nizek	baixo	ADJ;NOM;MASC;SG	N
priljubljeno	popular	priljubljen	popular	ADV	N
priljubljeno	populares	priljubljen	popular	ADV	ADJ
priljubljeno	frente	priljubljen	frente	ADV	N
priljubljeno	cantante	priljubljen	cantante	ADV	N
priljubljeno	impopular	priljubljen	impopular	ADV	ADJ
priljubljeno	favorito	priljubljen	favorito	ADV	N
priljubljeno	favoritos	priljubljen	favorito	ADV	N
priljubljeno	favorita	priljubljen	favoritar	ADV	N
priljubljeno	preferido	priljubljen	preferir	ADV	N
jay	jay	jay	jay	PROPN;NOM;MASC;SG	PROPN
zasnovana	deseñados	zasnovan	deseñar	ADJ;NOM;FEM;SG;V.PTCP	V
zasnovana	para	zasnovan	para	ADJ;NOM;FEM;SG;V.PTCP	ADP
zasnovana	deseñadas	zasnovan	deseñar	ADJ;NOM;FEM;SG;V.PTCP	V
zasnovana	deseñado	zasnovan	deseñar	ADJ;NOM;FEM;SG;V.PTCP	V
zasnovana	deseñamos	zasnovan	deseñar	ADJ;NOM;FEM;SG;V.PTCP	V
doseženo	independencia	dosežen	independencia	ADJ;NOM;NEUT;SG;V.PTCP	N
posamezna	persoa	posamezen	persoa	ADJ;NOM;FEM;SG	N
posamezna	cada	posamezen	cada	ADJ;NOM;FEM;SG	DET
posamezna	individuo	posamezen	individuo	ADJ;NOM;FEM;SG	N
posamezna	tipo	posamezen	tipo	ADJ;NOM;FEM;SG	N
rjavo	brown	rjav	brown	ADJ;NOM;NEUT;SG	PROPN
rjavo	marróns	rjav	marrón	ADJ;NOM;NEUT;SG	N
rjavo	marrón	rjav	marrón	ADJ;NOM;NEUT;SG	N
obremenitev	carguen	obremenitev	carguen	N;GEN;FEM;SG	V
roll	dados	roll	dar	N;NOM;MASC;SG	V
roll	o	roll	o	N;NOM;MASC;SG	DET
roll	roll	roll	roll	N;NOM;MASC;SG	PROPN
zavrne	non	zavrniti	non	V;PFV;IND;SG;3;PRS;FIN	PART
zavrne	se	zavrniti	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
gašper	henry	gašper	henry	N;NOM;MASC;SG	PROPN
gašper	de	gašper	de	N;NOM;MASC;SG	ADP
slavi	gloria	slaviti	gloria	V;IPFV;IND;SG;3;PRS;FIN	N
slavi	pola	slaviti	pola	V;IPFV;IND;SG;3;PRS;FIN	N
lesen	de	lesen	de	ADJ;NOM;INDF;MASC;SG	ADP
lesen	madeira	lesen	madeira	ADJ;NOM;INDF;MASC;SG	N
vožnje	conducir	vožnja	conducir	N;NOM;FEM;PL	V
vožnje	conducindo	vožnja	conducir	N;NOM;FEM;PL	V
vožnje	a	vožnja	o	N;NOM;FEM;PL	DET
imunski	inmunes	imunski	inmune	ADJ;NOM;MASC;SG	N
imunski	inmune	imunski	inmune	ADJ;NOM;MASC;SG	N
imunski	inmunitario	imunski	inmunitario	ADJ;NOM;MASC;SG	N
stresa	estrés	stres	estrés	N;GEN;MASC;SG	PROPN
einstein	einstein	einstein	einstein	N;NOM;MASC;SG	PROPN
izpostavljeni	exposto	izpostavljen	expor	ADJ;NOM;MASC;PL;V.PTCP	V
izpostavljeni	á	izpostavljen	á	ADJ;NOM;MASC;PL;V.PTCP	N
alabama	alabama	alaba	alabamar	N;NOM;FEM;SG	PROPN
navidezni	virtual	navidezen	virtual	ADJ;NOM;DEF;MASC;SG	N
mera	de	mera	de	N;NOM;FEM;SG	ADP
dim	fumar	dim	fumar	N;NOM;MASC;SG	V
dim	para	dim	para	N;NOM;MASC;SG	ADP
označeno	marcados	označen	marcar	ADJ;NOM;NEUT;SG;V.PTCP	V
medicinsko	medicina	medicinski	medicina	ADJ;NOM;NEUT;SG	N
medicinsko	médico	medicinski	médico	ADJ;NOM;NEUT;SG	N
medicinsko	médicos	medicinski	médico	ADJ;NOM;NEUT;SG	N
medicinsko	médica	medicinski	médica	ADJ;NOM;NEUT;SG	N
realna	realistas	realen	realista	ADJ;NOM;FEM;SG	N
zaupanje	en	zaupanje	en	N;NOM;NEUT;SG	ADP
zaupanje	confiar	zaupanje	confiar	N;NOM;NEUT;SG	V
zaupanje	confío	zaupanje	confío	N;NOM;NEUT;SG	V
zgleda	parece	zgledati	parecer		V
zgleda	semella	zgledati	semellar		V
garcia	garcía	garcia	garcía	N;NOM;MASC;SG	PROPN
testiranje	probando	testiranje	probar	N;NOM;NEUT;SG	V
navdušen	impresionado	navdušen	impresionar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
navdušen	fan	navdušen	facer	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
navdušen	emocionado	navdušen	emocionar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
navdušen	ilusionado	navdušen	ilusionar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
navdušen	encantado	navdušen	encantar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
nakup	mercar	nakup	mercar	N;NOM;MASC;SG	V
nakup	comprar	nakup	comprar	N;NOM;MASC;SG	V
nakup	mercando	nakup	mercar	N;NOM;MASC;SG	V
bishop	bispo	bishop	bispo		N
modrosti	a	modrost	o	N;GEN;FEM;PL	DET
gospodarstvu	suxeitando	gospodarstvo	suxeitar	N;DAT;NEUT;SG	V
gospodarstvu	a	gospodarstvo	o	N;DAT;NEUT;SG	DET
gospodarstvu	aguante	gospodarstvo	aguante	N;DAT;NEUT;SG	ADV
kocke	dados	kocka	dar	N;NOM;FEM;PL	V
hladno	frío	hladen	frío	ADJ;NOM;NEUT;SG	N
hladno	fría	hladen	fría	ADJ;NOM;NEUT;SG	N
hladno	arrefriado	hladen	arrefriar	ADJ;NOM;NEUT;SG	N
ravnotežje	o	ravnotežje	o	N;NOM;NEUT;SG	DET
minuto	agarda	minuta	agarda	N;ACC;FEM;SG	V
telefon	ao	telefon	ao	N;NOM;MASC;SG	PROPN
telefon	telefonar	telefon	telefonar	N;NOM;MASC;SG	V
priznan	recoñeceu	priznan	recoñecer	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
možgani	cerebral	možgani	cerebral	N;NOM;MASC;PL	ADJ
možgani	os	možgani	o	N;NOM;MASC;PL	DET
kontrole	controla	kontrola	controlar	N;NOM;FEM;PL	V
prazen	valeiro	prazen	valeiro	ADJ;NOM;INDF;MASC;SG	N
usposabljanja	estudan	usposabljanje	estudar	N;GEN;NEUT;SG	V
omenil	mención	omeniti	mención	V;PFV;MASC;SG;V.PTCP	N
stroji	as	stroj	o	N;NOM;MASC;PL	DET
izboljšati	a	izboljšati	o	V;PFV;NFIN	DET
junaki	son	junak	ser	N;NOM;MASC;PL	V
poteze	se	poteza	se	N;NOM;FEM;PL	CONJ
poteze	move	poteza	mover	N;NOM;FEM;PL	V
premikanje	movéndose	premikanje	movéndose	N;NOM;NEUT;SG	V
premikanje	aquí	premikanje	aquí	N;NOM;NEUT;SG	ADV
premikanje	de	premikanje	de	N;NOM;NEUT;SG	ADP
vreden	ser	vreden	ser	ADJ;NOM;INDF;MASC;SG	V
vreden	a	vreden	o	ADJ;NOM;INDF;MASC;SG	DET
vreden	pena	vreden	pena	ADJ;NOM;INDF;MASC;SG	N
vreden	paga	vreden	pagar	ADJ;NOM;INDF;MASC;SG	V
vreden	valor	vreden	valor	ADJ;NOM;INDF;MASC;SG	N
vreden	vale	vreden	valar	ADJ;NOM;INDF;MASC;SG	V
čevljev	os	čevelj	o	N;GEN;MASC;PL	DET
povabilo	convídovos	povabilo	convídovo	N;NOM;NEUT;SG	V
povabilo	a	povabilo	o	N;NOM;NEUT;SG	DET
nizek	pouco	nizek	pouco	ADJ;NOM;INDF;MASC;SG	ADV
nizek	baixo	nizek	baixo	ADJ;NOM;INDF;MASC;SG	ADP
nizek	baixa	nizek	baixa	ADJ;NOM;INDF;MASC;SG	N
nizek	baixas	nizek	baixa	ADJ;NOM;INDF;MASC;SG	N
nizek	baixos	nizek	baixo	ADJ;NOM;INDF;MASC;SG	N
kronanje	da	kronanje	da	N;NOM;NEUT;SG	V
hodi	pola	hoditi	pola	V;IPFV;IND;SG;3;PRS;FIN	N
hodi	polas	hoditi	pola	V;IPFV;IND;SG;3;PRS;FIN	N
duhovne	senda	duhoven	senda	ADJ;NOM;FEM;PL	N
temna	escuridade	temen	escuridade	ADJ;NOM;FEM;SG	N
temna	noite	temen	noite	ADJ;NOM;FEM;SG	N
hollywood	hollywood	hollywood	hollywood	N;NOM;MASC;SG	PROPN
zidovi	as	zid	o	N;NOM;MASC;PL	DET
lepi	bonita	lep	bonita	ADJ;NOM;MASC;PL	N
lepi	guapos	lep	guapo	ADJ;NOM;MASC;PL	N
lepi	guapo	lep	guapo	ADJ;NOM;MASC;PL	N
lepi	guapa	lep	guapa	ADJ;NOM;MASC;PL	N
lepi	moi	lep	moi	ADJ;NOM;MASC;PL	ADV
zaposlene	empregados	zaposlen	empregado	ADJ;NOM;FEM;PL;V.PTCP	N
zaposlene	os	zaposlen	o	ADJ;NOM;FEM;PL;V.PTCP	DET
centralno	central	centralno	central	ADJ;NOM;NEUT;SG	N
centralno	centro	centralno	centro	ADJ;NOM;NEUT;SG	N
ohrani	a	ohran	o	V;PFV;IND;SG;3;PRS;FIN	DET
ohrani	a	ohran	o	V;PFV;IND;SG;3;PRS;FIN	DET
dram	beber	drama	beber	N;NOM;FEM;SG	V
antibiotiki	coa	antibiotika	coar	N;NOM;MASC;PL	V
antibiotiki	dos	antibiotika	dos	N;NOM;MASC;PL	PROPN
antibiotiki	os	antibiotika	o	N;NOM;MASC;PL	DET
leseno	de	lesen	de	ADJ;NOM;NEUT;SG	ADP
leseno	madeira	lesen	madeira	ADJ;NOM;NEUT;SG	N
leseno	madeira	lesen	madeira	ADJ;NOM;NEUT;SG	N
gene	xenéticas	gen	xenético	N;NOM;MASC;PL	ADJ
gene	xen	gen	xen	N;NOM;MASC;PL	PROPN
označeni	marcados	označen	marcar	ADJ;NOM;MASC;PL;V.PTCP	V
kuga	peste	kuga	peste	N;NOM;FEM;SG	PROPN
daljnogled	os	daljnogled	o	N;NOM;MASC;SG	DET
rane	as	ran	o	N;NOM;FEM;PL	DET
profesionalno	profesionais	profesionalen	profesional	ADV	N
profesionalno	profesional	profesionalen	profesional	ADV	ADJ
profesionalno	un	profesionalen	un	ADV	DET
akt	actuar	akt	actuar	N;NOM;MASC;SG	V
dežja	chove	dež	chove	N;GEN;MASC;SG	V
dežja	nos	dež	nos	N;GEN;MASC;SG	PRO
dežja	topásemos	dež	topásemo	N;GEN;MASC;SG	V
dežja	con	dež	con	N;GEN;MASC;SG	ADP
dežja	outras	dež	outro	N;GEN;MASC;SG	DET
dežja	chover	dež	chover	N;GEN;MASC;SG	V
dežja	a	dež	o	N;GEN;MASC;SG	DET
okrogle	redondo	okrogel	redordo	ADJ;NOM;FEM;PL	N
okrogle	redondos	okrogel	redondo	ADJ;NOM;FEM;PL	N
okrogle	xira	okrogel	xira	ADJ;NOM;FEM;PL	N
okrogle	arredor	okrogel	arredor	ADJ;NOM;FEM;PL	ADV
okrogle	preto	okrogel	preto	ADJ;NOM;FEM;PL	ADV
uporabljeno	adoitaba	uporabljeno	adoitar	ADJ;NOM;NEUT;SG;V.PTCP	V
uporabljeno	antes	uporabljeno	antes	ADJ;NOM;NEUT;SG;V.PTCP	ADV
four	catro	four	catro		N
four	4	four	4		NUM
zaposlena	moi	zaposlen	moi	ADJ;NOM;FEM;SG;V.PTCP	ADV
zaposlena	negocios	zaposlen	negocio	ADJ;NOM;FEM;SG;V.PTCP	N
zaposlena	ocupada	zaposlen	ocupado	ADJ;NOM;FEM;SG;V.PTCP	V
čista	puro	čist	puro	ADJ;NOM;FEM;SG	N
čista	pura	čist	puro	ADJ;NOM;FEM;SG	N
čista	puros	čist	puro	ADJ;NOM;FEM;SG	N
pekel	carallo	pečel	carallo	N;NOM;MASC;SG	ADV
trgovanje	trocar	trgovanje	trocar	N;NOM;NEUT;SG	V
trgovanje	comercial	trgovanje	comercial	N;NOM;NEUT;SG	ADJ
ran	as	ran	o	N;GEN;FEM;PL	DET
moment	agora	moment	agora	N;NOM;MASC;SG	ADV
garden	xardín	garden	xardír		N
garden	horta	garden	horta		N
brezplačno	libre	brezplačno	libre	ADV	ADJ
brezplačno	libres	brezplačno	libre	ADV	ADJ
brezplačno	balde	brezplačno	balde	ADV	N
televizijo	a	televizija	o	N;ACC;FEM;SG	DET
televizijo	da	televizija	da	N;ACC;FEM;SG	V
televizijo	tv	televizija	tv	N;ACC;FEM;SG	PROPN
odkrita	descubrimos	odkriti	descubrir	ADJ;NOM;FEM;SG;V.PTCP	V
odkrita	descuberto	odkriti	descuberto	ADJ;NOM;FEM;SG;V.PTCP	V
odkrita	descubriu	odkriti	descubriu	ADJ;NOM;FEM;SG;V.PTCP	V
odkrita	descubrín	odkriti	descubrín	ADJ;NOM;FEM;SG;V.PTCP	V
bližje	a	blizu	o	ADV;CMPR	DET
bližje	mais	blizu	mais	ADV;CMPR	CONJ
bližje	xuntarse	blizu	xuntarse	ADV;CMPR	V
bližje	achegádevos	blizu	achegádevos	ADV;CMPR	V
železna	ferro	železen	ferro	ADJ;NOM;FEM;SG	N
strehe	nos	streha	nos	N;NOM;FEM;PL	PRO
strehe	tellados	streha	tellar	N;NOM;FEM;PL	V
strehe	tellado	streha	tellado	N;NOM;FEM;PL	V
gas	de	gas	de	N;NOM;MASC;SG	ADP
oak	oak	oak	oak	PROPN;NOM;MASC;SG	N
oak	carballo	oak	carballo	PROPN;NOM;MASC;SG	N
rojene	nacín	rojen	nacín	ADJ;NOM;FEM;PL;V.PTCP	V
rojene	naceu	rojen	nacer	ADJ;NOM;FEM;PL;V.PTCP	V
rojene	nacer	rojen	nacer	ADJ;NOM;FEM;PL;V.PTCP	V
rojene	naciches	rojen	naciches	ADJ;NOM;FEM;PL;V.PTCP	V
rojene	nacen	rojen	nacer	ADJ;NOM;FEM;PL;V.PTCP	V
polobli	hemisferio	polobli	hemisferio	ADJ;NOM;MASC;SG	N
zaprti	pechada	zaprt	pechada	ADJ;NOM;MASC;PL;V.PTCP	V
zaprti	pechado	zaprt	pechado	ADJ;NOM;MASC;PL;V.PTCP	N
zaprti	pechou	zaprt	pechar	ADJ;NOM;MASC;PL;V.PTCP	V
zaprti	pechados	zaprt	pechar	ADJ;NOM;MASC;PL;V.PTCP	V
zaprti	sondaxes	zaprt	sondaxe	ADJ;NOM;MASC;PL;V.PTCP	N
zdravi	saúde	zdrav	saúde	ADJ;NOM;MASC;PL	N
zdravi	sans	zdrav	san	ADJ;NOM;MASC;PL	PROPN
pariški	parís	pariški	parí	ADJ;NOM;DEF;MASC;SG	PROPN
operator	operadora	operator	operador	N;NOM;MASC;SG	ADJ
cat	gato	cat	gato		N
cat	ao	cat	ao		PROPN
oddaljeno	distante	oddaljen	distante	ADV	ADJ
oddaljeno	afastado	oddaljen	afastar	ADV	V
oddaljeno	remotas	oddaljen	remota	ADV	ADJ
kemična	químicas	kemičen	química	ADJ;NOM;FEM;SG	N
prometni	tráfico	prometen	tráfico	ADJ;NOM;MASC;SG	N
globalno	mundial	globalen	mundial	ADV	ADJ
globalno	de	globalen	de	ADV	ADP
globalno	global	globalen	global	ADV	ADJ
globalno	globais	globalen	global	ADV	ADJ
katerikoli	máis	katerikoli	máis	DET;NOM;MASC;SG	ADV
redna	regularmente	reden	regular	ADJ;NOM;FEM;SG	ADV
redna	de	reden	de	ADJ;NOM;FEM;SG	ADP
redna	taxis	reden	taxis	ADJ;NOM;FEM;SG	N
redna	regular	reden	regular	ADJ;NOM;FEM;SG	V
darilo	regalo	darilo	regalo	N;NOM;NEUT;SG	PROPN
aretiran	deter	aretiran	deter	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
aretiran	arresto	aretiran	arresto	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
aretiran	arrestados	aretiran	arrestar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
aretiran	arrestaron	aretiran	arrestar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
aretiran	deteñan	aretiran	deter	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
aretiran	o	aretiran	o	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
čile	chile	čiti	chile	PROPN;NOM;NEUT;SG	PROPN
nagrajen	recompensado	nagrajen	recompensar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
spusti	lanzamento	spustiti	lanzamento	V;PFV;IND;SG;3;PRS;FIN	N
stanford	stanford	stanford	stanford	N;NOM;MASC;SG	PROPN
srečen	feliz	srečen	feliz	ADJ;NOM;INDF;MASC;SG	N
srečen	contento	srečen	contento	ADJ;NOM;INDF;MASC;SG	ADV
srečen	felices	srečen	felice	ADJ;NOM;INDF;MASC;SG	N
srečen	contenta	srečen	contentar	ADJ;NOM;INDF;MASC;SG	V
natančen	exacto	natančen	exacto	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
natančen	exacto	natančen	exacto	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
natančen	mesmas	natančen	mesmo	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
natančen	exactamente	natančen	exactamente	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADV
natančen	mesma	natančen	mesmo	ADJ;NOM;INDF;MASC;SG;V.PTCP	DET
emma	emma	emma	emma	PROPN;NOM;FEM;SG	PROPN
ekonomija	a	ekonomija	o	N;NOM;FEM;SG	DET
ekonomija	da	ekonomija	da	N;NOM;FEM;SG	V
trpljenje	de	trpljenje	de	N;NOM;NEUT;SG	ADP
trpljenje	sofre	trpljenje	sofrer	N;NOM;NEUT;SG	V
bogastva	coa	bogastvo	coar	N;GEN;NEUT;SG	V
predelavo	procesando	predelava	procesar	N;ACC;FEM;SG	V
lažji	máis	lahek	máis	ADJ;NOM;DEF;CMPR;MASC;SG	ADV
povprečje	de	povprečje	de	N;NOM;NEUT;SG	ADP
povprečje	estadounidense	povprečje	estadounidense	N;NOM;NEUT;SG	ADJ
depresija	a	depresija	o	N;NOM;FEM;SG	DET
depresija	da	depresija	da	N;NOM;FEM;SG	V
vpogled	sobre	vpogled	sobre	N;NOM;MASC;SG	ADP
mlajša	máis	mlad	máis	ADJ;NOM;CMPR;FEM;SG	ADV
mlajša	menos	mlad	menos	ADJ;NOM;CMPR;FEM;SG	ADV
rjava	brown	rjav	brown	ADJ;NOM;FEM;SG	PROPN
rjava	marróns	rjav	marrón	ADJ;NOM;FEM;SG	N
rjava	marrón	rjav	marrón	ADJ;NOM;FEM;SG	N
prazno	valeiro	prazen	valeiro	ADJ;NOM;NEUT;SG	N
poklicna	profesionais	poklicen	profesional	ADJ;NOM;FEM;SG	N
poklicna	un	poklicen	un	ADJ;NOM;FEM;SG	DET
pomočnika	asistente	pomočnik	asistente	N;ANIM;ACC;MASC;SG	ADJ
pomočnika	de	pomočnik	de	N;ANIM;ACC;MASC;SG	ADP
pričakovali	se	pričakovati	se	V;IPFV;MASC;PL;V.PTCP	CONJ
pričakovali	que	pričakovati	que	V;IPFV;MASC;PL;V.PTCP	PRO
pričakovali	agardas	pričakovati	agarda	V;IPFV;MASC;PL;V.PTCP	N
pričakovali	agárdao	pričakovati	agárdao	V;IPFV;MASC;PL;V.PTCP	PROPN
pričakovali	a	pričakovati	o	V;IPFV;MASC;PL;V.PTCP	DET
brooklyn	brooklyn	brooklyn	brooklyn	N;NOM;MASC;SG	PROPN
temple	templo	temple	templo		N
večno	para	večen	para	ADV	ADP
večno	eterna	večen	eterno	ADV	N
kuge	peste	kuga	peste	N;GEN;FEM;SG	PROPN
jakost	a	jakost	o	N;NOM;FEM;SG	DET
jakost	radica	jakost	radicar	N;NOM;FEM;SG	V
sončna	solar	sončen	solar	ADJ;NOM;FEM;SG	V
sončna	noso	sončen	noso	ADJ;NOM;FEM;SG	DET
nositi	a	nositi	o	V;IPFV;NFIN	DET
nositi	levas	nositi	leva	V;IPFV;NFIN	N
nositi	non	nositi	non	V;IPFV;NFIN	PART
nositi	as	nositi	o	V;IPFV;NFIN	DET
naravnost	en	naravnost	en	ADV	ADP
naravnost	directo	naravnost	directo	ADV	ADJ
naravnost	dereito	naravnost	dereito	ADV	N
izdeluje	que	izdelovati	que	V;IPFV;IND;SG;3;PRS;FIN	PRO
mio	mia	mio	mia	N;NOM;MASC;SG	PROPN
sliši	oe	slišati	oe	V;IND;SG;3;PRS;FIN	N
luther	luther	luther	luther	N;NOM;MASC;SG	PROPN
luther	king	luther	king	N;NOM;MASC;SG	PROPN
kritični	crítica	kritičen	crítica	ADJ;NOM;MASC;PL	N
združi	unídevos	združiti	unídevo	V;PFV;IND;SG;3;PRS;FIN	N
združi	irmandádevos	združiti	irmandádevo	V;PFV;IND;SG;3;PRS;FIN	N
združi	vosas	združiti	voso	V;PFV;IND;SG;3;PRS;FIN	DET
rex	rex	rex	rex		PROPN
komunistov	os	komunist	o	N;GEN;MASC;PL	DET
dodaten	de	dodaten	de	ADJ;NOM;INDF;MASC;SG	ADP
dodaten	máis	dodaten	máis	ADJ;NOM;INDF;MASC;SG	ADV
dodaten	extra	dodaten	extra	ADJ;NOM;INDF;MASC;SG	PROPN
dodaten	un	dodaten	un	ADJ;NOM;INDF;MASC;SG	DET
