estructural	מבנית	estructural	מבנית	ADJ;SG	ADV
exportación	היצוא	exportación	היצוא	N;FEM;SG	
exportación	ייצא	exportación	ייצא	N;FEM;SG	V;MASC;SG;3;FUT;ACT
colectiva	הקולקטיבי	colectivo	הקולקטיבי	ADJ;FEM;SG	PROPN
susana	סוזנה	susano	סוזנה	N;FEM;SG	PROPN
susana	סוסנה	susano	סוסנה	N;FEM;SG	PROPN
susana	סוזאן	susano	סוזאן	N;FEM;SG	PROPN
susana	סוזן	susano	סוזן	N;FEM;SG	PROPN
susana	סוזנה	susano	סוזנה	N;FEM;SG	PROPN
susana	סוזאן	susano	סוזאן	N;FEM;SG	PROPN
susana	סוזן	susano	סוזן	N;FEM;SG	PROPN
hambre	רעבים	hambre	רעב	N;FEM;SG	N;MASC;PL
hambre	רעבה	hambre	רעבה	N;FEM;SG	
residuos	פסולת	residuo	פסולת	N;MASC;PL	N;FEM;SG
residuos	לבזבז	residuo	בזבז	N;MASC;PL	V;NFIN;ACT
residuos	בזבוז	residuo	בזבוז	N;MASC;PL	N;MASC;SG
square	סקוור	square	סקוור	N;MASC;SG	PROPN
square	כיכר	square	כיכר	N;MASC;SG	PROPN
square	ריבוע	square	ריבוע	N;MASC;SG	PROPN
square	מרובע	square	מרובע	N;MASC;SG	PROPN
amy	איימי	amy	איימי	N;FEM;SG	PROPN
prohibición	האיסור	prohibición	האיסור	N;FEM;SG	PROPN
prohibición	באן	prohibición	באן	N;FEM;SG	PROPN
autovía	כביש	autovía	כביש	N;FEM;SG	PROPN
dean	דין	dear	דין	PROPN	PROPN
dean	דיקן	dear	דיקן	PROPN	PROPN
leonor	אלינור	leonor	אלינור	N;FEM;SG	PROPN
leonor	לאונור	leonor	לאונור	N;FEM;SG	PROPN
habitan	שוכנים	habitar	שוכן	V;IND;PL;3;PRS;FIN	V;MASC;PL;V.PTCP;ACT
consecutivos	רצופות	consecutivo	רצוף	ADJ;MASC;PL	N;FEM;PL
consecutivos	עוקבות	consecutivo	עקב	ADJ;MASC;PL	V;FEM;PL;V.PTCP;ACT
escudos	מגינים	escudo	מגין	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
escudos	מגיני	escudo	מגין	N;MASC;PL	PROPN
operar	הפעלה	operar	הפעלה	V;NFIN	N;FEM;SG
instalado	התקין	instalado	התקין	ADJ;MASC;SG;V.PTCP	
instalado	מותקן	instalado	הותקן	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
famosas	מפורסם	famoso	מפורסם	ADJ;FEM;PL	V;MASC;SG;V.PTCP;PASS
famosas	המפורסם	famoso	המפורסם	ADJ;FEM;PL	PROPN
famosas	מפורסמת	famoso	מפורסם	ADJ;FEM;PL	ADJ;FEM;SG
fallo	כשל	fallo	כשל	N;MASC;SG	
barro	בוץ	barro	בוץ	N;MASC;SG	PROPN
barro	הבוץ	barro	הבוץ	N;MASC;SG	
barro	קליי	barro	קליי	N;MASC;SG	PROPN
banca	הספסל	banca	הספסל	N;FEM;SG	PROPN
banca	בנקאית	banca	בנקאי	N;FEM;SG	ADV
banca	בנקאי	banca	בנקאי	N;FEM;SG	PROPN
banca	הבנק	banca	הבנק	N;FEM;SG	
únicas	ייחודית	único	ייחודי	ADJ;FEM;PL	ADV
únicas	ייחודי	único	ייחודי	ADJ;FEM;PL	ADJ;MASC;SG
acompañada	מלווה	acompañado	ליווה	ADJ;FEM;SG;V.PTCP	
acompañada	בליווי	acompañado	בליווי	ADJ;FEM;SG;V.PTCP	
luchadores	מתאבקים	luchador	התאבק	N;MASC;PL	V;MASC;PL;V.PTCP
luchadores	לוחמי	luchador	לוחם	N;MASC;PL	PROPN
stuttgart	שטוטגרט	stuttgart	שטוטגרט	N;MASC;SG	PROPN
edificación	בונה	edificación	בנה	N;FEM;SG	
riesgos	סיכון	riesgo	סיכון	N;MASC;PL	N;MASC;SG
acosta	אקוסטה	acostar	אקוסטה	N;MASC;SG	PROPN
never	מעולם	never	מעולם	N	ADV
never	לעולם	never	לעולם	N	ADV
polaca	פוליש	polaco	פוליש	ADJ;FEM;SG	PROPN
polaca	לק	polaco	לק	ADJ;FEM;SG	
polaca	פולני	polaco	פולני	ADJ;FEM;SG	PROPN
polaca	הברקה	polaco	הברקה	ADJ;FEM;SG	N;FEM;SG
presentadora	מנחה	presentador	מנחה	N;FEM;SG	
presentadora	מגיש	presentador	הגיש	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
comisario	הנציב	comisario	הנציב	N;MASC;SG	PROPN
comisario	נציב	comisario	נציב	N;MASC;SG	
comisario	שריף	comisario	שריף	N;MASC;SG	PROPN
comisario	קומיסר	comisario	קומיסר	N;MASC;SG	PROPN
comisario	המפקח	comisario	המפקח	N;MASC;SG	PROPN
comisario	מפקחת	comisario	פיקח	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
comisario	מרשל	comisario	מרשל	N;MASC;SG	PROPN
decenas	עשרות	decena	עשרות	N;FEM;PL	NUM;FEM;PL
decenas	עשרות	decena	עשרות	N;FEM;PL	NUM;FEM;PL
campana	בל	campana	בל	N;FEM;SG	
tía	דודה	tía	דוד	N;FEM;SG	
tía	דודה	tía	דוד	N;FEM;SG	
tía	דודה	tía	דוד	N;FEM;SG	
rivalidad	יריבות	rivalidad	יריבות	N;FEM;SG	N;FEM;PL
húmedo	לח	húmedo	לח	ADJ;MASC;SG	
húmedo	לחה	húmedo	לחה	ADJ;MASC;SG	N;FEM;SG
húmedo	לח	húmedo	לח	ADJ;MASC;SG	
húmedo	לחות	húmedo	לחות	ADJ;MASC;SG	N;FEM;SG
húmedo	לחה	húmedo	לחה	ADJ;MASC;SG	N;FEM;SG
húmedo	רטובות	húmedo	רטוב	ADJ;MASC;SG	
húmedo	רטובה	húmedo	רטוב	ADJ;MASC;SG	
húmedo	רטובים	húmedo	רטוב	ADJ;MASC;SG	N;MASC;PL
morelos	מורלוס	morelo	מורלוס	N;MASC;PL	
astronomía	אסטרונומיה	astronomía	אסטרונומיה	N;FEM;SG	PROPN
leal	נאמן	leal	נאמן	ADJ;SG	PROPN
leal	נאמנים	leal	נאמן	ADJ;SG	N;MASC;PL
terroristas	מחבל	terrorista	חיבל	N;PL	PROPN
terroristas	טרור	terrorista	טרור	N;PL	N;MASC;SG
visuales	ויזואלי	visual	ויזואלי	ADJ;PL	N;MASC;SG
visuales	חזותי	visual	חזותי	ADJ;PL	N
recopilación	אוסף	recopilación	אוסף	N;FEM;SG	
guido	גוידו	guido	גויד	PROPN	PROPN
guido	גווידו	guido	גווידו	PROPN	PROPN
algoritmo	אלגוריתם	algoritmo	אלגורי	N;MASC;SG	PROPN
inversiones	השקעה	inversión	השקעה	N;FEM;PL	N;FEM;SG
lloyd	לויד	lloyd	לויד	PROPN	PROPN
mercancías	סחורה	mercancía	סחורה	N;FEM;PL	N;FEM;SG
mercancías	משא	mercancía	משא	N;FEM;PL	N;MASC;SG
mercancías	סחורה	mercancía	סחורה	N;FEM;PL	N;FEM;SG
construye	יבנה	construir	יבנה	V;IND;SG;3;PRS;FIN	PROPN
construye	בנה	construir	בנה	V;IND;SG;3;PRS;FIN	
ten	עשר	tener	עשר	V;IND;SG;2;PRS;FIN	NUM;FEM;SG
ten	ten	tener	ten	V;IND;SG;2;PRS;FIN	
ten	עשרה	tener	עשרה	V;IND;SG;2;PRS;FIN	NUM;MASC;SG
agregar	הוסף	agregar	הוסף	V;NFIN	
agregar	הוספה	agregar	הוספה	V;NFIN	N;FEM;SG
marinas	ימית	marina	ימית	N;FEM;PL	PROPN
marinas	נחת	marina	נחת	N;FEM;PL	
tela	מבד	tela	מבד	N;FEM;SG	
tela	אריג	tela	אריג	N;FEM;SG	
ataca	תקיפות	atacar	תקיפות	V;IND;SG;3;PRS;FIN	N;FEM;SG
ataca	התקפות	atacar	התקפה	V;IND;SG;3;PRS;FIN	N;FEM;PL
ataca	פיגועים	atacar	פיגוע	V;IND;SG;3;PRS;FIN	N;MASC;PL
ataca	התקפה	atacar	התקפה	V;IND;SG;3;PRS;FIN	N;FEM;SG
ataca	התקף	atacar	התקף	V;IND;SG;3;PRS;FIN	N;MASC;SG
ataca	פיגוע	atacar	פיגוע	V;IND;SG;3;PRS;FIN	N;MASC;SG
ataca	תקיפה	atacar	תקיפה	V;IND;SG;3;PRS;FIN	N;FEM;SG
lorca	לורקה	lorca	לורקה	N;FEM;SG	PROPN
serra	סרה	ser	סרה	N;FEM;SG	
refugiados	פליטה	refugiado	פליט	N;MASC;PL	N;FEM;SG
refugiados	פליט	refugiado	פליט	N;MASC;PL	PROPN
marcel	מרסל	marcel	מרסל	PROPN	PROPN
dylan	דילן	dylar	דילן	PROPN	PROPN
harold	הארולד	harold	הארולד	N;MASC;SG	PROPN
harold	הרולד	harold	הרולד	N;MASC;SG	PROPN
combinado	משולבים	combinado	שולב	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
combinado	משולב	combinado	משולב	ADJ;MASC;SG;V.PTCP	PROPN
combinado	בשילוב	combinado	בשילוב	ADJ;MASC;SG;V.PTCP	PROPN
almagro	אלמגרו	almagro	אלמגרו	N;MASC;SG	PROPN
revisar	ביקורת	revisar	ביקורת	V;NFIN	N;FEM;SG
revisar	סקירה	revisar	סקירה	V;NFIN	N;FEM;SG
potter	פוטר	potter	פוטר	N;MASC;SG	PROPN
circo	סירק	circo	סירק	N;MASC;SG	PROPN
circo	הקרקס	circo	הקרקס	N;MASC;SG	PROPN
robo	רובו	robo	רובה	N;MASC;SG	
robo	פריצה	robo	פריצה	N;MASC;SG	
robo	לגנוב	robo	גנב	N;MASC;SG	V;NFIN;ACT
vecina	שכנה	vecino	שכן	ADJ;FEM;SG	N;FEM;SG
vecina	שכן	vecino	שכן	ADJ;FEM;SG	CONJ
vecina	שכנה	vecino	שכן	ADJ;FEM;SG	N;FEM;SG
vecina	שכן	vecino	שכן	ADJ;FEM;SG	CONJ
vecina	השכן	vecino	השכן	ADJ;FEM;SG	
modificado	השתנה	modificado	השתנה	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST
modificado	שונה	modificado	שונה	ADJ;MASC;SG;V.PTCP	
radial	הרדיאלי	radial	הרדיאלי	ADJ;SG	PROPN
angola	אנגולה	angola	אנגולה	N;FEM;SG	PROPN
contactos	מגע	contacto	מגע	N;MASC;PL	N;MASC;SG
contactos	קשר	contacto	קשר	N;MASC;PL	N;MASC;SG
hudson	הדסון	hudson	הדסון	N;MASC;SG	PROPN
hudson	האדסון	hudson	האדסון	N;MASC;SG	PROPN
pampa	פמפה	pampa	פמפה	N;FEM;SG	PROPN
flauta	חליל	flauta	חליל	N;FEM;SG	PROPN
hormigón	בטון	hormigón	בטון	N;MASC;SG	PROPN
pinto	פינטו	pinto	פינט	N;MASC;SG	PROPN
jugaron	שיחק	jugar	שיחק	V;IND;PL;3;PST;FIN	PROPN
jugaron	ניגן	jugar	ניגן	V;IND;PL;3;PST;FIN	N;MASC;SG
odio	שונא	odio	שנא	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
odio	שונאת	odio	שנא	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
nocturno	ליליים	nocturno	לילי	ADJ;MASC;SG	N;MASC;PL
nocturno	לילה	nocturno	לילה	ADJ;MASC;SG	N;MASC;SG
celta	קלטי	celta	קלטי	N;SG	PROPN
celta	הקלטים	celta	הקלט	N;SG	N;MASC;PL
consultas	ייעוץ	consulta	ייעוץ	N;FEM;PL	N;MASC;SG
consultas	התייעצות	consulta	התייעצות	N;FEM;PL	N;FEM;SG
consultas	חקירה	consulta	חקירה	N;FEM;PL	N;FEM;SG
comprobar	בדוק	comprobar	בדוק	V;NFIN	
radicales	רדיקלים	radical	רדיקלי	ADJ;PL	N;MASC;PL
radicales	קיצונית	radical	קיצוני	ADJ;PL	ADV
radicales	קיצוני	radical	קיצוני	ADJ;PL	N;MASC;SG
connecticut	קונטיקט	connecticut	קונטיקט	N;MASC;SG	PROPN
saboya	סבוי	saber	סב	N;FEM;SG	PROPN
juzgado	משפט	juzgado	משפט	ADJ;MASC;SG;V.PTCP	N;MASC;SG
religiones	דת	religión	דת	N;FEM;PL	N;FEM;SG
compañera	מלווה	compañera	ליווה	N;FEM;SG	
compañera	המלווה	compañera	המלווה	N;FEM;SG	PROPN
morris	מוריס	morri	הוריס	N;SG	PROPN
paolo	פאולו	paolo	פאול	N;MASC;SG	PROPN
start	התחל	start	התחל	N	PROPN
funcional	מתפקד	funcional	התפקד	ADJ;SG	V;MASC;SG;V.PTCP
funcional	פונקציונלי	funcional	פונקציונלי	ADJ;SG	N
guevara	גווארה	guevar	גווארה	V;SBJV;SG;3;IPFV;FIN	PROPN
compostela	קומפוסטלה	compostela	קומפוסטלה	N;FEM;SG	PROPN
disparos	ירי	disparo	ירי	N;MASC;PL	PROPN
disparos	ירי	disparo	ירי	N;MASC;PL	PROPN
cayo	גאיוס	cayo	גאיוס	N;MASC;SG	PROPN
melbourne	מלבורן	melbourne	מלבורן	N;MASC;SG	PROPN
michelle	מישל	michelle	מישל	N;FEM;SG	PROPN
galardonado	הוענק	galardonado	הוענק	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
avanzar	מראש	avanzar	מראש	V;NFIN	ADV
avanzar	מקדמה	avanzar	מקדמה	V;NFIN	N;FEM;SG
puro	סיגר	puro	סיגר	ADJ;MASC;SG	PROPN
puro	הסיגר	puro	הסיגר	ADJ;MASC;SG	N;MASC;SG
puro	טהורים	puro	טהור	ADJ;MASC;SG	N;MASC;PL
puro	טהור	puro	טהור	ADJ;MASC;SG	
tomas	תומאס	toma	תומאס	N;FEM;PL	PROPN
separada	פרודים	separado	פרוד	ADJ;FEM;SG;V.PTCP	N;MASC;PL
separada	מופרדים	separado	הופרד	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
separada	בנפרד	separado	בנפרד	ADJ;FEM;SG;V.PTCP	PROPN
separada	נפרדים	separado	נפרד	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP;MID
comprensión	ההבנה	comprensión	ההבנה	N;FEM;SG	PROPN
dándole	הנתינה	dándole	הנתין		N;FEM;SG
dándole	מתן	dándole	מתן		N;MASC;SG
dándole	נתינה	dándole	נתינה		N;FEM;SG
blake	בלייק	blake	בלייק	PROPN	PROPN
mónaco	מונקו	mónaco	מונק	N;MASC;SG	PROPN
medicinales	רפואי	medicinal	רפואי	ADJ;PL	ADJ;MASC;SG
rodeada	מוקף	rodeado	הוקף	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
rodeada	מוקפים	rodeado	הוקף	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
rodeada	מוקפת	rodeado	הוקף	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
compleja	מורכבים	complejo	מורכב	ADJ;FEM;SG	V;MASC;PL;V.PTCP;PASS
compleja	מורכב	complejo	מורכב	ADJ;FEM;SG	V;MASC;SG;V.PTCP;PASS
compleja	מורכבת	complejo	הורכב	ADJ;FEM;SG	V;FEM;SG;V.PTCP;PASS
compleja	מתחם	complejo	מתחם	ADJ;FEM;SG	PROPN
compleja	תסביך	complejo	תסביך	ADJ;FEM;SG	PROPN
ontario	אונטריו	ontario	אונטריו	N;MASC;SG	PROPN
concejal	אלדרמן	concejal	אלדרמן	N;MASC;SG	PROPN
chocolate	שוקולד	chocolate	שוקולד	N;MASC;SG	PROPN
chocolate	שוקו	chocolate	שוק	N;MASC;SG	
suya	שלך	suyo	שלך	DET;FEM;SG;3	
terminada	סיימה	terminado	סיים	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST;ACT
terminada	הסתיים	terminado	הסתיים	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST
terminada	הסתיימה	terminado	הסתיים	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST
terminada	סיימתי	terminado	סיימתי	ADJ;FEM;SG;V.PTCP	V;SG;1;PST;ACT
terminada	סיים	terminado	סיים	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
tumbas	גרייבס	tumba	גרייבס	N;FEM;PL	PROPN
conservar	שמור	conservar	שמור	V;NFIN	
berkeley	ברקלי	berkeley	ברקלי	N;FEM;SG	PROPN
inmediata	מיידית	inmediato	מיידי	ADJ;FEM;SG	ADV
riego	להשקות	riego	השקה	N;MASC;SG	V;NFIN;ACT
jacobo	יעקב	jacobo	יעקב	N;MASC;SG	PROPN
jacobo	חקובו	jacobo	חקובו	N;MASC;SG	
piernas	רגלי	pierna	רגל	N;FEM;PL	
piernas	רגלים	pierna	רגל	N;FEM;PL	
dramático	דרמה	dramático	דרמה	ADJ;MASC;SG	N;FEM;SG
dramático	דרמטית	dramático	דרמטי	ADJ;MASC;SG	ADV
músculo	שרירים	músculo	שריר	N;MASC;SG	N;MASC;PL
músculo	השרירים	músculo	השריר	N;MASC;SG	N;MASC;PL
músculo	שרירים	músculo	שריר	N;MASC;SG	N;MASC;PL
músculo	שריר	músculo	שריר	N;MASC;SG	PROPN
atleta	אתלט	atleta	אתלט	N;SG	PROPN
val	ואל	val	ואל	N;MASC;SG	
bonus	בונוס	bonu	בונוס	N	PROPN
croata	קרואטית	croata	קרואטית	N;SG	PROPN
perdón	סליחה	perdón	סליחה	N;MASC;SG	PROPN
perdón	מצטער	perdón	הצטער	N;MASC;SG	V;MASC;SG;V.PTCP
paquete	החבילה	paquete	החביל	N;SG	V;FEM;SG;3;PST;ACT
paquete	צרור	paquete	צרור	N;SG	
paquete	לארוז	paquete	אזז	N;SG	V;NFIN;ACT
públicamente	ציבורי	públicamente	ציבורי	ADV	ADJ;MASC;SG
especialistas	מומחה	especialista	מומחה	N;PL	N;MASC;SG
especialistas	מומחית	especialista	מומחי	N;PL	N;FEM;SG
opuesto	ההפך	opuesto	ההפך	ADJ;MASC;SG;V.PTCP	
opuesto	ההיפך	opuesto	ההיפך	ADJ;MASC;SG;V.PTCP	PROPN
mono	מונו	mono	מונה	N;MASC;SG	V;PL;3;PST;PASS
mono	קוף	mono	קוף	N;MASC;SG	PROPN
mono	קופיף	mono	קופיף	N;MASC;SG	PROPN
afectados	שנפגע	afectado	שנפגע	N;MASC;PL	PROPN
afectados	הושפע	afectado	הושפע	N;MASC;PL	V;MASC;SG;3;PST;PASS
afectados	מושפעת	afectado	הושפע	N;MASC;PL	V;FEM;SG;V.PTCP;PASS
afectados	השפיע	afectado	השפיע	N;MASC;PL	V;MASC;SG;3;PST;ACT
afectados	מושפע	afectado	הושפע	N;MASC;PL	V;MASC;SG;V.PTCP;PASS
rehabilitación	גמילה	rehabilitación	גמילה	N;FEM;SG	PROPN
satélites	לוויין	satélite	None	N;MASC;PL	PROPN
satélites	לווין	satélite	לווין	N;MASC;PL	PROPN
zero	זירו	zero	זירו	N	PROPN
zero	אפס	zero	אפס	N	
infección	זיהומים	infección	זיהום	N;FEM;SG	N;MASC;PL
noveno	התשיעית	noveno	התשיעית	ADJ;MASC;SG	ADV
noveno	התשיעי	noveno	התשיע	ADJ;MASC;SG	PROPN
mezquita	המסגד	mezquita	המסגד	N;FEM;SG	PROPN
mezquita	מסגד	mezquita	מסגד	N;FEM;SG	PROPN
kurt	קורט	kurt	קורט	PROPN	PROPN
guardias	שומרים	guardia	שמר	N;PL	V;MASC;PL;V.PTCP;ACT
definida	מוגדרים	definido	הוגדר	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
definida	מוגדר	definido	הוגדר	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
regente	העוצרת	regente	העוצר	ADJ;SG	ADV
terrorista	מחבל	terrorista	חיבל	N;SG	PROPN
terrorista	מחבלים	terrorista	מחבל	N;SG	N;MASC;PL
desarrollando	פיתוח	desarrollar	פיתוח	V;V.MSDR	N;MASC;SG
superficial	שטחית	superficial	שטחי	ADJ;SG	ADV
superficial	שטחי	superficial	שטח	ADJ;SG	PROPN
superficial	שטחית	superficial	שטחי	ADJ;SG	ADV
superficial	שטחי	superficial	שטח	ADJ;SG	PROPN
superficial	משטח	superficial	משטח	ADJ;SG	
hardware	החומרה	harewar	החומרה	N;MASC;SG	PROPN
abundancia	שפע	abundancia	שפע	N;FEM;SG	
abundancia	בשפע	abundancia	בשפע	N;FEM;SG	
abundancia	שפע	abundancia	שפע	N;FEM;SG	
procesamiento	מעבד	procesamiento	מעבד	N;MASC;SG	PROPN
marfil	שנהב	marfil	שנהב		PROPN
test	טסט	test	טסט	N;MASC;SG	PROPN
redactor	העורך	redactor	העורך	N;MASC;SG	ADV
redactor	עורכת	redactor	עורך	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
gaspar	גספר	gaspar	גספר	PROPN	PROPN
estratégica	אסטרטגית	estratégico	אסטרטגי	ADJ;FEM;SG	ADV
secundarias	משנית	secundario	משנית	ADJ;FEM;PL	
secundarias	משני	secundario	משני	ADJ;FEM;PL	
verbo	הפועל	verbo	הפועל	N;MASC;SG	PROPN
excelencia	מצויינות	excelencia	צויין	N;FEM;SG	V;FEM;PL;V.PTCP;PASS
funcionario	רשמי	funcionario	רשמי	N;MASC;SG	ADJ;MASC;SG
funcionario	רישמי	funcionario	רישמי	N;MASC;SG	PROPN
explorador	סייר	explorador	סייר	N;MASC;SG	PROPN
explorador	סקאוט	explorador	סקאוט	N;MASC;SG	PROPN
explorador	דפדפן	explorador	דפדפן	N;MASC;SG	PROPN
explorador	הדפדפן	explorador	הדפדפן	N;MASC;SG	PROPN
cumpleaños	יומולדת	cumpleaños	יומולד	N;MASC	PROPN
kate	קייט	kate	קייט	N;FEM;SG	PROPN
útiles	שימושית	útil	שימושית	ADJ;PL	ADV
útiles	מועיל	útil	מועיל	ADJ;PL	V;MASC;SG;V.PTCP;ACT
útiles	שימושי	útil	שימושים	ADJ;PL	ADJ;MASC;SG
útiles	עוזר	útil	עוזר	ADJ;PL	N;MASC;SG
útiles	מסייע	útil	סייע	ADJ;PL	V;MASC;SG;V.PTCP;ACT
útiles	מועיל	útil	מועיל	ADJ;PL	V;MASC;SG;V.PTCP;ACT
útiles	מועילה	útil	הועיל	ADJ;PL	V;FEM;SG;V.PTCP;ACT
mixto	מעורבים	mixto	מעורב	ADJ;MASC;SG	ADJ;MASC;PL
interino	ביניים	interino	ביניים	N;MASC;SG	
melodía	לחן	melodía	לחן	N;FEM;SG	PROPN
melodía	מלודי	melodía	מלודי	N;FEM;SG	PROPN
melodía	לחן	melodía	לחן	N;FEM;SG	PROPN
estimación	מעריך	estimación	העריך	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
estimación	מוערך	estimación	הוערך	N;FEM;SG	V;MASC;SG;V.PTCP;PASS
estimación	משוער	estimación	משוער	N;FEM;SG	PROPN
afc	afc	afc	afc	N;FEM;SG	PROPN
albania	אלבניה	albania	אלבניה	N;FEM;SG	PROPN
area	האזור	area	האזור	N;FEM;SG	PROPN
dieciséis	sixteen	dieciséis	sixteen	NUM;PL	
ucraniano	אוקראיני	ucraniano	אוקראיני	ADJ;MASC;SG	PROPN
detenidos	העצורים	detenido	העצור	ADJ;MASC;PL;V.PTCP	N;MASC;PL
detenidos	עצורים	detenido	עצר	ADJ;MASC;PL;V.PTCP	N;MASC;PL
detenidos	נעצרו	detenido	נעצר	ADJ;MASC;PL;V.PTCP	V;PL;3;PST;MID
detenidos	נעצרה	detenido	נעצר	ADJ;MASC;PL;V.PTCP	V;FEM;SG;3;PST;MID
detenidos	נעצר	detenido	נעצר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;MID
detenidos	מתעכב	detenido	התעכב	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
detenidos	מתעכבת	detenido	התעכב	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
esencia	תמצית	esencia	תמצית	N;FEM;SG	
seúl	סיאול	seúl	סיאול	N;MASC;SG	PROPN
percepción	התפיסה	percepción	התפיס	N;FEM;SG	V;FEM;SG;3;PST;ACT
percepción	תפיסות	percepción	תפיסה	N;FEM;SG	N;FEM;PL
fijo	תוקן	fijo	תוקן	ADJ;MASC;SG	V;MASC;SG;3;PST;PASS
fundar	המייסדים	fundar	המייסדים	V;NFIN	PROPN
cuadrada	סקוור	cuadrado	סקוור	ADJ;FEM;SG	PROPN
cuadrada	כיכר	cuadrado	כיכר	ADJ;FEM;SG	PROPN
cuadrada	ריבוע	cuadrado	ריבוע	ADJ;FEM;SG	PROPN
cuadrada	מרובע	cuadrado	מרובע	ADJ;FEM;SG	PROPN
artísticos	אומנותי	artístico	אומנותי	ADJ;MASC;PL	N;MASC;SG
artísticos	אמנותי	artístico	אמנותי	ADJ;MASC;PL	ADJ;MASC;SG
artísticos	אמנותית	artístico	אמנותי	ADJ;MASC;PL	ADV
full	מלא	full	מלא	INTJ	
full	מלאים	full	מלא	INTJ	ADJ;MASC;PL
full	מלאה	full	מלא	INTJ	ADV
wii	wii	wii	wii	N;SG	PROPN
pila	מצבר	pila	מצבר	N;FEM;SG	PROPN
pila	ערימת	pila	ערימה	N;FEM;SG	ADV
pila	הערימה	pila	הערים	N;FEM;SG	V;FEM;SG;3;PST;ACT
pila	ערימה	pila	ערימה	N;FEM;SG	
pila	ערמת	pila	ערמת	N;FEM;SG	ADV
pila	סטאק	pila	סטאק	N;FEM;SG	PROPN
regularmente	בקביעות	regularmente	בקביעות	ADV	
caos	כאוס	caos	כאוס	N;MASC	PROPN
módulo	מודול	módulo	מודול	N;MASC;SG	PROPN
eslovenia	סלובניה	eslovenia	סלובניה	N;FEM;SG	PROPN
eslovenia	סלובנית	eslovenia	סלובנית	N;FEM;SG	PROPN
soccerway	soccerway	soccerway	soccerway	N;MASC;SG	V;SG
turcos	טורקית	turco	תורכי	N;MASC;PL	PROPN
turcos	טורקי	turco	תורכי	N;MASC;PL	PROPN
sedes	מטה	sede	מטה	N;FEM;PL	N;MASC;SG
sedes	המפקדה	sede	המפקד	N;FEM;PL	PROPN
sedes	מפקדה	sede	מפקדה	N;FEM;PL	N;FEM;SG
garganta	הגרון	garganta	הגרון	N;FEM;SG	PROPN
garganta	גרון	garganta	גרון	N;FEM;SG	PROPN
prohibido	אסורים	prohibido	None	ADJ;MASC;SG;V.PTCP	N;MASC;PL
prohibido	אסורה	prohibido	אסורה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
prohibido	נאסר	prohibido	נאסר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
prohibido	אסורים	prohibido	None	ADJ;MASC;SG;V.PTCP	N;MASC;PL
prohibido	אסורה	prohibido	אסורה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
prohibido	אסר	prohibido	אסר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
prohibido	נאסר	prohibido	נאסר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
noruego	נורבגי	noruego	נורבגי	N;MASC;SG	PROPN
consistente	עקבי	consistente	עקבי	ADJ;SG	
consistente	עקביות	consistente	עקבי	ADJ;SG	N;FEM;SG
rítmica	קצבי	rítmica	קצב	ADJ;FEM;SG	PROPN
rítmica	קצב	rítmica	קצב	ADJ;FEM;SG	PROPN
dulces	מתוקים	dulce	מתוק	N;MASC;PL	ADJ;MASC;PL
dulces	סוכריה	dulce	סוכריה	N;MASC;PL	N;FEM;SG
dulces	סוכרייה	dulce	סוכרייה	N;MASC;PL	N;FEM;SG
dulces	ממתק	dulce	ממתק	N;MASC;PL	N;MASC;SG
dulces	קנדי	dulce	קנדי	N;MASC;PL	PROPN
dulces	מתוקים	dulce	מתוק	N;MASC;PL	ADJ;MASC;PL
