armónica	وزن	armónico	وزن	ADJ;FEM;SG	N;NOM;MASC;SG;3
easy	سہل	easy	سہل	N	ADJ
easy	آسان	easy	آسان	N	ADJ
easy	(	easy	(	N	
easy	ندامت	easy	ندامت	N	PROPN;NOM;MASC;SG;3
easy	آسودہ	easy	آسودہ	N	ADJ
informacion	خبریں	informacion	خبر	N;FEM;SG	N;NOM;MASC;PL;3
gota	داغ.	gota	داغ.	N;FEM;SG	
gota	گٹھیا	gota	گٹھ	N;FEM;SG	PROPN;NOM;MASC;SG;3
gota	داغ.	gota	داغ.	N;FEM;SG	
gota	درجے	gota	درجہ	N;FEM;SG	
gota	(	gota	(	N;FEM;SG	
gota	زُہول	gota	زُہول	N;FEM;SG	PROPN;NOM;MASC;SG;3
gota	رشوت.	gota	رشوت.	N;FEM;SG	PROPN;NOM;MASC;SG;3
judy	زن.	judo	زن.	N;FEM;SG	
leña	بن.	echar_leña	بن.	N;FEM;SG	
leña	ہیزم	echar_leña	ہیزم	N;FEM;SG	
morada	ٹھکانا	morada	ٹھکانا	ADJ;FEM;SG;V.PTCP	V;MASC;SG;ACT
morada	پڑائو	morada	پڑائو	ADJ;FEM;SG;V.PTCP	PROPN;NOM;MASC;SG;3
morada	گھر.	morada	گھر.	ADJ;FEM;SG;V.PTCP	
morada	مکان	morada	مکان	ADJ;FEM;SG;V.PTCP	N;NOM;MASC;SG;3
buceo	ڈبکی	buceo	ڈبکی	N;MASC;SG	V;PFV;FEM;SG;V.PTCP;ACT
buceo	ڈبکی	buceo	ڈبکی	N;MASC;SG	V;PFV;FEM;SG;V.PTCP;ACT
matanzas	مقاتلہ	matanza	مقاتلہ	N;FEM;PL	N;NOM;MASC;SG;3
matanzas	قتل	matanza	قتل	N;FEM;PL	N;NOM;MASC;SG;3
matanzas	مقاتلہ	matanza	مقاتلہ	N;FEM;PL	N;NOM;MASC;SG;3
matanzas	تھکاؤ	matanza	تھکاؤ	N;FEM;PL	V;PFV;MASC;SG;V.PTCP;ACT
paleta	کتا	paleta	کتا	N;FEM;SG	V;MASC;SG;ACT
paleta	چٹائی.	paleta	چٹائی.	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
paleta	پیراکہ.	paleta	پیراکہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
casadas	منکوحہ	casada	منکوحہ	N;FEM;PL	PROPN;NOM;MASC;SG;3
casadas	متأہّل.	casada	متأہّل.	N;FEM;PL	PROPN;NOM;MASC;SG;3
casadas	بیاہتا	casada	بیاہتا	N;FEM;PL	N;NOM;MASC;SG;3
cloud	تاریکی.	cloud	تاریکی.	N	PROPN;NOM;MASC;SG;3
cloud	غول.	cloud	غول.	N	PROPN;NOM;MASC;SG;3
cloud	دُھندلانا	cloud	دُھندلانا	N	V;SG;NFIN;ACT
cloud	سایہ.	cloud	سایہ.	N	PROPN;NOM;MASC;SG;3
cloud	ابر	cloud	ابر	N	V;ACT
cloud	تاریکی.	cloud	تاریکی.	N	PROPN;NOM;MASC;SG;3
cloud	غول.	cloud	غول.	N	PROPN;NOM;MASC;SG;3
cloud	دُھندلانا	cloud	دُھندلانا	N	V;SG;NFIN;ACT
cloud	سایہ.	cloud	سایہ.	N	PROPN;NOM;MASC;SG;3
locomotora	خودرواں	locomotora	خودرواں	N;FEM;SG	PROPN;NOM;MASC;SG;3
inocentes	بغیر	inocente	بغیر	ADJ;PL	PART;NEG
inocentes	بدوں.	inocente	بدہ	ADJ;PL	V;MASC;PL;FIN;ACT
inocentes	بغیر	inocente	بغیر	ADJ;PL	PART;NEG
inocentes	بدوں.	inocente	بدہ	ADJ;PL	V;MASC;PL;FIN;ACT
inocentes	معصوم	inocente	معصوم	ADJ;PL	N;NOM;MASC;SG;3
genéticos	ابتدا	genético	ابتدا	ADJ;MASC;PL	N;NOM;MASC;SG;3
ministerial	مؤیّد.	ministerial	مؤیّد.	ADJ;SG	PROPN;NOM;MASC;SG;3
tardes	شام	tarde	شام	N;FEM;PL	N;NOM;FEM;SG;3
vértices	مفرق	vértiz	مفرق	N;MASC;PL	PROPN;NOM;MASC;SG;3
vértices	چندیا.	vértiz	چندیا.	N;MASC;PL	PROPN;NOM;MASC;SG;3
vértices	مفرق	vértiz	مفرق	N;MASC;PL	PROPN;NOM;MASC;SG;3
vértices	چندیا.	vértiz	چندیا.	N;MASC;PL	PROPN;NOM;MASC;SG;3
vértices	راس	vértiz	راس	N;MASC;PL	PROPN;NOM;MASC;SG;3
amarillos	(	amarillo	(	ADJ;MASC;PL	
amarillos	زرد	amarillo	زرد	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
amarillos	(	amarillo	(	ADJ;MASC;PL	
apelaciones	لُبھاوَ	apelación	لُبھاوَ	N;FEM;PL	PROPN;NOM;MASC;SG;3
apelaciones	نالش-	apelación	نالش-	N;FEM;PL	PROPN;NOM;MASC;SG;3
apelaciones	عرضداشت	apelación	عرضداشت	N;FEM;PL	N;NOM;MASC;SG;3
apelaciones	رغبت.	apelación	رغبت.	N;FEM;PL	V;IPFV;MASC;SG;V.PTCP;ACT
apelaciones	دلچسپ	apelación	دلچسپ	N;FEM;PL	ADJ
apelaciones	گزارش	apelación	گزارش	N;FEM;PL	N;NOM;MASC;SG;3
apelaciones	لُبھاوَ	apelación	لُبھاوَ	N;FEM;PL	PROPN;NOM;MASC;SG;3
apelaciones	نالش-	apelación	نالش-	N;FEM;PL	PROPN;NOM;MASC;SG;3
apelaciones	عرضداشت	apelación	عرضداشت	N;FEM;PL	N;NOM;MASC;SG;3
apelaciones	رغبت.	apelación	رغبت.	N;FEM;PL	V;IPFV;MASC;SG;V.PTCP;ACT
apelaciones	دلچسپ	apelación	دلچسپ	N;FEM;PL	ADJ
apelaciones	گزارش	apelación	گزارش	N;FEM;PL	N;NOM;MASC;SG;3
apelaciones	درخواست	apelación	درخواست	N;FEM;PL	N;NOM;FEM;SG;3
save	سوائے	saver	سوائے	N	
save	بدون	saver	بدون	N	
save	(	saver	(	N	
save	پھٹکار	saver	پھٹک	N	V;SG;ACT
save	بجز	saver	بجز	N	
save	سوائے	saver	سوائے	N	
save	بدون	saver	بدون	N	
save	مگر	saver	مگر	N	CONJ
save	(	saver	(	N	
save	پھٹکار	saver	پھٹک	N	V;SG;ACT
rollo	گھمانا	rollo	گھما	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
rollo	مرتعش	rollo	مرتعش	N;MASC;SG	PROPN;NOM;MASC;SG;3
rollo	along	rollo	along	N;MASC;SG	PROPN;NOM;MASC;SG;3
rollo	ٹکور.	rollo	ٹکور.	N;MASC;SG	PROPN;NOM;MASC;SG;3
rollo	گھمانا	rollo	گھما	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
rollo	مرتعش	rollo	مرتعش	N;MASC;SG	PROPN;NOM;MASC;SG;3
rollo	along	rollo	along	N;MASC;SG	PROPN;NOM;MASC;SG;3
rollo	ٹکور.	rollo	ٹکور.	N;MASC;SG	PROPN;NOM;MASC;SG;3
sonrisa	روشن	sonrisa	روشن	N;FEM;SG	ADJ
sonrisa	مسکرانا	sonrisa	مسکرانا	N;FEM;SG	PROPN;NOM;MASC;SG;3
sonrisa	بہلانا.	sonrisa	بہلانا.	N;FEM;SG	
sonrisa	out	sonrisa	out	N;FEM;SG	
sonrisa	تبسّم	sonrisa	تبسّم	N;FEM;SG	PROPN;NOM;MASC;SG;3
sonrisa	ہنسی.	sonrisa	ہنسی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
presupuestos	ارزاں.	presupuesto	ارزاں.	N;MASC;PL	
contenedores	ظرف	contenedor	ظرف	N;MASC;PL	PROPN;NOM;MASC;SG;3
market	طلب.	market	طلب.	N	PROPN;NOM;MASC;SG;3
market	بھاؤ.	market	بھاؤ.	N	PROPN;NOM;MASC;SG;3
market	میلہ	market	میلہ	N	PROPN;NOM;MASC;SG;3
market	طلب.	market	طلب.	N	PROPN;NOM;MASC;SG;3
market	بھاؤ.	market	بھاؤ.	N	PROPN;NOM;MASC;SG;3
market	میلہ	market	میلہ	N	PROPN;NOM;MASC;SG;3
intermedios	زمانہ	intermedio	زمانہ	ADJ;MASC;PL	N;NOM;MASC;SG;3
intermedios	وسطی.	intermedio	وسطی.	ADJ;MASC;PL	PROPN;NOM;MASC;SG;3
pizarra	سلیٹی	pizarra	سلیٹی	N;FEM;SG	PROPN;NOM;MASC;SG;3
bonito	بھدّا.	bonito	بھدّا.	ADJ;MASC;SG	
bonito	مشفق	bonito	مشفق	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
bonito	حسّاس	bonito	حسّاس	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
bonito	بااصول.	bonito	بااصول.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
bonito	لطیف	bonito	لطیف	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
bonito	باضابطہ	bonito	باضابطہ	ADJ;MASC;SG	N
bonito	بھونڈا	bonito	بھونڈا	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
bonito	مہربان	bonito	مہربان	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
circunferencia	ہاکی	circunferencia	ہاکی	N;FEM;SG	PROPN;NOM;MASC;SG;3
circunferencia	ہاکی	circunferencia	ہاکی	N;FEM;SG	PROPN;NOM;MASC;SG;3
circunferencia	محیط	circunferencia	محیط	N;FEM;SG	ADJ
circunferencia	گھیرنا.	circunferencia	گھیرنا.	N;FEM;SG	PROPN;NOM;MASC;SG;3
desnudos	تبصرے	desnudo	تبصرا	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
desnudos	کھلا	desnudo	کھل	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
desnudos	مبرّا.	desnudo	مبرّا.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	پتّیوں	desnudo	پتلی	ADJ;MASC;PL;V.PTCP	N;ACC;MASC;PL;3
desnudos	(	desnudo	(	ADJ;MASC;PL;V.PTCP	
desnudos	آشکارا	desnudo	آشکارا	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	بالوں	desnudo	بال	ADJ;MASC;PL;V.PTCP	N;ACC;MASC;PL;3
desnudos	کھلا.	desnudo	کھلا.	ADJ;MASC;PL;V.PTCP	
desnudos	عریاں.	desnudo	عریاںؤ	ADJ;MASC;PL;V.PTCP	V;MASC;PL;FIN;ACT
desnudos	تبصرے	desnudo	تبصرا	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
desnudos	کھلا	desnudo	کھل	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
desnudos	مبرّا.	desnudo	مبرّا.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	پتّیوں	desnudo	پتلی	ADJ;MASC;PL;V.PTCP	N;ACC;MASC;PL;3
desnudos	ننگا	desnudo	ننگا	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
desnudos	(	desnudo	(	ADJ;MASC;PL;V.PTCP	
desnudos	آشکارا	desnudo	آشکارا	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	بالوں	desnudo	بال	ADJ;MASC;PL;V.PTCP	N;ACC;MASC;PL;3
desnudos	کھلا.	desnudo	کھلا.	ADJ;MASC;PL;V.PTCP	
desnudos	عریاں.	desnudo	عریاںؤ	ADJ;MASC;PL;V.PTCP	V;MASC;PL;FIN;ACT
desnudos	ننگاپن	desnudo	ننگاپن	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	عور.	desnudo	عور.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	عور.	desnudo	عور.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
desnudos	ننگا	desnudo	ننگا	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
abrazo	لپٹانا	abrazo	لپٹا	N;MASC;SG	PROPN;NOM;MASC;SG;3
abrazo	چمٹانا	abrazo	چمٹانا	N;MASC;SG	PROPN;NOM;MASC;SG;3
abrazo	اپنانا	abrazo	اپنانا	N;MASC;SG	V;MASC;SG;NFIN;ACT
abrazo	پکڑنا	abrazo	پکڑ	N;MASC;SG	V;MASC;SG;NFIN;ACT
ropas	لباس	ropa	لباس	N;FEM;PL	N;NOM;MASC;SG;3
ropas	پہناوا.	ropa	پہناوا.	N;FEM;PL	PROPN;NOM;MASC;SG;3
ropas	بستر	ropa	بستر	N;FEM;PL	N;NOM;MASC;SG;3
ropas	لباس	ropa	لباس	N;FEM;PL	N;NOM;MASC;SG;3
ropas	پہناوا.	ropa	پہناوا.	N;FEM;PL	PROPN;NOM;MASC;SG;3
hammer	ہرانا	hammer	ہرانا	N;SG	PROPN;NOM;MASC;SG;3
hammer	بجانا	hammer	بجا	N;SG	V;MASC;SG;ACT
hammer	پچکانا	hammer	پچکا	N;SG	PROPN;NOM;MASC;SG;3
pretendiente	بننے	pretendiente	بن	N;SG	V;NFIN
peatonal	سپاٹ	peatonal	سپاٹ	N;MASC;SG	
peatonal	سادہ	peatonal	سادہ	N;MASC;SG	ADJ
peatonal	راہگیر	peatonal	راہگیر	N;MASC;SG	PROPN;NOM;MASC;SG;3
peatonal	عامیانہ	peatonal	عامیانہ	N;MASC;SG	ADJ
ordinaria	رواجی	ordinario	رواجی	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
ordinaria	باضابطہ	ordinario	باضابطہ	ADJ;FEM;SG	N
consistencia	بستگی.	consistencia	بستگی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
consistencia	مطابقت	consistencia	مطابقت	N;FEM;SG	ADP
soft	ہلکی	soft	ہلکی	N	ADJ;FEM
soft	آسان	soft	آسان	N	ADJ
soft	عریاں.	soft	عریاںؤ	N	V;MASC;PL;FIN;ACT
soft	ڈھیلا	soft	ڈھیلا	N	PROPN;NOM;MASC;SG;3
soft	حلیم.	soft	حلیم.	N	PROPN;NOM;MASC;SG;3
soft	تیز.	soft	تیز.	N	
soft	(	soft	(	N	
soft	چکنا	soft	چکنا	N	V;PFV;MASC;SG;V.PTCP;ACT
soft	دُھندلا.	soft	دُھندلا.	N	PROPN;NOM;MASC;SG;3
soft	کمزور	soft	کمزور	N	ADJ
soft	دبّو	soft	دبّو	N	PROPN;NOM;MASC;SG;3
soft	خوشگوار	soft	خوشگوار	N	ADJ
soft	ملائم	soft	ملائم	N	PROPN;NOM;MASC;SG;3
soft	لطیف	soft	لطیف	N	PROPN;NOM;MASC;SG;3
soft	(	soft	(	N	
soft	(	soft	(	N	
soft	بھیگا	soft	بھیگ	N	PROPN;NOM;MASC;SG;3
soft	احمقانہ	soft	احمقانہ	N	ADJ
soft	معتدل	soft	معتدل	N	ADJ
soft	(	soft	(	N	
soft	ہلکی	soft	ہلکی	N	ADJ;FEM
soft	آسان	soft	آسان	N	ADJ
soft	عریاں.	soft	عریاںؤ	N	V;MASC;PL;FIN;ACT
soft	ڈھیلا	soft	ڈھیلا	N	PROPN;NOM;MASC;SG;3
soft	حلیم.	soft	حلیم.	N	PROPN;NOM;MASC;SG;3
soft	تیز.	soft	تیز.	N	
soft	(	soft	(	N	
soft	چکنا	soft	چکنا	N	V;PFV;MASC;SG;V.PTCP;ACT
soft	دُھندلا.	soft	دُھندلا.	N	PROPN;NOM;MASC;SG;3
soft	کمزور	soft	کمزور	N	ADJ
soft	ہلکا	soft	ہلکا	N	ADJ;NOM;MASC;SG
soft	دبّو	soft	دبّو	N	PROPN;NOM;MASC;SG;3
soft	خوشگوار	soft	خوشگوار	N	ADJ
soft	ملائم	soft	ملائم	N	PROPN;NOM;MASC;SG;3
soft	نرم	soft	نرم	N	ADJ
soft	لطیف	soft	لطیف	N	PROPN;NOM;MASC;SG;3
soft	(	soft	(	N	
soft	(	soft	(	N	
soft	بھیگا	soft	بھیگ	N	PROPN;NOM;MASC;SG;3
soft	احمقانہ	soft	احمقانہ	N	ADJ
soft	معتدل	soft	معتدل	N	ADJ
soft	(	soft	(	N	
beagle	کھوجی	beagle	کھوجی	N;MASC;SG	PROPN;NOM;MASC;SG;3
beagle	مخبر	beagle	مخبر	N;MASC;SG	PROPN;NOM;MASC;SG;3
heroica	شجیع	heroica	شجیع	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
heroica	ڈرامائی	heroica	ڈرامائی	ADJ;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
activar	قوت	activar	قوت	V;NFIN	N;NOM;FEM;SG;3
sabotaje	بگاڑنا	sabotaje	بگاڑ	N;MASC;SG	V;NFIN;ACT
campamentos	مصنوعی	campamento	مصنوعی	N;MASC;PL	ADJ
campamentos	پڑاؤ.	campamento	پڑاؤ.	N;MASC;PL	PROPN;NOM;MASC;SG;3
ground	بساط	ground	بساط	N	
ground	زمین.	ground	زمین.	N	PROPN;NOM;MASC;SG;3
ground	تلچھٹ.	ground	تلچھٹ.	N	PROPN;NOM;MASC;SG;3
ground	منحصر	ground	منحصر	N	ADJ
ground	بساط	ground	بساط	N	
ground	زمین.	ground	زمین.	N	PROPN;NOM;MASC;SG;3
ground	تلچھٹ.	ground	تلچھٹ.	N	PROPN;NOM;MASC;SG;3
ground	منحصر	ground	منحصر	N	ADJ
antigüedades	قدیم	antigüedad	قدیم	N;FEM;PL	ADJ
antigüedades	متروک	antigüedad	متروک	N;FEM;PL	ADJ
antigüedades	پارینہ	antigüedad	پارینہ	N;FEM;PL	
agrario	دیہی	agrario	دیہی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
agrario	دیہی	agrario	دیہی	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
calabaza	تونبا	calabaza	تونبا	N;FEM;SG	PROPN;NOM;MASC;SG;3
calabaza	تونبی.	calabaza	تونبی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
casualidad	تکّا	casualidad	تکڑ	N;FEM;SG	PROPN;NOM;MASC;SG;3
casualidad	نیزے	casualidad	نیزے	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
casualidad	باری	casualidad	باری	N;FEM;SG	PROPN;NOM;MASC;SG;3
casualidad	حادثاتی	casualidad	حادثاتی	N;FEM;SG	ADJ
casualidad	وار	casualidad	وار	N;FEM;SG	
casualidad	اتفاقی	casualidad	اتفاقی	N;FEM;SG	ADJ
casualidad	توارد	casualidad	توارد	N;FEM;SG	PROPN;NOM;MASC;SG;3
marismas	گِلابہ.	marisma	گِلابہ.	N;FEM;PL	PROPN;NOM;MASC;SG;3
anunciación	خبر.	anunciación	خبر.	N;FEM;SG	PROPN;NOM;MASC;SG;3
lámpara	چمکنا.	lámpara	چمکنا.	N;FEM;SG	V;MASC;PL;FIN;ACT
lámpara	دیکھنا.	lámpara	دیکھ	N;FEM;SG	V;NFIN;ACT
dental	s	dental	s	ADJ;SG	
pedidos	آیونک	pedido	آیونک	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
pedidos	کارنتھین	pedido	کارنتھین	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
pedidos	قسم	pedido	قسم	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
pedidos	(	pedido	(	ADJ;MASC;PL;V.PTCP	
pedidos	فرمان	pedido	فرمان	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
pedidos	آیونک	pedido	آیونک	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
pedidos	کارنتھین	pedido	کارنتھین	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
pedidos	ترتیب	pedido	ترتیب	ADJ;MASC;PL;V.PTCP	N;NOM;FEM;SG;3
pedidos	قسم	pedido	قسم	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
pedidos	(	pedido	(	ADJ;MASC;PL;V.PTCP	
eve	شام.	eve	شام.	N;FEM;SG	PROPN;NOM;MASC;SG;3
ortodoxos	تغیر	ortodoxo	تغیر	N;MASC;PL	N;NOM;MASC;SG;3
brain	بھیجا	brain	بھیج	N	V;PFV;MASC;SG;V.PTCP;ACT
filosóficas	فہیم	filosófico	فہیم	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
filosóficas	بردبار	filosófico	بردبار	ADJ;FEM;PL	
filosóficas	عاقل	filosófico	عاقل	ADJ;FEM;PL	N;NOM;MASC;SG;3
filosóficas	متحمل.	filosófico	متحمل.	ADJ;FEM;PL	N
filosóficas	فہیم	filosófico	فہیم	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
filosóficas	بردبار	filosófico	بردبار	ADJ;FEM;PL	
filosóficas	عاقل	filosófico	عاقل	ADJ;FEM;PL	N;NOM;MASC;SG;3
filosóficas	متحمل.	filosófico	متحمل.	ADJ;FEM;PL	N
imp	بُھتنا.	imp	بُھتنا.	INTJ	PROPN;NOM;MASC;SG;3
regadío	آبپاشی	regadío	آبپاشی	N;MASC;SG	ADJ
regadío	آبپاشی	regadío	آبپاشی	N;MASC;SG	ADJ
patología	امراضیات	patología	امراضیات	N;FEM;SG	N;NOM;MASC;PL;3
épica	عظیم	épica	عظیم	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
épica	عظیم	épica	عظیم	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
épica	رزمیہ	épica	رزمیہ	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
conducto	انبوب.	conducto	انبوب.	N;MASC;SG	PROPN;NOM;MASC;SG;3
desintegración	سقوط	desintegración	سقوط	N;FEM;SG	PROPN;NOM;MASC;SG;3
desintegración	مُکسّر.	desintegración	مُکسّر.	N;FEM;SG	PROPN;NOM;MASC;SG;3
desintegración	بکھرنے	desintegración	بکھر	N;FEM;SG	V;ACC;NFIN
desintegración	ٹوٹنے	desintegración	ٹوٹ	N;FEM;SG	V;ACC;NFIN
desintegración	رینجھنے	desintegración	رینجھنے	N;FEM;SG	V;NFIN
desintegración	سڑنا	desintegración	سڑ	N;FEM;SG	PROPN;NOM;MASC;SG;3
desintegración	خراب	desintegración	خراب	N;FEM;SG	ADJ
desintegración	انحطاط.	desintegración	انحطاط.	N;FEM;SG	PROPN;NOM;MASC;SG;3
desintegración	(	desintegración	(	N;FEM;SG	
desintegración	گلنا	desintegración	گلنا	N;FEM;SG	V;SG;NFIN;ACT
estribillo	(	estribillo	(	N;MASC;SG	
centeno	جودار	centeno	جودار	N;MASC;SG	PROPN;NOM;MASC;SG;3
frost	ناکامی.	frost	ناکامی.	N	PROPN;NOM;MASC;SG;3
húmeda	بھیگا	húmedo	بھیگ	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	شراب	húmedo	شراب	ADJ;FEM;SG	N;NOM;MASC;SG;3
húmeda	(	húmedo	(	ADJ;FEM;SG	
húmeda	تری	húmedo	تری	ADJ;FEM;SG	
húmeda	متوڑا	húmedo	متوڑا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	برسات	húmedo	برسات	ADJ;FEM;SG	N;NOM;MASC;SG;3
húmeda	مریل	húmedo	مریل	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	فضول.	húmedo	فضول.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	(	húmedo	(	ADJ;FEM;SG	
húmeda	بھگونا	húmedo	بھگونا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	رطوبت.	húmedo	رطوبت.	ADJ;FEM;SG	ADP
húmeda	مشروب.	húmedo	مشروب.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	گیلا	húmedo	گیلا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
húmeda	نمی	húmedo	نمی	ADJ;FEM;SG	N;NOM;MASC;SG;3
dial	ملایا	dial	ملا	N;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
periódicas	دوری	periódico	دوری	ADJ;FEM;PL	N;NOM;FEM;SG;3
suscripción	for	suscripción	for	N;FEM;SG	
invertir	معکوس.	invertir	معکوس.	V;NFIN	PROPN;NOM;MASC;SG;3
invertir	مصیبت	invertir	مصیبت	V;NFIN	N;NOM;FEM;SG;3
invertir	مقام	invertir	مقام	V;NFIN	N;NOM;MASC;SG;3
invertir	اوندھانا.	invertir	اوندھانا.	V;NFIN	PROPN;NOM;MASC;SG;3
rumor	(	rumor	(	N;MASC;SG	
rumor	(	rumor	(	N;MASC;SG	
hacha	کلھاڑا	hacha	کلھاڑا	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
hacha	اخراجات	hacha	خرچ	N;FEM;SG	N;NOM;MASC;PL;3
hacha	کلھاڑی	hacha	کلھاڑی	N;FEM;SG	PROPN;NOM;MASC;SG;3
hacha	تیشہ.	hacha	تیشہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
hacha	تبر	hacha	تبر	N;FEM;SG	
hacha	کلھاڑا	hacha	کلھاڑا	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
hacha	اخراجات	hacha	خرچ	N;FEM;SG	N;NOM;MASC;PL;3
hacha	کلھاڑی	hacha	کلھاڑی	N;FEM;SG	PROPN;NOM;MASC;SG;3
hacha	تیشہ.	hacha	تیشہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
contenedor	ظرف	contenedor	ظرف	N;MASC;SG	PROPN;NOM;MASC;SG;3
íntimo	(	íntimo	(	ADJ;MASC;SG	
íntimo	نجی	íntimo	نجی	ADJ;MASC;SG	N;NOM;MASC;SG;3
íntimo	خلقی.	íntimo	خلقی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
íntimo	یگانگت.	íntimo	یگانگت.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
íntimo	(	íntimo	(	ADJ;MASC;SG	
íntimo	نجی	íntimo	نجی	ADJ;MASC;SG	N;NOM;MASC;SG;3
íntimo	خلقی.	íntimo	خلقی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
íntimo	یگانگت.	íntimo	یگانگت.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
cazar	سراسیمہ	cazar	سراسیمہ	V;NFIN	N;NOM;MASC;SG;3
apuestas	قمار	apuesta	قمار	N;FEM;PL	
apuestas	جوا	apuesta	جوا	N;FEM;PL	PROPN;NOM;MASC;SG;3
compatibilidad	مطابقت	compatibilidad	مطابقت	N;FEM;SG	ADP
buscador	سراغ.	buscador	سراغ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
buscador	جستجو.	buscador	جستجو.	N;MASC;SG	PROPN;NOM;MASC;SG;3
buscador	پرکھ	buscador	پرکھ	N;MASC;SG	V;ACT
buscador	مکمل	buscador	مکمل	N;MASC;SG	ADJ
buscador	سراغ.	buscador	سراغ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
buscador	جستجو.	buscador	جستجو.	N;MASC;SG	PROPN;NOM;MASC;SG;3
buscador	پرکھ	buscador	پرکھ	N;MASC;SG	V;ACT
buscador	مکمل	buscador	مکمل	N;MASC;SG	ADJ
buscador	جویا	buscador	جویا	N;MASC;SG	PROPN;NOM;MASC;SG;3
sharp	ترش	sharp	ترش	N	ADJ
sharp	اچانک	sharp	اچانک	N	ADV
sharp	اشتہا	sharp	اشتہا	N	ADJ
sharp	چنٹ.	sharp	چنٹ.	N	PROPN;NOM;MASC;SG;3
sharp	نکیلا.	sharp	نکیل	N	PROPN;NOM;MASC;SG;3
sharp	عیار	sharp	عیار	N	
sharp	طاقتور.	sharp	طاقتور.	N	PROPN;NOM;MASC;SG;3
sharp	معاً	sharp	معاً	N	PROPN;NOM;MASC;SG;3
sharp	سیدھے	sharp	سیدھے	N	V;ACT
