پِزشک	lékař	پِزشک	lékař	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تُراب	země	تُراب	země	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تُراب	zem	تُراب	země	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تراجم	překlady	تراجم	překlad	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
تراجم	překladů	تراجم	překlad	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;PL;POS
تراخی	zpoždění	تراخی	zpoždění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تراخی	zdržení	تراخی	zdržení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تراخی	prodlení	تراخی	prodlení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تراخی	prokrastinace	تراخی	prokrastinace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترّار	rychlé	ترّار	rychlý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترّار	rapid	ترّار	rapid	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترّار	rychlé	ترّار	rychlý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترّار	rychle	ترّار	rychle	PROPN;NOM;MASC;SG;3	ADV;POS
ترّار	rychlá	ترّار	rychlý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
ترّار	rychlý	ترّار	rychlý	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
ترارا	cval	ترارا	cvál	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترارا	potok	ترارا	potok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترارا	stream	ترارا	stream	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترارا	plynout	ترارا	plynout	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
ترارا	tok	ترارا	tok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترارا	průtok	ترارا	průtok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترارا	toku	ترارا	tok	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تراز	forma	تراز	forma	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تراز	formulář	تراز	formulář	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراز	formě	تراز	forma	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG;POS
تراز	vzor	تراز	vzor	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراز	vzorec	تراز	vzorec	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراز	styl	تراز	styl	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراز	stylu	تراز	styl	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترازو	zůstatku	ترازو	zůstatek	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترازو	rovnováhu	ترازو	rovnováha	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تراس	teror	تراس	teror		N;INAN;NOM;MASC;SG;POS
تراس	děs	تراس	děs		N;NOM;MASC;SG;POS
تراس	hrůza	تراس	hrůza		N;NOM;FEM;SG;POS
تراس	alarm	تراس	alarm		N;INAN;NOM;MASC;SG;POS
تراس	poplach	تراس	poplach		N;INAN;NOM;MASC;SG;POS
تراس	strachu	تراس	strach		N;INAN;GEN;MASC;SG;POS
تراس	strach	تراس	strach		N;INAN;NOM;MASC;SG;POS
تِراس	žízeň	تِراس	žízeň	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تراش	forma	تراش	forma	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تراش	formulář	تراش	formulář	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراش	formě	تراش	forma	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG;POS
تراش	tvar	تراش	tvar	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراش	postavit	تراش	postavit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
تراش	postav	تراش	postava	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL;POS
تراش	vybudovat	تراش	vybudovat	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
تراش	stavět	تراش	stavět	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تراش	módní	تراش	módní	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تراش	fashion	تراش	fashion	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
تراش	móda	تراش	móda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تراش	módy	تراش	móda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تراش	holení	تراش	holení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تراش	učinit	تراش	učinit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
تراش	udělat	تراش	udělat	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
تراش	vyrobit	تراش	vyrobit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
تراش	styl	تراش	styl	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراش	stylu	تراش	styl	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تراش	řezání	تراش	řezání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تراش	řez	تراش	řez	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراش	střih	تراش	střih	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تراشنا	plátek	تراشنا	plátek		N;INAN;NOM;MASC;SG;POS
تراشنا	zásobník	تراشنا	zásobník		N;INAN;NOM;MASC;SG;POS
تراشنا	klip	تراشنا	klip		N;INAN;NOM;MASC;SG;POS
تراشنا	plátek	تراشنا	plátek		N;INAN;NOM;MASC;SG;POS
تراشنا	zásobník	تراشنا	zásobník		N;INAN;NOM;MASC;SG;POS
تراشنا	klip	تراشنا	klip		N;INAN;NOM;MASC;SG;POS
تراشنا	řez	تراشنا	řez		N;INAN;NOM;MASC;SG;POS
تراشنا	střih	تراشنا	střih		N;INAN;NOM;MASC;SG;POS
تراشہ	chip	تراشہ	chip	N;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
تراشی	řezání	تراشی	řezání	ADJ;NOM	N;NOM;NEUT;SG;POS
تراشی	formování	تراشی	formování	ADJ;NOM	N;NOM;NEUT;SG;POS
تراشی	formování	تراشی	formování	ADJ;NOM	N;NOM;NEUT;SG;POS
تراشی	tvoří	تراشی	tvořit	ADJ;NOM	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تراضی	kompromis	تراضی	kompromis	ADJ	N;INAN;NOM;MASC;SG;POS
تراضی	kompromisy	تراضی	kompromis	ADJ	N;INAN;NOM;MASC;PL;POS
تراکُب	složení	تراکُب	složení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تراکیب	plánů	تراکیب	plán	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;PL;POS
تراکیب	plány	تراکیب	plán	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
تراکیب	metody	تراکیب	metoda	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تراکیب	metod	تراکیب	metoda	N;NOM;MASC;SG;3	N;GEN;FEM;PL;POS
تِرانا	plavat	تِرانا	plavat	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تِرانا	plout	تِرانا	plout	PROPN;NOM;MASC;SG;3	V;POS;NFIN
ترانہ	baladu	ترانہ	balada	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترانہ	melody	ترانہ	meloda	N;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
ترانہ	melodie	ترانہ	melodie	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترانہ	baladu	ترانہ	balada	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترانہ	hymnu	ترانہ	hymna	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترانہ	melody	ترانہ	meloda	N;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
ترانہ	melodie	ترانہ	melodie	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترانی	ochránce	ترانی	ochránce	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
ترانی	spasitel	ترانی	spasitel	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
ترانی	zachránce	ترانی	zachránce	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تراوٹ	vlhkost	تراوٹ	vlhkost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تراوٹ	vlhkosti	تراوٹ	vlhkost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تراوِش	destilaci	تراوِش	destilace	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تراوِش	destilace	تراوِش	destilace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترائی	marsh	ترائی	marsh	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
ترائی	údolí	ترائی	údolí	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترائی	louky	ترائی	louka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترائی	meadow	ترائی	meadow	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترائی	zavlažování	ترائی	zavlažování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تُرائی	nadřízený	تُرائی	nadřízený	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تُرائی	náčelník	تُرائی	náčelník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تُرائی	vynikající	تُرائی	vynikající	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تُربت	hrobu	تُربت	hrob	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تُربت	hrob	تُربت	hrob	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُربت	pozemky	تُربت	pozemek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
تُربت	pozemek	تُربت	pozemek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُربت	země	تُربت	země	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تُربت	hrobky	تُربت	hrobka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تُربت	hrob	تُربت	hrob	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُربت	hrobku	تُربت	hrobka	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تُربت	hrobka	تُربت	hrobka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تُربت	prachu	تُربت	prach	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تُربت	prach	تُربت	prach	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربوز	meloun	تربوز	meloun	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُربہ	pohřebiště	تُربہ	pohřebiště	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تُربہ	hřbitov	تُربہ	hřbitov	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیب	trénink	تربیب	trénink	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیب	výcvik	تربیب	výcvik	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیب	školení	تربیب	školení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تربیب	vzdělávání	تربیب	vzdělávání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تربیب	školství	تربیب	školství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تربیب	vzdělání	تربیب	vzdělání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تربیّت	trénink	تربیّت	trénink	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیّت	výcvik	تربیّت	výcvik	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیّت	školení	تربیّت	školení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تربیّت	chovu	تربیّت	chov	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تربیّت	chov	تربیّت	chov	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیّت	chovné	تربیّت	chovný	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
تربیّت	chovu	تربیّت	chov	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تربیّت	chov	تربیّت	chov	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیّت	pokyn	تربیّت	pokyn	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تربیّت	instrukce	تربیّت	instrukce	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تربیّت	pokyny	تربیّت	pokyn	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
تِربُھج	trojúhelník	تِربُھج	trojúhelník	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تِربِھر	rozzuřený	تِربِھر	rozzuřený	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تِربِھر	rozptýlené	تِربِھر	rozptýlený	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تِربِھر	rozptýlené	تِربِھر	rozptýlený	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تِربھوَن	nebe	تِربھوَن	nebe	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تِربھوَن	nebesa	تِربھوَن	besa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِربھوَن	zemi	تِربھوَن	země	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تِربھوَن	země	تِربھوَن	země	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تِربھوَن	zem	تِربھوَن	země	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تُرُپ	trump	تُرُپ	trump	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
تُرپنا	lem	تُرپنا	lem	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تُرپنا	spadla	تُرپنا	spadnout	PROPN;NOM;MASC;SG;3	V;PFV;POS;PST;V.PTCP;ACT
تُرپنا	padl	تُرپنا	padnout	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
تُرپنا	spadl	تُرپنا	spadnout	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
تُرت	rychle	تُرت	rychle	PROPN;NOM;MASC;SG;3	ADV;POS
تُرت	brzo	تُرت	brzy	PROPN;NOM;MASC;SG;3	ADV;POS
تُرت	brzy	تُرت	brzy	PROPN;NOM;MASC;SG;3	ADV;POS
تُرت	okamžitě	تُرت	okamžitě	PROPN;NOM;MASC;SG;3	ADV;POS
تُرت	ihned	تُرت	ihned	PROPN;NOM;MASC;SG;3	ADV
ترتیب	dekorace	ترتیب	dekorace	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترتیب	klasifikaci	ترتیب	klasifikace	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترتیب	objednat	ترتیب	objednat	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
ترتیب	dekorace	ترتیب	dekorace	N;NOM;FEM;SG;3	N;NOM;FEM;PL;POS
ترتیب	klasifikaci	ترتیب	klasifikace	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
ترجمان	reprezentativní	ترجمان	reprezentativní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
ترجمان	reprezentativní	ترجمان	reprezentativní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
ترجمانی	tlumočení	ترجمانی	tlumočení	ADJ	N;NOM;NEUT;SG;POS
ترجمانی	zastupování	ترجمانی	zastupování	ADJ	N;NOM;NEUT;SG;POS
ترجمانی	reprezentace	ترجمانی	reprezentace	ADJ	N;NOM;FEM;SG;POS
ترجمانی	zastoupení	ترجمانی	zastoupení	ADJ	N;NOM;NEUT;SG;POS
ترجمانی	vysvětlení	ترجمانی	vysvětlení	ADJ	N;NOM;NEUT;SG;POS
ترجمہ	verzi	ترجمہ	verze	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
ترجمہ	překlady	ترجمہ	překlad	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
ترجّی	přání	ترجّی	přání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترجّی	přeji	ترجّی	přát	PROPN;NOM;MASC;SG;3	V;IND;SG;1;POS;PRS;FIN;ACT
ترجّی	očekávání	ترجّی	očekávání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترجیح	prioritní	ترجیح	prioritní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
ترجیح	priority	ترجیح	priorita	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترجیح	prioritní	ترجیح	prioritní	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
ترجیح	priority	ترجیح	priorita	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
ترجیح	preference	ترجیح	preference	N;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تِرچھا	šikmé	تِرچھا	šikmý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تِرچھا	naštvaná	تِرچھا	naštvaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
تِرچھا	rozzlobený	تِرچھا	rozzlobený	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تِرچھا	naštvaný	تِرچھا	naštvaný	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
تِرچھا	nakloněn	تِرچھا	nakloněný	PROPN;NOM;MASC;SG;3	ADJ;MASC;SG;POS;V.PTCP;PASS
تِرچھا	nešťastný	تِرچھا	šťastný	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;NEG
تِرچھا	nešťastná	تِرچھا	šťastný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;NEG
تِرچھا	nešťastné	تِرچھا	šťastný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;NEG
تِرچھانا	nakloní	تِرچھانا	naklonit	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
ترح	muka	ترح	muka		N;NOM;NEUT;PL;POS
ترح	smutek	ترح	smutek		N;INAN;NOM;MASC;SG;POS
ترح	žal	ترح	žal		N;INAN;NOM;MASC;SG;POS
ترح	zármutek	ترح	zármutek		N;INAN;NOM;MASC;SG;POS
ترحُّم	milosrdenství	ترحُّم	milosrdenství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترحُّم	mercy	ترحُّم	mercy	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترحُّم	slitování	ترحُّم	slitování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترحُّم	milost	ترحُّم	milost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترحُّم	laskavost	ترحُّم	laskavost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترحُّم	soucit	ترحُّم	soucit	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترحُّم	slitování	ترحُّم	slitování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترحُّم	soucitu	ترحُّم	soucit	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترحُّم	skoda	ترحُّم	skoda	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
ترحُّم	škoda	ترحُّم	škoda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترحیب	pohostinnost	ترحیب	pohostinnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترحیب	pohoštění	ترحیب	pohoštění	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترخا	zranění	ترخا	zranění		N;NOM;NEUT;SG;POS
ترخا	rána	ترخا	ráno		N;NOM;FEM;SG;POS
ترخا	řez	ترخا	řez		N;INAN;NOM;MASC;SG;POS
ترخا	střih	ترخا	střih		N;INAN;NOM;MASC;SG;POS
ترخان	tesař	ترخان	tesař	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
ترخان	šlechetný	ترخان	šlechetný	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
ترخان	vznešený	ترخان	vznešený	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
ترخان	ušlechtilý	ترخان	ušlechtilý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
ترخان	vznešené	ترخان	vznešený	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترخنا	rozdělit	ترخنا	rozdělit		V;PFV;POS;NFIN
ترخنا	split	ترخنا	split		N;INAN;NOM;MASC;SG;POS
ترخنا	crack	ترخنا	crack		N;INAN;NOM;MASC;SG;POS
ترخنا	praskla	ترخنا	prasknout		V;PFV;POS;PST;V.PTCP;ACT
ترخیم	zkratka	ترخیم	zkratka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تردُّد	zaváhání	تردُّد	zaváhání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تردُّد	váhání	تردُّد	váhání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تردُّد	starosti	تردُّد	starost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
تردُّد	snaha	تردُّد	snaha	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تردُّد	úsilí	تردُّد	úsilí	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
تردُّد	boj	تردُّد	boj	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تردُّد	péče	تردُّد	péče	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تردُّد	péči	تردُّد	péče	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
تردُّد	úzkost	تردُّد	úzkost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تردُّد	úzkosti	تردُّد	úzkost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
تردّی	padá	تردّی	padat	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تردّی	pád	تردّی	pád	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تردّی	padající	تردّی	padající	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
تردیب	plynout	تردیب	plynout	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
تردیب	tok	تردیب	tok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تردیب	průtok	تردیب	průtok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
تردیب	toku	تردیب	tok	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
تردیف	následuje	تردیف	následovat	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تردیف	následující	تردیف	následující	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
ترَـس	milosrdenství	ترَـس	milosrdenství	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترَـس	mercy	ترَـس	mercy	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترَـس	slitování	ترَـس	slitování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترَـس	milost	ترَـس	milost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترَـس	soucit	ترَـس	soucit	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترَـس	slitování	ترَـس	slitování	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترَـس	soucitu	ترَـس	soucit	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
ترَـس	skoda	ترَـس	skoda	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG;POS
ترَـس	škoda	ترَـس	škoda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترس	teror	ترس	teror	V;ACT	N;INAN;NOM;MASC;SG;POS
ترس	děs	ترس	děs	V;ACT	N;NOM;MASC;SG;POS
ترس	hrůza	ترس	hrůza	V;ACT	N;NOM;FEM;SG;POS
ترس	strachu	ترس	strach	V;ACT	N;INAN;GEN;MASC;SG;POS
ترس	strach	ترس	strach	V;ACT	N;INAN;NOM;MASC;SG;POS
ترسا	nevěřící	ترسا	věřící		ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
ترسا	pohanské	ترسا	pohanský		ADJ;NOM;NEUT;PL;POS
ترسا	touha	ترسا	touha		N;NOM;FEM;SG;POS
ترسا	křesťanské	ترسا	křesťanský		ADJ;NOM;NEUT;SG;POS
ترسا	christian	ترسا	christian		PROPN;ANIM;NOM;MASC;SG;POS
ترسا	křesťanská	ترسا	křesťanský		ADJ;NOM;FEM;SG;POS
ترسا	křesťan	ترسا	křesťan		N;ANIM;NOM;MASC;SG;POS
ترسا	žízeň	ترسا	žízeň		N;NOM;FEM;SG;POS
ترساں	plachý	ترساں	plachý		ADJ;ANIM;NOM;MASC;SG;POS
ترساں	plachý	ترساں	plachý		ADJ;ANIM;NOM;MASC;SG;POS
ترساوٹ	strádání	ترساوٹ	strádání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
ترساوٹ	deprivace	ترساوٹ	deprivace	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
ترسناک	strašné	ترسناک	strašný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
ترسناک	děsivé	ترسناک	děsivý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
تِرسُول	trojzubec	تِرسُول	trojzubec	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
ترسیدہ	plachý	ترسیدہ	plachý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
