que	att	que	att	PRO	PART
facías	startad	facer	starta	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
facías	startade	facer	starta	N	V;IND;PST;FIN;ACT
facías	sjungande	facer	sjunga	N	ADJ;NOM;PRS;V.PTCP
facías	sjunga	facer	sjung	N	V;IMP;FIN;ACT
facías	sjungit	facer	sjunga	N	V;V.CVB;ACT
facías	sjunger	facer	sjunga	N	V;IND;PRS;FIN;ACT
facías	gjorde	facer	göra	N	V;IND;PST;FIN;ACT
facías	var	facer	var	N	PRO;INDF;MASC+FEM;SG
delegado	delegera	delegado	delegera	N	V;IMP;FIN;ACT
delegado	representativ	delegado	representativ	N	ADJ;NOM;INDF;MASC+FEM;SG
delegado	representativt	delegado	representativ	N	ADJ;NOM;INDF;NEUT;SG
executados	avrättade	executar	avrätta	V	ADJ;NOM;PL;PST;V.PTCP
executados	utförd	executar	utföra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
executados	avrättad	executar	avrätta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
executados	de	executar	de	V	PRO;NOM;DEF;PL
executados	dom	executar	de	V	PRO;NOM;DEF;PL
executados	shot	executar	shot	V	N;NOM;INDF;MASC+FEM;SG
executados	skjutna	executar	skjuta	V	ADJ;NOM;PL;PST;V.PTCP
executados	skjuten	executar	skjuta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
executados	skott	executar	skott	V	N;NOM;INDF;NEUT;SG
doncela	ny	doncela	ny	N	ADJ;NOM;INDF;MASC+FEM;SG
doncela	nya	doncela	ny	N	ADJ;NOM;PL
doncela	nytt	doncela	ny	N	ADJ;NOM;INDF;NEUT;SG
diatu	här	diatu	här	PROPN	ADV
marchei	kvar	marchar	kvar	V	ADV
marchei	left	marchar	lefa	V	N;NOM;INDF;MASC+FEM;SG
marchei	vänstra	marchar	vänster	V	ADJ;NOM;DEF;SG
marchei	vänstern	marchar	vänster	V	N;NOM;DEF;MASC+FEM;SG
marchei	vänster	marchar	vänster	V	N;NOM;INDF;MASC+FEM;SG
ton	beck	ton	beck	N	PROPN;NOM
ton	högljudda	ton	högljudd	N	ADJ;NOM;PL;PST;V.PTCP
ton	högljudd	ton	högljudd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ton	högt	ton	hög	N	ADJ;NOM;INDF;NEUT;SG
pediume	anmäl	pediume	anmäl	V	N;NOM;INDF;NEUT;SG
pediume	rapport	pediume	rapport	V	N;NOM;INDF;MASC+FEM;SG
pediume	betänkande	pediume	betänka	V	N;NOM;INDF;NEUT;SG
pediume	anmälan	pediume	anmälan	V	N;NOM;INDF;MASC+FEM;SG
pediume	frågat	pediume	fråga	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pediume	tillfrågad	pediume	tillfråga	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pediume	hon	pediume	hon	V	PRO;NOM;DEF;MASC+FEM;SG
medicamento	drog	medicamento	drog	N	V;IMP;PST;FIN;ACT
acabamos	bara	acabar	bara	V	ADV
acabamos	avklarat	acabar	avklara	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
acabamos	färdig	acabar	färdig	V	ADJ;NOM;INDF;MASC+FEM;SG
acabamos	klar	acabar	klar	V	ADJ;NOM;INDF;MASC+FEM;SG
acabamos	avslutat	acabar	avsluta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
acabamos	färdiga	acabar	färdig	V	ADJ;NOM;PL
acabamos	färdig	acabar	färdig	V	ADJ;NOM;INDF;MASC+FEM;SG
crelo	att	crelo	att	V	PART
crelo	ni	crelo	ni	V	PRO;NOM;DEF;MASC+FEM;SG
crelo	dig	crelo	du	V	PRO;ACC;DEF;MASC+FEM;SG
crelo	du	crelo	du	V	PRO;NOM;DEF;MASC+FEM;SG
vernos	see	verno	see	N	V;IMP;FIN;ACT
vernos	se	verno	se	N	V;IMP;FIN;ACT
vernos	varje	verno	varje	N	DET;INDF;SG
vernos	vardera	verno	vardera	N	PRO;DEF;SG
vernos	annan	verno	annan	N	ADJ;NOM;INDF;MASC+FEM;SG
vernos	övrig	verno	övrig	N	ADJ;NOM;INDF;MASC+FEM;SG
vernos	övriga	verno	övrig	N	ADJ;NOM;PL
vernos	andra	verno	annan	N	PRO;INDF;PL
vernos	övrigt	verno	övrigt	N	ADJ;NOM;INDF;NEUT;SG
vernos	annat	verno	annan	N	PRO;INDF;NEUT;SG
vernos	träffas	verno	träffa	N	V;NFIN;PASS
vernos	mötas	verno	möta	N	V;NFIN;PASS
vernos	möt	verno	möt	N	V;IMP;FIN;ACT
vernos	möts	verno	möta	N	V;IND;PRS;FIN;PASS
vernos	träffa	verno	träffa	N	V;IMP;FIN;ACT
pregunto	ask	pregunto	ask	V	N;NOM;INDF;MASC+FEM;SG
pregunto	fråga	pregunto	fråga	V	N;NOM;INDF;MASC+FEM;SG
pregunto	ni	pregunto	ni	V	PRO;NOM;DEF;MASC+FEM;SG
pregunto	dig	pregunto	du	V	PRO;ACC;DEF;MASC+FEM;SG
pregunto	du	pregunto	du	V	PRO;NOM;DEF;MASC+FEM;SG
pregunto	wonder	pregunto	wonder	V	N;NOM;INDF;MASC+FEM;SG
evidencia	att	evidencia	att	N	PART
profesionais	professionella	profesional	professionell	N	ADJ;NOM;PL
profesionais	professionellt	profesional	professionell	N	ADJ;NOM;INDF;NEUT;SG
profesionais	professionella	profesional	professionell	N	ADJ;NOM;PL
profesionais	yrkesverksamma	profesional	yrkesverksam	N	ADJ;NOM;PL
tecnoloxías	ny	tecnoloxía	ny	N	ADJ;NOM;INDF;MASC+FEM;SG
tecnoloxías	nya	tecnoloxía	ny	N	ADJ;NOM;PL
tecnoloxías	nytt	tecnoloxía	ny	N	ADJ;NOM;INDF;NEUT;SG
aposta	satsning	apostar	satsning	V	N;NOM;INDF;MASC+FEM;SG
reunir	rally	reunir	rally	V	N;NOM;INDF;MASC+FEM;SG
reunir	möten	reunir	möt	V	N;NOM;INDF;NEUT;PL
reunir	sammanträden	reunir	sammanträde	V	N;NOM;INDF;NEUT;PL
reunir	här	reunir	här	V	ADV
charlas	snacka	charla	snacka	N	V;IMP;FIN;ACT
charlas	prata	charla	prata	N	V;IMP;FIN;ACT
evolución	någonsin	evolución	någonsin	N	ADV
ánimo	ideella	ánimo	ideell	N	ADJ;NOM;PL
ánimo	ideellt	ánimo	ideell	N	ADV
anxos	de	anxo	de	N	PRO;NOM;DEF;PL
anxos	den	anxo	den	N	PRO;DEF;MASC+FEM;SG
déixenme	let	déixenme	leta	PROPN	N;NOM;INDF;NEUT;SG
déixenme	låt	déixenme	låta	PROPN	V;IMP;FIN;ACT
déixenme	och	déixenme	och	PROPN	CONJ
déixenme	lägger	déixenme	lägga	PROPN	V;IND;PRS;FIN;ACT
déixenme	lägga	déixenme	lägga	PROPN	V;IMP;FIN;ACT
déixenme	sätta	déixenme	sätta	PROPN	V;IMP;NFIN;ACT
déixenme	lägg	déixenme	lägg	PROPN	V;IMP;FIN;ACT
mañás	godmorgon	mañás	godmorgon	ADV	N;NOM;INDF;MASC+FEM;SG
mañás	morgon	mañás	morgon	ADV	N;NOM;INDF;MASC+FEM;SG
mañás	morning	mañás	morning	ADV	N;NOM;INDF;MASC+FEM;SG
mañás	morgnar	mañás	morgna	ADV	N;NOM;INDF;MASC+FEM;PL
presos	fångar	preso	fånga	N	V;IND;PRS;FIN;ACT
oportunidades	hämta	oportunidade	hämta	N	V;IMP;FIN;ACT
oportunidades	skaffa	oportunidade	skaffa	N	V;IMP;FIN;ACT
oportunidades	få	oportunidade	få	N	ADJ;NOM;INDF;PL
noutros	annan	noutro	annan	N	ADJ;NOM;INDF;MASC+FEM;SG
noutros	övrig	noutro	övrig	N	ADJ;NOM;INDF;MASC+FEM;SG
noutros	övriga	noutro	övrig	N	ADJ;NOM;PL
noutros	andra	noutro	annan	N	PRO;INDF;PL
noutros	övrigt	noutro	övrigt	N	ADJ;NOM;INDF;NEUT;SG
noutros	annat	noutro	annan	N	PRO;INDF;NEUT;SG
fiscal	åklagaren	fiscal	åklagare	ADJ	N;NOM;DEF;MASC+FEM;SG
fiscal	åklagare	fiscal	åklagare	ADJ	N;NOM;INDF;MASC+FEM;PL
fiscal	distriktet	fiscal	distrikt	ADJ	N;NOM;DEF;NEUT;SG
fiscal	valdistrikt	fiscal	valdistrikt	ADJ	N;NOM;INDF;NEUT;PL
fiscal	distrikt	fiscal	distrikt	ADJ	N;NOM;INDF;NEUT;SG
fiscal	advokat	fiscal	advoka	ADJ	N;NOM;INDF;MASC+FEM;SG
fiscal	de	fiscal	de	ADJ	PRO;NOM;DEF;PL
fiscal	den	fiscal	den	ADJ	PRO;DEF;MASC+FEM;SG
comprende	kan	comprender	kunna	V	V;IND;PRS;FIN;ACT
comprende	can	comprender	can	V	N;NOM;INDF;MASC+FEM;SG
comprende	ni	comprender	ni	V	PRO;NOM;DEF;MASC+FEM;SG
comprende	dig	comprender	du	V	PRO;ACC;DEF;MASC+FEM;SG
comprende	du	comprender	du	V	PRO;NOM;DEF;MASC+FEM;SG
xogan	pjäs	xogar	pjäs	V	N;NOM;INDF;MASC+FEM;SG
xogan	play	xogar	play	V	N;NOM;INDF;MASC+FEM;SG
xogan	de	xogar	de	V	PRO;NOM;DEF;PL
xogan	dom	xogar	de	V	PRO;NOM;DEF;PL
xogan	de	xogar	de	V	PRO;NOM;DEF;PL
xogan	den	xogar	den	V	PRO;DEF;MASC+FEM;SG
xogan	spel	xogar	spel	V	N;NOM;INDF;NEUT;SG
xogan	spelet	xogar	spel	V	N;NOM;DEF;NEUT;SG
xogan	game	xogar	game	V	N;NOM;INDF;NEUT;SG
xogan	match	xogar	match	V	N;NOM;INDF;MASC+FEM;SG
xogan	vilt	xogar	vilja	V	N;NOM;INDF;NEUT;SG
xenética	genetik	xenético	genetik	ADJ	N;NOM;INDF;MASC+FEM;SG
xenética	ännu	xenético	ännu	ADJ	ADV
xenética	ändå	xenético	ändå	ADJ	ADV
credes	ni	crede	ni	V	PRO;NOM;DEF;MASC+FEM;SG
credes	dig	crede	du	V	PRO;ACC;DEF;MASC+FEM;SG
credes	du	crede	du	V	PRO;NOM;DEF;MASC+FEM;SG
quedaba	var	quedar	var	V	PRO;INDF;MASC+FEM;SG
quedaba	och	quedar	och	V	CONJ
quedaba	kvar	quedar	kvar	V	ADV
quedaba	left	quedar	lefa	V	N;NOM;INDF;MASC+FEM;SG
quedaba	vänstra	quedar	vänster	V	ADJ;NOM;DEF;SG
quedaba	vänstern	quedar	vänster	V	N;NOM;DEF;MASC+FEM;SG
quedaba	vänster	quedar	vänster	V	N;NOM;INDF;MASC+FEM;SG
quedaba	hon	quedar	hon	V	PRO;NOM;DEF;MASC+FEM;SG
mudou	förändrad	mudar	förändra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mudou	ändrat	mudar	ändra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mudou	bytt	mudar	byta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mudou	flyttat	mudar	flytta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mudou	rörd	mudar	rörd	V	N;NOM;INDF;MASC+FEM;SG
mudou	flyttad	mudar	flytta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mudou	ändring	mudar	ändring	V	N;NOM;INDF;MASC+FEM;SG
mudou	förändring	mudar	förändring	V	N;NOM;INDF;MASC+FEM;SG
directa	regissera	directo	regissera	ADJ	V;IMP;FIN;ACT
directa	direkt	directo	direkt	ADJ	ADV
directa	direct	directo	direct	ADJ	N;NOM;INDF;MASC+FEM;SG
directa	straight	directo	straight	ADJ	N;NOM;INDF;MASC+FEM;SG
directa	rakt	directo	rak	ADJ	ADV
colocar	stand	colocar	stand	V	N;NOM;INDF;MASC+FEM;SG
colocar	ställe	colocar	ställe	V	N;NOM;INDF;NEUT;SG
colocar	place	colocar	place	V	N;NOM;INDF;NEUT;SG
colocar	plats	colocar	plats	V	N;NOM;INDF;MASC+FEM;SG
entenden	de	entender	de	V	PRO;NOM;DEF;PL
entenden	dom	entender	de	V	PRO;NOM;DEF;PL
cós	än	cós	än	N	CONJ
cós	de	cós	de	N	PRO;NOM;DEF;PL
cós	den	cós	den	N	PRO;DEF;MASC+FEM;SG
cós	med	cós	med	N	ADP
800	ungefär	800	ungefär	NUM	ADV
acerca	ungefär	acercar	ungefär	V	ADV
acabas	ni	acaba	ni	N	PRO;NOM;DEF;MASC+FEM;SG
acabas	dig	acaba	du	N	PRO;ACC;DEF;MASC+FEM;SG
acabas	du	acaba	du	N	PRO;NOM;DEF;MASC+FEM;SG
acabas	avsluta	acaba	avsluta	N	V;IMP;FIN;ACT
acabas	bara	acaba	bara	N	ADV
xuntar	tillsammans	xuntar	tillsammans	V	ADV
xuntar	igen	xuntar	igen	V	ADV
xuntar	återigen	xuntar	återigen	V	ADV
xuntar	få	xuntar	få	V	ADJ;NOM;INDF;PL
xuntar	get	xuntar	ge	V	N;NOM;INDF;MASC+FEM;SG
xuntar	våra	xuntar	vi	V	PRO;DEF;PL
xuntar	vårat	xuntar	vira	V	PRO;DEF;NEUT;SG
xuntar	vår	xuntar	vår	V	N;NOM;INDF;MASC+FEM;SG
xuntar	vårt	xuntar	vi	V	PRO;DEF;NEUT;SG
xuntar	våran	xuntar	våran	V	N;NOM;DEF;MASC+FEM;SG
deberiades	ni	deberiade	ni	N	PRO;NOM;DEF;MASC+FEM;SG
deberiades	dig	deberiade	du	N	PRO;ACC;DEF;MASC+FEM;SG
deberiades	du	deberiade	du	N	PRO;NOM;DEF;MASC+FEM;SG
deberiades	bör	deberiade	böra	N	V;IND;PRS;FIN;ACT
deberiades	ska	deberiade	skola	N	V;IND;PRS;FIN;ACT
deberiades	borde	deberiade	böra	N	V;IND;PST;FIN;ACT
deberiades	förmodad	deberiade	förmodad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
deberiades	förmodade	deberiade	förmodad	N	ADJ;NOM;PL;PST;V.PTCP
danos	ger	dano	ge	N	V;IND;PRS;FIN;ACT
danos	skänker	dano	skänka	N	V;IND;PRS;FIN;ACT
danos	ge	dano	ge	N	V;IMP;FIN;ACT
danos	giv	dano	giv	N	V;IMP;FIN;ACT
observamos	observerade	observar	observera	V	ADJ;NOM;PL;PST;V.PTCP
observamos	observerat	observar	observerad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
observamos	observerad	observar	observerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
aprendendo	lärande	aprender	lärande	V	N;NOM;INDF;NEUT;SG
aprendendo	inlärning	aprender	inlärning	V	N;NOM;INDF;MASC+FEM;SG
aprendendo	hur	aprender	hur	V	ADV
alternativa	alternativt	alternativa	alternativ	N	ADV
alternativa	alternativa	alternativa	alternativ	N	ADJ;NOM;PL
alternativa	alternativt	alternativa	alternativ	N	ADV
alternativa	alternativa	alternativa	alternativ	N	ADJ;NOM;PL
pozo	väl	pozo	väl	N	ADV
estábamos	var	estábar	var	V	PRO;INDF;MASC+FEM;SG
estábamos	och	estábar	och	V	CONJ
estábamos	redan	estábar	redan	V	ADV
practicamente	praktiskt	practicamente	praktisk	ADV	ADJ;NOM;INDF;NEUT;SG
evidente	uppenbarligen	evidente	uppenbarligen	ADJ	ADV
chegara	come	chegarar	come	V	N;NOM;INDF;MASC+FEM;SG
chegara	tidigare	chegarar	tidig	V	ADV;CMPR
chegara	tid	chegarar	tid	V	N;NOM;INDF;MASC+FEM;SG
chegara	tidpunkt	chegarar	tidpunkt	V	N;NOM;INDF;MASC+FEM;SG
chegara	dags	chegarar	dags	V	N;MASC+FEM
chegara	klockslag	chegarar	klockslag	V	N;NOM;INDF;NEUT;SG
chegara	tiden	chegarar	tid	V	N;NOM;DEF;MASC+FEM;SG
descrición	att	descrición	att	N	PART
córtex	cortex	córtex	cortex	PROPN	N;NOM;DEF;MASC+FEM;SG
jeff	jeff	jeff	jeff	PROPN	PROPN;NOM
efectivo	kassa	efectivo	kassa	ADJ	N;NOM;INDF;MASC+FEM;SG
efectivo	kontant	efectivo	kontant	ADJ	N;NOM;INDF;MASC+FEM;SG
efectivo	cash	efectivo	cash	ADJ	N;NOM;INDF;MASC+FEM;SG
efectivo	kontanter	efectivo	kontant	ADJ	N;NOM;INDF;MASC+FEM;PL
efectivo	någon	efectivo	någon	ADJ	PRO;INDF;MASC+FEM;SG
camiña	promenader	camiñar	promenad	V	N;NOM;INDF;MASC+FEM;PL
camiña	walking	camiñar	walking	V	N;NOM;INDF;MASC+FEM;SG
camiña	gående	camiñar	gå	V	ADJ;NOM;PRS;V.PTCP
camiña	vandrande	camiñar	vandrande	V	ADJ;NOM;PRS;V.PTCP
camiña	promenad	camiñar	promenad	V	N;NOM;INDF;MASC+FEM;SG
camiña	promenad	camiñar	promenad	V	N;NOM;INDF;MASC+FEM;SG
camiña	walk	camiñar	walk	V	N;NOM;INDF;MASC+FEM;SG
camiña	nu	camiñar	nu	V	ADV
individuo	individuell	individuo	individuell	N	ADJ;NOM;INDF;MASC+FEM;SG
individuo	individuellt	individuo	individuell	N	ADV
individuo	individuella	individuo	individuell	N	ADJ;NOM;PL
bordo	ombord	bordo	ombord	N	ADV
bordo	de	bordo	de	N	PRO;NOM;DEF;PL
bordo	den	bordo	den	N	PRO;DEF;MASC+FEM;SG
plantas	plantera	planta	plantera	N	V;IMP;FIN;ACT
plantas	växt	planta	växt	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
plantas	med	planta	med	N	ADP
recibimos	mottaget	recibir	mottagen	V	N;NOM;DEF;NEUT;SG
recibimos	mottagen	recibir	mottag	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
recibimos	mottagna	recibir	motta	V	ADJ;NOM;PL;PST;V.PTCP
recibimos	got	recibir	got	V	N;NOM;INDF;NEUT;SG
pensade	ungefär	pensade	ungefär	V	ADV
pensade	take	pensade	take	V	N;NOM;INDF;MASC+FEM;SG
pensade	tagning	pensade	tagning	V	N;NOM;INDF;MASC+FEM;SG
noticia	anmäla	noticia	anmäla	N	V;IMP;FIN;ACT
noticia	rapportera	noticia	rapportera	N	V;IMP;FIN;ACT
niño	de	niñar	de	N	PRO;NOM;DEF;PL
niño	den	niñar	den	N	PRO;DEF;MASC+FEM;SG
universal	universal	universal	universal	ADJ	N;NOM;INDF;MASC+FEM;SG
universal	global	universal	global	ADJ	N;NOM;INDF;MASC+FEM;SG
actos	för	acto	för	N	ADP
feo	ful	feo	ful	N	ADJ;NOM;INDF;MASC+FEM;SG
feo	fult	feo	fult	N	ADJ;NOM;INDF;NEUT;SG
feo	fula	feo	ful	N	ADJ;NOM;PL
feo	bad	feo	be	N	V;IMP;FIN;ACT
feo	dåligt	feo	dålig	N	ADJ;NOM;INDF;NEUT;SG
feo	dåliga	feo	dålig	N	ADJ;NOM;PL
feo	dålig	feo	dålig	N	ADJ;NOM;INDF;MASC+FEM;SG
dise	sa	dise	säga	N	V;IMP;FIN;ACT
dise	said	dise	said	N	V;IMP;FIN;ACT
dise	sade	dise	säga	N	V;IND;PST;FIN;ACT
dise	sagda	dise	sagda	N	ADJ;NOM;PL;PST;V.PTCP
dise	de	dise	de	N	PRO;NOM;DEF;PL
dise	dom	dise	de	N	PRO;NOM;DEF;PL
aburrido	hämta	aburrido	hämta	ADJ	V;IMP;FIN;ACT
aburrido	skaffa	aburrido	skaffa	ADJ	V;IMP;FIN;ACT
aburrido	get	aburrido	ge	ADJ	N;NOM;INDF;MASC+FEM;SG
alcol	också	alcol	också	N	ADV
alcol	alltför	alcol	alltför	N	ADV
scott	scott	scott	scott	PROPN	PROPN;NOM
regra	härska	regra	härsk	N	V;IMP;FIN;ACT
preparada	berett	preparada	bereda	V	ADJ;NOM;INDF;NEUT;SG
preparada	beredd	preparada	beredd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preparada	förberedd	preparada	förberedd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preparada	beredda	preparada	beredd	V	ADJ;NOM;PL;PST;V.PTCP
preparada	förberett	preparada	förbere	V	ADJ;NOM;INDF;NEUT;SG
preparada	klara	preparada	klar	V	ADJ;NOM;PL
preparada	beredd	preparada	beredd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preparada	klar	preparada	klar	V	ADJ;NOM;INDF;MASC+FEM;SG
preparada	redo	preparada	redo	V	N;NOM;INDF;MASC+FEM;SG
preparada	färdiga	preparada	färdig	V	ADJ;NOM;PL
preparada	för	preparada	för	V	ADP
levanta	ditt	levantar	du	V	PRO;DEF;NEUT;SG
levanta	din	levantar	du	V	PRO;DEF;MASC+FEM;SG
levanta	dina	levantar	du	V	PRO;DEF;PL
levanta	få	levantar	få	V	ADJ;NOM;INDF;PL
levanta	get	levantar	ge	V	N;NOM;INDF;MASC+FEM;SG
levanta	stand	levantar	stand	V	N;NOM;INDF;MASC+FEM;SG
botón	knuffa	botón	knuffa	N	V;IMP;FIN;ACT
voando	flygning	voar	flygning	V	N;NOM;INDF;MASC+FEM;SG
voando	flygande	voar	flyga	V	ADJ;NOM;PRS;V.PTCP
voando	flugit	voar	flyga	V	ADV
voando	flyg	voar	flyg	V	N;NOM;INDF;NEUT;SG
voando	fluga	voar	fluga	V	N;NOM;INDF;MASC+FEM;SG
tranquilos	neråt	tranquilo	neråt	N	ADV
tranquilos	nere	tranquilo	nere	N	ADV
tranquilos	nedåt	tranquilo	nedåt	N	ADV
tranquilos	ner	tranquilo	ner	N	ADV
tranquilos	coolt	tranquilo	coolt	N	ADJ;NOM;INDF;NEUT;SG
tranquilos	tysta	tranquilo	tyst	N	ADJ;NOM;PL
tranquilos	tyst	tranquilo	tyst	N	ADJ;NOM;INDF;MASC+FEM;SG
tranquilos	har	tranquilo	ha	N	V;IND;PRS;FIN;ACT
tranquilos	ha	tranquilo	ha	N	INTJ
morrendo	döende	morrer	döende	V	ADJ;NOM;PRS;V.PTCP
morrendo	die	morrer	du	V	N;NOM;INDF;NEUT;SG
morrendo	död	morrer	död	V	N;NOM;INDF;MASC+FEM;SG
morrendo	döden	morrer	död	V	N;NOM;DEF;MASC+FEM;SG
morrendo	death	morrer	death	V	N;NOM;INDF;NEUT;SG
morrendo	dödsfall	morrer	dödsfall	V	N;NOM;INDF;NEUT;PL
morrendo	svältande	morrer	svälta	V	ADJ;NOM;PRS;V.PTCP
poderes	krafter	poder	kraft	V	N;NOM;INDF;MASC+FEM;PL
poderes	powers	poder	pow	V	PROPN;NOM
poderes	befogenheter	poder	befogenhet	V	N;NOM;INDF;MASC+FEM;PL
poderes	maktbefogenheter	poder	maktbefogenhet	V	N;NOM;INDF;MASC+FEM;PL
poderes	med	poder	med	V	ADP
poderes	de	poder	de	V	PRO;NOM;DEF;PL
poderes	den	poder	den	V	PRO;DEF;MASC+FEM;SG
poderes	myndigheter	poder	myndighet	V	N;NOM;INDF;MASC+FEM;PL
poderes	myndigheterna	poder	myndighet	V	N;NOM;DEF;MASC+FEM;PL
pregúntalle	ask	pregúntalle	ask	ADJ	N;NOM;INDF;MASC+FEM;SG
pregúntalle	fråga	pregúntalle	fråga	ADJ	N;NOM;INDF;MASC+FEM;SG
pregúntalle	hennes	pregúntalle	hon	ADJ	PRO;DEF
pregúntalle	her	pregúntalle	her	ADJ	N;NOM;INDF;MASC+FEM;SG
pregúntalle	henne	pregúntalle	hon	ADJ	PRO;ACC;DEF;MASC+FEM;SG
pregúntalle	honom	pregúntalle	han	ADJ	PRO;ACC;DEF;MASC+FEM;SG
pregúntalle	ni	pregúntalle	ni	ADJ	PRO;NOM;DEF;MASC+FEM;SG
pregúntalle	dig	pregúntalle	du	ADJ	PRO;ACC;DEF;MASC+FEM;SG
pregúntalle	du	pregúntalle	du	ADJ	PRO;NOM;DEF;MASC+FEM;SG
importar	oavsett	importar	oavsett	V	N;NOM;INDF;MASC+FEM;SG
importar	skötsel	importar	skötsel	V	N;NOM;INDF;MASC+FEM;SG
importar	omsorg	importar	omsorg	V	N;NOM;INDF;MASC+FEM;SG
importar	vård	importar	vård	V	N;NOM;INDF;MASC+FEM;SG
importar	care	importar	care	V	N;NOM;INDF;MASC+FEM;SG
importar	ungefär	importar	ungefär	V	ADV
importar	mind	importar	mind	V	N;NOM;INDF;MASC+FEM;SG
importar	sinnet	importar	sinne	V	N;NOM;DEF;NEUT;SG
importar	sinne	importar	sinna	V	N;NOM;INDF;NEUT;SG
importar	materia	importar	materi	V	N;NOM;INDF;MASC+FEM;SG
doentes	de	doente	de	N	PRO;NOM;DEF;PL
doentes	dom	doente	de	N	PRO;NOM;DEF;PL
doentes	sjuka	doente	sjuk	N	ADJ;NOM;PL
doentes	sjuk	doente	sjuk	N	ADJ;NOM;INDF;MASC+FEM;SG
comeu	hon	comer	hon	V	PRO;NOM;DEF;MASC+FEM;SG
comeu	åt	comer	åt	V	ADP
comeu	uppätna	comer	uppäta	V	ADJ;NOM;PL;PST;V.PTCP
comeu	uppäten	comer	uppäta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
comeu	ni	comer	ni	V	PRO;NOM;DEF;MASC+FEM;SG
comeu	dig	comer	du	V	PRO;ACC;DEF;MASC+FEM;SG
comeu	du	comer	du	V	PRO;NOM;DEF;MASC+FEM;SG
deixado	kvar	deixado	kvar	V	ADV
deixado	left	deixado	lefa	V	N;NOM;INDF;MASC+FEM;SG
deixado	vänstra	deixado	vänster	V	ADJ;NOM;DEF;SG
deixado	vänstern	deixado	vänster	V	N;NOM;DEF;MASC+FEM;SG
deixado	vänster	deixado	vänster	V	N;NOM;INDF;MASC+FEM;SG
deixado	let	deixado	leta	V	N;NOM;INDF;NEUT;SG
grego	grekiskt	grego	grekisk	N	ADJ;NOM;INDF;NEUT;SG
grego	grekisk	grego	grekisk	N	ADJ;NOM;INDF;MASC+FEM;SG
grego	grekiska	grego	grekisk	N	ADJ;NOM;PL
fulano	guy	fulano	guy	N	PROPN;NOM
fulano	man	fulano	man	N	PRO;NOM;INDF;MASC+FEM;SG
fulano	denna	fulano	denna	N	PRO;DEF;MASC+FEM;SG
fulano	detta	fulano	denna	N	PRO;DEF;NEUT;SG
copia	kopiera	copia	kopiera	N	V;IMP;FIN;ACT
roca	klippa	roca	klippa	N	V;IMP;FIN;ACT
roca	rocka	roca	rocka	N	V;IMP;FIN;ACT
cima	överst	cima	överst	N	ADV;RL
cima	ta	cima	ta	N	V;IMP;FIN;ACT
mexar	kiss	mexar	kiss	V	N;NOM;INDF;MASC+FEM;SG
mexar	take	mexar	take	V	N;NOM;INDF;MASC+FEM;SG
mexar	tagning	mexar	tagning	V	N;NOM;INDF;MASC+FEM;SG
mexar	ha	mexar	ha	V	INTJ
soidade	ensamt	soidade	ensam	N	ADJ;NOM;INDF;NEUT;SG
soidade	ensam	soidade	ensam	N	ADJ;NOM;INDF;MASC+FEM;SG
soidade	ensamma	soidade	ensam	N	ADJ;NOM;PL
comendo	ätande	comer	äta	V	N;NOM;INDF;NEUT;SG
comendo	när	comer	när	V	ADV
comen	de	comer	de	V	PRO;NOM;DEF;PL
comen	dom	comer	de	V	PRO;NOM;DEF;PL
comen	ätande	comer	äta	V	N;NOM;INDF;NEUT;SG
comen	massor	comer	massa	V	N;NOM;INDF;MASC+FEM;PL
comen	partier	comer	parti	V	N;NOM;INDF;NEUT;PL
diversión	roliga	diversión	rolig	N	ADJ;NOM;PL
diversión	kul	diversión	kul	N	INTJ
diversión	rolig	diversión	rolig	N	ADJ;NOM;INDF;MASC+FEM;SG
