din	from	din	from	ADP;ACC	
adoptată	przyjęta	adopta	przyjąć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
adoptată	adoptowany	adopta	adoptować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
adoptată	przyjęto	adopta	przyjąć	ADJ;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
adoptată	przyjęte	adopta	przyjąć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
începuturile	początków	început	początek	N;DEF;FEM;PL	N;GEN;MASC;PL
începuturile	początki	început	początek	N;DEF;FEM;PL	N;NOM;MASC;PL
atitudinea	podejście	atitudine	podejść	N;DEF;FEM;SG	N;NOM;NEUT;SG
atitudinea	postawa	atitudine	postawa	N;DEF;FEM;SG	N;NOM;FEM;SG
atitudinea	postawy	atitudine	postawa	N;DEF;FEM;SG	N;GEN;FEM;SG
atitudinea	nastawienie	atitudine	nastawić	N;DEF;FEM;SG	N;NOM;NEUT;SG
semnarea	podpisania	semnare	podpisać	N;DEF;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
semnarea	podpisanie	semnare	podpisać	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
monografia	monografii	monografie	monografia	N;DEF;FEM;SG	N;GEN;FEM;SG
portalul	portalu	portal	portal	N;DEF;MASC;SG	N;GEN;MASC;SG
portalul	portal	portal	portal	N;DEF;MASC;SG	N;NOM;MASC;SG
dimensiunile	wymiary	dimensiune	wymiar	N;DEF;FEM;PL	N;NOM;MASC;PL
limitele	granice	limită	granica	N;DEF;FEM;PL	N;NOM;FEM;PL
limitele	granic	limită	granica	N;DEF;FEM;PL	N;GEN;FEM;PL
limitele	granice	limită	granica	N;DEF;FEM;PL	N;NOM;FEM;PL
limitele	limity	limită	limita	N;DEF;FEM;PL	N;NOM;MASC;PL
limitele	ograniczenia	limită	ograniczenie	N;DEF;FEM;PL	N;NOM;NEUT;SG
însemnat	oznaczało	însemna	oznaczać	ADJ;INDF;MASC;SG	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
însemnat	znaczyło	însemna	znaczyć	ADJ;INDF;MASC;SG	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
cade	cade	cădea	cady	V;IND;SG;3;PRS;FIN	
cade	falls	cădea	falls	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
cade	wodospad	cădea	wodospad	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
soarta	losy	soartă	los	N;DEF;FEM;SG	N;NOM;MASC;PL
soarta	los	soartă	los	N;DEF;FEM;SG	N;NOM;MASC;SG
soarta	przeznaczenia	soartă	przeznaczenie	N;DEF;FEM;SG	N;GEN;NEUT;SG
soarta	przeznaczenie	soartă	przeznaczenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
moore	moore	muor	moory	PROPN	
cornelis	cornelis	cornelis	cornelis	PROPN	PROPN;NOM;MASC;SG
dulce	słodka	dulce	słodek		ADJ;NOM;FEM;SG
dulce	słodkie	dulce	słodki		ADJ;NOM;NEUT;SG
istván	istván	istván	istvona	PROPN	PROPN;NOM;MASC;SG
convenția	konwencje	convenție	konwencja	N;DEF;FEM;SG	N;NOM;FEM;PL
convenția	konwencji	convenție	konwencja	N;DEF;FEM;SG	N;GEN;FEM;SG
convenția	konwent	convenție	konwent	N;DEF;FEM;SG	N;NOM;MASC;SG
convenția	zjazd	convenție	zjazd	N;DEF;FEM;SG	N;NOM;MASC;SG
convenția	konwencja	convenție	konwencja	N;DEF;FEM;SG	N;NOM;FEM;SG
chinez	chińczyk	chinez	chińczyk	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
chinez	chiny	chinez	chiny	ADJ;INDF;MASC;SG	
chinez	chińskich	chinez	chiński	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
domnie	rządy	domnie	rząd	N;INDF;FEM;SG	N;NOM;MASC;PL
domnie	panowania	domnie	panowanie	N;INDF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
domnie	panowanie	domnie	panować	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
viziunea	wzrok	viziune	wzrok	N;DEF;FEM;SG	N;NOM;MASC;SG
viziunea	wizji	viziune	wizja	N;DEF;FEM;SG	N;GEN;FEM;SG
viziunea	wizja	viziune	wizja	N;DEF;FEM;SG	N;NOM;FEM;SG
viziunea	widzenie	viziune	widzenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
familiile	rodziny	familie	rodzina	N;DEF;FEM;PL	N;NOM;FEM;PL
familiile	rodzin	familie	rodzina	N;DEF;FEM;PL	
comunismului	komunizmu	comunism	komunizm	N;DEF;MASC;SG	N;GEN;MASC;SG
comunismului	komunizm	comunism	komunizm	N;DEF;MASC;SG	N;NOM;MASC;SG
bayern	bayern	bayern	bayern	PROPN	
unu	jeden	unu	jeden	NUM;MASC;SG	ADJ;NOM;MASC;SG
unu	jedna	unu	jeden	NUM;MASC;SG	ADJ;NOM;FEM;SG
trofeul	trophy	trofeu	trophy	N;DEF;MASC;SG	
trofeul	trofea	trofeu	trofe	N;DEF;MASC;SG	N;NOM;MASC;PL
trofeul	trofeum	trofeu	trofeum	N;DEF;MASC;SG	N;ACC;MASC;SG
marshall	marshall	marshall	marshall	PROPN	PROPN;NOM;MASC;SG
marshall	marszałek	marshall	marszałek	PROPN	N;NOM;MASC;SG
marshall	marshalla	marshall	marshall	PROPN	
dimensiunea	wymiar	dimensiune	wymiar	N;DEF;FEM;SG	N;NOM;MASC;SG
dimensiunea	wymiary	dimensiune	wymiar	N;DEF;FEM;SG	N;NOM;MASC;PL
dimensiunea	wielkość	dimensiune	wielkość	N;DEF;FEM;SG	N;ACC;FEM;SG
dimensiunea	rozmiary	dimensiune	rozmiar	N;DEF;FEM;SG	N;NOM;MASC;PL
dimensiunea	rozmiar	dimensiune	rozmiar	N;DEF;FEM;SG	N;NOM;MASC;SG
luată	zrobione	lua	zrobić	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
luată	podjęte	lua	podjąć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
hassan	hassan	hassan	hassan	PROPN	PROPN;NOM;MASC;SG
seară	wieczór	seară	wieczór	N;INDF;FEM;SG	N;NOM;MASC;SG
seară	wieczorem	seară	wieczór	N;INDF;FEM;SG	N;INS;MASC;SG
seară	wieczorny	seară	wieczorny	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
antiohia	antiochii	antiohie	antiochia	PROPN	N;GEN;FEM;SG
menținerea	utrzymanie	menținere	utrzymać	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
menținerea	utrzymywanie	menținere	utrzymywać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
combinație	kombinacja	combinație	kombinacja	N;INDF;FEM;SG	N;NOM;FEM;SG
combinație	kombinacje	combinație	kombinacja	N;INDF;FEM;SG	N;ACC;FEM;PL
atestat	poświadczenie	atestat	poświadczenie	ADJ;INDF;MASC;SG	N;NOM;NEUT;SG
irlandei	irlandii	irlandă	irlandia	PROPN;DEF;FEM;SG	N;GEN;FEM;SG
irlandei	irlandia	irlandă	irlandia	PROPN;DEF;FEM;SG	N;NOM;FEM;SG
angel	aniele	angel	aniel	N;INDF;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
angel	angel	angel	angel	N;INDF;MASC;SG	
alternativă	alternatywna	alternativ	alternatywny	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
alternativă	alternatywne	alternativ	alternatywny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
alternativă	alternatywa	alternativ	alternatywa	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
alternativă	alternatywny	alternativ	alternatywny	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
alternativă	alternatywnie	alternativ	alternatywnie	ADJ;INDF;FEM;SG	ADV
coburg	coburg	coburg	coburg	PROPN	V;IPFV;IND;SG;FIN;ACT
mixt	zmieszane	mixt	zmieszać	ADJ;INDF;MASC;SG	
mixt	mieszany	mixt	mieszany	ADJ;INDF;MASC;SG	
harris	harrisa	harris	harris	PROPN	
harris	harris	harris	harris	PROPN	PROPN;NOM;MASC;SG
marchează	znak	marca	znak	V;IND;3;PRS;FIN	N;NOM;MASC;SG
marchează	oznacz	marca	oznaczyć	V;IND;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
marchează	zaznacz	marca	zaznaczyć	V;IND;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
marchează	marka	marca	marka	V;IND;3;PRS;FIN	
marchează	mark	marca	mark	V;IND;3;PRS;FIN	PROPN;NOM;MASC;SG
coada	kolejki	coadă	kolejka	N;DEF;FEM;SG	N;ACC;FEM;PL
coada	kolejka	coadă	kolejka	N;DEF;FEM;SG	N;NOM;FEM;SG
coada	ogon	coadă	ogon	N;DEF;FEM;SG	
coada	tail	coadă	tail	N;DEF;FEM;SG	
coada	ogonie	coadă	ogoń	N;DEF;FEM;SG	V;PFV;IND;SG;3;FUT;FIN;ACT
regională	regionalnych	regional	regionalny	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
regională	regionalne	regional	regionalny	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
regională	regionalny	regional	regionalny	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
regională	regionalna	regional	regionalny	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
janeiro	janeiro	janeiro	janeiro	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
îndoială	wątpliwość	îndoială	wątpliwość	N;INDF;FEM;SG	N;NOM;FEM;SG
îndoială	wątpliwości	îndoială	wątpliwość	N;INDF;FEM;SG	N;ACC;FEM;SG
ross	rossa	ross	rossa	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
ross	ross	ross	ross	PROPN	PROPN;NOM;MASC;SG
înregistrată	zarejestrowany	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înregistrată	zarejestrowano	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
înregistrată	zarejestrowana	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
înregistrată	zarejestrowane	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrată	zarejestrowanych	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
înregistrată	zarejestrowany	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
înregistrată	rejestrowane	înregistrat	rejestrować	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrată	zapisane	înregistrat	zapisać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrată	zarejestrowane	înregistrat	zarejestrować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
înregistrată	nagrane	înregistrat	nagrać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
clasele	zajęcia	clasă	zajęcia	N;DEF;FEM;PL	N;NOM;NEUT;PL
clasele	klas	clasă	klasa	N;DEF;FEM;PL	
clasele	klasy	clasă	klasa	N;DEF;FEM;PL	N;GEN;FEM;SG
corporation	corporation	corporation	corporation	N;INDF;MASC;SG	
punerea	stawianie	punere	stawiać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
punerea	umieszczenie	punere	umieszczenie	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
reprezentare	reprezentacja	reprezentare	reprezentacja	N;INDF;FEM;SG	N;NOM;FEM;SG
reprezentare	przedstawicielstwa	reprezentare	przedstawicielstwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
reprezentare	reprezentacji	reprezentare	reprezentacja	N;INDF;FEM;SG	N;DAT;FEM;SG
reprezentare	przedstawicielstwo	reprezentare	przedstawicielstwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
serios	poważna	serios	poważny	ADV	ADJ;NOM;FEM;SG
serios	poważne	serios	poważny	ADV	ADJ;NOM;NEUT;SG
serios	poważny	serios	poważny	ADV	ADJ;NOM;MASC;SG
serios	serio	serios	serio	ADV	
dramatic	dramatycznie	dramatic	dramatycznie	ADJ;INDF;MASC;SG	ADV
dramatic	dramatycznie	dramatic	dramatycznie	ADJ;INDF;MASC;SG	ADV
leonardo	leonardo	leonardo	leonardo	PROPN	
alla	alla	alla	alla	N;INDF;MASC;SG	
corespunzător	odpowiednie	corespunzător	odpowiedni	ADJ;INDF;MASC;SG	V;PFV;IND;SG;FIN;ACT
corespunzător	odpowiadających	corespunzător	odpowiadać	ADJ;INDF;MASC;SG	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
mali	mali	mali	mala	PROPN	
contribuție	składka	contribuție	składka	N;INDF;FEM;SG	N;NOM;FEM;SG
contribuție	wkład	contribuție	wkład	N;INDF;FEM;SG	N;NOM;MASC;SG
contribuțiile	składki	contribuție	składka	N;DEF;FEM;PL	N;NOM;FEM;PL
contribuțiile	składek	contribuție	składka	N;DEF;FEM;PL	N;ACC;FEM;PL
contribuțiile	wkłady	contribuție	wkład	N;DEF;FEM;PL	N;NOM;MASC;PL
vină	winy	veni	wina	V;SBJV;3;PRS;FIN	
girls	dziewczyny	girls	dziewczyna	N;INDF;MASC;SG	N;NOM;FEM;PL
girls	dziewczynki	girls	dziewczynka	N;INDF;MASC;SG	N;NOM;FEM;PL
girls	girls	girls	girls	N;INDF;MASC;SG	
girls	dziewczęta	girls	dziewczę	N;INDF;MASC;SG	N;NOM;NEUT;PL
hesse	hesse	hesse	hess	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
veronica	veronica	veronică	veronica	N;DEF;FEM;SG	N;NOM;FEM;SG
veronica	weronika	veronică	weronik	N;DEF;FEM;SG	N;NOM;FEM;SG
fernando	fernando	fernando	fernando	PROPN	PROPN;NOM;MASC;SG
amos	amos	amos	amos	PROPN	PROPN;NOM;MASC;SG
bowell	bowell	bowell	bowell	PROPN	
jordan	jordana	jordan	jordać	PROPN	
jordan	jordan	jordan	jordany	PROPN	
african	afryki	african	afryka	ADJ;INDF;MASC;SG	
african	afryka	african	afryka	ADJ;INDF;MASC;SG	
cunoștințe	wiedzy	cunoștință	wiedza	N;INDF;FEM;PL	N;GEN;FEM;SG
cunoștințe	wiedza	cunoștință	wiedza	N;INDF;FEM;PL	N;NOM;FEM;SG
cunoștințe	znajomość	cunoștință	znajomość	N;INDF;FEM;PL	N;NOM;FEM;SG
cunoștințe	wiedzę	cunoștință	wiedza	N;INDF;FEM;PL	N;ACC;FEM;SG
cuba	kuba	cubă	kuba	PROPN	PROPN;NOM;MASC;SG
hai	hai	hai	haić	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;2;PRS;FIN;ACT
hai	hal	hai	hala	V;IND;SG;1;PRS;FIN	
lászló	lászló	lászló	lsszla	PROPN	PROPN;NOM;MASC;SG
plata	wypłata	plată	wypłatać	N;DEF;FEM;SG	N;NOM;FEM;SG
plata	zapłata	plată	zapłatać	N;DEF;FEM;SG	N;NOM;FEM;SG
plata	płatności	plată	płatność	N;DEF;FEM;SG	N;ACC;FEM;PL
plata	płatność	plată	płatność	N;DEF;FEM;SG	N;NOM;FEM;SG
masivul	masyw	masiv	masyw	N;DEF;MASC;SG	N;NOM;MASC;SG
kennedy	kennedy	kennedy	kenned	PROPN	
robin	robin	robin	robina	PROPN	
robin	robina	robin	robina	PROPN	
dorin	dorin	dorin	dorin	PROPN	
sabie	miecz	sabie	miecz	N;INDF;FEM;SG	N;NOM;MASC;SG
bandă	taśmy	bandă	taśma	N;INDF;FEM;SG	
bandă	taśma	bandă	taśma	N;INDF;FEM;SG	N;NOM;FEM;SG
bandă	banda	bandă	banda	N;INDF;FEM;SG	N;NOM;FEM;SG
bandă	gangu	bandă	gang	N;INDF;FEM;SG	N;GEN;MASC;SG
bandă	gang	bandă	ganga	N;INDF;FEM;SG	
nick	nick	nick	nick	PROPN	N;NOM;MASC;SG
nick	nicka	nick	nicka	PROPN	N;ACC;MASC;SG
desert	desery	desert	deser	N;INDF;MASC;SG	N;NOM;MASC;PL
desert	pustyni	desert	pustynia	N;INDF;MASC;SG	
desert	pustynia	desert	pustynia	N;INDF;MASC;SG	
prime	prime	primă	primy	N;INDF;FEM;PL	
jucătorii	zawodnicy	jucător	zawodnik	N;DEF;MASC;PL	N;NOM;MASC;PL
jucătorii	graczy	jucător	gracz	N;DEF;MASC;PL	N;ACC;MASC;PL
jucătorii	gracze	jucător	gracz	N;DEF;MASC;PL	N;NOM;MASC;PL
acționează	działaj	acționa	działać	V;IND;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
acționează	act	acționa	act	V;IND;3;PRS;FIN	
acționează	akt	acționa	akt	V;IND;3;PRS;FIN	N;NOM;MASC;SG
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	
mariana	mariana	mariană	mariany	N;DEF;FEM;SG	
dialectul	dialekt	dialect	dialekt	N;DEF;MASC;SG	N;NOM;MASC;SG
dick	dick	dick	dick	PROPN	PROPN;NOM;MASC;SG
dick	fiut	dick	fiut	PROPN	N;NOM;MASC;SG
morgan	morgana	morgan	morgany	PROPN	N;NOM;FEM;SG
morgan	morgan	morgan	morgan	PROPN	
viata	zycie	viată	zyt	N;DEF;FEM;SG	V;IPFV;IND;SG;1;FIN;ACT
viata	life	viată	lifa	N;DEF;FEM;SG	
viata	życia	viată	życie	N;DEF;FEM;SG	N;GEN;NEUT;SG
viata	dożywocie	viată	dożywocie	N;DEF;FEM;SG	N;NOM;NEUT;SG
viata	życie	viată	życie	N;DEF;FEM;SG	N;NOM;NEUT;SG
ibrahim	ibrahim	ibrahim	ibrahi	PROPN	PROPN;NOM;MASC;SG
albi	biał	alb	biać		PROPN;NOM;MASC;SG
albi	biała	alb	biały		ADJ;NOM;FEM;SG
charlie	charlie	charlie	charlie	PROPN	
charlie	charliego	charlie	charlić	PROPN	
chemat	wezwał	chema	wezwać	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
eugenia	eugenia	eugenie	eugić	N;DEF;FEM;SG	N;NOM;FEM;SG
eugenia	eugeniki	eugenie	eugenika	N;DEF;FEM;SG	
definește	zdefiniowano	defini	zdefiniować	V;IND;SG;3;PRS;FIN	V;PFV;IND;0;PST;FIN;ACT
belarus	białoruś	belarus	białoruś	PROPN	
belarus	białorusi	belarus	białoruś	PROPN	
belarus	białorusi	belarus	białoruś	PROPN	
politicile	polityki	politică	polityka	N;DEF;FEM;PL	N;GEN;FEM;SG
uniune	union	uniune	union	N;INDF;FEM;SG	
uniune	związek	uniune	związek	N;INDF;FEM;SG	N;NOM;MASC;SG
uniune	unia	uniune	unia	N;INDF;FEM;SG	
uniune	unii	uniune	unia	N;INDF;FEM;SG	
intens	intensywny	intens	intensywny	ADV	ADJ;NOM;MASC;SG
intens	intensywna	intens	intensywny	ADV	ADJ;NOM;FEM;SG
intens	intensywne	intens	intensywny	ADV	ADJ;NOM;NEUT;SG
salonul	salon	salon	salon	N;DEF;MASC;SG	N;NOM;MASC;SG
încercări	prób	încercare	prób	N;INDF;FEM;PL	
încercări	próby	încercare	próba	N;INDF;FEM;PL	
încercări	próby	încercare	próba	N;INDF;FEM;PL	
aplicată	zastosowano	aplica	zastosować	ADJ;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
aplicată	stosowane	aplica	stosować	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aplicată	zastosowane	aplica	zastosować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aplicată	stosowana	aplica	stosować	ADJ;INDF;FEM;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
aplicată	zastosowana	aplica	zastosować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aplicată	zastosowany	aplica	zastosować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
cărămidă	brick	cărămidă	brick	N;INDF;FEM;SG	
cărămidă	cegła	cărămidă	cegła	N;INDF;FEM;SG	N;NOM;FEM;SG
cărămidă	cegły	cărămidă	cegły	N;INDF;FEM;SG	
sexual	seksualnie	sexual	seksualnie	ADJ;INDF;MASC;SG	ADV
sexual	seksualnie	sexual	seksualnie	ADJ;INDF;MASC;SG	ADV
fred	freda	frede	freda	PROPN	N;ACC;MASC;SG
fred	fred	frede	fred	PROPN	PROPN;NOM;MASC;SG
april	kwiecień	april	kwiecienie		N;NOM;NEUT;SG
astra	astra	astra	astra	PROPN	
diplomatice	dyplomatyczne	diplomatic	dyplomatyczny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
diplomatice	dyplomatyczny	diplomatic	dyplomatyczny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
diplomatice	dyplomatycznej	diplomatic	dyplomatyczny	ADJ;INDF;FEM;PL	ADJ;GEN;FEM;SG
axa	osi	axa	oś	N;DEF;FEM;SG	
axa	osie	axa	osa	N;DEF;FEM;SG	
axa	oś	axa	oś	N;DEF;FEM;SG	
decizii	decyzji	decizie	decyzja	N;INDF;FEM;PL	N;GEN;FEM;SG
grupă	grupie	grupă	grupa	N;INDF;FEM;SG	N;DAT;FEM;SG
grupă	grupy	grupă	grupa	N;INDF;FEM;SG	N;ACC;FEM;SG
grupă	grupa	grupă	grupa	N;INDF;FEM;SG	N;NOM;FEM;SG
grupă	oddział	grupă	oddział	N;INDF;FEM;SG	N;NOM;MASC;SG
zur	zur	zur	zur	N;INDF;MASC;SG	
definită	zdefiniowano	definit	zdefiniować	ADJ;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
definită	zdefiniowane	definit	zdefiniować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
definită	określonych	definit	określony	ADJ;INDF;FEM;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
definită	zdefiniowana	definit	zdefiniować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
definită	zdefiniowany	definit	zdefiniować	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
definită	zdefiniowanych	definit	zdefiniować	ADJ;INDF;FEM;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
diferență	różnica	diferență	różnica	N;INDF;FEM;SG	N;NOM;FEM;SG
diferență	różnice	diferență	różnica	N;INDF;FEM;SG	N;NOM;FEM;PL
eliade	eliade	eliad	eliad	PROPN	
sky	sky	sky	ska	N;INDF;MASC;SG	
sky	nieba	sky	niebo	N;INDF;MASC;SG	
preț	ceny	preț	cena	N;INDF;MASC;SG	N;NOM;FEM;PL
preț	price	preț	prica	N;INDF;MASC;SG	
preț	cena	preț	cena	N;INDF;MASC;SG	
lisabona	lizbona	lisabonă	lizbona	PROPN	PROPN;NOM;MASC;SG
islam	islamu	islam	islam	N;INDF;MASC;SG	
hrană	żywności	hrană	żywność	N;INDF;FEM;SG	N;GEN;FEM;SG
hrană	pokarm	hrană	pokarm	N;INDF;FEM;SG	N;NOM;MASC;SG
hrană	żywność	hrană	żywność	N;INDF;FEM;SG	N;NOM;FEM;SG
hrană	jedzenie	hrană	jedzenie	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
voci	voices	voce	voices	N;INDF;FEM;PL	
cauzat	spowodował	cauzat	spowodować	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
cauzat	spowodowało	cauzat	spowodować	ADJ;INDF;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN;ACT
cauzat	spowodowała	cauzat	spowodować	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
securitatea	bezpieczeństwa	securitate	bezpieczeństwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
securitatea	ochrona	securitate	ochrona	N;DEF;FEM;SG	N;NOM;FEM;SG
securitatea	bezpieczeństwo	securitate	bezpieczeństwo	N;DEF;FEM;SG	N;NOM;NEUT;SG
solare	słoneczna	solar	słoneczny	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
solare	słoneczny	solar	słoneczny	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
solare	słoneczne	solar	słoneczny	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
produsul	produkt	produs	produkt	N;DEF;MASC;SG	N;ACC;MASC;SG
produsul	wyrób	produs	wyrób	N;DEF;MASC;SG	N;NOM;MASC;SG
produsul	produktu	produs	produkt	N;DEF;MASC;SG	N;GEN;MASC;SG
produsul	produkty	produs	produkt	N;DEF;MASC;SG	N;NOM;MASC;PL
aparate	aparatura	apara	aparatura	N;INDF;FEM;PL	N;NOM;FEM;SG
aparate	przyrząd	apara	przyrząd	N;INDF;FEM;PL	N;NOM;MASC;SG
eliminat	usunięto	elimina	usunąć	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
inițiale	początkowy	inițial	początkowy	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
inițiale	wstępne	inițial	wstępny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
inițiale	początkowe	inițial	początkowy	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
inițiale	początkowa	inițial	początkowy	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
herțegovina	hercegowina	herțegovină	hercegowiny	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
oferite	oferowane	oferit	oferować	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
oferite	oferowana	oferit	oferować	ADJ;INDF;FEM;PL	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
cuplul	para	cuplu	para	N;DEF;MASC;SG	
statistici	statystyka	statistică	statystyka	N;INDF;FEM;PL	N;NOM;FEM;SG
statistici	statystyka	statistică	statystyka	N;INDF;FEM;PL	N;NOM;FEM;SG
derivat	pochodnych	derivat	pochodny	ADJ;INDF;MASC;SG	N;GEN;MASC;PL
derivat	pochodne	derivat	pochodny	ADJ;INDF;MASC;SG	
traduse	przetłumaczone	traduce	przetłumaczyć	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
andy	andy	andy	andy	PROPN	PROPN;NOM;MASC;SG
saturn	saturn	saturn	saturny	N;INDF;MASC;SG	
stanley	stanley	stanley	stanle	PROPN	
stanley	stanleya	stanley	stanley	PROPN	
resursele	zasoby	resursă	zasóba	N;DEF;FEM;PL	N;NOM;MASC;PL
resursele	zasobów	resursă	zasób	N;DEF;FEM;PL	N;GEN;MASC;PL
resursele	środki	resursă	środek	N;DEF;FEM;PL	N;NOM;MASC;PL
île	île	el	île	PROPN	
