evans	evans	evans	evans		PROPN;NOM;MASC;SG
zavart	verwirren	zavart	verwirren		V;NFIN
zavart	verwechselt	zavart	verwechseln		V;V.PTCP
zavart	durcheinander	zavart	durcheinander		ADV
molekulák	molekülen	molekula	molekül	N;NOM;PL	V;NFIN
molekulák	moleküle	molekula	molekül	N;NOM;PL	
csillagászat	astronomie	csillagász	astronomie	N;NOM;SG	
csillagászat	astronomischen	csillagász	astronomisch	N;NOM;SG	ADJ
jin	jin	jin	jin		PROPN;NOM;MASC;SG
technológiák	technologien	technológia	technologien	N;NOM;PL	V;NFIN
iratok	dokumenten	irat	dokument	N;NOM;PL	V;NFIN
iratok	dokumente	irat	dokument	N;NOM;PL	N;NOM;SG
iratok	unterlagen	irat	unterliegen	N;NOM;PL	V;V.PTCP
wimbledon	wimbledon	wimbled	wimbledon	N;NOM;SG	PROPN;SG
jesse	jesse	jesse	jes		PROPN;NOM;MASC;SG
szebb	hübscher	szebb	hübscher		ADJ
szebb	schöner	szebb	schön		ADJ
szebb	schönere	szebb	schön		ADJ;NOM;FEM;PL
szebb	netter	szebb	nett		ADJ
szebb	angenehmer	szebb	angenehm		ADJ
kedvezőtlen	ungünstige	kedvezőtlen	ungünstig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
kedvezőtlen	ungünstige	kedvezőtlen	ungünstig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
évtizedben	jahrzehnt	évtized	jahrzehnt	N;IN+ESS;SG	ADJ
illő	einbau	illő	einbau		N;SG
illő	passend	illő	passend		ADJ
politikailag	politisch	politikai	politisch		ADJ
lovasság	kavallerie	lovasság	kavallerie	N;NOM;SG	ADJ;NOM;FEM;SG
tőke	gerechtigkeit	tőke	gerechtigkeit	N;NOM;SG	PROPN
tőke	eigenmittel	tőke	eigenmittel	N;NOM;SG	
tőke	eigenkapital	tőke	eigenkapital	N;NOM;SG	ADJ
tőke	aktien	tőke	akteinen	N;NOM;SG	
tőke	equity	tőke	equity	N;NOM;SG	
tőke	hauptstadt	tőke	hauptstadt	N;NOM;SG	ADJ
tőke	kapital	tőke	kapital	N;NOM;SG	
csatolt	beigefügten	csatolt	beigefügt		V;IND;PL;3;PST;FIN
csatolt	angeschlossen	csatolt	anschließen		ADJ;V.PTCP
csatolt	beigefügt	csatolt	beifügen		V;V.PTCP
csatolt	angehängt	csatolt	anhängen		V;V.PTCP
csatolt	befestigt	csatolt	befestigen		V;V.PTCP
csatolt	verbunden	csatolt	verbinden		ADJ;V.PTCP
hardcore	hardcore	hardcor	hardcore	N;NOM;SG	
hardcore	knallhart	hardcor	knallhart	N;NOM;SG	ADJ
kanári	kanaren	kanári	kanar		ADJ
kanári	kanarischen	kanári	kanarisch		ADJ;PL
kanári	kanaren	kanári	kanar		ADJ
kanári	kanarische	kanári	kanarisch		ADJ;NOM;FEM;PL
mason	maurer	mason	maur		ADJ
mason	mason	mason	mason		PROPN;NOM;SG
case	rechtssache	case	rechtssach		ADJ;NOM;FEM;SG
case	fall	case	fall		ADV
edwin	edwin	edwin	edwin		PROPN;NOM;MASC;SG
méhek	bienen	méhek	bienen	N;NOM;PL	
eklektikus	eklektischen	eklektikus	eklektisch	N;NOM;SG	ADJ
viva	viva	viva	viva		PROPN;NOM;SG
jeremy	jeremy	jeremy	jeremy		PROPN;NOM;MASC;SG
elengedhetetlen	wesentliche	elengedhetetlen	wesentlich	ADJ;NOM;SG	ADJ;NOM;FEM;PL
termés	kulturen	termés	kultur	N;NOM;SG	N;NOM;PL
termés	ackerbau	termés	ackerbau	N;NOM;SG	ADJ
termés	ernte	termés	ernten	N;NOM;SG	
termés	ernten	termés	ernten	N;NOM;SG	V;NFIN
termés	ernte	termés	ernten	N;NOM;SG	
termés	pflanze	termés	pflanz	N;NOM;SG	
termés	pflanzliche	termés	pflanzlich	N;NOM;SG	ADJ;NOM;FEM;PL
termés	zuschneiden	termés	zuschneiden	N;NOM;SG	V;NFIN
termés	ernte	termés	ernten	N;NOM;SG	
christie	christie	christie	christie	N;NOM;SG	PROPN
kertben	gartenanlage	kert	gartenanlage	N;IN+ESS;SG	ADJ;NOM;FEM;SG
kertben	garten	kert	garten	N;IN+ESS;SG	V;NFIN
kertben	gartens	kert	gartens	N;IN+ESS;SG	N;NOM;NEUT;SG
alfaj	unterart	alfaj	unterart	N;NOM;SG	ADJ
alfaj	unterarten	alfaj	unterart	N;NOM;SG	ADJ
fordulat	twist	fordulat	twesten	N;NOM;SG	
fordulat	drehung	fordulat	drehung	N;NOM;SG	
fordulat	verdrehen	fordulat	verdrehen	N;NOM;SG	V;NFIN
fordulat	drehen	fordulat	drehen	N;NOM;SG	V;NFIN
fordulat	wendung	fordulat	wendung	N;NOM;SG	
akkumulátorok	akkus	akkumulátor	akkus	N;NOM;PL	
akkumulátorok	akkus	akkumulátor	akkus	N;NOM;PL	
akkumulátorok	batterien	akkumulátor	batterienen	N;NOM;PL	
jelzés	signal	jelzés	signal	N;NOM;SG	
jelzés	signalisieren	jelzés	signalisieren	N;NOM;SG	V;NFIN
találkozás	treffen	találkozás	treffen	N;NOM;SG	V;NFIN
találkozás	begegnung	találkozás	begegnung	N;NOM;SG	
találkozás	begegnungen	találkozás	begegnungen	N;NOM;SG	V;NFIN
találkozás	begegnen	találkozás	begegnen	N;NOM;SG	V;NFIN
műszerek	instrumente	műszer	instrument	N;NOM;PL	ADJ;PL
műszerek	messtechnik	műszer	messtechnik	N;NOM;PL	ADJ
műszerek	instrumente	műszer	instrument	N;NOM;PL	ADJ;PL
műszerek	instrumentierung	műszer	instrumentierung	N;NOM;PL	ADJ
számítástechnikai	datenverarbeitung	számítástechnikai	datenverarbeitung	ADJ;NOM;SG	N;NOM;FEM;SG
számítástechnikai	informatik	számítástechnikai	informatik	ADJ;NOM;SG	PROPN
számítástechnikai	computing	számítástechnikai	computing	ADJ;NOM;SG	PROPN
fogoly	gefangener	fogoly	gefangen	N;NOM;SG	ADJ
fogoly	gefangene	fogoly	gefangen	N;NOM;SG	ADJ;NOM;FEM;PL
fogoly	gefangenen	fogoly	gefangen	N;NOM;SG	V;IND;PL;3;FIN
fogoly	gefangenschaft	fogoly	gefangenschaft	N;NOM;SG	ADJ
fogoly	gefangen	fogoly	fangen	N;NOM;SG	V;V.PTCP
fogoly	gefangenschaft	fogoly	gefangenschaft	N;NOM;SG	ADJ
fogoly	gefangener	fogoly	gefangen	N;NOM;SG	ADJ
fogoly	gefangene	fogoly	gefangen	N;NOM;SG	ADJ;NOM;FEM;PL
fogoly	gefangenen	fogoly	gefangen	N;NOM;SG	V;IND;PL;3;FIN
fogoly	gefangen	fogoly	fangen	N;NOM;SG	V;V.PTCP
kiszolgáló	webserver	kiszolgáló	webserver		ADJ
kiszolgáló	bediener	kiszolgáló	bediener		ADJ
líbiai	libyschen	líbiai	libysch	ADJ;NOM;SG	ADJ;NOM;MASC;PL
líbiai	libyens	líbiai	libyens	ADJ;NOM;SG	PROPN;GEN;NEUT;SG
líbiai	libyen	líbiai	libyen	ADJ;NOM;SG	PROPN;NOM;NEUT;SG
hívők	gläubige	hívő	gläubig	N;NOM;PL	ADJ;NOM;FEM;PL
hívők	gläubig	hívő	gläubig	N;NOM;PL	ADJ
hívők	gläubigen	hívő	gläubig	N;NOM;PL	ADJ
freud	freud	freud	freuden	N;NOM;SG	PROPN;NOM;SG
antwerpen	antwerpen	antperp	antwerpen	N;NOM;SG	
programozás	programmplanung	programozás	programmplanung	N;NOM;SG	ADJ
programozás	programmieren	programozás	programmieren	N;NOM;SG	V;NFIN
programozás	planung	programozás	planung	N;NOM;SG	ADJ
programozás	programmiersprachen	programozás	programmiersprachen	N;NOM;SG	N;NOM;FEM;PL
programozás	programmierung	programozás	programmierung	N;NOM;SG	ADJ
napoli	neapel	napoli	neapel	N;NOM;SG	PROPN;NOM;SG
napoli	napoli	napoli	napoli	N;NOM;SG	
gondok	ärger	gond	ärger	N;NOM;PL	ADJ
gondok	probleme	gond	probleme	N;NOM;PL	ADJ;PL
gondok	probleme	gond	probleme	N;NOM;PL	ADJ;PL
gondok	problemen	gond	problem	N;NOM;PL	V;NFIN
huber	huber	huber	huber		PROPN;NOM;SG
etikai	ethischer	etikai	ethisch		ADJ
etikai	ethisch	etikai	ethisch		ADJ
etikai	ethischen	etikai	ethisch		ADJ
etikai	ethische	etikai	ethisch		ADJ;NOM;FEM;PL
etikai	ethisch	etikai	ethisch		ADJ
etikai	ethischen	etikai	ethisch		ADJ
keringési	kreislauf	keringési	kreislauf	N;NOM;SG	PROPN
mccartney	mccartney	mccartney	mccartney		PROPN;NOM;SG
névmás	pronomen	névmás	pronom	N;NOM;SG	
zongorista	pianistin	zongorista	pianistin	N;NOM;SG	PROPN;NOM;FEM;SG
zongorista	pianist	zongorista	pianist	N;NOM;SG	PROPN;NOM;SG
zongorista	pianisten	zongorista	pianisten	N;NOM;SG	
sötétség	finsternis	sötétség	finsternis	N;NOM;SG	
sötétség	dunkelheit	sötétség	dunkelheit	N;NOM;SG	ADJ
sötétség	dunkel	sötétség	dunkel	N;NOM;SG	ADJ
foster	fördern	foster	fördern	PROPN;NOM;SG	V;NFIN
foster	foster	foster	foster	PROPN;NOM;SG	PROPN
búr	boer	búr	boer		PROPN
búr	buren	búr	büren		PROPN;NOM
rns	rna	rns	rna	N;NOM;SG	PROPN;NOM;SG
enrique	enrique	enrió	enrique		PROPN;NOM;MASC;SG
festmények	gemälde	festmény	gemälde	N;NOM;PL	
festmények	malerei	festmény	malerei	N;NOM;PL	ADJ;NOM;FEM;SG
dom	dom	dom	dom		PROPN;NOM;MASC;SG
tartása	halten	tartás	halten	N;NOM;SG	V;NFIN
tartása	behalten	tartás	behalten	N;NOM;SG	V;NFIN
ideológiai	ideologische	ideológiai	ideologisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ideológiai	ideologie	ideológiai	ideologie	ADJ;NOM;SG	N;NOM;FEM;SG
duncan	duncan	duncan	duncan		PROPN;NOM;SG
amphibia	amphibia	amphibia	amphibia	PROPN;NOM;SG	PROPN;SG
hansen	hansen	hans	hansen		PROPN;NOM;SG
guido	guido	guido	guido		PROPN;NOM;MASC;SG
fiat	fiat	fiat	faten	N;NOM;SG	PROPN;NOM;SG
ügyes	schlau	ügyes	schlau		ADJ
ügyes	clever	ügyes	clever		ADJ
ügyes	klug	ügyes	klug		ADJ
szegények	schlecht	szegény	schlecht	N;NOM;PL	ADJ
szegények	arme	szegény	arm	N;NOM;PL	ADJ;NOM
szegények	arm	szegény	arm	N;NOM;PL	ADJ
szegények	armen	szegény	arm	N;NOM;PL	ADJ
szegények	armer	szegény	armer	N;NOM;PL	ADJ
berkeley	berkeley	berkeley	berkeley		PROPN;NOM;SG
hangzott	klang	hangzik	klingen	V;INDF;IND;SG;3;PST;FIN;ACT	
végzetes	tödlich	végzetes	tödlich		ADJ
végzetes	lebensgefahr	végzetes	lebensgefahr		ADJ
végzetes	tödliche	végzetes	tödlich		ADJ;NOM;FEM;PL
végzetes	tödlichen	végzetes	tödlich		ADJ
végzetes	fatal	végzetes	fatal		ADJ
email	emailadresse	email	emailadresse		
tüzérség	artillerie	tüzérség	artillerie	N;NOM;SG	ADJ
megerősítve	bestätigte	megerősítve	bestätigen	ADV;V.CVB	V;IND;SG;3;PST;FIN
megerősítve	bestätigt	megerősítve	bestätigen	ADV;V.CVB	V;V.PTCP
megerősítve	positive	megerősítve	positiv	ADV;V.CVB	ADJ;NOM;FEM;PL
megerősítve	positiv	megerősítve	positiv	ADV;V.CVB	ADJ
megerősítve	bestätigung	megerősítve	Bestätigung	ADV;V.CVB	N;NOM;FEM;SG
megerősítve	bestätige	megerősítve	bestätige	ADV;V.CVB	V;IND;SG;3;PST;FIN
megerősítve	bestätigen	megerősítve	bestätigen	ADV;V.CVB	V;NFIN
bűncselekmények	verstöße	bűncselekmény	verstöße	N;NOM;PL	
bűncselekmények	straftaten	bűncselekmény	straftat	N;NOM;PL	V;NFIN
bűncselekmények	vergehen	bűncselekmény	vergehen	N;NOM;PL	V;V.PTCP
bűncselekmények	verbrechen	bűncselekmény	verbrechen	N;NOM;PL	V;NFIN
bűncselekmények	straftat	bűncselekmény	strafta	N;NOM;PL	PROPN
bűncselekmények	straftaten	bűncselekmény	straftat	N;NOM;PL	V;NFIN
bűncselekmények	verbrechen	bűncselekmény	verbrechen	N;NOM;PL	V;NFIN
bűncselekmények	kriminalität	bűncselekmény	kriminalität	N;NOM;PL	ADJ
bűncselekmények	verbrechens	bűncselekmény	verbrechens	N;NOM;PL	N;NOM;NEUT;SG
bűncselekmények	verbrechen	bűncselekmény	verbrechen	N;NOM;PL	V;NFIN
bűncselekmények	straftat	bűncselekmény	strafta	N;NOM;PL	PROPN
zoológus	zoologe	zoológus	zoologe	N;NOM;SG	ADJ
térképek	karten	térkép	kart	N;NOM;PL	V;NFIN
térképek	maps	térkép	maps	N;NOM;PL	PROPN;SG
térképek	landkarten	térkép	landkarten	N;NOM;PL	V;NFIN
térképek	landkarte	térkép	landkart	N;NOM;PL	ADJ;NOM;FEM;SG
térképek	karten	térkép	kart	N;NOM;PL	V;NFIN
térképek	graphiken	térkép	graphiken	N;NOM;PL	
térképek	grafiken	térkép	grafik	N;NOM;PL	V;NFIN
térképek	charts	térkép	charts	N;NOM;PL	ADV
curtis	curtis	curtis	curtis		PROPN
lőszer	munition	lőszer	Munition	N;NOM;SG	
lőszer	munition	lőszer	Munition	N;NOM;SG	
phillips	phillips	phillips	phillips		PROPN;NOM;MASC;SG
jelentések	berichte	jelentés	bericht	N;NOM;PL	
jelentések	berichterstattung	jelentés	berichterstattung	N;NOM;PL	N;NOM;FEM;SG
jelentések	meldung	jelentés	meldung	N;NOM;PL	ADJ
jelentések	berichte	jelentés	bericht	N;NOM;PL	
jelentések	reportagen	jelentés	reportagen	N;NOM;PL	V;NFIN
jelentések	meldungen	jelentés	meldung	N;NOM;PL	V;NFIN
jelentések	berichten	jelentés	berichten	N;NOM;PL	V;NFIN
zászlók	banner	zászló	bann	N;NOM;PL	
zászlók	fahnen	zászló	fahnen	N;NOM;PL	V;NFIN
zászlók	flagge	zászló	flagge	N;NOM;PL	
zászlók	fahnen	zászló	fahnen	N;NOM;PL	V;NFIN
hangsúly	schwerpunkt	hangsúly	schwerpunkt	N;NOM;SG	ADJ
megszálló	besetzen	megszálló	besetzen		V;NFIN
rajzolt	drew	rajzolt	drew	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN;NOM;MASC;SG
megmutatta	zeigten	meg+mutat	zeigen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
elkészítése	vorbereitungen	elkészítés	vorbereitungen	N;NOM;SG	V
főnix	phönix	főnix	phönix	N;NOM;SG	
főnix	phoenix	főnix	phoenix	N;NOM;SG	PROPN;NOM;SG
grey	graue	grey	grau		ADJ;NOM;PL
grey	grey	grey	grey		PROPN;NOM;SG
grey	grau	grey	grau		ADJ
michelangelo	michelangelo	michelangelo	michelangelo		PROPN;NOM;SG
forever	forever	forever	forever		PROPN;NOM;SG
értelmezés	interpretation	értelmezés	interpretation	N;NOM;SG	ADJ
értelmezés	dolmetschen	értelmezés	dolmetsch	N;NOM;SG	V;NFIN
értelmezés	auslegung	értelmezés	auslegung	N;NOM;SG	ADV
liu	liu	liu	liu		PROPN;NOM;MASC;SG
tisztek	amtsträger	tiszt	amtsträger	N;NOM;PL	ADJ
tisztek	offiziere	tiszt	offizieren	N;NOM;PL	
legkevésbé	least	kevésbé	least		PROPN
osztva	geteilte	osztva	geteilt	ADV;V.CVB	ADJ;NOM;FEM;PL
osztva	aufgeteilt	osztva	aufteilen	ADV;V.CVB	V;V.PTCP
osztva	geteilt	osztva	teilen	ADV;V.CVB	V;V.PTCP
osztva	gespalten	osztva	spalten	ADV;V.CVB	V;V.PTCP
érme	münzen	érer	münzen	N;NOM;SG	V;NFIN
érme	münze	érer	münze	N;NOM;SG	
érme	münzen	érer	münzen	N;NOM;SG	V;NFIN
érme	münze	érer	münze	N;NOM;SG	
antonius	antony	antonius	antony		PROPN
antonius	antonius	antonius	antonius		PROPN;NOM;MASC;SG
ötvenes	fünfziger	ötvenes	fünfziger	N;NOM;SG	ADJ
protokoll	protokoll	protokoll	protokoll	N;NOM;SG	ADJ
protokoll	protokolls	protokoll	protokolls	N;NOM;SG	
hallott	hörten	hall	hören	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
sajnálom	entschuldige	sajnál	entschuldig	V;DEF;IND;SG;1;PRS;FIN;ACT	
sajnálom	entschuldigung	sajnál	Entschuldigung	V;DEF;IND;SG;1;PRS;FIN;ACT	ADJ
sajnálom	leider	sajnál	leider	V;DEF;IND;SG;1;PRS;FIN;ACT	ADV
sajnálom	tschuldigung	sajnál	tschuldigung	V;DEF;IND;SG;1;PRS;FIN;ACT	ADJ
sajnálom	sorry	sajnál	sorry	V;DEF;IND;SG;1;PRS;FIN;ACT	
sajnálom	leid	sajnál	leid	V;DEF;IND;SG;1;PRS;FIN;ACT	
asztalos	schreiner	asztalos	schrein		ADJ
asztalos	zimmermann	asztalos	zimmermann		PROPN
asztalos	carpenter	asztalos	carpenter		ADJ
asztalos	tischler	asztalos	tischler		ADJ
asztalos	tischlerei	asztalos	tischlerei		ADJ;NOM;FEM;PL
mérési	vermessung	mérési	vermessung	ADJ;NOM;SG	N;NOM;FEM;SG
mérési	messen	mérési	messen	ADJ;NOM;SG	V;NFIN
mérési	vermessen	mérési	vermessen	ADJ;NOM;SG	V;V.PTCP
mérési	messgeräte	mérési	meßgerät	ADJ;NOM;SG	N;NOM;FEM;PL
mérési	messung	mérési	messung	ADJ;NOM;SG	N;SG
névleges	bewertete	névleges	bewertet	N;NOM;SG	V;IND;SG;3;PST;FIN
névleges	bewertet	névleges	bewerten	N;NOM;SG	V;V.PTCP
névleges	nominale	névleges	nominal	N;NOM;SG	ADJ;NOM;FEM;PL
névleges	nominal	névleges	nominal	N;NOM;SG	ADJ
névleges	nominalen	névleges	nominal	N;NOM;SG	ADJ
névleges	nennwert	névleges	nennweren	N;NOM;SG	ADJ
névleges	nominalwert	névleges	nominalwert	N;NOM;SG	ADJ
elnöksége	präsidium	elnökség	präsidium	N;NOM;SG	PROPN
elnöksége	ratspräsidentschaft	elnökség	ratspräsidentschaft	N;NOM;SG	ADJ;NOM;FEM;SG
elnöksége	vorsitz	elnökség	vorsitz	N;NOM;SG	
szabályzat	regelungen	szabályzat	regelung	N;NOM;SG	V;NFIN
szabályzat	regeln	szabályzat	regeln	N;NOM;SG	V;NFIN
szabályzat	vorschriften	szabályzat	vorschreifen	N;NOM;SG	V;NFIN
szabályzat	spielregeln	szabályzat	spielregeln	N;NOM;SG	V;NFIN
szabályzat	regelungen	szabályzat	regelung	N;NOM;SG	V;NFIN
szabályzat	bestimmungen	szabályzat	bestimmung	N;NOM;SG	V;NFIN
szabályzat	regeln	szabályzat	regeln	N;NOM;SG	V;NFIN
szabályzat	vorschriften	szabályzat	vorschreifen	N;NOM;SG	V;NFIN
szabályzat	verordnungen	szabályzat	verordnungen	N;NOM;SG	V;NFIN
szabályzat	politik	szabályzat	politik	N;NOM;SG	ADJ
szabályzat	richtlinien	szabályzat	richtlinien	N;NOM;SG	V;NFIN
fájlok	dateien	fájl	datei	N;NOM;PL	V;NFIN
harag	ärger	harag	ärger	N;NOM;SG	ADJ
harag	zorn	harag	zorn	N;NOM;SG	
harag	wütend	harag	wütend	N;NOM;SG	ADJ
harag	zornig	harag	zornig	N;NOM;SG	ADJ
harag	wut	harag	wut	N;NOM;SG	
harag	zorn	harag	zorn	N;NOM;SG	
harag	zornig	harag	zornig	N;NOM;SG	ADJ
harag	wütend	harag	wütend	N;NOM;SG	ADJ
harag	zorn	harag	zorn	N;NOM;SG	
harag	wut	harag	wut	N;NOM;SG	
harag	rage	harag	ragen	N;NOM;SG	
feliratok	untertitel	fel+irat	untertitel	N;NOM;PL	
feliratok	untertiteln	fel+irat	untertiteln	N;NOM;PL	V;NFIN
morrison	morrison	morrison	morrison		PROPN;NOM;SG
hullámok	welle	hullám	wellen	N;NOM;PL	
hullámok	wellen	hullám	wellen	N;NOM;PL	
jogszabály	recht	jogszabály	recht		ADV
jogszabály	gesetz	jogszabály	gesetz		N;NOM;NEUT;SG
jogszabály	rechtswissenschaften	jogszabály	rechtswissenschaft		ADJ
jogszabály	rechtswissenschaft	jogszabály	rechtswissenschaft		ADJ
jogszabály	gesetzgebung	jogszabály	gesetzgebung		ADJ
jogszabály	rechtsvorschriften	jogszabály	rechtsvorschrift		V;NFIN
mérték	zinssatz	mér	zinssatz		N;SG
mérték	satz	mér	satz		
mérték	steuersatz	mér	steuersatz		ADJ
mérték	gemessene	mér	gemessen		ADJ;NOM
mérték	gemessen	mér	messen		V;V.PTCP
mérték	maßnahme	mér	maßnahmen		ADJ
mérték	messen	mér	messen		V;NFIN
mérték	maß	mér	messen		V;IND;SG;3;PST;FIN
mérték	massnahme	mér	massnahm		N;NOM;FEM;SG
romlott	verkommen	romlik	verkommen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
romlott	verschlechterung	romlik	verschlechterung	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
romlott	verschlechterten	romlik	verschlechtern	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
primitív	primitiv	primitív	primitiv		ADJ
primitív	primitive	primitív	primitiv		ADJ;NOM;FEM;PL
primitív	primitiven	primitív	primitiv		ADJ
elvek	grundsätze	elvek	grundsätze	N;NOM;PL	N;NOM;FEM;SG
elvek	grundprinzipien	elvek	grundprinzipien	N;NOM;PL	ADJ
elvek	prinzipien	elvek	prinzip	N;NOM;PL	V;NFIN
elvek	grundsätzen	elvek	grundsätzen	N;NOM;PL	V;NFIN
tengerpart	meer	tengerpart	meer	N;NOM;SG	ADJ
tengerpart	sandstrand	tengerpart	sandstrand	N;NOM;SG	ADJ
tengerpart	strand	tengerpart	strand	N;NOM;SG	ADJ
tengerpart	buchten	tengerpart	buchen	N;NOM;SG	V;NFIN
tengerpart	küste	tengerpart	küsen	N;NOM;SG	ADJ
tengerpart	westküste	tengerpart	westküst	N;NOM;SG	
műszer	instrument	műszer	instrument	N;NOM;SG	ADJ
műszer	gerät	műszer	geraten	N;NOM;SG	V;V.PTCP
műszer	apparate	műszer	apparat	N;NOM;SG	N;NOM;FEM;PL
műszer	geräte	műszer	geräten	N;NOM;SG	N;NOM;NEUT;PL
műszer	apparatur	műszer	apparatur	N;NOM;SG	
villeneuve	villeneuve	villeneuv	villeneuve	N;NOM;SG	PROPN;NOM;MASC;SG
üresen	leere	üres	leer	ADJ;FRML;SG	
üresen	leeres	üres	leer	ADJ;FRML;SG	N;NOM;NEUT;SG
üresen	leere	üres	leer	ADJ;FRML;SG	
szervez	organisiert	szervez	organisieren	V;INDF;IND;SG;3;PRS;FIN;ACT	ADJ;V.PTCP
szervez	organisiert	szervez	organisieren	V;INDF;IND;SG;3;PRS;FIN;ACT	ADJ;V.PTCP
izom	muskeln	izom	muskeln	N;NOM;SG	
izom	muskulatur	izom	muskulatur	N;NOM;SG	PROPN
izom	muskel	izom	muskel	N;NOM;SG	PROPN
izom	musculus	izom	musculus	N;NOM;SG	PROPN
izom	muskeln	izom	muskeln	N;NOM;SG	
izom	muskulatur	izom	muskulatur	N;NOM;SG	PROPN
bizonyított	erwiesen	bizonyított	erweisen	V;INDF;IND;SG;3;PST;FIN;ACT	
bizonyított	belegt	bizonyított	belegen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
képzési	ausbildung	képzési	ausbildung	ADJ;NOM;SG	N;FEM;SG
képzési	schulungen	képzési	schulung	ADJ;NOM;SG	N;NOM;FEM;PL
képzési	schulung	képzési	schulung	ADJ;NOM;SG	N;NOM;FEM;SG
képzési	fortbildung	képzési	fortbildung	ADJ;NOM;SG	N;NOM;FEM;SG
ismételt	wiederholt	ismételt	wiederholt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
párbeszéd	dialoge	párbeszéd	dialog	N;NOM;SG	ADJ
párbeszéd	dialog	párbeszéd	dialog	N;NOM;SG	
veszett	tollwut	veszett	tollwut	V;INDF;IND;SG;3;PST;FIN;ACT	
veszett	tollwut	veszett	tollwut	V;INDF;IND;SG;3;PST;FIN;ACT	
líbia	libyschen	líb	libysch	N;NOM;SG	ADJ;NOM;MASC;PL
líbia	libyens	líb	libyens	N;NOM;SG	PROPN;GEN;NEUT;SG
líbia	libyen	líb	libyen	N;NOM;SG	PROPN;NOM;NEUT;SG
líbia	libyen	líb	libyen	N;NOM;SG	PROPN;NOM;NEUT;SG
emlékezett	erinnerten	emlékezett	erinnern	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
fázis	phase	fázis	phase	N;NOM;SG	
hills	hügeln	hills	hügeln		V;NFIN
hills	hills	hills	hills		PROPN
fedezett	bedeckt	fedezett	bedecken	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
fedezett	gesicherten	fedezett	gesichert	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
fedezett	abgesicherten	fedezett	abgesichert	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
zsoldos	söldner	zsoldos	söldner		ADJ
rossini	rossini	rossini	rossini		PROPN;NOM;SG
kiegészítés	komplementär	kiegészítés	komplementär	N;NOM;SG	ADJ
kiegészítés	ergänzung	kiegészítés	Ergänzung	N;NOM;SG	ADJ
kiegészítés	ergänzen	kiegészítés	ergänzen	N;NOM;SG	V;NFIN
kiegészítés	nachtrag	kiegészítés	nachtrag	N;NOM;SG	PROPN
kiegészítés	ergänzen	kiegészítés	ergänzen	N;NOM;SG	V;NFIN
kiegészítés	zuschlag	kiegészítés	zuschlagen	N;NOM;SG	
kiegészítés	ergänzung	kiegészítés	Ergänzung	N;NOM;SG	ADJ
kiegészítés	beilage	kiegészítés	beilage	N;NOM;SG	
kiegészítés	aufpreis	kiegészítés	aufpreis	N;NOM;SG	
kiegészítés	nachtrag	kiegészítés	nachtrag	N;NOM;SG	PROPN
kiegészítés	ergänzung	kiegészítés	Ergänzung	N;NOM;SG	ADJ
kiegészítés	addendum	kiegészítés	addendum	N;NOM;SG	
kiegészítés	zusatz	kiegészítés	zusatz	N;NOM;SG	
kiegészítés	nachtrag	kiegészítés	nachtrag	N;NOM;SG	PROPN
kiegészítés	ergänzende	kiegészítés	ergänzend	N;NOM;SG	ADJ;NOM;FEM;PL
reggae	reggae	reggae	reggen	N;NOM;SG	PROPN
égő	brennen	égő	brennen		V;NFIN
égő	verbrennung	égő	verbrennung		N;NOM;FEM;SG
égő	burning	égő	burningen		PROPN
égő	verbrennen	égő	verbrennen		V;NFIN
címeket	titel	cím	titel	N;ACC;PL	
keverés	mischung	keverés	mischung	N;NOM;SG	ADJ
keverés	vermischen	keverés	vermischen	N;NOM;SG	V;NFIN
keverés	mischen	keverés	mischen	N;NOM;SG	V;NFIN
keverés	rühren	keverés	rühren	N;NOM;SG	V;NFIN
amsterdam	amsterdam	amsterdam	amsterdam	N;NOM;SG	PROPN;NOM;NEUT;SG
nigel	nigel	nigel	nigel		PROPN;NOM;MASC;SG
louvre	louvre	louvre	louvre	N;NOM;SG	PROPN;NOM;SG
választható	optionale	választható	optional	ADJ;NOM;SG	ADJ;NOM;FEM;PL
választható	wahlweise	választható	wahlweise	ADJ;NOM;SG	
közvetett	mittelbar	közvetett	mittelbar	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
közvetett	indirekt	közvetett	indirekt	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
