kupfer	kobber	küpfen	kobber	ADJ	N;INDF;MASC+FEM;PL
ivan	ivan	ivan	ivan	PROPN;NOM;MASC;SG	
stichwort	nøgleord	stechworen	nøgleord	ADJ	N;INDF;NEUT;SG
stichwort	nøgleordene	stechworen	nøgleord	ADJ	V;SG;PST;V.PTCP
stichwort	stikord	stechworen	stikord	ADJ	N;INDF;NEUT;SG
stichwort	stikord	stechworen	stikord	ADJ	N;INDF;NEUT;SG
stichwort	nøgleord	stechworen	nøgleord	ADJ	N;INDF;NEUT;SG
stichwort	nøgleordet	stechworen	nøgleordet	ADJ	N;DEF;NEUT;SG
erwünscht	ønskes	erwünscht	ønske	ADJ	V;IND;PRS;FIN;PASS
erwünscht	ønskede	erwünscht	ønske	ADJ	V;PL;PST;V.PTCP
erwünscht	begærede	erwünscht	begære	ADJ	V;IND;PST;FIN;ACT
erwünscht	ønsket	erwünscht	ønske	ADJ	V;INDF;SG;PST;V.PTCP
erwünscht	begæret	erwünscht	begære	ADJ	V;INDF;SG;PST;V.PTCP
erwünscht	værdsatte	erwünscht	værdsætte	ADJ	V;PL;PST;V.PTCP
erwünscht	påskønnet	erwünscht	påskønne	ADJ	V;INDF;SG;PST;V.PTCP
erwünscht	eftersøgte	erwünscht	eftersøge	ADJ	V;PL;PST;V.PTCP
erwünscht	efterlyst	erwünscht	efterlyst	ADJ	V;INDF;SG;PST;V.PTCP
erwünscht	eftersøgt	erwünscht	eftersøge	ADJ	V;INDF;SG;PST;V.PTCP
erwünscht	ønskede	erwünscht	ønske	ADJ	V;PL;PST;V.PTCP
edwin	edwin	edwin	edwin	PROPN;NOM;MASC;SG	
kent	kent	kent	kent	PROPN	
matthäus	matthew	matthäus	matthew	PROPN	
bond	obligation	bond	obligation	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
bond	bond	bond	bond	PROPN;NOM;MASC;SG	
aluminium	aluminium	aluminium	aluminium	ADJ	N;INDF;NEUT;SG
aluminium	aluminium	aluminium	aluminium	ADJ	N;INDF;NEUT;SG
dimension	dimension	dimension	dimension		N;INDF;MASC+FEM;SG
dimension	dimensionen	dimension	dimension		N;DEF;MASC+FEM;SG
schönheit	skønhed	schönheit	skønhed	ADJ;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schönheit	beauty	schönheit	beauty	ADJ;NOM;FEM;SG	
schönheit	skønheden	schönheit	skønheden	ADJ;NOM;FEM;SG	N;DEF;MASC+FEM;SG
sauerstoff	ilt	sauerstoff	ilt	PROPN;SG	N;INDF;MASC+FEM;SG
sauerstoff	oxygen	sauerstoff	oxygen	PROPN;SG	N;DEF;MASC+FEM;SG
mitchell	mitchell	mitchell	mitchell	PROPN	
marion	marion	marion	marion	PROPN;NOM;SG	
rasse	racediskrimination	rassen	racediskrimination		N;INDF;MASC+FEM;SG
rasse	racemæssig	rassen	racemæssig		ADJ;INDF;MASC+FEM;SG
rasse	race	rassen	race		N;INDF;MASC+FEM;SG
rasse	racen	rassen	race		N;DEF;MASC+FEM;SG
rasse	kapløb	rassen	kapløb		N;INDF;NEUT;SG
rasse	race	rassen	race		N;INDF;MASC+FEM;SG
rasse	kapsejlads	rassen	kapsejlads		N;INDF;MASC+FEM;SG
schwarzwald	schwarzwald	schwarzwald	schwarzwald	PROPN	N;INDF;MASC+FEM;SG
ingolstadt	ingolstadt	ingolstadt	ingolstadt	PROPN;NOM;SG	N;INDF;NEUT;SG
zähne	tænderne	zähnen	tand	N;NOM;SG	N;DEF;MASC+FEM;PL
zähne	tænder	zähnen	tand	N;NOM;SG	N;INDF;MASC+FEM;PL
basierend	baseret	basierend	basere	ADJ	V;INDF;SG;PST;V.PTCP
cottbus	cottbus	cottbus	cottbus	PROPN;NOM;SG	
gültig	udløber	gültig	udløbe	ADJ	V;IND;PRS;FIN;ACT
statthalter	guvernør	statthalter	guvernør	ADJ	N;INDF;MASC+FEM;SG
statthalter	guvernøren	statthalter	guvernør	ADJ	N;DEF;MASC+FEM;SG
sri	sri	sri	sri		PROPN
systematische	systematisk	systematisch	systematisk	ADJ;NOM;FEM;PL	ADV
satelliten	satellitter	satellit	satellit	V;FIN	N;INDF;MASC+FEM;PL
satelliten	satellitterne	satellit	satellit	V;FIN	N;DEF;MASC+FEM;PL
satelliten	satellit	satellit	satellit	V;FIN	N;INDF;MASC+FEM;SG
umgehen	bypass	umgehen	bypass	V;NFIN	
symbole	symboler	symbol	symbol		N;INDF;MASC+FEM;PL
symbole	ikoner	symbol	ikone		N;INDF;MASC+FEM;PL
theo	theo	theo	theo	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
medaillen	medalje	medaill	medalje	V;NFIN	N;INDF;MASC+FEM;SG
medaillen	medaljen	medaill	medalje	V;NFIN	N;DEF;MASC+FEM;SG
medaillen	medaljer	medaill	medalje	V;NFIN	N;INDF;MASC+FEM;PL
abbruch	aborter	abbruch	aborte	N;SG	N;INDF;NEUT;PL
spannungen	spænding	spannungen	spænding	V;NFIN	N;INDF;MASC+FEM;SG
spannungen	spændinger	spannungen	spænding	V;NFIN	N;INDF;MASC+FEM;PL
spannungen	spændingen	spannungen	spænding	V;NFIN	N;DEF;MASC+FEM;SG
spannungen	spændinger	spannungen	spænding	V;NFIN	N;INDF;MASC+FEM;PL
spannungen	spændingerne	spannungen	spænding	V;NFIN	N;DEF;MASC+FEM;PL
resultat	resultat	resultat	resultat	ADJ	N;INDF;NEUT;SG
resultat	resultatet	resultat	resultat	ADJ	N;DEF;NEUT;SG
bricht	pauser	brechen	pause	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;PL
sony	sony	sony	sony	PROPN;NOM;SG	N;INDF;NEUT;SG
bundesautobahn	bundesautobahn	bundesautobahn	bundesautobahn	ADJ	N;INDF;MASC+FEM;SG
five	fem	fiv	fem	PROPN;NOM;SG	NUM
frühling	foråret	frühling	forår	ADJ	N;DEF;NEUT;SG
frühling	forår	frühling	forår	ADJ	N;INDF;NEUT;SG
frühling	fjeder	frühling	fjed	ADJ	N;INDF;MASC+FEM;SG
frühling	forår	frühling	forår	ADJ	N;INDF;NEUT;SG
raf	raf	rafen	raf	PROPN;NOM;SG	PROPN
gräber	grave	grab	grave		V;NFIN;ACT
gräber	graves	grab	grave		V;NFIN;PASS
gräber	grave	grab	grave		V;NFIN;ACT
gräber	gravene	grab	grav		N;DEF;NEUT;PL
ansbach	ansbach	ansbechen	ansbach	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
renovierung	renoveret	renovierung	renovere	N;NOM;FEM;SG	V;INDF;SG;PST;V.PTCP
renovierung	renoveringer	renovierung	renovering	N;NOM;FEM;SG	N;INDF;MASC+FEM;PL
collins	collins	collins	collins	PROPN;NOM;MASC;SG	
collins	collin	collins	collin	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
einander	gensidigt	einander	gensidigt		ADV
wäldern	skov	wäldern	skov		N;INDF;MASC+FEM;SG
wäldern	woods	wäldern	woods		
wäldern	skoven	wäldern	skov		N;DEF;MASC+FEM;SG
wäldern	skove	wäldern	skov		N;INDF;MASC+FEM;PL
wäldern	skov	wäldern	skov		N;INDF;MASC+FEM;SG
wäldern	skovene	wäldern	skov		N;DEF;MASC+FEM;PL
wäldern	skove	wäldern	skov		N;INDF;MASC+FEM;PL
massiven	massiv	massiv	massiv	ADJ;PL	ADJ;INDF;MASC+FEM;SG
massiven	massivt	massiv	massivt	ADJ;PL	ADJ;INDF;NEUT;SG
terry	terry	terry	terry	PROPN;NOM;MASC;SG	
sockel	piedestal	sockel	piedestal		N;INDF;MASC+FEM;SG
sockel	hætte	sockel	hætte		N;INDF;MASC+FEM;SG
sockel	cap	sockel	cipe		N;INDF;MASC+FEM;SG
sockel	loft	sockel	loft		N;INDF;NEUT;SG
sockel	sokkel	sockel	sokkel		N;INDF;MASC+FEM;SG
sockel	lga	sockel	lga		
vergeblich	forgæves	vergeblich	forgæves	ADJ	V;NFIN;PASS
mögen	gerne	mögen	gerne	V;FIN	ADV
mögen	like	mögen	like	V;FIN	
mögen	likes	mögen	likes	V;FIN	N;INDF;MASC+FEM;SG
schulze	schulze	schulz	schulze		N;INDF;MASC+FEM;SG
traditionen	traditioner	tradition	tradition	V;NFIN	N;INDF;MASC+FEM;PL
traditionen	traditionerne	tradition	tradition	V;NFIN	N;DEF;MASC+FEM;PL
traditionen	traditioner	tradition	tradition	V;NFIN	N;INDF;MASC+FEM;PL
traditionen	tradition	tradition	tradition	V;NFIN	N;INDF;MASC+FEM;SG
traditionen	traditionen	tradition	tradition	V;NFIN	N;DEF;MASC+FEM;SG
behauptete	påståede	behaupten	påstå	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
six	seks	six	seks		NUM
six	six	six	six		
hunde	hunde	hund	hund		N;INDF;MASC+FEM;SG
hunde	hund	hund	hund		N;INDF;MASC+FEM;SG
krebs	krebs	krebs	kribs		N;INDF;MASC+FEM;SG
krebs	kræft	krebs	kræft		N;INDF;MASC+FEM;SG
krebs	cancer	krebs	cance		N;INDF;MASC+FEM;SG
krebs	kræften	krebs	kraft		N;DEF;MASC+FEM;SG
verfolgen	sporing	verfolgen	sporing	V;NFIN	N;INDF;MASC+FEM;SG
virus	virusen	virus	virus		N;DEF;MASC+FEM;SG
virus	virus	virus	virus		N;INDF;MASC+FEM;SG
girls	girls	girls	girls	PROPN	
girls	piger	girls	pige	PROPN	N;INDF;MASC+FEM;PL
girls	pigerne	girls	pige	PROPN	N;DEF;MASC+FEM;PL
girls	tøser	girls	tøse	PROPN	N;INDF;MASC+FEM;PL
unit	enhed	unit	enhed		N;INDF;MASC+FEM;SG
unit	unit	unit	unit		
fett	fats	fett	fats		
fett	fedtstoffer	fett	fedtstof		N;INDF;NEUT;PL
fett	fed	fett	fed		ADJ;INDF;MASC+FEM;SG
fett	dristige	fett	dristig		ADJ;PL
fett	dristig	fett	dristig		ADJ;INDF;MASC+FEM;SG
fett	modig	fett	modig		ADJ;INDF;MASC+FEM;SG
fett	fedtstof	fett	fedtstof		N;INDF;NEUT;SG
fett	fed	fett	fed		ADJ;INDF;MASC+FEM;SG
fett	fedt	fett	fedt		ADJ;INDF;NEUT;SG
fett	fede	fett	fed		ADJ;PL
direkter	direkte	direkt	direkte	ADJ	ADV
direkter	direct	direkt	direct	ADJ	N;INDF;MASC+FEM;SG
anzeigen	fremvisning	anzeigen	fremvisning	V;NFIN	N;INDF;MASC+FEM;SG
anzeigen	skærm	anzeigen	skærm	V;NFIN	N;INDF;MASC+FEM;SG
anzeigen	vis	anzeigen	vis	V;NFIN	N;INDF;MASC+FEM;SG
anzeigen	udsigt	anzeigen	udsigt	V;NFIN	N;INDF;MASC+FEM;SG
anzeigen	annoncer	anzeigen	annonce	V;NFIN	N;INDF;MASC+FEM;PL
anzeigen	reklamer	anzeigen	reklame	V;NFIN	N;INDF;MASC+FEM;PL
anzeigen	vis	anzeigen	vis	V;NFIN	N;INDF;MASC+FEM;SG
anzeigen	show	anzeigen	show	V;NFIN	N;INDF;NEUT;SG
alain	alain	alain	alain	PROPN;NOM;MASC;SG	
blättern	blade	blättern	blad	V;NFIN	N;INDF;NEUT;PL
blättern	blad	blättern	blad	V;NFIN	N;INDF;NEUT;SG
blättern	blade	blättern	blad	V;NFIN	N;INDF;NEUT;PL
blättern	bladene	blättern	blad	V;NFIN	N;DEF;NEUT;PL
angetrieben	selvkørende	antreiben	selvkørende	V;V.PTCP	ADJ
angetrieben	drevne	antreiben	denven	V;V.PTCP	ADJ;PL
wiederholen	gentagen	wiederholen	gentage	V;NFIN	ADJ;INDF;MASC+FEM;SG
wiederholen	gendan	wiederholen	gendan	V;NFIN	N;INDF;MASC+FEM;SG
wiederholen	replay	wiederholen	replay	V;NFIN	N;INDF;NEUT;SG
reformierte	reformeret	reformiert	reformere	ADJ;NOM;SG	V;INDF;SG;PST;V.PTCP
reformierte	reformerede	reformiert	reformere	ADJ;NOM;SG	V;PL;PST;V.PTCP
historique	historique	historique	historique	ADJ	N;INDF;MASC+FEM;SG
astronomie	astronomi	astronomie	astronomi		N;INDF;MASC+FEM;SG
stadtzentrum	downtown	stadtzentrum	downtown	V;V.PTCP	
stadtzentrum	centrum	stadtzentrum	centrum	V;V.PTCP	N;INDF;NEUT;SG
stadtzentrum	centret	stadtzentrum	center	V;V.PTCP	N;DEF;NEUT;SG
stadtzentrum	centrum	stadtzentrum	centrum	V;V.PTCP	N;INDF;NEUT;SG
stadtzentrum	centre	stadtzentrum	centre	V;V.PTCP	N;INDF;MASC+FEM;SG
stadtzentrum	center	stadtzentrum	center	V;V.PTCP	N;INDF;NEUT;SG
decke	lofter	decken	loft		N;INDF;MASC+FEM;PL
decke	tæppe	decken	tæppe		N;INDF;NEUT;SG
decke	tæpper	decken	tæppe		N;INDF;NEUT;PL
decke	loft	decken	loft		N;INDF;NEUT;SG
decke	tag	decken	tage		V;IMP
decke	taget	decken	tage		V;INDF;SG;PST;V.PTCP
achim	achim	achim	achim	PROPN;NOM;MASC;SG	
wohnt	liv	wohnen	liv	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
schritte	fodspor	schritt	fodspor		N;INDF;NEUT;PL
schritte	skridt	schritt	skridt		N;INDF;NEUT;SG
schritte	trin	schritt	trin		N;INDF;NEUT;SG
wachsenden	dyrkning	wachsend	dyrkning	V;PL;FIN	N;INDF;MASC+FEM;SG
geschafft	made	schaffen	made	V;V.PTCP	
geschafft	færdig	schaffen	færdig	V;V.PTCP	ADJ;INDF;MASC+FEM;SG
geschafft	done	schaffen	done	V;V.PTCP	
michail	mikhail	michail	mikhail	PROPN;NOM;MASC;SG	PROPN
linden	linden	linden	lind		N;DEF;MASC+FEM;SG
globe	globe	glob	glob	PROPN;NOM;SG	ADJ;INDF;MASC+FEM;SG
globe	kloden	glob	klode	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
globe	klode	glob	klod	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
ulrike	sarah	ulrike	sarah	PROPN;NOM;FEM;SG	
ulrike	ulrike	ulrike	ulrike	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ulrike	julia	ulrike	julia	PROPN;NOM;FEM;SG	
nicholas	nicholas	nicholas	nicholas	PROPN;NOM;SG	
jubiläum	mærkedage	jubiläum	mærkedage	N;NOM;NEUT;SG	N;INDF;MASC+FEM;PL
schnabel	næb	schnabel	næb	ADJ	N;INDF;NEUT;SG
schnabel	næbbet	schnabel	næb	ADJ	N;DEF;NEUT;SG
française	française	française	française	PROPN;NOM;SG	ADJ;PL
schriftlich	skrevet	schriftlich	skrive	ADJ	V;INDF;SG;PST;V.PTCP
schriftlich	skrive	schriftlich	skrive	ADJ	V;NFIN;ACT
schriftlich	skrivning	schriftlich	skrivning	ADJ	N;INDF;MASC+FEM;SG
schriftlich	brænding	schriftlich	brænding	ADJ	N;INDF;MASC+FEM;SG
schriftlich	skriver	schriftlich	skrive	ADJ	V;IND;PRS;FIN;ACT
palästina	palæstina	palästina	palæstina	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
palästina	palæstina	palästina	palæstina	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
palästina	palæstinensiske	palästina	palæstinensisk	PROPN;NOM;SG	ADJ;PL
palästina	palæstinensisk	palästina	palæstinensisk	PROPN;NOM;SG	ADJ;INDF;SG
palästina	palæstinensere	palästina	palæstinensere	PROPN;NOM;SG	N;INDF;MASC+FEM;PL
klärung	klarlægge	klärung	klarlægge	ADJ	V;NFIN;ACT
klärung	afklare	klärung	afklare	ADJ	V;NFIN;ACT
klärung	præcisere	klärung	præcisere	ADJ	V;NFIN;ACT
klärung	præcisering	klärung	præcisering	ADJ	N;INDF;MASC+FEM;SG
klärung	afklaring	klärung	afklaring	ADJ	N;INDF;MASC+FEM;SG
wilfried	wilfred	wilfrieden	wilfred	PROPN;NOM;MASC;SG	
wilfried	wilfried	wilfrieden	wilfried	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
verfolgte	sporet	verfolgen	spor	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
verfolgte	forfulgte	verfolgen	forfølge	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
verfolgte	hjemsøgte	verfolgen	hjemsøge	V;IND;SG;3;PST;FIN	ADJ;PL
verfolgte	forfulgte	verfolgen	forfølge	V;IND;SG;3;PST;FIN	V;PL;PST;V.PTCP
zehnten	tiendedel	zehnt	tiendedel	ADJ	N;INDF;MASC+FEM;SG
still	stadig	still	stadig	ADJ	ADV
still	stadigvæk	still	stadigvæk	ADJ	ADV
beobachter	observatørerne	beobachter	observatør	ADJ	N;DEF;MASC+FEM;PL
beobachter	observatører	beobachter	observatør	ADJ	N;INDF;MASC+FEM;PL
beobachter	iagttagere	beobachter	iagttager	ADJ	N;INDF;MASC+FEM;PL
beobachter	overvåger	beobachter	overvåge	ADJ	V;IND;PRS;FIN;ACT
beobachter	skærme	beobachter	skærme	ADJ	N;INDF;MASC+FEM;PL
beobachter	observatøren	beobachter	observatør	ADJ	N;DEF;MASC+FEM;SG
beobachter	observatør	beobachter	observatør	ADJ	N;INDF;MASC+FEM;SG
beobachter	iagttager	beobachter	iagttage	ADJ	N;INDF;MASC+FEM;SG
bilanz	saldo	bilanz	saldo		N;INDF;MASC+FEM;SG
bilanz	balance	bilanz	balance		N;INDF;MASC+FEM;SG
bilanz	ligevægt	bilanz	ligevægt		N;INDF;MASC+FEM;SG
bilanz	balancen	bilanz	balance		N;DEF;MASC+FEM;SG
produkten	varer	produkt	vare	V;IND;PL;3;FIN	N;INDF;MASC+FEM;PL
produkten	produkter	produkt	produkt	V;IND;PL;3;FIN	N;INDF;NEUT;PL
fürth	fürth	fürth	fürth	PROPN;SG	PROPN
mtv	mtv	mtv	mtv	PROPN;NOM	N;INDF;MASC+FEM;SG
alias	alias	alias	alias	PROPN;NOM;SG	N;INDF;NEUT;SG
alias	dæknavn	alias	dæknavn	PROPN;NOM;SG	N;INDF;NEUT;SG
alias	kaldenavn	alias	kaldenavn	PROPN;NOM;SG	N;INDF;NEUT;SG
alias	aka	alias	aka	PROPN;NOM;SG	
bestätigung	bekræfter	Bestätigung	bekræfte	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
bestätigung	bekræft	Bestätigung	bekræft	N;NOM;FEM;SG	V;IMP
mühlen	mill	mühlen	mill	V;NFIN	
mühlen	mølle	mühlen	mølle	V;NFIN	N;INDF;MASC+FEM;SG
mühlen	vindmøller	mühlen	vindmøl	V;NFIN	N;INDF;MASC+FEM;PL
mühlen	mills	mühlen	mills	V;NFIN	
mühlen	møller	mühlen	mølle	V;NFIN	N;INDF;MASC+FEM;SG
mühlen	perser	mühlen	perse	V;NFIN	N;INDF;MASC+FEM;SG
libretto	libretto	libretto	libretto	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
wiederherstellen	gendan	wiederherstellen	gendan	V;NFIN	N;INDF;MASC+FEM;SG
massaker	massakrer	massaker	massakre	ADJ	N;INDF;MASC+FEM;PL
massaker	massakre	massaker	massakre	ADJ	N;INDF;MASC+FEM;SG
massaker	massakren	massaker	massakr	ADJ	N;DEF;MASC+FEM;SG
massaker	massakrerne	massaker	massakre	ADJ	N;DEF;MASC+FEM;PL
massaker	massakrer	massaker	massakre	ADJ	N;INDF;MASC+FEM;PL
massaker	massakre	massaker	massakre	ADJ	N;INDF;MASC+FEM;SG
suffix	suffiks	suffix	suffiks	ADJ	N;INDF;NEUT;SG
rudolph	rudolph	rudolph	rudolph	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
rudolph	rudolf	rudolph	rudolf	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
umgangssprachlich	slang	umgangssprachlich	slang	ADJ	N;INDF;NEUT;SG
rennfahrer	racer	rennfahrer	race	ADJ	N;INDF;MASC+FEM;PL
matrix	array	matrix	array	PROPN	N;INDF;NEUT;SG
matrix	matrix	matrix	matrix	PROPN	N;INDF;MASC+FEM;SG
ähnlichkeit	lighederne	ähnlichkeit	lighed	ADJ	N;DEF;MASC+FEM;PL
ähnlichkeit	lighedspunkter	ähnlichkeit	lighedspunkt	ADJ	N;INDF;NEUT;PL
ähnlichkeit	ligheder	ähnlichkeit	lighed	ADJ	N;INDF;MASC+FEM;PL
ähnlichkeit	ligheden	ähnlichkeit	lighed	ADJ	N;DEF;MASC+FEM;SG
ähnlichkeit	lighed	ähnlichkeit	lighed	ADJ	N;INDF;MASC+FEM;SG
ähnlichkeit	ligheden	ähnlichkeit	lighed	ADJ	N;DEF;MASC+FEM;SG
ähnlichkeit	lighed	ähnlichkeit	lighed	ADJ	N;INDF;MASC+FEM;SG
ähnlichkeit	ligheder	ähnlichkeit	lighed	ADJ	N;INDF;MASC+FEM;PL
verteidigte	forsvaret	verteidigen	forsvar	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
empfehlung	anbefales	empfehlung	anbefale	N;NOM;FEM;SG	V;NFIN;PASS
empfehlung	anbefalede	empfehlung	anbefale	N;NOM;FEM;SG	V;IND;PST;FIN;ACT
empfehlung	anbefalet	empfehlung	anbefale	N;NOM;FEM;SG	V;INDF;SG;PST;V.PTCP
empfehlung	forslag	empfehlung	forslag	N;NOM;FEM;SG	N;INDF;NEUT;PL
bedrohung	trusler	bedrohung	trusel	N;FEM;SG	N;INDF;MASC+FEM;PL
bedrohung	trusler	bedrohung	trusel	N;FEM;SG	N;INDF;MASC+FEM;PL
eindeutige	entydigt	eindeutig	entydig	ADJ;NOM;FEM;PL	ADV
eindeutige	entydig	eindeutig	entydig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
eindeutige	utvetydigt	eindeutig	utvetydig	ADJ;NOM;FEM;PL	ADV
eindeutige	utvetydig	eindeutig	utvetydig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
eindeutige	entydigt	eindeutig	entydig	ADJ;NOM;FEM;PL	ADV
eindeutige	utvetydigt	eindeutig	utvetydig	ADJ;NOM;FEM;PL	ADV
eindeutige	utvetydig	eindeutig	utvetydig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
eindeutige	entydig	eindeutig	entydig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
landkreise	distrikterne	landkreise	distrikt	PROPN	N;DEF;NEUT;PL
landkreise	kvarterer	landkreise	kvarter	PROPN	N;INDF;NEUT;PL
landkreise	distrikter	landkreise	distrikt	PROPN	N;INDF;NEUT;PL
landkreise	amter	landkreise	amt	PROPN	N;INDF;NEUT;PL
landkreise	amterne	landkreise	amt	PROPN	N;DEF;NEUT;PL
landung	lander	landung	land	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
sozialer	social	sozial	social	ADJ	N;INDF;MASC+FEM;SG
statistischen	statistisk	statistisch	statistisk	ADJ;NOM	ADV
dallas	dallas	dallas	dallas	PROPN;NOM;MASC;SG	
offensive	offensiv	offensiv	offensiv	ADJ;NOM;FEM;PL	N;INDF;MASC+FEM;SG
offensive	offensiven	offensiv	offensiv	ADJ;NOM;FEM;PL	N;DEF;MASC+FEM;SG
offensive	stødende	offensiv	støde	ADJ;NOM;FEM;PL	V;PRS;V.PTCP
offensive	krænkende	offensiv	krænkende	ADJ;NOM;FEM;PL	V;PRS;V.PTCP
fein	fein	fein	fein	ADJ	
pole	polak	polen	polak		N;INDF;MASC+FEM;SG
pole	pæl	polen	pæl		N;INDF;MASC+FEM;SG
pole	stang	polen	stang		N;INDF;MASC+FEM;SG
pole	polakkerne	polen	polak		N;DEF;MASC+FEM;PL
pole	polakker	polen	polak		N;INDF;MASC+FEM;PL
pole	stænger	polen	stang		N;INDF;MASC+FEM;PL
pole	pæle	polen	pæle		N;INDF;NEUT;PL
pole	poler	polen	pole		N;INDF;MASC+FEM;PL
herman	herman	herman	herman	PROPN;NOM;MASC;SG	
herman	hermans	herman	hermans	PROPN;NOM;MASC;SG	
krause	krause	kraus	krause	PROPN;NOM;SG	
bindung	bindinger	bindung	binding	N;NOM;FEM;SG	N;INDF;MASC+FEM;PL
bindung	bindende	bindung	binde	N;NOM;FEM;SG	V;PRS;V.PTCP
bindung	bond	bindung	bond	N;NOM;FEM;SG	
entwürfe	design	entwürfen	design	N;NOM;MASC;PL	N;INDF;NEUT;SG
entwürfe	udkast	entwürfen	udkast	N;NOM;MASC;PL	N;INDF;NEUT;SG
entwürfe	kladde	entwürfen	kladde	N;NOM;MASC;PL	N;INDF;MASC+FEM;SG
schwimmen	svømning	schwimmen	svømning	V;NFIN	N;INDF;MASC+FEM;SG
schwimmen	svømmetur	schwimmen	svømmetur	V;NFIN	N;INDF;MASC+FEM;SG
schwimmen	svøm	schwimmen	svøm	V;NFIN	N;INDF;MASC+FEM;SG
schwimmen	svømning	schwimmen	svømning	V;NFIN	N;INDF;MASC+FEM;SG
early	tidlig	early	tidlig	PROPN	ADJ;INDF;MASC+FEM;SG
early	tidligt	early	tidligt	PROPN	ADV
abkürzungen	genveje	abkürzingen	genveje	V;NFIN	N;INDF;MASC+FEM;PL
abkürzungen	forkortelser	abkürzingen	forkortelse	V;NFIN	N;INDF;MASC+FEM;PL
abkürzungen	forkortelse	abkürzingen	forkortelse	V;NFIN	N;INDF;MASC+FEM;SG
abkürzungen	forkortelser	abkürzingen	forkortelse	V;NFIN	N;INDF;MASC+FEM;PL
abkürzungen	forkortelser	abkürzingen	forkortelse	V;NFIN	N;INDF;MASC+FEM;PL
abkürzungen	akronymer	abkürzingen	akronym	V;NFIN	N;INDF;MASC+FEM;PL
protest	protestere	protest	protestere	N	V;NFIN;ACT
messina	messina	messina	messina	PROPN	
organisierten	tilrettelagt	organisieren	tilrettelægge	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
organisierten	organiseret	organisieren	organisere	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
organisierten	arrangeret	organisieren	arrangere	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
organisierten	organiseret	organisieren	organisere	V;IND;PL;3;PST;FIN	V;INDF;SG;PST;V.PTCP
kugel	sfære	kugeln	sfære		N;INDF;MASC+FEM;SG
kugel	globe	kugeln	glob		ADJ;INDF;MASC+FEM;SG
kugel	kloden	kugeln	klode		N;DEF;MASC+FEM;SG
kugel	klode	kugeln	klod		N;INDF;MASC+FEM;SG
kugel	bal	kugeln	bal		N;INDF;MASC+FEM;SG
kugel	bold	kugeln	bold		N;INDF;MASC+FEM;SG
kugel	ball	kugeln	ball		
kugel	kugle	kugeln	kugle		N;INDF;MASC+FEM;SG
kugel	patron	kugeln	patron		N;INDF;MASC+FEM;SG
kugel	kugle	kugeln	kugle		N;INDF;MASC+FEM;SG
kosovo	kosovo	kosovo	kosovo	PROPN;NOM;SG	PROPN
delegation	delegation	delegation	delegation		N;INDF;MASC+FEM;SG
delegation	delegationen	delegation	delegation		N;DEF;MASC+FEM;SG
delegation	uddelegering	delegation	uddelegering		N;INDF;MASC+FEM;SG
trophy	trofæ	trophy	trofæ	PROPN	N;INDF;NEUT;SG
trophy	pokal	trophy	pokal	PROPN	N;INDF;MASC+FEM;SG
ausstrahlung	udsende	ausstrahlung	udsende	N;NOM;FEM;SG	V;NFIN;ACT
pest	skadedyr	pest	skadedyr		N;INDF;NEUT;SG
pest	pest	pest	pest		N;INDF;MASC+FEM;SG
pest	plage	pest	plage		N;INDF;MASC+FEM;SG
pest	pest	pest	pest		N;INDF;MASC+FEM;SG
pest	pesten	pest	pest		N;DEF;MASC+FEM;SG
pest	pest	pest	pest		N;INDF;MASC+FEM;SG
indischer	indianer	indisch	indiane	ADJ	N;INDF;MASC+FEM;SG
