پِدر	father	پِدر	father	PROPN;NOM;MASC;SG;3	N;SG
پھینٹ	belt	پھینٹ	belt	V;ACT	N;SG
پھینکنا	pitch	پھینکنا	pitch	V;NFIN;ACT	N;SG
پھینکنا	cast	پھینکنا	cast	V;NFIN;ACT	N;SG
پھینکنا	pitch	پھینکنا	pitch	V;NFIN;ACT	N;SG
پھینکنا	cast	پھینکنا	cast	V;NFIN;ACT	N;SG
تِ	three	تِ	three		NUM
تِگنا	treble	تِگنا	treble	PROPN;NOM;MASC;SG;3	N;SG
تِگنا	triple	تِگنا	triple	PROPN;NOM;MASC;SG;3	N;SG
تا	since	تا	since	ADP	ADV
تا	until	تا	until	ADP	CONJ
تا	while	تا	while	ADP	CONJ
تاابد	always	تاابد	always	PROPN;NOM;MASC;SG;3	ADV
تاابد	forever	تاابد	forever	PROPN;NOM;MASC;SG;3	ADV
تاآنکہ	till	تاآنکہ	till	CONJ	
تازیست	always	تازیست	always	ADJ	ADV
تازیست	ever	تازیست	ever	ADJ	ADV
تاہم	yet	تاہم	yet	CONJ	ADV
تاہم	still	تاہم	still	CONJ	ADV
تاہنوز	till	تاہنوز	till	N	
تاہنوز	yet	تاہنوز	yet	N	ADV
تاہنوز	still	تاہنوز	still	N	ADV
تاب	shine	تاب	shine	N;NOM;MASC;SG;3	V;IMP;FIN
تاباں	shining	تاباں	shine		N;SG
تاباں	glowing	تاباں	glow		N;SG
تاباں	bright	تاباں	bright		ADJ
تابانی	brightness	تابانی	brightness	PROPN;NOM;MASC;SG;3	N;SG
تابانی	lustre	تابانی	lustre	PROPN;NOM;MASC;SG;3	N;SG
تابانی	brightness	تابانی	brightness	PROPN;NOM;MASC;SG;3	N;SG
تابانی	lustre	تابانی	lustre	PROPN;NOM;MASC;SG;3	N;SG
تابانی	shine	تابانی	shine	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تابدان	lattice	تابدان	lattice	PROPN;NOM;MASC;SG;3	ADJ
تابدان	window	تابدان	window	PROPN;NOM;MASC;SG;3	N;SG
تابدان	skylight	تابدان	skylight	PROPN;NOM;MASC;SG;3	N;SG
تابڑتوڑ	successively	تابڑتوڑ	successively	PROPN;NOM;MASC;SG;3	ADV
تابڑتوڑ	successive	تابڑتوڑ	successive	PROPN;NOM;MASC;SG;3	ADJ
تابڑتوڑ	repeated	تابڑتوڑ	repeat	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
تابِستان	summer	تابِستان	summer	PROPN;NOM;MASC;SG;3	N;SG
تابِش	light	تابِش	light	PROPN;NOM;MASC;SG;3	N;SG
تابِش	warmth	تابِش	warmth	PROPN;NOM;MASC;SG;3	N;SG
تابِش	shine	تابِش	shine	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تابِش	heat	تابِش	heat	PROPN;NOM;MASC;SG;3	N;SG
تابع	submissive	تابع	submissive	N;NOM;MASC;SG;3	ADJ
تابع	subordinate	تابع	subordinate	N;NOM;MASC;SG;3	ADJ
تابع	loyal	تابع	loyal	N;NOM;MASC;SG;3	ADJ
تابع	obedient	تابع	obedient	N;NOM;MASC;SG;3	ADJ
تابع	submissive	تابع	submissive	N;NOM;MASC;SG;3	ADJ
تابع	subordinate	تابع	subordinate	N;NOM;MASC;SG;3	ADJ
تابع	loyal	تابع	loyal	N;NOM;MASC;SG;3	ADJ
تابعی	follower	تابعی	follower	ADJ	N;SG
تابکار	radioactive	تابکار	radioactive	N;NOM;MASC;SG;3	ADJ
تابکار	hot	تابکار	hot	N;NOM;MASC;SG;3	ADJ
تابِندگی	brightness	تابِندگی	brightness	PROPN;NOM;MASC;SG;3	N;SG
تابِندگی	lustre	تابِندگی	lustre	PROPN;NOM;MASC;SG;3	N;SG
تابِندگی	splendour	تابِندگی	splendour	PROPN;NOM;MASC;SG;3	N;SG
تابِندہ	luminous	تابِندہ	luminous	PROPN;NOM;MASC;SG;3	ADJ
تابِندہ	shining	تابِندہ	shine	PROPN;NOM;MASC;SG;3	N;SG
تابِندہ	bright	تابِندہ	bright	PROPN;NOM;MASC;SG;3	ADJ
تابِندہ	sparkling	تابِندہ	sparkling	PROPN;NOM;MASC;SG;3	N;SG
تابُوت	coffin	تابُوت	coffin	PROPN;NOM;MASC;SG;3	N;SG
تابہ	skillet	تابہ	skillet		N;SG
تابہ	twisted	تابہ	twist		V;PST;V.PTCP
تابہ	shining	تابہ	shine		N;SG
تابیدہ	twisted	تابیدہ	twist	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
تابیدہ	bright	تابیدہ	bright	PROPN;NOM;MASC;SG;3	ADJ
تابیدہ	shining	تابیدہ	shine	PROPN;NOM;MASC;SG;3	N;SG
تابیدہ	complicated	تابیدہ	complicated	PROPN;NOM;MASC;SG;3	ADJ
تابیہ	caution	تابیہ	caution	PROPN;NOM;MASC;SG;3	N;SG
تابیہ	warning	تابیہ	warning	PROPN;NOM;MASC;SG;3	N;SG
تاپ	burning	تاپ	burn		N;SG
تاپ	warmth	تاپ	warmth		N;SG
تاپ	heat	تاپ	heat		N;SG
تاپ	fever	تاپ	fever		N;SG
تاپاک	enthusiasm	تاپاک	enthusiasm	PROPN;NOM;MASC;SG;3	N;SG
تاپاک	restlessness	تاپاک	restlessness	PROPN;NOM;MASC;SG;3	N;SG
تاپاک	agility	تاپاک	agility	PROPN;NOM;MASC;SG;3	N;SG
تاپس	devotee	تاپس	devotee	PROPN;NOM;MASC;SG;3	N;SG
تاپس	ascetic	تاپس	ascetic	PROPN;NOM;MASC;SG;3	ADJ
تاپس	hermit	تاپس	hermit	PROPN;NOM;MASC;SG;3	N;SG
تات	father	تات	father		N;SG
تات	dear	تات	dear		ADJ
تات	honourable	تات	honourable		ADJ
تاتا	warm	تاتا	warm	PROPN;NOM;MASC;SG;3	ADJ
تاتا	heated	تاتا	heat	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
تاتا	stammering	تاتا	stammer	PROPN;NOM;MASC;SG;3	N;SG
تاتا	hot	تاتا	hot	PROPN;NOM;MASC;SG;3	ADJ
تاتار	tartar	تاتار	tartar		N;SG
تاتورہ	datura	تاتورہ	datura	PROPN;NOM;MASC;SG;3	PROPN;SG
تاَثّر	feeling	تاَثّر	feeling	PROPN;NOM;MASC;SG;3	N;SG
تاَثّر	effect	تاَثّر	effect	PROPN;NOM;MASC;SG;3	N;SG
تاَثّر	impression	تاَثّر	impression	PROPN;NOM;MASC;SG;3	N;SG
تاثیر	efficacy	تاثیر	efficacy	PROPN;NOM;MASC;SG;3	N;SG
تاثیر	attribute	تاثیر	attribute	PROPN;NOM;MASC;SG;3	N;SG
تاثیر	effectiveness	تاثیر	effectiveness	PROPN;NOM;MASC;SG;3	N;SG
تاثیر	property	تاثیر	property	PROPN;NOM;MASC;SG;3	N;SG
تاج	crest	تاج	crest	PROPN;NOM;MASC;SG;3	N;SG
تاج	taj	تاج	taj	PROPN;NOM;MASC;SG;3	PROPN;SG
تاج	plume	تاج	plume	PROPN;NOM;MASC;SG;3	N;SG
تاج	balcony	تاج	balcony	PROPN;NOM;MASC;SG;3	N;SG
تاج	authority	تاج	authority	PROPN;NOM;MASC;SG;3	N;SG
تاج	sovereignty	تاج	sovereignty	PROPN;NOM;MASC;SG;3	N;SG
تاج	crest	تاج	crest	PROPN;NOM;MASC;SG;3	N;SG
تاج	taj	تاج	taj	PROPN;NOM;MASC;SG;3	PROPN;SG
تاج	plume	تاج	plume	PROPN;NOM;MASC;SG;3	N;SG
تاج	balcony	تاج	balcony	PROPN;NOM;MASC;SG;3	N;SG
تاج	crown	تاج	crown	PROPN;NOM;MASC;SG;3	N;SG
تاج	authority	تاج	authority	PROPN;NOM;MASC;SG;3	N;SG
تاج	sovereignty	تاج	sovereignty	PROPN;NOM;MASC;SG;3	N;SG
تاجِر	businessman	تاجِر	businessman	PROPN;NOM;MASC;SG;3	N;SG
تاجِر	trader	تاجِر	trader	PROPN;NOM;MASC;SG;3	N;SG
تاجِر	merchant	تاجِر	merchant	PROPN;NOM;MASC;SG;3	N;SG
تاجِری	trading	تاجِری	trading	ADJ	N;SG
تاجِری	business	تاجِری	business	ADJ	N;SG
تاجِک	tajik	تاجِک	tajik	PROPN;NOM;MASC;SG;3	ADJ
تاجو	cruel	تاجو	cruel		ADJ
تاجو	vicious	تاجو	vicious		ADJ
تاجوَر	sovereign	تاجوَر	sovereign	PROPN;NOM;MASC;SG;3	N;SG
تاجوَر	king	تاجوَر	king	PROPN;NOM;MASC;SG;3	N;SG
تاجوَر	prince	تاجوَر	prince	PROPN;NOM;MASC;SG;3	PROPN;SG
تاجیل	adjournment	تاجیل	adjournment	PROPN;NOM;MASC;SG;3	N;SG
تاجیل	postponement	تاجیل	postponement	PROPN;NOM;MASC;SG;3	N;SG
تاجیل	span	تاجیل	span	PROPN;NOM;MASC;SG;3	PROPN;SG
تاجیل	term	تاجیل	term	PROPN;NOM;MASC;SG;3	N;SG
تاخت	ravage	تاخت	ravage	N;NOM;MASC;SG;3	V;IMP;FIN
تاَدُّب	manners	تاَدُّب	manners	PROPN;NOM;MASC;SG;3	N;PL
تاَدُّب	refinement	تاَدُّب	refinement	PROPN;NOM;MASC;SG;3	N;SG
تادیب	discipline	تادیب	discipline	PROPN;NOM;MASC;SG;3	N;SG
تادیب	discipline	تادیب	discipline	PROPN;NOM;MASC;SG;3	N;SG
تاَذّی	sadness	تاَذّی	sadness	ADJ	N;SG
تاَذّی	sorrow	تاَذّی	sorrow	ADJ	N;SG
تاَذّی	distress	تاَذّی	distress	ADJ	N;SG
تاذِین	sanction	تاذِین	sanction	N;NOM;MASC;PL;3	N;SG
تاذِین	permission	تاذِین	permission	N;NOM;MASC;PL;3	N;SG
تار	shreds	تار	shred	N;NOM;MASC;SG;3	N;PL
تار	dark	تار	dark	N;NOM;MASC;SG;3	ADJ
تار	telegraph	تار	telegraph	N;NOM;MASC;SG;3	PROPN;SG
تاروپود	texture	تاروپود	texture	PROPN;NOM;MASC;SG;3	N;SG
تاروپود	structure	تاروپود	structure	PROPN;NOM;MASC;SG;3	N;SG
تاراج	ravage	تاراج	ravage	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تاراج	plunder	تاراج	plunder	PROPN;NOM;MASC;SG;3	N;SG
تاراج	ruin	تاراج	ruin	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تاراجی	devastation	تاراجی	devastation	ADJ	N;SG
تارپین	turpentine	تارپین	turpentine	PROPN;NOM;MASC;SG;3	N;SG
تارتل	ring	تارتل	ring	PROPN;NOM;MASC;SG;3	N;SG
تارک	top	تارک	top		N;SG
تارک	hill	تارک	hill		PROPN;SG
تاری	dark	تاری	dark	PROPN;NOM;MASC;SG;3	ADJ
تاری	black	تاری	black	PROPN;NOM;MASC;SG;3	ADJ
تاریخ	chronicle	تاریخ	chronicle	N;NOM;MASC;SG;3	PROPN;SG
تاریدہ	complex	تاریدہ	complex	PROPN;NOM;MASC;SG;3	N;SG
تاریدہ	entangled	تاریدہ	entangle	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
تاریک	dark	تاریک	dark	N;NOM;MASC;SG;3	ADJ
تاریک	obscure	تاریک	obscure	N;NOM;MASC;SG;3	ADJ
تاڑ	ogle	تاڑ	ogle		PROPN;SG
تاڑ	comprehension	تاڑ	comprehension		N;SG
تاڑ	speculation	تاڑ	speculation		N;SG
تاڑ	understanding	تاڑ	understanding		N;SG
تاڑ	discernment	تاڑ	discernment		N;SG
تاڑن	penalty	تاڑن	penalty		N;SG
تاڑن	punishment	تاڑن	punishment		N;SG
تاڑنا	ogle	تاڑنا	ogle	V;SG;NFIN;ACT	PROPN;SG
تاڑنی	whip	تاڑنی	whip	ADJ	N;SG
تاز	race	تاز	race		N;SG
تاز	running	تاز	running		N;SG
تاز	assault	تاز	assault		N;SG
تاز	invasion	تاز	invasion		N;SG
تازہ	green	تازہ	green	ADJ	N;SG
تازی	arabian	تازی	arabian	PROPN;NOM;MASC;SG;3	ADJ
تازی	arabic	تازی	arabic	PROPN;NOM;MASC;SG;3	ADJ
تازیانہ	lash	تازیانہ	lash	ADJ	N;SG
تازیانہ	whip	تازیانہ	whip	ADJ	N;SG
تازیانہ	spur	تازیانہ	spur	ADJ	N;SG
تازیانہ	cane	تازیانہ	cane	ADJ	N;SG
تاس	basin	تاس	basin		N;SG
تاس	trough	تاس	trough		N;SG
تاسع	ninth	تاسع	ninth	PROPN;NOM;MASC;SG;3	PROPN;SG
تاَسّف	regret	تاَسّف	regret	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تاَسّف	pity	تاَسّف	pity	PROPN;NOM;MASC;SG;3	N;SG
تاَسّف	sorrow	تاَسّف	sorrow	PROPN;NOM;MASC;SG;3	N;SG
تاَسّف	contrition	تاَسّف	contrition	PROPN;NOM;MASC;SG;3	N;SG
تاَسّف	remorse	تاَسّف	remorse	PROPN;NOM;MASC;SG;3	N;SG
تاَسّف	repentance	تاَسّف	repentance	PROPN;NOM;MASC;SG;3	N;SG
تاَسّی	observance	تاَسّی	observance	PROPN;NOM;MASC;SG;3	N;SG
تاَسّی	submission	تاَسّی	submission	PROPN;NOM;MASC;SG;3	N;SG
تاَسّی	obedience	تاَسّی	obedience	PROPN;NOM;MASC;SG;3	N;SG
تاسیس	founding	تاسیس	found	N;NOM;MASC;SG;3	V;V.MSDR
تاش	bowl	تاش	bowl	PROPN;NOM;MASC;SG;3	N;SG
تاش	friend	تاش	friend	PROPN;NOM;MASC;SG;3	N;SG
تاش	associate	تاش	associate	PROPN;NOM;MASC;SG;3	N;SG
تاش	brocade	تاش	brocade	PROPN;NOM;MASC;SG;3	PROPN;SG
تاش	mentor	تاش	mentor	PROPN;NOM;MASC;SG;3	N;SG
تاش	tissue	تاش	tissue	PROPN;NOM;MASC;SG;3	N;SG
تاصیل	etymology	تاصیل	etymology	PROPN;NOM;MASC;SG;3	N;SG
تاغ	mountain	تاغ	mountain		N;SG
تاغ	pomegranate	تاغ	pomegranate		N;SG
تافتہ	taffeta	تافتہ	taffeta	PROPN;NOM;MASC;SG;3	N;SG
تاک	vine	تاک	vine		N;SG
تاک	gaze	تاک	gaze		N;SG
تاک	target	تاک	target		N;SG
تاک	wait	تاک	wait		V;IMP;FIN
تاک	grapes	تاک	grape		N;PL
تاک	care	تاک	care		N;SG
تاک	watch	تاک	watch		V;IMP;FIN
تاک	aim	تاک	aim		N;SG
تاک	glance	تاک	glance		N;SG
تاکنا	choose	تاکنا	choose		V;IMP;FIN
تاکنا	peep	تاکنا	peep		N;SG
تاکنا	look	تاکنا	look		V;IMP;FIN
تاکنا	wish	تاکنا	wish		V;IND;PRS;FIN
تاکنا	choose	تاکنا	choose		V;IMP;FIN
تاکنا	peep	تاکنا	peep		N;SG
تاکنا	look	تاکنا	look		V;IMP;FIN
تاکنا	wish	تاکنا	wish		V;IND;PRS;FIN
تاکیدی	urgent	تاکیدی	urgent	N;NOM;MASC;SG;3	ADJ
تاکیدی	peremptory	تاکیدی	peremptory	N;NOM;MASC;SG;3	ADJ
تاکیدی	emphatic	تاکیدی	emphatic	N;NOM;MASC;SG;3	ADJ
تاگا	thread	تاگا	thread		N;SG
تال	beat	تال	beat	N;NOM;MASC;SG;3	V;IMP;FIN
تالا	ban	تالا	ban	PROPN;NOM;MASC;SG;3	N;SG
تالا	restriction	تالا	restriction	PROPN;NOM;MASC;SG;3	N;SG
تالا	padlock	تالا	padlock	PROPN;NOM;MASC;SG;3	N;SG
تالا	ban	تالا	ban	PROPN;NOM;MASC;SG;3	N;SG
تالا	lock	تالا	lock	PROPN;NOM;MASC;SG;3	N;SG
تالا	restriction	تالا	restriction	PROPN;NOM;MASC;SG;3	N;SG
تالا	padlock	تالا	padlock	PROPN;NOM;MASC;SG;3	N;SG
تالابیلی	agitation	تالابیلی	agitation	ADJ	N;SG
تالاش	search	تالاش	search	PROPN;NOM;MASC;SG;3	N;SG
تاَلُّف	love	تاَلُّف	love	PROPN;NOM;MASC;SG;3	V;IND;FIN
تاَلُّف	affection	تاَلُّف	affection	PROPN;NOM;MASC;SG;3	N;SG
تالک	latch	تالک	latch		N;SG
تالک	bolt	تالک	bolt		N;SG
تالک	padlock	تالک	padlock		N;SG
تاَلُّم	melancholy	تاَلُّم	melancholy	PROPN;NOM;MASC;SG;3	ADJ
تاَلُّم	sorrow	تاَلُّم	sorrow	PROPN;NOM;MASC;SG;3	N;SG
تاَلُّم	pain	تاَلُّم	pain	PROPN;NOM;MASC;SG;3	N;SG
تالمُود	talmud	تالمُود	talmud	PROPN;NOM;MASC;SG;3	PROPN;SG
تالُو	palate	تالُو	palate	PROPN;NOM;MASC;SG;3	N;SG
تالی	clapping	تالی	clapping	PROPN;NOM;MASC;SG;3	N;SG
تالی	follower	تالی	follower	PROPN;NOM;MASC;SG;3	N;SG
تالی	key	تالی	key	PROPN;NOM;MASC;SG;3	N;SG
تالی	following	تالی	follow	PROPN;NOM;MASC;SG;3	V;V.MSDR
تالی	lake	تالی	lake	PROPN;NOM;MASC;SG;3	PROPN;SG
تالی	clap	تالی	clap	PROPN;NOM;MASC;SG;3	N;SG
تالیکا	trill	تالیکا	trill	PROPN;NOM;MASC;SG;3	N;SG
تالیل	wart	تالیل	wart	PROPN;NOM;MASC;SG;3	N;SG
تام	entire	تام	entire		ADJ
تام	whole	تام	whole		ADJ
تام	full	تام	full		ADJ
تام	evening	تام	evening		N;SG
تام	darkness	تام	darkness		N;SG
تام	complete	تام	complete		ADJ
تام	agitation	تام	agitation		N;SG
تام	alarm	تام	alarm		N;SG
تامرس	gold	تامرس	gold	PROPN;NOM;MASC;SG;3	N;SG
تامرس	copper	تامرس	copper	PROPN;NOM;MASC;SG;3	N;SG
تامڑا	garnet	تامڑا	garnet	PROPN;NOM;MASC;SG;3	PROPN;SG
تامس	anger	تامس	anger	PROPN;NOM;MASC;SG;3	N;SG
تامس	fury	تامس	fury	PROPN;NOM;MASC;SG;3	N;SG
تامس	foolishness	تامس	foolishness	PROPN;NOM;MASC;SG;3	N;SG
تامس	ignorance	تامس	ignorance	PROPN;NOM;MASC;SG;3	N;SG
تامسی	angry	تامسی	angry	PROPN;NOM;MASC;SG;3	ADJ
تامسی	furious	تامسی	furious	PROPN;NOM;MASC;SG;3	ADJ
تاَمُّل	hesitation	تاَمُّل	hesitation	PROPN;NOM;MASC;SG;3	N;SG
تاَمُّل	doubt	تاَمُّل	doubt	PROPN;NOM;MASC;SG;3	N;SG
تاَمُّل	concern	تاَمُّل	concern	PROPN;NOM;MASC;SG;3	N;SG
تاَمُّل	reflection	تاَمُّل	reflection	PROPN;NOM;MASC;SG;3	N;SG
تاَمُّل	apprehension	تاَمُّل	apprehension	PROPN;NOM;MASC;SG;3	N;SG
تاَمُّل	consideration	تاَمُّل	consideration	PROPN;NOM;MASC;SG;3	N;SG
تامّہ	entire	تامّہ	entire	PROPN;NOM;MASC;SG;3	ADJ
تامّہ	full	تامّہ	full	PROPN;NOM;MASC;SG;3	ADJ
تامّہ	complete	تامّہ	complete	PROPN;NOM;MASC;SG;3	ADJ
تامّہ	whole	تامّہ	whole	PROPN;NOM;MASC;SG;3	ADJ
تامین	protection	تامین	protection	PROPN;NOM;MASC;SG;3	N;SG
تانا	heat	تانا	heat	PROPN;NOM;MASC;SG;3	N;SG
تانا	test	تانا	test	PROPN;NOM;MASC;SG;3	N;SG
تانا	temper	تانا	temper	PROPN;NOM;MASC;SG;3	N;SG
تانا	prove	تانا	prove	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تانا	melt	تانا	melt	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تانا	warp	تانا	warp	PROPN;NOM;MASC;SG;3	PROPN;SG
تانت	gut	تانت	gut	PROPN;NOM;MASC;SG;3	N;SG
تانتڑی	weak	تانتڑی	weak	PROPN;NOM;MASC;SG;3	ADJ
تانتوا	hernia	تانتوا	hernia	PROPN;NOM;MASC;SG;3	N;SG
تانتی	children	تانتی	child	PROPN;NOM;MASC;SG;3	N;PL
تانتی	family	تانتی	family	PROPN;NOM;MASC;SG;3	N;SG
تانتی	generation	تانتی	generation	PROPN;NOM;MASC;SG;3	N;SG
تانتی	weaver	تانتی	weaver	PROPN;NOM;MASC;SG;3	PROPN;SG
تانتی	clan	تانتی	clan	PROPN;NOM;MASC;SG;3	N;SG
تانتیا	lanky	تانتیا	lanky	PROPN;NOM;MASC;SG;3	ADJ
تانس	warning	تانس	warning		N;SG
تانس	rebuke	تانس	rebuke		V;IMP;FIN
تانس	scolding	تانس	scold		N;SG
تانس	threat	تانس	threat		N;SG
تاَنُّس	love	تاَنُّس	love	PROPN;NOM;MASC;SG;3	V;IND;FIN
تاَنُّس	sincerity	تاَنُّس	sincerity	PROPN;NOM;MASC;SG;3	N;SG
تاَنُّس	familiarity	تاَنُّس	familiarity	PROPN;NOM;MASC;SG;3	N;SG
تانسنا	menace	تانسنا	menace	PROPN;NOM;MASC;SG;3	N;SG
تانسنا	scold	تانسنا	scold	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تانسنا	threaten	تانسنا	threaten	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تانسنا	rebuke	تانسنا	rebuke	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تانگ	desire	تانگ	desire	PROPN;NOM;MASC;SG;3	N;SG
تانگ	yearning	تانگ	yearn	PROPN;NOM;MASC;SG;3	N;SG
تانگ	longing	تانگ	longing	PROPN;NOM;MASC;SG;3	N;SG
تانگ	demand	تانگ	demand	PROPN;NOM;MASC;SG;3	N;SG
تانگا	tonga	تانگا	tonga	PROPN;NOM;MASC;SG;3	PROPN;SG
تانگھنا	gaze	تانگھنا	gaze	PROPN;NOM;MASC;SG;3	N;SG
تانگھنا	jump	تانگھنا	jump	PROPN;NOM;MASC;SG;3	V;IMP;FIN
تاننا	stretch	تان	stretch	V;SG;NFIN;ACT	N;SG
تاننا	erect	تان	erect	V;SG;NFIN;ACT	N;SG
تاَنّی	patience	تاَنّی	patience	PROPN;NOM;MASC;SG;3	N;SG
تاَنّی	slowness	تاَنّی	slowness	PROPN;NOM;MASC;SG;3	N;SG
تاَنّی	waiting	تاَنّی	wait	PROPN;NOM;MASC;SG;3	V;V.MSDR
تاَنّی	fortitude	تاَنّی	fortitude	PROPN;NOM;MASC;SG;3	N;SG
تاَنّی	delay	تاَنّی	delay	PROPN;NOM;MASC;SG;3	N;SG
تاوا	round	تاوا	round		ADV
تاوا	circuit	تاوا	circuit		N;SG
تاوان	damages	تاوان	damage	N;NOM;MASC;SG;3	N;PL
تاوان	reparations	تاوان	reparation	N;NOM;MASC;SG;3	N;PL
تاوان	damages	تاوان	damage	N;NOM;MASC;SG;3	N;PL
تاوان	reparations	تاوان	reparation	N;NOM;MASC;SG;3	N;PL
تاوان	ransom	تاوان	ransom	N;NOM;MASC;SG;3	PROPN;SG
تاولا	impatient	تاولا	impatient	PROPN;NOM;MASC;SG;3	ADJ
تاولی	hurry	تاولی	hurry	PROPN;NOM;MASC;SG;3	N;SG
تاوِیل	explanation	تاوِیل	explanation	PROPN;NOM;MASC;SG;3	N;SG
تاوِیل	justification	تاوِیل	justification	PROPN;NOM;MASC;SG;3	N;SG
تاَہُّل	marriage	تاَہُّل	marriage	PROPN;NOM;MASC;SG;3	N;SG
تائب	repentant	تائب	repentant	PROPN;NOM;MASC;SG;3	N;SG
تائب	penitent	تائب	penitent	PROPN;NOM;MASC;SG;3	N;SG
تائب	repentant	تائب	repentant	PROPN;NOM;MASC;SG;3	N;SG
تائب	penitent	تائب	penitent	PROPN;NOM;MASC;SG;3	N;SG
تائو	roll	تائو	roll		N;SG
تائو	heat	تائو	heat		N;SG
تائو	passion	تائو	passion		N;SG
تائو	twist	تائو	twist		N;SG
تائو	fold	تائو	fold		N;SG
تائو	rage	تائو	rage		N;SG
تائو	curl	تائو	curl		N;SG
تب	heat	تب	heat		N;SG
تب	fever	تب	fever		N;SG
تب	glitter	تب	glitter		N;SG
تب	then	تب	then		ADV
تبادُر	competition	تبادُر	competition	PROPN;NOM;MASC;SG;3	N;SG
تبادُل	alternation	تبادُل	alternation	PROPN;NOM;MASC;SG;3	N;SG
تبادُل	exchange	تبادُل	exchange	PROPN;NOM;MASC;SG;3	N;SG
تبادُل	reciprocity	تبادُل	reciprocity	PROPN;NOM;MASC;SG;3	N;SG
تبادِلہ	exchange	تبادِلہ	exchange	PROPN;NOM;MASC;SG;3	N;SG
تبادِلہ	transfer	تبادِلہ	transfer	PROPN;NOM;MASC;SG;3	N;SG
تبار	tribe	تبار	tribe		N;SG
تبار	people	تبار	people		N;PL
تبار	nation	تبار	nation		N;SG
تبار	dynasty	تبار	dynasty		N;SG
تبار	race	تبار	race		N;SG
تبار	family	تبار	family		N;SG
تبارک	great	تبارک	great	N;NOM;MASC;SG;3	ADJ
تبارک	glorious	تبارک	glorious	N;NOM;MASC;SG;3	ADJ
تبارک	hallowed	تبارک	hallow	N;NOM;MASC;SG;3	V;PST;V.PTCP
تبارُک	favourable	تبارُک	favourable	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	pure	تبارُک	pure	PROPN;NOM;MASC;SG;3	ADJ
تبارُک	auspicious	تبارُک	auspicious	PROPN;NOM;MASC;SG;3	ADJ
تِباع	obedience	تِباع	obedience	PROPN;NOM;MASC;SG;3	N;SG
تِباع	following	تِباع	follow	PROPN;NOM;MASC;SG;3	V;V.MSDR
تباعُد	remoteness	تباعُد	remoteness	PROPN;NOM;MASC;SG;3	N;SG
تباعُد	separation	تباعُد	separation	PROPN;NOM;MASC;SG;3	N;SG
تباہ	ruined	تباہ	ruin	ADJ	V;PST;V.PTCP
تباہ	wasted	تباہ	waste	ADJ	V;PST;V.PTCP
تباہی	ruin	تباہی	ruin	N;NOM;MASC;SG;3	V;IMP;FIN
تبایُن	contradiction	تبایُن	contradiction	PROPN;NOM;MASC;SG;3	N;SG
تبایُن	disparity	تبایُن	disparity	PROPN;NOM;MASC;SG;3	N;SG
تبایُن	difference	تبایُن	difference	PROPN;NOM;MASC;SG;3	N;SG
تبایُن	opposition	تبایُن	opposition	PROPN;NOM;MASC;SG;3	N;SG
تبتُّل	celibacy	تبتُّل	celibacy	PROPN;NOM;MASC;SG;3	N;SG
تبتُّل	asceticism	تبتُّل	asceticism	PROPN;NOM;MASC;SG;3	N;SG
تبجیل	respect	تبجیل	respect	PROPN;NOM;MASC;SG;3	N;SG
تبجیل	reverence	تبجیل	reverence	PROPN;NOM;MASC;SG;3	N;SG
تبخترُ	boasting	تبخترُ	boast	PROPN;NOM;MASC;SG;3	V;V.MSDR
تبخترُ	swagger	تبخترُ	swagger	PROPN;NOM;MASC;SG;3	N;SG
تبدُّل	alteration	تبدُّل	alteration	PROPN;NOM;MASC;SG;3	N;SG
تبدُّل	change	تبدُّل	change	PROPN;NOM;MASC;SG;3	N;SG
تبدید	dispersion	تبدید	dispersion	PROPN;NOM;MASC;SG;3	N;SG
تبدید	scattering	تبدید	scatter	PROPN;NOM;MASC;SG;3	N;SG
تبذیر	extravagance	تبذیر	extravagance	PROPN;NOM;MASC;SG;3	N;SG
تبر	hatchet	تبر	hatchet		N;SG
تبر	axe	تبر	be		N;SG
تبر	hatchet	تبر	hatchet		N;SG
تبرّا	abuse	تبرّا	abuse	PROPN;NOM;MASC;SG;3	N;SG
تبرّا	curse	تبرّا	curse	PROPN;NOM;MASC;SG;3	N;SG
تبرّا	invective	تبرّا	invective	PROPN;NOM;MASC;SG;3	N;SG
تبرزد	sweet	تبرزد	sweet	PROPN;NOM;MASC;SG;3	ADJ
تبرُّک	gift	تبرُّک	gift	PROPN;NOM;MASC;SG;3	N;SG
تبرُّکات	gifts	تبرقہکات	gift	PROPN;NOM;MASC;SG;3	N;PL
