que	ka	que	ka	PRO	
comúns	cilvēki	común	cilvēks	ADJ	N;NOM;MASC;PL
comúns	tauta	común	tauta	ADJ	N;NOM;FEM;SG
comúns	cilvēkiem	común	cilvēks	ADJ	N;DAT;MASC;PL
bolsas	viņiem	bolsa	viņš	N	PRO;DAT;MASC;PL;3
compras	nopirkt	compra	nopirkt	N	V;POS;NFIN
compras	pirkt	compra	pirkt	N	V;POS;NFIN
compras	iepirkties	compra	iepirkties	N	V;POS;REFL;NFIN
escolle	tu	escoller	tu	V	PRO;NOM;SG;2
escolle	tevi	escoller	tu	V	PRO;ACC;SG;2
escolle	jums	escoller	jūs	V	PRO;DAT;PL;2
escolle	tev	escoller	tu	V	PRO;DAT;SG;2
escolle	jūs	escoller	jūs	V	PRO;NOM;PL;2
embaixo	lejā	embaixo	lejā	N	ADV
embaixo	lejup	embaixo	lejup	N	ADV
embaixo	lejā	embaixo	lejā	N	ADV
embaixo	zemāk	embaixo	zemi	N	ADV;CMPR
embaixo	zem	embaixo	zem	N	ADP
embaixo	tur	embaixo	tur	N	ADV
cega	viņa	cega	viņa	N	PRO;NOM;FEM;SG;3
cega	akla	cega	akla	N	ADJ;NOM;FEM;SG
cega	akls	cega	akls	N	ADJ;NOM;MASC;SG
cega	akli	cega	akli	N	ADV
cheas	pilnu	chea	pilna	N	ADJ;ACC;MASC;SG
cheas	pilnas	chea	pilna	N	ADJ;NOM;FEM;PL
cheas	pilns	chea	pilns	N	ADJ;NOM;MASC;SG
cheas	pilnā	chea	pilns	N	ADJ;NOM;FEM;SG
cheas	pilni	chea	pilns	N	ADJ;NOM;MASC;PL
cheas	pilna	chea	pilna	N	ADJ;NOM;FEM;SG
cheas	ar	chea	ar	N	ADP
ardendo	ugunsgrēks	arder	ugunsgrēks	V	N;NOM;MASC;SG
ardendo	uguns	arder	uguns	V	N;NOM;FEM;SG
ardendo	uguni	arder	uguns	V	N;ACC;FEM;SG
ardendo	dedzināšana	arder	dedzināšana	V	N;NOM;FEM;SG
ardendo	degšanas	arder	degšana	V	N;NOM;FEM;PL
ardendo	dedzināšanas	arder	dedzināšana	V	N;NOM;FEM;PL
ardendo	leju	arder	leja	V	N;ACC;FEM;SG
ardendo	lejā	arder	lejā	V	ADV
ardendo	lejup	arder	lejup	V	ADV
fármaco	ka	fármaco	ka	N	
fármaco	tas	fármaco	tas	N	PRO;NOM;MASC;SG
porqué	kapēc	porqué	kapēc	ADV	
porqué	zinu	porqué	zināt	ADV	V;FH;IND;SG;1;POS;PRS;FIN;ACT
porqué	zinām	porqué	zināt	ADV	V;FH;IND;PL;1;POS;PRS;FIN;ACT
porqué	zināt	porqué	zināt	ADV	V;POS;NFIN
intentalo	mēģina	intentalo	mēģināt	PROPN	V;FH;IND;3;POS;PRS;FIN;ACT
intentalo	cenšamies	intentalo	censties	PROPN	V;FH;IND;PL;1;POS;REFL;PRS;FIN;ACT
intentalo	cenšos	intentalo	censties	PROPN	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
intentalo	centies	intentalo	censties	PROPN	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
intentalo	cenšas	intentalo	censties	PROPN	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
intentalo	mēģini	intentalo	mēģināt	PROPN	V;IMP;SG;2;POS;FIN;ACT
intentalo	pamēģini	intentalo	pamēģināt	PROPN	V;IMP;SG;2;POS;FIN;ACT
intentalo	mēģināt	intentalo	mēģināt	PROPN	V;POS;NFIN
simpático	patīkami	simpático	patīkami	ADJ	ADV
simpático	jauki	simpático	jauki	ADJ	ADV
simpático	nice	simpático	nice	ADJ	
simpático	smieklīgi	simpático	smieklīgi	ADJ	ADV
simpático	jocīgi	simpático	jocīgi	ADJ	ADV
raio	ray	raio	ray	N	
raio	fuck	raio	fuckt	N	
semellantes	līdzīgi	semellante	līdzīgi	ADJ	ADV
semellantes	ka	semellante	ka	ADJ	
semellantes	tas	semellante	tas	ADJ	PRO;NOM;MASC;SG
semellantes	tādi	semellante	tāds	ADJ	PRO;NOM;MASC;PL
semellantes	tāda	semellante	tāda	ADJ	PRO;NOM;FEM;SG
semellantes	tāds	semellante	tāds	ADJ	PRO;NOM;MASC;SG
leu	viņa	leu	viņa	V	PRO;NOM;FEM;SG;3
leu	vina	leu	vins	V	N;NOM;FEM;SG
leu	did	leu	did	V	
leu	vidējais	leu	vidējs	V	ADJ;NOM;MASC;SG
piloto	pilotam	piloto	pilots	N	V;PFV;DAT;INDF;MASC;SG;PST;V.PTCP
piloto	pilota	piloto	pilots	N	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
piloto	pilots	piloto	pilots	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tristes	bēdīgs	triste	bēdīgs	N	ADJ;NOM;MASC;SG
tristes	skumji	triste	skumji	N	ADV
escribín	rakstisks	escribir	rakstisks	V	ADJ;NOM;MASC;SG
escribín	rakstveida	escribir	rakstveida	V	
escribín	rakstiska	escribir	rakstiska	V	ADJ;NOM;FEM;SG
constitución	kvadrātveida	constitución	kvadrātveida	N	
voto	balso	voto	balss	N	V;FH;IND;SG;2;POS;PRS;FIN;ACT
voto	balsot	voto	balsot	N	V;POS;NFIN
voto	balsojam	voto	balsot	N	V;FH;IND;PL;1;POS;PRS;FIN;ACT
voto	pateikt	voto	pateikt	N	V;POS;NFIN
voto	saki	voto	sacīt	N	INTJ
voto	teikt	voto	teikt	N	V;POS;NFIN
tristeza	blues	tristeza	blues	N	
tristeza	tikai	tristeza	tikai	N	PART
dixera	viņam	dicir	viņš	V	PRO;DAT;MASC;SG;3
dixera	viņu	dicir	viņš	V	PRO;ACC;MASC;SG;3
ilegal	nelegāli	ilegal	nelegāli	ADJ	ADV
ilegal	nelikumīgi	ilegal	nelikumīgi	ADJ	ADV
ilegal	ieraksts	ilegal	ieraksts	ADJ	N;NOM;MASC;SG
pagamos	atalgojums	pagar	atalgojums	V	N;NOM;MASC;SG
pagamos	samaksa	pagar	samaksa	V	N;NOM;FEM;SG
mellora	uzlabošanās	mellorar	uzlabošanās	V	N;NOM;FEM;SG
mellora	uzlabošana	mellorar	uzlabošana	V	N;NOM;FEM;SG
mellora	uzlabojums	mellorar	uzlabojums	V	N;NOM;MASC;SG
mellora	uzlabojumi	mellorar	uzlabojums	V	N;NOM;MASC;PL
mellora	trieciens	mellorar	trieciens	V	N;NOM;MASC;SG
mellora	ietekme	mellorar	ietekme	V	N;NOM;FEM;SG
mellora	par	mellorar	par	V	
mellora	priekš	mellorar	priekš	V	ADP
mellora	for	mellorar	for	V	
regular	regulārā	regular	regulāra	V	ADJ;NOM;FEM;SG
regular	regulārs	regular	regulārs	V	ADJ;NOM;MASC;SG
regular	regulāras	regular	regulāra	V	ADJ;NOM;FEM;PL
regular	regulāri	regular	regulāri	V	ADV
regular	regulāra	regular	regulāra	V	ADJ;NOM;FEM;SG
regular	mūsu	regular	mēs	V	PRO;GEN;PL;1
escrita	rakstisks	escribir	rakstisks	V	ADJ;NOM;MASC;SG
escrita	rakstveida	escribir	rakstveida	V	
escrita	rakstiska	escribir	rakstiska	V	ADJ;NOM;FEM;SG
escrita	rakstīšana	escribir	rakstīšana	V	N;NOM;FEM;SG
escrita	rokrakstā	escribir	rokraksts	V	N;ESS;MASC;SG
repetir	tikai	repetir	tikai	V	PART
repetir	ka	repetir	ka	V	
repetir	tas	repetir	tas	V	PRO;NOM;MASC;SG
repetir	saki	repetir	sacīt	V	INTJ
repetir	atkal	repetir	atkal	V	ADV
repetir	vēlreiz	repetir	vēlreiz	V	ADV
repetir	jebkuru	repetir	jebkurš	V	PRO;ACC;MASC;SG
repetir	jebkura	repetir	jebkura	V	PRO;NOM;FEM;SG
repetir	jebkurš	repetir	jebkurš	V	PRO;NOM;MASC;SG
repetir	vairāk	repetir	daudz	V	ADV;CMPR
repetir	vairak	repetir	vairāk	V	
importan	kopšana	importar	kopšana	V	N;NOM;FEM;SG
importan	aprūpe	importar	aprūpe	V	N;NOM;FEM;SG
importan	aprūpi	importar	aprūpe	V	N;ACC;FEM;SG
importan	par	importar	par	V	
importan	dons	importar	dons	V	PROPN;NOM;MASC;SG
importan	don	importar	don	V	
importan	prātā	importar	prāts	V	N;ESS;MASC;SG
importan	prāta	importar	prāts	V	N;NOM;MASC;SG
importan	prātu	importar	prāts	V	N;ACC;MASC;SG
importan	prāts	importar	prāts	V	N;NOM;MASC;SG
tratan	par	tratar	par	V	
israel	izraēla	israel	izraēlīt	PROPN	PROPN;NOM;FEM;SG
sobe	goes	sober	goes	V	
sobe	steigas	sober	steiga	V	N;NOM;FEM;PL
decide	viņa	decidir	viņa	V	PRO;NOM;FEM;SG;3
decide	vina	decidir	vins	V	N;NOM;FEM;SG
decide	ar	decidir	ar	V	ADP
merquei	par	merquei	par	V	
merquei	priekš	merquei	priekš	V	ADP
merquei	for	merquei	for	V	
of	balsi	of	balss	PROPN	N;ACC;FEM;SG
of	balss	of	balss	PROPN	N;NOM;FEM;SG
responde	atbildi	responder	atbilde	V	N;ACC;FEM;SG
responde	atbilde	responder	atbilde	V	N;NOM;FEM;SG
responde	tu	responder	tu	V	PRO;NOM;SG;2
responde	tevi	responder	tu	V	PRO;ACC;SG;2
responde	jums	responder	jūs	V	PRO;DAT;PL;2
responde	tev	responder	tu	V	PRO;DAT;SG;2
responde	jūs	responder	jūs	V	PRO;NOM;PL;2
descoñecido	nezināma	descoñecido	nezināt	N	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
descoñecido	nezināms	descoñecido	nezināt	N	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
pareceu	ka	parecer	ka	V	
pareceu	tas	parecer	tas	V	PRO;NOM;MASC;SG
pareceu	tika	parecer	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
pareceu	doma	parecer	doma	V	N;NOM;FEM;SG
miraba	tika	mirabar	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
miraba	viņa	mirabar	viņa	V	PRO;NOM;FEM;SG;3
miraba	vina	mirabar	vins	V	N;NOM;FEM;SG
miraba	pulkstenis	mirabar	pulkstenis	V	N;NOM;MASC;SG
fixéchelo	paveikts	fixéchelo	paveikt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
fixéchelo	darīts	fixéchelo	darīt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
fixéchelo	izdarīts	fixéchelo	izdarīt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
fixéchelo	tu	fixéchelo	tu	N	PRO;NOM;SG;2
fixéchelo	tevi	fixéchelo	tu	N	PRO;ACC;SG;2
fixéchelo	jums	fixéchelo	jūs	N	PRO;DAT;PL;2
fixéchelo	tev	fixéchelo	tu	N	PRO;DAT;SG;2
fixéchelo	jūs	fixéchelo	jūs	N	PRO;NOM;PL;2
fixéchelo	did	fixéchelo	did	N	
empezo	sākums	empezo	sākums	V	N;NOM;MASC;SG
empezo	starts	empezo	starts	V	N;NOM;MASC;SG
empezo	pirmais	empezo	pirmais	V	ADJ;NOM;DEF;MASC;SG
empezo	pirmā	empezo	pirmā	V	ADJ;NOM;DEF;FEM;SG
empezo	pirmās	empezo	pirmā	V	ADJ;NOM;DEF;FEM;PL
empezo	pirmie	empezo	pirmais	V	ADJ;NOM;DEF;MASC;PL
empezo	pirma	empezo	pirma	V	ADJ;NOM;FEM;SG
empezo	vispirms	empezo	vispirms	V	ADV
empezo	sākums	empezo	sākums	V	N;NOM;MASC;SG
comprobar	testa	comprobar	tests	V	N;NOM;MASC;SG
comprobar	tests	comprobar	tests	V	N;NOM;MASC;SG
comprobar	pārbaude	comprobar	pārbaude	V	N;NOM;FEM;SG
comprobar	ārā	comprobar	ārā	V	ADV
comprobar	out	comprobar	out	V	
comprobar	pārbaude	comprobar	pārbaude	V	N;NOM;FEM;SG
comprobar	pārbaudi	comprobar	pārbaude	V	N;ACC;FEM;SG
comprobar	check	comprobar	check	V	
baixou	leju	baixar	leja	V	N;ACC;FEM;SG
baixou	lejā	baixar	lejā	V	ADV
baixou	lejup	baixar	lejup	V	ADV
baixou	nost	baixar	nost	V	ADV
baixou	off	baixar	off	V	
baixou	tur	baixar	tur	V	ADV
gravar	rekords	gravar	rekords	V	N;NOM;MASC;SG
gravar	ieraksts	gravar	ieraksts	V	N;NOM;MASC;SG
gravar	tiesības	gravar	tiesības	V	N;NOM;FEM
gravar	labās	gravar	laba	V	ADJ;NOM;FEM;PL
gravar	pareizi	gravar	pareizi	V	ADV
gravar	ierakstīšana	gravar	ierakstīšana	V	N;NOM;FEM;SG
gravar	reģistrēšana	gravar	reģistrēšana	V	N;NOM;FEM;SG
gravar	ierakstīšanas	gravar	ierakstīšana	V	N;NOM;FEM;SG
gravar	reģistrācija	gravar	reģistrācija	V	N;NOM;FEM;SG
gravar	plēve	gravar	plēve	V	N;NOM;FEM;SG
gravar	filma	gravar	filma	V	N;NOM;FEM;SG
gravar	plēves	gravar	plēve	V	N;NOM;FEM;PL
aplicación	rakstīt	aplicación	rakstīt	N	V;POS;NFIN
aplicación	rakstiet	aplicación	rakstīt	N	V;IMP;PL;2;POS;FIN;ACT
aplicación	ir	aplicación	būt	N	V;FH;IND;3;POS;PRS;FIN;ACT
aplicación	ieviests	aplicación	ieviest	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aplicación	īstenota	aplicación	īstenot	N	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
aplicación	īstenots	aplicación	īstenot	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aplicación	īstenoti	aplicación	īstenot	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
colección	uzstādīt	colección	uzstādīt	N	V;POS;NFIN
longos	ilgi	longo	ilgi	ADJ	ADV
colectiva	kolektīvu	colectivo	kolektīvs	ADJ	N;ACC;MASC;SG
colectiva	kolektīvi	colectivo	kolektīvi	ADJ	N;NOM;MASC;PL
colectiva	kolektīva	colectivo	kolektīvs	ADJ	N;NOM;FEM;SG
colectiva	kolektīvs	colectivo	kolektīvs	ADJ	N;NOM;MASC;SG
colectiva	kolhozs	colectivo	kolhozs	ADJ	N;NOM;MASC;SG
apostas	daudz	aposta	daudz	N	ADV
apostas	tu	aposta	tu	N	PRO;NOM;SG;2
apostas	tevi	aposta	tu	N	PRO;ACC;SG;2
apostas	jums	aposta	jūs	N	PRO;DAT;PL;2
apostas	tev	aposta	tu	N	PRO;DAT;SG;2
apostas	jūs	aposta	jūs	N	PRO;NOM;PL;2
apostas	derēt	aposta	derēt	N	V;POS;NFIN
iría	būtu	ir	būt	V	V;COND;POS;FIN;ACT
iría	viņa	ir	viņa	V	PRO;NOM;FEM;SG;3
iría	vina	ir	vins	V	N;NOM;FEM;SG
cheira	smarža	cheira	smarža	V	N;NOM;FEM;SG
pomba	bija	pomba	būt	N	V;FH;IND;3;POS;PST;FIN;ACT
pomba	tika	pomba	tikt	N	V;FH;IND;3;POS;PST;FIN;ACT
mafia	mafija	mafia	mafija	PROPN	N;NOM;FEM;SG
mafia	pūlis	mafia	pūlis	PROPN	N;NOM;MASC;SG
mafia	mafijas	mafia	mafija	PROPN	N;NOM;FEM;PL
mafia	mafija	mafia	mafija	PROPN	N;NOM;FEM;SG
mafia	mafijas	mafia	mafija	PROPN	N;NOM;FEM;PL
deixemos	pietura	deixar	pieturt	V	N;NOM;FEM;SG
deixemos	atvaļinājumu	deixar	atvaļinājums	V	N;ACC;MASC;SG
deixemos	atvaļinājums	deixar	atvaļinājums	V	N;NOM;MASC;SG
deixemos	atvaļinājuma	deixar	atvaļinājums	V	N;GEN;MASC;SG
avisar	brīdinājums	avisar	brīdinājums	V	N;NOM;MASC;SG
avisar	tu	avisar	tu	V	PRO;NOM;SG;2
avisar	tevi	avisar	tu	V	PRO;ACC;SG;2
avisar	jums	avisar	jūs	V	PRO;DAT;PL;2
avisar	tev	avisar	tu	V	PRO;DAT;SG;2
avisar	jūs	avisar	jūs	V	PRO;NOM;PL;2
vindeira	next	vindeira	next	ADJ	
vindeira	nākamais	vindeira	nākt	ADJ	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
vindeira	nākamā	vindeira	nākt	ADJ	V;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
vindeira	nākamo	vindeira	nākt	ADJ	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
vindeira	nākošais	vindeira	nākt	ADJ	V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
vindeira	satiekas	vindeira	satikties	ADJ	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
vindeira	tiekas	vindeira	tikties	ADJ	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
vindeira	sanāk	vindeira	sanākt	ADJ	V;FH;IND;3;POS;PRS;FIN;ACT
franco	frenks	franco	frenks	N	PROPN;NOM;MASC;SG
franco	franko	franco	franka	N	PROPN
franco	labās	franco	laba	N	ADJ;NOM;FEM;PL
franco	pareizi	franco	pareizi	N	ADV
franco	par	franco	par	N	
franco	priekš	franco	priekš	N	ADP
franco	for	franco	for	N	
pagou	rēķinu	pagar	rēķins	V	N;ACC;MASC;SG
pagou	bils	pagar	bils	V	PROPN;NOM;MASC;SG
pagou	atalgojums	pagar	atalgojums	V	N;NOM;MASC;SG
pagou	samaksa	pagar	samaksa	V	N;NOM;FEM;SG
viñese	šeit	viñer	šeit	V	ADV
viñese	te	viñer	te	V	ADV
viñese	viņai	viñer	viņa	V	PRO;DAT;FEM;SG;3
viñese	viņas	viñer	viņa	V	PRO;NOM;FEM;PL;3
confesar	make	confesar	make	V	
confesar	marka	confesar	marka	V	N;NOM;FEM;SG
confesar	atzīšanās	confesar	atzīšanās	V	N;NOM;FEM;SG
touro	vērsis	touro	vērsis	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
touro	bull	touro	bull	N	
cineclube	subtitriem	cineclubir	subtitris	PROPN	N;DAT;MASC;PL
compostela	beigas	compostela	beigas	PROPN	N;NOM;FEM
compostela	subtitriem	compostela	subtitris	PROPN	N;DAT;MASC;PL
pono	nolikt	pono	nolikt	N	V;POS;NFIN
pono	ielikt	pono	ielikt	N	V;POS;NFIN
misa	svētdien	misa	svētdien	N	ADV
misa	sunday	misa	sunday	N	
heite	tu	heite	tu	PROPN	PRO;NOM;SG;2
heite	tevi	heite	tu	PROPN	PRO;ACC;SG;2
heite	jums	heite	jūs	PROPN	PRO;DAT;PL;2
heite	tev	heite	tu	PROPN	PRO;DAT;SG;2
heite	jūs	heite	jūs	PROPN	PRO;NOM;PL;2
prato	galvenais	prato	galvenais	N	ADJ;NOM;MASC;SG
prato	galvenās	prato	galvenā	N	ADJ;NOM;FEM;PL
prato	galvenā	prato	galvenā	N	ADJ;NOM;FEM;SG
berros	raudu	berro	raudāt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
berros	raudāt	berro	raudāt	N	V;POS;NFIN
berros	kliedz	berro	kliegt	N	V;FH;IND;3;POS;PRS;FIN;ACT
dígoche	tu	dígoche	tu	V	PRO;NOM;SG;2
dígoche	tevi	dígoche	tu	V	PRO;ACC;SG;2
dígoche	jums	dígoche	jūs	V	PRO;DAT;PL;2
dígoche	tev	dígoche	tu	V	PRO;DAT;SG;2
dígoche	jūs	dígoche	jūs	V	PRO;NOM;PL;2
diaño	ar	diar	ar	N	ADP
farta	bija	farta	būt	N	V;FH;IND;3;POS;PST;FIN;ACT
farta	pietiek	farta	pietikt	N	V;FH;IND;3;POS;PRS;FIN;ACT
farta	pietiekami	farta	pietiekami	N	ADV
farta	pietiks	farta	pietikt	N	V;FH;IND;3;POS;FUT;FIN;ACT
farta	slima	farta	slima	N	ADJ;NOM;FEM;SG
farta	slims	farta	slims	N	ADJ;NOM;MASC;SG
farta	slimi	farta	slime	N	ADJ;NOM;MASC;PL
farta	baro	farta	barot	N	V;FH;IMP;SG;2;POS;PRS;FIN;ACT
anoxado	dusmīgs	anoxar	dusmīgs	V	ADJ;NOM;MASC;SG
anoxado	dusmīga	anoxar	dusmīga	V	ADJ;NOM;FEM;SG
peche	aizvērt	peche	aizvērt	N	V;POS;NFIN
peche	tuvu	peche	tuvu	N	ADV
toquio	tokijas	toquio	tokija	PROPN	N;NOM;FEM;PL
vd	tu	vd	tu	PROPN	PRO;NOM;SG;2
vd	tevi	vd	tu	PROPN	PRO;ACC;SG;2
vd	jums	vd	jūs	PROPN	PRO;DAT;PL;2
vd	tev	vd	tu	PROPN	PRO;DAT;SG;2
vd	jūs	vd	jūs	PROPN	PRO;NOM;PL;2
déixaa	viņai	déixar	viņa	N	PRO;DAT;FEM;SG;3
déixaa	viņas	déixar	viņa	N	PRO;NOM;FEM;PL;3
déixaa	atstāt	déixar	atstāt	N	V;POS;NFIN
déixaa	vien	déixar	vien	N	PART
soubo	nekad	soubo	nekad	V	ADV
soubo	ārā	soubo	ārā	V	ADV
soubo	out	soubo	out	V	
hitler	hitlers	hitler	hitlers	PROPN	PROPN;NOM;MASC;SG
hitler	hitlera	hitler	hitlers	PROPN	N;GEN;MASC;SG
actor	rīkojoties	actor	rīkoties	N	V;REFL;V.CVB
gado	lejā	gado	lejā	N	ADV
gado	lejup	gado	lejup	N	ADV
gado	tur	gado	tur	N	ADV
juan	juan	juan	just	PROPN	
apetece	drīzāk	apetecer	drīzi	V	ADV;CMPR
apetece	like	apetecer	like	V	
coñecelo	zinu	coñecelo	zināt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
coñecelo	zinām	coñecelo	zināt	N	V;FH;IND;PL;1;POS;PRS;FIN;ACT
coñecelo	zināt	coñecelo	zināt	N	V;POS;NFIN
coñecelo	tu	coñecelo	tu	N	PRO;NOM;SG;2
coñecelo	tevi	coñecelo	tu	N	PRO;ACC;SG;2
coñecelo	jums	coñecelo	jūs	N	PRO;DAT;PL;2
coñecelo	tev	coñecelo	tu	N	PRO;DAT;SG;2
coñecelo	jūs	coñecelo	jūs	N	PRO;NOM;PL;2
coñecelo	satiekas	coñecelo	satikties	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
coñecelo	tiekas	coñecelo	tikties	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
coñecelo	sanāk	coñecelo	sanākt	N	V;FH;IND;3;POS;PRS;FIN;ACT
coñecelo	viņam	coñecelo	viņš	N	PRO;DAT;MASC;SG;3
coñecelo	viņu	coñecelo	viņš	N	PRO;ACC;MASC;SG;3
acabe	beigas	acabar	beigas	V	N;NOM;FEM
acabe	kad	acabar	kad	V	ADV
acabe	finišs	acabar	finišs	V	N;NOM;MASC;SG
acabe	pār	acabar	pār	V	ADP
detective	privāti	detective	privāts	N	ADJ;NOM;MASC;PL
detective	privāta	detective	privāts	N	ADJ;NOM;FEM;SG
detective	privātie	detective	privāts	N	ADJ;NOM;MASC;PL
detective	private	detective	private	N	
detective	privātais	detective	privāts	N	ADJ;NOM;MASC;SG
detective	privāts	detective	privāts	N	ADJ;NOM;MASC;SG
déixanos	atvaļinājumu	déixano	atvaļinājums	V	N;ACC;MASC;SG
déixanos	atvaļinājums	déixano	atvaļinājums	V	N;NOM;MASC;SG
déixanos	atvaļinājuma	déixano	atvaļinājums	V	N;GEN;MASC;SG
micho	pussy	micho	pussyēt	N	PROPN
micho	mīkstais	micho	mīksts	N	ADJ;NOM;MASC;SG
micho	kitija	micho	kitija	N	PROPN;NOM;FEM;SG
xinete	jātnieks	xineter	jātnieks	N	ADJ;NOM;CMPR;MASC;SG
xenerais	divas	xeneral	divas	N	NUM;NOM;FEM;PL
xenerais	divus	xeneral	divi	N	NUM;ACC;MASC;PL
xenerais	divi	xeneral	divi	N	NUM;NOM;MASC;PL
xenerais	nogalināti	xeneral	nogalināt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
xenerais	nogalināts	xeneral	nogalināt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
xenerais	nogalinājis	xeneral	nogalināt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
xenerais	nogalināja	xeneral	nogalināt	N	V;FH;IND;3;POS;PST;FIN;ACT
gwen	gvena	gwen	gvens	PROPN	N;NOM;FEM;SG
camiñantes	balti	camiñante	balts	N	ADJ;NOM;MASC;PL
camiñantes	balta	camiñante	balta	N	ADJ;NOM;FEM;SG
camiñantes	balts	camiñante	balts	N	ADJ;NOM;MASC;SG
camiñantes	baltais	camiñante	balts	N	ADJ;NOM;MASC;SG
camiñantes	baltā	camiñante	balts	N	ADJ;NOM;FEM;SG
drogo	būs	drogo	būt	N	V;FH;IND;3;POS;FUT;FIN;ACT
afganistán	afganistāna	afganistán	afganistāna	PROPN	N;NOM;MASC;SG
díxenlles	pateica	díxenlles	pateikt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
díxenlles	viņiem	díxenlles	viņš	PROPN	PRO;DAT;MASC;PL;3
díxenlles	teica	díxenlles	teikt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
díxenlles	pateikts	díxenlles	pateikt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
cerebral	smadzenes	cerebral	smadzenes	ADJ	N;NOM;FEM
cerebral	smadzeņu	cerebral	smadzenes	ADJ	N;GEN;FEM
preguntarme	ask	preguntarme	ask	V	N
complexo	sarežģīts	complexo	sarežģīts	N	ADJ;NOM;MASC;SG
complexo	sarežģīti	complexo	sarežģīti	N	ADV
complexo	sarežģīta	complexo	sarežģīta	N	ADJ;NOM;FEM;SG
típico	raksturīgi	típico	raksturīgi	ADJ	ADV
típico	tipiski	típico	tipiski	ADJ	ADV
habitual	parasti	habitual	parasti	ADJ	ADV
saíron	ārā	saír	ārā	V	ADV
saíron	out	saír	out	V	
puidesen	viņi	poder	viņš	V	PRO;NOM;MASC;PL;3
puidesen	tie	poder	tas	V	PRO;NOM;MASC;PL
puidesen	tās	poder	tā	V	PRO;NOM;FEM;PL
escuras	tumši	escura	tumši	ADJ	ADV
sons	izklausās	son	izklausīties	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
sons	skan	son	skanēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
interesados	ieinteresēts	interesado	ieinteresēt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
interesados	interesē	interesado	interesēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
interesados	ieinteresēti	interesado	ieinteresēti	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
interesados	ieinteresēta	interesado	ieinteresēt	N	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
contratar	noma	contratar	noma	V	N;NOM
repente	visiem	repente	viss	ADV	PRO;DAT;MASC;PL
repente	visu	repente	viss	ADV	PRO;ACC;MASC;SG
repente	visas	repente	visa	ADV	PRO;NOM;FEM;PL
repente	visi	repente	viss	ADV	PRO;NOM;MASC;PL
repente	visa	repente	viss	ADV	PRO;NOM;FEM;SG
repente	pēkšņas	repente	pēkšņa	ADV	N;NOM;FEM
repente	pēkšņs	repente	pēkšņs	ADV	N;NOM;MASC;SG
repente	pēkšņa	repente	pēkšņa	ADV	N;NOM;FEM;SG
velas	redz	vela	redzēt	N	V;FH;IND;3;POS;PRS;FIN;ACT
velas	skatīt	vela	skatīt	N	V;POS;NFIN
velas	viņiem	vela	viņš	N	PRO;DAT;MASC;PL;3
voulles	braucam	voulle	braukt	N	V;FH;IND;PL;1;POS;PRS;FIN;ACT
activa	aktīvais	activo	aktīvs	N	ADJ;NOM;MASC;SG
activa	aktīvs	activo	aktīvs	N	ADJ;NOM;MASC;SG
activa	aktīvi	activo	aktīvi	N	ADV
activa	aktīva	activo	aktīva	N	ADJ;NOM;FEM;SG
activa	aktīvā	activo	aktīva	N	ADJ;NOM;FEM;SG
